Symbol,DB손해보험_시가(원),DB손해보험_종가(원),DB손해보험_거래량(주),DB손해보험_PER(IFRS-연결),DB손해보험_순매수수량(개인)(주),DB손해보험_순매수수량(기관계)(주),DB손해보험_순매수수량(외국인계)(주)
2011-06-21,50300.0,50700.0,77538.0,23.19,-41318,28698,12560
2011-06-22,51300.0,50500.0,83500.0,23.1,8439,5902,-14233
2011-06-23,50400.0,52800.0,156319.0,24.15,-88003,55242,32761
2011-06-24,52800.0,53500.0,186755.0,24.47,-61498,78550,-26952
2011-06-27,53000.0,53600.0,74839.0,24.51,-18895,20823,-3844
2011-06-28,53600.0,53900.0,146902.0,24.65,-12552,16660,-9650
2011-06-29,54600.0,54800.0,100135.0,25.06,-60468,7274,58597
2011-06-30,55000.0,55500.0,195646.0,25.38,-48123,774,27295
2011-07-01,55600.0,54700.0,184489.0,25.02,-20171,-36592,57782
2011-07-04,54700.0,55000.0,156102.0,25.15,-26780,-29893,60489
2011-07-05,55300.0,55500.0,107169.0,25.38,-35058,-5778,40657
2011-07-06,54600.0,56200.0,125227.0,25.7,-59701,73098,-19397
2011-07-07,56800.0,56500.0,175142.0,25.84,-13965,-89564,102661
2011-07-08,57300.0,54400.0,111410.0,24.88,30758,-66936,36843
2011-07-11,55100.0,55100.0,63473.0,25.2,-7389,4117,3019
2011-07-12,54900.0,55200.0,93987.0,25.25,-48697,51547,-3161
2011-07-13,55400.0,56500.0,223663.0,25.84,-97804,88950,8786
2011-07-14,56500.0,56500.0,144268.0,25.84,-38460,22847,19830
2011-07-15,56600.0,57400.0,144860.0,26.25,-50551,52907,-2356
2011-07-18,57400.0,57400.0,204719.0,26.25,-24239,84022,-50438
2011-07-19,57000.0,55700.0,239742.0,25.47,52721,-16193,-33377
2011-07-20,56000.0,54600.0,273893.0,24.97,66790,-75920,14317
2011-07-21,55200.0,53800.0,236892.0,24.61,42519,-9134,-9385
2011-07-22,54200.0,55500.0,107632.0,25.38,-15988,22974,-8357
2011-07-25,55500.0,55900.0,130354.0,25.57,-28882,-18995,52134
2011-07-26,56000.0,57000.0,122325.0,26.07,-71601,46970,26631
2011-07-27,57300.0,55000.0,246127.0,25.15,28492,-61500,43058
2011-07-28,53800.0,55000.0,159897.0,25.15,27675,-61255,34149
2011-07-29,55100.0,52300.0,165158.0,23.92,39117,-53893,20777
2011-08-01,53000.0,53700.0,140898.0,24.56,4779,-30772,29779
2011-08-02,53500.0,53400.0,145100.0,24.42,-16799,3208,12940
2011-08-03,52100.0,52700.0,142598.0,24.1,-8680,24372,-12525
2011-08-04,53700.0,53500.0,118706.0,24.47,-12109,47194,-35967
2011-08-05,53500.0,53200.0,169402.0,24.33,-40710,31327,11212
2011-08-08,51000.0,52900.0,195822.0,24.19,-71156,43274,17870
2011-08-09,51900.0,52300.0,248774.0,23.92,-55789,45107,-11372
2011-08-10,53000.0,49550.0,409974.0,22.66,43953,-205193,179165
2011-08-11,48500.0,48000.0,323823.0,21.95,26689,-71026,42197
2011-08-12,48700.0,47500.0,192727.0,21.72,6256,43585,-45181
2011-08-16,48350.0,48700.0,193386.0,22.27,28104,64065,-91825
2011-08-17,49000.0,49400.0,275258.0,22.59,7805,35769,-44844
2011-08-18,49400.0,48900.0,161867.0,22.36,1624,38724,-40038
2011-08-19,46900.0,47400.0,185102.0,21.68,-54591,45588,13903
2011-08-22,45450.0,43600.0,112725.0,19.94,27463,-37653,4750
2011-08-23,44300.0,44650.0,195057.0,20.42,-13118,-151,13059
2011-08-24,44850.0,45200.0,205481.0,20.67,-6641,17725,-15214
2011-08-25,45400.0,44800.0,288954.0,20.49,17601,-86206,77805
2011-08-26,44550.0,44000.0,274333.0,20.12,44499,-17986,-11815
2011-08-29,44250.0,46850.0,229712.0,21.43,-31075,54695,-22580
2011-08-30,47500.0,48200.0,384613.0,22.04,-39893,-5324,44197
2011-08-31,49200.0,51800.0,535397.0,23.69,-62510,84393,-14373
2011-09-01,52200.0,51400.0,333098.0,23.51,-35943,-94754,128677
2011-09-02,52000.0,51300.0,136229.0,23.46,-20580,17463,-285
2011-09-05,50000.0,49850.0,176646.0,22.8,-12717,-15103,32842
2011-09-06,49850.0,49400.0,206313.0,22.59,1550,-126331,121461
2011-09-07,50000.0,51000.0,198124.0,23.33,1277,46123,-51700
2011-09-08,51500.0,50500.0,111075.0,23.1,-6129,-14368,20497
2011-09-09,50000.0,51000.0,76381.0,23.33,-38325,36615,1715
2011-09-14,49400.0,47800.0,122291.0,21.86,29926,25710,-55516
2011-09-15,49500.0,49150.0,172522.0,22.48,25360,-63700,15520
2011-09-16,49300.0,50000.0,215418.0,22.87,-19694,-57346,77290
2011-09-19,50000.0,50900.0,92438.0,23.28,-23659,-27385,51214
2011-09-20,50100.0,53400.0,176489.0,24.42,-63233,-11001,79734
2011-09-21,53100.0,53700.0,354280.0,24.56,-8326,-269528,284646
2011-09-22,53500.0,52600.0,193409.0,24.06,-4295,-34424,38719
2011-09-23,49700.0,47350.0,285636.0,21.66,50369,-84990,68396
2011-09-26,47400.0,46950.0,97577.0,21.47,-124,24282,-23848
2011-09-27,47500.0,51900.0,157338.0,23.74,-47259,12308,27231
2011-09-28,51500.0,50800.0,159813.0,23.23,8440,-37606,27174
2011-09-29,50400.0,51000.0,97514.0,23.33,11152,-12976,-1579
2011-09-30,49600.0,51500.0,152289.0,23.55,6151,332,-3561
2011-10-04,48000.0,49400.0,428032.0,22.59,69447,72674,-137971
2011-10-05,49500.0,45900.0,225185.0,20.99,45858,-4894,-62904
2011-10-06,46800.0,45500.0,342895.0,20.81,122515,-90671,-27484
2011-10-07,46100.0,47150.0,245397.0,21.56,8658,-66812,54104
2011-10-10,47000.0,46500.0,96351.0,21.27,15543,-18890,2847
2011-10-11,48000.0,47500.0,224800.0,21.72,3230,-12180,8700
2011-10-12,47150.0,46500.0,321972.0,21.27,87420,-67656,-28294
2011-10-13,46900.0,47000.0,158966.0,21.5,23630,7620,-26490
2011-10-14,47000.0,48250.0,196344.0,22.07,-42230,46418,-8178
2011-10-17,48600.0,47650.0,129400.0,21.79,28103,-22675,-7888
2011-10-18,47000.0,47100.0,378662.0,21.54,44940,66444,-112684
2011-10-19,47150.0,47750.0,202726.0,21.84,-16202,11897,1715
2011-10-20,47900.0,45000.0,280804.0,20.58,101869,-35899,-68170
2011-10-21,45300.0,45150.0,335036.0,20.65,78071,339,-74728
2011-10-24,45700.0,46750.0,251095.0,21.38,-28363,46995,-18602
2011-10-25,46850.0,45600.0,233945.0,20.86,84197,-81429,-3695
2011-10-26,45000.0,45900.0,88669.0,20.99,-7478,10938,-3660
2011-10-27,46150.0,47050.0,275139.0,21.52,-21048,16698,4710
2011-10-28,48000.0,46800.0,271290.0,21.4,-12353,56253,-45600
2011-10-31,46850.0,47150.0,361042.0,21.56,4096,52604,-80050
2011-11-01,46700.0,47650.0,167401.0,21.79,-85599,34749,50720
2011-11-02,46200.0,47650.0,116321.0,21.79,-53469,9479,40710
2011-11-03,47700.0,46700.0,105246.0,21.36,-8352,-4078,14470
2011-11-04,47200.0,47750.0,197273.0,21.84,-28740,47120,-17150
2011-11-07,47800.0,47000.0,89380.0,21.5,7302,8008,-16460
2011-11-08,47000.0,47550.0,93086.0,21.75,-41749,14749,28660
2011-11-09,48200.0,48000.0,184058.0,21.95,-31290,3800,29310
2011-11-10,46900.0,45950.0,214926.0,21.02,-5718,-44262,50060
2011-11-11,46700.0,47750.0,191994.0,21.84,-75831,-6713,85447
2011-11-14,48300.0,47800.0,83616.0,21.86,-9357,-9047,18344
2011-11-15,48000.0,47650.0,83656.0,21.79,-23552,5092,18460
2011-11-16,48000.0,48800.0,208224.0,22.32,-69758,-5378,70636
2011-11-17,49100.0,49700.0,150270.0,22.73,-38960,17110,9370
2011-11-18,48000.0,49000.0,133177.0,22.41,8089,40480,-53169
2011-11-21,48500.0,48250.0,64575.0,22.07,-6867,3307,2560
2011-11-22,47700.0,48250.0,79654.0,22.07,7344,31951,-43395
2011-11-23,47700.0,47500.0,60670.0,21.72,3570,3040,-3810
2011-11-24,47500.0,47700.0,127861.0,21.82,-18440,9710,14740
2011-11-25,48100.0,49200.0,531183.0,22.5,-50108,-389197,434795
2011-11-28,49300.0,50000.0,148348.0,22.87,-12527,58482,-47355
2011-11-29,50000.0,49950.0,446544.0,22.85,-6987,-312999,314708
2011-11-30,49950.0,51000.0,332739.0,23.33,-27843,-152123,180856
2011-12-01,52700.0,50300.0,251046.0,23.01,-40971,-84585,137066
2011-12-02,50300.0,52000.0,165198.0,23.78,-21753,-26143,39028
2011-12-05,50800.0,50200.0,176075.0,22.96,24669,12031,-36376
2011-12-06,50200.0,50800.0,105696.0,23.23,-19078,-34402,53760
2011-12-07,51200.0,52500.0,184495.0,24.01,-101041,17692,83399
2011-12-08,52900.0,53800.0,188596.0,24.61,-108264,31030,78244
2011-12-09,53400.0,53300.0,159663.0,24.38,-10773,-17924,29382
2011-12-12,53800.0,53900.0,120386.0,24.65,-19336,-23336,35658
2011-12-13,53900.0,51800.0,139259.0,23.69,24809,-52055,41352
2011-12-14,50800.0,51900.0,108433.0,23.74,10599,-19268,6681
2011-12-15,51500.0,49550.0,123586.0,22.66,15355,-28101,13062
2011-12-16,49700.0,50500.0,79713.0,23.1,-11796,28497,-16681
2011-12-19,50500.0,51200.0,81111.0,23.42,-40466,15319,25640
2011-12-20,51100.0,49550.0,125356.0,22.66,38684,5278,-47936
2011-12-21,50000.0,52500.0,141928.0,24.01,-42544,36075,7099
2011-12-22,51100.0,53000.0,79953.0,24.24,-30197,28030,1925
2011-12-23,52600.0,53100.0,56375.0,24.29,-39968,40348,-3137
2011-12-26,53200.0,53500.0,70547.0,24.47,-23985,19814,4994
2011-12-27,53900.0,53300.0,72887.0,24.38,-18593,13480,7942
2011-12-28,53100.0,53100.0,83897.0,24.29,-5247,35395,-33976
2011-12-29,52200.0,53400.0,101155.0,24.42,-25818,30712,-5031
2012-01-02,53000.0,51000.0,71395.0,23.33,33241,-30674,1933
2012-01-03,51000.0,51500.0,59266.0,23.55,5848,-6503,7447
2012-01-04,52100.0,51000.0,68388.0,23.33,601,-8335,8682
2012-01-05,51100.0,50800.0,53736.0,23.23,8240,-9547,8468
2012-01-06,50800.0,51500.0,89321.0,23.55,11522,13564,-31743
2012-01-09,51000.0,52100.0,94269.0,23.83,-18260,6593,11406
2012-01-10,51600.0,50600.0,160719.0,23.14,74513,-56452,13109
2012-01-11,50300.0,47500.0,418574.0,21.72,223699,-88232,-138924
2012-01-12,47550.0,47200.0,351713.0,21.59,161029,27901,-196210
2012-01-13,47400.0,47000.0,320241.0,21.5,72148,76318,-156266
2012-01-16,47000.0,47700.0,198298.0,21.82,-29222,55973,-26951
2012-01-17,48350.0,48550.0,155108.0,22.2,-18159,18299,1480
2012-01-18,48900.0,48600.0,205712.0,22.23,-38201,3601,34400
2012-01-19,48600.0,48950.0,121871.0,22.39,-9302,-1219,221
2012-01-20,49050.0,47950.0,165598.0,21.93,47864,-14083,-16830
2012-01-25,48250.0,47600.0,181037.0,21.77,64800,-38282,-30018
2012-01-26,47900.0,48500.0,224404.0,22.18,-7120,3651,878
2012-01-27,48150.0,48900.0,155040.0,22.36,-28736,22159,2900
2012-01-30,48500.0,47250.0,338545.0,21.61,99178,19419,-118775
2012-01-31,47700.0,48000.0,288686.0,21.95,9457,51799,-70016
2012-02-01,48250.0,48850.0,231005.0,22.34,-37078,8914,30224
2012-02-02,49600.0,51200.0,518181.0,23.42,-163778,-24354,192192
2012-02-03,50700.0,52000.0,474161.0,23.78,-105508,-51188,156851
2012-02-06,52800.0,52100.0,407119.0,23.83,-105127,-73236,179813
2012-02-07,52300.0,50700.0,259285.0,23.19,6046,-70537,66166
2012-02-08,51000.0,50500.0,251441.0,23.1,22804,-93430,70629
2012-02-09,49700.0,48650.0,362049.0,22.25,160899,-22476,-140373
2012-02-10,49400.0,49600.0,142917.0,22.68,-25272,21246,-13294
2012-02-13,49600.0,49150.0,64255.0,22.48,8261,12839,-22680
2012-02-14,49150.0,49650.0,206197.0,22.71,2845,-2303,-1242
2012-02-15,49900.0,51100.0,187281.0,23.37,-70856,6123,64303
2012-02-16,51400.0,50800.0,82227.0,23.23,-26409,-5079,31639
2012-02-17,51300.0,49850.0,96804.0,22.8,12402,-14147,3159
2012-02-20,49900.0,48450.0,199688.0,22.16,114142,-16995,-95163
2012-02-21,48100.0,47700.0,716334.0,21.82,316970,123514,-470435
2012-02-22,47700.0,48900.0,440508.0,22.36,-32599,161116,-172437
2012-02-23,48300.0,49600.0,354602.0,22.68,-159200,123265,-15850
2012-02-24,48800.0,50400.0,259991.0,23.05,-95684,82854,-3400
2012-02-27,50400.0,49150.0,125239.0,22.48,-7728,14554,-8020
2012-02-28,49300.0,48200.0,239989.0,22.04,110597,-9245,-104462
2012-02-29,48600.0,48850.0,169258.0,22.34,3502,-7886,4884
2012-03-02,49100.0,49800.0,164722.0,22.78,-40407,59115,-32592
2012-03-05,49450.0,48750.0,83740.0,22.3,41106,5494,-46550
2012-03-06,48500.0,47650.0,162033.0,21.79,78313,11360,-94633
2012-03-07,47300.0,48100.0,113284.0,22.0,-15254,44964,-34530
2012-03-08,48600.0,48500.0,155728.0,22.18,-27360,27880,-4820
2012-03-09,48500.0,48000.0,86480.0,21.95,14391,3599,-17120
2012-03-12,48050.0,48500.0,173534.0,22.18,-34196,57694,-15898
2012-03-13,49000.0,48800.0,49274.0,22.32,-10881,-5239,20140
2012-03-14,49500.0,49450.0,148330.0,22.62,-42213,-54666,101779
2012-03-15,49600.0,48700.0,169074.0,22.27,43620,-28136,-15404
2012-03-16,48900.0,47900.0,155966.0,21.91,72281,-10180,-81285
2012-03-19,48300.0,47900.0,134997.0,21.91,19372,-37160,20020
2012-03-20,48300.0,48950.0,125111.0,22.39,-36671,13377,25444
2012-03-21,48800.0,48700.0,88428.0,22.27,-17927,13317,1470
2012-03-22,48700.0,49850.0,218986.0,22.8,-89708,23125,68041
2012-03-23,50000.0,49950.0,231725.0,22.85,-32677,42977,-10430
2012-03-26,50100.0,49800.0,147503.0,22.78,-6152,24393,-12869
2012-03-27,50000.0,49300.0,72366.0,22.55,16750,1921,-19271
2012-03-28,48950.0,49300.0,98083.0,22.55,-13006,35346,-22210
2012-03-29,48700.0,49000.0,141267.0,22.41,-20320,50010,-35090
2012-03-30,49150.0,48950.0,180219.0,22.39,-3312,38965,-37033
2012-04-02,48950.0,48800.0,88164.0,9.15,14538,-15248,6140
2012-04-03,49250.0,49400.0,205771.0,9.27,-53653,-22287,73930
2012-04-04,49400.0,49000.0,101597.0,9.19,9157,-1227,-7470
2012-04-05,48900.0,48400.0,129759.0,9.08,15447,-58327,42100
2012-04-06,48400.0,48100.0,106477.0,9.02,25097,-49847,24740
2012-04-09,48000.0,48200.0,109370.0,9.04,-31994,53574,-17900
2012-04-10,48100.0,47450.0,178606.0,8.9,37315,-26975,-3920
2012-04-12,48000.0,48200.0,194016.0,9.04,-52763,50148,13685
2012-04-13,48800.0,48200.0,111074.0,9.04,30836,-11439,-18987
2012-04-16,48000.0,48000.0,62765.0,9.0,-6870,5617,243
2012-04-17,48000.0,48000.0,166483.0,9.0,-8935,-8699,5164
2012-04-18,48650.0,48000.0,112198.0,9.0,6422,28119,-31841
2012-04-19,47700.0,48350.0,60149.0,9.07,-14100,26720,-15340
2012-04-20,47500.0,48150.0,62624.0,9.03,2814,23376,-29230
2012-04-23,47750.0,47550.0,35082.0,8.92,-3094,13882,-11088
2012-04-24,47800.0,47550.0,167611.0,8.92,32035,4345,-34850
2012-04-25,47700.0,47800.0,73003.0,8.97,-46948,34273,9995
2012-04-26,48300.0,47150.0,157599.0,8.84,32840,30820,-70990
2012-04-27,47000.0,46350.0,96893.0,8.69,24662,33890,-59682
2012-04-30,46350.0,45200.0,94967.0,8.48,17697,16713,-37720
2012-05-02,45800.0,45150.0,201779.0,8.47,97658,3482,-96520
2012-05-03,44950.0,47200.0,261840.0,8.85,-111950,121220,-17660
2012-05-04,47350.0,47850.0,174145.0,8.98,-74609,64619,11250
2012-05-07,47250.0,48150.0,142484.0,9.03,-31289,56899,-25090
2012-05-08,47750.0,47000.0,102576.0,8.82,28220,21070,-51690
2012-05-09,46850.0,45950.0,105852.0,8.62,5231,16785,-29106
2012-05-10,46300.0,48100.0,133592.0,9.02,-75876,88689,-13793
2012-05-11,47600.0,48100.0,156129.0,9.02,-20371,38842,-23051
2012-05-14,47500.0,48100.0,95345.0,9.02,-11810,25648,-17028
2012-05-15,48000.0,49450.0,139402.0,9.28,-84204,70864,-15720
2012-05-16,48500.0,48000.0,132583.0,9.0,17001,17360,-34741
2012-05-17,48300.0,47700.0,308148.0,8.95,17488,66732,-81978
2012-05-18,46950.0,46900.0,115631.0,8.8,-38083,57473,-4800
2012-05-21,46900.0,47850.0,83202.0,8.98,-640,-2170,2822
2012-05-22,47800.0,48800.0,126907.0,9.15,-24911,-60677,84418
2012-05-23,48100.0,48700.0,73691.0,9.13,-12876,7429,5317
2012-05-24,48850.0,46450.0,182401.0,8.71,82340,-55341,-26879
2012-05-25,46600.0,45200.0,373684.0,8.48,150045,-37413,-100395
2012-05-29,45250.0,45700.0,96326.0,8.57,1559,-32760,30531
2012-05-30,45700.0,46400.0,133105.0,8.7,-32659,14029,23630
2012-05-31,45250.0,47250.0,120261.0,8.86,-62983,29210,48793
2012-06-01,46450.0,46400.0,67635.0,8.7,-18081,-13846,34796
2012-06-04,44500.0,44000.0,94732.0,8.25,30128,-20829,-9357
2012-06-05,44150.0,44050.0,50620.0,8.26,130,-180,-1190
2012-06-07,44850.0,44000.0,99580.0,8.25,38949,-16096,-26201
2012-06-08,44100.0,42250.0,154979.0,7.92,73381,-46844,-28864
2012-06-11,42350.0,40600.0,310936.0,7.62,183018,-104465,-76315
2012-06-12,40300.0,39400.0,731886.0,7.39,268596,-148935,-104051
2012-06-13,39600.0,40350.0,675972.0,7.57,-66795,48405,-17861
2012-06-14,40200.0,40400.0,311175.0,7.58,41374,-2078,-35056
2012-06-15,40400.0,38900.0,279407.0,7.3,100059,-25267,-77295
2012-06-18,39400.0,39900.0,263508.0,7.48,-32476,94365,-64599
2012-06-19,39900.0,40000.0,258869.0,7.5,5610,50210,-65980
2012-06-20,40200.0,39850.0,249782.0,7.47,91166,-47395,-37791
2012-06-21,39700.0,40100.0,193844.0,7.52,12269,16855,-38214
2012-06-22,39500.0,39050.0,327115.0,7.32,147661,-57360,-45411
2012-06-25,39150.0,38950.0,148998.0,7.31,-52142,18525,33407
2012-06-26,39000.0,40550.0,228993.0,7.61,-133905,81844,34800
2012-06-27,40950.0,41550.0,344442.0,7.79,-130935,46040,83405
2012-06-28,41600.0,41000.0,99260.0,7.69,-25550,33490,-6190
2012-06-29,40900.0,41950.0,177734.0,7.87,-49832,-8368,68600
2012-07-02,42700.0,41600.0,132679.0,7.8,-5651,-48239,57620
2012-07-03,41850.0,42050.0,154665.0,7.89,-25146,-54379,91005
2012-07-04,42350.0,42050.0,66114.0,7.89,-17620,-13880,35560
2012-07-05,42050.0,41950.0,166379.0,7.87,-9660,-85910,110250
2012-07-06,42650.0,42150.0,80215.0,7.91,-30450,-24660,57110
2012-07-09,41400.0,42400.0,57783.0,7.95,-22862,-2081,24980
2012-07-10,42600.0,42250.0,60529.0,7.92,-16620,-11430,29430
2012-07-11,41300.0,41800.0,117106.0,7.84,-5561,9731,-13590
2012-07-12,42050.0,40750.0,88679.0,7.64,-6560,37970,-34670
2012-07-13,40750.0,41500.0,96615.0,7.78,-12630,37595,-29825
2012-07-16,41600.0,40800.0,68010.0,7.65,1690,12740,-13430
2012-07-17,40500.0,40450.0,110981.0,7.59,37410,6420,-46600
2012-07-18,40600.0,40900.0,224612.0,7.67,-31642,-68812,99504
2012-07-19,41350.0,41950.0,221359.0,7.87,-51989,-21930,74919
2012-07-20,42450.0,42300.0,215366.0,7.93,-27298,-77036,106844
2012-07-23,41300.0,41400.0,126422.0,7.77,9835,51590,-61425
2012-07-24,41400.0,40700.0,132898.0,7.63,20910,18790,-40120
2012-07-25,40150.0,39400.0,55415.0,7.39,14967,10090,-25057
2012-07-26,39450.0,40300.0,48873.0,7.56,-14620,-2010,16630
2012-07-27,41050.0,41200.0,84622.0,7.73,-18170,-17210,35380
2012-07-30,41600.0,40900.0,58697.0,7.67,6581,-16850,10269
2012-07-31,40550.0,42000.0,174560.0,7.88,-34654,-4510,39634
2012-08-01,41500.0,42400.0,102482.0,7.95,-21360,16670,9580
2012-08-02,42400.0,40350.0,285185.0,7.57,128019,-62399,-62610
2012-08-03,40100.0,40700.0,139711.0,7.63,-1354,52308,-50954
2012-08-06,40950.0,40300.0,89216.0,7.56,29239,-20369,-8870
2012-08-07,40100.0,40050.0,244969.0,7.51,55872,-48897,-4205
2012-08-08,40450.0,40200.0,135179.0,7.54,-4415,16078,-10993
2012-08-09,40050.0,41000.0,389770.0,7.69,18937,58503,-81850
2012-08-10,41100.0,42250.0,261057.0,7.92,-91000,95134,-7044
2012-08-13,42250.0,42550.0,121347.0,7.98,-66482,46150,19042
2012-08-14,42150.0,43100.0,67346.0,8.08,-14423,8890,5653
2012-08-16,43100.0,44000.0,197098.0,8.25,-50103,34299,15834
2012-08-17,44000.0,43900.0,91073.0,8.23,-17090,-8090,25330
2012-08-20,44250.0,43900.0,28798.0,8.23,-11910,480,11430
2012-08-21,44300.0,44300.0,81963.0,8.31,-37064,25435,11459
2012-08-22,44800.0,44500.0,82603.0,8.35,-1081,20380,-8709
2012-08-23,43600.0,43650.0,72250.0,8.19,-925,20305,-19380
2012-08-24,43100.0,43500.0,140091.0,8.16,3832,55002,-58284
2012-08-27,43500.0,43000.0,60153.0,8.07,-1439,-1671,3270
2012-08-28,43000.0,42650.0,107716.0,8.0,42958,30432,-75150
2012-08-29,42750.0,43500.0,103764.0,8.16,4553,43368,-49621
2012-08-30,43700.0,43700.0,90482.0,8.2,-8990,42180,-33910
2012-08-31,43650.0,46350.0,221389.0,8.69,-95221,4510,90071
2012-09-03,46350.0,47650.0,180708.0,8.94,-62201,57161,2540
2012-09-04,47500.0,46800.0,161488.0,8.78,6758,39872,-48790
2012-09-05,46950.0,45650.0,265498.0,8.56,5688,72528,-78176
2012-09-06,45850.0,46200.0,64637.0,8.67,2227,36616,-39090
2012-09-07,46450.0,45850.0,83282.0,8.6,16667,29624,-40791
2012-09-10,45700.0,45200.0,66572.0,8.48,6050,27382,-33432
2012-09-11,44950.0,45000.0,110380.0,8.44,2856,20694,-23540
2012-09-12,45000.0,44700.0,203481.0,8.38,53466,85984,-147840
2012-09-13,44950.0,46000.0,284498.0,8.63,-18701,113701,-97550
2012-09-14,46550.0,47800.0,163737.0,8.97,-20364,-5156,21850
2012-09-17,47200.0,47050.0,88115.0,8.83,7603,12480,-19863
2012-09-18,46500.0,46000.0,115662.0,8.63,21038,20525,-41673
2012-09-19,46100.0,46700.0,105775.0,8.76,-6620,24660,-18040
2012-09-20,45100.0,46350.0,145136.0,8.69,13513,54312,-67825
2012-09-21,46350.0,45200.0,117554.0,8.48,28425,24183,-52198
2012-09-24,45200.0,44600.0,108367.0,8.37,16461,37569,-53930
2012-09-25,44850.0,46550.0,118761.0,8.73,-65355,56722,4520
2012-09-26,46400.0,46700.0,112154.0,8.76,-42120,52641,-10521
2012-09-27,46500.0,47000.0,125359.0,8.82,-23536,-1312,24848
2012-09-28,46600.0,48400.0,211518.0,9.08,-50137,29008,21239
2012-10-02,48200.0,47850.0,51178.0,8.98,-4208,3658,550
2012-10-04,47650.0,46500.0,138060.0,8.72,27135,-27735,600
2012-10-05,47200.0,48400.0,127194.0,9.08,-76509,18101,58238
2012-10-08,48000.0,47800.0,48333.0,8.97,-7965,6325,-3360
2012-10-09,47400.0,49000.0,49243.0,9.19,-11460,21200,-9740
2012-10-10,48400.0,49100.0,86633.0,9.21,-3040,25910,-38950
2012-10-11,49100.0,49500.0,168105.0,9.28,-41316,30610,-9444
2012-10-12,49500.0,50300.0,102634.0,9.43,-52500,44910,8490
2012-10-15,49550.0,51300.0,374527.0,9.62,-211948,273313,-56338
2012-10-16,51300.0,49550.0,158593.0,9.29,9946,60833,-70799
2012-10-17,50000.0,49950.0,136587.0,9.37,11544,65950,-77184
2012-10-18,50600.0,49850.0,120303.0,9.35,-18101,32284,-13903
2012-10-19,49300.0,49000.0,429421.0,9.19,70960,108035,-209035
2012-10-22,49200.0,49800.0,97563.0,9.34,-23670,55119,-31449
2012-10-23,49800.0,50100.0,236945.0,9.4,-46290,78790,-35800
2012-10-24,49300.0,50900.0,149535.0,9.55,-83256,95093,-14679
2012-10-25,50500.0,50900.0,95168.0,9.55,-26032,28275,-3334
2012-10-26,50300.0,48850.0,110269.0,9.16,30339,11442,-44338
2012-10-29,48900.0,48150.0,77479.0,9.03,7178,10610,-17788
2012-10-30,48000.0,49200.0,68418.0,9.23,-7102,8532,-1690
2012-10-31,49000.0,49450.0,159477.0,9.28,1481,-18586,22055
2012-11-01,49650.0,50800.0,256834.0,9.53,-134081,12411,121670
2012-11-02,50300.0,49500.0,89938.0,9.28,-8461,18,8463
2012-11-05,50200.0,50700.0,148453.0,9.51,-31681,1703,31448
2012-11-06,52300.0,51200.0,168377.0,9.6,-73224,-48345,123055
2012-11-07,51200.0,51500.0,120803.0,9.66,-44542,2431,42111
2012-11-08,51100.0,52000.0,84365.0,9.75,-26300,-13450,40215
2012-11-09,51500.0,51200.0,77089.0,9.6,-1626,4488,-2862
