Symbol,기아차_시가(원),기아차_종가(원),기아차_거래량(주),기아차_PER(IFRS-연결),기아차_순매수수량(개인)(주),기아차_순매수수량(기관계)(주),기아차_순매수수량(외국인계)(주)
2004-09-16,11100.0,11100.0,903640.0,5.84,32542,309688,-358160
2004-09-17,11000.0,11000.0,930808.0,5.79,39500,-176390,146910
2004-09-20,10950.0,11000.0,842661.0,5.79,110805,-13965,-90580
2004-09-21,11000.0,10850.0,562540.0,5.71,-69261,88321,-7620
2004-09-22,10950.0,10200.0,1635001.0,5.37,653629,-393433,-270820
2004-09-23,10150.0,10450.0,491862.0,5.5,-9580,-17640,29540
2004-09-24,10350.0,10700.0,850160.0,5.63,-120960,-95890,224470
2004-09-30,10500.0,10600.0,881370.0,5.58,-8790,67770,-61610
2004-10-01,10500.0,10900.0,775840.0,5.74,-24592,-9508,15640
2004-10-04,11000.0,11500.0,1968583.0,6.05,-388460,214080,171310
2004-10-05,11500.0,11550.0,1346909.0,6.08,228530,-146600,-109160
2004-10-06,11500.0,11300.0,1062115.0,5.95,212727,35313,-273410
2004-10-07,11250.0,11300.0,1557700.0,5.95,404092,-31645,-354137
2004-10-08,11100.0,11200.0,1048448.0,5.89,-39130,-107570,178940
2004-10-11,11200.0,11550.0,846378.0,6.08,-218688,163953,59925
2004-10-12,11400.0,10850.0,1066993.0,5.71,566050,-237360,-347900
2004-10-13,11000.0,10650.0,1396464.0,5.6,643918,-370868,-284500
2004-10-14,10650.0,10750.0,1342575.0,5.66,222187,-613157,413790
2004-10-15,10750.0,10350.0,1613878.0,5.45,523240,-63540,-452820
2004-10-18,10350.0,10250.0,949164.0,5.39,285860,-12630,-246290
2004-10-19,10400.0,10550.0,854167.0,5.55,-45278,3238,25710
2004-10-20,10650.0,10550.0,1507849.0,5.55,-258398,101548,190280
2004-10-21,10550.0,10800.0,2739224.0,5.68,-263096,204796,141190
2004-10-22,11000.0,10550.0,777333.0,5.55,-5606,-28295,36281
2004-10-25,10300.0,10100.0,1106030.0,5.31,236563,-339173,140200
2004-10-26,10000.0,10150.0,970927.0,5.34,-9077,-118673,136410
2004-10-27,10300.0,10050.0,756870.0,5.29,211180,-135280,-40340
2004-10-28,10250.0,10150.0,1034075.0,5.34,220738,250242,-536580
2004-10-29,10350.0,10500.0,2217719.0,5.53,-494547,340067,167020
2004-11-01,10450.0,10400.0,642450.0,5.47,64020,-22480,-56650
2004-11-02,10600.0,10950.0,1631727.0,5.76,-760860,395940,331810
2004-11-03,11100.0,11100.0,1410190.0,5.84,-621730,328810,246770
2004-11-04,11200.0,11100.0,847358.0,5.84,-203810,191410,-5330
2004-11-05,11300.0,11300.0,1465671.0,5.95,-644150,340750,257950
2004-11-08,11400.0,11150.0,556311.0,5.87,-13780,-153080,162230
2004-11-09,11150.0,10900.0,676285.0,5.74,-72790,-86780,155550
2004-11-10,11050.0,11000.0,815217.0,5.79,-187362,325842,-139970
2004-11-11,11000.0,11050.0,805879.0,5.81,-171480,47250,117100
2004-11-12,11150.0,11150.0,1220272.0,5.87,-87039,397739,-318580
2004-11-15,11150.0,10800.0,1606179.0,5.68,705042,44998,-777380
2004-11-16,10700.0,10750.0,907802.0,5.66,219962,-197752,48090
2004-11-17,10900.0,10950.0,972748.0,5.76,-152454,115564,97810
2004-11-18,10800.0,10700.0,988520.0,5.63,79121,-95986,111050
2004-11-19,10650.0,10500.0,1128583.0,5.53,301053,-86193,-127810
2004-11-22,10350.0,10100.0,1504143.0,5.31,823401,-150400,-682341
2004-11-23,10150.0,10100.0,1958564.0,5.31,745841,230639,-952480
2004-11-24,10100.0,10150.0,2676035.0,5.34,1075140,443980,-1552850
2004-11-25,10350.0,10200.0,1329443.0,5.37,-15705,68455,-76950
2004-11-26,10150.0,10050.0,2057096.0,5.29,-171931,-70679,393820
2004-11-29,10100.0,10000.0,1022160.0,5.26,16510,45060,-64500
2004-11-30,10000.0,9990.0,1922000.0,5.26,140420,216430,-357220
2004-12-01,9980.0,9800.0,1510870.0,5.16,384590,-24260,-407270
2004-12-02,10000.0,9850.0,1794433.0,5.18,192425,12135,-195660
2004-12-03,9950.0,10150.0,971984.0,5.34,-270540,182360,146010
2004-12-06,10150.0,10050.0,689703.0,5.29,-71234,-136916,211210
2004-12-07,10000.0,9950.0,565511.0,5.24,-82330,-122550,241980
2004-12-08,9950.0,10150.0,689023.0,5.34,-174210,103380,145040
2004-12-09,10100.0,9790.0,2593869.0,5.15,1263659,-19569,-1239990
2004-12-10,9850.0,9910.0,925216.0,5.21,-188555,-312490,498675
2004-12-13,9910.0,10100.0,642040.0,5.31,-335580,281110,101730
2004-12-14,10000.0,9940.0,602652.0,5.23,-86680,73300,30600
2004-12-15,9960.0,10100.0,629809.0,5.31,-78446,79206,15020
2004-12-16,10150.0,10250.0,1471812.0,5.39,-247450,79860,180070
2004-12-17,10300.0,10050.0,1030931.0,5.29,165580,-18380,-159630
2004-12-20,10050.0,10050.0,1146451.0,5.29,621448,-19158,-612360
2004-12-21,9950.0,10150.0,1421350.0,5.34,715250,-526650,-203400
2004-12-22,10150.0,10400.0,1534165.0,5.47,281816,-1486,-301450
2004-12-23,10400.0,10500.0,1488360.0,5.53,247820,-326340,79070
2004-12-24,10350.0,10700.0,1309541.0,5.63,447470,-81610,-330730
2004-12-27,10600.0,10700.0,13042442.0,5.63,12534540,52730,-44380
2004-12-28,10700.0,10950.0,1720833.0,5.76,494840,-268990,-157370
2004-12-29,10600.0,10900.0,592790.0,5.74,-187654,116914,81200
2004-12-30,10850.0,10900.0,683901.0,5.74,-284060,120310,165110
2005-01-03,11000.0,10600.0,521523.0,6.63,147574,-10034,-136340
2005-01-04,10600.0,10600.0,549546.0,6.63,57628,40072,-139190
2005-01-05,10550.0,10550.0,581109.0,6.6,95884,17160,-112700
2005-01-06,10550.0,10500.0,606436.0,6.57,185075,-167075,-20750
2005-01-07,10500.0,10650.0,455900.0,6.66,-7140,-74880,84550
2005-01-10,10850.0,10950.0,817551.0,6.85,-192675,-9325,209650
2005-01-11,11000.0,11000.0,869596.0,6.88,-270876,115594,158590
2005-01-12,11050.0,11000.0,7717825.0,6.88,-297790,845110,5681540
2005-01-13,11250.0,11100.0,2269869.0,6.94,307021,-103701,-299690
2005-01-14,11100.0,11300.0,1425825.0,7.07,-156911,281500,-128720
2005-01-17,11300.0,11200.0,2253131.0,7.0,323602,237320,-628764
2005-01-18,11200.0,11050.0,730963.0,6.91,178390,-18250,-155270
2005-01-19,11150.0,11400.0,2285796.0,7.13,-92830,299310,-234100
2005-01-20,11300.0,11950.0,3635182.0,7.47,-755170,758020,-1520
2005-01-21,11950.0,12000.0,1708673.0,7.5,74310,396530,-473060
2005-01-24,11850.0,12250.0,1490591.0,7.66,-415095,-3848,444220
2005-01-25,12200.0,12200.0,1067302.0,7.63,-292988,21240,201540
2005-01-26,12300.0,12950.0,2896521.0,8.1,-284990,416570,-78450
2005-01-27,12800.0,12800.0,2665980.0,8.0,-261460,-476040,751140
2005-01-28,12650.0,12500.0,2037983.0,7.82,-186273,80563,-133470
2005-01-31,12300.0,12600.0,1637587.0,7.88,-258030,257940,12040
2005-02-01,12550.0,12200.0,2730673.0,7.63,70563,-70253,-157640
2005-02-02,12200.0,12250.0,2752412.0,7.66,21730,217000,-393540
2005-02-03,12250.0,12700.0,3911690.0,7.94,1159843,526499,-1980940
2005-02-04,12600.0,12800.0,4881361.0,8.0,1837736,975360,-3066940
2005-02-07,12850.0,12750.0,1751742.0,7.97,303176,83288,-479884
2005-02-11,12750.0,12600.0,677160.0,7.88,162597,-227320,75303
2005-02-14,12700.0,12800.0,1351671.0,8.0,-187070,365890,-111740
2005-02-15,12650.0,12700.0,1101029.0,7.94,212176,3924,-199120
2005-02-16,12700.0,12800.0,967111.0,8.0,-70720,32000,45780
2005-02-17,12950.0,12600.0,3325311.0,7.88,359657,-31447,-327280
2005-02-18,12550.0,12500.0,3365989.0,7.82,713203,460457,-1184050
2005-02-21,12800.0,12750.0,3301551.0,7.97,17310,734160,-954400
2005-02-22,12950.0,13000.0,3388382.0,8.13,-391067,784577,-630740
2005-02-23,13050.0,13700.0,6930867.0,8.57,-595173,841093,-186370
2005-02-24,13950.0,13700.0,3600324.0,8.57,301014,76796,-277010
2005-02-25,13750.0,14200.0,3240394.0,8.88,177630,273673,-154560
2005-02-28,14200.0,14200.0,2182751.0,8.88,155303,-84543,77760
2005-03-02,14400.0,14700.0,4123793.0,9.19,274262,-440692,257080
2005-03-03,14700.0,14500.0,2934133.0,9.07,307008,-264408,14380
2005-03-04,14450.0,14000.0,3430419.0,8.75,653942,1558,-686890
2005-03-07,14150.0,13800.0,3135035.0,8.63,-162927,-322043,643960
2005-03-08,14250.0,14350.0,2903398.0,8.97,-380738,-784816,1302264
2005-03-09,14150.0,14800.0,2597357.0,9.25,-155540,84140,189690
2005-03-10,14650.0,14550.0,2561850.0,9.1,35979,-63739,244620
2005-03-11,14550.0,14950.0,1499522.0,9.35,-315422,240242,-5890
2005-03-14,14750.0,15650.0,2488587.0,9.79,-692500,52930,603920
2005-03-15,15700.0,15250.0,2564710.0,9.54,111567,-581387,814230
2005-03-16,15000.0,14800.0,2306883.0,9.25,596367,150073,-707060
2005-03-17,14200.0,14050.0,2869760.0,8.79,731312,32538,-699250
2005-03-18,14100.0,14200.0,2446140.0,8.88,210424,225646,-430280
2005-03-21,14200.0,14450.0,1394761.0,9.04,-394723,259033,127270
2005-03-22,14450.0,14750.0,1202978.0,9.22,-122915,150875,-266420
2005-03-23,14600.0,14650.0,1181595.0,9.16,-17329,9289,-62790
2005-03-24,14750.0,14150.0,2243202.0,8.85,46137,724121,-912178
2005-03-25,14050.0,14200.0,976288.0,8.88,100439,289690,-451350
2005-03-28,14200.0,14800.0,1564281.0,9.25,-14612,344527,-408330
2005-03-29,14700.0,14500.0,1168119.0,9.07,-9997,-313464,262620
2005-03-30,14400.0,14000.0,1597786.0,8.75,247468,-92422,-96380
2005-03-31,14200.0,14000.0,1271399.0,8.75,96112,-93672,-16210
2005-04-01,13800.0,14200.0,1236396.0,8.88,141723,-3908,-104010
2005-04-04,14150.0,14400.0,911460.0,9.0,-88901,63521,52390
2005-04-06,14400.0,14550.0,1064042.0,9.1,-157813,150593,-57480
2005-04-07,14500.0,14850.0,1759019.0,9.29,179935,-39875,-118350
2005-04-08,15000.0,15000.0,1287641.0,9.38,-152303,-147907,404070
2005-04-11,14950.0,15350.0,2041380.0,9.6,-851896,-33464,981260
2005-04-12,15200.0,15050.0,1144187.0,9.41,104828,-78790,-40130
2005-04-13,15050.0,15200.0,1206173.0,9.5,-289840,489770,-176620
2005-04-14,14900.0,14400.0,1388155.0,9.0,431815,-524635,-49890
2005-04-15,14100.0,14100.0,1396137.0,8.82,294637,-294017,-73380
2005-04-18,13800.0,13300.0,1024093.0,8.32,-1669,-147481,127670
2005-04-19,13500.0,13800.0,906511.0,8.63,-5258,-172862,211920
2005-04-20,13700.0,13700.0,1306140.0,8.57,112760,-364130,309960
2005-04-21,13600.0,13750.0,1078873.0,8.6,53575,-211465,158940
2005-04-22,14000.0,13800.0,908081.0,8.63,-148729,10540,139860
2005-04-25,13600.0,14050.0,1485410.0,8.79,-47590,248830,-191140
2005-04-26,14050.0,14200.0,1416002.0,8.88,-261102,180242,60830
2005-04-27,14050.0,13900.0,1551105.0,8.69,-4117,207227,-150890
2005-04-28,13800.0,13050.0,1870655.0,8.16,379104,248950,-667174
2005-04-29,12950.0,12350.0,3280209.0,7.72,351530,585670,-957310
2005-05-02,12450.0,12500.0,984538.0,7.82,68810,69160,-133170
2005-05-03,12400.0,12550.0,1646760.0,7.85,-79776,-137024,232230
2005-05-04,12400.0,12750.0,820468.0,7.97,-106582,50592,33180
2005-05-06,12850.0,12950.0,1420208.0,8.1,232324,-526664,447500
2005-05-09,12850.0,12750.0,1002262.0,7.97,148260,-258400,202900
2005-05-10,12900.0,12700.0,835490.0,7.94,164136,-252526,191730
2005-05-11,12550.0,12550.0,777859.0,7.85,-3519,-129859,227158
2005-05-12,12400.0,12650.0,1155810.0,7.91,-9200,54680,-5280
2005-05-13,12450.0,12850.0,928495.0,8.04,-116710,-42110,134750
2005-05-16,12850.0,13300.0,976906.0,8.32,-410123,53183,395760
2005-05-17,13500.0,13450.0,1268840.0,8.41,-165020,-253160,419800
2005-05-18,13450.0,13650.0,1036060.0,8.54,-253210,-45910,294300
2005-05-19,13650.0,13800.0,1196370.0,8.63,-33890,176230,-244410
2005-05-20,13750.0,13900.0,591342.0,8.69,-65371,-21229,91240
2005-05-23,13850.0,13600.0,862580.0,8.5,-1554,41594,-32940
2005-05-24,13650.0,13900.0,349350.0,8.69,-120530,37730,75060
2005-05-25,13750.0,13600.0,577156.0,8.5,-8930,-105980,126270
2005-05-26,13600.0,13900.0,539738.0,8.69,-81510,14510,49790
2005-05-27,14000.0,14000.0,980580.0,8.75,-72910,236987,-160380
2005-05-30,14100.0,14250.0,851038.0,8.91,-67918,24897,62091
2005-05-31,14200.0,14450.0,744069.0,9.04,-295014,123334,208200
2005-06-01,14250.0,14500.0,879915.0,9.07,-228784,254444,-72860
2005-06-02,14650.0,14250.0,1247278.0,8.91,24588,-83998,79260
2005-06-03,14250.0,14100.0,591989.0,8.82,-9624,16514,-6740
2005-06-07,13950.0,13800.0,1435366.0,8.63,93160,-55730,-11560
2005-06-08,13700.0,13850.0,1009454.0,8.66,172015,41375,-245820
2005-06-09,13750.0,14050.0,1550160.0,8.79,288390,-193090,-12500
2005-06-10,14000.0,13700.0,449226.0,8.57,105147,8977,-108364
2005-06-13,13700.0,13750.0,1263735.0,8.6,-342,-730,-58368
2005-06-14,13750.0,13400.0,1296037.0,8.38,179383,-104540,-104323
2005-06-15,13300.0,13600.0,1119164.0,8.5,135189,25951,-237780
2005-06-16,13600.0,13750.0,1274900.0,8.6,179694,97336,-266370
2005-06-17,13750.0,13500.0,1344674.0,8.44,565510,-53840,-473510
2005-06-20,13500.0,13600.0,1158430.0,8.5,126800,-75740,-41250
2005-06-21,13400.0,13600.0,1164420.0,8.5,-118352,177072,24460
2005-06-22,13450.0,13500.0,1096111.0,8.44,124260,-219115,86515
2005-06-23,13450.0,13800.0,956782.0,8.63,-48900,-193430,237930
2005-06-24,13600.0,13750.0,611781.0,8.6,63360,-179050,117250
2005-06-27,13500.0,13700.0,743437.0,8.57,-17130,-214880,226160
2005-06-28,13550.0,13700.0,627721.0,8.57,-72130,41510,-3950
2005-06-29,13850.0,13500.0,731073.0,8.44,123000,37530,-163870
2005-06-30,13500.0,13750.0,1206861.0,8.6,-266642,273072,27740
2005-07-01,13550.0,13700.0,1479475.0,8.57,497725,-64875,-441910
2005-07-04,13750.0,14100.0,2091044.0,8.82,154174,-446154,216290
2005-07-05,14400.0,14300.0,2324284.0,8.94,-172890,-163360,420940
2005-07-06,14550.0,14700.0,1779191.0,9.19,-227470,-267420,301770
2005-07-07,14700.0,14900.0,1464120.0,9.32,-369591,59288,273420
2005-07-08,14900.0,14650.0,1060165.0,9.16,-261965,290700,21420
2005-07-11,15000.0,14950.0,1093471.0,9.35,-75810,41940,-4700
2005-07-12,14950.0,14550.0,1359062.0,9.1,-282,-135858,165990
2005-07-13,14500.0,14450.0,906768.0,9.04,34386,44978,-80090
2005-07-14,14500.0,14600.0,1131766.0,9.13,133578,-201038,110310
2005-07-15,14700.0,14500.0,809248.0,9.07,206367,-47757,-143130
2005-07-18,14450.0,14400.0,507153.0,9.0,9455,-23195,11270
2005-07-19,14450.0,14850.0,1307628.0,9.29,-229440,217990,5070
2005-07-20,14850.0,14900.0,1914178.0,9.32,-253511,204750,16561
2005-07-21,15300.0,15100.0,2334991.0,9.44,-225952,-411898,742080
2005-07-22,14900.0,14950.0,965370.0,9.35,-147990,80420,128640
2005-07-25,15000.0,15200.0,950908.0,9.5,-362917,124997,194700
2005-07-26,15150.0,15200.0,918449.0,9.5,-28064,-41386,87960
2005-07-27,15250.0,15250.0,980683.0,9.54,-163070,-140,103460
2005-07-28,15350.0,15350.0,1580650.0,9.6,-114977,-87333,139680
2005-07-29,15400.0,15700.0,3920491.0,9.82,-36876,478666,-992130
2005-08-01,15700.0,16350.0,4580522.0,10.22,-959985,280980,502225
2005-08-02,16250.0,16000.0,965286.0,10.0,214583,-69693,-149060
2005-08-03,16150.0,15800.0,1551224.0,9.88,314416,42494,-337960
2005-08-04,15650.0,15400.0,2363214.0,9.63,251825,426775,-579000
2005-08-05,15050.0,15000.0,2018524.0,9.38,-25951,701311,-537060
2005-08-08,14750.0,15150.0,1236685.0,9.47,106417,220660,-295527
2005-08-09,15000.0,15300.0,1632117.0,9.57,173560,134340,-247470
2005-08-10,15600.0,15250.0,1475936.0,9.54,250158,-167858,82040
2005-08-11,15150.0,15450.0,1706418.0,9.66,307437,-545507,363130
2005-08-12,15550.0,15700.0,2188859.0,9.82,450713,-552543,181780
2005-08-16,15800.0,15650.0,1128986.0,9.79,-30440,-157920,184650
2005-08-17,15500.0,15750.0,906124.0,9.85,-151849,58729,109710
2005-08-18,15700.0,15100.0,1159461.0,9.44,195734,-207513,-15521
2005-08-19,15000.0,15500.0,857692.0,9.69,-288260,-28120,319690
2005-08-22,15400.0,15750.0,912932.0,9.85,-101641,68211,11520
2005-08-23,15800.0,15650.0,821584.0,9.79,-25074,-446,29480
2005-08-24,15700.0,15450.0,1286202.0,9.66,-48726,-243514,317990
2005-08-25,15250.0,15350.0,1128519.0,9.6,-82010,-91910,200070
2005-08-26,15400.0,15250.0,933712.0,9.54,-97840,-13010,104890
2005-08-29,15000.0,15150.0,857366.0,9.47,-136886,-170994,316180
2005-08-30,15150.0,15400.0,798015.0,9.63,14890,-15360,-3230
2005-08-31,15350.0,15300.0,871414.0,9.57,-122273,-417467,543740
2005-09-01,15500.0,15850.0,1609152.0,9.91,-529424,-50196,507460
2005-09-02,15950.0,15750.0,979876.0,9.85,183765,-46295,-93770
2005-09-05,15950.0,15600.0,505276.0,9.75,110110,-6160,-130080
2005-09-06,15700.0,15900.0,1260984.0,9.94,-234615,526586,-331481
2005-09-07,16200.0,16600.0,3449820.0,10.38,-310581,959181,-725700
2005-09-08,16850.0,16950.0,4877888.0,10.6,-680216,807246,-90280
2005-09-09,17000.0,17750.0,3276495.0,11.1,-461137,259367,280910
2005-09-12,18000.0,18300.0,3673829.0,11.44,-278392,-345428,604350
2005-09-13,18500.0,18250.0,1702747.0,11.41,-485377,396072,78595
2005-09-14,18150.0,18200.0,1790172.0,11.38,-87904,-30801,110245
2005-09-15,18050.0,19000.0,2861501.0,11.88,26501,44539,-202710
2005-09-16,19450.0,19700.0,3951784.0,12.32,-34352,970898,-1056166
2005-09-20,19800.0,19700.0,2694671.0,12.32,889923,-102444,-1010729
2005-09-21,19300.0,20700.0,3539563.0,12.94,-57736,714675,-977899
2005-09-22,20800.0,21100.0,2953994.0,13.19,180742,285602,-510434
2005-09-23,21400.0,19800.0,4485336.0,12.38,1270400,-140830,-1154740
2005-09-26,20000.0,19950.0,2658642.0,12.47,881035,-58965,-738960
2005-09-27,19900.0,19600.0,2042162.0,12.26,259279,77521,-223750
2005-09-28,19400.0,19600.0,2860173.0,12.26,897480,-56570,-826420
2005-09-29,19500.0,20150.0,3205944.0,12.6,227223,53917,-342640
2005-09-30,20100.0,19500.0,1904364.0,12.19,319007,-245454,-17633
2005-10-04,19550.0,19550.0,1700580.0,12.22,175312,57418,-217500
2005-10-05,19300.0,19200.0,1754762.0,12.01,422069,-222678,-190591
2005-10-06,19000.0,18250.0,2152762.0,11.41,585536,-342117,-202159
2005-10-07,17900.0,18550.0,2365945.0,11.6,-88793,160933,-35990
2005-10-10,18550.0,18850.0,1105215.0,11.79,96020,232390,-344450
2005-10-11,18600.0,19050.0,1138376.0,11.91,151370,137850,-294860
2005-10-12,19000.0,18750.0,1786386.0,11.72,226099,-30229,-208830
2005-10-13,18750.0,18400.0,1301579.0,11.51,445430,-229480,-201460
2005-10-14,18500.0,18200.0,1194987.0,11.38,146646,-142336,-24960
2005-10-17,18300.0,17800.0,1423829.0,11.13,243147,-154527,-86800
2005-10-18,17800.0,17950.0,1097699.0,11.22,27810,276260,-285740
2005-10-19,17600.0,16950.0,2814793.0,10.6,901234,-158734,-824300
2005-10-20,17200.0,17450.0,3369805.0,10.91,-219165,-755,189090
2005-10-21,17200.0,17950.0,1793972.0,11.22,84564,569236,-667540
2005-10-24,18100.0,17900.0,960745.0,11.19,211235,-57905,-142240
2005-10-25,18300.0,18050.0,1155316.0,11.29,-25052,49662,-12640
2005-10-26,18150.0,18200.0,918804.0,11.38,7880,38280,-38000
2005-10-27,18000.0,18000.0,1479769.0,11.26,28731,222889,-283540
2005-10-28,17700.0,17850.0,1841915.0,11.16,87089,-380759,316820
2005-10-31,18000.0,18750.0,2607464.0,11.72,-333830,1073490,-912590
2005-11-01,18750.0,19900.0,8470806.0,12.44,2066935,1661735,-692440
2005-11-02,20000.0,20000.0,2175992.0,12.51,-129526,686676,-735280
2005-11-03,20150.0,19600.0,2068875.0,12.26,291715,143133,-495770
2005-11-04,19700.0,19700.0,2114205.0,12.32,172447,846825,-1012030
2005-11-07,19750.0,20150.0,2420975.0,12.6,17961,811617,-963800
2005-11-08,20150.0,20500.0,2706290.0,12.82,-211300,678810,-587060
2005-11-09,20500.0,20400.0,2481233.0,12.76,291841,502529,-933240
2005-11-10,20200.0,21000.0,3298860.0,13.13,-315397,1331657,-1347200
2005-11-11,21300.0,21350.0,2312553.0,13.35,-219012,791492,-718550
2005-11-14,21550.0,21400.0,1640739.0,13.38,129954,290540,-595094
2005-11-15,21700.0,22000.0,2987357.0,13.76,-43910,446330,-548660
2005-11-16,22000.0,23600.0,4219846.0,14.76,-1107149,1283069,-429730
2005-11-17,24000.0,23500.0,2854472.0,14.69,536910,-163760,-351170
2005-11-18,23600.0,23700.0,2391541.0,14.82,-43585,45470,47175
2005-11-21,23600.0,23850.0,2233367.0,14.91,313345,190395,-520880
2005-11-22,23700.0,23150.0,2355930.0,14.48,44173,317297,-352160
2005-11-23,23050.0,24500.0,3130424.0,15.32,-561310,597800,-302710
2005-11-24,24500.0,24950.0,2279451.0,15.6,-204270,-33420,87420
2005-11-25,24700.0,24850.0,1388454.0,15.54,-85221,711,138100
2005-11-28,25000.0,25850.0,1851028.0,16.16,-49728,79988,-71700
2005-11-29,26000.0,25700.0,2459619.0,16.07,468594,-65864,-416880
2005-11-30,25700.0,24700.0,5488428.0,15.44,1185669,-1194649,43270
2005-12-01,24000.0,23750.0,8097260.0,14.85,3526190,-369900,-3171210
2005-12-02,24050.0,23550.0,5701937.0,14.73,827771,-622071,-159650
2005-12-05,23450.0,23600.0,3156353.0,14.76,-17127,-159173,233220
2005-12-06,23600.0,24900.0,5243321.0,15.57,228671,-183211,-135130
2005-12-07,24900.0,24200.0,3121717.0,15.13,833135,-382325,-443610
2005-12-08,24200.0,24000.0,3242188.0,15.01,396320,71500,-220380
2005-12-09,23550.0,23550.0,2186591.0,14.73,188090,115610,-203130
2005-12-12,23150.0,23450.0,2156451.0,14.66,290296,-18396,-256530
2005-12-13,23600.0,23500.0,2434371.0,14.69,828373,-201523,-575310
2005-12-14,24100.0,24850.0,4910950.0,15.54,-33700,-346290,308850
2005-12-15,25200.0,26150.0,4970286.0,16.35,-934334,358664,613880
2005-12-16,25750.0,26000.0,3427453.0,16.26,245077,6503,-256270
2005-12-19,26000.0,25700.0,2832067.0,16.07,212284,286016,-490190
2005-12-20,25400.0,26000.0,2473429.0,16.26,77137,-79257,153080
2005-12-21,26200.0,26950.0,4205181.0,16.85,14187,171283,-235570
2005-12-22,27200.0,26250.0,3404125.0,16.41,733980,-245790,-330590
2005-12-23,26350.0,26550.0,2007819.0,16.6,-44849,-50391,137640
2005-12-26,26350.0,26000.0,2002230.0,16.26,123318,-63578,-4110
2005-12-27,25900.0,26200.0,1776856.0,16.38,-139699,79459,36520
2005-12-28,25950.0,25950.0,1755200.0,16.23,463817,-47847,43760
2005-12-29,26000.0,26550.0,2101711.0,16.6,119066,-124686,21010
2006-01-02,27000.0,28000.0,3815125.0,17.47,585900,-220460,-442600
2006-01-03,28100.0,27500.0,2794908.0,17.16,469148,-423458,400
2006-01-04,27700.0,26100.0,6717943.0,16.29,1688901,-1527861,168990
2006-01-05,26100.0,25750.0,3672175.0,16.07,95307,-109857,28110
2006-01-06,25550.0,25500.0,3145221.0,15.91,223434,-47244,-79850
2006-01-09,25200.0,24000.0,8023769.0,14.98,2985083,-192643,-2499270
2006-01-10,23950.0,24350.0,4695478.0,15.19,708823,-251315,-360638
2006-01-11,24350.0,23650.0,3204062.0,14.76,-100112,13347,96675
2006-01-12,23700.0,23100.0,5368970.0,14.41,1357313,-272863,-981060
2006-01-13,22950.0,24200.0,4431815.0,15.1,-15267,81437,7550
2006-01-16,24200.0,24400.0,3312451.0,15.23,331989,-434729,252150
2006-01-17,24650.0,23550.0,3073947.0,14.7,-71216,-213094,321070
2006-01-18,22950.0,22800.0,4572044.0,14.23,220985,-212015,46560
2006-01-19,22750.0,22500.0,2916378.0,14.04,86076,-270726,213330
2006-01-20,22400.0,22000.0,3088935.0,13.73,-492181,-23889,468650
