Symbol,현대산업_시가(원),현대산업_종가(원),현대산업_거래량(주),현대산업_PER(IFRS-연결),현대산업_순매수수량(개인)(주),현대산업_순매수수량(기관계)(주),현대산업_순매수수량(외국인계)(주)
2015-02-11,40700.0,41000.0,313299.0,44.9,-29250,55401,-23264
2015-02-12,40750.0,41900.0,297829.0,45.88,-14654,10840,3338
2015-02-13,41550.0,42500.0,204252.0,46.54,-33213,13815,19394
2015-02-16,42050.0,43050.0,213289.0,47.14,-37676,9357,32246
2015-02-17,43000.0,43150.0,231358.0,47.25,-2571,5428,2848
2015-02-23,44400.0,44800.0,363599.0,49.06,-78848,37142,40671
2015-02-24,44500.0,47950.0,385986.0,52.51,-116609,75163,44185
2015-02-25,47800.0,48400.0,395820.0,53.0,-22164,-15629,31643
2015-02-26,47850.0,50300.0,694394.0,55.08,-80940,-43762,131253
2015-02-27,50100.0,50000.0,459510.0,54.75,24427,-35773,7723
2015-03-02,50300.0,51300.0,401524.0,56.18,18403,-33774,11432
2015-03-03,50900.0,52000.0,456988.0,56.94,-55087,-130498,193039
2015-03-04,51500.0,49900.0,455385.0,54.64,69423,-96949,28079
2015-03-05,49450.0,49200.0,424267.0,53.88,44793,-98771,53978
2015-03-06,49650.0,50200.0,266041.0,54.97,-32605,-36828,69469
2015-03-09,50200.0,49550.0,454578.0,54.26,44865,-70684,27319
2015-03-10,49650.0,48350.0,475525.0,52.95,75502,-29130,-50756
2015-03-11,47650.0,47300.0,633000.0,51.8,90278,-23123,-68850
2015-03-12,47550.0,48950.0,649961.0,53.6,-11312,-49668,62397
2015-03-13,49100.0,47900.0,406225.0,52.45,111238,-89621,-21818
2015-03-16,48000.0,47500.0,299904.0,52.02,6760,25080,-25629
2015-03-17,47700.0,50000.0,502459.0,54.75,-54646,51760,346
2015-03-18,50000.0,50700.0,455526.0,55.52,-30995,149088,-112482
2015-03-19,51800.0,51300.0,410991.0,56.18,-50599,47844,3060
2015-03-20,50100.0,50000.0,378258.0,54.75,67817,-7559,-60150
2015-03-23,50700.0,50900.0,406817.0,55.74,-64715,-1434,67049
2015-03-24,51100.0,50900.0,214886.0,55.74,8016,-16969,9553
2015-03-25,51000.0,53200.0,303904.0,58.26,-121659,119000,5901
2015-03-26,53200.0,55200.0,678098.0,60.45,-134568,-141445,283121
2015-03-27,55300.0,56100.0,328366.0,61.43,-55395,-25235,78017
2015-03-30,56500.0,56100.0,289021.0,61.43,24061,-78835,50519
2015-03-31,56300.0,57000.0,202417.0,62.42,-18650,-8523,27273
2015-04-01,57900.0,55700.0,186866.0,61.0,31491,-18347,-18324
2015-04-02,55500.0,55300.0,178023.0,60.56,-9047,-24071,33158
2015-04-03,56000.0,57300.0,190541.0,62.75,-74326,72463,5369
2015-04-06,57600.0,56500.0,291898.0,61.87,31298,20590,-47076
2015-04-07,56600.0,58800.0,320645.0,64.39,-59945,35154,26585
2015-04-08,58600.0,58500.0,187395.0,64.06,16440,7476,-23448
2015-04-09,57900.0,56900.0,269079.0,62.31,64192,-11745,-52528
2015-04-10,56900.0,59300.0,285466.0,64.94,-95549,21292,74041
2015-04-13,64800.0,64000.0,1306876.0,70.09,127137,48252,-183028
2015-04-14,65300.0,61600.0,808347.0,67.46,80481,44949,-120744
2015-04-15,62000.0,61600.0,416056.0,67.46,6927,14070,-21533
2015-04-16,62000.0,61900.0,252513.0,67.79,14641,-19597,7554
2015-04-17,61800.0,62200.0,269466.0,68.11,-16565,-14009,31632
2015-04-20,61000.0,60000.0,293442.0,65.71,82909,-27935,-55741
2015-04-21,59500.0,60300.0,351525.0,66.03,18505,11353,-30375
2015-04-22,61000.0,62100.0,518164.0,68.0,-45308,52759,-6739
2015-04-23,61900.0,59900.0,359976.0,65.6,96797,-32642,-64399
2015-04-24,60400.0,57700.0,390082.0,63.19,62218,-107418,61429
2015-04-27,58200.0,60400.0,340423.0,66.14,-64169,8909,52694
2015-04-28,59200.0,58200.0,440014.0,63.73,84121,-17401,-66000
2015-04-29,57500.0,58200.0,1196105.0,63.73,4434,429008,-450085
2015-04-30,56000.0,57300.0,571755.0,62.75,30737,232174,-263841
2015-05-04,57400.0,56400.0,347854.0,61.76,20763,5410,-26660
2015-05-06,55500.0,57200.0,480630.0,62.64,-37866,57130,-20274
2015-05-07,55700.0,57000.0,302836.0,62.42,-11045,106348,-97367
2015-05-08,57200.0,57900.0,290263.0,63.41,-31949,52759,-21266
2015-05-11,59200.0,60100.0,443221.0,65.81,-52257,136680,-77617
2015-05-12,60900.0,62400.0,549973.0,68.33,-96743,25506,80247
2015-05-13,62500.0,61500.0,308865.0,67.35,-20403,37202,-15981
2015-05-14,61100.0,63000.0,228366.0,68.99,-29476,39349,1807
2015-05-15,63000.0,61100.0,348626.0,66.91,17113,42655,-55090
2015-05-18,61200.0,61800.0,147432.0,67.68,-34369,7509,26860
2015-05-19,61100.0,59700.0,199853.0,65.38,54691,-34414,-20254
2015-05-20,59500.0,59900.0,227507.0,65.6,6242,20384,-27205
2015-05-21,60000.0,62500.0,277532.0,68.44,-95152,22113,72608
2015-05-22,62600.0,64900.0,335972.0,71.07,-99141,42899,64321
2015-05-26,66400.0,63200.0,441784.0,69.21,41756,-17854,-28724
2015-05-27,61200.0,61300.0,233847.0,67.13,19679,-14688,-1455
2015-05-28,60600.0,61900.0,232724.0,67.79,-10464,-22768,34463
2015-05-29,60800.0,60500.0,218483.0,66.25,8923,59,-9682
2015-06-01,61200.0,62100.0,152585.0,68.0,-21877,931,20178
2015-06-02,62100.0,63600.0,246519.0,69.65,-31095,75898,-44023
2015-06-03,64300.0,62300.0,244012.0,68.22,19849,22347,-42298
2015-06-04,61300.0,61600.0,334869.0,67.46,-5002,49176,-46370
2015-06-05,61600.0,60300.0,314500.0,66.03,46592,33297,-80859
2015-06-08,59300.0,61500.0,202739.0,67.35,-38208,27280,9591
2015-06-09,62100.0,63200.0,268577.0,69.21,-80232,97149,-15215
2015-06-10,63500.0,61400.0,197506.0,67.24,37007,32852,-69805
2015-06-11,61900.0,59100.0,422313.0,64.72,122133,-83382,-38690
2015-06-12,59200.0,60800.0,326797.0,66.58,-62959,-63870,126829
2015-06-15,61400.0,61600.0,254319.0,67.46,-24153,16228,7925
2015-06-16,61500.0,59500.0,344518.0,65.16,36021,51573,-86360
2015-06-17,59700.0,59600.0,304748.0,65.27,35211,-45683,10609
2015-06-18,59900.0,58600.0,250203.0,64.17,24777,-30027,6050
2015-06-19,58600.0,58300.0,269581.0,63.84,-2136,18441,-14402
2015-06-22,60600.0,64000.0,842415.0,70.09,-95287,251170,-150328
2015-06-23,65500.0,64500.0,429695.0,70.63,52185,55555,-108750
2015-06-24,64000.0,67900.0,857876.0,74.36,26676,180286,-214986
2015-06-25,67000.0,69400.0,451257.0,76.0,-15180,73539,-46244
2015-06-26,69400.0,70000.0,320416.0,76.66,-47031,88743,-35233
2015-06-29,69800.0,66200.0,356248.0,72.49,53160,121331,-177737
2015-06-30,66200.0,66200.0,481520.0,72.49,32387,99790,-134830
2015-07-01,66600.0,67700.0,433166.0,74.14,65545,83010,-150315
2015-07-02,68800.0,68200.0,386162.0,74.68,33587,34297,-66436
2015-07-03,68800.0,71600.0,454061.0,78.41,-32705,206331,-156625
2015-07-06,69000.0,67100.0,574940.0,73.48,168733,139628,-313314
2015-07-07,68800.0,67300.0,490627.0,73.7,-25751,67174,-42388
2015-07-08,67800.0,71700.0,769068.0,78.52,-49040,72603,-23303
2015-07-09,70000.0,69700.0,797366.0,76.33,99051,187543,-290075
2015-07-10,72300.0,70200.0,1736487.0,76.88,441904,-120451,-320324
2015-07-13,76900.0,67400.0,2010491.0,73.81,483368,-125392,-358786
2015-07-14,69400.0,71400.0,1372820.0,78.19,-218211,31847,193581
2015-07-15,73000.0,75100.0,660161.0,82.24,-218408,9439,201379
2015-07-16,76000.0,74600.0,533055.0,81.69,-8292,-23580,50028
2015-07-17,75300.0,78600.0,577516.0,86.07,-202213,86538,130319
2015-07-20,78600.0,75600.0,432071.0,82.79,43280,106216,-147140
2015-07-21,75900.0,76300.0,340639.0,83.56,-28949,-26136,55138
2015-07-22,76200.0,74200.0,299037.0,81.26,-14027,19254,-309
2015-07-23,72500.0,68600.0,953244.0,75.12,82756,-54600,-25094
2015-07-24,68200.0,68000.0,732585.0,74.47,-14640,110151,-105312
2015-07-27,68100.0,67900.0,415121.0,74.36,-16205,110526,-92547
2015-07-28,68300.0,68000.0,461157.0,74.47,-41244,123262,-91168
2015-07-29,68300.0,68700.0,708267.0,75.23,-100902,236545,-123520
2015-07-30,69800.0,68800.0,427234.0,75.34,-27512,107165,-82774
2015-07-31,68800.0,70000.0,397510.0,76.66,-47063,80616,-24317
2015-08-03,70300.0,70600.0,173739.0,77.31,-25848,36125,-10168
2015-08-04,71300.0,67900.0,369689.0,74.36,44092,610,-43256
2015-08-05,67800.0,68800.0,186537.0,75.34,-62096,-11970,73002
2015-08-06,68900.0,67100.0,192971.0,73.48,19481,-5300,-14247
2015-08-07,67800.0,67100.0,200082.0,73.48,4971,-32972,27801
2015-08-10,66300.0,66100.0,274700.0,72.39,-4661,-39639,50068
2015-08-11,66900.0,63000.0,269578.0,68.99,31115,-33122,7615
2015-08-12,63000.0,61600.0,614709.0,67.46,-32138,-75557,106678
2015-08-13,60600.0,63500.0,473099.0,69.54,-13295,88932,-78549
2015-08-17,63500.0,63700.0,281501.0,69.76,-22785,38376,-7848
2015-08-18,63700.0,59000.0,623320.0,64.61,82336,-70953,-11192
2015-08-19,58800.0,56200.0,675928.0,61.54,19661,-217965,198154
2015-08-20,55700.0,53400.0,728030.0,58.48,36453,-224470,187416
2015-08-21,52500.0,55700.0,732496.0,61.0,-213554,18602,192989
2015-08-24,55100.0,51500.0,688014.0,56.4,94620,-130907,39288
2015-08-25,51700.0,55500.0,582883.0,60.78,-111492,88169,23507
2015-08-26,54600.0,57000.0,407031.0,62.42,8714,102163,-108661
2015-08-27,57200.0,56700.0,349019.0,62.09,2591,32842,-35520
2015-08-28,58800.0,60000.0,490198.0,65.71,-24379,85707,-63857
2015-08-31,59300.0,59900.0,379703.0,65.6,28704,-21642,-8231
2015-09-01,59200.0,55800.0,382221.0,61.11,116821,-54137,-63796
2015-09-02,53600.0,56600.0,404093.0,61.98,-35241,-38536,76255
2015-09-03,57200.0,56700.0,216555.0,62.09,20308,-8673,-10914
2015-09-04,55900.0,52400.0,460515.0,57.38,65143,-67751,3592
2015-09-07,52100.0,51300.0,539027.0,56.18,-23000,15129,21971
2015-09-08,51900.0,54800.0,425335.0,60.01,-125959,65857,60832
2015-09-09,56200.0,55600.0,452541.0,60.89,29450,110320,-140031
2015-09-10,55700.0,60000.0,497880.0,65.71,-98631,169015,-69032
2015-09-11,58100.0,60400.0,446232.0,66.14,-35826,161608,-122810
2015-09-14,61000.0,58000.0,350475.0,63.52,21443,-109330,89779
2015-09-15,58000.0,58500.0,174418.0,64.06,11793,-39096,29490
2015-09-16,59000.0,60600.0,315595.0,66.36,-38656,-25860,65726
2015-09-17,61700.0,59300.0,395074.0,64.94,36621,-29379,-5302
2015-09-18,59400.0,61400.0,280743.0,67.24,-63649,29485,34110
2015-09-21,59500.0,60600.0,129754.0,66.36,-10293,-6632,16465
2015-09-22,62300.0,61000.0,128205.0,66.8,-10830,8497,2333
2015-09-23,60600.0,58300.0,244312.0,63.84,26354,-43541,18016
2015-09-24,58500.0,56700.0,385258.0,62.09,-21091,21943,2166
2015-09-25,56900.0,56000.0,352540.0,61.32,48045,-31247,-17532
2015-09-30,54900.0,54500.0,574668.0,59.68,79962,-4207,-75820
2015-10-01,54800.0,56800.0,376353.0,62.2,-9069,15366,-6637
2015-10-02,56900.0,56000.0,195154.0,61.32,10122,9105,-18543
2015-10-05,57000.0,59300.0,436551.0,64.94,-49972,98466,-48607
2015-10-06,60000.0,59400.0,348061.0,65.05,30012,-5922,-25061
2015-10-07,59200.0,58900.0,262163.0,64.5,-10603,53108,-42809
2015-10-08,60000.0,59500.0,330387.0,65.16,-49911,24002,52112
2015-10-12,60400.0,60100.0,372491.0,65.81,-3209,15560,12535
2015-10-13,61000.0,62700.0,427925.0,68.66,-88805,-2564,91364
2015-10-14,61700.0,59500.0,349293.0,65.16,106123,-35770,-71407
2015-10-15,60000.0,62300.0,318069.0,68.22,-107097,-9325,116713
2015-10-16,62500.0,61400.0,171184.0,67.24,13358,-6357,-7001
2015-10-19,61900.0,61400.0,131943.0,67.24,9853,-44050,34197
2015-10-20,61300.0,61200.0,164122.0,67.02,-2015,-44804,47019
2015-10-21,61300.0,59600.0,376834.0,65.27,19385,-85513,73574
2015-10-22,58500.0,57200.0,478238.0,62.64,91801,-148025,54218
2015-10-23,57300.0,56900.0,463841.0,62.31,93814,-206711,111067
2015-10-26,57100.0,53500.0,834528.0,58.59,360588,-264932,-98706
2015-10-27,48500.0,48550.0,3106996.0,53.17,588493,-566855,-8520
2015-10-28,48850.0,47250.0,1024292.0,51.74,127811,-4592,-123356
2015-10-29,47700.0,47000.0,842360.0,51.47,169554,-91893,-86475
2015-10-30,46000.0,46050.0,632224.0,50.43,64728,-19526,-44702
2015-11-02,46050.0,46200.0,483902.0,50.59,6131,40631,-46007
2015-11-03,46750.0,48850.0,799621.0,53.49,-182542,180203,1570
2015-11-04,49100.0,47550.0,654732.0,52.07,95058,7694,-101211
2015-11-05,47250.0,45250.0,1073578.0,49.55,283046,-114712,-172689
2015-11-06,44750.0,43300.0,1048444.0,47.42,170088,-108602,-64168
2015-11-09,43200.0,41550.0,711240.0,45.5,35308,-98873,59472
2015-11-10,41100.0,40700.0,682608.0,44.57,88500,-108069,15476
2015-11-11,40800.0,40700.0,688411.0,44.57,110220,-13607,-102644
2015-11-12,41000.0,40400.0,467158.0,44.24,97695,72323,-175104
2015-11-13,40300.0,41150.0,448781.0,45.06,15090,-5579,-13033
2015-11-16,40550.0,40000.0,518020.0,43.8,-8986,-14131,23788
2015-11-17,41000.0,41850.0,528582.0,45.83,-117036,164854,-45080
2015-11-18,42100.0,40500.0,384224.0,44.35,50821,-18657,-31531
2015-11-19,40950.0,43200.0,596459.0,47.31,-302779,136369,168703
2015-11-20,43400.0,43400.0,445990.0,47.53,-40830,43403,1753
2015-11-23,43600.0,43950.0,478891.0,48.13,-49502,12110,38481
2015-11-24,44050.0,44150.0,384108.0,48.35,-39545,467,39133
2015-11-25,44000.0,43850.0,388106.0,48.02,-41079,-48897,88419
2015-11-26,43550.0,41850.0,891763.0,45.83,291417,-303641,11089
2015-11-27,41700.0,42200.0,321372.0,46.21,-65218,-43864,108557
2015-11-30,41700.0,41000.0,532416.0,44.9,39476,-168045,133218
2015-12-01,41100.0,41350.0,388226.0,45.28,29520,-144190,116260
2015-12-02,41200.0,40150.0,540491.0,43.97,172586,-239827,100165
2015-12-03,40000.0,39950.0,446292.0,43.75,56172,-90524,63932
2015-12-04,39500.0,40050.0,270533.0,43.86,9903,32516,-3968
2015-12-07,40400.0,39350.0,338508.0,43.09,34165,-94472,59933
2015-12-08,39350.0,36800.0,1008342.0,40.3,218675,-372993,152184
2015-12-09,36650.0,37000.0,572300.0,40.52,-36783,-139336,176208
2015-12-10,37000.0,38000.0,475990.0,41.61,-94062,-46342,142404
2015-12-11,38100.0,38150.0,403634.0,41.78,-42369,-22364,58438
2015-12-14,37350.0,38350.0,365365.0,42.0,-80508,50521,29987
2015-12-15,38400.0,38600.0,346785.0,42.27,-31288,70237,-21075
2015-12-16,38950.0,38700.0,403834.0,42.38,12511,-45805,62644
2015-12-17,39200.0,40550.0,579440.0,44.41,-159825,160552,1235
2015-12-18,39900.0,40150.0,280917.0,43.97,11938,2341,-13389
2015-12-21,40150.0,41200.0,236561.0,45.12,-57102,1886,55116
2015-12-22,41200.0,40300.0,246682.0,44.13,30479,-11097,-19473
2015-12-23,40000.0,39950.0,398298.0,43.75,-16886,-67096,91978
2015-12-24,40100.0,40250.0,257106.0,44.08,-40981,11188,30236
2015-12-28,40450.0,40050.0,235865.0,43.86,-37850,38511,1240
2015-12-29,39750.0,40200.0,150327.0,44.02,-9654,23987,-16397
2015-12-30,40200.0,38800.0,519653.0,42.49,61420,-134582,71162
2016-01-04,38800.0,37300.0,401000.0,12.97,10766,-152817,135564
2016-01-05,36950.0,37300.0,414066.0,12.97,41630,-94246,51137
2016-01-06,37200.0,36350.0,492713.0,12.64,80864,-141703,54883
2016-01-07,35850.0,35350.0,385731.0,12.29,4644,-42307,37163
2016-01-08,34900.0,37250.0,436539.0,12.95,-151181,150972,159
2016-01-11,36500.0,36850.0,276034.0,12.81,-10502,22377,-11375
2016-01-12,37500.0,36250.0,291776.0,12.6,44203,7105,-53743
2016-01-13,36650.0,41950.0,1442524.0,14.59,-408184,371948,16133
2016-01-14,41050.0,41200.0,547524.0,14.33,88151,83006,-179053
2016-01-15,42400.0,40900.0,366504.0,14.22,-24213,153262,-128536
2016-01-18,41450.0,40500.0,360345.0,14.08,27222,632,-51616
2016-01-19,40150.0,41050.0,232058.0,14.27,-44530,58184,-10519
2016-01-20,40650.0,39150.0,301328.0,13.61,2442,83493,-95469
2016-01-21,39400.0,41600.0,483611.0,14.47,-152507,75739,81717
2016-01-22,42250.0,42600.0,669587.0,14.81,-50174,139594,-79961
2016-01-25,43050.0,43100.0,313037.0,14.99,-56042,10371,44719
2016-01-26,42550.0,41500.0,512861.0,14.43,30923,-113609,76942
2016-01-27,42150.0,42650.0,429394.0,14.83,-61001,35369,26874
2016-01-28,42300.0,43550.0,492291.0,15.14,-62830,121895,-47379
2016-01-29,42750.0,45000.0,657572.0,15.65,-162001,105922,61088
2016-02-01,45050.0,45650.0,524004.0,15.87,-66718,55413,10235
2016-02-02,45050.0,45750.0,604475.0,15.91,-32541,18243,13141
2016-02-03,45500.0,45700.0,789936.0,15.89,-58924,-890,57348
2016-02-04,47300.0,43100.0,1152482.0,14.99,207027,-102731,-103039
2016-02-05,43400.0,44550.0,503715.0,15.49,-100653,-86023,193657
2016-02-11,42000.0,43200.0,414120.0,15.02,-67752,-51939,121591
2016-02-12,43000.0,42500.0,313324.0,14.78,-52688,22676,15227
2016-02-15,43300.0,42200.0,587090.0,14.67,79037,-165443,86573
2016-02-16,42250.0,42100.0,428946.0,14.64,32938,-209194,178646
2016-02-17,42250.0,43100.0,393985.0,14.99,-71181,-53332,136532
2016-02-18,43900.0,44100.0,357606.0,15.33,-32210,-118877,150337
2016-02-19,44100.0,42850.0,351473.0,14.9,61412,-121058,60117
2016-02-22,42900.0,41400.0,524366.0,14.4,179066,-311933,127104
2016-02-23,41900.0,41100.0,330051.0,14.29,44204,-125600,80606
2016-02-24,41250.0,39650.0,580164.0,13.79,134932,-187159,56188
2016-02-25,39650.0,38700.0,717767.0,13.46,172057,-315544,140874
2016-02-26,38800.0,38000.0,574711.0,13.21,136669,22849,-158612
2016-02-29,38400.0,39400.0,542608.0,13.7,-160103,13225,126535
2016-03-02,40100.0,39900.0,323982.0,13.87,2015,-19606,17591
2016-03-03,39950.0,39400.0,453025.0,13.7,57071,-27850,-39314
2016-03-04,39450.0,40100.0,289984.0,13.94,28465,-22819,-6161
2016-03-07,40150.0,40200.0,316742.0,13.98,-1694,-14603,15897
2016-03-08,41050.0,41850.0,560800.0,14.55,-61633,52656,10939
2016-03-09,41800.0,42350.0,411042.0,14.73,-23367,99916,-78129
2016-03-10,42400.0,43650.0,518277.0,15.18,-148690,101059,47623
2016-03-11,43700.0,41850.0,554150.0,14.55,92027,-127342,35281
2016-03-14,41800.0,40850.0,404032.0,14.2,41176,-102640,59734
2016-03-15,40850.0,42800.0,463803.0,14.88,-132882,40022,94185
2016-03-16,43200.0,42800.0,398115.0,14.88,-106921,84852,22987
2016-03-17,42900.0,44100.0,524268.0,15.33,-171317,75100,97131
2016-03-18,44400.0,44400.0,327552.0,15.44,-53029,28918,23411
2016-03-21,45100.0,45600.0,548778.0,15.86,-50295,63947,1828
2016-03-22,45500.0,45600.0,346826.0,15.86,997,-45915,44907
2016-03-23,45600.0,47300.0,536410.0,16.45,-162395,124795,41144
2016-03-24,46650.0,47600.0,563178.0,16.55,-1648,123215,-168078
2016-03-25,46750.0,45150.0,576279.0,15.7,94922,-21904,-74070
2016-03-28,44850.0,47100.0,352200.0,16.38,-116362,-35912,109924
2016-03-29,47550.0,47400.0,211925.0,16.48,-61939,14514,49528
2016-03-30,47400.0,46600.0,343427.0,16.2,19117,-33643,-851
2016-03-31,46350.0,45950.0,294020.0,15.98,-8046,13993,-9432
2016-04-01,46650.0,46100.0,278651.0,16.03,-35367,28007,842
2016-04-04,46300.0,46450.0,180868.0,16.15,-10586,28222,-14759
2016-04-05,46000.0,45700.0,198643.0,15.89,9741,-55865,45487
2016-04-06,45300.0,47000.0,302586.0,16.34,-38785,-57336,114252
2016-04-07,47200.0,46850.0,230093.0,16.29,-16085,-13682,25350
2016-04-08,46600.0,46200.0,214887.0,16.06,25877,-42642,13104
2016-04-11,45950.0,46000.0,98721.0,16.0,2574,-12949,8231
2016-04-12,46750.0,49050.0,503407.0,17.06,-172888,101542,80548
2016-04-14,49350.0,48400.0,636782.0,16.83,133803,-73965,-79645
2016-04-15,47900.0,46650.0,428549.0,16.22,132972,-183609,44863
2016-04-18,46450.0,46950.0,199104.0,16.33,4953,-20128,16097
2016-04-19,47600.0,47350.0,452056.0,16.46,37452,-72733,48241
2016-04-20,47750.0,46600.0,271734.0,16.2,34376,-87665,55186
2016-04-21,47100.0,47250.0,198215.0,16.43,-36512,-33378,74891
2016-04-22,46300.0,45150.0,505964.0,15.7,218860,-253695,31478
2016-04-25,45250.0,44500.0,462743.0,15.47,85688,-201154,120079
2016-04-26,44650.0,45600.0,275475.0,15.86,-58088,5836,53892
2016-04-27,45650.0,46150.0,267448.0,16.05,-45661,1926,37264
2016-04-28,46500.0,48550.0,885015.0,16.88,-321757,171055,148903
2016-04-29,48850.0,50500.0,629143.0,17.56,-276364,141724,159495
2016-05-02,50400.0,49000.0,447006.0,17.04,24407,-83026,44607
2016-05-03,49450.0,49950.0,401643.0,17.37,-48361,-32308,95084
2016-05-04,49500.0,47300.0,643704.0,16.45,140222,-193177,46676
2016-05-09,47100.0,45600.0,465848.0,15.86,51299,-122626,68735
2016-05-10,45500.0,45800.0,420653.0,15.93,59896,-7224,-53626
2016-05-11,46200.0,45850.0,254515.0,15.94,23449,-5912,-13469
2016-05-12,45500.0,44750.0,322666.0,15.56,110021,-55507,-52596
2016-05-13,44950.0,44900.0,174827.0,15.61,12557,-5421,-6968
2016-05-16,44500.0,43450.0,443132.0,15.11,120500,-121165,9365
2016-05-17,43450.0,42850.0,297898.0,14.9,43405,-64101,10006
2016-05-18,42900.0,42700.0,279994.0,14.85,-9988,-37007,45464
2016-05-19,42850.0,42100.0,357530.0,14.64,-16724,86268,-69500
2016-05-20,42150.0,42800.0,227030.0,14.88,-23850,112308,-87990
2016-05-23,42800.0,42050.0,226554.0,14.62,33640,15402,-50142
2016-05-24,42100.0,41400.0,185293.0,14.4,-772,-1260,1982
2016-05-25,42000.0,43150.0,362278.0,15.0,-85869,72457,1359
2016-05-26,43300.0,43000.0,295902.0,14.95,-9075,139885,-134909
2016-05-27,43350.0,44250.0,332362.0,15.39,-35844,61494,-25650
2016-05-30,44550.0,44800.0,275890.0,15.58,-61660,94158,-38998
2016-05-31,44200.0,44800.0,388276.0,15.58,18465,-10386,-8743
2016-06-01,44650.0,43500.0,298961.0,15.13,49070,-25791,-23344
2016-06-02,42150.0,42150.0,1430245.0,14.66,90758,-211539,120561
2016-06-03,42500.0,42050.0,244674.0,14.62,14363,-7301,-7142
2016-06-07,42000.0,42950.0,464874.0,14.93,-8571,69135,-61892
2016-06-08,42900.0,42650.0,339118.0,14.83,24999,-26148,-5481
2016-06-09,43050.0,43500.0,808354.0,15.13,-136701,-6146,144029
2016-06-10,44100.0,44350.0,329146.0,15.42,-57608,50421,7351
2016-06-13,43950.0,42200.0,281600.0,14.67,140693,-36151,-97255
2016-06-14,42100.0,41500.0,231752.0,14.43,88893,-16290,-72670
2016-06-15,41550.0,40600.0,330035.0,14.12,89343,-12729,-77052
2016-06-16,40850.0,40250.0,195758.0,14.0,44355,-9297,-31885
2016-06-17,40500.0,39700.0,269369.0,13.8,25738,38978,-64370
2016-06-20,40400.0,41100.0,221748.0,14.29,-61180,54255,6545
2016-06-21,41150.0,40800.0,214392.0,14.19,17748,77812,-97242
2016-06-22,41200.0,41100.0,228373.0,14.29,57442,-68088,10806
2016-06-23,40950.0,40700.0,228792.0,14.15,44352,1696,-46087
2016-06-24,41150.0,38100.0,538465.0,13.25,82927,-24375,-63735
2016-06-27,35900.0,37800.0,440052.0,13.14,-13897,-8053,21871
2016-06-28,37400.0,39200.0,285184.0,13.63,-66454,33360,31667
