Symbol,한온시스템_시가(원),한온시스템_종가(원),한온시스템_거래량(주),한온시스템_PER(IFRS-연결),한온시스템_순매수수량(개인)(주),한온시스템_순매수수량(기관계)(주),한온시스템_순매수수량(외국인계)(주)
2015-09-02,35200.0,35600.0,86944.0,13.8,28049,-17783,-10266
2015-09-03,35600.0,35500.0,88185.0,13.76,15193,-966,-16067
2015-09-04,35250.0,35300.0,121258.0,13.68,30141,-51246,21093
2015-09-07,34850.0,35000.0,85638.0,13.57,25225,-11854,-13461
2015-09-08,34950.0,35350.0,93021.0,13.7,2268,-92,-2176
2015-09-09,35500.0,36000.0,131693.0,13.96,-24096,28654,-4558
2015-09-10,36350.0,36700.0,177827.0,14.23,-17875,42135,-24260
2015-09-11,36300.0,35500.0,122200.0,13.76,45076,-18355,-27009
2015-09-14,35750.0,35400.0,93747.0,13.72,8546,-4060,-4809
2015-09-15,35700.0,35100.0,96666.0,13.61,11880,-19157,7050
2015-09-16,35700.0,36200.0,164988.0,14.03,-6877,-78278,84629
2015-09-17,36800.0,38950.0,261077.0,15.1,-70961,80678,-11139
2015-09-18,38900.0,39050.0,175815.0,15.14,-26646,34318,-6572
2015-09-21,38150.0,37850.0,68382.0,14.67,6821,-13109,5758
2015-09-22,37750.0,39600.0,114228.0,15.35,-21171,32913,-13091
2015-09-23,38800.0,37050.0,249645.0,14.36,46954,20666,-68441
2015-09-24,37300.0,37400.0,102244.0,14.5,-8994,27504,-18590
2015-09-25,37600.0,37850.0,72794.0,14.67,-17100,32083,-14983
2015-09-30,36400.0,39250.0,186834.0,15.22,-23127,1486,21641
2015-10-01,39250.0,43000.0,454563.0,16.67,-115864,89396,26467
2015-10-02,43350.0,42100.0,211653.0,16.32,-15835,-31231,47068
2015-10-05,42150.0,40650.0,274020.0,15.76,47052,-96110,51465
2015-10-06,40500.0,41300.0,303457.0,16.01,-44039,-1457,44488
2015-10-07,40850.0,40250.0,152964.0,15.6,8484,-63802,55614
2015-10-08,40600.0,41450.0,211427.0,16.07,-23851,77186,-52888
2015-10-12,42950.0,41600.0,289202.0,16.13,-16330,32321,-15989
2015-10-13,41200.0,41850.0,172849.0,16.22,4743,25652,-30395
2015-10-14,42400.0,41900.0,113900.0,16.24,1382,16981,-18362
2015-10-15,41100.0,39700.0,289184.0,15.39,81015,-10377,-71708
2015-10-16,39750.0,40200.0,144700.0,15.58,-17837,-7617,26243
2015-10-19,40400.0,39950.0,50114.0,15.49,-4405,9321,3407
2015-10-20,40000.0,40050.0,86461.0,15.53,-1807,19427,-17620
2015-10-21,40050.0,39950.0,108425.0,15.49,-5112,27737,-21578
2015-10-22,39600.0,39300.0,69819.0,15.24,3765,-9330,4982
2015-10-23,39850.0,40600.0,109308.0,15.74,-17646,24805,-7159
2015-10-26,41200.0,41350.0,129675.0,16.03,-19756,47106,-27169
2015-10-27,41400.0,40200.0,73511.0,15.58,20136,13953,-34026
2015-10-28,40650.0,42450.0,282262.0,16.46,-47872,52147,755
2015-10-29,41800.0,42400.0,234622.0,16.44,-812,-56355,59997
2015-10-30,42700.0,44900.0,302149.0,17.41,-77126,71774,3724
2015-11-02,45200.0,46400.0,215886.0,17.99,-18631,25976,-7115
2015-11-03,46400.0,48150.0,248971.0,18.67,-70938,23787,46808
2015-11-04,49000.0,49250.0,181764.0,19.09,-23724,-29922,53729
2015-11-05,49250.0,49000.0,235887.0,19.0,-10263,58609,-47681
2015-11-06,48900.0,45900.0,418229.0,17.79,38574,-81307,41733
2015-11-09,45900.0,47900.0,428471.0,18.57,-37217,-31872,69089
2015-11-10,47200.0,49700.0,260177.0,19.27,-22986,-6061,29047
2015-11-11,49700.0,47700.0,178612.0,18.49,10976,-38449,27473
2015-11-12,47600.0,48700.0,150507.0,18.88,-8849,15523,-6674
2015-11-13,48000.0,49250.0,138776.0,19.09,-12778,40392,-26562
2015-11-16,47750.0,48350.0,167460.0,18.74,-1258,22958,-21763
2015-11-17,48400.0,46700.0,124158.0,18.1,13064,8196,-21260
2015-11-18,46700.0,48300.0,179929.0,18.72,-15618,3495,12123
2015-11-19,48850.0,47100.0,159475.0,18.26,40567,10824,-51648
2015-11-20,47200.0,47500.0,120405.0,18.41,-7045,-37748,44793
2015-11-23,47550.0,48000.0,70767.0,18.61,-9708,16851,-7143
2015-11-24,48000.0,46000.0,174157.0,17.83,28102,-24160,-3942
2015-11-25,46150.0,46000.0,128505.0,17.83,629,-16721,16092
2015-11-26,46450.0,45700.0,119547.0,17.72,-5246,4782,-2533
2015-11-27,46150.0,46500.0,122547.0,18.03,-18454,-11443,31614
2015-11-30,46200.0,45650.0,172063.0,17.7,2272,30139,-33975
2015-12-01,45700.0,46700.0,92380.0,18.1,-14381,-10005,25950
2015-12-02,46000.0,47000.0,90408.0,18.22,2274,2387,-5375
2015-12-03,46500.0,45500.0,92871.0,17.64,22830,-28950,5368
2015-12-04,45100.0,46000.0,69319.0,17.83,-1876,-5811,8282
2015-12-07,46000.0,44700.0,106200.0,17.33,13661,-32579,17502
2015-12-08,44700.0,44300.0,75663.0,17.17,4074,-9699,6850
2015-12-09,44750.0,44250.0,110125.0,17.15,1935,17541,-18790
2015-12-10,44100.0,46000.0,153603.0,17.83,-21858,25964,-4340
2015-12-11,45550.0,49100.0,282741.0,19.03,-33939,53167,-19326
2015-12-14,49150.0,50400.0,246931.0,19.54,-17754,-21871,40625
2015-12-15,50000.0,47600.0,234709.0,18.45,27597,-6606,-22505
2015-12-16,48400.0,49150.0,123680.0,19.05,-17416,8651,10170
2015-12-17,49850.0,52100.0,202810.0,20.2,-48125,-7633,55758
2015-12-18,52200.0,52500.0,192482.0,20.35,-17218,20561,-1984
2015-12-21,52800.0,51900.0,90120.0,20.12,7506,-5116,-4922
2015-12-22,52500.0,51700.0,61424.0,20.04,1148,-9498,7124
2015-12-23,52200.0,52500.0,90845.0,20.35,-22710,23354,592
2015-12-24,52800.0,51700.0,67466.0,20.04,-8559,30177,-21748
2015-12-28,52000.0,51700.0,54236.0,20.04,-2647,16513,-15558
2015-12-29,50900.0,50200.0,51578.0,19.46,6434,-5071,-1363
2015-12-30,51000.0,51900.0,99242.0,20.12,-13222,-7032,20285
2016-01-04,51600.0,52500.0,203852.0,24.32,-6380,78275,-71892
2016-01-05,52900.0,51900.0,250603.0,24.04,9004,69307,-85810
2016-01-06,52500.0,52000.0,179263.0,24.08,-2439,680,1679
2016-01-07,51200.0,50900.0,192997.0,23.57,5077,59579,-64439
2016-01-08,51300.0,49500.0,236017.0,22.93,17581,13350,-31915
2016-01-11,48950.0,50700.0,255685.0,23.48,-11713,64440,-50692
2016-01-12,51500.0,50900.0,166612.0,23.57,-2778,56303,-53627
2016-01-13,51300.0,51200.0,139844.0,23.71,-4443,55083,-54462
2016-01-14,50500.0,51300.0,183677.0,23.76,403,107708,-107393
2016-01-15,51100.0,52900.0,216435.0,24.5,-25204,62786,-36778
2016-01-18,53100.0,51100.0,237427.0,23.67,23674,110943,-134822
2016-01-19,51300.0,51200.0,234445.0,23.71,19362,54944,-67537
2016-01-20,51300.0,50000.0,156522.0,23.16,7305,60457,-68667
2016-01-21,50000.0,52500.0,239168.0,24.32,-10921,103347,-90066
2016-01-22,52500.0,52500.0,0.0,24.32,0,0,0
2016-01-25,52500.0,52500.0,0.0,24.32,0,0,0
2016-01-26,52500.0,52500.0,0.0,24.32,0,0,0
2016-01-27,52500.0,52500.0,0.0,24.32,0,0,0
2016-01-28,52500.0,52500.0,0.0,24.32,0,0,0
2016-01-29,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-01,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-02,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-03,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-04,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-05,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-11,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-12,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-15,52500.0,52500.0,0.0,24.32,0,0,0
2016-02-16,10600.0,10200.0,2816049.0,23.62,-1122,-520309,531259
2016-02-17,10150.0,9600.0,3365463.0,22.23,370343,-158978,-212365
2016-02-18,9610.0,9430.0,1942519.0,21.84,-43017,-354384,397401
2016-02-19,9400.0,9500.0,1323886.0,22.0,-81092,-87012,166572
2016-02-22,9400.0,9370.0,961636.0,21.7,58426,-125040,68991
2016-02-23,9390.0,9140.0,1096434.0,21.17,24607,-340912,323702
2016-02-24,9060.0,8990.0,1002293.0,20.82,149896,-150009,-2498
2016-02-25,9230.0,9280.0,2777061.0,21.49,-13162,243311,-231398
2016-02-26,9430.0,9670.0,1716155.0,22.39,-281726,255128,30584
2016-02-29,9700.0,9940.0,1371121.0,23.02,-373544,35762,339249
2016-03-02,10100.0,9800.0,1500078.0,22.69,56788,-205593,149055
2016-03-03,9710.0,9450.0,1238026.0,21.88,263315,-296351,35291
2016-03-04,9360.0,9460.0,732882.0,21.91,-97135,-150982,246129
2016-03-07,9540.0,9420.0,706629.0,21.81,-132491,64399,47491
2016-03-08,9450.0,9680.0,929721.0,22.42,-224147,65421,158664
2016-03-09,9720.0,9720.0,634239.0,22.51,-132936,31632,100790
2016-03-10,9720.0,9610.0,1615886.0,22.25,-40108,102883,-63675
2016-03-11,9620.0,9630.0,955103.0,22.3,-153581,189306,-35831
2016-03-14,9700.0,9620.0,600495.0,22.28,-65613,32059,33266
2016-03-15,9620.0,9550.0,556054.0,22.12,-27663,55332,-27669
2016-03-16,9560.0,9550.0,535435.0,22.12,-97133,16692,80487
2016-03-17,9580.0,9440.0,828756.0,21.86,14568,-217446,196307
2016-03-18,9390.0,9370.0,941710.0,21.7,-25706,-268422,285283
2016-03-21,9330.0,9290.0,1595627.0,21.51,-72234,-117552,194766
2016-03-22,9330.0,9420.0,1256100.0,21.81,-133396,-39023,201855
2016-03-23,9510.0,9520.0,1262479.0,22.05,-135377,-16610,151364
2016-03-24,9500.0,9420.0,1088534.0,21.81,-185636,-74740,261076
2016-03-25,9470.0,9400.0,580697.0,21.77,46591,17715,-64306
2016-03-28,9470.0,9170.0,747918.0,21.24,94519,-11422,-85121
2016-03-29,9190.0,9230.0,967394.0,21.37,-158483,178053,-20570
2016-03-30,9190.0,9240.0,991850.0,21.4,87242,-177083,89841
2016-03-31,9250.0,9200.0,1324758.0,21.3,5987,-7848,6361
2016-04-01,9210.0,9200.0,1471331.0,21.3,-11891,198484,-172993
2016-04-04,9120.0,9030.0,963632.0,20.91,66351,-46756,-9042
2016-04-05,9010.0,8970.0,829860.0,20.77,-49342,-23623,72634
2016-04-06,8980.0,9080.0,995364.0,21.03,35765,71207,-112940
2016-04-07,9200.0,9160.0,747116.0,21.21,9318,-103981,93356
2016-04-08,9080.0,9260.0,582149.0,21.44,-13200,-20595,34186
2016-04-11,9170.0,9220.0,482265.0,21.35,-1924,174280,-172242
2016-04-12,9220.0,9350.0,1449314.0,21.65,236993,296721,-541657
2016-04-14,9340.0,9500.0,1308804.0,22.0,-139570,297564,-158993
2016-04-15,9500.0,9590.0,662245.0,22.21,-46896,322959,-276391
2016-04-18,9500.0,9540.0,529208.0,22.09,-84572,215646,-122077
2016-04-19,9550.0,9510.0,750204.0,22.02,-51414,162905,-117822
2016-04-20,9450.0,9360.0,1108208.0,21.68,19566,-35176,17627
2016-04-21,8900.0,9490.0,1570061.0,21.98,-268316,-637857,912819
2016-04-22,9380.0,9510.0,683649.0,22.02,-25945,-140364,166261
2016-04-25,9400.0,9560.0,469741.0,22.14,-45241,-125410,170699
2016-04-26,9570.0,10450.0,1522691.0,24.2,-283648,95978,187646
2016-04-27,10400.0,10250.0,1218949.0,23.74,88120,-207050,110952
2016-04-28,10250.0,10200.0,772585.0,23.62,-38300,31242,15821
2016-04-29,10200.0,10300.0,578237.0,23.85,-40212,-38273,74476
2016-05-02,10150.0,10350.0,655405.0,23.97,-111438,68498,43550
2016-05-03,10450.0,10400.0,740361.0,24.08,-88802,-73306,162097
2016-05-04,10300.0,10450.0,588075.0,24.2,-92643,68388,24222
2016-05-09,10700.0,9980.0,2076552.0,23.11,115493,-55615,-59899
2016-05-10,9980.0,10900.0,1885168.0,25.24,-439284,-217844,658384
2016-05-11,10900.0,10750.0,790216.0,24.89,-66893,-68614,136498
2016-05-12,10700.0,11000.0,565717.0,25.47,-138348,74059,65422
2016-05-13,10850.0,11100.0,511567.0,25.7,-25005,-46183,71384
2016-05-16,11050.0,10950.0,737378.0,25.36,-67098,164314,-91334
2016-05-17,10950.0,11050.0,867996.0,25.59,84947,-66382,-22785
2016-05-18,10900.0,11350.0,922438.0,26.28,-192096,157069,37271
2016-05-19,11250.0,11450.0,742766.0,26.52,-38924,273528,-233077
2016-05-20,11350.0,11450.0,856005.0,26.52,-62930,100201,-37514
2016-05-23,11350.0,11450.0,865161.0,26.52,18051,264112,-282166
2016-05-24,11500.0,11450.0,682501.0,26.52,2128,40921,-34965
2016-05-25,11650.0,11800.0,1459342.0,27.33,-37278,281999,-244468
2016-05-26,11950.0,11600.0,4400601.0,26.86,531929,48492,-579434
2016-05-27,11850.0,12100.0,2188436.0,28.02,24466,143270,-172820
2016-05-30,12000.0,12100.0,1465217.0,28.02,14931,347235,-359898
2016-05-31,12050.0,12350.0,1806376.0,28.6,-44727,123855,-74217
2016-06-01,12350.0,12400.0,1477357.0,28.72,81404,-31493,-50070
2016-06-02,12300.0,11400.0,2661936.0,26.4,422855,-96133,-326566
2016-06-03,11500.0,11500.0,1585710.0,26.63,40683,52940,-93627
2016-06-07,11600.0,11800.0,1500181.0,27.33,44445,49129,-94911
2016-06-08,11750.0,12250.0,2230791.0,28.37,-241043,-35794,278089
2016-06-09,12300.0,12150.0,4027936.0,28.14,-3542,1073600,-1069791
2016-06-10,12250.0,11950.0,1472074.0,27.67,43703,7898,-50481
2016-06-13,11850.0,11850.0,1095732.0,27.44,-32898,110559,-77648
2016-06-14,11850.0,11850.0,1124942.0,27.44,62703,-20645,-41927
2016-06-15,11700.0,11300.0,1814267.0,26.17,219457,-90219,-127331
2016-06-16,11350.0,11050.0,1631822.0,25.59,-114716,-168767,282741
2016-06-17,11100.0,11150.0,1381425.0,25.82,-92032,209298,-117270
2016-06-20,11300.0,11300.0,513996.0,26.17,-24086,88645,-64777
2016-06-21,11300.0,11200.0,464511.0,25.94,17427,117865,-135272
2016-06-22,11300.0,11300.0,434720.0,26.17,-20329,92889,-72916
2016-06-23,11250.0,11150.0,515444.0,25.82,-6950,119270,-112166
2016-06-24,11200.0,10800.0,879620.0,25.01,-36762,-9354,46109
2016-06-27,10500.0,10300.0,2006830.0,23.85,220316,304737,-525981
2016-06-28,10150.0,10450.0,1962007.0,24.2,123655,-45764,-79379
2016-06-29,10450.0,10650.0,1464263.0,24.66,99451,-163989,64536
2016-06-30,10850.0,10500.0,799320.0,24.32,45714,-8394,-37322
2016-07-01,10500.0,10550.0,447554.0,24.43,-31793,66413,-34566
2016-07-04,10550.0,10550.0,402535.0,24.43,-14223,71661,-57019
2016-07-05,10550.0,10400.0,342345.0,24.08,73738,63880,-137353
2016-07-06,10400.0,10100.0,2029643.0,23.39,379970,150463,-530459
2016-07-07,10150.0,10400.0,1287109.0,24.08,-140973,140601,426
2016-07-08,10500.0,10200.0,884172.0,23.62,177767,-26011,-151620
2016-07-11,10350.0,11000.0,2218689.0,25.47,-329457,162666,166195
2016-07-12,11100.0,10800.0,1333090.0,25.01,249971,41636,-290947
2016-07-13,10850.0,10700.0,594772.0,24.78,42272,-19667,-21150
2016-07-14,10750.0,10600.0,696469.0,24.55,18673,88902,-107632
2016-07-15,10750.0,10900.0,1584187.0,25.24,60954,-191746,130810
2016-07-18,10850.0,10400.0,747591.0,24.08,180619,-60542,-120073
2016-07-19,10500.0,10350.0,666148.0,23.97,15425,-144922,129879
2016-07-20,10400.0,10700.0,652720.0,24.78,-91031,19295,65860
2016-07-21,10750.0,10600.0,464272.0,24.55,-30375,69783,-39383
2016-07-22,10700.0,10500.0,365005.0,24.32,26678,56410,-83072
2016-07-25,10600.0,10000.0,1182508.0,23.16,283761,13981,-291588
2016-07-26,10050.0,10350.0,958716.0,23.97,-75306,48500,26440
2016-07-27,10500.0,10700.0,966008.0,24.78,-145892,113883,9745
2016-07-28,10750.0,11550.0,2665988.0,26.75,-494055,272567,230593
2016-07-29,11500.0,11450.0,1646715.0,26.52,-138359,400052,-261632
2016-08-01,11450.0,11250.0,1098995.0,26.05,54636,39620,-94728
2016-08-02,11300.0,11100.0,631887.0,25.7,70641,-22487,-49020
2016-08-03,10950.0,11200.0,591748.0,25.94,8863,-32545,27234
2016-08-04,11250.0,11250.0,564396.0,26.05,-30140,196812,-166566
2016-08-05,11250.0,11700.0,1447004.0,27.09,-222336,247891,-29151
2016-08-08,11800.0,11400.0,773210.0,26.4,150887,5285,-153731
2016-08-09,11400.0,11250.0,954956.0,26.05,99715,-185863,90358
2016-08-10,11300.0,11750.0,1736901.0,27.21,-276252,147722,134572
2016-08-11,11750.0,11850.0,1662868.0,27.44,-71630,56877,22863
2016-08-12,11900.0,11500.0,1019790.0,26.63,67532,120201,-188452
2016-08-16,11600.0,11450.0,970090.0,26.52,63935,72235,-133846
2016-08-17,11500.0,11300.0,998786.0,26.17,194523,107797,-302317
2016-08-18,11500.0,11000.0,2010178.0,25.47,308472,-287139,-29696
2016-08-19,11050.0,10850.0,1211414.0,25.13,50819,-27805,-23014
2016-08-22,10900.0,11200.0,1039403.0,25.94,-139369,23609,99473
2016-08-23,11200.0,11100.0,723900.0,25.7,65046,46989,-119780
2016-08-24,11050.0,11200.0,592203.0,25.94,-41772,155876,-117692
2016-08-25,11250.0,11200.0,548025.0,25.94,-57609,168715,-120529
2016-08-26,11300.0,11350.0,871069.0,26.28,-105919,163065,-57021
2016-08-29,11300.0,11150.0,746964.0,25.82,8815,-6600,-2381
2016-08-30,11200.0,11600.0,880921.0,26.86,-353599,143885,213605
2016-08-31,11650.0,11700.0,1860351.0,27.09,4454,-77822,96555
2016-09-01,11700.0,11300.0,1079759.0,26.17,172668,87364,-260032
2016-09-02,11350.0,11500.0,633213.0,26.63,-49160,-127118,176285
2016-09-05,11550.0,11900.0,1025819.0,27.56,-263525,-12756,276446
2016-09-06,12000.0,12100.0,1246734.0,28.02,-59208,-488544,588754
2016-09-07,12250.0,12700.0,2881557.0,29.41,-192859,-601096,799198
2016-09-08,12800.0,12600.0,1563554.0,29.18,-66246,239255,-172028
2016-09-09,12550.0,12050.0,1118881.0,27.9,200461,-184387,-16068
2016-09-12,11850.0,12050.0,465906.0,27.9,-32686,95267,-62188
2016-09-13,12200.0,12150.0,1623652.0,28.14,-51963,-218021,265439
2016-09-19,12050.0,12000.0,888558.0,27.79,126855,-84121,-38456
2016-09-20,11850.0,11800.0,749761.0,27.33,2497,-1751,-743
2016-09-21,11800.0,11800.0,622022.0,27.33,134168,-144327,10163
2016-09-22,11900.0,12250.0,1567968.0,28.37,-281131,286827,-5763
2016-09-23,12450.0,12250.0,703894.0,28.37,-367,156070,-158989
2016-09-26,12200.0,12400.0,473349.0,28.72,-52409,146875,-94465
2016-09-27,12400.0,13350.0,2115158.0,30.91,-453289,175137,285946
2016-09-28,13350.0,12950.0,1178139.0,29.99,95813,54627,-149027
2016-09-29,13000.0,12900.0,745244.0,29.87,120067,115621,-239669
2016-09-30,12800.0,12400.0,1042091.0,28.72,174690,131292,-310008
2016-10-04,12450.0,12350.0,592602.0,28.6,181923,-95075,-87636
2016-10-05,12350.0,12500.0,871688.0,28.95,113516,-107655,-5852
2016-10-06,12400.0,12050.0,886661.0,27.9,102888,-113212,9819
2016-10-07,12050.0,11850.0,527589.0,27.44,65099,-150483,85390
2016-10-10,12000.0,12400.0,829214.0,28.72,-249662,175552,75035
2016-10-11,12600.0,12150.0,578051.0,28.14,19079,106666,-107773
2016-10-12,12200.0,12000.0,841379.0,27.79,128976,29565,-158545
2016-10-13,11950.0,11500.0,1560055.0,26.63,304538,224217,-542936
2016-10-14,11500.0,11450.0,1056119.0,26.52,92187,106100,-197414
2016-10-17,11500.0,11400.0,813710.0,26.4,160465,-79241,-90883
2016-10-18,11400.0,11450.0,485061.0,26.52,1469,53410,-46811
2016-10-19,11500.0,11200.0,1493552.0,25.94,283211,21290,-317313
2016-10-20,11200.0,11050.0,1346461.0,25.59,56082,157063,-210475
2016-10-21,11150.0,11250.0,1679739.0,26.05,-1192,352365,-437927
2016-10-24,11350.0,11300.0,706247.0,26.17,6886,185832,-190812
2016-10-25,11300.0,11750.0,1371195.0,27.21,-177216,458672,-293338
2016-10-26,11600.0,11250.0,807317.0,26.05,213081,172959,-295891
2016-10-27,11350.0,11200.0,877930.0,25.94,115166,17196,-135018
2016-10-28,11150.0,11050.0,681515.0,25.59,22632,69503,-95089
2016-10-31,10900.0,10700.0,827841.0,24.78,26826,116938,-151732
2016-11-01,10600.0,10900.0,1046583.0,25.24,-26765,143626,-113608
2016-11-02,10850.0,10650.0,779776.0,24.66,46117,60151,-112672
2016-11-03,10650.0,11050.0,870556.0,25.59,-80442,162398,-82560
2016-11-04,11150.0,10900.0,560374.0,25.24,44668,156956,-201624
2016-11-07,11100.0,11350.0,1148169.0,26.28,-129296,630976,-493478
2016-11-08,11500.0,11300.0,791182.0,26.17,-47601,58714,-6333
2016-11-09,11450.0,10750.0,1610859.0,24.89,55969,212365,-272604
2016-11-10,10900.0,10300.0,4638720.0,23.85,769351,-1532965,739837
2016-11-11,10150.0,10400.0,1272603.0,24.08,-305019,8302,298321
2016-11-14,10550.0,10200.0,853020.0,23.62,50253,48096,-98447
2016-11-15,10250.0,9850.0,1177118.0,22.81,290414,-407244,117506
2016-11-16,9950.0,10050.0,1084746.0,23.27,27135,-166125,133990
2016-11-17,10050.0,9980.0,462066.0,23.11,67514,-116325,48812
2016-11-18,10000.0,9900.0,714826.0,22.93,92883,-155764,65382
2016-11-21,9990.0,9980.0,999367.0,23.11,-55758,-13209,67967
2016-11-22,10050.0,10200.0,602733.0,23.62,-145511,13208,132401
2016-11-23,10200.0,10100.0,817586.0,23.39,21647,-109597,87950
2016-11-24,10150.0,9850.0,911270.0,22.81,229515,-313020,86907
2016-11-25,9950.0,9900.0,622556.0,22.93,-13132,-105156,118368
2016-11-28,9950.0,9840.0,836103.0,22.79,48463,45493,-93956
2016-11-29,9710.0,9710.0,764402.0,22.49,45717,71671,-117877
2016-11-30,9800.0,9760.0,1054177.0,22.6,-47686,-137716,189264
2016-12-01,9760.0,9490.0,881168.0,21.98,100595,-261373,160578
2016-12-02,9510.0,9700.0,939896.0,22.46,-150333,87123,64794
2016-12-05,9770.0,9670.0,508723.0,22.39,-30541,-41820,78689
2016-12-06,9750.0,9650.0,638036.0,22.35,28280,74341,-103721
2016-12-07,9310.0,9360.0,1317597.0,21.68,261677,-439511,177634
2016-12-08,9410.0,9800.0,1286112.0,22.69,-133048,4168,128881
2016-12-09,9710.0,9800.0,608649.0,22.69,-38617,-57114,95830
2016-12-12,9860.0,9690.0,954749.0,22.44,133833,103148,-238302
2016-12-13,9670.0,9690.0,625249.0,22.44,88580,16555,-105139
2016-12-14,9750.0,9490.0,1006219.0,21.98,240784,-132499,-118632
2016-12-15,9490.0,9450.0,1386239.0,21.88,319967,-115284,-219725
2016-12-16,9420.0,9720.0,1142617.0,22.51,-170406,32249,138158
2016-12-19,9700.0,9600.0,671904.0,22.23,163783,-76234,-87434
2016-12-20,9590.0,9870.0,1068322.0,22.86,-195996,101323,94672
2016-12-21,9940.0,9810.0,1014037.0,22.72,59905,207758,-267388
2016-12-22,9800.0,9690.0,880459.0,22.44,110714,13062,-122776
2016-12-23,9720.0,9890.0,601776.0,22.9,-170629,257327,-79379
2016-12-26,9940.0,10200.0,915007.0,23.62,-83297,223651,-134354
2016-12-27,10200.0,10100.0,713835.0,23.39,63514,17781,-113355
2016-12-28,10000.0,9850.0,775837.0,22.81,215321,-60822,-152499
2016-12-29,9940.0,10300.0,1248764.0,23.85,-351352,-8682,339134
2017-01-02,10200.0,10250.0,460417.0,18.73,31916,70455,-117270
2017-01-03,10300.0,10300.0,581793.0,18.82,48830,40355,-89185
2017-01-04,10300.0,10300.0,1024880.0,18.82,16466,140050,-156588
2017-01-05,10400.0,10650.0,1695084.0,19.46,-265482,388455,-122973
2017-01-06,10600.0,10400.0,825050.0,19.0,102994,14769,-122859
2017-01-09,10400.0,10050.0,1085917.0,18.36,410291,-517332,107941
2017-01-10,10000.0,9540.0,3311399.0,17.43,1255154,-1718686,464714
2017-01-11,9600.0,9710.0,1529082.0,17.74,-137606,-327222,464898
2017-01-12,9770.0,9660.0,1068147.0,17.65,145322,-456532,331228
2017-01-13,9690.0,10050.0,1656368.0,18.36,-514049,-58467,573845
2017-01-16,10150.0,9950.0,925317.0,18.18,69180,-103796,34900
2017-01-17,10050.0,10050.0,777963.0,18.36,-180206,11843,169857
2017-01-18,10100.0,10150.0,720804.0,18.55,-107520,253841,-146039
2017-01-19,10200.0,9930.0,838153.0,18.14,270184,-112949,-157336
2017-01-20,9920.0,9720.0,860743.0,17.76,227756,-312329,103792
2017-01-23,9780.0,9760.0,611299.0,17.83,11793,-59796,53003
2017-01-24,9670.0,9550.0,928152.0,17.45,229228,-4773,-199455
2017-01-25,9650.0,9600.0,827143.0,17.54,-49543,-70993,120541
2017-01-26,9630.0,9500.0,1022449.0,17.36,198969,-149718,-49251
2017-01-31,9540.0,9090.0,1747981.0,16.61,439824,-208353,-231694
