Symbol,동서_시가(원),동서_종가(원),동서_거래량(주),동서_PER(IFRS-연결),동서_순매수수량(개인)(주),동서_순매수수량(기관계)(주),동서_순매수수량(외국인계)(주)
2006-02-06,25450.0,25450.0,5536.0,11.37,-2962,1609,1293
2006-02-07,25150.0,25400.0,7307.0,11.35,1428,1263,-2691
2006-02-08,25050.0,25300.0,2611.0,11.31,-647,656,-9
2006-02-09,25700.0,26000.0,7632.0,11.62,1381,-1100,-281
2006-02-10,25950.0,25850.0,3479.0,11.55,-1123,1204,-81
2006-02-13,25950.0,26000.0,15905.0,11.62,-751,6228,-5477
2006-02-14,26000.0,25700.0,2036.0,11.49,-958,1028,-70
2006-02-15,25600.0,25000.0,8672.0,11.17,-3307,166,3141
2006-02-16,24900.0,25400.0,6347.0,11.35,-1766,1746,20
2006-02-17,25400.0,25450.0,6771.0,11.37,-837,910,-73
2006-02-20,24900.0,25950.0,3113.0,11.6,-1758,1525,233
2006-02-21,25950.0,25250.0,3465.0,11.28,-519,83,436
2006-02-22,25250.0,25100.0,5028.0,11.22,1740,1059,-2799
2006-02-23,24900.0,24500.0,38923.0,10.95,10978,7702,-18680
2006-02-24,24600.0,24700.0,7627.0,11.04,1570,-3324,1754
2006-02-27,24350.0,24400.0,5470.0,10.9,1112,-1207,95
2006-02-28,24500.0,25000.0,6199.0,11.17,-72,50,22
2006-03-02,25150.0,24600.0,6733.0,10.99,-154,1214,-970
2006-03-03,24450.0,24700.0,2392.0,11.04,-71,-62,133
2006-03-06,24600.0,25000.0,4135.0,11.17,-1817,2873,-1056
2006-03-07,25000.0,25000.0,7094.0,11.17,1664,-467,-1197
2006-03-08,25250.0,24800.0,1827.0,11.08,391,50,-441
2006-03-09,24750.0,24650.0,1385.0,11.02,-788,740,48
2006-03-10,24300.0,25000.0,4177.0,11.17,2207,130,-2287
2006-03-13,25000.0,24950.0,2511.0,11.15,-315,200,115
2006-03-14,24950.0,24600.0,3149.0,10.99,260,24,-284
2006-03-15,24550.0,24550.0,1813.0,10.97,1143,-1146,3
2006-03-16,24500.0,24750.0,4082.0,11.06,-2880,2880,0
2006-03-17,24800.0,24700.0,10988.0,11.04,1227,-6600,2253
2006-03-20,24350.0,24650.0,3967.0,11.02,-2238,2242,-4
2006-03-21,24450.0,24650.0,3135.0,11.02,-492,-265,757
2006-03-22,24650.0,24950.0,3144.0,11.15,-2180,1264,916
2006-03-23,24950.0,24500.0,6444.0,10.95,1432,1618,-2950
2006-03-24,24150.0,24600.0,570.0,10.99,-437,437,0
2006-03-27,24900.0,25200.0,9236.0,11.26,3594,350,-3944
2006-03-28,24950.0,24900.0,6293.0,11.13,1910,1263,-3173
2006-03-29,24900.0,25000.0,2662.0,11.17,25,-25,0
2006-03-30,25000.0,24850.0,4035.0,11.11,1018,70,-1088
2006-03-31,24850.0,25000.0,17623.0,11.17,883,236,-1119
2006-04-03,25000.0,24950.0,6200.0,11.15,3342,-1309,-2033
2006-04-04,25000.0,24900.0,3725.0,11.13,1258,52,-1310
2006-04-05,24900.0,24600.0,5378.0,10.99,911,95,-1006
2006-04-06,24650.0,24800.0,15316.0,11.08,-877,637,240
2006-04-07,24650.0,24600.0,4144.0,10.99,1181,-361,-370
2006-04-10,24800.0,24550.0,6240.0,10.97,1510,-1280,-230
2006-04-11,24600.0,24500.0,7959.0,10.95,-3203,-483,3686
2006-04-12,24500.0,24450.0,15617.0,10.93,2946,7471,-417
2006-04-13,24450.0,24500.0,3985.0,10.95,-505,505,0
2006-04-14,24500.0,24200.0,64629.0,10.82,11255,-24890,9635
2006-04-17,24150.0,23550.0,28005.0,10.53,10659,-14411,3752
2006-04-18,23850.0,23450.0,12741.0,10.48,-911,-1500,2291
2006-04-19,23500.0,23400.0,19813.0,10.46,-1131,-7146,8577
2006-04-20,23400.0,22700.0,17573.0,10.15,397,-517,0
2006-04-21,23000.0,23500.0,20721.0,10.5,-631,-4569,0
2006-04-24,23500.0,23400.0,40958.0,10.46,11372,-10972,0
2006-04-25,22900.0,23000.0,26092.0,10.28,8261,-6831,9000
2006-04-26,23350.0,23600.0,22281.0,10.55,1570,-1580,10
2006-04-27,23500.0,23350.0,22121.0,10.44,1642,-3950,2308
2006-04-28,23100.0,23000.0,9136.0,10.28,2257,-2446,189
2006-05-02,23050.0,23500.0,16848.0,10.5,-3422,3660,-238
2006-05-03,23800.0,23600.0,2942.0,10.55,420,-420,0
2006-05-04,23350.0,23500.0,11500.0,10.5,847,-1991,1084
2006-05-08,24000.0,23450.0,5468.0,10.48,511,-1160,649
2006-05-09,23900.0,23200.0,11660.0,10.37,3811,-4890,1079
2006-05-10,22850.0,22900.0,12994.0,10.23,2965,80,-3045
2006-05-11,22900.0,22950.0,12272.0,10.26,2230,0,-2230
2006-05-12,22900.0,22950.0,11942.0,10.26,1170,-1141,-29
2006-05-15,22950.0,22650.0,13204.0,10.12,-1476,555,921
2006-05-16,22650.0,22600.0,8223.0,10.1,1495,-2345,850
2006-05-17,22400.0,22300.0,11144.0,9.97,-2388,1520,868
2006-05-18,22300.0,22200.0,7072.0,9.92,-1232,0,1232
2006-05-19,22100.0,21900.0,14274.0,9.79,2425,-6190,3745
2006-05-22,21800.0,22400.0,6655.0,10.01,-3168,4360,-1192
2006-05-23,22000.0,22100.0,4477.0,9.88,-710,1810,-1100
2006-05-24,22100.0,21900.0,11842.0,9.79,-383,440,0
2006-05-25,21600.0,21800.0,2009.0,9.74,-1270,1300,-30
2006-05-26,21600.0,22600.0,13389.0,10.1,-4573,9639,-5066
2006-05-29,22600.0,22400.0,5529.0,10.01,685,1415,-2100
2006-05-30,22100.0,22000.0,9734.0,9.83,-1780,-170,1960
2006-06-01,21700.0,21750.0,2358.0,9.72,-1399,1403,-4
2006-06-02,21450.0,21350.0,9224.0,9.54,2463,3517,0
2006-06-05,20800.0,20900.0,13713.0,9.34,-2219,2199,0
2006-06-07,20500.0,20500.0,16588.0,9.16,-5560,231,5309
2006-06-08,20250.0,20900.0,7484.0,9.34,-5368,6368,-1000
2006-06-09,21000.0,21200.0,11005.0,9.47,-3981,7126,-3145
2006-06-12,21200.0,21000.0,12124.0,9.38,-2278,5900,-3622
2006-06-13,20800.0,21000.0,3583.0,9.38,-1322,2270,-948
2006-06-14,20550.0,21300.0,7762.0,9.52,-1284,3644,-2285
2006-06-15,21300.0,21200.0,6743.0,9.47,-2195,2194,0
2006-06-16,21300.0,21300.0,7811.0,9.52,-2291,2291,0
2006-06-19,21300.0,21450.0,3225.0,9.59,-590,590,0
2006-06-20,21550.0,21350.0,3272.0,9.54,790,-790,0
2006-06-21,21350.0,21400.0,2960.0,9.56,-850,850,0
2006-06-22,21200.0,20950.0,7241.0,9.36,4130,870,-5000
2006-06-23,21000.0,21000.0,16862.0,9.38,-369,61,307
2006-06-26,21000.0,21000.0,2012.0,9.38,-194,800,-607
2006-06-27,20700.0,21000.0,1669.0,9.38,49,756,-705
2006-06-28,20800.0,21000.0,44565.0,9.38,-596,300,296
2006-06-29,21400.0,21400.0,3071.0,9.56,-75,75,0
2006-06-30,21400.0,21700.0,2623.0,9.7,-297,300,0
2006-07-03,21400.0,21800.0,16691.0,9.74,128,-228,0
2006-07-04,22000.0,21500.0,17648.0,9.61,10936,-10936,0
2006-07-05,21800.0,21750.0,9493.0,9.72,3304,-3304,0
2006-07-06,21750.0,21850.0,3449.0,9.77,-2549,2549,0
2006-07-07,21550.0,22000.0,1680.0,9.83,-550,550,0
2006-07-10,21500.0,22000.0,2193.0,9.83,363,-263,0
2006-07-11,22300.0,22150.0,6697.0,9.9,2154,-2254,0
2006-07-12,22000.0,22700.0,3210.0,10.15,516,-396,0
2006-07-13,22600.0,23100.0,5889.0,10.32,810,-890,0
2006-07-14,23150.0,22300.0,3643.0,9.97,147,-147,0
2006-07-18,22250.0,22300.0,3231.0,9.97,600,-400,0
2006-07-19,21950.0,22250.0,3833.0,9.94,1300,-1300,0
2006-07-20,22300.0,22300.0,2374.0,9.97,76,-76,0
2006-07-21,22000.0,22000.0,1816.0,9.83,214,-214,0
2006-07-24,22250.0,21300.0,1979.0,9.52,800,-900,0
2006-07-25,21600.0,21300.0,1948.0,9.52,140,-340,0
2006-07-26,21100.0,21150.0,1384.0,9.45,911,-1000,0
2006-07-27,21150.0,21150.0,1752.0,9.45,719,-730,0
2006-07-28,21500.0,21050.0,1887.0,9.41,690,-720,0
2006-07-31,21750.0,21600.0,1365.0,9.65,350,-350,0
2006-08-01,21150.0,21600.0,1137.0,9.65,128,-128,0
2006-08-02,21500.0,21500.0,2075.0,9.61,200,-200,0
2006-08-03,21050.0,21200.0,10490.0,9.47,106,-106,0
2006-08-04,21100.0,21050.0,6062.0,9.41,4413,-4420,0
2006-08-07,21400.0,20800.0,4302.0,9.3,1107,-1227,0
2006-08-08,20550.0,20650.0,3396.0,9.23,641,39,0
2006-08-09,20600.0,20600.0,2597.0,9.21,829,-829,0
2006-08-10,20400.0,20550.0,3352.0,9.19,170,-170,0
2006-08-11,20500.0,20800.0,1655.0,9.3,98,-98,0
2006-08-14,21000.0,21300.0,19277.0,9.52,5831,-5831,0
2006-08-16,21600.0,21300.0,2230.0,9.52,278,-278,0
2006-08-17,21600.0,21450.0,2017.0,9.59,382,-482,0
2006-08-18,21550.0,21450.0,3340.0,9.59,335,-316,0
2006-08-21,21700.0,21450.0,52631.0,9.59,565,-565,0
2006-08-22,21300.0,21500.0,2641.0,9.61,149,-150,0
2006-08-23,21500.0,21650.0,1624.0,9.68,337,-300,0
2006-08-24,21550.0,21400.0,2301.0,9.56,275,-273,0
2006-08-25,21700.0,21550.0,1977.0,9.63,320,-320,0
2006-08-28,21600.0,21600.0,1332.0,9.65,150,-150,0
2006-08-29,22000.0,21700.0,3169.0,9.7,0,0,0
2006-08-30,21700.0,21600.0,2349.0,9.65,361,-361,0
2006-08-31,21600.0,21700.0,3257.0,9.7,130,-30,0
2006-09-01,22000.0,21900.0,965.0,9.79,-60,60,0
2006-09-04,21900.0,22150.0,1249.0,9.9,-240,240,0
2006-09-05,22150.0,22400.0,1507.0,10.01,-327,327,0
2006-09-06,22600.0,22200.0,2328.0,9.92,788,-788,0
2006-09-07,21650.0,21950.0,1319.0,9.81,-500,500,0
2006-09-08,21700.0,21950.0,1630.0,9.81,585,-586,0
2006-09-11,22200.0,21950.0,502.0,9.81,-90,90,0
2006-09-12,21900.0,22000.0,1772.0,9.83,-129,130,0
2006-09-13,21850.0,21950.0,12759.0,9.81,10909,-10909,0
2006-09-14,21600.0,22000.0,1198.0,9.83,-200,200,0
2006-09-15,21850.0,22100.0,2505.0,9.88,-1573,1573,0
2006-09-18,22150.0,22050.0,1109.0,9.85,0,0,0
2006-09-19,22000.0,22050.0,3277.0,9.85,-822,822,0
2006-09-20,22050.0,22050.0,3391.0,9.85,-250,250,0
2006-09-21,22450.0,22000.0,2804.0,9.83,1034,-1034,0
2006-09-22,22000.0,21700.0,2855.0,9.7,1965,-1965,0
2006-09-25,21300.0,21950.0,2579.0,9.81,370,-370,0
2006-09-26,21600.0,21500.0,3762.0,9.61,3106,-1500,-1606
2006-09-27,21250.0,21450.0,3148.0,9.59,502,-2,-500
2006-09-28,21300.0,20500.0,185708.0,9.16,41139,-127531,86372
2006-09-29,20750.0,20700.0,46367.0,9.25,40255,-40255,0
2006-10-02,20700.0,20700.0,18696.0,9.25,9443,-9596,28
2006-10-04,20650.0,20500.0,8852.0,9.16,-327,327,0
2006-10-09,20300.0,20350.0,16154.0,9.1,-5584,670,4894
2006-10-10,20400.0,20450.0,19356.0,9.14,-3797,-463,4132
2006-10-11,20700.0,20500.0,7012.0,9.16,-1425,-858,2183
2006-10-12,20750.0,20600.0,19093.0,9.21,-335,435,0
2006-10-13,20650.0,20600.0,76835.0,9.21,-9605,-50395,60000
2006-10-16,21000.0,20700.0,25063.0,9.25,-6184,401,5649
2006-10-17,20850.0,20850.0,7925.0,9.32,-1898,-310,2208
2006-10-18,20850.0,21100.0,4748.0,9.43,370,-400,30
2006-10-19,21300.0,21100.0,9510.0,9.43,-932,-160,1092
2006-10-20,21400.0,21400.0,5225.0,9.56,-172,172,0
2006-10-23,21600.0,21400.0,8464.0,9.56,2957,-3257,300
2006-10-24,21350.0,21200.0,3832.0,9.47,-973,973,0
2006-10-25,21200.0,21150.0,2037.0,9.45,-280,280,0
2006-10-26,21300.0,21000.0,2538.0,9.38,90,-90,0
2006-10-27,21000.0,20950.0,2610.0,9.36,204,140,-344
2006-10-30,21250.0,20900.0,3869.0,9.34,1919,50,-1969
2006-10-31,20800.0,21200.0,8531.0,9.47,1380,-130,-1250
2006-11-01,21350.0,22350.0,36259.0,9.99,-552,-1528,2100
2006-11-02,22350.0,22000.0,17851.0,9.83,-394,150,-14756
2006-11-03,22000.0,21600.0,8489.0,9.65,6227,-6316,89
2006-11-06,21900.0,21350.0,3951.0,9.54,1758,-1758,0
2006-11-07,21450.0,21350.0,17399.0,9.54,5679,176,-15855
2006-11-08,21300.0,21350.0,43537.0,9.54,4349,1744,-41093
2006-11-09,21450.0,21350.0,2982.0,9.54,2604,-330,-2274
2006-11-10,21350.0,21150.0,26957.0,9.45,2710,9969,-12891
2006-11-13,21150.0,21200.0,8587.0,9.47,235,-137,-98
2006-11-14,21300.0,22000.0,38808.0,9.83,13695,-304,-14891
2006-11-15,21650.0,21950.0,4628.0,9.81,-160,160,0
2006-11-16,21900.0,22000.0,12012.0,9.83,-5125,5125,0
2006-11-17,21850.0,22100.0,6028.0,9.88,-2220,2220,0
2006-11-20,22150.0,22200.0,12954.0,9.92,4228,-844,-5435
2006-11-21,22100.0,22550.0,18744.0,10.08,-550,2200,-1739
2006-11-22,22500.0,22900.0,8718.0,10.23,-3577,3577,0
2006-11-23,22900.0,22800.0,8311.0,10.19,-886,886,0
2006-11-24,22650.0,22500.0,65822.0,10.06,1200,38800,-60000
2006-11-27,22500.0,22750.0,4939.0,10.17,-40,40,0
2006-11-28,22500.0,23000.0,6660.0,10.28,-1077,4,0
2006-11-29,22600.0,23000.0,5988.0,10.28,-3383,-180,3563
2006-11-30,22600.0,23300.0,6486.0,10.41,-1531,-1220,2771
2006-12-01,23300.0,24050.0,18019.0,10.75,-3421,-800,4300
2006-12-04,24000.0,24000.0,7184.0,10.73,-1518,-1882,3400
2006-12-05,24200.0,23950.0,8773.0,10.7,-1508,-2012,3536
2006-12-06,23950.0,23950.0,7315.0,10.7,-1007,-362,1695
2006-12-07,24000.0,23950.0,7999.0,10.7,-2582,85,2497
2006-12-08,23900.0,23850.0,1143660.0,10.66,-4075,-3908,8602
2006-12-11,23800.0,23500.0,5755.0,10.5,-1608,360,1548
2006-12-12,23700.0,23150.0,10331.0,10.35,-5840,829,5051
2006-12-13,23150.0,22650.0,5012.0,10.12,-622,-724,1346
2006-12-14,22650.0,22600.0,9041.0,10.1,1294,-4420,3126
2006-12-15,23000.0,23000.0,9116.0,10.28,-918,-1439,2357
2006-12-18,23500.0,23150.0,17969.0,10.35,-2008,-7942,9950
2006-12-19,23150.0,22750.0,132056.0,10.17,-95578,-11888,107466
2006-12-20,23000.0,22800.0,134495.0,10.19,-97367,-4352,102049
2006-12-21,22800.0,22600.0,83055.0,10.1,-1308,-4532,5840
2006-12-22,22400.0,22600.0,21886.0,10.1,8144,-8644,0
2006-12-26,22500.0,22450.0,18888.0,10.03,4076,-4026,250
2006-12-27,21900.0,22400.0,21781.0,10.01,2820,-11815,3075
2006-12-28,22550.0,22900.0,13093.0,10.23,-5176,-719,-105
2007-01-02,22700.0,22250.0,12077.0,10.41,1472,-7257,5955
2007-01-03,22100.0,21950.0,47145.0,10.27,1906,-11906,10000
2007-01-04,21950.0,21900.0,18779.0,10.24,8489,-8730,241
2007-01-05,21650.0,21900.0,19833.0,10.24,1996,-6996,0
2007-01-08,22000.0,21350.0,10086.0,9.99,4196,-6632,2399
2007-01-09,21300.0,21250.0,6807.0,9.94,-149,149,0
2007-01-10,21450.0,21200.0,14300.0,9.92,3227,-10543,7316
2007-01-11,21100.0,21200.0,5865.0,9.92,-2800,970,1830
2007-01-12,21050.0,22000.0,12155.0,10.29,-7098,5138,1960
2007-01-15,21800.0,21950.0,3846.0,10.27,-1032,-248,1280
2007-01-16,21900.0,21900.0,6757.0,10.24,-1146,-2464,2610
2007-01-17,21650.0,21650.0,2448.0,10.13,-259,-773,1032
2007-01-18,21700.0,21500.0,3373.0,10.06,-814,-506,1320
2007-01-19,21500.0,21600.0,7271.0,10.1,-4892,44,2097
2007-01-22,21350.0,21450.0,3763.0,10.03,-1793,-22,1415
2007-01-23,21500.0,21500.0,5921.0,10.06,-2549,-1332,1781
2007-01-24,21800.0,22250.0,13147.0,10.41,-9428,1437,3575
2007-01-25,22250.0,22600.0,10383.0,10.57,-8940,4217,3133
2007-01-26,22650.0,23100.0,20601.0,10.81,-11957,5064,7293
2007-01-29,22650.0,22650.0,9215.0,10.59,-3128,0,3128
2007-01-30,22650.0,22600.0,3694.0,10.57,-1489,1,1488
2007-01-31,22200.0,22150.0,4552.0,10.36,406,-1820,1414
2007-02-01,22250.0,22350.0,5052.0,10.45,-809,-1528,2437
2007-02-02,22400.0,22600.0,9406.0,10.57,1481,-4489,3138
2007-02-05,22700.0,22700.0,4820.0,10.62,-478,-927,1694
2007-02-06,22900.0,22400.0,4754.0,10.48,-210,-1307,2278
2007-02-07,22300.0,22300.0,9477.0,10.43,2280,-5970,3510
2007-02-08,22350.0,22400.0,5874.0,10.48,1883,-3437,1850
2007-02-09,22400.0,22350.0,2183.0,10.45,262,-682,685
2007-02-12,22200.0,22000.0,11302.0,10.29,119,-2182,3863
2007-02-13,21600.0,22400.0,7144.0,10.48,-1353,-974,2327
2007-02-14,22200.0,22500.0,15145.0,10.52,-7073,-3170,4243
2007-02-15,22450.0,22400.0,8833.0,10.48,1721,-4694,2973
2007-02-16,22400.0,22400.0,5187.0,10.48,1271,-1938,901
2007-02-20,22200.0,23000.0,12252.0,10.76,628,-4585,3964
2007-02-21,22700.0,23100.0,9777.0,10.81,-1852,-1542,3394
2007-02-22,22800.0,23600.0,13534.0,11.04,-6133,4326,1927
2007-02-23,23500.0,23400.0,8261.0,10.95,-3221,2415,0
2007-02-26,22950.0,23000.0,7605.0,10.76,-524,-406,112
2007-02-27,23000.0,22900.0,4707.0,10.71,-747,-2591,338
2007-02-28,22700.0,22800.0,8289.0,10.67,-1925,552,-86
2007-03-02,22900.0,22800.0,5721.0,10.67,-219,0,119
2007-03-05,22600.0,22200.0,5750.0,10.38,-1049,1543,-494
2007-03-06,22500.0,22700.0,5197.0,10.62,-1586,606,0
2007-03-07,22800.0,22600.0,7166.0,10.57,-876,413,463
2007-03-08,22600.0,22450.0,5629.0,10.5,4400,-4443,43
2007-03-09,22550.0,22450.0,19845.0,10.5,13987,-1004,-13399
2007-03-12,22450.0,21750.0,16323.0,10.17,308,135,-943
2007-03-13,21900.0,21900.0,9077.0,10.24,1911,49,40
2007-03-14,21850.0,21700.0,7582.0,10.15,-417,-155,-407
2007-03-15,21700.0,22450.0,22657.0,10.5,-10661,13107,185
2007-03-16,22400.0,22450.0,14019.0,10.5,-7786,6327,2015
2007-03-19,22650.0,22550.0,24127.0,10.55,3096,-903,3807
2007-03-20,22550.0,22250.0,4280.0,10.41,54,-323,1369
2007-03-21,22600.0,22300.0,13844.0,10.43,3793,-6794,4001
2007-03-22,22100.0,21950.0,15557.0,10.27,9000,-10671,2171
2007-03-23,22100.0,21600.0,25742.0,10.1,7516,-11552,4036
2007-03-26,21650.0,21550.0,11220.0,10.08,5916,-1916,0
2007-03-27,23150.0,21450.0,21706.0,10.03,13405,-7111,206
2007-03-28,21450.0,21300.0,13389.0,9.96,7345,-5294,-51
2007-03-29,21000.0,21150.0,24206.0,9.89,17071,-5216,-11855
2007-03-30,21500.0,21350.0,4960.0,9.99,1203,-1210,7
2007-04-02,21200.0,21400.0,16986.0,10.01,2989,-4623,1723
2007-04-03,21400.0,21350.0,9233.0,9.99,4506,-5269,763
2007-04-04,21150.0,21250.0,13772.0,9.94,9205,-7235,-1970
2007-04-05,21050.0,21100.0,12886.0,9.87,7971,-988,-1983
2007-04-06,21050.0,21450.0,37626.0,10.03,578,6074,-1652
2007-04-09,21250.0,21650.0,41840.0,10.13,-5648,6915,-1267
2007-04-10,21750.0,21800.0,21569.0,10.2,-7517,9556,-2039
2007-04-11,21700.0,21800.0,14971.0,10.2,-2595,2697,-73
2007-04-12,21650.0,21600.0,13773.0,10.1,-2,1268,-1266
2007-04-13,21500.0,21250.0,20923.0,9.94,10580,-6744,-3836
2007-04-16,21250.0,21450.0,8486.0,10.03,-2346,169,2177
2007-04-17,21700.0,21600.0,11335.0,10.1,1207,-401,1194
2007-04-18,21600.0,22150.0,18722.0,10.36,447,-177,-270
2007-04-19,22500.0,22350.0,35020.0,10.45,2826,-2761,-65
2007-04-20,22400.0,22100.0,15602.0,10.34,645,555,800
2007-04-23,22250.0,22600.0,16403.0,10.57,-719,2218,501
2007-04-24,22650.0,22550.0,11441.0,10.55,2187,-611,424
2007-04-25,22700.0,22300.0,15626.0,10.43,-2410,2195,215
2007-04-26,22150.0,22400.0,9163.0,10.48,-2589,3189,0
2007-04-27,22400.0,22000.0,9550.0,10.29,2568,-1102,-111
2007-04-30,21800.0,21850.0,29504.0,10.22,1184,448,13
2007-05-02,21700.0,22450.0,16457.0,10.5,-6231,-1760,7991
2007-05-03,22500.0,22600.0,26670.0,10.57,-8238,-2176,4414
2007-05-04,22700.0,22500.0,8117.0,10.52,-98,-1570,1668
2007-05-07,22500.0,22600.0,22905.0,10.57,2680,-5205,-675
2007-05-08,22800.0,23500.0,65998.0,10.99,13724,-7557,5333
2007-05-09,23450.0,22950.0,28466.0,10.74,5715,-7401,-1514
2007-05-10,22950.0,22700.0,17485.0,10.62,2159,-582,-1577
2007-05-11,22500.0,22800.0,22908.0,10.67,2655,952,-3607
2007-05-14,22850.0,23050.0,19383.0,10.78,-70,432,-362
2007-05-15,23250.0,23950.0,37216.0,11.2,-13882,12645,1237
2007-05-16,23950.0,23850.0,14762.0,11.16,-1990,5294,196
2007-05-17,24150.0,23800.0,14581.0,11.13,-1195,1652,3543
2007-05-18,24150.0,23900.0,10259.0,11.18,-70,-2015,1085
2007-05-21,23500.0,23550.0,15018.0,11.02,522,-3469,2947
2007-05-22,23600.0,24300.0,37337.0,11.37,-8110,300,13810
2007-05-23,24300.0,25000.0,28155.0,11.69,4469,-3201,-1268
2007-05-25,24550.0,24800.0,15579.0,11.6,-1112,-210,-178
2007-05-28,24950.0,24650.0,15872.0,11.53,-1717,-338,555
2007-05-29,25500.0,25650.0,44454.0,12.0,1791,-78,-1713
2007-05-30,26000.0,25600.0,50748.0,11.97,3823,-3879,-690
2007-05-31,26500.0,26300.0,48263.0,12.3,3940,-3388,-552
2007-06-01,26500.0,25450.0,34875.0,11.9,-6446,520,5926
2007-06-04,25450.0,24900.0,30278.0,11.65,7307,-4607,-3700
2007-06-05,25000.0,24400.0,29299.0,11.41,2603,-3217,614
2007-06-07,26000.0,25600.0,92876.0,11.97,12258,-5286,-6972
2007-06-08,25450.0,25300.0,35688.0,11.83,2904,553,-4957
2007-06-11,25350.0,25000.0,24332.0,11.69,-968,1026,-58
2007-06-12,25000.0,25250.0,15705.0,11.81,-20,-194,376
2007-06-13,25500.0,25700.0,31581.0,12.02,724,3567,-282
2007-06-14,25950.0,25250.0,47433.0,11.81,20585,-2643,-372
2007-06-15,25500.0,26500.0,42427.0,12.4,-4003,4215,288
2007-06-18,26800.0,26500.0,82903.0,12.4,17226,1256,-15372
2007-06-19,26500.0,26300.0,67053.0,12.3,14666,1131,12239
2007-06-20,26100.0,26550.0,43444.0,12.42,-13964,3750,10214
2007-06-21,26850.0,27000.0,11350.0,12.63,-1386,2571,-1185
2007-06-22,27000.0,26900.0,13077.0,12.58,-4921,2165,2756
2007-06-25,26400.0,26500.0,20356.0,12.4,-91,-7933,8024
2007-06-26,26550.0,26650.0,13712.0,12.47,-5190,-746,7436
2007-06-27,26700.0,26600.0,12304.0,12.44,-7017,863,6154
2007-06-28,26700.0,26750.0,9983.0,12.51,-5290,5423,367
2007-06-29,26800.0,27000.0,53469.0,12.63,-17371,3905,13526
2007-07-02,27200.0,27450.0,100422.0,12.84,7521,9731,-17252
2007-07-03,27300.0,28500.0,96301.0,13.33,-3303,18728,-18910
2007-07-04,28900.0,28100.0,32042.0,13.14,-30,10710,-10680
2007-07-05,28050.0,27300.0,44483.0,12.77,8780,1053,-9833
2007-07-06,27950.0,28000.0,22082.0,13.1,-10215,5348,4980
2007-07-09,28100.0,28500.0,6979.0,13.33,-2331,262,69
2007-07-10,28200.0,28950.0,19679.0,13.54,-8799,4967,3719
2007-07-11,28950.0,28700.0,7279.0,13.42,-1574,1650,-76
2007-07-12,28700.0,28500.0,22311.0,13.33,-4973,4969,4
2007-07-13,28500.0,28850.0,16098.0,13.49,-1406,1201,-215
2007-07-16,28900.0,29700.0,32804.0,13.89,2230,3170,170
2007-07-18,29700.0,29900.0,36597.0,13.99,-9058,1446,7292
2007-07-19,30200.0,29150.0,12564.0,13.63,2973,1200,-4333
2007-07-20,29150.0,29000.0,20021.0,13.56,4311,1762,-6102
2007-07-23,28800.0,29000.0,9774.0,13.56,-959,474,485
2007-07-24,29200.0,29950.0,21789.0,14.01,-10535,-1885,12180
2007-07-25,29800.0,29350.0,6721.0,13.73,-430,593,-321
2007-07-26,29950.0,29650.0,6619.0,13.87,-2737,2487,-50
2007-07-27,29500.0,28950.0,16160.0,13.54,-2913,3550,-697
2007-07-30,28850.0,28600.0,8978.0,13.38,-3130,4161,-1031
2007-07-31,28600.0,28900.0,12915.0,13.52,-5152,1415,3557
2007-08-01,28900.0,28500.0,12242.0,13.33,-8166,5650,2516
2007-08-02,28500.0,28500.0,8880.0,13.33,-5022,3044,1978
2007-08-03,28100.0,28850.0,25779.0,13.49,4953,-5350,337
2007-08-06,28150.0,28700.0,6736.0,13.42,-3619,2228,1191
2007-08-07,28700.0,28450.0,6288.0,13.31,-560,2391,-1891
2007-08-08,28200.0,28100.0,37067.0,13.14,16858,-21603,4745
2007-08-09,28300.0,27800.0,5928.0,13.0,-2055,2235,-180
2007-08-10,27050.0,26900.0,24138.0,12.58,-7374,2099,-265
2007-08-13,26700.0,26800.0,21904.0,12.54,-5944,6454,-510
2007-08-14,26800.0,26400.0,8563.0,12.35,1038,2622,-3660
2007-08-16,25100.0,25550.0,30587.0,11.95,-17126,15916,-73
2007-08-17,26400.0,25100.0,23824.0,11.74,-2757,2628,129
2007-08-20,25200.0,25900.0,9306.0,12.11,-1685,1814,-129
2007-08-21,25350.0,25700.0,16785.0,12.02,-4481,1217,3264
2007-08-22,26100.0,26250.0,7755.0,12.28,-1835,21,744
2007-08-23,26350.0,26950.0,30797.0,12.61,277,71,-348
2007-08-24,26950.0,26300.0,15557.0,12.3,-2010,2310,-300
2007-08-27,26550.0,26850.0,17601.0,12.56,-3661,544,2117
2007-08-28,27000.0,26800.0,3984.0,12.54,-2088,892,1196
2007-08-29,26000.0,26750.0,3638.0,12.51,-1898,735,1153
2007-08-30,27000.0,28000.0,20603.0,13.1,-3567,-6870,10437
2007-08-31,27550.0,28900.0,16006.0,13.52,-9099,1,9128
2007-09-03,29000.0,28900.0,16565.0,13.52,-7612,244,7488
2007-09-04,29000.0,28850.0,23437.0,13.49,-8560,1221,16339
2007-09-05,29000.0,28850.0,14455.0,13.49,-6055,125,9153
2007-09-06,29000.0,29000.0,17142.0,13.56,-6353,-3166,7852
2007-09-07,29000.0,28950.0,16887.0,13.54,-3751,551,3200
2007-09-10,28150.0,28500.0,20829.0,13.33,-8353,3256,5112
2007-09-11,28550.0,29200.0,19896.0,13.66,-12909,12935,-26
