Symbol,동아쏘시오홀딩스_시가(원),동아쏘시오홀딩스_종가(원),동아쏘시오홀딩스_거래량(주),동아쏘시오홀딩스_PER(IFRS-연결),동아쏘시오홀딩스_순매수수량(개인)(주),동아쏘시오홀딩스_순매수수량(기관계)(주),동아쏘시오홀딩스_순매수수량(외국인계)(주)
2011-01-03,124500.0,128500.0,107608.0,12.54,-22028,42386,-19910
2011-01-04,128500.0,126500.0,91259.0,12.34,5706,23986,-29296
2011-01-05,126000.0,123500.0,67182.0,12.05,4589,17855,-22536
2011-01-06,124000.0,122000.0,56775.0,11.9,16172,3506,-15804
2011-01-07,121500.0,122000.0,66084.0,11.9,3266,22307,-29458
2011-01-10,123500.0,124500.0,97912.0,12.15,16391,26664,-55096
2011-01-11,125500.0,125000.0,126805.0,12.19,-1898,71204,-69751
2011-01-12,123500.0,121500.0,67549.0,11.85,22276,1936,-20364
2011-01-13,121000.0,121000.0,70101.0,11.8,-986,19547,-15674
2011-01-14,121000.0,118500.0,54307.0,11.56,20471,-10332,-4235
2011-01-17,118500.0,116000.0,70693.0,11.32,30621,-32261,8301
2011-01-18,115000.0,115500.0,30636.0,11.27,6873,-6715,-696
2011-01-19,116000.0,119000.0,44812.0,11.61,-11035,10639,-1082
2011-01-20,118000.0,115500.0,48299.0,11.27,23260,4586,-24799
2011-01-21,116500.0,116000.0,38793.0,11.32,-5730,18447,-14148
2011-01-24,116000.0,115500.0,56684.0,11.27,13612,-2291,-9615
2011-01-25,114500.0,112000.0,104200.0,10.93,60721,-38801,-21387
2011-01-26,112000.0,114000.0,41354.0,11.12,-782,-1609,4824
2011-01-27,113500.0,112500.0,43997.0,10.97,22993,-15157,-5143
2011-01-28,112000.0,111000.0,63836.0,10.83,27637,-26732,-3540
2011-01-31,109500.0,113500.0,50574.0,11.07,-8729,11964,-7985
2011-02-01,112000.0,111000.0,48681.0,10.83,17326,-509,-8571
2011-02-07,111500.0,113500.0,25467.0,11.07,-8347,11345,-4662
2011-02-08,112500.0,115500.0,63294.0,11.27,-20622,35100,-15577
2011-02-09,115000.0,112000.0,26526.0,10.93,8199,4345,-12530
2011-02-10,111500.0,110000.0,48676.0,10.73,14549,-1746,-10557
2011-02-11,111000.0,105000.0,64041.0,10.24,40817,-35616,-3998
2011-02-14,105500.0,102500.0,53765.0,10.0,13504,-12526,-4511
2011-02-15,103000.0,100500.0,65259.0,9.8,32736,-35287,7784
2011-02-16,101500.0,105000.0,88255.0,10.24,-18639,21651,-4828
2011-02-17,105500.0,106000.0,81855.0,10.34,4913,1446,-6001
2011-02-18,105500.0,104000.0,51496.0,10.15,30866,-18680,-2840
2011-02-21,104000.0,103000.0,52808.0,10.05,13679,-13711,864
2011-02-22,103000.0,101500.0,33112.0,9.9,5859,-3629,-864
2011-02-23,101000.0,103500.0,42585.0,10.1,6101,-11168,1213
2011-02-24,103000.0,101000.0,34532.0,9.85,12724,-13266,-3104
2011-02-25,101000.0,102000.0,35197.0,9.95,5763,-4380,2395
2011-02-28,101500.0,102500.0,27643.0,10.0,1540,-2989,3372
2011-03-02,101000.0,105500.0,74019.0,10.29,-29170,39845,-10023
2011-03-03,105500.0,107000.0,70335.0,10.44,-16592,23800,-7769
2011-03-04,107500.0,106000.0,50778.0,10.34,12392,-11187,-4839
2011-03-07,105000.0,102000.0,51961.0,9.95,27231,-18852,-4158
2011-03-08,102000.0,104000.0,53818.0,10.15,-2303,-106,2265
2011-03-09,104000.0,103500.0,36764.0,10.1,6482,1731,-4872
2011-03-10,103000.0,106000.0,85474.0,10.34,-16147,15550,-8521
2011-03-11,106000.0,110500.0,107364.0,10.78,-54011,59024,-6661
2011-03-14,109500.0,108000.0,53071.0,10.54,-5104,10253,-11040
2011-03-15,107000.0,108000.0,98973.0,10.54,-19093,28281,-6347
2011-03-16,107000.0,109000.0,50895.0,10.63,-4151,5346,-10319
2011-03-17,109000.0,109500.0,35813.0,10.68,-7105,10344,-4402
2011-03-18,110000.0,109500.0,85942.0,10.68,32130,-30725,-2
2011-03-21,109000.0,110500.0,67310.0,10.78,32095,-35976,508
2011-03-22,109500.0,111000.0,42116.0,10.83,13858,-12655,-3249
2011-03-23,111000.0,105500.0,97649.0,10.29,52421,-46670,2206
2011-03-24,106000.0,105500.0,73353.0,10.29,22988,-29166,8249
2011-03-25,105500.0,105500.0,62298.0,10.29,19791,-28173,6751
2011-03-28,106000.0,106500.0,32892.0,10.39,-3736,1496,2165
2011-03-29,106000.0,108000.0,48170.0,10.54,-9241,4455,720
2011-03-30,107500.0,108500.0,47465.0,10.58,-2144,1144,3321
2011-03-31,108000.0,112000.0,90133.0,10.93,-42890,29416,11592
2011-04-01,111500.0,111500.0,58073.0,10.88,-14451,3620,1339
2011-04-04,112000.0,109500.0,82710.0,10.68,10516,6889,-17334
2011-04-05,109500.0,108000.0,91682.0,10.54,25424,-23089,-5346
2011-04-06,108000.0,110500.0,63555.0,10.78,-2281,-3797,5097
2011-04-07,110000.0,108000.0,42318.0,10.54,13564,-10921,-1176
2011-04-08,108500.0,107500.0,38698.0,10.49,3591,-6403,6244
2011-04-11,108000.0,109000.0,59508.0,10.63,6157,-1653,94
2011-04-12,109000.0,104500.0,59816.0,10.19,20231,-9058,-5672
2011-04-13,105000.0,104000.0,65652.0,10.15,18357,-16671,1668
2011-04-14,103500.0,106000.0,85581.0,10.34,17153,-19071,3279
2011-04-15,105000.0,108500.0,59095.0,10.58,-16753,15506,-591
2011-04-18,108000.0,104000.0,81059.0,10.15,39939,-29162,-8659
2011-04-19,103000.0,102000.0,86089.0,9.95,39099,-30888,1371
2011-04-20,102500.0,101500.0,102286.0,9.9,73485,-57428,-16180
2011-04-21,102500.0,100500.0,104430.0,9.8,37945,-40370,-3434
2011-04-22,101000.0,101000.0,70895.0,9.85,15432,412,-13701
2011-04-25,101500.0,102000.0,70653.0,9.95,10933,6997,-12992
2011-04-26,102000.0,100500.0,65305.0,9.8,2460,-2765,-1903
2011-04-27,101000.0,107500.0,128263.0,10.49,-83577,64282,12171
2011-04-28,109000.0,104000.0,100882.0,10.15,7835,16697,-18266
2011-04-29,104000.0,105000.0,66540.0,10.24,5587,3346,4058
2011-05-02,105000.0,108500.0,82065.0,10.58,-48380,43073,-4279
2011-05-03,107000.0,108500.0,56983.0,10.58,-20797,23326,-1296
2011-05-04,108000.0,112500.0,137196.0,10.97,-96337,86324,8628
2011-05-06,111500.0,110500.0,63117.0,10.78,-25070,18592,9809
2011-05-09,111000.0,105000.0,96941.0,10.24,47314,-34598,-1276
2011-05-11,105000.0,104000.0,46305.0,10.15,21816,-21359,2394
2011-05-12,104000.0,105500.0,70748.0,10.29,-23508,28284,-6198
2011-05-13,106000.0,107000.0,24554.0,10.44,6846,-5177,-1127
2011-05-16,106000.0,104500.0,35206.0,10.19,4962,483,-7516
2011-05-17,105000.0,105500.0,30839.0,10.29,-3619,-5612,7089
2011-05-18,105000.0,102000.0,111593.0,9.95,67663,-52047,-2493
2011-05-19,102000.0,101000.0,64581.0,9.85,28853,-26501,-3388
2011-05-20,100500.0,94600.0,228166.0,9.23,96655,-91115,-11625
2011-05-23,93400.0,87900.0,304213.0,8.58,151186,-136531,-6523
2011-05-24,87900.0,85600.0,231118.0,8.35,79547,-60409,-13829
2011-05-25,85500.0,83500.0,170041.0,8.15,33847,22036,-52240
2011-05-26,85100.0,84700.0,146957.0,8.26,30737,37201,-80010
2011-05-27,84800.0,85200.0,145287.0,8.31,-1565,-7510,-20518
2011-05-30,86300.0,87200.0,93117.0,8.51,-5301,16162,-27558
2011-05-31,87600.0,87000.0,89137.0,8.49,9466,-7042,-27471
2011-06-01,87100.0,87500.0,95525.0,8.54,29682,-19302,-35774
2011-06-02,86000.0,86900.0,123142.0,8.48,-7225,29444,-40587
2011-06-03,87100.0,87900.0,101958.0,8.58,-6208,33473,-39344
2011-06-07,87600.0,88100.0,77713.0,8.59,-4113,12839,-13731
2011-06-08,88400.0,89000.0,74580.0,8.68,-30162,29744,3958
2011-06-09,89200.0,90000.0,105743.0,8.78,-7998,10478,1527
2011-06-10,92000.0,90900.0,150038.0,8.87,6674,13002,-27975
2011-06-13,91000.0,94000.0,133149.0,9.17,-40951,45321,-10644
2011-06-14,94800.0,95100.0,77375.0,9.28,-17921,15872,-2637
2011-06-15,95100.0,95400.0,101189.0,9.31,-28228,26323,-1195
2011-06-16,101000.0,95400.0,365759.0,9.31,52835,-65072,4698
2011-06-17,96000.0,96700.0,148417.0,9.43,-48051,30790,4285
2011-06-20,96400.0,95000.0,67751.0,9.27,-8738,-7239,14538
2011-06-21,93500.0,94300.0,73584.0,9.2,-6118,-18908,3129
2011-06-22,94300.0,96800.0,47252.0,9.44,-26017,15776,9712
2011-06-23,96800.0,94800.0,40671.0,9.25,4704,-9952,4633
2011-06-24,93200.0,96100.0,54593.0,9.38,-25183,14312,8974
2011-06-27,96000.0,95500.0,26733.0,9.32,4382,2376,2138
2011-06-28,96300.0,94900.0,40067.0,9.26,4455,-13514,4907
2011-06-29,95100.0,94600.0,25144.0,9.23,-3277,-3000,1876
2011-06-30,94600.0,94900.0,43303.0,9.26,-11216,12003,-2983
2011-07-01,94900.0,95300.0,36632.0,9.3,-13558,3323,1909
2011-07-04,95500.0,95700.0,43315.0,9.34,1970,-7024,2057
2011-07-05,95300.0,95300.0,49417.0,9.3,7917,-25871,15069
2011-07-06,95500.0,95400.0,47244.0,9.31,1447,-20480,13789
2011-07-07,95100.0,94400.0,112679.0,9.21,29355,-86701,47511
2011-07-08,93900.0,91600.0,88736.0,8.94,34142,-39988,11337
2011-07-11,92000.0,91600.0,50211.0,8.94,568,-11460,10902
2011-07-12,91500.0,90900.0,40550.0,8.87,-16220,8504,8964
2011-07-13,91000.0,90800.0,24883.0,8.86,105,4257,-701
2011-07-14,91200.0,89000.0,47145.0,8.68,13991,-1417,-7125
2011-07-15,90000.0,90200.0,39655.0,8.8,7499,-13068,4335
2011-07-18,90500.0,90700.0,38328.0,8.85,6301,-3579,-3058
2011-07-19,90100.0,91000.0,30405.0,8.88,-971,-2543,233
2011-07-20,91300.0,93100.0,60007.0,9.08,-4454,8420,-9610
2011-07-21,94400.0,91800.0,64605.0,8.96,23435,-16468,-8190
2011-07-22,92100.0,95600.0,168663.0,9.33,-41326,25542,6885
2011-07-25,97000.0,96900.0,73043.0,9.45,-11836,15074,3861
2011-07-26,96500.0,102000.0,137753.0,9.95,-76683,59376,15793
2011-07-27,103000.0,105000.0,179614.0,10.24,-41366,6577,12615
2011-07-28,103000.0,110500.0,247305.0,10.78,-91146,111754,-13262
2011-07-29,112500.0,113000.0,291096.0,11.02,-22394,56855,-24188
2011-08-01,112000.0,114000.0,117853.0,11.12,-9868,-1068,8080
2011-08-02,112000.0,108500.0,97864.0,10.58,7843,-15608,16398
2011-08-03,105500.0,110500.0,133545.0,10.78,-41044,46451,-2713
2011-08-04,110000.0,114500.0,156250.0,11.17,-61564,67259,-10458
2011-08-05,108500.0,110500.0,178253.0,10.78,-27287,7736,13780
2011-08-08,109000.0,110000.0,158203.0,10.73,-49067,54350,-8608
2011-08-09,108000.0,105000.0,140570.0,10.24,-276,14197,-17717
2011-08-10,109500.0,103000.0,167826.0,10.05,43709,-38480,-2994
2011-08-11,100000.0,106000.0,111465.0,10.34,-35903,20200,15093
2011-08-12,108000.0,108000.0,190905.0,10.54,-11091,13424,9317
2011-08-16,111000.0,98200.0,514791.0,9.58,139995,-139727,-18370
2011-08-17,97800.0,98900.0,347814.0,9.65,1380,-37471,13501
2011-08-18,98500.0,96300.0,197284.0,9.39,-10291,-16179,24295
2011-08-19,92900.0,97100.0,124864.0,9.47,-38526,24230,6290
2011-08-22,100000.0,98800.0,112975.0,9.64,-36823,40193,-14784
2011-08-23,99800.0,98800.0,95762.0,9.64,-6780,14252,1760
2011-08-24,98600.0,99000.0,73577.0,9.66,-11676,3751,2559
2011-08-25,99000.0,97400.0,36644.0,9.5,3598,2278,-4914
2011-08-26,97500.0,97700.0,34403.0,9.53,-10776,11853,-1390
2011-08-29,97500.0,97200.0,40588.0,9.48,6911,-5954,-4885
2011-08-30,97100.0,97200.0,49497.0,9.48,5227,-17863,8140
2011-08-31,97200.0,98800.0,48109.0,9.64,-8294,649,6166
2011-09-01,98500.0,97000.0,66093.0,9.46,9933,-18586,4219
2011-09-02,96600.0,96400.0,43087.0,9.4,-3033,-10187,14476
2011-09-05,95900.0,93400.0,56946.0,9.11,1470,-25775,20085
2011-09-06,93000.0,94000.0,52220.0,9.17,-20217,4155,10787
2011-09-07,94100.0,94600.0,32030.0,9.23,1899,134,-4792
2011-09-08,95000.0,95000.0,50397.0,9.27,-8270,3291,2372
2011-09-09,94100.0,92200.0,46962.0,8.99,5078,-18464,15804
2011-09-14,91400.0,92300.0,42049.0,9.0,-11671,-3712,14019
2011-09-15,92500.0,90500.0,46901.0,8.83,8952,-9940,915
2011-09-16,90600.0,92000.0,60263.0,8.98,750,-19430,12010
2011-09-19,91200.0,89100.0,54537.0,8.69,14438,-14336,4761
2011-09-20,88600.0,87500.0,61934.0,8.54,13036,-21378,4055
2011-09-21,87500.0,88500.0,62704.0,8.63,356,-12601,8580
2011-09-22,87000.0,89000.0,73561.0,8.68,-16417,17665,1535
2011-09-23,87500.0,84900.0,63722.0,8.28,-221,1208,-2423
2011-09-26,88000.0,89600.0,239324.0,8.74,19980,-21107,-7158
2011-09-27,90300.0,86500.0,138799.0,8.44,36158,-32433,-2541
2011-09-28,87300.0,91100.0,131550.0,8.89,-45875,33960,13434
2011-09-29,90700.0,90400.0,87599.0,8.82,16322,-10803,-6956
2011-09-30,91100.0,90100.0,66091.0,8.79,2119,-1746,-314
2011-10-04,86900.0,90000.0,58205.0,8.78,-21161,14142,3556
2011-10-05,89900.0,89000.0,153792.0,8.68,-7673,7017,-5216
2011-10-06,89500.0,88300.0,34002.0,8.61,-2933,548,1832
2011-10-07,89100.0,87400.0,56322.0,8.53,21928,-21746,4804
2011-10-10,88700.0,87300.0,140865.0,8.52,46794,-56942,21788
2011-10-11,88300.0,89300.0,84184.0,8.71,-8653,9849,-395
2011-10-12,90700.0,88500.0,44102.0,8.63,1826,6893,-5391
2011-10-13,88900.0,90700.0,113133.0,8.85,-23136,27749,5663
2011-10-14,91800.0,93400.0,93244.0,9.11,-21738,27673,5295
2011-10-17,94400.0,98500.0,100971.0,9.61,-36049,36211,971
2011-10-18,97300.0,98800.0,66578.0,9.64,-7240,7856,-1614
2011-10-19,98900.0,98000.0,47178.0,9.56,-7483,3670,3510
2011-10-20,98100.0,93900.0,38272.0,9.16,-6537,6415,106
2011-10-21,94100.0,93400.0,43732.0,9.11,-480,3520,1262
2011-10-24,93600.0,94000.0,50996.0,9.17,-1611,-4841,1556
2011-10-25,93100.0,93200.0,32034.0,9.09,-776,-2705,3478
2011-10-26,93200.0,92600.0,28685.0,9.03,4083,-4296,-1432
2011-10-27,92900.0,93300.0,43219.0,9.1,2493,-8869,5122
2011-10-28,94100.0,92500.0,99057.0,9.02,24200,-25549,4256
2011-10-31,92500.0,91300.0,63240.0,8.91,18297,-9676,-4410
2011-11-01,90800.0,89200.0,52390.0,8.7,16146,-13154,2871
2011-11-02,88000.0,89800.0,54931.0,8.76,2963,-13959,-492
2011-11-03,90000.0,89100.0,28402.0,8.69,-2286,3711,-2718
2011-11-04,89300.0,89700.0,42285.0,8.75,13863,-23026,866
2011-11-07,90400.0,89200.0,26581.0,8.7,4283,-8274,-144
2011-11-08,88700.0,89800.0,32023.0,8.76,-8003,-2335,208
2011-11-09,90200.0,89400.0,32809.0,8.72,-4153,-8119,-2960
2011-11-10,88200.0,84400.0,71362.0,8.23,5079,-15962,8639
2011-11-11,86200.0,85900.0,43589.0,8.38,10427,-11353,3412
2011-11-14,86300.0,86600.0,19469.0,8.45,-1043,-1986,2298
2011-11-15,86500.0,91400.0,86246.0,8.92,-4047,-4852,-278
2011-11-16,90700.0,89600.0,45961.0,8.74,-13409,9985,6064
2011-11-17,89700.0,91800.0,34297.0,8.96,-4777,364,-90
2011-11-18,90100.0,91500.0,39083.0,8.93,-14467,4438,11504
2011-11-21,92000.0,92100.0,37494.0,8.98,-12282,5256,8582
2011-11-22,91700.0,92100.0,24556.0,8.98,-11980,3064,9842
2011-11-23,91400.0,90500.0,33228.0,8.83,-5105,5475,-941
2011-11-24,90500.0,89000.0,19678.0,8.68,-45,-922,1524
2011-11-25,88000.0,89300.0,26972.0,8.71,-10317,5495,4904
2011-11-28,90400.0,90800.0,20150.0,8.86,-5907,-2153,5406
2011-11-29,90100.0,93300.0,43800.0,9.1,-19355,-1982,14376
2011-11-30,93300.0,94100.0,29571.0,9.18,-12518,2898,10128
2011-12-01,93600.0,94500.0,68326.0,9.22,-10744,5276,16383
2011-12-02,94800.0,95800.0,42242.0,9.35,-15299,9329,10308
2011-12-05,96800.0,95300.0,18308.0,9.3,936,1000,1009
2011-12-06,94300.0,95500.0,22157.0,9.32,-1806,-44,2777
2011-12-07,96500.0,96000.0,38342.0,9.37,-7698,4509,12277
2011-12-08,96000.0,96300.0,40448.0,9.39,-6562,7165,10191
2011-12-09,96300.0,94600.0,37845.0,9.23,3618,-4181,8468
2011-12-12,95000.0,98000.0,35323.0,9.56,-14481,16087,6119
2011-12-13,97100.0,97200.0,42008.0,9.48,-9398,11713,1523
2011-12-14,96700.0,99500.0,28476.0,9.71,-12600,7670,3311
2011-12-15,98500.0,99100.0,26407.0,9.67,2956,-810,1530
2011-12-16,99100.0,95700.0,32482.0,9.34,10338,-10053,2343
2011-12-19,95500.0,91200.0,54783.0,8.9,15180,-13862,302
2011-12-20,93000.0,93300.0,30605.0,9.1,1256,-10384,5742
2011-12-21,94800.0,91800.0,50993.0,8.96,17474,-21374,2975
2011-12-22,91800.0,91600.0,32334.0,8.94,8199,-19213,12010
2011-12-23,91600.0,94100.0,39688.0,9.18,-7236,-6675,8492
2011-12-26,94400.0,93400.0,22645.0,9.11,7933,-2396,-1361
2011-12-27,93500.0,92000.0,26053.0,8.98,3241,-3461,1065
2011-12-28,90000.0,91500.0,41469.0,8.93,11016,-8193,953
2011-12-29,90200.0,88800.0,26400.0,8.66,14240,-10632,-2388
2012-01-02,88900.0,92000.0,21497.0,10.86,-5898,6495,1674
2012-01-03,91000.0,93200.0,33112.0,11.01,-16990,10415,-2005
2012-01-04,92800.0,91000.0,39104.0,10.75,8618,-6661,-2637
2012-01-05,90500.0,92400.0,15204.0,10.91,-8737,8293,87
2012-01-06,92900.0,92000.0,25148.0,10.86,2190,3601,-2117
2012-01-09,93500.0,96200.0,133778.0,11.36,-18092,17800,2284
2012-01-10,96200.0,96100.0,68157.0,11.35,-13319,-103,5662
2012-01-11,96100.0,98700.0,71206.0,11.66,-25337,25004,2199
2012-01-12,98700.0,96000.0,67753.0,11.34,23902,-15049,-5439
2012-01-13,95400.0,96100.0,69351.0,11.35,5374,-8397,4241
2012-01-16,95900.0,96000.0,31338.0,11.34,3199,-47,2312
2012-01-17,96000.0,95900.0,52256.0,11.32,-8768,1696,6618
2012-01-18,96000.0,98300.0,38628.0,11.61,-7958,6924,2151
2012-01-19,98800.0,98100.0,59769.0,11.58,1609,-2804,1900
2012-01-20,98200.0,95600.0,68251.0,11.29,8489,-20610,14534
2012-01-25,95000.0,94100.0,55368.0,11.11,15946,-28071,12080
2012-01-26,94500.0,95100.0,28055.0,11.23,-1394,-3109,5710
2012-01-27,95200.0,94500.0,27787.0,11.16,2925,-6532,-680
2012-01-30,94000.0,94900.0,34385.0,11.21,-7661,1221,4863
2012-01-31,94200.0,95300.0,34606.0,11.25,-11848,6247,3929
2012-02-01,95100.0,95100.0,23643.0,11.23,4515,-7449,2944
2012-02-02,95100.0,96300.0,33747.0,11.37,-7597,3484,4235
2012-02-03,96300.0,94500.0,35086.0,11.16,13355,-8104,-4142
2012-02-06,94100.0,94300.0,33335.0,11.14,3527,-10439,6788
2012-02-07,94100.0,94800.0,30549.0,11.19,-7173,3884,3449
2012-02-08,94800.0,94300.0,27506.0,11.14,2735,-4729,2114
2012-02-09,94200.0,93600.0,25364.0,11.05,7053,-7470,1190
2012-02-10,93100.0,92400.0,41497.0,10.91,10620,-368,-8560
2012-02-13,92100.0,91000.0,49294.0,10.75,21013,-5866,-9699
2012-02-14,91500.0,89500.0,95184.0,10.57,39040,-8385,-20080
2012-02-15,89800.0,89600.0,37291.0,10.58,5050,-2748,-3359
2012-02-16,89600.0,88900.0,44002.0,10.5,20165,-13799,-6054
2012-02-17,88700.0,88400.0,50212.0,10.44,30525,-28077,-3953
2012-02-20,88400.0,88600.0,36705.0,10.46,9408,-9529,391
2012-02-21,88900.0,88000.0,34786.0,10.39,14026,-14999,825
2012-02-22,88300.0,88800.0,32503.0,10.49,-10645,12264,-1226
2012-02-23,89400.0,87400.0,31359.0,10.32,16613,-14380,-2830
2012-02-24,88000.0,86900.0,32201.0,10.26,7323,-13117,5705
2012-02-27,87000.0,86900.0,22678.0,10.26,6396,-5109,-798
2012-02-28,86600.0,85500.0,39634.0,10.1,20129,-14924,-3609
2012-02-29,85600.0,85000.0,30122.0,10.04,10146,-10122,3298
2012-03-02,85200.0,84800.0,54090.0,10.01,16497,-17821,3585
2012-03-05,84900.0,83800.0,43537.0,9.9,15980,-13688,-1327
2012-03-06,83800.0,85000.0,72891.0,10.04,12659,75,-10746
2012-03-07,84900.0,83100.0,68656.0,9.81,16150,-21459,-14211
2012-03-08,83200.0,83400.0,66947.0,9.85,8496,-25331,6235
2012-03-09,83200.0,83100.0,47646.0,9.81,12346,-18003,-2698
2012-03-12,83300.0,82400.0,60657.0,9.73,9077,-36879,11354
2012-03-13,82100.0,81200.0,99988.0,9.59,31977,-17371,-27401
2012-03-14,81500.0,82200.0,103796.0,9.71,-3410,-32605,13985
2012-03-15,82800.0,83500.0,75591.0,9.86,7318,-13976,808
2012-03-16,83500.0,82700.0,81366.0,9.77,1180,2471,-21305
2012-03-19,83000.0,83000.0,55587.0,9.8,2388,-15145,2232
2012-03-20,82800.0,83700.0,79442.0,9.88,-5506,14380,-12861
2012-03-21,82700.0,82600.0,60390.0,9.75,22635,-15811,-14228
2012-03-22,82600.0,82800.0,40639.0,9.78,-4498,-8416,-4610
2012-03-23,82900.0,81600.0,56636.0,9.64,10167,-22750,-3797
2012-03-26,81600.0,81700.0,31078.0,9.65,-2584,-7754,774
2012-03-27,81700.0,81200.0,20151.0,9.59,4015,-7975,4180
2012-03-28,81200.0,81500.0,13192.0,9.62,-2457,902,1569
2012-03-29,81800.0,81500.0,29933.0,9.62,10122,-3571,-3637
2012-03-30,81600.0,81100.0,33561.0,9.58,3436,-11540,9832
2012-04-02,81200.0,82000.0,33500.0,9.68,-4082,-1458,7114
2012-04-03,81700.0,81900.0,22128.0,9.67,-3810,5362,-4758
2012-04-04,81200.0,80300.0,54886.0,9.48,3282,-3646,-9818
2012-04-05,80100.0,78800.0,50569.0,9.31,3012,-23628,2796
2012-04-06,78900.0,80000.0,39992.0,9.45,-1239,-14661,6457
2012-04-09,80300.0,79700.0,30600.0,9.41,4354,-4792,-3400
2012-04-10,79100.0,80100.0,28597.0,9.46,-3220,-290,-2379
2012-04-12,80000.0,80200.0,24125.0,9.47,-1752,-812,-2752
2012-04-13,80300.0,80200.0,27335.0,9.47,-2634,-7181,5537
2012-04-16,79600.0,80800.0,23050.0,9.54,-2775,7574,-1575
2012-04-17,80200.0,80300.0,14405.0,9.48,-1826,6007,-5447
2012-04-18,80100.0,80000.0,21053.0,9.45,4799,-5733,-857
2012-04-19,80000.0,79600.0,29331.0,9.4,-2837,-4668,-11642
2012-04-20,79200.0,80000.0,13316.0,9.45,-6232,2260,-2358
2012-04-23,80300.0,80000.0,12794.0,9.45,-4090,-785,779
2012-04-24,79500.0,79300.0,24683.0,9.36,-3590,-1701,-3598
2012-04-25,78900.0,78000.0,18740.0,9.21,-593,-4046,-2316
2012-04-26,78200.0,79000.0,30369.0,9.33,-10069,6369,1214
2012-04-27,79000.0,76900.0,24118.0,9.08,15639,-11834,-1601
2012-04-30,76300.0,74100.0,42898.0,8.75,20532,-17740,-2456
2012-05-02,73500.0,75100.0,33629.0,8.87,2940,-4630,2204
2012-05-03,74500.0,74900.0,19699.0,8.84,3492,-537,-4776
2012-05-04,74900.0,74800.0,23355.0,8.83,3516,-3994,1002
2012-05-07,74700.0,73000.0,21971.0,8.62,9046,-3196,-4287
2012-05-08,73100.0,76200.0,34595.0,9.0,-15106,4110,8112
2012-05-09,76200.0,75900.0,19289.0,8.96,-6812,9398,-6348
2012-05-10,75600.0,74300.0,13643.0,8.77,4842,1277,-2978
2012-05-11,74100.0,74100.0,27546.0,8.75,311,3749,-2501
2012-05-14,73700.0,72500.0,21287.0,8.56,9784,1913,-10753
2012-05-15,72100.0,71700.0,31152.0,8.47,198,4656,-11746
2012-05-16,71100.0,71800.0,23521.0,8.48,-3618,-2721,-426
2012-05-17,70700.0,70600.0,30066.0,8.34,6169,3314,-14429
2012-05-18,70100.0,70300.0,38165.0,8.3,-8342,5317,-2427
2012-05-21,70300.0,70100.0,26430.0,8.28,-2388,-2821,-960
2012-05-22,70100.0,70200.0,30498.0,8.29,3942,-5076,-5242
2012-05-23,69700.0,69700.0,22642.0,8.23,-1788,5513,-6105
2012-05-24,70500.0,70400.0,16524.0,8.31,-5051,-2873,211
2012-05-25,69700.0,70600.0,21770.0,8.34,-10026,7646,1045
2012-05-29,71100.0,71000.0,14257.0,8.38,-5640,5941,-1471
2012-05-30,70800.0,70100.0,27797.0,8.28,762,-638,-5051
2012-05-31,70100.0,71500.0,45407.0,8.44,-13586,9553,4071
2012-06-01,71300.0,73400.0,51219.0,8.67,-14368,15169,-2785
2012-06-04,72800.0,73800.0,31669.0,8.71,-10888,2452,-1489
2012-06-05,74700.0,75000.0,30887.0,8.86,-3600,2086,-3367
2012-06-07,75100.0,75800.0,31647.0,8.95,4436,-3490,-1748
2012-06-08,74900.0,75000.0,16264.0,8.86,2379,93,-4272
2012-06-11,75100.0,74300.0,20869.0,8.77,4121,-2539,-2849
2012-06-12,73800.0,73100.0,25806.0,8.63,1494,-14750,965
2012-06-13,73200.0,73600.0,25442.0,8.69,420,-1950,1917
2012-06-14,74100.0,76100.0,42491.0,8.99,-15161,7164,7472
2012-06-15,76100.0,81200.0,82211.0,9.59,-24719,21349,146
2012-06-18,80800.0,82700.0,77057.0,9.77,-15356,14778,-69
2012-06-19,81500.0,84700.0,60209.0,10.0,-34031,10367,18221
2012-06-20,84600.0,84700.0,35501.0,10.0,-5613,5189,681
2012-06-21,84600.0,86400.0,31638.0,10.2,-21018,15877,4583
2012-06-22,86700.0,85200.0,29302.0,10.06,-7577,13069,323
