Symbol,고려제강_시가(원),고려제강_종가(원),고려제강_거래량(주),고려제강_PER(IFRS-연결),고려제강_순매수수량(개인)(주),고려제강_순매수수량(기관계)(주),고려제강_순매수수량(외국인계)(주)
2006-04-05,24500.0,24850.0,4030.0,7.15,1080,-1110,140
2006-04-06,24850.0,25300.0,8202.0,7.28,-2500,1360,1060
2006-04-07,25500.0,25100.0,4790.0,7.22,3770,-3500,10
2006-04-10,25100.0,25200.0,5340.0,7.25,2040,-1980,-620
2006-04-11,25000.0,24800.0,1542.0,7.13,570,-400,-40
2006-04-12,24700.0,24400.0,3070.0,7.02,1940,-1680,-260
2006-04-13,24400.0,24500.0,10610.0,7.05,4500,-3820,-550
2006-04-14,24750.0,24900.0,7150.0,7.16,-1000,1110,200
2006-04-17,24700.0,24400.0,4700.0,7.02,2670,-2320,0
2006-04-18,24300.0,24200.0,5360.0,6.96,960,-1120,0
2006-04-19,24300.0,24100.0,25910.0,6.93,6240,-7840,0
2006-04-20,24100.0,24100.0,21470.0,6.93,1850,-17850,0
2006-04-21,24000.0,24150.0,59580.0,6.95,7730,-23620,0
2006-04-24,24250.0,24100.0,48990.0,6.93,5530,-9390,0
2006-04-25,24100.0,27700.0,98230.0,7.97,8390,-10890,-200
2006-04-26,27950.0,27150.0,52300.0,7.81,1000,-1530,0
2006-04-27,27200.0,26200.0,20860.0,7.54,3880,100,-120
2006-04-28,26100.0,25000.0,28970.0,7.19,-2480,2480,0
2006-05-02,24850.0,25100.0,11220.0,7.22,1580,-1980,0
2006-05-03,25200.0,24850.0,21460.0,7.15,-250,-2970,0
2006-05-04,24650.0,25200.0,13780.0,7.25,790,-790,0
2006-05-08,25050.0,25250.0,10700.0,7.26,-3800,3850,0
2006-05-09,25350.0,25500.0,15230.0,7.34,3260,-360,-2870
2006-05-10,25350.0,26150.0,13300.0,7.52,-1880,1910,0
2006-05-11,25800.0,26300.0,17850.0,7.57,40,-470,0
2006-05-12,26000.0,25200.0,16590.0,7.25,6280,-3060,0
2006-05-15,25050.0,25150.0,10074.0,7.23,-3350,2910,440
2006-05-16,24800.0,24600.0,14580.0,7.08,-7510,7570,-60
2006-05-17,24600.0,24650.0,7810.0,7.09,-2140,-760,2900
2006-05-18,24200.0,24450.0,15490.0,7.03,-6510,5480,-300
2006-05-19,24200.0,24200.0,11720.0,6.96,3490,-3490,0
2006-05-22,23950.0,23800.0,5370.0,6.85,-3230,3410,-180
2006-05-23,23750.0,24000.0,10050.0,6.9,-8010,7950,-200
2006-05-24,23750.0,24400.0,10770.0,7.02,-1890,4880,-170
2006-05-25,23950.0,24200.0,10680.0,6.96,-1490,1750,0
2006-05-26,23800.0,24300.0,10080.0,6.99,-3430,3400,-80
2006-05-29,23950.0,23900.0,10260.0,6.88,2340,-2030,-20
2006-05-30,23850.0,24000.0,7600.0,6.9,-2220,2220,0
2006-06-01,23650.0,23450.0,2060.0,6.75,120,-120,0
2006-06-02,23600.0,24000.0,9170.0,6.9,-4050,4050,0
2006-06-05,24400.0,23500.0,7650.0,6.76,140,-140,0
2006-06-07,23400.0,23350.0,9600.0,6.72,-4850,5360,-610
2006-06-08,22800.0,21600.0,17650.0,6.21,920,1200,-2020
2006-06-09,21600.0,21650.0,3830.0,6.23,-130,-20,0
2006-06-12,21450.0,22000.0,5870.0,6.33,940,-970,0
2006-06-13,22300.0,21300.0,4780.0,6.13,780,80,-590
2006-06-14,21400.0,22000.0,5580.0,6.33,-3110,3850,-1100
2006-06-15,22000.0,22300.0,6570.0,6.41,2640,-1740,-570
2006-06-16,22300.0,22950.0,4270.0,6.6,-3280,3460,0
2006-06-19,22900.0,22400.0,3500.0,6.44,-170,290,0
2006-06-20,23000.0,22550.0,2250.0,6.49,-230,320,0
2006-06-21,22500.0,22100.0,4820.0,6.36,810,-810,0
2006-06-22,21950.0,22450.0,15640.0,6.46,100,-1680,0
2006-06-23,21950.0,22050.0,7750.0,6.34,1180,-1000,0
2006-06-26,22100.0,21700.0,4460.0,6.24,-910,810,0
2006-06-27,21500.0,21600.0,7430.0,6.21,4750,-4750,0
2006-06-28,21200.0,20550.0,8570.0,5.91,2150,-2680,0
2006-06-29,20750.0,20900.0,12764.0,6.01,-1550,4040,0
2006-06-30,21150.0,22400.0,12170.0,6.44,230,-590,360
2006-07-03,21950.0,21600.0,12001.0,6.21,4010,-3780,0
2006-07-04,22000.0,20900.0,19310.0,6.01,7830,-7700,0
2006-07-05,20900.0,20650.0,10750.0,5.94,1920,-1920,0
2006-07-06,20300.0,20750.0,8879.0,5.97,360,-90,0
2006-07-07,20550.0,20600.0,4660.0,5.93,540,-540,0
2006-07-10,20450.0,20800.0,10541.0,5.98,-1910,1850,0
2006-07-11,20950.0,20600.0,6120.0,5.93,1860,-1860,0
2006-07-12,20600.0,20550.0,5699.0,5.91,510,-510,0
2006-07-13,20200.0,20150.0,8980.0,5.8,4650,-4500,0
2006-07-14,20000.0,20200.0,8240.0,5.81,2390,-2060,0
2006-07-18,20000.0,19550.0,4250.0,5.62,1610,-910,-700
2006-07-19,19850.0,19700.0,4320.0,5.67,-1360,1470,-110
2006-07-20,19900.0,20050.0,6750.0,5.77,-450,280,0
2006-07-21,20200.0,19900.0,4180.0,5.72,400,-1930,0
2006-07-24,19600.0,19400.0,10270.0,5.58,6240,-6070,0
2006-07-25,19400.0,19950.0,7280.0,5.74,-3500,3100,0
2006-07-26,19750.0,19650.0,1340.0,5.65,110,-110,0
2006-07-27,19650.0,20650.0,10730.0,5.94,-6680,6510,0
2006-07-28,20950.0,21300.0,5710.0,6.13,-4550,4450,0
2006-07-31,21400.0,21800.0,7680.0,6.27,-5120,5120,0
2006-08-01,22050.0,21100.0,2990.0,6.07,70,-100,0
2006-08-02,21100.0,21300.0,2920.0,6.13,-660,560,0
2006-08-03,21150.0,21000.0,3730.0,6.04,360,-260,0
2006-08-04,21000.0,21600.0,5120.0,6.21,-790,690,0
2006-08-07,21000.0,20200.0,4490.0,5.81,3930,-3830,0
2006-08-08,20600.0,20700.0,8010.0,5.95,-990,460,0
2006-08-09,20350.0,20050.0,13731.0,5.77,8270,-8260,0
2006-08-10,19900.0,19250.0,18750.0,5.54,12400,-13170,1020
2006-08-11,19500.0,18800.0,17290.0,5.41,6240,-5070,-840
2006-08-14,19050.0,19350.0,5670.0,5.57,-3960,3190,-100
2006-08-16,19350.0,19350.0,3690.0,5.57,-1390,1420,-80
2006-08-17,19700.0,19300.0,4950.0,5.55,500,-350,0
2006-08-18,19350.0,19500.0,3410.0,5.61,610,-610,0
2006-08-21,19500.0,19100.0,3520.0,5.49,1570,-1520,0
2006-08-22,19400.0,19550.0,5230.0,5.62,-3350,3230,0
2006-08-23,19450.0,19300.0,3710.0,5.55,2300,-2180,0
2006-08-24,19550.0,19500.0,6970.0,5.61,1880,-1620,0
2006-08-25,19550.0,20850.0,23182.0,6.0,-1990,1750,0
2006-08-28,20850.0,20400.0,5790.0,5.87,3850,-3850,0
2006-08-29,20400.0,22400.0,45314.0,6.44,9414,-10414,0
2006-08-30,22800.0,21850.0,27100.0,6.29,-4710,5680,0
2006-08-31,21850.0,22650.0,12260.0,6.52,-8570,8570,0
2006-09-01,22200.0,22350.0,4381.0,6.43,541,-571,0
2006-09-04,22050.0,21400.0,8750.0,6.16,4670,-4440,0
2006-09-05,21300.0,21400.0,17245.0,6.16,4944,-4694,0
2006-09-06,21400.0,21450.0,13065.0,6.17,5585,-5395,0
2006-09-07,21550.0,21550.0,5684.0,6.2,1640,-1637,0
2006-09-08,21750.0,21800.0,8031.0,6.27,2281,-2371,0
2006-09-11,22250.0,21350.0,13311.0,6.14,9361,-10611,1600
2006-09-12,21400.0,21050.0,13860.0,6.06,5750,-6630,0
2006-09-13,21250.0,21100.0,13002.0,6.07,4302,-4322,0
2006-09-14,21200.0,21000.0,18414.0,6.04,4140,-1160,-2140
2006-09-15,21400.0,21450.0,9874.0,6.17,650,200,-1270
2006-09-18,21600.0,21850.0,10610.0,6.29,-3090,2200,-60
2006-09-19,21850.0,21200.0,20080.0,6.1,15490,-16740,200
2006-09-20,21950.0,22900.0,70786.0,6.59,9126,-4316,150
2006-09-21,23900.0,23800.0,33279.0,6.85,5670,-6330,1500
2006-09-22,23800.0,23600.0,9480.0,6.79,920,-930,10
2006-09-25,23350.0,24050.0,10250.0,6.92,-1810,2400,-560
2006-09-26,24050.0,23000.0,10976.0,6.62,2910,-2980,-1090
2006-09-27,23350.0,23200.0,14150.0,6.67,-5230,3690,0
2006-09-28,23200.0,23100.0,8550.0,6.64,-970,1240,-200
2006-09-29,22950.0,22750.0,13370.0,6.54,-1930,2680,0
2006-10-02,22900.0,23050.0,8141.0,6.63,-2489,2539,0
2006-10-04,22850.0,22800.0,8030.0,6.56,1030,-1000,0
2006-10-09,23400.0,22000.0,26090.0,6.33,-13770,6680,7270
2006-10-10,22000.0,23400.0,10950.0,6.73,-4450,380,4070
2006-10-11,23450.0,23200.0,4450.0,6.67,-1610,1400,0
2006-10-12,23000.0,23400.0,10730.0,6.73,-890,370,420
2006-10-13,23800.0,24000.0,11210.0,6.9,-3700,3250,-10
2006-10-16,23700.0,23550.0,5440.0,6.77,1620,-1590,0
2006-10-17,23750.0,23650.0,4270.0,6.8,-1680,970,680
2006-10-18,23400.0,23300.0,5510.0,6.7,-1030,770,120
2006-10-19,23300.0,23150.0,6430.0,6.66,240,-2840,2750
2006-10-20,23600.0,23450.0,6290.0,6.75,-2890,-250,3160
2006-10-23,23450.0,23600.0,4330.0,6.79,-1110,1110,0
2006-10-24,23350.0,23400.0,5900.0,6.73,-1070,-670,2170
2006-10-25,23400.0,23900.0,5260.0,6.88,-1750,750,780
2006-10-26,24000.0,24000.0,6000.0,6.9,70,-1200,1300
2006-10-27,24400.0,24400.0,4080.0,7.02,180,-230,0
2006-10-30,24450.0,24150.0,9210.0,6.95,3910,-3920,10
2006-10-31,24400.0,23900.0,1902.0,6.88,230,140,30
2006-11-01,23800.0,23850.0,6680.0,6.86,100,-1340,160
2006-11-02,24400.0,23950.0,4420.0,6.89,-850,750,100
2006-11-03,24100.0,24450.0,8600.0,7.03,-1640,-800,70
2006-11-06,24500.0,24050.0,8910.0,6.92,4280,-2700,20
2006-11-07,24300.0,23950.0,4510.0,6.89,-1260,1240,0
2006-11-08,23900.0,23700.0,3390.0,6.82,560,-520,-40
2006-11-09,24100.0,24100.0,6260.0,6.93,-1740,-390,2270
2006-11-10,24000.0,23950.0,1570.0,6.89,350,260,-640
2006-11-13,23950.0,23850.0,3480.0,6.86,-1690,950,-150
2006-11-14,23850.0,23800.0,5030.0,6.85,1510,-130,-1440
2006-11-15,23800.0,23800.0,7940.0,6.85,220,2920,-3110
2006-11-16,23600.0,23750.0,4410.0,6.83,500,-500,0
2006-11-17,23650.0,23650.0,11250.0,6.8,920,4580,-3500
2006-11-20,23400.0,23100.0,4470.0,6.64,1450,-290,-1160
2006-11-21,23000.0,23250.0,2623.0,6.69,-510,1130,-620
2006-11-22,23300.0,24200.0,38730.0,6.96,9370,-16540,600
2006-11-23,24700.0,23900.0,31020.0,6.88,4660,-7620,900
2006-11-24,24500.0,24800.0,9610.0,7.13,-3920,4190,0
2006-11-27,24450.0,25100.0,13236.0,7.22,4956,-2416,0
2006-11-28,25000.0,26700.0,101604.0,7.68,16260,-14800,-30
2006-11-29,27000.0,26700.0,11900.0,7.68,1920,-1940,20
2006-11-30,26300.0,27100.0,12810.0,7.8,-2210,-210,420
2006-12-01,26900.0,27200.0,31860.0,7.82,3330,-5290,-40
2006-12-04,27200.0,26800.0,7620.0,7.71,-780,530,340
2006-12-05,27000.0,26800.0,6090.0,7.71,-2520,860,410
2006-12-06,26450.0,26600.0,3530.0,7.65,-1430,-20,450
2006-12-07,26500.0,26250.0,1860.0,7.55,-450,120,330
2006-12-08,26250.0,26250.0,8391.0,7.55,-2360,2320,40
2006-12-11,25300.0,25850.0,1820.0,7.44,170,-280,110
2006-12-12,26000.0,25800.0,6933.0,7.42,-2220,120,3520
2006-12-13,25700.0,25750.0,10680.0,7.41,-1160,-800,3400
2006-12-14,25700.0,25600.0,22940.0,7.36,2420,-13600,12700
2006-12-15,25800.0,25900.0,9366.0,7.45,1650,-1220,40
2006-12-18,26000.0,26100.0,11750.0,7.51,1640,-6880,240
2006-12-19,26150.0,25750.0,8360.0,7.41,310,-660,350
2006-12-20,25950.0,25750.0,8940.0,7.41,2440,-1510,520
2006-12-21,25450.0,26050.0,8458.0,7.49,-2467,-243,2390
2006-12-22,26300.0,26300.0,7640.0,7.57,-2670,1170,1540
2006-12-26,26400.0,26250.0,4540.0,7.55,-2660,1800,780
2006-12-27,26000.0,25650.0,10830.0,7.38,830,2470,120
2006-12-28,25800.0,26100.0,5460.0,7.51,2130,-2130,0
2007-01-02,25900.0,25700.0,6890.0,16.57,2780,-1780,0
2007-01-03,25850.0,25000.0,8790.0,16.12,-1970,-750,2710
2007-01-04,24950.0,24200.0,10370.0,15.6,-1180,850,-20
2007-01-05,23800.0,23800.0,7780.0,15.35,1870,-1880,-240
2007-01-08,24100.0,23800.0,4521.0,15.35,780,-340,30
2007-01-09,24700.0,24300.0,7780.0,15.67,-2490,-990,1480
2007-01-10,24550.0,24050.0,5490.0,15.51,1370,-1140,-180
2007-01-11,23800.0,24300.0,7600.0,15.67,220,10,1560
2007-01-12,24050.0,24200.0,3280.0,15.6,-530,560,0
2007-01-15,24200.0,24200.0,6720.0,15.6,1250,770,0
2007-01-16,24500.0,24450.0,11250.0,15.76,3940,-1540,-330
2007-01-17,24850.0,24150.0,3880.0,15.57,10,160,-110
2007-01-18,24800.0,24650.0,2981.0,15.89,-1790,790,940
2007-01-19,24800.0,24100.0,14960.0,15.54,-2300,-5180,7410
2007-01-22,24400.0,24300.0,5610.0,15.67,-3590,610,2860
2007-01-23,24300.0,24750.0,9700.0,15.96,-3720,640,4520
2007-01-24,24750.0,24650.0,2000.0,15.89,-1040,770,140
2007-01-25,24550.0,24850.0,9740.0,16.02,-6050,1190,4560
2007-01-26,24950.0,25000.0,12160.0,16.12,-2870,-3110,7540
2007-01-29,25300.0,24900.0,3670.0,16.05,400,-350,-50
2007-01-30,25150.0,25050.0,3810.0,16.15,-2860,1660,1200
2007-01-31,25200.0,25500.0,14630.0,16.44,-4430,-5650,10720
2007-02-01,25500.0,26400.0,21940.0,17.02,-3230,-1680,3630
2007-02-02,26000.0,26400.0,28460.0,17.02,-490,-9450,9220
2007-02-05,25850.0,27000.0,50431.0,17.41,-360,-24640,24510
2007-02-06,27000.0,27000.0,31709.0,17.41,-3943,-22317,26710
2007-02-07,27000.0,27300.0,22190.0,17.6,-3240,-8530,11230
2007-02-08,27250.0,27300.0,64911.0,17.6,6590,-17780,11060
2007-02-09,27200.0,27500.0,35393.0,17.73,-17927,-4283,2240
2007-02-12,27500.0,27300.0,15310.0,17.6,1220,-8180,1060
2007-02-13,27250.0,28200.0,29880.0,18.18,-15330,-2170,7770
2007-02-14,28700.0,30050.0,83200.0,19.37,21219,-21619,5840
2007-02-15,29750.0,28800.0,33934.0,18.57,4924,-8284,3360
2007-02-16,28800.0,28050.0,12612.0,18.09,141,-561,270
2007-02-20,28200.0,27800.0,21490.0,17.92,8561,-9331,570
2007-02-21,27650.0,27650.0,10246.0,17.83,-694,-1286,2000
2007-02-22,27700.0,27900.0,10190.0,17.99,1110,-940,520
2007-02-23,27900.0,27750.0,9820.0,17.89,-2380,1560,420
2007-02-26,27800.0,27700.0,9520.0,17.86,-1674,334,840
2007-02-27,27500.0,27850.0,9640.0,17.96,-560,-1430,2020
2007-02-28,27150.0,27400.0,19010.0,17.67,1700,-2680,1630
2007-03-02,27800.0,27600.0,8820.0,17.79,-460,-2060,2060
2007-03-05,27000.0,26650.0,9074.0,17.18,-2440,-50,2700
2007-03-06,26450.0,26950.0,3750.0,17.38,-100,-90,190
2007-03-07,26750.0,26950.0,18970.0,17.38,2730,-9450,6720
2007-03-08,26950.0,28100.0,24093.0,18.12,-5670,5200,1190
2007-03-09,28100.0,27550.0,6960.0,17.76,1550,-1900,350
2007-03-12,28100.0,28400.0,7580.0,18.31,470,-990,520
2007-03-13,28500.0,27850.0,3650.0,17.96,1660,-760,80
2007-03-14,27400.0,27400.0,7071.0,17.67,-800,550,420
2007-03-15,27800.0,27900.0,8616.0,17.99,-3590,1480,2050
2007-03-16,27900.0,27400.0,27904.0,17.67,12330,-12410,80
2007-03-19,27400.0,27500.0,11080.0,17.73,1120,-20,840
2007-03-20,27400.0,27950.0,14410.0,18.02,-3960,2610,1350
2007-03-21,28300.0,28000.0,12440.0,18.05,3310,-2320,120
2007-03-22,28550.0,28200.0,6890.0,18.18,-2090,3300,220
2007-03-23,28400.0,27900.0,9200.0,17.99,-230,1510,110
2007-03-26,28200.0,29000.0,22712.0,18.7,-2654,-526,2620
2007-03-27,29000.0,29200.0,24984.0,18.83,1472,-2822,3300
2007-03-28,29350.0,29500.0,16650.0,19.02,-3480,30,2950
2007-03-29,29800.0,29500.0,15566.0,19.02,-2620,2030,90
2007-03-30,29850.0,29850.0,14270.0,19.25,1680,-2430,1250
2007-04-02,30000.0,29650.0,26957.0,19.12,9620,-9730,700
2007-04-03,29400.0,29000.0,10433.0,18.7,1630,-2130,520
2007-04-04,28800.0,29200.0,10070.0,18.83,1480,-2410,640
2007-04-05,29000.0,29700.0,24871.0,19.15,2227,-137,-940
2007-04-06,29550.0,28900.0,9885.0,18.63,-425,-75,500
2007-04-09,28900.0,29350.0,12085.0,18.92,-2150,1360,390
2007-04-10,29350.0,29000.0,32110.0,18.7,15560,-22440,6530
2007-04-11,29000.0,28650.0,24355.0,18.47,4840,-5930,-400
2007-04-12,28400.0,29000.0,30810.0,18.7,-3160,2270,560
2007-04-13,28650.0,28550.0,28718.0,18.41,5896,-8696,4170
2007-04-16,28850.0,28750.0,24720.0,18.54,350,-1140,790
2007-04-17,29350.0,29250.0,75740.0,18.86,20504,-19474,7060
2007-04-18,29400.0,29400.0,20196.0,18.96,-3490,7714,-600
2007-04-19,29150.0,29150.0,17342.0,18.79,4100,-1620,-1430
2007-04-20,29300.0,30050.0,24883.0,19.37,-5820,4170,1680
2007-04-23,30500.0,31950.0,46650.0,20.6,-5610,-5120,9790
2007-04-24,32200.0,32250.0,49770.0,20.79,2120,-11910,11290
2007-04-25,32200.0,32750.0,31747.0,21.12,10587,-12547,1660
2007-04-26,32500.0,33450.0,29170.0,21.57,7460,-9500,2040
2007-04-27,33100.0,33100.0,27236.0,21.34,5642,-7932,2590
2007-04-30,33050.0,33250.0,20630.0,21.44,-880,-3270,6150
2007-05-02,32900.0,33500.0,15671.0,21.6,5080,-3490,-90
2007-05-03,33000.0,34000.0,25210.0,21.92,3978,-8598,6060
2007-05-04,34000.0,35050.0,9468.0,22.6,710,-380,-330
2007-05-07,35150.0,36800.0,22330.0,23.73,5300,-2310,-2170
2007-05-08,36800.0,37800.0,40996.0,24.37,13640,-5510,-6170
2007-05-09,37250.0,37800.0,22860.0,24.37,-3420,2210,1270
2007-05-10,37800.0,38500.0,33926.0,24.82,3160,320,-1630
2007-05-11,38400.0,38450.0,27404.0,24.79,3460,-4300,910
2007-05-14,37800.0,36950.0,28370.0,23.82,6360,-4400,-1870
2007-05-15,36200.0,35400.0,23502.0,22.82,-5290,3720,510
2007-05-16,34850.0,35800.0,12930.0,23.08,-2830,1750,1050
2007-05-17,35550.0,36500.0,41691.0,23.53,3660,-610,4760
2007-05-18,36500.0,36000.0,17690.0,23.21,-190,-500,-130
2007-05-21,35200.0,36050.0,17000.0,23.24,-4590,3460,1100
2007-05-22,36050.0,36000.0,21853.0,23.21,5647,-7017,1280
2007-05-23,36000.0,37000.0,22304.0,23.86,-2560,-280,2470
2007-05-25,36900.0,36500.0,10970.0,23.53,-3440,-300,3670
2007-05-28,36250.0,37000.0,11256.0,23.86,-180,-1990,1080
2007-05-29,37000.0,37150.0,11153.0,23.95,80,-1930,1750
2007-05-30,37500.0,38350.0,23500.0,24.73,800,580,520
2007-05-31,38350.0,39900.0,81385.0,25.73,-1507,-38603,40930
2007-06-01,40800.0,41500.0,31120.0,26.76,-6815,435,3580
2007-06-04,41600.0,40200.0,22264.0,25.92,5196,-3036,-2090
2007-06-05,39600.0,38500.0,27311.0,24.82,-980,1630,-650
2007-06-07,38500.0,38450.0,35241.0,24.79,1978,-728,210
2007-06-08,38400.0,36300.0,41710.0,23.4,1870,-5220,-560
2007-06-11,36300.0,35300.0,22914.0,22.76,2817,-397,-2420
2007-06-12,35500.0,35700.0,29175.0,23.02,-951,-529,1230
2007-06-13,35500.0,35200.0,11411.0,22.7,90,860,-950
2007-06-14,35500.0,36300.0,35467.0,23.4,-4700,6040,-1340
2007-06-15,36400.0,36800.0,18080.0,23.73,-4150,5340,80
2007-06-18,37500.0,37300.0,14050.0,24.05,-5160,5390,-290
2007-06-19,37200.0,36100.0,27206.0,23.28,2409,-109,-1710
2007-06-20,35800.0,35700.0,23170.0,23.02,-7790,3890,3770
2007-06-21,35250.0,36650.0,9280.0,23.63,-4320,4980,-680
2007-06-22,36600.0,35400.0,16115.0,22.82,1910,-1010,-1310
2007-06-25,34700.0,35450.0,11770.0,22.86,-2510,1760,-230
2007-06-26,34900.0,34400.0,15442.0,22.18,-1120,2680,-560
2007-06-27,34100.0,34700.0,21644.0,22.37,-4890,6900,-100
2007-06-28,34500.0,34150.0,12377.0,22.02,8300,-5290,440
2007-06-29,34600.0,34500.0,13424.0,22.24,-1060,1030,100
2007-07-02,36100.0,36900.0,34242.0,23.79,4010,-1300,-2600
2007-07-03,37300.0,37800.0,34402.0,24.37,4608,-2628,-3270
2007-07-04,38700.0,37450.0,28407.0,24.15,9980,-1860,-9110
2007-07-05,37900.0,37850.0,22854.0,24.4,5240,-4600,-1140
2007-07-06,37900.0,37500.0,38260.0,24.18,794,-684,-460
2007-07-09,38350.0,38050.0,29528.0,24.53,-4450,3430,740
2007-07-10,38200.0,38200.0,24344.0,24.63,-7986,6836,1150
2007-07-11,38200.0,41200.0,30198.0,26.56,485,1685,-2170
2007-07-12,42900.0,44300.0,51477.0,28.56,10305,-4325,-3490
2007-07-13,46100.0,45850.0,49173.0,29.56,6904,4596,-5980
2007-07-16,47800.0,48000.0,45033.0,30.95,-12562,11202,1250
2007-07-18,49500.0,51000.0,53449.0,32.88,-6392,11892,-5040
2007-07-19,49450.0,50600.0,45592.0,32.63,-5916,16615,-10469
2007-07-20,51500.0,49800.0,27958.0,32.11,-1767,6300,-2477
2007-07-23,49800.0,47000.0,37687.0,30.3,5581,-3021,750
2007-07-24,46550.0,45550.0,26912.0,29.37,2119,121,2000
2007-07-25,46700.0,49950.0,35174.0,32.21,-140,5070,2290
2007-07-26,51900.0,49500.0,30581.0,31.92,899,-5139,3840
2007-07-27,49000.0,47500.0,21466.0,30.63,-5240,4310,490
2007-07-30,45800.0,48000.0,15281.0,30.95,-4040,3390,630
2007-07-31,48100.0,48850.0,18999.0,31.5,-820,-1390,2500
2007-08-01,49000.0,47450.0,16496.0,30.59,-2970,5900,-3190
2007-08-02,47500.0,47000.0,19201.0,30.3,1250,-1120,-120
2007-08-03,47000.0,46350.0,8524.0,29.88,2234,-134,-2020
2007-08-06,44850.0,44950.0,14120.0,28.98,4110,660,-3950
2007-08-07,46000.0,44950.0,12421.0,28.98,2710,810,-3360
2007-08-08,45000.0,44900.0,17685.0,28.95,-2740,5840,-3280
2007-08-09,44950.0,43700.0,17900.0,28.18,6410,-1030,-5250
2007-08-10,43000.0,42500.0,29208.0,27.4,-5441,12961,-6860
2007-08-13,42500.0,43000.0,13430.0,27.72,-1420,4560,-4380
2007-08-14,43300.0,42950.0,17698.0,27.69,2933,1517,-4050
2007-08-16,42000.0,40400.0,29055.0,26.05,-9004,13243,-4309
2007-08-17,41000.0,37500.0,24100.0,24.18,10389,-559,-9730
2007-08-20,38500.0,38700.0,31373.0,24.95,14190,-4070,-10060
2007-08-21,38700.0,38950.0,15211.0,25.11,1371,1069,-2440
2007-08-22,39850.0,39350.0,18481.0,25.37,1820,1820,-3950
2007-08-23,39650.0,41900.0,16430.0,27.02,-4900,6210,-1330
2007-08-24,42900.0,42950.0,15150.0,27.69,-760,1700,-910
2007-08-27,43900.0,45650.0,26002.0,29.43,-3250,2960,410
2007-08-28,46400.0,46150.0,20420.0,29.76,-1640,2970,-1850
2007-08-29,45000.0,46450.0,29290.0,29.95,-9440,5840,3310
2007-08-30,47200.0,45650.0,11013.0,29.43,-60,-230,220
2007-08-31,46000.0,45600.0,10000.0,29.4,-2530,-590,2870
2007-09-03,45600.0,46350.0,36174.0,29.88,11530,-15040,3420
2007-09-04,46450.0,48200.0,43211.0,31.08,9146,-9206,-1200
2007-09-05,48800.0,45900.0,28471.0,29.59,2510,-1930,-100
2007-09-06,44800.0,46500.0,28228.0,29.98,2880,-10260,6720
2007-09-07,46500.0,46000.0,23850.0,29.66,4810,-890,600
2007-09-10,45750.0,45000.0,20702.0,29.01,-2930,5110,-1380
2007-09-11,44450.0,46400.0,16520.0,29.92,-580,260,190
2007-09-12,45900.0,46300.0,35320.0,29.85,18750,-8690,-9810
2007-09-13,46300.0,53200.0,299161.0,34.3,120447,-122127,-2760
2007-09-14,56900.0,57000.0,412235.0,36.75,12356,-10829,-1697
2007-09-17,58900.0,63000.0,238324.0,40.62,-486,14284,-7988
2007-09-18,62600.0,61200.0,179645.0,39.46,-1677,5521,-4015
2007-09-19,63800.0,57900.0,106137.0,37.33,-23153,17044,1009
2007-09-20,57500.0,56000.0,80036.0,36.11,-4421,1624,2457
2007-09-21,56200.0,55900.0,82581.0,36.04,-4215,430,3805
2007-09-27,57000.0,56500.0,52132.0,36.43,-2687,-25,2712
2007-09-28,56100.0,59900.0,105366.0,38.62,-18852,10477,9290
2007-10-01,61900.0,61000.0,72540.0,39.33,-5980,7460,-1480
2007-10-02,60300.0,60300.0,115711.0,38.88,-3337,4983,1754
2007-10-04,59600.0,60000.0,39800.0,38.69,-5574,1169,4105
2007-10-05,60600.0,56600.0,42470.0,36.49,443,-72,-381
2007-10-08,57900.0,58100.0,45481.0,37.46,-3290,230,3010
2007-10-09,59000.0,55200.0,51132.0,35.59,6241,885,-7237
2007-10-10,55400.0,54000.0,39566.0,34.82,2405,153,2342
2007-10-11,54300.0,53500.0,24181.0,34.49,1104,-443,-661
2007-10-12,53400.0,50500.0,41749.0,32.56,-3515,-1177,3792
2007-10-15,51200.0,58000.0,66293.0,37.4,-9179,6275,2944
2007-10-16,58000.0,55100.0,41204.0,35.53,3840,4384,-8674
2007-10-17,54300.0,51700.0,34277.0,33.33,-1704,-90,1681
2007-10-18,51900.0,51900.0,26124.0,33.46,6338,-5380,-998
2007-10-19,53000.0,51000.0,18481.0,32.88,-1002,188,491
2007-10-22,45500.0,48500.0,20989.0,31.27,-1077,-85,1113
2007-10-23,48550.0,48850.0,17430.0,31.5,787,813,-1540
2007-10-24,49200.0,48200.0,28180.0,31.08,379,-1439,1290
2007-10-25,49400.0,49750.0,13901.0,32.08,-4380,4540,-150
2007-10-26,50700.0,51900.0,27104.0,33.46,-3848,8768,60
2007-10-29,53900.0,51200.0,19937.0,33.01,3364,-1016,-2178
2007-10-30,50800.0,50000.0,16030.0,32.24,-194,459,-286
2007-10-31,49600.0,49500.0,16115.0,31.92,-986,-756,1082
2007-11-01,49150.0,48550.0,23453.0,31.3,960,330,-620
2007-11-02,47650.0,47250.0,19234.0,30.47,2525,-2075,-490
2007-11-05,47250.0,45500.0,14856.0,29.34,650,-1600,470
2007-11-06,45500.0,46500.0,12286.0,29.98,-71,-209,480
2007-11-07,46300.0,47600.0,28886.0,30.69,1402,-362,-840
2007-11-08,47000.0,46500.0,16566.0,29.98,-1324,1114,-10
