Symbol,영진약품_시가(원),영진약품_종가(원),영진약품_거래량(주),영진약품_PER(IFRS-연결),영진약품_순매수수량(개인)(주),영진약품_순매수수량(기관계)(주),영진약품_순매수수량(외국인계)(주)
2007-03-19,2025.0,2040.0,367430.0,,-20730,11640,8800
2007-03-20,2050.0,2025.0,269447.0,,-8150,6760,1390
2007-03-21,2045.0,2025.0,314080.0,,22450,-2900,-20250
2007-03-22,2030.0,2030.0,384190.0,,4920,7100,-12340
2007-03-23,2040.0,2070.0,745099.0,,4140,-1660,-1670
2007-03-26,2070.0,2150.0,967810.0,,-6190,7600,-1810
2007-03-27,2170.0,2165.0,635784.0,,3440,160,-6690
2007-03-28,2150.0,2080.0,514046.0,,13438,-11668,-1770
2007-03-29,2105.0,2100.0,346550.0,,-13410,7940,5470
2007-03-30,2085.0,2105.0,325647.0,,-2610,-2810,5420
2007-04-02,2090.0,2020.0,613721.0,,-14110,2860,7170
2007-04-03,2030.0,1915.0,1120101.0,,50400,-6040,-44360
2007-04-04,1935.0,1880.0,1005464.0,,14560,-8870,-4930
2007-04-05,1890.0,1905.0,600424.0,,1630,-1630,0
2007-04-06,2050.0,2190.0,1678496.0,,9040,-3420,-3190
2007-04-09,2350.0,2130.0,3928436.0,,3390,440,-3840
2007-04-10,2100.0,2090.0,1365435.0,,1240,480,0
2007-04-11,2125.0,2030.0,1161334.0,,220,570,210
2007-04-12,2020.0,2030.0,979915.0,,-13630,8730,5510
2007-04-13,2085.0,2040.0,544203.0,,-15324,-10816,29950
2007-04-16,2045.0,2055.0,608945.0,,-14607,5867,9100
2007-04-17,2075.0,2110.0,1029415.0,,13820,-10550,-3240
2007-04-18,2120.0,2080.0,538043.0,,6440,3320,-9760
2007-04-19,2095.0,2030.0,538012.0,,21330,-30560,9230
2007-04-20,2015.0,2030.0,375240.0,,-20380,18570,1810
2007-04-23,2025.0,2025.0,614949.0,,15450,-5900,-9550
2007-04-24,2025.0,1980.0,629485.0,,13810,-6460,-7350
2007-04-25,1980.0,1935.0,598736.0,,1490,1010,-2500
2007-04-26,1930.0,1910.0,577295.0,,240,1050,-1290
2007-04-27,1915.0,1970.0,737360.0,,15270,-6470,-8800
2007-04-30,1980.0,1925.0,376553.0,,4601,-1401,-3200
2007-05-02,1880.0,1895.0,717632.0,,-12810,12030,780
2007-05-03,1905.0,1910.0,301400.0,,-28450,5030,23420
2007-05-04,1935.0,1920.0,240848.0,,-21290,5570,15720
2007-05-07,1930.0,1930.0,414468.0,,-10910,10090,180
2007-05-08,1930.0,1915.0,365510.0,,29560,-4870,-24370
2007-05-09,1900.0,1890.0,381216.0,,80,1210,-970
2007-05-10,1920.0,1890.0,327120.0,,-22080,21520,560
2007-05-11,1910.0,1890.0,305062.0,,28520,-10040,-19120
2007-05-14,1890.0,1880.0,438620.0,,27960,-7310,-20090
2007-05-15,1875.0,1890.0,345514.0,,-15030,13740,650
2007-05-16,1900.0,1900.0,345222.0,,-18830,13330,180
2007-05-17,1905.0,1940.0,533700.0,,12360,-9960,-1260
2007-05-18,1935.0,1915.0,318960.0,,1980,-810,-2130
2007-05-21,1900.0,1930.0,381300.0,,-31630,15400,12410
2007-05-22,1930.0,1920.0,434784.0,,37880,-40020,1460
2007-05-23,1930.0,2090.0,2510116.0,,-126320,95640,30360
2007-05-25,2110.0,2250.0,4775113.0,,58160,-103870,4120
2007-05-28,2300.0,2220.0,1927550.0,,-16590,-5010,21600
2007-05-29,2235.0,2220.0,1550375.0,,-5410,-3180,-4210
2007-05-30,2240.0,2135.0,1266282.0,,-11630,-5300,14440
2007-05-31,2150.0,2220.0,2327006.0,,-64680,13110,51680
2007-06-01,2260.0,2140.0,1244210.0,,55150,3540,-59330
2007-06-04,2150.0,2110.0,1026644.0,,53520,-12260,-41440
2007-06-05,2130.0,2170.0,740853.0,,8770,-6850,-2240
2007-06-07,2105.0,2215.0,1307854.0,,9873,5687,-23100
2007-06-08,2195.0,2245.0,1105686.0,,-73010,34220,39750
2007-06-11,2300.0,2240.0,3340600.0,,39490,10490,-49980
2007-06-12,2265.0,2240.0,1131134.0,,-14000,3420,10540
2007-06-13,2235.0,2370.0,1774375.0,,50410,-58330,7920
2007-06-14,2395.0,2350.0,1501716.0,,174396,-70186,-99310
2007-06-15,2350.0,2335.0,1384940.0,,-33020,-170,33190
2007-06-18,2365.0,2405.0,1747596.0,,49590,-44250,-5340
2007-06-19,2420.0,2295.0,1680316.0,,7420,-3470,-3950
2007-06-20,2230.0,2085.0,2608241.0,,98990,-13670,-77360
2007-06-21,2100.0,2105.0,812448.0,,-47740,8870,59690
2007-06-22,2140.0,2135.0,660260.0,,-13670,-4710,19380
2007-06-25,2100.0,2100.0,400870.0,,7250,3080,-10290
2007-06-26,2070.0,2060.0,387211.0,,33111,2639,-35710
2007-06-27,2085.0,2050.0,352959.0,,9420,-4810,-4610
2007-06-28,2080.0,2030.0,382870.0,,-11430,-2390,13820
2007-06-29,2045.0,2030.0,324742.0,,-31020,7920,23090
2007-07-02,2005.0,2030.0,300625.0,,140,-9820,9680
2007-07-03,2050.0,2050.0,631550.0,,7000,-3280,-3720
2007-07-04,2065.0,2030.0,804330.0,,6090,-2310,2480
2007-07-05,2040.0,1990.0,1126548.0,,43578,2432,-5310
2007-07-06,1995.0,1985.0,814959.0,,390,-190,-200
2007-07-09,1970.0,1985.0,595645.0,,2540,-1620,-920
2007-07-10,1990.0,2000.0,487000.0,,-8320,-930,9250
2007-07-11,2000.0,1990.0,419100.0,,15780,-180,1400
2007-07-12,1990.0,2010.0,691940.0,,-4350,-260,4750
2007-07-13,2035.0,1990.0,1137141.0,,17460,2160,-19620
2007-07-16,2005.0,1970.0,675845.0,,-13660,1360,12300
2007-07-18,1970.0,1955.0,597170.0,,-26740,-1140,27880
2007-07-19,1960.0,2015.0,690532.0,,-72091,8081,44010
2007-07-20,2035.0,2170.0,2145323.0,,-73090,2170,10920
2007-07-23,2150.0,2200.0,2962965.0,,82250,-3390,-19860
2007-07-24,2205.0,2115.0,1173273.0,,12910,-4450,-8320
2007-07-25,1805.0,2005.0,2695094.0,,-6990,3790,3200
2007-07-26,2010.0,1995.0,995957.0,,5301,-2441,-2860
2007-07-27,1950.0,1995.0,731602.0,,43000,-1400,-41600
2007-07-30,2000.0,2290.0,2377165.0,,-14212,-7048,1260
2007-07-31,2330.0,2275.0,3489578.0,,54770,990,-35760
2007-08-01,2250.0,2175.0,1544005.0,,41730,-6370,-49640
2007-08-02,2205.0,2035.0,1535612.0,,-12340,6660,5680
2007-08-03,2000.0,2090.0,665781.0,,-75495,505,74990
2007-08-06,2030.0,2135.0,524796.0,,3210,-2130,-1080
2007-08-07,2120.0,2175.0,628318.0,,30460,90,-30550
2007-08-08,2180.0,2150.0,491464.0,,-15540,8970,570
2007-08-09,2130.0,2105.0,612890.0,,3540,-7730,4190
2007-08-10,2120.0,2100.0,498070.0,,-27290,20,27270
2007-08-13,2150.0,2245.0,1738415.0,,44570,1830,-50110
2007-08-14,2295.0,2060.0,1480454.0,,17420,2510,-20930
2007-08-16,1920.0,1870.0,1022335.0,,14460,6680,-21140
2007-08-17,1875.0,1890.0,587365.0,,20409,-4519,4110
2007-08-20,1905.0,1960.0,532700.0,,6750,-2080,-4670
2007-08-21,1965.0,1925.0,382842.0,,-190,120,70
2007-08-22,1930.0,1955.0,539360.0,,-66100,870,66230
2007-08-23,1990.0,1960.0,503140.0,,22510,-130,-22380
2007-08-24,1950.0,1920.0,441040.0,,1230,810,-2040
2007-08-27,1940.0,1920.0,260394.0,,-1150,1190,-40
2007-08-28,1920.0,1900.0,570220.0,,25216,4904,-30120
2007-08-29,1850.0,1900.0,441551.0,,-17810,-860,18670
2007-08-30,1865.0,1890.0,619340.0,,-54410,1570,47840
2007-08-31,1920.0,1925.0,294205.0,,-69280,4800,64480
2007-09-03,1925.0,1905.0,260410.0,,-4730,-830,5560
2007-09-04,1905.0,1905.0,303036.0,,-5910,210,5700
2007-09-05,1935.0,1890.0,295926.0,,18060,-1160,-16900
2007-09-06,1880.0,1900.0,494790.0,,-6650,5160,1490
2007-09-07,1925.0,1870.0,353508.0,,13920,90,-14010
2007-09-10,1850.0,1850.0,354210.0,,-9430,-1080,10510
2007-09-11,1835.0,1830.0,252259.0,,-10220,9110,1110
2007-09-12,1835.0,1750.0,567331.0,,16650,-1670,1720
2007-09-13,1780.0,1795.0,310930.0,,710,260,-970
2007-09-14,1805.0,1835.0,369811.0,,-4020,5770,-1750
2007-09-17,1830.0,1860.0,564416.0,,27170,-16560,-10610
2007-09-18,1820.0,1820.0,3031429.0,,30390,-3580,-26810
2007-09-19,1850.0,1800.0,638624.0,,-3940,5350,-1410
2007-09-20,1800.0,1740.0,579330.0,,9440,-2550,11110
2007-09-21,1740.0,1695.0,638896.0,,-12040,6217,5823
2007-09-27,1715.0,1625.0,854419.0,,162070,-188950,26880
2007-09-28,1660.0,1660.0,513500.0,,7170,-10640,3470
2007-10-01,1675.0,1720.0,408032.0,,-38120,-430,32780
2007-10-02,1720.0,1700.0,302059.0,,-55970,0,55970
2007-10-04,1710.0,1720.0,281690.0,,-40840,-2740,43580
2007-10-05,1730.0,1700.0,315985.0,,-12780,-1800,14580
2007-10-08,1730.0,1680.0,268270.0,,-11000,-770,11770
2007-10-09,1680.0,1650.0,253903.0,,-4121,-60,4181
2007-10-10,1645.0,1660.0,443935.0,,-28170,20270,7900
2007-10-11,1650.0,1665.0,492873.0,,-55730,9520,49980
2007-10-12,1685.0,1655.0,399202.0,,6739,-829,-5910
2007-10-15,1645.0,1605.0,399530.0,,37640,-8760,-28880
2007-10-16,1580.0,1525.0,513577.0,,-8201,4651,3550
2007-10-17,1540.0,1475.0,430033.0,,-4904,854,4050
2007-10-18,1480.0,1480.0,358192.0,,-12660,380,12280
2007-10-19,1485.0,1585.0,553231.0,,-41610,-5660,47270
2007-10-22,1490.0,1540.0,286915.0,,-4890,-130,-2980
2007-10-23,1570.0,1505.0,345866.0,,8620,-550,-29270
2007-10-24,1530.0,1470.0,287570.0,,-27906,-4464,-18130
2007-10-25,1470.0,1450.0,255790.0,,33020,-34390,1370
2007-10-26,1450.0,1415.0,455618.0,,-10600,140,10460
2007-10-29,1435.0,1440.0,324414.0,,-36300,-290,36590
2007-10-30,1470.0,1480.0,299484.0,,-15280,-20,15300
2007-10-31,1475.0,1570.0,704465.0,,-81608,-42,81650
2007-11-01,1580.0,1620.0,2770887.0,,32770,-710,-32060
2007-11-02,1580.0,1650.0,856335.0,,-10788,-180,10968
2007-11-05,1700.0,1605.0,342647.0,,-13490,-220,13710
2007-11-06,1620.0,1675.0,514480.0,,-15390,-140,15770
2007-11-07,1710.0,1615.0,367560.0,,-1520,-10,1530
2007-11-08,1580.0,1605.0,301740.0,,-8239,-311,8550
2007-11-09,1620.0,1620.0,286179.0,,-33141,-619,35760
2007-11-12,1580.0,1585.0,316963.0,,-63740,-30,63770
2007-11-13,1595.0,1635.0,346710.0,,-41500,1130,40370
2007-11-14,1675.0,1635.0,218478.0,,-9967,-13,9980
2007-11-15,1665.0,1725.0,993543.0,,-52160,-50,50010
2007-11-16,1725.0,1710.0,257982.0,,9271,-61,-9210
2007-11-19,1720.0,1670.0,411272.0,,13997,-237,-13760
2007-11-20,1650.0,1700.0,352862.0,,-28506,-14,28520
2007-11-21,1700.0,1615.0,291021.0,,20940,-410,-32250
2007-11-22,1605.0,1565.0,427610.0,,-12250,3144,7376
2007-11-23,1560.0,1505.0,282110.0,,-4200,2090,9110
2007-11-26,1530.0,1560.0,160710.0,,-1530,-20,1550
2007-11-27,1515.0,1555.0,213788.0,,14940,-10,-14930
2007-11-28,1575.0,1540.0,111669.0,,4622,-172,-4450
2007-11-29,1560.0,1545.0,227166.0,,7270,-740,-6530
2007-11-30,1535.0,1545.0,123069.0,,4580,-10,-4570
2007-12-03,1560.0,1555.0,274250.0,,-9700,-30,9730
2007-12-04,1560.0,1540.0,140986.0,,8202,-2,-8200
2007-12-05,1520.0,1530.0,261699.0,,-19580,3630,15950
2007-12-06,1530.0,1525.0,198364.0,,1514,-30,-2984
2007-12-07,1540.0,1560.0,444418.0,,-46346,-40,47886
2007-12-10,1575.0,1570.0,323011.0,,-4139,-50,4189
2007-12-11,1580.0,1580.0,227999.0,,-56240,-10,56250
2007-12-12,1555.0,1555.0,250154.0,,-1790,-370,2160
2007-12-13,1560.0,1535.0,290435.0,,52430,-22440,-29990
2007-12-14,1530.0,1530.0,210981.0,,-23051,12581,10470
2007-12-17,1530.0,1535.0,395191.0,,9580,-40,-9540
2007-12-18,1535.0,1515.0,260164.0,,24280,-820,-23460
2007-12-20,1520.0,1515.0,149076.0,,7819,-35,-7784
2007-12-21,1515.0,1480.0,269934.0,,22554,-20,-22534
2007-12-24,1500.0,1460.0,252710.0,,-620,-20,640
2007-12-26,1510.0,1480.0,320066.0,,21780,-10,-21770
2007-12-27,1520.0,1470.0,135063.0,,-2050,-10,2060
2007-12-28,1470.0,1480.0,163280.0,,-1020,-800,1820
2008-01-02,1485.0,1455.0,219513.0,,-240,0,240
2008-01-03,1450.0,1445.0,229598.0,,-630,0,630
2008-01-04,1450.0,1475.0,248411.0,,4190,-20,-4170
2008-01-07,1450.0,1440.0,138780.0,,12720,-20,-12700
2008-01-08,1440.0,1425.0,236314.0,,38290,-100,-38190
2008-01-09,1420.0,1435.0,271810.0,,4800,-10,-4790
2008-01-10,1435.0,1410.0,317218.0,,79850,-10,-79840
2008-01-11,1425.0,1350.0,497398.0,,7070,0,-7070
2008-01-14,1320.0,1295.0,293551.0,,-7220,440,6780
2008-01-15,1285.0,1245.0,253229.0,,-380,-180,560
2008-01-16,1220.0,1190.0,444447.0,,-37400,220,37080
2008-01-17,1190.0,1210.0,217583.0,,-21330,-10,21340
2008-01-18,1215.0,1300.0,294545.0,,19020,-10,-18910
2008-01-21,1280.0,1280.0,163977.0,,-7190,-10,7200
2008-01-22,1265.0,1200.0,263680.0,,5860,110,-5970
2008-01-23,1205.0,1190.0,223192.0,,5600,0,-5600
2008-01-24,1205.0,1215.0,251628.0,,-1440,80,3430
2008-01-25,1225.0,1290.0,236270.0,,16116,-16,-14000
2008-01-28,1265.0,1265.0,227035.0,,30118,-50,-12220
2008-01-29,1270.0,1235.0,211364.0,,23460,0,-23460
2008-01-30,1235.0,1205.0,325276.0,,-5680,-30,5210
2008-01-31,1190.0,1240.0,283828.0,,8469,-9,-7960
2008-02-01,1250.0,1265.0,242340.0,,80,0,1520
2008-02-04,1265.0,1270.0,243481.0,,15758,-18,-15730
2008-02-05,1270.0,1380.0,1009422.0,,8870,-20,-9650
2008-02-11,1325.0,1340.0,334951.0,,14230,0,-12430
2008-02-12,1370.0,1435.0,511485.0,,-9950,1350,-31400
2008-02-13,1455.0,1350.0,592322.0,,20452,-22,-20430
2008-02-14,1380.0,1355.0,231458.0,,34320,160,5520
2008-02-15,1325.0,1355.0,137350.0,,-11870,-10,11880
2008-02-18,1335.0,1350.0,247927.0,,-18290,-20,18310
2008-02-19,1360.0,1365.0,162747.0,,-5160,0,5160
2008-02-20,1370.0,1370.0,358170.0,,-2157,-13,2170
2008-02-21,1395.0,1320.0,326828.0,,6680,0,-6680
2008-02-22,1310.0,1260.0,315255.0,,-15987,-23,16010
2008-02-25,1285.0,1300.0,180230.0,,229,-49,-180
2008-02-26,1320.0,1290.0,113262.0,,6360,0,-6360
2008-02-27,1290.0,1285.0,147610.0,,-3420,0,3420
2008-02-28,1290.0,1325.0,135710.0,,-9170,0,9170
2008-02-29,1315.0,1310.0,72720.0,,680,-30,-650
2008-03-03,1295.0,1265.0,105503.0,,5500,0,-5500
2008-03-04,1255.0,1275.0,150979.0,,-6800,-20,6820
2008-03-05,1275.0,1250.0,174703.0,,-4770,-10,4780
2008-03-06,1255.0,1270.0,198570.0,,13930,0,-13930
2008-03-07,1255.0,1240.0,188354.0,,5670,-30,-5640
2008-03-10,1210.0,1190.0,239704.0,,21590,-20,-21570
2008-03-11,1190.0,1200.0,155844.0,,-19050,930,18120
2008-03-12,1225.0,1200.0,140300.0,,6220,-6870,350
2008-03-13,1200.0,1175.0,168640.0,,6833,-5120,-1713
2008-03-14,1180.0,1190.0,195722.0,,13880,-5120,-8760
2008-03-17,1180.0,1165.0,212930.0,,-36020,2750,33270
2008-03-18,1135.0,1165.0,113260.0,,-18470,2390,16080
2008-03-19,1245.0,1210.0,106001.0,,7470,-2680,1210
2008-03-20,1210.0,1200.0,97935.0,,-20930,-370,21300
2008-03-21,1220.0,1200.0,83635.0,,-698,698,0
2008-03-24,1220.0,1200.0,85230.0,,-4940,710,4230
2008-03-25,1200.0,1190.0,205206.0,,3350,360,-3710
2008-03-26,1180.0,1175.0,197859.0,,2202,-722,-1480
2008-03-27,1190.0,1180.0,99060.0,,-1220,2860,-1640
2008-03-28,1180.0,1175.0,206824.0,,-11710,7430,4280
2008-03-31,1190.0,1175.0,156005.0,,-12860,12240,620
2008-04-01,1180.0,1185.0,210880.0,,-24350,-1420,25770
2008-04-02,1185.0,1195.0,230730.0,,-6440,-220,6660
2008-04-03,1200.0,1200.0,281540.0,,-15059,6559,8500
2008-04-04,1280.0,1380.0,898558.0,,3810,-3510,-300
2008-04-07,1470.0,1480.0,4148449.0,,33020,11510,-45250
2008-04-08,1500.0,1430.0,1432652.0,,-10190,-3330,13520
2008-04-10,1420.0,1410.0,851796.0,,-44630,14860,29890
2008-04-11,1410.0,1435.0,1043873.0,,-1202,6762,-6280
2008-04-14,1395.0,1420.0,581411.0,,3549,8271,-11250
2008-04-15,1430.0,1390.0,651779.0,,5065,1190,-5985
2008-04-16,1400.0,1450.0,457436.0,,-30264,5624,24160
2008-04-17,1460.0,1465.0,810680.0,,50270,-360,-49910
2008-04-18,1465.0,1430.0,588528.0,,-1480,9440,-8920
2008-04-21,1435.0,1410.0,422506.0,,3617,-6987,3610
2008-04-22,1405.0,1395.0,587023.0,,30870,6210,-37560
2008-04-23,1390.0,1405.0,249151.0,,-7240,7540,-300
2008-04-24,1400.0,1380.0,551880.0,,6930,-13120,7390
2008-04-25,1405.0,1430.0,2127513.0,,-39290,13770,25880
2008-04-28,1410.0,1430.0,636750.0,,-26090,550,25540
2008-04-29,1440.0,1470.0,490853.0,,-7710,3350,4360
2008-04-30,1480.0,1565.0,2103160.0,,43120,-720,-42400
2008-05-02,1560.0,1520.0,1101227.0,,-19680,3780,15900
2008-05-06,1515.0,1495.0,399426.0,,-23890,2860,21030
2008-05-07,1500.0,1490.0,414255.0,,-27980,7480,20500
2008-05-08,1495.0,1490.0,439072.0,,-18430,2410,16020
2008-05-09,1505.0,1490.0,535180.0,,16010,-18520,2510
2008-05-13,1500.0,1470.0,436511.0,,12696,-26,-12670
2008-05-14,1460.0,1420.0,420601.0,,-440,-730,1170
2008-05-15,1420.0,1400.0,364039.0,,-20140,-10,20150
2008-05-16,1405.0,1405.0,317634.0,,23070,120,-23070
2008-05-19,1400.0,1360.0,453918.0,,34770,820,-35590
2008-05-20,1345.0,1345.0,321004.0,,7006,324,-7330
2008-05-21,1325.0,1305.0,392153.0,,-1574,814,1160
2008-05-22,1305.0,1340.0,484941.0,,27700,-600,-27100
2008-05-23,1325.0,1385.0,795910.0,,55740,-20,-55720
2008-05-26,1360.0,1370.0,316585.0,,4000,4800,-5760
2008-05-27,1410.0,1535.0,5958876.0,,72110,10,-72120
2008-05-28,1690.0,1765.0,1807869.0,,-38250,-1250,-500
2008-05-29,1950.0,1655.0,13608701.0,,150459,-100009,-10690
2008-05-30,1665.0,1540.0,5810678.0,,-109744,584,104250
2008-06-02,1565.0,1600.0,3134356.0,,-90160,2130,92940
2008-06-03,1570.0,1540.0,1923560.0,,93950,3000,-97070
2008-06-04,1540.0,1580.0,1834465.0,,-32430,-10,32440
2008-06-05,1600.0,1590.0,1501421.0,,35550,-2900,-32650
2008-06-09,1540.0,1520.0,1078717.0,,-18520,-870,19390
2008-06-10,1520.0,1450.0,1114514.0,,-46230,-5080,51310
2008-06-11,1420.0,1480.0,1458654.0,,-29980,0,29980
2008-06-12,1415.0,1440.0,1247660.0,,-119250,-4800,125010
2008-06-13,1440.0,1420.0,533274.0,,13250,-2420,-10830
2008-06-16,1430.0,1400.0,549278.0,,-38250,-5760,43530
2008-06-17,1385.0,1380.0,321808.0,,2120,-5050,2690
2008-06-18,1380.0,1430.0,392378.0,,-32050,220,31830
2008-06-19,1425.0,1400.0,372085.0,,24750,-8980,-15770
2008-06-20,1405.0,1405.0,429744.0,,-42696,6,42690
2008-06-23,1390.0,1415.0,293783.0,,-7940,-10,6030
2008-06-24,1435.0,1560.0,1567877.0,,25390,-240,-25150
2008-06-25,1540.0,1450.0,1074548.0,,86790,-10,-86780
2008-06-26,1470.0,1450.0,520470.0,,-38680,-1930,40610
2008-06-27,1420.0,1395.0,390481.0,,2298,-28,-2270
2008-06-30,1390.0,1325.0,486012.0,,51540,0,-51540
2008-07-01,1330.0,1330.0,310780.0,,-31810,20,31790
2008-07-02,1340.0,1250.0,352030.0,,-1570,350,1220
2008-07-03,1220.0,1270.0,326061.0,,-54150,9240,44790
2008-07-04,1250.0,1270.0,287933.0,,8780,9240,-18020
2008-07-07,1275.0,1280.0,176737.0,,-670,-1450,2120
2008-07-08,1285.0,1230.0,213928.0,,-21330,2390,18940
2008-07-09,1245.0,1220.0,270940.0,,-42000,4610,37390
2008-07-10,1150.0,1245.0,477224.0,,-89140,46440,40970
2008-07-11,1270.0,1250.0,191450.0,,2170,360,-2410
2008-07-14,1235.0,1260.0,184301.0,,-1160,-5040,5800
2008-07-15,1260.0,1210.0,187028.0,,11310,-300,-13060
2008-07-16,1210.0,1195.0,273549.0,,-18400,-9960,28200
2008-07-17,1220.0,1200.0,207563.0,,-19740,-3600,23340
2008-07-18,1230.0,1200.0,162053.0,,-6480,-2280,8760
2008-07-21,1215.0,1250.0,304682.0,,-37990,2690,35300
2008-07-22,1250.0,1255.0,91230.0,,-10990,530,10460
2008-07-23,1260.0,1285.0,283717.0,,-31670,720,30970
2008-07-24,1305.0,1355.0,681272.0,,-23730,5660,18070
2008-07-25,1330.0,1345.0,235130.0,,-23100,1680,20940
2008-07-28,1370.0,1380.0,569508.0,,4660,-840,-3820
2008-07-29,1340.0,1350.0,293630.0,,27430,-11760,-15670
2008-07-30,1365.0,1335.0,233823.0,,9520,4560,-14080
2008-07-31,1340.0,1290.0,157883.0,,-8498,2458,6190
2008-08-01,1310.0,1290.0,152754.0,,23530,1910,-25440
2008-08-04,1305.0,1255.0,127918.0,,550,1440,-1990
2008-08-05,1255.0,1235.0,151882.0,,-7850,6240,1610
2008-08-06,1260.0,1290.0,130934.0,,-25680,10430,15250
2008-08-07,1280.0,1250.0,148817.0,,1290,580,-1870
2008-08-08,1230.0,1255.0,73520.0,,-9500,1200,8300
2008-08-11,1270.0,1250.0,218160.0,,0,1200,-1200
2008-08-12,1255.0,1230.0,171811.0,,6630,-1800,-4830
2008-08-13,1240.0,1225.0,139910.0,,5240,-2400,-2840
2008-08-14,1210.0,1280.0,205812.0,,-7420,7420,0
2008-08-18,1285.0,1265.0,118270.0,,-4470,20,4450
2008-08-19,1230.0,1210.0,189610.0,,19240,-480,-18760
2008-08-20,1220.0,1215.0,94110.0,,-2720,120,2600
2008-08-21,1220.0,1220.0,64558.0,,-2660,-360,3020
2008-08-22,1220.0,1170.0,151424.0,,11969,1541,-13510
2008-08-25,1190.0,1195.0,140540.0,,-8140,950,7240
2008-08-26,1180.0,1175.0,94970.0,,-22440,12720,9720
2008-08-27,1175.0,1205.0,150370.0,,-60660,10920,49740
2008-08-28,1225.0,1180.0,119990.0,,1920,-4320,2400
2008-08-29,1180.0,1185.0,103134.0,,-6140,470,5670
2008-09-01,1175.0,1115.0,360075.0,,-1110,0,1110
2008-09-02,1055.0,1025.0,400398.0,,-28040,-120,28160
2008-09-03,1010.0,1050.0,232299.0,,-27534,-2426,29960
2008-09-04,1045.0,1060.0,228041.0,,-16050,-10690,26740
2008-09-05,1010.0,1030.0,230625.0,,-2810,-10800,13610
2008-09-08,1045.0,1065.0,217331.0,,-13430,-13200,26630
2008-09-09,1065.0,1075.0,253640.0,,-1470,-6020,7490
2008-09-10,1075.0,1100.0,200540.0,,-14000,4040,9960
2008-09-11,1130.0,1095.0,168620.0,,18240,-61060,42820
2008-09-12,1110.0,1155.0,186130.0,,-19670,480,19190
2008-09-16,1010.0,1045.0,280572.0,,-22550,0,22310
2008-09-17,1080.0,1145.0,228570.0,,-11360,-2160,13500
2008-09-18,1100.0,1140.0,201395.0,,-25920,-2430,28350
2008-09-19,1175.0,1195.0,384892.0,,370,8520,-8890
2008-09-22,1240.0,1190.0,227210.0,,17980,3570,-21500
2008-09-23,1185.0,1185.0,295278.0,,-14270,5980,8290
2008-09-24,1185.0,1155.0,213901.0,,-17819,6000,11819
2008-09-25,1160.0,1160.0,125613.0,,-16403,900,15503
2008-09-26,1165.0,1135.0,139315.0,,15578,-120,-15458
2008-09-29,1150.0,1145.0,205510.0,,-65070,11810,53260
2008-09-30,1090.0,1110.0,271290.0,,-13810,15110,-820
2008-10-01,1120.0,1100.0,166133.0,,16780,100,-16160
2008-10-02,1100.0,1070.0,139346.0,,-2540,1610,450
2008-10-06,1070.0,1045.0,154480.0,,8530,-2880,-5650
2008-10-07,1015.0,1040.0,161862.0,,-23380,1560,21820
2008-10-08,1010.0,990.0,257290.0,,22350,-5040,-17220
2008-10-09,970.0,985.0,373591.0,,5250,4080,-9330
2008-10-10,950.0,910.0,294234.0,,22220,100,-22320
2008-10-13,920.0,950.0,233479.0,,-37980,190,37790
2008-10-14,990.0,1015.0,331091.0,,-69830,130,69600
2008-10-15,1000.0,1015.0,201130.0,,-25590,1180,24410
2008-10-16,970.0,920.0,266848.0,,29364,4456,-34020
2008-10-17,940.0,925.0,206950.0,,-120,3150,-3030
2008-10-20,930.0,940.0,151650.0,,-26710,10670,16040
2008-10-21,950.0,920.0,107254.0,,7720,-1800,-5920
2008-10-22,930.0,855.0,253516.0,,-14720,1080,13640
2008-10-23,825.0,740.0,421155.0,,23480,-8830,-14650
2008-10-24,730.0,640.0,391823.0,,31723,-2043,-29680
2008-10-27,585.0,630.0,358396.0,,19736,-1000,-18786
2008-10-28,550.0,640.0,450749.0,,30680,-4100,-26580
2008-10-29,670.0,610.0,418938.0,,28660,-1720,-27060
2008-10-30,630.0,700.0,470905.0,,-43520,1530,41990
2008-10-31,710.0,740.0,340984.0,,-12760,360,12400
2008-11-03,750.0,800.0,230183.0,,-13110,5630,7410
2008-11-04,810.0,805.0,219186.0,,-41190,8740,32480
2008-11-05,825.0,890.0,613660.0,,-21130,1080,20050
2008-11-06,845.0,805.0,428010.0,,13750,1420,-15170
2008-11-07,740.0,855.0,463341.0,,38700,-7210,-31490
2008-11-10,860.0,875.0,387876.0,,5840,-720,-5120
2008-11-11,845.0,860.0,150879.0,,-9750,110,9640
2008-11-12,835.0,825.0,229553.0,,-29327,4697,24480
2008-11-13,795.0,810.0,192630.0,,-9570,-2640,12320
2008-11-14,835.0,790.0,160192.0,,9080,-3010,-6070
2008-11-17,765.0,795.0,136020.0,,-18990,230,18760
2008-11-18,765.0,790.0,110430.0,,5650,-1510,-4140
2008-11-19,805.0,795.0,184237.0,,10620,10,-10480
2008-11-20,760.0,740.0,191300.0,,11160,-240,-10920
2008-11-21,730.0,795.0,137250.0,,6390,-3650,-2500
2008-11-24,795.0,750.0,169523.0,,28090,-8140,-19950
2008-11-25,760.0,735.0,178750.0,,2550,340,-3140
2008-11-26,740.0,755.0,181737.0,,-43500,2520,40980
2008-11-27,780.0,750.0,245491.0,,-20187,-999,21786
2008-11-28,760.0,760.0,140733.0,,-26320,2120,24050
2008-12-01,780.0,765.0,113521.0,,2980,-4910,2050
