Symbol,SK텔레콤_시가(원),SK텔레콤_종가(원),SK텔레콤_거래량(주),SK텔레콤_PER(IFRS-연결),SK텔레콤_순매수수량(개인)(주),SK텔레콤_순매수수량(기관계)(주),SK텔레콤_순매수수량(외국인계)(주)
2005-05-24,174000.0,176000.0,45233.0,9.71,-8108,4289,2544
2005-05-25,176000.0,173000.0,75169.0,9.54,11430,-22196,-907
2005-05-26,171500.0,173000.0,65070.0,9.54,824,31389,-36369
2005-05-27,176000.0,176500.0,128274.0,9.74,-34908,26953,-14752
2005-05-30,176500.0,179000.0,105179.0,9.87,-28558,25299,798
2005-05-31,179000.0,184500.0,368720.0,10.18,-92814,-9365,77985
2005-06-01,182000.0,185500.0,175980.0,10.23,-26867,-390,11154
2005-06-02,186000.0,185000.0,120722.0,10.21,-14997,-5328,17377
2005-06-03,183000.0,186500.0,174356.0,10.29,-27644,-35278,61356
2005-06-07,187000.0,184000.0,84606.0,10.15,-201,4253,-9093
2005-06-08,182000.0,185000.0,177506.0,10.21,-8271,74944,-71934
2005-06-09,183000.0,184500.0,278116.0,10.18,-1100,88624,-72647
2005-06-10,184000.0,182500.0,104906.0,10.07,-4267,41468,-43208
2005-06-13,182000.0,183000.0,89467.0,10.1,-7438,46655,-43188
2005-06-14,182000.0,183500.0,88590.0,10.12,-22733,13913,304
2005-06-15,185500.0,189500.0,283637.0,10.45,-76150,93614,-49531
2005-06-16,189500.0,191500.0,215271.0,10.56,-58429,30945,18074
2005-06-17,191000.0,191500.0,112942.0,10.56,-15648,41166,-30662
2005-06-20,189000.0,192500.0,157431.0,10.62,-31507,-17603,17167
2005-06-21,191000.0,189000.0,123600.0,10.43,4439,18610,-27076
2005-06-22,187500.0,189000.0,133053.0,10.43,2504,67319,-72252
2005-06-23,187000.0,187500.0,119855.0,10.34,8881,7568,-22064
2005-06-24,185500.0,183500.0,191644.0,10.12,19080,-6282,-2498
2005-06-27,181000.0,178500.0,256675.0,9.85,43581,26818,-63915
2005-06-28,179000.0,180500.0,154788.0,9.96,-10827,26653,-9089
2005-06-29,179000.0,180500.0,87466.0,9.96,-6729,19110,-16643
2005-06-30,180500.0,182000.0,134853.0,10.04,-5791,14779,8226
2005-07-01,181000.0,183000.0,95769.0,10.1,-1669,-25573,27115
2005-07-04,183000.0,180000.0,109715.0,9.93,27267,-25573,6260
2005-07-05,179000.0,179000.0,120625.0,9.87,12777,10396,-25425
2005-07-06,180000.0,178500.0,99563.0,9.85,-1755,-15857,17987
2005-07-07,177000.0,180000.0,162081.0,9.93,459,12419,8479
2005-07-08,179000.0,180500.0,91723.0,9.96,-12184,11195,4893
2005-07-11,183000.0,181500.0,112095.0,10.01,-10311,23287,-12543
2005-07-12,181500.0,182000.0,103030.0,10.04,7126,-20816,11945
2005-07-13,182000.0,183500.0,99893.0,10.12,-12393,-19051,31891
2005-07-14,184500.0,183500.0,146786.0,10.12,-5575,-11334,33483
2005-07-15,184500.0,184000.0,61293.0,10.15,-3191,-6243,10178
2005-07-18,184000.0,185500.0,93888.0,10.23,-9179,-18578,26625
2005-07-19,186000.0,187500.0,105079.0,10.34,-13918,-9753,23710
2005-07-20,186500.0,184500.0,131185.0,10.18,-6464,-33718,34900
2005-07-21,184000.0,182500.0,138363.0,10.07,-1580,-22700,29826
2005-07-22,182500.0,187000.0,155120.0,10.32,-23356,-11632,28023
2005-07-25,188500.0,188500.0,114458.0,10.4,-5854,21516,-17263
2005-07-26,188500.0,183000.0,240531.0,10.1,15305,-32768,21926
2005-07-27,185000.0,185000.0,226553.0,10.21,14627,-13590,-2134
2005-07-28,185500.0,197000.0,592640.0,10.87,-104754,72906,-31732
2005-07-29,200000.0,196000.0,383707.0,10.81,-25086,55510,-45761
2005-08-01,198000.0,195500.0,146554.0,10.78,14194,-19592,9623
2005-08-02,196000.0,190000.0,367642.0,10.48,19923,93342,-137092
2005-08-03,192500.0,191000.0,194171.0,10.54,-2045,62772,-49918
2005-08-04,194000.0,192000.0,165565.0,10.59,-15667,42694,-10999
2005-08-05,190000.0,192000.0,163067.0,10.59,-29568,-2142,31935
2005-08-08,193000.0,189500.0,85715.0,10.45,10159,10884,-21494
2005-08-09,187000.0,187500.0,112376.0,10.34,21149,16323,-34379
2005-08-10,187000.0,186000.0,140053.0,10.26,15095,3721,-26724
2005-08-11,186000.0,200000.0,154630.0,11.03,18526,-36864,13675
2005-08-12,192000.0,190500.0,196389.0,10.51,41497,-23658,-25455
2005-08-16,188500.0,187500.0,124077.0,10.34,-34,-29970,24761
2005-08-17,187500.0,187500.0,92821.0,10.34,-546,9634,-4309
2005-08-18,187500.0,187000.0,130138.0,10.32,21940,-45177,22121
2005-08-19,185000.0,185500.0,83228.0,10.23,-2679,9503,-5801
2005-08-22,187500.0,192000.0,95203.0,10.59,-22673,36916,-8565
2005-08-23,193000.0,191000.0,121170.0,10.54,-15706,16225,3447
2005-08-24,190500.0,186500.0,163059.0,10.29,16984,-63712,50943
2005-08-25,186000.0,191000.0,136773.0,10.54,-24351,-6513,33967
2005-08-26,193000.0,191500.0,109146.0,10.56,-6213,3310,4709
2005-08-29,187500.0,188000.0,74259.0,10.37,-13375,26098,-10218
2005-08-30,189000.0,187500.0,108311.0,10.34,785,-28971,22774
2005-08-31,186500.0,189000.0,79277.0,10.43,-10716,-1245,2160
2005-09-01,190000.0,192000.0,145182.0,10.59,-10016,-4178,17299
2005-09-02,193000.0,193000.0,121370.0,10.65,-33055,-5085,42627
2005-09-05,193500.0,194000.0,92116.0,10.7,-14831,-23406,40494
2005-09-06,195000.0,197000.0,220865.0,10.87,-66821,32844,28742
2005-09-07,198500.0,201000.0,196904.0,11.09,-20671,14781,-8787
2005-09-08,202500.0,201000.0,317379.0,11.09,1053,21705,13794
2005-09-09,201500.0,202000.0,169858.0,11.14,-9548,-55249,73926
2005-09-12,202000.0,207000.0,308983.0,11.42,-11666,-22731,-7630
2005-09-13,207500.0,212500.0,259612.0,11.72,-29082,-16596,37273
2005-09-14,209000.0,209000.0,139212.0,11.53,12999,20001,-45635
2005-09-15,207000.0,210000.0,164369.0,11.58,16993,-44407,23115
2005-09-16,210500.0,213000.0,126372.0,11.75,-13135,-2872,12938
2005-09-20,214000.0,216500.0,164629.0,11.94,-5753,-13626,-959
2005-09-21,215500.0,215500.0,155937.0,11.89,-1564,-7237,-6246
2005-09-22,211000.0,211000.0,134074.0,11.64,6764,-15703,-6602
2005-09-23,208500.0,202500.0,169418.0,11.17,22862,5460,-36048
2005-09-26,203000.0,206500.0,172038.0,11.39,-11986,10922,-9246
2005-09-27,206500.0,206500.0,100995.0,11.39,-2475,19943,-16608
2005-09-28,208000.0,206500.0,137736.0,11.39,8297,19905,-30352
2005-09-29,205500.0,206500.0,96796.0,11.39,2867,1039,-5646
2005-09-30,206500.0,202500.0,163929.0,11.17,4907,-827,-4593
2005-10-04,204000.0,207000.0,182304.0,11.42,-20672,49628,-37313
2005-10-05,205000.0,204500.0,168412.0,11.28,28758,-32000,-2066
2005-10-06,201500.0,199500.0,158599.0,11.01,23122,-46094,24165
2005-10-07,199500.0,202000.0,178388.0,11.14,-13889,14732,-24783
2005-10-10,202000.0,207000.0,125214.0,11.42,-25627,10978,5364
2005-10-11,206000.0,209500.0,104912.0,11.56,-1916,-16533,20118
2005-10-12,209500.0,203000.0,161356.0,11.2,4407,-23160,14354
2005-10-13,201500.0,199000.0,207078.0,10.98,60268,-101685,33473
2005-10-14,201500.0,202500.0,130204.0,11.17,-14477,-16208,19631
2005-10-17,202500.0,204000.0,92916.0,11.25,-21221,22460,-10982
2005-10-18,204500.0,205500.0,119675.0,11.34,-12002,32157,-21002
2005-10-19,201500.0,198000.0,173380.0,10.92,25282,14861,-46615
2005-10-20,198000.0,197000.0,142458.0,10.87,9338,19927,-31905
2005-10-21,195500.0,201500.0,151489.0,11.12,-22589,74568,-60427
2005-10-24,201500.0,198000.0,131390.0,10.92,30100,8682,-36455
2005-10-25,199000.0,191000.0,286105.0,10.54,82374,-17579,-59243
2005-10-26,191000.0,186000.0,351237.0,10.26,76085,305,-88243
2005-10-27,186000.0,184000.0,252197.0,10.15,-10992,-3983,-2036
2005-10-28,182000.0,182500.0,271922.0,10.07,10675,-54495,6565
2005-10-31,184000.0,187500.0,208784.0,10.34,-21570,-28555,41263
2005-11-01,187500.0,188000.0,262510.0,10.37,33517,-63613,54926
2005-11-02,188000.0,190000.0,131610.0,10.48,-8975,-15532,21431
2005-11-03,191000.0,193000.0,173005.0,10.65,-26520,-4446,37294
2005-11-04,191500.0,190000.0,236013.0,10.48,36541,-19587,27736
2005-11-07,188500.0,187000.0,206637.0,10.32,47565,48137,-76142
2005-11-08,186000.0,188500.0,203838.0,10.4,-20087,-14346,33022
2005-11-09,186000.0,183500.0,376955.0,10.12,77481,-41306,-2673
2005-11-10,185500.0,187500.0,273612.0,10.34,-57274,-12542,84309
2005-11-11,189000.0,191000.0,247104.0,10.54,-47371,-17468,73667
2005-11-14,190500.0,189000.0,112648.0,10.43,19100,-40667,28247
2005-11-15,188500.0,189000.0,124139.0,10.43,1474,-21771,22610
2005-11-16,187000.0,189500.0,108701.0,10.45,-8089,2680,383
2005-11-17,188000.0,190500.0,125287.0,10.51,3056,933,-12778
2005-11-18,192000.0,188500.0,136022.0,10.4,14479,-47257,34464
2005-11-21,188000.0,190000.0,109500.0,10.48,-28987,-13278,36004
2005-11-22,188500.0,186500.0,123124.0,10.29,37204,-6496,-44193
2005-11-23,187500.0,190000.0,175239.0,10.48,-19643,19301,14820
2005-11-24,190000.0,187000.0,235209.0,10.32,62091,-21063,-52012
2005-11-25,187000.0,187000.0,169120.0,10.32,32828,-33870,5960
2005-11-28,188000.0,189500.0,93717.0,10.45,-4953,-14924,823
2005-11-29,190000.0,190500.0,154701.0,10.51,-14021,-10094,35944
2005-11-30,190000.0,194500.0,250687.0,10.73,-29328,1659,-11573
2005-12-01,196000.0,199500.0,247740.0,11.01,-31965,-5909,39120
2005-12-02,199500.0,197500.0,176333.0,10.89,-7430,-73942,77063
2005-12-05,192500.0,192500.0,1564685.0,10.62,112744,783161,129838
2005-12-06,192500.0,192000.0,157321.0,10.59,10760,-53816,45751
2005-12-07,191500.0,189000.0,175893.0,10.43,48104,-16202,-36335
2005-12-08,186000.0,188000.0,375239.0,10.37,36645,32775,-50436
2005-12-09,186500.0,185000.0,357993.0,10.21,151475,-137960,-24431
2005-12-12,185000.0,187000.0,234303.0,10.32,-16041,37701,-15727
2005-12-13,186500.0,188500.0,194841.0,10.4,-21043,22182,7544
2005-12-14,190000.0,188500.0,246578.0,10.4,51170,-54939,-11108
2005-12-15,188000.0,187000.0,257609.0,10.32,45438,-58078,11038
2005-12-16,186000.0,185500.0,159824.0,10.23,38314,-29650,-15723
2005-12-19,184000.0,187000.0,174075.0,10.32,3231,-5785,1202
2005-12-20,186000.0,186000.0,200879.0,10.26,97464,-102365,-1680
2005-12-21,181500.0,182500.0,1823520.0,10.07,311759,792872,11003
2005-12-22,183500.0,182000.0,322920.0,10.04,-48073,31274,9289
2005-12-23,181000.0,183000.0,158535.0,10.1,-18323,-40151,40035
2005-12-26,184500.0,193000.0,377065.0,10.65,-64270,108411,-17662
2005-12-27,192500.0,192500.0,280522.0,10.62,19538,-4873,-1341
2005-12-28,186500.0,185500.0,238927.0,10.23,11630,-19227,10958
2005-12-29,184000.0,181000.0,369445.0,9.98,138679,-162662,10568
2006-01-02,180500.0,180000.0,204627.0,7.91,32744,-50208,20647
2006-01-03,179500.0,177000.0,361744.0,7.78,72418,-53512,1776
2006-01-04,178500.0,182500.0,432121.0,8.02,-117593,105245,1238
2006-01-05,183000.0,182000.0,165900.0,7.99,-73802,57658,22480
2006-01-06,181500.0,180000.0,233605.0,7.91,34141,-20537,1041
2006-01-09,181500.0,181500.0,184639.0,7.97,-50279,79599,-11847
2006-01-10,181500.0,181000.0,184727.0,7.95,-25304,26680,667
2006-01-11,180500.0,183500.0,187442.0,8.06,-63486,65436,3164
2006-01-12,182500.0,183500.0,240412.0,8.06,-51213,88147,-10626
2006-01-13,184000.0,184500.0,135334.0,8.1,-22698,28636,-1898
2006-01-16,185500.0,184000.0,151291.0,8.08,-2078,2963,-2614
2006-01-17,183500.0,184000.0,146083.0,8.08,-27815,23773,7292
2006-01-18,184000.0,183500.0,223689.0,8.06,-82687,91014,-2564
2006-01-19,184000.0,184500.0,133184.0,8.1,-28696,33706,-246
2006-01-20,183000.0,184000.0,196694.0,8.08,-27000,40305,-9628
2006-01-23,183500.0,181000.0,259720.0,7.95,-33014,123088,-31209
2006-01-24,183000.0,183500.0,296517.0,8.06,-30320,7404,30921
2006-01-25,186500.0,184500.0,218267.0,8.1,-15799,-1082,12520
2006-01-26,183500.0,187000.0,272190.0,8.21,-58612,46220,-16207
2006-01-27,189500.0,191000.0,235268.0,8.39,-41657,34996,6579
2006-01-31,190500.0,192000.0,189363.0,8.43,-39557,21215,-4356
2006-02-01,190500.0,192000.0,155116.0,8.43,-36438,22532,5185
2006-02-02,191500.0,197500.0,622553.0,8.68,-159161,131227,-22816
2006-02-03,197500.0,200000.0,533535.0,8.79,-108525,77751,-4932
2006-02-06,201500.0,202000.0,332526.0,8.87,-57182,63411,9851
2006-02-07,200500.0,200500.0,162313.0,8.81,-18030,-9776,26185
2006-02-08,199000.0,197500.0,135797.0,8.68,-33539,23535,-2072
2006-02-09,197500.0,196000.0,119456.0,8.61,-955,1019,227
2006-02-10,196000.0,196000.0,122672.0,8.61,-6582,3746,2898
2006-02-13,199000.0,195000.0,125771.0,8.57,-3071,10927,2359
2006-02-14,195500.0,198500.0,144584.0,8.72,-32389,37074,-4099
2006-02-15,198500.0,199500.0,237133.0,8.76,-10830,26000,-36956
2006-02-16,199500.0,199500.0,219961.0,8.76,-12010,14731,-1172
2006-02-17,201000.0,200000.0,136004.0,8.79,-6327,13453,-9310
2006-02-20,200500.0,198500.0,138530.0,8.72,-16270,16464,4379
2006-02-21,199500.0,199500.0,155777.0,8.76,-1899,11620,-2833
2006-02-22,199500.0,198000.0,166757.0,8.7,9149,-4434,12201
2006-02-23,198500.0,201500.0,180634.0,8.85,-10906,23735,-13725
2006-02-24,202000.0,202500.0,110712.0,8.9,-25205,15226,10922
2006-02-27,201000.0,203500.0,87601.0,8.94,-11534,-7774,19132
2006-02-28,204500.0,202500.0,134063.0,8.9,-9652,19387,-13693
2006-03-02,200500.0,203000.0,70979.0,8.92,-13809,12310,2591
2006-03-03,202500.0,197500.0,169127.0,8.68,16610,-24005,4113
2006-03-06,198500.0,199000.0,154317.0,8.74,-12574,4316,9970
2006-03-07,198000.0,197500.0,103847.0,8.68,-3620,-413,1224
2006-03-08,195000.0,196500.0,159058.0,8.63,-12454,14646,-10669
2006-03-09,199500.0,195500.0,151846.0,8.59,1681,13629,-5560
2006-03-10,199000.0,196500.0,86823.0,8.63,-12313,-6124,15793
2006-03-13,196500.0,196000.0,108975.0,8.61,1152,-9343,4158
2006-03-14,196500.0,194500.0,108363.0,8.54,18749,-18589,1515
2006-03-15,193500.0,194000.0,149114.0,8.52,-6118,33651,6639
2006-03-16,195000.0,194000.0,92597.0,8.52,-2851,-3219,2384
2006-03-17,194500.0,196500.0,85327.0,8.63,-22032,23704,-2125
2006-03-20,195500.0,197000.0,73852.0,8.65,-4757,1832,-4903
2006-03-21,196500.0,192500.0,186850.0,8.46,37911,-38518,9881
2006-03-22,191500.0,189000.0,162560.0,8.3,14529,-6850,-19049
2006-03-23,190500.0,190000.0,134504.0,8.35,-10041,10033,8912
2006-03-24,188500.0,189000.0,74310.0,8.3,-914,7594,-3113
2006-03-27,190500.0,190500.0,72156.0,8.37,-1524,-4015,5555
2006-03-28,190500.0,191500.0,71902.0,8.41,-3352,7829,-4698
2006-03-29,191500.0,193000.0,91919.0,8.48,-13075,44521,-2554
2006-03-30,191500.0,192000.0,86323.0,8.43,1041,-10239,10217
2006-03-31,194500.0,192500.0,112896.0,8.46,12979,-13656,-2241
2006-04-03,192500.0,193500.0,115405.0,8.5,-83,8795,1836
2006-04-04,193500.0,192500.0,105870.0,8.46,-542,-6968,2729
2006-04-05,192000.0,191500.0,106065.0,8.41,19602,-20584,-609
2006-04-06,192500.0,192000.0,197285.0,8.43,-4666,20892,1110
2006-04-07,191500.0,191000.0,878738.0,8.39,36871,467482,1271
2006-04-10,190500.0,192500.0,127105.0,8.46,-17258,24905,-6198
2006-04-11,192500.0,192500.0,86016.0,8.46,-7709,5749,4422
2006-04-12,192000.0,190000.0,111813.0,8.35,33277,-40816,2111
2006-04-13,191000.0,192000.0,110629.0,8.43,1703,935,337
2006-04-14,191500.0,196000.0,212932.0,8.61,-1223,1761,-699
2006-04-17,197000.0,202000.0,445549.0,8.87,-54203,65228,-30675
2006-04-18,204500.0,209500.0,572322.0,9.2,-85418,109394,-28754
2006-04-19,210000.0,209000.0,253103.0,9.18,9770,8480,-9480
2006-04-20,208500.0,209000.0,187341.0,9.18,-19870,29644,-10547
2006-04-21,210500.0,216000.0,493257.0,9.49,-46420,24332,-12587
2006-04-24,216000.0,218000.0,283938.0,9.58,20008,39336,-55182
2006-04-25,218000.0,218000.0,207639.0,9.58,-27657,36517,-11818
2006-04-26,218000.0,217500.0,202116.0,9.55,-6880,11704,-10272
2006-04-27,217500.0,222500.0,271476.0,9.77,-2465,31327,-15139
2006-04-28,222000.0,221500.0,289681.0,9.73,-19328,62576,-53626
2006-05-02,221500.0,231500.0,366364.0,10.17,7214,55577,-59959
2006-05-03,230000.0,226500.0,267883.0,9.95,20423,35953,-62296
2006-05-04,227000.0,231000.0,173329.0,10.15,-1289,24574,-27074
2006-05-08,232000.0,233000.0,170309.0,10.24,-391,7557,-6110
2006-05-09,231500.0,228000.0,133215.0,10.02,3231,-2411,-1601
2006-05-10,227000.0,230500.0,118790.0,10.13,-5932,36791,-22866
2006-05-11,228000.0,235000.0,156806.0,10.32,22771,-11730,-11188
2006-05-12,230500.0,231500.0,212432.0,10.17,26916,31919,-64855
2006-05-15,229500.0,225000.0,142423.0,9.88,-3091,1110,-1597
2006-05-16,227000.0,220000.0,169688.0,9.66,-17980,37770,-11823
2006-05-17,220500.0,225000.0,134564.0,9.88,-9862,10083,-14917
2006-05-18,217000.0,222500.0,202035.0,9.77,-4355,86907,-86861
2006-05-19,220000.0,219500.0,143084.0,9.64,9039,38923,-55646
2006-05-22,220000.0,218000.0,98351.0,9.58,-6484,14059,-14438
2006-05-23,218000.0,218500.0,210888.0,9.6,-10594,100608,-107134
2006-05-24,218000.0,217500.0,205898.0,9.55,1537,45176,-58955
2006-05-25,214000.0,207500.0,194746.0,9.12,13695,7024,-24232
2006-05-26,212500.0,218000.0,161690.0,9.58,-25789,21445,17760
2006-05-29,223500.0,225000.0,202833.0,9.88,-29467,24316,3273
2006-05-30,225000.0,225500.0,187843.0,9.91,-19887,45198,-26924
2006-06-01,224500.0,230000.0,307183.0,10.1,-33600,41450,11601
2006-06-02,230000.0,230000.0,228826.0,10.1,-3408,38312,-9294
2006-06-05,233000.0,225500.0,180818.0,9.91,-6262,-35535,54822
2006-06-07,217000.0,220500.0,216982.0,9.69,-5065,74307,-67308
2006-06-08,219000.0,212000.0,309119.0,9.31,-1222,-27710,30461
2006-06-09,212000.0,216500.0,176542.0,9.51,3569,42272,-48872
2006-06-12,213000.0,216500.0,168010.0,9.51,-838,49744,-53173
2006-06-13,213000.0,213000.0,164256.0,9.36,-3562,-11204,12484
2006-06-14,212000.0,215000.0,250009.0,9.44,9843,46507,-67333
2006-06-15,215000.0,208500.0,306890.0,9.16,15577,33321,-32817
2006-06-16,211000.0,212000.0,247430.0,9.31,24750,44093,-54862
2006-06-19,210000.0,212000.0,112954.0,9.31,-18323,-17117,40797
2006-06-20,213500.0,203500.0,232823.0,8.94,21452,56111,-80062
2006-06-21,203000.0,201000.0,138313.0,8.83,-8193,19817,-20922
2006-06-22,202000.0,199000.0,352793.0,8.74,29523,-22785,-14887
2006-06-23,197000.0,194500.0,120293.0,8.54,17814,769,-18782
2006-06-26,195000.0,201000.0,126921.0,8.83,-29183,-15731,42116
2006-06-27,200500.0,200000.0,98358.0,8.79,4610,-23489,18904
2006-06-28,198000.0,199500.0,219202.0,8.76,3014,62798,-64438
2006-06-29,198500.0,204000.0,159188.0,8.96,-6861,-5454,2698
2006-06-30,206000.0,204000.0,184669.0,8.96,16011,16613,-39080
2006-07-03,203000.0,200000.0,152116.0,8.79,31563,-53039,20904
2006-07-04,201000.0,200000.0,136859.0,8.79,-9230,7341,18313
2006-07-05,198500.0,198000.0,107614.0,8.7,12735,-8197,1118
2006-07-06,197000.0,196500.0,174441.0,8.63,13691,-52094,47072
2006-07-07,197500.0,194000.0,161453.0,8.52,25864,-19261,11825
2006-07-10,192500.0,202000.0,211095.0,8.87,-55512,41907,14250
2006-07-11,201000.0,201000.0,113090.0,8.83,-10244,-16964,23866
2006-07-12,201000.0,198000.0,242655.0,8.7,3373,57905,-60709
2006-07-13,195000.0,194500.0,151206.0,8.54,19211,-28510,12755
2006-07-14,192000.0,191500.0,149000.0,8.41,9752,5416,-10298
2006-07-18,190000.0,194000.0,219494.0,8.52,-27448,27832,-4057
2006-07-19,194000.0,196500.0,123507.0,8.63,-2096,19731,-16349
2006-07-20,199500.0,200000.0,108783.0,8.79,-13347,26446,-10447
2006-07-21,198500.0,195000.0,107979.0,8.57,5399,-1971,-7016
2006-07-24,193000.0,196500.0,107622.0,8.63,5405,3077,-11012
2006-07-25,197500.0,197500.0,119950.0,8.68,1017,20458,-20051
2006-07-26,197500.0,194000.0,111789.0,8.52,7940,-7454,3078
2006-07-27,196000.0,204000.0,271385.0,8.96,-28867,18866,11712
2006-07-28,202000.0,202500.0,119162.0,8.9,-3050,66687,-66202
2006-07-31,204500.0,198500.0,180054.0,8.72,23319,-11052,-7940
2006-08-01,201000.0,195000.0,212308.0,8.57,6172,-69758,14123
2006-08-02,185000.0,184000.0,884589.0,8.08,221023,-88135,-132446
2006-08-03,184000.0,181000.0,506801.0,7.95,60923,-69102,-57877
2006-08-04,182000.0,182500.0,321979.0,8.02,4708,-79599,11753
2006-08-07,184500.0,186500.0,313806.0,8.19,-38855,-109277,110863
2006-08-08,186500.0,189500.0,182399.0,8.32,-29195,35338,-53850
2006-08-09,189500.0,187500.0,148179.0,8.24,-13886,2772,-41670
2006-08-10,188500.0,188000.0,210497.0,8.26,-32714,-18549,13415
2006-08-11,188000.0,184000.0,181414.0,8.08,18932,11589,-78690
2006-08-14,184500.0,187500.0,209243.0,8.24,-28506,24073,-52568
2006-08-16,186500.0,192000.0,217043.0,8.43,14344,49612,-55173
2006-08-17,191000.0,193000.0,255223.0,8.48,-12471,-2016,28167
2006-08-18,193000.0,195000.0,173455.0,8.57,-20920,-35275,73059
2006-08-21,195500.0,190000.0,125021.0,8.35,12738,-859,-24199
2006-08-22,190000.0,191500.0,125671.0,8.41,-41810,52397,-9019
2006-08-23,189500.0,186500.0,192457.0,8.19,46079,14157,-61413
2006-08-24,188000.0,186500.0,88024.0,8.19,1166,-27549,32063
2006-08-25,186500.0,189500.0,147835.0,8.32,6188,-16369,11166
2006-08-28,189000.0,187500.0,79708.0,8.24,17357,-16741,-3016
2006-08-29,188000.0,189500.0,83153.0,8.32,-1789,13443,-8899
2006-08-30,190500.0,186000.0,298045.0,8.17,110327,-153940,41886
2006-08-31,188000.0,187000.0,201755.0,8.21,-22910,1210,29137
2006-09-01,189000.0,191000.0,148361.0,8.39,-6471,13966,-10621
2006-09-04,192500.0,194000.0,128683.0,8.52,-32753,12165,36130
2006-09-05,194500.0,194500.0,74024.0,8.54,-7935,-11166,-18327
2006-09-06,194500.0,194000.0,163009.0,8.52,4920,16077,-67988
2006-09-07,193500.0,196500.0,435683.0,8.63,-75825,145459,-130276
2006-09-08,195000.0,197000.0,252167.0,8.65,-14922,73014,-63998
2006-09-11,196500.0,192500.0,214315.0,8.46,24655,39472,-117341
2006-09-12,192500.0,194000.0,167765.0,8.52,-23725,-50985,17442
2006-09-13,195500.0,194500.0,104037.0,8.54,-10633,-24185,34640
2006-09-14,194500.0,197000.0,278262.0,8.65,-9084,36793,-13531
2006-09-15,197000.0,197000.0,244636.0,8.65,61,-22988,-30856
2006-09-18,197000.0,196500.0,230691.0,8.63,-5207,29887,-75484
2006-09-19,197000.0,196000.0,177094.0,8.61,-852,-70037,35315
2006-09-20,196000.0,196500.0,146659.0,8.63,-10331,16351,-42064
2006-09-21,197000.0,197000.0,182996.0,8.65,7606,24688,-45131
2006-09-22,197500.0,201000.0,351564.0,8.83,-41965,-9397,47427
2006-09-25,203000.0,203000.0,267359.0,8.92,-9241,2049,-46816
2006-09-26,205500.0,204500.0,225492.0,8.98,-28856,-53329,62359
