Symbol,대상_시가(원),대상_종가(원),대상_거래량(주),대상_PER(IFRS-연결),대상_순매수수량(개인)(주),대상_순매수수량(기관계)(주),대상_순매수수량(외국인계)(주)
2010-06-30,8600.0,9050.0,283321.0,40.19,-94844,35874,57840
2010-07-01,8900.0,9070.0,312022.0,40.28,-27290,1570,50800
2010-07-02,9130.0,8960.0,392269.0,39.79,84070,-107380,38600
2010-07-05,8950.0,8710.0,347253.0,38.68,117380,-107850,1380
2010-07-06,8700.0,8720.0,217905.0,38.72,18445,17370,-35455
2010-07-07,8730.0,8610.0,178401.0,38.23,10760,11160,-18830
2010-07-08,8700.0,8860.0,219001.0,39.34,-19556,-904,32210
2010-07-09,8940.0,8900.0,251532.0,39.52,6570,8480,10610
2010-07-12,9000.0,8850.0,228706.0,39.3,18609,37401,3560
2010-07-13,8860.0,9250.0,619525.0,41.08,181,-1011,51630
2010-07-14,9350.0,9280.0,375762.0,41.21,-29633,12463,29170
2010-07-15,9300.0,9340.0,230571.0,41.48,-1617,-17033,25100
2010-07-16,9340.0,9200.0,184773.0,40.85,-32020,-9060,43990
2010-07-19,9100.0,9190.0,214198.0,40.81,-3902,-9718,34940
2010-07-20,9190.0,9130.0,134163.0,40.54,25596,-11026,-1010
2010-07-21,9150.0,9030.0,156507.0,40.1,-10041,-6179,13280
2010-07-22,8970.0,8820.0,277339.0,39.17,17158,-12878,-13270
2010-07-23,8850.0,9000.0,229952.0,39.97,-19221,10571,7200
2010-07-26,9050.0,9060.0,143020.0,40.23,-11450,-5040,15910
2010-07-27,9100.0,9060.0,136818.0,40.23,14521,-22651,8860
2010-07-28,9080.0,8880.0,184990.0,39.43,12830,-23680,-420
2010-07-29,8900.0,8750.0,189396.0,38.86,15588,-19378,11050
2010-07-30,8740.0,8830.0,197294.0,39.21,15740,-52500,37760
2010-08-02,8920.0,8710.0,357679.0,38.68,136203,-140283,3840
2010-08-03,8740.0,8730.0,378137.0,38.77,34250,-56820,33380
2010-08-04,8700.0,8640.0,242612.0,38.37,88968,-110418,30470
2010-08-05,8630.0,8430.0,414326.0,37.44,66425,-80335,23200
2010-08-06,8430.0,8460.0,273847.0,37.57,69298,-95698,25980
2010-08-09,8400.0,8500.0,218932.0,37.75,28556,-25316,210
2010-08-10,8510.0,8230.0,345346.0,36.55,68750,-48140,3480
2010-08-11,8200.0,8180.0,164514.0,36.32,-9720,-14400,30800
2010-08-12,8060.0,8060.0,218655.0,35.79,26327,10843,-28660
2010-08-13,8100.0,8250.0,168852.0,36.64,-17758,9918,18390
2010-08-16,8170.0,7740.0,716642.0,34.37,272935,-198065,-44900
2010-08-17,7750.0,7690.0,353326.0,34.15,47863,-53523,3190
2010-08-18,7750.0,7710.0,306229.0,34.24,49241,-79401,31450
2010-08-19,7660.0,7800.0,188653.0,34.64,-18529,-3581,890
2010-08-20,7800.0,7790.0,208190.0,34.59,-39300,40460,-3150
2010-08-23,7790.0,7780.0,148458.0,34.55,18360,6150,-23690
2010-08-24,7770.0,7630.0,144368.0,33.88,24007,2753,-9640
2010-08-25,7500.0,7470.0,134960.0,33.17,6320,1890,4540
2010-08-26,7500.0,7330.0,422736.0,32.55,29532,-50962,36980
2010-08-27,7330.0,7150.0,269547.0,31.75,71050,-52280,-14250
2010-08-30,7220.0,7130.0,378419.0,31.66,159241,-96481,-82320
2010-08-31,7020.0,7200.0,366791.0,31.97,8722,44158,-50040
2010-09-01,7260.0,7470.0,342767.0,33.17,1859,-17929,1900
2010-09-02,7490.0,7590.0,288616.0,33.7,-27550,28910,-3500
2010-09-03,7560.0,7670.0,210514.0,34.06,-28280,-3550,30740
2010-09-06,7700.0,7610.0,113835.0,33.79,-905,6725,-5980
2010-09-07,7670.0,7400.0,215682.0,32.86,113380,-108010,-3470
2010-09-08,7490.0,7260.0,271235.0,32.24,91940,-107210,12230
2010-09-09,7320.0,7660.0,427803.0,34.02,-8665,-79450,100015
2010-09-10,7720.0,7630.0,284368.0,33.88,54760,-15860,-38880
2010-09-13,7630.0,7760.0,283306.0,34.46,54265,-38805,-15360
2010-09-14,7730.0,7600.0,331253.0,33.75,76050,-3690,-71350
2010-09-15,7600.0,7570.0,132809.0,33.62,41210,-28690,-12680
2010-09-16,7600.0,7690.0,184274.0,34.15,-17579,-24871,43180
2010-09-17,7700.0,7680.0,140088.0,34.1,27364,-49427,20223
2010-09-20,7700.0,7640.0,117846.0,33.93,27840,-17410,-9870
2010-09-24,7640.0,7770.0,230276.0,34.5,26443,-15233,-11170
2010-09-27,7820.0,8090.0,433956.0,35.93,-41950,-49640,54230
2010-09-28,8050.0,8110.0,286271.0,36.01,-48891,-42829,91440
2010-09-29,8110.0,8200.0,250973.0,36.41,-63412,5182,57510
2010-09-30,8200.0,8380.0,310589.0,37.21,-113360,19190,83620
2010-10-01,8420.0,8580.0,609542.0,38.1,-121100,-29220,128490
2010-10-04,8670.0,8470.0,259744.0,37.61,-14460,41630,-26610
2010-10-05,8530.0,8340.0,240481.0,37.04,-18872,-21608,32280
2010-10-06,8480.0,8460.0,264864.0,37.57,-61848,11228,49120
2010-10-07,8500.0,8500.0,166699.0,37.75,-27084,6064,20110
2010-10-08,8600.0,8500.0,152865.0,37.75,-24220,3720,17370
2010-10-11,8560.0,8800.0,601575.0,39.08,-44114,-26666,97390
2010-10-12,8850.0,8550.0,270995.0,37.97,4020,1250,4070
2010-10-13,8560.0,8550.0,217065.0,37.97,-2810,5200,-1330
2010-10-14,8560.0,8760.0,313067.0,38.9,-56120,-24750,62540
2010-10-15,8800.0,8810.0,238887.0,39.12,-22933,-15027,51200
2010-10-18,8840.0,8830.0,244180.0,39.21,-23360,10070,35310
2010-10-19,8890.0,8560.0,221416.0,38.01,56417,-56897,-920
2010-10-20,8420.0,8630.0,156740.0,38.32,-13810,-2610,14860
2010-10-21,8650.0,8580.0,133076.0,38.1,-7930,3850,1090
2010-10-22,8580.0,8850.0,277206.0,39.3,-7768,-14482,40710
2010-10-25,8900.0,8800.0,192811.0,39.08,22940,-6840,-6050
2010-10-26,8830.0,8830.0,214295.0,39.21,-28350,14370,41430
2010-10-27,8890.0,8790.0,160686.0,39.03,760,-9100,12060
2010-10-28,8700.0,8350.0,380196.0,37.08,3320,-27310,6780
2010-10-29,8350.0,8270.0,245561.0,36.72,15354,-7144,-12920
2010-11-01,8260.0,8400.0,153536.0,37.3,2360,-15530,9190
2010-11-02,8320.0,8180.0,188904.0,36.32,-6530,9370,-3140
2010-11-03,8130.0,8300.0,148607.0,36.86,-26510,-8990,28030
2010-11-04,8380.0,8510.0,196303.0,37.79,-4880,-22700,26470
2010-11-05,8600.0,8560.0,141488.0,38.01,-6120,-7700,12930
2010-11-08,8550.0,8460.0,171027.0,37.57,-38290,27540,12640
2010-11-09,8600.0,8450.0,80480.0,37.52,1750,140,-770
2010-11-10,8380.0,8550.0,163618.0,37.97,-24225,-8905,41970
2010-11-11,8550.0,8430.0,328906.0,37.44,21880,27090,-46440
2010-11-12,8530.0,8320.0,219632.0,36.95,-8488,-10532,15510
2010-11-15,8300.0,8340.0,86615.0,37.04,-7765,1265,3600
2010-11-16,8220.0,8110.0,166281.0,36.01,39540,-9070,-29210
2010-11-17,8110.0,8110.0,203182.0,36.01,31940,-6500,-29730
2010-11-18,8070.0,8040.0,236404.0,35.7,75150,13480,-101520
2010-11-19,8120.0,7980.0,237117.0,35.44,62690,-16320,-67790
2010-11-22,8020.0,7830.0,478052.0,34.77,35142,-22502,-21380
2010-11-23,7830.0,7850.0,329481.0,34.86,750,32360,-28030
2010-11-24,7510.0,7860.0,193730.0,34.9,-480,6320,-5140
2010-11-25,7900.0,8080.0,168467.0,35.88,-44150,580,44700
2010-11-26,8080.0,7820.0,87950.0,34.73,-13610,6920,1320
2010-11-29,7850.0,7950.0,96070.0,35.3,-32320,4070,29000
2010-11-30,8010.0,7900.0,156161.0,35.08,-990,4190,-15050
2010-12-01,7900.0,7910.0,70154.0,35.13,-6410,3370,-7350
2010-12-02,7930.0,7940.0,115036.0,35.26,36800,-31310,-3970
2010-12-03,7930.0,7900.0,113657.0,35.08,29564,-23094,-12010
2010-12-06,7940.0,7840.0,66283.0,34.82,-4410,-210,-2970
2010-12-07,7810.0,7690.0,171167.0,34.15,-280,4060,-440
2010-12-08,7690.0,7690.0,76596.0,34.15,10445,-1175,4990
2010-12-09,7700.0,7820.0,187248.0,34.73,-71470,37280,13300
2010-12-10,7850.0,7900.0,94827.0,35.08,-706,9226,-8260
2010-12-13,7850.0,7870.0,119938.0,34.95,-9052,-988,-19060
2010-12-14,7870.0,7880.0,138937.0,34.99,11960,9080,-15470
2010-12-15,7870.0,7850.0,197216.0,34.86,24924,-36444,18990
2010-12-16,7850.0,7710.0,205270.0,34.24,54862,-23928,-32774
2010-12-17,7710.0,7650.0,211087.0,33.97,39565,-4385,-42610
2010-12-20,7510.0,7450.0,193163.0,33.08,25460,2000,-28220
2010-12-21,7500.0,7570.0,131961.0,33.62,29760,-7710,-28170
2010-12-22,7600.0,7470.0,162343.0,33.17,78013,-13133,-65380
2010-12-23,7510.0,7570.0,115751.0,33.62,-19910,6880,3450
2010-12-24,7600.0,7610.0,147095.0,33.79,-22183,72343,-51350
2010-12-27,7670.0,7650.0,155382.0,33.97,34712,28448,-43610
2010-12-28,7650.0,7630.0,149658.0,33.88,43011,-17881,-28910
2010-12-29,7600.0,7570.0,144044.0,33.62,56458,-8138,-47700
2010-12-30,7570.0,7720.0,181015.0,34.28,-18010,33650,-16680
2011-01-03,7750.0,7800.0,138842.0,8.32,-68630,66880,3030
2011-01-04,7850.0,7900.0,184993.0,8.43,-79250,84580,-1420
2011-01-05,7890.0,7910.0,151411.0,8.44,-32650,36330,-5120
2011-01-06,7920.0,7860.0,187699.0,8.39,-30430,19840,10590
2011-01-07,7880.0,7980.0,171752.0,8.52,-59860,59570,-1090
2011-01-10,8000.0,7980.0,137401.0,8.52,-24660,29440,-7340
2011-01-11,8010.0,8000.0,91965.0,8.54,-16820,13760,3720
2011-01-12,8020.0,7870.0,128277.0,8.4,31857,-1477,-24560
2011-01-13,7880.0,7680.0,203951.0,8.2,82430,-4850,-70870
2011-01-14,7690.0,7750.0,129954.0,8.27,9377,-16837,7170
2011-01-17,7720.0,7600.0,146341.0,8.11,-2590,-13300,2860
2011-01-18,7600.0,7470.0,170123.0,7.97,-8030,1600,3940
2011-01-19,7520.0,7560.0,111595.0,8.07,-20090,-560,9430
2011-01-20,7500.0,7580.0,79679.0,8.09,-13120,-530,12660
2011-01-21,7560.0,7560.0,86694.0,8.07,-24580,500,17740
2011-01-24,7560.0,7600.0,83370.0,8.11,4900,-1680,-2320
2011-01-25,7600.0,7610.0,144889.0,8.12,-12263,12633,2580
2011-01-26,7600.0,7810.0,147610.0,8.33,-54011,49591,2700
2011-01-27,7810.0,7690.0,109518.0,8.21,2590,-600,-3230
2011-01-28,7660.0,7560.0,163064.0,8.07,22660,-10610,-11590
2011-01-31,7460.0,7370.0,168640.0,7.86,25540,7060,-10680
2011-02-01,7410.0,7520.0,83165.0,8.02,8153,-5023,1900
2011-02-07,7550.0,7580.0,73411.0,8.09,-7579,2169,9920
2011-02-08,7550.0,7420.0,90752.0,7.92,21822,-25632,4990
2011-02-09,7430.0,7450.0,111388.0,7.95,-18580,-13940,32600
2011-02-10,7450.0,7390.0,87584.0,7.89,-6345,19835,-6790
2011-02-11,7400.0,7180.0,167023.0,7.66,18090,10390,-2480
2011-02-14,7200.0,7100.0,56947.0,7.58,13843,-5903,-2110
2011-02-15,7080.0,6980.0,114720.0,7.45,25170,-23300,-1150
2011-02-16,6970.0,7100.0,68840.0,7.58,-23230,-5720,21020
2011-02-17,7100.0,6890.0,123590.0,7.35,22460,-240,-21870
2011-02-18,6870.0,7090.0,80296.0,7.57,-17440,3540,15750
2011-02-21,7090.0,6970.0,105631.0,7.44,37010,-11450,-20480
2011-02-22,7010.0,6860.0,84460.0,7.32,-8530,12660,-3840
2011-02-23,6930.0,6890.0,39497.0,7.35,-23000,9150,9480
2011-02-24,6810.0,7090.0,92367.0,7.57,-42890,5000,32760
2011-02-25,7040.0,7070.0,40003.0,7.54,9130,1800,-6500
2011-02-28,7010.0,7050.0,83103.0,7.52,5670,-8300,3610
2011-03-02,7000.0,6910.0,72886.0,7.37,26159,-3559,-21590
2011-03-03,6910.0,7000.0,71903.0,7.47,7740,-2010,-3110
2011-03-04,7070.0,7230.0,179664.0,7.72,-1987,5367,-1480
2011-03-07,7230.0,7200.0,52710.0,7.68,-14233,19963,-2600
2011-03-08,7190.0,7200.0,140128.0,7.68,42540,-35630,-11480
2011-03-09,7210.0,7210.0,87663.0,7.69,-683,-1077,-150
2011-03-10,7270.0,7220.0,117491.0,7.7,30210,3010,-38320
2011-03-11,7190.0,7180.0,76133.0,7.66,11216,1374,-15450
2011-03-14,7160.0,6960.0,110913.0,7.43,12850,3370,-13610
2011-03-15,6980.0,6720.0,111093.0,7.17,3180,16530,-15770
2011-03-16,6720.0,6910.0,89775.0,7.37,-20271,1871,-9090
2011-03-17,6700.0,6740.0,101200.0,7.19,27996,3104,-9860
2011-03-18,6850.0,6840.0,137001.0,7.3,-1423,-2913,5166
2011-03-21,6900.0,6920.0,86223.0,7.38,9990,-3120,-7290
2011-03-22,6940.0,7070.0,124886.0,7.54,-890,3880,-5610
2011-03-23,7050.0,7050.0,103651.0,7.52,8740,-590,-9830
2011-03-24,7110.0,7150.0,167694.0,7.63,25590,-950,-25700
2011-03-25,7180.0,7570.0,454273.0,8.08,-34490,3430,20350
2011-03-28,7570.0,7500.0,183711.0,8.0,16310,-2770,-13240
2011-03-29,7460.0,7560.0,348191.0,8.07,14650,-27460,8460
2011-03-30,7620.0,7690.0,269620.0,8.21,-11160,31490,-6250
2011-03-31,7700.0,7870.0,295209.0,8.4,-143006,134691,-3785
2011-04-01,7960.0,8160.0,556089.0,8.71,-164420,92520,77670
2011-04-04,8260.0,8230.0,293960.0,8.78,-29670,13360,8180
2011-04-05,8350.0,8280.0,382485.0,8.84,-89120,56200,33470
2011-04-06,8390.0,8480.0,395045.0,9.05,-52500,55550,-7860
2011-04-07,8550.0,8400.0,176853.0,8.96,-35901,27871,20090
2011-04-08,8400.0,8430.0,237230.0,9.0,-28770,-4050,38730
2011-04-11,8430.0,8200.0,180784.0,8.75,12920,-19590,6590
2011-04-12,8100.0,8000.0,286287.0,8.54,16110,16150,-28400
2011-04-13,8010.0,8290.0,362617.0,8.85,15400,32720,-31700
2011-04-14,8290.0,8600.0,580315.0,9.18,-63160,154820,-92270
2011-04-15,8700.0,8800.0,419661.0,9.39,-80355,70365,-72930
2011-04-18,8790.0,8750.0,434992.0,9.34,28963,40804,-80090
2011-04-19,8680.0,8990.0,696763.0,9.59,-223680,318970,-66410
2011-04-20,9090.0,8950.0,482631.0,9.55,34450,33900,-116820
2011-04-21,9010.0,9040.0,262360.0,9.65,-90240,9670,-4840
2011-04-22,9010.0,8830.0,288152.0,9.42,53460,-20750,-44540
2011-04-25,8810.0,8690.0,476107.0,9.27,80180,-79610,-4420
2011-04-26,8680.0,8500.0,374146.0,9.07,10200,-63520,39610
2011-04-27,8500.0,8510.0,374628.0,9.08,-43000,70720,-19490
2011-04-28,8560.0,8780.0,263666.0,9.37,-52263,-4981,57500
2011-04-29,8780.0,8900.0,241544.0,9.5,-32963,18980,6030
2011-05-02,8920.0,8700.0,410918.0,9.28,109360,-101450,-13640
2011-05-03,8650.0,8690.0,206771.0,9.27,-21300,-57900,81890
2011-05-04,8680.0,8750.0,195894.0,9.34,-72977,61687,28850
2011-05-06,8750.0,8890.0,287753.0,9.49,-73225,134675,-51490
2011-05-09,8870.0,8720.0,306123.0,9.31,54000,-5780,-42750
2011-05-11,8690.0,8640.0,177685.0,9.22,-35170,59670,-24520
2011-05-12,8520.0,8590.0,203487.0,9.17,-14580,36810,-22360
2011-05-13,8620.0,8750.0,158995.0,9.34,-39360,50620,-110
2011-05-16,8810.0,8660.0,240662.0,9.24,19840,46360,-46900
2011-05-17,8680.0,8910.0,301099.0,9.51,-96950,62610,37710
2011-05-18,9010.0,8990.0,290971.0,9.59,40200,-34600,-9710
2011-05-19,8990.0,8850.0,239896.0,9.44,-88920,-1490,87930
2011-05-20,8860.0,8800.0,287037.0,9.39,-9890,76980,-52090
2011-05-23,8890.0,8750.0,404933.0,9.34,-2108,99938,-52850
2011-05-24,8730.0,8950.0,261717.0,9.55,-65610,74660,2770
2011-05-25,9000.0,8890.0,225584.0,9.49,15991,11909,-26450
2011-05-26,8930.0,9300.0,841261.0,9.92,-23320,80940,-47640
2011-05-27,9350.0,9830.0,978779.0,10.49,-16470,30600,12410
2011-05-30,9920.0,10000.0,639488.0,10.67,13780,9790,5290
2011-05-31,10000.0,10000.0,573123.0,10.67,-48094,-13196,79360
2011-06-01,9960.0,10000.0,468459.0,10.67,60523,-110193,34980
2011-06-02,9790.0,9740.0,463600.0,10.39,-32720,-37060,68240
2011-06-03,9810.0,9700.0,389872.0,10.35,67430,-151260,78330
2011-06-07,9650.0,9880.0,294650.0,10.54,-27375,-4615,33010
2011-06-08,9960.0,10300.0,716150.0,10.99,-85138,159978,-71200
2011-06-09,10300.0,10250.0,785374.0,10.94,-36737,-56435,46402
2011-06-10,10250.0,10100.0,432967.0,10.78,3036,32214,-25840
2011-06-13,10050.0,10450.0,520432.0,11.15,-79721,10551,70210
2011-06-14,10500.0,10350.0,521484.0,11.04,-11952,-57168,68660
2011-06-15,10350.0,10250.0,344133.0,10.94,-10940,-76940,103470
2011-06-16,10100.0,10000.0,298711.0,10.67,-43741,-63439,74580
2011-06-17,10000.0,10150.0,422664.0,10.83,-91444,-35201,122555
2011-06-20,10150.0,10450.0,401729.0,11.15,-16028,11938,20450
2011-06-21,10450.0,10800.0,633448.0,11.53,-76273,50373,890
2011-06-22,10900.0,10700.0,272650.0,11.42,-9105,18195,1520
2011-06-23,10650.0,10750.0,378715.0,11.47,14635,-15605,6010
2011-06-24,10750.0,10700.0,324086.0,11.42,-63310,48760,19090
2011-06-27,10750.0,10600.0,374184.0,11.31,-63530,59530,7690
2011-06-28,10800.0,10950.0,479457.0,11.69,-150705,55560,85530
2011-06-29,11100.0,11250.0,580432.0,12.01,-94370,116560,-19860
2011-06-30,11150.0,11300.0,322455.0,12.06,-92750,95440,-9240
2011-07-01,11300.0,11100.0,362923.0,11.85,3470,60650,-23480
2011-07-04,11300.0,11100.0,281507.0,11.85,24805,-14715,4950
2011-07-05,11150.0,11200.0,279936.0,11.95,-12730,-24010,51150
2011-07-06,11150.0,11250.0,266321.0,12.01,5420,-100210,95290
2011-07-07,11250.0,11600.0,303990.0,12.38,-132527,69467,63920
2011-07-08,11750.0,11500.0,233508.0,12.27,66466,-50736,4410
2011-07-11,11550.0,11550.0,225920.0,12.33,-11570,19130,9330
2011-07-12,11500.0,11650.0,293844.0,12.43,-59400,23450,32920
2011-07-13,11800.0,12450.0,613793.0,13.29,-54889,32359,23690
2011-07-14,12350.0,12300.0,460294.0,13.13,128150,-50120,-57080
2011-07-15,12300.0,13100.0,563850.0,13.98,-77382,17382,58470
2011-07-18,13200.0,13000.0,548891.0,13.87,115873,-129383,36500
2011-07-19,12950.0,13500.0,441022.0,14.41,31821,-62998,-18414
2011-07-20,13450.0,13500.0,461047.0,14.41,-40977,57457,-14000
2011-07-21,13500.0,13400.0,257703.0,14.3,29874,-33164,2560
2011-07-22,13350.0,13900.0,447319.0,14.83,-41301,-2219,49800
2011-07-25,13950.0,13850.0,343520.0,14.78,-2030,-15590,18500
2011-07-26,13950.0,13950.0,390839.0,14.89,21850,24595,-50860
2011-07-27,13850.0,13500.0,555847.0,14.41,-6796,-95504,96910
2011-07-28,13200.0,13750.0,346484.0,14.67,-108912,25242,81680
2011-07-29,13700.0,13250.0,304173.0,14.14,-49304,-23596,70860
2011-08-01,13450.0,13700.0,193760.0,14.62,-46546,-2874,49590
2011-08-02,13700.0,13950.0,525832.0,14.89,-23314,-55066,89140
2011-08-03,13650.0,13750.0,264986.0,14.67,-42930,4860,42440
2011-08-04,13850.0,13750.0,264839.0,14.67,-28340,41620,-14700
2011-08-05,13000.0,12700.0,768368.0,13.55,-28458,87708,-59290
2011-08-08,12650.0,11700.0,779024.0,12.49,-244847,129320,117477
2011-08-09,11200.0,11800.0,1259926.0,12.59,-12491,100950,59740
2011-08-10,12600.0,12300.0,1115304.0,13.13,143622,-139592,-10810
2011-08-11,11500.0,12150.0,674254.0,12.97,100910,-32210,-68930
2011-08-12,12450.0,11800.0,710096.0,12.59,52221,-41341,-19520
2011-08-16,12200.0,12150.0,939658.0,12.97,286401,-298601,15350
2011-08-17,12250.0,12800.0,1123293.0,13.66,-94555,228595,-136540
2011-08-18,13100.0,14700.0,2053785.0,15.69,-286466,270026,-10840
2011-08-19,14700.0,14100.0,2419138.0,15.05,-175017,207717,-32820
2011-08-22,14500.0,12250.0,1793715.0,13.07,103459,-8837,-105690
2011-08-23,12500.0,12650.0,1364923.0,13.5,100227,216349,-342996
2011-08-24,13000.0,13300.0,1159899.0,14.19,-115800,40220,61740
2011-08-25,13400.0,13500.0,1090626.0,14.41,-116910,-66550,162230
2011-08-26,13300.0,12900.0,774697.0,13.77,-22809,-85751,130510
2011-08-29,13050.0,13200.0,443644.0,14.09,-11790,-15030,28590
2011-08-30,13350.0,14850.0,1511896.0,15.85,-208145,100425,82600
2011-08-31,14850.0,14800.0,846875.0,15.79,-84140,54430,22990
2011-09-01,14800.0,14550.0,892970.0,15.53,6331,-149921,165790
2011-09-02,14600.0,14450.0,553749.0,15.42,80629,-56309,-18610
2011-09-05,14100.0,14000.0,411535.0,14.94,-33170,25510,16780
2011-09-06,14000.0,14450.0,929562.0,15.42,-110470,43270,64450
2011-09-07,15000.0,15000.0,641254.0,16.01,-88402,32050,49282
2011-09-08,15250.0,15600.0,1287005.0,16.65,-275999,161689,110990
2011-09-09,15500.0,15600.0,589263.0,16.65,-151680,123780,31710
2011-09-14,15600.0,15550.0,484672.0,16.59,-45182,27022,17270
2011-09-15,15800.0,15000.0,810811.0,16.01,-285,-6263,6628
2011-09-16,15150.0,15400.0,514477.0,16.43,-110762,11952,100810
2011-09-19,15550.0,14950.0,316279.0,15.95,-28831,10261,21970
2011-09-20,14800.0,14650.0,864384.0,15.63,21270,-102760,102860
2011-09-21,14700.0,14850.0,1042930.0,15.85,-109180,37110,73820
2011-09-22,14400.0,14600.0,430235.0,15.58,-41636,-17794,64860
2011-09-23,13950.0,13600.0,518320.0,14.51,-59350,33470,25400
2011-09-26,13950.0,11850.0,653457.0,12.65,-32297,-2293,28140
2011-09-27,12350.0,12900.0,576711.0,13.77,23100,-12140,-12550
2011-09-28,13000.0,12700.0,444989.0,13.55,-28650,-10820,47340
2011-09-29,12550.0,12850.0,351276.0,13.71,68260,-24910,-25670
2011-09-30,12900.0,12450.0,297880.0,13.29,30895,-14735,-17580
2011-10-04,11550.0,12700.0,381912.0,13.55,-77306,54996,22370
2011-10-05,12800.0,12150.0,297683.0,12.97,-22928,40778,-22550
2011-10-06,12400.0,12150.0,246293.0,12.97,-3540,24840,-20980
2011-10-07,12400.0,12000.0,300171.0,12.81,95314,-80954,-5240
2011-10-10,12100.0,12750.0,441142.0,13.61,-19422,-43328,38970
2011-10-11,13000.0,12500.0,439666.0,13.34,91906,2194,-21200
2011-10-12,12600.0,13500.0,549596.0,14.41,-170813,175963,-4090
2011-10-13,13700.0,14000.0,592995.0,14.94,-100950,117090,-35750
2011-10-14,14050.0,14300.0,326017.0,15.26,-76180,84050,-20900
2011-10-17,14650.0,14250.0,312805.0,15.21,6330,-9740,-4310
2011-10-18,13800.0,14050.0,220060.0,14.99,-23713,2843,17270
2011-10-19,14200.0,14600.0,447203.0,15.58,-50117,28457,21440
2011-10-20,14800.0,13850.0,252074.0,14.78,-18750,42976,-10580
2011-10-21,14150.0,14900.0,338051.0,15.9,-97865,102755,700
2011-10-24,15050.0,15200.0,437504.0,16.22,13561,79599,-105470
2011-10-25,15300.0,15000.0,254817.0,16.01,-19597,-3575,-31478
2011-10-26,14850.0,14800.0,287540.0,15.79,51790,-27690,-69700
2011-10-27,14900.0,14600.0,224020.0,15.58,-6885,36915,-28240
2011-10-28,14850.0,13700.0,582269.0,14.62,121821,-132350,32090
2011-10-31,13900.0,14100.0,500766.0,15.05,-1332,-58108,2950
2011-11-01,13900.0,13650.0,403900.0,14.57,54573,-61833,7930
2011-11-02,13250.0,13300.0,371910.0,14.19,86071,-129572,26330
2011-11-03,13600.0,12850.0,324391.0,13.71,113500,-44970,-62680
2011-11-04,13200.0,13000.0,514468.0,13.87,92790,-84160,-380
2011-11-07,13100.0,13100.0,243773.0,13.98,3580,7330,-6320
2011-11-08,13250.0,13700.0,382801.0,14.62,-12810,27170,-16510
2011-11-09,13950.0,13100.0,300647.0,13.98,92819,-26739,-80190
2011-11-10,12750.0,12600.0,329625.0,13.45,4575,-86545,81050
2011-11-11,12800.0,13150.0,267303.0,14.03,-83175,72332,21253
2011-11-14,13450.0,13250.0,228622.0,14.14,36371,13175,-54610
2011-11-15,13250.0,13650.0,300014.0,14.57,-172289,108079,69140
2011-11-16,13900.0,13500.0,342307.0,14.41,-29256,40340,-7930
2011-11-17,13700.0,13900.0,229711.0,14.83,-51558,10420,44268
2011-11-18,13600.0,13500.0,116439.0,14.41,11510,-9800,-450
2011-11-21,13450.0,13300.0,117665.0,14.19,748,-17861,17053
2011-11-22,13000.0,13550.0,195241.0,14.46,-93600,38350,56240
2011-11-23,13650.0,13550.0,199217.0,14.46,-93280,77620,22800
2011-11-24,13450.0,13350.0,266876.0,14.25,64654,-47524,-18650
2011-11-25,13350.0,12300.0,719889.0,13.13,41709,36671,-76380
2011-11-28,12500.0,12200.0,408264.0,13.02,102860,-59810,-47850
2011-11-29,12350.0,12650.0,431847.0,13.5,-100370,64020,30170
2011-11-30,12650.0,12650.0,205243.0,13.5,-16100,11360,6260
2011-12-01,13000.0,13300.0,511219.0,14.19,-164103,179743,22780
2011-12-02,13300.0,13900.0,496925.0,14.83,-226213,198563,27950
2011-12-05,14000.0,14000.0,166963.0,14.94,-78570,46050,32800
2011-12-06,14050.0,14450.0,443025.0,15.42,-206730,195740,22070
2011-12-07,14550.0,14600.0,344584.0,15.58,-73832,84672,-9700
2011-12-08,14500.0,14900.0,338359.0,15.9,-170569,111530,46949
2011-12-09,14750.0,14750.0,322198.0,15.74,-108520,40610,71830
2011-12-12,15000.0,14300.0,287899.0,15.26,21865,-55274,14849
2011-12-13,14100.0,14100.0,195152.0,15.05,-21366,29666,-4980
2011-12-14,14050.0,14000.0,107741.0,14.94,-24990,6460,3040
2011-12-15,13800.0,14200.0,159300.0,15.15,-40731,27316,16935
2011-12-16,14350.0,14700.0,447583.0,15.69,-66728,27408,3710
