Symbol,KCC_시가(원),KCC_종가(원),KCC_거래량(주),KCC_PER(IFRS-연결),KCC_순매수수량(개인)(주),KCC_순매수수량(기관계)(주),KCC_순매수수량(외국인계)(주)
2005-11-30,230000.0,235000.0,36842.0,19.22,-6173,1174,5949
2005-12-01,232500.0,234000.0,21236.0,19.14,4751,1082,-4422
2005-12-02,233000.0,230000.0,42623.0,18.81,7005,-15631,14089
2005-12-05,229000.0,228000.0,36776.0,18.65,7147,-9616,6169
2005-12-06,225500.0,218500.0,39803.0,17.87,15384,-2499,-9843
2005-12-07,219000.0,219500.0,38217.0,17.95,9824,-3676,-931
2005-12-08,217500.0,220000.0,53655.0,17.99,7986,3356,-1920
2005-12-09,218000.0,216000.0,41249.0,17.67,10589,1846,-9883
2005-12-12,218500.0,215000.0,50184.0,17.59,16691,8001,-19542
2005-12-13,213500.0,216500.0,22959.0,17.71,8270,-4380,-1458
2005-12-14,216500.0,212000.0,38382.0,17.34,12973,-11001,1146
2005-12-15,210000.0,203000.0,80622.0,16.6,36241,-19043,-18854
2005-12-16,200000.0,204000.0,52819.0,16.69,-3411,-250,4483
2005-12-19,204000.0,205000.0,52966.0,16.77,2931,5617,-10161
2005-12-20,203000.0,204000.0,48860.0,16.69,19380,-9764,-6318
2005-12-21,202500.0,204000.0,57700.0,16.69,6756,-7064,2951
2005-12-22,203000.0,197500.0,97417.0,16.15,17944,-13814,2356
2005-12-23,198000.0,197000.0,101232.0,16.11,26591,-32050,15323
2005-12-26,197000.0,204500.0,63529.0,16.73,-17699,8278,10381
2005-12-27,204500.0,208000.0,44833.0,17.01,-5629,-5193,8561
2005-12-28,206000.0,207000.0,33493.0,16.93,-8213,6774,3769
2005-12-29,206000.0,210000.0,26781.0,17.18,-7483,5819,1352
2006-01-02,211000.0,205500.0,29473.0,11.46,2349,-4602,357
2006-01-03,205000.0,200000.0,31508.0,11.16,10919,-9614,1395
2006-01-04,201500.0,204500.0,42168.0,11.41,-9862,-13569,21472
2006-01-05,204500.0,208500.0,33141.0,11.63,-12853,2338,10670
2006-01-06,210000.0,216000.0,78571.0,12.05,-14972,-2481,21229
2006-01-09,220000.0,214000.0,45112.0,11.94,10401,-15234,4606
2006-01-10,214000.0,214000.0,49736.0,11.94,-2782,-17223,22282
2006-01-11,214000.0,213000.0,41418.0,11.88,4506,-875,-4416
2006-01-12,214000.0,210000.0,63924.0,11.71,1691,-5163,4482
2006-01-13,212000.0,211000.0,38787.0,11.77,-2902,-10748,13538
2006-01-16,212000.0,214500.0,41882.0,11.97,-8587,2491,8468
2006-01-17,214500.0,210000.0,53504.0,11.71,-1531,-19593,28491
2006-01-18,210000.0,206000.0,52606.0,11.49,-12707,-2775,17958
2006-01-19,210000.0,205500.0,18272.0,11.46,519,-1589,755
2006-01-20,205000.0,203000.0,69041.0,11.32,-13573,-1993,15802
2006-01-23,204000.0,202000.0,31704.0,11.27,-5249,8028,-8856
2006-01-24,206500.0,202000.0,25778.0,11.27,6718,-613,1087
2006-01-25,200500.0,196500.0,53862.0,10.96,22309,-18579,-3950
2006-01-26,197500.0,196000.0,19021.0,10.93,489,1231,-1195
2006-01-27,198500.0,198000.0,33445.0,11.04,11957,-15710,491
2006-01-31,199000.0,211500.0,574206.0,11.8,-3648,-3419,3972
2006-02-01,208000.0,206500.0,50455.0,11.52,-9748,6500,2739
2006-02-02,205500.0,208500.0,55813.0,11.63,-8194,10464,3517
2006-02-03,206500.0,202000.0,27043.0,11.27,-7378,-1017,9697
2006-02-06,200500.0,199500.0,23194.0,11.13,-7,2938,-6449
2006-02-07,197000.0,199500.0,15063.0,11.13,336,-3071,3019
2006-02-08,199500.0,198500.0,18593.0,11.07,398,5175,-5559
2006-02-09,197000.0,191500.0,53434.0,10.68,31452,-13008,-11180
2006-02-10,192500.0,195000.0,16170.0,10.88,650,-2626,2033
2006-02-13,196000.0,191500.0,35311.0,10.68,10814,-6130,-4061
2006-02-14,190000.0,191500.0,15698.0,10.68,754,5009,-8064
2006-02-15,193000.0,184500.0,26282.0,10.29,11440,-2959,-6684
2006-02-16,185000.0,190000.0,26484.0,10.6,-589,-1757,4893
2006-02-17,190000.0,192000.0,18842.0,10.71,-3068,-1565,3063
2006-02-20,192000.0,195000.0,24741.0,10.88,-9649,7360,1960
2006-02-21,195500.0,194000.0,16239.0,10.82,815,-5223,6627
2006-02-22,196000.0,188500.0,29249.0,10.51,12553,-6319,-5837
2006-02-23,188500.0,193500.0,21392.0,10.79,-7218,9765,-2556
2006-02-24,194000.0,192500.0,20236.0,10.74,2660,1424,-3354
2006-02-27,191500.0,195000.0,23822.0,10.88,463,-11137,7577
2006-02-28,197500.0,193500.0,45986.0,10.79,7808,-15,-11625
2006-03-02,194000.0,186500.0,69325.0,10.4,42203,-18942,-21776
2006-03-03,187000.0,180500.0,41424.0,10.07,19058,-14738,-6890
2006-03-06,181500.0,182500.0,25156.0,10.18,1390,5861,-1939
2006-03-07,180000.0,176500.0,53926.0,9.85,13151,-19458,8823
2006-03-08,177000.0,176000.0,30372.0,9.82,3306,-2243,2008
2006-03-09,176500.0,175000.0,37504.0,9.76,12919,3318,-15214
2006-03-10,175500.0,182000.0,58944.0,10.15,-10851,5931,17484
2006-03-13,185000.0,183000.0,30371.0,10.21,2160,-8376,4591
2006-03-14,185000.0,189000.0,55386.0,10.54,-23316,23545,-4019
2006-03-15,186500.0,191500.0,40547.0,10.68,-25574,16006,-1961
2006-03-16,193000.0,194500.0,22156.0,10.85,-7190,2027,5088
2006-03-17,195500.0,196000.0,33477.0,10.93,-20657,11510,4931
2006-03-20,196000.0,195500.0,25433.0,10.91,-9067,3355,6265
2006-03-21,198000.0,195000.0,15259.0,10.88,-2393,-4445,7093
2006-03-22,195000.0,194000.0,27512.0,10.82,-3330,-8279,13411
2006-03-23,193000.0,197000.0,35572.0,10.99,-6782,21225,-8894
2006-03-24,197000.0,203500.0,28199.0,11.35,-10253,11321,-3113
2006-03-27,203000.0,208000.0,48948.0,11.6,-14493,1868,13949
2006-03-28,212500.0,216500.0,111774.0,12.08,-22987,-13839,44003
2006-03-29,216500.0,216500.0,51680.0,12.08,-9356,-4245,13782
2006-03-30,215000.0,208000.0,43109.0,11.6,-3885,-13643,15790
2006-03-31,211000.0,218000.0,60759.0,12.16,-15310,10018,7102
2006-04-03,215500.0,219500.0,21584.0,12.24,-5311,-1943,7283
2006-04-04,215000.0,218000.0,29701.0,12.16,-263,890,42
2006-04-05,216000.0,215000.0,19275.0,11.99,-575,-5292,6250
2006-04-06,218000.0,215500.0,31789.0,12.02,-4022,9387,-7185
2006-04-07,215500.0,221000.0,46955.0,12.33,-5609,945,-4
2006-04-10,221000.0,217500.0,17698.0,12.13,337,4056,-1930
2006-04-11,220000.0,218500.0,23322.0,12.19,-1737,1628,2275
2006-04-12,216500.0,215500.0,6826.0,12.02,383,-1484,35
2006-04-13,218500.0,215500.0,15174.0,12.02,1952,-7412,4849
2006-04-14,215500.0,218000.0,20480.0,12.16,-1309,1570,-412
2006-04-17,215000.0,214500.0,10525.0,11.97,2079,-4030,2599
2006-04-18,212000.0,218500.0,23537.0,12.19,-3807,-2145,615
2006-04-19,221000.0,232000.0,64656.0,12.94,-4660,17023,-15941
2006-04-20,233000.0,228000.0,31516.0,12.72,-3660,-1468,6661
2006-04-21,228500.0,230000.0,66142.0,12.83,-4495,11649,-7558
2006-04-24,228000.0,223000.0,35854.0,12.44,11372,-9242,-2420
2006-04-25,227000.0,223000.0,35523.0,12.44,-1708,11450,-13635
2006-04-26,225000.0,220500.0,21703.0,12.3,653,324,-2164
2006-04-27,219500.0,219500.0,32011.0,12.24,-3556,5139,-1791
2006-04-28,221000.0,213500.0,37663.0,11.91,4207,-2559,-1062
2006-05-02,213000.0,210000.0,47328.0,11.71,6305,-171,-6257
2006-05-03,210500.0,211000.0,86143.0,11.77,11857,9240,-22897
2006-05-04,210000.0,212000.0,22412.0,11.83,2434,-3563,1633
2006-05-08,213000.0,228000.0,49766.0,12.72,-7721,3267,2880
2006-05-09,225000.0,225000.0,48912.0,12.55,-406,-4101,3037
2006-05-10,221500.0,223000.0,25564.0,12.44,-4145,5039,-2268
2006-05-11,220000.0,231000.0,48870.0,12.89,-10215,6963,3171
2006-05-12,228000.0,227000.0,27872.0,12.66,2359,-10396,8226
2006-05-15,223000.0,226500.0,20987.0,12.63,-1842,-4130,6334
2006-05-16,232500.0,227500.0,59839.0,12.69,-13709,-2955,9528
2006-05-17,231000.0,225000.0,77616.0,12.55,-4371,27756,-22766
2006-05-18,226000.0,219000.0,25274.0,12.22,3237,5054,-10387
2006-05-19,222500.0,216000.0,40788.0,12.05,2080,15120,-22468
2006-05-22,218000.0,214000.0,36365.0,11.94,2987,-1156,-1965
2006-05-23,214000.0,214000.0,38536.0,11.94,-1467,21621,-23587
2006-05-24,214000.0,217000.0,83170.0,12.1,-268,4144,-4933
2006-05-25,215000.0,209000.0,40657.0,11.66,2920,991,-5518
2006-05-26,210000.0,215500.0,54097.0,12.02,-5488,9489,-5563
2006-05-29,217500.0,220000.0,46131.0,12.27,-349,3367,-2457
2006-05-30,218500.0,216000.0,33370.0,12.05,-833,12603,-11706
2006-06-01,215000.0,217500.0,20498.0,12.13,-1611,2586,-221
2006-06-02,216000.0,230000.0,47304.0,12.83,-19147,7089,17223
2006-06-05,230000.0,222000.0,19879.0,12.38,596,-612,-108
2006-06-07,215000.0,219500.0,23887.0,12.24,-2296,2947,2848
2006-06-08,222000.0,207500.0,42714.0,11.57,7861,-5309,-2997
2006-06-09,208000.0,208000.0,38505.0,11.6,206,13973,-16814
2006-06-12,206000.0,213000.0,23283.0,11.88,-2468,5714,-4336
2006-06-13,210500.0,212000.0,37910.0,11.83,3637,-868,-4048
2006-06-14,206000.0,219000.0,39112.0,12.22,-6596,-112,6334
2006-06-15,220000.0,215000.0,18056.0,11.99,702,-1128,670
2006-06-16,221000.0,220000.0,17961.0,12.27,-6226,2296,4877
2006-06-19,220000.0,226500.0,20348.0,12.63,-4796,2899,3399
2006-06-20,227000.0,222000.0,14243.0,12.38,-574,623,-1782
2006-06-21,222500.0,222000.0,7110.0,12.38,-251,3211,-3310
2006-06-22,222500.0,226500.0,24700.0,12.63,-1731,4380,-5126
2006-06-23,226500.0,227000.0,13768.0,12.66,-673,2882,-1332
2006-06-26,227500.0,226500.0,7150.0,12.63,-954,1450,-1524
2006-06-27,224000.0,226500.0,7843.0,12.63,-860,-90,-916
2006-06-28,225000.0,223000.0,19462.0,12.44,1054,2059,-791
2006-06-29,223000.0,226500.0,16974.0,12.63,-4286,6935,-2906
2006-06-30,229500.0,230000.0,52560.0,12.83,-9992,22702,-11360
2006-07-03,228000.0,226500.0,8525.0,12.63,-475,-4077,4573
2006-07-04,226500.0,226000.0,53784.0,12.61,439,17123,-4070
2006-07-05,223500.0,227000.0,67402.0,12.66,726,-20281,-6515
2006-07-06,226500.0,224000.0,33750.0,12.5,552,-31,-4796
2006-07-07,224500.0,230000.0,60483.0,12.83,-2101,6864,-13014
2006-07-10,229500.0,227000.0,48956.0,12.66,4555,3502,-11203
2006-07-11,227000.0,224000.0,26740.0,12.5,2808,1135,-6155
2006-07-12,226500.0,226000.0,11960.0,12.61,-1774,4658,-3422
2006-07-13,223000.0,224000.0,20472.0,12.5,3175,-6453,505
2006-07-14,220500.0,218000.0,26680.0,12.16,3069,-3949,1437
2006-07-18,218000.0,208000.0,20590.0,11.6,3733,2321,-5272
2006-07-19,211500.0,216500.0,20003.0,12.08,-4314,-2082,7463
2006-07-20,222000.0,226000.0,28430.0,12.61,-3097,2737,-1295
2006-07-21,222000.0,226000.0,13847.0,12.61,144,4508,-3395
2006-07-24,224000.0,226000.0,18815.0,12.61,35,2341,-1265
2006-07-25,226000.0,229000.0,22260.0,12.77,-5212,712,1348
2006-07-26,229000.0,229000.0,13603.0,12.77,-3551,-2652,3135
2006-07-27,226500.0,231000.0,16825.0,12.89,-9583,6032,3590
2006-07-28,228500.0,232000.0,11885.0,12.94,-1736,1577,369
2006-07-31,233000.0,231000.0,10416.0,12.89,-1442,147,894
2006-08-01,228500.0,231000.0,33866.0,12.89,-2103,-13744,14170
2006-08-02,230000.0,230000.0,25812.0,12.83,-657,-12178,12659
2006-08-03,230000.0,233500.0,38282.0,13.03,1012,5534,-6311
2006-08-04,231500.0,236500.0,13520.0,13.19,-2819,-1171,5177
2006-08-07,236500.0,239000.0,18227.0,13.33,-952,-1990,213
2006-08-08,240000.0,240500.0,32021.0,13.42,-3626,-2557,1537
2006-08-09,240500.0,242500.0,20225.0,13.53,-385,-3319,3853
2006-08-10,240500.0,234500.0,20539.0,13.08,3184,-5865,2353
2006-08-11,237000.0,229500.0,21230.0,12.8,2960,-7462,4604
2006-08-14,231000.0,234500.0,17386.0,13.08,-1758,2603,-1958
2006-08-16,234500.0,238500.0,30121.0,13.3,-1290,1353,-153
2006-08-17,238500.0,235500.0,25267.0,13.14,1962,-2933,4190
2006-08-18,233500.0,235500.0,12795.0,13.14,-10,-4980,4619
2006-08-21,235500.0,234000.0,25569.0,13.05,2350,-9025,11296
2006-08-22,236500.0,239000.0,35847.0,13.33,-4392,3360,1571
2006-08-23,238000.0,242000.0,78840.0,13.5,-2898,-4854,-15533
2006-08-24,242500.0,250000.0,48378.0,13.95,-11249,10081,-12323
2006-08-25,250000.0,251000.0,14761.0,14.0,-5179,4815,1231
2006-08-28,252000.0,249500.0,11105.0,13.92,-245,-2254,1768
2006-08-29,248000.0,245000.0,18465.0,13.67,968,-3362,2826
2006-08-30,245000.0,243000.0,29363.0,13.56,7348,-9643,5422
2006-08-31,244500.0,244000.0,26372.0,13.61,-843,-5293,5395
2006-09-01,244000.0,239500.0,24313.0,13.36,8213,-13741,5154
2006-09-04,243500.0,234500.0,31978.0,13.08,12668,-20327,8092
2006-09-05,236000.0,236000.0,57638.0,13.16,5449,-32574,27821
2006-09-06,237000.0,236500.0,58706.0,13.19,-2895,-5130,8839
2006-09-07,237000.0,237500.0,42299.0,13.25,-4501,-4918,9744
2006-09-08,239000.0,237500.0,22088.0,13.25,631,-7100,5951
2006-09-11,237500.0,245000.0,50572.0,13.67,-14835,2957,10827
2006-09-12,245000.0,248000.0,39898.0,13.83,-4556,-538,-452
2006-09-13,248000.0,248000.0,29182.0,13.83,-2948,4401,-1064
2006-09-14,246500.0,245500.0,64951.0,13.69,3542,7144,-11823
2006-09-15,245000.0,244000.0,44553.0,13.61,4867,10358,-21571
2006-09-18,244500.0,245000.0,31247.0,13.67,3274,607,-12495
2006-09-19,245000.0,245500.0,31882.0,13.69,2769,307,-4483
2006-09-20,245000.0,251000.0,27455.0,14.0,-8691,14230,-6493
2006-09-21,252500.0,265000.0,48822.0,14.78,-7934,5174,3940
2006-09-22,266500.0,266500.0,29621.0,14.87,-2344,4733,4113
2006-09-25,266500.0,266500.0,21599.0,14.87,-2905,5042,-44
2006-09-26,266500.0,263000.0,12046.0,14.67,-132,728,-172
2006-09-27,261000.0,269500.0,15970.0,15.03,-2835,4242,-2507
2006-09-28,273000.0,270000.0,19501.0,15.06,659,-4227,10094
2006-09-29,272500.0,271000.0,23891.0,15.12,755,-6845,10324
2006-10-02,272000.0,270500.0,9417.0,15.09,-1943,3148,597
2006-10-04,270500.0,270500.0,19937.0,15.09,-1662,949,697
2006-10-09,272500.0,267500.0,29312.0,14.92,-2407,-5083,10011
2006-10-10,267500.0,264000.0,9614.0,14.73,-818,1362,-311
2006-10-11,264500.0,261000.0,21527.0,14.56,2291,-9049,8038
2006-10-12,263500.0,263000.0,21954.0,14.67,781,-3969,7574
2006-10-13,266500.0,271500.0,15903.0,15.14,-3421,3536,-169
2006-10-16,274500.0,271500.0,8118.0,15.14,286,-952,699
2006-10-17,274000.0,271000.0,4609.0,15.12,-50,1208,-811
2006-10-18,272000.0,274000.0,19869.0,15.28,-805,1081,-731
2006-10-19,272000.0,272000.0,23483.0,15.17,772,-4069,2110
2006-10-20,274500.0,277000.0,16199.0,15.45,325,-4167,3839
2006-10-23,277000.0,278500.0,5912.0,15.54,-730,934,-271
2006-10-24,283500.0,278500.0,9558.0,15.54,623,-3050,1010
2006-10-25,278500.0,280500.0,9243.0,15.65,-919,2132,-1382
2006-10-26,280500.0,276500.0,12419.0,15.42,1792,1993,-3954
2006-10-27,276000.0,271000.0,20339.0,15.12,4206,-6139,592
2006-10-30,271000.0,265000.0,8713.0,14.78,203,1223,-2805
2006-10-31,265000.0,276000.0,15123.0,15.4,-314,5516,-6871
2006-11-01,273000.0,273000.0,17747.0,15.23,-3246,4241,-1291
2006-11-02,273000.0,274000.0,14883.0,15.28,-2350,3105,-2466
2006-11-03,274000.0,272500.0,8781.0,15.2,592,-1308,-459
2006-11-06,270500.0,269500.0,10348.0,15.03,-55,-3346,-2092
2006-11-07,271000.0,270500.0,14715.0,15.09,-1160,518,-1459
2006-11-08,270500.0,270000.0,14896.0,15.06,-769,-3130,2552
2006-11-09,270500.0,281000.0,22371.0,15.67,-4987,3157,-962
2006-11-10,281000.0,287000.0,19599.0,16.01,-1712,-5493,3915
2006-11-13,289000.0,287000.0,11304.0,16.01,-1305,-4123,5705
2006-11-14,288000.0,290000.0,12297.0,16.18,-1964,-5970,7265
2006-11-15,293000.0,295000.0,30545.0,16.46,-2027,-5627,11291
2006-11-16,295500.0,297000.0,9985.0,16.57,-2130,-3115,3770
2006-11-17,299000.0,291000.0,18152.0,16.23,1624,94,-1376
2006-11-20,285500.0,281000.0,18275.0,15.67,4010,-66,-3125
2006-11-21,284500.0,285000.0,11643.0,15.9,1401,104,-941
2006-11-22,286000.0,296000.0,12813.0,16.51,-2873,1910,287
2006-11-23,293500.0,292500.0,16616.0,16.32,-704,9958,-8672
2006-11-24,294000.0,289500.0,11433.0,16.15,346,6592,-7443
2006-11-27,292000.0,289500.0,11653.0,16.15,2733,2334,-5347
2006-11-28,287000.0,280000.0,32463.0,15.62,14385,-3565,-13382
2006-11-29,284000.0,290000.0,19135.0,16.18,-6406,2004,930
2006-11-30,290000.0,295500.0,16174.0,16.48,-3805,-3636,5122
2006-12-01,293500.0,293000.0,7011.0,16.34,-673,-620,1283
2006-12-04,293500.0,290000.0,5255.0,16.18,-230,883,-877
2006-12-05,290000.0,291000.0,9150.0,16.23,529,-1321,736
2006-12-06,292500.0,296500.0,7176.0,16.54,-3133,-286,3105
2006-12-07,299500.0,291000.0,9544.0,16.23,2342,662,-2485
2006-12-08,296000.0,287000.0,11902.0,16.01,207,1939,-3161
2006-12-11,284500.0,283500.0,10188.0,15.81,930,1868,-4080
2006-12-12,283000.0,282000.0,11817.0,15.73,1269,-1808,1400
2006-12-13,281000.0,282000.0,23916.0,15.73,6888,-1828,-6897
2006-12-14,283500.0,297000.0,40074.0,16.57,-3517,-8644,13010
2006-12-15,291000.0,292000.0,16698.0,16.29,2601,2772,-5299
2006-12-18,290000.0,294000.0,15849.0,16.4,2122,-2116,1313
2006-12-19,294000.0,292000.0,19021.0,16.29,5088,1764,508
2006-12-20,293000.0,289500.0,28885.0,16.15,11090,-2939,-4847
2006-12-21,289500.0,287000.0,16323.0,16.01,4814,-6472,2748
2006-12-22,287000.0,289500.0,15945.0,16.15,-2276,-5201,8217
2006-12-26,287000.0,289500.0,11844.0,16.15,-505,-1461,5084
2006-12-27,289500.0,290000.0,10238.0,16.18,1458,-3464,2413
2006-12-28,289500.0,289500.0,12371.0,16.15,1228,-5391,3446
2007-01-02,288000.0,282000.0,14326.0,15.39,4450,-1552,-2137
2007-01-03,282000.0,276000.0,17252.0,15.07,2259,-4177,3369
2007-01-04,273000.0,260000.0,77912.0,14.19,18961,28101,-50379
2007-01-05,257000.0,263000.0,62683.0,14.36,3180,12558,-25292
2007-01-08,262000.0,260000.0,13646.0,14.19,-2234,3312,-1161
2007-01-09,259500.0,265000.0,21737.0,14.47,384,3497,-4047
2007-01-10,265000.0,265500.0,38946.0,14.49,-11338,756,11906
2007-01-11,266000.0,272000.0,34890.0,14.85,-5577,-5947,12166
2007-01-12,273500.0,274000.0,540278.0,14.96,295,-508782,-2477
2007-01-15,273500.0,275500.0,32054.0,15.04,-4865,-17282,20713
2007-01-16,278000.0,273000.0,18831.0,14.9,-759,-12445,8104
2007-01-17,271000.0,270000.0,11407.0,14.74,971,-6609,5716
2007-01-18,266000.0,267000.0,55888.0,14.57,4010,-2080,-559
2007-01-19,266500.0,267000.0,18597.0,14.57,3284,-2640,567
2007-01-22,264000.0,265000.0,22226.0,14.47,-4905,6737,-2267
2007-01-23,262000.0,258500.0,21877.0,14.11,4526,-4081,-760
2007-01-24,255500.0,258500.0,18155.0,14.11,-324,6282,-5455
2007-01-25,259500.0,258500.0,17396.0,14.11,6691,-1107,-5070
2007-01-26,255000.0,252500.0,31228.0,13.78,5596,-7666,334
2007-01-29,252000.0,250000.0,28490.0,13.65,2178,-1896,1127
2007-01-30,251500.0,248000.0,37018.0,13.54,571,2336,-3302
2007-01-31,248500.0,242500.0,28777.0,13.24,4017,-9205,5505
2007-02-01,243500.0,248000.0,23770.0,13.54,-5311,8249,-3828
2007-02-02,249500.0,260000.0,30388.0,14.19,-9605,6614,-4363
2007-02-05,257500.0,265000.0,26304.0,14.47,-5241,-5514,9159
2007-02-06,266000.0,269000.0,16558.0,14.68,-3519,834,920
2007-02-07,269000.0,270000.0,20302.0,14.74,879,-3280,2245
2007-02-08,267500.0,272000.0,17329.0,14.85,-1648,-2481,5017
2007-02-09,272000.0,270000.0,26488.0,14.74,-5733,4579,2133
2007-02-12,270000.0,265000.0,27669.0,14.47,-368,4557,-3077
2007-02-13,262500.0,269000.0,21264.0,14.68,-342,1513,-495
2007-02-14,269500.0,277000.0,26134.0,15.12,-5252,-8871,14814
2007-02-15,274500.0,268500.0,24969.0,14.66,4450,-1420,-1247
2007-02-16,270500.0,268500.0,14886.0,14.66,3770,-7278,3967
2007-02-20,265500.0,265000.0,20857.0,14.47,5951,-9273,4200
2007-02-21,264500.0,268500.0,17561.0,14.66,-1277,-6903,6577
2007-02-22,268000.0,263000.0,48161.0,14.36,16584,-13338,3006
2007-02-23,260500.0,261000.0,36526.0,14.25,2758,-135,13989
2007-02-26,262500.0,257000.0,35885.0,14.03,5116,-2431,8617
2007-02-27,256000.0,250000.0,58132.0,13.65,17179,331,-10919
2007-02-28,245000.0,255000.0,45631.0,13.92,-291,-1830,-111
2007-03-02,254000.0,252500.0,21655.0,13.78,-908,-8844,9139
2007-03-05,251000.0,246000.0,22190.0,13.43,3155,-4589,3561
2007-03-06,242000.0,247000.0,19331.0,13.48,-108,4060,-3384
2007-03-07,248000.0,248000.0,36649.0,13.54,9125,6877,-16659
2007-03-08,246500.0,250000.0,31568.0,13.65,1978,2216,-6367
2007-03-09,250500.0,246000.0,20522.0,13.43,8763,-6604,-410
2007-03-12,247000.0,253000.0,36098.0,13.81,-6436,4710,5037
2007-03-13,252000.0,257500.0,34617.0,14.06,-6027,-1716,7692
2007-03-14,255000.0,256000.0,36146.0,13.97,-6395,-3082,9717
2007-03-15,260000.0,262000.0,32908.0,14.3,-7748,3636,3791
2007-03-16,263500.0,265000.0,55809.0,14.47,288,-7382,12014
2007-03-19,265000.0,269000.0,34554.0,14.68,2375,5455,-7101
2007-03-20,270000.0,266000.0,33961.0,14.52,1262,3003,-5566
2007-03-21,264500.0,263500.0,20889.0,14.38,-2151,-6445,8166
2007-03-22,263500.0,262500.0,21757.0,14.33,-1183,981,3785
2007-03-23,263500.0,261000.0,22218.0,14.25,558,1855,25
2007-03-26,261500.0,266500.0,33850.0,14.55,1274,7792,-15576
2007-03-27,269000.0,269500.0,26291.0,14.71,-6352,5352,-2745
2007-03-28,270000.0,269500.0,51949.0,14.71,-4901,-19818,16508
2007-03-29,271500.0,285000.0,44556.0,15.56,-17267,873,16683
2007-03-30,283000.0,284500.0,38933.0,15.53,-1528,-19713,25820
2007-04-02,282500.0,278500.0,44384.0,15.2,5832,-10449,3972
2007-04-03,280000.0,270000.0,65885.0,14.74,7408,-2618,-5717
2007-04-04,270000.0,282000.0,82295.0,15.39,-11077,43026,-33755
2007-04-05,282000.0,297500.0,66615.0,16.24,-16607,23911,-7842
2007-04-06,294000.0,299000.0,30597.0,16.32,-5825,6630,-5335
2007-04-09,299000.0,325000.0,99810.0,17.74,-18576,13542,-6447
2007-04-10,318000.0,323500.0,50607.0,17.66,-6650,7189,3389
2007-04-11,319000.0,319000.0,50841.0,17.41,-13408,10793,2176
2007-04-12,313500.0,320000.0,65857.0,17.47,-642,23368,-23187
2007-04-13,319500.0,319000.0,45139.0,17.41,-3090,-12537,15915
2007-04-16,318000.0,332000.0,44903.0,18.12,-4772,-3902,6932
2007-04-17,328000.0,323000.0,42572.0,17.63,2674,3204,-8710
2007-04-18,321500.0,326000.0,42734.0,17.8,51,9804,-8061
2007-04-19,321500.0,326000.0,20527.0,17.8,-3042,530,2386
2007-04-20,326000.0,335000.0,25587.0,18.29,-191,6228,-2540
2007-04-23,335000.0,347000.0,68922.0,18.94,-3580,-133,1946
2007-04-24,350000.0,365000.0,58515.0,19.92,-5598,2381,3482
2007-04-25,362000.0,359000.0,70829.0,19.6,3083,-3640,-595
2007-04-26,372000.0,377000.0,72606.0,20.58,10046,-1112,-7459
2007-04-27,370500.0,372500.0,41985.0,20.33,583,-11620,10044
2007-04-30,373000.0,384000.0,23695.0,20.96,-455,2028,-2404
2007-05-02,383500.0,369500.0,69566.0,20.17,10492,-6085,-3556
2007-05-03,370500.0,373000.0,23105.0,20.36,-3149,-1980,3268
2007-05-04,373000.0,375000.0,37641.0,20.47,2607,-11984,9916
2007-05-07,370000.0,373500.0,42051.0,20.39,12330,-6726,1907
2007-05-08,373500.0,377000.0,32218.0,20.58,6390,-3176,2052
2007-05-09,377500.0,392500.0,45224.0,21.43,-1364,11288,-10796
2007-05-10,392500.0,410000.0,45348.0,22.38,-7587,4787,-4035
2007-05-11,411000.0,426500.0,45524.0,23.28,-4055,12360,-10467
2007-05-14,420500.0,417000.0,48682.0,22.76,4803,-12189,13580
2007-05-15,414000.0,416000.0,34659.0,22.71,824,1209,-3723
2007-05-16,416000.0,405000.0,41147.0,22.11,4343,-5259,-5140
2007-05-17,405500.0,419000.0,25300.0,22.87,2085,5307,-8367
