Symbol,녹십자_시가(원),녹십자_종가(원),녹십자_거래량(주),녹십자_PER(IFRS-연결),녹십자_순매수수량(개인)(주),녹십자_순매수수량(기관계)(주),녹십자_순매수수량(외국인계)(주)
2006-04-25,57300.0,58500.0,10640.0,17.99,-3970,3810,-50
2006-04-26,58500.0,57700.0,8833.0,17.75,-2510,3750,490
2006-04-27,57600.0,57700.0,7390.0,17.75,-300,810,-480
2006-04-28,57900.0,57700.0,7310.0,17.75,1070,-940,-40
2006-05-02,56800.0,56500.0,5970.0,17.38,-80,160,0
2006-05-03,56200.0,55600.0,14280.0,17.1,2320,-2300,90
2006-05-04,54400.0,54400.0,20779.0,16.73,-3759,3819,-90
2006-05-08,54400.0,54600.0,9282.0,16.79,1930,-1790,40
2006-05-09,54700.0,54900.0,10630.0,16.89,3500,-2370,-1110
2006-05-10,55000.0,55700.0,4990.0,17.13,-580,610,-10
2006-05-11,55700.0,57300.0,13570.0,17.62,-5120,2890,0
2006-05-12,57500.0,57300.0,14400.0,17.62,790,-5540,0
2006-05-15,57300.0,57000.0,6160.0,17.53,540,-2440,0
2006-05-16,57100.0,56500.0,8760.0,17.38,-1690,-310,-250
2006-05-17,55800.0,56500.0,6500.0,17.38,-1020,-1530,70
2006-05-18,56500.0,56300.0,10670.0,17.32,-3200,280,50
2006-05-19,56000.0,55800.0,15310.0,17.16,-5360,1500,0
2006-05-22,56000.0,53500.0,20540.0,16.46,2420,-7690,160
2006-05-23,53300.0,54500.0,13330.0,16.76,-8700,5670,0
2006-05-24,55000.0,54300.0,9760.0,16.7,-3840,1650,40
2006-05-25,53200.0,53100.0,10782.0,16.33,1150,-3120,100
2006-05-26,53700.0,53200.0,7131.0,16.36,-1880,130,0
2006-05-29,53700.0,52700.0,212261.0,16.21,71450,-42430,220
2006-05-30,53700.0,50700.0,76402.0,15.59,-5080,3310,70
2006-06-01,50300.0,46500.0,36793.0,14.3,-3860,3480,620
2006-06-02,46800.0,45400.0,28388.0,13.96,1840,-2160,320
2006-06-05,45450.0,44450.0,25760.0,13.67,-6430,6480,0
2006-06-07,43000.0,42350.0,16121.0,13.03,-9610,9330,200
2006-06-08,41700.0,40500.0,35641.0,12.46,1493,-843,-60
2006-06-09,40700.0,41800.0,18790.0,12.86,-1120,-3180,4300
2006-06-12,41550.0,42400.0,72834.0,13.04,19770,-20400,530
2006-06-13,41700.0,40500.0,22002.0,12.46,3350,-4230,220
2006-06-14,40200.0,41000.0,20190.0,12.61,-1080,350,350
2006-06-15,41700.0,41700.0,21740.0,12.83,2030,-6150,-520
2006-06-16,42800.0,42600.0,27680.0,13.1,-14300,-2790,60
2006-06-19,42100.0,42000.0,12960.0,12.92,3660,-7790,-60
2006-06-20,42000.0,41400.0,9620.0,12.73,-3630,-1640,0
2006-06-21,41000.0,41450.0,23550.0,12.75,-17020,-1430,200
2006-06-22,41550.0,42000.0,21430.0,12.92,-13900,1180,1300
2006-06-23,41700.0,41700.0,26874.0,12.83,-20940,-1110,780
2006-06-26,41800.0,42000.0,10611.0,12.92,-550,-2730,30
2006-06-27,42200.0,41900.0,10981.0,12.89,1590,-4320,-50
2006-06-28,41050.0,40800.0,10860.0,12.55,120,-4430,0
2006-06-29,41050.0,41700.0,11016.0,12.83,-3910,1280,780
2006-06-30,42500.0,44000.0,20690.0,13.53,560,-2990,640
2006-07-03,43850.0,44000.0,20030.0,13.53,4100,-4400,-440
2006-07-04,43750.0,43750.0,9660.0,13.46,-720,-1090,-140
2006-07-05,42800.0,42250.0,12691.0,12.99,2300,-3720,-760
2006-07-06,41650.0,41900.0,14800.0,12.89,3270,-6180,0
2006-07-07,42450.0,41950.0,6410.0,12.9,1000,-3600,0
2006-07-10,41850.0,42800.0,12590.0,13.16,-3000,680,650
2006-07-11,42300.0,42000.0,9975.0,12.92,4645,-5390,30
2006-07-12,42200.0,42100.0,6480.0,12.95,-1650,1490,-10
2006-07-13,42000.0,41600.0,12120.0,12.8,2350,-2770,480
2006-07-14,40500.0,40500.0,11210.0,12.46,5540,-4190,-1150
2006-07-18,40500.0,40100.0,8153.0,12.33,-1220,-160,-720
2006-07-19,40400.0,40200.0,8110.0,12.36,-2070,70,0
2006-07-20,40850.0,42000.0,9377.0,12.92,-5290,4410,-30
2006-07-21,41100.0,42000.0,7230.0,12.92,-3640,-570,-70
2006-07-24,41650.0,41800.0,7081.0,12.86,470,-1070,-260
2006-07-25,41850.0,42700.0,8580.0,13.13,-5480,3860,-580
2006-07-26,42800.0,42700.0,7542.0,13.13,-800,-940,-290
2006-07-27,42500.0,43000.0,9090.0,13.23,-6300,4880,-40
2006-07-28,42550.0,43000.0,11787.0,13.23,-7210,860,-600
2006-07-31,43800.0,42150.0,15974.0,12.96,-1270,-890,-610
2006-08-01,42700.0,41500.0,7497.0,12.76,-950,1860,-980
2006-08-02,42200.0,41350.0,6507.0,12.72,250,750,-1060
2006-08-03,41550.0,40950.0,4300.0,12.59,930,-920,-30
2006-08-04,40950.0,41650.0,12319.0,12.81,-3580,2050,1200
2006-08-07,41500.0,41000.0,6690.0,12.61,3790,-3670,-40
2006-08-08,41400.0,42050.0,8175.0,12.93,-5490,5310,-20
2006-08-09,41100.0,41950.0,7250.0,12.9,-1480,700,80
2006-08-10,41950.0,41600.0,9035.0,12.8,790,-3000,2220
2006-08-11,42350.0,41350.0,6050.0,12.72,-810,630,-220
2006-08-14,42300.0,41900.0,5940.0,12.89,-3600,2740,380
2006-08-16,42400.0,42400.0,9490.0,13.04,-3790,2580,-160
2006-08-17,42300.0,42200.0,7690.0,12.98,-1260,620,490
2006-08-18,42200.0,42100.0,7740.0,12.95,-2020,1370,320
2006-08-21,42900.0,41400.0,7431.0,12.73,2470,-2210,-370
2006-08-22,42300.0,43200.0,18971.0,13.29,-10170,5560,1530
2006-08-23,43500.0,47450.0,51647.0,14.59,-13225,-1855,13630
2006-08-24,48200.0,46300.0,15876.0,14.24,1230,-1080,-150
2006-08-25,46600.0,47150.0,12520.0,14.5,-2330,2400,120
2006-08-28,46450.0,45850.0,12786.0,14.1,-10,-100,110
2006-08-29,46000.0,45950.0,11266.0,14.13,-1130,670,370
2006-08-30,45800.0,47950.0,30136.0,14.75,540,-1130,620
2006-08-31,48750.0,49150.0,29526.0,15.12,-9760,8010,480
2006-09-01,49800.0,49600.0,19531.0,15.26,-6290,-390,5770
2006-09-04,50000.0,49400.0,43725.0,15.19,-3810,19010,4960
2006-09-05,48500.0,49000.0,7650.0,15.07,-360,230,250
2006-09-06,48800.0,48350.0,9050.0,14.87,1460,-1390,100
2006-09-07,47600.0,46050.0,31641.0,14.16,11671,-22251,10220
2006-09-08,46050.0,47950.0,8826.0,14.75,-2800,1120,840
2006-09-11,47450.0,48000.0,7640.0,14.76,290,-960,130
2006-09-12,47600.0,48200.0,5240.0,14.82,810,-480,-400
2006-09-13,48400.0,47900.0,9260.0,14.73,100,140,-240
2006-09-14,48000.0,49500.0,21966.0,15.22,-2760,9780,-3770
2006-09-15,48600.0,49900.0,12900.0,15.35,-730,-810,2870
2006-09-18,49900.0,50300.0,15560.0,15.47,-2520,2490,-100
2006-09-19,50000.0,48700.0,8976.0,14.98,5155,-1384,-3731
2006-09-20,48700.0,49200.0,9300.0,15.13,-680,1110,-560
2006-09-21,49350.0,49000.0,9950.0,15.07,2680,30,-2760
2006-09-22,48250.0,47000.0,11920.0,14.46,6640,-1450,-3660
2006-09-25,47800.0,46500.0,15870.0,14.3,3230,220,-3630
2006-09-26,46650.0,46350.0,11220.0,14.26,140,-3080,3100
2006-09-27,46600.0,47300.0,9040.0,14.55,-3010,2280,300
2006-09-28,47150.0,47350.0,4983.0,14.56,120,1060,-1180
2006-09-29,47850.0,50000.0,11440.0,15.38,-4220,3780,640
2006-10-02,48750.0,49000.0,21305.0,15.07,1610,2837,-4477
2006-10-04,48750.0,48400.0,7020.0,14.89,2720,-3420,880
2006-10-09,48550.0,45000.0,18274.0,13.84,-2670,880,3190
2006-10-10,45500.0,47000.0,7000.0,14.46,240,-980,500
2006-10-11,48500.0,48100.0,12980.0,14.79,-2120,3520,1020
2006-10-12,48100.0,49450.0,16500.0,15.21,780,1210,550
2006-10-13,50500.0,50300.0,12820.0,15.47,-580,820,510
2006-10-16,50000.0,51000.0,14207.0,15.69,-1613,1843,1390
2006-10-17,51500.0,50600.0,32914.0,15.56,-753,2392,-939
2006-10-18,50400.0,50700.0,18653.0,15.59,-7062,5994,1268
2006-10-19,50400.0,49650.0,13664.0,15.27,-4089,4211,88
2006-10-20,49650.0,49650.0,7420.0,15.27,-1955,1985,-10
2006-10-23,50400.0,49350.0,7864.0,15.18,-800,1090,-60
2006-10-24,49500.0,49400.0,9118.0,15.19,418,-968,530
2006-10-25,49400.0,49500.0,8514.0,15.22,-636,1016,640
2006-10-26,49500.0,50300.0,5395.0,15.47,-730,20,1520
2006-10-27,50500.0,50600.0,15958.0,15.56,1326,-47,-436
2006-10-30,50300.0,49800.0,6268.0,15.32,122,-387,-15
2006-10-31,50300.0,51200.0,11533.0,15.75,-200,190,1670
2006-11-01,51200.0,52300.0,14380.0,16.09,-882,573,2849
2006-11-02,52300.0,54900.0,93654.0,16.89,-2307,33829,-647
2006-11-03,55200.0,54700.0,198421.0,16.82,-98748,139831,-2040
2006-11-06,55600.0,56800.0,48280.0,17.47,2417,231,230
2006-11-07,57300.0,55900.0,24334.0,17.19,-5536,657,1265
2006-11-08,55300.0,55000.0,13158.0,16.92,-4217,-178,8
2006-11-09,54200.0,55900.0,11073.0,17.19,-704,-793,957
2006-11-10,55400.0,55600.0,7340.0,17.1,473,-106,-331
2006-11-13,55900.0,54000.0,26495.0,16.61,16495,-4974,-2052
2006-11-14,54500.0,53900.0,32628.0,16.58,10912,-4292,-610
2006-11-15,54200.0,53100.0,10446.0,16.33,584,-293,-611
2006-11-16,53300.0,55200.0,23892.0,16.98,1184,-6677,6218
2006-11-17,55200.0,55500.0,8133.0,17.07,-1611,1932,657
2006-11-20,56000.0,55900.0,17453.0,17.19,-3698,1286,3976
2006-11-21,55900.0,56300.0,24067.0,17.32,731,2523,-516
2006-11-22,56300.0,56800.0,25819.0,17.47,2479,-971,3382
2006-11-23,56800.0,57500.0,41098.0,17.69,4335,-5622,8551
2006-11-24,57900.0,57500.0,12280.0,17.69,-2015,1271,-35
2006-11-27,57500.0,57000.0,33696.0,17.53,5111,-4430,-251
2006-11-28,57100.0,56100.0,24172.0,17.25,2274,-4599,1662
2006-11-29,56800.0,58200.0,71037.0,17.9,-5728,-4463,10121
2006-11-30,57500.0,59000.0,20394.0,18.15,-5393,2852,3031
2006-12-01,59000.0,59300.0,26987.0,18.24,-1047,1438,-321
2006-12-04,60000.0,58100.0,8107.0,17.87,-495,289,86
2006-12-05,58700.0,57500.0,13381.0,17.69,-1133,454,529
2006-12-06,57500.0,58000.0,8348.0,17.84,-3627,471,2884
2006-12-07,57500.0,57200.0,16555.0,17.59,290,3159,2841
2006-12-08,57300.0,57100.0,9912.0,17.56,1297,-2221,2469
2006-12-11,57100.0,58000.0,10824.0,17.84,-1258,328,660
2006-12-12,58500.0,56000.0,23134.0,17.22,1457,883,1080
2006-12-13,56000.0,57200.0,9885.0,17.59,-78,-2407,2445
2006-12-14,57800.0,58100.0,39693.0,17.87,-2147,-13582,17602
2006-12-15,58500.0,58000.0,12657.0,17.84,1528,250,-1763
2006-12-18,58500.0,59900.0,32650.0,18.42,-12824,10106,2959
2006-12-19,59900.0,59000.0,17180.0,18.15,-1119,4273,326
2006-12-20,59400.0,60300.0,36376.0,18.55,-4644,-2068,5174
2006-12-21,60300.0,60300.0,65100.0,18.55,47558,-51317,643
2006-12-22,60200.0,59800.0,22906.0,18.39,-745,-1765,2385
2006-12-26,60100.0,59800.0,20377.0,18.39,1624,-2598,1412
2006-12-27,58600.0,59000.0,11261.0,18.15,1637,-1793,6
2006-12-28,59300.0,59000.0,12213.0,18.15,3697,-1554,54
2007-01-02,59000.0,57100.0,16584.0,14.71,5929,-8145,2216
2007-01-03,56400.0,55600.0,12944.0,14.32,1751,-2670,971
2007-01-04,56000.0,55800.0,13115.0,14.37,2115,-1372,300
2007-01-05,56000.0,54100.0,21480.0,13.93,6880,-2276,-4310
2007-01-08,53900.0,53700.0,28682.0,13.83,253,6633,-7048
2007-01-09,53800.0,55000.0,15217.0,14.16,-6819,6562,299
2007-01-10,54500.0,55100.0,12172.0,14.19,249,185,-173
2007-01-11,54800.0,55000.0,15384.0,14.16,-2398,4115,-1432
2007-01-12,55500.0,55300.0,5253.0,14.24,-348,-436,10
2007-01-15,56400.0,55700.0,15831.0,14.34,6757,-2218,349
2007-01-16,55900.0,56300.0,11704.0,14.5,-284,775,-290
2007-01-17,56300.0,55300.0,7060.0,14.24,3307,-3124,-259
2007-01-18,55600.0,56000.0,21694.0,14.42,-5112,11853,-4726
2007-01-19,55200.0,56400.0,24596.0,14.52,-14358,16351,-623
2007-01-22,55700.0,54700.0,10658.0,14.09,4739,-3675,-174
2007-01-23,54700.0,54600.0,20485.0,14.06,873,113,-74
2007-01-24,54600.0,54000.0,17512.0,13.91,6015,-5810,-536
2007-01-25,53900.0,53800.0,15314.0,13.86,4432,2464,-5540
2007-01-26,53600.0,53400.0,16684.0,13.75,220,-416,276
2007-01-29,53200.0,53300.0,10028.0,13.73,-2312,2193,119
2007-01-30,53000.0,53700.0,13935.0,13.83,-5986,5965,0
2007-01-31,53700.0,52700.0,6837.0,13.57,906,-540,-212
2007-02-01,52900.0,53100.0,6108.0,13.68,-311,1961,-1741
2007-02-02,53100.0,53700.0,10672.0,13.83,2823,-2814,15
2007-02-05,53400.0,53500.0,28056.0,13.78,610,-504,-64
2007-02-06,53600.0,53300.0,8850.0,13.73,1175,-191,0
2007-02-07,53100.0,53100.0,16956.0,13.68,5754,-1326,-4448
2007-02-08,53500.0,55600.0,31817.0,14.32,-9432,5158,94
2007-02-09,56000.0,56600.0,23714.0,14.58,-11160,8725,2235
2007-02-12,56600.0,56400.0,10772.0,14.52,-5264,2033,2853
2007-02-13,56400.0,56700.0,12135.0,14.6,-3634,3560,52
2007-02-14,56700.0,57700.0,11318.0,14.86,-6324,5960,12
2007-02-15,57500.0,55700.0,16191.0,14.34,-1892,4752,-3210
2007-02-16,56000.0,55500.0,24626.0,14.29,1221,-5670,2209
2007-02-20,55000.0,56000.0,5294.0,14.42,344,-558,-6
2007-02-21,56000.0,57300.0,11014.0,14.76,-3957,3997,-212
2007-02-22,57700.0,57100.0,11627.0,14.71,1997,581,-2155
2007-02-23,56800.0,56500.0,11373.0,14.55,1946,1181,-3587
2007-02-26,56500.0,56000.0,61678.0,14.42,7710,-5512,-97
2007-02-27,56500.0,55800.0,26322.0,14.37,-5921,-2416,9165
2007-02-28,53100.0,53700.0,18693.0,13.83,6208,-6194,166
2007-03-02,53600.0,54000.0,9679.0,13.91,72,349,-265
2007-03-05,54000.0,53000.0,10189.0,13.65,291,-333,-88
2007-03-06,52200.0,53200.0,9457.0,13.7,590,-898,-36
2007-03-07,53200.0,53200.0,10638.0,13.7,646,-688,-78
2007-03-08,53500.0,53900.0,27366.0,13.88,-2417,2629,-720
2007-03-09,53800.0,53200.0,9789.0,13.7,4462,-3955,-432
2007-03-12,53200.0,52900.0,6621.0,13.62,1157,-1152,-5
2007-03-13,52900.0,52200.0,10259.0,13.44,5924,-5957,98
2007-03-14,52200.0,51700.0,35926.0,13.31,-913,608,376
2007-03-15,51500.0,52400.0,30448.0,13.49,-8686,13049,-4684
2007-03-16,52700.0,53400.0,12454.0,13.75,-9084,9141,-57
2007-03-19,52700.0,53400.0,11586.0,13.75,-3954,2200,-431
2007-03-20,53000.0,53200.0,9365.0,13.7,-3373,3669,-6
2007-03-21,53000.0,52700.0,11201.0,13.57,-624,3093,-2469
2007-03-22,52600.0,51700.0,18752.0,13.31,7258,-7453,-855
2007-03-23,51800.0,52200.0,9706.0,13.44,-970,1866,-386
2007-03-26,52200.0,52300.0,11578.0,13.47,-908,3525,0
2007-03-27,52300.0,52300.0,9080.0,13.47,-1012,934,-5
2007-03-28,52500.0,51500.0,10676.0,13.26,-369,68,-126
2007-03-29,51500.0,51800.0,214585.0,13.34,1168,-31191,145
2007-03-30,51800.0,51300.0,13414.0,13.21,2142,-1840,-185
2007-04-02,51300.0,51700.0,15405.0,13.31,-5297,4646,-83
2007-04-03,51500.0,49100.0,29997.0,12.65,4142,-442,-3261
2007-04-04,49200.0,49500.0,13008.0,12.75,-317,-3213,2100
2007-04-05,50200.0,50300.0,26345.0,12.95,-2322,620,-300
2007-04-06,51600.0,50300.0,13924.0,12.95,-1180,1287,-107
2007-04-09,50300.0,49500.0,13008.0,12.75,-3653,1306,106
2007-04-10,49350.0,49500.0,12480.0,12.75,-930,1370,-310
2007-04-11,49800.0,49500.0,18389.0,12.75,3490,-3020,-270
2007-04-12,49500.0,50300.0,29323.0,12.95,-480,-590,300
2007-04-13,50300.0,49500.0,13101.0,12.75,5124,-4861,435
2007-04-16,49500.0,50100.0,17580.0,12.9,-349,-671,620
2007-04-17,50300.0,50000.0,28247.0,12.88,4191,-10035,5844
2007-04-18,50400.0,51500.0,27122.0,13.26,-2374,-1867,4271
2007-04-19,52300.0,51200.0,25123.0,13.19,-2732,-2313,1907
2007-04-20,51800.0,52200.0,26569.0,13.44,-2232,2252,97
2007-04-23,52300.0,52500.0,28867.0,13.52,-7239,6811,865
2007-04-24,52200.0,53100.0,25863.0,13.68,-8679,6781,4806
2007-04-25,53400.0,52800.0,33419.0,13.6,-6431,7732,-1297
2007-04-26,52600.0,54200.0,27850.0,13.96,-8986,7829,-843
2007-04-27,54200.0,55000.0,40330.0,14.16,-9342,18824,468
2007-04-30,55500.0,56600.0,29522.0,14.58,-13100,12483,2475
2007-05-02,56100.0,56600.0,18916.0,14.58,-5251,2654,153
2007-05-03,56100.0,58100.0,42628.0,14.96,-20940,17133,397
2007-05-04,58200.0,59500.0,50960.0,15.32,4991,-3930,-1336
2007-05-07,59300.0,58600.0,22708.0,15.09,-6864,10014,-747
2007-05-08,58300.0,58200.0,21779.0,14.99,-8561,8400,93
2007-05-09,57100.0,59000.0,16754.0,15.19,-2842,2874,51
2007-05-10,59000.0,58200.0,22270.0,14.99,-5278,1601,197
2007-05-11,55500.0,58000.0,24342.0,14.94,-2493,3073,304
2007-05-14,57600.0,57500.0,17750.0,14.81,-939,1606,-667
2007-05-15,57300.0,57500.0,10999.0,14.81,-4540,4066,476
2007-05-16,57500.0,58100.0,22346.0,14.96,-8096,6372,-304
2007-05-17,58500.0,60200.0,56043.0,15.5,2864,2007,-569
2007-05-18,60900.0,61500.0,27051.0,15.84,4703,-1122,-680
2007-05-21,61500.0,62000.0,26686.0,15.97,1489,-2065,-742
2007-05-22,62000.0,61100.0,24247.0,15.74,7401,-6017,314
2007-05-23,61100.0,62300.0,58625.0,16.04,11171,1308,-11001
2007-05-25,61900.0,62900.0,29249.0,16.2,3442,-4619,1285
2007-05-28,62500.0,63400.0,18924.0,16.33,702,-3015,2333
2007-05-29,63500.0,63000.0,33029.0,16.22,4401,-417,1681
2007-05-30,62600.0,65500.0,41556.0,16.87,-12960,12909,706
2007-05-31,65500.0,65900.0,25057.0,16.97,-4160,3457,-1415
2007-06-01,65000.0,63500.0,24712.0,16.35,3113,-2626,56
2007-06-04,63900.0,62600.0,36497.0,16.12,10897,-9733,-885
2007-06-05,62000.0,63500.0,38240.0,16.35,-5793,-886,239
2007-06-07,63700.0,67200.0,82453.0,17.31,-11272,17815,941
2007-06-08,67300.0,69000.0,46449.0,17.77,-20122,23250,-5442
2007-06-11,70000.0,69100.0,33403.0,17.8,-2322,10269,-7989
2007-06-12,68400.0,70000.0,29006.0,18.03,-7841,-4509,-2341
2007-06-13,69800.0,69000.0,13556.0,17.77,-3871,4373,-360
2007-06-14,69500.0,70400.0,38645.0,18.13,-11081,5232,5445
2007-06-15,69600.0,71000.0,18831.0,18.29,1526,455,-1881
2007-06-18,70500.0,72100.0,19947.0,18.57,-3829,2935,806
2007-06-19,73200.0,76900.0,40155.0,19.8,-12724,-703,13610
2007-06-20,76500.0,75500.0,26692.0,19.44,3514,-279,-4136
2007-06-21,74100.0,75500.0,28964.0,19.44,-7714,5271,2269
2007-06-22,74100.0,74700.0,18070.0,19.24,-6277,4011,2306
2007-06-25,74700.0,72200.0,8901.0,18.59,191,-124,-84
2007-06-26,71100.0,70000.0,14488.0,18.03,-3699,3380,498
2007-06-27,69200.0,69800.0,20665.0,17.98,-7892,1950,5726
2007-06-28,70000.0,74500.0,20758.0,19.19,-7080,-1203,8174
2007-06-29,75900.0,74000.0,17599.0,19.06,-9415,3440,6951
2007-07-02,75400.0,74000.0,14357.0,19.06,-4248,4928,273
2007-07-03,74000.0,75000.0,16033.0,19.32,-4323,2615,904
2007-07-04,74500.0,75400.0,22544.0,19.42,-9372,3696,6336
2007-07-05,76900.0,74900.0,25223.0,19.29,4529,-3678,497
2007-07-06,73600.0,74900.0,13294.0,19.29,-5933,2402,3529
2007-07-09,73700.0,73000.0,10002.0,18.8,707,-1086,497
2007-07-10,73100.0,72700.0,9608.0,18.72,182,-1022,912
2007-07-11,72500.0,72500.0,24089.0,18.67,-4606,232,4436
2007-07-12,72700.0,74800.0,36810.0,19.26,-19143,8821,9760
2007-07-13,77100.0,78900.0,40544.0,20.32,5460,135,1851
2007-07-16,79800.0,79900.0,22337.0,20.58,-2737,4874,-2137
2007-07-18,79900.0,78900.0,16490.0,20.32,3005,-522,-1551
2007-07-19,77700.0,79400.0,13434.0,20.45,-5165,4998,-234
2007-07-20,79600.0,80700.0,22577.0,20.78,637,-704,340
2007-07-23,81500.0,81400.0,25516.0,20.96,-13414,14950,250
2007-07-24,81500.0,81000.0,17485.0,20.86,-3659,4752,-1089
2007-07-25,80700.0,80900.0,17382.0,20.83,314,-596,238
2007-07-26,79700.0,80200.0,16499.0,20.65,-987,-417,1721
2007-07-27,79800.0,76200.0,19952.0,19.62,535,-1992,977
2007-07-30,76200.0,76200.0,14767.0,19.62,2475,-2971,491
2007-07-31,76500.0,80100.0,34038.0,20.63,-5391,3041,2548
2007-08-01,81800.0,79800.0,34939.0,20.55,199,6154,-5142
2007-08-02,79900.0,80400.0,30310.0,20.71,3457,3063,-7184
2007-08-03,79600.0,79700.0,18077.0,20.53,1007,1993,-886
2007-08-06,77100.0,81000.0,21408.0,20.86,-5917,9762,-3929
2007-08-07,82500.0,82900.0,30691.0,21.35,-319,4159,-5035
2007-08-08,84000.0,85800.0,27421.0,22.1,-14439,14860,-317
2007-08-09,85800.0,83300.0,21379.0,21.45,8748,-991,-7111
2007-08-10,82000.0,79300.0,22045.0,20.42,3383,-1760,-1403
2007-08-13,80900.0,79600.0,16377.0,20.5,-236,3716,-3007
2007-08-14,79000.0,77200.0,11828.0,19.88,1,2573,-2593
2007-08-16,75000.0,72200.0,32710.0,18.59,-8565,10209,-2006
2007-08-17,73500.0,69300.0,25981.0,17.85,-3268,-1227,1796
2007-08-20,70700.0,71700.0,17716.0,18.47,5291,-5769,536
2007-08-21,71300.0,71800.0,12709.0,18.49,456,-3068,1322
2007-08-22,71600.0,76300.0,21434.0,19.65,-5701,1606,4457
2007-08-23,76300.0,80000.0,21469.0,20.6,-11142,12173,-984
2007-08-24,79700.0,78300.0,5410.0,20.17,1436,-125,-1259
2007-08-27,78700.0,79100.0,14258.0,20.37,248,1025,52
2007-08-28,78100.0,80500.0,10120.0,20.73,-2305,1966,156
2007-08-29,79700.0,80500.0,20121.0,20.73,-1243,-872,1732
2007-08-30,82200.0,82500.0,23809.0,21.25,7393,-7591,975
2007-08-31,82900.0,84400.0,83749.0,21.74,-8592,51862,4907
2007-09-03,84500.0,84400.0,15048.0,21.74,-2098,-460,845
2007-09-04,83500.0,81300.0,10257.0,20.94,-911,621,12
2007-09-05,81500.0,79000.0,22224.0,20.35,2821,-7837,5502
2007-09-06,79600.0,83100.0,20194.0,21.4,-6482,2626,2879
2007-09-07,82100.0,82200.0,18666.0,21.17,-931,-1060,-1290
2007-09-10,79000.0,82200.0,27329.0,21.17,-10665,10808,-1943
2007-09-11,81600.0,84600.0,25036.0,21.79,-3886,8976,-5180
2007-09-12,85000.0,85000.0,28799.0,21.89,-7949,10855,-3546
2007-09-13,86400.0,84000.0,21537.0,21.63,-443,1922,-1480
2007-09-14,85000.0,84200.0,12762.0,21.68,-3334,2133,1007
2007-09-17,84100.0,82600.0,13664.0,21.27,3620,-4247,-366
2007-09-18,82600.0,82100.0,29415.0,21.14,-3089,-1934,178
2007-09-19,83000.0,85700.0,23106.0,22.07,-15209,10347,3123
2007-09-20,86000.0,85000.0,18897.0,21.89,1499,-1794,203
2007-09-21,84500.0,85500.0,21010.0,22.02,-5229,5806,-1203
2007-09-27,86100.0,88000.0,35129.0,22.66,-15507,11866,375
2007-09-28,89400.0,90000.0,27261.0,23.18,-10416,13189,-3199
2007-10-01,90000.0,89100.0,18989.0,22.95,-4397,2078,-292
2007-10-02,88800.0,91700.0,27199.0,23.62,-14621,9796,3828
2007-10-04,91700.0,94500.0,24921.0,24.34,-8860,7620,1293
2007-10-05,94800.0,91600.0,10390.0,23.59,1835,14,-2294
2007-10-08,93000.0,92000.0,23024.0,23.69,-8868,-1256,12269
2007-10-09,91500.0,91600.0,8027.0,23.59,-968,944,40
2007-10-10,91600.0,92000.0,8416.0,23.69,375,-378,287
2007-10-11,92300.0,91000.0,21655.0,23.44,8434,-4908,1892
2007-10-12,91700.0,88500.0,14897.0,22.79,3438,-296,-3243
2007-10-15,91000.0,90600.0,11279.0,23.33,1714,1156,-2847
2007-10-16,90500.0,94300.0,27895.0,24.29,-8194,7825,-1002
2007-10-17,95000.0,90500.0,18185.0,23.31,1845,-1156,-1315
2007-10-18,90600.0,91500.0,22027.0,23.56,-2732,5897,-3368
2007-10-19,92000.0,89800.0,28085.0,23.13,3006,-3562,856
2007-10-22,86100.0,87500.0,15472.0,22.53,-3055,-1942,4387
2007-10-23,88000.0,87000.0,7566.0,22.41,3103,-2594,-857
2007-10-24,87000.0,86500.0,25228.0,22.28,-5042,2990,2449
2007-10-25,88300.0,88900.0,15113.0,22.89,-5844,6642,-1136
2007-10-26,87800.0,87600.0,17343.0,22.56,-2779,6121,-3414
2007-10-29,88000.0,87600.0,15872.0,22.56,-2614,3118,425
2007-10-30,86800.0,89000.0,18102.0,22.92,-551,3260,-1852
2007-10-31,90000.0,93900.0,30347.0,24.18,-8389,9610,-2470
2007-11-01,93900.0,92900.0,26346.0,23.93,-3607,-4593,6310
2007-11-02,92500.0,90900.0,18243.0,23.41,2244,1914,-1953
2007-11-05,90200.0,91400.0,17505.0,23.54,4768,-5655,1045
2007-11-06,92000.0,99900.0,72649.0,25.73,-2365,10156,-7933
2007-11-07,100000.0,95000.0,29648.0,24.47,5162,-16,-3154
2007-11-08,94200.0,92200.0,27861.0,23.74,-279,-6726,7358
2007-11-09,92500.0,98600.0,72734.0,25.39,-13391,10470,6738
2007-11-12,97500.0,97000.0,25105.0,24.98,-5547,7165,-670
2007-11-13,97000.0,95900.0,16241.0,24.7,-3189,4526,-1287
2007-11-14,96000.0,94500.0,26314.0,24.34,4539,-2396,-2233
2007-11-15,93800.0,91100.0,15283.0,23.46,-459,877,-519
2007-11-16,90000.0,89900.0,17278.0,23.15,-1816,113,1713
2007-11-19,89900.0,89600.0,9978.0,23.08,439,-1223,1179
2007-11-20,89000.0,91700.0,16119.0,23.62,-5316,3293,3112
2007-11-21,90400.0,86000.0,19421.0,22.15,6379,-7567,-1085
2007-11-22,85800.0,86100.0,22066.0,22.17,-8129,10012,-1867
2007-11-23,87800.0,85000.0,20652.0,21.89,-9530,8033,-1211
2007-11-26,84200.0,85100.0,29340.0,21.92,12510,-2131,-10964
