Symbol,아이에스동서_시가(원),아이에스동서_종가(원),아이에스동서_거래량(주),아이에스동서_PER(IFRS-연결),아이에스동서_순매수수량(개인)(주),아이에스동서_순매수수량(기관계)(주),아이에스동서_순매수수량(외국인계)(주)
2011-02-16,19000.0,19300.0,11770.0,16.15,-150,0,150
2011-02-17,19300.0,19300.0,8490.0,16.15,340,0,-340
2011-02-18,19450.0,19250.0,9620.0,16.11,-650,-10,660
2011-02-21,19700.0,19300.0,7310.0,16.15,30,0,-30
2011-02-22,19300.0,19300.0,10090.0,16.15,370,0,-370
2011-02-23,19100.0,19300.0,12742.0,16.15,150,0,-150
2011-02-24,19300.0,19600.0,11030.0,16.4,-770,0,770
2011-02-25,19700.0,19250.0,3295.0,16.11,-250,0,250
2011-02-28,19150.0,19200.0,2450.0,16.07,280,0,-280
2011-03-02,18800.0,19200.0,4743.0,16.07,-860,0,860
2011-03-03,19200.0,19150.0,740.0,16.03,0,0,0
2011-03-04,19000.0,19050.0,2270.0,15.94,-150,0,150
2011-03-07,19100.0,19000.0,3730.0,15.9,-350,0,350
2011-03-08,18850.0,19000.0,5451.0,15.9,-210,0,210
2011-03-09,19000.0,19000.0,7560.0,15.9,-670,0,670
2011-03-10,19000.0,19000.0,14640.0,15.9,-270,0,270
2011-03-11,19000.0,19000.0,7194.0,15.9,140,0,-140
2011-03-14,18500.0,18950.0,7770.0,15.86,-20,0,20
2011-03-15,19000.0,18700.0,13360.0,15.65,60,0,-60
2011-03-16,18750.0,18500.0,3410.0,15.48,420,-10,-410
2011-03-17,18900.0,18700.0,10130.0,15.65,180,0,-180
2011-03-18,18350.0,18600.0,2970.0,15.57,430,0,-430
2011-03-21,19000.0,18800.0,2480.0,15.74,-50,0,50
2011-03-22,19000.0,18850.0,9080.0,15.78,-70,0,70
2011-03-23,19000.0,18900.0,1940.0,15.82,-740,0,740
2011-03-24,19400.0,19000.0,18400.0,15.9,-920,0,920
2011-03-25,19300.0,19100.0,7770.0,15.99,-470,0,470
2011-03-28,19000.0,19000.0,7600.0,15.9,-690,0,690
2011-03-29,19300.0,19200.0,7580.0,16.07,-570,0,570
2011-03-30,19050.0,19100.0,15420.0,15.99,-560,0,560
2011-03-31,19100.0,19150.0,30480.0,16.03,-1400,0,1400
2011-04-01,19400.0,19200.0,23760.0,16.07,-1330,0,1330
2011-04-04,19100.0,20000.0,25370.0,16.74,5080,0,-80
2011-04-05,20700.0,20000.0,23860.0,16.74,-1320,0,1320
2011-04-06,20300.0,20000.0,9010.0,16.74,-1230,0,1230
2011-04-07,20000.0,20500.0,5936.0,17.16,-760,0,760
2011-04-08,20250.0,20900.0,46551.0,17.49,9460,0,540
2011-04-11,20900.0,20900.0,8200.0,17.49,-570,-10,580
2011-04-12,21000.0,20700.0,9920.0,17.33,750,0,-750
2011-04-13,20450.0,20600.0,38410.0,17.24,200,0,-200
2011-04-14,20500.0,20800.0,4890.0,17.41,90,0,-90
2011-04-15,20800.0,20600.0,10370.0,17.24,-2330,1640,690
2011-04-18,20900.0,23000.0,81526.0,19.25,320,0,-320
2011-04-19,22400.0,22900.0,29910.0,19.17,-1740,0,1740
2011-04-20,22900.0,23300.0,32447.0,19.5,-730,0,730
2011-04-21,23300.0,23300.0,27608.0,19.5,-5560,4580,980
2011-04-22,23300.0,23500.0,14500.0,19.67,-1370,-80,1150
2011-04-25,24000.0,24050.0,27560.0,20.13,-2640,0,2840
2011-04-26,24500.0,24250.0,27250.0,20.3,-2020,360,1660
2011-04-27,24700.0,25850.0,44721.0,21.64,-3730,3400,430
2011-04-28,27100.0,27000.0,79540.0,22.6,-6680,9740,-4040
2011-04-29,27200.0,26200.0,72230.0,21.93,1730,0,-1730
2011-05-02,25800.0,26500.0,9659.0,22.18,-1439,0,1439
2011-05-03,26500.0,26350.0,25049.0,22.05,238,1032,-1270
2011-05-04,26600.0,25900.0,23620.0,21.68,-1840,930,910
2011-05-06,26500.0,25800.0,33030.0,21.59,3970,200,-4240
2011-05-09,26500.0,26200.0,25840.0,21.93,680,-210,-540
2011-05-11,26300.0,26200.0,36980.0,21.93,4480,0,-4480
2011-05-12,26050.0,26000.0,23250.0,21.76,330,0,-330
2011-05-13,25750.0,25800.0,18060.0,21.59,-930,0,930
2011-05-16,25600.0,25950.0,3800.0,21.72,10,0,-10
2011-05-17,25950.0,25900.0,7640.0,21.68,-960,-710,1670
2011-05-18,25800.0,26600.0,37390.0,22.26,-500,0,500
2011-05-19,26600.0,26400.0,11650.0,22.1,-300,-50,350
2011-05-20,26900.0,27400.0,20549.0,22.93,90,600,-690
2011-05-23,27800.0,26800.0,12402.0,22.43,30,0,-30
2011-05-24,26300.0,26700.0,6110.0,22.35,-920,0,920
2011-05-25,27450.0,26600.0,9152.0,22.26,-640,130,510
2011-05-26,27000.0,26650.0,9040.0,22.31,-1120,-10,1160
2011-05-27,27200.0,26600.0,7760.0,22.26,-2650,0,2710
2011-05-30,27000.0,26600.0,12770.0,22.26,6450,-7300,850
2011-05-31,26550.0,27250.0,31912.0,22.81,-12888,530,13150
2011-06-01,28750.0,28000.0,55378.0,23.43,-21592,-2640,24210
2011-06-02,27900.0,27700.0,13970.0,23.18,-2530,-880,3410
2011-06-03,27950.0,27550.0,14062.0,23.06,62,-1180,1120
2011-06-07,27300.0,27400.0,13550.0,22.93,-3650,-640,4340
2011-06-08,27050.0,26900.0,23946.0,22.52,11516,-3350,-8020
2011-06-09,26800.0,25850.0,47950.0,21.64,10160,1610,-11650
2011-06-10,25850.0,26350.0,27990.0,22.05,-16370,16280,110
2011-06-13,26000.0,25000.0,23130.0,20.92,3990,-380,-3710
2011-06-14,24500.0,24900.0,41520.0,20.84,530,-2030,1650
2011-06-15,24600.0,24900.0,8940.0,20.84,10,-80,50
2011-06-16,24900.0,25000.0,8800.0,20.92,-4460,-150,4470
2011-06-17,24800.0,25700.0,7370.0,21.51,-2930,90,2730
2011-06-20,25950.0,25600.0,24320.0,21.43,14090,-13850,-170
2011-06-21,28500.0,26050.0,9610.0,21.8,-3490,2770,760
2011-06-22,26800.0,26550.0,17652.0,22.22,-1500,-170,1750
2011-06-23,29500.0,29300.0,141680.0,24.52,30400,-30660,260
2011-06-24,29200.0,28100.0,21180.0,23.52,-70,-1660,1720
2011-06-27,28800.0,27650.0,21520.0,23.14,-60,-20,280
2011-06-28,27650.0,28000.0,11410.0,23.43,-3990,-1000,4930
2011-06-29,28700.0,28000.0,30610.0,23.43,2260,-970,-1310
2011-06-30,28000.0,28350.0,9210.0,23.73,-80,-490,520
2011-07-01,27750.0,28000.0,7461.0,23.43,311,-1261,1010
2011-07-04,27900.0,28000.0,7740.0,23.43,-120,-1960,2020
2011-07-05,27850.0,27850.0,18221.0,23.31,-2500,230,2230
2011-07-06,27700.0,28500.0,34364.0,23.85,-3660,-1480,5140
2011-07-07,20000.0,19500.0,26330.0,24.48,-7530,0,7540
2011-07-08,19700.0,19400.0,14171.0,24.36,-1650,40,1600
2011-07-11,19000.0,19200.0,10130.0,24.1,-3840,1450,2390
2011-07-12,19400.0,18950.0,4820.0,23.79,50,480,-470
2011-07-13,18900.0,18800.0,9733.0,23.6,-1620,-10,1680
2011-07-14,18700.0,18900.0,6290.0,23.73,1950,-190,-1700
2011-07-15,18700.0,18950.0,4900.0,23.79,-260,-50,230
2011-07-18,18900.0,19000.0,8340.0,23.85,1400,260,-1580
2011-07-19,18950.0,18950.0,9350.0,23.79,-60,80,-100
2011-07-20,18950.0,19450.0,16640.0,24.42,-30,10,-30
2011-07-21,19500.0,19150.0,10690.0,24.04,-550,240,260
2011-07-22,19300.0,19100.0,6920.0,23.98,-1450,360,1090
2011-07-25,19500.0,19000.0,15170.0,23.85,1090,0,-1020
2011-07-26,19000.0,19700.0,15970.0,24.73,-340,-210,500
2011-07-27,19250.0,20100.0,11053.0,25.23,-180,60,120
2011-07-28,20450.0,20100.0,7760.0,25.23,1040,30,-1060
2011-07-29,19700.0,20500.0,32595.0,25.74,-925,565,400
2011-08-01,20750.0,20500.0,37759.0,25.74,-1400,-390,1790
2011-08-02,20500.0,20550.0,14550.0,25.8,590,0,-570
2011-08-03,20500.0,20500.0,44380.0,25.74,7830,-3400,-4330
2011-08-04,20500.0,20450.0,39980.0,25.67,4440,-540,-3940
2011-08-05,20000.0,20250.0,48550.0,25.42,2400,-1280,-1140
2011-08-08,19750.0,20000.0,72480.0,25.11,-2160,2970,-790
2011-08-09,19200.0,19200.0,59480.0,24.1,22550,-14330,-8180
2011-08-10,19900.0,19200.0,43010.0,24.1,29150,-18670,-10480
2011-08-11,19050.0,19150.0,15270.0,24.04,-4330,4610,-280
2011-08-12,19250.0,18900.0,28690.0,23.73,2590,95,-2680
2011-08-16,19000.0,19000.0,28320.0,23.85,-4300,50,4310
2011-08-17,19350.0,18800.0,19760.0,23.6,-330,-210,530
2011-08-18,19200.0,18600.0,20025.0,23.35,1700,200,-1890
2011-08-19,18300.0,18000.0,31848.0,22.6,-560,-30,540
2011-08-22,17300.0,17350.0,10762.0,21.78,450,30,-570
2011-08-23,17750.0,17400.0,39335.0,21.85,-300,70,240
2011-08-24,17350.0,17250.0,14311.0,21.66,1920,-10,-1780
2011-08-25,17000.0,17050.0,11174.0,21.41,240,170,-1540
2011-08-26,17050.0,16850.0,17510.0,21.15,-4460,-220,300
2011-08-29,16800.0,16850.0,16090.0,21.15,2260,-1700,-480
2011-08-30,16850.0,16650.0,34777.0,20.9,-3602,1532,2060
2011-08-31,16650.0,17400.0,35905.0,21.85,114,1030,-1140
2011-09-01,17400.0,17250.0,35072.0,21.66,-1640,1120,530
2011-09-02,16900.0,17150.0,7771.0,22.44,-90,-30,120
2011-09-05,16900.0,16850.0,7020.0,22.05,2190,30,-2220
2011-09-06,16850.0,17100.0,10580.0,22.38,2740,-240,-2500
2011-09-07,17350.0,17200.0,2590.0,22.51,90,30,-120
2011-09-08,17200.0,17200.0,7780.0,22.51,1180,-1040,-190
2011-09-09,16700.0,17150.0,4920.0,22.44,1060,-400,-620
2011-09-14,16700.0,16750.0,11310.0,21.92,3220,0,-2250
2011-09-15,16900.0,16550.0,14271.0,21.66,2190,0,-190
2011-09-16,16600.0,16500.0,23900.0,21.59,630,-1090,2380
2011-09-19,16500.0,15850.0,23020.0,20.74,90,10,-20
2011-09-20,15350.0,13500.0,52483.0,17.67,1860,-290,2370
2011-09-21,12000.0,11500.0,474995.0,15.05,69690,-74770,4990
2011-09-22,9800.0,9800.0,81003.0,12.82,200,-1200,1000
2011-09-23,8330.0,10000.0,3583742.0,13.09,-11309,-25051,17320
2011-09-26,8530.0,8500.0,718828.0,11.12,126420,-126370,-7070
2011-09-27,8000.0,7250.0,2380253.0,9.49,313268,-293648,-10840
2011-09-28,7450.0,7130.0,918789.0,9.33,122145,-139405,17350
2011-09-29,7000.0,7450.0,605155.0,9.75,-11800,-10,11990
2011-09-30,7770.0,8270.0,777250.0,10.82,10150,-2060,-8080
2011-10-04,7630.0,7370.0,320318.0,9.64,4950,-480,-4490
2011-10-05,7520.0,6650.0,281767.0,8.7,23170,-10610,-12590
2011-10-06,6650.0,6650.0,0.0,8.7,0,0,0
2011-10-07,7060.0,7640.0,538780.0,10.0,-22010,7521,15550
2011-10-10,7700.0,8190.0,357179.0,10.72,10670,3100,-13700
2011-10-11,8490.0,8140.0,226038.0,10.65,37710,-9890,-18250
2011-10-12,8190.0,8200.0,127425.0,10.73,12450,-40,-12410
2011-10-13,8500.0,8250.0,159636.0,10.8,17230,50,-17280
2011-10-14,8290.0,8090.0,92521.0,10.59,3890,20,-3880
2011-10-17,8120.0,8120.0,128566.0,10.63,-16590,-20,16610
2011-10-18,7900.0,7730.0,126115.0,10.12,6050,0,-6050
2011-10-19,7730.0,7890.0,145820.0,10.32,-8880,-160,9040
2011-10-20,7820.0,7210.0,156924.0,9.43,2570,0,-2570
2011-10-21,7380.0,7520.0,87229.0,9.84,-13910,-110,14020
2011-10-24,7670.0,7780.0,80940.0,10.18,5495,-50,-5445
2011-10-25,7870.0,7710.0,78215.0,10.09,5210,20,-5230
2011-10-26,7560.0,7880.0,64606.0,10.31,-6900,-30,6930
2011-10-27,7980.0,7900.0,94067.0,10.34,9755,-1535,-8220
2011-10-28,8090.0,8150.0,146285.0,10.66,-530,-120,630
2011-10-31,8200.0,8030.0,47342.0,10.51,3450,-10,-3440
2011-11-01,7950.0,9230.0,366860.0,12.08,-52040,53740,-1690
2011-11-02,9020.0,9800.0,624692.0,12.82,4250,10760,-15910
2011-11-03,9900.0,10150.0,333206.0,13.28,11983,817,-12800
2011-11-04,10400.0,10400.0,190483.0,13.61,8470,5480,-10970
2011-11-07,10400.0,10300.0,179228.0,13.48,-18440,770,-1720
2011-11-08,10350.0,10000.0,81666.0,13.09,-1930,520,1360
2011-11-09,10000.0,10350.0,88543.0,13.54,-6270,8680,520
2011-11-10,9950.0,9900.0,178271.0,12.95,19830,-10,-16780
2011-11-11,10000.0,10150.0,63370.0,13.28,-590,350,330
2011-11-14,10400.0,10350.0,99120.0,13.54,-3120,5740,-2620
2011-11-15,10350.0,9990.0,106780.0,13.07,40940,-44180,3240
2011-11-16,10000.0,9900.0,75172.0,12.95,-3390,70,3330
2011-11-17,9890.0,10500.0,113681.0,13.74,-370,-8380,-6270
2011-11-18,10500.0,12050.0,1110567.0,15.77,238869,-197229,-21430
2011-11-21,12200.0,12500.0,491859.0,16.36,-94886,95770,-1110
2011-11-22,12550.0,12650.0,385887.0,16.55,-33140,14255,-2310
2011-11-23,12600.0,12900.0,508312.0,16.88,26865,-30510,185
2011-11-24,12850.0,14500.0,1200371.0,18.97,-72514,-10736,61950
2011-11-25,14450.0,14200.0,1743161.0,18.58,-7500,-63504,-4224
2011-11-28,14350.0,14400.0,243802.0,18.84,-44951,24640,5830
2011-11-29,14550.0,14250.0,179137.0,18.65,-3567,-16003,-4360
2011-11-30,14100.0,13500.0,491893.0,17.67,61866,-18220,-37576
2011-12-01,13650.0,13600.0,374910.0,17.8,143421,-171586,27185
2011-12-02,13750.0,14200.0,185469.0,18.58,-40120,20060,13850
2011-12-05,14150.0,14100.0,121312.0,18.45,21140,-24880,3500
2011-12-06,13950.0,13650.0,194311.0,17.86,57850,-54460,-3350
2011-12-07,13450.0,13550.0,165821.0,17.73,-1584,-8870,10204
2011-12-08,13550.0,14300.0,186630.0,18.71,-24884,27487,-2603
2011-12-09,14100.0,14000.0,106785.0,18.32,1263,19890,-17330
2011-12-12,14300.0,14550.0,144963.0,19.04,-21295,20925,2530
2011-12-13,14500.0,14400.0,131551.0,18.84,-16690,20660,-4890
2011-12-14,14300.0,14350.0,68108.0,18.78,-7829,12329,-4260
2011-12-15,14250.0,14500.0,126400.0,18.97,-9690,8490,1210
2011-12-16,14600.0,14900.0,163596.0,19.5,6200,-7470,-4530
2011-12-19,15100.0,14000.0,295636.0,18.32,-38429,38887,-3550
2011-12-20,14150.0,14100.0,70171.0,18.45,8430,-9840,-960
2011-12-21,14250.0,14050.0,98440.0,18.39,-17320,16415,-390
2011-12-22,14100.0,13900.0,208725.0,18.19,-61130,56220,4910
2011-12-23,14050.0,14050.0,133692.0,18.39,-41705,26155,19490
2011-12-26,14000.0,13700.0,53714.0,17.93,11970,-10540,-2310
2011-12-27,13800.0,13650.0,101811.0,17.86,-3589,-2721,6340
2011-12-28,13200.0,14100.0,62513.0,18.45,-20570,17390,-1320
2011-12-29,13850.0,13800.0,81078.0,18.06,-21380,27040,-11640
2012-01-02,13850.0,13250.0,47912.0,21.95,872,820,660
2012-01-03,13250.0,12950.0,147173.0,21.45,1530,-23970,16770
2012-01-04,13100.0,12800.0,154051.0,21.2,7448,-22340,15630
2012-01-05,12800.0,12700.0,90026.0,21.03,16369,-15530,-859
2012-01-06,12750.0,13100.0,112210.0,21.7,15208,-13941,-1200
2012-01-09,13200.0,13500.0,99270.0,22.36,-9047,15927,-8290
2012-01-10,13700.0,14400.0,196925.0,23.85,-70354,78144,-5660
2012-01-11,14400.0,14000.0,142384.0,23.19,38104,-28784,-2470
2012-01-12,14000.0,13650.0,45603.0,22.61,9980,-14560,2150
2012-01-13,13400.0,13400.0,100736.0,22.19,-25784,-3126,26520
2012-01-16,13200.0,13400.0,40630.0,22.19,-4320,2140,7660
2012-01-17,13300.0,13600.0,59154.0,22.52,3104,-1554,420
2012-01-18,13600.0,13300.0,50621.0,22.03,-950,4980,-5970
2012-01-19,13300.0,12850.0,87759.0,21.28,30458,-38368,4210
2012-01-20,12850.0,13050.0,80452.0,21.61,5428,-27280,24072
2012-01-25,13200.0,12750.0,59703.0,21.12,24350,-33397,8327
2012-01-26,12750.0,13000.0,64218.0,21.53,-163,-6830,6692
2012-01-27,12900.0,12900.0,22829.0,21.37,6660,-10190,3910
2012-01-30,12800.0,12950.0,77360.0,21.45,14880,-14350,280
2012-01-31,13000.0,12900.0,58355.0,21.37,-724,-4440,7454
2012-02-01,12700.0,12950.0,60723.0,21.45,-8780,-680,6980
2012-02-02,12950.0,12950.0,94810.0,21.45,-6510,3360,11610
2012-02-03,12900.0,12650.0,100056.0,20.95,11670,-11530,1550
2012-02-06,12650.0,12800.0,32338.0,21.2,-1940,-550,2600
2012-02-07,12900.0,13150.0,87037.0,21.78,-18737,19920,-1153
2012-02-08,13250.0,13250.0,55460.0,21.95,4827,-5777,480
2012-02-09,13450.0,13400.0,100476.0,22.19,44210,-25580,1160
2012-02-10,13400.0,14150.0,193310.0,23.44,-40940,32930,2680
2012-02-13,14000.0,14850.0,178161.0,24.6,-10375,11310,-1100
2012-02-14,15050.0,14800.0,86588.0,24.51,16165,-12375,-3740
2012-02-15,14500.0,14650.0,97699.0,24.26,3020,-7350,430
2012-02-16,14400.0,14500.0,60477.0,24.02,-5760,3789,650
2012-02-17,14650.0,14600.0,70850.0,24.18,25550,-27820,-1290
2012-02-20,14600.0,14350.0,64331.0,23.77,12013,-15130,-1263
2012-02-21,14300.0,14700.0,80573.0,24.35,-1841,-7789,4870
2012-02-22,14700.0,15600.0,353323.0,25.84,31062,-31742,1290
2012-02-23,15500.0,15850.0,90660.0,26.25,-9190,6780,1140
2012-02-24,16100.0,15800.0,113230.0,26.17,26490,-20320,-9080
2012-02-27,15800.0,16400.0,106832.0,27.16,12093,-9460,-1833
2012-02-28,16350.0,16600.0,92346.0,27.49,8430,11550,-22760
2012-02-29,16800.0,16650.0,96114.0,27.58,-9120,17020,-3770
2012-03-02,16400.0,15950.0,187060.0,26.42,-29453,17080,6163
2012-03-05,15800.0,16000.0,52737.0,26.5,-8590,-10,8570
2012-03-06,16400.0,15850.0,47370.0,26.25,3810,-100,-3280
2012-03-07,15650.0,15850.0,41490.0,26.25,15120,-10640,-4020
2012-03-08,15850.0,15950.0,103958.0,26.42,26735,-26655,-4530
2012-03-09,16250.0,16150.0,31180.0,26.75,2550,990,-3100
2012-03-12,16050.0,16000.0,31560.0,26.5,-970,6620,-4660
2012-03-13,16000.0,15900.0,26115.0,26.33,-2590,1130,1410
2012-03-14,16000.0,15850.0,23661.0,26.25,1943,-2235,1802
2012-03-15,15600.0,15700.0,100190.0,26.0,27710,-30570,-1490
2012-03-16,15600.0,15400.0,34966.0,25.51,3176,-5276,2140
2012-03-19,15400.0,15000.0,87672.0,24.84,7831,-15721,9000
2012-03-20,15000.0,14800.0,65695.0,24.51,-6380,-15750,22190
2012-03-21,15100.0,15000.0,35650.0,24.84,6609,-8137,1708
2012-03-22,15200.0,15000.0,92980.0,24.84,37440,-34990,280
2012-03-23,15000.0,15250.0,44935.0,25.26,-3323,6853,-3100
2012-03-26,15200.0,15000.0,42275.0,24.84,-9210,-8010,17810
2012-03-27,14900.0,14850.0,37499.0,24.6,11164,-14974,3810
2012-03-28,14950.0,14800.0,18697.0,24.51,3707,-7703,4570
2012-03-29,14700.0,15500.0,40010.0,25.67,-11637,10647,930
2012-03-30,15600.0,16200.0,206392.0,26.83,-52867,57787,-5000
2012-04-02,16500.0,16200.0,131121.0,26.83,26221,-23672,-13399
2012-04-03,16200.0,16250.0,48682.0,26.91,11012,-7001,-3553
2012-04-04,16250.0,16200.0,47422.0,26.83,12299,-3599,-3720
2012-04-05,15850.0,16300.0,55235.0,27.0,24820,-25100,-190
2012-04-06,16500.0,16250.0,57475.0,26.91,29303,-29303,-120
2012-04-09,16600.0,16250.0,40548.0,26.91,3168,302,-3420
2012-04-10,16350.0,15550.0,194467.0,25.75,37571,-46741,6110
2012-04-12,15550.0,15150.0,105281.0,25.09,32546,-45246,11940
2012-04-13,15150.0,14900.0,82681.0,24.68,40961,-51161,10050
2012-04-16,15200.0,15100.0,50688.0,25.01,20460,-25030,4500
2012-04-17,15350.0,15050.0,27485.0,24.93,15135,-17178,2050
2012-04-18,15050.0,15200.0,68020.0,25.17,24160,-24120,-40
2012-04-19,15250.0,15200.0,31000.0,25.17,3450,-3160,-310
2012-04-20,15250.0,15050.0,16805.0,24.93,885,-2195,1310
2012-04-23,15050.0,15000.0,43152.0,24.84,4132,-5152,1010
2012-04-24,14700.0,14600.0,37850.0,24.18,6584,-6549,86
2012-04-25,14550.0,13700.0,177416.0,22.69,21130,-24962,3845
2012-04-26,13850.0,11650.0,257901.0,19.3,10579,-7475,12760
2012-04-27,11650.0,10200.0,822450.0,16.89,142474,-156496,54092
2012-04-30,10400.0,11100.0,507860.0,18.38,59579,-50079,14000
2012-05-02,11450.0,11850.0,221284.0,19.63,115057,-99744,-15313
2012-05-03,12300.0,11800.0,88660.0,19.54,52197,-19694,-14510
2012-05-04,11700.0,11750.0,133365.0,19.46,42950,-34355,570
2012-05-07,11500.0,11800.0,78871.0,19.54,12788,-4353,-8425
2012-05-08,11950.0,11900.0,63722.0,19.71,13388,-11058,-2560
2012-05-09,11650.0,11000.0,234888.0,18.22,53434,-51619,-3405
2012-05-10,11250.0,11250.0,39090.0,18.63,-1060,-1090,2170
2012-05-11,11400.0,11300.0,49599.0,18.72,-1712,-6450,-3198
2012-05-14,11150.0,10950.0,52656.0,18.14,17950,-5470,-12580
2012-05-15,10800.0,9990.0,234517.0,16.55,63260,-56185,-7495
2012-05-16,9890.0,9990.0,74100.0,16.55,2241,-26290,23979
2012-05-17,9830.0,9630.0,126472.0,15.95,3581,6001,-8922
2012-05-18,9380.0,8510.0,249858.0,14.09,67174,-72569,4375
2012-05-21,8630.0,8830.0,259754.0,14.62,90102,-86274,6662
2012-05-22,9030.0,9780.0,178508.0,16.2,58152,-50611,-9381
2012-05-23,9580.0,9820.0,67231.0,16.26,10010,656,-8706
2012-05-24,9820.0,10150.0,66773.0,16.81,22792,-10016,-12776
2012-05-25,10500.0,10350.0,57060.0,17.14,19720,-6080,-13640
2012-05-29,10450.0,10350.0,48239.0,17.14,9790,-14727,4947
2012-05-30,10250.0,9920.0,85366.0,16.43,16416,-4724,-11372
2012-05-31,9900.0,10650.0,93557.0,17.64,-36293,-2861,39220
2012-06-01,10650.0,10250.0,22740.0,16.98,8340,-1715,-5975
2012-06-04,9730.0,9840.0,51580.0,16.3,12460,-980,-11550
2012-06-05,9990.0,10150.0,31010.0,16.81,-8190,1820,6340
2012-06-07,10500.0,10300.0,77310.0,17.06,36611,-42971,6350
2012-06-08,10200.0,10300.0,40391.0,17.06,-16441,-560,6151
2012-06-11,10450.0,10300.0,37910.0,17.06,-3490,-3670,7190
2012-06-12,10200.0,10450.0,36136.0,17.31,-8540,-1250,9910
2012-06-13,10600.0,10300.0,25770.0,17.06,-1030,-920,2410
2012-06-14,10250.0,10150.0,42317.0,16.81,4995,584,-5309
2012-06-15,10100.0,10500.0,72328.0,17.39,-21630,-1302,22592
2012-06-18,10650.0,10250.0,54867.0,16.98,7637,-12487,4850
2012-06-19,10350.0,10250.0,24490.0,16.98,-1150,-3160,4310
2012-06-20,10250.0,10150.0,55574.0,16.81,58,-2000,1962
2012-06-21,10100.0,10100.0,28554.0,16.73,-3570,-870,4440
2012-06-22,10000.0,9950.0,52070.0,16.48,11500,-5820,2880
2012-06-25,10050.0,10050.0,58036.0,16.65,7168,2630,-9778
2012-06-26,10000.0,9930.0,38593.0,16.45,10360,-4930,-5400
2012-06-27,9900.0,9990.0,48578.0,16.55,9520,-3150,-6270
2012-06-28,10050.0,10000.0,40352.0,16.56,8030,-6160,-1030
2012-06-29,9850.0,9870.0,34120.0,16.35,4860,-330,-4590
2012-07-02,9900.0,10000.0,24930.0,16.56,-755,-1010,3125
2012-07-03,10000.0,9990.0,21816.0,16.55,-500,-1070,1570
2012-07-04,10100.0,10500.0,70404.0,17.39,-5190,80,6560
2012-07-05,10400.0,10800.0,62710.0,17.89,8850,-10890,2040
2012-07-06,10800.0,10850.0,61142.0,17.97,11250,-14180,2950
2012-07-09,10850.0,10500.0,65071.0,17.39,2233,-5732,3470
2012-07-10,10650.0,10150.0,40630.0,16.81,11330,-19290,8030
2012-07-11,10250.0,10150.0,47910.0,16.81,750,-10260,9510
2012-07-12,10350.0,10150.0,61310.0,16.81,21647,-19627,-560
2012-07-13,10200.0,10000.0,33550.0,16.56,1010,150,-1160
2012-07-16,9980.0,9950.0,31148.0,16.48,15750,-8620,-5130
2012-07-17,9950.0,9990.0,25181.0,16.55,11180,-3270,-7910
2012-07-18,10200.0,10150.0,57080.0,16.81,3090,-2170,-920
2012-07-19,10200.0,10200.0,36691.0,16.89,5570,80,-5650
2012-07-20,10350.0,10500.0,45100.0,17.39,-273,-1857,2130
2012-07-23,10500.0,10100.0,136875.0,16.73,-4960,11410,-6450
2012-07-24,10000.0,10200.0,34296.0,16.89,-559,-2531,3080
2012-07-25,10050.0,10000.0,20890.0,16.56,3770,200,-3970
2012-07-26,10050.0,10050.0,28610.0,16.65,-3070,80,2990
2012-07-27,10200.0,10050.0,18110.0,16.65,1890,-3020,1130
2012-07-30,10050.0,10200.0,36138.0,16.89,-924,-4325,2850
2012-07-31,10400.0,10200.0,16800.0,16.89,250,-5150,4900
2012-08-01,10300.0,10000.0,39781.0,16.56,-6260,-470,2330
2012-08-02,10050.0,10000.0,33190.0,16.56,-13990,3420,9320
2012-08-03,9950.0,10050.0,8770.0,16.65,-3130,-30,2160
2012-08-06,10200.0,10100.0,16148.0,16.73,-3563,35,2028
2012-08-07,10100.0,10000.0,23971.0,16.56,3250,-6020,2290
2012-08-08,9990.0,10000.0,45123.0,16.56,-5780,-4680,9490
2012-08-09,10150.0,10300.0,27560.0,17.06,-16300,-2280,19350
2012-08-10,10300.0,10250.0,31891.0,16.98,-4320,-1850,4530
2012-08-13,10250.0,10550.0,40181.0,17.47,-7403,23,5560
2012-08-14,10450.0,10500.0,46298.0,17.39,-1342,-1628,1470
2012-08-16,10450.0,10500.0,31761.0,17.39,-2264,-2500,4814
2012-08-17,10650.0,10500.0,32100.0,17.39,-5730,80,5650
2012-08-20,10400.0,10600.0,26941.0,17.56,-219,-151,430
2012-08-21,10700.0,10550.0,20874.0,17.47,230,-880,650
2012-08-22,10500.0,10550.0,16490.0,17.47,-5820,170,5750
2012-08-23,10650.0,10550.0,22030.0,17.47,-3540,50,3490
2012-08-24,10450.0,11750.0,265973.0,19.46,-13640,28490,-17850
2012-08-27,11800.0,11900.0,145820.0,19.71,-3996,186,2310
2012-08-28,11750.0,11700.0,57788.0,19.38,710,-1790,1080
2012-08-29,11750.0,11550.0,64877.0,19.13,5680,-7840,2160
2012-08-30,11550.0,12950.0,254033.0,21.45,-58457,69060,-13533
2012-08-31,12550.0,13050.0,178860.0,21.61,-26510,20090,-1920
2012-09-03,13000.0,13000.0,83684.0,21.53,-3283,22123,-17840
2012-09-04,12850.0,12750.0,95276.0,21.12,1020,660,-1610
2012-09-05,12700.0,12750.0,67293.0,21.12,-13144,7754,5390
2012-09-06,12600.0,12600.0,41890.0,20.87,-410,2940,-3440
2012-09-07,12700.0,13050.0,121028.0,21.61,13088,17570,-29408
