Symbol,두산_시가(원),두산_종가(원),두산_거래량(주),두산_PER(IFRS-연결),두산_순매수수량(개인)(주),두산_순매수수량(기관계)(주),두산_순매수수량(외국인계)(주)
2016-02-02,75800.0,75000.0,58731.0,,10601,-7192,-3509
2016-02-03,74500.0,72400.0,117697.0,,20904,-2527,-18469
2016-02-04,72400.0,73500.0,95436.0,,-6739,15926,-9187
2016-02-05,73600.0,77200.0,171738.0,,-25481,14141,10395
2016-02-11,75000.0,73900.0,120317.0,,34735,6942,-42119
2016-02-12,74000.0,72000.0,126564.0,,-5930,16550,-10811
2016-02-15,73000.0,74600.0,95512.0,,-19080,20989,-1909
2016-02-16,74900.0,76000.0,88899.0,,-6161,18693,-10994
2016-02-17,76200.0,75400.0,122515.0,,-6632,31502,-24261
2016-02-18,77200.0,77900.0,151803.0,,-20383,19369,3231
2016-02-19,77600.0,77900.0,49854.0,,7483,-1446,-5437
2016-02-22,77200.0,75600.0,111011.0,,19736,-8333,-11403
2016-02-23,76000.0,76100.0,101032.0,,-19486,5546,10250
2016-02-24,75900.0,76400.0,48821.0,,-9603,5473,4126
2016-02-25,76500.0,75400.0,47640.0,,12075,2687,-14763
2016-02-26,75300.0,74800.0,33820.0,,-3498,-986,4555
2016-02-29,75200.0,75400.0,49714.0,,-6215,-1930,8145
2016-03-02,76100.0,81300.0,273051.0,,-53963,61140,-7677
2016-03-03,81400.0,83800.0,187254.0,,-22111,26536,-3697
2016-03-04,83600.0,84700.0,127540.0,,-45376,40880,8110
2016-03-07,85700.0,87800.0,217565.0,,-32538,24677,7673
2016-03-08,88600.0,87700.0,151961.0,,324,-16582,15277
2016-03-09,88100.0,87000.0,80315.0,,-10380,12014,-1555
2016-03-10,87100.0,89000.0,76619.0,,-25070,22597,3171
2016-03-11,88200.0,90300.0,87750.0,,-17783,24351,-6950
2016-03-14,90700.0,88600.0,76046.0,,-6545,19794,-13190
2016-03-15,88600.0,86600.0,92931.0,,-5344,-5900,12244
2016-03-16,86800.0,84600.0,101919.0,,-1815,-22157,25282
2016-03-17,85600.0,86400.0,95581.0,,-21273,2621,18302
2016-03-18,87500.0,86300.0,52116.0,,764,5363,-5601
2016-03-21,87500.0,85900.0,85389.0,,-21,15203,-15182
2016-03-22,86400.0,87100.0,67824.0,,2446,12489,-14735
2016-03-23,86900.0,86700.0,44830.0,,4573,3798,-8398
2016-03-24,86000.0,84000.0,90765.0,,38034,-23206,-14765
2016-03-25,84100.0,83300.0,53381.0,,12195,4707,-14347
2016-03-28,83300.0,82500.0,47086.0,,5953,155,-5643
2016-03-29,82600.0,84900.0,107099.0,,-34341,38193,-3802
2016-03-30,85500.0,86000.0,88040.0,,-13909,44668,-30704
2016-03-31,86500.0,88400.0,104291.0,,-39330,57130,-17880
2016-04-01,88500.0,85700.0,80138.0,,5914,29598,-35162
2016-04-04,85700.0,84000.0,74937.0,,21154,1925,-22961
2016-04-05,83500.0,82100.0,60882.0,,18207,5206,-23704
2016-04-06,82300.0,81600.0,68013.0,,22608,6705,-28936
2016-04-07,81900.0,83600.0,134425.0,,361,55090,-54893
2016-04-08,84300.0,87900.0,141104.0,,-29667,33462,-3423
2016-04-11,87900.0,97200.0,383846.0,,-170822,127306,60260
2016-04-12,97300.0,97800.0,286988.0,,-54555,54886,-986
2016-04-14,99200.0,104500.0,270537.0,,-130209,99011,28559
2016-04-15,104500.0,104500.0,185202.0,,-3933,24803,-19771
2016-04-18,103000.0,102000.0,121331.0,,-10359,18332,-7710
2016-04-19,103500.0,105000.0,205390.0,,-46338,72664,-27149
2016-04-20,107000.0,106500.0,202212.0,,-59235,66749,-7632
2016-04-21,108000.0,107500.0,144474.0,,-40904,-31372,71816
2016-04-22,106500.0,107500.0,117368.0,,-13874,-36501,50474
2016-04-25,106000.0,108000.0,70681.0,,-14223,-8803,23632
2016-04-26,106500.0,103500.0,123277.0,,-1012,-30825,31836
2016-04-27,102500.0,108500.0,106586.0,,-32546,-8291,41607
2016-04-28,108000.0,108000.0,62844.0,,-8009,28408,-18898
2016-04-29,107000.0,107500.0,86917.0,,-11055,20711,-8799
2016-05-02,106500.0,106000.0,44089.0,,-17423,10579,6265
2016-05-03,106000.0,104000.0,65008.0,,2585,-4295,806
2016-05-04,103000.0,102500.0,90548.0,,-12606,5722,7187
2016-05-09,101500.0,99500.0,110760.0,,-4861,-36967,41087
2016-05-10,98200.0,106500.0,126467.0,,-32771,6925,26737
2016-05-11,106000.0,103000.0,80716.0,,-2553,-12332,15356
2016-05-12,102500.0,104000.0,23550.0,,5276,-4295,-1381
2016-05-13,102500.0,97200.0,356098.0,,97220,17077,-118620
2016-05-16,97000.0,96800.0,157891.0,,6291,5377,-11080
2016-05-17,96200.0,95600.0,81916.0,,14482,3207,-17823
2016-05-18,95100.0,94400.0,83580.0,,14688,1725,-16844
2016-05-19,93700.0,93600.0,49765.0,,4695,-5211,444
2016-05-20,93600.0,92500.0,83722.0,,21206,4321,-25731
2016-05-23,93200.0,95000.0,65337.0,,-11512,9646,2630
2016-05-24,94500.0,91600.0,109257.0,,22329,1677,-23942
2016-05-25,92200.0,92400.0,68281.0,,-3027,5712,-2331
2016-05-26,93400.0,93900.0,91194.0,,-8626,6109,2517
2016-05-27,95000.0,95500.0,50511.0,,-5959,-530,6489
2016-05-30,95500.0,94500.0,74641.0,,-5702,18028,-12226
2016-05-31,94500.0,97000.0,784640.0,,25393,71609,-96138
2016-06-01,97000.0,95300.0,182865.0,,-3791,48967,-44999
2016-06-02,95300.0,94000.0,82864.0,,-4428,-8365,12705
2016-06-03,94400.0,96800.0,74945.0,,-9583,14920,-4955
2016-06-07,95800.0,95700.0,105491.0,,3076,12309,-15625
2016-06-08,95700.0,96100.0,56243.0,,-3006,-659,3373
2016-06-09,96400.0,98200.0,134327.0,,-23533,8556,14883
2016-06-10,98300.0,97000.0,58668.0,,3953,-7180,3145
2016-06-13,96900.0,93700.0,57287.0,,5343,-19135,13804
2016-06-14,94200.0,95800.0,69627.0,,-19522,27694,-8184
2016-06-15,94800.0,95600.0,57581.0,,-1487,7246,-5765
2016-06-16,95200.0,93300.0,53353.0,,11186,4777,-15963
2016-06-17,94100.0,93400.0,42946.0,,-3300,9978,-6679
2016-06-20,94600.0,94700.0,22156.0,,-1614,-2124,3738
2016-06-21,94200.0,93900.0,24019.0,,5415,-942,-4152
2016-06-22,93900.0,93700.0,37153.0,,992,-10301,9295
2016-06-23,93300.0,91500.0,67763.0,,24077,-25246,1163
2016-06-24,92700.0,89900.0,145175.0,,-15060,-15242,30196
2016-06-27,88000.0,89900.0,41244.0,,-7583,14464,-6907
2016-06-28,88700.0,90500.0,40665.0,,5142,-8605,2721
2016-06-29,91100.0,92300.0,68120.0,,-10220,12843,-2623
2016-06-30,92700.0,93200.0,65280.0,,-6252,15801,-12936
2016-07-01,93600.0,94400.0,35626.0,,-18020,7521,10499
2016-07-04,94000.0,94900.0,40618.0,,-2731,11372,-9368
2016-07-05,94900.0,94100.0,23854.0,,-351,4877,-5015
2016-07-06,94500.0,92700.0,53985.0,,9141,-17481,7789
2016-07-07,93900.0,94100.0,39993.0,,-4577,-3869,3958
2016-07-08,93300.0,93900.0,31207.0,,-7130,9070,-1607
2016-07-11,95000.0,98000.0,80428.0,,-30390,20553,9837
2016-07-12,98100.0,99700.0,84582.0,,-16092,29887,-13754
2016-07-13,100500.0,100000.0,68318.0,,-21017,19809,2389
2016-07-14,100000.0,98800.0,28144.0,,-1951,1215,736
2016-07-15,99200.0,103000.0,90453.0,,-21393,4927,17625
2016-07-18,103000.0,105000.0,90113.0,,-13553,10306,3338
2016-07-19,105000.0,104000.0,75223.0,,-16842,6812,8972
2016-07-20,104000.0,106500.0,51263.0,,-21835,23913,-1740
2016-07-21,106500.0,106000.0,39533.0,,-11357,17601,-6401
2016-07-22,105000.0,105000.0,35002.0,,-8832,2087,6768
2016-07-25,106000.0,106000.0,50658.0,,-13958,8123,5834
2016-07-26,107000.0,113000.0,190037.0,,-24252,-12323,32463
2016-07-27,112000.0,113500.0,63269.0,,-12148,7585,3378
2016-07-28,114000.0,113500.0,71105.0,,-26510,16452,10793
2016-07-29,113500.0,112500.0,35683.0,,-311,-11957,11951
2016-08-01,113000.0,112500.0,31108.0,,-3914,359,4258
2016-08-02,111500.0,109500.0,50187.0,,-839,-12432,13274
2016-08-03,108500.0,107000.0,77266.0,,9583,-39933,30814
2016-08-04,108000.0,107000.0,72085.0,,11025,-16775,7332
2016-08-05,106500.0,113000.0,129277.0,,-39725,22573,15276
2016-08-08,114500.0,110500.0,61620.0,,11050,-5565,-4712
2016-08-09,110500.0,114000.0,59388.0,,-27784,14609,13194
2016-08-10,113500.0,113000.0,45243.0,,-3670,4799,-1121
2016-08-11,112500.0,113500.0,35461.0,,-6178,1679,4467
2016-08-12,114000.0,115000.0,33536.0,,-9213,7987,1284
2016-08-16,115000.0,111500.0,28242.0,,3852,-421,-3429
2016-08-17,111000.0,114000.0,29084.0,,-9464,6808,2661
2016-08-18,115000.0,117000.0,77258.0,,-23596,24790,-3433
2016-08-19,117500.0,118500.0,87521.0,,-12881,27220,-14336
2016-08-22,118000.0,113000.0,85111.0,,-12019,13441,4081
2016-08-23,113500.0,117000.0,72960.0,,-24026,7965,15998
2016-08-24,116500.0,119000.0,57583.0,,-14806,8604,6238
2016-08-25,119500.0,119500.0,36413.0,,-10962,11783,-816
2016-08-26,119000.0,118000.0,19464.0,,-2,6774,-6770
2016-08-29,117000.0,113500.0,57278.0,,6458,-12677,6210
2016-08-30,114500.0,117000.0,42857.0,,-15949,8503,11453
2016-08-31,117000.0,118500.0,50329.0,,-14110,14383,-170
2016-09-01,118000.0,117000.0,38635.0,,507,6023,-4151
2016-09-02,117000.0,117500.0,22652.0,,-3934,6059,-2470
2016-09-05,116500.0,119500.0,60349.0,,-3476,8175,-102
2016-09-06,119500.0,115500.0,62133.0,,18000,-6487,-11424
2016-09-07,116000.0,114000.0,65129.0,,6489,-9426,2559
2016-09-08,114000.0,114000.0,60547.0,,-5590,-6096,11326
2016-09-09,114000.0,113000.0,92105.0,,10151,16759,-30482
2016-09-12,111000.0,111000.0,40562.0,,-4532,3411,-2737
2016-09-13,112000.0,109500.0,63367.0,,11611,4328,-20407
2016-09-19,108000.0,109000.0,45637.0,,7096,1849,-10584
2016-09-20,108000.0,108500.0,48505.0,,763,9733,-10524
2016-09-21,108500.0,107000.0,38789.0,,8810,-7699,-1304
2016-09-22,108000.0,106000.0,69415.0,,4622,-1432,-3527
2016-09-23,107000.0,105000.0,51978.0,,16861,-19042,2181
2016-09-26,105000.0,106000.0,40138.0,,-5435,-2851,8279
2016-09-27,106000.0,106000.0,33478.0,,7631,-664,-6491
2016-09-28,106000.0,102000.0,104516.0,,41989,-13968,-30702
2016-09-29,102500.0,103000.0,57879.0,,-6694,4860,1999
2016-09-30,102000.0,101000.0,41293.0,,13632,-7204,-6574
2016-10-04,101000.0,103500.0,61012.0,,-21151,24693,-3541
2016-10-05,104000.0,102500.0,47574.0,,3947,11009,-15164
2016-10-06,102500.0,106000.0,87195.0,,827,2528,-5654
2016-10-07,106000.0,100500.0,140599.0,,57787,-5403,-52422
2016-10-10,92500.0,97200.0,204646.0,,-8675,29433,-16199
2016-10-11,98200.0,96200.0,86956.0,,6087,-17713,15086
2016-10-12,96000.0,99600.0,122405.0,,-26531,7529,20568
2016-10-13,100000.0,99200.0,82242.0,,-10607,-1542,17018
2016-10-14,100500.0,100000.0,79081.0,,13492,-26864,13191
2016-10-17,101000.0,101000.0,40267.0,,-3684,-8838,12498
2016-10-18,99500.0,101500.0,30086.0,,-5545,-1964,6850
2016-10-19,101500.0,100000.0,39708.0,,2444,-12397,9691
2016-10-20,100000.0,100500.0,32380.0,,-4526,-6124,10650
2016-10-21,100500.0,102000.0,48170.0,,-17389,3661,13545
2016-10-24,102500.0,104000.0,70803.0,,-29030,19944,9503
2016-10-25,104500.0,102000.0,46702.0,,4066,-19381,14925
2016-10-26,101500.0,102500.0,28639.0,,-7020,-2457,9303
2016-10-27,103000.0,104000.0,47060.0,,-13753,12482,1301
2016-10-28,103500.0,103000.0,31340.0,,-4283,8191,-3866
2016-10-31,102500.0,102500.0,36217.0,,-1764,-5333,6862
2016-11-01,101000.0,103000.0,39084.0,,-5997,16877,-10880
2016-11-02,103000.0,102000.0,40233.0,,-1795,7913,-6291
2016-11-03,103000.0,101500.0,31303.0,,3146,-116,-2683
2016-11-04,102500.0,101500.0,28317.0,,-5100,-2447,7594
2016-11-07,103000.0,104000.0,23667.0,,-10308,9035,-55
2016-11-08,104000.0,103500.0,21722.0,,-2,3521,-3520
2016-11-09,103500.0,99500.0,118801.0,,-12861,7337,1462
2016-11-10,102500.0,107000.0,117412.0,,-56080,30781,27594
2016-11-11,108000.0,114000.0,145031.0,,-64022,79743,-11517
2016-11-14,113000.0,114500.0,110021.0,,-13055,30032,-15585
2016-11-15,114500.0,111500.0,63582.0,,3409,-6915,3553
2016-11-16,111500.0,114000.0,97092.0,,-19249,46049,-25603
2016-11-17,113000.0,113000.0,42320.0,,1776,5259,-7015
2016-11-18,113000.0,109500.0,58428.0,,-2734,-5153,7637
2016-11-21,109000.0,111000.0,33072.0,,-6615,2641,3973
2016-11-22,111500.0,112000.0,33650.0,,-2817,-3570,6314
2016-11-23,111500.0,109000.0,56072.0,,14908,-19928,5397
2016-11-24,109000.0,108500.0,31204.0,,-1272,1079,206
2016-11-25,108500.0,109000.0,28787.0,,-9603,4969,6464
2016-11-28,109500.0,109000.0,35258.0,,1007,-407,-553
2016-11-29,108500.0,109500.0,38450.0,,-8035,5379,2735
2016-11-30,110000.0,110500.0,44362.0,,-2215,-3814,5957
2016-12-01,110500.0,110000.0,37951.0,,-4145,14703,-10482
2016-12-02,110000.0,108000.0,36214.0,,5457,-3156,-2303
2016-12-05,107000.0,110500.0,38885.0,,-19102,13431,6670
2016-12-06,111500.0,110000.0,31071.0,,136,9851,-8301
2016-12-07,110000.0,109000.0,19543.0,,5229,-588,-4639
2016-12-08,108500.0,108000.0,42570.0,,4241,-6025,2991
2016-12-09,107500.0,108000.0,62123.0,,-3886,-9036,12920
2016-12-12,107500.0,110500.0,39159.0,,-11882,2452,11430
2016-12-13,111500.0,107500.0,56197.0,,17935,-23681,5823
2016-12-14,108000.0,109500.0,35126.0,,-8951,728,8306
2016-12-15,109000.0,110500.0,36368.0,,-5155,-1156,6402
2016-12-16,115000.0,112500.0,69421.0,,23137,-10247,-11710
2016-12-19,113000.0,110500.0,35730.0,,4048,-1561,-2487
2016-12-20,110500.0,111500.0,49363.0,,10831,3627,-14456
2016-12-21,112000.0,110500.0,42337.0,,2776,3612,-6271
2016-12-22,110500.0,110500.0,31868.0,,-5134,14086,-9152
2016-12-23,111000.0,111000.0,28131.0,,-4150,16465,-12315
2016-12-26,112000.0,114500.0,71372.0,,-36307,33181,3126
2016-12-27,114000.0,115000.0,67074.0,,1233,2017,-3254
2016-12-28,111000.0,109000.0,79495.0,,23874,-5545,-18328
2016-12-29,109000.0,105000.0,60584.0,,19194,-13062,-6129
2017-01-02,105500.0,106500.0,24593.0,14.42,-5267,6112,-1415
2017-01-03,106000.0,107000.0,31650.0,14.49,139,1426,-4232
2017-01-04,106500.0,104000.0,52717.0,14.08,10286,-14920,3950
2017-01-05,104000.0,105500.0,45661.0,14.29,-17619,15105,2407
2017-01-06,105500.0,106500.0,23161.0,14.42,-8333,7726,597
2017-01-09,106500.0,106500.0,25410.0,14.42,-539,6124,-5585
2017-01-10,105500.0,106000.0,22490.0,14.36,-2158,286,1860
2017-01-11,106000.0,108500.0,42474.0,14.69,-9134,-2511,11335
2017-01-12,108500.0,108000.0,24021.0,14.63,3,-6250,6247
2017-01-13,107500.0,107500.0,18750.0,14.56,-958,-875,1929
2017-01-16,107500.0,107000.0,28296.0,14.49,3703,-9740,4592
2017-01-17,107000.0,107500.0,19133.0,14.56,-7417,3793,3685
2017-01-18,108000.0,107500.0,21372.0,14.56,2922,-5997,3136
2017-01-19,107000.0,107000.0,20987.0,14.49,3131,-7016,3885
2017-01-20,107000.0,106500.0,20659.0,14.42,-1956,-4002,5958
2017-01-23,106000.0,106500.0,22173.0,14.42,-4156,-317,4473
2017-01-24,106000.0,106000.0,26590.0,14.36,4906,-2629,-2267
2017-01-25,107000.0,102000.0,48852.0,13.81,8745,-26100,17285
2017-01-26,102500.0,103500.0,16134.0,14.02,1598,-5331,3733
2017-01-31,103500.0,105000.0,12573.0,14.22,-5142,2716,2426
2017-02-01,105500.0,106500.0,21793.0,14.42,-6327,8080,-1683
2017-02-02,107000.0,108000.0,47694.0,14.63,-24132,22583,1406
2017-02-03,108000.0,106500.0,40841.0,14.42,4629,-7383,5300
2017-02-06,107500.0,108000.0,21788.0,14.63,-8062,265,7797
2017-02-07,108500.0,104500.0,41765.0,14.15,15163,-18427,3264
2017-02-08,104500.0,105000.0,28603.0,14.22,-6531,3300,3231
2017-02-09,105500.0,108000.0,18901.0,14.63,-12401,3918,8484
2017-02-10,108500.0,109000.0,17131.0,14.76,-5554,3616,1938
2017-02-13,109500.0,109000.0,22465.0,14.76,-7694,6044,1650
2017-02-14,110000.0,109500.0,24494.0,14.83,-6133,3193,2940
2017-02-15,109500.0,109000.0,24101.0,14.76,-2546,71,2475
2017-02-16,108500.0,105000.0,50541.0,14.22,17283,-16374,-771
2017-02-17,105500.0,105000.0,64560.0,14.22,12903,-17365,4278
2017-02-20,105000.0,104000.0,33418.0,14.08,8736,-10858,2093
2017-02-21,104500.0,104500.0,26218.0,14.15,5951,-10769,4818
2017-02-22,104500.0,103000.0,46314.0,13.95,25980,-21729,-4367
2017-02-23,103500.0,102000.0,59755.0,13.81,21161,-32553,10787
2017-02-24,102000.0,100000.0,89343.0,13.54,39133,-53133,13973
2017-02-27,100000.0,101000.0,31117.0,13.68,2750,-4974,2224
2017-02-28,101000.0,95700.0,233067.0,12.96,105388,-104020,-390
2017-03-02,96000.0,97700.0,111858.0,13.23,-19202,-28737,45074
2017-03-03,96500.0,97300.0,28821.0,13.18,-633,2460,-2313
2017-03-06,96000.0,96500.0,45221.0,13.07,8911,-21517,12598
2017-03-07,96600.0,99500.0,69600.0,13.48,-22980,14010,8902
2017-03-08,98600.0,96300.0,104386.0,13.04,44879,-40075,-4816
2017-03-09,96300.0,95000.0,110540.0,12.87,35566,-48258,13219
2017-03-10,94000.0,94000.0,63104.0,12.73,28238,-28048,-671
2017-03-13,94100.0,94200.0,48800.0,12.76,13958,-19223,5755
2017-03-14,93700.0,93700.0,68377.0,12.69,11959,-13149,2006
2017-03-15,93700.0,93400.0,36076.0,12.65,3900,-8006,4106
2017-03-16,94700.0,97000.0,104452.0,13.14,-56258,48663,7595
2017-03-17,96600.0,96300.0,89438.0,13.04,3778,-1533,-9104
2017-03-20,96200.0,96500.0,29870.0,13.07,-2866,10506,-7364
2017-03-21,97300.0,96100.0,27622.0,13.01,-3000,745,2255
2017-03-22,96100.0,95100.0,35835.0,12.88,2732,-6818,4080
2017-03-23,95800.0,97200.0,44498.0,13.16,-8949,418,8531
2017-03-24,97100.0,96600.0,39833.0,13.08,8450,-447,-7503
2017-03-27,96400.0,94000.0,64252.0,12.73,32941,-24695,-8281
2017-03-28,94300.0,94000.0,50813.0,12.73,17469,-31776,14247
2017-03-29,94500.0,94100.0,38755.0,12.74,8117,-16753,8607
2017-03-30,94000.0,94400.0,46877.0,12.78,-4249,-8901,13010
2017-03-31,94000.0,94700.0,37656.0,12.83,-6188,-1443,7681
2017-04-03,94600.0,94400.0,26240.0,12.78,2412,-380,-1961
2017-04-04,94400.0,94100.0,35541.0,12.74,12569,-4526,-4092
2017-04-05,94300.0,95300.0,54627.0,12.91,-19009,19264,-154
2017-04-06,95100.0,96800.0,43287.0,13.11,-10589,7212,3277
2017-04-07,96500.0,98100.0,53929.0,13.29,-21546,15144,6682
2017-04-10,98000.0,96200.0,32620.0,13.03,-3338,15844,-12506
2017-04-11,96700.0,95500.0,34949.0,12.93,1862,-1902,19
2017-04-12,95500.0,95500.0,36380.0,12.93,7868,-12835,4967
2017-04-13,95600.0,95900.0,25143.0,12.99,3011,-2637,-939
2017-04-14,96200.0,94600.0,29557.0,12.81,1560,-2156,330
2017-04-17,95200.0,94900.0,13136.0,12.85,1103,3026,-4129
2017-04-18,95500.0,95300.0,28774.0,12.91,1010,-4607,3597
2017-04-19,94900.0,94800.0,19151.0,12.84,3566,-2323,-1243
2017-04-20,94800.0,95600.0,23164.0,12.95,-1069,1364,581
2017-04-21,95600.0,95900.0,31858.0,12.99,36,-330,294
2017-04-24,96000.0,95900.0,26372.0,12.99,1202,-346,-856
2017-04-25,95500.0,96800.0,40751.0,13.11,-5175,3250,1953
2017-04-26,97200.0,98800.0,68350.0,13.38,-29438,6391,23446
2017-04-27,99400.0,98000.0,37887.0,13.27,-1181,2131,-1661
2017-04-28,97200.0,97300.0,52979.0,13.18,12388,9154,-21542
2017-05-02,97500.0,97200.0,36080.0,13.16,2654,-1159,-1499
2017-05-04,96800.0,98800.0,47405.0,13.38,-15479,24872,-9393
2017-05-08,98500.0,99500.0,48904.0,13.48,-558,7969,-7411
2017-05-10,99800.0,99200.0,66114.0,13.43,-6109,1694,5046
2017-05-11,99900.0,102000.0,101852.0,13.81,-34796,11625,23236
2017-05-12,101500.0,101000.0,75664.0,13.68,-3808,21298,-17494
2017-05-15,102000.0,102500.0,63372.0,13.88,-21893,19706,2209
2017-05-16,102500.0,102500.0,52218.0,13.88,-20466,18431,2035
2017-05-17,102000.0,104500.0,83227.0,14.15,-37440,36623,827
2017-05-18,103500.0,105000.0,64334.0,14.22,-15240,16217,-1147
2017-05-19,105000.0,107500.0,73741.0,14.56,-40568,48414,-9311
2017-05-22,109000.0,107000.0,69608.0,14.49,-13521,34244,-20701
2017-05-23,107500.0,112000.0,162638.0,15.17,-4844,14706,-8476
2017-05-24,113500.0,114000.0,178138.0,15.44,-12986,51692,-40707
2017-05-25,115500.0,115000.0,116617.0,15.57,-11065,11759,400
2017-05-26,116000.0,116000.0,101109.0,15.71,-11469,20813,-8296
2017-05-29,113500.0,118000.0,237622.0,15.98,-58015,28632,29458
2017-05-30,118000.0,117500.0,102751.0,15.91,-15278,33083,-18932
2017-05-31,117000.0,117500.0,75685.0,15.91,-15549,26096,-10547
2017-06-01,116500.0,115000.0,102939.0,15.57,-2681,-268,2949
2017-06-02,114500.0,114500.0,41053.0,15.51,-1907,-3207,6203
2017-06-05,114500.0,113500.0,61996.0,15.37,-1362,2838,-1325
2017-06-07,113000.0,112500.0,59386.0,15.24,3264,-14571,11292
2017-06-08,112000.0,112500.0,87245.0,15.24,5985,-39245,33290
2017-06-09,113500.0,124500.0,241801.0,16.86,-31844,33990,-2679
2017-06-12,123000.0,122000.0,75126.0,16.52,23199,1931,-25439
2017-06-13,122500.0,125500.0,106513.0,17.0,3644,19407,-24537
2017-06-14,125500.0,126000.0,99111.0,17.06,-15279,39998,-24722
2017-06-15,126000.0,121500.0,85962.0,16.45,19813,-15640,-4167
2017-06-16,121500.0,121000.0,53333.0,16.39,5105,-14961,9670
2017-06-19,120000.0,117000.0,138856.0,15.85,-4054,21042,-19052
2017-06-20,116500.0,116500.0,49812.0,15.78,83,-13079,14494
2017-06-21,116000.0,113000.0,71771.0,15.3,1778,-25811,24775
2017-06-22,113500.0,113500.0,61437.0,15.37,-8783,1440,8237
2017-06-23,112500.0,113000.0,41394.0,15.3,1094,1354,-2913
2017-06-26,113500.0,114000.0,61937.0,15.44,-2980,1223,1715
2017-06-27,114500.0,114500.0,74691.0,15.51,-16176,28986,-13219
2017-06-28,115500.0,115500.0,67273.0,15.64,-10292,27304,-16471
2017-06-29,116500.0,116500.0,54636.0,15.78,-7221,26322,-18601
2017-06-30,115500.0,119000.0,63242.0,16.12,-18037,30451,-12414
2017-07-03,119000.0,120000.0,45401.0,16.25,-6574,21984,-15404
2017-07-04,120000.0,121500.0,60974.0,16.45,-9066,27851,-18827
2017-07-05,121000.0,119000.0,31421.0,16.12,70,13861,-13941
2017-07-06,119000.0,120500.0,49304.0,16.32,-212,2588,-2384
2017-07-07,119500.0,119500.0,16883.0,16.18,-3127,2581,545
2017-07-10,121500.0,121000.0,21069.0,16.39,-4993,4610,384
2017-07-11,121000.0,121000.0,32006.0,16.39,-4813,2068,2878
2017-07-12,119500.0,120500.0,56895.0,16.32,-16565,14853,1623
2017-07-13,120500.0,121500.0,30548.0,16.45,-8211,8456,-499
2017-07-14,121000.0,118000.0,60215.0,15.98,2658,-7523,4865
2017-07-17,118000.0,118500.0,50052.0,16.05,-159,-17909,18135
2017-07-18,117000.0,115500.0,44749.0,15.64,2063,-15540,13496
2017-07-19,115000.0,117000.0,33638.0,15.85,-9000,1462,6938
2017-07-20,118000.0,117500.0,34345.0,15.91,610,-16103,15493
2017-07-21,116500.0,120000.0,43996.0,16.25,-13144,15459,-2581
2017-07-24,120500.0,119000.0,37875.0,16.12,2101,-1566,-588
2017-07-25,119000.0,117500.0,31805.0,15.91,-1065,-3502,4567
2017-07-26,118000.0,120000.0,33239.0,16.25,-10830,10916,-186
2017-07-27,120000.0,121000.0,29587.0,16.39,-1923,13485,-11562
2017-07-28,120500.0,119500.0,29820.0,16.18,-9212,12209,-3155
2017-07-31,119500.0,118000.0,24958.0,15.98,206,-719,513
2017-08-01,119000.0,129500.0,124508.0,17.54,-54641,35392,19046
2017-08-02,129000.0,127000.0,44200.0,17.2,5090,9404,-14494
2017-08-03,127500.0,129000.0,154562.0,17.47,-37724,42558,-4866
2017-08-04,129500.0,129500.0,45037.0,17.54,-224,-3739,3977
