Symbol,현대중공업_시가(원),현대중공업_종가(원),현대중공업_거래량(주),현대중공업_PER(IFRS-연결),현대중공업_순매수수량(개인)(주),현대중공업_순매수수량(기관계)(주),현대중공업_순매수수량(외국인계)(주)
2017-03-13,168000.0,168000.0,203970.0,22.29,-12993,-32414,44736
2017-03-14,168000.0,166000.0,153461.0,22.02,9127,2812,-12855
2017-03-15,166500.0,166500.0,133813.0,22.09,-25057,13063,10982
2017-03-16,171500.0,177500.0,727126.0,23.55,-362224,282361,78064
2017-03-17,178000.0,177500.0,256703.0,23.55,-3680,29911,-29024
2017-03-20,178000.0,179500.0,182252.0,23.81,-55925,64997,-9220
2017-03-21,179500.0,176000.0,266145.0,23.35,46297,-34342,-14017
2017-03-22,173500.0,174000.0,231803.0,23.08,-6544,-18299,23273
2017-03-23,177000.0,177500.0,267666.0,23.55,-29013,-3352,31440
2017-03-24,178000.0,174500.0,219189.0,23.15,5449,42105,-48169
2017-03-27,172000.0,171000.0,499286.0,22.68,-1465,-5794,7444
2017-03-28,171000.0,168500.0,439453.0,22.35,31868,30041,-62710
2017-03-29,168500.0,165000.0,1735767.0,21.89,168711,370709,-568989
2017-03-30,165000.0,165000.0,0.0,21.89,0,0,0
2017-03-31,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-03,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-04,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-05,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-06,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-07,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-10,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-11,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-12,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-13,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-14,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-17,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-18,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-19,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-20,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-21,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-24,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-25,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-26,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-27,165000.0,165000.0,0.0,21.89,0,0,0
2017-04-28,165000.0,165000.0,0.0,21.89,0,0,0
2017-05-02,165000.0,165000.0,0.0,21.89,0,0,0
2017-05-04,165000.0,165000.0,0.0,21.89,0,0,0
2017-05-08,165000.0,165000.0,0.0,21.89,0,0,0
2017-05-10,157000.0,180500.0,4003517.0,25.17,-447091,-1352032,1833189
2017-05-11,177500.0,175500.0,832833.0,24.47,-43215,-147892,198068
2017-05-12,176500.0,169000.0,505489.0,23.56,130886,-114730,-14000
2017-05-15,170000.0,170000.0,264184.0,23.7,33135,-22642,-9589
2017-05-16,170000.0,169000.0,222227.0,23.56,19697,-43437,21418
2017-05-17,168500.0,171000.0,213942.0,23.84,3816,-4315,-312
2017-05-18,168500.0,166500.0,372125.0,23.21,125877,25124,-157045
2017-05-19,167000.0,167000.0,278507.0,23.28,77708,18760,-90293
2017-05-22,168000.0,167500.0,194351.0,23.35,78170,-34223,-44685
2017-05-23,169000.0,173000.0,381617.0,24.12,-50289,73480,-23719
2017-05-24,174500.0,172500.0,173003.0,24.05,8496,14402,-23362
2017-05-25,173500.0,178500.0,382229.0,24.89,-94060,120668,-22387
2017-05-26,177000.0,179000.0,286869.0,24.96,-55889,40162,587
2017-05-29,179500.0,176500.0,191173.0,24.61,25139,-20205,-8720
2017-05-30,177000.0,175500.0,184150.0,24.47,19979,-5846,-11241
2017-05-31,176500.0,173000.0,254834.0,24.12,61743,-11121,-49044
2017-06-01,172500.0,178500.0,244069.0,24.89,-44430,30542,10595
2017-06-02,180000.0,174000.0,387030.0,24.26,162875,-51499,-108869
2017-06-05,175500.0,174500.0,199589.0,24.33,16213,-7500,-8325
2017-06-07,173000.0,172000.0,215667.0,23.98,27893,-27333,-2959
2017-06-08,172500.0,176500.0,235511.0,24.61,-79266,80583,-791
2017-06-09,177500.0,177000.0,227014.0,24.68,-32155,-32206,66355
2017-06-12,176500.0,177000.0,238204.0,24.68,-58975,-6534,65963
2017-06-13,176500.0,184500.0,514888.0,25.72,-132707,54861,85507
2017-06-14,186500.0,186500.0,407042.0,26.0,-29672,-5226,35321
2017-06-15,186000.0,186500.0,147630.0,26.0,-19235,33563,-14592
2017-06-16,185000.0,182500.0,320384.0,25.44,-7138,4203,2790
2017-06-19,181500.0,180000.0,170328.0,25.1,52120,-38289,-14456
2017-06-20,176000.0,174500.0,1614057.0,24.33,61142,73849,970499
2017-06-21,175500.0,174000.0,314561.0,24.26,39029,-9715,-29509
2017-06-22,173500.0,173500.0,334571.0,24.19,35376,-68487,32562
2017-06-23,172500.0,174500.0,251042.0,24.33,-15534,-19393,35010
2017-06-26,175000.0,173500.0,158817.0,24.19,-9472,-22566,31673
2017-06-27,173000.0,172500.0,130680.0,24.05,16343,-28461,12095
2017-06-28,172500.0,171500.0,209845.0,23.91,1225,-35320,35922
2017-06-29,173500.0,176000.0,181365.0,24.54,-55996,-22354,79055
2017-06-30,175000.0,176500.0,169157.0,24.61,-24454,7158,17191
2017-07-03,177000.0,175000.0,165988.0,24.4,18010,-8298,-9805
2017-07-04,175000.0,174000.0,150652.0,24.26,-8759,-6263,18430
2017-07-05,174000.0,172500.0,193981.0,24.05,2931,-12986,10205
2017-07-06,172500.0,172000.0,143980.0,23.98,31188,-55198,24194
2017-07-07,172000.0,174000.0,295259.0,24.26,-22957,69567,-45573
2017-07-10,173000.0,171500.0,144279.0,23.91,14644,-3193,-11572
2017-07-11,172000.0,166000.0,316877.0,23.14,114718,-36448,-73379
2017-07-12,165500.0,164000.0,225538.0,22.86,81327,-95791,13003
2017-07-13,165500.0,166000.0,152801.0,23.14,-25927,759,25307
2017-07-14,165000.0,168500.0,121320.0,23.49,-30127,20713,-1271
2017-07-17,170500.0,170000.0,144467.0,23.7,-22345,29008,-10457
2017-07-18,170000.0,168500.0,88390.0,23.49,-8475,4809,3705
2017-07-19,170000.0,170000.0,91351.0,23.7,-18454,18360,1243
2017-07-20,171000.0,174500.0,225060.0,24.33,-71884,80661,-13069
2017-07-21,174000.0,177500.0,202543.0,24.75,-83214,43310,41906
2017-07-24,178000.0,174000.0,91632.0,24.26,2434,13884,-11052
2017-07-25,174000.0,175000.0,118852.0,24.4,-28929,15023,14088
2017-07-26,177000.0,180000.0,263479.0,25.1,-140676,99838,36013
2017-07-27,180000.0,181000.0,261649.0,25.23,-90859,61439,29108
2017-07-28,179500.0,180000.0,232247.0,25.1,-67278,41517,30904
2017-07-31,181000.0,174500.0,252105.0,24.33,9820,3705,-25593
2017-08-01,175000.0,182500.0,461779.0,25.44,-219843,35006,188498
2017-08-02,182000.0,177500.0,219811.0,24.75,67874,-22850,-33279
2017-08-03,177500.0,178000.0,226432.0,24.82,3099,47223,-45531
2017-08-04,177000.0,176000.0,122655.0,24.54,11578,11715,-28864
2017-08-07,176000.0,174500.0,100782.0,24.33,37574,-11399,-14477
