Symbol,한화_시가(원),한화_종가(원),한화_거래량(주),한화_PER(IFRS-연결),한화_순매수수량(개인)(주),한화_순매수수량(기관계)(주),한화_순매수수량(외국인계)(주)
2010-06-07,33150.0,33200.0,434143.0,4.35,14120,-16330,27490
2010-06-08,33100.0,33650.0,280565.0,4.41,13469,-21349,6330
2010-06-09,34300.0,36200.0,1273721.0,4.75,-125336,53542,48274
2010-06-10,36350.0,36450.0,672395.0,4.78,-71067,46117,31950
2010-06-11,36900.0,36450.0,458453.0,4.78,26856,-9677,-19649
2010-06-14,36450.0,36750.0,353756.0,4.82,-41561,2010,39961
2010-06-15,36800.0,37150.0,396111.0,4.87,-15933,-47038,57711
2010-06-16,37450.0,36950.0,311202.0,4.84,-39211,-24370,60171
2010-06-17,37300.0,38450.0,607775.0,5.04,-224189,77325,124874
2010-06-18,38850.0,38300.0,288450.0,5.02,2924,-15830,18715
2010-06-21,38450.0,38350.0,329754.0,5.03,-71896,21537,55171
2010-06-22,38200.0,37600.0,417223.0,4.93,43477,-121935,82179
2010-06-23,37150.0,37650.0,289208.0,4.94,-22019,-20455,50800
2010-06-24,37550.0,38650.0,444989.0,5.07,-262,-12320,39817
2010-06-25,38150.0,38250.0,537479.0,5.01,41313,-51205,15007
2010-06-28,38500.0,39050.0,298544.0,5.12,-4775,-2905,8650
2010-06-29,39200.0,37150.0,445838.0,4.87,2997,5063,-6500
2010-06-30,36350.0,37300.0,430740.0,4.89,-79248,42210,43356
2010-07-01,36900.0,38000.0,383169.0,4.98,-33531,42720,9231
2010-07-02,38400.0,38800.0,851844.0,5.09,239,57630,-89859
2010-07-05,39150.0,37700.0,415624.0,4.94,108963,-69082,-32691
2010-07-06,37550.0,37150.0,410110.0,4.87,55565,8055,-47370
2010-07-07,37300.0,37400.0,248120.0,4.9,-28020,47620,-16860
2010-07-08,38100.0,37800.0,282812.0,4.95,19386,-30405,15210
2010-07-09,38200.0,39000.0,509760.0,5.11,-78239,3777,67172
2010-07-12,39300.0,38950.0,421446.0,5.11,44010,-19450,-7470
2010-07-13,38900.0,39600.0,592950.0,5.19,-116289,-7400,111839
2010-07-14,40550.0,40650.0,978602.0,5.33,-126540,42810,85990
2010-07-15,40800.0,40600.0,585997.0,5.32,-10120,20010,17580
2010-07-16,40600.0,40100.0,438203.0,5.26,42802,-77352,35700
2010-07-19,39400.0,40150.0,305215.0,5.26,-48305,6145,39230
2010-07-20,40400.0,40000.0,267819.0,5.24,31908,-8810,-4159
2010-07-21,40250.0,40400.0,348367.0,5.3,-19250,22379,12241
2010-07-22,40500.0,39900.0,445443.0,5.23,-66734,4424,40190
2010-07-23,40550.0,41800.0,1286744.0,5.48,-128725,124621,-546
2010-07-26,42350.0,41850.0,733219.0,5.49,2633,-11389,26484
2010-07-27,42000.0,41050.0,514046.0,5.38,51877,-49647,-12880
2010-07-28,41000.0,40800.0,360312.0,5.35,43685,-56647,2924
2010-07-29,40800.0,40550.0,573230.0,5.32,8074,-71948,28094
2010-07-30,40700.0,40100.0,405650.0,5.26,37510,-33800,-2360
2010-08-02,40200.0,41100.0,390292.0,5.39,-61787,47548,32929
2010-08-03,41600.0,41700.0,547587.0,5.47,-44963,50674,1850
2010-08-04,42200.0,41650.0,792969.0,5.46,11775,-13657,-14538
2010-08-05,42000.0,43550.0,2035575.0,5.71,-174835,176295,-59750
2010-08-06,43600.0,44550.0,1196721.0,5.84,-239178,277568,-46030
2010-08-09,44400.0,44500.0,635973.0,5.83,-142317,109547,8610
2010-08-10,44700.0,44900.0,755224.0,5.89,-30436,-21284,59950
2010-08-11,44550.0,43300.0,750955.0,5.68,-36890,3630,50190
2010-08-12,42300.0,42700.0,704397.0,5.6,-128148,115138,15850
2010-08-13,43250.0,43550.0,521796.0,5.71,-9302,21402,-11640
2010-08-16,43400.0,44150.0,494832.0,5.79,-50262,71482,-22960
2010-08-17,44200.0,44800.0,807943.0,5.87,-114692,106112,-18900
2010-08-18,45100.0,44650.0,892334.0,5.85,-65539,80859,-5580
2010-08-19,44950.0,44050.0,635565.0,5.77,12599,-12179,-13910
2010-08-20,43650.0,45050.0,671341.0,5.91,-87386,43296,40590
2010-08-23,45500.0,46750.0,1520243.0,6.13,-178551,226096,-51050
2010-08-24,46700.0,46150.0,1004867.0,6.05,-186099,228779,-51150
2010-08-25,45700.0,44650.0,760698.0,5.85,6186,-3926,17170
2010-08-26,44850.0,43550.0,825933.0,5.71,30982,-59578,32266
2010-08-27,43100.0,44500.0,759291.0,5.83,-57554,20184,48810
2010-08-30,45000.0,44750.0,445037.0,5.87,30279,-20449,-6120
2010-08-31,44250.0,44550.0,893306.0,5.84,-258062,263042,-27560
2010-09-01,45350.0,46500.0,1330316.0,6.1,-248927,221947,-28630
2010-09-02,46700.0,46200.0,912357.0,6.06,-236232,232318,-5006
2010-09-03,46450.0,47200.0,1532285.0,6.19,-376367,350107,12740
2010-09-06,45000.0,45650.0,2130414.0,5.98,25504,-23972,6848
2010-09-07,45500.0,45300.0,725653.0,5.94,53460,-64571,6831
2010-09-08,45200.0,44100.0,765291.0,5.78,30178,-70868,56230
2010-09-09,44500.0,45250.0,600602.0,5.93,-46090,34589,6611
2010-09-10,45700.0,46300.0,704038.0,6.07,-113863,73383,41030
2010-09-13,46100.0,43550.0,2233959.0,5.71,460134,-500557,156293
2010-09-14,44000.0,43250.0,936523.0,5.67,-60734,-9706,84270
2010-09-15,43700.0,44100.0,563496.0,5.78,-3494,-28523,30687
2010-09-16,44600.0,43200.0,1847330.0,5.66,96117,-58371,-43776
2010-09-17,42800.0,42750.0,1222837.0,5.6,-51671,-48039,95630
2010-09-20,42200.0,42400.0,671891.0,5.56,108806,-190336,62180
2010-09-24,42750.0,43500.0,642213.0,5.7,-15874,-49670,63554
2010-09-27,43800.0,44850.0,1025446.0,5.88,42146,-1836,-46930
2010-09-28,45000.0,44850.0,653456.0,5.88,138035,-85535,-63440
2010-09-29,44850.0,44150.0,1069687.0,5.79,-72970,3580,86140
2010-09-30,44000.0,44000.0,454667.0,5.77,-15834,-12246,36800
2010-10-01,44250.0,46400.0,1464205.0,6.08,-197028,110658,90150
2010-10-04,46600.0,46000.0,1036952.0,6.03,-6631,24001,-25740
2010-10-05,45650.0,45800.0,505547.0,6.0,-25187,814,8723
2010-10-06,46550.0,45550.0,1069668.0,5.97,-50386,-88653,143649
2010-10-07,45850.0,46000.0,537122.0,6.03,37025,-54325,11460
2010-10-08,46150.0,47500.0,1097313.0,6.23,-83873,163533,-79460
2010-10-11,47950.0,46350.0,618514.0,6.08,-46479,23908,22641
2010-10-12,46000.0,45000.0,842415.0,5.9,130898,-101545,-7079
2010-10-13,45100.0,44900.0,779009.0,5.89,-15485,-34145,25840
2010-10-14,45250.0,45050.0,703740.0,5.91,105278,-61858,4970
2010-10-15,45450.0,45650.0,410502.0,5.98,-3215,-8873,8918
2010-10-18,45650.0,44800.0,497442.0,5.87,13050,-1100,10000
2010-10-19,45000.0,43400.0,983366.0,5.69,151635,-111259,-28776
2010-10-20,42800.0,43400.0,529005.0,5.69,162226,-157120,-5410
2010-10-21,43250.0,43000.0,534972.0,5.64,161537,-154991,8934
2010-10-22,43000.0,43950.0,579909.0,5.76,50244,-34095,-14959
2010-10-25,44150.0,43800.0,422964.0,5.74,-17656,-21461,16910
2010-10-26,44150.0,44550.0,574360.0,5.84,-20066,4373,24283
2010-10-27,44600.0,44500.0,1054339.0,5.83,289849,116501,-376920
2010-10-28,44300.0,43550.0,475970.0,5.71,29172,-23292,5040
2010-10-29,43800.0,42450.0,662985.0,5.56,14060,-3635,-15535
2010-11-01,42400.0,43200.0,331867.0,5.66,-25971,4641,14040
2010-11-02,43900.0,43750.0,561877.0,5.73,110415,-57945,-85850
2010-11-03,44100.0,45300.0,1042210.0,5.94,50121,-28451,-74250
2010-11-04,45300.0,44200.0,646503.0,5.79,39383,-84904,38161
2010-11-05,44850.0,43950.0,533475.0,5.76,-83404,-3591,46095
2010-11-08,44000.0,43700.0,287036.0,5.73,-36804,-9866,46290
2010-11-09,43650.0,44050.0,322039.0,5.77,37564,-2134,-30760
2010-11-10,44050.0,44450.0,468989.0,5.83,-2157,26547,-41120
2010-11-11,44500.0,43400.0,685398.0,5.69,133656,58781,-220587
2010-11-12,43950.0,43200.0,829112.0,5.66,-59120,-10280,84450
2010-11-15,42900.0,42750.0,431575.0,5.6,-61072,-42327,116259
2010-11-16,42900.0,43150.0,296021.0,5.66,-39496,-22294,85460
2010-11-17,42500.0,43300.0,351661.0,5.68,38062,14928,-41350
2010-11-18,43300.0,43200.0,493162.0,5.66,174391,10719,-197130
2010-11-19,43450.0,44700.0,1432039.0,5.86,90979,298221,-405790
2010-11-22,45300.0,45950.0,1305724.0,6.02,-114950,132860,-83610
2010-11-23,46050.0,45650.0,660533.0,5.98,-9072,48929,-38857
2010-11-24,44500.0,44500.0,854757.0,5.83,-45974,14994,4380
2010-11-25,44800.0,44350.0,721448.0,5.81,76366,-45706,-22200
2010-11-26,44450.0,43000.0,570276.0,5.64,-91747,17747,42990
2010-11-29,43200.0,43400.0,243962.0,5.69,-4368,-1012,5500
2010-11-30,43550.0,44350.0,488780.0,5.81,-73504,157283,-72169
2010-12-01,44550.0,45300.0,543753.0,5.94,-116094,139994,-3490
2010-12-02,45550.0,45300.0,563767.0,5.94,-58639,28119,-1760
2010-12-03,45500.0,45100.0,415107.0,5.91,-17309,-13941,25000
2010-12-06,45850.0,47400.0,1147891.0,6.21,-163773,140063,12670
2010-12-07,47250.0,46750.0,707282.0,6.13,53435,-19355,-22880
2010-12-08,46750.0,46300.0,533558.0,6.07,55138,-72704,35296
2010-12-09,46500.0,47550.0,684844.0,6.23,-146079,-5030,142309
2010-12-10,47800.0,48250.0,976606.0,6.32,61996,-70636,-1180
2010-12-13,48050.0,47900.0,461739.0,6.28,36967,-39777,7330
2010-12-14,48050.0,47950.0,411624.0,6.29,-28744,-9616,31380
2010-12-15,48100.0,46800.0,1263575.0,6.13,363937,-383897,27370
2010-12-16,46450.0,46650.0,644660.0,6.12,74356,-148473,69557
2010-12-17,46900.0,46650.0,555263.0,6.12,-1507,-41973,27570
2010-12-20,45500.0,45850.0,538150.0,6.01,-86997,-7283,68720
2010-12-21,46400.0,47050.0,458937.0,6.17,25832,-85022,49220
2010-12-22,47300.0,46900.0,267370.0,6.15,47081,-8451,-24240
2010-12-23,46800.0,46050.0,332674.0,6.04,39871,-41371,-13520
2010-12-24,45850.0,45950.0,273336.0,6.02,-2817,-31403,31980
2010-12-27,45700.0,45650.0,278420.0,5.98,-41472,21054,12828
2010-12-28,45700.0,46000.0,412991.0,6.03,-8379,-27236,35530
2010-12-29,46100.0,46350.0,311552.0,6.08,4222,1058,1820
2010-12-30,46600.0,46700.0,252222.0,6.12,-71095,76095,-6300
2011-01-03,47350.0,47650.0,505783.0,3.04,48127,-34550,-7207
2011-01-04,47700.0,47450.0,374230.0,3.03,594,-13960,26886
2011-01-05,47400.0,47500.0,598383.0,3.03,3889,-72749,54150
2011-01-06,47900.0,49650.0,1318696.0,3.17,-241022,203142,26700
2011-01-07,50200.0,51700.0,2009599.0,3.3,-873578,613018,257350
2011-01-10,52100.0,51400.0,1040127.0,3.28,-198763,86330,104708
2011-01-11,51800.0,53600.0,1129136.0,3.42,-281132,167320,126100
2011-01-12,54000.0,53700.0,662899.0,3.43,10584,39120,-21063
2011-01-13,53500.0,53500.0,736710.0,3.42,43154,-56575,53662
2011-01-14,53200.0,53000.0,797941.0,3.38,-988,-57096,59262
2011-01-17,53200.0,52300.0,553884.0,3.34,-16454,2278,28346
2011-01-18,52100.0,52900.0,686921.0,3.38,-85533,1938,64814
2011-01-19,53200.0,53400.0,678163.0,3.41,-117516,74402,28260
2011-01-20,53800.0,54000.0,904371.0,3.45,360,13663,-9553
2011-01-21,53800.0,53400.0,692950.0,3.41,-136718,-7700,142418
2011-01-24,53400.0,55600.0,760319.0,3.55,-177277,201785,-40819
2011-01-25,56400.0,55200.0,1015547.0,3.53,-189459,227154,-92686
2011-01-26,55800.0,55800.0,492633.0,3.56,-48893,18162,28613
2011-01-27,56600.0,57200.0,675454.0,3.65,-133737,4484,149540
2011-01-28,57600.0,57300.0,588190.0,3.66,-48830,172,52685
2011-01-31,56300.0,57100.0,620829.0,3.65,-37018,-16752,25590
2011-02-01,57200.0,53800.0,1216013.0,3.44,140150,-29076,-122771
2011-02-07,55000.0,54400.0,593112.0,3.47,-39290,-32518,88330
2011-02-08,54400.0,54300.0,505586.0,3.47,-88503,-18678,98697
2011-02-09,54400.0,54600.0,629160.0,3.49,-137068,-30659,171129
2011-02-10,54500.0,52100.0,721415.0,3.33,37879,-133990,81915
2011-02-11,52100.0,50300.0,744786.0,3.21,-58520,-119308,182830
2011-02-14,51100.0,52200.0,475114.0,3.33,-10325,-56345,77183
2011-02-15,52200.0,52000.0,403327.0,3.32,655,-9443,27702
2011-02-16,51500.0,50300.0,476149.0,3.21,-14317,5789,14143
2011-02-17,50900.0,48100.0,973959.0,3.07,174326,-178164,-1722
2011-02-18,48500.0,49250.0,520108.0,3.15,142622,-136598,1961
2011-02-21,49100.0,47900.0,470514.0,3.06,99304,-93275,11086
2011-02-22,47400.0,45250.0,929215.0,2.89,153309,-151071,8547
2011-02-23,45600.0,43900.0,1377567.0,2.8,504883,-361926,-146855
2011-02-24,44350.0,44450.0,1081537.0,2.84,274995,-323779,170900
2011-02-25,44900.0,46350.0,540841.0,2.96,-26338,11898,24400
2011-02-28,46100.0,44500.0,666294.0,2.84,180509,-88191,-89830
2011-03-02,43900.0,44300.0,504704.0,2.83,5745,-79412,71911
2011-03-03,44800.0,45800.0,640369.0,2.92,123313,89810,-178336
2011-03-04,46300.0,47700.0,913946.0,3.05,-147416,72294,63162
2011-03-07,47200.0,46500.0,431138.0,2.97,80151,15983,-61694
2011-03-08,46500.0,46850.0,385503.0,2.99,33291,-4464,-53823
2011-03-09,47200.0,47050.0,345641.0,3.0,-8952,11274,-7452
2011-03-10,47150.0,47500.0,391290.0,3.03,-59205,71905,-34420
2011-03-11,46550.0,45600.0,472539.0,2.91,131553,-41123,-77310
2011-03-14,44900.0,45000.0,598168.0,2.87,45605,-56435,35390
2011-03-15,44650.0,42900.0,914880.0,2.74,188210,-118530,-57920
2011-03-16,43450.0,43700.0,482238.0,2.79,-74381,30597,34800
2011-03-17,42650.0,44300.0,465374.0,2.83,-54095,22035,27420
2011-03-18,45200.0,46750.0,964160.0,2.99,-86585,-10210,90655
2011-03-21,46900.0,47250.0,498309.0,3.02,61661,-14212,-48500
2011-03-22,47250.0,48250.0,660727.0,3.08,-82856,95509,-13406
2011-03-23,48200.0,47100.0,630726.0,3.01,-46630,30674,-104
2011-03-24,47500.0,48400.0,418838.0,3.09,-57792,8138,46614
2011-03-25,49350.0,48900.0,543920.0,3.12,31582,-28162,9120
2011-03-28,48850.0,48300.0,347205.0,3.08,34339,-59754,24050
2011-03-29,47800.0,48900.0,386186.0,3.12,73259,-98025,27783
2011-03-30,48900.0,49800.0,947989.0,3.18,38847,-154587,120390
2011-03-31,50100.0,50600.0,500309.0,3.23,-47991,-38789,87690
2011-04-01,50500.0,50700.0,331342.0,3.24,-44825,-8606,49481
2011-04-04,50700.0,49200.0,633212.0,3.14,208265,-139002,-56501
2011-04-05,49000.0,50400.0,629789.0,3.22,57884,-115997,83744
2011-04-06,50600.0,51700.0,799130.0,3.3,14901,-38962,27435
2011-04-07,52000.0,51000.0,546765.0,3.26,39229,-43266,10745
2011-04-08,50600.0,50000.0,928271.0,3.19,181012,4895,-190713
2011-04-11,50100.0,49700.0,454387.0,3.17,4558,-32542,37378
2011-04-12,49600.0,48200.0,647839.0,3.08,78226,-59080,1584
2011-04-13,48450.0,48950.0,387836.0,3.13,28786,-37236,9270
2011-04-14,48950.0,45500.0,2322394.0,2.91,293289,-346501,31855
2011-04-15,46800.0,46900.0,1577642.0,3.0,-6264,-112596,189640
2011-04-18,47300.0,48200.0,874777.0,3.08,-122255,156429,-25209
2011-04-19,47700.0,47850.0,471504.0,3.06,-64424,88918,-37124
2011-04-20,48200.0,48550.0,948788.0,3.1,95459,-102677,-8132
2011-04-21,49000.0,49100.0,856178.0,3.14,-92179,25319,-44930
2011-04-22,49300.0,54600.0,2882019.0,3.49,-412835,355805,-14150
2011-04-25,55100.0,54200.0,1448695.0,3.46,98657,-7551,-107154
2011-04-26,54500.0,52600.0,1144382.0,3.36,-19687,-57358,77092
2011-04-27,53800.0,51300.0,982657.0,3.28,13416,-106418,100965
2011-04-28,51800.0,50700.0,803552.0,3.24,102691,-134808,57879
2011-04-29,50900.0,49200.0,994273.0,3.14,65440,-129855,40049
2011-05-02,49350.0,50300.0,401953.0,3.21,-10448,-14953,8450
2011-05-03,50200.0,48350.0,614528.0,3.09,111114,-91193,-9109
2011-05-04,48350.0,48900.0,313409.0,3.12,-69843,-14630,83553
2011-05-06,47500.0,47800.0,333229.0,3.05,10909,13712,-17619
2011-05-09,47800.0,48100.0,321125.0,3.07,78787,-16005,-43172
2011-05-11,48600.0,48850.0,569511.0,3.12,48525,-40504,12709
2011-05-12,48000.0,47650.0,435101.0,3.04,116794,-20323,-79401
2011-05-13,48300.0,46950.0,504701.0,3.0,561,27760,-29375
2011-05-16,46300.0,45900.0,351213.0,2.93,36040,-42410,6100
2011-05-17,45900.0,46000.0,197875.0,2.94,-5507,9897,-5400
2011-05-18,46000.0,47500.0,361671.0,3.03,-40062,-3678,43620
2011-05-19,47550.0,46300.0,423433.0,2.96,4181,-21394,10203
2011-05-20,45900.0,46000.0,409755.0,2.94,46783,-21203,-9830
2011-05-23,45050.0,44850.0,272830.0,2.86,5201,19229,-27730
2011-05-24,44600.0,43700.0,505162.0,2.79,133430,-76706,-49670
2011-05-25,43800.0,42500.0,456537.0,2.71,-28956,36164,-8388
2011-05-26,43050.0,44250.0,498422.0,2.83,-5524,-4746,-1720
2011-05-27,45850.0,44900.0,910540.0,2.87,14912,11738,-18670
2011-05-30,45500.0,45050.0,297163.0,2.88,-47293,32493,21020
2011-05-31,45200.0,47000.0,754693.0,3.0,-176389,115473,-374
2011-06-01,46900.0,46450.0,269499.0,2.97,-30467,41697,-9390
2011-06-02,45000.0,45500.0,285884.0,2.91,-52383,23437,43696
2011-06-03,45800.0,45750.0,328545.0,2.92,-103961,104804,-49496
2011-06-07,45300.0,44950.0,200557.0,2.87,-39259,28433,7706
2011-06-08,45300.0,44650.0,181416.0,2.85,-33674,29084,7350
2011-06-09,44650.0,44850.0,218332.0,2.86,44688,-14295,-27473
2011-06-10,45150.0,43850.0,261753.0,2.8,-24654,10692,18376
2011-06-13,43300.0,43950.0,182026.0,2.81,-18300,-20112,23892
2011-06-14,44150.0,45000.0,281105.0,2.87,-25109,14847,-27410
2011-06-15,45300.0,46900.0,699170.0,3.0,-192249,125299,-25530
2011-06-16,46100.0,46550.0,317371.0,2.97,-22712,64862,-32560
2011-06-17,47000.0,47150.0,721043.0,3.01,-148308,166078,-69820
2011-06-20,46950.0,46400.0,435062.0,2.96,-47578,90959,-38051
2011-06-21,46950.0,46350.0,388501.0,2.96,-51765,5428,37647
2011-06-22,47000.0,46650.0,342983.0,2.98,-49566,-3904,45720
2011-06-23,46650.0,46700.0,247709.0,2.98,5145,14735,-19950
2011-06-24,46350.0,47500.0,573515.0,3.03,-72776,1700,53916
2011-06-27,46900.0,46450.0,223523.0,2.97,37191,6749,-6310
2011-06-28,46850.0,46200.0,263147.0,2.95,-55872,12029,16843
2011-06-29,47100.0,48500.0,856989.0,3.1,-156780,55277,62434
2011-06-30,48900.0,48750.0,601701.0,3.11,-177120,184530,8380
2011-07-01,49350.0,49200.0,501450.0,3.14,-156522,134296,10716
2011-07-04,49550.0,49450.0,442918.0,3.16,-130867,177815,-13338
2011-07-05,49350.0,50200.0,520617.0,3.21,-186142,146942,48510
2011-07-06,50200.0,50500.0,464588.0,3.23,-172559,198424,-2409
2011-07-07,50600.0,50600.0,576385.0,3.23,-180367,187686,-7196
2011-07-08,51100.0,50400.0,427633.0,3.22,-34372,-721,50567
2011-07-11,49950.0,50400.0,299970.0,3.22,-84909,19934,53750
2011-07-12,49750.0,49400.0,416391.0,3.15,-67358,134871,-69016
2011-07-13,49500.0,51400.0,715401.0,3.28,-122043,206934,-124871
2011-07-14,51100.0,52000.0,630840.0,3.32,-118299,170425,-39501
2011-07-15,51900.0,52500.0,563040.0,3.35,-218148,163523,28271
2011-07-18,52900.0,52200.0,520857.0,3.33,-114434,175621,-20295
2011-07-19,52100.0,53500.0,1103884.0,3.42,-523663,436777,8445
2011-07-20,54400.0,53400.0,882349.0,3.41,-265391,342691,-37826
2011-07-21,53800.0,53500.0,377300.0,3.42,-137695,125232,12068
2011-07-22,54000.0,54500.0,485562.0,3.48,-143779,98983,6838
2011-07-25,53900.0,53600.0,277071.0,3.42,-27519,22812,21549
2011-07-26,53500.0,52900.0,525298.0,3.38,54457,-73080,8991
2011-07-27,52500.0,52100.0,646216.0,3.33,152275,-191849,34824
2011-07-28,50900.0,52200.0,419231.0,3.33,-162115,57200,78743
2011-07-29,52900.0,51700.0,241117.0,3.3,-57401,54305,9431
2011-08-01,52500.0,53200.0,272322.0,3.4,-28184,-9282,30888
2011-08-02,52700.0,49750.0,963815.0,3.18,114336,-42692,-46137
2011-08-03,48850.0,48500.0,529815.0,3.1,52128,42464,-73450
2011-08-04,49100.0,46700.0,612295.0,2.98,142148,-164225,31082
2011-08-05,43600.0,44200.0,742625.0,2.82,10064,-19166,13731
2011-08-08,43000.0,41550.0,861026.0,2.65,-47276,89402,-45261
2011-08-09,40000.0,41050.0,939636.0,2.62,-85647,90255,-7360
2011-08-10,42900.0,40550.0,810341.0,2.59,243905,1750,-264975
2011-08-11,38000.0,40850.0,559579.0,2.61,-1984,-52956,39470
2011-08-12,41850.0,41100.0,632273.0,2.62,-73197,120886,-46346
2011-08-16,42300.0,42150.0,395179.0,2.69,125956,-71239,-547
2011-08-17,41800.0,42100.0,348075.0,2.69,29914,-29953,-138
2011-08-18,42200.0,40400.0,780531.0,2.58,137526,-154030,4426
2011-08-19,38600.0,35750.0,1356942.0,2.28,280452,-520339,201542
2011-08-22,35500.0,33000.0,1333964.0,2.11,96652,-129508,39710
2011-08-23,33300.0,34950.0,926519.0,2.23,-23708,-13109,111515
2011-08-24,35900.0,35600.0,851072.0,2.27,-81762,151021,-44372
2011-08-25,36500.0,35600.0,407645.0,2.27,13436,47497,-53467
2011-08-26,36200.0,37850.0,809018.0,2.42,-59499,118315,-63386
2011-08-29,38600.0,39400.0,802199.0,2.52,25301,34939,-79570
2011-08-30,39950.0,39550.0,453379.0,2.53,-57045,10384,38184
2011-08-31,39700.0,40150.0,338485.0,2.56,-79069,55902,19337
2011-09-01,40100.0,40550.0,810453.0,2.59,-244001,254339,18992
2011-09-02,40600.0,41000.0,382886.0,2.62,-69095,-4324,22121
2011-09-05,39600.0,38200.0,553365.0,2.44,74564,-100482,36400
2011-09-06,36750.0,36800.0,493234.0,2.35,52932,-129556,57124
2011-09-07,38000.0,38150.0,257280.0,2.44,27301,-42025,6234
2011-09-08,38700.0,38650.0,345694.0,2.47,-15405,11489,51026
2011-09-09,38150.0,37600.0,273886.0,2.4,34958,-47678,16550
2011-09-14,37500.0,35950.0,426678.0,2.3,55571,-120610,46729
2011-09-15,37000.0,35250.0,760994.0,2.25,149124,-235703,96240
2011-09-16,36100.0,37050.0,693193.0,2.37,101021,-59581,-70190
2011-09-19,36350.0,36650.0,258214.0,2.34,-19367,28124,6743
2011-09-20,36250.0,37100.0,387743.0,2.37,-71454,38033,15335
2011-09-21,37500.0,37850.0,319215.0,2.42,-12985,-21383,32919
2011-09-22,36550.0,36000.0,385155.0,2.3,39062,-30636,27940
2011-09-23,33950.0,33400.0,537373.0,2.13,106188,-106271,-12917
2011-09-26,33600.0,31300.0,647245.0,2.0,-154088,33195,50633
2011-09-27,32600.0,33350.0,384154.0,2.13,7828,-1118,-31210
2011-09-28,33600.0,32800.0,280516.0,2.09,13953,6848,6609
2011-09-29,32400.0,33750.0,237970.0,2.16,10376,-37119,26113
2011-09-30,33500.0,33800.0,283197.0,2.16,22421,-40703,14280
2011-10-04,31400.0,33000.0,397908.0,2.11,-178126,176776,5770
2011-10-05,32050.0,31400.0,460437.0,2.01,13520,-60310,25490
2011-10-06,32700.0,32550.0,279881.0,2.08,-46120,15237,27033
2011-10-07,33550.0,34500.0,399671.0,2.2,-106027,58505,55680
2011-10-10,33950.0,34750.0,180492.0,2.22,788,6690,112
2011-10-11,35800.0,35000.0,244530.0,2.24,-7989,20499,-20060
2011-10-12,34500.0,34850.0,202168.0,2.23,31928,-27019,11231
2011-10-13,35500.0,35750.0,366398.0,2.28,-20830,51230,-24790
2011-10-14,35750.0,36000.0,213739.0,2.3,-7370,4218,5757
2011-10-17,36550.0,36850.0,314642.0,2.35,-55002,-4501,5833
2011-10-18,35850.0,35900.0,287087.0,2.29,64541,-82029,15738
2011-10-19,36200.0,35350.0,221470.0,2.26,33407,-44085,14968
2011-10-20,35200.0,34750.0,322840.0,2.22,-4469,8736,12983
2011-10-21,35400.0,35650.0,426297.0,2.28,47047,-957,3370
2011-10-24,36000.0,36900.0,413772.0,2.36,-81423,54318,13216
2011-10-25,36900.0,37000.0,514067.0,2.36,-127853,131600,2593
2011-10-26,36600.0,38250.0,460026.0,2.44,-104343,128632,-24330
