Symbol,삼성엔지니어링_시가(원),삼성엔지니어링_종가(원),삼성엔지니어링_거래량(주),삼성엔지니어링_PER(IFRS-연결),삼성엔지니어링_순매수수량(개인)(주),삼성엔지니어링_순매수수량(기관계)(주),삼성엔지니어링_순매수수량(외국인계)(주)
2006-06-16,39500.0,39600.0,215030.0,21.07,-38180,17120,18200
2006-06-19,39100.0,39200.0,86905.0,20.86,-14810,8440,6340
2006-06-20,38800.0,37250.0,143440.0,19.82,-1245,5405,-6610
2006-06-21,37250.0,37050.0,112415.0,19.71,-2360,1620,670
2006-06-22,38100.0,37800.0,159118.0,20.11,-17260,39380,-24050
2006-06-23,37600.0,38850.0,116607.0,20.67,-20480,22940,-1770
2006-06-26,39350.0,40000.0,188644.0,21.28,-19407,-8683,26240
2006-06-27,40900.0,42200.0,348929.0,22.45,-98199,16050,84090
2006-06-28,41600.0,42050.0,242206.0,22.37,-5693,-2207,10140
2006-06-29,42900.0,42200.0,214681.0,22.45,-12580,23460,-14780
2006-06-30,43150.0,42300.0,308365.0,22.51,1517,-28237,26570
2006-07-03,42550.0,43200.0,227675.0,22.99,-47720,-16210,58250
2006-07-04,43900.0,42250.0,216583.0,22.48,57940,-31620,8890
2006-07-05,41000.0,42150.0,142667.0,22.43,-20342,11802,9200
2006-07-06,42200.0,41300.0,92076.0,21.97,-7384,12024,-19660
2006-07-07,41800.0,42700.0,156466.0,22.72,-47827,22577,23710
2006-07-10,42500.0,45000.0,364088.0,23.94,-164510,26190,146030
2006-07-11,45000.0,46100.0,293525.0,24.53,-104840,9640,92690
2006-07-12,46100.0,44850.0,254977.0,23.86,7240,-14420,17560
2006-07-13,44300.0,44800.0,195021.0,23.84,31166,-21936,-12500
2006-07-14,43800.0,44000.0,156837.0,23.41,6974,21956,-27980
2006-07-18,43800.0,40000.0,407036.0,21.28,162058,-14548,-161720
2006-07-19,40900.0,42000.0,302241.0,22.35,-76259,29079,59630
2006-07-20,43500.0,43000.0,147891.0,22.88,-18270,15150,2560
2006-07-21,41950.0,43400.0,79637.0,23.09,-27740,22350,6380
2006-07-24,43400.0,44000.0,121473.0,23.41,-19628,5478,3590
2006-07-25,44500.0,45100.0,273196.0,24.0,-110890,8640,101950
2006-07-26,45700.0,45100.0,576297.0,24.0,-46071,-154289,244120
2006-07-27,45650.0,44950.0,164944.0,23.92,22020,-22600,1190
2006-07-28,44950.0,44450.0,170638.0,23.65,56400,200,-54610
2006-07-31,45000.0,44150.0,158992.0,23.49,40948,-10708,-30440
2006-08-01,44000.0,43350.0,238367.0,23.07,91594,-45534,-23880
2006-08-02,43100.0,45100.0,228720.0,24.0,-11378,-13612,26180
2006-08-03,45200.0,46000.0,272369.0,24.48,-118447,48867,67940
2006-08-04,46900.0,46800.0,343162.0,24.9,-161706,56786,133440
2006-08-07,47100.0,46100.0,173554.0,24.53,-4597,-23173,27480
2006-08-08,45900.0,46700.0,144610.0,24.85,-10315,5745,880
2006-08-09,46000.0,46050.0,107670.0,24.5,11547,8463,-20940
2006-08-10,46400.0,46150.0,157311.0,24.56,-27493,-13437,43190
2006-08-11,46800.0,46900.0,288066.0,24.95,-45699,-2991,45210
2006-08-14,47000.0,46400.0,97556.0,24.69,-6972,33632,-33460
2006-08-16,46000.0,46350.0,196086.0,24.66,44080,33550,-78100
2006-08-17,46800.0,45850.0,174591.0,24.4,-420,33940,-24110
2006-08-18,46050.0,45850.0,152180.0,24.4,30610,-25190,-3280
2006-08-21,46250.0,46000.0,107023.0,24.48,9569,-5349,-1640
2006-08-22,46000.0,46600.0,129473.0,24.79,23986,-12676,-3730
2006-08-23,46700.0,46200.0,64729.0,24.58,-7200,5380,2320
2006-08-24,46050.0,45000.0,210386.0,23.94,107699,-77459,-30140
2006-08-25,45050.0,44600.0,244910.0,23.73,106474,-15024,-40330
2006-08-28,44700.0,44250.0,100854.0,23.54,10105,-2665,-6840
2006-08-29,44300.0,44000.0,268796.0,23.41,70020,-44900,-26540
2006-08-30,44300.0,45200.0,208693.0,24.05,41900,-49260,7050
2006-08-31,45250.0,44650.0,171781.0,23.76,10503,-18123,12260
2006-09-01,45000.0,46000.0,226982.0,24.48,-92600,52020,47400
2006-09-04,46100.0,46000.0,104375.0,24.48,-24572,7682,5670
2006-09-05,45950.0,44900.0,266673.0,23.89,103772,-83572,-13500
2006-09-06,45250.0,44850.0,148601.0,23.86,-33505,4445,40820
2006-09-07,44550.0,45350.0,133053.0,24.13,-34834,38241,-4217
2006-09-08,44900.0,44800.0,107227.0,23.84,15541,-13641,-7710
2006-09-11,44900.0,44500.0,105228.0,23.68,-10175,27755,-10490
2006-09-12,44400.0,43300.0,192424.0,23.04,19434,-1214,-9790
2006-09-13,43500.0,41900.0,446137.0,22.29,148317,-37747,-92380
2006-09-14,42100.0,44400.0,351388.0,23.62,-59973,62490,5370
2006-09-15,44450.0,44400.0,121082.0,23.62,-42974,33974,4690
2006-09-18,44700.0,44250.0,134139.0,23.54,-34445,28735,4780
2006-09-19,44850.0,43900.0,182705.0,23.36,11095,965,-11580
2006-09-20,44200.0,44300.0,196483.0,23.57,-12180,35000,-13920
2006-09-21,44500.0,45300.0,212160.0,24.1,-64110,56520,7520
2006-09-22,45000.0,43900.0,80821.0,23.36,-10377,15237,-4860
2006-09-25,44050.0,43250.0,151102.0,23.01,7152,2348,-9010
2006-09-26,43800.0,43800.0,116925.0,23.31,-47700,76560,-28160
2006-09-27,43800.0,44350.0,86600.0,23.6,-21939,23419,-40
2006-09-28,44750.0,45200.0,184623.0,24.05,-33122,2042,29960
2006-09-29,45450.0,45200.0,90855.0,24.05,-39016,30906,5820
2006-10-02,45200.0,46200.0,187415.0,24.58,-64992,11512,52080
2006-10-04,45800.0,45300.0,105385.0,24.1,-21353,19273,80
2006-10-09,44100.0,42200.0,383796.0,22.45,-19014,71394,-56060
2006-10-10,42200.0,44200.0,194846.0,23.52,-95859,87519,4710
2006-10-11,42800.0,43150.0,133819.0,22.96,16938,9512,-22350
2006-10-12,43100.0,43350.0,98827.0,23.07,25683,-2923,-21920
2006-10-13,43800.0,43600.0,157190.0,23.2,31430,5230,-52630
2006-10-16,43650.0,43100.0,153726.0,22.93,42000,19750,-54170
2006-10-17,43200.0,42000.0,260790.0,22.35,108857,7203,-125310
2006-10-18,41700.0,40800.0,597707.0,21.71,308571,-67561,-254760
2006-10-19,41000.0,40150.0,418582.0,21.36,184887,-151067,-32890
2006-10-20,40150.0,41350.0,491621.0,22.0,-10770,-28080,72350
2006-10-23,41250.0,41350.0,422461.0,22.0,141704,79906,-225640
2006-10-24,41900.0,42200.0,389720.0,22.45,6954,43386,-60480
2006-10-25,41700.0,41600.0,371439.0,22.13,97370,15225,-131090
2006-10-26,42050.0,43250.0,755442.0,23.01,-197782,373162,-170470
2006-10-27,43350.0,43250.0,170553.0,23.01,-77816,59426,8440
2006-10-30,43100.0,42600.0,106694.0,22.67,-44739,46369,-3050
2006-10-31,42150.0,43150.0,119631.0,22.96,-65175,68235,-4280
2006-11-01,43450.0,43450.0,149720.0,23.12,-29665,52865,-18820
2006-11-02,43450.0,43800.0,135572.0,23.31,-62577,13777,68600
2006-11-03,43800.0,43600.0,287150.0,23.2,9339,91581,-72220
2006-11-06,43150.0,42700.0,119413.0,22.72,1716,27979,-13390
2006-11-07,43000.0,41700.0,243937.0,22.19,79012,10833,-85430
2006-11-08,41800.0,40750.0,334114.0,21.68,115025,-34895,-82300
2006-11-09,41150.0,41350.0,235789.0,22.0,92967,-69847,-23170
2006-11-10,40850.0,41000.0,97029.0,21.82,4258,-5128,570
2006-11-13,41350.0,40700.0,192548.0,21.66,77266,-80696,3430
2006-11-14,40600.0,42000.0,163840.0,22.35,-53987,13397,39130
2006-11-15,42500.0,42500.0,153289.0,22.61,-44621,28482,16230
2006-11-16,42850.0,42450.0,279688.0,22.59,-16409,-16971,31230
2006-11-17,42750.0,42150.0,155840.0,22.43,-17539,30789,-33010
2006-11-20,42000.0,42000.0,90611.0,22.35,-18162,-3198,19360
2006-11-21,41800.0,41450.0,190507.0,22.06,30088,-21728,2240
2006-11-22,41900.0,41250.0,223020.0,21.95,42109,9481,-54290
2006-11-23,41050.0,41350.0,169261.0,22.0,34494,-30764,-920
2006-11-24,41200.0,41500.0,230332.0,22.08,48675,-65935,17150
2006-11-27,41800.0,41200.0,164250.0,21.92,18278,-18228,12430
2006-11-28,40750.0,41400.0,193510.0,22.03,-23358,-24942,35230
2006-11-29,41550.0,44250.0,552034.0,23.54,-256588,122808,117110
2006-11-30,44800.0,43400.0,501907.0,23.09,-56348,-178972,233870
2006-12-01,43600.0,43750.0,314118.0,23.28,33396,-83756,74960
2006-12-04,43750.0,43250.0,261933.0,23.01,44976,-71156,34100
2006-12-05,43300.0,44100.0,362104.0,23.47,-98106,-18508,147260
2006-12-06,44100.0,43300.0,225021.0,23.04,-15566,14416,860
2006-12-07,43500.0,44200.0,246043.0,23.52,-113621,14841,91070
2006-12-08,43900.0,44050.0,175267.0,23.44,-33850,10570,36980
2006-12-11,44400.0,43050.0,121871.0,22.91,-5560,2230,4570
2006-12-12,43300.0,42550.0,126931.0,22.64,-35173,35803,-1420
2006-12-13,42100.0,42500.0,112154.0,22.61,13859,11501,-15570
2006-12-14,42250.0,42650.0,199112.0,22.69,46235,27368,-39310
2006-12-15,42800.0,44500.0,293208.0,23.68,-92394,50174,38410
2006-12-18,44950.0,44500.0,262136.0,23.68,-36106,12436,-13840
2006-12-19,44400.0,43750.0,126953.0,23.28,29154,11626,-42660
2006-12-20,43550.0,43700.0,168380.0,23.25,35446,21284,-62470
2006-12-21,43700.0,43500.0,161613.0,23.15,-6246,7226,950
2006-12-22,43200.0,42750.0,90124.0,22.75,6532,7748,-9170
2006-12-26,42750.0,41750.0,195881.0,22.21,12519,-18469,18950
2006-12-27,42000.0,42450.0,71721.0,22.59,-22463,22073,380
2006-12-28,42450.0,43250.0,114377.0,23.01,-14691,-11809,20140
2007-01-02,42800.0,42050.0,110236.0,12.28,33830,-2478,-24340
2007-01-03,42000.0,42400.0,157461.0,12.38,-26950,-34560,62240
2007-01-04,42600.0,40800.0,273859.0,11.91,80237,-12099,-68690
2007-01-05,41000.0,41450.0,150937.0,12.1,6320,-2710,-2810
2007-01-08,40750.0,40800.0,77184.0,11.91,-20440,16000,7840
2007-01-09,41300.0,41050.0,91110.0,11.98,-16408,8758,20320
2007-01-10,40800.0,39950.0,267052.0,11.66,6610,23710,-13740
2007-01-11,40150.0,40800.0,125515.0,11.91,-15144,9674,4970
2007-01-12,41600.0,42650.0,221915.0,12.45,-90765,-5,91300
2007-01-15,42200.0,42650.0,172793.0,12.45,-47120,-5130,48750
2007-01-16,42250.0,41550.0,135749.0,12.13,23332,12898,-44930
2007-01-17,41550.0,41400.0,98389.0,12.09,-1920,3310,-4900
2007-01-18,40800.0,40950.0,142880.0,11.95,-3130,4390,-53720
2007-01-19,40300.0,40100.0,112848.0,11.71,-8386,22056,-23240
2007-01-22,40200.0,39250.0,183118.0,11.46,34311,17559,-85420
2007-01-23,39250.0,39250.0,113781.0,11.46,9042,10685,-19607
2007-01-24,39300.0,41000.0,139400.0,11.97,-3180,-12200,10720
2007-01-25,41000.0,40950.0,149710.0,11.95,-9595,18105,8810
2007-01-26,40150.0,40550.0,76217.0,11.84,-2861,24131,-28700
2007-01-29,40450.0,39900.0,93454.0,11.65,-20932,32742,-27060
2007-01-30,40450.0,41400.0,100401.0,12.09,-42435,35515,4900
2007-01-31,41500.0,42600.0,352877.0,12.44,-171024,117064,39520
2007-02-01,43000.0,44900.0,654276.0,13.11,-423770,17520,387760
2007-02-02,45100.0,45700.0,588451.0,13.34,-326391,-27149,353670
2007-02-05,45300.0,46000.0,326432.0,13.43,-207540,16300,181350
2007-02-06,45950.0,46000.0,277734.0,13.43,-101067,-1753,134530
2007-02-07,45750.0,46500.0,117841.0,13.58,-61461,38581,25020
2007-02-08,47000.0,45450.0,142289.0,13.27,14301,-46941,43130
2007-02-09,45750.0,47050.0,333948.0,13.74,-99689,-59421,183260
2007-02-12,46800.0,46800.0,158190.0,13.66,-50672,-42618,93350
2007-02-13,47000.0,48500.0,493810.0,14.16,-192540,-80720,293100
2007-02-14,48700.0,49200.0,320235.0,14.36,-133815,-41875,180550
2007-02-15,49200.0,49400.0,197940.0,14.42,-47170,-30990,82470
2007-02-16,49450.0,49950.0,105162.0,14.58,-39930,-19690,63320
2007-02-20,50000.0,49400.0,66825.0,14.42,-11247,-18713,37400
2007-02-21,49800.0,48300.0,134578.0,14.1,8688,8112,-12780
2007-02-22,47900.0,48500.0,116451.0,14.16,6459,-50309,43940
2007-02-23,48800.0,48800.0,165914.0,14.25,6972,-3162,31090
2007-02-26,49150.0,51500.0,318240.0,15.04,-117789,-10731,128520
2007-02-27,52500.0,52400.0,443202.0,15.3,-125724,-96492,255420
2007-02-28,50000.0,51400.0,544878.0,15.01,-23772,4424,33724
2007-03-02,50600.0,52400.0,195478.0,15.3,-20867,7745,17394
2007-03-05,52400.0,51900.0,341895.0,15.15,-35732,10424,-2016
2007-03-06,51400.0,51200.0,218099.0,14.95,63844,-98985,-17239
2007-03-07,52000.0,51200.0,210300.0,14.95,5221,-46437,-21634
2007-03-08,51300.0,50800.0,202850.0,14.83,3275,-46958,-29844
2007-03-09,51200.0,53300.0,389439.0,15.56,-90405,-24621,53186
2007-03-12,53700.0,54500.0,325233.0,15.91,-98427,-68420,68877
2007-03-13,54800.0,54500.0,249726.0,15.91,-31223,-45635,-13576
2007-03-14,53700.0,54200.0,359557.0,15.82,-41050,-43466,-274
2007-03-15,54300.0,58000.0,365758.0,16.93,-117395,-13098,53560
2007-03-16,58000.0,59000.0,401649.0,17.22,-92570,-13657,17206
2007-03-19,58000.0,57000.0,391536.0,16.64,73081,-22855,-152936
2007-03-20,57000.0,55600.0,251892.0,16.23,112189,-1973,-108874
2007-03-21,55900.0,55100.0,249726.0,16.09,81274,19169,-112573
2007-03-22,56000.0,55800.0,243258.0,16.29,81567,7202,-97179
2007-03-23,55500.0,58700.0,292570.0,17.14,-52631,9327,34379
2007-03-26,59500.0,58700.0,194427.0,17.14,-52188,-35422,92185
2007-03-27,58300.0,59500.0,268293.0,17.37,-77869,8775,62570
2007-03-28,59400.0,59000.0,167174.0,17.22,-50619,7162,33627
2007-03-29,58000.0,60000.0,143129.0,17.52,-10389,-1318,8498
2007-03-30,60200.0,58600.0,341424.0,17.11,90953,-78969,-5944
2007-04-02,59300.0,58700.0,221525.0,17.14,23231,40553,-43524
2007-04-03,58400.0,59000.0,142358.0,17.22,13342,36132,-49014
2007-04-04,59000.0,61100.0,330232.0,17.84,-132519,9515,126164
2007-04-05,61700.0,64100.0,237479.0,18.71,-111487,-9713,121621
2007-04-06,64800.0,67500.0,304634.0,19.71,-32985,44600,-1351
2007-04-09,69000.0,69700.0,178499.0,20.35,-18895,5947,10988
2007-04-10,70000.0,68800.0,214754.0,20.09,58832,-58383,3081
2007-04-11,69500.0,68300.0,350673.0,19.94,47286,-100997,63161
2007-04-12,68100.0,68600.0,152634.0,20.03,34755,-60710,26655
2007-04-13,68600.0,68700.0,115303.0,20.06,-4124,3345,-1001
2007-04-16,68700.0,71500.0,217612.0,20.87,-24231,22805,6096
2007-04-17,72400.0,69700.0,264226.0,20.35,4403,48706,-57399
2007-04-18,69900.0,69900.0,225664.0,20.41,49342,-65946,16474
2007-04-19,69900.0,69800.0,209887.0,20.38,-24755,65130,-41595
2007-04-20,69700.0,74200.0,232517.0,21.66,-107389,45876,48415
2007-04-23,75500.0,73000.0,266515.0,21.31,50130,-1491,-54183
2007-04-24,73600.0,73600.0,306578.0,21.49,92652,-76635,-27367
2007-04-25,73800.0,73700.0,247022.0,21.52,-14110,-30857,45401
2007-04-26,74900.0,69500.0,477000.0,20.29,214403,-166542,-26939
2007-04-27,69800.0,68500.0,253452.0,20.0,42714,-50872,21084
2007-04-30,68800.0,68900.0,146148.0,20.12,1308,24616,-27019
2007-05-02,70500.0,71700.0,135756.0,20.93,-45665,9484,36231
2007-05-03,72500.0,72300.0,124403.0,21.11,-35600,5648,30022
2007-05-04,72000.0,73700.0,166624.0,21.52,-57178,33124,23754
2007-05-07,74700.0,73100.0,97849.0,21.34,21024,-18630,-2220
2007-05-08,73500.0,72000.0,118520.0,21.02,2566,-18656,16071
2007-05-09,72000.0,70800.0,165270.0,20.67,77764,-11478,-60746
2007-05-10,72000.0,71000.0,106459.0,20.73,20009,-33297,13168
2007-05-11,69600.0,69500.0,128848.0,20.29,44984,-41758,677
2007-05-14,70000.0,70800.0,129663.0,20.67,-5684,8515,-63
2007-05-15,71800.0,71000.0,117019.0,20.73,-56599,-14619,71368
2007-05-16,71300.0,72600.0,149666.0,21.2,-41599,3740,30359
2007-05-17,73600.0,73000.0,109858.0,21.31,-16990,-9271,28681
2007-05-18,72400.0,73000.0,112180.0,21.31,-23971,-2232,26173
2007-05-21,71200.0,72800.0,148637.0,21.25,4498,14002,-20782
2007-05-22,73900.0,77300.0,453022.0,22.57,25981,45899,-64035
2007-05-23,77500.0,79600.0,283391.0,23.24,-67228,31343,42188
2007-05-25,78100.0,76800.0,351458.0,22.42,103657,33993,-144438
2007-05-28,77000.0,79100.0,180647.0,23.09,-8622,38511,-32860
2007-05-29,79300.0,79000.0,174573.0,23.06,21330,9313,-29645
2007-05-30,80400.0,85000.0,617041.0,24.82,-70805,1871,63700
2007-05-31,88000.0,96000.0,605510.0,28.03,40,-10533,18690
2007-06-01,97000.0,96000.0,384738.0,28.03,-17328,5858,11279
2007-06-04,98000.0,93700.0,256365.0,27.35,48994,-41378,-10156
2007-06-05,93300.0,93000.0,275668.0,27.15,53900,-18172,-36803
2007-06-07,92200.0,93700.0,292605.0,27.35,27955,19711,-44857
2007-06-08,93200.0,93900.0,135190.0,27.41,-35878,22187,12693
2007-06-11,95100.0,94000.0,161001.0,27.44,-16634,23806,-5366
2007-06-12,94800.0,96200.0,192635.0,28.09,-68023,81981,-16205
2007-06-13,95800.0,101000.0,357537.0,29.49,-97438,110123,-14413
2007-06-14,103000.0,102000.0,526518.0,29.78,2192,287963,-296100
2007-06-15,101000.0,102000.0,159132.0,29.78,13146,-5911,-6488
2007-06-18,103500.0,103500.0,147254.0,30.22,-22690,17371,15036
2007-06-19,103500.0,103500.0,142581.0,30.22,18927,-48503,40148
2007-06-20,105000.0,105000.0,161880.0,30.65,-19398,-15831,38899
2007-06-21,105000.0,103000.0,182766.0,30.07,-16438,-2425,27249
2007-06-22,101000.0,102500.0,121710.0,29.92,-21190,-5695,25948
2007-06-25,100500.0,104500.0,205203.0,30.51,-41171,88919,-50617
2007-06-26,104000.0,103500.0,162999.0,30.22,19999,29167,-51522
2007-06-27,100500.0,98100.0,154980.0,28.64,50971,-62777,10624
2007-06-28,98100.0,99300.0,154985.0,28.99,6414,-65335,59457
2007-06-29,100500.0,97600.0,154535.0,28.49,27314,-28501,-721
2007-07-02,96800.0,95800.0,216006.0,27.97,92350,-83338,-10975
2007-07-03,97300.0,100000.0,291912.0,29.19,7714,64121,-36894
2007-07-04,101500.0,101000.0,191041.0,29.49,46719,-60214,307
2007-07-05,102000.0,101000.0,186539.0,29.49,18045,4141,-21519
2007-07-06,101500.0,99700.0,165763.0,29.11,35595,-23135,-10654
2007-07-09,100000.0,99400.0,177451.0,29.02,62178,-71146,10082
2007-07-10,101500.0,102000.0,276311.0,29.78,15860,-40738,24357
2007-07-11,100000.0,99300.0,223682.0,28.99,45399,-55115,6504
2007-07-12,99500.0,100000.0,191284.0,29.19,1116,-58409,57216
2007-07-13,102000.0,100500.0,192986.0,29.34,26572,-37303,22906
2007-07-16,101000.0,99600.0,158292.0,29.08,25292,-23013,-3730
2007-07-18,101000.0,107000.0,928756.0,31.24,23040,-15321,5287
2007-07-19,106000.0,107500.0,237998.0,31.38,6662,-19949,10226
2007-07-20,109000.0,111500.0,287867.0,32.55,-2937,-70188,71150
2007-07-23,111000.0,110500.0,170035.0,32.26,-34,-32566,36231
2007-07-24,111500.0,110000.0,205969.0,32.11,-11640,-45789,55049
2007-07-25,110500.0,107000.0,251380.0,31.24,56809,-49571,-7737
2007-07-26,107500.0,105500.0,238639.0,30.8,20497,-31848,10375
2007-07-27,104000.0,103500.0,177560.0,30.22,-37141,-17767,53621
2007-07-30,102500.0,102500.0,154856.0,29.92,13028,-37176,25703
2007-07-31,103500.0,109000.0,279700.0,31.82,-47569,33527,12593
2007-08-01,106500.0,102500.0,155761.0,29.92,26765,-11341,-11853
2007-08-02,104000.0,99700.0,231453.0,29.11,14729,9345,-25491
2007-08-03,102000.0,103500.0,112721.0,30.22,-33837,12667,16735
2007-08-06,99800.0,100500.0,118427.0,29.34,32165,-14399,-17352
2007-08-07,103500.0,101500.0,98950.0,29.63,1557,-17402,20648
2007-08-08,102000.0,105000.0,130639.0,30.65,-45083,39426,4476
2007-08-09,105500.0,103500.0,130675.0,30.22,23700,939,-3103
2007-08-10,100000.0,99800.0,153916.0,29.14,40170,-23498,-15299
2007-08-13,100000.0,103000.0,86462.0,30.07,-37828,40108,-6434
2007-08-14,101000.0,101000.0,61450.0,29.49,-7694,13859,-6968
2007-08-16,97200.0,92100.0,378800.0,26.89,-20980,66631,-51590
2007-08-17,91900.0,86000.0,242534.0,25.11,13058,3636,-13318
2007-08-20,90000.0,91400.0,216329.0,26.68,11468,-44726,35436
2007-08-21,91400.0,90000.0,236454.0,26.28,86299,-3651,-82616
2007-08-22,88300.0,89000.0,279798.0,25.98,72559,34638,-126193
2007-08-23,92000.0,93400.0,450670.0,27.27,-30718,39003,-17408
2007-08-24,93500.0,92700.0,83179.0,27.06,1811,5749,-9357
2007-08-27,94300.0,94000.0,127080.0,27.44,-6801,8529,1003
2007-08-28,95000.0,98500.0,194246.0,28.76,-70481,52639,7697
2007-08-29,96000.0,101000.0,227817.0,29.49,-51701,43596,7182
2007-08-30,105000.0,105000.0,185363.0,30.65,-72382,46316,25237
2007-08-31,106000.0,108000.0,232310.0,31.53,-70010,54608,5760
2007-09-03,109000.0,107000.0,122477.0,31.24,-24150,12744,16891
2007-09-04,107000.0,110000.0,183877.0,32.11,-29325,-15011,50057
2007-09-05,111000.0,108500.0,147627.0,31.68,11928,-46837,35348
2007-09-06,106000.0,110000.0,114591.0,32.11,-54367,38520,11247
2007-09-07,110000.0,118500.0,348230.0,34.6,-142128,85868,23974
2007-09-10,116500.0,114500.0,177179.0,33.43,9886,-2081,265
2007-09-11,115500.0,116500.0,145920.0,34.01,-33800,2981,30371
2007-09-12,118000.0,112000.0,107755.0,32.7,7801,-4520,-44
2007-09-13,111500.0,112000.0,188935.0,32.7,5742,-1304,-5625
2007-09-14,113000.0,118000.0,224631.0,34.45,-58653,37123,19084
2007-09-17,118000.0,118500.0,87120.0,34.6,-6420,8565,-1255
2007-09-18,118500.0,114500.0,81170.0,33.43,11764,3138,-14173
2007-09-19,119000.0,123000.0,244890.0,35.91,-128308,39095,87529
2007-09-20,123000.0,124500.0,152017.0,36.35,-40879,17206,22898
2007-09-21,126000.0,128000.0,106967.0,37.37,-22137,19357,2955
2007-09-27,129000.0,124000.0,161927.0,36.2,29059,-12635,-16862
2007-09-28,123000.0,123000.0,140718.0,35.91,15274,16862,-31183
2007-10-01,123000.0,122500.0,120660.0,35.76,29797,-11240,-19050
2007-10-02,123000.0,124500.0,241692.0,36.35,24907,-28608,6125
2007-10-04,126000.0,125000.0,175510.0,36.49,19502,-1279,-15296
2007-10-05,125000.0,127000.0,221347.0,37.08,-23320,-10704,45195
2007-10-08,129000.0,130000.0,166194.0,37.95,-23328,-32966,52347
2007-10-09,131000.0,129500.0,172904.0,37.81,-854,-13553,12647
2007-10-10,132500.0,133000.0,163917.0,38.83,632,-9927,9595
2007-10-11,133500.0,136500.0,160159.0,39.85,437,-459,2822
2007-10-12,136500.0,137000.0,133347.0,40.0,-14682,-8608,24783
2007-10-15,139000.0,133500.0,153846.0,38.97,49106,5978,-55717
2007-10-16,131500.0,127000.0,360599.0,37.08,85495,30147,-131753
2007-10-17,126000.0,124500.0,269884.0,36.35,37040,21726,-58453
2007-10-18,123000.0,121000.0,245891.0,35.33,86963,17740,-102577
2007-10-19,120000.0,120000.0,264018.0,35.03,62613,-25412,-50531
2007-10-22,112000.0,112500.0,196288.0,32.84,7052,38386,-47284
2007-10-23,117500.0,118000.0,355291.0,34.45,49413,-15070,-41800
2007-10-24,122000.0,117500.0,430679.0,34.3,95661,1959,-98005
2007-10-25,121500.0,120500.0,511870.0,35.18,28744,37225,-59706
2007-10-26,124000.0,127000.0,399422.0,37.08,-18150,-24421,48084
2007-10-29,127000.0,121000.0,327862.0,35.33,80010,-15519,-73050
2007-10-30,121000.0,119000.0,402342.0,34.74,41700,-82398,19855
2007-10-31,120000.0,120000.0,299392.0,35.03,-5276,15084,-12004
2007-11-01,122500.0,115000.0,345500.0,33.57,99775,-50152,-40511
2007-11-02,114000.0,124000.0,482018.0,36.2,-174714,140848,30779
2007-11-05,128000.0,131000.0,488073.0,38.24,-70799,3050,77984
2007-11-06,128000.0,123500.0,354121.0,36.06,45327,22602,-82041
2007-11-07,123500.0,122000.0,219001.0,35.62,-16473,-2072,18894
2007-11-08,118500.0,116000.0,238777.0,33.87,57814,-47836,-11800
2007-11-09,117000.0,111500.0,236094.0,32.55,49861,609,-51537
2007-11-12,109500.0,104000.0,368464.0,30.36,12555,-30978,14887
2007-11-13,102500.0,99000.0,440448.0,28.9,122031,35473,-160071
