Symbol,경방_시가(원),경방_종가(원),경방_거래량(주),경방_PER(IFRS-연결),경방_순매수수량(개인)(주),경방_순매수수량(기관계)(주),경방_순매수수량(외국인계)(주)
2012-05-31,86600.0,87500.0,531.0,,213,0,-213
2012-06-01,86900.0,88000.0,275.0,,115,0,-115
2012-06-04,86500.0,86900.0,1559.0,,-104,165,-68
2012-06-05,88300.0,90000.0,180.0,,-18,3,15
2012-06-07,90000.0,91800.0,99.0,,-41,0,41
2012-06-08,90500.0,92300.0,151.0,,-14,0,14
2012-06-11,92500.0,94000.0,157.0,,-76,0,76
2012-06-12,93000.0,94000.0,18.0,,1,0,-1
2012-06-13,92100.0,97000.0,251.0,,-203,0,203
2012-06-14,97500.0,103000.0,1557.0,,-862,202,666
2012-06-15,102500.0,101000.0,236.0,,-146,0,146
2012-06-18,101000.0,103000.0,896.0,,-589,0,589
2012-06-19,102500.0,102500.0,176.0,,-132,0,132
2012-06-20,101500.0,104000.0,489.0,,-376,0,376
2012-06-21,104000.0,102500.0,574.0,,-311,6,305
2012-06-22,102500.0,101000.0,239.0,,68,0,-68
2012-06-25,99600.0,98500.0,402.0,,229,61,-290
2012-06-26,99000.0,95500.0,523.0,,236,114,-350
2012-06-27,95500.0,92200.0,713.0,,385,-150,-235
2012-06-28,91100.0,91700.0,393.0,,241,-263,22
2012-06-29,92100.0,93000.0,87.0,,40,0,-40
2012-07-02,92000.0,93600.0,91.0,,-21,35,-14
2012-07-03,95000.0,94900.0,24.0,,4,11,-15
2012-07-04,95500.0,95900.0,10.0,,1,0,-1
2012-07-05,97500.0,97300.0,38.0,,-9,0,9
2012-07-06,100000.0,98500.0,1260.0,,51,0,-51
2012-07-09,98500.0,99900.0,376.0,,-9,36,-27
2012-07-10,99800.0,97500.0,206.0,,36,-7,-29
2012-07-11,95300.0,96900.0,296.0,,12,0,-12
2012-07-12,96700.0,92800.0,558.0,,193,-2,-191
2012-07-13,93100.0,90200.0,432.0,,177,-30,-147
2012-07-16,91100.0,90500.0,614.0,,501,51,-553
2012-07-17,90500.0,90700.0,218.0,,23,0,-23
2012-07-18,90700.0,89700.0,384.0,,33,0,-33
2012-07-19,88600.0,91400.0,122.0,,3,0,-3
2012-07-20,91400.0,91000.0,102.0,,-3,0,3
2012-07-23,91000.0,90700.0,198.0,,20,0,-20
2012-07-24,90700.0,92500.0,33.0,,-19,24,-5
2012-07-25,89200.0,91900.0,60.0,,38,0,-38
2012-07-26,92400.0,92600.0,10.0,,0,0,0
2012-07-27,92600.0,90200.0,293.0,,176,1,-177
2012-07-30,91100.0,91400.0,117.0,,-18,21,-3
2012-07-31,90000.0,91700.0,421.0,,-156,-2,158
2012-08-01,92500.0,93200.0,71.0,,-2,6,-4
2012-08-02,92100.0,93200.0,102.0,,-78,4,74
2012-08-03,92700.0,93200.0,111.0,,-1,5,-4
2012-08-06,93600.0,93300.0,85.0,,-12,-13,25
2012-08-07,93000.0,92100.0,104.0,,-9,6,3
2012-08-08,93500.0,97500.0,1622.0,,-678,6,672
2012-08-09,97400.0,102000.0,2846.0,,-2669,136,2533
2012-08-10,102000.0,103000.0,1073.0,,-627,0,627
2012-08-13,102000.0,103000.0,754.0,,-590,2,588
2012-08-14,103000.0,105000.0,1007.0,,-777,-30,807
2012-08-16,103000.0,103500.0,789.0,,-629,0,629
2012-08-17,101500.0,105000.0,934.0,,-692,0,692
2012-08-20,105000.0,101500.0,595.0,,-339,18,321
2012-08-21,102500.0,102500.0,605.0,,-363,-28,391
2012-08-22,103000.0,99700.0,943.0,,-571,-1,572
2012-08-23,100500.0,105000.0,632.0,,-462,0,462
2012-08-24,103000.0,101500.0,68.0,,1,0,-1
2012-08-27,101500.0,104500.0,1231.0,,-1190,31,1159
2012-08-28,104000.0,105000.0,243.0,,-178,178,0
2012-08-29,104000.0,102000.0,18.0,,2,-2,0
2012-08-30,103000.0,101000.0,31.0,,0,0,0
2012-08-31,101000.0,98600.0,198.0,,62,0,-62
2012-09-03,98600.0,101000.0,53.0,,-31,31,0
2012-09-04,101000.0,102500.0,65.0,,0,0,0
2012-09-05,100500.0,99200.0,5.0,,2,0,-2
2012-09-06,98800.0,98800.0,3.0,,3,0,-3
2012-09-07,100500.0,101000.0,120.0,,29,-51,22
2012-09-10,99600.0,101000.0,68.0,,-28,25,3
2012-09-11,99600.0,100000.0,59.0,,-1,-3,4
2012-09-12,99600.0,100000.0,457.0,,-208,0,208
2012-09-13,100000.0,102000.0,69.0,,-58,3,55
2012-09-14,102000.0,107000.0,1843.0,,-1533,-36,1569
2012-09-17,107000.0,107000.0,41.0,,-17,19,-2
2012-09-18,107000.0,105000.0,156.0,,-88,0,88
2012-09-19,104500.0,106000.0,1885.0,,-685,693,-8
2012-09-20,105000.0,106500.0,1680.0,,-1463,1264,199
2012-09-21,106500.0,106000.0,711.0,,-627,6,621
2012-09-24,104500.0,106000.0,55.0,,-38,26,12
2012-09-25,106000.0,103500.0,24.0,,7,-8,1
2012-09-26,104000.0,103500.0,426.0,,-300,300,0
2012-09-27,104000.0,104500.0,376.0,,-290,182,108
2012-09-28,104500.0,102500.0,424.0,,-259,261,-2
2012-10-02,102500.0,104000.0,245.0,,-211,155,36
2012-10-04,104000.0,104500.0,594.0,,-215,-171,166
2012-10-05,104000.0,106500.0,1011.0,,-634,226,408
2012-10-08,106500.0,105500.0,502.0,,-487,485,2
2012-10-09,105500.0,106500.0,269.0,,-144,-1,145
2012-10-10,105000.0,104500.0,28.0,,10,-11,1
2012-10-11,103000.0,101000.0,299.0,,-26,-12,38
2012-10-12,100500.0,101000.0,431.0,,-295,119,176
2012-10-15,101000.0,102000.0,1678.0,,-1166,1179,-13
2012-10-16,102000.0,102000.0,1461.0,,-869,1177,-308
2012-10-17,101000.0,103000.0,1382.0,,146,56,-402
2012-10-18,103000.0,100000.0,754.0,,23,15,-38
2012-10-19,100000.0,99700.0,546.0,,-285,120,165
2012-10-22,99000.0,100500.0,396.0,,8,-46,38
2012-10-23,100500.0,100500.0,205.0,,-152,0,52
2012-10-24,99200.0,102000.0,772.0,,-717,1,266
2012-10-25,100500.0,101000.0,29.0,,-11,0,11
2012-10-26,100500.0,101000.0,159.0,,-105,110,-5
2012-10-29,102000.0,100000.0,1444.0,,-980,924,-181
2012-10-30,101000.0,100000.0,118.0,,-103,0,-3
2012-10-31,102000.0,101500.0,107.0,,1,0,-1
2012-11-01,102000.0,103000.0,409.0,,-232,110,-8
2012-11-02,103500.0,103500.0,621.0,,-435,206,-132
2012-11-05,102500.0,101500.0,202.0,,-37,-42,-21
2012-11-06,101500.0,100500.0,294.0,,57,29,-86
2012-11-07,101500.0,98000.0,1017.0,,-93,177,-84
2012-11-08,98700.0,97400.0,473.0,,-50,116,-262
2012-11-09,96700.0,94900.0,2761.0,,736,121,-1134
2012-11-12,96700.0,95300.0,1375.0,,-138,767,-729
2012-11-13,96500.0,98000.0,1114.0,,-738,437,-184
2012-11-14,98000.0,97900.0,638.0,,-581,595,-14
2012-11-15,97900.0,97700.0,33.0,,-15,0,15
2012-11-16,96800.0,97400.0,1676.0,,-1296,897,-101
2012-11-19,98600.0,98900.0,325.0,,-184,50,-61
2012-11-20,97000.0,99200.0,302.0,,-197,0,-81
2012-11-21,99200.0,101000.0,1046.0,,-903,0,-57
2012-11-22,100500.0,102000.0,549.0,,-415,0,-81
2012-11-23,102000.0,103500.0,415.0,,-315,0,-75
2012-11-26,103500.0,105500.0,220.0,,-30,-36,-14
2012-11-27,105500.0,106000.0,375.0,,-291,40,-29
2012-11-28,108000.0,106000.0,96.0,,8,0,-8
2012-11-29,104000.0,103500.0,307.0,,-43,0,0
2012-11-30,102000.0,104000.0,1053.0,,-1012,860,136
2012-12-03,103500.0,104000.0,62.0,,29,-35,6
2012-12-04,104000.0,104000.0,21.0,,-5,2,3
2012-12-05,101000.0,99400.0,462.0,,36,-48,12
2012-12-06,99400.0,100500.0,15.0,,6,0,-6
2012-12-07,102000.0,98300.0,113.0,,-2,0,2
2012-12-10,100500.0,98000.0,67.0,,45,-46,1
2012-12-11,96500.0,96400.0,232.0,,-46,-10,56
2012-12-12,94600.0,99800.0,273.0,,-183,0,183
2012-12-13,95600.0,99900.0,1617.0,,-552,1,551
2012-12-14,98000.0,99900.0,217.0,,-114,0,114
2012-12-17,100000.0,104000.0,10593.0,,-1282,-31,1313
2012-12-18,105000.0,106000.0,2314.0,,-1093,836,157
2012-12-20,106000.0,105500.0,536.0,,-120,6,114
2012-12-21,103500.0,106000.0,619.0,,-337,-44,381
2012-12-24,106500.0,106500.0,1403.0,,170,-426,365
2012-12-26,108500.0,108000.0,1958.0,,847,-75,667
2012-12-27,99400.0,91500.0,992.0,,105,-155,50
2012-12-28,92500.0,89600.0,1022.0,,482,-129,273
2013-01-02,90300.0,90000.0,377.0,,-62,-56,118
2013-01-03,91700.0,91800.0,411.0,,-306,-11,317
2013-01-04,92300.0,93500.0,1220.0,,-30,-94,124
2013-01-07,93100.0,94000.0,567.0,,-314,-30,344
2013-01-08,94000.0,91400.0,220.0,,-57,-21,78
2013-01-09,91500.0,91700.0,66.0,,12,0,-12
2013-01-10,90800.0,95500.0,449.0,,-157,-10,167
2013-01-11,92600.0,91200.0,336.0,,158,-1,-157
2013-01-14,91900.0,90900.0,525.0,,389,-296,-93
2013-01-15,89000.0,88800.0,582.0,,379,0,-379
2013-01-16,88800.0,88100.0,767.0,,526,0,-526
2013-01-17,88100.0,87500.0,522.0,,133,0,-133
2013-01-18,87600.0,86100.0,265.0,,28,-2,-26
2013-01-21,86100.0,87500.0,366.0,,-21,0,21
2013-01-22,87600.0,86300.0,372.0,,233,0,-233
2013-01-23,86300.0,86400.0,320.0,,147,-3,-144
2013-01-24,86700.0,86000.0,421.0,,248,0,-280
2013-01-25,85200.0,84800.0,1130.0,,-220,908,-688
2013-01-28,85300.0,85700.0,278.0,,25,60,-118
2013-01-29,84400.0,84900.0,376.0,,105,0,-151
2013-01-30,84300.0,85500.0,805.0,,-20,1,-327
2013-01-31,84100.0,86500.0,1706.0,,-832,1059,-397
2013-02-01,85700.0,84000.0,449.0,,289,18,-307
2013-02-04,84000.0,83400.0,917.0,,-182,513,-331
2013-02-05,82400.0,83300.0,469.0,,-90,196,-176
2013-02-06,82600.0,83600.0,893.0,,177,0,-482
2013-02-07,82100.0,83500.0,483.0,,17,0,-143
2013-02-08,82200.0,83600.0,312.0,,-58,159,-103
2013-02-12,82300.0,84400.0,737.0,,-168,450,-412
2013-02-13,82800.0,86500.0,1323.0,,-994,1,81
2013-02-14,86500.0,86500.0,404.0,,-219,58,141
2013-02-15,85300.0,86500.0,150.0,,-36,-6,42
2013-02-18,86500.0,85500.0,1213.0,,225,-724,19
2013-02-19,84800.0,85500.0,854.0,,-48,-655,333
2013-02-20,85500.0,86500.0,1516.0,,-410,-305,715
2013-02-21,85800.0,86300.0,1997.0,,924,-1185,-25
2013-02-22,87700.0,89300.0,1762.0,,-899,81,818
2013-02-25,88500.0,91000.0,427.0,,-122,0,122
2013-02-26,90900.0,90500.0,723.0,,-178,119,59
2013-02-27,91900.0,90000.0,2529.0,,296,-975,51
2013-02-28,91700.0,90300.0,2734.0,,540,-1054,514
2013-03-04,88300.0,89300.0,1971.0,,469,21,-490
2013-03-05,89200.0,90200.0,1387.0,,-192,-790,351
2013-03-06,90200.0,89100.0,1815.0,,518,-1379,861
2013-03-07,87600.0,89200.0,1894.0,,132,-1338,944
2013-03-08,89200.0,90500.0,3869.0,,-1625,610,839
2013-03-11,90500.0,90500.0,4091.0,,-451,-494,230
2013-03-12,91500.0,91000.0,6012.0,,-3467,3523,-20
2013-03-13,92600.0,91200.0,2685.0,,832,-39,-102
2013-03-14,91100.0,89800.0,1981.0,,671,-1035,349
2013-03-15,89800.0,90300.0,2463.0,,-99,-173,-738
2013-03-18,91800.0,91200.0,7064.0,,-1383,578,-481
2013-03-19,91800.0,91600.0,5169.0,,-1708,2693,-1089
2013-03-20,90800.0,91200.0,1449.0,,847,-816,-34
2013-03-21,90800.0,90600.0,993.0,,-81,318,-237
2013-03-22,89000.0,90200.0,755.0,,91,-41,-270
2013-03-25,90100.0,90800.0,382.0,,-265,200,70
2013-03-26,90800.0,91400.0,351.0,,-108,200,-85
2013-03-27,90500.0,91900.0,3441.0,,-2240,1785,1133
2013-03-28,92000.0,92600.0,2063.0,,-477,1650,107
2013-03-29,94200.0,92900.0,2430.0,,-460,1462,-703
2013-04-01,92900.0,93400.0,324.0,,-145,200,103
2013-04-02,94400.0,91700.0,1395.0,,-549,600,80
2013-04-03,92500.0,89100.0,2205.0,,-235,-647,872
2013-04-04,89300.0,88800.0,1629.0,,55,-97,-358
2013-04-05,87100.0,85600.0,1748.0,,-412,569,-207
2013-04-08,85700.0,85600.0,1297.0,,362,160,-449
2013-04-09,84200.0,84500.0,773.0,,127,-351,76
2013-04-10,84500.0,84800.0,585.0,,60,57,-136
2013-04-11,87800.0,89000.0,3972.0,,-308,1517,-709
2013-04-12,88500.0,90000.0,1902.0,,-379,1550,-1082
2013-04-15,89100.0,91700.0,2879.0,,-278,1214,349
2013-04-16,92500.0,92000.0,3854.0,,-1413,2927,-971
2013-04-17,91100.0,92000.0,2116.0,,-344,659,-105
2013-04-18,91200.0,93000.0,1956.0,,-372,285,634
2013-04-19,91100.0,93000.0,1055.0,,-663,620,43
2013-04-22,93000.0,94700.0,1630.0,,-1118,629,882
2013-04-23,94700.0,94700.0,11040.0,,-463,6206,1496
2013-04-24,94800.0,94700.0,2734.0,,355,130,273
2013-04-25,96700.0,108500.0,30702.0,,-2737,5661,1259
2013-04-26,113500.0,116000.0,13826.0,,2021,-732,-1295
2013-04-29,116000.0,115000.0,5956.0,,-1271,1445,-181
2013-04-30,113000.0,117000.0,4581.0,,-801,0,801
2013-05-02,117000.0,115000.0,1934.0,,124,496,-406
2013-05-03,117000.0,116500.0,1410.0,,73,-88,15
2013-05-06,115000.0,118000.0,2825.0,,-228,112,116
2013-05-07,120000.0,118500.0,1697.0,,76,-7,-69
2013-05-08,123000.0,116000.0,1520.0,,-321,9,302
2013-05-09,115500.0,113000.0,1438.0,,-457,39,418
2013-05-10,111500.0,114000.0,734.0,,26,38,-64
2013-05-13,111500.0,116000.0,2172.0,,230,82,-312
2013-05-14,116000.0,115500.0,1950.0,,-355,476,-321
2013-05-15,118000.0,112000.0,1965.0,,-79,176,-97
2013-05-16,110000.0,112000.0,1507.0,,93,-222,129
2013-05-20,109500.0,109500.0,766.0,,-58,56,2
2013-05-21,110000.0,107000.0,772.0,,-137,-63,200
2013-05-22,109500.0,107500.0,698.0,,-69,-56,125
2013-05-23,108000.0,109000.0,3000.0,,519,-518,-1
2013-05-24,109000.0,112500.0,2385.0,,506,-287,-219
2013-05-27,115000.0,124000.0,36388.0,,-12399,12658,-239
2013-05-28,126500.0,141000.0,21464.0,,-9402,11628,-1216
2013-05-29,141000.0,140000.0,10208.0,,-2752,4235,-1240
2013-05-30,140000.0,140000.0,5516.0,,-1455,1240,259
2013-05-31,139000.0,136500.0,6122.0,,-368,1561,-899
2013-06-03,138500.0,137000.0,3220.0,,-396,1238,-842
2013-06-04,132000.0,136500.0,6602.0,,-1275,749,-474
2013-06-05,134000.0,137000.0,3013.0,,-818,1264,-446
2013-06-07,131000.0,137500.0,7193.0,,49,-198,149
2013-06-10,137000.0,136000.0,4226.0,,-83,1820,-1737
2013-06-11,136500.0,129000.0,4228.0,,1320,588,-2008
2013-06-12,129000.0,125500.0,4609.0,,323,1447,-1765
2013-06-13,129000.0,125500.0,16397.0,,-1903,5487,-3584
2013-06-14,125000.0,121500.0,3446.0,,1094,308,-384
2013-06-17,119500.0,118000.0,3780.0,,-43,441,-398
2013-06-18,116500.0,129500.0,5937.0,,-1179,1236,-57
2013-06-19,129500.0,128500.0,618.0,,2,113,-163
2013-06-20,130000.0,128000.0,2789.0,,-207,978,-271
2013-06-21,124500.0,129500.0,3317.0,,-1267,1732,-465
2013-06-24,129000.0,129000.0,1328.0,,-737,1210,-478
2013-06-25,129500.0,126500.0,2420.0,,-665,1461,-402
2013-06-26,130000.0,133500.0,2600.0,,-1088,401,733
2013-06-27,137000.0,130000.0,2002.0,,973,-605,-336
2013-06-28,132000.0,130000.0,2827.0,,-573,573,21
2013-07-01,133000.0,132000.0,1134.0,,-802,211,611
2013-07-02,132500.0,134000.0,806.0,,-624,646,-2
2013-07-03,132500.0,134500.0,856.0,,-537,629,-92
2013-07-04,137500.0,136500.0,731.0,,-385,382,23
2013-07-05,132000.0,138000.0,870.0,,-85,350,-265
2013-07-08,138000.0,138000.0,885.0,,-574,500,-126
2013-07-09,138500.0,143000.0,1659.0,,-1228,500,528
2013-07-10,143000.0,144500.0,2418.0,,206,56,363
2013-07-11,147000.0,140000.0,742.0,,72,88,-60
2013-07-12,145500.0,140000.0,1248.0,,-631,340,619
2013-07-15,143500.0,142500.0,1329.0,,-474,120,898
2013-07-16,145000.0,144000.0,805.0,,-414,0,481
2013-07-17,143500.0,143500.0,1329.0,,-319,87,289
2013-07-18,144000.0,141500.0,1006.0,,311,-7,-205
2013-07-19,137500.0,141000.0,1088.0,,-816,539,297
2013-07-22,142500.0,141000.0,743.0,,-443,456,-13
2013-07-23,141500.0,139500.0,1578.0,,-257,73,228
2013-07-24,136500.0,138000.0,353.0,,-159,143,16
2013-07-25,135500.0,138000.0,836.0,,-623,131,492
2013-07-26,137000.0,138500.0,162.0,,11,-10,-1
2013-07-29,136500.0,134000.0,1514.0,,220,-227,255
2013-07-30,134000.0,132000.0,737.0,,-46,-350,396
2013-07-31,137000.0,131500.0,849.0,,181,-461,340
2013-08-01,129000.0,125000.0,2226.0,,754,-672,148
2013-08-02,124000.0,125000.0,2645.0,,144,-1124,980
2013-08-05,126500.0,122500.0,1025.0,,50,-442,392
2013-08-06,123500.0,129500.0,1225.0,,-767,363,404
2013-08-07,129500.0,130500.0,757.0,,-192,-73,265
2013-08-08,126500.0,130500.0,598.0,,-505,221,284
2013-08-09,134000.0,134000.0,633.0,,-254,310,-56
2013-08-12,134000.0,137000.0,905.0,,-373,125,248
2013-08-13,140000.0,134000.0,568.0,,-211,145,246
2013-08-14,134000.0,131500.0,415.0,,-79,70,9
2013-08-16,134000.0,132000.0,395.0,,-177,105,72
2013-08-19,138000.0,136500.0,748.0,,-596,249,347
2013-08-20,137500.0,137000.0,545.0,,-361,99,262
2013-08-21,137000.0,136500.0,700.0,,-237,280,-43
2013-08-22,137500.0,136000.0,779.0,,-337,160,177
2013-08-23,136000.0,128000.0,900.0,,-174,-111,285
2013-08-26,130000.0,132500.0,747.0,,-461,164,297
2013-08-27,133000.0,133000.0,1437.0,,-1081,910,261
2013-08-28,134500.0,131500.0,1460.0,,-963,856,107
2013-08-29,130500.0,132500.0,361.0,,-154,-124,278
2013-08-30,133500.0,129500.0,841.0,,211,-576,365
2013-09-02,133500.0,131000.0,388.0,,-199,7,282
2013-09-03,129000.0,131000.0,1114.0,,-450,433,17
2013-09-04,128000.0,123000.0,1616.0,,893,-755,-8
2013-09-05,123000.0,125000.0,2054.0,,-126,-229,125
2013-09-06,127000.0,125000.0,364.0,,-119,155,-36
2013-09-09,123000.0,120000.0,2156.0,,-41,-6,47
2013-09-10,121000.0,120500.0,2217.0,,-364,224,140
