Symbol,에스원_시가(원),에스원_종가(원),에스원_거래량(주),에스원_PER(IFRS-연결),에스원_순매수수량(개인)(주),에스원_순매수수량(기관계)(주),에스원_순매수수량(외국인계)(주)
2016-05-18,101000.0,101500.0,70358.0,25.11,-2564,14375,-11811
2016-05-19,100000.0,99800.0,66474.0,24.68,3736,3910,-7636
2016-05-20,99700.0,99800.0,38792.0,24.68,-1802,-682,2487
2016-05-23,99800.0,99500.0,38531.0,24.61,115,-3431,3314
2016-05-24,99200.0,99600.0,46052.0,24.64,-2384,30,2349
2016-05-25,99100.0,98900.0,53417.0,24.46,2292,-7643,4067
2016-05-26,98900.0,100000.0,58002.0,24.73,-877,6026,-6459
2016-05-27,100000.0,99300.0,37012.0,24.56,2806,-6242,3285
2016-05-30,98600.0,99800.0,66118.0,24.68,-2194,7656,-8132
2016-05-31,99800.0,100000.0,124332.0,24.73,-1170,3321,-2143
2016-06-01,100000.0,101000.0,123058.0,24.98,86,-331,246
2016-06-02,100000.0,103000.0,171864.0,25.48,-23412,5927,20985
2016-06-03,103000.0,103000.0,106754.0,25.48,-9201,16044,-6833
2016-06-07,103000.0,103500.0,73905.0,25.6,-2837,5616,-2779
2016-06-08,102000.0,103500.0,94886.0,25.6,-682,-7039,5105
2016-06-09,103000.0,102000.0,125517.0,25.23,213,-6194,5896
2016-06-10,102500.0,102000.0,86624.0,25.23,-77,-17181,17258
2016-06-13,103000.0,100000.0,84327.0,24.73,3876,-31574,27728
2016-06-14,100000.0,100500.0,54832.0,24.86,-1457,-6517,7975
2016-06-15,100000.0,100000.0,74641.0,24.73,779,-3781,3002
2016-06-16,100500.0,101500.0,64686.0,25.11,-5816,8734,-2918
2016-06-17,102500.0,104500.0,88127.0,25.85,-5507,28224,-21667
2016-06-20,106500.0,104000.0,108086.0,25.72,2219,-17593,15415
2016-06-21,104000.0,106000.0,59113.0,26.22,-3059,-458,3019
2016-06-22,107000.0,105000.0,48979.0,25.97,39,-3151,2913
2016-06-23,105500.0,108000.0,85358.0,26.71,-5525,12471,-6946
2016-06-24,108000.0,107500.0,115627.0,26.59,122,-25918,25595
2016-06-27,108500.0,106500.0,63782.0,26.34,-3779,14985,-11441
2016-06-28,106000.0,105000.0,60666.0,25.97,3603,-123,-3617
2016-06-29,105500.0,107500.0,62383.0,26.59,-1487,-6078,7610
2016-06-30,108500.0,108000.0,65517.0,26.71,1084,-14645,11720
2016-07-01,108000.0,108000.0,39741.0,26.71,3281,-4159,3683
2016-07-04,106500.0,106000.0,66492.0,26.22,4765,-23217,18441
2016-07-05,105500.0,108500.0,34242.0,26.84,-4800,4699,-1091
2016-07-06,108500.0,107000.0,76652.0,26.47,2658,19248,-21899
2016-07-07,106000.0,106000.0,54057.0,26.22,-1180,8700,-7517
2016-07-08,105000.0,106500.0,53755.0,26.34,-1175,-723,1908
2016-07-11,108000.0,108500.0,54417.0,26.84,-2487,950,1543
2016-07-12,108500.0,113500.0,101563.0,28.07,-4284,-11565,16356
2016-07-13,112000.0,114000.0,70370.0,28.2,35,-2465,2432
2016-07-14,113000.0,111500.0,98753.0,27.58,8546,-7886,-660
2016-07-15,111500.0,110500.0,84500.0,27.33,147,-10856,10712
2016-07-18,110000.0,110000.0,60931.0,27.21,-4382,469,3916
2016-07-19,110500.0,114500.0,83770.0,28.32,-4273,-12403,17222
2016-07-20,115000.0,115000.0,78673.0,28.44,-1934,-14531,15599
2016-07-21,116000.0,113000.0,92306.0,27.95,277,-22878,22594
2016-07-22,114000.0,109000.0,181108.0,26.96,12561,-9663,-4084
2016-07-25,109000.0,105000.0,142865.0,25.97,36925,989,-38138
2016-07-26,105000.0,104000.0,84820.0,25.72,8060,16270,-24427
2016-07-27,104500.0,104500.0,93519.0,25.85,5308,565,-5999
2016-07-28,105500.0,105500.0,80263.0,26.09,-3917,11731,-7975
2016-07-29,104000.0,101500.0,129305.0,25.11,16115,-11654,-4583
2016-08-01,101500.0,104000.0,71200.0,25.72,-12008,15519,-3689
2016-08-02,105500.0,107000.0,121867.0,26.47,-36590,22786,13808
2016-08-03,105500.0,109000.0,106861.0,26.96,-6128,7484,-1231
2016-08-04,108500.0,106000.0,60362.0,26.22,7240,-14073,6833
2016-08-05,106000.0,108000.0,80056.0,26.71,-10229,5848,4383
2016-08-08,108500.0,110000.0,44808.0,27.21,-3063,14004,-10913
2016-08-09,110000.0,107000.0,58300.0,26.47,6294,-5345,-823
2016-08-10,106000.0,106000.0,70110.0,26.22,4887,-17233,12346
2016-08-11,105000.0,107500.0,67913.0,26.59,-3650,14778,-11137
2016-08-12,107500.0,106500.0,53196.0,26.34,2532,-2665,313
2016-08-16,107000.0,104000.0,65707.0,25.72,11956,-1899,-10095
2016-08-17,103000.0,102500.0,73893.0,25.35,8360,-2924,-5435
2016-08-18,101500.0,100500.0,60604.0,24.86,11702,-14662,5613
2016-08-19,100500.0,100500.0,60260.0,24.86,3883,-26903,23521
2016-08-22,100000.0,101000.0,70519.0,24.98,3099,-25304,22266
2016-08-23,101500.0,100500.0,61881.0,24.86,10714,-36521,25807
2016-08-24,99900.0,103500.0,69541.0,25.6,-16742,14278,2465
2016-08-25,104500.0,104500.0,76611.0,25.85,-10965,8038,2930
2016-08-26,103500.0,105000.0,44700.0,25.97,-1677,-2497,4175
2016-08-29,103000.0,104000.0,38277.0,25.72,1716,-6779,5064
2016-08-30,104000.0,102500.0,37006.0,25.35,5726,-10995,5269
2016-08-31,102000.0,103000.0,44799.0,25.48,-4880,-431,5312
2016-09-01,102500.0,102500.0,35702.0,25.35,3637,-15960,12343
2016-09-02,102000.0,105000.0,51887.0,25.97,-8315,-1414,9729
2016-09-05,106000.0,104500.0,30045.0,25.85,671,5594,-6256
2016-09-06,105000.0,103500.0,37066.0,25.6,2731,-15670,12939
2016-09-07,102500.0,104000.0,37447.0,25.72,-6464,-891,7367
2016-09-08,105000.0,105000.0,42126.0,25.97,72,-8853,8782
2016-09-09,104500.0,106000.0,60722.0,26.22,-3888,-18624,22606
2016-09-12,106500.0,105000.0,29611.0,25.97,-6225,5371,1105
2016-09-13,106000.0,103500.0,55907.0,25.6,8585,-33687,25142
2016-09-19,101500.0,103000.0,35656.0,25.48,1455,-10533,8878
2016-09-20,102000.0,101500.0,41799.0,25.11,11187,-16854,5667
2016-09-21,100500.0,100500.0,48521.0,24.86,7961,-18398,10387
2016-09-22,101500.0,102500.0,93693.0,25.35,-1440,-6835,8351
2016-09-23,102000.0,99600.0,91893.0,24.64,24293,-15277,-9301
2016-09-26,100500.0,99400.0,35294.0,24.59,3195,-8197,5102
2016-09-27,100500.0,104500.0,64831.0,25.85,-31247,13382,17468
2016-09-28,105000.0,102500.0,27562.0,25.35,2371,4313,-6669
2016-09-29,103500.0,103000.0,19812.0,25.48,-2284,1720,546
2016-09-30,102500.0,101500.0,36528.0,25.11,1913,86,-2007
2016-10-04,102500.0,101500.0,24098.0,25.11,218,-2883,2665
2016-10-05,101000.0,101500.0,19339.0,25.11,1147,-552,-565
2016-10-06,101000.0,98700.0,102908.0,24.41,35429,-19653,-15672
2016-10-07,97600.0,97600.0,81597.0,24.14,11966,7313,-19206
2016-10-10,99100.0,96600.0,51219.0,23.89,2882,1700,-5003
2016-10-11,98400.0,98900.0,78946.0,24.46,-10735,7550,3185
2016-10-12,99600.0,98900.0,51899.0,24.46,3482,-300,-3173
2016-10-13,98200.0,95800.0,75513.0,23.7,30789,-20541,-10348
2016-10-14,96800.0,97000.0,48986.0,23.99,-19276,-8264,27641
2016-10-17,98100.0,97100.0,55662.0,24.02,3080,-20373,17293
2016-10-18,97200.0,98800.0,100912.0,24.44,-10544,-6455,17001
2016-10-19,98800.0,98300.0,39275.0,24.31,2656,398,-3233
2016-10-20,98300.0,98300.0,34009.0,24.31,1380,-2300,920
2016-10-21,98300.0,94600.0,187039.0,23.4,47649,-63067,15414
2016-10-24,94500.0,95900.0,65865.0,23.72,-7998,-4776,12775
2016-10-25,96500.0,96300.0,56412.0,23.82,-2014,-1314,5472
2016-10-26,96300.0,95100.0,43834.0,23.52,2141,-6869,4718
2016-10-27,95100.0,93600.0,75811.0,23.15,4722,-25488,21150
2016-10-28,92600.0,94600.0,34465.0,23.4,792,5343,-6135
2016-10-31,93300.0,92500.0,63113.0,22.88,9265,11982,-21247
2016-11-01,92900.0,92000.0,33824.0,22.76,-317,96,221
2016-11-02,92100.0,91900.0,47817.0,22.73,6038,-129,-5907
2016-11-03,92400.0,94600.0,58926.0,23.4,-20980,20343,627
2016-11-04,95200.0,95200.0,47397.0,23.55,-6166,16295,-10119
2016-11-07,96700.0,95300.0,37432.0,23.57,-3741,8072,-3058
2016-11-08,95700.0,96700.0,42264.0,23.92,-9457,9333,24
2016-11-09,96500.0,93600.0,81164.0,23.15,-14171,10751,3395
2016-11-10,94700.0,94500.0,76200.0,23.37,6746,5074,-11820
2016-11-11,94500.0,92800.0,61245.0,22.95,11409,12810,-24219
2016-11-14,93100.0,91500.0,55676.0,22.63,17511,2929,-20440
2016-11-15,90200.0,90000.0,66108.0,22.26,18566,1482,-19949
2016-11-16,90000.0,90000.0,87089.0,22.26,16087,-354,-15737
2016-11-17,90100.0,90800.0,79386.0,22.46,-10578,-1337,11884
2016-11-18,91100.0,90700.0,89199.0,22.43,5674,-15361,9687
2016-11-21,91300.0,90900.0,67442.0,22.48,-15354,1357,13998
2016-11-22,91600.0,93700.0,84247.0,23.18,-26117,-9511,35628
2016-11-23,93200.0,93800.0,62985.0,23.2,-5886,-22095,27981
2016-11-24,93800.0,94300.0,51656.0,23.32,-4162,12339,-8177
2016-11-25,94500.0,92200.0,49540.0,22.81,2222,-2939,717
2016-11-28,92200.0,94200.0,79410.0,23.3,-11172,-5326,16498
2016-11-29,94100.0,96600.0,52143.0,23.89,-10805,9880,926
2016-11-30,96800.0,94900.0,162509.0,23.47,5506,-16982,11486
2016-12-01,94900.0,93300.0,44898.0,23.08,3838,-4348,500
2016-12-02,92800.0,93200.0,41352.0,23.05,3985,2328,-6313
2016-12-05,93200.0,93500.0,30684.0,23.13,-904,9015,-8111
2016-12-06,94400.0,94600.0,59834.0,23.4,-4029,-2727,6756
2016-12-07,95300.0,93800.0,62259.0,23.2,6511,-14664,8148
2016-12-08,93800.0,95500.0,76121.0,23.62,-5276,12832,-7556
2016-12-09,94000.0,93300.0,46211.0,23.08,7607,-18840,11223
2016-12-12,94600.0,94100.0,31056.0,23.28,-3356,230,3136
2016-12-13,94300.0,93900.0,50999.0,23.23,-1324,9,1415
2016-12-14,94400.0,94100.0,36932.0,23.28,3821,-6866,3040
2016-12-15,93400.0,93900.0,34155.0,23.23,-1060,1383,-323
2016-12-16,93500.0,91800.0,80571.0,22.71,31736,-25784,-5818
2016-12-19,91900.0,91900.0,28680.0,22.73,3669,-6611,3030
2016-12-20,91900.0,92700.0,20812.0,22.93,-2700,-1824,4455
2016-12-21,92800.0,90500.0,91297.0,22.38,30069,-38477,8358
2016-12-22,90700.0,89600.0,48938.0,22.16,20149,-15414,-4994
2016-12-23,89700.0,89100.0,64125.0,22.04,13535,-12214,-1796
2016-12-26,89100.0,89400.0,48192.0,22.11,5913,-4663,-912
2016-12-27,89600.0,88800.0,31162.0,21.96,10115,-12449,2268
2016-12-28,87200.0,88000.0,35234.0,21.77,8252,-27026,17184
2016-12-29,88300.0,87700.0,39593.0,21.69,8575,-26429,17464
2017-01-02,88400.0,89700.0,42101.0,24.25,-6038,13169,-4998
2017-01-03,89400.0,89000.0,46815.0,24.06,6685,8106,-14624
2017-01-04,88500.0,88600.0,64435.0,23.96,17556,-4906,-12623
2017-01-05,88400.0,90100.0,63674.0,24.36,-7005,-1418,8802
2017-01-06,90000.0,91100.0,62401.0,24.63,-24105,17846,6259
2017-01-09,91200.0,89700.0,39949.0,24.25,7840,-9192,1082
2017-01-10,89400.0,90400.0,52232.0,24.44,-66,-3041,3366
2017-01-11,89200.0,89500.0,57876.0,24.2,6602,-5322,-1289
2017-01-12,89600.0,89900.0,52182.0,24.31,1793,11259,-13044
2017-01-13,89800.0,89600.0,49181.0,24.23,3883,13068,-16734
2017-01-16,89800.0,88800.0,62891.0,24.01,2869,2130,-4999
2017-01-17,89100.0,88600.0,43563.0,23.96,2495,10115,-12511
2017-01-18,88900.0,88300.0,41594.0,23.88,3027,5477,-7766
2017-01-19,88100.0,87600.0,41155.0,23.69,9934,-8505,-1430
2017-01-20,87300.0,87800.0,43553.0,23.74,431,213,-644
2017-01-23,88000.0,88500.0,32165.0,23.93,-1736,3922,-2221
2017-01-24,88500.0,87900.0,31517.0,23.77,2553,-2448,-85
2017-01-25,88600.0,87100.0,85960.0,23.55,8508,-483,-8036
2017-01-26,88000.0,87500.0,46447.0,23.66,1559,-13070,11511
2017-01-31,87000.0,84100.0,113326.0,22.74,40698,13190,-53788
2017-02-01,84900.0,83900.0,103515.0,22.69,24227,24433,-48335
2017-02-02,83900.0,82300.0,157627.0,22.25,27673,7466,-35988
2017-02-03,82600.0,84000.0,90136.0,22.71,-10835,16577,-5733
2017-02-06,84700.0,84900.0,73411.0,22.96,-10935,9651,1059
2017-02-07,85600.0,84100.0,43456.0,22.74,3387,6012,-9499
2017-02-08,84200.0,84900.0,59025.0,22.96,-1016,7600,-6584
2017-02-09,84200.0,83700.0,61000.0,22.63,11875,-919,-11007
2017-02-10,84700.0,88300.0,149383.0,23.88,-40014,43600,-4298
2017-02-13,88500.0,88200.0,66167.0,23.85,-5571,16452,-10912
2017-02-14,88900.0,88700.0,60446.0,23.98,-10550,4664,5889
2017-02-15,88700.0,87300.0,56638.0,23.6,13545,-13906,584
2017-02-16,87500.0,87600.0,51858.0,23.69,-4166,-186,4381
2017-02-17,87000.0,87700.0,36399.0,23.71,-3579,4524,-933
2017-02-20,87900.0,88300.0,48838.0,23.88,-3099,-9540,12724
2017-02-21,88700.0,89100.0,61078.0,24.09,-26653,7867,18787
2017-02-22,89000.0,89000.0,41446.0,24.06,-11,-17912,18024
2017-02-23,89800.0,89200.0,46721.0,24.12,-6992,2149,4842
2017-02-24,89300.0,91100.0,68673.0,24.63,-18089,26054,-7965
2017-02-27,91500.0,91000.0,42619.0,24.61,-8708,9158,-513
2017-02-28,91500.0,91000.0,61633.0,24.61,-5663,4153,1600
2017-03-02,91800.0,89700.0,72697.0,24.25,4641,-21620,16969
2017-03-03,89700.0,90000.0,38823.0,24.33,-6234,-82,6816
2017-03-06,90000.0,89000.0,52772.0,24.06,5121,-2239,-2898
2017-03-07,89500.0,89500.0,61209.0,24.2,-4957,-12907,16864
2017-03-08,89100.0,90600.0,61068.0,24.5,-10180,2630,7551
2017-03-09,90000.0,89000.0,77373.0,24.06,9346,-15313,5902
2017-03-10,89000.0,89000.0,114364.0,24.06,-2573,-18358,20926
2017-03-13,89000.0,91000.0,55927.0,24.61,-12998,22098,-9041
2017-03-14,90200.0,89300.0,40112.0,24.15,5688,-6796,1019
2017-03-15,89400.0,87100.0,105082.0,23.55,15691,1279,-22209
2017-03-16,87300.0,85100.0,116157.0,23.01,36604,-18352,-25334
2017-03-17,85300.0,84700.0,92000.0,22.9,14492,4755,-19688
2017-03-20,84700.0,85900.0,66932.0,23.23,16993,2100,-19441
2017-03-21,87000.0,86700.0,68814.0,23.44,7547,15046,-22023
2017-03-22,87500.0,87300.0,101867.0,23.6,-1137,5767,-4339
2017-03-23,87600.0,88000.0,80924.0,23.79,5589,-690,-4719
2017-03-24,88300.0,89200.0,86036.0,24.12,-10592,29971,-19193
2017-03-27,89200.0,89500.0,74609.0,24.2,-1609,17479,-14649
2017-03-28,89900.0,88500.0,56176.0,23.93,9518,2621,-12897
2017-03-29,88800.0,88300.0,43770.0,23.88,8521,-197,-8242
2017-03-30,88400.0,89000.0,25128.0,24.06,2427,-4859,2466
2017-03-31,88900.0,89700.0,44685.0,24.25,1675,9094,-10915
2017-04-03,89800.0,89300.0,34222.0,24.15,-2030,9363,-7349
2017-04-04,89100.0,90100.0,53354.0,24.36,2663,10444,-13102
2017-04-05,90700.0,90800.0,67411.0,24.55,-17042,17571,1226
2017-04-06,91000.0,90200.0,47058.0,24.39,4776,4797,-9573
2017-04-07,90300.0,91800.0,43412.0,24.82,-13323,11780,1876
2017-04-10,91800.0,89700.0,39349.0,24.25,-596,1090,-2373
2017-04-11,90000.0,90600.0,38380.0,24.5,-7820,12056,-4220
2017-04-12,90000.0,90100.0,35182.0,24.36,60,792,-852
2017-04-13,90700.0,90700.0,37795.0,24.52,-2413,7155,-3786
2017-04-14,90000.0,90500.0,49161.0,24.47,2732,11384,-14106
2017-04-17,90500.0,90700.0,51846.0,24.52,-8379,18213,-9934
2017-04-18,91100.0,93700.0,93539.0,25.34,-27185,36121,2064
2017-04-19,93200.0,94500.0,76398.0,25.55,-9572,37041,-27477
2017-04-20,93600.0,94300.0,79089.0,25.5,-14438,6337,8091
2017-04-21,95300.0,96400.0,106503.0,26.07,-22663,9945,12708
2017-04-24,96900.0,97900.0,155752.0,26.47,-48539,-4120,52387
2017-04-25,97600.0,97100.0,66270.0,26.25,2708,-12458,9740
2017-04-26,97000.0,97100.0,61163.0,26.25,-921,-10155,11077
2017-04-27,97700.0,97700.0,47167.0,26.42,-2639,-1551,4264
2017-04-28,96000.0,97600.0,60261.0,26.39,-1349,-1326,2655
2017-05-02,97900.0,98600.0,57944.0,26.66,-8157,11092,-2935
2017-05-04,96100.0,98400.0,38444.0,26.61,1238,-7600,6352
2017-05-08,98400.0,101000.0,47146.0,27.31,-12544,8234,4410
2017-05-10,101500.0,102000.0,107902.0,27.58,-19695,6167,13788
2017-05-11,102000.0,104500.0,68324.0,28.26,-7071,16277,-9206
2017-05-12,104500.0,100000.0,68536.0,27.04,9806,-19484,9678
2017-05-15,101000.0,100500.0,44214.0,27.17,1145,14,-1159
2017-05-16,100500.0,99200.0,89350.0,26.82,1774,8167,-11826
2017-05-17,98200.0,99700.0,58786.0,26.96,-248,-7403,7651
2017-05-18,99600.0,100000.0,58175.0,27.04,-4213,13461,-9479
2017-05-19,100500.0,100500.0,27671.0,27.17,1047,2408,-3458
2017-05-22,102000.0,98000.0,63460.0,26.5,18069,-14761,-4493
2017-05-23,97700.0,98200.0,52428.0,26.55,-144,-8520,8664
2017-05-24,98700.0,100500.0,58338.0,27.17,-10342,-3736,10128
2017-05-25,101000.0,101500.0,68562.0,27.44,-9449,-5735,18774
2017-05-26,102000.0,100000.0,57965.0,27.04,1699,-2784,1063
2017-05-29,101000.0,100500.0,44905.0,27.17,-5777,5567,210
2017-05-30,101000.0,102500.0,67718.0,27.71,-13848,1871,11608
2017-05-31,102500.0,104500.0,316503.0,28.26,-14629,9001,6137
2017-06-01,104500.0,104000.0,49548.0,28.12,5632,-3891,-1621
2017-06-02,103000.0,105000.0,46393.0,28.39,-3542,-7387,10939
2017-06-05,104500.0,105000.0,51577.0,28.39,-2107,-11990,14151
2017-06-07,103500.0,106000.0,94244.0,28.66,-6764,-10764,18028
2017-06-08,106000.0,103000.0,78611.0,27.85,10769,-20719,9948
2017-06-09,103500.0,102500.0,43435.0,27.71,-2321,-2801,5043
2017-06-12,102500.0,102000.0,32402.0,27.58,1169,-6494,5306
2017-06-13,102500.0,104000.0,46104.0,28.12,-4581,-3684,8869
2017-06-14,104000.0,102000.0,52812.0,27.58,4049,1659,-5718
2017-06-15,101000.0,100500.0,86903.0,27.17,3049,-16510,13461
2017-06-16,100500.0,100500.0,39875.0,27.17,257,5569,-5786
2017-06-19,100000.0,100000.0,26546.0,27.04,532,-233,-199
2017-06-20,100000.0,98300.0,37692.0,26.58,10970,-11488,-460
2017-06-21,98400.0,98000.0,35644.0,26.5,3819,-11154,6727
2017-06-22,99800.0,101500.0,88984.0,27.44,-12101,13347,-1301
2017-06-23,101000.0,99200.0,48469.0,26.82,13884,-10776,-6098
2017-06-26,99400.0,97300.0,45694.0,26.31,10013,-17999,5886
2017-06-27,97000.0,97100.0,51527.0,26.25,8402,-29458,20356
2017-06-28,97600.0,97100.0,48604.0,26.25,1242,-3971,2588
2017-06-29,97000.0,96600.0,45103.0,26.12,3625,-14708,8085
2017-06-30,96400.0,97000.0,60073.0,26.23,575,-21141,17962
2017-07-03,96800.0,97100.0,24793.0,26.25,1360,-8606,7223
2017-07-04,96800.0,97000.0,23276.0,26.23,-269,4890,-6640
2017-07-05,96500.0,96900.0,20613.0,26.2,2716,-4197,1153
2017-07-06,96400.0,95400.0,71899.0,25.8,7013,-19021,10383
2017-07-07,95100.0,96100.0,46150.0,25.98,-5590,-9199,15139
2017-07-10,95800.0,97600.0,46665.0,26.39,-6793,-985,8325
2017-07-11,97600.0,97500.0,40551.0,26.36,437,-11410,10245
2017-07-12,97200.0,97400.0,47030.0,26.34,2670,-14786,12040
2017-07-13,97800.0,98000.0,98146.0,26.5,-5707,-17843,23781
2017-07-14,98100.0,96200.0,100012.0,26.01,14461,-19630,5119
2017-07-17,96900.0,98600.0,85947.0,26.66,-20150,-10855,31005
2017-07-18,99400.0,98700.0,38873.0,26.69,2382,539,-2421
2017-07-19,99600.0,97100.0,52697.0,26.25,13343,-8064,-6161
2017-07-20,97000.0,97900.0,54686.0,26.47,-3363,-2236,5599
2017-07-21,97300.0,97400.0,34135.0,26.34,5036,-9661,4465
2017-07-24,97700.0,98000.0,26700.0,26.5,-1075,5385,-4310
2017-07-25,98500.0,98000.0,37027.0,26.5,-511,12686,-12175
2017-07-26,98500.0,97500.0,45894.0,26.36,-304,9013,-8719
2017-07-27,97600.0,97400.0,45288.0,26.34,1235,2146,-3713
2017-07-28,96700.0,98700.0,54301.0,26.69,-19810,16855,3163
2017-07-31,97000.0,92200.0,134899.0,24.93,47511,-20928,-30873
2017-08-01,92400.0,91600.0,72262.0,24.77,14515,-14913,-6716
2017-08-02,91600.0,90200.0,101539.0,24.39,39947,-37662,-2370
2017-08-03,89500.0,90300.0,53245.0,24.42,-6284,11465,-5175
2017-08-04,90300.0,91800.0,63736.0,24.82,-20625,15366,4471
2017-08-07,91800.0,91700.0,30568.0,24.79,4493,-6478,1905
2017-08-08,91700.0,92200.0,37529.0,24.93,7499,-14523,6072
2017-08-09,91300.0,91700.0,41312.0,24.79,-2774,-1430,5571
2017-08-10,91400.0,92700.0,64192.0,25.06,-14469,6756,7721
2017-08-11,92200.0,92600.0,52817.0,25.04,-5911,17090,-11179
2017-08-14,92400.0,91900.0,35377.0,24.85,2744,-6270,2820
2017-08-16,91500.0,91800.0,44843.0,24.82,1407,-15332,13873
2017-08-17,91000.0,91500.0,37531.0,24.74,8292,-13950,5758
2017-08-18,90900.0,90200.0,49600.0,24.39,17522,-25393,8108
2017-08-21,90600.0,90000.0,45153.0,24.33,773,-15349,14561
2017-08-22,90400.0,89900.0,104632.0,24.31,21717,-28706,6954
2017-08-23,90200.0,90200.0,41798.0,24.39,-1711,-25733,27444
2017-08-24,90200.0,90700.0,67402.0,24.52,-3177,-38394,41573
2017-08-25,90900.0,90700.0,62025.0,24.52,4821,-33983,29162
2017-08-28,90700.0,90300.0,74641.0,24.42,7078,-22211,15133
2017-08-29,90300.0,90600.0,65104.0,24.5,4582,-23646,18965
2017-08-30,90400.0,90200.0,25492.0,24.39,4175,-6841,2665
2017-08-31,89800.0,89700.0,66412.0,24.25,10299,-28213,17885
2017-09-01,89600.0,90000.0,50114.0,24.33,-5953,-16905,22789
2017-09-04,89900.0,89100.0,56465.0,24.09,716,-13510,12784
2017-09-05,89300.0,90100.0,45890.0,24.36,-9513,5354,4154
2017-09-06,90500.0,90200.0,44523.0,24.39,14,-11115,11193
2017-09-07,90500.0,90500.0,75330.0,24.47,3662,-20767,16358
2017-09-08,90200.0,90700.0,71286.0,24.52,1931,-14912,12349
2017-09-11,90800.0,90700.0,81604.0,24.52,5968,-4516,-3354
2017-09-12,90500.0,90700.0,54111.0,24.52,451,-11063,10410
2017-09-13,90100.0,90000.0,42312.0,24.33,4288,-9852,5164
2017-09-14,89500.0,90500.0,93799.0,24.47,-1346,27939,-26593
2017-09-15,90400.0,90800.0,65004.0,24.55,2519,-4720,5444
2017-09-18,90200.0,90500.0,55900.0,24.47,5137,-7116,1968
2017-09-19,90000.0,89700.0,41440.0,24.25,2161,-6325,3330
2017-09-20,89700.0,90000.0,67602.0,24.33,364,-16612,16284
2017-09-21,89200.0,87200.0,60072.0,23.58,23619,-11559,-12598
2017-09-22,87000.0,87000.0,59512.0,23.52,1027,-13276,7471
2017-09-25,87400.0,85500.0,45005.0,23.12,3567,-19650,11264
2017-09-26,85300.0,86500.0,47559.0,23.39,-5048,9865,-5018
2017-09-27,86100.0,88000.0,49448.0,23.79,-4520,-3343,12863
2017-09-28,86800.0,88500.0,60123.0,23.93,-10081,-3492,13584
2017-09-29,89100.0,89200.0,37245.0,24.12,-8202,-3502,11704
2017-10-10,89200.0,90200.0,131642.0,24.39,-5646,-42958,48698
2017-10-11,89200.0,90000.0,78253.0,24.33,931,-33269,32359
2017-10-12,89700.0,92900.0,74990.0,25.12,-11272,-20925,32777
2017-10-13,91900.0,90800.0,71479.0,24.55,9540,-22814,10997
2017-10-16,90500.0,90800.0,51570.0,24.55,5149,-20503,15354
2017-10-17,90600.0,90000.0,63518.0,24.33,7363,-22639,15265
2017-10-18,90000.0,90600.0,40493.0,24.5,3347,-14919,11572
2017-10-19,90800.0,91400.0,54082.0,24.71,-2668,2376,332
2017-10-20,91100.0,91000.0,39721.0,24.61,5781,-15888,10107
2017-10-23,90600.0,90500.0,57293.0,24.47,7001,-35040,26007
2017-10-24,90200.0,90900.0,34232.0,24.58,-209,-9525,8744
2017-10-25,90400.0,92500.0,57062.0,25.01,-7874,-19660,29134
2017-10-26,91600.0,91800.0,29634.0,24.82,-173,693,-104
2017-10-27,91700.0,91100.0,48661.0,24.63,516,-3986,1721
2017-10-30,91300.0,90900.0,58472.0,24.58,5423,-18177,11527
2017-10-31,90900.0,91600.0,56182.0,24.77,3004,-22347,16266
2017-11-01,90500.0,91900.0,46430.0,24.85,4151,-17302,13719
2017-11-02,91300.0,91200.0,39133.0,24.66,1002,-16498,14416
2017-11-03,91900.0,95800.0,148107.0,25.9,-56004,57667,15302
2017-11-06,95800.0,95600.0,54146.0,25.85,5044,2846,-8098
2017-11-07,94500.0,95100.0,40467.0,25.71,-820,7233,-6401
2017-11-08,94400.0,97400.0,89712.0,26.34,-15527,26380,3153
2017-11-09,98000.0,96000.0,58917.0,25.96,6420,-463,-7168
2017-11-10,96000.0,95600.0,48240.0,25.85,-1099,-2177,3554
2017-11-13,94600.0,95200.0,37844.0,25.74,7080,-4486,-2472
2017-11-14,95200.0,96800.0,71815.0,26.17,-4144,9053,-1298
2017-11-15,96800.0,97400.0,57704.0,26.34,-6718,3910,5763
2017-11-16,97500.0,97100.0,63237.0,26.25,-1559,-21110,22652
