Symbol,SKC_시가(원),SKC_종가(원),SKC_거래량(주),SKC_PER(IFRS-연결),SKC_순매수수량(개인)(주),SKC_순매수수량(기관계)(주),SKC_순매수수량(외국인계)(주)
2012-06-29,42900.0,43950.0,286542.0,12.63,-47946,60014,-7588
2012-07-02,44300.0,43600.0,218962.0,12.53,50270,-43440,-10560
2012-07-03,43700.0,43450.0,405013.0,12.49,129391,-99212,-4189
2012-07-04,43500.0,42750.0,376448.0,12.29,157502,-166452,18570
2012-07-05,42500.0,41600.0,674826.0,11.96,310639,-325339,26710
2012-07-06,41850.0,42050.0,219905.0,12.08,-31450,7130,17980
2012-07-09,41750.0,42050.0,143678.0,12.08,-53705,37625,-2100
2012-07-10,42100.0,41500.0,110444.0,11.93,5444,4046,-10600
2012-07-11,41400.0,42100.0,177880.0,12.1,-26530,20120,1820
2012-07-12,42150.0,41250.0,205181.0,11.85,6324,-20994,-5450
2012-07-13,41250.0,42900.0,352155.0,12.33,-107550,148920,-23470
2012-07-16,42150.0,43350.0,292514.0,12.46,-73100,79170,-18110
2012-07-17,42650.0,43350.0,222179.0,12.46,2496,23224,-8010
2012-07-18,43400.0,43000.0,224555.0,12.36,-20930,25440,-18570
2012-07-19,43300.0,43750.0,344969.0,12.57,-4165,26905,-10440
2012-07-20,43750.0,44200.0,249139.0,12.7,-87049,93419,-8800
2012-07-23,43400.0,44000.0,263941.0,12.65,-90058,85348,4100
2012-07-24,43050.0,43500.0,277880.0,12.5,50260,20780,-39740
2012-07-25,42500.0,42350.0,453751.0,12.17,92374,-60344,-31070
2012-07-26,42200.0,42500.0,390034.0,12.21,63420,-56180,-12850
2012-07-27,42950.0,43100.0,315729.0,12.39,41004,-11344,-32930
2012-07-30,43300.0,43650.0,240397.0,12.54,-12274,80194,-75900
2012-07-31,44000.0,44700.0,381245.0,12.85,-97382,101052,150
2012-08-01,44200.0,44900.0,247435.0,12.9,-79950,81640,270
2012-08-02,44600.0,44850.0,283139.0,12.89,-56590,76620,-15320
2012-08-03,44850.0,44450.0,195901.0,12.77,-2460,644,4136
2012-08-06,45050.0,45300.0,312575.0,13.02,-44505,32522,14940
2012-08-07,45100.0,45650.0,203532.0,13.12,-52427,37607,4360
2012-08-08,46000.0,46100.0,423676.0,13.25,-122636,123770,10060
2012-08-09,46100.0,46500.0,219432.0,13.36,-39933,-11797,55700
2012-08-10,46500.0,45450.0,345093.0,13.06,89799,-134775,41236
2012-08-13,45300.0,46000.0,186908.0,13.22,-79653,56133,25660
2012-08-14,46200.0,46500.0,341201.0,13.36,-16016,5346,5530
2012-08-16,46200.0,47200.0,410081.0,13.56,-119494,88932,31312
2012-08-17,47400.0,47450.0,214103.0,13.64,-77686,83116,970
2012-08-20,47450.0,47450.0,265009.0,13.64,-94484,3084,-5260
2012-08-21,47600.0,47450.0,260927.0,13.64,-70278,65518,10630
2012-08-22,47450.0,47050.0,381118.0,13.52,-3401,-64279,12780
2012-08-23,46900.0,47000.0,231257.0,13.51,-16330,-1640,17890
2012-08-24,46200.0,46400.0,224946.0,13.33,17204,-4304,-12530
2012-08-27,46400.0,47000.0,173388.0,13.51,-45879,3809,37330
2012-08-28,46500.0,46800.0,105628.0,13.45,-1026,1186,80
2012-08-29,46600.0,46850.0,183646.0,13.46,-71126,42549,31680
2012-08-30,46900.0,45700.0,415190.0,13.13,48720,-69570,14270
2012-08-31,45000.0,44750.0,325659.0,12.86,-35822,13023,34592
2012-09-03,45050.0,45300.0,304385.0,13.02,15934,-89494,71910
2012-09-04,45300.0,44850.0,221394.0,12.89,34126,-49446,24020
2012-09-05,44500.0,43500.0,672314.0,12.5,64279,-118746,56751
2012-09-06,43500.0,43400.0,414478.0,12.47,87116,-135987,44371
2012-09-07,44000.0,45000.0,438858.0,12.93,-58462,39357,19905
2012-09-10,45000.0,43950.0,320359.0,12.63,47309,-37519,8730
2012-09-11,43600.0,44100.0,259038.0,12.67,-60782,40532,48630
2012-09-12,44500.0,43850.0,263603.0,12.6,89736,-89286,5190
2012-09-13,43700.0,42900.0,221054.0,12.33,75695,-88953,20350
2012-09-14,44300.0,45300.0,480011.0,13.02,-83306,7863,84620
2012-09-17,45550.0,44850.0,221578.0,12.89,-14897,21389,-6012
2012-09-18,45000.0,44900.0,188517.0,12.9,21997,-33747,11760
2012-09-19,44950.0,45750.0,392215.0,13.15,-132251,137530,-1919
2012-09-20,45650.0,43500.0,455044.0,12.5,142454,-87664,-34550
2012-09-21,43800.0,43600.0,408855.0,12.53,128500,-188670,66700
2012-09-24,43500.0,43300.0,270655.0,12.44,10091,-2021,-9300
2012-09-25,43000.0,44150.0,315643.0,12.69,-70053,42873,20370
2012-09-26,43600.0,42850.0,225770.0,12.31,83074,-58644,-32320
2012-09-27,42600.0,43250.0,309410.0,12.43,-6140,-2410,7670
2012-09-28,43300.0,43900.0,169859.0,12.62,-62440,80670,-18240
2012-10-02,43700.0,44050.0,160623.0,12.66,-63014,97124,-34210
2012-10-04,43500.0,42200.0,261754.0,12.13,114369,-33463,-88426
2012-10-05,42550.0,42600.0,333408.0,12.24,19131,-37471,19750
2012-10-08,42300.0,43800.0,256258.0,12.59,-135039,149929,-12970
2012-10-09,43500.0,45150.0,455265.0,12.98,-259610,261000,-9920
2012-10-10,45150.0,45750.0,629804.0,13.15,-288882,309948,-12666
2012-10-11,45850.0,45550.0,313483.0,13.09,-83700,136590,-45650
2012-10-12,45950.0,45300.0,180447.0,13.02,-60310,81150,-20840
2012-10-15,45300.0,44950.0,174170.0,12.92,-18160,24340,-6780
2012-10-16,45600.0,47000.0,453190.0,13.51,-172474,137214,40820
2012-10-17,47200.0,46900.0,255988.0,13.48,-17767,42205,-17708
2012-10-18,47250.0,46500.0,201391.0,13.36,18959,2961,-15540
2012-10-19,46300.0,45200.0,176765.0,12.99,16031,-30421,13520
2012-10-22,44500.0,46450.0,187341.0,13.35,-84080,54990,29200
2012-10-23,46700.0,46000.0,153416.0,13.22,-38714,39924,-5750
2012-10-24,45350.0,45850.0,177714.0,13.18,-28417,-2623,29200
2012-10-25,45800.0,46750.0,292879.0,13.44,-84216,124686,-37090
2012-10-26,46800.0,45750.0,137102.0,13.15,-25154,6264,19090
2012-10-29,45750.0,45500.0,117507.0,13.08,-27641,27591,-260
2012-10-30,45200.0,45050.0,124396.0,12.95,112,2658,-2070
2012-10-31,45200.0,44600.0,155232.0,12.82,25804,-40544,15490
2012-11-01,44350.0,43250.0,157281.0,12.43,14970,-48340,31910
2012-11-02,43600.0,43400.0,158590.0,12.47,32695,-58491,24606
2012-11-05,42900.0,42650.0,129366.0,12.26,11784,-41682,29968
2012-11-06,42700.0,44250.0,111079.0,12.72,-12050,17787,-3247
2012-11-07,44300.0,44150.0,106909.0,12.69,-13925,5659,8266
2012-11-08,43400.0,42950.0,105962.0,12.34,21694,-27004,4280
2012-11-09,42500.0,40100.0,665739.0,11.52,234451,-259881,-3421
2012-11-12,39700.0,39000.0,439531.0,11.21,115707,-148577,35870
2012-11-13,39000.0,38650.0,205860.0,11.11,6596,-14176,-3560
2012-11-14,38200.0,38250.0,321437.0,10.99,70958,-78858,3910
2012-11-15,37100.0,37900.0,347153.0,10.89,42370,-93290,46610
2012-11-16,37900.0,39450.0,327404.0,11.34,-71675,90984,-27839
2012-11-19,39700.0,38800.0,214439.0,11.15,26014,-19454,-11150
2012-11-20,39300.0,39000.0,234092.0,11.21,28746,-63096,30780
2012-11-21,38700.0,38400.0,221209.0,11.04,53374,-53864,6610
2012-11-22,38500.0,39000.0,172588.0,11.21,2983,-39663,30400
