Symbol,한일시멘트_시가(원),한일시멘트_종가(원),한일시멘트_거래량(주),한일시멘트_PER(IFRS-연결),한일시멘트_순매수수량(개인)(주),한일시멘트_순매수수량(기관계)(주),한일시멘트_순매수수량(외국인계)(주)
2016-08-05,85000.0,84900.0,7929.0,11.12,1567,-2683,-117
2016-08-08,85000.0,83700.0,15908.0,10.97,6305,-6814,-1284
2016-08-09,84500.0,84300.0,9555.0,11.04,-2014,-3589,4760
2016-08-10,86000.0,83900.0,13236.0,10.99,4136,-3675,-1571
2016-08-11,84000.0,84300.0,9525.0,11.04,1107,-811,-2359
2016-08-12,83600.0,85000.0,7498.0,11.14,-1380,-206,393
2016-08-16,85400.0,86000.0,12722.0,11.27,-6014,3154,1910
2016-08-17,85900.0,83900.0,11563.0,10.99,1921,296,-3190
2016-08-18,83500.0,83900.0,19755.0,10.99,-1988,-3595,1791
2016-08-19,83600.0,82000.0,25273.0,10.74,7542,-7706,-2636
2016-08-22,81500.0,81300.0,17402.0,10.65,-201,-601,-5379
2016-08-23,81300.0,80600.0,14228.0,10.56,2985,-882,-8083
2016-08-24,80400.0,80400.0,10701.0,10.53,912,-607,-3656
2016-08-25,80000.0,80700.0,11092.0,10.57,-1843,1305,-1435
2016-08-26,80700.0,81600.0,10718.0,10.69,-2345,695,-171
2016-08-29,81500.0,79600.0,19306.0,10.43,6791,-3746,-6419
2016-08-30,79600.0,79300.0,11561.0,10.39,-952,-530,-1168
2016-08-31,80200.0,77800.0,14185.0,10.19,2817,-3128,-2604
2016-09-01,77400.0,77800.0,6813.0,10.19,913,-2282,969
2016-09-02,77800.0,78000.0,6033.0,10.22,-220,-362,262
2016-09-05,78000.0,79000.0,11097.0,10.35,-1439,-720,-46
2016-09-06,79000.0,78700.0,5530.0,10.31,-1518,435,-717
2016-09-07,78800.0,78900.0,10796.0,10.34,987,-3109,332
2016-09-08,79500.0,79200.0,10951.0,10.38,-875,409,-1314
2016-09-09,78900.0,79500.0,8906.0,10.42,-3319,1276,63
2016-09-12,80100.0,79200.0,9136.0,10.38,-402,-867,-849
2016-09-13,79900.0,77300.0,13130.0,10.13,5180,-3343,-3988
2016-09-19,77000.0,76600.0,7756.0,10.04,3386,-4449,557
2016-09-20,76600.0,75700.0,11211.0,9.92,5616,-5431,-2760
2016-09-21,75700.0,75200.0,13567.0,9.85,7821,-10536,299
2016-09-22,75300.0,75800.0,8297.0,9.93,392,-2849,1007
2016-09-23,76600.0,76600.0,11958.0,10.04,824,-3829,1555
2016-09-26,76900.0,76200.0,10956.0,9.98,-3673,562,1611
2016-09-27,76200.0,77900.0,15280.0,10.21,-6219,1621,3268
2016-09-28,78300.0,77600.0,11305.0,10.17,-1529,-1176,1275
2016-09-29,77600.0,79000.0,14923.0,10.35,-1734,-1718,2795
2016-09-30,79900.0,75700.0,31462.0,9.92,5859,-6002,4154
2016-10-04,75800.0,73200.0,58051.0,9.59,9179,-6682,4494
2016-10-05,73400.0,72500.0,135963.0,9.5,-17295,-2589,11654
2016-10-06,72600.0,73600.0,32903.0,9.64,14550,-20373,3554
2016-10-07,73600.0,78200.0,48176.0,10.24,3300,-10012,6428
2016-10-10,79100.0,80700.0,25801.0,10.57,-7261,3583,3712
2016-10-11,81700.0,85500.0,55997.0,11.2,-5409,7230,2138
2016-10-12,85300.0,85500.0,35448.0,11.2,1481,-6567,4949
2016-10-13,85100.0,81000.0,22287.0,10.61,1467,-2785,1578
2016-10-14,80700.0,82700.0,15199.0,10.83,-1311,4332,-3081
2016-10-17,81300.0,78500.0,22381.0,10.28,1124,-1597,-2856
2016-10-18,77600.0,80400.0,12092.0,10.53,-926,-3335,4404
2016-10-19,79900.0,78500.0,9120.0,10.28,3033,-303,-3440
2016-10-20,78400.0,79300.0,12179.0,10.39,1098,-1691,-660
2016-10-21,80000.0,77900.0,9698.0,10.21,2215,-1367,-1524
2016-10-24,77500.0,78600.0,11422.0,10.3,-345,819,-534
2016-10-25,78700.0,77500.0,8657.0,10.15,1594,1475,-3219
2016-10-26,76500.0,75500.0,11007.0,9.89,4650,-1578,-3422
2016-10-27,75100.0,75800.0,6625.0,9.93,639,694,-1353
2016-10-28,75900.0,75900.0,5187.0,9.94,1156,590,-1745
2016-10-31,75100.0,74400.0,8549.0,9.75,-148,1531,-1483
2016-11-01,73700.0,73500.0,11032.0,9.63,-687,-697,-4726
2016-11-02,73300.0,73000.0,11950.0,9.56,-4230,1465,-292
2016-11-03,73500.0,73400.0,12550.0,9.62,-6473,1848,-1713
2016-11-04,73400.0,73400.0,4766.0,9.62,-145,1528,-2319
2016-11-07,74400.0,74000.0,13803.0,9.69,-53,1995,-6488
2016-11-08,74000.0,73800.0,8447.0,9.67,675,-403,-3451
2016-11-09,74400.0,72100.0,23623.0,9.45,2255,3560,-9302
2016-11-10,72800.0,75500.0,18913.0,9.89,-9452,4673,2206
2016-11-11,75600.0,77400.0,7471.0,10.14,-2509,2280,379
2016-11-14,77500.0,78700.0,8100.0,10.31,-3073,5422,-2069
2016-11-15,79000.0,78900.0,8324.0,10.34,-4947,4494,543
2016-11-16,78500.0,79300.0,12146.0,10.39,-5481,5388,-741
2016-11-17,78100.0,79000.0,13505.0,10.35,-4161,5635,-3263
2016-11-18,79000.0,77700.0,11616.0,10.18,-1636,3090,-4845
2016-11-21,77700.0,73900.0,14716.0,9.68,6562,760,-7686
2016-11-22,74000.0,72500.0,17657.0,9.5,6371,-5334,-3907
2016-11-23,72500.0,71900.0,18236.0,9.42,6181,-2874,-4222
2016-11-24,71600.0,71100.0,13307.0,9.31,643,104,-3713
2016-11-25,71300.0,71400.0,15363.0,9.35,2086,-3814,-5043
2016-11-28,71100.0,71100.0,10753.0,9.31,-640,-1442,-6399
2016-11-29,70700.0,71300.0,19341.0,9.34,1392,2875,-11640
2016-11-30,71700.0,72500.0,13239.0,9.5,3284,-2781,-3799
2016-12-01,71900.0,72100.0,13215.0,9.45,405,-1004,-7220
2016-12-02,72400.0,72200.0,9970.0,9.46,243,-1247,-5983
2016-12-05,72000.0,71400.0,11390.0,9.35,-673,-2132,-4951
2016-12-06,72400.0,72900.0,6860.0,9.55,-1158,665,-1368
2016-12-07,73400.0,72200.0,6840.0,9.46,2284,-1608,-2598
2016-12-08,71800.0,76000.0,12130.0,9.96,-4723,3043,879
2016-12-09,75000.0,75600.0,9351.0,9.9,-1885,2421,-2914
2016-12-12,75600.0,77700.0,11116.0,10.18,-4086,5462,-939
2016-12-13,77700.0,77100.0,11071.0,10.1,-1783,-374,1729
2016-12-14,78200.0,75100.0,20320.0,9.84,2837,1659,-5865
2016-12-15,74300.0,76100.0,3429.0,9.97,-937,60,564
2016-12-16,74900.0,76700.0,13964.0,10.05,-83,289,-1059
2016-12-19,75600.0,75200.0,5099.0,9.85,1885,-930,-955
2016-12-20,75300.0,75000.0,8206.0,9.83,1886,-2191,-1895
2016-12-21,75400.0,75000.0,4901.0,9.83,189,-2569,123
2016-12-22,74500.0,75300.0,10858.0,9.87,-6600,1747,2490
2016-12-23,75700.0,75500.0,5346.0,9.89,37,-2332,370
2016-12-26,76000.0,75800.0,5180.0,9.93,-389,876,-1687
2016-12-27,76200.0,75000.0,7371.0,9.83,266,-3802,537
2016-12-28,73900.0,75300.0,6384.0,9.87,-1089,-3448,2481
2016-12-29,75900.0,76000.0,12498.0,9.96,-4493,1122,1433
2017-01-02,76000.0,74600.0,1907.0,6.96,74,-477,-220
2017-01-03,74900.0,74900.0,6211.0,6.99,2159,-1961,-1308
2017-01-04,73200.0,73900.0,6679.0,6.9,1093,-3238,-3
2017-01-05,73200.0,73900.0,7298.0,6.9,1477,-4046,1464
2017-01-06,74600.0,74700.0,7454.0,6.97,-2557,-1386,3352
2017-01-09,74500.0,74900.0,6171.0,6.99,-856,-1139,1371
2017-01-10,74600.0,75500.0,6986.0,7.05,-1691,1162,-231
2017-01-11,74200.0,74900.0,9250.0,6.99,-3774,1656,572
2017-01-12,75600.0,75600.0,8348.0,7.06,-1388,1271,1422
2017-01-13,75700.0,76800.0,9623.0,7.17,-6122,2157,4034
2017-01-16,77400.0,80100.0,29771.0,7.48,-15082,9063,7398
2017-01-17,80900.0,79300.0,17464.0,7.4,-2572,-1166,3738
2017-01-18,78200.0,78000.0,14462.0,7.28,1930,-3448,1518
2017-01-19,77700.0,76500.0,10662.0,7.14,3861,-4985,1124
2017-01-20,77000.0,74900.0,11350.0,6.99,1800,-2752,264
2017-01-23,74900.0,73700.0,15856.0,6.88,5139,-2441,-4999
2017-01-24,73800.0,74400.0,6749.0,6.94,-282,553,-1471
2017-01-25,74900.0,73500.0,13453.0,6.86,1966,-3014,-1512
2017-01-26,73000.0,73600.0,8474.0,6.87,-502,-1908,529
2017-01-31,73600.0,74500.0,3351.0,6.95,-1274,901,-218
2017-02-01,74700.0,74200.0,4290.0,6.93,615,-1310,473
2017-02-02,73700.0,73400.0,12722.0,6.85,165,-1164,-1088
2017-02-03,74000.0,73500.0,7985.0,6.86,-2718,632,518
2017-02-06,74300.0,74200.0,5283.0,6.93,-1936,773,1053
2017-02-07,74900.0,75300.0,9100.0,7.03,-1527,626,551
2017-02-08,74200.0,76000.0,7424.0,7.09,-1295,1096,87
2017-02-09,76100.0,76200.0,5617.0,7.11,-1443,-446,1919
2017-02-10,76300.0,77200.0,17253.0,7.21,-6687,3913,2711
2017-02-13,78000.0,78600.0,8714.0,7.34,-2843,1742,1327
2017-02-14,79100.0,78300.0,6901.0,7.31,-3030,1718,1212
2017-02-15,78500.0,80300.0,13068.0,7.5,-7892,2633,5259
2017-02-16,80700.0,80300.0,12069.0,7.5,-5043,3783,1185
2017-02-17,82100.0,85900.0,84771.0,8.02,-22410,13840,11288
2017-02-20,86500.0,90500.0,45013.0,8.45,-12746,6168,809
2017-02-21,90700.0,88800.0,17342.0,8.29,-3659,459,1300
2017-02-22,88500.0,88900.0,11475.0,8.3,-4595,-5,1417
2017-02-23,89400.0,89700.0,11308.0,8.37,-3517,-33,1997
2017-02-24,87500.0,89800.0,19273.0,8.38,-3746,5004,-3828
2017-02-27,90700.0,89600.0,11045.0,8.36,-2370,99,-401
2017-02-28,91300.0,91900.0,18630.0,8.58,-8427,4995,1970
2017-03-02,92900.0,91700.0,16493.0,8.56,1766,1868,-3742
2017-03-03,91400.0,91400.0,12372.0,8.53,-5148,1229,3891
2017-03-06,90900.0,89000.0,9059.0,8.31,1863,-778,-1344
2017-03-07,89800.0,89100.0,6535.0,8.32,-2089,-278,2347
2017-03-08,87700.0,92700.0,12197.0,8.65,-4608,5976,-1160
2017-03-09,92200.0,89100.0,16194.0,8.32,5296,406,-5772
2017-03-10,89000.0,87600.0,8738.0,8.18,2295,-3472,1137
2017-03-13,87600.0,85200.0,16103.0,7.95,3539,-7151,3362
2017-03-14,85900.0,86500.0,37962.0,8.07,22367,2178,1181
2017-03-15,86600.0,88100.0,7021.0,8.22,-1687,25,1662
2017-03-16,89500.0,88600.0,9728.0,8.27,-2817,1768,1036
2017-03-17,89800.0,87900.0,6315.0,8.2,-17,-602,659
2017-03-20,89200.0,88600.0,7141.0,8.27,-1453,2320,-567
2017-03-21,88900.0,86700.0,12057.0,8.09,3380,-2499,-2602
2017-03-22,88900.0,88100.0,18155.0,8.22,1570,-1036,-485
2017-03-23,90900.0,95700.0,31055.0,8.93,-12657,-1321,13628
2017-03-24,96300.0,98000.0,19668.0,9.15,-12061,10803,1697
2017-03-27,98000.0,99500.0,18573.0,9.29,-8164,5736,2064
2017-03-28,99800.0,102000.0,15314.0,9.52,-6799,5157,2112
2017-03-29,102000.0,103000.0,9725.0,9.61,-2239,475,1764
2017-03-30,103000.0,101500.0,11596.0,9.47,-4405,-1420,5825
2017-03-31,102500.0,101000.0,48117.0,9.43,36693,-2944,4028
2017-04-03,101000.0,97500.0,16446.0,9.1,1064,-1371,615
2017-04-04,98200.0,98400.0,6078.0,9.18,-152,-2523,2689
2017-04-05,98400.0,101000.0,12458.0,9.43,-1994,572,1452
2017-04-06,101000.0,100000.0,12858.0,9.33,5844,-2585,-3259
2017-04-07,100000.0,100500.0,11019.0,9.38,-1134,-881,1762
2017-04-10,100000.0,99200.0,11867.0,9.26,-5609,1681,3710
2017-04-11,98100.0,102000.0,6896.0,9.52,-4709,1616,2755
2017-04-12,100500.0,101000.0,5871.0,9.43,-1254,358,646
2017-04-13,102000.0,106000.0,15672.0,9.89,-9345,6705,2425
2017-04-14,108500.0,108500.0,17169.0,10.13,-4273,9699,-5483
2017-04-17,108000.0,108500.0,9543.0,10.13,-1268,4297,-3080
2017-04-18,109500.0,109500.0,14302.0,10.22,-5486,6860,-1384
2017-04-19,108000.0,114000.0,12299.0,10.64,-4323,5519,-1091
2017-04-20,113000.0,119000.0,21241.0,11.11,-9303,6058,4491
2017-04-21,120500.0,116000.0,25127.0,10.83,-7173,2879,6292
2017-04-24,117500.0,113500.0,11356.0,10.59,-88,1097,-658
2017-04-25,112000.0,117000.0,12789.0,10.92,-5040,1006,4074
2017-04-26,117000.0,117500.0,11030.0,10.97,-3093,4431,-1338
2017-04-27,119000.0,118000.0,7608.0,11.01,-687,-471,1158
2017-04-28,114500.0,117000.0,11171.0,10.92,246,-1120,840
2017-05-02,117000.0,118500.0,9155.0,11.06,-2723,3467,-744
2017-05-04,116000.0,119500.0,7524.0,11.15,-3118,2791,327
2017-05-08,119500.0,122000.0,9194.0,11.39,-5221,1936,3285
2017-05-10,123000.0,122000.0,14355.0,11.39,-4803,2925,1899
2017-05-11,123500.0,127000.0,11601.0,11.85,-5419,4215,1204
2017-05-12,127000.0,125000.0,8235.0,11.67,1963,-1130,-833
2017-05-15,125000.0,121000.0,6685.0,11.29,-1290,1015,275
2017-05-16,121500.0,121500.0,8685.0,11.34,-1549,-745,2294
2017-05-17,120000.0,122000.0,10224.0,11.39,-1369,489,210
2017-05-18,122000.0,121000.0,11841.0,11.29,-4817,416,2702
2017-05-19,121500.0,124000.0,9700.0,11.57,-2220,-983,3234
2017-05-22,125500.0,128000.0,16847.0,11.95,-3929,2547,2493
2017-05-23,128500.0,128500.0,14607.0,11.99,-1854,119,1877
2017-05-24,129000.0,132500.0,11551.0,12.37,-5070,-578,5790
2017-05-25,132500.0,130000.0,11348.0,12.13,1788,6,-1586
2017-05-26,126500.0,128000.0,7903.0,11.95,1268,-2062,794
2017-05-29,128500.0,130500.0,8738.0,12.18,-2213,1064,1054
2017-05-30,131500.0,131000.0,6146.0,12.23,-733,-281,1014
2017-05-31,129500.0,129000.0,13007.0,12.04,-1377,2922,-1575
2017-06-01,130000.0,126000.0,7909.0,11.76,926,-1720,795
