Symbol,DB하이텍_시가(원),DB하이텍_종가(원),DB하이텍_거래량(주),DB하이텍_PER(IFRS-연결),DB하이텍_순매수수량(개인)(주),DB하이텍_순매수수량(기관계)(주),DB하이텍_순매수수량(외국인계)(주)
2010-03-18,6460.0,6820.0,455486.0,,-46490,34040,21410
2010-03-19,6910.0,7100.0,645569.0,,103725,-25,-103650
2010-03-22,7100.0,7240.0,291542.0,,18540,-670,-17770
2010-03-23,7230.0,7110.0,173237.0,,460,230,-690
2010-03-24,7190.0,7140.0,223691.0,,2625,-285,-4340
2010-03-25,7140.0,6990.0,142066.0,,-4994,-526,5520
2010-03-26,6950.0,7080.0,151809.0,,-8710,-1280,9990
2010-03-29,7010.0,7080.0,226560.0,,1332,-652,-500
2010-03-30,7180.0,7430.0,573335.0,,6225,-305,-16420
2010-03-31,7430.0,7370.0,227549.0,,-17180,16840,-3690
2010-04-01,7330.0,7610.0,521361.0,,-38356,12736,32620
2010-04-02,7740.0,7540.0,298857.0,,16170,50,-15340
2010-04-05,7600.0,7160.0,343230.0,,53380,-55190,1810
2010-04-06,7150.0,7240.0,195719.0,,-26460,980,24480
2010-04-07,7240.0,7500.0,266670.0,,-27787,8167,36740
2010-04-08,7520.0,7460.0,112186.0,,-6090,5390,700
2010-04-09,7460.0,7400.0,142331.0,,2460,300,-2400
2010-04-12,7800.0,8510.0,2072588.0,,46837,19863,-75150
2010-04-13,8800.0,8550.0,1497351.0,,11662,23598,-49260
2010-04-14,8650.0,8900.0,1497514.0,,59590,-18950,-16640
2010-04-15,8900.0,8620.0,836454.0,,43702,-3742,-53940
2010-04-16,8750.0,8330.0,511097.0,,47610,-69650,34510
2010-04-19,8090.0,8160.0,424116.0,,-49552,-2948,39120
2010-04-20,8140.0,8550.0,462976.0,,-15490,5040,6170
2010-04-21,8580.0,8560.0,254721.0,,1150,-5940,7380
2010-04-22,8690.0,8580.0,377570.0,,10250,-9350,-1230
2010-04-23,8700.0,8310.0,518164.0,,22837,-5367,-11980
2010-04-26,8310.0,8260.0,276260.0,,-15970,1170,14800
2010-04-27,8260.0,8440.0,260375.0,,-2170,5340,-3170
2010-04-28,8160.0,8200.0,257546.0,,24840,-5880,-21620
2010-04-29,8300.0,8300.0,246946.0,,16810,-1290,-15520
2010-04-30,8390.0,8420.0,204180.0,,316,2784,-3100
2010-05-03,8420.0,8260.0,155562.0,,-4710,3480,1230
2010-05-04,8340.0,7680.0,499959.0,,17338,1622,-20770
2010-05-06,7510.0,7560.0,250772.0,,-13700,-480,15800
2010-05-07,7260.0,7160.0,236636.0,,21656,-9446,-7210
2010-05-10,7160.0,7600.0,165562.0,,330,-1820,2440
2010-05-11,7840.0,7730.0,173687.0,,-21956,40026,-17570
2010-05-12,7750.0,7600.0,103346.0,,-20516,15976,3040
2010-05-13,7740.0,7900.0,299818.0,,93380,-87380,-6000
2010-05-14,7970.0,9080.0,1654772.0,,-223358,158278,-19870
2010-05-17,9500.0,10400.0,1474685.0,,-560899,525669,-23560
2010-05-18,11150.0,10850.0,3704387.0,,-541963,389333,36540
2010-05-19,10850.0,11250.0,2399909.0,,29541,-31600,-14781
2010-05-20,10900.0,10050.0,1300615.0,,-104470,107910,-3150
2010-05-24,9800.0,10050.0,1442043.0,,42805,-96395,67630
2010-05-25,9800.0,9290.0,1111196.0,,18460,-62300,29820
2010-05-26,9400.0,9700.0,858107.0,,-46310,30260,20050
2010-05-27,9690.0,9920.0,798178.0,,49901,-14661,-44940
2010-05-28,10150.0,9700.0,723038.0,,170210,-126260,13960
2010-05-31,9890.0,10600.0,1459872.0,,93515,-85895,-2470
2010-06-01,10500.0,10000.0,595733.0,,831,-20041,10240
2010-06-03,10250.0,11500.0,2317425.0,,-144144,157844,-1550
2010-06-04,11600.0,11650.0,2468536.0,,190870,-71420,-127870
2010-06-07,11300.0,12050.0,1958365.0,,6830,1670,-11590
2010-06-08,12200.0,11950.0,1270972.0,,146671,-98161,-69560
2010-06-09,11950.0,11800.0,1205170.0,,78248,-99018,29750
2010-06-10,11850.0,12350.0,943188.0,,-80574,-49596,67100
2010-06-11,12500.0,12000.0,657176.0,,98659,-22540,-66109
2010-06-14,12050.0,12000.0,615868.0,,43609,-75660,19861
2010-06-15,12200.0,12050.0,523752.0,,14929,-21170,24331
2010-06-16,12050.0,11600.0,912713.0,,61099,-14090,-25189
2010-06-17,11550.0,11600.0,654396.0,,8540,-47890,30780
2010-06-18,11900.0,12100.0,2270638.0,,-60504,-56466,52030
2010-06-21,12400.0,12450.0,689332.0,,-21209,9170,32419
2010-06-22,12450.0,12600.0,1167746.0,,45826,-27810,-17456
2010-06-23,12800.0,12550.0,399032.0,,5427,-4470,14963
2010-06-24,12700.0,12650.0,346361.0,,32880,-25600,-8070
2010-06-25,12450.0,12250.0,322600.0,,27837,13783,-42430
2010-06-28,12450.0,12500.0,314948.0,,-82798,66098,-3100
2010-06-29,12600.0,11650.0,677026.0,,4743,-26363,-2250
2010-06-30,11250.0,11600.0,934113.0,,114262,-116002,6390
2010-07-01,12000.0,11700.0,542922.0,,-46787,8887,-6870
2010-07-02,11550.0,11150.0,370642.0,,12154,2440,-6670
2010-07-05,11200.0,10900.0,339904.0,,1045,-12222,18811
2010-07-06,10950.0,11400.0,344797.0,,-68790,49240,11840
2010-07-07,11400.0,11250.0,343788.0,,20110,-9450,-15250
2010-07-08,11350.0,11250.0,354300.0,,-14480,-15510,-20700
2010-07-09,11300.0,11550.0,358974.0,,-2700,-11510,5490
2010-07-12,11500.0,11300.0,386712.0,,-51190,-13050,-18230
2010-07-13,11250.0,11200.0,375748.0,,-73160,15580,10740
2010-07-14,11300.0,11250.0,428351.0,,2100,-32740,30140
2010-07-15,11300.0,11300.0,679821.0,,30189,-43719,14020
2010-07-16,11350.0,10450.0,989673.0,,162382,-181872,7180
2010-07-19,10400.0,10600.0,376773.0,,12843,-21590,15940
2010-07-20,10600.0,10450.0,1266531.0,,50030,-58490,9420
2010-07-21,10350.0,10000.0,879915.0,,139388,-103398,-19230
2010-07-22,10000.0,9720.0,498433.0,,19676,-56536,36800
2010-07-23,9850.0,9880.0,215721.0,,11620,1580,-17990
2010-07-26,9990.0,9940.0,448015.0,,71410,-34160,-3940
2010-07-27,9960.0,9980.0,183243.0,,8802,7298,-15440
2010-07-28,10050.0,9350.0,1510127.0,,278980,578530,-7550
2010-07-29,9350.0,8870.0,1332870.0,,320028,167762,-11460
2010-07-30,8940.0,9010.0,470442.0,,164830,-159790,17740
2010-08-02,9030.0,9000.0,315814.0,,43039,-15459,-18680
2010-08-03,9010.0,8730.0,395441.0,,47740,12960,-1510
2010-08-04,8730.0,8910.0,385325.0,,27314,-81914,51660
2010-08-05,8990.0,8990.0,339629.0,,114000,-79620,-37730
2010-08-06,9100.0,9180.0,1139636.0,,402664,-348154,-25720
2010-08-09,9240.0,9430.0,527742.0,,111485,-121435,9860
2010-08-10,9540.0,9350.0,382683.0,,26600,-32440,-4310
2010-08-11,9380.0,8970.0,308072.0,,24683,-5053,-13640
2010-08-12,8740.0,8660.0,365812.0,,96750,-93000,-2510
2010-08-13,8660.0,9100.0,250997.0,,-12088,1848,10980
2010-08-16,9130.0,9200.0,212203.0,,10680,9250,-12750
2010-08-17,9180.0,9410.0,448526.0,,42130,-35200,-4040
2010-08-18,9420.0,9840.0,794157.0,,-770,-31050,1330
2010-08-19,9850.0,9820.0,372261.0,,-16318,36748,-22180
2010-08-20,9750.0,9800.0,207036.0,,-9880,7680,2120
2010-08-23,9930.0,9470.0,308579.0,,-12290,-9400,10800
2010-08-24,9500.0,9590.0,164928.0,,-9710,2750,9510
2010-08-25,9540.0,9300.0,238776.0,,18217,-3812,-14130
2010-08-26,9340.0,9130.0,392226.0,,92935,-78270,-13760
2010-08-27,9050.0,8920.0,230954.0,,2010,9690,-11060
2010-08-30,9030.0,9040.0,271288.0,,-9869,10089,6670
2010-08-31,9050.0,8920.0,148954.0,,-11126,-3644,15230
2010-09-01,8980.0,9140.0,252190.0,,-52080,15070,37840
2010-09-02,9280.0,9530.0,415416.0,,15980,-13910,13140
2010-09-03,9410.0,9700.0,467532.0,,-25512,22062,-3980
2010-09-06,9790.0,9530.0,222882.0,,5527,-2957,-5930
2010-09-07,9530.0,9560.0,827137.0,,44397,-88786,8679
2010-09-08,9440.0,9400.0,445270.0,,-45416,8186,21110
2010-09-09,9420.0,9140.0,344066.0,,4500,-29780,19090
2010-09-10,9170.0,9390.0,289225.0,,-1070,-38990,46980
2010-09-13,9390.0,9090.0,452305.0,,59272,-48259,-10256
2010-09-14,9180.0,8900.0,413899.0,,22495,10476,23390
2010-09-15,8950.0,8980.0,318329.0,,105560,-89930,9960
2010-09-16,8960.0,9170.0,371249.0,,27150,-31940,4580
2010-09-17,9210.0,9200.0,313368.0,,8874,39930,-26130
2010-09-20,9200.0,9020.0,304748.0,,54670,-28680,5600
2010-09-24,8900.0,9080.0,164395.0,,-36140,9680,26540
2010-09-27,9200.0,9050.0,256909.0,,-5558,8288,-1750
2010-09-28,9000.0,9010.0,263042.0,,11420,-470,30520
2010-09-29,9020.0,9510.0,630247.0,,-116559,78624,38890
2010-09-30,9600.0,9480.0,388994.0,,-18248,20060,-780
2010-10-01,9450.0,9700.0,271555.0,,-1800,-7810,9610
2010-10-04,9790.0,9700.0,391063.0,,-8540,37290,-26370
2010-10-05,9610.0,9600.0,252806.0,,2490,5260,-8370
2010-10-06,9900.0,10050.0,1166660.0,,45789,-9243,-6840
2010-10-07,10000.0,9910.0,515293.0,,12410,-20,-10300
2010-10-08,10050.0,10000.0,346010.0,,-20590,42100,-950
2010-10-11,10150.0,10950.0,1872031.0,,65940,-14860,-29110
2010-10-12,10850.0,10600.0,654969.0,,25985,6795,-33610
2010-10-13,10700.0,11250.0,953973.0,,-64138,140230,-1940
2010-10-14,11250.0,11450.0,1033195.0,,-238650,237910,-25110
2010-10-15,11450.0,12000.0,1155501.0,,-131213,104650,-1880
2010-10-18,12100.0,12000.0,660008.0,,-48803,49748,-30
2010-10-19,12300.0,11650.0,711311.0,,-102232,82122,25040
2010-10-20,11500.0,11800.0,424983.0,,-51820,6740,18110
2010-10-21,11950.0,11400.0,408710.0,,-40290,35380,4860
2010-10-22,11500.0,12050.0,703041.0,,-77238,37638,65120
2010-10-25,12250.0,12250.0,575304.0,,21563,-6803,-12040
2010-10-26,12100.0,11950.0,412230.0,,20288,-16218,-1030
2010-10-27,11900.0,11850.0,511219.0,,19243,-25183,37450
2010-10-28,11850.0,11450.0,531113.0,,-15513,33060,-1740
2010-10-29,11550.0,11150.0,401723.0,,26004,-11564,-15090
2010-11-01,11050.0,11000.0,962533.0,,-162160,183920,31190
2010-11-02,11250.0,11100.0,348554.0,,-11440,23680,-9670
2010-11-03,11100.0,10800.0,363077.0,,-1381,13550,10920
2010-11-04,10850.0,11050.0,360564.0,,4104,8949,7940
2010-11-05,11250.0,10750.0,416125.0,,25809,42531,-17910
2010-11-08,11050.0,11350.0,561214.0,,11210,-16150,15700
2010-11-09,11250.0,10900.0,394688.0,,-2929,37679,810
2010-11-10,11000.0,11500.0,673928.0,,-102530,75640,47860
2010-11-11,11500.0,11150.0,408694.0,,12230,50840,-63540
2010-11-12,11350.0,10800.0,605302.0,,20739,-10449,-8450
2010-11-15,10600.0,10850.0,340625.0,,35540,41010,-38150
2010-11-16,10900.0,11100.0,410625.0,,14640,-8770,-6310
2010-11-17,10750.0,11100.0,268373.0,,38390,18970,-50430
2010-11-18,11200.0,11350.0,263312.0,,-30550,48080,-6600
2010-11-19,11450.0,12050.0,957578.0,,-407033,403123,21640
2010-11-22,12400.0,12450.0,786129.0,,-6380,30680,-33340
2010-11-23,12450.0,12000.0,511504.0,,28937,680,-26900
2010-11-24,11400.0,11600.0,758721.0,,85860,-97140,3000
2010-11-25,11750.0,11400.0,338903.0,,76120,-41750,-2730
2010-11-26,11400.0,11050.0,459397.0,,-25689,30059,11770
2010-11-29,10900.0,11150.0,270994.0,,21920,-15620,10490
2010-11-30,11100.0,11100.0,212095.0,,20130,-13890,190
2010-12-01,10900.0,11100.0,185780.0,,8379,19116,-9900
2010-12-02,11350.0,11500.0,336760.0,,13450,50780,4550
2010-12-03,11550.0,11250.0,293821.0,,65370,-16950,-21330
2010-12-06,11200.0,10450.0,590662.0,,152535,-138469,14720
2010-12-07,10450.0,10300.0,567720.0,,92570,-120970,45420
2010-12-08,10450.0,10500.0,295094.0,,5461,31129,-17849
2010-12-09,10650.0,10850.0,348377.0,,47650,-9450,-33390
2010-12-10,10850.0,10800.0,206900.0,,42396,-29326,-12900
2010-12-13,10800.0,11300.0,399191.0,,19430,8990,-14540
2010-12-14,11300.0,11200.0,722124.0,,-44110,49060,-8220
2010-12-15,11350.0,11050.0,415079.0,,46940,-67840,38650
2010-12-16,11050.0,10950.0,363158.0,,125040,-132295,11625
2010-12-17,10900.0,10800.0,476422.0,,81593,-126093,46480
2010-12-20,10550.0,10800.0,342921.0,,-20001,4211,16060
2010-12-21,10850.0,10750.0,1501001.0,,88856,898014,24170
2010-12-22,10400.0,10450.0,974920.0,,550994,-527844,20450
2010-12-23,10500.0,10350.0,283340.0,,26121,-39701,7630
2010-12-24,10450.0,10250.0,179811.0,,23660,-27960,3760
2010-12-27,10250.0,10250.0,195146.0,,2808,-60348,9370
2010-12-28,10150.0,10300.0,236322.0,,-15450,-3610,18860
2010-12-29,10400.0,10600.0,274304.0,,51813,-77940,38300
2010-12-30,10600.0,10800.0,226264.0,,-68940,14940,55300
2011-01-03,11000.0,11050.0,272706.0,,-44620,38420,6500
2011-01-04,11100.0,10900.0,219690.0,,-31972,39702,-6410
2011-01-05,10950.0,10750.0,245281.0,,4730,-6400,5080
2011-01-06,10750.0,10700.0,301714.0,,-26246,23553,7530
2011-01-07,10700.0,10750.0,499257.0,,134097,-148737,13090
2011-01-10,10750.0,10450.0,403102.0,,153830,-166990,13780
2011-01-11,10450.0,10450.0,287069.0,,43490,-71750,27040
2011-01-12,10450.0,10350.0,233334.0,,100072,-125342,28290
2011-01-13,10500.0,10350.0,250255.0,,19783,-21770,1947
2011-01-14,10450.0,10500.0,210506.0,,29520,-26030,-3940
2011-01-17,10550.0,10300.0,252099.0,,27859,4571,2400
2011-01-18,10200.0,10450.0,285461.0,,22970,-13850,-6530
2011-01-19,10450.0,10500.0,246090.0,,-8390,32730,-32160
2011-01-20,10400.0,10450.0,197970.0,,-35472,24762,8900
2011-01-21,10400.0,10000.0,329760.0,,67782,-64492,-3250
2011-01-24,9900.0,9980.0,420536.0,,-7920,-7260,15080
2011-01-25,10150.0,10600.0,631710.0,,27539,-39359,10130
2011-01-26,10700.0,10400.0,322875.0,,15789,-7949,-9980
2011-01-27,10400.0,10400.0,320860.0,,12869,-20309,7060
2011-01-28,10350.0,10950.0,759909.0,,-61820,52660,9900
2011-01-31,10850.0,11100.0,975490.0,,17530,-32540,8490
2011-02-01,11200.0,11600.0,1493385.0,,62920,-1230,-41610
2011-02-07,11650.0,11200.0,562922.0,,32655,-22825,-12950
2011-02-08,11300.0,11250.0,407411.0,,14877,-56917,31600
2011-02-09,11250.0,10750.0,483685.0,,83190,-105560,13550
2011-02-10,10750.0,10900.0,502300.0,,-61270,29430,31710
2011-02-11,10800.0,11950.0,1653685.0,,-420806,423426,-10290
2011-02-14,12000.0,12300.0,1600858.0,,-211274,262534,-93410
2011-02-15,12500.0,13000.0,1739554.0,,-276340,344580,-29790
2011-02-16,13150.0,12950.0,1372741.0,,-194751,305672,-52120
2011-02-17,13150.0,13850.0,1584498.0,,-80740,93519,4570
2011-02-18,13850.0,13900.0,975014.0,,-283401,297671,-19850
2011-02-21,13950.0,14250.0,1154708.0,,-175570,112700,-7850
2011-02-22,14050.0,14100.0,877993.0,,-145530,151360,-6930
2011-02-23,13950.0,14350.0,1230395.0,,-10741,16798,-1574
2011-02-24,14250.0,13700.0,1009220.0,,-122095,83755,22650
2011-02-25,13750.0,14950.0,1030855.0,,-233560,214190,27870
2011-02-28,15200.0,15800.0,2482622.0,,-352923,382063,-111990
2011-03-02,15600.0,15450.0,1168539.0,,2882,105638,-76620
2011-03-03,15850.0,15650.0,596795.0,,-26007,16287,-1080
2011-03-04,15800.0,16150.0,1332337.0,,-60313,5763,35570
2011-03-07,16000.0,16050.0,592764.0,,-39822,65712,-18910
2011-03-08,16050.0,16350.0,1105284.0,,-4753,41743,-27550
2011-03-09,16350.0,15600.0,651392.0,,82390,-82590,8630
2011-03-10,15300.0,14950.0,1035993.0,,-78968,-7172,61160
2011-03-11,14750.0,15500.0,794551.0,,-101607,15497,28240
2011-03-14,16050.0,15350.0,1047182.0,,-7123,47843,-45140
2011-03-15,15300.0,14800.0,879981.0,,-144264,30954,61050
2011-03-16,15050.0,14650.0,593013.0,,78266,-94866,4750
2011-03-17,14050.0,14250.0,675755.0,,3836,-39296,46420
2011-03-18,14350.0,14200.0,546366.0,,118784,-131940,14046
2011-03-21,14600.0,16200.0,1589707.0,,-24023,-3377,81260
2011-03-22,16350.0,16100.0,964680.0,,89470,7240,-68080
2011-03-23,16100.0,15900.0,585632.0,,-19278,38088,-7470
2011-03-24,16200.0,16300.0,1367599.0,,6050,13320,-14670
2011-03-25,16650.0,16400.0,873866.0,,-66230,100940,-33130
2011-03-28,16500.0,17350.0,1268522.0,,-63948,54238,8560
2011-03-29,17450.0,17050.0,560997.0,,-4440,24210,-21580
2011-03-30,17400.0,17200.0,797326.0,,-2661,-3809,10140
2011-03-31,17150.0,16200.0,1337147.0,,119839,-145281,23262
2011-04-01,16250.0,17100.0,828856.0,,-282549,221699,60820
2011-04-04,17400.0,17750.0,708887.0,,-93350,105510,-7790
2011-04-05,18000.0,18100.0,1051289.0,,-219645,276915,-55360
2011-04-06,18250.0,18350.0,759429.0,,-242035,247405,-14870
2011-04-07,18550.0,17900.0,465192.0,,7424,4876,-4130
2011-04-08,17900.0,18450.0,643200.0,,-194407,162147,34000
2011-04-11,18550.0,17900.0,468412.0,,54883,-34983,-17650
2011-04-12,17900.0,17400.0,464534.0,,-51123,51573,2430
2011-04-13,17350.0,18350.0,607344.0,,-124215,158715,-31080
2011-04-14,18300.0,18250.0,551697.0,,45910,-2660,-44630
2011-04-15,18200.0,18050.0,875702.0,,81090,-104370,14420
2011-04-18,18200.0,16450.0,1263364.0,,238176,-247899,14010
2011-04-19,16500.0,16850.0,826578.0,,7388,-14550,46662
2011-04-20,17200.0,16600.0,625371.0,,65356,-88518,7017
2011-04-21,17150.0,16300.0,768399.0,,20165,-110815,73870
2011-04-22,16300.0,16450.0,739533.0,,26627,-77007,55730
2011-04-25,16600.0,16100.0,457837.0,,61780,-16580,-31250
2011-04-26,16000.0,15300.0,765247.0,,-17330,5904,26136
2011-04-27,15650.0,16400.0,697210.0,,-61437,23917,39140
2011-04-28,16800.0,16400.0,425024.0,,46120,12120,-56670
2011-04-29,16450.0,15250.0,712625.0,,178976,-162656,-16240
2011-05-02,15550.0,16000.0,727086.0,,39968,-52218,7900
2011-05-03,15800.0,16400.0,516691.0,,-36887,60317,-18200
2011-05-04,16200.0,15500.0,527881.0,,80110,-50370,-9880
2011-05-06,15200.0,15000.0,456598.0,,49189,-46229,20720
2011-05-09,15000.0,14350.0,468867.0,,57200,-48800,2990
2011-05-11,14250.0,14200.0,1124491.0,,254604,-339224,79360
2011-05-12,14050.0,14100.0,702890.0,,217080,-195180,-23120
2011-05-13,14300.0,13950.0,1172912.0,,154265,-67655,-44760
2011-05-16,13850.0,14700.0,815671.0,,68830,-36580,-29910
2011-05-17,14850.0,13300.0,3987084.0,,1030735,-889065,-28280
2011-05-18,13250.0,13200.0,1696907.0,,8644,25706,-29110
2011-05-19,13400.0,12350.0,871050.0,,-910,9900,900
2011-05-20,12300.0,12800.0,758347.0,,14880,17350,-30060
2011-05-23,12700.0,12700.0,333268.0,,16730,7920,-28160
2011-05-24,12600.0,12850.0,295285.0,,30770,29900,-60910
2011-05-25,12850.0,12200.0,411220.0,,31590,-2460,-31480
2011-05-26,12350.0,12850.0,491549.0,,37640,-18790,-22600
2011-05-27,12750.0,13250.0,392751.0,,10150,31740,-28490
2011-05-30,13500.0,12900.0,374722.0,,-9640,53200,-14800
2011-05-31,12900.0,12850.0,428557.0,,-16817,11037,-4110
2011-06-01,12900.0,12700.0,425447.0,,-91120,100130,17080
2011-06-02,12500.0,12700.0,715408.0,,54230,-65200,16500
2011-06-03,12700.0,12400.0,359363.0,,-21220,16690,-3360
2011-06-07,12200.0,11000.0,1008468.0,,22240,-16490,30450
2011-06-08,11150.0,11250.0,595926.0,,44338,-108248,64760
2011-06-09,11100.0,11400.0,355048.0,,-3015,-4391,-6944
2011-06-10,11450.0,10600.0,527921.0,,-18250,2710,27220
2011-06-13,10350.0,10250.0,555220.0,,-18117,-64843,68840
2011-06-14,10150.0,10450.0,658450.0,,143178,-101748,-31790
2011-06-15,10600.0,10300.0,350588.0,,-7330,-3880,10470
2011-06-16,10050.0,9980.0,503590.0,,-63650,2370,60640
2011-06-17,10150.0,9560.0,658911.0,,-11844,-7734,17208
2011-06-20,9600.0,9160.0,459627.0,,33780,-73000,44480
2011-06-21,9320.0,9410.0,523318.0,,84797,-113657,46320
2011-06-22,9630.0,9900.0,1190798.0,,220068,-155738,-36100
2011-06-23,9800.0,10200.0,565031.0,,60264,4246,-66900
2011-06-24,10250.0,10450.0,633101.0,,-1460,35910,-40580
2011-06-27,10350.0,10200.0,369001.0,,-1330,10640,-6250
2011-06-28,10400.0,9950.0,522071.0,,100690,-112390,11890
2011-06-29,10050.0,10100.0,382889.0,,-7800,-29640,37200
2011-06-30,10100.0,9880.0,430259.0,,44750,-35475,1330
2011-07-01,10100.0,11200.0,2014587.0,,66370,-75310,3800
2011-07-04,11250.0,11400.0,1813946.0,,412740,-312880,-104870
2011-07-05,11400.0,11400.0,849426.0,,84342,-80982,-11960
2011-07-06,11400.0,11400.0,370260.0,,11475,-25425,16070
2011-07-07,11550.0,11500.0,900719.0,,109990,-61290,-18940
2011-07-08,11650.0,11450.0,426670.0,,17380,-46400,25060
2011-07-11,11600.0,11850.0,899460.0,,37410,-39200,-4070
2011-07-12,11650.0,11200.0,614029.0,,44480,1710,-47010
2011-07-13,11300.0,11100.0,624469.0,,12880,-4790,-14460
2011-07-14,11000.0,11300.0,475545.0,,-38252,5312,39700
2011-07-15,11250.0,11550.0,508513.0,,70650,-80190,10500
2011-07-18,11600.0,11300.0,368401.0,,15710,-17170,2830
2011-07-19,11200.0,12100.0,1230336.0,,88170,-110990,-2280
2011-07-20,12150.0,12150.0,763907.0,,48680,-12950,-39750
2011-07-21,12100.0,11850.0,317009.0,,8990,-2940,4750
2011-07-22,12050.0,12050.0,670115.0,,69814,-79134,7110
2011-07-25,12150.0,11900.0,328350.0,,3991,3779,-10190
2011-07-26,12000.0,12400.0,644152.0,,-58370,42830,4640
2011-07-27,12350.0,12200.0,951752.0,,237420,-215300,-23820
2011-07-28,11800.0,11800.0,675239.0,,174960,-202140,27000
2011-07-29,11900.0,11550.0,536837.0,,-37100,8830,23350
2011-08-01,11700.0,12200.0,548627.0,,-48001,-13819,63100
2011-08-02,12100.0,11750.0,412074.0,,35820,-90,-35770
2011-08-03,11300.0,11000.0,582550.0,,26430,-9470,-14230
2011-08-04,11100.0,10200.0,588507.0,,-4340,-8870,11780
2011-08-05,9150.0,9530.0,834931.0,,-75330,59470,15020
2011-08-08,9400.0,8390.0,1075244.0,,97486,-99408,2990
2011-08-09,7750.0,8100.0,1191038.0,,110,15310,-25920
2011-08-10,8600.0,8380.0,754292.0,,75594,-30814,-48500
2011-08-11,7650.0,8460.0,664732.0,,-16050,2470,3320
2011-08-12,8850.0,8460.0,612871.0,,14350,22690,-19340
2011-08-16,8780.0,9090.0,692138.0,,22690,80,-1850
2011-08-17,9200.0,9400.0,582508.0,,3937,1113,-9140
2011-08-18,9410.0,8900.0,696219.0,,-7825,25740,-20670
2011-08-19,8340.0,7730.0,760475.0,,-8238,6968,-8760
2011-08-22,7730.0,7730.0,498230.0,,-59063,15023,58500
2011-08-23,7850.0,8040.0,483672.0,,94594,-74994,-18850
2011-08-24,8130.0,7670.0,568230.0,,39512,-65772,27670
2011-08-25,7850.0,7760.0,384377.0,,26970,-29880,7940
2011-08-26,7620.0,7800.0,269820.0,,-210,-5280,-1810
2011-08-29,8020.0,8400.0,991462.0,,-21275,-5215,25270
2011-08-30,8650.0,8460.0,555988.0,,52770,-23890,-16900
2011-08-31,8470.0,8450.0,306817.0,,-2406,-10644,12240
2011-09-01,8520.0,8690.0,654275.0,,-51000,-2080,52640
2011-09-02,8670.0,8440.0,328374.0,,22560,-1140,-20230
2011-09-05,8200.0,7920.0,352936.0,,-5160,-2420,7700
2011-09-06,7690.0,7670.0,376468.0,,28554,-4874,-16980
2011-09-07,7850.0,8150.0,416270.0,,-37200,16260,26640
2011-09-08,8240.0,8040.0,300409.0,,-5258,18168,-13750
2011-09-09,7960.0,8130.0,586747.0,,-3910,6520,-6050
2011-09-14,8300.0,7680.0,357357.0,,15270,-2110,-14000
2011-09-15,8000.0,7600.0,411984.0,,61360,-70510,8530
2011-09-16,7800.0,8050.0,367020.0,,16579,-83709,64030
2011-09-19,7900.0,7730.0,488432.0,,90371,-85361,-2930
2011-09-20,7600.0,7840.0,298176.0,,-26700,3410,21690
2011-09-21,7900.0,8230.0,1022416.0,,-63480,790,61450
2011-09-22,8010.0,7980.0,380524.0,,19188,-528,-14610
2011-09-23,7540.0,7360.0,579184.0,,40283,-15183,-36940
2011-09-26,7380.0,6260.0,891473.0,,-30933,-2867,33870
2011-09-27,6330.0,6670.0,437834.0,,17950,-11170,-7650
2011-09-28,6800.0,6570.0,318762.0,,16380,-1380,-11600
2011-09-29,6520.0,6780.0,401755.0,,-19140,-4590,24770
2011-09-30,6820.0,6920.0,285425.0,,-1647,-3463,5280
2011-10-04,6360.0,6530.0,295894.0,,16150,-1220,-9750
2011-10-05,6680.0,6300.0,308705.0,,10231,2129,-9820
2011-10-06,6500.0,6700.0,594191.0,,-64970,-2450,67160
2011-10-07,6910.0,6900.0,384613.0,,-26424,12595,9740
2011-10-10,7040.0,7150.0,381170.0,,11320,50,-10690
2011-10-11,7400.0,7150.0,350551.0,,-5180,-100,-250
2011-10-12,7150.0,7350.0,242936.0,,-1590,-9280,1850
2011-10-13,7500.0,7360.0,269591.0,,14300,-3340,-8600
2011-10-14,7350.0,7210.0,309923.0,,-3690,-3970,5370
2011-10-17,7380.0,7710.0,381110.0,,-3675,1565,660
2011-10-18,7500.0,7390.0,310991.0,,35501,10320,-30281
2011-10-19,7500.0,7900.0,632862.0,,-4800,-530,830
2011-10-20,7900.0,7450.0,549436.0,,27630,-370,-27090
2011-10-21,7700.0,7880.0,322285.0,,-10410,-40,11630
2011-10-24,8070.0,8050.0,452035.0,,-2070,240,-2610
