Symbol,메리츠종금증권_시가(원),메리츠종금증권_종가(원),메리츠종금증권_거래량(주),메리츠종금증권_PER(IFRS-연결),메리츠종금증권_순매수수량(개인)(주),메리츠종금증권_순매수수량(기관계)(주),메리츠종금증권_순매수수량(외국인계)(주)
2005-11-07,5990.0,5950.0,131610.0,,1430,-30,-1800
2005-11-08,5960.0,5930.0,118219.0,,4290,-40,-3850
2005-11-09,5930.0,5810.0,112780.0,,480,0,-330
2005-11-10,5850.0,6150.0,342701.0,,-10750,0,10750
2005-11-11,6290.0,6100.0,257962.0,,2950,-100,-2850
2005-11-14,6190.0,6050.0,174663.0,,-700,-10,710
2005-11-15,6120.0,6180.0,235246.0,,-820,0,320
2005-11-16,6200.0,6370.0,532224.0,,-4340,-20,4310
2005-11-17,6450.0,6550.0,624196.0,,25740,-10,-35180
2005-11-18,6600.0,6400.0,5295595.0,,1596760,400000,318023
2005-11-21,6530.0,6320.0,912113.0,,158403,0,-179903
2005-11-22,6350.0,6100.0,490790.0,,73530,-20,-93410
2005-11-23,6180.0,6430.0,924343.0,,-1850,0,1850
2005-11-24,6550.0,6730.0,1928630.0,,3290,0,2270
2005-11-25,6830.0,6970.0,809695.0,,29900,-20,-29960
2005-11-28,7050.0,6810.0,525190.0,,11940,-10,-12300
2005-11-29,6650.0,6730.0,538430.0,,1980,-10,-2070
2005-11-30,6750.0,6970.0,870920.0,,57780,0,-57480
2005-12-01,6950.0,7040.0,534171.0,,-8970,-10,11280
2005-12-02,7200.0,6880.0,498705.0,,32940,-10,-32930
2005-12-05,6810.0,6930.0,452056.0,,14600,-10,-21240
2005-12-06,6880.0,6810.0,537601.0,,-10740,-20,10960
2005-12-07,6830.0,6730.0,342850.0,,5990,-20,-5710
2005-12-08,6730.0,6900.0,484404.0,,-55700,49990,5710
2005-12-09,6920.0,6850.0,360530.0,,-11750,-10,11760
2005-12-12,6900.0,7010.0,429080.0,,-23080,-30,22790
2005-12-13,7000.0,7300.0,1028219.0,,72,-20,7408
2005-12-14,7490.0,7550.0,708487.0,,-12320,34940,-4160
2005-12-15,7730.0,8590.0,2991037.0,,90,26490,-24660
2005-12-16,8250.0,9000.0,3225816.0,,-135190,162650,-46240
2005-12-19,9300.0,9100.0,1210181.0,,38172,-17072,-5700
2005-12-20,8980.0,9020.0,913973.0,,27900,-27000,370
2005-12-21,9100.0,8890.0,707946.0,,-10220,9990,320
2005-12-22,8950.0,8980.0,991220.0,,61070,-54660,-6410
2005-12-23,9010.0,8610.0,623131.0,,-12390,20000,-7810
2005-12-26,8550.0,8250.0,539178.0,,15170,-440,-4530
2005-12-27,8200.0,8200.0,483137.0,,-15640,-830,16470
2005-12-28,8200.0,8880.0,711279.0,,-10425,-505,9930
2005-12-29,9050.0,9050.0,985714.0,,-16480,5000,12480
2006-01-02,9150.0,9900.0,2542812.0,,-17700,14980,8440
2006-01-03,9990.0,9900.0,1159089.0,,709,18461,-22290
2006-01-04,10100.0,9550.0,1090830.0,,-116962,133512,-15160
2006-01-05,9560.0,9540.0,871981.0,,39646,-33516,-4480
2006-01-06,9460.0,9480.0,559480.0,,-32890,-30,38470
2006-01-09,9530.0,9740.0,1310760.0,,-38330,0,43430
2006-01-10,9900.0,9590.0,674090.0,,24840,-13000,-9640
2006-01-11,9550.0,9460.0,543832.0,,20072,-11072,-9000
2006-01-12,9480.0,9450.0,461615.0,,-4145,-15,4160
2006-01-13,9310.0,9630.0,517756.0,,17820,-7290,-10730
2006-01-16,9750.0,9800.0,893295.0,,-174950,142850,28100
2006-01-17,9820.0,9300.0,724575.0,,33970,-20,-34150
2006-01-18,9190.0,8440.0,1360680.0,,236420,-189100,-32290
2006-01-19,8490.0,8300.0,544057.0,,37400,-40000,5000
2006-01-20,8240.0,7350.0,645170.0,,-370,-10,580
2006-01-23,6900.0,6530.0,762301.0,,9420,-5620,-3800
2006-01-24,6700.0,7490.0,811019.0,,-5050,-4950,2000
2006-01-25,7680.0,7540.0,658640.0,,1600,0,-1600
2006-01-26,7650.0,7700.0,521360.0,,-7050,-110,5590
2006-01-27,8000.0,8030.0,435435.0,,-20270,20000,-810
2006-01-31,8090.0,8040.0,244228.0,,-3840,20,4910
2006-02-01,7890.0,7570.0,592920.0,,7090,0,-9690
2006-02-02,7750.0,7410.0,319990.0,,8010,-8030,0
2006-02-03,7160.0,6790.0,459010.0,,95180,-96180,1000
2006-02-06,6600.0,7060.0,507780.0,,69560,-51330,-19830
2006-02-07,7030.0,6780.0,253230.0,,56990,-54590,-800
2006-02-08,6680.0,6650.0,323140.0,,45250,-45780,530
2006-02-09,6770.0,6870.0,311481.0,,-4560,0,4560
2006-02-10,6870.0,7100.0,268050.0,,1060,0,-1660
2006-02-13,7200.0,7040.0,293890.0,,-8520,500,8620
2006-02-14,6970.0,7170.0,242420.0,,-10370,0,10370
2006-02-15,7380.0,6950.0,348940.0,,-4580,5140,-560
2006-02-16,7000.0,6990.0,259646.0,,-2780,-20,2800
2006-02-17,7040.0,6960.0,172816.0,,1626,-6,-2020
2006-02-20,7210.0,7740.0,856686.0,,-30270,0,21470
2006-02-21,7740.0,7560.0,384281.0,,-3250,10,3440
2006-02-22,7510.0,7460.0,374140.0,,3740,500,-6340
2006-02-23,7550.0,7490.0,209640.0,,-2840,-10,2720
2006-02-24,7430.0,7310.0,231423.0,,11761,-1,-11630
2006-02-27,7270.0,7500.0,195140.0,,-22810,0,22720
2006-02-28,7530.0,7440.0,203210.0,,-6930,-10,7030
2006-03-02,7440.0,7350.0,161870.0,,2780,-10,-2770
2006-03-03,7300.0,7030.0,260200.0,,26170,530,-26700
2006-03-06,6960.0,7020.0,156180.0,,7500,-60,-7440
2006-03-07,6920.0,6740.0,214430.0,,22470,-10,-19460
2006-03-08,6700.0,6800.0,181280.0,,6520,0,-6520
2006-03-09,6890.0,6840.0,111140.0,,-8370,0,8370
2006-03-10,6840.0,7000.0,80620.0,,-7030,0,7030
2006-03-13,7060.0,6990.0,140244.0,,24040,0,-24040
2006-03-14,6980.0,6830.0,102450.0,,6360,0,-6360
2006-03-15,6990.0,6860.0,87900.0,,-4710,0,4710
2006-03-16,6900.0,6760.0,110650.0,,4710,0,-4710
2006-03-17,6710.0,6670.0,139381.0,,0,0,0
2006-03-20,6680.0,6810.0,116133.0,,-8780,20,8760
2006-03-21,6840.0,6750.0,83790.0,,210,10,-220
2006-03-22,6690.0,6530.0,122750.0,,4540,0,-7540
2006-03-23,6660.0,6360.0,144333.0,,-30,0,30
2006-03-24,6380.0,6370.0,279110.0,,-1060,1610,450
2006-03-27,6370.0,6180.0,188640.0,,-1010,20,990
2006-03-28,6130.0,6090.0,206121.0,,-2000,0,2000
2006-03-29,6000.0,5970.0,358790.0,,3310,-10,3700
2006-03-30,6000.0,5800.0,346693.0,,68520,-74080,5560
2006-03-31,5710.0,6070.0,409577.0,,-12100,6800,5300
2006-04-03,6180.0,6650.0,532257.0,10.3,-7630,-22570,30200
2006-04-04,6670.0,6700.0,360120.0,10.38,-10130,10,10120
2006-04-05,6800.0,6720.0,236401.0,10.41,1350,0,-1350
2006-04-06,6780.0,6710.0,204590.0,10.39,-19270,20000,-730
2006-04-07,6830.0,6900.0,213133.0,10.69,-9560,-20,9580
2006-04-10,6800.0,6910.0,161262.0,10.7,-8392,-520,6540
2006-04-11,6910.0,6750.0,215352.0,10.45,12110,0,-15510
2006-04-12,6750.0,6800.0,133701.0,10.53,-11590,-10,12400
2006-04-13,6810.0,7110.0,416001.0,11.01,2680,11990,-14670
2006-04-14,7200.0,7360.0,569560.0,11.4,-51680,43990,7690
2006-04-17,7500.0,7240.0,302370.0,11.22,460,-10,-10450
2006-04-18,7190.0,7240.0,237268.0,11.22,8600,-6250,-2350
2006-04-19,7470.0,7400.0,498090.0,11.47,-78790,59060,19730
2006-04-20,7440.0,7150.0,276760.0,11.08,8400,0,-8400
2006-04-21,7290.0,7430.0,522531.0,11.51,1000,-3500,2500
2006-04-24,7370.0,7250.0,298254.0,11.24,26070,0,-26070
2006-04-25,7240.0,7150.0,266001.0,11.08,14880,-10,-14870
2006-04-26,7150.0,7400.0,262451.0,11.47,-24470,-10,24480
2006-04-27,7460.0,7300.0,189702.0,11.31,8780,440,-8220
2006-04-28,7220.0,7050.0,271250.0,10.93,87410,-77500,-9910
2006-05-02,7080.0,7030.0,160710.0,10.89,8060,1480,4130
2006-05-03,7100.0,7000.0,189600.0,10.85,-3100,2020,1080
2006-05-04,7050.0,6910.0,117600.0,10.7,4010,2000,-6010
2006-05-08,7100.0,7010.0,158571.0,10.86,-8048,2000,6050
2006-05-09,7030.0,6950.0,112246.0,10.77,4180,-10,-4170
2006-05-10,7060.0,6950.0,123060.0,10.77,4170,0,-4170
2006-05-11,6920.0,7190.0,181271.0,11.14,6310,0,1690
2006-05-12,7010.0,7080.0,125690.0,10.96,10810,0,-8810
2006-05-15,7010.0,6840.0,136470.0,10.6,11130,20,-11150
2006-05-16,6900.0,6500.0,207620.0,10.07,13250,20,-13270
2006-05-17,6500.0,6550.0,119200.0,10.14,-25300,13360,12940
2006-05-18,6290.0,6200.0,144270.0,9.6,-16540,17980,-1440
2006-05-19,6070.0,6300.0,79430.0,9.76,-5600,3100,0
2006-05-22,6420.0,6030.0,96720.0,9.34,-2810,2810,0
2006-05-23,5920.0,6000.0,130430.0,9.29,-20560,20560,0
2006-05-24,5940.0,6090.0,88720.0,9.44,12810,-8100,290
2006-05-25,6120.0,5700.0,99210.0,8.83,-1010,1300,-290
2006-05-26,5830.0,5900.0,89751.0,9.14,-24620,19100,8420
2006-05-29,5960.0,6060.0,179407.0,9.39,-23500,0,23500
2006-05-30,6030.0,5990.0,122610.0,9.28,4720,30890,-35610
2006-06-01,5970.0,5770.0,124470.0,8.93,-4900,12000,-7100
2006-06-02,5870.0,5700.0,128011.0,8.83,-8999,7999,0
2006-06-05,5700.0,5450.0,214397.0,8.44,3200,13000,-16200
2006-06-07,5180.0,5070.0,175907.0,7.85,-6203,16993,-10790
2006-06-08,4935.0,5100.0,196040.0,7.9,-14110,6350,7760
2006-06-09,5210.0,5350.0,96827.0,8.29,-8760,6970,1790
2006-06-12,5300.0,5400.0,88445.0,8.36,-9211,4991,4220
2006-06-13,5240.0,5180.0,59616.0,8.03,-10180,19370,-9190
2006-06-14,5050.0,5320.0,86900.0,8.24,22780,-26850,4070
2006-06-15,5440.0,5290.0,111270.0,8.2,29070,-20980,-8090
2006-06-16,5510.0,5540.0,121264.0,8.59,29060,-35820,6760
2006-06-19,5500.0,5360.0,65460.0,8.31,4710,-300,-4410
2006-06-20,5300.0,5240.0,79230.0,8.12,1130,1780,-2910
2006-06-21,5200.0,5330.0,50550.0,8.26,-60,60,0
2006-06-22,5490.0,5300.0,67203.0,8.21,-260,0,260
2006-06-23,5210.0,5230.0,44457.0,8.1,-9140,9400,-260
2006-06-26,5210.0,5310.0,56543.0,8.23,-650,0,650
2006-06-27,5340.0,5330.0,53190.0,8.26,-10930,9990,2590
2006-06-28,5250.0,5320.0,43930.0,8.24,-6010,8940,-2930
2006-06-29,5480.0,5480.0,89550.0,8.49,19850,-24970,5120
2006-06-30,5670.0,5690.0,126980.0,8.82,14690,-20000,5310
2006-07-03,5700.0,5830.0,113260.0,9.03,-1810,-1500,3310
2006-07-04,5860.0,5750.0,91118.0,8.91,5860,-3620,-2240
2006-07-05,5510.0,5570.0,71470.0,8.63,990,670,-1660
2006-07-06,5500.0,5490.0,48553.0,8.51,-7100,8990,-1890
2006-07-07,5530.0,5520.0,26050.0,8.55,-1490,0,1490
2006-07-10,5420.0,5600.0,79970.0,8.67,1860,-2360,500
2006-07-11,5540.0,5510.0,40039.0,8.54,-290,0,-210
2006-07-12,5580.0,5480.0,67585.0,8.49,4480,590,-5070
2006-07-13,5450.0,5410.0,126998.0,8.38,-37050,40770,-3720
2006-07-14,5350.0,5330.0,73051.0,8.26,-23110,24360,-1250
2006-07-18,5210.0,5130.0,85850.0,7.95,-46740,42800,3940
2006-07-19,5060.0,5110.0,66534.0,7.92,-31730,31730,0
2006-07-20,5300.0,5380.0,84477.0,8.33,-10590,2770,7820
2006-07-21,5280.0,5250.0,45581.0,8.13,4290,1690,-5980
2006-07-24,5240.0,5350.0,46780.0,8.29,-5350,2260,3090
2006-07-25,5500.0,5310.0,55961.0,8.23,-570,0,570
2006-07-26,5330.0,5320.0,57390.0,8.24,-2470,0,2470
2006-07-27,5340.0,5490.0,96698.0,8.51,-9370,-10,9380
2006-07-28,5490.0,5530.0,89572.0,8.57,-900,0,900
2006-07-31,5650.0,5580.0,64980.0,8.64,-1130,-2120,3250
2006-08-01,5490.0,5470.0,38220.0,8.47,1180,400,-1580
2006-08-02,5400.0,5550.0,39807.0,8.6,-5890,1850,4040
2006-08-03,5610.0,5500.0,30645.0,8.52,-5,-5,10
2006-08-04,5580.0,5660.0,94300.0,8.77,-6610,0,6610
2006-08-07,5650.0,5600.0,72916.0,8.67,9450,-11880,2430
2006-08-08,5600.0,5640.0,42310.0,8.74,-1660,800,860
2006-08-09,5640.0,5750.0,88387.0,8.91,30390,-33500,3110
2006-08-10,5700.0,5830.0,126575.0,9.03,19000,-20350,1350
2006-08-11,5830.0,5730.0,89662.0,8.88,7300,-900,-6400
2006-08-14,5540.0,5590.0,80057.0,8.66,-420,1000,-580
2006-08-16,5700.0,5650.0,114988.0,8.75,46730,-50910,4180
2006-08-17,5760.0,5760.0,146390.0,8.92,41710,-44100,2390
2006-08-18,5760.0,5730.0,85100.0,8.88,18900,-20010,1110
2006-08-21,5800.0,5740.0,94890.0,8.9,10080,-10010,-70
2006-08-22,5790.0,6000.0,198190.0,9.29,67470,-72190,4720
2006-08-23,6010.0,6050.0,124863.0,9.37,12290,-8510,-3780
2006-08-24,6050.0,6040.0,134587.0,9.36,14330,-15810,1480
2006-08-25,6120.0,6080.0,105870.0,9.42,37890,-39160,1270
2006-08-28,6100.0,6030.0,86430.0,9.34,10760,-150,-10610
2006-08-29,6080.0,6300.0,183990.0,9.76,11000,-15920,4920
2006-08-30,6310.0,6600.0,212130.0,10.22,740,-10,-730
2006-08-31,6660.0,6760.0,162545.0,10.47,-4660,-10,-2330
2006-09-01,6900.0,6750.0,122972.0,10.45,810,0,-1310
2006-09-04,6850.0,6680.0,112850.0,10.35,11120,-10,-11110
2006-09-05,6670.0,6490.0,169230.0,10.06,8080,0,-8080
2006-09-06,6520.0,6500.0,129195.0,10.07,-590,-10,600
2006-09-07,6380.0,6370.0,123650.0,9.87,7750,-10,-7740
2006-09-08,6270.0,6500.0,69729.0,10.07,-5500,0,5500
2006-09-11,6610.0,6370.0,56980.0,9.87,-650,0,650
2006-09-12,6370.0,6310.0,65560.0,9.78,-2370,0,2370
2006-09-13,6530.0,6410.0,59880.0,9.93,10,-750,740
2006-09-14,6450.0,6540.0,129596.0,10.13,2100,60,-2160
2006-09-15,6590.0,6920.0,426322.0,10.72,1720,-10,-1710
2006-09-18,6980.0,6820.0,217223.0,10.57,1843,-3,-1840
2006-09-19,6790.0,6870.0,155803.0,10.65,10570,0,-10570
2006-09-20,6780.0,6690.0,197470.0,10.37,19150,-2010,-17450
2006-09-21,7050.0,7100.0,898038.0,11.0,-51921,49991,1730
2006-09-22,7110.0,6930.0,350178.0,10.73,16210,-10,-13400
2006-09-25,6980.0,6860.0,291744.0,10.63,-11640,0,15640
2006-09-26,6930.0,6700.0,159818.0,10.38,2130,490,-2620
2006-09-27,6750.0,6820.0,147430.0,10.57,-11060,-2500,13560
2006-09-28,6820.0,7010.0,224134.0,10.86,-46060,17000,29260
2006-09-29,7060.0,6870.0,72110.0,10.65,-4640,4000,-200
2006-10-02,6830.0,6840.0,71401.0,10.6,-3120,1770,1350
2006-10-04,6800.0,6690.0,193630.0,10.37,60720,-69000,7980
2006-10-09,6650.0,6100.0,232860.0,9.45,5550,530,-6080
2006-10-10,6050.0,6190.0,126266.0,9.59,-18780,-530,19310
2006-10-11,6110.0,6310.0,115820.0,9.78,-3990,0,3860
2006-10-12,6260.0,6480.0,85260.0,10.04,-4280,240,4040
2006-10-13,6600.0,6530.0,115443.0,10.11,20200,-10,-20190
2006-10-16,6560.0,6490.0,67717.0,10.06,19,-9,-10
2006-10-17,6510.0,6380.0,83540.0,9.88,830,20,-850
2006-10-18,6330.0,6390.0,100810.0,9.9,-400,10,390
2006-10-19,6420.0,6360.0,100765.0,9.85,-2540,0,2540
2006-10-20,6410.0,6520.0,110760.0,10.1,-19880,10,19870
2006-10-23,6600.0,6580.0,79139.0,10.19,-4760,0,4760
2006-10-24,6700.0,6680.0,93230.0,10.35,-26380,10,26370
2006-10-25,6750.0,6700.0,96814.0,10.38,-25550,0,25550
2006-10-26,6750.0,6820.0,138650.0,10.57,-35250,30,35220
2006-10-27,6820.0,6770.0,103870.0,10.49,1370,-10,-1850
2006-10-30,6710.0,6630.0,80980.0,10.27,-400,10,390
2006-10-31,6660.0,6740.0,75140.0,10.44,-1500,20,1480
2006-11-01,6870.0,6850.0,106376.0,10.62,-22510,40,22470
2006-11-02,6780.0,6830.0,79090.0,10.58,11590,40,-11630
2006-11-03,6840.0,6840.0,87288.0,10.6,258,12,-270
2006-11-06,6720.0,6760.0,80370.0,10.47,-450,20,430
2006-11-07,6840.0,6680.0,71190.0,10.35,2510,10,-2520
2006-11-08,6750.0,6600.0,92470.0,10.22,26720,0,-26720
2006-11-09,6690.0,6670.0,65157.0,10.34,24907,-7,-24900
2006-11-10,6670.0,6630.0,97735.0,10.27,40130,10,-40240
2006-11-13,6680.0,6640.0,71905.0,10.29,31180,40,-31220
2006-11-14,6660.0,6750.0,252725.0,10.45,89120,-10,-89110
2006-11-15,6880.0,6840.0,223070.0,10.6,60300,990,-61290
2006-11-16,6900.0,6810.0,134390.0,10.55,22020,3040,-25060
2006-11-17,6820.0,6750.0,159571.0,10.45,34770,8000,-42770
2006-11-20,6720.0,6650.0,99010.0,10.3,28630,4000,-32630
2006-11-21,6610.0,6680.0,133876.0,10.35,33870,10,-33880
2006-11-22,6700.0,6780.0,175675.0,10.5,43010,10,-43020
2006-11-23,6800.0,6790.0,116550.0,10.52,-18390,-30,18420
2006-11-24,6800.0,7270.0,646833.0,11.26,-247154,2010,245144
2006-11-27,7350.0,8360.0,1475429.0,12.95,-459100,-18000,478770
2006-11-28,8400.0,8330.0,2216693.0,12.91,13498,130,-20648
2006-11-29,8460.0,8650.0,992440.0,13.4,-179210,10,180200
2006-11-30,8800.0,8600.0,627733.0,13.32,-50980,3000,47980
2006-12-01,8620.0,9600.0,2408766.0,14.87,-214400,10,222010
2006-12-04,9550.0,9320.0,677460.0,14.44,39070,60,-39130
2006-12-05,9580.0,9130.0,741928.0,14.15,-22390,-40,22930
2006-12-06,9170.0,9400.0,1367299.0,14.56,-137710,10,126040
2006-12-07,9400.0,9120.0,585570.0,14.13,6140,50,6550
2006-12-08,8950.0,8600.0,573036.0,13.32,-930,0,930
2006-12-11,8590.0,8730.0,404410.0,13.53,-13820,60,13760
2006-12-12,8660.0,8490.0,258170.0,13.15,-13479,9,13470
2006-12-13,8490.0,8710.0,503192.0,13.5,3852,40,-3892
2006-12-14,8720.0,9060.0,456110.0,14.04,-22990,0,22990
2006-12-15,9100.0,9120.0,313859.0,14.13,10149,11,-10160
2006-12-18,9220.0,9280.0,442248.0,14.38,-12990,0,7490
2006-12-19,9230.0,9110.0,339786.0,14.12,12060,-320,-6240
2006-12-20,9130.0,9270.0,506142.0,14.36,-9644,-436,12080
2006-12-21,9340.0,9000.0,393965.0,13.94,17060,-2260,-14800
2006-12-22,8820.0,8890.0,269740.0,13.77,-14000,20,13980
2006-12-26,8730.0,8510.0,348602.0,13.18,-24070,-750,23020
2006-12-27,8680.0,8900.0,414540.0,13.79,-37720,-10,37730
2006-12-28,9080.0,8880.0,304320.0,13.76,-9140,-20,10960
2007-01-02,8930.0,8780.0,228445.0,13.6,-690,0,690
2007-01-03,8850.0,8670.0,248100.0,13.43,-48450,-80,48530
2007-01-04,8610.0,8480.0,280443.0,13.14,25940,-2330,-23610
2007-01-05,8530.0,8220.0,219873.0,12.73,2353,1777,-4130
2007-01-08,8160.0,7880.0,369441.0,12.21,77818,3980,-82798
2007-01-09,7910.0,7910.0,252040.0,12.25,-9103,2510,6593
2007-01-10,7850.0,7840.0,348359.0,12.14,10300,1680,-11980
2007-01-11,7880.0,7900.0,179221.0,12.24,-26140,1980,24160
2007-01-12,8080.0,8080.0,183279.0,12.52,-22077,6257,15820
2007-01-15,8190.0,8290.0,245376.0,12.84,-75980,1700,74060
2007-01-16,8320.0,8190.0,139100.0,12.69,-26730,1000,25950
2007-01-17,8120.0,7920.0,161390.0,12.27,-1850,20,1830
2007-01-18,7920.0,7810.0,103826.0,12.1,13640,-110,-13750
2007-01-19,7700.0,7500.0,220198.0,11.62,-24137,15907,8230
2007-01-22,7410.0,7350.0,177110.0,11.39,-17930,9360,8570
2007-01-23,7170.0,7320.0,156932.0,11.34,-20230,-5640,25870
2007-01-24,7450.0,7700.0,183603.0,11.93,2853,-14323,11470
2007-01-25,7890.0,7530.0,140418.0,11.66,7940,2030,-10370
2007-01-26,7410.0,7550.0,82660.0,11.7,-7440,0,7440
2007-01-29,7590.0,7450.0,85691.0,11.55,-6240,-1100,7640
2007-01-30,7400.0,7390.0,80170.0,11.45,-3990,3220,780
2007-01-31,7410.0,7320.0,111570.0,11.34,-29200,9460,19740
2007-02-01,7450.0,7500.0,147538.0,11.62,-3120,-2380,5500
2007-02-02,7540.0,7860.0,263690.0,12.17,19610,-23070,3350
2007-02-05,7940.0,7990.0,272227.0,12.38,-22967,2797,20170
2007-02-06,8000.0,8100.0,154889.0,12.55,-3990,1390,2600
2007-02-07,8130.0,8230.0,223790.0,12.75,-9892,770,9122
2007-02-08,8180.0,8200.0,158890.0,12.71,4840,1850,-6690
2007-02-09,8150.0,8170.0,152194.0,12.66,6245,1980,-8025
2007-02-12,8050.0,7910.0,90970.0,12.25,2060,820,-2880
2007-02-13,7910.0,8100.0,128030.0,12.55,-15000,1120,6370
2007-02-14,8210.0,8190.0,177894.0,12.69,-3370,1540,1830
2007-02-15,8350.0,8490.0,642130.0,13.15,-49348,1028,46550
2007-02-16,8590.0,8670.0,373193.0,13.43,-15935,-1145,24290
2007-02-20,8710.0,8630.0,168066.0,13.37,490,1340,-1830
2007-02-21,8660.0,8450.0,205530.0,13.09,2970,-50,-1820
2007-02-22,8480.0,8650.0,364270.0,13.4,-21040,560,20480
2007-02-23,8670.0,9100.0,981889.0,14.1,-224310,-310,225620
2007-02-26,9150.0,9100.0,413063.0,14.1,3388,-1088,-2300
2007-02-27,9050.0,8610.0,417218.0,13.33,68342,-255,-68087
2007-02-28,8000.0,8160.0,677360.0,12.64,43362,-302,-43060
2007-03-02,8050.0,8150.0,338942.0,12.63,-15209,99,7920
2007-03-05,8000.0,7850.0,284711.0,12.16,20100,4640,-17550
2007-03-06,7880.0,8170.0,223342.0,12.66,-6270,-910,7180
2007-03-07,8300.0,8180.0,275394.0,12.68,-30290,3000,31580
2007-03-08,8190.0,8360.0,222052.0,12.95,-8070,0,8070
2007-03-09,8400.0,8380.0,202854.0,12.99,15630,10,-15640
2007-03-12,8410.0,8410.0,159685.0,13.02,20980,-380,-600
2007-03-13,8500.0,8240.0,133915.0,12.76,6897,33,-6930
2007-03-14,8000.0,7940.0,242130.0,12.3,17150,80,-17730
2007-03-15,8050.0,8030.0,158420.0,12.44,10,60,-70
2007-03-16,8050.0,8030.0,186670.0,12.44,-6960,-620,7580
2007-03-19,7940.0,8090.0,173123.0,12.53,-5547,17,5530
2007-03-20,8150.0,8050.0,152633.0,12.47,7230,20,-7250
2007-03-21,8090.0,7970.0,231104.0,12.35,78320,-10,-72610
2007-03-22,8080.0,8020.0,196815.0,12.43,55436,-850,-51986
2007-03-23,8010.0,8000.0,156999.0,12.4,-360,370,-10
2007-03-26,8050.0,8020.0,110220.0,12.43,-1070,0,1070
2007-03-27,8050.0,8000.0,189571.0,12.4,-4255,-485,5240
2007-03-28,8000.0,7920.0,269744.0,12.27,-10160,9990,170
2007-03-29,7800.0,7790.0,207440.0,12.07,-7010,0,7010
2007-03-30,7850.0,7770.0,142440.0,12.04,-42880,-500,43380
2007-04-02,7800.0,7810.0,152640.0,10.64,-55030,-9500,64530
2007-04-03,7820.0,7730.0,144399.0,10.53,-21680,-10,21690
2007-04-04,7850.0,8070.0,456053.0,11.0,-43840,10,43830
2007-04-05,8180.0,8110.0,221590.0,11.05,-780,-10,790
2007-04-06,8180.0,7940.0,177630.0,10.82,15730,0,-15730
2007-04-09,7950.0,8020.0,268850.0,10.93,-25870,-620,26490
2007-04-10,8070.0,8050.0,328450.0,10.97,-3760,-1100,4860
2007-04-11,8100.0,8210.0,448007.0,11.18,-10280,2230,7290
2007-04-12,8120.0,8100.0,464340.0,11.04,161060,-580,-160580
2007-04-13,8180.0,8380.0,546540.0,11.42,-25940,-60,26000
2007-04-16,8510.0,8540.0,390083.0,11.63,-1040,-750,1790
2007-04-17,8690.0,8360.0,294298.0,11.39,-150,280,-130
2007-04-18,8430.0,8400.0,202370.0,11.45,-38260,30690,7570
2007-04-19,8440.0,8170.0,282191.0,11.13,7870,-30720,22850
2007-04-20,8180.0,8410.0,383030.0,11.46,-79012,-8,79020
2007-04-23,8580.0,8410.0,322457.0,11.46,-32510,-720,33230
2007-04-24,8410.0,8450.0,289643.0,11.52,-7760,250,7510
2007-04-25,8500.0,8810.0,1429994.0,12.01,-38860,2500,36490
2007-04-26,9090.0,8600.0,456318.0,11.72,13160,340,-13200
2007-04-27,8680.0,9400.0,2662802.0,12.81,-825010,-5570,830610
2007-04-30,9490.0,9200.0,1400045.0,12.54,-50950,2990,46960
2007-05-02,9300.0,9700.0,1739790.0,13.22,147780,-10,-147770
2007-05-03,10000.0,9920.0,1494365.0,13.51,10100,66420,-65500
2007-05-04,10000.0,9800.0,1062426.0,13.35,192500,49850,-248950
2007-05-07,10000.0,9790.0,636291.0,13.34,29560,-80,-28900
2007-05-08,9810.0,9480.0,669945.0,12.92,-91684,34994,51690
2007-05-09,9520.0,9710.0,475603.0,13.23,5760,0,-6090
2007-05-10,9830.0,9720.0,781855.0,13.24,50160,-55480,-4680
2007-05-11,9510.0,9470.0,625265.0,12.9,4340,-104010,99370
2007-05-14,9660.0,9780.0,746190.0,13.33,-29218,68,28740
2007-05-15,9730.0,9610.0,444170.0,13.1,-193900,0,193900
2007-05-16,9610.0,9400.0,372236.0,12.81,120756,-426,-124920
2007-05-17,9650.0,9540.0,357076.0,13.0,-153220,90,153130
2007-05-18,9590.0,9550.0,265674.0,13.01,-71630,-10,71970
2007-05-21,9430.0,9800.0,564056.0,13.35,-144890,20030,124860
2007-05-22,9950.0,10500.0,1833066.0,14.31,-107650,6230,101590
2007-05-23,10700.0,10300.0,820107.0,14.03,6390,2080,-10360
2007-05-25,10050.0,10100.0,974266.0,13.76,287530,0,-283390
2007-05-28,10250.0,10250.0,1257347.0,13.96,-276400,-280,273680
2007-05-29,10450.0,10100.0,1268982.0,13.76,-210580,14930,192650
2007-05-30,10200.0,10600.0,1625352.0,14.44,-63208,20038,32170
2007-05-31,10800.0,10400.0,1336550.0,14.17,-21180,40,-7130
2007-06-01,10600.0,10800.0,2852605.0,14.71,-208890,-10420,220800
2007-06-04,11200.0,11100.0,1408891.0,15.12,-20130,32870,-13360
2007-06-05,11000.0,11000.0,972500.0,14.99,4790,-10030,3480
2007-06-07,10700.0,11650.0,1304258.0,15.88,8373,-10951,5668
2007-06-08,11300.0,12050.0,2841371.0,16.42,87260,0,-68980
