Symbol,현대미포조선_시가(원),현대미포조선_종가(원),현대미포조선_거래량(주),현대미포조선_PER(IFRS-연결),현대미포조선_순매수수량(개인)(주),현대미포조선_순매수수량(기관계)(주),현대미포조선_순매수수량(외국인계)(주)
2016-05-17,68100.0,67000.0,77995.0,35.09,23724,-10742,-12924
2016-05-18,66800.0,64300.0,211915.0,33.67,96977,-15001,-84221
2016-05-19,64600.0,63800.0,100065.0,33.41,34938,-18898,-16140
2016-05-20,63800.0,64600.0,72972.0,33.83,11643,-3217,-8428
2016-05-23,64900.0,65100.0,82219.0,34.09,-1022,4777,-3755
2016-05-24,64900.0,64600.0,61939.0,33.83,5190,13107,-18297
2016-05-25,65500.0,65200.0,100416.0,34.14,-2618,18441,-16458
2016-05-26,65800.0,67600.0,214714.0,35.4,-70368,83315,-13617
2016-05-27,67600.0,68700.0,140367.0,35.98,-12271,32702,-20431
2016-05-30,68600.0,69000.0,156478.0,36.13,-50145,30807,19339
2016-05-31,69100.0,71900.0,192503.0,37.65,-92077,47620,44607
2016-06-01,71300.0,71300.0,107425.0,37.34,-22221,-2116,24487
2016-06-02,72300.0,70600.0,82792.0,36.97,-14920,4867,10059
2016-06-03,70600.0,73000.0,258931.0,38.23,-99941,77332,22197
2016-06-07,73400.0,73200.0,181575.0,38.33,15742,32372,-49116
2016-06-08,74400.0,74600.0,199846.0,39.07,-71559,79189,-4161
2016-06-09,74300.0,77900.0,357185.0,40.8,-143349,137945,569
2016-06-10,77300.0,77700.0,114537.0,40.69,-23635,35377,-10089
2016-06-13,77500.0,73700.0,150967.0,38.6,-77,-13339,13056
2016-06-14,73000.0,75200.0,100735.0,39.38,-4688,-10805,16693
2016-06-15,74400.0,72100.0,249951.0,37.76,37599,-73100,36712
2016-06-16,72400.0,72000.0,124733.0,37.71,357,-8161,7790
2016-06-17,73200.0,71500.0,97823.0,37.44,22022,11745,-34241
2016-06-20,72400.0,72100.0,122740.0,37.76,12185,-8992,-2397
2016-06-21,72300.0,72000.0,52559.0,37.71,-4975,4994,-1418
2016-06-22,72700.0,74300.0,105946.0,38.91,-14756,17801,-3756
2016-06-23,74300.0,72500.0,89407.0,37.97,24161,13857,-38067
2016-06-24,73800.0,68500.0,365937.0,35.87,77921,-51295,-28900
2016-06-27,66000.0,66700.0,202273.0,34.93,73093,-54781,-28561
2016-06-28,65700.0,67800.0,109873.0,35.51,14643,-8812,-5985
2016-06-29,68500.0,68600.0,120069.0,35.93,-24122,23325,750
2016-06-30,69500.0,69100.0,87883.0,36.19,9743,-5461,-282
2016-07-01,68900.0,68900.0,93612.0,36.08,10167,8990,-19064
2016-07-04,68700.0,71600.0,134871.0,37.5,-47535,77190,-29700
2016-07-05,71200.0,71300.0,73843.0,37.34,1916,18995,-21019
2016-07-06,70800.0,68700.0,95454.0,35.98,28792,-22037,-6438
2016-07-07,69800.0,68800.0,72977.0,36.03,21146,-2877,-19969
2016-07-08,69000.0,66700.0,157662.0,34.93,75521,-26864,-47537
2016-07-11,67700.0,67800.0,75480.0,35.51,-12072,4115,7957
2016-07-12,67800.0,68600.0,61422.0,35.93,2614,9775,-12389
2016-07-13,69000.0,68500.0,113183.0,35.87,19581,16694,-36276
2016-07-14,68500.0,68000.0,81752.0,35.61,8373,-10353,1980
2016-07-15,69000.0,71000.0,192847.0,37.18,-67469,32235,34601
2016-07-18,71100.0,71200.0,65076.0,37.29,-2694,138,1362
2016-07-19,71600.0,70800.0,54964.0,37.08,13257,-8829,-4478
2016-07-20,70800.0,69700.0,74718.0,36.5,18226,-7387,-11139
2016-07-21,70000.0,70100.0,40048.0,36.71,-4706,1718,2180
2016-07-22,69800.0,72200.0,177039.0,37.81,-77543,75404,2364
2016-07-25,72200.0,73400.0,141545.0,38.44,-66626,69121,-759
2016-07-26,73100.0,74000.0,106698.0,38.75,-46594,70562,-25237
2016-07-27,74200.0,76300.0,227149.0,39.96,-89346,97895,-5694
2016-07-28,77200.0,80200.0,429163.0,42.0,-178655,138803,49265
2016-07-29,80300.0,80400.0,167116.0,42.1,-61585,38047,23544
2016-08-01,80000.0,82700.0,192434.0,43.31,-74102,58623,18073
2016-08-02,82300.0,81600.0,136326.0,42.73,495,9612,-8726
2016-08-03,80100.0,83600.0,147799.0,43.78,-36456,26441,10816
2016-08-04,83700.0,79700.0,155637.0,41.74,38585,-66701,28520
2016-08-05,80000.0,81500.0,164685.0,42.68,-20005,-25276,44933
2016-08-08,82500.0,81700.0,150278.0,42.79,-10047,-3251,13200
2016-08-09,82700.0,81300.0,131693.0,42.58,32610,-53821,20550
2016-08-10,81600.0,83000.0,184084.0,43.47,-48422,-36349,84573
2016-08-11,83000.0,82000.0,127435.0,42.94,17998,-31327,13254
2016-08-12,82600.0,83000.0,106703.0,43.47,-24107,11367,14417
2016-08-16,83400.0,81800.0,64277.0,42.84,2027,1911,-3692
2016-08-17,81400.0,82700.0,62831.0,43.31,-5824,7141,-1384
2016-08-18,82800.0,80800.0,103936.0,42.31,27820,-27257,4778
2016-08-19,80400.0,82300.0,101943.0,43.1,-17632,5825,14123
2016-08-22,81400.0,77800.0,191297.0,40.74,80264,-52128,-25999
2016-08-23,77800.0,78200.0,92755.0,40.95,9685,-25613,14813
2016-08-24,78200.0,79100.0,89473.0,41.42,-16885,-2356,19218
2016-08-25,78300.0,77800.0,96782.0,40.74,25820,-26377,532
2016-08-26,77700.0,76300.0,123321.0,39.96,21480,-61026,39430
2016-08-29,76000.0,76900.0,127966.0,40.27,-7949,-17286,25699
2016-08-30,77000.0,74300.0,226591.0,38.91,69041,-89933,21968
2016-08-31,74000.0,76200.0,97653.0,39.91,-29243,-2245,30776
2016-09-01,75900.0,75900.0,94073.0,39.75,-156,-11331,10596
2016-09-02,75900.0,77700.0,117895.0,40.69,-15267,5149,8980
2016-09-05,78500.0,77900.0,103193.0,40.8,6364,3997,-9305
2016-09-06,78000.0,80400.0,150141.0,42.1,-52001,18924,31407
2016-09-07,80600.0,77900.0,153384.0,40.8,33046,-7452,-26452
2016-09-08,78200.0,76000.0,133178.0,39.8,45327,-58375,12655
2016-09-09,76300.0,75800.0,70308.0,39.7,42522,-25654,-17299
2016-09-12,74100.0,71300.0,234321.0,37.34,133334,-18380,-116414
2016-09-13,72300.0,71400.0,132360.0,37.39,55397,-30169,-25813
2016-09-19,70100.0,71100.0,211768.0,37.23,58783,11914,-71262
2016-09-20,70800.0,70200.0,102526.0,36.76,53023,-23816,-29618
2016-09-21,70100.0,70200.0,68108.0,36.76,17462,1881,-20701
2016-09-22,71300.0,72000.0,135445.0,37.71,-4938,32832,-40633
2016-09-23,73000.0,73700.0,109609.0,38.6,-21857,39723,-17861
2016-09-26,73700.0,73500.0,67422.0,38.49,-16499,36370,-19876
2016-09-27,73500.0,73400.0,58079.0,38.44,9801,-1062,-9480
2016-09-28,73000.0,73000.0,67002.0,38.23,-15443,20884,-5435
2016-09-29,73900.0,75100.0,105378.0,39.33,-29247,35255,-5801
2016-09-30,73900.0,74200.0,65243.0,38.86,4380,24826,-29200
2016-10-04,74500.0,73900.0,66663.0,38.7,4261,5118,-9389
2016-10-05,73900.0,73900.0,62693.0,38.7,4092,12594,-15499
2016-10-06,74000.0,74900.0,98719.0,39.22,6041,24626,-30654
2016-10-07,75600.0,78900.0,279235.0,41.32,-89937,89020,-5828
2016-10-10,79100.0,80400.0,160048.0,42.1,-39845,60589,-17653
2016-10-11,81600.0,82100.0,177755.0,43.0,-45400,57561,-11489
2016-10-12,81200.0,79100.0,143336.0,41.42,38298,-9722,-27721
2016-10-13,79200.0,78800.0,86132.0,41.27,2400,-16229,13801
2016-10-14,79100.0,78600.0,93685.0,41.16,-6049,19447,-13999
2016-10-17,79000.0,78300.0,69163.0,41.01,12582,-7361,-4898
2016-10-18,78500.0,80900.0,93064.0,42.37,-34618,31931,2504
2016-10-19,81100.0,80300.0,68022.0,42.05,1230,6768,-9588
2016-10-20,80500.0,79700.0,58530.0,41.74,5094,4481,-10814
2016-10-21,80000.0,78800.0,60281.0,41.27,7650,1367,-8293
2016-10-24,79000.0,80200.0,93916.0,42.0,-13397,2304,11194
2016-10-25,80900.0,79000.0,121907.0,41.37,-9042,13952,-5096
2016-10-26,78300.0,73600.0,299495.0,38.54,135597,-97689,-39060
2016-10-27,72700.0,71500.0,330876.0,37.44,158573,-193288,34546
2016-10-28,71700.0,70700.0,161392.0,37.03,66970,-11590,-55447
2016-10-31,70500.0,70300.0,108146.0,36.82,24778,18706,-43715
2016-11-01,69500.0,66500.0,328489.0,34.83,159134,-129374,-30336
2016-11-02,66200.0,66400.0,114587.0,34.77,16318,-5893,-10680
2016-11-03,66300.0,66200.0,126700.0,34.67,42483,-2857,-40028
2016-11-04,65300.0,64200.0,185862.0,33.62,63771,-45298,-9042
2016-11-07,65000.0,67300.0,127049.0,35.24,-801,5362,-6106
2016-11-08,67700.0,65600.0,223660.0,34.35,79043,-5857,-73202
2016-11-09,65600.0,62600.0,291471.0,32.78,17446,-14542,-3031
2016-11-10,64000.0,65300.0,120291.0,34.2,-11019,24272,-13749
2016-11-11,64800.0,64900.0,102386.0,33.99,33868,-31094,-3171
2016-11-14,64900.0,66100.0,121663.0,34.62,-826,-4847,4792
2016-11-15,66500.0,67500.0,133210.0,35.35,-28256,52243,-24232
2016-11-16,72000.0,70800.0,524724.0,37.08,-73167,138912,-66237
2016-11-17,70800.0,72200.0,200109.0,37.81,-53114,30742,22680
2016-11-18,72200.0,70700.0,101489.0,37.03,1805,13016,-14517
2016-11-21,70700.0,70000.0,78966.0,36.66,-1832,16316,-14481
2016-11-22,69900.0,65800.0,392919.0,34.46,115660,-77806,-40807
2016-11-23,65700.0,66000.0,200361.0,34.56,19350,-3740,-16276
2016-11-24,65800.0,64000.0,175566.0,33.52,62227,-29737,-32492
2016-11-25,63300.0,64000.0,167329.0,33.52,53192,-34617,-19075
2016-11-28,63800.0,63000.0,122386.0,32.99,17030,-11143,-5462
2016-11-29,62700.0,62200.0,107769.0,32.57,34291,-34249,1216
2016-11-30,62000.0,61900.0,112905.0,32.42,43745,-36760,-6796
2016-12-01,63500.0,63600.0,147845.0,33.31,7291,11194,-18857
2016-12-02,63200.0,62800.0,135861.0,32.89,20531,643,-21407
2016-12-05,62800.0,63600.0,166177.0,33.31,-32307,18799,13709
2016-12-06,64900.0,64700.0,130725.0,33.88,-18205,29783,-12077
2016-12-07,65000.0,63900.0,72861.0,33.46,9046,354,-8936
2016-12-08,64800.0,66200.0,119545.0,34.67,-19135,13602,5929
2016-12-09,65800.0,66700.0,102896.0,34.93,-7078,14542,-8240
2016-12-12,69600.0,69500.0,241451.0,36.4,-103317,71895,32026
2016-12-13,70000.0,68500.0,106264.0,35.87,3267,2243,-5010
2016-12-14,68600.0,68200.0,64061.0,35.72,-6375,16552,-9869
2016-12-15,67500.0,68900.0,128041.0,36.08,2356,1843,-3843
2016-12-16,68000.0,69100.0,82461.0,36.19,-26800,39598,-12957
2016-12-19,69200.0,67900.0,62062.0,35.56,-1043,20067,-19021
2016-12-20,68100.0,68000.0,44023.0,35.61,2595,7648,-10267
2016-12-21,68000.0,68500.0,91007.0,35.87,-2766,28909,-26034
2016-12-22,68000.0,68700.0,72186.0,35.98,-24380,27627,-3264
2016-12-23,68800.0,68200.0,47805.0,35.72,10443,-2195,-8398
2016-12-26,68300.0,67700.0,29677.0,35.45,-6036,3821,2025
2016-12-27,67700.0,66300.0,73302.0,34.72,-12968,-12723,26127
2016-12-28,66400.0,67200.0,46398.0,35.19,-805,-11646,11872
2016-12-29,67200.0,67200.0,40835.0,35.19,-3133,-4583,7686
2017-01-02,67600.0,67000.0,37830.0,38.76,6381,-948,-4875
2017-01-03,67000.0,68400.0,88717.0,39.57,-17127,19402,-2242
2017-01-04,68000.0,65600.0,185081.0,37.95,98345,-45413,-52801
2017-01-05,65800.0,65300.0,120064.0,37.78,27313,-16450,-10903
2017-01-06,65600.0,66000.0,59305.0,38.18,-18767,3335,15432
2017-01-09,65700.0,65300.0,63364.0,37.78,10615,-8653,-1969
2017-01-10,64600.0,64100.0,139373.0,37.08,43225,-44840,4568
2017-01-11,64000.0,65300.0,108585.0,37.78,-30904,4564,26340
2017-01-12,65800.0,65600.0,141425.0,37.95,34269,-40109,5830
2017-01-13,65300.0,65300.0,82845.0,37.78,25696,-23646,-2625
2017-01-16,65100.0,64700.0,82097.0,37.43,31346,-11313,-20058
2017-01-17,64900.0,65000.0,59073.0,37.6,16640,-1425,-16395
2017-01-18,64300.0,63900.0,110690.0,36.97,39418,-28789,-11835
2017-01-19,63700.0,63100.0,81661.0,36.5,29250,-31890,2245
2017-01-20,62400.0,62100.0,171011.0,35.92,79377,-55179,-24201
2017-01-23,62200.0,60800.0,132956.0,35.17,51780,-50853,-1519
2017-01-24,60500.0,59900.0,155528.0,34.65,40577,-56250,14393
2017-01-25,60300.0,58000.0,193926.0,33.55,64731,-53910,-11131
2017-01-26,57900.0,58600.0,90550.0,33.9,10297,-24455,14068
2017-01-31,58400.0,57400.0,107664.0,33.21,34512,-22962,-11795
2017-02-01,57000.0,58300.0,101111.0,33.73,22882,-10840,-9973
2017-02-02,58000.0,60100.0,160366.0,34.77,-52258,17873,34250
2017-02-03,60000.0,58400.0,107720.0,33.78,50639,-21779,-34860
2017-02-06,59300.0,59800.0,68217.0,34.59,-11301,17712,-10921
2017-02-07,60400.0,60100.0,85913.0,34.77,2173,20046,-22423
2017-02-08,60200.0,60500.0,92779.0,35.0,-6833,23611,-16878
2017-02-09,60600.0,60400.0,85930.0,34.94,4089,-6713,-5960
2017-02-10,60000.0,58800.0,282976.0,34.02,165583,-90956,-78988
2017-02-13,59000.0,59200.0,123413.0,34.25,11954,1712,-14734
2017-02-14,59400.0,59000.0,82712.0,34.13,24255,3982,-28137
2017-02-15,58800.0,61200.0,224722.0,35.4,-36782,32931,25604
2017-02-16,61300.0,60600.0,89647.0,35.06,30938,-6939,-30502
2017-02-17,60200.0,59800.0,84021.0,34.59,21202,-10079,-11544
2017-02-20,60200.0,60200.0,77456.0,34.83,5758,12367,-18334
2017-02-21,60300.0,63600.0,329349.0,36.79,-80784,48763,26045
2017-02-22,63600.0,65800.0,295835.0,38.06,-50316,49997,6541
2017-02-23,66000.0,65600.0,143218.0,37.95,26442,21335,-45986
2017-02-24,65800.0,65700.0,131622.0,38.01,-18527,17501,7
2017-02-27,66700.0,68200.0,231245.0,39.45,-76869,94153,-17833
2017-02-28,69500.0,73000.0,585888.0,42.23,-164643,188013,-17326
2017-03-02,74300.0,72500.0,357397.0,41.94,-40609,98245,-56638
2017-03-03,72100.0,72900.0,186672.0,42.17,-23570,40916,-20059
2017-03-06,72500.0,72500.0,207740.0,41.94,-41568,43694,-2399
2017-03-07,72000.0,76500.0,512313.0,44.25,-145310,149279,190
2017-03-08,77200.0,77500.0,241317.0,44.83,-33110,46873,-14820
2017-03-09,76300.0,75900.0,292417.0,43.91,-15271,7871,7662
2017-03-10,75700.0,75500.0,223697.0,43.68,-1620,10389,-9535
2017-03-13,76000.0,75100.0,211003.0,43.44,15584,-1875,-14174
2017-03-14,75100.0,76500.0,172484.0,44.25,-38818,16425,20586
2017-03-15,76800.0,76600.0,121543.0,44.31,-22031,21939,79
2017-03-16,78300.0,81800.0,491718.0,47.32,-231118,90699,146986
2017-03-17,81500.0,82200.0,228758.0,47.55,-44597,24458,20754
2017-03-20,82800.0,84100.0,162128.0,48.65,-28019,-6834,37459
2017-03-21,83800.0,82800.0,215239.0,47.9,-6748,-23446,30874
2017-03-22,82000.0,83400.0,236513.0,48.25,-48720,-1179,50531
2017-03-23,84000.0,89500.0,479256.0,51.77,-130288,14460,115703
2017-03-24,90300.0,88800.0,320529.0,51.37,12195,-55021,41773
2017-03-27,88800.0,88900.0,336378.0,51.43,-18595,-11378,33191
2017-03-28,90400.0,89300.0,200485.0,51.66,-3063,-2873,6395
2017-03-29,90100.0,88200.0,180287.0,51.02,20811,-36964,16853
2017-03-30,87700.0,85500.0,320453.0,49.46,-601,-90584,95568
2017-03-31,85900.0,88600.0,245532.0,51.25,-44142,27682,13639
2017-04-03,88500.0,87000.0,142655.0,50.33,-3882,1645,1732
2017-04-04,87500.0,86700.0,117990.0,50.16,1925,-9134,7228
2017-04-05,86300.0,88000.0,185045.0,50.91,-29831,-3489,32419
2017-04-06,87100.0,88100.0,143514.0,50.96,-38951,-227,39616
2017-04-07,88100.0,87200.0,172894.0,50.44,29525,-23413,-5827
2017-04-10,86300.0,85100.0,260952.0,49.23,9456,-175,-8197
2017-04-11,84300.0,84500.0,147539.0,48.88,-20643,-11345,32002
2017-04-12,85200.0,85700.0,84612.0,49.58,-18108,-6442,24550
2017-04-13,85000.0,82000.0,287118.0,47.44,48932,-67636,18018
2017-04-14,81800.0,82300.0,80245.0,47.61,-10781,-25112,35758
2017-04-17,82100.0,82800.0,115884.0,47.9,199,-25408,25069
2017-04-18,84300.0,84000.0,99810.0,48.59,-19955,6457,13860
2017-04-19,84000.0,84000.0,86237.0,48.59,-5677,-7787,13731
2017-04-20,83500.0,85500.0,101248.0,49.46,-20596,-13962,36184
2017-04-21,86000.0,84100.0,107857.0,48.65,27764,-20500,-7264
2017-04-24,84600.0,88500.0,246269.0,51.2,-89847,25230,67477
2017-04-25,89000.0,87900.0,136944.0,50.85,16635,17081,-33502
2017-04-26,88400.0,94000.0,415300.0,54.38,-128955,83110,44375
2017-04-27,95500.0,94400.0,187528.0,54.61,673,12771,-13721
2017-04-28,94000.0,92600.0,236610.0,53.57,30330,-50825,20010
2017-05-02,92500.0,91500.0,152112.0,52.93,10571,17048,-27820
2017-05-04,91100.0,92200.0,176265.0,53.34,-7332,7521,-92
2017-05-08,91500.0,91400.0,307644.0,52.87,-5730,-7628,14904
2017-05-10,91500.0,90600.0,377724.0,52.41,11042,-59108,48140
2017-05-11,91200.0,93400.0,248846.0,54.03,-99061,9363,89453
2017-05-12,94000.0,93100.0,180704.0,53.86,-15318,-4065,19199
2017-05-15,93400.0,93600.0,219745.0,54.15,-73513,74364,-1204
2017-05-16,94100.0,94900.0,200861.0,54.9,-18670,16982,890
2017-05-17,95400.0,96900.0,175619.0,56.06,-27565,34646,-6711
2017-05-18,95900.0,94700.0,220908.0,54.78,36375,-10602,-25709
2017-05-19,94700.0,94000.0,133598.0,54.38,9008,3165,-12174
2017-05-22,94800.0,93800.0,116703.0,54.26,3241,5657,-7825
2017-05-23,93500.0,95800.0,184124.0,55.42,-16223,11737,5011
2017-05-24,96100.0,97900.0,215524.0,56.63,-71507,35687,36117
2017-05-25,99300.0,103500.0,451047.0,59.87,-73396,57546,12480
2017-05-26,103500.0,100500.0,246421.0,58.14,93035,-39437,-55115
2017-05-29,101000.0,100000.0,182434.0,57.85,25906,-8350,-15591
2017-05-30,100500.0,99900.0,127451.0,57.79,18691,-9174,-9622
2017-05-31,100000.0,101500.0,144128.0,58.72,4820,17046,-21521
2017-06-01,102500.0,101500.0,124534.0,58.72,32274,-9683,-22756
2017-06-02,101500.0,101500.0,121588.0,58.72,5799,-23307,17539
2017-06-05,103500.0,102000.0,103195.0,59.01,-4694,5265,-871
2017-06-07,102000.0,101000.0,86864.0,58.43,-3696,11046,-6362
2017-06-08,101000.0,100500.0,164350.0,58.14,-16722,9926,9572
2017-06-09,102500.0,106000.0,276914.0,61.32,-100391,79075,19937
2017-06-12,106500.0,106500.0,149380.0,61.61,8608,8730,-17922
2017-06-13,108000.0,113000.0,302439.0,65.37,-44250,28296,14288
2017-06-14,115500.0,120000.0,476013.0,69.42,1807,-28070,29915
2017-06-15,121000.0,119000.0,262103.0,68.84,62041,-30262,-31945
2017-06-16,119000.0,116500.0,196198.0,67.39,62111,-54264,-9703
2017-06-19,116500.0,115500.0,223544.0,66.82,37423,-38988,902
2017-06-20,117000.0,112500.0,230999.0,65.08,56238,-53433,-4511
2017-06-21,113000.0,113500.0,244796.0,65.66,27979,-15046,-14843
2017-06-22,113000.0,110500.0,282495.0,63.92,43222,-37163,-5153
2017-06-23,109500.0,111500.0,155375.0,64.5,325,-18860,18546
2017-06-26,110000.0,105500.0,341794.0,61.03,56400,-73924,13410
2017-06-27,105500.0,104000.0,167871.0,60.16,18969,-21030,3778
2017-06-28,104500.0,103000.0,168899.0,59.58,4488,10469,-15794
2017-06-29,104500.0,108000.0,274002.0,62.48,-15010,28714,-12458
2017-06-30,106500.0,109000.0,120712.0,63.06,1709,924,-5723
2017-07-03,111000.0,111500.0,207824.0,64.5,-30965,13199,13592
2017-07-04,113000.0,108000.0,194216.0,62.48,-68,-1302,-1191
2017-07-05,108500.0,104000.0,281411.0,60.16,80253,-89181,8611
2017-07-06,103500.0,104000.0,125325.0,60.16,29403,-38988,11359
2017-07-07,104000.0,104000.0,169885.0,60.16,10809,18745,-29413
2017-07-10,104000.0,104500.0,79044.0,60.45,-658,-2762,3211
2017-07-11,104500.0,100000.0,225568.0,57.85,61815,-21587,-33626
2017-07-12,100500.0,100500.0,216297.0,58.14,5061,7758,-16482
2017-07-13,103000.0,103500.0,137978.0,59.87,-12847,16791,-4010
2017-07-14,104000.0,104000.0,98978.0,60.16,-9628,17816,-3661
2017-07-17,105000.0,107500.0,235395.0,62.19,-40980,31691,9421
2017-07-18,107500.0,106500.0,127391.0,61.61,5566,17208,-23558
2017-07-19,108000.0,106500.0,88763.0,61.61,2569,-1873,-964
2017-07-20,107000.0,106500.0,126329.0,61.61,2166,8259,-12549
2017-07-21,106500.0,111000.0,236296.0,64.21,-70079,35738,28991
2017-07-24,112000.0,111000.0,105640.0,64.21,18967,6533,-21996
2017-07-25,112000.0,110500.0,155120.0,63.92,-16415,28827,-13688
2017-07-26,112000.0,112500.0,122744.0,65.08,-18471,35924,-18732
2017-07-27,114000.0,113500.0,199052.0,65.66,-37567,51976,-14065
2017-07-28,112500.0,109500.0,167046.0,63.34,11940,4293,-17128
2017-07-31,109500.0,107500.0,148979.0,62.19,-14993,56576,-38430
2017-08-01,108000.0,113500.0,212601.0,65.66,-35170,10381,26300
2017-08-02,112000.0,112500.0,189643.0,65.08,10333,14441,-26586
2017-08-03,112500.0,110500.0,160565.0,63.92,-25432,20048,5836
2017-08-04,110000.0,111500.0,87067.0,64.5,-6751,6812,-41
2017-08-07,112000.0,110000.0,76515.0,63.63,9248,-2178,-5570
2017-08-08,110000.0,108500.0,110105.0,62.77,20681,-17591,-1518
2017-08-09,107000.0,106500.0,108442.0,61.61,2061,1314,-4795
2017-08-10,105500.0,106000.0,164133.0,61.32,-5392,1194,3627
2017-08-11,104000.0,104000.0,114662.0,60.16,-1855,23520,-19089
2017-08-14,105000.0,104000.0,72576.0,60.16,4867,-6828,1962
2017-08-16,105000.0,100500.0,220095.0,58.14,89859,-76192,-13878
2017-08-17,100500.0,102000.0,130782.0,59.01,6106,-8844,-1421
2017-08-18,100000.0,98300.0,304036.0,56.87,120828,-124787,7783
2017-08-21,98500.0,97500.0,262302.0,56.4,29010,-59137,30614
2017-08-22,97900.0,98200.0,140764.0,56.81,-8413,11466,-3563
2017-08-23,98800.0,99900.0,172681.0,57.79,-18778,28500,-10762
2017-08-24,99000.0,99000.0,102057.0,57.27,5292,7198,-12208
2017-08-25,101000.0,104500.0,211969.0,60.45,-86853,69897,17339
2017-08-28,104500.0,106000.0,161140.0,61.32,-48505,57927,-9446
2017-08-29,105000.0,106000.0,101125.0,61.32,-9108,2562,6509
2017-08-30,106000.0,104500.0,100426.0,60.45,-6756,12301,-5544
2017-08-31,103500.0,101000.0,168163.0,58.43,27882,-29632,-356
2017-09-01,101500.0,99200.0,167414.0,57.39,31630,-49517,17824
2017-09-04,96000.0,97700.0,115067.0,56.52,9651,-18193,6322
2017-09-05,98500.0,98000.0,76539.0,56.69,7260,-908,-6296
2017-09-06,98900.0,96100.0,107599.0,55.59,39078,-27582,-13306
2017-09-07,97200.0,97400.0,166969.0,56.34,16352,-1337,-13045
2017-09-08,96900.0,94800.0,123997.0,54.84,43027,-24278,-18789
2017-09-11,93600.0,91500.0,178027.0,52.93,9583,-43521,33480
2017-09-12,91600.0,95600.0,144172.0,55.3,-45605,41109,4867
2017-09-13,96500.0,93200.0,83176.0,53.92,14465,-9944,-4122
2017-09-14,93300.0,92100.0,140149.0,53.28,10947,-29616,12938
2017-09-15,91900.0,97200.0,158490.0,56.23,-57929,51329,5998
2017-09-18,97000.0,95000.0,117477.0,54.96,30356,-20180,-10522
2017-09-19,95800.0,102000.0,293935.0,59.01,-113521,73195,40759
2017-09-20,102500.0,99700.0,147629.0,57.68,31320,14728,-45018
2017-09-21,100500.0,98500.0,104631.0,56.98,-9038,7816,1212
2017-09-22,98500.0,94200.0,157635.0,54.49,42526,-49304,6798
2017-09-25,93500.0,91900.0,113428.0,53.16,15236,-28731,13461
2017-09-26,92700.0,96500.0,150294.0,55.82,-57135,37862,18833
2017-09-27,96900.0,94800.0,125965.0,54.84,-1245,33339,-32094
2017-09-28,94300.0,92600.0,93638.0,53.57,33420,-6074,-27346
2017-09-29,93700.0,94100.0,128319.0,54.44,-4197,18204,-14004
2017-10-10,94600.0,93200.0,109178.0,53.92,42599,-28021,-15630
2017-10-11,94200.0,95400.0,106193.0,55.19,-14656,20535,-5379
2017-10-12,95500.0,95000.0,135345.0,54.96,17298,-17699,299
2017-10-13,95000.0,96800.0,123692.0,56.0,-28521,20289,8282
2017-10-16,97700.0,101500.0,220465.0,58.72,-99282,63959,35352
2017-10-17,101000.0,101500.0,185960.0,58.72,-35625,28975,7192
2017-10-18,101000.0,98000.0,143878.0,56.69,23743,-31764,-6679
