Symbol,대덕전자_시가(원),대덕전자_종가(원),대덕전자_거래량(주),대덕전자_PER(IFRS-연결),대덕전자_순매수수량(개인)(주),대덕전자_순매수수량(기관계)(주),대덕전자_순매수수량(외국인계)(주)
2016-01-20,7710.0,7500.0,141850.0,11.96,21237,-31128,10271
2016-01-21,7540.0,7600.0,131011.0,12.12,-57930,-9337,67267
2016-01-22,7610.0,7630.0,122755.0,12.17,-4604,10080,-5476
2016-01-25,7650.0,7720.0,176579.0,12.31,-38865,11854,27011
2016-01-26,7650.0,7760.0,194815.0,12.37,-45052,-4269,47538
2016-01-27,7850.0,7710.0,194988.0,12.29,3578,-22014,18015
2016-01-28,7710.0,7850.0,167288.0,12.52,-100775,46606,54169
2016-01-29,7860.0,7880.0,132384.0,12.57,-42180,2847,39333
2016-02-01,7880.0,7890.0,106173.0,12.58,-207,-25200,25407
2016-02-02,7860.0,7940.0,216883.0,12.66,-52696,-28178,70574
2016-02-03,7900.0,7840.0,108351.0,12.5,-18592,512,12783
2016-02-04,7910.0,7850.0,116555.0,12.52,18195,-56099,37879
2016-02-05,7850.0,7920.0,89174.0,12.63,-46664,-4954,51619
2016-02-11,7850.0,7700.0,145672.0,12.28,-12458,-316,11713
2016-02-12,7660.0,7480.0,162316.0,11.93,6549,-10084,9835
2016-02-15,7500.0,7490.0,167163.0,11.94,46306,-74780,17163
2016-02-16,7490.0,7740.0,104018.0,12.34,-63552,-1144,64683
2016-02-17,7730.0,7700.0,65610.0,12.28,448,3906,-4469
2016-02-18,7790.0,7800.0,103362.0,12.44,-42183,642,41542
2016-02-19,7780.0,7890.0,128864.0,12.58,-62501,-20143,72909
2016-02-22,7950.0,7910.0,114173.0,12.61,-5733,-15873,13468
2016-02-23,7870.0,7830.0,102482.0,12.49,6950,-17913,13463
