Symbol,팜스코_시가(원),팜스코_종가(원),팜스코_거래량(주),팜스코_PER(IFRS-연결),팜스코_순매수수량(개인)(주),팜스코_순매수수량(기관계)(주),팜스코_순매수수량(외국인계)(주)
2015-10-07,17800.0,17850.0,30345.0,56.19,1733,4478,-6521
2015-10-08,17700.0,17200.0,283889.0,54.15,75578,-96300,26396
2015-10-12,17000.0,16900.0,148623.0,53.2,14410,-18403,3671
2015-10-13,16600.0,16950.0,121046.0,53.36,-5802,-2109,7911
2015-10-14,17100.0,16150.0,118337.0,50.84,54188,-54429,7652
2015-10-15,16050.0,17100.0,123911.0,53.83,-40565,-6073,43038
2015-10-16,16750.0,17100.0,52936.0,53.83,-8695,3727,4968
2015-10-19,17300.0,16950.0,73114.0,53.36,14280,-10226,-4974
2015-10-20,17000.0,16950.0,47451.0,53.36,7792,-9984,2192
2015-10-21,16950.0,16550.0,72537.0,52.1,8457,-4665,-3992
2015-10-22,16450.0,16650.0,71177.0,52.42,-6277,13987,-8372
2015-10-23,16550.0,16350.0,43646.0,51.47,6093,-8268,1959
2015-10-26,16550.0,16600.0,26772.0,52.26,-10514,5091,5423
2015-10-27,16650.0,15950.0,77139.0,50.21,19014,-28719,9067
2015-10-28,15950.0,15750.0,60687.0,49.58,6189,-36218,29729
2015-10-29,15750.0,15450.0,119539.0,48.64,-25507,-18450,45257
2015-10-30,15800.0,15450.0,153045.0,48.64,-46714,20497,26217
2015-11-02,15400.0,15150.0,138916.0,47.69,-13278,8957,4321
2015-11-03,15450.0,15350.0,85306.0,48.32,743,-9562,8819
2015-11-04,15550.0,15350.0,67877.0,48.32,19267,-37694,18427
2015-11-05,15350.0,15100.0,65809.0,47.54,28157,-38633,10476
2015-11-06,15100.0,14650.0,115872.0,46.12,17414,-85200,67786
2015-11-09,14750.0,14150.0,68363.0,44.55,-6714,-16925,23639
2015-11-10,14250.0,14350.0,76747.0,45.18,-13483,9713,5030
2015-11-11,14350.0,14600.0,47354.0,45.96,5663,2368,-8031
2015-11-12,14500.0,15000.0,34834.0,47.22,-4399,9763,-5364
2015-11-13,14600.0,14550.0,42357.0,45.81,14594,-10705,-3889
2015-11-16,14250.0,13950.0,49296.0,43.92,-7674,5242,2432
2015-11-17,14200.0,14550.0,37495.0,45.81,-18694,7679,5594
2015-11-18,14600.0,14650.0,40667.0,46.12,-6186,19085,-10899
2015-11-19,14800.0,15450.0,81973.0,48.64,-29062,38548,-9486
2015-11-20,15650.0,15250.0,52073.0,48.01,12984,-3886,-9098
2015-11-23,15000.0,14900.0,43829.0,46.91,7409,-4617,-2792
2015-11-24,14900.0,15450.0,61067.0,48.64,-17097,11105,5992
2015-11-25,15450.0,15600.0,38623.0,49.11,-10438,18002,-7564
2015-11-26,15700.0,15700.0,29938.0,49.43,-4040,9684,-5644
2015-11-27,15900.0,15750.0,25904.0,49.58,-1678,-36,1714
2015-11-30,15750.0,15950.0,67558.0,50.21,-10885,25449,-14564
2015-12-01,15950.0,15600.0,25672.0,49.11,-1110,6238,-5128
2015-12-02,15450.0,15450.0,91336.0,48.64,-4621,20856,-13135
2015-12-03,15500.0,15300.0,47590.0,48.17,-4008,11954,-7946
2015-12-04,15200.0,15100.0,18426.0,47.54,428,2248,-2676
2015-12-07,15000.0,14950.0,18360.0,47.06,-921,-214,1135
2015-12-08,15100.0,14750.0,30617.0,46.43,-1721,4280,-2559
2015-12-09,14800.0,15150.0,26692.0,47.69,-8033,13422,-5389
2015-12-10,15200.0,15050.0,52869.0,47.38,-1198,6150,-5011
2015-12-11,15050.0,15100.0,57192.0,47.54,-9979,7649,2330
2015-12-14,15100.0,15050.0,43396.0,47.38,-12184,9219,2965
2015-12-15,15050.0,15100.0,47543.0,47.54,-4344,3745,599
2015-12-16,15200.0,15050.0,48552.0,47.38,-11330,15595,-4265
2015-12-17,15200.0,14900.0,55929.0,46.91,-9368,5987,7481
2015-12-18,14950.0,15700.0,89255.0,49.43,-25374,27220,-1846
2015-12-21,15800.0,16000.0,80331.0,50.37,-19784,39477,-17693
2015-12-22,16000.0,15950.0,33209.0,50.21,-4147,7348,-3201
2015-12-23,15900.0,15700.0,51464.0,49.43,-8369,6675,1194
2015-12-24,15800.0,16250.0,57873.0,51.16,-31656,32233,-577
2015-12-28,16100.0,16400.0,99102.0,51.63,-14725,12946,999
2015-12-29,16200.0,16450.0,54816.0,51.79,-11811,17490,-5679
2015-12-30,16450.0,16300.0,50102.0,51.31,-3889,14322,-10433
2016-01-04,16100.0,15550.0,43948.0,51.89,9015,-11742,2727
2016-01-05,15250.0,16000.0,78802.0,53.39,-27884,26330,1554
2016-01-06,15900.0,15250.0,79230.0,50.89,12604,-21773,9820
2016-01-07,15150.0,14600.0,79014.0,48.72,2742,-30838,22096
2016-01-08,14650.0,15100.0,56419.0,50.39,-12230,12819,1961
2016-01-11,14850.0,14950.0,32585.0,49.89,-5473,13030,-7557
2016-01-12,15150.0,14600.0,64293.0,48.72,-879,843,-24
2016-01-13,14600.0,13950.0,102837.0,46.55,23023,-43861,15470
2016-01-14,13800.0,14100.0,194856.0,47.05,3460,-9931,15588
2016-01-15,14400.0,13600.0,93704.0,45.38,30057,-42526,12469
2016-01-18,13450.0,13800.0,55108.0,46.05,-21428,6981,14507
2016-01-19,14100.0,13650.0,95120.0,45.55,19337,-10244,-9093
2016-01-20,13550.0,13250.0,101951.0,44.22,-12448,12620,438
2016-01-21,13150.0,13250.0,73474.0,44.22,175,11163,-13838
2016-01-22,13100.0,13650.0,57524.0,45.55,-6435,8352,-2367
2016-01-25,13650.0,14050.0,118363.0,46.88,-4351,32894,-28543
2016-01-26,13800.0,13750.0,63638.0,45.88,28563,-15627,-10436
2016-01-27,13750.0,13350.0,98949.0,44.55,29320,-14863,-15457
2016-01-28,13150.0,13650.0,62561.0,45.55,-23249,26969,-3720
2016-01-29,13500.0,13700.0,63761.0,45.72,5494,8354,-13848
2016-02-01,13700.0,13850.0,30182.0,46.22,-3249,-5589,8838
2016-02-02,13850.0,14250.0,55685.0,47.55,-20219,25518,-5299
2016-02-03,14250.0,14150.0,50783.0,47.22,9580,5857,-15437
2016-02-04,14350.0,14200.0,24193.0,47.39,3303,4453,-7756
2016-02-05,14200.0,14300.0,32481.0,47.72,-5710,18904,-13194
2016-02-11,14100.0,14000.0,39470.0,46.72,-12879,14279,-1190
2016-02-12,13950.0,13250.0,121736.0,44.22,29188,-11489,-17599
2016-02-15,13300.0,14150.0,103077.0,47.22,-50596,53901,-2305
2016-02-16,14000.0,14100.0,78575.0,47.05,-18914,13550,5884
2016-02-17,14000.0,13500.0,59147.0,45.05,4456,2422,-6186
2016-02-18,13750.0,13250.0,59190.0,44.22,20997,-30624,1822
2016-02-19,13400.0,13150.0,82812.0,43.88,50102,-32137,-24991
2016-02-22,13150.0,12950.0,54725.0,43.21,22777,-31125,8348
2016-02-23,13000.0,13100.0,84288.0,43.71,8686,-27824,13804
2016-02-24,12950.0,12750.0,279350.0,42.55,45936,-15958,-31978
2016-02-25,12750.0,12300.0,156707.0,41.05,34509,-50758,14249
2016-02-26,12600.0,12800.0,138641.0,42.71,-3082,-12069,15151
2016-02-29,12650.0,12300.0,184279.0,41.05,53671,-55469,11191
2016-03-02,12400.0,12200.0,203124.0,40.71,58088,-70979,12771
2016-03-03,12300.0,12200.0,145382.0,40.71,44220,-67723,23503
2016-03-04,12250.0,12400.0,160100.0,41.38,27824,-40060,10236
2016-03-07,12650.0,13000.0,419353.0,43.38,35650,-74770,7426
2016-03-08,13000.0,13250.0,130351.0,44.22,-20381,-1389,564
2016-03-09,13250.0,13200.0,193849.0,44.05,44918,-37426,-11492
2016-03-10,13100.0,13150.0,160375.0,43.88,22730,-56836,25203
2016-03-11,13000.0,12950.0,109453.0,43.21,25452,-41004,15552
2016-03-14,12950.0,12300.0,201038.0,41.05,89834,-87232,2601
2016-03-15,12400.0,12350.0,151979.0,41.21,-2071,-50349,48820
2016-03-16,12350.0,12800.0,176194.0,42.71,-49107,24203,13758
2016-03-17,12850.0,12800.0,130891.0,42.71,5348,-20184,16836
2016-03-18,12750.0,12350.0,269118.0,41.21,161009,-190253,2697
2016-03-21,12400.0,12350.0,125457.0,41.21,37168,-35053,856
2016-03-22,12350.0,12350.0,92882.0,41.21,11118,-19232,4064
2016-03-23,12350.0,12300.0,98959.0,41.05,-14069,-11146,25160
2016-03-24,12300.0,12400.0,90127.0,41.38,37541,-37774,-847
2016-03-25,12500.0,12250.0,85487.0,40.88,44355,-42949,-376
2016-03-28,12250.0,11800.0,494937.0,39.38,90534,-81877,-8657
2016-03-29,11850.0,11550.0,190456.0,38.54,44204,-78477,33302
2016-03-30,11650.0,11350.0,156738.0,37.87,47909,-76559,28650
2016-03-31,11450.0,11600.0,235339.0,38.71,54032,-53974,-58
2016-04-01,11550.0,11800.0,192807.0,39.38,39066,-37851,-1215
2016-04-04,11700.0,12650.0,297387.0,42.21,-34378,34346,-7918
2016-04-05,12650.0,13400.0,374751.0,44.72,-99097,103359,-24876
2016-04-06,13300.0,13500.0,224592.0,45.05,18008,582,5715
2016-04-07,13350.0,13200.0,149618.0,44.05,-5781,9576,-3797
2016-04-08,13000.0,13500.0,112898.0,45.05,-29252,47926,-18721
2016-04-11,13700.0,13300.0,106763.0,44.38,15569,17407,-32857
2016-04-12,13350.0,13150.0,59460.0,43.88,3637,-5350,1713
2016-04-14,13050.0,12750.0,135676.0,42.55,28181,-60338,38457
2016-04-15,12650.0,12550.0,151281.0,41.88,25940,-55528,46333
2016-04-18,12550.0,12600.0,108873.0,42.05,14739,-10452,274
2016-04-19,12650.0,13000.0,148488.0,43.38,-21502,51412,1131
2016-04-20,13000.0,13250.0,127965.0,44.22,-29799,46639,-16341
2016-04-21,13450.0,13250.0,69448.0,44.22,-505,12265,-11759
2016-04-22,13150.0,13450.0,130921.0,44.88,-31521,42564,-11043
2016-04-25,13350.0,12950.0,110359.0,43.21,25142,-16289,-8853
2016-04-26,12900.0,12900.0,51789.0,43.05,9837,-9208,-430
2016-04-27,12850.0,12700.0,179134.0,42.38,-10078,-20190,30267
2016-04-28,12700.0,12650.0,28406.0,42.21,-8368,8460,-91
2016-04-29,12650.0,12850.0,106520.0,42.88,-22408,28460,-4752
2016-05-02,12750.0,12650.0,65242.0,42.21,5897,15639,-21536
2016-05-03,12750.0,12950.0,75161.0,43.21,-21352,17024,4328
2016-05-04,12800.0,12800.0,106119.0,42.71,26521,3928,-26449
2016-05-09,12700.0,12750.0,51907.0,42.55,1323,-131,-1192
2016-05-10,12800.0,13200.0,124480.0,44.05,-41830,48260,-16429
2016-05-11,13500.0,13200.0,133349.0,44.05,715,32084,-32799
2016-05-12,13200.0,13650.0,277446.0,45.55,-66662,30074,36588
2016-05-13,13750.0,13900.0,196098.0,46.38,-39602,52425,-12823
2016-05-16,14100.0,13500.0,192078.0,45.05,11000,5668,-16668
2016-05-17,13500.0,13450.0,115044.0,44.88,-8177,3988,4249
2016-05-18,13600.0,13400.0,115969.0,44.72,2327,-8877,6658
2016-05-19,13300.0,13750.0,166082.0,45.88,-43872,39705,4917
2016-05-20,13750.0,14000.0,165502.0,46.72,-33939,71555,-37918
2016-05-23,14050.0,13900.0,90250.0,46.38,-12672,16019,-3348
2016-05-24,13900.0,13650.0,83963.0,45.55,-11346,18185,-6840
2016-05-25,13750.0,13950.0,127683.0,46.55,-33662,31975,1686
2016-05-26,14150.0,13800.0,74783.0,46.05,28682,-8408,-20275
2016-05-27,13950.0,13650.0,91776.0,45.55,21646,-4916,-16730
2016-05-30,13750.0,13900.0,290691.0,46.38,33988,21247,-55685
2016-05-31,13850.0,14300.0,172623.0,47.72,-40054,20743,-189
2016-06-01,14250.0,14200.0,170704.0,47.39,32192,17177,-49369
2016-06-02,14200.0,14100.0,103817.0,47.05,19146,-12082,-7280
2016-06-03,14050.0,14050.0,121791.0,46.88,24704,-30650,5946
2016-06-07,13950.0,13800.0,166156.0,46.05,35235,-65558,30373
2016-06-08,13750.0,13800.0,168098.0,46.05,6171,-14862,8691
2016-06-09,13700.0,13550.0,138985.0,45.22,35327,-53130,14039
2016-06-10,13700.0,13400.0,135911.0,44.72,45209,-38959,-6249
2016-06-13,13350.0,13250.0,59355.0,44.22,11185,6648,-17833
2016-06-14,13150.0,13000.0,99821.0,43.38,21601,753,-22355
2016-06-15,12950.0,13200.0,83728.0,44.05,10124,-5095,-5049
2016-06-16,13200.0,13200.0,124965.0,44.05,-17302,27075,-6081
2016-06-17,13250.0,13300.0,129642.0,44.38,-16217,37681,-21548
2016-06-20,13300.0,13300.0,88251.0,44.38,14895,-9867,-5429
2016-06-21,13350.0,13350.0,72792.0,44.55,-19536,21560,-2017
2016-06-22,13250.0,13550.0,74774.0,45.22,-29885,29508,377
2016-06-23,13500.0,13450.0,80355.0,44.88,-27732,25949,-1212
2016-06-24,13750.0,12800.0,289467.0,42.71,8757,-19775,11019
2016-06-27,12800.0,12900.0,105554.0,43.05,-38300,25586,12782
2016-06-28,12700.0,13000.0,179138.0,43.38,-287,21215,-21244
2016-06-29,13000.0,12950.0,142461.0,43.21,16909,8911,-27020
2016-06-30,12950.0,12800.0,130948.0,42.71,41166,-21136,-20160
2016-07-01,12950.0,12950.0,186199.0,43.21,-7993,-11542,19502
2016-07-04,12950.0,13200.0,87056.0,44.05,-6677,23276,-6814
2016-07-05,13100.0,13350.0,78465.0,44.55,-6321,12556,-6817
2016-07-06,13350.0,13100.0,103510.0,43.71,8153,-3926,-4327
2016-07-07,13100.0,13300.0,132092.0,44.38,-10048,34546,-7917
2016-07-08,13400.0,13650.0,205477.0,45.55,-73977,66975,6137
2016-07-11,13750.0,14200.0,264269.0,47.39,-62749,69353,-6494
2016-07-12,14200.0,14200.0,184682.0,47.39,-36723,57195,-21471
2016-07-13,14300.0,14200.0,154012.0,47.39,-23246,3605,7739
2016-07-14,14200.0,13800.0,185186.0,46.05,7006,-14525,3519
2016-07-15,13800.0,14500.0,351963.0,48.39,-75153,52281,-11128
2016-07-18,14550.0,15500.0,787686.0,51.72,-14609,18726,578
2016-07-19,15500.0,15550.0,301066.0,51.89,3569,-7722,2295
2016-07-20,15550.0,15300.0,202922.0,51.06,29830,-21766,-5432
2016-07-21,15300.0,15100.0,253284.0,50.39,553,-33600,34267
2016-07-22,15100.0,15250.0,152701.0,50.89,-10429,18737,-8268
2016-07-25,15250.0,14650.0,160263.0,48.89,42131,-32219,-9611
2016-07-26,14750.0,14800.0,143912.0,49.39,-16047,31069,-17522
2016-07-27,14800.0,14750.0,123845.0,49.22,-14300,13454,1172
2016-07-28,14700.0,14950.0,144513.0,49.89,32339,-21802,-13700
2016-07-29,14950.0,14600.0,179262.0,48.72,58150,-41470,-19451
2016-08-01,14600.0,14200.0,289395.0,47.39,2860,-32520,29864
2016-08-02,14000.0,14700.0,207957.0,49.05,-12307,30992,-29139
2016-08-03,14600.0,14550.0,123769.0,48.55,2301,20200,-22801
2016-08-04,14550.0,14900.0,126287.0,49.72,6928,-2691,-4237
2016-08-05,14800.0,14400.0,149825.0,48.05,51125,-31695,-18930
2016-08-08,14350.0,14300.0,119899.0,47.72,17702,-36393,19791
2016-08-09,14350.0,14450.0,160886.0,48.22,-197,-19321,15068
2016-08-10,14350.0,14850.0,194351.0,49.55,-11648,15493,-8152
2016-08-11,14750.0,14700.0,83978.0,49.05,30522,-10322,-21030
2016-08-12,14700.0,14850.0,97030.0,49.55,6642,696,-8683
2016-08-16,15000.0,14450.0,194389.0,48.22,-22359,9894,13495
2016-08-17,14450.0,14700.0,113187.0,49.05,-30664,2442,30847
2016-08-18,14750.0,14600.0,63379.0,48.72,2629,-3272,910
2016-08-19,14600.0,13650.0,299203.0,45.55,40835,-123387,82555
2016-08-22,13600.0,13150.0,254358.0,43.88,86308,-184374,101657
2016-08-23,13150.0,12750.0,263688.0,42.55,60892,-157506,96364
2016-08-24,12750.0,12950.0,166238.0,43.21,33686,-54554,16488
2016-08-25,13000.0,12950.0,74160.0,43.21,5364,78,-12167
2016-08-26,12900.0,12650.0,91492.0,42.21,35249,-30770,-4179
2016-08-29,12600.0,12600.0,132692.0,42.05,22651,-42269,14928
2016-08-30,12600.0,12200.0,158637.0,40.71,60698,-70197,6349
2016-08-31,12300.0,12400.0,79302.0,41.38,-8919,5840,3579
2016-09-01,12400.0,12750.0,158476.0,42.55,-45267,81752,-46485
2016-09-02,12800.0,12450.0,107792.0,41.55,26659,-28021,1362
2016-09-05,12500.0,12950.0,134941.0,43.21,-46545,41825,4520
2016-09-06,12850.0,12900.0,79052.0,43.05,11222,20519,-32477
2016-09-07,12900.0,12900.0,97321.0,43.05,-22571,29512,-7135
2016-09-08,12900.0,12750.0,99964.0,42.55,2214,-18894,14278
2016-09-09,12600.0,12600.0,181842.0,42.05,27217,-23864,-17676
2016-09-12,12300.0,12750.0,86318.0,42.55,-51120,56099,-4536
2016-09-13,12750.0,12550.0,100060.0,41.88,2063,11271,-14334
2016-09-19,12550.0,12550.0,38837.0,41.88,9528,-3938,-5290
2016-09-20,12500.0,12450.0,58725.0,41.55,10301,-14770,4169
2016-09-21,12400.0,12500.0,45937.0,41.71,-3167,4615,-1448
2016-09-22,12500.0,12650.0,71103.0,42.21,-7378,-5195,12773
2016-09-23,12700.0,13300.0,265697.0,44.38,-19561,29669,-536
2016-09-26,13300.0,13250.0,59376.0,44.22,-1521,-7205,8726
2016-09-27,13200.0,13300.0,74938.0,44.38,17568,-13046,-4522
2016-09-28,13250.0,13400.0,64330.0,44.72,-42433,34361,5272
2016-09-29,13550.0,13550.0,52620.0,45.22,-4930,6976,-6546
2016-09-30,13450.0,13350.0,52032.0,44.55,8273,1086,-9359
2016-10-04,13200.0,13550.0,63540.0,45.22,-16271,33050,-16746
2016-10-05,13350.0,13100.0,67052.0,43.71,15171,446,-15617
2016-10-06,13150.0,12900.0,104588.0,43.05,23689,-29702,4157
2016-10-07,12750.0,12800.0,79026.0,42.71,11817,-858,-10959
2016-10-10,12850.0,12750.0,44206.0,42.55,-9024,7682,1342
2016-10-11,12950.0,12400.0,99395.0,41.38,30800,802,-31060
2016-10-12,12450.0,12500.0,116327.0,41.71,-21648,20641,1215
2016-10-13,12500.0,12300.0,148344.0,41.05,-14788,45613,-30926
2016-10-14,12300.0,12750.0,183603.0,42.55,-58919,58819,806
2016-10-17,12600.0,12350.0,136416.0,41.21,47270,-11286,-35484
2016-10-18,12350.0,12200.0,130724.0,40.71,28942,-35570,-13062
2016-10-19,12200.0,12150.0,80314.0,40.54,11714,-14288,2233
2016-10-20,12150.0,11950.0,110994.0,39.88,20387,-21390,904
2016-10-21,11800.0,12100.0,38394.0,40.38,-17108,18984,-1947
2016-10-24,12050.0,11900.0,47164.0,39.71,7382,-2584,-4808
2016-10-25,11950.0,11850.0,64973.0,39.54,-13551,9237,2814
2016-10-26,11900.0,12200.0,91742.0,40.71,-33475,51872,-18571
2016-10-27,12100.0,12050.0,68512.0,40.21,6380,8601,-14981
2016-10-28,11950.0,11900.0,29762.0,39.71,10509,-2474,-11335
2016-10-31,11800.0,11750.0,38808.0,39.21,11324,-2886,-8438
2016-11-01,11550.0,11750.0,54947.0,39.21,11842,-10488,-970
2016-11-02,11600.0,11250.0,140720.0,37.54,-21328,-4705,27253
2016-11-03,11700.0,11800.0,133061.0,39.38,-70362,50197,20529
2016-11-04,11950.0,11800.0,78583.0,39.38,-22175,29303,-5498
2016-11-07,11850.0,11700.0,51196.0,39.04,10358,1161,-10329
2016-11-08,11750.0,11700.0,48908.0,39.04,3513,4632,-8144
2016-11-09,11700.0,11550.0,156712.0,38.54,-27065,19761,7504
2016-11-10,11650.0,12300.0,69088.0,41.05,-6227,-7973,13839
2016-11-11,12300.0,12100.0,98186.0,40.38,3438,18037,-23299
2016-11-14,11950.0,11950.0,62062.0,39.88,2330,9734,-12464
2016-11-15,11950.0,12000.0,48050.0,40.04,-16815,25900,-6185
2016-11-16,12150.0,12600.0,115624.0,42.05,-75683,72137,4463
2016-11-17,12500.0,12600.0,46655.0,42.05,-18124,15447,490
2016-11-18,12450.0,12650.0,76741.0,42.21,-12698,15356,-2658
2016-11-21,12600.0,12200.0,52871.0,40.71,11898,-10536,-1283
2016-11-22,12150.0,11950.0,82622.0,39.88,41872,-55051,13179
2016-11-23,11900.0,11950.0,139225.0,39.88,-8649,9967,-3579
2016-11-24,12000.0,12200.0,95245.0,40.71,-7831,12895,-5689
2016-11-25,12250.0,12200.0,66661.0,40.71,-16768,11651,617
2016-11-28,12050.0,12450.0,144828.0,41.55,-3318,10685,-7067
2016-11-29,12300.0,12300.0,118518.0,41.05,-11660,13620,1340
2016-11-30,12350.0,12200.0,78032.0,40.71,-16048,19204,-256
2016-12-01,12200.0,12000.0,143798.0,40.04,32241,-41751,9410
2016-12-02,12000.0,11600.0,267455.0,38.71,44699,-53731,8255
2016-12-05,11550.0,11600.0,85891.0,38.71,-6038,3543,2157
2016-12-06,11600.0,11750.0,177660.0,39.21,-6239,-20902,27062
2016-12-07,11850.0,11950.0,114483.0,39.88,-33575,12175,21479
2016-12-08,11850.0,12050.0,99229.0,40.21,-15455,16623,-1018
2016-12-09,11900.0,11900.0,128230.0,39.71,-15620,16880,-920
2016-12-12,12050.0,12100.0,74146.0,40.38,-15199,9661,5291
2016-12-13,12300.0,12300.0,88338.0,41.05,-36676,32764,4912
2016-12-14,12400.0,12150.0,58749.0,40.54,5939,-8898,2959
2016-12-15,12050.0,12100.0,33451.0,40.38,14073,-17213,3540
2016-12-16,12000.0,11950.0,107083.0,39.88,22296,-20398,-1898
2016-12-19,11950.0,12200.0,151279.0,40.71,6190,-21826,15718
2016-12-20,12150.0,11950.0,93538.0,39.88,16591,-6787,7
2016-12-21,11950.0,11950.0,159209.0,39.88,21359,-12388,-5132
2016-12-22,11950.0,11950.0,60496.0,39.88,9799,-6204,-800
2016-12-23,11950.0,11950.0,48629.0,39.88,5854,-4496,-1358
2016-12-26,11950.0,11800.0,82614.0,39.38,14581,3711,-15692
2016-12-27,11750.0,11900.0,70153.0,39.71,-29187,15079,13823
2016-12-28,11750.0,11700.0,90566.0,39.04,21604,-10578,-11026
2016-12-29,11650.0,11800.0,50925.0,39.38,-17862,17322,540
2017-01-02,11750.0,11600.0,62165.0,15.97,17857,-12860,-4997
2017-01-03,11600.0,11500.0,89298.0,15.83,31045,-23252,-7793
2017-01-04,11450.0,11250.0,178407.0,15.48,58481,-53827,-4910
2017-01-05,11250.0,11100.0,147215.0,15.28,80736,-82053,14634
2017-01-06,11100.0,10850.0,190176.0,14.93,110138,-122752,12614
2017-01-09,10950.0,11000.0,129696.0,15.14,-24094,25940,-1846
2017-01-10,11100.0,11550.0,367365.0,15.9,-69683,-27910,87932
2017-01-11,11650.0,11650.0,207117.0,16.04,-90356,30224,60098
2017-01-12,11700.0,12050.0,185510.0,16.59,-96651,58096,38459
2017-01-13,12150.0,11900.0,169235.0,16.38,-34717,20802,13915
2017-01-16,11900.0,12050.0,145121.0,16.59,-13248,17687,15176
2017-01-17,12150.0,11850.0,27438.0,16.31,-5971,5538,1058
2017-01-18,11850.0,12000.0,80597.0,16.52,-23495,19065,2256
2017-01-19,11950.0,12000.0,44300.0,16.52,-10557,317,10264
2017-01-20,12000.0,12150.0,62157.0,16.72,-39433,32667,6766
2017-01-23,12200.0,12100.0,114635.0,16.65,-14016,4449,9634
2017-01-24,12250.0,11950.0,96380.0,16.45,10441,-6513,-3848
2017-01-25,11900.0,11700.0,30259.0,16.1,-1194,3437,-1958
2017-01-26,11700.0,11700.0,52768.0,16.1,-1453,-2192,3345
2017-01-31,11800.0,11950.0,24807.0,16.45,-3492,3225,267
2017-02-01,12000.0,11950.0,92511.0,16.45,-1613,-358,2071
2017-02-02,11850.0,11650.0,140767.0,16.04,24743,-29748,5405
2017-02-03,11600.0,11600.0,65729.0,15.97,31451,-17217,-14574
2017-02-06,11550.0,11700.0,110374.0,16.1,-46934,29645,26599
2017-02-07,11850.0,11600.0,119748.0,15.97,-11237,16847,-5530
2017-02-08,11550.0,11600.0,70492.0,15.97,-1438,-6018,7170
2017-02-09,11600.0,11750.0,69661.0,16.17,-15745,1805,13940
2017-02-10,11800.0,12100.0,186941.0,16.65,-18584,18192,392
2017-02-13,12200.0,12100.0,195133.0,16.65,-30025,27330,2842
2017-02-14,12200.0,12150.0,93820.0,16.72,-1810,23226,-21416
2017-02-15,12100.0,12150.0,130716.0,16.72,-15167,19027,-3960
2017-02-16,12200.0,12650.0,230585.0,17.41,-5192,16783,-11591
2017-02-17,12650.0,12800.0,207134.0,17.62,-10451,29251,-20000
2017-02-20,12700.0,12700.0,169377.0,17.48,1053,-12640,-13913
2017-02-21,12900.0,12650.0,162005.0,17.41,17390,-33145,-5245
2017-02-22,12650.0,12400.0,208627.0,17.07,29759,-64559,15051
2017-02-23,12550.0,13000.0,460069.0,17.89,-83398,53558,30040
2017-02-24,13100.0,13350.0,217096.0,18.38,24090,-66067,33379
2017-02-27,13350.0,13350.0,100310.0,18.38,20774,-6764,-25910
2017-02-28,13400.0,13250.0,114371.0,18.24,-20811,17626,-17662
2017-03-02,13300.0,13250.0,136861.0,18.24,12751,11870,-41874
2017-03-03,13100.0,13200.0,125194.0,18.17,-24338,-1953,7483
2017-03-06,13200.0,13150.0,107923.0,18.1,-7584,-15951,3185
2017-03-07,13050.0,13400.0,126452.0,18.44,-49433,33870,-4902
2017-03-08,13550.0,13500.0,83224.0,18.58,-28397,19013,-10806
2017-03-09,13400.0,13500.0,78947.0,18.58,-16175,4164,12011
2017-03-10,13350.0,13450.0,85489.0,18.51,-17251,30389,-13139
2017-03-13,13450.0,13400.0,82015.0,18.44,-11186,23665,-12479
2017-03-14,13400.0,13150.0,101140.0,18.1,-2228,19740,-17526
2017-03-15,13200.0,13100.0,101224.0,18.03,-22931,291,24256
2017-03-16,13200.0,13000.0,182662.0,17.89,-6523,-6081,12604
2017-03-17,13100.0,12900.0,78420.0,17.76,-5740,2998,12742
2017-03-20,12900.0,13150.0,141473.0,18.1,-14798,10700,24307
2017-03-21,13350.0,12850.0,150582.0,17.69,43544,-5126,-23782
2017-03-22,12850.0,12750.0,131663.0,17.55,6732,158,8423
2017-03-23,12700.0,12500.0,203999.0,17.21,-24480,8117,26343
