Symbol,세아베스틸_시가(원),세아베스틸_종가(원),세아베스틸_거래량(주),세아베스틸_PER(IFRS-연결),세아베스틸_순매수수량(개인)(주),세아베스틸_순매수수량(기관계)(주),세아베스틸_순매수수량(외국인계)(주)
2006-04-20,16750.0,16650.0,29222.0,8.81,2072,-5862,0
2006-04-21,16650.0,16550.0,32670.0,8.76,5040,-7010,0
2006-04-24,16500.0,16150.0,50385.0,8.55,19465,-18580,0
2006-04-25,16000.0,16850.0,66052.0,8.92,-7240,17630,540
2006-04-26,16900.0,17150.0,67075.0,9.08,-21755,14585,0
2006-04-27,17250.0,16500.0,43680.0,8.73,3390,4900,-8180
2006-04-28,16500.0,16400.0,45140.0,8.68,6830,960,-7490
2006-05-02,16200.0,16850.0,48537.0,8.92,-21387,21347,0
2006-05-03,16500.0,16450.0,43770.0,8.71,-5650,6410,0
2006-05-04,16650.0,16300.0,24570.0,8.63,730,-940,90
2006-05-08,16550.0,17000.0,37800.0,9.0,-9070,9810,110
2006-05-09,16750.0,16300.0,24572.0,8.63,6550,-6530,-180
2006-05-10,16650.0,16400.0,35994.0,8.68,5120,-5100,-20
2006-05-11,16400.0,16650.0,50210.0,8.81,-4020,5310,0
2006-05-12,16600.0,16250.0,41565.0,8.6,5833,-10583,4980
2006-05-15,16150.0,15900.0,39722.0,8.41,-6570,6940,0
2006-05-16,16050.0,16000.0,27090.0,8.47,-3440,6590,-1600
2006-05-17,15750.0,15750.0,22691.0,8.34,2250,-2620,-2300
2006-05-18,15500.0,15500.0,47816.0,8.2,-5736,6510,30
2006-05-19,15550.0,15900.0,37256.0,8.41,-1076,-1150,3140
2006-05-22,15650.0,15750.0,19030.0,8.34,130,1240,-1350
2006-05-23,16000.0,15750.0,56220.0,8.34,-32130,35980,-3460
2006-05-24,15500.0,15900.0,28490.0,8.41,-3270,9440,-460
2006-05-25,15650.0,15550.0,41830.0,8.23,5990,-4960,-790
2006-05-26,15450.0,15550.0,19332.0,8.23,-3500,-1730,1850
2006-05-29,15600.0,15000.0,25813.0,7.94,14780,-13880,60
2006-05-30,14900.0,15400.0,36042.0,8.15,-4532,-108,560
2006-06-01,15150.0,15150.0,34675.0,8.02,-13785,12425,-620
2006-06-02,15300.0,15950.0,30200.0,8.44,-19990,19990,0
2006-06-05,16000.0,15950.0,33880.0,8.44,2530,-7160,5480
2006-06-07,15300.0,15950.0,36356.0,8.44,-15229,11319,4380
2006-06-08,16000.0,15800.0,72868.0,8.36,-10758,-17582,28210
2006-06-09,15800.0,16200.0,67170.0,8.57,-6750,-31700,37830
2006-06-12,16200.0,16400.0,46360.0,8.68,-10260,-15770,26000
2006-06-13,16350.0,16300.0,184140.0,8.63,-4630,-153310,159470
2006-06-14,16650.0,16300.0,45920.0,8.63,6820,-5130,1610
2006-06-15,16300.0,15650.0,29990.0,8.28,13040,-10140,-2590
2006-06-16,15800.0,16400.0,47180.0,8.68,-24730,24950,-40
2006-06-19,16200.0,15750.0,33880.0,8.34,12330,-12170,80
2006-06-20,15950.0,15500.0,35630.0,8.2,1500,-8330,7160
2006-06-21,15400.0,15400.0,33890.0,8.15,12790,-10870,-1950
2006-06-22,15350.0,15600.0,55830.0,8.26,-1060,-15830,15280
2006-06-23,15250.0,15000.0,37840.0,7.94,10000,-16330,0
2006-06-26,15000.0,15300.0,21430.0,8.1,-2500,-3440,450
2006-06-27,15100.0,15050.0,38050.0,7.96,5590,-8520,260
2006-06-28,14800.0,14850.0,40600.0,7.86,13680,-16350,-4720
2006-06-29,14900.0,15800.0,35210.0,8.36,-12410,9960,1570
2006-06-30,15850.0,16200.0,58420.0,8.57,-6150,3210,1360
2006-07-03,16200.0,15550.0,36931.0,8.23,23620,-19330,-10
2006-07-04,15650.0,15450.0,24640.0,8.18,2080,-1430,20
2006-07-05,15150.0,15500.0,27920.0,8.2,-2390,2180,30
2006-07-06,15500.0,15200.0,34230.0,8.04,11035,-4515,-1070
2006-07-07,15200.0,15150.0,37950.0,8.02,21770,-9710,-11340
2006-07-10,15050.0,15400.0,61740.0,8.15,-21800,13510,-170
2006-07-11,15600.0,15200.0,39140.0,8.04,20380,-22010,1630
2006-07-12,15300.0,14950.0,64420.0,7.91,32170,-29850,-10
2006-07-13,14950.0,14800.0,61610.0,7.83,20060,-27440,-340
2006-07-14,14500.0,14300.0,54095.0,7.57,25675,-28410,-1020
2006-07-18,14300.0,14200.0,46175.0,7.51,-11700,4080,-2810
2006-07-19,14350.0,14350.0,37550.0,7.59,-7090,-2280,500
2006-07-20,14500.0,15550.0,63510.0,8.23,-23900,18950,310
2006-07-21,15500.0,15150.0,36450.0,8.02,14420,-13570,-930
2006-07-24,14950.0,14850.0,49740.0,7.86,9620,-11780,0
2006-07-25,15100.0,15200.0,34140.0,8.04,-21250,19340,0
2006-07-26,15050.0,15100.0,15660.0,7.99,-3580,5010,-1680
2006-07-27,15300.0,15500.0,45940.0,8.2,-8730,11200,-170
2006-07-28,15200.0,15350.0,31140.0,8.12,3920,-4200,0
2006-07-31,15450.0,15500.0,25630.0,8.2,-13080,12870,0
2006-08-01,15300.0,15300.0,44650.0,8.1,-6730,4180,2150
2006-08-02,15500.0,15450.0,45000.0,8.18,-8590,1980,6400
2006-08-03,15300.0,15600.0,20893.0,8.26,-4690,420,-2020
2006-08-04,15400.0,16250.0,33984.0,8.6,-20870,18270,1150
2006-08-07,15900.0,15400.0,21547.0,8.15,10640,-12450,2210
2006-08-08,15400.0,16000.0,36568.0,8.47,-12920,8730,1410
2006-08-09,15950.0,16000.0,53312.0,8.47,1300,-3100,-1030
2006-08-10,15700.0,15650.0,59350.0,8.28,20799,-19800,-480
2006-08-11,15800.0,15900.0,27050.0,8.41,-10310,9360,-80
2006-08-14,16200.0,16050.0,41521.0,8.49,-8060,5390,-40
2006-08-16,16200.0,16250.0,27370.0,8.6,-11970,10060,10
2006-08-17,16100.0,16300.0,21660.0,8.63,-3170,2700,40
2006-08-18,16150.0,16250.0,32924.0,8.6,-1290,1610,-1630
2006-08-21,16450.0,15950.0,33821.0,8.44,8960,-9350,410
2006-08-22,15950.0,15700.0,57426.0,8.31,-13685,11499,120
2006-08-23,15600.0,16000.0,52670.0,8.47,-25370,25320,40
2006-08-24,16200.0,16200.0,35623.0,8.57,-16860,-1280,18440
2006-08-25,16200.0,16350.0,26120.0,8.65,-9020,5170,3790
2006-08-28,16400.0,16450.0,12791.0,8.71,-4350,3900,450
2006-08-29,16300.0,16450.0,13431.0,8.71,-3670,3750,-410
2006-08-30,16350.0,16300.0,15592.0,8.63,3258,-3470,-30
2006-08-31,16300.0,16750.0,29930.0,8.86,-21470,18940,2890
2006-09-01,16500.0,16500.0,19100.0,8.73,3070,-3740,200
2006-09-04,16500.0,16450.0,8050.0,8.71,-820,1640,310
2006-09-05,16250.0,16600.0,20741.0,8.79,2224,-2490,70
2006-09-06,16600.0,16350.0,39840.0,8.65,14010,-13650,0
2006-09-07,16350.0,16550.0,15500.0,8.76,-8422,7811,1350
2006-09-08,16550.0,16350.0,23480.0,8.65,2569,-2400,2201
2006-09-11,16250.0,16200.0,14210.0,8.57,4810,-4510,110
2006-09-12,16050.0,16200.0,14420.0,8.57,-680,860,-480
2006-09-13,16200.0,16200.0,8050.0,8.57,-2190,2970,-700
2006-09-14,16000.0,16650.0,110660.0,8.81,-25620,46840,-10080
2006-09-15,16650.0,16850.0,19720.0,8.92,-5530,5700,40
2006-09-18,16850.0,16950.0,28909.0,8.97,-15126,12486,220
2006-09-19,16650.0,16500.0,30000.0,8.73,11040,-10970,110
2006-09-20,16300.0,16650.0,15788.0,8.81,-4422,975,2960
2006-09-21,16600.0,16650.0,31200.0,8.81,390,-7260,6440
2006-09-22,16650.0,16650.0,15940.0,8.81,-3170,3330,280
2006-09-25,16750.0,16800.0,27600.0,8.89,-6580,6280,310
2006-09-26,16650.0,16500.0,20767.0,8.73,5593,-3990,-370
2006-09-27,16400.0,16950.0,32160.0,8.97,-21420,20460,10
2006-09-28,17000.0,17200.0,17092.0,9.1,-11560,11270,280
2006-09-29,16900.0,17450.0,14280.0,9.23,-6860,6380,270
2006-10-02,17500.0,17500.0,24730.0,9.26,-15900,15790,100
2006-10-04,17150.0,16600.0,40070.0,8.79,15870,-15570,670
2006-10-09,16800.0,16300.0,46380.0,8.63,-23665,13615,9000
2006-10-10,16500.0,16800.0,23580.0,8.89,-2265,-3400,5220
2006-10-11,16500.0,16750.0,13225.0,8.86,-3680,1400,920
2006-10-12,17150.0,17150.0,20620.0,9.08,-3030,-1240,3710
2006-10-13,16900.0,17500.0,29254.0,9.26,-17044,13404,2180
2006-10-16,17400.0,17550.0,9630.0,9.29,-3890,4070,-60
2006-10-17,17600.0,17500.0,27650.0,9.26,3210,-3400,-90
2006-10-18,17600.0,17600.0,35861.0,9.31,-12970,10360,-540
2006-10-19,17450.0,17550.0,34620.0,9.29,-740,70,-420
2006-10-20,17650.0,17500.0,19668.0,9.26,-4578,4638,-400
2006-10-23,17350.0,17650.0,15982.0,9.34,-4340,5870,-1760
2006-10-24,17550.0,17650.0,13651.0,9.34,1779,-1619,70
2006-10-25,17450.0,17800.0,75626.0,9.42,-13286,-41395,47750
2006-10-26,17800.0,17600.0,11850.0,9.31,600,-780,0
2006-10-27,17850.0,17500.0,18481.0,9.26,800,9660,-12070
2006-10-30,17850.0,17500.0,26510.0,9.26,40,-770,-190
2006-10-31,17600.0,17500.0,33030.0,9.26,-540,2080,-760
2006-11-01,17350.0,17400.0,48830.0,9.21,6930,8800,-15350
2006-11-02,17450.0,17850.0,52970.0,9.45,-1910,6680,-11890
2006-11-03,17550.0,18200.0,22820.0,9.63,-12540,8690,0
2006-11-06,18200.0,18050.0,16760.0,9.55,4030,-4480,340
2006-11-07,18150.0,18600.0,27540.0,9.84,-22140,14430,2600
2006-11-08,18900.0,18300.0,24720.0,9.68,2280,-13560,-710
2006-11-09,18200.0,18200.0,40740.0,9.63,5700,-13170,5500
2006-11-10,17950.0,18700.0,23479.0,9.9,-5129,6110,-1010
2006-11-13,18400.0,18450.0,17820.0,9.76,1190,3930,-5670
2006-11-14,18450.0,17850.0,39762.0,9.45,19510,-14720,-5520
2006-11-15,17750.0,17750.0,16251.0,9.39,5610,-4640,-610
2006-11-16,17600.0,17750.0,26020.0,9.39,-240,1180,-860
2006-11-17,18000.0,17700.0,27208.0,9.37,3315,-6125,2120
2006-11-20,17700.0,17450.0,26600.0,9.23,6210,-6230,-240
2006-11-21,17750.0,17550.0,29300.0,9.29,-450,-2310,2100
2006-11-22,17700.0,18700.0,38742.0,9.9,-12680,11430,-480
2006-11-23,18650.0,18250.0,23694.0,9.66,-2096,1566,-570
2006-11-24,18300.0,18950.0,23850.0,10.03,-17730,15100,1310
2006-11-27,19000.0,18550.0,14570.0,9.82,-1860,610,-560
2006-11-28,18550.0,17700.0,20550.0,9.37,10100,-9780,-190
2006-11-29,18150.0,18350.0,36840.0,9.71,3230,-5630,1030
2006-11-30,18200.0,18000.0,37930.0,9.53,17120,-19210,1710
2006-12-01,17900.0,18100.0,39590.0,9.58,10130,8580,-18860
2006-12-04,17900.0,17800.0,16120.0,9.42,6440,-7390,840
2006-12-05,17850.0,17950.0,45640.0,9.5,5210,-14440,8680
2006-12-06,17900.0,18300.0,28121.0,9.68,-8570,-12050,780
2006-12-07,18300.0,18200.0,27980.0,9.63,-8880,8130,0
2006-12-08,18050.0,18100.0,23080.0,9.58,-2730,6870,-4580
2006-12-11,17900.0,18150.0,10512.0,9.61,-150,140,-880
2006-12-12,18200.0,18000.0,28882.0,9.53,6708,-12750,6420
2006-12-13,18000.0,18150.0,28087.0,9.61,498,-6238,6960
2006-12-14,18050.0,18000.0,104880.0,9.53,15790,-50230,42770
2006-12-15,17950.0,18400.0,32500.0,9.74,2670,-2240,30
2006-12-18,18350.0,18300.0,21940.0,9.68,4420,-5360,670
2006-12-19,18200.0,18400.0,61190.0,9.74,-19810,24390,5410
2006-12-20,18500.0,19000.0,61391.0,10.06,-30270,18800,11370
2006-12-21,19150.0,18950.0,70230.0,10.03,16310,-22380,4980
2006-12-22,18900.0,19400.0,52820.0,10.27,-20820,2640,5690
2006-12-26,19500.0,19300.0,63695.0,10.21,-4351,-969,3320
2006-12-27,18850.0,18650.0,57880.0,9.87,16296,-3560,560
2006-12-28,18900.0,19500.0,36610.0,10.32,-24230,25980,-1310
2007-01-02,19500.0,18700.0,41970.0,11.14,10384,-12133,10890
2007-01-03,18850.0,18500.0,36602.0,11.02,-669,-18901,20290
2007-01-04,18350.0,17900.0,38314.0,10.66,9658,-8528,-1170
2007-01-05,17650.0,17200.0,61760.0,10.24,21150,-15210,-4790
2007-01-08,16900.0,17050.0,27306.0,10.15,-300,3920,-3620
2007-01-09,17050.0,17050.0,25050.0,10.15,10620,-8860,-1600
2007-01-10,16900.0,16250.0,239010.0,9.68,22478,-27508,5390
2007-01-11,16400.0,16900.0,49520.0,10.06,-1942,2942,1250
2007-01-12,16800.0,17250.0,37690.0,10.27,6630,-8990,2310
2007-01-15,17150.0,17100.0,46000.0,10.18,8250,-7400,-290
2007-01-16,16950.0,16900.0,20690.0,10.06,-900,1970,-990
2007-01-17,16800.0,17000.0,40310.0,10.12,-720,12540,-11300
2007-01-18,16800.0,17500.0,24020.0,10.42,-3840,3660,20
2007-01-19,17650.0,17400.0,26520.0,10.36,2620,-2950,-6400
2007-01-22,17250.0,17300.0,35840.0,10.3,5070,10280,-15840
2007-01-23,16950.0,16900.0,55220.0,10.06,4720,-24500,20450
2007-01-24,16800.0,17300.0,18310.0,10.3,-9840,12450,-2960
2007-01-25,17400.0,17050.0,14030.0,10.15,2290,4110,-6600
2007-01-26,17250.0,17000.0,24929.0,10.12,5024,-6243,1430
2007-01-29,17000.0,16850.0,15190.0,10.03,5510,-5270,160
2007-01-30,16950.0,17250.0,17928.0,10.27,-11133,11313,-260
2007-01-31,17300.0,17100.0,28710.0,10.18,900,2010,-1980
2007-02-01,17200.0,17050.0,22340.0,10.15,-4800,3030,250
2007-02-02,16900.0,17200.0,18925.0,10.24,310,970,-1080
2007-02-05,17050.0,16850.0,29440.0,10.03,14000,-9900,-3660
2007-02-06,16850.0,16950.0,26500.0,10.09,-3710,3480,240
2007-02-07,17200.0,16900.0,95596.0,10.06,18776,-8956,80
2007-02-08,16800.0,16800.0,56080.0,10.01,9230,-13500,3900
2007-02-09,16800.0,16500.0,33304.0,9.83,-954,-656,290
2007-02-12,16350.0,16350.0,33702.0,9.74,4730,-7090,2330
2007-02-13,16200.0,16600.0,42240.0,9.89,-3350,1450,520
2007-02-14,16550.0,16500.0,33056.0,9.83,-522,-2088,400
2007-02-15,16750.0,16400.0,38515.0,9.77,15525,-22875,8520
2007-02-16,16550.0,16400.0,39342.0,9.77,13932,-15642,8180
2007-02-20,16300.0,16400.0,26780.0,9.77,8918,-8918,0
2007-02-21,16450.0,16700.0,37230.0,9.95,-1590,-10040,9680
2007-02-22,16700.0,16600.0,71206.0,9.89,15956,-18336,-620
2007-02-23,16600.0,16500.0,81432.0,9.83,20752,-24312,-200
2007-02-26,16500.0,16300.0,447990.0,9.71,34635,-276615,7950
2007-02-27,16300.0,16350.0,100275.0,9.74,31880,-28010,-2340
2007-02-28,15650.0,16150.0,107825.0,9.62,-7018,-27470,-220
2007-03-02,16150.0,15900.0,96580.0,9.47,52830,-58920,-5630
2007-03-05,15650.0,15200.0,60947.0,9.05,22710,-21980,320
2007-03-06,15200.0,15550.0,34737.0,9.26,-3675,-4595,300
2007-03-07,15500.0,15450.0,63920.0,9.2,7666,-33546,-760
2007-03-08,15400.0,15600.0,95678.0,9.29,2510,2630,-11750
2007-03-09,15600.0,15750.0,46281.0,9.38,19490,-17910,-1220
2007-03-12,15750.0,15650.0,43960.0,9.32,34770,-32490,-2280
2007-03-13,15550.0,15500.0,57603.0,9.23,20830,-20590,150
2007-03-14,15250.0,15450.0,43927.0,9.2,2190,-9980,7800
2007-03-15,15700.0,15950.0,33419.0,9.5,-13422,12742,240
2007-03-16,16000.0,16150.0,26362.0,9.62,1218,-528,-470
2007-03-19,16100.0,15800.0,60811.0,9.41,29328,-31738,-500
2007-03-20,15800.0,15800.0,12990.0,9.41,-2150,-360,1510
2007-03-21,15750.0,15400.0,44286.0,9.17,5742,-1742,-4960
2007-03-22,15450.0,15500.0,47805.0,9.23,465,7755,-10340
2007-03-23,15600.0,15500.0,23590.0,9.23,-3270,-790,840
2007-03-26,15600.0,16000.0,42075.0,9.53,-18890,16700,810
2007-03-27,16000.0,16000.0,67912.0,9.53,-3296,8426,-7480
2007-03-28,16050.0,15500.0,62520.0,9.23,21910,-32690,8720
2007-03-29,15500.0,15800.0,70130.0,9.41,-25690,31830,270
2007-03-30,15950.0,15550.0,44914.0,9.26,21705,-4825,-16210
2007-04-02,15650.0,15850.0,84426.0,9.44,-14824,20814,1400
2007-04-03,16050.0,16350.0,312091.0,9.74,68337,-90720,8280
2007-04-04,16500.0,16500.0,132846.0,9.83,-25984,48054,-22740
2007-04-05,16600.0,16150.0,54971.0,9.62,-11710,10850,-140
2007-04-06,16300.0,16200.0,76566.0,9.65,-3570,27610,-280
2007-04-09,16500.0,17100.0,138796.0,10.18,-36120,55560,280
2007-04-10,17250.0,16950.0,108589.0,10.09,21864,3816,-7010
2007-04-11,16950.0,16700.0,99810.0,9.95,5370,-4920,-1780
2007-04-12,16650.0,16950.0,94780.0,10.09,1234,-1864,-230
2007-04-13,16850.0,17400.0,120160.0,10.36,16660,-19770,3510
2007-04-16,17500.0,17250.0,58350.0,10.27,12740,-4520,-8220
2007-04-17,17300.0,16800.0,77011.0,10.01,13376,-18636,6230
2007-04-18,16850.0,16800.0,46480.0,10.01,5820,-15270,650
2007-04-19,16700.0,16300.0,131973.0,9.71,13545,-66065,390
2007-04-20,16450.0,16450.0,68342.0,9.8,5992,-9862,3380
2007-04-23,16450.0,16700.0,103694.0,9.95,6261,-31551,24020
2007-04-24,16700.0,17050.0,100170.0,10.15,37999,-27829,-6170
2007-04-25,16900.0,16700.0,92663.0,9.95,18834,-19604,1060
2007-04-26,16900.0,17150.0,138153.0,10.21,18555,-16735,-820
2007-04-27,17350.0,17450.0,123011.0,10.39,16420,-28440,11620
2007-04-30,17200.0,17350.0,40740.0,10.33,-218,-7682,-1230
2007-05-02,17400.0,17800.0,90045.0,10.6,-11260,-3190,14390
2007-05-03,17550.0,17450.0,67579.0,10.39,7389,-5109,-3650
2007-05-04,17350.0,17050.0,67796.0,10.15,6876,-7836,960
2007-05-07,17100.0,17100.0,78237.0,10.18,26485,-28745,2120
2007-05-08,17000.0,16600.0,104354.0,9.89,40773,-46013,5270
2007-05-09,16600.0,16750.0,81235.0,9.98,16173,-24143,8040
2007-05-10,16750.0,16850.0,669589.0,10.03,79134,-473374,391980
2007-05-11,17050.0,18500.0,527768.0,11.02,120748,-101958,-28920
2007-05-14,18650.0,18900.0,726069.0,11.26,-74000,139520,-67730
2007-05-15,18650.0,17500.0,193134.0,10.42,44350,-42980,-2010
2007-05-16,17400.0,17500.0,104504.0,10.42,-5830,1770,3840
2007-05-17,17850.0,18000.0,271031.0,10.72,23590,-26870,2430
2007-05-18,18050.0,17900.0,279571.0,10.66,111887,-86587,-29110
2007-05-21,17400.0,17350.0,3416225.0,10.33,200572,2656038,-2825790
2007-05-22,18100.0,18500.0,1311266.0,11.02,650730,-434456,-198320
2007-05-23,18250.0,18000.0,398673.0,10.72,67462,-73972,12230
2007-05-25,17700.0,18000.0,270209.0,10.72,44170,-35520,-8530
2007-05-28,18100.0,17750.0,373857.0,10.57,71170,-64100,110
2007-05-29,17900.0,18700.0,530584.0,11.14,106787,-119347,-2580
2007-05-30,18700.0,19950.0,849146.0,11.88,76520,-49000,-30880
2007-05-31,20200.0,21800.0,887901.0,12.98,-38974,17594,-2540
2007-06-01,21000.0,20800.0,463969.0,12.39,-3463,-21097,23770
2007-06-04,21000.0,21000.0,291569.0,12.51,57879,-48019,-9760
2007-06-05,20900.0,21100.0,375010.0,12.57,40582,-762,-33320
2007-06-07,20550.0,21950.0,426724.0,13.07,36733,-9233,-21310
2007-06-08,21350.0,20700.0,326179.0,12.33,42124,-57444,23730
2007-06-11,21000.0,20500.0,239176.0,12.21,35709,-36299,3150
2007-06-12,20200.0,20000.0,239945.0,11.91,86404,-110634,18620
2007-06-13,20000.0,20250.0,337723.0,12.06,114285,-112785,-5810
2007-06-14,20500.0,20150.0,284184.0,12.0,69068,-74958,5270
2007-06-15,20450.0,20700.0,367768.0,12.33,70984,-91534,26070
2007-06-18,21100.0,21000.0,265511.0,12.51,-14280,-3750,25430
2007-06-19,21050.0,20800.0,244200.0,12.39,4270,-31320,-1590
2007-06-20,21000.0,19900.0,345782.0,11.85,25293,-30083,-300
2007-06-21,19700.0,19800.0,364681.0,11.79,-27319,-80961,-10870
2007-06-22,19800.0,19000.0,220352.0,11.32,-6940,-23130,7960
2007-06-25,18950.0,19200.0,157139.0,11.43,-16118,-12352,-4780
2007-06-26,19000.0,18950.0,172785.0,11.29,-65793,24683,-16810
2007-06-27,19300.0,19800.0,207738.0,11.79,-38660,-5410,31340
2007-06-28,20100.0,19650.0,142030.0,11.7,-5440,9840,-45400
2007-06-29,19600.0,19900.0,111602.0,11.85,-15223,26733,-6330
2007-07-02,19750.0,20100.0,120200.0,11.97,10510,-16780,-7710
2007-07-03,20300.0,20100.0,138915.0,11.97,14541,-16781,-670
2007-07-04,20100.0,20350.0,294031.0,12.12,19050,-15990,-1760
2007-07-05,20450.0,20300.0,130786.0,12.09,4490,-2530,120
2007-07-06,20150.0,20000.0,135841.0,11.91,8551,-2601,-1990
2007-07-09,20050.0,20850.0,331646.0,12.42,17549,-43759,-4380
2007-07-10,20850.0,20600.0,155733.0,12.27,28970,13430,-33190
2007-07-11,20500.0,21000.0,189207.0,12.51,29897,-17877,-3140
2007-07-12,21100.0,23700.0,941992.0,14.11,-183345,255225,-81200
2007-07-13,24500.0,23800.0,718892.0,14.17,-83140,111760,-24820
2007-07-16,24450.0,24150.0,338113.0,14.38,83810,-79900,-4880
2007-07-18,24050.0,25200.0,497215.0,15.01,-162724,15004,145250
2007-07-19,25200.0,25000.0,220984.0,14.89,21520,-46710,23520
2007-07-20,25100.0,25000.0,180229.0,14.89,-1670,-1500,-3450
2007-07-23,24650.0,24400.0,208831.0,14.53,9692,-11172,1810
2007-07-24,24500.0,24850.0,369379.0,14.8,-50380,144680,670
2007-07-25,24550.0,26500.0,339500.0,15.78,-59430,38460,-4020
2007-07-26,26950.0,26400.0,298032.0,15.72,-103410,94440,8910
2007-07-27,25350.0,25800.0,229313.0,15.36,-43640,23020,-6560
2007-07-30,25000.0,25750.0,126383.0,15.34,-3683,14533,3540
2007-07-31,25750.0,25050.0,158915.0,14.92,18963,-15913,-1640
2007-08-01,24900.0,24000.0,162246.0,14.29,18456,-12396,-5140
2007-08-02,24000.0,23350.0,258970.0,13.91,50946,-41516,-9460
2007-08-03,23600.0,24900.0,199674.0,14.83,-30040,34550,-4280
2007-08-06,24100.0,24200.0,82663.0,14.41,19790,-12190,-7720
2007-08-07,24800.0,24000.0,94365.0,14.29,14930,-16290,470
2007-08-08,24100.0,24750.0,86503.0,14.74,-32043,30523,-2190
2007-08-09,25100.0,23900.0,117781.0,14.23,24530,1270,-24440
2007-08-10,23000.0,22800.0,133152.0,13.58,12220,-9750,-1560
2007-08-13,22500.0,22800.0,117958.0,13.58,-25600,27990,3410
2007-08-14,23000.0,22150.0,59659.0,13.19,-9657,9047,130
2007-08-16,21050.0,19200.0,285496.0,11.43,40326,-41606,6760
2007-08-17,19000.0,18850.0,196607.0,11.23,10930,-23720,-180
2007-08-20,19400.0,20500.0,117938.0,12.21,14718,-12818,-1060
2007-08-21,20600.0,20650.0,140430.0,12.3,-44143,10693,33180
2007-08-22,20650.0,21750.0,166791.0,12.95,-56840,73830,-19220
2007-08-23,21850.0,22600.0,159440.0,13.46,-10470,12020,-2750
2007-08-24,22200.0,21900.0,296045.0,13.04,26240,-56380,-3390
2007-08-27,22300.0,21850.0,146436.0,13.01,28721,-15931,-5970
2007-08-28,21800.0,22550.0,190290.0,13.43,9890,-1680,-9360
2007-08-29,21550.0,23500.0,309080.0,14.0,-72879,47099,20400
2007-08-30,24400.0,24000.0,264579.0,14.29,-28830,-34050,61660
2007-08-31,24100.0,24200.0,121132.0,14.41,-42264,28824,10700
2007-09-03,24200.0,24200.0,92634.0,14.41,-12300,-9300,2820
2007-09-04,24050.0,24200.0,118569.0,14.41,7440,18430,-1860
2007-09-05,24600.0,24000.0,126057.0,14.29,36240,-27360,-6980
2007-09-06,23750.0,24250.0,142475.0,14.44,1789,4831,-39830
2007-09-07,24200.0,23500.0,108630.0,14.0,19270,13620,-32620
2007-09-10,22600.0,22550.0,116772.0,13.43,14680,-1310,-12740
2007-09-11,22550.0,22650.0,155861.0,13.49,29951,-50471,3220
2007-09-12,22800.0,21500.0,126880.0,12.8,-3798,-21342,8620
2007-09-13,21800.0,22200.0,118543.0,13.22,1210,-9180,7200
2007-09-14,22250.0,21800.0,111034.0,12.98,48724,-47124,-2590
2007-09-17,22600.0,23700.0,588914.0,14.11,146279,-145119,-790
2007-09-18,23950.0,24000.0,225934.0,14.29,26365,-45605,18380
2007-09-19,24950.0,23800.0,208529.0,14.17,-12635,28795,-6770
2007-09-20,23500.0,22600.0,290764.0,13.46,125293,-136973,9880
2007-09-21,22900.0,22650.0,258876.0,13.49,26261,-117733,6482
2007-09-27,22950.0,23050.0,84556.0,13.73,-7570,13680,7980
2007-09-28,23050.0,24000.0,130498.0,14.29,-42020,56410,-8680
2007-10-01,23800.0,23550.0,144945.0,14.02,40589,-39409,4270
2007-10-02,23950.0,23550.0,164420.0,14.02,34530,-34210,-960
2007-10-04,23550.0,22350.0,285984.0,13.31,121754,-109804,14700
2007-10-05,22350.0,22000.0,144707.0,13.1,31079,-5389,-27400
2007-10-08,22150.0,21750.0,208338.0,12.95,-11755,-37135,3240
2007-10-09,21600.0,22000.0,116170.0,13.1,-20620,11610,1800
2007-10-10,22200.0,22300.0,119121.0,13.28,-10840,12810,-1170
2007-10-11,22150.0,22950.0,137993.0,13.67,-20179,19449,220
2007-10-12,22750.0,22150.0,132091.0,13.19,8017,7943,-14560
2007-10-15,22000.0,21550.0,114650.0,12.83,12178,-10268,-1740
2007-10-16,21500.0,20300.0,201761.0,12.09,14090,-14860,-5750
2007-10-17,20000.0,19400.0,229366.0,11.55,93155,12825,-106580
2007-10-18,19450.0,18800.0,280450.0,11.2,128177,-20767,-101740
2007-10-19,18600.0,19200.0,100911.0,11.43,-5510,-1110,8420
2007-10-22,18050.0,18700.0,136490.0,11.14,-37660,50100,-7590
2007-10-23,18800.0,20050.0,169707.0,11.94,-4392,16942,-10850
2007-10-24,20350.0,19150.0,236253.0,11.4,-33666,72136,-36870
2007-10-25,19450.0,19550.0,180153.0,11.64,-4780,19030,-7770
2007-10-26,19250.0,20500.0,263480.0,12.21,-163960,174190,-10770
2007-10-29,20500.0,21300.0,132478.0,12.68,-47179,55629,-8500
2007-10-30,20550.0,19450.0,422327.0,11.58,51237,-110170,102160
2007-10-31,19500.0,20300.0,156177.0,12.09,-81264,-3753,84760
2007-11-01,20600.0,20300.0,388434.0,12.09,-66080,-150040,221160
2007-11-02,20000.0,20250.0,170130.0,12.06,-78440,-8180,88290
2007-11-05,20050.0,20000.0,98444.0,11.91,-16962,-9248,27910
2007-11-06,20100.0,19100.0,160100.0,11.37,39564,-6550,-32714
2007-11-07,19300.0,18950.0,78590.0,11.29,677,9253,-10030
2007-11-08,18950.0,17850.0,278920.0,10.63,88333,-112143,-4370
2007-11-09,17750.0,17500.0,238956.0,10.42,-5010,-69090,4780
