Symbol,무학_시가(원),무학_종가(원),무학_거래량(주),무학_PER(IFRS-연결),무학_순매수수량(개인)(주),무학_순매수수량(기관계)(주),무학_순매수수량(외국인계)(주)
2009-05-11,4625.0,4700.0,217989.0,134.72,45231,-66996,20265
2009-05-12,4700.0,4760.0,210279.0,136.43,-10261,-20307,2568
2009-05-13,4760.0,4850.0,209148.0,139.02,16675,-22091,11892
2009-05-14,4800.0,4760.0,175295.0,136.43,-18171,0,-11829
2009-05-15,4760.0,5050.0,250160.0,144.77,-20476,7125,2851
2009-05-18,5130.0,5130.0,380895.0,147.04,10388,-16000,-23188
2009-05-19,5150.0,5130.0,151374.0,147.04,-35727,29954,5623
2009-05-20,5140.0,5170.0,194266.0,148.2,-62536,34545,5791
2009-05-21,5120.0,5130.0,143579.0,147.04,-35065,9573,-11708
2009-05-22,5100.0,5120.0,142741.0,146.76,-41210,12599,1709
2009-05-25,5080.0,5000.0,210237.0,143.31,-21298,6653,-18895
2009-05-26,5000.0,4885.0,122519.0,140.04,12031,1500,-1031
2009-05-27,4930.0,4675.0,223455.0,134.01,43709,-10346,-8493
2009-05-28,4685.0,4615.0,162665.0,132.3,-48731,21160,-2011
2009-05-29,4700.0,4700.0,75111.0,134.72,-11732,-4879,16511
2009-06-01,4770.0,4690.0,106999.0,134.44,8322,-19374,11052
2009-06-02,4730.0,4735.0,185259.0,135.72,8820,-14547,5727
2009-06-03,4705.0,4700.0,95762.0,134.72,-22219,-9330,-2124
2009-06-04,4690.0,4630.0,98088.0,132.73,-33061,-8190,2525
2009-06-05,4645.0,4630.0,117521.0,132.73,-26815,-5134,-8251
2009-06-08,4560.0,4690.0,72615.0,134.44,-1753,-4350,6103
2009-06-09,4690.0,4660.0,79842.0,133.57,20639,-30422,-10217
2009-06-10,4600.0,4635.0,67501.0,132.86,2608,303,-2911
2009-06-11,4600.0,4640.0,87584.0,133.01,-31089,0,1183
2009-06-12,4640.0,4650.0,41463.0,133.29,-11485,-1400,885
2009-06-15,4625.0,4640.0,63733.0,133.01,-26029,-2011,-1960
2009-06-16,4600.0,4600.0,55805.0,131.86,-11386,-7000,291
2009-06-17,4570.0,4580.0,26226.0,131.3,-1137,-7006,-1857
2009-06-18,4580.0,4540.0,28260.0,130.15,9527,-4000,-1237
2009-06-19,4525.0,4545.0,165354.0,130.27,-12690,-15024,-1576
2009-06-22,4545.0,4555.0,31670.0,130.55,3760,-7000,2948
2009-06-23,4515.0,4475.0,74602.0,128.28,14483,-37393,-7090
2009-06-24,4475.0,4370.0,88093.0,125.26,-12245,0,-17755
2009-06-25,4400.0,4450.0,75818.0,127.57,-47307,-508,8691
2009-06-26,4450.0,4465.0,14856.0,128.0,309,-123,-186
2009-06-29,4465.0,4380.0,20144.0,125.54,3796,-730,-66
2009-06-30,4345.0,4295.0,44932.0,123.12,13214,-13285,71
2009-07-01,4280.0,4430.0,18385.0,126.98,54,-923,869
2009-07-02,4465.0,4490.0,21932.0,128.72,96,-2269,2173
2009-07-03,4430.0,4450.0,15779.0,127.57,-131,0,131
2009-07-06,4500.0,4385.0,20790.0,125.7,4846,-3913,-933
2009-07-07,4390.0,4480.0,32928.0,128.41,17183,-10000,957
2009-07-08,4420.0,4500.0,30751.0,129.0,-19233,19356,-123
2009-07-09,4490.0,4530.0,48624.0,129.84,0,0,0
2009-07-10,4530.0,4490.0,18124.0,128.72,110,0,-110
2009-07-13,4490.0,4380.0,42460.0,125.54,4722,11946,-4668
2009-07-14,4390.0,4330.0,8513.0,124.11,215,0,-215
2009-07-15,4340.0,4450.0,515426.0,127.57,-101592,0,592
2009-07-16,4475.0,4440.0,99801.0,127.29,2173,0,-2173
2009-07-17,4430.0,4420.0,73055.0,126.7,20089,-9615,-2948
2009-07-20,4400.0,4410.0,60498.0,126.42,-20577,19600,977
2009-07-21,4415.0,4530.0,131798.0,129.84,40769,-18310,-3206
2009-07-22,4540.0,4560.0,84371.0,130.71,29689,-16602,-1523
2009-07-23,4620.0,4760.0,244290.0,136.43,-3558,-15217,8447
2009-07-24,4790.0,4740.0,56969.0,135.87,9942,1269,-1211
2009-07-27,4750.0,4765.0,40938.0,136.59,2355,-4033,678
2009-07-28,4775.0,4755.0,79912.0,136.31,-14046,390,2936
2009-07-29,4750.0,4700.0,34729.0,134.72,4961,-6184,-1277
2009-07-30,4630.0,4680.0,31735.0,134.16,-462,-3592,854
2009-07-31,4695.0,4680.0,44910.0,134.16,896,-5067,-854
2009-08-03,4680.0,4680.0,81384.0,134.16,-30524,13061,-1268
2009-08-04,4665.0,4715.0,288736.0,135.16,-82030,-793,23
2009-08-05,4710.0,4820.0,81977.0,138.18,3081,-2097,878
2009-08-06,4840.0,4850.0,50427.0,139.02,-1276,6000,80
2009-08-07,4870.0,4845.0,72735.0,138.89,45184,-53400,-658
2009-08-10,4840.0,4855.0,83464.0,139.17,28737,-9121,-113
2009-08-11,4880.0,4930.0,94541.0,141.32,31021,-5456,1185
2009-08-12,5000.0,4975.0,45957.0,142.59,-3787,-1377,-3598
2009-08-13,4995.0,4965.0,83331.0,142.31,10735,1377,0
2009-08-14,5010.0,4800.0,203258.0,137.59,39644,-9150,-4299
2009-08-17,4815.0,4730.0,147085.0,135.59,-8092,5150,-6003
2009-08-18,4700.0,4685.0,142549.0,134.29,-16647,3640,-1663
2009-08-19,4700.0,4620.0,67880.0,132.42,-12019,4940,-921
2009-08-20,4620.0,4610.0,82150.0,132.14,-14020,10792,3228
2009-08-21,4630.0,4640.0,29026.0,133.01,2262,-4000,2389
2009-08-24,4660.0,4670.0,71461.0,133.85,32539,-24000,-2790
2009-08-25,4680.0,4650.0,38231.0,133.29,-8895,-756,-3349
2009-08-26,4700.0,4610.0,42945.0,132.14,4022,-3132,-890
2009-08-27,4605.0,4620.0,37150.0,132.42,-3220,-2231,1621
2009-08-28,4625.0,4725.0,72434.0,135.44,17710,-4769,4503
2009-08-31,4760.0,4745.0,96539.0,136.03,34116,-33000,-946
2009-09-01,4745.0,4730.0,111927.0,135.59,34659,-8490,1272
2009-09-02,4720.0,4690.0,62995.0,134.44,30978,-8190,418
2009-09-03,4680.0,4830.0,136431.0,138.46,8237,34000,6592
2009-09-04,4830.0,4915.0,160893.0,140.88,-2887,38531,1076
2009-09-07,4930.0,4920.0,152570.0,141.04,10154,-461,-2193
2009-09-08,4980.0,4855.0,40969.0,139.17,9042,-350,984
2009-09-09,4895.0,4800.0,52269.0,137.59,-13724,20000,404
2009-09-10,4840.0,4875.0,89761.0,139.73,-13766,14000,14199
2009-09-11,4875.0,4900.0,96493.0,140.45,17219,0,25976
2009-09-14,4900.0,4910.0,69807.0,140.76,-6585,-8000,38212
2009-09-15,4900.0,4935.0,108182.0,141.47,35425,-35000,38839
2009-09-16,4950.0,4955.0,120703.0,142.03,-12733,0,49920
2009-09-17,4975.0,5120.0,256667.0,146.76,34786,-9000,9014
2009-09-18,5120.0,5100.0,77585.0,146.2,21313,0,2957
2009-09-21,5150.0,5050.0,67916.0,144.77,24301,0,-92
2009-09-22,4960.0,5000.0,71119.0,143.31,-7771,0,32092
2009-09-23,5050.0,4960.0,42833.0,142.19,24798,0,-2845
2009-09-24,4900.0,4925.0,53680.0,141.16,31592,-1554,-3966
2009-09-25,4850.0,4850.0,38957.0,139.02,2620,0,8675
2009-09-28,4915.0,4835.0,18241.0,138.58,-2004,0,2004
2009-09-29,4880.0,4895.0,19014.0,140.32,-5906,0,5906
2009-09-30,4895.0,4875.0,12958.0,139.73,-3480,0,3070
2009-10-01,4820.0,4845.0,8190.0,138.89,1760,0,-2170
2009-10-05,4400.0,4745.0,27607.0,136.03,-11016,10000,-5404
2009-10-06,4835.0,4795.0,12061.0,137.46,-5712,0,5292
2009-10-07,4900.0,4940.0,44867.0,141.6,-9049,10000,-951
2009-10-08,4910.0,4945.0,22784.0,141.75,-9402,9470,-141
2009-10-09,5000.0,4960.0,48082.0,142.19,163,176,-339
2009-10-12,4990.0,4980.0,11034.0,142.75,-4052,3639,-202
2009-10-13,5000.0,4980.0,23860.0,142.75,-15286,17000,-2244
2009-10-14,4990.0,4905.0,15499.0,140.6,1525,-1482,-773
2009-10-15,4990.0,5040.0,50432.0,144.46,-28462,29764,-1052
2009-10-16,5040.0,4980.0,12893.0,142.75,1588,0,-318
2009-10-19,4920.0,4925.0,32406.0,141.16,19581,-330,-3591
2009-10-20,4900.0,4925.0,52555.0,141.16,18971,13086,-432
2009-10-21,4965.0,4900.0,25425.0,140.45,16971,0,0
2009-10-22,4840.0,4890.0,15946.0,140.17,-2024,4311,-1897
2009-10-23,4850.0,4950.0,17621.0,141.88,5281,360,469
2009-10-26,4900.0,4870.0,46201.0,139.61,-4177,29200,-9273
2009-10-27,4870.0,4870.0,37711.0,139.61,-9763,9350,-4430
2009-10-28,4860.0,4795.0,26552.0,137.46,-7098,0,-4443
2009-10-29,4780.0,4795.0,30624.0,137.46,-17660,20258,-2598
2009-10-30,4775.0,4810.0,15630.0,137.87,8638,-3000,-409
2009-11-02,4730.0,4775.0,26775.0,136.87,-12678,10000,-3654
2009-11-03,4830.0,4800.0,33200.0,137.59,4474,14410,-18194
2009-11-04,4820.0,4740.0,36727.0,135.87,11725,-4500,-5587
2009-11-05,4795.0,4740.0,11127.0,135.87,3748,0,-3919
2009-11-06,4815.0,4690.0,12833.0,134.44,3686,-3118,-1058
2009-11-09,4700.0,4675.0,19114.0,134.01,5347,-4880,-467
2009-11-10,4700.0,4580.0,20779.0,131.3,6255,0,-5055
2009-11-11,4645.0,4545.0,32807.0,130.27,13539,-2814,-5225
2009-11-12,4580.0,4500.0,30375.0,129.0,14131,0,-1392
2009-11-13,4565.0,4500.0,34082.0,129.0,2156,0,244
2009-11-16,4575.0,4480.0,23889.0,128.41,7469,-750,-547
2009-11-17,4480.0,4500.0,6343.0,129.0,1589,0,100
2009-11-18,4470.0,4500.0,10151.0,129.0,1158,-1582,424
2009-11-19,4495.0,4540.0,24440.0,130.15,7270,-4,-357
2009-11-20,4590.0,4460.0,22841.0,127.85,6200,-5830,-300
2009-11-23,4470.0,4365.0,27813.0,125.11,9928,-8860,-2980
2009-11-24,4390.0,4375.0,19064.0,125.42,2871,0,-1353
2009-11-25,4400.0,4460.0,22884.0,127.85,5222,0,-1631
2009-11-26,4410.0,4360.0,37267.0,124.98,26254,-5709,-4073
2009-11-27,4360.0,4235.0,45527.0,121.41,12132,-4395,-2834
2009-11-30,4215.0,4280.0,9325.0,122.68,788,0,-425
2009-12-01,4205.0,4360.0,21288.0,124.98,7522,0,-319
2009-12-02,4400.0,4330.0,13266.0,124.11,4568,0,-623
2009-12-03,4385.0,4330.0,24032.0,124.11,13223,0,-1138
2009-12-04,4330.0,4370.0,2763.0,125.26,111,0,-38
2009-12-07,4370.0,4350.0,18152.0,124.7,3491,0,-79
2009-12-08,4460.0,4390.0,5159.0,125.82,335,0,-262
2009-12-09,4440.0,4360.0,10007.0,124.98,181,0,-1111
2009-12-10,4320.0,4360.0,20429.0,124.98,972,-30,-823
2009-12-11,4350.0,4370.0,9593.0,125.26,3712,-2264,-1378
2009-12-14,4370.0,4390.0,13428.0,125.82,449,0,-379
2009-12-15,4430.0,4435.0,39657.0,127.13,-2206,0,0
2009-12-16,4435.0,4490.0,22781.0,128.72,2700,0,0
2009-12-17,4535.0,4500.0,14264.0,129.0,6314,-6,0
2009-12-18,4505.0,4515.0,1008900.0,129.43,997785,0,0
2009-12-21,4540.0,4525.0,17923.0,129.71,8752,0,0
2009-12-22,4525.0,4520.0,468792.0,129.56,1080,0,0
2009-12-23,4475.0,4515.0,9962.0,129.43,3080,0,0
2009-12-24,4485.0,4580.0,18711.0,131.3,3089,0,0
2009-12-28,4590.0,4555.0,8520.0,130.55,0,0,0
2009-12-29,4530.0,4630.0,8777.0,132.73,500,0,0
2009-12-30,4540.0,4630.0,27674.0,132.73,-12119,0,0
2010-01-04,4580.0,4580.0,25178.0,2.65,-2881,0,0
2010-01-05,4600.0,4575.0,76933.0,2.65,0,0,0
2010-01-06,4530.0,4630.0,37975.0,2.68,0,0,0
2010-01-07,4610.0,4540.0,41248.0,2.63,31,0,-31
2010-01-08,4580.0,4500.0,11593.0,2.6,1300,-1300,0
2010-01-11,4500.0,4490.0,1036270.0,2.6,-1026614,0,0
2010-01-12,4530.0,4520.0,10466.0,2.62,1382,0,0
2010-01-13,4550.0,4495.0,6066.0,2.6,11,0,0
2010-01-14,4490.0,4440.0,13383.0,2.57,9595,0,0
2010-01-15,4520.0,4450.0,9502.0,2.57,0,0,0
2010-01-18,4450.0,4400.0,18143.0,2.55,0,0,0
2010-01-19,4460.0,4370.0,52720.0,2.53,21365,-1293,0
2010-01-20,4370.0,4365.0,46634.0,2.53,-6100,6100,0
2010-01-21,4390.0,4390.0,11044.0,2.54,-1344,1344,0
2010-01-22,4360.0,4310.0,24759.0,2.49,504,-504,0
2010-01-25,4215.0,4240.0,39999.0,2.45,-9840,9840,0
2010-01-26,4300.0,4245.0,53529.0,2.46,10038,0,-10038
2010-01-27,4290.0,4270.0,10595.0,2.47,-1680,1680,0
2010-01-28,4295.0,4290.0,8866.0,2.48,-1008,1008,0
2010-01-29,4280.0,4250.0,8561.0,2.46,-672,672,0
2010-02-01,4195.0,4270.0,10633.0,2.47,4071,-4071,0
2010-02-02,4270.0,4240.0,11589.0,2.45,3330,0,-3330
2010-02-03,4350.0,4500.0,42726.0,2.6,-27120,27120,0
2010-02-04,4415.0,4500.0,10740.0,2.6,250,-250,0
2010-02-05,4490.0,4450.0,5494.0,2.57,0,0,0
2010-02-08,4445.0,4450.0,2873.0,2.57,-250,250,0
2010-02-09,4360.0,4375.0,2437.0,2.53,0,0,0
2010-02-10,4445.0,4410.0,4013.0,2.55,0,0,0
2010-02-11,4410.0,4475.0,4950.0,2.59,0,0,0
2010-02-12,4475.0,4365.0,19614.0,2.53,6886,-6886,0
2010-02-16,4400.0,4375.0,12862.0,2.53,6037,-6037,0
2010-02-17,4355.0,4310.0,19759.0,2.49,9850,-9850,0
2010-02-18,4340.0,4340.0,40593.0,2.51,500,-500,0
2010-02-19,4340.0,4190.0,58296.0,2.42,35863,-35863,0
2010-02-22,4195.0,4205.0,19279.0,2.43,0,0,0
2010-02-23,4285.0,4280.0,24019.0,2.48,0,0,0
2010-02-24,4280.0,4215.0,13031.0,2.44,3045,-3045,0
2010-02-25,4195.0,4215.0,10839.0,2.44,0,0,0
2010-02-26,4220.0,4255.0,14706.0,2.46,0,0,0
2010-03-02,4255.0,4335.0,9428.0,2.51,0,0,0
2010-03-03,4335.0,4395.0,119466.0,2.54,4905,-2000,88
2010-03-04,4395.0,4355.0,17162.0,2.52,88,0,-88
2010-03-05,4375.0,4340.0,10907.0,2.51,0,0,0
2010-03-08,4395.0,4295.0,39599.0,2.49,65,0,-65
2010-03-09,4295.0,4330.0,29251.0,2.51,1015,0,-1015
2010-03-10,4355.0,4320.0,10025.0,2.5,1000,0,-1000
2010-03-11,4325.0,4325.0,12052.0,2.5,0,0,0
2010-03-12,4325.0,4350.0,5537.0,2.52,0,0,0
2010-03-15,4350.0,4320.0,17945.0,2.5,2937,-2937,0
2010-03-16,4315.0,4335.0,25361.0,2.51,0,0,0
2010-03-17,4335.0,4430.0,16830.0,2.56,0,0,0
2010-03-18,4390.0,4400.0,14750.0,2.55,-215,0,0
2010-03-19,4435.0,4425.0,20097.0,2.56,500,-500,0
2010-03-22,4420.0,4395.0,11786.0,2.54,0,0,0
2010-03-23,4410.0,4405.0,16250.0,2.55,100,0,-100
2010-03-24,4405.0,4385.0,18534.0,2.54,3132,-3132,0
2010-03-25,4355.0,4390.0,12484.0,2.54,-700,700,0
2010-03-26,4375.0,4420.0,14935.0,2.56,60,-60,0
2010-03-29,4405.0,4395.0,27141.0,2.54,30,0,-30
2010-03-30,4405.0,4430.0,10955.0,2.56,0,0,0
2010-03-31,4430.0,4425.0,15018.0,2.56,0,0,0
2010-04-01,4355.0,4425.0,20945.0,2.56,11230,0,0
2010-04-02,4410.0,4430.0,11560.0,2.56,3770,0,0
2010-04-05,4440.0,4440.0,40481.0,2.57,-8000,0,0
2010-04-06,4425.0,4590.0,150090.0,2.66,14992,-6922,0
2010-04-07,4590.0,4610.0,50806.0,2.67,1572,500,0
2010-04-08,4640.0,4630.0,32480.0,2.68,-12000,-2000,0
2010-04-09,4630.0,4625.0,64558.0,2.68,-19291,15096,0
2010-04-12,4640.0,4675.0,48483.0,2.7,-2223,0,-1210
2010-04-13,4690.0,4780.0,185192.0,2.77,92166,-2246,-58737
2010-04-14,4810.0,4750.0,28134.0,2.75,10292,0,-7864
2010-04-15,4775.0,4720.0,21046.0,2.73,0,0,0
2010-04-16,4720.0,4720.0,52845.0,2.73,18057,498,-7540
2010-04-19,4700.0,4695.0,19221.0,2.72,-2485,0,0
2010-04-20,4750.0,4815.0,210981.0,2.79,82373,-360,137
2010-04-21,4815.0,4805.0,44555.0,2.78,16483,0,32
2010-04-22,4805.0,4805.0,24408.0,2.78,42,0,0
2010-04-23,4830.0,4840.0,35104.0,2.8,3325,0,0
2010-04-26,4800.0,4820.0,27774.0,2.79,1551,0,48
2010-04-27,4810.0,4830.0,44028.0,2.79,10000,0,0
2010-04-28,4835.0,4800.0,75630.0,2.78,4790,-1589,24
2010-04-29,4825.0,4775.0,22683.0,2.76,4100,0,-4070
2010-04-30,4805.0,4770.0,51906.0,2.76,0,0,0
2010-05-03,4750.0,4660.0,45957.0,2.7,33,0,-33
2010-05-04,4675.0,4700.0,14588.0,2.72,76,-76,119
2010-05-06,4715.0,4555.0,28605.0,2.64,-3451,0,-1385
2010-05-07,4470.0,4395.0,55525.0,2.54,-22438,10300,790
2010-05-10,4395.0,4510.0,22566.0,2.61,1187,-823,-2
2010-05-11,4605.0,4530.0,15954.0,2.62,729,0,-729
2010-05-12,4595.0,4510.0,11380.0,2.61,353,-69,-59
2010-05-13,4470.0,4500.0,30496.0,2.6,575,-396,571
2010-05-14,4500.0,4535.0,21236.0,2.62,948,-504,-3
2010-05-17,4550.0,4510.0,10406.0,2.61,80,0,-80
2010-05-18,4500.0,4495.0,17062.0,2.6,50,0,-50
2010-05-19,4480.0,4580.0,21281.0,2.65,96,0,-96
2010-05-20,4470.0,4450.0,40093.0,2.57,-395,-4500,5968
2010-05-24,4480.0,4430.0,30321.0,2.56,12934,-4500,-220
2010-05-25,4430.0,4310.0,53867.0,2.49,-1574,1347,227
2010-05-26,4290.0,4290.0,55116.0,2.48,5262,-4270,-736
2010-05-27,4320.0,4360.0,30868.0,2.52,19274,-5000,342
2010-05-28,4385.0,4400.0,44998.0,2.55,6714,-6500,-214
2010-05-31,4420.0,4400.0,37615.0,2.55,1469,-2000,441
2010-06-01,4420.0,4390.0,23646.0,2.54,5011,-5000,-41
2010-06-03,4410.0,4400.0,32965.0,2.55,356,-200,-226
2010-06-04,4400.0,4395.0,26508.0,2.54,3902,-3600,-302
2010-06-07,4310.0,4495.0,72579.0,2.6,-35832,35832,0
2010-06-08,4480.0,4480.0,49600.0,2.59,-3367,6420,58
2010-06-09,4450.0,4480.0,23593.0,2.59,291,-4000,299
2010-06-10,4410.0,4400.0,62273.0,2.55,36810,-36750,60
2010-06-11,4470.0,4450.0,13422.0,2.57,-1633,-220,-417
2010-06-14,4460.0,4525.0,25842.0,2.62,-570,250,320
2010-06-15,4535.0,4525.0,53747.0,2.62,-10335,655,9680
2010-06-16,4590.0,4480.0,72457.0,2.59,-13546,-7547,23842
2010-06-17,4480.0,4475.0,47676.0,2.59,8663,-18663,10000
2010-06-18,4455.0,4470.0,17907.0,2.59,2603,-7539,4936
2010-06-21,4565.0,4530.0,44834.0,2.62,13011,-8072,61
2010-06-22,4500.0,4500.0,18563.0,2.6,13715,-8252,-3517
2010-06-23,4500.0,4660.0,154181.0,2.7,14904,-19059,10906
2010-06-24,4690.0,4660.0,72360.0,2.7,18787,-29638,16158
2010-06-25,4660.0,4675.0,68871.0,2.7,16661,-20362,6551
2010-06-28,4700.0,4720.0,28509.0,2.73,1212,0,788
2010-06-29,4695.0,4750.0,65480.0,2.75,-3183,-10000,15203
2010-06-30,4695.0,4750.0,32953.0,2.75,524,260,846
2010-07-01,4695.0,4720.0,27131.0,2.73,-5954,0,5826
2010-07-02,4700.0,4725.0,22656.0,2.73,883,0,-883
2010-07-05,4700.0,4675.0,42658.0,2.7,2156,0,-1075
2010-07-06,4655.0,4680.0,95421.0,2.71,26851,-22227,-3551
2010-07-07,4680.0,4610.0,40197.0,2.67,6270,400,-6799
2010-07-08,4725.0,4655.0,53609.0,2.69,10438,-1650,-5416
2010-07-09,4655.0,4680.0,40101.0,2.71,13017,-13504,359
2010-07-12,4720.0,4715.0,46680.0,2.73,10446,0,-344
2010-07-13,4745.0,4810.0,92416.0,2.78,25624,0,-5666
2010-07-14,4810.0,5100.0,255034.0,2.95,40645,-34245,4405
2010-07-15,5260.0,5240.0,610842.0,3.03,106047,-94000,3561
2010-07-16,5390.0,5500.0,479791.0,3.18,97892,-110120,40
2010-07-19,5530.0,5430.0,434075.0,3.14,163051,-131652,1097
2010-07-20,5430.0,5260.0,296321.0,3.04,-40665,0,40585
2010-07-21,5250.0,5170.0,215904.0,2.99,-8750,0,1920
2010-07-22,5200.0,4995.0,182435.0,2.89,15890,-20,-930
2010-07-23,5040.0,4950.0,111658.0,2.86,8407,0,-1437
2010-07-26,4950.0,5110.0,242604.0,2.96,-11698,-9,11710
2010-07-27,5360.0,5140.0,115183.0,2.97,-1700,0,1620
2010-07-28,5170.0,5030.0,72573.0,2.91,-217,0,137
2010-07-29,4970.0,5020.0,88834.0,2.9,-500,0,300
2010-07-30,5030.0,5010.0,71802.0,2.9,2480,0,-2680
2010-08-02,5010.0,5000.0,58234.0,2.89,-102,0,-98
2010-08-03,5030.0,4995.0,73485.0,2.89,-180,0,-1290
2010-08-04,5150.0,5250.0,237126.0,3.04,-1381,0,1381
2010-08-05,5260.0,5290.0,76966.0,3.06,-833,-17,740
2010-08-06,5330.0,5250.0,74960.0,3.04,-190,-10,0
2010-08-09,5260.0,5320.0,246126.0,3.08,2129,-2009,-310
2010-08-10,5310.0,5260.0,76800.0,3.04,423,0,-2493
2010-08-11,5280.0,5190.0,53407.0,3.0,-3110,-10,1960
2010-08-12,5110.0,5130.0,222304.0,2.97,-3760,0,-1840
2010-08-13,5130.0,5120.0,69279.0,2.96,-7946,-4,4810
2010-08-16,5100.0,5000.0,67203.0,2.89,1219,-9,-1410
2010-08-17,5000.0,5050.0,40343.0,2.92,-5090,0,5090
2010-08-18,5100.0,5060.0,51791.0,2.93,-4750,-10,4560
2010-08-19,5030.0,5150.0,24814.0,2.98,-277,-3,240
2010-08-20,5090.0,5110.0,31800.0,2.96,-620,-10,430
2010-08-23,5110.0,5020.0,82249.0,2.9,-4750,-10,1090
2010-08-24,5020.0,5070.0,22430.0,2.93,-440,0,440
2010-08-25,5050.0,5070.0,92515.0,2.93,750,0,-750
2010-08-26,5070.0,5100.0,29880.0,2.95,-1770,-10,1700
2010-08-27,5100.0,5140.0,31902.0,2.97,2470,-10,-2540
2010-08-30,5200.0,5220.0,177020.0,3.02,2337,-7,-1030
2010-08-31,5200.0,5180.0,71886.0,3.0,2350,0,-2550
2010-09-01,5200.0,5110.0,37755.0,2.96,-790,-10,600
2010-09-02,5090.0,5130.0,64350.0,2.97,-4610,2510,3900
2010-09-03,5120.0,5140.0,54471.0,2.97,-19720,17140,2580
2010-09-06,5140.0,5160.0,85600.0,2.99,-66800,-50,-700
2010-09-07,5170.0,5180.0,25326.0,3.0,-910,0,910
2010-09-08,5230.0,5260.0,174294.0,3.04,1110,0,-1110
2010-09-09,5260.0,5260.0,31716.0,3.04,-110,0,110
2010-09-10,5200.0,5230.0,61470.0,3.03,-2170,-10,2180
2010-09-13,5250.0,5250.0,65953.0,3.04,10700,0,-1700
2010-09-14,5250.0,5210.0,30023.0,3.01,-810,0,730
2010-09-15,5210.0,5220.0,43870.0,3.02,7440,-10,-2680
2010-09-16,5180.0,5230.0,73098.0,3.03,-53860,-10,50
2010-09-17,5190.0,5190.0,17401.0,3.0,1390,0,-600
2010-09-20,5220.0,5220.0,58751.0,3.02,-34860,34540,320
2010-09-24,5200.0,5210.0,30450.0,3.01,730,0,-810
2010-09-27,5220.0,5250.0,56714.0,3.04,-1160,-10,1170
2010-09-28,5280.0,5200.0,53304.0,3.01,-25940,24540,1400
2010-09-29,5200.0,5230.0,39992.0,3.03,-3010,-20,2880
2010-09-30,5250.0,5240.0,52883.0,3.03,-22960,21910,860
2010-10-01,5250.0,5400.0,117142.0,3.12,-470,0,2090
2010-10-04,5490.0,5360.0,69486.0,3.1,138,-118,-250
2010-10-05,5330.0,5370.0,61131.0,3.11,-10180,9190,990
2010-10-06,5380.0,5450.0,52501.0,3.15,-2460,0,2460
2010-10-07,5470.0,5440.0,33752.0,3.15,-640,-10,660
2010-10-08,5440.0,5750.0,211347.0,3.33,-28810,24100,-2230
2010-10-11,5950.0,5900.0,390191.0,3.41,88520,-99040,-4850
2010-10-12,5910.0,6000.0,160527.0,3.47,-9881,-110,-4729
2010-10-13,5990.0,6010.0,145649.0,3.48,-24440,30780,-4430
2010-10-14,5980.0,6050.0,122634.0,3.5,4220,11180,-15400
2010-10-15,6050.0,6210.0,163510.0,3.59,11348,-8,-5790
2010-10-18,6210.0,6250.0,103213.0,3.62,4180,0,-3530
2010-10-19,6160.0,6260.0,94932.0,3.62,1960,0,250
2010-10-20,6200.0,6370.0,129308.0,3.69,-10935,-25,150
2010-10-21,6370.0,6480.0,162581.0,3.75,25870,-36180,1340
2010-10-22,6480.0,6460.0,78085.0,3.74,-10390,-9200,250
2010-10-25,6460.0,6530.0,98480.0,3.78,-51990,-10,25160
2010-10-26,6590.0,6600.0,114463.0,3.82,10091,-36670,25579
2010-10-27,6600.0,6640.0,77790.0,3.84,360,-10,-780
2010-10-28,6730.0,6600.0,41599.0,3.82,11840,-7600,-230
2010-10-29,6530.0,6530.0,83481.0,3.78,-8370,6000,1910
2010-11-01,6530.0,6450.0,119852.0,3.73,-14300,660,-1860
2010-11-02,6400.0,6340.0,107184.0,3.67,-9300,11000,1860
2010-11-03,6310.0,6400.0,85781.0,3.7,-16150,5870,3590
2010-11-04,6450.0,6480.0,119461.0,3.75,-8859,-1241,5490
2010-11-05,6450.0,6440.0,61820.0,3.73,905,-25,-880
2010-11-08,6410.0,6480.0,31600.0,3.75,-2610,0,2610
2010-11-09,6470.0,6460.0,39940.0,3.74,-12660,330,340
2010-11-10,6430.0,6380.0,75129.0,3.69,-5130,0,-2870
2010-11-11,6360.0,6250.0,88215.0,3.62,-20410,370,-140
2010-11-12,6190.0,6040.0,225311.0,3.49,-4150,3500,-1150
2010-11-15,6040.0,5920.0,56360.0,3.43,-29890,-460,26110
2010-11-16,5990.0,5850.0,104975.0,3.38,-44580,0,44340
2010-11-17,5800.0,6020.0,80437.0,3.48,-30160,0,22820
2010-11-18,6090.0,6130.0,44415.0,3.55,-4725,-15215,19940
2010-11-19,6230.0,6200.0,22330.0,3.59,6590,-10000,3150
2010-11-22,6290.0,6060.0,40418.0,3.51,-2160,0,2030
2010-11-23,6150.0,6060.0,52863.0,3.51,-10150,0,-400
2010-11-24,6030.0,5930.0,69747.0,3.43,-20320,6200,3620
2010-11-25,6010.0,6010.0,29070.0,3.48,-1800,-110,1630
2010-11-26,6200.0,6020.0,93260.0,3.48,26190,-29380,2910
2010-11-29,6000.0,6020.0,43082.0,3.48,-9880,10000,-390
2010-11-30,6220.0,6060.0,16315.0,3.51,-5200,0,4880
2010-12-01,6080.0,6080.0,35331.0,3.52,16330,-20000,3400
2010-12-02,6060.0,6080.0,414325.0,3.52,-344400,8300,-770
