Symbol,녹십자홀딩스_시가(원),녹십자홀딩스_종가(원),녹십자홀딩스_거래량(주),녹십자홀딩스_PER(IFRS-연결),녹십자홀딩스_순매수수량(개인)(주),녹십자홀딩스_순매수수량(기관계)(주),녹십자홀딩스_순매수수량(외국인계)(주)
2005-12-26,71300.0,74000.0,3441.0,317.44,-1829,659,170
2005-12-27,75000.0,74500.0,1588.0,319.59,-392,282,110
2005-12-28,71700.0,76000.0,4820.0,326.03,-3470,2350,1120
2005-12-29,76100.0,72500.0,6212.0,311.01,-1048,-1922,2970
2006-01-02,74000.0,72000.0,2170.0,66.36,490,-480,-20
2006-01-03,70900.0,72700.0,3640.0,67.0,-1530,1810,610
2006-01-04,73000.0,74000.0,3430.0,68.2,-2940,2440,500
2006-01-05,76000.0,74900.0,3980.0,69.03,-1660,1700,-40
2006-01-06,73700.0,75900.0,3650.0,69.96,-2920,2580,370
2006-01-09,73600.0,76000.0,4840.0,70.05,-1660,1570,1090
2006-01-10,77200.0,76800.0,2920.0,70.79,-2600,2600,0
2006-01-11,76800.0,76900.0,5870.0,70.88,-2650,-370,3020
2006-01-12,75700.0,76500.0,4130.0,70.51,-3080,60,3020
2006-01-13,73100.0,76400.0,2330.0,70.42,-2230,140,2090
2006-01-16,76400.0,75500.0,2980.0,69.59,20,-1250,1230
2006-01-17,73600.0,73200.0,1830.0,67.46,-30,-60,90
2006-01-18,72000.0,71200.0,8670.0,65.62,4350,-4080,1730
2006-01-19,71600.0,72500.0,2270.0,66.82,-870,30,840
2006-01-20,72500.0,70800.0,6460.0,65.26,10,-3370,3360
2006-01-23,70000.0,70600.0,1980.0,65.07,-1940,0,1940
2006-01-24,70000.0,69700.0,3090.0,64.24,560,-1240,680
2006-01-25,69200.0,67600.0,6330.0,62.3,5090,-5110,20
2006-01-26,67000.0,68200.0,3180.0,62.86,1390,-2330,940
2006-01-27,68100.0,66600.0,8702.0,61.38,6390,-6400,0
2006-01-31,66500.0,66500.0,1899.0,61.29,-74,-206,280
2006-02-01,66300.0,65000.0,2149.0,59.91,-1,-479,480
2006-02-02,64700.0,65400.0,1650.0,60.28,-540,-10,560
2006-02-03,62100.0,64800.0,1220.0,59.73,-790,-20,890
2006-02-06,61900.0,62000.0,13550.0,57.14,890,-8640,7750
2006-02-07,61900.0,60700.0,3330.0,55.95,1370,-1920,550
2006-02-08,59600.0,59000.0,4580.0,54.37,480,-1100,620
2006-02-09,59000.0,57900.0,2290.0,53.36,-420,-470,890
2006-02-10,57900.0,55200.0,15580.0,50.88,5376,-11046,1440
2006-02-13,55300.0,56000.0,4680.0,51.62,-630,0,630
2006-02-14,54500.0,53800.0,2810.0,49.58,120,-230,110
2006-02-15,58200.0,56500.0,6390.0,52.07,-2060,1660,400
2006-02-16,56300.0,57400.0,2263.0,52.9,-760,-10,770
2006-02-17,56900.0,58000.0,1552.0,53.45,-350,-10,360
2006-02-20,56700.0,59000.0,590.0,54.37,-190,0,190
2006-02-21,58400.0,61500.0,1030.0,56.68,-200,-10,210
2006-02-22,61500.0,61100.0,1390.0,56.32,-420,-10,430
2006-02-23,60300.0,62000.0,720.0,57.14,-340,0,340
2006-02-24,62000.0,63100.0,1470.0,58.16,-320,0,320
2006-02-27,65000.0,65000.0,2860.0,59.91,-710,0,210
2006-02-28,66000.0,66000.0,2845.0,60.83,-480,10,470
2006-03-02,66000.0,64800.0,1330.0,59.73,280,-80,-200
2006-03-03,66000.0,64800.0,5040.0,59.73,-3710,-130,-130
2006-03-06,64800.0,64800.0,3020.0,59.73,-2470,-130,-140
2006-03-07,64800.0,64800.0,10420.0,59.73,-10030,100,-70
2006-03-08,64800.0,64800.0,10220.0,59.73,-9990,0,-10
2006-03-09,64800.0,64700.0,11064.0,59.64,-10440,110,330
2006-03-10,64700.0,64700.0,11610.0,59.64,-10500,-70,570
2006-03-13,64700.0,74000.0,14580.0,68.2,-12730,10,2720
2006-03-14,73300.0,70000.0,4070.0,64.52,-3250,0,3250
2006-03-15,70000.0,69000.0,7450.0,63.59,-7050,0,2050
2006-03-16,68800.0,68900.0,13330.0,63.5,-13310,0,3310
2006-03-17,68900.0,70200.0,7310.0,64.71,-6280,0,750
2006-03-20,72000.0,73000.0,3180.0,67.28,-1990,0,1940
2006-03-21,70100.0,71300.0,670.0,65.72,50,0,0
2006-03-22,71300.0,70200.0,7170.0,64.71,-4650,10,-360
2006-03-23,71000.0,71000.0,2250.0,65.44,-440,-30,120
2006-03-24,70000.0,69300.0,480.0,63.87,-90,-10,100
2006-03-27,71400.0,70500.0,8380.0,64.98,-560,-6830,670
2006-03-28,70500.0,69000.0,5980.0,63.59,-732,-8,740
2006-03-29,69000.0,70000.0,7690.0,64.52,-6200,0,680
2006-03-30,70000.0,71000.0,1830.0,65.44,-730,0,1320
2006-03-31,71100.0,71000.0,330.0,65.44,-130,-10,160
2006-04-03,69400.0,69600.0,110.0,64.14,-50,-10,60
2006-04-04,69500.0,69600.0,923.0,64.14,-50,-770,820
2006-04-05,70500.0,71000.0,2340.0,65.44,1360,0,-860
2006-04-06,71000.0,71000.0,510.0,65.44,-190,0,290
2006-04-07,70100.0,72000.0,260.0,66.36,-120,-10,230
2006-04-10,71500.0,71500.0,1095.0,65.9,200,-10,10
2006-04-11,70100.0,70000.0,650.0,64.52,140,0,-140
2006-04-12,69100.0,68500.0,192.0,63.13,-68,-12,80
2006-04-13,68100.0,69800.0,390.0,64.34,-210,0,210
2006-04-14,68500.0,68800.0,560.0,63.41,0,0,0
2006-04-17,68600.0,67100.0,1260.0,61.84,-110,0,110
2006-04-18,66700.0,66600.0,2150.0,61.38,-270,-10,280
2006-04-19,66600.0,66000.0,2110.0,60.83,-170,0,170
2006-04-20,66000.0,64500.0,1466.0,59.44,114,-4,-110
2006-04-21,64500.0,65700.0,1618.0,60.56,-210,0,320
2006-04-24,65700.0,65000.0,610.0,59.91,-440,-20,460
2006-04-25,64000.0,64000.0,2130.0,58.98,-460,0,460
2006-04-26,64000.0,63600.0,780.0,58.61,10,0,-10
2006-04-27,63100.0,63200.0,5840.0,58.25,830,-10,-160
2006-04-28,62600.0,61200.0,1150.0,56.41,20,0,-20
2006-05-02,61000.0,60800.0,1370.0,56.04,20,0,-20
2006-05-03,60500.0,61000.0,530.0,56.22,330,0,-330
2006-05-04,60900.0,60000.0,170.0,55.3,10,-10,0
2006-05-08,60000.0,60000.0,280.0,55.3,50,0,-50
2006-05-09,58500.0,60000.0,530.0,55.3,-180,0,180
2006-05-10,59000.0,59700.0,740.0,55.03,-50,0,50
2006-05-11,62000.0,60000.0,950.0,55.3,-80,0,80
2006-05-12,61900.0,61700.0,60.0,56.87,-40,0,40
2006-05-15,58500.0,61500.0,3020.0,56.68,-100,10,90
2006-05-16,64000.0,62300.0,600.0,57.42,-330,10,320
2006-05-17,63500.0,61900.0,1510.0,57.05,-170,0,170
2006-05-18,59000.0,60500.0,320.0,55.76,-270,-10,280
2006-05-19,62000.0,60900.0,1180.0,56.13,-200,0,200
2006-05-22,65000.0,60900.0,1020.0,56.13,-10,0,10
2006-05-23,58400.0,61500.0,60.0,56.68,-40,-10,50
2006-05-24,62000.0,60500.0,240.0,55.76,-50,0,50
2006-05-25,61800.0,60700.0,70.0,55.95,-30,0,30
2006-05-26,61700.0,59900.0,90.0,55.21,-50,0,50
2006-05-29,59200.0,60500.0,1900.0,55.76,-250,-10,260
2006-05-30,59000.0,57200.0,730.0,52.72,-260,0,260
2006-06-01,59900.0,59000.0,350.0,54.37,-240,0,240
2006-06-02,61000.0,59000.0,120.0,54.37,-90,0,90
2006-06-05,58100.0,58900.0,239.0,54.28,-79,-12,91
2006-06-07,56000.0,55400.0,1320.0,51.06,78,0,-78
2006-06-08,57900.0,55100.0,1506.0,50.79,-321,-109,430
2006-06-09,58700.0,53200.0,531.0,49.03,-80,0,80
2006-06-12,54000.0,55000.0,953.0,50.7,-357,0,357
2006-06-13,57600.0,54900.0,99.0,50.6,-68,0,68
2006-06-14,55900.0,55000.0,150.0,50.7,-30,0,30
2006-06-15,53100.0,54800.0,153.0,50.51,-45,0,45
2006-06-16,56000.0,55100.0,597.0,50.79,25,-75,50
2006-06-19,57800.0,54800.0,8167.0,50.51,-7977,0,20
2006-06-20,53000.0,52000.0,642.0,47.93,14,0,-14
2006-06-21,54000.0,53500.0,49.0,49.31,-49,9,40
2006-06-22,60000.0,53600.0,17.0,49.4,-10,0,10
2006-06-23,53800.0,51200.0,582.0,47.19,-50,0,50
2006-06-26,54900.0,49900.0,205.0,45.99,24,0,-24
2006-06-27,49050.0,49950.0,640.0,46.04,-40,0,40
2006-06-28,49450.0,50000.0,500.0,46.09,-200,0,200
2006-06-29,48300.0,49500.0,71.0,45.63,19,-15,-4
2006-06-30,51900.0,49600.0,2580.0,45.72,200,0,-200
2006-07-03,50000.0,53200.0,2174.0,49.03,310,0,-310
2006-07-04,53400.0,53200.0,502.0,49.03,144,-14,-130
2006-07-05,52600.0,53800.0,1133.0,49.58,350,0,-350
2006-07-06,53800.0,59500.0,1224.0,54.84,280,0,-280
2006-07-07,58000.0,58400.0,3250.0,53.82,119,-9,-110
2006-07-10,58400.0,60000.0,204.0,55.3,-2,0,0
2006-07-11,60100.0,60100.0,1659.0,55.4,283,-4,-500
2006-07-12,60100.0,60200.0,1121.0,55.49,114,0,-276
2006-07-13,60200.0,60200.0,877.0,55.49,102,0,-110
2006-07-14,60300.0,63000.0,2703.0,58.06,767,0,-1360
2006-07-18,62000.0,59000.0,7599.0,54.37,-4520,0,-480
2006-07-19,56800.0,60900.0,2098.0,56.13,346,10,-330
2006-07-20,59000.0,63200.0,4628.0,58.25,-3155,-2,-829
2006-07-21,63200.0,64000.0,1249.0,58.98,32,0,-810
2006-07-24,64900.0,64800.0,8987.0,59.73,-3266,-4000,-1000
2006-07-25,63800.0,61000.0,11391.0,56.22,-48,-5003,-4949
2006-07-26,62500.0,64500.0,13119.0,59.44,-5370,-5359,-1354
2006-07-27,62200.0,65500.0,13381.0,60.37,-13069,0,494
2006-07-28,65300.0,65500.0,1010.0,60.37,-716,0,0
2006-07-31,66300.0,65700.0,7055.0,60.56,-2259,0,-3420
2006-08-01,63800.0,66400.0,4808.0,61.2,-324,0,-1854
2006-08-02,67500.0,67300.0,10726.0,62.03,-4900,0,-2110
2006-08-03,66000.0,66300.0,3451.0,61.11,265,0,-2326
2006-08-04,65500.0,63200.0,12248.0,58.25,-2598,0,-7402
2006-08-07,64000.0,66200.0,8571.0,61.02,1084,0,-7148
2006-08-08,66200.0,65800.0,10060.0,60.65,-4753,0,-5247
2006-08-09,66100.0,66900.0,8095.0,61.66,-2961,0,-4992
2006-08-10,66900.0,63700.0,20061.0,58.71,-8365,0,-11635
2006-08-11,65000.0,65900.0,23207.0,60.74,-8500,0,-11500
2006-08-14,67700.0,67300.0,20098.0,62.03,-17523,0,-2477
2006-08-16,67300.0,68500.0,19518.0,63.13,-13867,0,-4420
2006-08-17,69800.0,69300.0,5590.0,63.87,-3123,0,-2000
2006-08-18,69300.0,66500.0,10762.0,61.29,-2210,-20,-8167
2006-08-21,66500.0,66000.0,181.0,60.83,79,0,-79
2006-08-22,67900.0,67900.0,2.0,62.58,0,0,0
2006-08-23,69500.0,67800.0,10.0,62.49,0,0,0
2006-08-24,67500.0,66500.0,149.0,61.29,0,0,0
2006-08-25,66000.0,69600.0,107.0,64.14,30,0,-30
2006-08-28,66100.0,66700.0,34.0,61.48,20,-20,0
2006-08-29,70000.0,68900.0,240.0,63.5,-75,0,75
2006-08-30,69500.0,69500.0,50.0,64.05,-50,0,50
2006-08-31,71000.0,69800.0,594.0,64.34,-177,-7,184
2006-09-01,66300.0,66500.0,1282.0,61.29,1059,0,-1059
2006-09-04,65600.0,64500.0,525.0,59.44,46,0,-46
2006-09-05,67000.0,64200.0,730.0,59.17,429,0,-429
2006-09-06,63500.0,66400.0,727.0,61.2,-262,0,262
2006-09-07,63400.0,62500.0,2093.0,57.6,1210,0,-1210
2006-09-08,62900.0,62500.0,372.0,57.6,256,0,-256
2006-09-11,62000.0,63200.0,60.0,58.25,-34,0,34
2006-09-12,63000.0,63000.0,2417.0,58.06,0,0,0
2006-09-13,65400.0,65000.0,100.0,59.91,-50,0,50
2006-09-14,64600.0,64400.0,425.0,59.35,-114,10,104
2006-09-15,62600.0,63400.0,44.0,58.43,0,0,0
2006-09-18,63000.0,61900.0,1749.0,57.05,1220,0,-1220
2006-09-19,63600.0,63200.0,109.0,58.25,0,0,0
2006-09-20,62300.0,62300.0,0.0,57.42,0,0,0
2006-09-21,60500.0,59900.0,1768.0,55.21,1124,0,-1124
2006-09-22,58200.0,59100.0,169.0,54.47,-1,0,1
2006-09-25,59800.0,59800.0,1.0,55.12,0,0,0
2006-09-26,58300.0,58200.0,1417.0,53.64,787,0,-787
2006-09-27,58900.0,58800.0,19.0,54.19,0,0,0
2006-09-28,60000.0,58800.0,224.0,54.19,0,0,0
2006-09-29,59800.0,59700.0,326.0,55.03,-240,0,240
2006-10-02,59700.0,60100.0,380.0,55.4,-99,0,99
2006-10-04,61900.0,61000.0,62.0,56.22,0,0,0
2006-10-09,58500.0,60000.0,349.0,55.3,-49,0,49
2006-10-10,60000.0,60000.0,44.0,55.3,0,0,0
2006-10-11,60500.0,59900.0,38.0,55.21,4,0,-4
2006-10-12,59900.0,60800.0,115.0,56.04,0,0,0
2006-10-13,58200.0,60300.0,196.0,55.58,0,0,0
2006-10-16,61800.0,61400.0,307.0,56.59,-100,0,100
2006-10-17,61000.0,61000.0,20.0,56.22,-20,0,20
2006-10-18,59900.0,61100.0,150.0,56.32,-100,0,100
2006-10-19,63000.0,61700.0,466.0,56.87,-50,0,50
2006-10-20,63000.0,60300.0,128.0,55.58,0,0,0
2006-10-23,60000.0,60400.0,51.0,55.67,0,0,0
2006-10-24,62000.0,61700.0,66.0,56.87,-50,0,50
2006-10-25,60000.0,60500.0,33.0,55.76,0,0,0
2006-10-26,62800.0,61500.0,155.0,56.68,-48,-2,50
2006-10-27,62500.0,61400.0,290.0,56.59,-30,0,30
2006-10-30,60000.0,61000.0,305.0,56.22,-20,0,20
2006-10-31,61000.0,61500.0,377.0,56.68,0,0,0
2006-11-01,60100.0,61500.0,891.0,56.68,34,0,-34
2006-11-02,60100.0,62000.0,1053.0,57.14,-440,0,0
2006-11-03,61000.0,62000.0,4.0,57.14,0,0,0
2006-11-06,64000.0,64000.0,100.0,58.98,0,0,0
2006-11-07,63000.0,62900.0,368.0,57.97,0,0,0
2006-11-08,61300.0,63900.0,553.0,58.89,-90,0,90
2006-11-09,61800.0,63800.0,7.0,58.8,-5,0,5
2006-11-10,62700.0,63000.0,2108.0,58.06,440,0,0
2006-11-13,62000.0,63000.0,1552.0,58.06,0,0,0
2006-11-14,63000.0,63000.0,823.0,58.06,14,0,-14
2006-11-15,66000.0,63000.0,130.0,58.06,-94,0,94
2006-11-16,65800.0,65000.0,32.0,59.91,-20,0,10
2006-11-17,63000.0,65600.0,562.0,60.46,1,0,-1
2006-11-20,64500.0,64800.0,35.0,59.73,9,-9,0
2006-11-21,64000.0,63000.0,6011.0,58.06,0,0,0
2006-11-22,63000.0,64500.0,330.0,59.44,0,0,0
2006-11-23,64500.0,64900.0,209.0,59.82,-1,0,1
2006-11-24,63400.0,63400.0,23.0,58.43,-1,0,1
2006-11-27,63200.0,63200.0,46.0,58.25,0,0,0
2006-11-28,63000.0,63500.0,1143.0,58.52,21,0,-41
2006-11-29,63500.0,64500.0,1039.0,59.44,-192,0,-8
2006-11-30,68000.0,68000.0,10.0,62.67,-10,0,10
2006-12-01,70000.0,65600.0,592.0,60.46,-205,0,30
2006-12-04,65500.0,68600.0,314.0,63.22,4,0,-4
2006-12-05,69900.0,69000.0,281.0,63.59,97,0,-100
2006-12-06,69000.0,67500.0,165.0,62.21,34,0,-49
2006-12-07,65000.0,68100.0,132.0,62.76,-3,0,1
2006-12-08,66500.0,68100.0,51.0,62.76,-1,0,1
2006-12-11,68100.0,66500.0,733.0,61.29,0,0,0
2006-12-12,69700.0,67900.0,84.0,62.58,-23,0,23
2006-12-13,66100.0,68000.0,34.0,62.67,0,0,0
2006-12-14,67900.0,66200.0,11.0,61.02,0,0,0
2006-12-15,66800.0,66300.0,92.0,61.11,76,0,-76
2006-12-18,65500.0,66900.0,4414.0,61.66,-80,0,0
2006-12-19,66700.0,66700.0,24.0,61.48,-20,0,0
2006-12-20,65500.0,68000.0,2714.0,62.67,0,0,0
2006-12-21,69000.0,67900.0,62.0,62.58,0,0,0
2006-12-22,67500.0,67300.0,1012.0,62.03,-399,0,0
2006-12-26,66700.0,68000.0,82.0,62.67,0,0,0
2006-12-27,66900.0,66900.0,57.0,61.66,0,0,0
2006-12-28,67500.0,64700.0,19.0,59.64,0,0,0
2007-01-02,65000.0,65500.0,101.0,50.07,-100,0,0
2007-01-03,65200.0,65200.0,1.0,49.85,0,0,0
2007-01-04,65100.0,65100.0,1.0,49.77,0,0,0
2007-01-05,65100.0,65000.0,209.0,49.69,-202,202,0
2007-01-08,69800.0,65000.0,1147.0,49.69,637,-288,1
2007-01-09,65000.0,67000.0,290.0,51.22,-290,290,0
2007-01-10,67000.0,68000.0,226.0,51.99,-195,195,0
2007-01-11,68000.0,68000.0,261.0,51.99,-229,229,0
2007-01-12,68000.0,68000.0,288.0,51.99,-265,265,0
2007-01-15,68000.0,67800.0,794.0,51.84,-525,267,258
2007-01-16,65900.0,65800.0,34.0,50.31,0,0,0
2007-01-17,69500.0,66000.0,4.0,50.46,0,0,0
2007-01-18,65800.0,67500.0,92.0,51.6,72,0,-70
2007-01-19,66000.0,65100.0,206.0,49.77,-163,0,169
2007-01-22,65900.0,65900.0,1.0,50.38,1,0,-1
2007-01-23,69900.0,64900.0,22.0,49.62,9,0,-9
2007-01-24,64900.0,66800.0,576.0,51.07,-316,208,330
2007-01-25,66800.0,64000.0,594.0,48.93,-145,186,-20
2007-01-26,66000.0,67000.0,31.0,51.22,0,0,0
2007-01-29,65100.0,65000.0,206.0,49.69,-129,129,0
2007-01-30,65400.0,65200.0,167.0,49.85,-131,165,-34
2007-01-31,65900.0,66800.0,195.0,51.07,-193,193,0
2007-02-01,68400.0,68000.0,1427.0,51.99,214,0,-50
2007-02-02,68000.0,68000.0,1037.0,51.99,0,0,0
2007-02-05,68000.0,67500.0,1011.0,51.6,22,178,-200
2007-02-06,68200.0,69700.0,788.0,53.29,-208,321,-113
2007-02-07,68200.0,69700.0,277.0,53.29,-256,256,0
2007-02-08,69700.0,69300.0,1587.0,52.98,142,204,-346
2007-02-09,69300.0,68000.0,190.0,51.99,-164,164,0
2007-02-12,70900.0,68700.0,416.0,52.53,-61,131,-70
2007-02-13,68700.0,69900.0,474.0,53.44,-79,185,-106
2007-02-14,70900.0,70000.0,2498.0,53.52,500,171,-671
2007-02-15,70000.0,70000.0,478.0,53.52,-28,168,-140
2007-02-16,70000.0,69500.0,779.0,53.13,-460,0,-40
2007-02-20,70000.0,70400.0,371.0,53.82,0,0,0
2007-02-21,70400.0,70400.0,1998.0,53.82,43,0,-43
2007-02-22,69700.0,70400.0,703.0,53.82,570,0,-570
2007-02-23,69700.0,69700.0,20.0,53.29,0,0,0
2007-02-26,69600.0,69600.0,32.0,53.21,0,0,0
2007-02-27,69900.0,70000.0,1252.0,53.52,-252,0,-70
2007-02-28,70000.0,69000.0,156.0,52.75,0,0,0
2007-03-02,70000.0,70000.0,164.0,53.52,0,0,0
2007-03-05,68000.0,68000.0,40.0,51.99,40,0,-40
2007-03-06,68500.0,68600.0,346.0,52.44,40,0,-40
2007-03-07,68700.0,68500.0,1306.0,52.37,100,0,-100
2007-03-08,68500.0,68200.0,603.0,52.14,300,0,-300
2007-03-09,69400.0,68500.0,555.0,52.37,120,0,-120
2007-03-12,68000.0,70000.0,452.0,53.52,0,0,0
2007-03-13,70000.0,70000.0,220.0,53.52,0,0,0
2007-03-14,68800.0,70000.0,3128.0,53.52,514,0,-514
2007-03-15,69900.0,69900.0,6.0,53.44,0,0,0
2007-03-16,68000.0,69800.0,9.0,53.37,0,0,0
2007-03-19,71500.0,68500.0,5085.0,52.37,60,0,-60
2007-03-20,68500.0,68800.0,4316.0,52.6,92,0,-200
2007-03-21,68500.0,68500.0,5342.0,52.37,1086,0,-1086
2007-03-22,68500.0,68500.0,7365.0,52.37,1290,0,-1290
2007-03-23,69000.0,68900.0,6800.0,52.68,1300,0,-1300
2007-03-26,68500.0,69000.0,7692.0,52.75,580,-2,-578
2007-03-27,69000.0,69300.0,823.0,52.98,680,0,-680
2007-03-28,68700.0,68000.0,703.0,51.99,702,0,-702
2007-03-29,68500.0,67100.0,4639.0,51.3,4356,0,-4356
2007-03-30,68900.0,68500.0,969.0,52.37,370,0,-370
2007-04-02,67100.0,67400.0,5442.0,51.53,290,0,-290
2007-04-03,67000.0,67000.0,1841.0,51.22,-188,450,-390
2007-04-04,67000.0,67500.0,969.0,51.6,-168,-500,0
2007-04-05,67000.0,67500.0,721.0,51.6,460,0,0
2007-04-06,67600.0,67500.0,1506.0,51.6,-310,-500,0
2007-04-09,67900.0,67600.0,1312.0,51.68,300,-400,-700
2007-04-10,67600.0,67900.0,2835.0,51.91,722,-333,-390
2007-04-11,68100.0,68800.0,1209.0,52.6,219,-797,0
2007-04-12,67200.0,69200.0,2310.0,52.91,-1179,695,0
2007-04-13,69200.0,68200.0,1600.0,52.14,-707,851,0
2007-04-16,68800.0,68500.0,3549.0,52.37,-199,374,-791
2007-04-17,68900.0,69200.0,1967.0,52.91,-716,1804,-699
2007-04-18,69200.0,69200.0,9640.0,52.91,-1061,510,-1092
2007-04-19,68000.0,69300.0,705.0,52.98,-347,410,-208
2007-04-20,69300.0,69300.0,1674.0,52.98,-926,446,0
2007-04-23,69000.0,69300.0,1248.0,52.98,193,-279,-370
2007-04-24,69300.0,69300.0,2692.0,52.98,2175,-1315,-850
2007-04-25,69300.0,69300.0,5655.0,52.98,1171,-924,-1500
2007-04-26,69300.0,70000.0,2267.0,53.52,622,-1499,0
2007-04-27,70800.0,71500.0,1962.0,54.66,-813,830,-17
2007-04-30,72000.0,72000.0,988.0,55.05,-45,212,-452
2007-05-02,73000.0,72000.0,1001.0,55.05,227,166,-393
2007-05-03,73000.0,71600.0,695.0,54.74,-52,287,-235
2007-05-04,71800.0,72200.0,610.0,55.2,-155,155,0
2007-05-07,71000.0,72000.0,461.0,55.05,-32,232,-200
2007-05-08,72000.0,71000.0,262.0,54.28,180,155,-180
2007-05-09,73000.0,72000.0,2520.0,55.05,50,0,-50
2007-05-10,72000.0,72500.0,699.0,55.43,-510,510,0
2007-05-11,72200.0,72500.0,517.0,55.43,-400,410,-10
2007-05-14,72500.0,72500.0,562.0,55.43,-388,538,-150
2007-05-15,72000.0,72000.0,342.0,55.05,-330,330,0
2007-05-16,70600.0,72200.0,783.0,55.2,-713,550,2
2007-05-17,72200.0,71200.0,1060.0,54.43,-133,30,-111
2007-05-18,70700.0,72000.0,950.0,55.05,-641,463,-198
2007-05-21,73200.0,72500.0,931.0,55.43,-538,676,-224
2007-05-22,72500.0,71900.0,612.0,54.97,-450,0,-28
2007-05-23,72000.0,73000.0,1845.0,55.81,-1467,980,-1
2007-05-25,73000.0,73200.0,1321.0,55.96,-780,685,-279
2007-05-28,73500.0,74400.0,1691.0,56.88,-931,200,-229
2007-05-29,74500.0,76300.0,4709.0,58.34,-3630,1117,610
2007-05-30,76500.0,77900.0,4151.0,59.56,-1629,414,0
2007-05-31,77900.0,79500.0,972.0,60.78,-128,187,-500
2007-06-01,80000.0,81000.0,2061.0,61.93,-60,307,-500
2007-06-04,83500.0,81000.0,411.0,61.93,40,0,-61
2007-06-05,80000.0,80500.0,1262.0,61.55,-9,59,-610
2007-06-07,80500.0,83800.0,1291.0,64.06,290,0,-290
2007-06-08,83000.0,83200.0,1881.0,63.61,554,-184,-370
2007-06-11,83000.0,82400.0,1401.0,63.0,-124,200,-356
2007-06-12,81300.0,82100.0,670.0,62.77,-528,0,-30
2007-06-13,82400.0,83000.0,1997.0,63.46,-159,200,-484
2007-06-14,82000.0,82900.0,1728.0,63.38,323,0,-1015
2007-06-15,82900.0,83900.0,416.0,64.15,-301,300,1
2007-06-18,84000.0,85000.0,1143.0,64.99,-773,951,-201
2007-06-19,82600.0,84500.0,25.0,64.61,5,0,-5
2007-06-20,83600.0,82000.0,835.0,62.69,-371,0,-226
2007-06-21,82000.0,82300.0,712.0,62.92,-64,0,-240
2007-06-22,82500.0,82900.0,1059.0,63.38,-170,0,-10
2007-06-25,83300.0,83800.0,1922.0,64.06,386,200,-522
2007-06-26,84900.0,86000.0,2711.0,65.75,75,200,-205
2007-06-27,86100.0,84500.0,1021.0,64.61,-131,200,-300
2007-06-28,84600.0,89800.0,2428.0,68.65,-1003,835,-599
2007-06-29,89800.0,90500.0,2418.0,69.19,1069,0,-1000
2007-07-02,90500.0,91000.0,292.0,69.58,-180,180,0
2007-07-03,93000.0,91900.0,624.0,70.26,-284,-6,0
2007-07-04,91900.0,90200.0,1054.0,68.96,175,120,-295
2007-07-05,90700.0,89900.0,408.0,68.73,64,0,-94
2007-07-06,89500.0,91800.0,1209.0,70.18,-470,400,-170
2007-07-09,91800.0,93000.0,589.0,71.11,-100,100,0
2007-07-10,92100.0,93000.0,520.0,71.11,4,0,-4
2007-07-11,90600.0,92000.0,485.0,70.34,-277,0,17
2007-07-12,92000.0,92000.0,894.0,70.34,-29,0,-147
2007-07-13,93000.0,92500.0,1225.0,70.72,-257,58,-158
2007-07-16,90600.0,92900.0,383.0,71.02,-3,0,3
2007-07-18,97500.0,93800.0,523.0,71.71,142,0,-142
2007-07-19,93800.0,94000.0,521.0,71.86,-323,400,-77
2007-07-20,94500.0,94300.0,193.0,72.09,21,0,-21
2007-07-23,96500.0,93400.0,133.0,71.4,2,0,-2
2007-07-24,93500.0,91700.0,290.0,70.11,14,0,-91
2007-07-25,92500.0,93900.0,528.0,71.79,-392,0,4
2007-07-26,94000.0,91100.0,905.0,69.65,-310,0,0
2007-07-27,90700.0,90800.0,735.0,69.42,-419,0,12
2007-07-30,89100.0,89600.0,215.0,68.5,-49,100,-51
2007-07-31,90300.0,91900.0,167.0,70.26,-61,70,-9
2007-08-01,93900.0,90000.0,370.0,68.81,-216,230,-14
2007-08-02,91000.0,89800.0,1172.0,68.65,-713,100,-109
2007-08-03,90500.0,92500.0,116.0,70.72,-100,100,0
2007-08-06,90400.0,92500.0,41.0,70.72,0,0,0
2007-08-07,92000.0,92500.0,658.0,70.72,-112,270,-158
2007-08-08,92500.0,92900.0,468.0,71.02,200,-93,-107
2007-08-09,92000.0,92900.0,41.0,71.02,0,0,0
2007-08-10,91400.0,92000.0,70.0,70.34,1,0,-1
2007-08-13,91000.0,90100.0,575.0,68.89,-495,0,-10
2007-08-14,90100.0,89500.0,417.0,68.43,-116,0,-132
2007-08-16,89000.0,84000.0,702.0,64.22,16,0,-136
2007-08-17,86000.0,86000.0,910.0,65.75,193,0,-243
2007-08-20,86600.0,88000.0,1125.0,67.28,-12,0,0
2007-08-21,88500.0,89000.0,593.0,68.05,0,0,-210
2007-08-22,93000.0,91400.0,197.0,69.88,-70,0,-42
2007-08-23,92400.0,89500.0,56.0,68.43,-15,0,-8
2007-08-24,89000.0,88200.0,161.0,67.43,-130,0,0
2007-08-27,90000.0,88800.0,373.0,67.89,-322,130,-50
2007-08-28,87000.0,87500.0,901.0,66.9,-118,0,-300
2007-08-29,87500.0,87500.0,726.0,66.9,328,-395,-215
2007-08-30,88000.0,87500.0,1114.0,66.9,209,-969,-77
2007-08-31,87600.0,90000.0,640.0,68.81,63,0,-163
2007-09-03,90000.0,90000.0,259.0,68.81,120,90,-210
