Symbol,한섬_시가(원),한섬_종가(원),한섬_거래량(주),한섬_PER(IFRS-연결),한섬_순매수수량(개인)(주),한섬_순매수수량(기관계)(주),한섬_순매수수량(외국인계)(주)
2015-11-12,35350.0,37050.0,89856.0,24.27,-32152,43466,-13699
2015-11-13,36500.0,36150.0,105691.0,23.68,14371,25322,-41893
2015-11-16,35450.0,36200.0,71774.0,23.71,16416,-6104,-10371
2015-11-17,36900.0,39200.0,211396.0,25.68,-64088,89680,-19473
2015-11-18,38450.0,38800.0,107450.0,25.41,-11667,5399,6460
2015-11-19,39350.0,39150.0,70867.0,25.64,-4676,-13689,18978
2015-11-20,39250.0,38900.0,43341.0,25.48,-3796,-14271,17822
2015-11-23,38450.0,39150.0,96427.0,25.64,-11165,1199,10058
2015-11-24,38950.0,38350.0,57546.0,25.12,6774,-13955,7178
2015-11-25,38550.0,37800.0,149090.0,24.76,13125,-63759,50569
2015-11-26,37550.0,37450.0,103701.0,24.53,1605,-23924,24279
2015-11-27,37800.0,37750.0,137979.0,24.73,8899,-44940,36076
2015-11-30,37200.0,37150.0,83139.0,24.33,-5312,496,5884
2015-12-01,37650.0,37900.0,100368.0,24.83,-11352,-6697,17907
2015-12-02,38050.0,38600.0,104750.0,25.28,-20671,41877,-21206
2015-12-03,38300.0,38200.0,78039.0,25.02,-4765,30839,-26074
2015-12-04,38150.0,38300.0,72088.0,25.09,-5600,40282,-33415
2015-12-07,38350.0,38200.0,70018.0,25.02,-7702,31803,-24101
2015-12-08,38200.0,38000.0,56948.0,24.89,-4259,19939,-15680
2015-12-09,38000.0,37350.0,46644.0,24.47,-3507,21917,-17693
2015-12-10,37400.0,38000.0,74264.0,24.89,-26269,41786,-11198
2015-12-11,37600.0,38350.0,52845.0,25.12,-23598,33275,-9677
2015-12-14,38000.0,37500.0,63047.0,24.56,549,-218,1616
2015-12-15,37700.0,38000.0,60083.0,24.89,-16434,22241,-5507
2015-12-16,38000.0,38700.0,85860.0,25.35,-2367,13687,-11070
2015-12-17,38950.0,38900.0,73719.0,25.48,-12189,11886,-138
2015-12-18,38400.0,39100.0,64395.0,25.61,-8419,24216,-15797
2015-12-21,38700.0,38700.0,24189.0,25.35,615,5820,-6435
2015-12-22,38600.0,39000.0,28085.0,25.55,-6219,245,7974
2015-12-23,39000.0,40100.0,102061.0,26.27,-33941,32001,1940
2015-12-24,39900.0,40800.0,73616.0,26.72,-18465,36198,-19733
2015-12-28,40600.0,40700.0,56076.0,26.66,-9135,22575,-13440
2015-12-29,40200.0,40500.0,67669.0,26.53,-230,11564,-10484
2015-12-30,40500.0,40600.0,60380.0,26.59,-2229,24029,-19683
2016-01-04,40000.0,38800.0,65864.0,12.85,7774,-5436,-2247
2016-01-05,38550.0,38650.0,99750.0,12.8,-6064,13055,-6991
2016-01-06,38650.0,39650.0,65343.0,13.13,-21132,19440,1667
2016-01-07,39450.0,39850.0,56006.0,13.2,-4723,31324,-26308
2016-01-08,39800.0,39950.0,53174.0,13.23,-8240,19844,-10830
2016-01-11,39750.0,39350.0,53722.0,13.03,8472,3551,-11531
2016-01-12,39250.0,39000.0,52079.0,12.91,-11253,20093,-8567
2016-01-13,39000.0,39350.0,51720.0,13.03,-5439,5693,-319
2016-01-14,38950.0,39150.0,50238.0,12.96,-3260,6370,-3451
2016-01-15,39650.0,38800.0,41360.0,12.85,1903,-1154,-588
2016-01-18,38800.0,39000.0,31933.0,12.91,-10764,9946,778
2016-01-19,39000.0,38200.0,54892.0,12.65,3215,-8657,5430
2016-01-20,38200.0,37500.0,62548.0,12.42,-1511,-5278,7941
2016-01-21,37500.0,37400.0,45449.0,12.38,-4554,2781,3902
2016-01-22,37500.0,38350.0,34794.0,12.7,-10147,11011,-50
2016-01-25,38550.0,38400.0,41302.0,12.72,-3399,13164,-9344
2016-01-26,38350.0,38450.0,25196.0,12.73,2747,-5501,2754
2016-01-27,38450.0,40000.0,97159.0,13.25,-28223,23579,4019
2016-01-28,39400.0,39200.0,56610.0,12.98,4629,5098,-9748
2016-01-29,39200.0,40600.0,87897.0,13.44,-15214,-27648,42671
2016-02-01,40600.0,40500.0,72200.0,13.41,10992,-27320,15948
2016-02-02,40200.0,40500.0,32639.0,13.41,3699,-10420,6990
2016-02-03,40500.0,39850.0,46766.0,13.2,11607,-19595,7720
2016-02-04,39850.0,39900.0,40524.0,13.21,-654,-12328,13274
2016-02-05,40400.0,41050.0,152897.0,13.59,-35664,13812,21695
2016-02-11,40300.0,40500.0,73567.0,13.41,-14836,-11067,25668
2016-02-12,40050.0,39500.0,67602.0,13.08,-3388,4244,-19
2016-02-15,39300.0,38500.0,106781.0,12.75,32498,-39209,6711
2016-02-16,38850.0,39800.0,50012.0,13.18,-14766,2922,8901
2016-02-17,39450.0,40100.0,59616.0,13.28,-1385,16251,-17755
2016-02-18,40500.0,41450.0,86322.0,13.73,-30954,14952,14707
2016-02-19,41350.0,41000.0,58648.0,13.58,-7395,-9424,14021
2016-02-22,41450.0,41000.0,24345.0,13.58,3876,-5384,190
2016-02-23,40800.0,40800.0,28545.0,13.51,7317,-3923,-4935
2016-02-24,40800.0,39700.0,47593.0,13.15,19024,-27745,7884
2016-02-25,39700.0,39650.0,51052.0,13.13,4241,-28058,23817
2016-02-26,39750.0,39700.0,35262.0,13.15,62,-6094,6032
2016-02-29,39550.0,40400.0,72321.0,13.38,-7790,-14805,22473
2016-03-02,40550.0,39250.0,70386.0,13.0,26001,-20385,-5630
2016-03-03,39350.0,39100.0,65563.0,12.95,14472,-24716,10244
2016-03-04,38900.0,38800.0,78688.0,12.85,26473,-6417,-20914
2016-03-07,38800.0,37950.0,96543.0,12.57,48002,-46226,-1447
2016-03-08,37900.0,38600.0,84191.0,12.78,-11592,516,10916
2016-03-09,38450.0,38650.0,23280.0,12.8,3457,-6074,2617
2016-03-10,38800.0,39550.0,100153.0,13.1,-31966,3427,28539
2016-03-11,39550.0,39100.0,38119.0,12.95,1440,8109,-9549
2016-03-14,39100.0,38350.0,87146.0,12.7,22397,-23531,-23
2016-03-15,38350.0,39000.0,71654.0,12.91,-13901,-25419,39330
2016-03-16,39050.0,39300.0,43412.0,13.01,-14293,10346,2038
2016-03-17,39300.0,39050.0,78465.0,12.93,4926,-23623,18827
2016-03-18,38950.0,38150.0,93719.0,12.63,34166,-44767,11669
2016-03-21,38250.0,38150.0,68214.0,12.63,6236,-37007,31288
2016-03-22,38400.0,40100.0,142153.0,13.28,-55837,-6340,62172
2016-03-23,40200.0,40050.0,70009.0,13.26,-12854,-22771,35487
2016-03-24,39800.0,40000.0,48837.0,13.25,-15586,-6424,22151
2016-03-25,39900.0,40000.0,72658.0,13.25,-6107,-31039,36800
2016-03-28,40000.0,40350.0,43079.0,13.36,-7383,-6383,13766
2016-03-29,40350.0,40400.0,75539.0,13.38,-2030,-25196,26821
2016-03-30,40300.0,40400.0,34146.0,13.38,-8932,-2083,11374
2016-03-31,40400.0,40150.0,90812.0,13.3,5692,-38905,33192
2016-04-01,40150.0,39100.0,117488.0,12.95,20157,-17614,-2849
2016-04-04,39100.0,39100.0,58466.0,12.95,76,-3792,3716
2016-04-05,39000.0,38900.0,69956.0,12.88,1481,757,-1116
2016-04-06,38900.0,39650.0,102023.0,13.13,-13865,37114,-23326
2016-04-07,39550.0,39500.0,56996.0,13.08,-6914,7677,-834
2016-04-08,39200.0,40000.0,62190.0,13.25,-11541,8411,3262
2016-04-11,39600.0,39900.0,57705.0,13.21,-4153,21818,-17678
2016-04-12,39850.0,40100.0,69439.0,13.28,-16304,22398,-6089
2016-04-14,40000.0,40300.0,57646.0,13.35,-13401,13045,356
2016-04-15,40700.0,39850.0,71067.0,13.2,10830,-7236,-3562
2016-04-18,39750.0,39500.0,62940.0,13.08,3866,-7321,4389
2016-04-19,39850.0,39100.0,97168.0,12.95,28386,-21176,-7491
2016-04-20,39050.0,39750.0,70834.0,13.16,-11502,-2670,14518
2016-04-21,39900.0,40350.0,58207.0,13.36,-22151,9987,12450
2016-04-22,40100.0,40350.0,58906.0,13.36,827,-10208,9118
2016-04-25,40000.0,42000.0,100550.0,13.91,-35898,18335,18163
2016-04-26,42000.0,42050.0,55540.0,13.92,-4591,-1213,7207
2016-04-27,41800.0,41350.0,58600.0,13.69,238,-4447,4308
2016-04-28,41350.0,42000.0,60382.0,13.91,-2511,-16111,19189
2016-04-29,42150.0,44350.0,171102.0,14.69,-22690,-13630,40863
2016-05-02,44400.0,43050.0,129811.0,14.26,6310,-27623,25029
2016-05-03,43150.0,42950.0,74345.0,14.22,-7858,-9738,17663
2016-05-04,42650.0,42650.0,71772.0,14.12,1884,-27758,25973
2016-05-09,42800.0,42750.0,61468.0,14.16,-5483,5940,-793
2016-05-10,42750.0,42850.0,84292.0,14.19,-7887,-1593,9766
2016-05-11,42650.0,42700.0,94941.0,14.14,-11911,9187,3320
2016-05-12,42300.0,42100.0,80622.0,13.94,8598,6980,-16220
2016-05-13,41950.0,42150.0,55807.0,13.96,-1526,4423,-2937
2016-05-16,41800.0,42600.0,61046.0,14.11,-3032,-15554,18726
2016-05-17,42400.0,42200.0,71332.0,13.97,-6995,-12545,19695
2016-05-18,41700.0,41350.0,70835.0,13.69,-4355,7867,-3795
2016-05-19,41050.0,41800.0,63389.0,13.84,-6241,-12866,18935
2016-05-20,41800.0,40950.0,61634.0,13.56,7832,6659,-14246
2016-05-23,40650.0,40550.0,68419.0,13.43,10878,-22870,11888
2016-05-24,40450.0,41100.0,80616.0,13.61,-1076,-8422,9487
2016-05-25,41100.0,41100.0,70865.0,13.61,-2079,-1057,3191
2016-05-26,41200.0,40650.0,70877.0,13.46,6054,-1754,-4295
2016-05-27,40700.0,41050.0,30724.0,13.59,-7409,1122,6399
2016-05-30,41050.0,40800.0,79681.0,13.51,-113,-3512,4046
2016-05-31,40450.0,40800.0,112362.0,13.51,9266,-34635,25834
2016-06-01,40600.0,40800.0,62591.0,13.51,5478,-27991,23160
2016-06-02,40300.0,40500.0,96972.0,13.41,-187,-11756,11890
2016-06-03,40600.0,40850.0,46610.0,13.53,-5937,16088,-9817
2016-06-07,41150.0,41300.0,52877.0,13.68,-12283,15176,-2927
2016-06-08,41000.0,41350.0,65462.0,13.69,4578,1288,-5999
2016-06-09,41400.0,41850.0,96624.0,13.86,-12850,8794,4808
2016-06-10,41850.0,41450.0,60549.0,13.73,3909,2411,-6531
2016-06-13,41200.0,41100.0,41095.0,13.61,257,-338,154
2016-06-14,41100.0,40350.0,69196.0,13.36,5151,-2171,-2882
2016-06-15,40900.0,41400.0,141676.0,13.71,-4408,-7113,11320
2016-06-16,41300.0,41250.0,85824.0,13.66,-1876,10005,-9669
2016-06-17,41700.0,40150.0,64686.0,13.3,18658,-26188,8263
2016-06-20,40600.0,41000.0,90929.0,13.58,-1354,-32397,33805
2016-06-21,41000.0,41050.0,87840.0,13.59,-431,-28169,28865
2016-06-22,41050.0,41450.0,75350.0,13.73,-11535,1065,12707
2016-06-23,41450.0,40850.0,36674.0,13.53,3365,9462,-12826
2016-06-24,40650.0,39200.0,100670.0,12.98,12357,-38406,26276
2016-06-27,39200.0,39650.0,70605.0,13.13,-3890,-5570,9854
2016-06-28,38950.0,39000.0,68817.0,12.91,11288,-10115,-1130
2016-06-29,39050.0,39150.0,106637.0,12.96,8547,-2030,-7330
2016-06-30,39200.0,39300.0,67162.0,13.01,-33,-16070,19943
2016-07-01,39050.0,39250.0,80790.0,13.0,2641,-18028,23197
2016-07-04,39000.0,38950.0,76959.0,12.9,15387,-16887,1480
2016-07-05,39000.0,38400.0,103956.0,12.72,22829,-18858,-3571
2016-07-06,38600.0,38750.0,55039.0,12.83,-12423,-6483,19256
2016-07-07,39050.0,39100.0,44721.0,12.95,1668,-10531,8944
2016-07-08,39150.0,38850.0,77597.0,12.87,969,6326,-7369
2016-07-11,39000.0,38600.0,52494.0,12.78,15406,-20822,5835
2016-07-12,38600.0,38600.0,48475.0,12.78,-1907,-10216,12380
2016-07-13,38850.0,38800.0,91146.0,12.85,-3966,2671,2220
2016-07-14,38950.0,39000.0,76414.0,12.91,3557,-6002,3888
2016-07-15,39400.0,39600.0,108478.0,13.11,-6275,19354,-12722
2016-07-18,39400.0,39050.0,62301.0,12.93,6865,-5849,-798
2016-07-19,39050.0,39000.0,38624.0,12.91,-213,-4106,4829
2016-07-20,39000.0,39350.0,51618.0,13.03,-9676,-2759,12878
2016-07-21,39800.0,40700.0,120322.0,13.48,-13808,8897,3728
2016-07-22,40750.0,39850.0,71730.0,13.2,22247,-6213,-17203
2016-07-25,40000.0,39150.0,54054.0,12.96,10248,-21372,11174
2016-07-26,39150.0,39350.0,48725.0,13.03,3878,-14191,10423
2016-07-27,39500.0,39600.0,48602.0,13.11,-6292,-686,7023
2016-07-28,39200.0,38900.0,68141.0,12.88,5223,-15980,11017
2016-07-29,38900.0,38950.0,82216.0,12.9,14817,-27510,12671
2016-08-01,38950.0,39000.0,70930.0,12.91,5827,-13455,7868
2016-08-02,38750.0,38900.0,44418.0,12.88,-2377,-36,2562
2016-08-03,38550.0,38700.0,59756.0,12.82,2119,3371,-5301
2016-08-04,38800.0,38950.0,42423.0,12.9,1760,-6221,4886
2016-08-05,38600.0,38750.0,68913.0,12.83,-12284,5902,6906
2016-08-08,38750.0,38800.0,29770.0,12.85,-3105,-2565,6226
2016-08-09,39200.0,39700.0,44391.0,13.15,-15990,17321,-1091
2016-08-10,39500.0,39150.0,65334.0,12.96,11729,-8168,-2755
2016-08-11,39000.0,40000.0,56152.0,13.25,-16419,6208,10405
2016-08-12,40000.0,39500.0,57112.0,13.08,7181,-18977,12661
2016-08-16,39550.0,40450.0,117498.0,13.39,-31750,7616,24943
2016-08-17,40500.0,40800.0,76966.0,13.51,-19496,6858,12188
2016-08-18,40800.0,39600.0,105705.0,13.11,21995,-39494,2096
2016-08-19,39550.0,39500.0,80459.0,13.08,1853,-12870,11595
2016-08-22,39250.0,39000.0,58880.0,12.91,9185,1042,-5770
2016-08-23,39000.0,39000.0,44331.0,12.91,6398,-5864,335
2016-08-24,38650.0,39050.0,30608.0,12.93,683,-3453,4438
2016-08-25,39050.0,38900.0,68263.0,12.88,3718,10548,-13376
2016-08-26,38750.0,39600.0,56653.0,13.11,-23406,29084,-3466
2016-08-29,39500.0,38800.0,43212.0,12.85,4148,3822,-7911
2016-08-30,38900.0,38850.0,43223.0,12.87,-6098,7204,1089
2016-08-31,38750.0,38150.0,69814.0,12.63,5020,-15789,11282
2016-09-01,38050.0,38450.0,37846.0,12.73,-5503,1140,5099
2016-09-02,38450.0,38150.0,31081.0,12.63,4801,-13380,8766
2016-09-05,38200.0,38800.0,47907.0,12.85,-9883,-8086,18867
2016-09-06,38800.0,38650.0,29148.0,12.8,3119,2982,-6051
2016-09-07,38400.0,38200.0,38225.0,12.65,14555,-7610,-7172
2016-09-08,38050.0,38000.0,37385.0,12.58,1574,-430,-1209
2016-09-09,37700.0,37700.0,52153.0,12.48,5557,2126,-8099
2016-09-12,37600.0,37250.0,61560.0,12.34,-16669,16949,1827
2016-09-13,37200.0,37350.0,54936.0,12.37,748,-12104,11537
2016-09-19,36700.0,37300.0,70953.0,12.35,-5033,7804,-2655
2016-09-20,38500.0,39000.0,169904.0,12.91,-21325,64628,-42039
2016-09-21,39600.0,38900.0,81082.0,12.88,8329,13398,-22737
2016-09-22,39300.0,39000.0,38203.0,12.91,-6806,7978,-1143
2016-09-23,39300.0,40050.0,106641.0,13.26,-38631,21028,18793
2016-09-26,40400.0,39850.0,71721.0,13.2,-9334,1631,7903
2016-09-27,40400.0,40500.0,44011.0,13.41,-103,317,-191
2016-09-28,40650.0,40000.0,41999.0,13.25,4062,-11161,7113
2016-09-29,40000.0,40400.0,59863.0,13.38,-14376,13185,1191
2016-09-30,40000.0,40600.0,50089.0,13.44,-11203,19783,-8580
2016-10-04,40200.0,40900.0,75537.0,13.54,2416,-9269,6982
2016-10-05,40900.0,41550.0,76019.0,13.76,501,800,-1281
2016-10-06,41250.0,41400.0,40380.0,13.71,10010,-3330,-6680
2016-10-07,41000.0,41300.0,34644.0,13.68,333,4472,-4805
2016-10-10,41950.0,41750.0,41447.0,13.83,-5539,236,5303
2016-10-11,42000.0,41950.0,32610.0,13.89,-11263,13538,-320
2016-10-12,41950.0,42350.0,39686.0,14.02,-12810,11022,1377
2016-10-13,42000.0,41300.0,60513.0,13.68,15377,-24681,10018
2016-10-14,41350.0,42000.0,46128.0,13.91,-6998,-4416,11013
2016-10-17,42450.0,41300.0,35781.0,13.68,-1287,-5448,6984
2016-10-18,41000.0,41200.0,59295.0,13.64,-9250,-17030,26268
2016-10-19,41200.0,41400.0,42935.0,13.71,-2658,-15350,17968
2016-10-20,41400.0,41950.0,30402.0,13.89,-10154,10392,-233
2016-10-21,42100.0,41900.0,51463.0,13.88,-17044,16933,2241
2016-10-24,41900.0,41900.0,42803.0,13.88,-2466,4662,-2433
2016-10-25,41900.0,41450.0,33043.0,13.73,-921,795,91
2016-10-26,41300.0,41450.0,29733.0,13.73,-3446,6525,-3222
2016-10-27,41450.0,41600.0,28217.0,13.78,-5896,7492,-1595
2016-10-28,42050.0,40550.0,56011.0,13.43,13410,-21669,7126
2016-10-31,40300.0,40600.0,40400.0,13.44,-1120,843,-878
2016-11-01,40600.0,39600.0,40506.0,13.11,5049,-20961,15852
2016-11-02,39800.0,38800.0,46670.0,12.85,1456,-4688,3072
2016-11-03,39000.0,39400.0,57895.0,13.05,-1981,11413,-9308
2016-11-04,39700.0,39750.0,33499.0,13.16,-3397,21692,-18235
2016-11-07,40300.0,39700.0,30875.0,13.15,-1084,11898,-9837
2016-11-08,39750.0,40350.0,32057.0,13.36,-184,3454,-2739
2016-11-09,40350.0,40300.0,86462.0,13.35,-10438,29725,-19432
2016-11-10,40000.0,39500.0,105328.0,13.08,27283,-30790,2931
2016-11-11,39500.0,40000.0,51996.0,13.25,-12391,18790,-5592
2016-11-14,40050.0,39450.0,56902.0,13.06,7656,4382,-12068
2016-11-15,39750.0,39200.0,49232.0,12.98,6314,9740,-16204
2016-11-16,39050.0,39450.0,83693.0,13.06,-21444,17174,5227
2016-11-17,39550.0,39450.0,35189.0,13.06,1391,8913,-10304
2016-11-18,39550.0,39300.0,39552.0,13.01,6548,-9577,2909
2016-11-21,39450.0,39100.0,31090.0,12.95,279,2701,-3010
2016-11-22,38950.0,38350.0,48271.0,12.7,18487,-11666,-7151
2016-11-23,38300.0,38350.0,54978.0,12.7,11328,-11320,-23
2016-11-24,38450.0,38250.0,24550.0,12.67,3223,-10751,7453
2016-11-25,38250.0,37050.0,76521.0,12.27,20369,-37099,16414
2016-11-28,37250.0,37050.0,58583.0,12.27,7758,-24736,16938
2016-11-29,37000.0,37050.0,37683.0,12.27,7902,-18782,10815
2016-11-30,37300.0,36900.0,55287.0,12.22,8265,-7572,542
2016-12-01,36550.0,36750.0,46110.0,12.17,1888,4255,-4455
2016-12-02,36550.0,37000.0,32723.0,12.25,-2088,331,3711
2016-12-05,37000.0,36150.0,59931.0,11.97,8999,-4634,-4445
2016-12-06,35850.0,36000.0,64553.0,11.92,-3363,-11828,15537
2016-12-07,36300.0,36800.0,68701.0,12.19,-9207,17633,-6748
2016-12-08,36900.0,37600.0,69617.0,12.45,-7789,25518,-17689
2016-12-09,37550.0,36950.0,323744.0,12.24,2092,20009,-21064
2016-12-12,36500.0,36300.0,73745.0,12.02,3685,-11657,10377
2016-12-13,36300.0,36400.0,49628.0,12.05,496,-1375,879
2016-12-14,36400.0,36450.0,52302.0,12.07,-3441,-6698,10002
2016-12-15,36050.0,35850.0,57974.0,11.87,13339,-24597,11492
2016-12-16,35650.0,36300.0,88889.0,12.02,-4641,14268,-9527
2016-12-19,36200.0,35900.0,49717.0,11.89,4518,-763,-3895
2016-12-20,35900.0,36050.0,42200.0,11.94,-11916,21890,-9709
2016-12-21,35900.0,35400.0,47651.0,11.72,7254,-2249,-5119
2016-12-22,35350.0,35200.0,81699.0,11.66,3025,-27578,24163
2016-12-23,35300.0,35200.0,18844.0,11.66,-3588,-663,4231
2016-12-26,35000.0,34950.0,41984.0,11.57,2509,-1595,-1004
2016-12-27,34950.0,35000.0,26096.0,11.59,-11508,11923,-420
2016-12-28,34550.0,34800.0,24219.0,11.52,3228,-636,-2662
2016-12-29,34850.0,34850.0,42004.0,11.54,10050,-13486,2014
2017-01-02,34850.0,34250.0,41398.0,14.94,8206,-15795,7255
2017-01-03,34250.0,33150.0,102330.0,14.46,34043,-64448,30175
2017-01-04,33250.0,32450.0,132971.0,14.15,40703,-91504,50497
2017-01-05,32500.0,32950.0,109717.0,14.37,7038,-42342,35504
2017-01-06,33000.0,33600.0,54462.0,14.65,-12049,18666,-6577
2017-01-09,33650.0,33050.0,30527.0,14.41,3760,8343,-12103
2017-01-10,33000.0,33250.0,42489.0,14.5,-2202,1321,861
2017-01-11,33000.0,33000.0,39841.0,14.39,3802,9065,-12867
2017-01-12,33000.0,33700.0,56781.0,14.7,-5529,-6577,12472
2017-01-13,33650.0,33350.0,25345.0,14.54,6211,-2931,-3218
2017-01-16,33450.0,33600.0,41494.0,14.65,-14291,19597,-5306
2017-01-17,33600.0,33850.0,37479.0,14.76,-3656,15300,-11604
2017-01-18,33600.0,33600.0,31043.0,14.65,-7325,15905,-8360
2017-01-19,33550.0,32650.0,50369.0,14.24,12772,-9359,-3573
2017-01-20,33000.0,33450.0,49550.0,14.59,-18973,9172,9821
2017-01-23,33300.0,32800.0,39923.0,14.3,12244,2512,-14776
2017-01-24,32750.0,33050.0,23981.0,14.41,2037,2832,-4869
2017-01-25,33250.0,32700.0,27880.0,14.26,5832,-1868,-3964
2017-01-26,32700.0,32000.0,44859.0,13.96,13130,-11523,-1717
2017-01-31,31800.0,31100.0,72204.0,13.56,12685,-39904,26929
2017-02-01,31100.0,32350.0,53747.0,14.11,-8071,-7505,15636
2017-02-02,32350.0,31800.0,55194.0,13.87,10931,-13036,1009
2017-02-03,32100.0,31350.0,54868.0,13.67,16724,-14077,-3732
2017-02-06,31900.0,31650.0,29744.0,13.8,-933,4334,-1184
2017-02-07,31900.0,32400.0,42584.0,14.13,-3633,13831,-10220
2017-02-08,32250.0,32600.0,51099.0,14.22,-1659,-5003,5673
2017-02-09,32650.0,31650.0,77859.0,13.8,6525,-12263,4817
2017-02-10,31500.0,29050.0,351904.0,12.67,113871,-100016,-15994
2017-02-13,29300.0,29900.0,146850.0,13.04,-33501,23416,8510
2017-02-14,29800.0,29400.0,69303.0,12.82,17171,-8852,-7089
2017-02-15,29450.0,30050.0,90566.0,13.11,-15743,2230,13533
2017-02-16,30150.0,29900.0,43877.0,13.04,2471,-4055,1397
2017-02-17,29900.0,30150.0,35613.0,13.15,-7556,16473,-8917
2017-02-20,30100.0,29850.0,38855.0,13.02,12436,-7534,-10695
2017-02-21,29850.0,30150.0,32065.0,13.15,-2275,-4644,5999
2017-02-22,30050.0,30100.0,43196.0,13.13,-7261,19216,-11955
2017-02-23,30050.0,29800.0,41852.0,13.0,15389,-8508,-6881
2017-02-24,30000.0,30800.0,69805.0,13.43,-29462,10729,20173
2017-02-27,30900.0,30600.0,47737.0,13.35,-1680,16918,-15371
2017-02-28,30800.0,30200.0,38539.0,13.17,2296,6998,-9314
2017-03-02,30700.0,29950.0,78687.0,13.06,12542,15708,-28790
2017-03-03,29700.0,29700.0,57812.0,12.95,5669,17013,-22682
2017-03-06,29500.0,28550.0,154200.0,12.45,40147,31011,-71323
2017-03-07,28700.0,28500.0,88638.0,12.43,29735,-9395,-21949
2017-03-08,28400.0,27550.0,166165.0,12.01,43908,-6447,-37339
2017-03-09,27550.0,27450.0,132673.0,11.97,23289,-9611,-13828
2017-03-10,27650.0,27400.0,120766.0,11.95,29983,-13652,-16452
2017-03-13,27300.0,26950.0,106246.0,11.75,8316,14960,-23330
2017-03-14,27000.0,26750.0,99094.0,11.67,34795,-15874,-18967
2017-03-15,26750.0,26450.0,59362.0,11.54,23982,-16843,-7187
2017-03-16,26600.0,26200.0,120030.0,11.43,56138,-43677,-12396
2017-03-17,26200.0,27100.0,161184.0,11.82,-35385,4762,30594
2017-03-20,27150.0,26700.0,79979.0,11.64,37426,-2440,-35056
2017-03-21,26550.0,26600.0,90800.0,11.6,8623,8217,-16191
2017-03-22,26600.0,26850.0,75455.0,11.71,8259,3992,-16251
2017-03-23,26850.0,27050.0,74743.0,11.8,4005,25668,-29653
2017-03-24,27100.0,27600.0,114959.0,12.04,-24279,49241,-24922
2017-03-27,27550.0,27650.0,59553.0,12.06,-2242,15275,-14161
2017-03-28,27800.0,27450.0,73340.0,11.97,9769,23195,-32964
2017-03-29,27450.0,27650.0,93610.0,12.06,-5612,51544,-45932
2017-03-30,27200.0,28150.0,213849.0,12.28,487,55761,-60039
2017-03-31,28200.0,28350.0,169046.0,12.36,12303,25190,-40017
2017-04-03,28350.0,29250.0,187953.0,12.76,-59734,87810,-29270
2017-04-04,29300.0,29150.0,111506.0,12.71,1460,43204,-44658
2017-04-05,29200.0,28400.0,140743.0,12.39,10978,44760,-58254
2017-04-06,28300.0,28550.0,81107.0,12.45,4696,11079,-16965
2017-04-07,28800.0,29650.0,138871.0,12.93,-17876,67066,-51221
2017-04-10,29600.0,28800.0,72070.0,12.56,8119,15541,-24323
2017-04-11,28900.0,28350.0,64803.0,12.36,2149,-10533,8272
2017-04-12,28600.0,28950.0,105402.0,12.63,-5359,27843,-22482
2017-04-13,29000.0,29750.0,124285.0,12.97,-14658,37045,-22968
2017-04-14,29400.0,29400.0,78568.0,12.82,11697,19211,-28939
2017-04-17,29550.0,28950.0,74951.0,12.63,8645,-12933,4245
2017-04-18,29150.0,30350.0,183558.0,13.24,-13136,24573,-10408
2017-04-19,30300.0,30800.0,146089.0,13.43,-14846,51698,-41083
2017-04-20,30700.0,31250.0,260334.0,13.63,-2679,90415,-90209
2017-04-21,31250.0,31250.0,155016.0,13.63,-6599,60882,-53766
2017-04-24,31400.0,30900.0,159038.0,13.48,7706,18737,-26534
2017-04-25,30900.0,31100.0,167117.0,13.56,-1352,8700,-8083
2017-04-26,31000.0,31250.0,122066.0,13.63,-4267,17366,-16556
2017-04-27,31100.0,31600.0,182332.0,13.78,-15394,53892,-36805
2017-04-28,32150.0,31350.0,89490.0,13.67,21878,18698,-39614
2017-05-02,31400.0,30850.0,75934.0,13.45,-3845,8317,-4095
2017-05-04,30650.0,31700.0,79940.0,13.82,-34866,27977,8043
2017-05-08,31600.0,32250.0,102005.0,14.06,-14623,13725,-1355
2017-05-10,32100.0,32050.0,97855.0,13.98,-3614,15376,-12771
2017-05-11,32050.0,32100.0,262391.0,14.0,-13813,22358,4378
2017-05-12,32000.0,32800.0,150520.0,14.3,-43520,19279,26475
2017-05-15,32800.0,32900.0,80322.0,14.35,18124,-769,-18676
2017-05-16,32650.0,32800.0,76588.0,14.3,1066,14784,-16150
2017-05-17,32500.0,31700.0,132767.0,13.82,32129,-22562,-9607
