Symbol,OCI_시가(원),OCI_종가(원),OCI_거래량(주),OCI_PER(IFRS-연결),OCI_순매수수량(개인)(주),OCI_순매수수량(기관계)(주),OCI_순매수수량(외국인계)(주)
2006-10-11,43600.0,44600.0,35582.0,30.55,2430,-5020,1960
2006-10-12,44300.0,44700.0,66819.0,30.62,6070,8340,-13470
2006-10-13,45000.0,46250.0,45770.0,31.68,-14370,19630,-10820
2006-10-16,46300.0,46300.0,22286.0,31.71,-8820,4560,950
2006-10-17,46900.0,46300.0,14601.0,31.71,-1610,1360,-1100
2006-10-18,46700.0,47450.0,73071.0,32.5,-8887,-7935,17000
2006-10-19,48000.0,47800.0,30570.0,32.74,-2940,-3270,3150
2006-10-20,47800.0,47100.0,17114.0,32.26,5242,-292,-540
2006-10-23,47100.0,46700.0,26812.0,31.99,6738,2312,-9490
2006-10-24,46600.0,46650.0,22230.0,31.95,6531,-6251,-90
2006-10-25,46650.0,47000.0,34780.0,32.19,-1799,9979,-10110
2006-10-26,47000.0,46500.0,221751.0,31.85,6329,-9119,3820
2006-10-27,46500.0,46700.0,15874.0,31.99,50,-230,-4120
2006-10-30,46500.0,46250.0,107192.0,31.68,-770,4520,-4310
2006-10-31,46600.0,45900.0,17360.0,31.44,1360,3440,-4800
2006-11-01,46000.0,48000.0,104861.0,32.88,-499,34079,-38050
2006-11-02,48000.0,48000.0,50690.0,32.88,-8301,24471,-19750
2006-11-03,47900.0,48000.0,24270.0,32.88,2910,10380,-14930
2006-11-06,47950.0,48000.0,13634.0,32.88,-506,336,110
2006-11-07,48100.0,47700.0,29702.0,32.67,9950,-7020,-7300
2006-11-08,47700.0,46500.0,117146.0,31.85,3746,-26466,5580
2006-11-09,47050.0,47500.0,34751.0,32.54,-2759,6549,-4750
2006-11-10,47500.0,47450.0,16320.0,32.5,2550,70,-3120
2006-11-13,47300.0,47400.0,8111.0,32.47,2021,-1681,-640
2006-11-14,47900.0,47400.0,19720.0,32.47,5680,-4030,-4230
2006-11-15,47450.0,47400.0,17080.0,32.47,530,-2330,-1710
2006-11-16,47800.0,47450.0,25550.0,32.5,8516,-1266,-13220
2006-11-17,48000.0,47050.0,27207.0,32.23,11574,2696,-12730
2006-11-20,47100.0,45900.0,22680.0,31.44,13100,-1500,-11600
2006-11-21,46200.0,45900.0,35560.0,31.44,11010,1450,-12390
2006-11-22,46250.0,45850.0,32325.0,31.41,7867,4793,-10000
2006-11-23,46000.0,47000.0,57950.0,32.19,18020,12560,-25030
2006-11-24,47300.0,47000.0,22750.0,32.19,-690,1830,-1830
2006-11-27,47000.0,46650.0,18240.0,31.95,5380,-4430,-1840
2006-11-28,46000.0,45750.0,56710.0,31.34,26140,4280,-29920
2006-11-29,46100.0,44800.0,75810.0,30.69,32130,4410,-37120
2006-11-30,44900.0,44800.0,75306.0,30.69,32935,-7405,-38610
2006-12-01,44800.0,44750.0,26480.0,30.65,8960,1040,-9050
2006-12-04,44800.0,44700.0,30885.0,30.62,5350,1720,-7340
2006-12-05,44250.0,43950.0,37960.0,30.1,21576,634,-22510
2006-12-06,44100.0,42700.0,97402.0,29.25,32490,2570,-33830
2006-12-07,43000.0,43300.0,57680.0,29.66,-13390,30930,-17470
2006-12-08,43500.0,42800.0,31289.0,29.32,-3960,10820,-5100
2006-12-11,43100.0,43300.0,29061.0,29.66,-5901,4731,-360
2006-12-12,43100.0,42300.0,35030.0,28.97,10770,4040,-14660
2006-12-13,42300.0,42800.0,136470.0,29.32,1580,120920,-122380
2006-12-14,43000.0,44850.0,372487.0,30.72,-6357,240187,-228480
2006-12-15,44250.0,44750.0,23190.0,30.65,-3640,3680,200
2006-12-18,44750.0,45400.0,62190.0,31.1,-34960,24150,6170
2006-12-19,45350.0,44850.0,41489.0,30.72,-10660,16290,110
2006-12-20,44900.0,45750.0,113662.0,31.34,-33382,93902,-61160
2006-12-21,45750.0,45600.0,73672.0,31.24,-31332,16202,1130
2006-12-22,45400.0,45800.0,39910.0,31.37,-16600,21440,-5160
2006-12-26,45650.0,46200.0,100620.0,31.65,-43470,66590,-10640
2006-12-27,45950.0,47950.0,123740.0,32.84,-69920,94850,-28090
2006-12-28,47950.0,48900.0,102870.0,33.5,-45580,56320,-10100
2007-01-02,48900.0,47200.0,20160.0,13.79,2705,-1855,-250
2007-01-03,47200.0,45900.0,40262.0,13.41,-4470,30,4610
2007-01-04,45200.0,44150.0,55097.0,12.9,22534,-32024,10900
2007-01-05,44100.0,44400.0,53419.0,12.97,13600,-6720,-5330
2007-01-08,43850.0,44250.0,18615.0,12.93,-4360,9450,-3090
2007-01-09,44250.0,44500.0,42240.0,13.0,12340,-3430,-5260
2007-01-10,44100.0,44500.0,57750.0,13.0,12080,9980,-21560
2007-01-11,44000.0,44900.0,41190.0,13.12,-380,6400,-7460
2007-01-12,44750.0,44900.0,25210.0,13.12,2080,1900,-5780
2007-01-15,45000.0,44250.0,24040.0,12.93,7200,-5890,-860
2007-01-16,44550.0,43400.0,41132.0,12.68,12570,4110,-14910
2007-01-17,43100.0,42400.0,51590.0,12.39,21520,-3400,-13870
2007-01-18,41850.0,41100.0,81418.0,12.01,51340,-15810,-13820
2007-01-19,41300.0,39600.0,36951.0,11.57,5160,-6750,-800
2007-01-22,39600.0,39300.0,41012.0,11.48,1320,4480,-6020
2007-01-23,38550.0,39700.0,59599.0,11.6,5017,2833,-8370
2007-01-24,40350.0,40800.0,33618.0,11.92,7182,148,-7860
2007-01-25,41000.0,40800.0,42299.0,11.92,9460,6850,-21390
2007-01-26,40800.0,42300.0,217180.0,12.36,-32290,112450,-95370
2007-01-29,42650.0,42300.0,94460.0,12.36,-7590,17740,-9990
2007-01-30,42300.0,43600.0,45544.0,12.74,-24250,25310,-1490
2007-01-31,43900.0,42500.0,53165.0,12.42,7677,3633,-13670
2007-02-01,40600.0,43300.0,41580.0,12.65,-8410,3070,870
2007-02-02,42850.0,44200.0,64260.0,12.92,-12860,860,6410
2007-02-05,43600.0,44150.0,32690.0,12.9,-6250,4180,2070
2007-02-06,44150.0,44800.0,44310.0,13.09,-12690,18360,-7530
2007-02-07,44500.0,44950.0,26170.0,13.14,-17610,11930,4390
2007-02-08,45000.0,44100.0,46531.0,12.89,-3020,16520,-19120
2007-02-09,44100.0,43850.0,60192.0,12.81,1792,35048,-33050
2007-02-12,44000.0,44400.0,35140.0,12.97,-13580,6420,7160
2007-02-13,43650.0,43750.0,51371.0,12.78,8151,5699,-14930
2007-02-14,44500.0,46200.0,114980.0,13.5,-19144,2404,21690
2007-02-15,46150.0,48050.0,132809.0,14.04,-71109,53219,22950
2007-02-16,48450.0,47600.0,45032.0,13.91,13811,-3661,-3570
2007-02-20,46750.0,47200.0,46031.0,13.79,7760,-2950,170
2007-02-21,46900.0,46500.0,73981.0,13.59,15935,-12825,7270
2007-02-22,46500.0,46500.0,65460.0,13.59,7280,-19050,10080
2007-02-23,46300.0,46600.0,88492.0,13.62,-6766,10416,-2150
2007-02-26,46600.0,47900.0,86000.0,14.0,-28250,9210,-400
2007-02-27,47300.0,46800.0,95033.0,13.68,12071,17109,-23870
2007-02-28,45000.0,45500.0,94627.0,13.3,24290,-7490,-17210
2007-03-02,45500.0,44350.0,39030.0,12.96,13530,-14380,260
2007-03-05,44300.0,42700.0,59495.0,12.48,19045,275,-19410
2007-03-06,42100.0,44250.0,76990.0,12.93,-6092,25412,-22320
2007-03-07,44800.0,45950.0,103595.0,13.43,-2410,-56350,63200
2007-03-08,45900.0,46300.0,65570.0,13.53,-7560,490,-3790
2007-03-09,46050.0,45600.0,27971.0,13.33,-340,-13600,8220
2007-03-12,45400.0,47250.0,66271.0,13.81,-5189,-11351,16080
2007-03-13,46950.0,47950.0,58595.0,14.01,-5120,-20510,21320
2007-03-14,47050.0,46800.0,38402.0,13.68,2643,-9193,1580
2007-03-15,47500.0,47400.0,25431.0,13.85,-7440,3500,1330
2007-03-16,47350.0,49300.0,66572.0,14.41,-34790,15750,8300
2007-03-19,49450.0,50700.0,89500.0,14.82,-46569,11689,28550
2007-03-20,50400.0,52900.0,116375.0,15.46,-53470,33325,22765
2007-03-21,53000.0,53700.0,197003.0,15.69,-41929,48519,38581
2007-03-22,54300.0,54700.0,424616.0,15.98,-1760,19735,-25290
2007-03-23,54700.0,57000.0,131835.0,16.66,-18112,13446,3154
2007-03-26,58800.0,62300.0,403224.0,18.21,18948,-63829,-172351
2007-03-27,64000.0,63000.0,187516.0,18.41,12713,-5360,-6670
2007-03-28,63600.0,63000.0,86862.0,18.41,-9603,1593,2131
2007-03-29,63000.0,66000.0,147104.0,19.29,7199,5686,-16415
2007-03-30,67800.0,64900.0,62139.0,18.97,27822,-10007,-12180
2007-04-02,64800.0,68900.0,529493.0,20.13,12541,176642,-397550
2007-04-03,68900.0,69000.0,176741.0,20.16,62165,-6872,-77118
2007-04-04,68100.0,71000.0,148594.0,20.75,14189,38319,-52967
2007-04-05,70100.0,71000.0,193085.0,20.75,29667,-15495,-28075
2007-04-06,72800.0,74000.0,126420.0,21.62,37401,2408,-23375
2007-04-09,76000.0,81500.0,233872.0,23.82,58172,-52062,-23447
2007-04-10,82000.0,80800.0,233564.0,23.61,61936,-30107,-28366
2007-04-11,81900.0,75400.0,272916.0,22.03,98323,-63480,-29160
2007-04-12,75400.0,83000.0,248111.0,24.25,-31462,-30357,66895
2007-04-13,83000.0,88500.0,271476.0,25.86,19696,-14606,-17407
2007-04-16,90800.0,88800.0,100844.0,25.95,13979,-12206,-1953
2007-04-17,88800.0,82000.0,336701.0,23.96,155672,-42987,-127300
2007-04-18,83000.0,84500.0,276927.0,24.69,-7648,-4409,17250
2007-04-19,86500.0,84300.0,241550.0,24.63,63711,-73986,17393
2007-04-20,86000.0,95300.0,325062.0,27.85,-13780,11106,4948
2007-04-23,98000.0,100000.0,355293.0,29.22,5959,-73401,104216
2007-04-24,104500.0,115000.0,360922.0,33.61,53251,-43107,-11182
2007-04-25,120000.0,106500.0,405136.0,31.12,88054,-41727,-37463
2007-04-26,110000.0,102000.0,281538.0,29.81,9044,-24554,21741
2007-04-27,104500.0,116000.0,553403.0,33.9,3468,-58434,67551
2007-04-30,116000.0,133000.0,438415.0,38.87,-4514,-31593,32574
2007-05-02,129000.0,126500.0,365164.0,36.97,40924,-20461,-26893
2007-05-03,128000.0,124500.0,285492.0,36.38,78811,-34663,-40960
2007-05-04,126500.0,124000.0,247585.0,36.24,31150,-503,-31627
2007-05-07,128000.0,129000.0,537280.0,37.7,54170,20894,-82155
2007-05-08,128000.0,123000.0,250090.0,35.94,130,-3437,4810
2007-05-09,125000.0,126000.0,233658.0,36.82,3209,14115,-17604
2007-05-10,126000.0,125000.0,411149.0,36.53,-13654,736,14156
2007-05-11,122000.0,122000.0,335515.0,35.65,50669,18299,-57071
2007-05-14,124500.0,117000.0,253015.0,34.19,1494,-31749,23743
2007-05-15,116000.0,111000.0,229569.0,32.44,-19313,4291,13750
2007-05-16,111500.0,119000.0,294817.0,34.77,-70357,35776,30603
2007-05-17,121500.0,117500.0,222510.0,34.34,24332,-9807,-16103
2007-05-18,118000.0,112000.0,166318.0,32.73,17126,-33865,14556
2007-05-21,108000.0,114000.0,184663.0,33.31,-7904,-1967,10405
2007-05-22,115000.0,121000.0,384084.0,35.36,-4249,6759,-7292
2007-05-23,123000.0,122500.0,209589.0,35.8,-41686,63953,-44907
2007-05-25,119000.0,120500.0,148060.0,35.21,25385,17983,-43712
2007-05-28,122500.0,134000.0,403794.0,39.16,-32669,34582,-9076
2007-05-29,134000.0,132500.0,267627.0,38.72,-736,16433,-34299
2007-05-30,134000.0,132500.0,244143.0,38.72,301,-592,961
2007-05-31,133500.0,132500.0,312343.0,38.72,-26503,19766,5081
2007-06-01,136500.0,130500.0,518987.0,38.14,27716,36787,-62193
2007-06-04,133000.0,127500.0,223314.0,37.26,-8681,13028,-6902
2007-06-05,130000.0,132000.0,251158.0,38.57,-39527,26271,9536
2007-06-07,134000.0,146000.0,792292.0,42.66,120972,91744,-217748
2007-06-08,142000.0,144500.0,298648.0,42.23,-7756,19755,-9786
2007-06-11,144500.0,136000.0,294220.0,39.74,14841,-6964,-4612
2007-06-12,134500.0,133000.0,180411.0,38.87,-3409,178,3670
2007-06-13,131000.0,133000.0,172760.0,38.87,3308,17525,-23123
2007-06-14,135000.0,138000.0,289552.0,40.33,-34778,55680,-28911
2007-06-15,141000.0,136000.0,214382.0,39.74,-736,3683,-1589
2007-06-18,136000.0,136500.0,234299.0,39.89,1109,26198,-38066
2007-06-19,137000.0,144000.0,439919.0,42.08,12517,10638,-29722
2007-06-20,146000.0,132500.0,310029.0,38.72,37043,-2731,-43526
2007-06-21,130000.0,132000.0,203665.0,38.57,43622,-39792,3917
2007-06-22,133000.0,128000.0,203380.0,37.4,-7898,6788,16414
2007-06-25,124000.0,122000.0,215947.0,35.65,36809,-44429,-17807
2007-06-26,123000.0,115500.0,368141.0,33.75,72020,-70601,-1061
2007-06-27,119500.0,120000.0,326405.0,35.07,111670,-50478,-48990
2007-06-28,121500.0,127500.0,208916.0,37.26,-7954,4143,1146
2007-06-29,128000.0,125500.0,150161.0,36.67,-44945,12224,10170
2007-07-02,125500.0,126000.0,138563.0,36.82,-27077,16658,10288
2007-07-03,128000.0,133000.0,212719.0,38.87,15738,-6364,-6575
2007-07-04,133500.0,133000.0,212741.0,38.87,46912,-4900,-38567
2007-07-05,134000.0,138500.0,309687.0,40.47,-51067,39394,1922
2007-07-06,142000.0,138000.0,190589.0,40.33,23280,-10140,-11092
2007-07-09,137000.0,133500.0,155330.0,39.01,12357,-14613,2182
2007-07-10,136000.0,129000.0,215651.0,37.7,47691,-27519,-13286
2007-07-11,129000.0,137500.0,179406.0,40.18,-29723,19273,7510
2007-07-12,139000.0,144000.0,462359.0,42.08,5189,37611,-52474
2007-07-13,147000.0,136000.0,439399.0,39.74,11271,2687,-21159
2007-07-16,137000.0,135500.0,159689.0,39.6,30474,-27374,-4370
2007-07-18,138000.0,135000.0,166527.0,39.45,14734,-4155,-15484
2007-07-19,137000.0,138000.0,119387.0,40.33,-32909,4276,18512
2007-07-20,139500.0,144000.0,217934.0,42.08,-12149,22051,-12145
2007-07-23,144500.0,141000.0,237548.0,41.2,47162,11824,-60224
2007-07-24,141500.0,138500.0,134565.0,40.47,41475,-8985,-35943
2007-07-25,136500.0,141500.0,141156.0,41.35,22324,14941,-38182
2007-07-26,140000.0,136000.0,98721.0,39.74,11319,-5940,-6051
2007-07-27,131500.0,126000.0,295095.0,36.82,107468,-80459,-35359
2007-07-30,122500.0,126000.0,117165.0,36.82,9202,726,-12383
2007-07-31,126500.0,131500.0,154637.0,38.43,-2224,-34744,34986
2007-08-01,133000.0,124500.0,242750.0,36.38,69030,-63789,-6046
2007-08-02,125000.0,125500.0,126555.0,36.67,30698,-26749,-6676
2007-08-03,127500.0,124500.0,114312.0,36.38,11761,-11299,2651
2007-08-06,122000.0,124500.0,113893.0,36.38,348,-4176,-2320
2007-08-07,128000.0,127500.0,144898.0,37.26,-17606,17753,-4415
2007-08-08,127500.0,137500.0,215899.0,40.18,-98508,77752,14293
2007-08-09,139500.0,141500.0,269147.0,41.35,-103028,78404,10683
2007-08-10,136500.0,135500.0,186270.0,39.6,28661,757,-29755
2007-08-13,138500.0,144500.0,233971.0,42.23,-33951,42225,-8242
2007-08-14,143000.0,139500.0,171768.0,40.77,11104,6055,-15085
2007-08-16,131500.0,128500.0,235703.0,37.55,26676,-28459,-14702
2007-08-17,133000.0,124000.0,319989.0,36.24,51849,-39421,-27643
2007-08-20,128000.0,128000.0,406350.0,37.4,62254,-76392,32589
2007-08-21,127000.0,135000.0,295111.0,39.45,-94752,97541,3376
2007-08-22,134500.0,138000.0,227841.0,40.33,-20327,16956,-3735
2007-08-23,140000.0,143000.0,355538.0,41.79,-96365,40296,61792
2007-08-24,142500.0,145000.0,184821.0,42.37,-20672,-3290,14527
2007-08-27,148000.0,143000.0,154828.0,41.79,1407,8027,-4892
2007-08-28,143000.0,143000.0,150598.0,41.79,-7017,24129,-18301
2007-08-29,138000.0,160500.0,699242.0,46.9,-49328,52350,-20991
2007-08-30,162500.0,161000.0,344437.0,47.05,29463,28483,-51580
2007-08-31,162500.0,164000.0,275695.0,47.92,-10045,7772,18000
2007-09-03,166000.0,167500.0,146018.0,48.95,-8872,-8443,20895
2007-09-04,169000.0,174000.0,455852.0,50.85,-107767,32147,110176
2007-09-05,176500.0,176000.0,409775.0,51.43,-44274,-17561,61819
2007-09-06,173500.0,179500.0,172012.0,52.45,-24972,29617,-15312
2007-09-07,179000.0,176000.0,209235.0,51.43,-1238,42252,-32671
2007-09-10,173000.0,173500.0,214668.0,50.7,15779,14011,-38051
2007-09-11,175000.0,178500.0,279848.0,52.16,23638,-28254,12036
2007-09-12,179500.0,176500.0,137640.0,51.58,-14193,-5335,14127
2007-09-13,174000.0,178500.0,133709.0,52.16,-13377,15962,-16314
2007-09-14,179000.0,192000.0,309711.0,56.11,-50315,45824,4746
2007-09-17,196000.0,195000.0,217406.0,56.98,29021,-42938,21216
2007-09-18,194000.0,190500.0,118873.0,55.67,11876,-14692,3912
2007-09-19,197500.0,196500.0,247300.0,57.42,-14473,-16042,41849
2007-09-20,196500.0,208000.0,263743.0,60.78,-31595,28718,3679
2007-09-21,209500.0,224000.0,311061.0,65.46,-31324,40128,-814
2007-09-27,226000.0,216500.0,284775.0,63.27,38387,-23784,8413
2007-09-28,217000.0,216500.0,149054.0,63.27,-12752,-15523,40700
2007-10-01,217000.0,220000.0,130840.0,64.29,-16989,-11295,27979
2007-10-02,223000.0,236500.0,196392.0,69.11,-28204,-24240,49943
2007-10-04,239000.0,247000.0,230940.0,72.18,-15278,-30985,49517
2007-10-05,246500.0,263000.0,298011.0,76.85,-18627,-15819,41584
2007-10-08,269000.0,237000.0,399803.0,69.26,49790,-33193,-8146
2007-10-09,233500.0,226500.0,698831.0,66.19,179859,-160969,-9490
2007-10-10,234500.0,240000.0,439233.0,70.13,-72472,-2803,76658
2007-10-11,236500.0,240000.0,215081.0,70.13,1578,-10824,6894
2007-10-12,236000.0,225000.0,225657.0,65.75,28859,-35922,666
2007-10-15,235000.0,258500.0,317482.0,75.54,15574,-3348,-19852
2007-10-16,270000.0,277500.0,848797.0,81.09,-21154,-27800,50129
2007-10-17,277000.0,299000.0,618575.0,87.37,18465,-30486,3970
2007-10-18,307500.0,297500.0,390586.0,86.94,-76718,10508,14690
2007-10-19,299500.0,294000.0,265559.0,85.91,-5705,-429,1243
2007-10-22,277000.0,263500.0,455542.0,77.0,24837,-26955,-9367
2007-10-23,275000.0,282000.0,360507.0,82.41,8658,4778,-9367
2007-10-24,287000.0,278000.0,264645.0,81.24,-44166,690,38958
2007-10-25,287000.0,289000.0,212919.0,84.45,-36182,31793,2805
2007-10-26,298000.0,323000.0,484807.0,94.39,-43905,47248,64455
2007-10-29,333000.0,359500.0,428349.0,105.05,-13365,26128,-24277
2007-10-30,359500.0,352500.0,289609.0,103.01,22633,-10928,-13670
2007-10-31,352000.0,346000.0,217484.0,101.11,26607,-44511,14811
2007-11-01,360000.0,364000.0,453090.0,106.37,49934,17354,-60187
2007-11-02,355000.0,357500.0,308765.0,104.47,6994,4057,-12603
2007-11-05,363000.0,337500.0,245052.0,98.63,32516,-27739,5563
2007-11-06,341000.0,347000.0,295550.0,101.4,5789,17643,-27768
2007-11-07,357000.0,330000.0,204048.0,96.43,-27682,-2760,51269
2007-11-08,319000.0,330000.0,201940.0,96.43,-30571,-1688,30119
2007-11-09,337500.0,343000.0,191201.0,100.23,-23326,26757,-8183
2007-11-12,335500.0,312000.0,262660.0,91.17,2747,6492,-5119
2007-11-13,310000.0,290000.0,663293.0,84.74,66336,-29399,-13792
2007-11-14,307500.0,263000.0,726210.0,76.85,119780,-56619,-55666
2007-11-15,269500.0,245000.0,522333.0,71.59,10865,-33183,26454
2007-11-16,241500.0,255000.0,509231.0,74.52,17851,-16253,-4379
2007-11-19,257500.0,243000.0,216796.0,71.01,3937,-939,-26
2007-11-20,231500.0,231000.0,598966.0,67.5,61515,-72816,40028
2007-11-21,234000.0,215000.0,385283.0,62.83,30062,-22719,13438
2007-11-22,212000.0,215000.0,431149.0,62.83,8134,15785,-26066
2007-11-23,216500.0,187000.0,1078937.0,54.65,32727,-134423,94243
2007-11-26,199000.0,215000.0,443835.0,62.83,41694,-32313,16286
2007-11-27,213000.0,247000.0,963543.0,72.18,18385,-33507,6167
2007-11-28,257000.0,239000.0,849382.0,69.84,31875,-23108,-7621
2007-11-29,256000.0,243000.0,633638.0,71.01,46486,40292,-23754
2007-11-30,248000.0,279000.0,1145190.0,81.53,-70112,-59071,161170
2007-12-03,282000.0,288500.0,525632.0,84.31,1562,-9876,16431
2007-12-04,290000.0,312000.0,727229.0,91.17,-70513,1291,68677
2007-12-05,316000.0,310000.0,479152.0,90.59,50177,-571,-34795
2007-12-06,315000.0,312000.0,485595.0,91.17,-89548,4494,104671
2007-12-07,322000.0,305000.0,368414.0,89.13,-16622,-19902,50853
2007-12-10,295000.0,266000.0,789624.0,77.73,27119,-68458,24982
2007-12-11,275000.0,279000.0,456913.0,81.53,35239,-31545,9163
2007-12-12,271000.0,297000.0,409737.0,86.79,4033,1113,-8170
2007-12-13,315000.0,300000.0,463405.0,87.67,60469,-45330,-4074
2007-12-14,301000.0,291000.0,422982.0,85.04,1848,20913,-35350
2007-12-17,282000.0,270000.0,291160.0,78.9,-3448,10975,-9973
2007-12-18,264500.0,273500.0,468497.0,79.92,58385,-4205,-46356
2007-12-20,272500.0,254000.0,315121.0,74.22,509,-575,3522
2007-12-21,254000.0,254000.0,456712.0,74.22,-42814,2126,17429
2007-12-24,263000.0,255000.0,225006.0,74.52,25506,-19458,11746
2007-12-26,255000.0,252500.0,265543.0,73.79,-36587,18766,19003
2007-12-27,256000.0,259500.0,205307.0,75.83,-12795,9843,1841
2007-12-28,258000.0,251000.0,166199.0,73.35,23015,-13418,-4112
2008-01-02,251000.0,235000.0,238354.0,34.56,9146,-20156,4803
2008-01-03,230000.0,244000.0,260492.0,35.88,-13612,7669,1632
2008-01-04,245500.0,280500.0,500049.0,41.25,-119438,-1263,107321
2008-01-07,280000.0,280500.0,643955.0,41.25,-85885,48708,29114
2008-01-08,285000.0,271000.0,268271.0,39.85,13135,7929,-22365
2008-01-09,266000.0,275000.0,343910.0,40.44,59087,17383,-92539
2008-01-10,278000.0,269500.0,312351.0,39.63,29276,-16745,-12000
2008-01-11,274500.0,254000.0,220927.0,37.35,-31561,23976,2610
2008-01-14,250500.0,255500.0,171034.0,37.57,-35990,18593,9260
2008-01-15,260000.0,255000.0,207458.0,37.5,-14503,24165,-10611
2008-01-16,250000.0,240000.0,284154.0,35.29,34093,65309,-117198
2008-01-17,245000.0,220000.0,696721.0,32.35,198458,-17887,-146287
2008-01-18,216000.0,232500.0,423309.0,34.19,51351,7293,-59565
2008-01-21,227500.0,218000.0,379645.0,32.06,41388,-2503,-52498
2008-01-22,202000.0,198500.0,516597.0,29.19,12807,40052,-66462
2008-01-23,210500.0,204000.0,456525.0,30.0,28859,-37557,24365
2008-01-24,215000.0,228500.0,576414.0,33.6,33945,-5614,-11695
2008-01-25,233500.0,243500.0,543685.0,35.81,-112051,47022,57259
2008-01-28,239500.0,237500.0,261451.0,34.92,-57055,37320,10950
2008-01-29,247500.0,241500.0,456488.0,35.51,-5046,-342,22199
2008-01-30,246000.0,212500.0,396859.0,31.25,26235,-27080,-6120
2008-01-31,220500.0,224000.0,306793.0,32.94,-60785,-1707,63443
2008-02-01,233000.0,234500.0,177996.0,34.48,-36082,-11063,31843
2008-02-04,240000.0,253000.0,306803.0,37.2,-64947,12229,57070
2008-02-05,251000.0,259500.0,341264.0,38.16,-46944,22177,26595
2008-02-11,250000.0,256500.0,198328.0,37.72,-17522,14108,4805
2008-02-12,264500.0,278500.0,557768.0,40.95,-106378,51121,58246
2008-02-13,291000.0,275000.0,333226.0,40.44,-12748,13142,3110
2008-02-14,286000.0,297000.0,488248.0,43.67,-161372,100826,19216
2008-02-15,290500.0,299500.0,250792.0,44.04,-40321,29755,2660
2008-02-18,304500.0,298500.0,176565.0,43.89,-9380,17653,-3941
2008-02-19,302000.0,300500.0,269103.0,44.19,-23497,20455,5770
2008-02-20,310000.0,301500.0,312310.0,44.33,-21259,7049,10026
2008-02-21,308000.0,309500.0,172026.0,45.51,-58148,60112,-10572
2008-02-22,311000.0,304500.0,257389.0,44.78,-1343,15885,-4927
2008-02-25,305500.0,296000.0,256933.0,43.53,4009,40172,-47708
2008-02-26,314000.0,340000.0,760170.0,50.0,43246,-11362,8542
2008-02-27,347500.0,340500.0,386986.0,50.07,-29714,13429,15748
2008-02-28,343000.0,341500.0,428429.0,50.22,17487,-16046,5001
2008-02-29,341000.0,345000.0,274756.0,50.73,23995,-34166,10840
2008-03-03,327000.0,325000.0,508475.0,47.79,-23635,11104,1825
2008-03-04,332000.0,323500.0,186442.0,47.57,-235,-5973,6373
2008-03-05,326000.0,318000.0,252259.0,46.76,12822,17026,-32388
2008-03-06,323000.0,323000.0,265665.0,47.5,16297,22317,-38613
2008-03-07,316000.0,325000.0,196561.0,47.79,-2340,15857,-15206
2008-03-10,320500.0,322000.0,228595.0,47.35,-40281,12632,23644
2008-03-11,323000.0,350000.0,387076.0,51.47,-27354,17323,4748
2008-03-12,365000.0,340500.0,401392.0,50.07,25377,-1527,-25803
2008-03-13,347000.0,322000.0,362457.0,47.35,45885,27,-47349
2008-03-14,329500.0,322000.0,372968.0,47.35,26636,-17036,-12685
2008-03-17,315000.0,312500.0,271211.0,45.95,27469,-11419,-9746
2008-03-18,313500.0,308500.0,195608.0,45.36,-3057,2178,-1758
2008-03-19,320000.0,332000.0,394820.0,48.82,-35388,6777,36101
2008-03-20,323000.0,347000.0,298195.0,51.03,-29569,25916,2041
2008-03-21,357000.0,338000.0,286345.0,49.7,59631,-16842,-34219
2008-03-24,346000.0,358000.0,480571.0,52.64,-48069,46600,1973
2008-03-25,362500.0,367000.0,355751.0,53.97,-68735,591,64057
2008-03-26,372000.0,365000.0,227483.0,53.67,8634,-2494,2448
2008-03-27,365000.0,383000.0,283312.0,56.32,-26661,13658,13825
