Symbol,현대엘리베이_시가(원),현대엘리베이_종가(원),현대엘리베이_거래량(주),현대엘리베이_PER(IFRS-연결),현대엘리베이_순매수수량(개인)(주),현대엘리베이_순매수수량(기관계)(주),현대엘리베이_순매수수량(외국인계)(주)
2016-04-21,58100.0,58900.0,437908.0,,-13015,15214,-23374
2016-04-22,60000.0,57600.0,145870.0,,15636,-21459,188
2016-04-25,59000.0,59100.0,177117.0,,-39771,41889,-1536
2016-04-26,59600.0,59300.0,116234.0,,-23167,-3932,17383
2016-04-27,58700.0,58100.0,227153.0,,-17644,-2729,23325
2016-04-28,58500.0,57800.0,131374.0,,-3946,22403,-19256
2016-04-29,57400.0,57800.0,93533.0,,-5648,3671,3735
2016-05-02,58100.0,56300.0,126480.0,,13040,-18361,5539
2016-05-03,56300.0,56800.0,85514.0,,-24742,-983,25625
2016-05-04,56400.0,55300.0,110393.0,,18279,-22801,-2010
2016-05-09,53800.0,53600.0,151489.0,,-14303,-8983,24683
2016-05-10,54000.0,56000.0,149523.0,,-27066,25327,-1108
2016-05-11,55700.0,58400.0,127364.0,,-33307,15720,16051
2016-05-12,58300.0,58800.0,243704.0,,-51562,18935,29296
2016-05-13,58500.0,59200.0,94207.0,,-27615,27816,-2117
2016-05-16,58600.0,59300.0,108688.0,,-24630,-8508,28800
2016-05-17,59300.0,58400.0,88214.0,,-4336,10057,-10159
2016-05-18,58000.0,58000.0,132083.0,,1559,10677,-13189
2016-05-19,56700.0,55900.0,153019.0,,-1336,-37940,37534
2016-05-20,55400.0,56100.0,95842.0,,-5810,-5246,9882
2016-05-23,56200.0,56600.0,118329.0,,-14619,13845,125
2016-05-24,56900.0,55200.0,92692.0,,16121,2252,-21327
2016-05-25,55400.0,55100.0,125335.0,,339,-9509,5272
2016-05-26,55000.0,54200.0,123644.0,,6258,-13276,9166
2016-05-27,56900.0,57300.0,351610.0,,-42568,69111,-25608
2016-05-30,57800.0,59700.0,354506.0,,-70946,138562,-53348
2016-05-31,60800.0,61000.0,312959.0,,-56228,29926,14815
2016-06-01,60800.0,60700.0,120115.0,,-27296,16505,10791
2016-06-02,60700.0,62700.0,231058.0,,-21879,42182,-34708
2016-06-03,63300.0,63300.0,366597.0,,28553,-60035,32894
2016-06-07,64300.0,64400.0,229418.0,,-37536,59610,-23224
2016-06-08,64000.0,66000.0,302252.0,,-69626,65917,10729
2016-06-09,66000.0,65600.0,339776.0,,-43244,115222,-61247
2016-06-10,65600.0,64200.0,158508.0,,4777,-43956,38850
2016-06-13,63100.0,62800.0,174076.0,,-39810,-30491,76207
2016-06-14,62000.0,62200.0,141538.0,,-9648,17581,-6217
2016-06-15,62900.0,61200.0,137787.0,,11489,-34296,22187
2016-06-16,61300.0,61200.0,119783.0,,-13832,-2119,15367
2016-06-17,61400.0,60600.0,114659.0,,-5126,260,4779
2016-06-20,61700.0,61800.0,103226.0,,-16025,19300,-2447
2016-06-21,62900.0,62000.0,72459.0,,-243,-2666,3523
2016-06-22,61900.0,61400.0,93153.0,,-8432,-24241,33048
2016-06-23,61800.0,61600.0,130998.0,,17238,-50164,32097
2016-06-24,62300.0,58300.0,339312.0,,-58862,-22702,95768
2016-06-27,55600.0,59700.0,168664.0,,-59132,31638,36233
2016-06-28,59700.0,60300.0,117335.0,,-10699,-157,11519
2016-06-29,60000.0,61500.0,107243.0,,-21996,6327,14159
2016-06-30,62500.0,62000.0,126544.0,,3239,-23315,13842
2016-07-01,62000.0,62900.0,89518.0,,-41530,34219,7621
2016-07-04,63000.0,62700.0,60643.0,,6819,-9883,4564
2016-07-05,62100.0,62500.0,63107.0,,834,-6691,6239
2016-07-06,62000.0,61000.0,92046.0,,2758,-5917,4572
2016-07-07,61200.0,61300.0,69430.0,,-1399,-2317,2926
2016-07-08,61200.0,62200.0,68274.0,,-25974,26714,-852
2016-07-11,62800.0,62800.0,61326.0,,-13410,9019,3314
2016-07-12,62900.0,62100.0,49471.0,,4413,3067,-8136
2016-07-13,62200.0,61300.0,75073.0,,21737,-26439,13344
2016-07-14,61800.0,60800.0,59241.0,,13520,-15193,6968
2016-07-15,62000.0,62300.0,136651.0,,-8567,-8077,17421
2016-07-18,62200.0,60000.0,127782.0,,54550,-55207,898
2016-07-19,59800.0,58800.0,136964.0,,29619,-68377,37527
2016-07-20,59600.0,62300.0,226979.0,,-23586,-57165,80417
2016-07-21,62700.0,62400.0,80036.0,,-7954,7798,131
2016-07-22,62500.0,62800.0,77191.0,,-12594,12600,-985
2016-07-25,62800.0,62300.0,53442.0,,-6111,4968,443
2016-07-26,62600.0,61400.0,85255.0,,4648,-12200,13352
2016-07-27,62000.0,62600.0,115025.0,,-18411,-738,25660
2016-07-28,62600.0,61200.0,77338.0,,19451,-9620,-9155
2016-07-29,61900.0,61700.0,48935.0,,-4414,13091,-7887
2016-08-01,61900.0,61300.0,53310.0,,-1486,-11881,13377
2016-08-02,61000.0,61100.0,51106.0,,11760,-20111,10492
2016-08-03,60700.0,60300.0,85333.0,,10502,-20202,15111
2016-08-04,60400.0,60800.0,76562.0,,-7577,-7324,15639
2016-08-05,60800.0,60900.0,86639.0,,1161,-12287,11137
2016-08-08,61300.0,60200.0,82708.0,,15968,-15564,-393
2016-08-09,60200.0,60600.0,108120.0,,12254,-28006,21063
2016-08-10,59900.0,59800.0,131598.0,,36645,-35067,-817
2016-08-11,59800.0,63500.0,326893.0,,-66999,44114,31498
2016-08-12,64000.0,68500.0,460056.0,,-138606,101777,56138
2016-08-16,69500.0,68400.0,266189.0,,33322,-68079,48671
2016-08-17,68900.0,71900.0,393504.0,,-65695,-27648,103762
2016-08-18,71900.0,70600.0,236708.0,,12281,-72726,54271
2016-08-19,71500.0,72500.0,248859.0,,-43982,-52443,96380
2016-08-22,72000.0,71000.0,127547.0,,-19254,-17265,36419
2016-08-23,71400.0,70200.0,143506.0,,-11569,-32353,45003
2016-08-24,70800.0,69900.0,121591.0,,-11995,-14538,41721
2016-08-25,70900.0,68900.0,109380.0,,-16439,236,26253
2016-08-26,68400.0,70500.0,113804.0,,-43975,39592,7130
2016-08-29,70100.0,67700.0,115075.0,,8013,-9345,1298
2016-08-30,68100.0,69600.0,119242.0,,-38091,22739,17254
2016-08-31,70300.0,70000.0,120327.0,,-24024,36962,-12752
2016-09-01,70000.0,69100.0,82743.0,,-2517,6674,-6183
2016-09-02,69300.0,70400.0,199371.0,,-6036,-1067,5604
2016-09-05,71000.0,71000.0,80814.0,,-14255,26421,-12167
2016-09-06,70900.0,69300.0,93099.0,,3046,825,-4671
2016-09-07,69400.0,68100.0,128250.0,,-2477,22346,-20619
2016-09-08,68000.0,67100.0,116321.0,,-2126,3570,3318
2016-09-09,67100.0,66100.0,100975.0,,7213,-14270,6307
2016-09-12,65900.0,66500.0,73687.0,,-11726,24808,-13025
2016-09-13,66700.0,64000.0,142408.0,,32018,-40877,8709
2016-09-19,64200.0,64900.0,71014.0,,-891,-8333,9209
2016-09-20,64400.0,65000.0,85584.0,,24169,-13644,-10525
2016-09-21,64600.0,63800.0,134677.0,,36680,-25180,-11800
2016-09-22,64300.0,63400.0,154800.0,,48013,-49336,522
2016-09-23,63700.0,63200.0,82212.0,,14081,-14194,113
2016-09-26,63300.0,64300.0,114705.0,,1552,21813,-24988
2016-09-27,64200.0,64800.0,82408.0,,10086,23127,-33631
2016-09-28,65200.0,66300.0,164921.0,,-33573,44762,-13224
2016-09-29,66900.0,67500.0,169571.0,,-35618,53886,-18395
2016-09-30,67500.0,67900.0,103225.0,,-39552,54846,-15328
2016-10-04,68000.0,66800.0,71786.0,,-1108,1061,46
2016-10-05,66800.0,67200.0,88709.0,,2533,-26524,22474
2016-10-06,66500.0,66000.0,71348.0,,2310,-21437,19170
2016-10-07,65500.0,64700.0,93578.0,,474,-21706,21170
2016-10-10,65500.0,67400.0,99119.0,,-25695,20617,5078
2016-10-11,68500.0,66900.0,58178.0,,1587,-1872,593
2016-10-12,66900.0,67300.0,56585.0,,-6111,21524,-15414
2016-10-13,67500.0,65000.0,65706.0,,24588,-15890,-8011
2016-10-14,65600.0,64900.0,44364.0,,1101,-392,-709
2016-10-17,65000.0,63900.0,83443.0,,9788,-21251,11463
2016-10-18,64500.0,63500.0,72679.0,,26283,-31209,4866
2016-10-19,64000.0,63400.0,52610.0,,14214,-1911,-12303
2016-10-20,63700.0,62900.0,55928.0,,-3940,7095,-3194
2016-10-21,63200.0,63900.0,68579.0,,-15325,707,15413
2016-10-24,63800.0,63200.0,72951.0,,17567,-14369,-2813
2016-10-25,63200.0,61500.0,166217.0,,29647,-24241,-5152
2016-10-26,61100.0,59800.0,183213.0,,3145,-9424,10857
2016-10-27,59200.0,60200.0,105413.0,,-13303,15364,-2134
2016-10-28,60300.0,59400.0,88010.0,,12297,13717,-26235
2016-10-31,58600.0,56000.0,208138.0,,-7983,-20761,30352
2016-11-01,56000.0,57600.0,109825.0,,-28357,28586,-429
2016-11-02,57600.0,53600.0,210798.0,,10790,-42386,31346
2016-11-03,53400.0,55000.0,108814.0,,-21350,20922,521
2016-11-04,56000.0,56000.0,64285.0,,-7546,35255,-27659
2016-11-07,57000.0,57700.0,89218.0,,5647,28241,-34720
2016-11-08,58500.0,57700.0,55583.0,,3162,19723,-22735
2016-11-09,57200.0,58000.0,180871.0,,-5959,40651,-34153
2016-11-10,58900.0,60500.0,155323.0,,-5099,53068,-49116
2016-11-11,61000.0,62200.0,149228.0,,-24519,57041,-32829
2016-11-14,62800.0,63000.0,102388.0,,8404,15293,-23697
2016-11-15,63400.0,65100.0,190942.0,,-46068,84262,-40519
2016-11-16,65100.0,64300.0,126908.0,,-5842,36510,-31248
2016-11-17,63800.0,64200.0,61822.0,,-8285,11375,-3091
2016-11-18,64700.0,63300.0,97361.0,,2512,6344,-8856
2016-11-21,63300.0,62100.0,80569.0,,-2907,5447,-2541
2016-11-22,62300.0,62900.0,67996.0,,-9498,3829,5561
2016-11-23,62400.0,63400.0,82968.0,,-20215,38013,-18140
2016-11-24,63400.0,63200.0,48494.0,,-1284,14211,-12927
2016-11-25,63600.0,61900.0,90901.0,,12776,-33485,20832
2016-11-28,61800.0,61000.0,49830.0,,-1978,-12888,14918
2016-11-29,60300.0,60300.0,80480.0,,3411,-29453,26036
2016-11-30,60300.0,57800.0,145899.0,,33516,-23061,-8893
2016-12-01,58300.0,59500.0,81408.0,,-15125,6409,8417
2016-12-02,58400.0,58000.0,97093.0,,22227,6092,-28419
2016-12-05,58100.0,57900.0,60724.0,,-3800,6104,-3008
2016-12-06,57900.0,57900.0,64912.0,,11292,4980,-16472
2016-12-07,58300.0,57100.0,81306.0,,20886,-14304,-6782
2016-12-08,57200.0,58200.0,109154.0,,18357,-941,-17416
2016-12-09,57700.0,57000.0,101168.0,,48807,-25116,-23841
2016-12-12,56800.0,57200.0,98664.0,,7075,-8724,1649
2016-12-13,57300.0,58100.0,117113.0,,7384,5326,-12816
2016-12-14,58500.0,57200.0,114096.0,,26921,-5339,-22182
2016-12-15,57200.0,58000.0,80950.0,,-15506,14285,1211
2016-12-16,58000.0,57100.0,91795.0,,29679,-9648,-13159
2016-12-19,57200.0,56500.0,78790.0,,24383,-9540,-14966
2016-12-20,56600.0,56000.0,90666.0,,18654,-12490,-6220
2016-12-21,56100.0,56100.0,139453.0,,26468,-55046,28575
2016-12-22,56300.0,55800.0,112242.0,,15903,14555,-30151
2016-12-23,55800.0,55200.0,128591.0,,45819,-55376,9557
2016-12-26,54600.0,52800.0,266629.0,,126913,-100255,-22270
2016-12-27,53200.0,52800.0,135772.0,,42302,-44334,688
2016-12-28,52600.0,52900.0,107409.0,,23323,-23006,-317
2016-12-29,55000.0,57400.0,489098.0,,-3736,-12231,475
2017-01-02,57400.0,57500.0,184775.0,11.01,5305,22973,-38194
2017-01-03,57600.0,57200.0,175173.0,10.95,22388,26928,-49043
2017-01-04,57900.0,57200.0,107031.0,10.95,1185,29669,-30712
2017-01-05,57000.0,57800.0,102400.0,11.06,-23309,39277,-15968
2017-01-06,57600.0,58300.0,95832.0,11.16,-7073,44892,-34126
2017-01-09,58300.0,58300.0,114830.0,11.16,-8791,44883,-36539
2017-01-10,58100.0,59000.0,129663.0,11.29,-22845,56374,-30129
2017-01-11,59100.0,59700.0,89745.0,11.43,-3232,13720,-11053
2017-01-12,60000.0,60000.0,83183.0,11.48,-15964,22980,-6955
2017-01-13,60000.0,59900.0,71382.0,11.46,-8766,16110,-7282
2017-01-16,60300.0,58300.0,111175.0,11.16,3968,21087,-9139
2017-01-17,58300.0,58200.0,91689.0,11.14,-23646,-1776,25950
2017-01-18,58200.0,57700.0,68103.0,11.04,-3229,3845,-501
2017-01-19,57600.0,56500.0,97121.0,10.81,16858,-15002,-1934
2017-01-20,56600.0,56800.0,64031.0,10.87,-557,-1129,1626
2017-01-23,56700.0,56600.0,62623.0,10.83,6613,7856,-15060
2017-01-24,56600.0,55400.0,83433.0,10.6,3870,-21285,17215
2017-01-25,55800.0,56700.0,93333.0,10.85,-11478,3353,8065
2017-01-26,56800.0,57900.0,108742.0,11.08,-22275,54,16289
2017-01-31,57300.0,58800.0,68840.0,11.25,-5965,18810,-12795
2017-02-01,59100.0,59900.0,117353.0,11.46,-50922,47297,3848
2017-02-02,59900.0,59600.0,123584.0,11.41,-8759,2240,5547
2017-02-03,59900.0,57100.0,120240.0,10.93,41450,-18836,-22753
2017-02-06,57700.0,57400.0,40154.0,10.99,-7619,6064,2761
2017-02-07,57000.0,57400.0,50857.0,10.99,915,15,368
2017-02-08,57100.0,56600.0,63296.0,10.83,9580,-10044,481
2017-02-09,56900.0,57000.0,56921.0,10.91,1372,-11785,10412
2017-02-10,58200.0,59500.0,300322.0,11.39,-31608,26423,785
2017-02-13,59600.0,60200.0,153273.0,11.52,-25098,15682,-1349
2017-02-14,60300.0,60200.0,90916.0,11.52,-22294,-11072,32666
2017-02-15,60500.0,59300.0,120504.0,11.35,21324,-22169,5682
2017-02-16,59700.0,58000.0,123506.0,11.1,48493,-25419,-14774
2017-02-17,58000.0,57100.0,164980.0,10.93,67571,-61589,-4732
2017-02-20,56900.0,57000.0,131454.0,10.91,51068,-34530,-21628
2017-02-21,56900.0,58500.0,101731.0,11.2,-27046,16115,10931
2017-02-22,58600.0,58100.0,64442.0,11.12,2936,-2186,-1308
2017-02-23,58100.0,57600.0,85085.0,11.02,21838,-17061,-4577
2017-02-24,57600.0,57900.0,51500.0,11.08,-2581,1620,1761
2017-02-27,57500.0,56900.0,82647.0,10.89,-4568,-865,6496
2017-02-28,56900.0,56700.0,79705.0,10.85,28025,-20916,-7246
2017-03-02,56800.0,56300.0,74505.0,10.78,24623,-16567,-8056
2017-03-03,55800.0,56100.0,78706.0,10.74,3053,-20045,16809
2017-03-06,56000.0,56500.0,78832.0,10.81,2963,-20217,17254
2017-03-07,56600.0,58000.0,141989.0,11.1,-50449,-6083,54410
2017-03-08,58000.0,57500.0,80515.0,11.01,-8031,-3853,11625
2017-03-09,58300.0,58100.0,122749.0,11.12,-7806,-13731,21871
2017-03-10,58200.0,57500.0,109331.0,11.01,39730,-11381,-28449
2017-03-13,57900.0,57100.0,78859.0,10.93,20325,-15836,-2259
2017-03-14,57100.0,56200.0,187229.0,10.76,23931,-27813,7064
2017-03-15,56000.0,56300.0,91699.0,10.78,11383,-23843,15491
2017-03-16,56600.0,56900.0,73394.0,10.89,-16544,-712,17763
2017-03-17,57300.0,56800.0,142256.0,10.87,28680,-17578,-10522
2017-03-20,57000.0,57300.0,54519.0,10.97,-10149,5523,5221
2017-03-21,57900.0,57600.0,77662.0,11.02,-12380,-1706,13986
2017-03-22,57500.0,57400.0,65159.0,10.99,2033,-979,-1054
2017-03-23,57600.0,59300.0,308614.0,11.35,-36993,-69082,102842
2017-03-24,59800.0,61700.0,460861.0,11.81,-101871,-46672,146616
2017-03-27,61200.0,61500.0,136221.0,11.77,-32838,39173,-7091
2017-03-28,62000.0,63200.0,255758.0,12.1,-43410,-42684,84291
2017-03-29,63500.0,63200.0,103271.0,12.1,-12617,-4375,17962
2017-03-30,63500.0,62900.0,83456.0,12.04,-10954,-8204,18858
2017-03-31,62900.0,63200.0,74828.0,12.1,-16547,-5460,22157
2017-04-03,63500.0,61600.0,122544.0,11.79,6748,862,-7483
2017-04-04,61400.0,60500.0,111525.0,11.58,-13038,-10421,24991
2017-04-05,60500.0,60700.0,82238.0,11.62,513,-13373,12891
2017-04-06,60400.0,60400.0,75654.0,11.56,13953,-21965,9615
2017-04-07,60800.0,61100.0,57401.0,11.69,-1746,355,3661
2017-04-10,61200.0,60200.0,67712.0,11.52,-4371,8381,-5078
2017-04-11,59800.0,60700.0,58670.0,11.62,-21966,-124,22090
2017-04-12,60700.0,59600.0,94808.0,11.41,25289,-19225,-2114
2017-04-13,59700.0,60400.0,76109.0,11.56,-9576,-16340,25830
2017-04-14,60300.0,59300.0,69358.0,11.35,25559,-19417,-6142
2017-04-17,59700.0,61000.0,106290.0,11.68,-14861,-3468,18329
2017-04-18,61300.0,60900.0,86716.0,11.66,-1708,-32611,34312
2017-04-19,60800.0,60400.0,48605.0,11.56,8784,-13164,4380
2017-04-20,60400.0,60200.0,81771.0,11.52,24690,-31421,7983
2017-04-21,60200.0,60600.0,65054.0,11.6,-691,-3032,3723
2017-04-24,60500.0,60300.0,82507.0,11.54,33902,-23665,-10437
2017-04-25,60200.0,60100.0,160212.0,11.5,46234,-51129,4965
2017-04-26,59900.0,62700.0,324180.0,12.0,-41617,-49914,94391
2017-04-27,62900.0,62100.0,73156.0,11.89,24871,-7701,-21092
2017-04-28,61800.0,62300.0,97928.0,11.92,16547,-12843,-5068
2017-05-02,62100.0,62200.0,109474.0,11.9,25134,-16220,-11751
2017-05-04,61900.0,65000.0,249854.0,12.44,-54293,-4757,53772
2017-05-08,65100.0,66400.0,222027.0,12.71,2925,980,-11854
2017-05-10,67000.0,65300.0,256541.0,12.5,-745,-3304,-854
2017-05-11,65700.0,66300.0,180316.0,12.69,14643,-31508,16831
2017-05-12,66300.0,64600.0,110113.0,12.36,-900,-4080,10062
2017-05-15,64000.0,64600.0,82456.0,12.36,-6181,-9798,17397
2017-05-16,64200.0,61500.0,352318.0,11.77,142446,-128974,1257
2017-05-17,61800.0,62000.0,146082.0,11.87,27709,-16936,-8385
2017-05-18,61200.0,62000.0,106735.0,11.87,9736,-6747,-3289
2017-05-19,61700.0,61800.0,133398.0,11.83,36114,-36317,2675
2017-05-22,61900.0,61900.0,142092.0,11.85,74650,-82068,7359
2017-05-23,63100.0,63600.0,322839.0,12.17,30796,-31490,18
2017-05-24,64000.0,63700.0,101084.0,12.19,-14005,1077,12885
2017-05-25,64000.0,65000.0,174557.0,12.44,-56698,15660,41283
2017-05-26,65400.0,65400.0,160201.0,12.52,-8245,-10155,19990
2017-05-29,65300.0,64000.0,150638.0,12.25,-11175,5768,5854
2017-05-30,63800.0,63100.0,202968.0,12.08,-39713,15005,29997
2017-05-31,63400.0,62400.0,262185.0,11.94,1380,-12532,9047
2017-06-01,62600.0,62900.0,108434.0,12.04,19165,-21615,3790
2017-06-02,63200.0,63800.0,139803.0,12.21,-19885,-7115,31034
2017-06-05,64100.0,63200.0,147869.0,12.1,15148,-22080,6670
2017-06-07,62700.0,62200.0,164374.0,11.9,6578,-32312,28341
2017-06-08,62200.0,61700.0,180135.0,11.81,69216,-77919,9514
2017-06-09,62600.0,62400.0,186680.0,11.94,23673,-23208,-465
2017-06-12,62400.0,62200.0,140003.0,11.9,33450,-50567,14863
2017-06-13,62700.0,62200.0,142679.0,11.9,32565,-53000,20179
2017-06-14,62200.0,63100.0,168149.0,12.08,19922,-44749,23013
2017-06-15,63300.0,61800.0,155792.0,11.83,70393,-22811,-48402
2017-06-16,62000.0,62500.0,111068.0,11.96,-18200,14983,3217
2017-06-19,62800.0,62500.0,100138.0,11.96,18178,-12666,-5612
2017-06-20,62800.0,61000.0,202738.0,11.68,28807,-45160,16456
2017-06-21,61000.0,61100.0,106032.0,11.69,-2845,-520,3117
2017-06-22,61000.0,60400.0,118236.0,11.56,3475,9106,-12830
2017-06-23,60300.0,61200.0,82074.0,11.71,-13454,-6088,19542
2017-06-26,61500.0,60800.0,61088.0,11.64,1389,-4120,1843
2017-06-27,60800.0,60900.0,69485.0,11.66,-3873,-1437,5310
2017-06-28,61000.0,62200.0,119698.0,11.9,-24228,7822,11406
2017-06-29,62200.0,61500.0,83941.0,11.77,33429,-1341,-30588
2017-06-30,61200.0,61300.0,85772.0,11.73,-6429,7328,-899
2017-07-03,61900.0,62500.0,127504.0,11.96,16689,-41459,22531
2017-07-04,62700.0,61200.0,155216.0,11.71,-2758,-8754,3729
2017-07-05,60800.0,61000.0,80940.0,11.68,11560,-25403,11005
2017-07-06,60800.0,60900.0,120228.0,11.66,-5581,-42044,46525
2017-07-07,61100.0,60900.0,71325.0,11.66,-5368,-13508,17876
2017-07-10,60900.0,60200.0,68375.0,11.52,6769,-6843,-426
2017-07-11,60100.0,58900.0,198969.0,11.27,8340,-42592,34952
2017-07-12,59200.0,59700.0,101381.0,11.43,1535,-57146,54692
2017-07-13,59900.0,58800.0,187780.0,11.25,41319,-51489,9320
2017-07-14,58100.0,57900.0,202986.0,11.08,719,-17697,16504
2017-07-17,58300.0,58800.0,133395.0,11.25,16641,-25513,8872
2017-07-18,59200.0,58400.0,124412.0,11.18,42343,-36761,-6382
2017-07-19,58500.0,59500.0,127476.0,11.39,-9236,-15825,25060
2017-07-20,59600.0,58500.0,161666.0,11.2,74987,-78847,1974
2017-07-21,58300.0,58600.0,70708.0,11.22,3125,-9644,4369
2017-07-24,58800.0,57600.0,110679.0,11.02,29913,-4099,-26546
2017-07-25,57700.0,57400.0,135518.0,10.99,45227,-41027,-2383
2017-07-26,57900.0,57300.0,119216.0,10.97,17776,-21153,23131
2017-07-27,57400.0,57600.0,66081.0,11.02,-5027,5062,7479
2017-07-28,57500.0,56700.0,114025.0,10.85,20577,-11204,-9660
2017-07-31,56200.0,53700.0,324167.0,10.28,108549,-81730,-15933
2017-08-01,53300.0,53400.0,270532.0,10.22,131681,-147858,16237
2017-08-02,53500.0,52800.0,158664.0,10.11,81408,-70253,-11526
2017-08-03,52500.0,50700.0,231545.0,9.7,20877,-21497,-1036
2017-08-04,50900.0,51500.0,93212.0,9.86,-6064,-9925,13848
2017-08-07,51700.0,51400.0,118326.0,9.84,56807,-65231,7936
2017-08-08,52100.0,52200.0,137223.0,9.99,39964,-24250,-15895
2017-08-09,51700.0,51200.0,113333.0,9.8,47988,-32680,-15436
2017-08-10,51300.0,51100.0,167163.0,9.78,41865,-50353,5985
2017-08-11,50600.0,51300.0,91385.0,9.82,-9312,18343,-10231
2017-08-14,51900.0,51400.0,84794.0,9.84,19228,8914,-28196
2017-08-16,51800.0,51800.0,118138.0,9.91,18130,-10217,-7913
2017-08-17,51500.0,51800.0,95759.0,9.91,16455,-24230,7825
2017-08-18,51600.0,51700.0,64502.0,9.9,16360,-6750,-9610
2017-08-21,51700.0,51600.0,44721.0,9.88,14729,-3463,-11266
2017-08-22,51400.0,51500.0,60517.0,9.86,7857,-5099,-2758
2017-08-23,51600.0,51800.0,57816.0,9.91,-1175,-5601,6276
2017-08-24,52000.0,52100.0,107533.0,9.97,22146,-21648,-583
2017-08-25,52100.0,52300.0,56828.0,10.01,974,6159,-7153
2017-08-28,52300.0,52200.0,50572.0,9.99,4684,-1980,-2704
2017-08-29,51800.0,51700.0,77475.0,9.9,5994,-9236,3242
2017-08-30,51700.0,52100.0,51336.0,9.97,-12794,2094,10652
2017-08-31,51900.0,52000.0,59799.0,9.95,-5526,612,3509
2017-09-01,52000.0,52300.0,88036.0,10.01,12579,-9078,-3733
2017-09-04,50800.0,51100.0,95677.0,9.78,8356,-4265,-6092
2017-09-05,51600.0,51000.0,55564.0,9.76,-3833,2546,1428
2017-09-06,51000.0,50800.0,41597.0,9.72,3806,4715,-8399
2017-09-07,50600.0,50800.0,61459.0,9.72,-305,-2825,3130
2017-09-08,50800.0,50200.0,105053.0,9.61,-4137,-926,5397
2017-09-11,50200.0,50600.0,49690.0,9.68,-14263,6267,7996
2017-09-12,50600.0,50900.0,34719.0,9.74,1708,-2354,646
2017-09-13,50900.0,51000.0,72996.0,9.76,-9848,-2233,12646
2017-09-14,51500.0,52000.0,90286.0,9.95,-13596,-7010,18606
2017-09-15,51700.0,51700.0,73219.0,9.9,-3013,-1076,1570
2017-09-18,51700.0,51200.0,55366.0,9.8,7232,-15271,5339
2017-09-19,51000.0,51200.0,59516.0,9.8,4070,-21184,16114
2017-09-20,51200.0,50600.0,62480.0,9.68,10157,-9208,-1965
2017-09-21,50600.0,49850.0,100929.0,9.54,8206,-18906,10228
2017-09-22,49300.0,48300.0,125033.0,9.24,2880,-12572,7591
2017-09-25,47300.0,45200.0,203058.0,8.65,17626,-16144,2668
2017-09-26,45000.0,47550.0,146903.0,9.1,-59180,-7967,67493
2017-09-27,47800.0,48250.0,63415.0,9.23,-6547,-5080,11877
2017-09-28,47600.0,48950.0,79808.0,9.37,-28885,7933,21459
2017-09-29,48800.0,49950.0,120617.0,9.56,1936,-13489,14046
2017-10-10,49950.0,50600.0,105043.0,9.68,4431,-8819,3683
2017-10-11,50600.0,50400.0,62815.0,9.65,1576,-17322,14846
2017-10-12,50200.0,50800.0,75230.0,9.72,-17373,-8163,25536
2017-10-13,50800.0,51600.0,98974.0,9.88,-10089,-11520,21609
2017-10-16,51900.0,52000.0,73343.0,9.95,-2247,-1127,3337
2017-10-17,51900.0,52600.0,112695.0,10.07,-20746,11902,7415
2017-10-18,53000.0,53200.0,97162.0,10.18,-22501,17367,5166
2017-10-19,53400.0,54000.0,155137.0,10.34,-62960,-6760,70212
2017-10-20,54200.0,54400.0,118216.0,10.41,-24741,-1320,43088
2017-10-23,54300.0,54000.0,78799.0,10.34,-15571,-2437,18074
2017-10-24,54000.0,54000.0,79489.0,10.34,-4768,-9636,14061
2017-10-25,53500.0,54300.0,117212.0,10.39,-2584,-45617,48846
