Symbol,SPC삼립_시가(원),SPC삼립_종가(원),SPC삼립_거래량(주),SPC삼립_PER(IFRS-연결),SPC삼립_순매수수량(개인)(주),SPC삼립_순매수수량(기관계)(주),SPC삼립_순매수수량(외국인계)(주)
2006-03-03,10650.0,10100.0,45996.0,9.79,1780,800,-2580
2006-03-06,10150.0,10200.0,36930.0,9.89,290,-450,160
2006-03-07,10200.0,9800.0,39034.0,9.5,260,800,-1060
2006-03-08,9800.0,9790.0,36530.0,9.49,850,0,-850
2006-03-09,9810.0,9850.0,53612.0,9.55,-718,-2,720
2006-03-10,9850.0,10150.0,42422.0,9.84,-2020,0,1020
2006-03-13,10350.0,10150.0,41430.0,9.84,-360,0,360
2006-03-14,10150.0,10150.0,34660.0,9.84,-330,0,330
2006-03-15,10250.0,10650.0,51320.0,10.32,470,350,180
2006-03-16,10700.0,10400.0,39983.0,10.08,2270,-350,-1920
2006-03-17,10300.0,10400.0,22247.0,10.08,-200,0,100
2006-03-20,10400.0,10200.0,18860.0,9.89,940,0,-940
2006-03-21,10200.0,10100.0,24105.0,9.79,170,0,-370
2006-03-22,10050.0,9960.0,22085.0,9.65,1270,0,-1420
2006-03-23,10000.0,9900.0,45200.0,9.6,1410,0,-960
2006-03-24,9850.0,9870.0,16050.0,9.57,0,0,0
2006-03-27,9800.0,9740.0,24395.0,9.44,800,0,-800
2006-03-28,9710.0,9730.0,26460.0,9.43,-1100,0,1100
2006-03-29,9630.0,9760.0,17409.0,9.46,500,0,-500
2006-03-30,9800.0,9980.0,22050.0,9.67,-780,0,780
2006-03-31,10000.0,10300.0,32916.0,9.98,690,0,-690
2006-04-03,10350.0,10500.0,31041.0,10.18,-1130,0,1130
2006-04-04,10600.0,10400.0,26813.0,10.08,440,0,-440
2006-04-05,10550.0,10400.0,25990.0,10.08,320,0,-320
2006-04-06,10500.0,10900.0,36970.0,10.56,-1350,0,1350
2006-04-07,10800.0,10600.0,20900.0,10.27,-120,0,120
2006-04-10,10700.0,10600.0,24951.0,10.27,0,0,0
2006-04-11,10700.0,10500.0,18200.0,10.18,1810,0,-1810
2006-04-12,10650.0,10600.0,15112.0,10.27,70,0,-70
2006-04-13,10750.0,10350.0,22762.0,10.03,310,0,-310
2006-04-14,10400.0,10600.0,31270.0,10.27,-1330,0,1330
2006-04-17,10650.0,10850.0,23938.0,10.52,-320,0,320
2006-04-18,10850.0,11150.0,52125.0,10.81,420,0,-420
2006-04-19,11300.0,11150.0,45200.0,10.81,660,0,-660
2006-04-20,11150.0,10800.0,23390.0,10.47,-280,500,-220
2006-04-21,10750.0,11000.0,44997.0,10.66,3307,-3907,600
2006-04-24,11000.0,11300.0,40220.0,10.95,70,0,-70
2006-04-25,11300.0,11650.0,81200.0,11.29,-360,0,360
2006-04-26,11850.0,11600.0,24640.0,11.24,60,0,-60
2006-04-27,11600.0,11500.0,44960.0,11.15,20,0,-20
2006-04-28,11500.0,11250.0,33490.0,10.9,1790,-1300,-490
2006-05-02,11250.0,11050.0,32220.0,10.71,1040,0,-1040
2006-05-03,11200.0,11000.0,31350.0,10.66,200,0,-200
2006-05-04,11150.0,11000.0,23141.0,10.66,220,0,-220
2006-05-08,11050.0,11100.0,25170.0,10.76,0,0,0
2006-05-09,11150.0,10900.0,17830.0,10.56,-550,-10,560
2006-05-10,10900.0,10950.0,10440.0,10.61,-810,0,810
2006-05-11,10900.0,10900.0,14660.0,10.56,90,0,-90
2006-05-12,10800.0,10900.0,38072.0,10.56,980,0,-1280
2006-05-15,10900.0,10450.0,22630.0,10.13,1090,200,-1590
2006-05-16,10400.0,10000.0,45178.0,9.69,-370,0,-230
2006-05-17,10050.0,10050.0,14451.0,9.74,10,-10,0
2006-05-18,9950.0,9700.0,30255.0,9.4,-600,0,0
2006-05-19,9680.0,9890.0,10757.0,9.59,0,0,0
2006-05-22,9810.0,9550.0,15931.0,9.26,-690,0,590
2006-05-23,9510.0,9590.0,10140.0,9.29,-170,0,170
2006-05-24,9500.0,9590.0,9020.0,9.29,-100,0,100
2006-05-25,9650.0,9550.0,10218.0,9.26,43,0,-43
2006-05-26,9740.0,9490.0,16000.0,9.2,450,0,-450
2006-05-29,9420.0,9540.0,15810.0,9.25,-440,0,440
2006-05-30,9600.0,9400.0,11381.0,9.11,-1350,0,1250
2006-06-01,9400.0,9350.0,24140.0,9.06,30,0,-30
2006-06-02,9400.0,9370.0,18130.0,9.08,830,0,-830
2006-06-05,9330.0,9230.0,24590.0,8.95,-200,0,0
2006-06-07,9030.0,9140.0,29640.0,8.86,-1150,0,950
2006-06-08,8920.0,8460.0,49957.0,8.2,-50,0,50
2006-06-09,8600.0,8580.0,17120.0,8.32,-510,0,510
2006-06-12,8630.0,8770.0,13440.0,8.5,-970,0,970
2006-06-13,8680.0,8500.0,25410.0,8.24,750,0,-750
2006-06-14,8500.0,8600.0,14540.0,8.34,-180,0,180
2006-06-15,8580.0,8580.0,11828.0,8.32,-80,0,80
2006-06-16,8640.0,8730.0,24093.0,8.46,-450,0,450
2006-06-19,8730.0,8630.0,5010.0,8.36,350,0,-350
2006-06-20,8500.0,8360.0,8670.0,8.1,290,0,-290
2006-06-21,8400.0,8320.0,9382.0,8.06,700,0,-700
2006-06-22,8420.0,8390.0,9670.0,8.13,-190,0,190
2006-06-23,8350.0,8360.0,9400.0,8.1,50,0,-50
2006-06-26,8300.0,8390.0,6640.0,8.13,20,0,-20
2006-06-27,8430.0,8380.0,12610.0,8.12,-210,0,210
2006-06-28,8380.0,8420.0,8270.0,8.16,420,-10,-410
2006-06-29,8380.0,8510.0,7710.0,8.25,-610,0,610
2006-06-30,8800.0,8730.0,7035.0,8.46,-1010,0,1010
2006-07-03,8830.0,8930.0,13238.0,8.66,-190,0,190
2006-07-04,9090.0,8970.0,4760.0,8.69,110,0,-110
2006-07-05,8670.0,8870.0,7430.0,8.6,-30,0,30
2006-07-06,8720.0,8820.0,6610.0,8.55,450,0,-450
2006-07-07,8850.0,8850.0,5020.0,8.58,-40,0,40
2006-07-10,8620.0,8900.0,2680.0,8.63,380,0,-380
2006-07-11,8810.0,8900.0,8930.0,8.63,910,0,-910
2006-07-12,8870.0,9020.0,6633.0,8.74,30,0,-30
2006-07-13,8880.0,9000.0,461.0,8.72,20,0,-20
2006-07-14,8900.0,8860.0,2176.0,8.59,0,0,0
2006-07-18,8860.0,8630.0,9742.0,8.36,1000,0,0
2006-07-19,8600.0,8520.0,3510.0,8.26,0,0,0
2006-07-20,8560.0,8700.0,6260.0,8.43,0,0,0
2006-07-21,8570.0,8690.0,1230.0,8.42,-300,0,0
2006-07-24,8570.0,8970.0,5430.0,8.69,0,0,0
2006-07-25,8930.0,9300.0,9130.0,9.01,140,0,0
2006-07-26,9100.0,9400.0,4640.0,9.11,520,0,0
2006-07-27,9390.0,9130.0,7871.0,8.85,50,-10,0
2006-07-28,9020.0,9050.0,7379.0,8.77,0,0,0
2006-07-31,9050.0,9030.0,3250.0,8.75,130,0,0
2006-08-01,8970.0,8980.0,6330.0,8.7,2660,0,0
2006-08-02,8860.0,8940.0,2190.0,8.66,0,0,0
2006-08-03,8810.0,8840.0,8530.0,8.57,2260,-2460,0
2006-08-04,8680.0,8770.0,4190.0,8.5,0,0,0
2006-08-07,8680.0,8800.0,2860.0,8.53,0,0,0
2006-08-08,8550.0,8620.0,6840.0,8.35,460,-460,0
2006-08-09,8640.0,8640.0,10550.0,8.37,0,0,0
2006-08-10,8630.0,8440.0,20500.0,8.18,0,0,0
2006-08-11,8520.0,8730.0,25570.0,8.46,0,0,0
2006-08-14,8740.0,8650.0,6910.0,8.38,0,0,0
2006-08-16,8650.0,8550.0,8850.0,8.29,0,0,0
2006-08-17,8530.0,8660.0,2610.0,8.39,0,0,0
2006-08-18,8620.0,8700.0,4900.0,8.43,0,0,0
2006-08-21,8700.0,8650.0,9000.0,8.38,0,0,0
2006-08-22,8640.0,8640.0,3920.0,8.37,300,0,0
2006-08-23,8580.0,8600.0,4661.0,8.34,60,0,0
2006-08-24,8650.0,8560.0,9070.0,8.3,1070,0,0
2006-08-25,8560.0,8650.0,5940.0,8.38,470,0,0
2006-08-28,8610.0,8610.0,10680.0,8.35,0,0,0
2006-08-29,8610.0,8780.0,9360.0,8.51,0,0,0
2006-08-30,8710.0,8900.0,16650.0,8.63,-200,200,0
2006-08-31,9000.0,9100.0,11648.0,8.82,0,0,0
2006-09-01,9100.0,9060.0,14120.0,8.78,-100,100,0
2006-09-04,9100.0,9030.0,10824.0,8.75,0,0,0
2006-09-05,9030.0,9000.0,13353.0,8.72,-150,150,0
2006-09-06,9000.0,8970.0,13360.0,8.69,0,0,0
2006-09-07,8850.0,9000.0,2990.0,8.72,0,0,0
2006-09-08,9000.0,9180.0,15821.0,8.9,0,0,0
2006-09-11,9110.0,9050.0,6540.0,8.77,0,0,0
2006-09-12,9060.0,9000.0,5760.0,8.72,0,0,0
2006-09-13,9090.0,9000.0,3630.0,8.72,0,0,0
2006-09-14,9000.0,9070.0,6280.0,8.79,0,0,0
2006-09-15,9020.0,9170.0,7240.0,8.89,0,0,0
2006-09-18,9180.0,9230.0,9180.0,8.95,0,0,0
2006-09-19,9180.0,9300.0,9810.0,9.01,-50,50,0
2006-09-20,9250.0,9330.0,12710.0,9.04,0,0,0
2006-09-21,9490.0,10700.0,149727.0,10.37,100,0,-100
2006-09-22,11200.0,10700.0,171512.0,10.37,790,0,100
2006-09-25,10650.0,10150.0,80046.0,9.84,-1000,300,0
2006-09-26,10200.0,10550.0,188162.0,10.23,2100,-2300,0
2006-09-27,10550.0,10300.0,24900.0,9.98,100,0,-100
2006-09-28,10300.0,10150.0,24950.0,9.84,0,0,0
2006-09-29,10250.0,10300.0,24840.0,9.98,10,-10,0
2006-10-02,10300.0,10600.0,24109.0,10.27,500,0,0
2006-10-04,10500.0,10550.0,20200.0,10.23,0,0,0
2006-10-09,10650.0,9800.0,58840.0,9.5,0,0,0
2006-10-10,9700.0,9910.0,29860.0,9.61,-200,0,0
2006-10-11,9900.0,9890.0,22270.0,9.59,-300,0,0
2006-10-12,9920.0,10150.0,17150.0,9.84,0,0,0
2006-10-13,10400.0,10100.0,28870.0,9.79,7610,-10,0
2006-10-16,10100.0,10200.0,12940.0,9.89,10,-10,0
2006-10-17,10300.0,10050.0,17480.0,9.74,0,0,0
2006-10-18,10000.0,9980.0,7770.0,9.67,0,0,0
2006-10-19,9950.0,9800.0,17200.0,9.5,0,0,0
2006-10-20,9810.0,9840.0,20400.0,9.54,0,0,0
2006-10-23,9840.0,9840.0,10280.0,9.54,0,0,0
2006-10-24,9890.0,9890.0,46250.0,9.59,-850,1000,0
2006-10-25,9890.0,9910.0,18990.0,9.61,260,0,0
2006-10-26,10300.0,9990.0,29510.0,9.68,200,0,0
2006-10-27,9990.0,10050.0,16090.0,9.74,0,0,0
2006-10-30,9950.0,9950.0,10250.0,9.64,100,0,-100
2006-10-31,9950.0,9990.0,9034.0,9.68,400,0,-100
2006-11-01,10050.0,10300.0,18560.0,9.98,200,0,-100
2006-11-02,10300.0,10400.0,22590.0,10.08,90,0,0
2006-11-03,10500.0,10300.0,8070.0,9.98,0,0,0
2006-11-06,10200.0,10450.0,20690.0,10.13,0,0,0
2006-11-07,10450.0,10800.0,52289.0,10.47,3550,0,-3350
2006-11-08,10700.0,10500.0,20171.0,10.18,100,0,0
2006-11-09,10600.0,10750.0,31170.0,10.42,50,0,0
2006-11-10,10750.0,10750.0,14620.0,10.42,0,0,0
2006-11-13,10750.0,10600.0,25240.0,10.27,150,0,-150
2006-11-14,10850.0,10750.0,14730.0,10.42,50,0,0
2006-11-15,10750.0,10600.0,12681.0,10.27,0,0,0
2006-11-16,10750.0,10600.0,11680.0,10.27,100,0,0
2006-11-17,10600.0,10700.0,25170.0,10.37,0,0,0
2006-11-20,10700.0,11150.0,45917.0,10.81,0,0,0
2006-11-21,11200.0,11500.0,46080.0,11.15,300,0,0
2006-11-22,11600.0,11450.0,46750.0,11.1,0,0,0
2006-11-23,11650.0,11450.0,32710.0,11.1,0,0,0
2006-11-24,11300.0,11250.0,24820.0,10.9,0,0,0
2006-11-27,11350.0,11500.0,18529.0,11.15,10,0,0
2006-11-28,11350.0,11500.0,20010.0,11.15,0,0,0
2006-11-29,11500.0,11600.0,36400.0,11.24,0,0,0
2006-11-30,11650.0,11750.0,28055.0,11.39,0,0,0
2006-12-01,11750.0,11600.0,10380.0,11.24,10,-10,0
2006-12-04,11450.0,11150.0,25260.0,10.81,0,0,0
2006-12-05,11350.0,11150.0,21650.0,10.81,0,0,0
2006-12-06,11150.0,10900.0,19890.0,10.56,0,0,0
2006-12-07,10750.0,11100.0,17800.0,10.76,0,0,0
2006-12-08,11100.0,10850.0,15840.0,10.52,-450,450,0
2006-12-11,10800.0,10950.0,9800.0,10.61,0,0,0
2006-12-12,10950.0,10750.0,8090.0,10.42,1450,-1450,0
2006-12-13,10750.0,10750.0,16900.0,10.42,0,0,0
2006-12-14,10850.0,10750.0,11612.0,10.42,0,0,0
2006-12-15,10750.0,10800.0,21720.0,10.47,0,0,0
2006-12-18,10850.0,10850.0,19270.0,10.52,4060,400,-4460
2006-12-19,10900.0,10700.0,17288.0,10.37,-340,340,0
2006-12-20,10700.0,10800.0,22320.0,10.47,-60,60,0
2006-12-21,10750.0,10700.0,9920.0,10.37,0,0,0
2006-12-22,10700.0,10500.0,26160.0,10.18,-400,400,0
2006-12-26,10600.0,10250.0,18812.0,9.93,-400,400,0
2006-12-27,10050.0,10100.0,7928.0,9.79,-100,100,0
2006-12-28,10300.0,10150.0,3550.0,9.84,0,0,0
2007-01-02,10150.0,10050.0,22949.0,9.42,0,0,0
2007-01-03,10050.0,9940.0,6150.0,9.31,-100,100,0
2007-01-04,9950.0,9980.0,12210.0,9.35,-3700,100,3600
2007-01-05,10050.0,9900.0,10642.0,9.28,-850,850,0
2007-01-08,9850.0,9800.0,7042.0,9.18,-1720,1720,0
2007-01-09,9750.0,9920.0,4810.0,9.3,-1080,1080,0
2007-01-10,9820.0,9870.0,5818.0,9.25,-710,710,0
2007-01-11,9860.0,10100.0,12770.0,9.46,-850,850,0
2007-01-12,10250.0,10250.0,6820.0,9.6,-990,990,0
2007-01-15,10200.0,10100.0,7030.0,9.46,-990,990,0
2007-01-16,10100.0,10000.0,2470.0,9.37,0,0,0
2007-01-17,10000.0,9950.0,4140.0,9.32,0,0,0
2007-01-18,9870.0,9970.0,6130.0,9.34,70,-70,0
2007-01-19,9880.0,9700.0,5310.0,9.09,0,0,0
2007-01-22,9690.0,9800.0,7990.0,9.18,0,0,0
2007-01-23,9780.0,9700.0,10350.0,9.09,0,0,0
2007-01-24,9600.0,9740.0,5730.0,9.13,-770,770,0
2007-01-25,9760.0,9650.0,4190.0,9.04,-1300,1300,0
2007-01-26,9640.0,9530.0,3710.0,8.93,10,-10,0
2007-01-29,9500.0,9530.0,5490.0,8.93,-480,480,0
2007-01-30,9600.0,9490.0,8370.0,8.89,-620,620,0
2007-01-31,9490.0,9490.0,3060.0,8.89,-710,710,0
2007-02-01,9620.0,9540.0,11570.0,8.94,-1920,0,1920
2007-02-02,9590.0,9650.0,18050.0,9.04,0,0,0
2007-02-05,9780.0,9730.0,8400.0,9.12,-660,660,0
2007-02-06,9700.0,9800.0,11871.0,9.18,-1190,1190,0
2007-02-07,9900.0,9800.0,7010.0,9.18,-950,950,0
2007-02-08,9920.0,9890.0,7610.0,9.27,-760,760,0
2007-02-09,9950.0,9870.0,5160.0,9.25,-610,610,0
2007-02-12,9870.0,9700.0,6330.0,9.09,-490,490,0
2007-02-13,9700.0,9740.0,8560.0,9.13,-880,880,0
2007-02-14,9890.0,9730.0,2258.0,9.12,-622,622,0
2007-02-15,9730.0,9790.0,7328.0,9.17,-640,640,0
2007-02-16,9750.0,10000.0,10900.0,9.37,-110,110,0
2007-02-20,9990.0,9960.0,4310.0,9.33,0,0,0
2007-02-21,9850.0,9710.0,10050.0,9.1,0,0,0
2007-02-22,9840.0,9900.0,5190.0,9.28,10,-10,0
2007-02-23,9900.0,9900.0,1960.0,9.28,0,0,0
2007-02-26,9970.0,9740.0,12061.0,9.13,0,0,0
2007-02-27,9740.0,9690.0,12320.0,9.08,0,0,0
2007-02-28,9600.0,9460.0,11970.0,8.86,0,0,0
2007-03-02,9410.0,9330.0,8691.0,8.74,0,0,0
2007-03-05,9310.0,9280.0,10642.0,8.7,0,0,0
2007-03-06,9270.0,9270.0,7828.0,8.69,-200,0,200
2007-03-07,9300.0,9380.0,6450.0,8.79,-10,0,10
2007-03-08,9380.0,9500.0,4830.0,8.9,-190,0,190
2007-03-09,9520.0,9520.0,3630.0,8.92,-280,0,310
2007-03-12,9530.0,9790.0,6920.0,9.17,1650,0,0
2007-03-13,9710.0,9770.0,1760.0,9.15,-50,0,0
2007-03-14,9750.0,9630.0,4260.0,9.02,0,0,0
2007-03-15,9670.0,9540.0,10360.0,8.94,-60,0,0
2007-03-16,9510.0,9470.0,9270.0,8.87,360,0,-400
2007-03-19,9470.0,9680.0,25620.0,9.07,-60,0,0
2007-03-20,9730.0,9720.0,14181.0,9.11,0,0,0
2007-03-21,9740.0,9800.0,8620.0,9.18,0,0,0
2007-03-22,9900.0,9880.0,23561.0,9.26,320,0,0
2007-03-23,10000.0,9920.0,12200.0,9.3,0,0,0
2007-03-26,9950.0,9910.0,6390.0,9.29,0,0,0
2007-03-27,9900.0,9730.0,3970.0,9.12,0,0,0
2007-03-28,9750.0,9780.0,9101.0,9.16,0,0,0
2007-03-29,9850.0,9700.0,8005.0,9.09,5,-5,0
2007-03-30,9700.0,9730.0,4820.0,9.12,0,0,0
2007-04-02,9800.0,9850.0,10580.0,9.23,1160,0,0
2007-04-03,9850.0,10200.0,16630.0,9.56,0,0,0
2007-04-04,10300.0,10250.0,7480.0,9.6,10,-10,0
2007-04-05,10200.0,10250.0,8290.0,9.6,0,0,0
2007-04-06,10150.0,10400.0,21150.0,9.74,-1690,1690,0
2007-04-09,10400.0,10400.0,12860.0,9.74,-360,360,0
2007-04-10,10250.0,10600.0,24090.0,9.93,2300,-2300,0
2007-04-11,10550.0,10400.0,13230.0,9.74,0,0,0
2007-04-12,10400.0,10200.0,12726.0,9.56,-3500,3500,0
2007-04-13,10250.0,10700.0,144537.0,10.03,5550,-5550,0
2007-04-16,10950.0,10650.0,39148.0,9.98,0,0,0
2007-04-17,10800.0,11100.0,78500.0,10.4,0,0,0
2007-04-18,11100.0,11450.0,99315.0,10.73,-100,100,0
2007-04-19,11600.0,11350.0,49190.0,10.64,0,0,0
2007-04-20,11350.0,11500.0,55810.0,10.78,-1000,1000,0
2007-04-23,11650.0,12000.0,102081.0,11.24,-4730,450,4280
2007-04-24,12300.0,12700.0,275270.0,11.9,3640,170,-3810
2007-04-25,12750.0,12300.0,48020.0,11.53,200,0,-200
2007-04-26,12550.0,12600.0,58030.0,11.81,0,0,0
2007-04-27,12350.0,11800.0,47660.0,11.06,-3600,0,3600
2007-04-30,11750.0,11850.0,19420.0,11.1,500,0,0
2007-05-02,11750.0,12000.0,23470.0,11.24,0,0,0
2007-05-03,12050.0,12300.0,25711.0,11.53,550,-550,0
2007-05-04,12250.0,12150.0,16340.0,11.38,0,0,0
2007-05-07,12250.0,12500.0,22160.0,11.71,0,0,0
2007-05-08,12400.0,12650.0,21580.0,11.85,-4760,-10,4770
2007-05-09,12600.0,12800.0,51480.0,11.99,3380,0,1720
2007-05-10,12850.0,13150.0,50560.0,12.32,-5000,0,5000
2007-05-11,13000.0,12950.0,34480.0,12.13,200,0,-200
2007-05-14,12950.0,12350.0,38030.0,11.57,-130,0,130
2007-05-15,12350.0,12200.0,28280.0,11.43,0,0,0
2007-05-16,12200.0,12250.0,20970.0,11.48,0,0,0
2007-05-17,12200.0,12200.0,20490.0,11.43,-5000,0,0
2007-05-18,12250.0,12300.0,27180.0,11.53,0,0,0
2007-05-21,12150.0,12300.0,17230.0,11.53,470,0,0
2007-05-22,12350.0,12150.0,26280.0,11.38,430,-530,100
2007-05-23,12150.0,12100.0,26630.0,11.34,-2400,150,2250
2007-05-25,12050.0,12050.0,16460.0,11.29,100,0,-100
2007-05-28,12100.0,12700.0,53880.0,11.9,0,0,0
2007-05-29,12700.0,12800.0,63950.0,11.99,-90,100,-10
2007-05-30,12750.0,12700.0,17690.0,11.9,0,0,0
2007-05-31,12800.0,13300.0,65482.0,12.46,-11903,0,11903
2007-06-01,13400.0,15250.0,405933.0,14.29,2630,-1100,-1530
2007-06-04,15600.0,14650.0,238891.0,13.73,21950,0,-21950
2007-06-05,14750.0,14800.0,180500.0,13.87,-100,0,100
2007-06-07,14250.0,14150.0,121110.0,13.26,-6110,0,5610
2007-06-08,14150.0,15200.0,278154.0,14.24,540,0,1830
2007-06-11,15500.0,14700.0,102094.0,13.77,-1480,-10,2110
2007-06-12,14700.0,14200.0,55919.0,13.31,-1760,0,1260
2007-06-13,13950.0,14350.0,38090.0,13.45,-2570,0,2910
2007-06-14,14550.0,15050.0,61520.0,14.1,-1270,-10,1310
2007-06-15,15350.0,15400.0,101546.0,14.43,1996,-6,-1990
2007-06-18,15600.0,15600.0,73288.0,14.62,430,0,-430
2007-06-19,15900.0,16300.0,171080.0,15.27,10010,0,-10010
2007-06-20,16350.0,14850.0,82852.0,13.91,2540,0,-2540
2007-06-21,14850.0,15000.0,47449.0,14.06,-1610,0,1610
2007-06-22,15000.0,14600.0,38342.0,13.68,-200,0,200
2007-06-25,14750.0,14250.0,43014.0,13.35,-450,0,450
2007-06-26,14350.0,14300.0,36376.0,13.4,480,-1000,520
2007-06-27,14550.0,14800.0,53210.0,13.87,1140,0,-670
2007-06-28,15250.0,14850.0,37109.0,13.91,860,0,-440
2007-06-29,15000.0,15500.0,68902.0,14.52,-1470,0,1470
2007-07-02,15750.0,15550.0,30991.0,14.57,1610,0,-1610
2007-07-03,15550.0,15300.0,27182.0,14.34,1090,0,-1090
2007-07-04,15300.0,14850.0,77771.0,13.91,70,0,-70
2007-07-05,14950.0,14700.0,43360.0,13.77,-2430,730,1700
2007-07-06,14700.0,13000.0,133633.0,12.18,-1570,1900,-330
2007-07-09,13100.0,13450.0,124399.0,12.6,-5650,570,5080
2007-07-10,13750.0,13400.0,71398.0,12.56,-400,700,-300
2007-07-11,13300.0,13600.0,27800.0,12.74,-2180,0,2180
2007-07-12,13650.0,13800.0,45040.0,12.93,1710,0,-900
2007-07-13,14000.0,13900.0,42270.0,13.02,-5230,800,130
2007-07-16,14000.0,13450.0,36641.0,12.6,-2006,-4,1350
2007-07-18,13400.0,13500.0,43568.0,12.65,-5890,0,5890
2007-07-19,13400.0,13800.0,33360.0,12.93,-370,0,370
2007-07-20,13900.0,14500.0,106200.0,13.59,30,0,-30
2007-07-23,14800.0,14700.0,72760.0,13.77,3650,80,-3730
2007-07-24,14650.0,14650.0,41626.0,13.73,4700,80,-4780
2007-07-25,14400.0,14500.0,27680.0,13.59,-1410,810,600
2007-07-26,14700.0,14300.0,36710.0,13.4,-2070,790,1280
2007-07-27,13950.0,13600.0,49190.0,12.74,-440,100,340
2007-07-30,13600.0,13900.0,15110.0,13.02,10,0,-10
2007-07-31,14000.0,13900.0,23430.0,13.02,-30,-20,50
2007-08-01,13650.0,13400.0,23247.0,12.56,-500,-80,580
2007-08-02,13600.0,13150.0,35940.0,12.32,-1140,-160,1300
2007-08-03,13250.0,13250.0,14640.0,12.42,-660,0,660
2007-08-06,13000.0,13350.0,7020.0,12.51,-1080,730,350
2007-08-07,13400.0,13550.0,17870.0,12.7,-2920,1500,1420
2007-08-08,13600.0,13550.0,11317.0,12.7,320,-300,-20
2007-08-09,13800.0,13500.0,18890.0,12.65,-1080,-10,1090
2007-08-10,13350.0,13000.0,24440.0,12.18,480,-20,-460
2007-08-13,13000.0,12800.0,29910.0,11.99,60,0,-60
2007-08-14,13000.0,12700.0,26560.0,11.9,100,20,-20
2007-08-16,12200.0,11050.0,49885.0,10.35,-2820,0,2820
2007-08-17,11050.0,10800.0,26962.0,10.12,-190,40,550
2007-08-20,11200.0,11850.0,14220.0,11.1,-500,0,500
2007-08-21,11750.0,11600.0,13840.0,10.87,-250,0,210
2007-08-22,11700.0,12100.0,15250.0,11.34,-480,0,520
2007-08-23,12400.0,12200.0,12150.0,11.43,300,-40,-260
2007-08-24,12300.0,12150.0,10670.0,11.38,-30,0,30
2007-08-27,12450.0,12200.0,13300.0,11.43,-1830,0,1830
2007-08-28,12200.0,12400.0,21860.0,11.62,-1620,1400,220
2007-08-29,12050.0,12300.0,8690.0,11.53,1600,-1530,-70
2007-08-30,12500.0,12700.0,27540.0,11.9,4160,-3570,30
2007-08-31,12650.0,12850.0,28094.0,12.04,-1030,-10,1020
2007-09-03,13000.0,12950.0,23080.0,12.13,1010,0,-1010
2007-09-04,12850.0,12950.0,21690.0,12.13,30,730,-760
2007-09-05,13000.0,12900.0,16030.0,12.09,930,0,-930
2007-09-06,12900.0,12950.0,6150.0,12.13,-310,0,310
2007-09-07,12950.0,12700.0,9167.0,11.9,430,0,-430
2007-09-10,12500.0,12450.0,6630.0,11.67,-730,-20,750
2007-09-11,12350.0,12450.0,8830.0,11.67,-30,0,30
2007-09-12,12250.0,12250.0,7090.0,11.48,-50,0,50
2007-09-13,12100.0,12200.0,18302.0,11.43,-5950,5830,120
2007-09-14,12250.0,12300.0,24410.0,11.53,-400,0,400
2007-09-17,12200.0,12700.0,17850.0,11.9,-890,860,30
2007-09-18,12550.0,12800.0,17230.0,11.99,-1300,1130,170
2007-09-19,12950.0,12800.0,25130.0,11.99,620,410,-1030
2007-09-20,12750.0,12850.0,12628.0,12.04,-50,0,50
2007-09-21,12850.0,12750.0,10418.0,11.95,-580,800,-220
2007-09-27,12950.0,13000.0,21910.0,12.18,-890,-10,900
2007-09-28,13100.0,13050.0,12873.0,12.23,-570,730,-160
2007-10-01,13150.0,13050.0,12100.0,12.23,-44,44,0
2007-10-02,13050.0,13500.0,27660.0,12.65,-700,-20,720
2007-10-04,13450.0,13300.0,24400.0,12.46,2340,-1100,-1240
2007-10-05,13400.0,13200.0,18720.0,12.37,800,-800,0
2007-10-08,13050.0,12800.0,11080.0,11.99,-20,-100,120
2007-10-09,12700.0,12450.0,26890.0,11.67,-1200,200,1000
2007-10-10,12500.0,12500.0,13921.0,11.71,-660,-770,1430
2007-10-11,12500.0,12550.0,24758.0,11.76,-60,-20,80
2007-10-12,12500.0,12200.0,15850.0,11.43,190,-170,-20
2007-10-15,12250.0,11800.0,22901.0,11.06,2930,-2920,90
2007-10-16,11750.0,11800.0,23470.0,11.06,-100,0,100
2007-10-17,11700.0,11650.0,20010.0,10.92,250,0,-250
2007-10-18,11600.0,11700.0,23860.0,10.96,-420,0,580
2007-10-19,11550.0,11750.0,4920.0,11.01,130,0,-130
2007-10-22,11000.0,11200.0,19530.0,10.49,50,0,-50
2007-10-23,11300.0,11400.0,28160.0,10.68,-100,0,100
2007-10-24,11500.0,11900.0,18830.0,11.15,-4320,0,4320
2007-10-25,11900.0,11700.0,3760.0,10.96,390,0,-390
2007-10-26,11950.0,11700.0,10550.0,10.96,-250,-40,290
2007-10-29,11700.0,11700.0,4825.0,10.96,-70,-10,80
2007-10-30,11550.0,11750.0,23030.0,11.01,20,-10,-10
2007-10-31,11750.0,12000.0,9667.0,11.24,-1120,0,1120
2007-11-01,12000.0,11800.0,16620.0,11.06,-790,0,790
2007-11-02,11700.0,11800.0,4860.0,11.06,-380,0,380
2007-11-05,11800.0,12000.0,22020.0,11.24,420,-20,-400
2007-11-06,12050.0,12500.0,27720.0,11.71,190,-20,-170
2007-11-07,12500.0,12600.0,14915.0,11.81,-1850,0,-150
2007-11-08,12400.0,11850.0,34470.0,11.1,610,-20,-990
