Symbol,신세계_시가(원),신세계_종가(원),신세계_거래량(주),신세계_PER(IFRS-연결),신세계_순매수수량(개인)(주),신세계_순매수수량(기관계)(주),신세계_순매수수량(외국인계)(주)
2016-01-28,210000.0,213500.0,33350.0,5.23,-6056,6168,-112
2016-01-29,214000.0,212500.0,80218.0,5.2,8877,-5050,-3705
2016-02-01,212500.0,211500.0,37800.0,5.18,2076,-5019,2943
2016-02-02,210000.0,211500.0,24277.0,5.18,-4183,872,3499
2016-02-03,210000.0,212500.0,28553.0,5.2,-2407,12101,-9692
2016-02-04,212500.0,212500.0,36234.0,5.2,788,-598,1032
2016-02-05,211500.0,211500.0,28110.0,5.18,1103,1735,-2837
2016-02-11,204000.0,206500.0,29911.0,5.06,-6398,-1147,7341
2016-02-12,205000.0,200000.0,34083.0,4.9,1007,1652,-2859
2016-02-15,202000.0,203000.0,24693.0,4.97,-2794,-7980,10767
2016-02-16,202500.0,202500.0,26618.0,4.96,5193,-10271,4976
2016-02-17,203000.0,203000.0,26672.0,4.97,-3895,-2185,6080
2016-02-18,204500.0,212000.0,46407.0,5.19,-20449,5372,15041
2016-02-19,212000.0,212000.0,16455.0,5.19,-1646,1483,163
2016-02-22,212000.0,210000.0,19665.0,5.14,4308,-3673,-635
2016-02-23,212000.0,210500.0,28396.0,5.15,-55,-329,384
2016-02-24,210000.0,204500.0,25330.0,5.01,13147,-4386,-8761
2016-02-25,205500.0,210000.0,49310.0,5.14,-5762,22771,-17009
2016-02-26,207000.0,210000.0,61548.0,5.14,5023,22245,-27360
2016-02-29,210000.0,212500.0,54460.0,5.2,-2276,9319,-7134
2016-03-02,216000.0,210000.0,65021.0,5.14,15709,2136,-19099
2016-03-03,210500.0,210000.0,49858.0,5.14,12356,-4013,-8764
2016-03-04,208500.0,211500.0,29585.0,5.18,-1893,-6534,8396
2016-03-07,212500.0,213500.0,40268.0,5.23,-4106,-3203,7306
2016-03-08,215000.0,230500.0,140659.0,5.64,-55214,40535,16059
2016-03-09,232500.0,222500.0,114790.0,5.45,30213,-8553,-19884
2016-03-10,222000.0,220000.0,83185.0,5.39,6812,-1614,-5714
2016-03-11,219000.0,222000.0,49648.0,5.44,-14866,10418,4248
2016-03-14,223000.0,218500.0,48034.0,5.35,9555,-15967,5612
2016-03-15,217500.0,216000.0,42459.0,5.29,7450,-22181,14275
2016-03-16,216000.0,214500.0,43840.0,5.25,13020,-18691,6409
2016-03-17,215500.0,211000.0,84361.0,5.17,36830,-44451,10901
2016-03-18,212000.0,209000.0,75787.0,5.12,30237,-45773,14536
2016-03-21,209000.0,205000.0,105323.0,5.02,50217,-67340,16052
2016-03-22,205000.0,205000.0,71657.0,5.02,31568,-44822,11202
2016-03-23,205000.0,205000.0,42922.0,5.02,9132,-6432,-3186
2016-03-24,206500.0,206000.0,45322.0,5.04,11467,-12183,1417
2016-03-25,206500.0,206500.0,30926.0,5.06,3283,806,-4089
2016-03-28,206500.0,209000.0,47533.0,5.12,-15373,6559,8430
2016-03-29,208500.0,207500.0,40064.0,5.08,3250,-2825,-425
2016-03-30,208000.0,205500.0,32076.0,5.03,9085,1074,-10153
2016-03-31,206500.0,203000.0,61993.0,4.97,23253,-11569,-11749
2016-04-01,204000.0,203000.0,52472.0,4.97,10254,-2677,-7910
2016-04-04,203500.0,207500.0,56225.0,5.08,-23267,32697,-9289
2016-04-05,206500.0,204500.0,53151.0,5.01,11893,10531,-22639
2016-04-06,204000.0,203000.0,62619.0,4.97,19899,-5520,-15566
2016-04-07,203000.0,204000.0,25058.0,4.99,-554,-8353,9449
2016-04-08,203500.0,202000.0,37885.0,4.95,10551,-14422,3712
2016-04-11,202000.0,201000.0,39910.0,4.92,17329,-7669,-9724
2016-04-12,200000.0,201000.0,24330.0,4.92,151,-2888,2585
2016-04-14,201000.0,202000.0,64058.0,4.95,19646,-10939,-9797
2016-04-15,200500.0,202500.0,26928.0,4.96,1054,797,-1862
2016-04-18,202500.0,200500.0,43883.0,4.91,19843,-13173,-7387
2016-04-19,201500.0,203000.0,39813.0,4.97,-7221,6679,324
2016-04-20,203500.0,201500.0,44423.0,4.93,3113,7072,-11190
2016-04-21,202000.0,205000.0,77562.0,5.02,-25683,11830,13783
2016-04-22,205000.0,209000.0,38327.0,5.12,-15151,10236,5261
2016-04-25,208500.0,207000.0,35375.0,5.07,11874,-10041,-693
2016-04-26,206500.0,206000.0,16485.0,5.04,-1649,1390,258
2016-04-27,207500.0,212500.0,89595.0,5.2,-39960,35882,5282
2016-04-28,212500.0,210000.0,49060.0,5.14,2149,8759,-11412
2016-04-29,209000.0,211500.0,761030.0,5.18,-14140,5008,8838
2016-05-02,211500.0,207500.0,32087.0,5.08,12159,-2925,-9316
2016-05-03,207000.0,204000.0,77012.0,4.99,20739,261,-20902
2016-05-04,203000.0,207000.0,35567.0,5.07,-11312,14543,-4837
2016-05-09,208500.0,207000.0,40422.0,5.07,-3987,20222,-16407
2016-05-10,205000.0,206000.0,38463.0,5.04,4428,17838,-22266
2016-05-11,207500.0,207000.0,31380.0,5.07,3409,8945,-12259
2016-05-12,207000.0,204000.0,29952.0,4.99,14722,-5780,-8942
2016-05-13,204500.0,215500.0,113208.0,5.28,-53343,48845,5841
2016-05-16,213000.0,216000.0,84749.0,5.29,-7300,28154,-21644
2016-05-17,216500.0,210000.0,39230.0,5.14,4319,2728,-6954
2016-05-18,210000.0,213000.0,76340.0,5.22,-4464,30346,-30019
2016-05-19,216000.0,220000.0,147943.0,5.39,-31097,58373,-26923
2016-05-20,221000.0,220000.0,66610.0,5.39,-12904,38950,-26310
2016-05-23,219500.0,213500.0,54197.0,5.23,7125,14752,-18408
2016-05-24,214000.0,212000.0,46372.0,5.19,1387,6942,-8529
2016-05-25,213500.0,217000.0,42142.0,5.31,-11354,12280,-866
2016-05-26,217000.0,209500.0,56190.0,5.13,1909,13251,-14876
2016-05-27,211500.0,207000.0,77925.0,5.07,13131,-7709,-6718
2016-05-30,207000.0,205000.0,51797.0,5.02,16073,-11739,-4444
2016-05-31,204500.0,207500.0,64304.0,5.08,-4878,-5582,10460
2016-06-01,206000.0,203500.0,60462.0,4.98,25373,-13573,-11577
2016-06-02,204500.0,203000.0,43621.0,4.97,12032,-9394,-2620
2016-06-03,203500.0,202500.0,52949.0,4.96,20698,8997,-30950
2016-06-07,202500.0,203500.0,34671.0,4.98,5051,1263,-6304
2016-06-08,204500.0,205000.0,30863.0,5.02,-5059,3711,4140
2016-06-09,206000.0,203500.0,45931.0,4.98,8139,-601,-7358
2016-06-10,204500.0,203000.0,38177.0,4.97,7905,-1805,-5957
2016-06-13,202500.0,203000.0,47639.0,4.97,-12815,26280,-11987
2016-06-14,203500.0,204000.0,42111.0,4.99,-6380,26237,-19933
2016-06-15,205000.0,202000.0,32827.0,4.95,11126,5387,-16472
2016-06-16,202500.0,200500.0,35813.0,4.91,2264,6606,-8837
2016-06-17,202000.0,197500.0,50590.0,4.84,4680,1715,-6611
2016-06-20,198500.0,198000.0,33393.0,4.85,6951,-1163,-3223
2016-06-21,198000.0,194000.0,60273.0,4.75,22509,-10430,-16175
2016-06-22,193000.0,193000.0,55338.0,4.73,21381,-11416,-10317
2016-06-23,193000.0,192500.0,34251.0,4.71,-414,5654,-5510
2016-06-24,193500.0,186000.0,75226.0,4.55,6260,-6561,-1343
2016-06-27,182500.0,195000.0,79462.0,4.77,-35926,18850,18560
2016-06-28,192000.0,191000.0,35188.0,4.68,8968,-599,-8407
2016-06-29,191000.0,192500.0,25232.0,4.71,1117,1705,-2782
2016-06-30,193500.0,195000.0,26581.0,4.77,-2298,-6052,8340
2016-07-01,193500.0,194500.0,48846.0,4.76,237,15958,-16576
2016-07-04,195500.0,194500.0,39834.0,4.76,-3247,17118,-13763
2016-07-05,195000.0,197000.0,25459.0,4.82,-9818,8596,1482
2016-07-06,197500.0,192000.0,31788.0,4.7,9017,1468,-10486
2016-07-07,192500.0,190000.0,42899.0,4.65,15627,-14634,-776
2016-07-08,191000.0,191000.0,28916.0,4.68,1906,1456,-3325
2016-07-11,191000.0,192500.0,26839.0,4.71,-3677,1442,2225
2016-07-12,193000.0,192000.0,18531.0,4.7,2624,-2482,-142
2016-07-13,192500.0,190000.0,59745.0,4.65,20567,-29505,8610
2016-07-14,190000.0,190500.0,26317.0,4.66,4822,-8465,3655
2016-07-15,191000.0,193000.0,39609.0,4.73,-15625,7402,8233
2016-07-18,192500.0,191500.0,24993.0,4.69,5200,3879,-9147
2016-07-19,190500.0,191500.0,17398.0,4.69,353,-2830,2414
2016-07-20,192000.0,191500.0,14396.0,4.69,-2047,3484,-1960
2016-07-21,190500.0,191000.0,18722.0,4.68,475,983,-1458
2016-07-22,190000.0,189500.0,27904.0,4.64,9754,-5245,-4505
2016-07-25,190000.0,189500.0,32150.0,4.64,6590,-13522,6953
2016-07-26,189500.0,188000.0,30242.0,4.6,8255,-970,-7191
2016-07-27,188000.0,188500.0,26393.0,4.62,1462,-8205,6907
2016-07-28,188500.0,188000.0,29769.0,4.6,6852,-2038,-4936
2016-07-29,188000.0,182000.0,118119.0,4.46,52761,-33410,-19641
2016-08-01,182000.0,182500.0,45543.0,4.47,10402,-6660,-4082
2016-08-02,181000.0,183000.0,27285.0,4.48,-3440,-2571,5839
2016-08-03,181000.0,180500.0,21999.0,4.42,12513,-4284,-8300
2016-08-04,181500.0,181500.0,26490.0,4.44,8690,-7662,-1078
2016-08-05,182000.0,182000.0,24120.0,4.46,3792,-7072,3281
2016-08-08,181000.0,181500.0,21984.0,4.44,3572,-3674,99
2016-08-09,181000.0,184000.0,29712.0,4.51,-8828,7023,1805
2016-08-10,182500.0,184000.0,19463.0,4.51,6259,-1657,-4619
2016-08-11,183500.0,184500.0,27773.0,4.52,-1731,-2201,3896
2016-08-12,185000.0,186000.0,35326.0,4.55,-8495,1083,7254
2016-08-16,187500.0,188500.0,39448.0,4.62,-10920,-1201,12321
2016-08-17,188000.0,188500.0,31057.0,4.62,-4234,2865,1219
2016-08-18,189000.0,186000.0,20450.0,4.55,7165,-3680,-3474
2016-08-19,184000.0,181500.0,43164.0,4.44,21802,-18174,-3716
2016-08-22,181000.0,178500.0,43668.0,4.37,15706,-4633,-11311
2016-08-23,179500.0,176500.0,53305.0,4.32,23997,-14836,-9032
2016-08-24,176500.0,179000.0,59087.0,4.38,8022,-6666,-1355
2016-08-25,179000.0,180500.0,36739.0,4.42,420,8732,-9152
2016-08-26,184000.0,196500.0,238795.0,4.81,-97991,56496,41661
2016-08-29,195500.0,197500.0,109564.0,4.84,-32879,38151,-5476
2016-08-30,197000.0,199500.0,90220.0,4.88,-17769,36331,-19008
2016-08-31,196500.0,203500.0,96578.0,4.98,-36560,39808,-2469
2016-09-01,203000.0,199500.0,53003.0,4.88,-4823,4221,574
2016-09-02,199500.0,203500.0,46559.0,4.98,-14724,26452,-11688
2016-09-05,203500.0,205000.0,37398.0,5.02,-12713,10473,2156
2016-09-06,205500.0,200000.0,48618.0,4.9,3259,2036,-5495
2016-09-07,199000.0,200500.0,42374.0,4.91,-2949,4778,-1972
2016-09-08,199000.0,203500.0,47947.0,4.98,-5637,9825,-4322
2016-09-09,203000.0,196500.0,45669.0,4.81,6684,5289,-12177
2016-09-12,196000.0,194000.0,29623.0,4.75,232,2944,-2559
2016-09-13,195500.0,193000.0,40351.0,4.73,-1116,573,625
2016-09-19,191000.0,188500.0,55360.0,4.62,18652,-11820,-6931
2016-09-20,188000.0,189500.0,47342.0,4.64,1932,752,-2694
2016-09-21,188000.0,189500.0,31867.0,4.64,8103,-2912,-5108
2016-09-22,188500.0,187000.0,45623.0,4.58,25259,-19647,-5862
2016-09-23,188000.0,190000.0,27062.0,4.65,-6296,4313,2012
2016-09-26,191000.0,188000.0,27874.0,4.6,13445,-5513,-7974
2016-09-27,187500.0,187000.0,33990.0,4.58,4054,-7089,2245
2016-09-28,187000.0,188000.0,24678.0,4.6,-7153,5493,1437
2016-09-29,189000.0,186000.0,47649.0,4.55,24155,259,-24160
2016-09-30,184000.0,181500.0,49322.0,4.44,16628,-10874,-5495
2016-10-04,184000.0,185500.0,44855.0,4.54,5515,-9042,2665
2016-10-05,184500.0,187500.0,31373.0,4.59,2335,-1762,-573
2016-10-06,186500.0,185500.0,24818.0,4.54,9424,-6813,-2337
2016-10-07,184000.0,185500.0,18616.0,4.54,3492,470,-3972
2016-10-10,187000.0,188000.0,38396.0,4.6,-6114,4887,1273
2016-10-11,190000.0,186500.0,38938.0,4.57,4563,7305,-10914
2016-10-12,188500.0,190000.0,48438.0,4.65,-148,-755,904
2016-10-13,189000.0,189000.0,35664.0,4.63,-1267,2683,-1813
2016-10-14,191000.0,197500.0,113993.0,4.84,-35524,31662,4075
2016-10-17,198500.0,197500.0,58684.0,4.84,-5017,15314,-10287
2016-10-18,198000.0,204000.0,101023.0,4.99,-42356,3917,39451
2016-10-19,203500.0,203000.0,72755.0,4.97,-14380,-715,14758
2016-10-20,205500.0,204500.0,31883.0,5.01,-14142,3843,10720
2016-10-21,203000.0,197000.0,55824.0,4.82,15723,-13875,-2529
2016-10-24,198000.0,199500.0,28052.0,4.88,-7387,545,6874
2016-10-25,199000.0,187500.0,182809.0,4.59,57267,-26481,-33365
2016-10-26,186500.0,189000.0,59798.0,4.63,-18324,12823,4571
2016-10-27,188500.0,189000.0,20091.0,4.63,1222,276,-1556
2016-10-28,188500.0,186500.0,21479.0,4.57,8653,-6126,-2500
2016-10-31,186000.0,186000.0,19863.0,4.55,-302,5028,-4726
2016-11-01,186000.0,184500.0,18738.0,4.52,2940,4297,-7257
2016-11-02,185000.0,183000.0,33862.0,4.48,-4690,-1875,6565
2016-11-03,184000.0,182500.0,15723.0,4.47,6739,-41,-6701
2016-11-04,182000.0,181500.0,28578.0,4.44,12587,-4504,-8054
2016-11-07,183000.0,183500.0,26121.0,4.49,5503,-3387,-1742
2016-11-08,184500.0,186000.0,29440.0,4.55,2593,-8749,6112
2016-11-09,189000.0,191000.0,156253.0,4.68,-35256,19637,15085
2016-11-10,192000.0,191500.0,48130.0,4.69,-5279,18982,-13613
2016-11-11,190500.0,190500.0,23376.0,4.66,-5563,6795,-1139
2016-11-14,191500.0,190500.0,31138.0,4.66,-4981,5548,193
2016-11-15,191500.0,190000.0,19052.0,4.65,243,-19,-224
2016-11-16,189500.0,187000.0,38033.0,4.58,6855,-8402,1537
2016-11-17,188000.0,193000.0,31489.0,4.73,-10104,2176,7858
2016-11-18,192500.0,191000.0,26845.0,4.68,337,-7997,7507
2016-11-21,192000.0,185500.0,37571.0,4.54,10734,-15439,4079
2016-11-22,185000.0,185500.0,27789.0,4.54,4280,-5763,1565
2016-11-23,184500.0,186000.0,21490.0,4.55,2762,-3590,1029
2016-11-24,186500.0,182500.0,28187.0,4.47,6441,-4746,-2521
2016-11-25,183000.0,183000.0,23687.0,4.48,3036,-1512,-1390
2016-11-28,182000.0,181000.0,28713.0,4.43,13437,-10332,-3031
2016-11-29,180500.0,183500.0,20843.0,4.49,2688,-147,-2541
2016-11-30,182500.0,180500.0,38226.0,4.42,11973,-1835,-9704
2016-12-01,180500.0,182000.0,23872.0,4.46,669,-6079,5784
2016-12-02,180500.0,176000.0,69936.0,4.31,37098,-23729,-11766
2016-12-05,177000.0,174500.0,36312.0,4.27,10787,-11252,435
2016-12-06,175000.0,175500.0,44259.0,4.3,9788,-11004,5816
2016-12-07,174500.0,176000.0,26088.0,4.31,-1862,-5202,7064
2016-12-08,176000.0,182500.0,37038.0,4.47,-8506,6060,2576
2016-12-09,182000.0,180500.0,25650.0,4.42,4358,1652,-6122
2016-12-12,179000.0,179500.0,15446.0,4.39,4934,-5977,1043
2016-12-13,181000.0,179500.0,25994.0,4.39,10974,-13484,2510
2016-12-14,180000.0,178500.0,29163.0,4.37,14852,-13607,-1187
2016-12-15,179500.0,181500.0,32269.0,4.44,1281,-2852,1467
2016-12-16,181000.0,178500.0,32027.0,4.37,19770,-9253,-10517
2016-12-19,182500.0,183000.0,83654.0,4.48,-10063,661,9412
2016-12-20,183000.0,183500.0,29932.0,4.49,-6104,12493,-6389
2016-12-21,182000.0,180500.0,30676.0,4.42,13151,200,-13351
2016-12-22,180000.0,176500.0,66004.0,4.32,24086,-5504,-18722
2016-12-23,177000.0,178500.0,31456.0,4.37,631,2472,-2634
2016-12-26,178500.0,177500.0,36693.0,4.35,1791,953,-2678
2016-12-27,176500.0,177000.0,27707.0,4.33,4277,-4066,-151
2016-12-28,176000.0,176000.0,30994.0,4.31,11665,-14749,2884
2016-12-29,176500.0,176000.0,22614.0,4.31,7334,-2121,-4938
2017-01-02,175500.0,172000.0,42861.0,7.46,18998,-6427,-12725
2017-01-03,172000.0,173000.0,34550.0,7.5,11286,-8031,-3445
2017-01-04,172500.0,171500.0,42407.0,7.43,13421,-17069,3458
2017-01-05,173000.0,173000.0,25519.0,7.5,3423,-2363,-959
2017-01-06,172500.0,172500.0,24341.0,7.48,9391,-13191,3803
2017-01-09,173000.0,169500.0,49429.0,7.35,27122,-16877,-10399
2017-01-10,169000.0,168000.0,42767.0,7.28,16827,-14929,-1943
2017-01-11,169000.0,166000.0,76923.0,7.2,30394,-38792,8167
2017-01-12,166000.0,167000.0,44342.0,7.24,6109,-5993,-262
2017-01-13,167500.0,170000.0,39844.0,7.37,-6779,5625,1174
2017-01-16,172500.0,173500.0,64156.0,7.52,-25718,24450,1196
2017-01-17,174000.0,173500.0,41526.0,7.52,-4189,11799,-7764
2017-01-18,173500.0,178500.0,70179.0,7.74,-32235,34936,-2792
2017-01-19,177000.0,174000.0,65391.0,7.54,15621,-7557,-10302
2017-01-20,174500.0,177000.0,38961.0,7.67,-16024,20062,-4223
2017-01-23,178000.0,177500.0,45655.0,7.69,-24435,21194,3121
2017-01-24,178000.0,178000.0,30045.0,7.72,-4158,16604,-11937
2017-01-25,179000.0,173000.0,40293.0,7.5,10706,-2230,-8662
2017-01-26,174000.0,176000.0,46134.0,7.63,3482,6469,-9941
2017-01-31,175500.0,176000.0,28712.0,7.63,-3599,12353,-6754
2017-02-01,175000.0,172000.0,63067.0,7.46,22291,-3064,-21430
2017-02-02,172000.0,170500.0,47330.0,7.39,8312,-8435,113
2017-02-03,171500.0,170500.0,30702.0,7.39,5599,-5432,-169
2017-02-06,171500.0,173500.0,32660.0,7.52,-9316,6983,2343
2017-02-07,174000.0,178000.0,48199.0,7.72,-22117,17145,7128
2017-02-08,178000.0,175500.0,30142.0,7.61,5655,9318,-15002
2017-02-09,175500.0,173500.0,34492.0,7.52,13457,2642,-16099
2017-02-10,175000.0,175000.0,36654.0,7.59,2154,11977,-14127
2017-02-13,176000.0,180000.0,67145.0,7.8,-29263,18931,10368
2017-02-14,180500.0,183000.0,53503.0,7.93,-21993,15945,6787
2017-02-15,183000.0,187000.0,88401.0,8.11,-49682,45985,3356
2017-02-16,187500.0,184500.0,42325.0,8.0,6643,11980,-18586
2017-02-17,184500.0,182000.0,36212.0,7.89,693,3245,-4764
2017-02-20,183000.0,182500.0,17992.0,7.91,3704,-256,-3438
2017-02-21,183500.0,187500.0,55168.0,8.13,-28713,24791,2625
2017-02-22,187500.0,189500.0,87146.0,8.21,-27033,58492,-31512
2017-02-23,192000.0,198000.0,149713.0,8.58,-56354,76404,-20887
2017-02-24,196000.0,203000.0,110799.0,8.8,-53587,58663,-5271
2017-02-27,202500.0,198000.0,52827.0,8.58,-6395,11369,-5254
2017-02-28,197000.0,199500.0,74456.0,8.65,925,4664,-5519
2017-03-02,199500.0,193000.0,82320.0,8.37,-3132,6300,-3219
2017-03-03,187000.0,183500.0,174813.0,7.95,-8932,7476,2241
2017-03-06,182000.0,180500.0,75843.0,7.82,11005,-10377,-1490
2017-03-07,181500.0,181500.0,55626.0,7.87,-1452,-2512,3914
2017-03-08,180000.0,181500.0,45016.0,7.87,-2537,13142,-10703
2017-03-09,181500.0,183000.0,52974.0,7.93,-3097,5904,-2432
2017-03-10,183000.0,181500.0,47501.0,7.87,6956,2301,-9312
2017-03-13,181500.0,182500.0,30448.0,7.91,3040,-8755,4825
2017-03-14,184000.0,182000.0,45938.0,7.89,6584,-4220,-2257
2017-03-15,182500.0,176500.0,44966.0,7.65,20045,-11070,-8102
2017-03-16,177500.0,179000.0,37393.0,7.76,-984,4452,-3440
2017-03-17,180500.0,185000.0,60763.0,8.02,-17499,5989,8100
2017-03-20,185000.0,181500.0,37699.0,7.87,9945,2773,-13997
2017-03-21,182500.0,180000.0,40851.0,7.8,20370,-13435,-7096
2017-03-22,181000.0,178500.0,30635.0,7.74,15246,-12626,-2630
2017-03-23,179500.0,182000.0,36363.0,7.89,-4996,4349,693
2017-03-24,182500.0,186500.0,53619.0,8.08,-17348,18854,-1786
2017-03-27,187000.0,190000.0,72024.0,8.24,-37842,38516,-1275
2017-03-28,190000.0,188000.0,47944.0,8.15,-2785,24270,-21615
2017-03-29,189500.0,188500.0,30598.0,8.17,437,10367,-10803
2017-03-30,188500.0,187500.0,37894.0,8.13,8414,4317,-12757
2017-03-31,187500.0,191000.0,38169.0,8.28,-8178,11060,-2432
2017-04-03,191000.0,198500.0,78686.0,8.6,-36062,42612,-3936
2017-04-04,198500.0,196000.0,41273.0,8.5,-11823,19923,-7986
2017-04-05,196500.0,194000.0,58574.0,8.41,7775,-6188,-1607
2017-04-06,192000.0,194000.0,24164.0,8.41,5395,-1951,-3344
2017-04-07,194000.0,200000.0,55921.0,8.67,-24078,22919,1175
2017-04-10,200000.0,191000.0,61942.0,8.28,3758,7113,-10911
2017-04-11,192500.0,189500.0,49182.0,8.21,6986,-12476,5410
2017-04-12,191500.0,196500.0,62309.0,8.52,-21953,24066,-2013
2017-04-13,197000.0,198500.0,39626.0,8.6,-4320,3212,1286
2017-04-14,198000.0,197500.0,21769.0,8.56,-5799,8089,-2291
2017-04-17,199500.0,203000.0,64066.0,8.8,-36426,28216,7627
2017-04-18,204000.0,205000.0,60905.0,8.89,-20873,27976,-6251
2017-04-19,204500.0,204000.0,45860.0,8.84,-2493,2744,-471
2017-04-20,204500.0,206500.0,43887.0,8.95,-13361,5674,7799
2017-04-21,205500.0,208000.0,47340.0,9.02,-13078,1171,13117
2017-04-24,208000.0,207000.0,25564.0,8.97,499,-1048,597
2017-04-25,205000.0,205500.0,51024.0,8.91,-4246,-6131,10317
2017-04-26,203500.0,206500.0,33652.0,8.95,-3284,-9617,11274
2017-04-27,206000.0,203500.0,36129.0,8.82,9680,-18048,8328
2017-04-28,201000.0,204500.0,35925.0,8.86,-2082,-12268,14390
2017-05-02,203000.0,205000.0,46685.0,8.89,-2004,-4868,6865
2017-05-04,202500.0,209500.0,64456.0,9.08,-27500,20287,11939
2017-05-08,209500.0,213500.0,63979.0,9.25,-29481,26542,3723
2017-05-10,214500.0,208500.0,73095.0,9.04,13498,-3404,-10175
2017-05-11,210000.0,220500.0,96890.0,9.56,-30266,32015,-1599
2017-05-12,220500.0,225500.0,124599.0,9.77,-54751,48082,6854
2017-05-15,223000.0,229000.0,56443.0,9.93,-11150,14622,-3447
2017-05-16,229000.0,226500.0,53787.0,9.82,1813,-2586,2342
2017-05-17,224500.0,233500.0,74230.0,10.12,-26832,19361,7290
2017-05-18,230000.0,229500.0,73502.0,9.95,-1597,8608,-7141
2017-05-19,231000.0,232500.0,35021.0,10.08,-5640,2459,2923
2017-05-22,235000.0,231500.0,55635.0,10.03,8159,-10970,2668
2017-05-23,232000.0,225500.0,59849.0,9.77,19073,-30248,11349
2017-05-24,227000.0,225000.0,41513.0,9.75,3256,-14423,12087
2017-05-25,224000.0,225000.0,46928.0,9.75,7638,-12562,6014
2017-05-26,227000.0,226000.0,74480.0,9.8,2623,-8614,6051
2017-05-29,228000.0,225500.0,41290.0,9.77,5095,-926,-4178
2017-05-30,226000.0,234500.0,76860.0,10.16,-39048,24303,14698
2017-05-31,233500.0,243500.0,90306.0,10.55,-36481,33813,1896
2017-06-01,241500.0,246500.0,94059.0,10.68,-33703,46984,-13357
2017-06-02,246500.0,247500.0,53720.0,10.73,-5220,11569,-6340
2017-06-05,249000.0,245500.0,38595.0,10.64,6906,-6875,-448
2017-06-07,242000.0,251500.0,61228.0,10.9,-20473,13347,5842
2017-06-08,253000.0,250000.0,47486.0,10.84,6462,-5485,-1146
2017-06-09,250000.0,248000.0,45422.0,10.75,13540,-10432,-2759
2017-06-12,251000.0,244000.0,37765.0,10.58,4794,-1812,-2517
2017-06-13,244000.0,246500.0,34626.0,10.68,-3386,169,1017
2017-06-14,246500.0,249500.0,31551.0,10.81,571,-7865,7549
2017-06-15,249500.0,247000.0,47162.0,10.71,-4885,2876,1940
2017-06-16,248000.0,241500.0,41965.0,10.47,9849,-11893,2633
2017-06-19,242000.0,237000.0,35285.0,10.27,4240,-14262,9927
2017-06-20,235000.0,231000.0,70350.0,10.01,3596,-29878,29221
2017-06-21,228000.0,230000.0,66360.0,9.97,-526,-11067,11773
2017-06-22,228500.0,231000.0,47943.0,10.01,2853,-11688,8813
2017-06-23,231000.0,233500.0,51458.0,10.12,801,-5737,4931
2017-06-26,234000.0,227500.0,31956.0,9.86,8033,-6330,-1016
2017-06-27,228500.0,237000.0,63252.0,10.27,-18821,17182,2107
2017-06-28,238000.0,238500.0,29788.0,10.34,-707,8591,-9944
2017-06-29,236500.0,234500.0,31710.0,10.16,1017,8791,-10131
2017-06-30,231000.0,229500.0,35349.0,9.95,6535,3557,-10088
2017-07-03,231000.0,239000.0,38294.0,10.36,-15010,2450,12561
2017-07-04,236000.0,232000.0,21401.0,10.06,5321,180,-5512
2017-07-05,230500.0,232500.0,15026.0,10.08,-1359,1163,131
2017-07-06,232000.0,229500.0,38278.0,9.95,11347,-9022,-2333
2017-07-07,228000.0,230500.0,18418.0,9.99,-2027,-784,2794
2017-07-10,228000.0,233500.0,40132.0,10.12,-7731,11068,-3452
2017-07-11,231000.0,235500.0,36843.0,10.21,-811,1041,-337
