Symbol,보령제약_시가(원),보령제약_종가(원),보령제약_거래량(주),보령제약_PER(IFRS-연결),보령제약_순매수수량(개인)(주),보령제약_순매수수량(기관계)(주),보령제약_순매수수량(외국인계)(주)
2002-05-14,16900.0,16350.0,43280.0,3.43,0,0,0
2002-05-15,16400.0,16400.0,24736.0,3.44,-20,-10,0
2002-05-16,16400.0,16100.0,13930.0,3.38,0,0,0
2002-05-17,15900.0,16550.0,22900.0,3.47,-2000,0,0
2002-05-20,16200.0,16150.0,5950.0,3.39,0,0,0
2002-05-21,16450.0,16100.0,40820.0,3.38,0,0,2000
2002-05-22,15700.0,15950.0,19980.0,3.34,270,-270,0
2002-05-23,16200.0,15700.0,15480.0,3.29,2610,0,90
2002-05-24,15800.0,15950.0,19080.0,3.34,-7500,0,0
2002-05-27,15700.0,15800.0,5090.0,3.31,-500,0,0
2002-05-28,15500.0,15400.0,8320.0,3.23,0,0,0
2002-05-29,15050.0,15000.0,18070.0,3.14,3100,0,0
2002-05-30,15000.0,15100.0,12250.0,3.17,10,-10,0
2002-05-31,15200.0,14900.0,14900.0,3.12,0,0,0
2002-06-03,15000.0,14450.0,17470.0,3.03,7780,-7780,0
2002-06-04,14350.0,14200.0,10160.0,2.98,3120,-3120,0
2002-06-05,14200.0,14050.0,18630.0,2.95,5150,-5150,0
2002-06-07,14050.0,13950.0,9160.0,2.92,3000,-3000,0
2002-06-10,13700.0,14150.0,26460.0,2.97,7190,-10660,0
2002-06-11,14000.0,14300.0,12640.0,3.0,-390,-10,0
2002-06-12,14250.0,14600.0,18310.0,3.06,1000,0,0
2002-06-14,14600.0,14600.0,21850.0,3.06,2150,-50,0
2002-06-17,14650.0,14850.0,14380.0,3.11,-2030,-270,0
2002-06-18,14500.0,14800.0,10720.0,3.1,-70,0,0
2002-06-19,14500.0,14100.0,14460.0,2.96,-3220,0,0
2002-06-20,13900.0,14100.0,4100.0,2.96,0,0,0
2002-06-21,13800.0,13900.0,3570.0,2.91,0,0,0
2002-06-24,14000.0,13700.0,10040.0,2.87,-6500,0,0
2002-06-25,13750.0,13500.0,6470.0,2.83,-500,0,500
2002-06-26,13500.0,12500.0,16230.0,2.62,-3710,3710,0
2002-06-27,12800.0,12600.0,16840.0,2.64,11730,-6860,-90
2002-06-28,13000.0,13100.0,18580.0,2.75,8520,-8520,0
2002-07-02,12950.0,13700.0,19230.0,2.87,-1410,0,-20
2002-07-03,13800.0,14000.0,24920.0,2.93,-1510,10430,0
2002-07-04,14000.0,14700.0,11510.0,3.08,-1690,-10,0
2002-07-05,14700.0,15100.0,41820.0,3.17,-10300,15000,0
2002-07-08,15300.0,15050.0,13730.0,3.15,710,-10,0
2002-07-09,15300.0,15700.0,31970.0,3.29,-19000,10000,0
2002-07-10,15650.0,15600.0,25720.0,3.27,-9980,-20,0
2002-07-11,15300.0,15500.0,10650.0,3.25,-360,0,0
2002-07-12,15500.0,15700.0,19520.0,3.29,360,10000,0
2002-07-15,15700.0,15100.0,10930.0,3.17,1000,0,-2000
2002-07-16,15100.0,15000.0,21840.0,3.14,-2000,0,0
2002-07-18,14800.0,14950.0,3360.0,3.13,0,0,0
2002-07-19,14600.0,15200.0,5700.0,3.19,0,0,0
2002-07-22,14700.0,14500.0,15330.0,3.04,0,0,0
2002-07-23,14400.0,14800.0,21200.0,3.1,-14500,15000,-500
2002-07-24,14700.0,14300.0,3610.0,3.0,0,0,0
2002-07-25,14900.0,14300.0,30470.0,3.0,-20000,-5000,25000
2002-07-26,14000.0,14100.0,35820.0,2.96,-20000,-5000,25000
2002-07-29,13900.0,14150.0,11020.0,2.97,0,0,0
2002-07-30,14150.0,14450.0,9350.0,3.03,0,0,0
2002-07-31,14600.0,14550.0,9630.0,3.05,0,0,0
2002-08-01,14700.0,14600.0,15290.0,3.06,0,0,0
2002-08-02,14300.0,14600.0,6690.0,3.06,0,0,0
2002-08-05,14100.0,13850.0,2960.0,2.9,0,0,0
2002-08-06,13400.0,13950.0,3090.0,2.92,0,0,0
2002-08-07,14000.0,13900.0,1060.0,2.91,0,0,0
2002-08-08,14100.0,13950.0,1110.0,2.92,0,0,0
2002-08-09,14100.0,14100.0,4850.0,2.96,0,0,0
2002-08-12,13900.0,14050.0,4380.0,2.95,0,0,0
2002-08-13,14000.0,14050.0,2220.0,2.95,0,0,0
2002-08-14,14000.0,14200.0,11070.0,2.98,0,0,0
2002-08-16,14200.0,14300.0,8390.0,3.0,1000,0,0
2002-08-19,14300.0,14200.0,6990.0,2.98,1300,500,0
2002-08-20,14300.0,14500.0,8790.0,3.04,160,1540,0
2002-08-21,14700.0,14100.0,58471.0,2.96,28600,1960,5750
2002-08-22,14300.0,14250.0,25260.0,2.99,-12240,-360,0
2002-08-23,14300.0,14250.0,7820.0,2.99,290,-10,0
2002-08-26,14400.0,14700.0,30703.0,3.08,5700,0,0
2002-08-27,14100.0,14500.0,18640.0,3.04,10000,0,0
2002-08-28,14500.0,14300.0,10350.0,3.0,0,0,0
2002-08-29,14150.0,14050.0,9690.0,2.95,-3040,0,0
2002-08-30,14000.0,14250.0,10960.0,2.99,-3770,0,870
2002-09-02,14100.0,14850.0,38670.0,3.11,7940,0,0
2002-09-03,14850.0,14700.0,81950.0,3.08,8850,0,0
2002-09-04,14600.0,14500.0,26580.0,3.04,-2490,0,0
2002-09-05,14600.0,14950.0,49280.0,3.13,22980,-10,0
2002-09-06,14900.0,14700.0,111410.0,3.08,10980,-2470,0
2002-09-09,14800.0,13950.0,43540.0,2.92,-8830,0,11830
2002-09-10,13950.0,14000.0,37880.0,2.93,-8710,0,5710
2002-09-11,13850.0,14050.0,19830.0,2.95,-1800,0,1800
2002-09-12,14000.0,14000.0,10340.0,2.93,-3000,0,3000
2002-09-13,14000.0,14000.0,18290.0,2.93,-1300,0,1300
2002-09-16,14000.0,14000.0,24500.0,2.93,-9520,0,9520
2002-09-17,14300.0,14700.0,42500.0,3.08,-60,0,60
2002-09-18,14800.0,14450.0,73660.0,3.03,6230,-6230,0
2002-09-19,14600.0,16600.0,400540.0,3.48,40200,-40300,0
2002-09-23,17900.0,16650.0,841922.0,3.49,600,0,-500
2002-09-24,16400.0,17200.0,393402.0,3.61,10070,-10,-60
2002-09-25,17400.0,14650.0,225160.0,3.07,-970,0,0
2002-09-26,14350.0,13750.0,182810.0,2.88,-3530,0,0
2002-09-27,13900.0,13300.0,82878.0,2.79,-17480,110,15970
2002-09-30,13000.0,12600.0,55186.0,2.64,-300,0,0
2002-10-01,12500.0,13050.0,37568.0,2.74,0,0,0
2002-10-02,13300.0,12800.0,57396.0,2.68,1030,-1030,0
2002-10-04,12950.0,13200.0,64980.0,2.77,-9500,0,9500
2002-10-07,13100.0,12500.0,30331.0,2.62,0,0,0
2002-10-08,12500.0,12300.0,57937.0,2.58,32930,-33430,0
2002-10-09,12450.0,12300.0,54153.0,2.58,8840,-8840,0
2002-10-10,12200.0,11850.0,30194.0,2.48,-100,0,0
2002-10-11,12050.0,12050.0,15670.0,2.53,0,0,0
2002-10-14,12150.0,12300.0,27030.0,2.58,0,0,0
2002-10-15,12500.0,12450.0,27170.0,2.61,10,-10,0
2002-10-16,12600.0,12300.0,104175.0,2.58,12780,0,-20780
2002-10-17,12350.0,12200.0,70930.0,2.56,34490,-3790,-33000
2002-10-18,12450.0,12700.0,171394.0,2.66,59040,-10,-46220
2002-10-21,12900.0,12900.0,149520.0,2.7,-1070,0,70
2002-10-22,13050.0,12600.0,84100.0,2.64,-3330,400,-70
2002-10-23,12600.0,12650.0,63730.0,2.65,0,0,0
2002-10-24,12600.0,12300.0,39050.0,2.58,0,0,0
2002-10-25,12400.0,12350.0,32130.0,2.59,-4000,0,0
2002-10-28,12400.0,12750.0,118620.0,2.67,-3000,0,0
2002-10-29,12700.0,12850.0,142490.0,2.69,-5000,0,0
2002-10-30,13000.0,12600.0,37880.0,2.64,-1460,-1540,0
2002-10-31,12600.0,12500.0,33890.0,2.62,-3000,0,0
2002-11-01,12400.0,12300.0,30796.0,2.58,0,0,0
2002-11-04,12400.0,12350.0,17250.0,2.59,0,0,0
2002-11-05,12350.0,12350.0,14590.0,2.59,260,-260,0
2002-11-06,12500.0,12600.0,35950.0,2.64,-2370,-130,0
2002-11-07,12650.0,12550.0,41280.0,2.63,-2500,0,0
2002-11-08,12350.0,12350.0,15074.0,2.59,-2440,-60,0
2002-11-11,12450.0,12200.0,17510.0,2.56,-1460,-40,0
2002-11-12,12100.0,12300.0,18410.0,2.58,-2900,-100,0
2002-11-13,12350.0,12150.0,7530.0,2.55,-2600,0,0
2002-11-14,12150.0,12050.0,31350.0,2.53,4000,-5000,0
2002-11-15,12100.0,12100.0,20440.0,2.54,0,0,0
2002-11-18,12000.0,12100.0,112025.0,2.54,11590,0,0
2002-11-19,12250.0,12450.0,38360.0,2.61,-7010,6660,0
2002-11-20,12300.0,12400.0,31840.0,2.6,-10340,11340,0
2002-11-21,12500.0,12450.0,77140.0,2.61,12000,0,0
2002-11-22,12550.0,12400.0,17220.0,2.6,0,0,0
2002-11-25,12350.0,12350.0,27200.0,2.59,0,0,0
2002-11-26,12400.0,12350.0,12010.0,2.59,0,0,0
2002-11-27,12350.0,12450.0,28390.0,2.61,0,0,0
2002-11-28,12600.0,12500.0,34340.0,2.62,350,0,0
2002-11-29,12450.0,12600.0,40055.0,2.64,-4790,4790,0
2002-12-02,12700.0,12900.0,48387.0,2.7,2020,-20,0
2002-12-03,12900.0,12900.0,33242.0,2.7,0,0,0
2002-12-04,12900.0,12500.0,18820.0,2.62,1950,0,0
2002-12-05,12500.0,12650.0,28350.0,2.65,-1200,0,1200
2002-12-06,12700.0,12600.0,15550.0,2.64,-4500,5000,500
2002-12-09,12600.0,12600.0,21530.0,2.64,-4990,4990,0
2002-12-10,12550.0,12700.0,43820.0,2.66,0,0,0
2002-12-11,12900.0,12700.0,40710.0,2.66,1000,0,0
2002-12-12,12650.0,12800.0,31032.0,2.68,1362,-2,-1700
2002-12-13,12850.0,12700.0,20780.0,2.66,0,0,0
2002-12-16,12650.0,12400.0,14590.0,2.6,0,0,0
2002-12-17,12500.0,12550.0,13680.0,2.63,-1010,10,0
2002-12-18,12500.0,12500.0,36730.0,2.62,17420,4000,0
2002-12-20,12350.0,12400.0,11990.0,2.6,1930,-10,0
2002-12-23,12400.0,12000.0,47690.0,2.52,-4100,-600,0
2002-12-24,11900.0,12000.0,24128.0,2.52,-1000,-3000,0
2002-12-26,11900.0,11750.0,10480.0,2.46,-960,-40,0
2002-12-27,11600.0,11250.0,4610.0,2.36,30,-30,0
2002-12-30,11000.0,10900.0,18120.0,2.28,10,-800,0
2003-01-02,11000.0,10950.0,2930.0,3.17,-10,-90,0
2003-01-03,11000.0,10950.0,30790.0,3.17,15190,-15190,0
2003-01-06,10950.0,10850.0,9550.0,3.15,3680,20,-3700
2003-01-07,10950.0,10800.0,48150.0,3.13,21000,-15200,-5800
2003-01-08,10750.0,10800.0,20650.0,3.13,9210,-9210,0
2003-01-09,10550.0,10250.0,39920.0,2.97,19510,-19510,0
2003-01-10,10300.0,9950.0,39270.0,2.88,11800,-11800,0
2003-01-13,9840.0,9890.0,47800.0,2.87,33250,-35450,0
2003-01-14,9850.0,9860.0,49460.0,2.86,29130,-9130,0
2003-01-15,9960.0,10150.0,64600.0,2.94,20110,-20110,0
2003-01-16,10100.0,9970.0,26990.0,2.89,0,0,0
2003-01-17,9990.0,10050.0,27580.0,2.91,0,0,0
2003-01-20,9980.0,10300.0,38130.0,2.99,0,0,0
2003-01-21,10250.0,10000.0,36600.0,2.9,10,-10,0
2003-01-22,9910.0,9760.0,41000.0,2.83,-50,0,0
2003-01-23,9760.0,9730.0,11480.0,2.82,10,-10,0
2003-01-24,9750.0,9400.0,27320.0,2.72,0,0,0
2003-01-27,9020.0,9060.0,12481.0,2.63,0,0,0
2003-01-28,8870.0,9060.0,15200.0,2.63,0,0,0
2003-01-29,9200.0,8900.0,11810.0,2.58,4370,0,0
2003-01-30,8920.0,9060.0,9620.0,2.63,2240,0,0
2003-02-03,9050.0,9070.0,7471.0,2.63,32,-32,0
2003-02-04,9050.0,9140.0,4720.0,2.65,1540,0,0
2003-02-05,9050.0,9120.0,11510.0,2.64,1300,0,0
2003-02-06,9070.0,9120.0,15120.0,2.64,5560,0,0
2003-02-07,9120.0,9100.0,9280.0,2.64,470,30,0
2003-02-10,8950.0,8920.0,4720.0,2.59,0,0,0
2003-02-11,9010.0,9010.0,28940.0,2.61,4000,0,0
2003-02-12,8960.0,9010.0,14180.0,2.61,5380,0,0
2003-02-13,9060.0,8950.0,15030.0,2.59,7690,-10,0
2003-02-14,8910.0,8920.0,8210.0,2.59,1840,0,0
2003-02-17,9060.0,9180.0,17470.0,2.66,1370,1080,0
2003-02-18,9160.0,9220.0,14390.0,2.67,1100,0,0
2003-02-19,9230.0,9250.0,24130.0,2.68,1550,0,0
2003-02-20,9340.0,9320.0,7110.0,2.7,-1020,1020,0
2003-02-21,9230.0,9380.0,10580.0,2.72,0,0,0
2003-02-24,9490.0,9390.0,15837.0,2.72,-2120,2120,0
2003-02-25,9400.0,9230.0,11930.0,2.68,-4150,4150,0
2003-02-26,9210.0,9160.0,9310.0,2.66,-1000,1000,0
2003-02-27,9160.0,9100.0,6530.0,2.64,-500,500,0
2003-02-28,9160.0,9010.0,13360.0,2.61,-5000,5000,0
2003-03-03,8880.0,9040.0,6440.0,2.62,-2000,2000,0
2003-03-04,9040.0,8910.0,6300.0,2.58,400,-400,0
2003-03-05,8770.0,8790.0,7900.0,2.55,-2010,2010,0
2003-03-06,8770.0,8700.0,14980.0,2.52,-8000,8000,0
2003-03-07,8620.0,8610.0,8540.0,2.5,-3000,3000,0
2003-03-10,8700.0,8600.0,4030.0,2.49,-60,60,0
2003-03-11,8400.0,8400.0,18560.0,2.44,-5000,5000,0
2003-03-12,8300.0,8360.0,7160.0,2.42,0,0,0
2003-03-13,8470.0,8320.0,11860.0,2.41,-6180,6180,0
2003-03-14,8420.0,8420.0,13760.0,2.44,-140,140,0
2003-03-17,8420.0,8330.0,7050.0,2.41,-2430,2430,0
2003-03-18,8460.0,8550.0,13410.0,2.48,-300,300,0
2003-03-19,8510.0,8670.0,10010.0,2.51,-500,0,0
2003-03-20,8680.0,9130.0,20530.0,2.65,500,0,0
2003-03-21,9150.0,9200.0,15610.0,2.67,-3500,3500,0
2003-03-24,9360.0,9410.0,43730.0,2.73,-10300,10300,0
2003-03-25,9150.0,9380.0,12880.0,2.72,-620,620,0
2003-03-26,9350.0,9790.0,33540.0,2.84,5370,380,-5750
2003-03-27,9700.0,9740.0,10600.0,2.82,0,0,0
2003-03-28,9740.0,9600.0,25600.0,2.78,-50,0,50
2003-03-31,9600.0,9100.0,6170.0,2.64,-20,0,20
2003-04-01,9010.0,9000.0,23460.0,2.61,-60,0,60
2003-04-02,9170.0,9470.0,22310.0,2.74,10,-10,0
2003-04-03,9700.0,10000.0,180084.0,2.9,80,0,-80
2003-04-04,10150.0,9780.0,70350.0,2.83,-150,0,150
2003-04-07,10200.0,10700.0,177742.0,3.1,-598,-2,-100
2003-04-08,10700.0,10050.0,53710.0,2.91,700,0,0
2003-04-09,10050.0,10300.0,44450.0,2.99,0,0,0
2003-04-10,10300.0,10850.0,71800.0,3.15,2510,-10,0
2003-04-11,10850.0,10900.0,31740.0,3.16,10,-10,0
2003-04-14,11100.0,10800.0,40071.0,3.13,1,-1,0
2003-04-15,11000.0,10800.0,20170.0,3.13,0,0,0
2003-04-16,10850.0,10850.0,30520.0,3.15,0,0,0
2003-04-17,10700.0,10600.0,15690.0,3.07,0,0,0
2003-04-18,10650.0,10750.0,18240.0,3.12,0,0,0
2003-04-21,10750.0,10750.0,18920.0,3.12,0,0,0
2003-04-22,10800.0,10500.0,18110.0,3.04,0,0,0
2003-04-23,10550.0,11000.0,28030.0,3.19,-1060,1080,-20
2003-04-24,11400.0,11300.0,340383.0,3.28,-13547,13627,-80
2003-04-25,11400.0,10350.0,77520.0,3.0,-5330,5330,0
2003-04-28,10000.0,9970.0,46390.0,2.89,-3500,2000,1500
2003-04-29,10100.0,10150.0,23455.0,2.94,0,0,0
2003-04-30,10350.0,10150.0,28150.0,2.94,0,0,0
2003-05-02,10200.0,10100.0,10720.0,2.93,-1000,1000,0
2003-05-06,10050.0,10200.0,18000.0,2.96,0,0,0
2003-05-07,10300.0,10200.0,15470.0,2.96,0,0,0
2003-05-09,10200.0,10250.0,5530.0,2.97,0,0,0
2003-05-12,10250.0,10600.0,27710.0,3.07,-3740,3740,0
2003-05-13,10650.0,10400.0,10890.0,3.01,-1000,1000,0
2003-05-14,10350.0,10450.0,21020.0,3.03,-9010,9010,0
2003-05-15,10500.0,10650.0,16000.0,3.09,-1450,0,0
2003-05-16,10650.0,10700.0,12950.0,3.1,-1500,0,0
2003-05-19,10600.0,10650.0,22640.0,3.09,-400,0,0
2003-05-20,10550.0,10750.0,14490.0,3.12,-2350,2350,0
2003-05-21,10750.0,11300.0,57420.0,3.28,350,3000,0
2003-05-22,11400.0,11250.0,51970.0,3.26,-10990,10990,0
2003-05-23,11500.0,11400.0,19200.0,3.3,-1000,0,0
2003-05-26,11400.0,11500.0,30660.0,3.33,-3520,3520,0
2003-05-27,11400.0,11350.0,14640.0,3.29,-3098,2098,0
2003-05-28,11450.0,11200.0,25070.0,3.25,-750,0,0
2003-05-29,11250.0,11250.0,21110.0,3.26,-7330,2130,0
2003-05-30,11250.0,11150.0,10670.0,3.23,-3010,-10,0
2003-06-02,11150.0,11350.0,11700.0,3.29,-800,0,0
2003-06-03,11300.0,11300.0,7640.0,3.28,-1500,0,0
2003-06-04,11400.0,11300.0,2700.0,3.28,-860,0,0
2003-06-05,11300.0,11150.0,14930.0,3.23,-3000,0,0
2003-06-09,11150.0,11200.0,7150.0,3.25,0,0,0
2003-06-10,11350.0,11100.0,13180.0,3.22,-4000,2000,0
2003-06-11,11100.0,10950.0,17550.0,3.17,-8770,6060,0
2003-06-12,10900.0,11000.0,7483.0,3.19,-1747,2147,0
2003-06-13,11150.0,11100.0,15710.0,3.22,-4000,4000,0
2003-06-16,10900.0,10900.0,11490.0,3.16,-4510,510,0
2003-06-17,10950.0,11000.0,19460.0,3.19,960,0,0
2003-06-18,10900.0,10950.0,17310.0,3.17,700,0,0
2003-06-19,10950.0,11150.0,15130.0,3.23,-1370,1360,0
2003-06-20,10950.0,11050.0,7980.0,3.2,-10,0,0
2003-06-23,11050.0,10850.0,6410.0,3.15,-1800,0,0
2003-06-24,10850.0,10750.0,17318.0,3.12,-5890,6860,0
2003-06-25,10650.0,10700.0,5500.0,3.1,0,0,0
2003-06-26,10750.0,10450.0,24660.0,3.03,17410,510,0
2003-06-27,10500.0,10600.0,13210.0,3.07,740,2000,0
2003-06-30,10700.0,10600.0,12810.0,3.07,-8650,9000,0
2003-07-01,10700.0,10600.0,9782.0,3.07,-3568,3668,0
2003-07-02,10750.0,10600.0,8947.0,3.07,-4353,4353,0
2003-07-03,10700.0,10600.0,17080.0,3.07,-5320,4720,0
2003-07-04,10800.0,10800.0,6410.0,3.13,-260,500,0
2003-07-07,10900.0,10750.0,13860.0,3.12,-4700,5100,0
2003-07-08,10900.0,10800.0,5710.0,3.13,-180,180,0
2003-07-09,10800.0,10700.0,9709.0,3.1,0,0,0
2003-07-10,10700.0,10700.0,5600.0,3.1,0,0,0
2003-07-11,10750.0,11000.0,21510.0,3.19,4150,0,0
2003-07-14,11150.0,11200.0,11930.0,3.25,2890,300,0
2003-07-15,11300.0,11000.0,6680.0,3.19,-1240,1400,0
2003-07-16,10900.0,10650.0,13190.0,3.09,-4470,0,0
2003-07-18,10600.0,10550.0,10700.0,3.06,960,0,0
2003-07-21,10500.0,10450.0,4370.0,3.03,0,0,0
2003-07-22,10450.0,10350.0,24830.0,3.0,8060,4860,0
2003-07-23,10350.0,10600.0,17660.0,3.07,9490,-4340,0
2003-07-24,10600.0,10850.0,10520.0,3.15,0,0,0
2003-07-25,10650.0,10800.0,5300.0,3.13,0,0,0
2003-07-28,10650.0,10750.0,17750.0,3.12,-2500,2500,0
2003-07-29,10700.0,10950.0,17450.0,3.17,0,0,0
2003-07-30,11000.0,10900.0,14090.0,3.16,0,0,0
2003-07-31,10950.0,10950.0,13410.0,3.17,0,0,0
2003-08-01,11000.0,11000.0,6428.0,3.19,0,0,0
2003-08-04,10850.0,11200.0,24690.0,3.25,0,0,0
2003-08-05,11200.0,11500.0,29540.0,3.33,0,0,0
2003-08-06,11400.0,11200.0,15190.0,3.25,0,0,0
2003-08-07,11250.0,11250.0,5950.0,3.26,0,0,0
2003-08-08,11400.0,11300.0,16660.0,3.28,-1150,0,0
2003-08-11,11300.0,11150.0,12240.0,3.23,-500,0,0
2003-08-12,11250.0,11150.0,5190.0,3.23,0,0,0
2003-08-13,11050.0,11050.0,7160.0,3.2,-880,-20,0
2003-08-14,11000.0,11100.0,13590.0,3.22,210,-10,0
2003-08-18,11300.0,11200.0,16830.0,3.25,0,0,0
2003-08-19,11200.0,11250.0,16800.0,3.26,10,-10,0
2003-08-20,11200.0,11400.0,20556.0,3.3,2360,-10,0
2003-08-21,11500.0,11700.0,30014.0,3.39,0,0,0
2003-08-22,11750.0,11750.0,73600.0,3.41,10,-10,0
2003-08-25,11650.0,11500.0,23895.0,3.33,5,-5,0
2003-08-26,11400.0,11700.0,15260.0,3.39,0,0,0
2003-08-27,11700.0,11650.0,11800.0,3.38,0,0,0
2003-08-28,11600.0,11450.0,12280.0,3.32,10,-10,0
2003-08-29,11500.0,11650.0,9850.0,3.38,0,0,0
2003-09-01,11600.0,11450.0,8181.0,3.32,0,0,0
2003-09-02,11350.0,11400.0,12670.0,3.3,2020,-2020,0
2003-09-03,11550.0,11700.0,24210.0,3.39,0,0,0
2003-09-04,11700.0,11800.0,11310.0,3.42,10,-10,0
2003-09-05,11800.0,11550.0,10790.0,3.35,-290,0,0
2003-09-08,11550.0,11550.0,17730.0,3.35,290,0,0
2003-09-09,11650.0,11900.0,28310.0,3.45,10,-10,0
2003-09-15,12000.0,11950.0,7760.0,3.46,150,-150,0
2003-09-16,11900.0,12250.0,31260.0,3.55,0,0,0
2003-09-17,12200.0,12200.0,16810.0,3.54,0,0,0
2003-09-18,12350.0,12300.0,12780.0,3.57,0,0,0
2003-09-19,12400.0,12200.0,40140.0,3.54,0,0,0
2003-09-22,11800.0,11500.0,18740.0,3.33,-20,20,0
2003-09-23,11200.0,11300.0,9100.0,3.28,0,0,0
2003-09-24,11300.0,11250.0,7230.0,3.26,-3240,3240,0
2003-09-25,11200.0,11250.0,6040.0,3.26,-300,300,0
2003-09-26,11150.0,11100.0,5550.0,3.22,-380,380,0
2003-09-29,11100.0,11200.0,8100.0,3.25,-4700,4700,0
2003-09-30,11400.0,11150.0,12790.0,3.23,0,0,0
2003-10-01,11200.0,11100.0,9390.0,3.22,0,0,0
2003-10-02,11150.0,11000.0,7170.0,3.19,-300,300,0
