Symbol,농심_시가(원),농심_종가(원),농심_거래량(주),농심_PER(IFRS-연결),농심_순매수수량(개인)(주),농심_순매수수량(기관계)(주),농심_순매수수량(외국인계)(주)
2015-01-19,243000.0,240500.0,6022.0,22.5,1585,198,-1783
2015-01-20,240000.0,243500.0,15327.0,22.79,-2471,-1031,4057
2015-01-21,242000.0,241500.0,8672.0,22.6,265,-4304,4145
2015-01-22,241000.0,239000.0,13443.0,22.36,3488,-7140,2792
2015-01-23,238000.0,237000.0,10934.0,22.18,4080,-5528,1418
2015-01-26,236500.0,228500.0,31741.0,21.38,13613,-9583,-4029
2015-01-27,229000.0,234000.0,31032.0,21.9,1687,-7429,6328
2015-01-28,231000.0,234000.0,17854.0,21.9,2338,-5685,3347
2015-01-29,231500.0,235000.0,14910.0,21.99,-1959,-1194,3153
2015-01-30,239000.0,231500.0,18097.0,21.66,3137,-1940,-1087
2015-02-02,231000.0,236000.0,14986.0,22.08,-3937,-3434,7371
2015-02-03,235000.0,246000.0,33131.0,23.02,-17125,16787,1240
2015-02-04,246500.0,249000.0,22154.0,23.3,-8364,10149,-1782
2015-02-05,252500.0,264000.0,43729.0,24.7,-16969,7862,9820
2015-02-06,260500.0,259500.0,20020.0,24.28,26,3575,-3662
2015-02-09,258000.0,265000.0,22208.0,24.8,-5712,-395,6228
2015-02-10,264500.0,261000.0,17856.0,24.42,-2222,6229,-4008
2015-02-11,255500.0,260500.0,44093.0,24.38,-3079,9347,-6580
2015-02-12,259500.0,261000.0,14418.0,24.42,-4279,5628,-1349
2015-02-13,261500.0,254500.0,13802.0,23.81,1336,-6218,4832
2015-02-16,254500.0,253000.0,9249.0,23.67,349,-3374,3038
2015-02-17,255500.0,254500.0,3702.0,23.81,-1538,279,1259
2015-02-23,254500.0,259500.0,8736.0,24.28,-3163,3596,-383
2015-02-24,261000.0,261500.0,11635.0,24.47,-859,1628,-769
2015-02-25,263000.0,262000.0,12554.0,24.52,-566,1659,-1093
2015-02-26,261500.0,256500.0,12824.0,24.0,1076,410,-1636
2015-02-27,254500.0,253500.0,11852.0,23.72,4705,-7991,3286
2015-03-02,253500.0,251000.0,8073.0,23.49,814,-1395,581
2015-03-03,250000.0,250000.0,12635.0,23.39,1106,-4001,2845
2015-03-04,248000.0,249000.0,33173.0,23.3,-5311,-1331,6472
2015-03-05,245500.0,253500.0,12998.0,23.72,-4165,289,3927
2015-03-06,251500.0,248500.0,14600.0,23.25,4273,1255,-5118
2015-03-09,245500.0,242000.0,22056.0,22.64,10150,-2768,-7535
2015-03-10,242000.0,240500.0,14509.0,22.5,3938,-1130,-2880
2015-03-11,240500.0,238500.0,29894.0,22.32,9499,1483,-11129
2015-03-12,237500.0,238000.0,21240.0,22.27,756,8379,-9189
2015-03-13,242000.0,239000.0,8758.0,22.36,2330,-1707,-623
2015-03-16,240000.0,237000.0,14462.0,22.18,5172,-2957,-2320
2015-03-17,238000.0,238500.0,12334.0,22.32,2351,-2653,-82
2015-03-18,240500.0,237000.0,18646.0,22.18,6674,-3493,-3725
2015-03-19,239000.0,240000.0,86757.0,22.46,489,45,-1090
2015-03-20,240000.0,241000.0,18274.0,22.55,1980,-2226,246
2015-03-23,242000.0,239500.0,10784.0,22.41,1615,-564,-1452
2015-03-24,239500.0,237000.0,21683.0,22.18,6024,-1406,-4315
2015-03-25,237500.0,240000.0,13072.0,22.46,-3162,2237,606
2015-03-26,241500.0,241000.0,14065.0,22.55,491,3502,-3926
2015-03-27,243000.0,247000.0,28533.0,23.11,-6794,5127,2980
2015-03-30,248000.0,243500.0,10253.0,22.79,3751,-1272,-2631
2015-03-31,244000.0,243500.0,14929.0,22.79,573,1742,-2319
2015-04-01,245000.0,247000.0,37796.0,23.11,-3874,5942,-1840
2015-04-02,247500.0,252500.0,25460.0,23.63,-13363,14004,-1315
2015-04-03,254000.0,256500.0,28121.0,24.0,-10064,8906,1446
2015-04-06,258500.0,258500.0,18856.0,24.19,-7560,4650,1665
2015-04-07,258500.0,251000.0,21885.0,23.49,3766,142,-4727
2015-04-08,251000.0,241500.0,47501.0,22.6,12985,-2208,-10867
2015-04-09,241500.0,238500.0,46484.0,22.32,19790,-12899,-7083
2015-04-10,238000.0,241000.0,24989.0,22.55,297,4103,-5354
2015-04-13,238500.0,238000.0,29840.0,22.27,10918,-9502,322
2015-04-14,238500.0,239000.0,19029.0,22.36,910,-1395,-339
2015-04-15,239500.0,240000.0,37504.0,22.46,2494,3023,-5506
2015-04-16,240500.0,245000.0,40786.0,22.93,-9804,12777,-3014
2015-04-17,247000.0,250000.0,32903.0,23.39,-4984,6767,-1999
2015-04-20,247000.0,244500.0,22658.0,22.88,3498,1676,-5176
2015-04-21,246000.0,247500.0,27333.0,23.16,2001,2381,-4363
2015-04-22,247000.0,245000.0,26741.0,22.93,1590,2524,-4528
2015-04-23,247000.0,245500.0,21602.0,22.97,5401,2996,-8417
2015-04-24,245000.0,248000.0,26299.0,23.21,1688,2263,-3984
2015-04-27,249000.0,248500.0,16881.0,23.25,2114,1429,-3616
2015-04-28,250000.0,252000.0,29423.0,23.58,-3622,7022,-3399
2015-04-29,252500.0,248500.0,17023.0,23.25,3293,2664,-5896
2015-04-30,248500.0,245000.0,12187.0,22.93,2310,-955,-1733
2015-05-04,246500.0,243500.0,12284.0,22.79,2695,574,-3648
2015-05-06,243000.0,248500.0,15930.0,23.25,-3377,3864,-487
2015-05-07,248500.0,248500.0,20838.0,23.25,-4468,818,2963
2015-05-08,249500.0,251500.0,12471.0,23.53,-3822,6559,-2726
2015-05-11,251500.0,249000.0,15788.0,23.3,-207,1832,-2429
2015-05-12,249000.0,255000.0,19116.0,23.86,-4458,4517,-74
2015-05-13,255000.0,260000.0,46598.0,24.33,-18375,29868,-11297
2015-05-14,258500.0,256000.0,20125.0,23.95,-1870,3635,-1775
2015-05-15,256500.0,255500.0,15599.0,23.91,-1530,4076,-2546
2015-05-18,254500.0,269000.0,87083.0,25.17,-12907,16806,-2590
2015-05-19,270000.0,276000.0,56259.0,25.83,-6254,14309,-8722
2015-05-20,275500.0,275000.0,21650.0,25.73,1587,2268,-3579
2015-05-21,273000.0,272000.0,32784.0,25.45,3101,6915,-9956
2015-05-22,276000.0,282000.0,52977.0,26.39,-10094,18848,-7545
2015-05-26,285000.0,288000.0,64060.0,26.95,-201,-2922,3381
2015-05-27,288000.0,285000.0,59925.0,26.67,-423,546,-159
2015-05-28,282000.0,278000.0,42823.0,26.01,3299,-1112,-2339
2015-05-29,275000.0,281000.0,20981.0,26.29,-3324,1986,1390
2015-06-01,282000.0,277500.0,13524.0,25.97,140,4301,-4272
2015-06-02,276500.0,267000.0,44539.0,24.98,-1072,10000,-8974
2015-06-03,268000.0,275500.0,24990.0,25.78,747,2250,-2989
2015-06-04,280000.0,271000.0,15587.0,25.36,6226,-3941,-3288
2015-06-05,270000.0,263500.0,18063.0,24.66,3201,-3746,1485
2015-06-08,262000.0,263500.0,18405.0,24.66,1573,-3971,1640
2015-06-09,266500.0,280000.0,58734.0,26.2,-4808,-16132,20995
2015-06-10,279500.0,280000.0,44386.0,26.2,-3606,-10168,13774
2015-06-11,280000.0,277500.0,34575.0,25.97,-2678,452,2278
2015-06-12,282000.0,277500.0,54828.0,25.97,-99,-723,375
2015-06-15,277500.0,269000.0,29516.0,25.17,4869,2810,-7689
2015-06-16,267000.0,263500.0,36710.0,24.66,666,5732,-6450
2015-06-17,264500.0,271500.0,24769.0,25.41,-3108,6360,-4099
2015-06-18,276000.0,272500.0,20959.0,25.5,-1827,2830,-1007
2015-06-19,270000.0,267500.0,48846.0,25.03,2910,1555,-4514
2015-06-22,268000.0,265500.0,22620.0,24.84,1498,1313,-2813
2015-06-23,266000.0,269500.0,24588.0,25.22,1658,6052,-8443
2015-06-24,269500.0,268500.0,14552.0,25.12,1533,3141,-4274
2015-06-25,269000.0,273500.0,24072.0,25.59,-326,3963,-4110
2015-06-26,277000.0,289500.0,60201.0,27.09,-11579,20940,-9758
2015-06-29,288000.0,290000.0,49900.0,27.14,-1324,11767,-10381
2015-06-30,287500.0,290500.0,42525.0,27.18,8086,10577,-21808
2015-07-01,292500.0,287500.0,41885.0,26.9,-435,1691,-82
2015-07-02,286000.0,283000.0,31126.0,26.48,-618,-4099,4502
2015-07-03,283500.0,284000.0,12710.0,26.58,-806,-1810,2616
2015-07-06,280000.0,282000.0,13575.0,26.39,-6083,4103,1880
2015-07-07,282000.0,293500.0,49348.0,27.46,-10813,15031,-4283
2015-07-08,295000.0,292000.0,40152.0,27.32,-8633,-1734,10272
2015-07-09,289000.0,291000.0,32396.0,27.23,-4616,-2117,6726
2015-07-10,291000.0,291000.0,33638.0,27.23,-685,-4244,4905
2015-07-13,291000.0,292000.0,22381.0,27.32,-819,-1919,2842
2015-07-14,293500.0,317500.0,76431.0,29.71,-20793,-4897,25575
2015-07-15,315000.0,303500.0,60620.0,28.4,8169,2444,-10643
2015-07-16,305000.0,305500.0,41938.0,28.59,-353,-11251,11713
2015-07-17,309000.0,313500.0,80188.0,29.34,1804,-5623,3160
2015-07-20,314500.0,316500.0,48511.0,29.62,2783,-9456,6578
2015-07-21,316000.0,317500.0,27051.0,29.71,-1974,-8115,10072
2015-07-22,317000.0,324000.0,39249.0,30.32,-7337,-3914,11070
2015-07-23,326000.0,314000.0,34354.0,29.38,2199,-2153,175
2015-07-24,314000.0,313500.0,16998.0,29.34,-148,-488,540
2015-07-27,308000.0,305500.0,29905.0,28.59,242,-12861,12650
2015-07-28,306500.0,310000.0,39310.0,29.01,-692,-3448,4316
2015-07-29,308000.0,318500.0,34538.0,29.8,-1962,-8240,10007
2015-07-30,318500.0,324500.0,27059.0,30.36,-4470,-381,4869
2015-07-31,323000.0,310500.0,18935.0,29.05,273,-2121,1848
2015-08-03,312000.0,315500.0,11020.0,29.52,-1820,-434,2310
2015-08-04,319000.0,323000.0,13045.0,30.22,-3354,3505,-121
2015-08-05,323000.0,326000.0,41678.0,30.51,-1542,5210,-3596
2015-08-06,327000.0,329000.0,23965.0,30.79,-5253,3242,2203
2015-08-07,330000.0,325000.0,12382.0,30.41,2995,-3160,180
2015-08-10,329000.0,337500.0,42659.0,31.58,1838,11166,-12716
2015-08-11,338000.0,330000.0,35904.0,30.88,5363,-8018,2655
2015-08-12,329000.0,334500.0,39519.0,31.3,-11927,465,11841
2015-08-13,330000.0,331500.0,23520.0,31.02,974,-6417,5438
2015-08-17,331500.0,332500.0,11160.0,31.11,-2236,1712,524
2015-08-18,342000.0,362500.0,100061.0,33.92,-17040,1266,15970
2015-08-19,368500.0,362000.0,72346.0,33.87,-538,-9347,9834
2015-08-20,354500.0,363000.0,83455.0,33.97,-8307,6657,1841
2015-08-21,360000.0,365000.0,67421.0,34.15,-15,-610,-944
2015-08-24,364500.0,342500.0,57678.0,32.05,4571,-3251,-1731
2015-08-25,340500.0,347500.0,66694.0,32.52,-5806,-19295,25109
2015-08-26,347500.0,367000.0,37784.0,34.34,-3687,2013,1236
2015-08-27,367000.0,353000.0,41453.0,33.03,10605,-3300,-7518
2015-08-28,357500.0,358000.0,31967.0,33.5,-1699,-2043,3699
2015-08-31,354500.0,368000.0,40907.0,34.44,-5163,565,4316
2015-09-01,370000.0,359500.0,30753.0,33.64,4229,1172,-5371
2015-09-02,352500.0,364500.0,34991.0,34.11,-2814,6666,-3913
2015-09-03,364500.0,371000.0,33974.0,34.72,796,9570,-10430
2015-09-04,369000.0,356500.0,25507.0,33.36,2630,5251,-8063
2015-09-07,356000.0,363500.0,18831.0,34.01,-3309,-2125,5604
2015-09-08,365000.0,339500.0,37039.0,31.77,-274,524,-173
2015-09-09,344000.0,355000.0,27979.0,33.22,-5416,-398,5829
2015-09-10,355000.0,379500.0,30359.0,35.51,-6795,1737,5054
2015-09-11,371000.0,368500.0,17460.0,34.48,3622,-1296,-2462
2015-09-14,374500.0,366000.0,21458.0,34.25,-766,219,404
2015-09-15,367500.0,382500.0,26086.0,35.79,-3606,-243,4139
2015-09-16,383000.0,369000.0,30025.0,34.53,11710,-7447,-4093
2015-09-17,374500.0,370500.0,21548.0,34.67,-1926,-3447,5560
2015-09-18,369500.0,371000.0,34313.0,34.72,6972,-14309,7214
2015-09-21,365500.0,367500.0,9572.0,34.39,1170,400,-1570
2015-09-22,369000.0,370500.0,15393.0,34.67,-3053,3876,-816
2015-09-23,365000.0,359500.0,16654.0,33.64,3373,-400,-2964
2015-09-24,364000.0,356500.0,14548.0,33.36,2554,-5548,2924
2015-09-25,360000.0,355000.0,20694.0,33.22,-2989,-3428,6417
2015-09-30,350500.0,366000.0,18940.0,34.25,-6142,-2498,8710
2015-10-01,362000.0,356500.0,24415.0,33.36,7646,-1233,-6198
2015-10-02,355500.0,356000.0,14146.0,33.31,-1171,-742,1919
2015-10-05,359500.0,358000.0,14871.0,33.5,-630,544,-175
2015-10-06,358000.0,356000.0,28681.0,33.31,-879,547,332
2015-10-07,353000.0,345500.0,25537.0,32.33,3123,-5529,2406
2015-10-08,348000.0,357000.0,21933.0,33.41,-4420,-1536,5956
2015-10-12,353000.0,349000.0,28466.0,32.66,3236,2030,-5266
2015-10-13,349000.0,349500.0,14555.0,32.7,2,-3616,3466
2015-10-14,350000.0,347000.0,19469.0,32.47,1213,-2535,1342
2015-10-15,349000.0,354000.0,19291.0,33.13,-4611,3997,-734
2015-10-16,351500.0,353500.0,32297.0,33.08,-2,-525,539
2015-10-19,356000.0,366500.0,25211.0,34.29,-10495,6860,3620
2015-10-20,367000.0,371500.0,26238.0,34.76,-5118,6519,-2561
2015-10-21,369500.0,369000.0,10437.0,34.53,-1166,690,476
2015-10-22,366000.0,364000.0,18507.0,34.06,955,-549,-402
2015-10-23,365500.0,369500.0,18155.0,34.58,-1653,6682,-5029
2015-10-26,369500.0,382000.0,21980.0,35.75,-6131,10658,-4483
2015-10-27,382000.0,376500.0,19015.0,35.23,479,5509,-6141
2015-10-28,376500.0,374500.0,15635.0,35.04,1879,122,-2001
2015-10-29,368500.0,370500.0,23673.0,34.67,5097,856,-5949
2015-10-30,367500.0,369000.0,10697.0,34.53,1651,2550,-3099
2015-11-02,369500.0,365500.0,13017.0,34.2,3759,-1337,-1206
2015-11-03,363000.0,364500.0,18148.0,34.11,2404,2431,-4835
2015-11-04,365500.0,362000.0,17237.0,33.87,3956,-7741,3785
2015-11-05,361000.0,361500.0,8043.0,33.83,539,-915,130
2015-11-06,358000.0,354500.0,20293.0,33.17,2259,-3253,994
2015-11-09,351500.0,354000.0,16875.0,33.13,880,2835,-4081
2015-11-10,349000.0,354500.0,19709.0,33.17,-2971,6515,-3045
2015-11-11,352000.0,368500.0,40977.0,34.48,-7066,7227,-527
2015-11-12,367500.0,364500.0,26212.0,34.11,-1249,14659,-13456
2015-11-13,360000.0,370500.0,26689.0,34.67,-3152,16343,-12792
2015-11-16,374500.0,392500.0,83632.0,36.73,-12050,22078,-9846
2015-11-17,404000.0,399000.0,31991.0,37.34,-6997,2005,4975
2015-11-18,399000.0,389500.0,21480.0,36.45,439,-4954,4508
2015-11-19,389500.0,403000.0,23126.0,37.71,-2546,3912,-1266
2015-11-20,405000.0,400500.0,13077.0,37.48,776,1272,-1898
2015-11-23,400000.0,388000.0,28144.0,36.31,7537,-1969,-5515
2015-11-24,388000.0,391000.0,33670.0,36.59,-1377,-616,2093
2015-11-25,394000.0,397000.0,19104.0,37.15,-4886,-363,5349
2015-11-26,397000.0,399000.0,8721.0,37.34,-1075,385,708
2015-11-27,402000.0,409500.0,24246.0,38.32,-1359,-1431,3085
2015-11-30,412500.0,415500.0,24968.0,38.88,1470,1865,-3236
2015-12-01,419500.0,409500.0,15422.0,38.32,1739,2923,-4667
2015-12-02,406000.0,402000.0,15361.0,37.62,3351,-2537,-812
2015-12-03,401000.0,404500.0,25828.0,37.85,-140,-2037,2172
2015-12-04,404500.0,404500.0,19545.0,37.85,834,4770,-5703
2015-12-07,408500.0,403000.0,11793.0,37.71,-457,4656,-4526
2015-12-08,401500.0,406000.0,17451.0,37.99,-1500,4524,-3121
2015-12-09,407000.0,398500.0,16000.0,37.29,2098,-1286,-1082
2015-12-10,400000.0,400000.0,24363.0,37.43,-2529,2146,327
2015-12-11,401500.0,401000.0,11947.0,37.52,-338,3447,-1329
2015-12-14,400000.0,401000.0,26749.0,37.52,-3664,5353,-1662
2015-12-15,404500.0,403000.0,10764.0,37.71,-47,3087,-3040
2015-12-16,402000.0,403500.0,16061.0,37.76,-1932,3622,-1690
2015-12-17,409000.0,413000.0,14790.0,38.65,-3951,4499,-563
2015-12-18,417000.0,418500.0,18163.0,39.16,-2655,2086,102
2015-12-21,423500.0,429000.0,14189.0,40.14,-1505,2824,-1828
2015-12-22,428000.0,430000.0,14527.0,40.24,378,-3161,2803
2015-12-23,428000.0,430500.0,16649.0,40.28,1992,-482,-1775
2015-12-24,432000.0,418500.0,21423.0,39.16,5469,-3380,-1706
2015-12-28,416500.0,438000.0,27833.0,40.99,-8292,2038,6059
2015-12-29,440000.0,436500.0,13273.0,40.85,2434,2324,-4746
2015-12-30,439500.0,439500.0,13769.0,41.13,19,4063,-4191
2016-01-04,441500.0,441000.0,13174.0,22.86,2314,-2500,72
2016-01-05,444500.0,453000.0,24683.0,23.48,-1110,2188,-1493
2016-01-06,455000.0,458000.0,21611.0,23.74,932,-123,-572
2016-01-07,460000.0,457500.0,22945.0,23.72,2500,1590,-4090
2016-01-08,459500.0,457000.0,16532.0,23.69,858,-2022,1227
2016-01-11,452500.0,455500.0,12740.0,23.61,320,-6187,5893
2016-01-12,458000.0,466500.0,23346.0,24.18,-2355,-3941,6304
2016-01-13,472000.0,466500.0,32520.0,24.18,7044,-12307,5541
2016-01-14,466500.0,461000.0,21362.0,23.9,60,-1916,2129
2016-01-15,466000.0,463000.0,13689.0,24.0,-1715,-145,1921
2016-01-18,457000.0,473500.0,16915.0,24.55,-5420,3857,1380
2016-01-19,478000.0,488000.0,27528.0,25.3,350,4025,-4408
2016-01-20,495000.0,500000.0,44968.0,25.92,732,2236,-2647
2016-01-21,509000.0,534000.0,37349.0,27.68,3909,1030,-5009
2016-01-22,540000.0,490500.0,66941.0,25.43,22581,-12468,-10410
2016-01-25,481500.0,459000.0,99790.0,23.79,29128,-10313,-19475
2016-01-26,465000.0,462000.0,45338.0,23.95,-2658,4709,-2226
2016-01-27,466500.0,443500.0,70399.0,22.99,13836,-6546,-7357
2016-01-28,443500.0,454500.0,44391.0,23.56,-8565,5809,2905
2016-01-29,456000.0,468500.0,46758.0,24.29,-8321,3170,4438
2016-02-01,470500.0,469000.0,32642.0,24.31,-1675,6266,-4201
2016-02-02,469000.0,472500.0,32797.0,24.49,4339,3196,-8238
2016-02-03,474500.0,470000.0,23002.0,24.36,-488,2958,-2445
2016-02-04,471000.0,471500.0,33116.0,24.44,-170,-3219,2968
2016-02-05,469500.0,455500.0,32760.0,23.61,8135,-5763,-2863
2016-02-11,433000.0,458500.0,26212.0,23.77,-1436,1791,686
2016-02-12,453500.0,419000.0,65902.0,21.72,12987,3737,-15964
2016-02-15,423500.0,436500.0,39760.0,22.63,-3832,1040,3584
2016-02-16,436500.0,426000.0,42675.0,22.08,3198,6158,-9434
2016-02-17,428000.0,423000.0,30386.0,21.93,-1676,-1986,4063
2016-02-18,422500.0,412500.0,46974.0,21.38,15228,2251,-17575
2016-02-19,412500.0,420500.0,41411.0,21.8,-4835,3777,550
2016-02-22,419500.0,418500.0,21582.0,21.69,2484,-1654,-935
2016-02-23,418000.0,411000.0,40228.0,21.31,8149,6314,-14514
2016-02-24,412500.0,416500.0,23050.0,21.59,-8773,9853,-1080
2016-02-25,411500.0,415000.0,20062.0,21.51,672,4878,-5092
2016-02-26,413000.0,413000.0,37350.0,21.41,-22,12976,-12606
2016-02-29,413500.0,406000.0,43050.0,21.05,10117,-1471,-8246
2016-03-02,406000.0,410000.0,31736.0,21.25,-3474,4590,-774
2016-03-03,410000.0,403500.0,37304.0,20.92,5240,7298,-11746
2016-03-04,401500.0,390000.0,57085.0,20.22,20579,-6922,-13012
2016-03-07,388500.0,388500.0,31970.0,20.14,4837,-4684,-210
2016-03-08,388500.0,379000.0,48464.0,19.65,9963,25,-9793
2016-03-09,381500.0,400000.0,71314.0,20.74,-18808,16041,3313
2016-03-10,401500.0,401500.0,38783.0,20.81,-450,6546,-6028
2016-03-11,403000.0,399000.0,27583.0,20.68,3656,-1568,-1755
2016-03-14,399500.0,401000.0,25749.0,20.79,-2458,4716,-2066
2016-03-15,401000.0,417500.0,57317.0,21.64,-20008,28347,-8348
2016-03-16,424000.0,428000.0,59410.0,22.19,-13699,19610,-5812
2016-03-17,432500.0,425500.0,32491.0,22.06,908,5108,-6226
2016-03-18,421500.0,436000.0,36493.0,22.6,-6925,8115,-1190
2016-03-21,436500.0,412500.0,50665.0,21.38,15889,11693,-27847
2016-03-22,414500.0,410000.0,25973.0,21.25,4102,-8405,4453
2016-03-23,411000.0,410500.0,13261.0,21.28,-396,-2458,2939
2016-03-24,410500.0,415000.0,25045.0,21.51,-4527,5939,-1492
2016-03-25,414000.0,421500.0,23060.0,21.85,-4103,2728,1575
2016-03-28,421000.0,414000.0,13575.0,21.46,3030,2814,-5845
2016-03-29,413000.0,413000.0,27981.0,21.41,1817,-2776,959
2016-03-30,414000.0,404000.0,22332.0,20.94,4238,-4974,751
2016-03-31,404000.0,400000.0,25094.0,20.74,1846,-6477,4621
2016-04-01,400000.0,397500.0,24801.0,20.61,2578,-8776,6104
2016-04-04,397500.0,394500.0,22543.0,20.45,3593,-9992,6307
2016-04-05,394000.0,396000.0,20215.0,20.53,1301,-1361,-15
2016-04-06,396500.0,393500.0,21308.0,20.4,2528,-3640,1635
2016-04-07,392500.0,399500.0,35760.0,20.71,2302,1764,-3746
2016-04-08,396000.0,404500.0,29865.0,20.97,-4915,1280,3074
2016-04-11,402000.0,399000.0,17132.0,20.68,616,1840,-2587
2016-04-12,396000.0,397500.0,16873.0,20.61,-2165,-185,2055
2016-04-14,396000.0,383500.0,57588.0,19.88,22573,-1403,-19897
2016-04-15,380000.0,381000.0,31913.0,19.75,8272,-13962,5804
2016-04-18,378500.0,381500.0,25443.0,19.78,1112,634,-1501
2016-04-19,384000.0,378500.0,26706.0,19.62,11865,-4219,-7778
2016-04-20,378500.0,382000.0,24483.0,19.8,-6270,7543,-1226
2016-04-21,381500.0,380000.0,25252.0,19.7,7303,772,-7983
2016-04-22,378000.0,374500.0,29222.0,19.41,7408,-2828,-5178
2016-04-25,373000.0,374000.0,20656.0,19.39,3566,-3581,-135
2016-04-26,371500.0,371500.0,19131.0,19.26,-664,220,-94
2016-04-27,372000.0,375000.0,16522.0,19.44,-3992,1466,2955
2016-04-28,376000.0,376000.0,31610.0,19.49,884,-483,-400
2016-04-29,376000.0,373500.0,17854.0,19.36,-858,-687,1565
2016-05-02,374000.0,379000.0,31070.0,19.65,-6520,2636,3878
2016-05-03,379000.0,374500.0,33249.0,19.41,8015,-4246,-3770
2016-05-04,371500.0,384000.0,47303.0,19.91,-17552,15036,2381
2016-05-09,384000.0,404000.0,65275.0,20.94,-22375,23426,-850
2016-05-10,405000.0,407000.0,40166.0,21.1,-9769,15754,-6000
2016-05-11,406000.0,410500.0,27674.0,21.28,-6450,5621,829
2016-05-12,410500.0,407000.0,25441.0,21.1,1539,1461,-2579
2016-05-13,407000.0,404000.0,18630.0,20.94,-799,2282,-1484
2016-05-16,402000.0,417500.0,27886.0,21.64,-11501,4447,7021
2016-05-17,414000.0,411000.0,35924.0,21.31,1744,4688,-6957
2016-05-18,410500.0,398500.0,34160.0,20.66,4046,2897,-6953
2016-05-19,395000.0,393500.0,23608.0,20.4,162,-6471,6538
2016-05-20,395000.0,400500.0,18639.0,20.76,-3863,-2085,5886
2016-05-23,400500.0,397500.0,16591.0,20.61,2697,-2505,-530
2016-05-24,397000.0,389500.0,15434.0,20.19,1595,-577,-1300
2016-05-25,390500.0,388000.0,16934.0,20.11,1696,915,-2112
2016-05-26,386000.0,387000.0,14957.0,20.06,2487,-2566,731
2016-05-27,387000.0,387000.0,13774.0,20.06,2336,-2456,120
2016-05-30,388500.0,385000.0,16299.0,19.96,1402,5443,-6487
2016-05-31,383000.0,381000.0,20976.0,19.75,8512,-4569,-4823
2016-06-01,379500.0,383000.0,17299.0,19.85,667,-2524,1393
2016-06-02,381000.0,377500.0,24517.0,19.57,7512,-10133,1119
2016-06-03,380000.0,380500.0,15801.0,19.72,2019,-4178,1909
2016-06-07,381000.0,377500.0,16011.0,19.57,7001,-3767,-3945
2016-06-08,377500.0,380000.0,18504.0,19.7,946,-3013,2014
2016-06-09,380000.0,386000.0,27942.0,20.01,-9833,-550,10419
2016-06-10,384000.0,381500.0,19928.0,19.78,2835,-2175,-669
2016-06-13,381500.0,378500.0,13404.0,19.62,37,-1625,1385
2016-06-14,378000.0,375500.0,13349.0,19.47,1099,-1613,148
2016-06-15,374500.0,375500.0,12976.0,19.47,-1235,7888,-6127
2016-06-16,376000.0,376500.0,15081.0,19.52,-1370,7238,-5258
2016-06-17,376500.0,376000.0,8831.0,19.49,312,1675,-1737
2016-06-20,379500.0,369500.0,18769.0,19.15,8085,-4061,-3928
2016-06-21,370500.0,373000.0,13755.0,19.34,-2581,-4302,7084
2016-06-22,371000.0,366500.0,14940.0,19.0,6102,-7453,1595
2016-06-23,364000.0,364500.0,16656.0,18.9,2647,-9576,8251
2016-06-24,364500.0,354500.0,44348.0,18.38,6544,-19504,13911
2016-06-27,354500.0,368000.0,33053.0,19.08,-10677,1849,9425
2016-06-28,366500.0,379500.0,40651.0,19.67,-12787,181,12847
2016-06-29,379500.0,378500.0,17927.0,19.62,-1578,-398,1914
2016-06-30,377000.0,374000.0,26778.0,19.39,1880,-6481,4606
2016-07-01,374000.0,375500.0,17318.0,19.47,-1592,2366,-613
2016-07-04,374000.0,365000.0,26417.0,18.92,9949,-7370,-2878
2016-07-05,365000.0,358500.0,28088.0,18.58,12567,-12364,-521
2016-07-06,357000.0,349500.0,36606.0,18.12,11759,-10288,-2164
2016-07-07,351000.0,341500.0,59951.0,17.7,24837,-11238,-13651
