Symbol,광동제약_시가(원),광동제약_종가(원),광동제약_거래량(주),광동제약_PER(IFRS-연결),광동제약_순매수수량(개인)(주),광동제약_순매수수량(기관계)(주),광동제약_순매수수량(외국인계)(주)
2002-01-10,1320.0,1290.0,6599710.0,18.71,-46650,-52390,100000
2002-01-11,1310.0,1480.0,17725203.0,21.47,-5410,-2540,-20
2002-01-14,1590.0,1425.0,30286575.0,20.67,36700,280,520
2002-01-15,1480.0,1450.0,11690014.0,21.04,-200,1600,-1200
2002-01-16,1450.0,1350.0,5428874.0,19.59,-7100,550,550
2002-01-17,1300.0,1315.0,4347378.0,19.08,-5630,3250,1900
2002-01-18,1320.0,1380.0,22188576.0,20.02,4460,-2930,4950
2002-01-21,1410.0,1450.0,7572254.0,21.04,-25580,4320,1450
2002-01-22,1490.0,1450.0,7059550.0,21.04,27920,-6040,0
2002-01-23,1510.0,1450.0,8161328.0,21.04,-21640,7240,-5790
2002-01-24,1460.0,1490.0,5858075.0,21.62,-5140,21100,2840
2002-01-25,1520.0,1495.0,6608665.0,21.69,-81640,20720,59960
2002-01-28,1500.0,1465.0,4889495.0,21.25,-80880,130,48000
2002-01-29,1465.0,1440.0,4449260.0,20.89,-45960,12200,40500
2002-01-30,1415.0,1490.0,12224789.0,21.62,29160,-1080,-2880
2002-01-31,1510.0,1475.0,4997694.0,21.4,54570,-17170,-35000
2002-02-01,1485.0,1435.0,3477820.0,20.82,26390,-23080,-2830
2002-02-04,1445.0,1440.0,5366105.0,20.89,8370,-6990,-900
2002-02-05,1425.0,1400.0,3975977.0,20.31,9980,-7850,6120
2002-02-06,1370.0,1355.0,2519979.0,19.66,530,-1220,690
2002-02-07,1355.0,1320.0,2966556.0,19.15,99570,-2820,-96700
2002-02-08,1320.0,1325.0,2836500.0,19.22,14530,-3030,-11000
2002-02-14,1345.0,1365.0,2029497.0,19.8,-20610,8210,-17360
2002-02-15,1380.0,1385.0,2127100.0,20.09,25280,3760,0
2002-02-18,1395.0,1355.0,2193173.0,19.66,6610,-35660,0
2002-02-19,1370.0,1425.0,5183220.0,20.67,-170200,-6920,177600
2002-02-20,1450.0,1450.0,6072951.0,21.04,450,-220,10
2002-02-21,1450.0,1410.0,2885084.0,20.46,3754,6246,0
2002-02-22,1400.0,1380.0,2743800.0,20.02,-280,-200,0
2002-02-25,1390.0,1400.0,2034507.0,20.31,-4610,4610,0
2002-02-26,1450.0,1405.0,3362690.0,20.38,-33530,13240,0
2002-02-27,1405.0,1400.0,2016491.0,20.31,-20751,20011,-5510
2002-02-28,1420.0,1435.0,2379363.0,20.82,28970,800,-20000
2002-03-04,1440.0,1425.0,2781513.0,20.67,110523,-37313,-73040
2002-03-05,1440.0,1465.0,5004949.0,21.25,26100,-15620,0
2002-03-06,1480.0,1570.0,24483869.0,22.78,-13440,-50440,-1120
2002-03-07,1570.0,1490.0,5499826.0,21.62,-24530,-470,0
2002-03-08,1490.0,1435.0,3736751.0,20.82,16530,-18130,0
2002-03-11,1420.0,1435.0,2497180.0,20.82,-7600,-5570,0
2002-03-12,1430.0,1455.0,3298696.0,21.11,1790,-500,0
2002-03-13,1455.0,1510.0,5931388.0,21.91,11590,-15720,0
2002-03-14,1545.0,1545.0,9336866.0,22.41,-36340,14130,-1950
2002-03-15,1545.0,1550.0,5178900.0,22.49,-1230,740,-500
2002-03-18,1560.0,1535.0,4307280.0,22.27,126740,19260,0
2002-03-19,1550.0,1630.0,5913944.0,23.65,18080,2960,-7000
2002-03-20,1720.0,1870.0,16697200.0,27.13,36210,-20200,13750
2002-03-21,1950.0,1805.0,19130328.0,26.19,25480,-46180,0
2002-03-22,1805.0,1785.0,7691804.0,25.9,13130,6410,0
2002-03-25,1835.0,1930.0,18338204.0,28.0,-4910,3020,1890
2002-03-26,1870.0,2000.0,8026976.0,29.01,-12110,5540,6570
2002-03-27,2085.0,1900.0,12718711.0,27.56,17824,7426,3750
2002-03-28,1900.0,1870.0,5813515.0,27.13,79750,-79750,0
2002-03-29,1855.0,1815.0,4191245.0,26.33,-9210,9210,0
2002-04-01,1775.0,1705.0,4092510.0,24.74,6380,-5450,0
2002-04-02,1680.0,1750.0,3949209.0,25.39,-9510,3190,5400
2002-04-03,1725.0,1810.0,4190180.0,26.26,1940,-1610,0
2002-04-04,1810.0,1850.0,4498747.0,26.84,-13930,8490,1440
2002-04-08,1850.0,1790.0,2704155.0,25.97,66150,12150,270
2002-04-09,1825.0,1715.0,2744675.0,24.88,-12900,11400,0
2002-04-10,1655.0,1630.0,3201418.0,23.65,-18860,20360,0
2002-04-11,1640.0,1660.0,2681989.0,24.08,75310,-58680,-15530
2002-04-12,1605.0,1635.0,1891943.0,23.72,5520,-5520,0
2002-04-15,1650.0,1650.0,2126440.0,23.94,2680,-2350,-100
2002-04-16,1630.0,1630.0,2212159.0,23.65,75430,3920,-97000
2002-04-17,1650.0,1670.0,2840590.0,24.23,6160,12840,1800
2002-04-18,1670.0,1670.0,2177808.0,24.23,-700,900,-200
2002-04-19,1680.0,1615.0,2235045.0,23.43,-280,300,-500
2002-04-22,1610.0,1520.0,2591788.0,22.05,-5110,9050,0
2002-04-23,1485.0,1465.0,2033104.0,21.25,2270,730,-3000
2002-04-24,1445.0,1440.0,1899100.0,20.89,-2340,2340,0
2002-04-25,1410.0,1360.0,1844670.0,19.73,-8580,7880,700
2002-04-26,1370.0,1470.0,4715363.0,21.33,-10910,910,10000
2002-04-29,1420.0,1380.0,1656370.0,20.02,10010,-10,-10000
2002-04-30,1410.0,1440.0,1684000.0,20.89,3200,-2720,0
2002-05-02,1510.0,1470.0,2473001.0,21.33,-20280,-4970,-13750
2002-05-03,1470.0,1460.0,1293530.0,21.18,26320,-8820,0
2002-05-06,1440.0,1415.0,1027410.0,20.53,22630,-29380,0
2002-05-07,1365.0,1375.0,1377300.0,19.95,-5290,5290,0
2002-05-08,1400.0,1410.0,1777555.0,20.46,2320,-2320,0
2002-05-09,1440.0,1400.0,1077576.0,20.31,22880,8620,-2500
2002-05-10,1400.0,1385.0,1173211.0,20.09,-1200,1200,0
2002-05-13,1370.0,1390.0,814535.0,20.17,-190,190,0
2002-05-14,1390.0,1450.0,2888843.0,21.04,-9310,9280,-9280
2002-05-15,1460.0,1430.0,2193200.0,20.75,-14290,4320,-30
2002-05-16,1430.0,1395.0,1302092.0,20.24,-5020,20,0
2002-05-17,1390.0,1405.0,997239.0,20.38,900,3600,0
2002-05-20,1405.0,1420.0,1494371.0,20.6,47363,-5060,-47803
2002-05-21,1425.0,1400.0,3723080.0,20.31,16100,-1100,0
2002-05-22,1385.0,1400.0,2133303.0,20.31,5410,590,0
2002-05-23,1430.0,1460.0,6157019.0,21.18,9742,-9540,-2
2002-05-24,1500.0,1400.0,2915525.0,20.31,-6170,6170,0
2002-05-27,1400.0,1385.0,1534612.0,20.09,-1110,1110,0
2002-05-28,1375.0,1375.0,1699400.0,19.95,-7680,7680,0
2002-05-29,1360.0,1320.0,1369390.0,19.15,5700,-7100,0
2002-05-30,1310.0,1240.0,1744781.0,17.99,-8000,8000,0
2002-05-31,1240.0,1215.0,1004770.0,17.63,-50,50,0
2002-06-03,1225.0,1195.0,1191380.0,17.34,-410,1450,0
2002-06-04,1150.0,1170.0,804307.0,16.97,2800,-2800,0
2002-06-05,1170.0,1180.0,808110.0,17.12,-6590,-910,0
2002-06-07,1150.0,1170.0,933386.0,16.97,14620,-14620,0
2002-06-10,1200.0,1205.0,685172.0,17.48,-7518,7518,0
2002-06-11,1235.0,1210.0,854490.0,17.55,7850,-7850,0
2002-06-12,1210.0,1215.0,536560.0,17.63,49130,-37830,-11300
2002-06-14,1215.0,1250.0,1241052.0,18.13,-86460,-6040,0
2002-06-17,1250.0,1225.0,429200.0,17.77,8390,-3540,-4850
2002-06-18,1250.0,1195.0,872992.0,17.34,59620,2350,-980
2002-06-19,1195.0,1130.0,768140.0,16.39,40130,-630,10
2002-06-20,1100.0,1125.0,1365890.0,16.32,-2070,4070,-2000
2002-06-21,1100.0,1165.0,1833330.0,16.9,170,230,-400
2002-06-24,1170.0,1110.0,1118420.0,16.1,-2960,2960,0
2002-06-25,1115.0,1070.0,743630.0,15.52,-4910,4910,0
2002-06-26,1025.0,925.0,1017870.0,13.42,-3260,3260,0
2002-06-27,935.0,960.0,779990.0,13.93,810,-810,0
2002-06-28,975.0,1100.0,1921716.0,15.96,4450,-3880,-570
2002-07-02,1005.0,1060.0,1322340.0,15.38,-6380,-3620,0
2002-07-03,1075.0,1115.0,1441126.0,16.18,8980,-480,1500
2002-07-04,1150.0,1120.0,1132120.0,16.25,390,-1890,1500
2002-07-05,1135.0,1145.0,2011190.0,16.61,-5460,4670,0
2002-07-08,1160.0,1110.0,1305010.0,16.1,5980,-2880,-3000
2002-07-09,1095.0,1130.0,1307181.0,16.39,-4220,3760,0
2002-07-10,1130.0,1160.0,2347927.0,16.83,-420,420,0
2002-07-11,1140.0,1145.0,1667580.0,16.61,10000,-9450,-550
2002-07-12,1180.0,1230.0,3183990.0,17.84,-16410,14850,0
2002-07-15,1215.0,1190.0,3329070.0,17.26,-650,650,0
2002-07-16,1205.0,1230.0,3865788.0,17.84,-17190,17190,0
2002-07-18,1260.0,1270.0,8528538.0,18.42,-2110,2110,0
2002-07-19,1265.0,1180.0,3143550.0,17.12,10460,-8990,0
2002-07-22,1100.0,1030.0,2044830.0,14.94,21040,180,-21220
2002-07-23,1030.0,1080.0,1699140.0,15.67,-12990,7990,0
2002-07-24,1040.0,1055.0,1246620.0,15.31,5750,-750,0
2002-07-25,1100.0,1075.0,1303502.0,15.6,-4420,4420,0
2002-07-26,1075.0,1080.0,4619272.0,15.67,11680,-11680,0
2002-07-29,1100.0,1090.0,1569920.0,15.81,760,-760,0
2002-07-30,1140.0,1105.0,1502940.0,16.03,-1280,1190,0
2002-07-31,1105.0,1090.0,1177000.0,15.81,5230,-4540,0
2002-08-01,1095.0,1070.0,859890.0,15.52,6540,-5990,0
2002-08-02,1010.0,1040.0,961281.0,15.09,2100,-2100,0
2002-08-05,1030.0,1030.0,810862.0,14.94,360,-360,0
2002-08-06,1010.0,1025.0,914600.0,14.87,-8000,8000,0
2002-08-07,1045.0,1070.0,1131265.0,15.52,560,-560,0
2002-08-08,1100.0,1075.0,951660.0,15.6,13570,-13570,0
2002-08-09,1080.0,1050.0,928661.0,15.23,-1310,1310,0
2002-08-12,1055.0,1055.0,614130.0,15.31,-30,30,0
2002-08-13,1070.0,1060.0,719770.0,15.38,-2590,330,0
2002-08-14,1085.0,1065.0,650661.0,15.45,-1090,1090,0
2002-08-16,1085.0,1105.0,2869482.0,16.03,1950,210,0
2002-08-19,1125.0,1085.0,1098441.0,15.74,-760,760,0
2002-08-20,1100.0,1095.0,1091205.0,15.89,-6500,5020,0
2002-08-21,1100.0,1085.0,1030579.0,15.74,78540,1830,-80600
2002-08-22,1090.0,1160.0,7086676.0,16.83,-102340,1880,230
2002-08-23,1165.0,1135.0,2287610.0,16.47,97890,1280,0
2002-08-26,1145.0,1215.0,9850416.0,17.63,-2560,2860,0
2002-08-27,1250.0,1200.0,26319691.0,17.41,2660,-2670,0
2002-08-28,1215.0,1150.0,3911905.0,16.68,-5110,2610,0
2002-08-29,1160.0,1150.0,3069414.0,16.68,22920,-120,-22000
2002-08-30,1145.0,1150.0,2549661.0,16.68,-1430,1430,0
2002-09-02,1150.0,1175.0,3078459.0,17.05,-1355,1855,0
2002-09-03,1175.0,1150.0,1311040.0,16.68,-340,340,0
2002-09-04,1120.0,1190.0,5817001.0,17.26,8410,-7180,-230
2002-09-05,1190.0,1205.0,13961120.0,17.48,2150,-3530,0
2002-09-06,1215.0,1165.0,3427186.0,16.9,5400,-5070,0
2002-09-09,1190.0,1040.0,3058232.0,15.09,350,-350,0
2002-09-10,1120.0,1065.0,2325535.0,15.45,-6735,7195,0
2002-09-11,1070.0,1105.0,1281571.0,16.03,40,4810,0
2002-09-12,1080.0,1100.0,1192442.0,15.96,14860,-14860,0
2002-09-13,1080.0,1090.0,983630.0,15.81,1460,-1460,0
2002-09-16,1085.0,1105.0,1621100.0,16.03,3230,-3230,0
2002-09-17,1130.0,1165.0,2965284.0,16.9,-48100,2230,46010
2002-09-18,1165.0,1130.0,4240135.0,16.39,7420,-2730,-4600
2002-09-19,1150.0,1165.0,3753355.0,16.9,0,0,0
2002-09-23,1175.0,1120.0,1909940.0,16.25,0,0,0
2002-09-24,1100.0,1060.0,1922700.0,15.38,-80,-10,0
2002-09-25,1040.0,1030.0,1485504.0,14.94,0,0,0
2002-09-26,1050.0,1040.0,1962560.0,15.09,-1410,1410,0
2002-09-27,1050.0,1055.0,1121340.0,15.31,-2800,2800,0
2002-09-30,1030.0,1005.0,1015230.0,14.58,2360,-1460,-900
2002-10-01,965.0,1020.0,847300.0,14.8,-3430,3430,0
2002-10-02,1045.0,1005.0,844791.0,14.58,10,-10,0
2002-10-04,1000.0,1015.0,629839.0,14.73,-180,180,0
2002-10-07,1010.0,1000.0,605280.0,14.51,880,-880,0
2002-10-08,1000.0,1020.0,985900.0,14.8,-11740,90,11650
2002-10-09,1020.0,990.0,1009260.0,14.36,14150,-50,-14000
2002-10-10,960.0,960.0,910585.0,13.93,5480,-5560,80
2002-10-11,980.0,955.0,808250.0,13.85,3,-3,0
2002-10-14,975.0,1000.0,1267690.0,14.51,0,0,0
2002-10-15,1010.0,1010.0,1130368.0,14.65,0,0,0
2002-10-16,1030.0,1000.0,1142519.0,14.51,23099,-10,-23080
2002-10-17,1000.0,1020.0,1117525.0,14.8,20,-20,0
2002-10-18,1040.0,1050.0,1425167.0,15.23,700,0,0
2002-10-21,1040.0,1025.0,981300.0,14.87,20,-20,0
2002-10-22,1050.0,1010.0,1012320.0,14.65,0,0,0
2002-10-23,1000.0,1015.0,721147.0,14.73,-4600,4600,0
2002-10-24,1010.0,1005.0,922650.0,14.58,4620,-4620,0
2002-10-25,985.0,1000.0,570599.0,14.51,-460,460,0
2002-10-28,1020.0,1020.0,602350.0,14.8,-170,80,0
2002-10-29,1010.0,1025.0,813034.0,14.87,-3220,3220,0
2002-10-30,1025.0,1000.0,883420.0,14.51,10,-10,0
2002-10-31,1005.0,1005.0,517410.0,14.58,-460,460,0
2002-11-01,1000.0,995.0,586990.0,14.43,430,-430,0
2002-11-04,1000.0,1005.0,719255.0,14.58,-5880,5790,0
2002-11-05,1010.0,995.0,725709.0,14.43,-20,20,0
2002-11-06,1000.0,1010.0,1511877.0,14.65,-3220,3220,0
2002-11-07,1015.0,1010.0,747730.0,14.65,10,-10,0
2002-11-08,1000.0,1005.0,628590.0,14.58,10,-10,0
2002-11-11,995.0,990.0,519730.0,14.36,4040,-3950,0
2002-11-12,980.0,980.0,403687.0,14.22,3070,-210,-2860
2002-11-13,985.0,970.0,576505.0,14.07,17130,-4600,-12530
2002-11-14,970.0,980.0,371709.0,14.22,-10500,-4010,14510
2002-11-15,990.0,1000.0,509230.0,14.51,4380,360,-4740
2002-11-18,980.0,980.0,367604.0,14.22,350,-350,0
2002-11-19,980.0,980.0,235820.0,14.22,-29990,-10,0
2002-11-20,980.0,1000.0,473657.0,14.51,-134150,-400,132370
2002-11-21,1025.0,1010.0,761407.0,14.65,-5460,460,5000
2002-11-22,1020.0,995.0,599009.0,14.43,-2431,2161,270
2002-11-25,995.0,1005.0,532200.0,14.58,-4560,4110,0
2002-11-26,1010.0,1005.0,414980.0,14.58,3730,-3730,0
2002-11-27,995.0,1005.0,611287.0,14.58,-2320,2320,0
2002-11-28,1020.0,1025.0,1695010.0,14.87,164790,-10,0
2002-11-29,1030.0,1020.0,746040.0,14.8,-640,640,0
2002-12-02,1020.0,1055.0,2428440.0,15.31,510,-10,0
2002-12-03,1050.0,1055.0,1051315.0,15.31,-2820,3270,-450
2002-12-04,1060.0,1060.0,4109789.0,15.38,14250,4690,-18940
2002-12-05,1070.0,1130.0,18867230.0,16.39,-8310,4380,3930
2002-12-06,1120.0,1100.0,2240190.0,15.96,4450,-3730,-720
2002-12-09,1090.0,1050.0,2186035.0,15.23,-18330,330,0
2002-12-10,1035.0,1065.0,2928570.0,15.45,-910,920,-10
2002-12-11,1065.0,1055.0,1390420.0,15.31,1110,-1110,0
2002-12-12,1050.0,1055.0,951900.0,15.31,-42698,-6152,28850
2002-12-13,1070.0,1075.0,1764670.0,15.6,13050,-3050,0
2002-12-16,1070.0,1050.0,791930.0,15.23,2770,-3770,1000
2002-12-17,1070.0,1055.0,752498.0,15.31,540,460,-1000
2002-12-18,1060.0,1065.0,1310134.0,15.45,-450,450,0
2002-12-20,1060.0,1055.0,570582.0,15.31,-1360,1360,0
2002-12-23,1045.0,1010.0,929134.0,14.65,-13220,3220,0
2002-12-24,1010.0,985.0,769880.0,14.29,-2820,2630,0
2002-12-26,980.0,975.0,519141.0,14.14,-450,550,0
2002-12-27,960.0,955.0,563121.0,13.85,-970,1510,0
2002-12-30,935.0,915.0,902760.0,13.27,-2280,2280,0
2003-01-02,925.0,945.0,585970.0,14.38,3570,-1860,-1530
2003-01-03,975.0,975.0,493433.0,14.83,2030,-1490,-450
2003-01-06,975.0,975.0,280960.0,14.83,-1650,1430,220
2003-01-07,990.0,965.0,499310.0,14.68,4440,-4460,20
2003-01-08,955.0,970.0,317430.0,14.76,1390,-1390,0
2003-01-09,955.0,950.0,430910.0,14.45,29930,-6180,-23750
2003-01-10,965.0,940.0,646220.0,14.3,-2160,1800,360
2003-01-13,925.0,960.0,357520.0,14.61,750,-930,180
2003-01-14,950.0,955.0,315930.0,14.53,650,-920,270
2003-01-15,950.0,955.0,335510.0,14.53,-540,0,540
2003-01-16,955.0,940.0,399440.0,14.3,1360,2380,-3740
2003-01-17,930.0,930.0,367630.0,14.15,390,-930,540
2003-01-20,910.0,925.0,379428.0,14.07,-3050,2870,180
2003-01-21,915.0,960.0,1724080.0,14.61,-21390,1140,0
2003-01-22,950.0,925.0,673957.0,14.07,26320,-5180,-890
2003-01-23,925.0,920.0,459210.0,14.0,-13490,12230,1260
2003-01-24,920.0,900.0,492830.0,13.69,-510,150,360
2003-01-27,880.0,870.0,372885.0,13.24,7050,-7050,0
2003-01-28,860.0,880.0,465340.0,13.39,5250,-4250,0
2003-01-29,880.0,865.0,232080.0,13.16,-35410,-1890,-2700
2003-01-30,865.0,880.0,269840.0,13.39,460,0,-460
2003-02-03,875.0,895.0,362630.0,13.62,-2260,2350,-90
2003-02-04,900.0,900.0,245240.0,13.69,2360,-2360,0
2003-02-05,885.0,885.0,247481.0,13.46,0,0,0
2003-02-06,880.0,885.0,194390.0,13.46,90,-90,0
2003-02-07,875.0,880.0,307056.0,13.39,1170,-1170,0
2003-02-10,875.0,880.0,216310.0,13.39,-2800,2800,0
2003-02-11,890.0,875.0,424212.0,13.31,2820,-2820,0
2003-02-12,875.0,880.0,164390.0,13.39,-480,480,0
2003-02-13,880.0,880.0,264901.0,13.39,521,-521,0
2003-02-14,870.0,880.0,137754.0,13.39,-5326,4336,990
2003-02-17,890.0,920.0,695086.0,14.0,-8730,4680,4050
2003-02-18,930.0,905.0,253582.0,13.77,-1390,1390,0
2003-02-19,920.0,905.0,452088.0,13.77,5720,6460,-12180
2003-02-20,900.0,910.0,247480.0,13.84,-2350,2350,0
2003-02-21,895.0,895.0,269759.0,13.62,1970,-1930,0
2003-02-24,900.0,910.0,414359.0,13.84,31770,6430,1800
2003-02-25,900.0,890.0,198560.0,13.54,2110,-2110,0
2003-02-26,890.0,915.0,1062549.0,13.92,-2370,900,1470
2003-02-27,905.0,900.0,279540.0,13.69,4410,-3690,-720
2003-02-28,905.0,910.0,500960.0,13.84,3216,-2766,-450
2003-03-03,915.0,935.0,1428080.0,14.22,-2350,2350,0
2003-03-04,945.0,900.0,579335.0,13.69,3300,-3300,0
2003-03-05,885.0,860.0,882030.0,13.08,1410,-1410,0
2003-03-06,870.0,870.0,462254.0,13.24,19070,-19070,0
2003-03-07,860.0,840.0,333680.0,12.78,470,-470,0
2003-03-10,820.0,820.0,355421.0,12.48,1420,-1420,0
2003-03-11,790.0,795.0,304391.0,12.09,500,-500,0
2003-03-12,780.0,815.0,516910.0,12.4,-8900,8900,0
2003-03-13,810.0,785.0,573990.0,11.94,-5230,13600,-8370
2003-03-14,815.0,815.0,449048.0,12.4,3680,-3680,0
2003-03-17,810.0,760.0,490752.0,11.56,-5300,5300,0
2003-03-18,790.0,790.0,642820.0,12.02,-1370,1370,0
2003-03-19,780.0,800.0,582584.0,12.17,3880,-3880,0
2003-03-20,830.0,855.0,984410.0,13.01,5660,-5660,0
2003-03-21,845.0,865.0,676831.0,13.16,-1490,1490,0
2003-03-24,870.0,845.0,587411.0,12.86,89472,-9652,180
2003-03-25,810.0,810.0,348979.0,12.32,-10550,10190,360
2003-03-26,820.0,815.0,412681.0,12.4,-5200,3850,1350
2003-03-27,805.0,815.0,283660.0,12.4,-900,0,900
2003-03-28,820.0,820.0,262218.0,12.48,1630,-370,-1260
2003-03-31,820.0,860.0,3401966.0,13.08,0,0,0
2003-04-01,850.0,860.0,1164619.0,13.08,3390,-2760,-630
2003-04-02,870.0,880.0,1510881.0,13.39,-2340,2340,0
2003-04-03,900.0,985.0,9775244.0,14.99,-2530,1720,810
2003-04-04,985.0,945.0,2897898.0,14.38,-3390,690,2700
2003-04-07,995.0,995.0,5225421.0,15.14,-6580,2480,4100
2003-04-08,960.0,955.0,1748425.0,14.53,-6340,2000,4340
2003-04-09,960.0,905.0,1559860.0,13.77,-5480,3770,1710
2003-04-10,900.0,905.0,906926.0,13.77,-13724,-17596,31320
2003-04-11,900.0,910.0,1097137.0,13.84,-11020,8440,2220
2003-04-14,930.0,940.0,1765430.0,14.3,-10280,8480,1800
2003-04-15,955.0,935.0,940960.0,14.22,-3630,3630,0
2003-04-16,945.0,960.0,1338928.0,14.61,-2350,2350,0
2003-04-17,970.0,960.0,1403220.0,14.61,40,-40,0
2003-04-18,975.0,970.0,804772.0,14.76,-5360,4450,910
2003-04-21,970.0,990.0,1703562.0,15.06,-124470,0,124470
2003-04-22,1005.0,995.0,2418280.0,15.14,13690,-20980,-420
2003-04-23,1005.0,980.0,1381256.0,14.91,-3514,11644,-330
2003-04-24,990.0,1040.0,9794250.0,15.82,122760,840,-124600
2003-04-25,1030.0,940.0,3523063.0,14.3,4910,-3140,-500
2003-04-28,955.0,915.0,1698906.0,13.92,-830,430,0
2003-04-29,920.0,935.0,1561967.0,14.22,-7880,7420,460
2003-04-30,955.0,930.0,1561924.0,14.15,-9300,7860,1440
2003-05-02,925.0,920.0,862840.0,14.0,5860,-5860,0
2003-05-06,920.0,925.0,579391.0,14.07,-450,450,0
2003-05-07,925.0,930.0,612786.0,14.15,3730,-10240,6510
2003-05-09,920.0,930.0,557191.0,14.15,8770,-8770,0
2003-05-12,930.0,955.0,1153830.0,14.53,-14610,14070,540
2003-05-13,960.0,940.0,698079.0,14.3,-11140,6270,0
2003-05-14,930.0,925.0,471540.0,14.07,-1660,-3290,0
2003-05-15,925.0,935.0,677740.0,14.22,-6890,2040,0
2003-05-16,930.0,925.0,496410.0,14.07,-6010,1080,0
2003-05-19,920.0,915.0,404870.0,13.92,-16910,11790,0
2003-05-20,900.0,910.0,418890.0,13.84,2520,-7610,0
2003-05-21,910.0,905.0,429881.0,13.77,10220,-10220,0
2003-05-22,900.0,905.0,468863.0,13.77,-3500,500,3000
2003-05-23,915.0,950.0,1128074.0,14.45,-114360,-5510,115040
2003-05-26,955.0,955.0,835400.0,14.53,-11160,6330,0
2003-05-27,960.0,925.0,664619.0,14.07,-4355,-475,0
2003-05-28,935.0,945.0,680370.0,14.38,-21480,16560,0
2003-05-29,950.0,935.0,767930.0,14.22,-12790,7870,0
2003-05-30,925.0,935.0,524236.0,14.22,-31000,26170,0
2003-06-02,935.0,950.0,677176.0,14.45,-9200,4850,0
2003-06-03,940.0,935.0,394180.0,14.22,-1650,-3000,0
2003-06-04,940.0,930.0,500590.0,14.15,-2770,-1880,0
2003-06-05,930.0,930.0,374770.0,14.15,-4166,-484,0
2003-06-09,925.0,935.0,337139.0,14.22,-560,-3290,0
2003-06-10,930.0,955.0,1170294.0,14.53,11610,-15100,0
2003-06-11,965.0,935.0,962704.0,14.22,-7360,7360,0
2003-06-12,950.0,950.0,692220.0,14.45,41820,-12400,-29420
2003-06-13,950.0,970.0,1616300.0,14.76,15560,-15560,0
2003-06-16,970.0,950.0,723700.0,14.45,3570,-3570,0
2003-06-17,960.0,965.0,984170.0,14.68,-20079,20079,0
2003-06-18,965.0,960.0,766500.0,14.61,5120,-5120,0
2003-06-19,955.0,960.0,863170.0,14.61,8920,-8920,0
2003-06-20,945.0,955.0,780603.0,14.53,-1820,1820,0
2003-06-23,960.0,945.0,713143.0,14.38,-7860,7860,0
2003-06-24,940.0,930.0,707640.0,14.15,-6880,6880,0
2003-06-25,930.0,935.0,471813.0,14.22,1020,-1220,200
2003-06-26,930.0,930.0,533080.0,14.15,-470,470,0
2003-06-27,930.0,935.0,594170.0,14.22,-15680,15580,0
2003-06-30,930.0,930.0,234492.0,14.15,-1851,1851,0
2003-07-01,920.0,930.0,270857.0,14.15,-40,-460,0
2003-07-02,925.0,930.0,511027.0,14.15,-4956,4956,0
2003-07-03,940.0,930.0,811173.0,14.15,23470,-23470,0
2003-07-04,930.0,930.0,585904.0,14.15,-22510,22510,0
2003-07-07,930.0,955.0,1026864.0,14.53,2930,-2930,0
2003-07-08,960.0,935.0,538330.0,14.22,17520,-17520,0
2003-07-09,945.0,950.0,525148.0,14.45,15,-15,0
2003-07-10,1090.0,1090.0,1499089.0,16.58,26190,-25190,0
2003-07-11,1250.0,1250.0,915050.0,19.02,4110,-1420,0
2003-07-14,1435.0,1435.0,11485000.0,21.83,3009,-2839,430
2003-07-15,1500.0,1340.0,30185584.0,20.39,-188183,-11967,-1200
2003-07-16,1330.0,1235.0,13274803.0,18.79,17200,15830,170
2003-07-18,1210.0,1190.0,11946197.0,18.1,103580,3970,2000
2003-07-21,1205.0,1225.0,23882783.0,18.64,93976,-7906,-70
2003-07-22,1235.0,1135.0,11519814.0,17.27,-6270,5900,370
2003-07-23,1165.0,1190.0,8560547.0,18.1,6340,-6440,0
2003-07-24,1165.0,1155.0,13342800.0,17.57,-13520,12520,1000
2003-07-25,1150.0,1125.0,4467586.0,17.12,9020,-9020,0
2003-07-28,1160.0,1160.0,9750001.0,17.65,-10990,9110,380
2003-07-29,1220.0,1210.0,14231610.0,18.41,-23300,-6020,-80
2003-07-30,1215.0,1315.0,21427351.0,20.01,-1048800,700,1049500
2003-07-31,1335.0,1285.0,8747340.0,19.55,-235800,6600,221200
2003-08-01,1315.0,1285.0,7433738.0,19.55,224480,6580,-231060
2003-08-04,1310.0,1290.0,10763500.0,19.63,-12260,12560,0
2003-08-05,1270.0,1175.0,7507154.0,17.88,-67240,67740,-1000
2003-08-06,1140.0,1145.0,4209974.0,17.42,11430,-11430,0
2003-08-07,1160.0,1120.0,3156484.0,17.04,570,-570,0
2003-08-08,1120.0,1120.0,3462117.0,17.04,27937,-57937,0
2003-08-11,1130.0,1145.0,2273460.0,17.42,-8080,-7920,0
2003-08-12,1145.0,1110.0,2272078.0,16.89,26210,-8210,-2000
2003-08-13,1125.0,1090.0,2048910.0,16.58,7550,-20,0
2003-08-14,1085.0,1090.0,1720101.0,16.58,-1900,-4490,0
