Symbol,한국가스공사_시가(원),한국가스공사_종가(원),한국가스공사_거래량(주),한국가스공사_PER(IFRS-연결),한국가스공사_순매수수량(개인)(주),한국가스공사_순매수수량(기관계)(주),한국가스공사_순매수수량(외국인계)(주)
2010-04-23,46150.0,46550.0,193515.0,15.15,42610,-4130,-37680
2010-04-26,46550.0,46600.0,259837.0,15.16,-45474,1774,49170
2010-04-27,46700.0,46750.0,173738.0,15.21,30659,-40539,3070
2010-04-28,46000.0,45500.0,265783.0,14.81,103698,-55438,-45750
2010-04-29,45450.0,45200.0,295037.0,14.71,62374,-62911,-6103
2010-04-30,45500.0,44950.0,203797.0,14.63,32743,-44523,20830
2010-05-03,44900.0,44750.0,140981.0,14.56,21230,-31780,9300
2010-05-04,44800.0,44300.0,163994.0,14.41,16225,-27818,12073
2010-05-06,43800.0,44300.0,263578.0,14.41,-27232,-24040,54159
2010-05-07,43600.0,43800.0,214508.0,14.25,-15346,32440,-14991
2010-05-10,43600.0,44000.0,190126.0,14.32,22925,-15245,-6190
2010-05-11,44200.0,44000.0,236990.0,14.32,23470,-40250,18140
2010-05-12,43800.0,44000.0,100475.0,14.32,-21021,-5232,17043
2010-05-13,44200.0,44550.0,193400.0,14.5,10636,10294,-15820
2010-05-14,44350.0,43550.0,257102.0,14.17,93250,-16178,-70712
2010-05-17,42750.0,41650.0,372057.0,13.55,96690,43670,-146330
2010-05-18,41650.0,42050.0,160511.0,13.68,10846,-12226,-8300
2010-05-19,41600.0,41550.0,186145.0,13.52,43774,-22074,-7850
2010-05-20,41100.0,41650.0,262377.0,13.55,-59775,27845,-11580
2010-05-24,41500.0,41800.0,112511.0,13.6,-16860,-2590,22910
2010-05-25,41500.0,40550.0,181046.0,13.19,-22700,27600,-1070
2010-05-26,40500.0,40300.0,123252.0,13.11,870,-12790,12330
2010-05-27,40500.0,40600.0,148677.0,13.21,16663,-30386,12943
2010-05-28,40900.0,41650.0,206671.0,13.55,-10005,-46232,23057
2010-05-31,42050.0,42450.0,134032.0,13.81,-27346,6267,-4761
2010-06-01,42300.0,43150.0,220472.0,14.04,-38178,19002,-63204
2010-06-03,43150.0,43700.0,282782.0,14.22,-21312,134271,-121299
2010-06-04,44200.0,44300.0,242076.0,14.41,-56058,52238,7430
2010-06-07,43350.0,44100.0,88446.0,14.35,-29311,7964,710
2010-06-08,44000.0,44250.0,154099.0,14.4,13327,8773,-21040
2010-06-09,44700.0,44250.0,106256.0,14.4,-6911,-21129,37040
2010-06-10,44400.0,43850.0,182866.0,14.27,17598,-54970,41822
2010-06-11,43950.0,44000.0,106417.0,14.32,-16682,6635,5647
2010-06-14,44300.0,44800.0,130864.0,14.58,-44251,504,41277
2010-06-15,45000.0,44400.0,127641.0,14.45,-18878,36628,-13660
2010-06-16,44500.0,44400.0,87333.0,14.45,-953,-1181,2744
2010-06-17,44250.0,44000.0,97748.0,14.32,2953,8457,-11937
2010-06-18,43600.0,44250.0,76443.0,14.4,-10376,29450,-20674
2010-06-21,44400.0,44550.0,132388.0,14.5,24560,26870,-52890
2010-06-22,44650.0,44800.0,147170.0,14.58,12077,10953,-23910
2010-06-23,44850.0,44500.0,117436.0,14.48,30559,-15541,-16298
2010-06-24,44200.0,44200.0,115513.0,14.38,13140,-16050,6080
2010-06-25,43800.0,43000.0,460602.0,13.99,158913,-193253,32240
2010-06-28,43100.0,42950.0,155562.0,13.98,62600,-75953,8613
2010-06-29,42750.0,42550.0,203184.0,13.85,-9025,25535,-24850
2010-06-30,42000.0,42050.0,265754.0,13.68,60035,-12132,-36980
2010-07-01,42100.0,41650.0,236119.0,13.55,72875,67965,-130720
2010-07-02,41550.0,41100.0,367418.0,13.37,129071,19883,-104934
2010-07-05,41200.0,41850.0,242441.0,13.62,42454,3057,-44831
2010-07-06,41950.0,41750.0,296136.0,13.58,31996,56490,-90936
2010-07-07,41800.0,41750.0,172237.0,13.58,4120,6600,-11570
2010-07-08,41850.0,41700.0,153264.0,13.57,-3490,8080,-10350
2010-07-09,41800.0,42200.0,228481.0,13.73,48804,-48854,-2980
2010-07-12,42450.0,42450.0,167092.0,13.81,-7168,-7090,16700
2010-07-13,42450.0,42500.0,163245.0,13.83,-5815,4469,-10330
2010-07-14,42550.0,42750.0,354256.0,13.91,-1412,-12398,16580
2010-07-15,42750.0,42950.0,108946.0,13.98,-18496,4066,15180
2010-07-16,43250.0,43100.0,193970.0,14.02,-48965,54735,-7560
2010-07-19,42900.0,43050.0,129145.0,14.01,-22174,30064,-4350
2010-07-20,42850.0,43400.0,161506.0,14.12,15724,33530,-39274
2010-07-21,43400.0,43950.0,269441.0,14.3,-8888,35168,-24250
2010-07-22,43800.0,43900.0,176627.0,14.28,-15710,25780,-8101
2010-07-23,44150.0,44000.0,108927.0,14.32,-6151,8871,-1670
2010-07-26,43800.0,44100.0,148717.0,14.35,-35022,54584,-12222
2010-07-27,44100.0,44000.0,107420.0,14.32,18679,-15781,3962
2010-07-28,43900.0,44600.0,158287.0,14.51,-58052,40231,9761
2010-07-29,44650.0,44750.0,173733.0,14.56,-4578,75075,-71187
2010-07-30,44600.0,44300.0,112335.0,14.41,11279,22861,-34170
2010-08-02,44600.0,43950.0,163528.0,14.3,26442,-5252,-22060
2010-08-03,43800.0,43900.0,151456.0,14.28,714,-14544,14130
2010-08-04,43850.0,43900.0,120236.0,14.28,-9882,-32690,42912
2010-08-05,43900.0,43900.0,71082.0,14.28,-8330,2770,4150
2010-08-06,43900.0,44000.0,105950.0,14.32,6547,-4157,-22500
2010-08-09,44000.0,43850.0,52101.0,14.27,12797,-17127,3960
2010-08-10,43750.0,43600.0,161763.0,14.19,13135,-28925,18890
2010-08-11,43400.0,43350.0,76499.0,14.11,-11211,14221,3940
2010-08-12,43050.0,42800.0,106120.0,13.93,4790,-6400,4120
2010-08-13,42650.0,42400.0,253517.0,13.8,-42339,-7921,48640
2010-08-16,42350.0,42350.0,78650.0,13.78,11830,-4174,-7886
2010-08-17,42200.0,42500.0,71635.0,13.83,13803,-25325,9710
2010-08-18,42550.0,42950.0,88137.0,13.98,-8287,-843,9950
2010-08-19,43000.0,42950.0,61930.0,13.98,19723,-35483,3400
2010-08-20,43150.0,42650.0,82389.0,13.88,24533,-36873,10640
2010-08-23,42650.0,42800.0,34802.0,13.93,-6152,3861,2420
2010-08-24,42750.0,42650.0,66617.0,13.88,7275,5285,-7170
2010-08-25,42500.0,42550.0,51496.0,13.85,-11461,6381,4760
2010-08-26,42650.0,42250.0,104520.0,13.75,24700,-28446,6476
2010-08-27,42650.0,42750.0,168802.0,13.91,-24206,24090,11076
2010-08-30,43150.0,43250.0,198487.0,14.07,-12688,-6001,7619
2010-08-31,43050.0,43200.0,103811.0,14.06,-27298,13837,12991
2010-09-01,43350.0,43450.0,172188.0,14.14,-7758,918,-21600
2010-09-02,43600.0,44000.0,121329.0,14.32,-25419,-15741,39240
2010-09-03,44200.0,44000.0,87655.0,14.32,-19444,15909,-1575
2010-09-06,43850.0,43450.0,153132.0,14.14,22862,618,-24050
2010-09-07,43350.0,43200.0,168233.0,14.06,32282,-29228,-11784
2010-09-08,43000.0,43500.0,122190.0,14.15,-36253,6483,3210
2010-09-09,43550.0,43600.0,96784.0,14.19,-1316,19566,-21960
2010-09-10,43400.0,43700.0,145101.0,14.22,-4042,-52718,58900
2010-09-13,43750.0,43850.0,164829.0,14.27,68339,-85130,16761
2010-09-14,43750.0,43700.0,105755.0,14.22,10747,-42888,32561
2010-09-15,43550.0,44250.0,184532.0,14.4,-1015,-48875,49090
2010-09-16,44650.0,45800.0,581930.0,14.9,-130643,105443,13630
2010-09-17,45950.0,46350.0,410605.0,15.08,-167590,107190,40510
2010-09-20,46300.0,46050.0,204051.0,14.98,2600,-25060,28250
2010-09-24,46000.0,46000.0,115290.0,14.97,23934,-16874,-6500
2010-09-27,46100.0,46550.0,198975.0,15.15,8110,-3280,-10110
2010-09-28,46550.0,48400.0,667252.0,15.75,-245256,273928,-77144
2010-09-29,48200.0,48800.0,308037.0,15.88,-81262,96282,-16060
2010-09-30,48800.0,48850.0,192562.0,15.9,-78651,46021,18360
2010-10-01,48850.0,49500.0,305569.0,16.11,-137205,78848,56477
2010-10-04,49350.0,49700.0,201526.0,16.17,-74917,72377,-950
2010-10-05,49500.0,49550.0,258701.0,16.12,12117,5728,10625
2010-10-06,49850.0,49650.0,183543.0,16.16,-41695,-4658,54163
2010-10-07,49150.0,48150.0,327413.0,15.67,65457,18893,-76480
2010-10-08,48150.0,48100.0,334979.0,15.65,41825,206,-35355
2010-10-11,48350.0,49500.0,419855.0,16.11,-133415,72068,45107
2010-10-12,49150.0,49350.0,286692.0,16.06,-109945,154065,-39190
2010-10-13,49150.0,49750.0,159795.0,16.19,-63454,87594,-6160
2010-10-14,49550.0,49250.0,181533.0,16.03,39304,-20584,-11650
2010-10-15,49350.0,49500.0,107819.0,16.11,-7849,-27903,41642
2010-10-18,49600.0,48350.0,226149.0,15.73,62890,-42420,-3160
2010-10-19,48150.0,48050.0,149981.0,15.63,-8831,34761,-17490
2010-10-20,47750.0,47800.0,134454.0,15.55,-4762,14049,-9547
2010-10-21,48700.0,48600.0,299565.0,15.81,2423,-17174,14902
2010-10-22,48850.0,48100.0,162332.0,15.65,1270,-27825,9095
2010-10-25,48000.0,48500.0,190121.0,15.78,-34235,-53545,80730
2010-10-26,48350.0,48950.0,127032.0,15.93,-24487,-23610,52107
2010-10-27,48700.0,48500.0,107620.0,15.78,-2480,-6620,19430
2010-10-28,48350.0,47600.0,156641.0,15.49,54305,-28575,-21120
2010-10-29,47600.0,46150.0,241482.0,15.02,87610,-5670,-62040
2010-11-01,46300.0,46100.0,151821.0,15.0,-1429,18349,-25630
2010-11-02,46150.0,45100.0,262706.0,14.68,66292,-66183,13511
2010-11-03,45050.0,45000.0,191999.0,14.64,53121,-75591,14470
2010-11-04,45100.0,44700.0,246499.0,14.55,135393,-81466,-34947
2010-11-05,44850.0,44900.0,236944.0,14.61,84503,-70063,-25590
2010-11-08,45250.0,44800.0,137381.0,14.58,39398,-29898,-3350
2010-11-09,45300.0,46400.0,345424.0,15.1,-3479,-25701,37480
2010-11-10,46450.0,47050.0,273071.0,15.31,-96679,-1981,96560
2010-11-11,47050.0,46250.0,277365.0,15.05,-15186,24766,-23320
2010-11-12,46700.0,45300.0,202229.0,14.74,-9811,-22959,31690
2010-11-15,45150.0,44950.0,134189.0,14.63,16557,-24861,15294
2010-11-16,44950.0,44900.0,138377.0,14.61,14813,3010,-1783
2010-11-17,44350.0,44500.0,119357.0,14.48,25391,-13691,7890
2010-11-18,44700.0,45200.0,117027.0,14.71,-4358,-2637,3060
2010-11-19,45400.0,45000.0,96269.0,14.64,17866,5374,-6900
2010-11-22,45100.0,45050.0,89873.0,14.66,8832,-15472,-2630
2010-11-23,45200.0,45900.0,153486.0,14.94,-17160,44990,-19290
2010-11-24,44800.0,45100.0,173864.0,14.68,15730,8080,-21860
2010-11-25,45200.0,45100.0,113405.0,14.68,957,21163,-19270
2010-11-26,45300.0,43950.0,241875.0,14.3,27525,55640,-83420
2010-11-29,43950.0,44050.0,75399.0,14.33,-6047,6763,-6706
2010-11-30,44050.0,44350.0,96717.0,14.43,-15302,-8822,24044
2010-12-01,44200.0,44750.0,110383.0,14.56,-3516,6776,-500
2010-12-02,44950.0,44500.0,172961.0,14.48,67784,-65874,20580
2010-12-03,44550.0,44450.0,89151.0,14.46,28772,-12140,-17882
2010-12-06,44450.0,44750.0,73679.0,14.56,1341,-9939,7358
2010-12-07,44700.0,44600.0,90936.0,14.51,34208,-23368,-10790
2010-12-08,44550.0,44700.0,64681.0,14.55,10321,-9205,13310
2010-12-09,44700.0,45200.0,148040.0,14.71,-5365,-4239,2544
2010-12-10,45200.0,45300.0,75403.0,14.74,-15955,-7225,8140
2010-12-13,45550.0,45550.0,68634.0,14.82,-3380,-2080,5490
2010-12-14,45550.0,45950.0,151800.0,14.95,-20336,16926,6850
2010-12-15,46000.0,46250.0,118328.0,15.05,-16784,2024,22240
2010-12-16,46200.0,46250.0,74209.0,15.05,-13852,6242,4400
2010-12-17,46300.0,45900.0,101685.0,14.94,3747,-5117,2730
2010-12-20,45450.0,44950.0,157331.0,14.63,6868,-14208,6280
2010-12-21,45150.0,45350.0,123474.0,14.76,31459,-53789,18280
2010-12-22,45700.0,46100.0,177866.0,15.0,-17302,-27306,43720
2010-12-23,46250.0,47150.0,247847.0,15.34,-58434,-19176,60250
2010-12-24,47500.0,46900.0,150634.0,15.26,-54227,52577,-2050
2010-12-27,47200.0,47700.0,167883.0,15.52,-50209,3659,27810
2010-12-28,48150.0,47850.0,261293.0,15.57,-96856,84766,-5780
2010-12-29,47500.0,47150.0,217049.0,15.34,24805,-54155,7750
2010-12-30,47100.0,48500.0,322202.0,15.78,-132780,132737,-8857
2011-01-03,48300.0,47950.0,177489.0,13.49,5210,3790,-14040
2011-01-04,48150.0,49000.0,376743.0,13.79,-77346,47656,21510
2011-01-05,49000.0,48000.0,248547.0,13.51,-6829,-66251,70570
2011-01-06,48000.0,48250.0,211601.0,13.58,-71739,62649,23040
2011-01-07,48250.0,47950.0,210250.0,13.49,-23823,-12627,31900
2011-01-10,47400.0,47100.0,192704.0,13.25,-10388,-57922,64810
2011-01-11,47300.0,47200.0,79555.0,13.28,-19507,-8053,29600
2011-01-12,47400.0,46550.0,171405.0,13.1,21890,-60880,47260
2011-01-13,46300.0,45350.0,312169.0,12.76,93553,-59178,-19655
2011-01-14,45000.0,44600.0,307946.0,12.55,-10746,-17171,26567
2011-01-17,44800.0,44150.0,237508.0,12.42,64247,-62197,3410
2011-01-18,43950.0,44300.0,148474.0,12.46,3226,-5696,8520
2011-01-19,44700.0,44850.0,166767.0,12.62,-29823,1413,11370
2011-01-20,44900.0,44400.0,71618.0,12.49,15506,-2466,-8970
2011-01-21,44250.0,44100.0,109373.0,12.41,-6038,-17542,23120
2011-01-24,44000.0,44400.0,75939.0,12.49,-6713,-156,8969
2011-01-25,44100.0,44300.0,100914.0,12.46,-30376,40946,-14980
2011-01-26,44350.0,44150.0,72115.0,12.42,2031,3100,-4301
2011-01-27,44050.0,43200.0,195593.0,12.16,74915,-78015,10070
2011-01-28,43200.0,42250.0,315550.0,11.89,95310,-66030,-27770
2011-01-31,42200.0,41900.0,129284.0,11.79,3356,-2864,1600
2011-02-01,42000.0,42600.0,121623.0,11.99,-6760,11020,8140
2011-02-07,43300.0,42600.0,111996.0,11.99,4819,-2439,-1880
2011-02-08,42600.0,42650.0,71592.0,12.0,660,14250,-11590
2011-02-09,42600.0,42500.0,59025.0,11.96,-10280,7110,1610
2011-02-10,42200.0,41300.0,192737.0,11.62,33974,21916,-63340
2011-02-11,41300.0,39150.0,468856.0,11.02,228240,-78110,-135730
2011-02-14,39300.0,39100.0,161655.0,11.0,46285,-2155,-41510
2011-02-15,39450.0,38300.0,366436.0,10.78,125642,-48852,-69370
2011-02-16,38000.0,38150.0,154523.0,10.73,4090,-25350,8440
2011-02-17,38250.0,38350.0,107598.0,10.79,-3530,-3120,9220
2011-02-18,38100.0,38350.0,159428.0,10.79,71196,-54247,-13299
2011-02-21,38550.0,38250.0,108200.0,10.76,33670,-34110,8830
2011-02-22,38250.0,37850.0,124731.0,10.65,-14215,19555,-5200
2011-02-23,37800.0,38150.0,92865.0,10.73,-37526,33528,-7162
2011-02-24,38150.0,37850.0,92164.0,10.65,15370,-18100,-7330
2011-02-25,37600.0,37550.0,90592.0,10.57,21233,4877,-16050
2011-02-28,37900.0,36850.0,140883.0,10.37,29707,-567,-24410
2011-03-02,36800.0,36750.0,84040.0,10.34,648,-10928,13430
2011-03-03,36750.0,36750.0,100903.0,10.34,32588,-35008,6740
2011-03-04,36950.0,36650.0,192237.0,10.31,75239,-7129,-79670
2011-03-07,36650.0,36200.0,167656.0,10.19,50312,10388,-51330
2011-03-08,35950.0,35750.0,199960.0,10.06,75196,-1083,-85963
2011-03-09,36100.0,35850.0,199218.0,10.09,75619,-10452,-65227
2011-03-10,35850.0,35400.0,339339.0,9.96,99428,20858,-133836
2011-03-11,35150.0,35050.0,242380.0,9.86,-27217,80947,-50110
2011-03-14,35600.0,33000.0,624586.0,9.29,281410,-167950,-113300
2011-03-15,33100.0,31500.0,633574.0,8.86,174384,-251054,82440
2011-03-16,31550.0,33000.0,419582.0,9.29,-69936,36106,22760
2011-03-17,32250.0,33150.0,309109.0,9.33,21170,104480,-118290
2011-03-18,33400.0,34700.0,337094.0,9.76,-13269,67930,-52331
2011-03-21,34700.0,34550.0,182186.0,9.72,37236,9244,-47140
2011-03-22,34600.0,34850.0,133848.0,9.81,50,20890,-30300
2011-03-23,34650.0,34900.0,140528.0,9.82,-16059,31909,-19980
2011-03-24,34900.0,34650.0,134946.0,9.75,14657,34413,-51210
2011-03-25,34700.0,35600.0,161840.0,10.02,-24167,18989,7998
2011-03-28,35850.0,35500.0,112618.0,9.99,-158,23718,-25280
2011-03-29,35700.0,35100.0,101315.0,9.88,20930,13490,-24160
2011-03-30,35450.0,35700.0,198363.0,10.05,-5383,-8307,15060
2011-03-31,35700.0,36600.0,253829.0,10.3,-54604,34747,19697
2011-04-01,36650.0,37250.0,159725.0,10.48,-21194,15134,10510
2011-04-04,37350.0,37350.0,158245.0,10.51,3302,-2552,-3440
2011-04-05,37350.0,37150.0,121297.0,10.45,14212,-8542,-4600
2011-04-06,37050.0,36750.0,124914.0,10.34,18313,-19539,5776
2011-04-07,36650.0,36050.0,170623.0,10.14,38636,-5626,-27190
2011-04-08,35600.0,36800.0,109629.0,10.35,-29353,9933,27770
2011-04-11,36950.0,36850.0,154279.0,10.37,-15880,24680,-4630
2011-04-12,36850.0,36500.0,95328.0,10.27,24889,-21879,7100
2011-04-13,36500.0,35950.0,143781.0,10.12,44546,-15886,-25220
2011-04-14,35700.0,35800.0,186633.0,10.07,-9562,-6398,7580
2011-04-15,35900.0,35850.0,184464.0,10.09,33932,-64862,23890
2011-04-18,36150.0,36200.0,142746.0,10.19,-28423,21200,12479
2011-04-19,36200.0,36050.0,182448.0,10.14,6167,-8597,-8100
2011-04-20,36000.0,36000.0,170678.0,10.13,35885,-36266,-17909
2011-04-21,36000.0,35350.0,220454.0,9.95,58715,-106335,18630
2011-04-22,35300.0,34650.0,221384.0,9.75,39462,-87992,45200
2011-04-25,34350.0,34200.0,239953.0,9.62,73210,-92270,23020
2011-04-26,34300.0,33850.0,256482.0,9.52,74866,-105068,21002
2011-04-27,33850.0,33950.0,356962.0,9.55,3586,-29926,20670
2011-04-28,34300.0,34200.0,276656.0,9.62,8970,-16010,20074
2011-04-29,33900.0,34150.0,151860.0,9.61,18984,18097,14927
2011-05-02,34300.0,36600.0,376634.0,10.3,-11401,7508,-7967
2011-05-03,37100.0,37800.0,493804.0,10.64,-131071,71601,61860
