Symbol,대림산업_시가(원),대림산업_종가(원),대림산업_거래량(주),대림산업_PER(IFRS-연결),대림산업_순매수수량(개인)(주),대림산업_순매수수량(기관계)(주),대림산업_순매수수량(외국인계)(주)
2015-06-17,73300.0,75900.0,186837.0,,-51578,-13779,66195
2015-06-18,76500.0,77900.0,172409.0,,-60105,27991,30933
2015-06-19,78400.0,76400.0,125139.0,,12572,-16850,4492
2015-06-22,76900.0,77600.0,108655.0,,-18729,20121,-10574
2015-06-23,78700.0,79200.0,160294.0,,-37744,78758,-41355
2015-06-24,79800.0,79400.0,77958.0,,-8495,8628,-862
2015-06-25,78700.0,77600.0,144051.0,,28571,-11940,-29367
2015-06-26,78000.0,77700.0,151503.0,,-15267,62463,-46744
2015-06-29,76700.0,76800.0,159251.0,,-39318,64196,-25287
2015-06-30,77900.0,82000.0,455705.0,,-119688,141285,-10088
2015-07-01,82500.0,84500.0,318361.0,,-119446,84899,35390
2015-07-02,86500.0,83800.0,255838.0,,-47438,25721,21794
2015-07-03,83600.0,84800.0,172641.0,,-55284,3301,52791
2015-07-06,83600.0,83400.0,171050.0,,-21185,40684,-18200
2015-07-07,83600.0,81900.0,187637.0,,19097,6733,-26382
2015-07-08,81900.0,80800.0,213718.0,,4798,38495,-42775
2015-07-09,80600.0,77600.0,389796.0,,72779,-27800,-43963
2015-07-10,78100.0,80300.0,253346.0,,-57331,30319,25445
2015-07-13,81200.0,83700.0,186577.0,,-31134,2627,27237
2015-07-14,84200.0,85600.0,268160.0,,-56531,30324,27381
2015-07-15,93900.0,86400.0,1474528.0,,224487,-11506,-208729
2015-07-16,86500.0,88000.0,330450.0,,-95315,55102,35458
2015-07-17,88700.0,84700.0,534067.0,,28272,-129505,101125
2015-07-20,83800.0,85200.0,410849.0,,-37726,-75192,108893
2015-07-21,85200.0,86100.0,207692.0,,-38650,7003,32247
2015-07-22,85400.0,85800.0,191970.0,,-15006,19207,-3881
2015-07-23,85400.0,82700.0,370168.0,,34729,-95518,61132
2015-07-24,78700.0,72500.0,1510934.0,,472675,-361080,-117398
2015-07-27,73300.0,71200.0,702945.0,,-1536,-50433,52032
2015-07-28,71200.0,72600.0,322974.0,,-75181,-28984,107051
2015-07-29,72600.0,72200.0,260317.0,,-33590,-22876,57027
2015-07-30,72200.0,72200.0,169766.0,,2518,-36823,36437
2015-07-31,72400.0,74400.0,233204.0,,-52380,-27385,79921
2015-08-03,74200.0,70300.0,455721.0,,64386,-57743,285
2015-08-04,70200.0,69200.0,284600.0,,43884,-85912,41977
2015-08-05,69500.0,69700.0,165260.0,,7355,-61820,61003
2015-08-06,69500.0,68800.0,300101.0,,16176,-17988,3081
2015-08-07,68400.0,66300.0,466856.0,,103361,-120810,21718
2015-08-10,66000.0,63000.0,538780.0,,63739,-38195,6752
2015-08-11,64000.0,63900.0,256470.0,,-51088,-21826,89996
2015-08-12,62800.0,63600.0,256040.0,,-1925,8176,765
2015-08-13,64300.0,66000.0,214640.0,,-27816,55245,-29064
2015-08-17,67300.0,66500.0,189810.0,,-45894,61424,-15552
2015-08-18,66300.0,65400.0,110147.0,,538,35818,-37206
2015-08-19,64600.0,65100.0,354217.0,,27522,-11076,-17081
2015-08-20,64200.0,63800.0,164538.0,,3323,11579,-15082
2015-08-21,61600.0,63500.0,290446.0,,-56969,70948,-13813
2015-08-24,62900.0,61000.0,186685.0,,35660,28185,-63121
2015-08-25,61000.0,62300.0,246597.0,,13083,760,-21377
2015-08-26,62300.0,65700.0,211980.0,,-54107,49917,3948
2015-08-27,66000.0,64600.0,233073.0,,17051,17039,-33621
2015-08-28,66900.0,68000.0,298388.0,,-69654,44832,24732
2015-08-31,68400.0,67300.0,147833.0,,-8667,34613,-26116
2015-09-01,68000.0,66000.0,145937.0,,37347,-43163,5441
2015-09-02,64800.0,64900.0,277179.0,,31087,-65313,32540
2015-09-03,66200.0,66700.0,227603.0,,-18202,-18841,36450
2015-09-04,65400.0,64500.0,173029.0,,37646,-42397,4782
2015-09-07,64400.0,64400.0,136606.0,,10585,-38616,28637
2015-09-08,64100.0,62700.0,189740.0,,84691,-83730,2556
2015-09-09,63600.0,63800.0,386934.0,,96385,-43102,-53269
2015-09-10,62700.0,65500.0,311190.0,,-37927,9720,27133
2015-09-11,65000.0,66500.0,186761.0,,-64716,10418,55280
2015-09-14,67000.0,66000.0,164162.0,,-6564,-36271,42896
2015-09-15,66100.0,66800.0,131880.0,,-27400,-1259,27512
2015-09-16,67600.0,71800.0,565315.0,,-172174,129303,32734
2015-09-17,72100.0,72500.0,332897.0,,-71530,114082,-40860
2015-09-18,72500.0,71200.0,199617.0,,30524,-31313,494
2015-09-21,70200.0,70400.0,100687.0,,887,-9835,9518
2015-09-22,71400.0,71500.0,109281.0,,-9176,16978,-7760
2015-09-23,70300.0,68100.0,232228.0,,72883,-63081,-9290
2015-09-24,69000.0,68300.0,53624.0,,-6555,788,5809
2015-09-25,68300.0,68900.0,74010.0,,1458,-1271,-97
2015-09-30,66900.0,67100.0,164745.0,,42379,-25903,-5207
2015-10-01,68000.0,70100.0,252742.0,,-47515,20949,27083
2015-10-02,70300.0,69000.0,166401.0,,-4983,21236,-3609
2015-10-05,69400.0,70900.0,188316.0,,-28723,39430,-15576
2015-10-06,72000.0,73000.0,273999.0,,-57424,48184,4637
2015-10-07,72500.0,74200.0,321595.0,,-78421,93817,-18091
2015-10-08,74300.0,75000.0,283230.0,,-93732,42120,51667
2015-10-12,76200.0,78000.0,306920.0,,-105005,87284,19797
2015-10-13,78000.0,75600.0,206572.0,,15953,-5525,-8476
2015-10-14,76000.0,74700.0,137952.0,,-3946,-8171,12029
2015-10-15,74300.0,73800.0,216139.0,,75462,-14483,-61661
2015-10-16,74700.0,75600.0,164892.0,,-47678,-7705,55112
2015-10-19,76000.0,74900.0,122921.0,,2670,-39627,37684
2015-10-20,75100.0,74500.0,173779.0,,-8202,-43039,51795
2015-10-21,75200.0,75000.0,145481.0,,-6704,-35064,42115
2015-10-22,74000.0,70900.0,379024.0,,145465,-154756,9051
2015-10-23,71600.0,73000.0,296645.0,,-53316,-54734,107693
2015-10-26,72800.0,71800.0,141653.0,,18920,-2861,-15385
2015-10-27,70700.0,72400.0,192413.0,,43615,-4658,-38539
2015-10-28,72000.0,69400.0,310346.0,,134698,-87817,-50715
2015-10-29,71400.0,75000.0,650668.0,,-255748,133502,130850
2015-10-30,75600.0,74800.0,205662.0,,-38706,5596,33669
2015-11-02,74800.0,77000.0,199323.0,,-68610,-5662,75272
2015-11-03,77700.0,76900.0,165622.0,,-33536,-28464,62298
2015-11-04,77700.0,78400.0,186068.0,,-86798,-10845,97650
2015-11-05,78100.0,78200.0,108989.0,,-20816,-18499,40408
2015-11-06,78000.0,75100.0,146984.0,,24406,-57363,35748
2015-11-09,74400.0,74200.0,123349.0,,-4229,-48441,53575
2015-11-10,73100.0,71500.0,109714.0,,25357,-20796,-4214
2015-11-11,71000.0,72500.0,81603.0,,-3169,11011,-4585
2015-11-12,72600.0,71700.0,77455.0,,18624,-11648,-6827
2015-11-13,70800.0,71600.0,114845.0,,-8382,-11354,20102
2015-11-16,69200.0,70100.0,120618.0,,-1167,-12767,15137
2015-11-17,71400.0,70600.0,106756.0,,7805,-25522,16358
2015-11-18,70400.0,70000.0,138035.0,,35525,-13481,-23569
2015-11-19,70500.0,70000.0,214683.0,,57449,26594,-83604
2015-11-20,70200.0,73000.0,153819.0,,-73720,41503,32535
2015-11-23,73500.0,73000.0,118561.0,,5227,1583,-8147
2015-11-24,73600.0,74000.0,104049.0,,-12124,10585,1539
2015-11-25,74100.0,72700.0,85956.0,,2914,-6657,3760
2015-11-26,72400.0,73900.0,108466.0,,-34889,20001,15088
2015-11-27,73300.0,72800.0,75427.0,,18427,-26717,8290
2015-11-30,72000.0,72200.0,233507.0,,-5966,-21485,27226
2015-12-01,72000.0,72400.0,73313.0,,13483,-17762,6077
2015-12-02,72000.0,71800.0,59489.0,,-1884,13852,-12405
2015-12-03,71200.0,70400.0,120032.0,,61585,-51670,-11052
2015-12-04,69500.0,70400.0,84219.0,,-8865,31674,-17962
2015-12-07,70500.0,67700.0,211233.0,,60642,-20647,-38297
2015-12-08,67500.0,67400.0,68842.0,,-2057,290,1767
2015-12-09,67300.0,65000.0,188357.0,,25593,-22559,-3917
2015-12-10,65300.0,65000.0,146193.0,,20447,-10361,-12557
2015-12-11,65400.0,65500.0,81236.0,,1761,-8575,6898
2015-12-14,63900.0,63400.0,157811.0,,20093,-450,-19643
2015-12-15,62800.0,62500.0,114417.0,,23950,-39071,14729
2015-12-16,63500.0,67900.0,242207.0,,-78259,26804,52071
2015-12-17,67800.0,66500.0,119310.0,,4004,45802,-49976
2015-12-18,65700.0,65000.0,136476.0,,53967,-37332,-17424
2015-12-21,64900.0,65400.0,245207.0,,2456,167952,-6290
2015-12-22,65400.0,67300.0,96230.0,,-21244,26596,-5828
2015-12-23,67100.0,67100.0,113242.0,,-955,-1012,1258
2015-12-24,67700.0,68300.0,139552.0,,-62731,62310,812
2015-12-28,68300.0,68300.0,134400.0,,-42822,49608,-567
2015-12-29,68000.0,67300.0,120957.0,,12903,-32088,12804
2015-12-30,67300.0,67100.0,75387.0,,-11840,-18714,30554
2016-01-04,66100.0,64400.0,133374.0,12.02,36620,-59161,18001
2016-01-05,64500.0,65000.0,122276.0,12.13,-20243,-7829,29641
2016-01-06,64700.0,65700.0,102991.0,12.27,-12738,-4438,19700
2016-01-07,64900.0,63800.0,94471.0,11.91,22808,-5648,-17238
2016-01-08,63600.0,63300.0,127598.0,11.82,25808,-29751,5513
2016-01-11,62200.0,65300.0,149881.0,12.19,-20278,-7549,26324
2016-01-12,65900.0,65600.0,185277.0,12.25,-4675,35047,-37674
2016-01-13,66700.0,71500.0,499421.0,13.35,-212323,217139,-6750
2016-01-14,70500.0,71200.0,157908.0,13.29,-8640,56746,-47998
2016-01-15,72700.0,70600.0,129561.0,13.18,-26795,76485,-49654
2016-01-18,74900.0,71500.0,715300.0,13.35,126816,-5737,-124557
2016-01-19,70500.0,68000.0,326700.0,12.69,102384,-49142,-48201
2016-01-20,68500.0,65600.0,190669.0,12.25,21951,-30728,8669
2016-01-21,65200.0,67300.0,202595.0,12.56,-59623,42073,23024
2016-01-22,68600.0,69900.0,169656.0,13.05,-41168,36334,5085
2016-01-25,70900.0,73500.0,292255.0,13.72,-123065,123419,-5257
2016-01-26,72600.0,72000.0,198441.0,13.44,33766,-9446,-31604
2016-01-27,73600.0,75400.0,520823.0,14.08,-133506,131000,9175
2016-01-28,76900.0,78400.0,400943.0,14.64,-84916,84259,-5335
2016-01-29,77500.0,78000.0,452243.0,14.56,1646,-59601,57307
2016-02-01,78600.0,79600.0,204066.0,14.86,-99608,44202,54496
2016-02-02,79600.0,79300.0,255078.0,14.8,-103241,60689,42696
2016-02-03,78900.0,77600.0,148934.0,14.49,-4808,5091,-695
2016-02-04,78000.0,81000.0,383833.0,15.12,-114239,37097,73359
2016-02-05,80800.0,81900.0,190564.0,15.29,-74411,47325,27830
2016-02-11,79500.0,79000.0,209660.0,14.75,-17157,-49678,64740
2016-02-12,77500.0,78900.0,149631.0,14.73,-43268,20218,16804
2016-02-15,80200.0,81600.0,244450.0,15.23,-26344,-11762,38339
2016-02-16,82200.0,81000.0,289419.0,15.12,45448,-121767,75178
2016-02-17,80700.0,79900.0,206087.0,14.92,3857,-34163,32189
2016-02-18,81000.0,83000.0,279589.0,15.49,-124501,75916,50464
2016-02-19,82800.0,81700.0,105428.0,15.25,-6884,294,6590
2016-02-22,81100.0,81600.0,81892.0,15.23,2052,14567,-16782
2016-02-23,82500.0,82500.0,157631.0,15.4,-32531,32883,-7018
2016-02-24,81900.0,78800.0,314572.0,14.71,140203,-53217,-83160
2016-02-25,79300.0,80000.0,194919.0,14.93,-62469,39345,32914
2016-02-26,80700.0,79300.0,52663.0,14.8,8927,-13795,4859
2016-02-29,78500.0,80400.0,131749.0,15.01,-43263,14370,32250
2016-03-02,82400.0,83000.0,321147.0,15.49,-72982,12772,59686
2016-03-03,83000.0,86700.0,407335.0,16.19,-115007,6589,116109
2016-03-04,86500.0,87200.0,216687.0,16.28,-63854,57507,6812
2016-03-07,87300.0,89300.0,379738.0,16.67,-87151,49222,39070
2016-03-08,88700.0,88900.0,160516.0,16.6,-5026,8132,-2122
2016-03-09,87300.0,87100.0,113027.0,16.26,6249,1069,-6354
2016-03-10,87100.0,90700.0,233924.0,16.93,-72065,26745,51582
2016-03-11,90000.0,86800.0,266077.0,16.2,93472,-84045,-12575
2016-03-14,87400.0,86000.0,98620.0,16.05,3683,-30170,26487
2016-03-15,86000.0,85100.0,116310.0,15.89,14265,-46320,30359
2016-03-16,84100.0,80600.0,407303.0,15.05,144202,-169675,25959
2016-03-17,81300.0,82800.0,367137.0,15.46,-88584,-11454,99174
2016-03-18,83400.0,85500.0,213064.0,15.96,-68612,31465,37170
2016-03-21,85600.0,83700.0,185233.0,15.63,31513,-14323,-17120
2016-03-22,84400.0,87500.0,294415.0,16.33,-60417,33144,56351
2016-03-23,86700.0,86500.0,166062.0,16.15,-7103,27317,-20411
2016-03-24,85600.0,87600.0,200579.0,16.35,-8731,9006,3962
2016-03-25,88500.0,89200.0,246857.0,16.65,-72158,64228,7244
2016-03-28,89300.0,91000.0,271287.0,16.99,-128135,156286,-33617
2016-03-29,91500.0,89700.0,158112.0,16.75,20138,9833,-29447
2016-03-30,90000.0,91600.0,302175.0,17.1,-51790,-48898,100120
2016-03-31,91900.0,90900.0,254630.0,16.97,859,-1989,2188
2016-04-01,91000.0,87500.0,211091.0,16.33,42726,-40326,-2760
2016-04-04,87500.0,86200.0,183804.0,16.09,13790,-74825,58737
2016-04-05,85200.0,84900.0,152307.0,15.85,37461,-73207,43779
2016-04-06,85000.0,88600.0,177016.0,16.54,-43691,37774,7316
2016-04-07,88600.0,87400.0,142839.0,16.32,22154,-23407,1459
2016-04-08,87000.0,88200.0,98192.0,16.47,-11450,-15294,28394
2016-04-11,87400.0,87300.0,75989.0,16.3,15302,-26069,9852
2016-04-12,87600.0,89800.0,187897.0,16.76,-41376,-34683,75892
2016-04-14,90600.0,91900.0,201224.0,17.16,-72541,8247,64000
2016-04-15,91600.0,90500.0,164780.0,16.89,-1635,-7805,9141
2016-04-18,89000.0,90500.0,118916.0,16.89,13922,-20964,7032
2016-04-19,91700.0,92500.0,273060.0,17.27,-61427,36931,23469
2016-04-20,93500.0,91900.0,110730.0,17.16,-2716,13322,-10450
2016-04-21,93300.0,93600.0,151578.0,17.47,-20792,24713,-1125
2016-04-22,91100.0,88200.0,587457.0,16.47,281923,-134487,-147849
2016-04-25,90900.0,88600.0,528705.0,16.54,151194,-32127,-111684
2016-04-26,89300.0,90100.0,265526.0,16.82,-52901,-55560,109613
2016-04-27,89700.0,89400.0,127458.0,16.69,16715,-15813,-1586
2016-04-28,90500.0,90400.0,249118.0,16.88,24209,20235,-51136
2016-04-29,90500.0,90700.0,163315.0,16.93,28378,-11584,-17092
2016-05-02,92000.0,88900.0,262957.0,16.6,99836,-90874,-8272
2016-05-03,91400.0,89000.0,454366.0,16.61,50260,-51304,-2040
2016-05-04,89200.0,83300.0,581850.0,15.55,223993,-179073,-48194
2016-05-09,82100.0,80800.0,329033.0,15.08,32803,-57715,25255
2016-05-10,80700.0,81700.0,213501.0,15.25,-27799,38741,-11593
2016-05-11,81400.0,80000.0,268844.0,14.93,75711,-31452,-47305
2016-05-12,79000.0,80300.0,208385.0,14.99,19329,13634,-32970
2016-05-13,80300.0,81300.0,182314.0,15.18,-39983,76931,-37182
2016-05-16,80500.0,80000.0,154950.0,14.93,20830,-13842,-6936
2016-05-17,80900.0,80400.0,130719.0,15.01,-35484,42010,-6513
2016-05-18,80000.0,80000.0,193153.0,14.93,-73598,42724,-24666
2016-05-19,79200.0,77000.0,302372.0,14.37,52771,-19888,-40289
2016-05-20,76000.0,78400.0,143559.0,14.64,-34895,35108,-2700
2016-05-23,77900.0,77800.0,103907.0,14.52,1276,-605,-740
2016-05-24,77500.0,76300.0,112189.0,14.24,5093,3954,-10846
2016-05-25,77300.0,77000.0,155804.0,14.37,-16479,31696,-15196
2016-05-26,77400.0,78200.0,147426.0,14.6,-30708,46533,-15825
2016-05-27,78000.0,80000.0,176578.0,14.93,-33621,69947,-40953
2016-05-30,80000.0,81700.0,199491.0,15.25,-42496,115383,-73020
2016-05-31,81500.0,81300.0,203416.0,15.18,8269,38536,-46955
2016-06-01,81000.0,80900.0,97704.0,15.1,849,-5975,5149
2016-06-02,80900.0,80600.0,142033.0,15.05,597,14074,-15710
2016-06-03,80400.0,79500.0,88238.0,14.84,14103,-2224,-11514
2016-06-07,80000.0,83200.0,192353.0,15.53,-90203,48333,42100
2016-06-08,83200.0,84000.0,186936.0,15.68,-50831,24119,26825
2016-06-09,83500.0,84200.0,245270.0,15.72,-55168,52574,2705
2016-06-10,84300.0,83800.0,88410.0,15.64,-739,-3774,-163
2016-06-13,83300.0,81300.0,67841.0,15.18,14888,2411,-17337
2016-06-14,81000.0,81700.0,75822.0,15.25,-9863,-3091,12968
2016-06-15,81500.0,78700.0,167794.0,14.69,98485,-63647,-34858
2016-06-16,78500.0,79300.0,112562.0,14.8,-27886,-4166,32065
2016-06-17,79700.0,78000.0,113568.0,14.56,35082,-14015,-21625
2016-06-20,78900.0,80900.0,110175.0,15.1,-37136,15151,21640
2016-06-21,80300.0,80000.0,43735.0,14.93,3661,-308,7649
2016-06-22,80100.0,81700.0,108101.0,15.25,-24386,27650,19936
2016-06-23,81500.0,81400.0,137013.0,15.2,21873,-22145,11218
2016-06-24,81700.0,76000.0,342376.0,14.19,78983,-52515,-19837
2016-06-27,73800.0,74200.0,263806.0,13.85,88109,-79175,-7571
2016-06-28,72900.0,74700.0,226629.0,13.95,20791,-2871,-20438
2016-06-29,75700.0,76200.0,209923.0,14.23,-35182,53442,-17314
2016-06-30,77100.0,76000.0,170663.0,14.19,34202,-27284,-9046
2016-07-01,76200.0,77400.0,131023.0,14.45,-48540,60013,-11962
2016-07-04,77000.0,78000.0,104576.0,14.56,-11885,5234,8016
2016-07-05,78100.0,79200.0,96656.0,14.79,-29510,34964,-5477
2016-07-06,78900.0,77500.0,129722.0,14.47,20376,28477,-48857
2016-07-07,78200.0,78200.0,78825.0,14.6,-20106,17159,2705
2016-07-08,77500.0,76900.0,82339.0,14.36,28815,-22322,-4831
2016-07-11,78200.0,79500.0,117000.0,14.84,-79230,31824,49569
2016-07-12,79700.0,79800.0,70611.0,14.9,-29541,1612,27929
2016-07-13,80000.0,79800.0,82661.0,14.9,-13282,-7147,19925
2016-07-14,80300.0,79100.0,99311.0,14.77,19214,-28387,8787
2016-07-15,79500.0,79000.0,135570.0,14.75,7967,576,-8794
2016-07-18,79000.0,79000.0,67599.0,14.75,3741,-3485,-920
2016-07-19,79000.0,77300.0,150723.0,14.43,43226,-31630,-12040
2016-07-20,77400.0,77400.0,143269.0,14.45,26451,32452,-60922
2016-07-21,77500.0,78000.0,465677.0,14.56,13711,176598,-193135
2016-07-22,78200.0,82500.0,483736.0,15.4,-168253,96401,82742
2016-07-25,82600.0,83400.0,171860.0,15.57,-41267,-2965,56235
2016-07-26,82800.0,83700.0,106164.0,15.63,-36206,6919,27588
2016-07-27,84000.0,83000.0,136546.0,15.49,-9930,34173,-23439
2016-07-28,83000.0,83600.0,178873.0,15.61,8831,-13022,3477
2016-07-29,84700.0,84000.0,339674.0,15.68,-42802,-16353,55330
2016-08-01,84300.0,84400.0,222061.0,15.76,-21036,-41562,69812
2016-08-02,83900.0,82500.0,165634.0,15.4,3680,-45031,41640
2016-08-03,82300.0,83200.0,303646.0,15.53,-16898,-136088,152737
2016-08-04,84700.0,85100.0,255219.0,15.89,-51919,-12120,62915
2016-08-05,84900.0,83700.0,163790.0,15.63,10571,-16262,5664
2016-08-08,84200.0,84200.0,112726.0,15.72,-2957,-17546,20800
2016-08-09,83500.0,85600.0,112226.0,15.98,-14764,9594,6410
2016-08-10,85600.0,84000.0,96686.0,15.68,18345,-21120,2775
2016-08-11,83600.0,82900.0,92220.0,15.48,10707,-34856,24911
2016-08-12,83700.0,84700.0,123411.0,15.81,-24064,-20064,44310
2016-08-16,85500.0,83400.0,114383.0,15.57,18759,-9613,-9146
2016-08-17,83500.0,84300.0,82632.0,15.74,-26576,-19549,46913
2016-08-18,84500.0,85000.0,185835.0,15.87,-27377,-52526,83078
2016-08-19,85000.0,86900.0,240746.0,16.22,-35974,9832,25261
2016-08-22,86600.0,85900.0,119937.0,16.04,5711,-13677,6930
2016-08-23,85900.0,85500.0,139087.0,15.96,-8470,19705,-11708
2016-08-24,85500.0,83700.0,184994.0,15.63,8813,-36245,29726
2016-08-25,84000.0,83600.0,148200.0,15.61,9890,-30337,20515
2016-08-26,84000.0,83400.0,155522.0,15.57,-8506,-24775,32984
2016-08-29,83000.0,81600.0,130337.0,15.23,14308,3149,-17233
2016-08-30,82300.0,82300.0,143377.0,15.36,4334,19856,-23822
2016-08-31,82500.0,81100.0,157549.0,15.14,26760,-18743,-8017
2016-09-01,81200.0,81500.0,188014.0,15.21,29151,-13461,-14654
2016-09-02,81200.0,80600.0,186705.0,15.05,50889,-72396,22368
2016-09-05,81100.0,82000.0,97504.0,15.31,-28326,2721,20115
2016-09-06,82400.0,81200.0,108248.0,15.16,25687,-54651,28464
2016-09-07,81100.0,79600.0,127302.0,14.86,27160,-5239,-21921
2016-09-08,79600.0,78400.0,212142.0,14.64,44382,-69613,25231
2016-09-09,78300.0,78200.0,118346.0,14.6,33831,-53224,19393
2016-09-12,77700.0,77300.0,146850.0,14.43,-2256,-18502,20212
2016-09-13,78000.0,76700.0,175426.0,14.32,78993,-60868,-19125
2016-09-19,75400.0,76600.0,147078.0,14.3,25387,-5666,-19946
2016-09-20,76600.0,77100.0,125105.0,14.39,6482,17683,-24618
2016-09-21,76800.0,76900.0,118323.0,14.36,21292,-12248,-9244
2016-09-22,77600.0,78200.0,186060.0,14.6,-15965,-4601,18015
2016-09-23,78900.0,78900.0,86272.0,14.73,-21587,13166,8421
2016-09-26,78800.0,78200.0,60373.0,14.6,-1934,-7427,7277
2016-09-27,78200.0,79600.0,121613.0,14.86,-64605,42615,21990
2016-09-28,79600.0,80400.0,214127.0,15.01,-46510,65833,-19323
2016-09-29,82000.0,83400.0,339949.0,15.57,-136210,126095,10745
2016-09-30,82500.0,82900.0,121894.0,15.48,-18505,37179,-18665
2016-10-04,83100.0,84500.0,185381.0,15.77,-61126,52872,4004
2016-10-05,83600.0,85400.0,158255.0,15.94,-52013,40204,7011
2016-10-06,84500.0,85400.0,147777.0,15.94,-8638,16399,-12615
2016-10-07,84700.0,85600.0,109024.0,15.98,-31325,19608,6728
2016-10-10,86200.0,86000.0,120788.0,16.05,-23687,-10135,29295
2016-10-11,87000.0,88300.0,268807.0,16.48,-144814,110831,34695
2016-10-12,88300.0,86800.0,193085.0,16.2,-16051,35333,-22682
2016-10-13,86100.0,85500.0,99988.0,15.96,2112,-10323,13401
2016-10-14,85600.0,86800.0,83776.0,16.2,-16558,24447,-8081
2016-10-17,87300.0,86500.0,111055.0,16.15,-26,5913,-5872
2016-10-18,86700.0,88000.0,124349.0,16.43,-24874,7493,17400
2016-10-19,87500.0,87300.0,77626.0,16.3,-7694,6446,1465
2016-10-20,87300.0,87200.0,69566.0,16.28,-625,-9301,9925
2016-10-21,87200.0,88100.0,78927.0,16.45,-20747,21174,-934
2016-10-24,88100.0,89500.0,118787.0,16.71,-20874,-5189,26145
2016-10-25,90000.0,89300.0,160090.0,16.67,-1937,15972,-16111
2016-10-26,89300.0,85600.0,265602.0,15.98,67341,-48938,-15941
2016-10-27,84900.0,84500.0,164189.0,15.77,22515,-33642,12208
2016-10-28,84000.0,83500.0,161556.0,15.59,22794,-14181,-8370
2016-10-31,82600.0,81700.0,100774.0,15.25,8815,-10201,1289
2016-11-01,81700.0,83800.0,152183.0,15.64,-20761,22210,-1646
2016-11-02,83600.0,82300.0,116617.0,15.36,-6378,49515,-42748
2016-11-03,83400.0,84100.0,117768.0,15.7,-13739,1304,10005
2016-11-04,84500.0,82900.0,88405.0,15.48,5204,-1951,-3362
2016-11-07,84500.0,83500.0,67823.0,15.59,373,6894,-7838
2016-11-08,84500.0,85400.0,103295.0,15.94,-29037,29689,5586
2016-11-09,85900.0,80000.0,353359.0,14.93,71510,-80839,11418
2016-11-10,81900.0,82500.0,210476.0,15.4,31459,-39504,6989
2016-11-11,82300.0,82400.0,140909.0,15.38,-12204,10001,2203
2016-11-14,81600.0,80800.0,147033.0,15.08,37414,-37647,1015
2016-11-15,80300.0,81800.0,108851.0,15.27,-29662,9453,19947
2016-11-16,82600.0,81400.0,122903.0,15.2,27459,-37393,17016
2016-11-17,80800.0,81400.0,127185.0,15.2,21687,-21080,56
2016-11-18,81100.0,79800.0,147200.0,14.9,61442,-72019,16174
2016-11-21,79200.0,78600.0,91442.0,14.67,25738,-12525,-12008
2016-11-22,79200.0,79200.0,78380.0,14.79,6824,-33977,27910
2016-11-23,79400.0,80700.0,139085.0,15.07,-25060,-50689,75660
2016-11-24,80700.0,78500.0,152257.0,14.65,42376,21603,-64687
