Symbol,JW중외제약_시가(원),JW중외제약_종가(원),JW중외제약_거래량(주),JW중외제약_PER(IFRS-연결),JW중외제약_순매수수량(개인)(주),JW중외제약_순매수수량(기관계)(주),JW중외제약_순매수수량(외국인계)(주)
2006-06-26,37550.0,37600.0,5651.0,33.23,1390,120,0
2006-06-27,37500.0,37550.0,146111.0,33.19,-999,939,120
2006-06-28,36450.0,36400.0,7508.0,32.17,1202,-1702,-1350
2006-06-29,36450.0,37900.0,15520.0,33.5,-6905,7985,-110
2006-06-30,38500.0,38900.0,24460.0,34.38,-10050,-1100,170
2006-07-03,38900.0,38500.0,19532.0,34.03,-2309,-1451,340
2006-07-04,38550.0,38500.0,4950.0,34.03,-600,-2110,250
2006-07-05,38450.0,38850.0,4915.0,34.33,-1900,1530,370
2006-07-06,38050.0,37450.0,8197.0,33.1,2782,-1852,-2250
2006-07-07,37400.0,37100.0,10311.0,32.79,3060,-2470,-790
2006-07-10,35500.0,37300.0,11607.0,32.96,-5300,3990,610
2006-07-11,37900.0,38300.0,12350.0,33.85,-4020,4080,-60
2006-07-12,38100.0,38800.0,21680.0,34.29,-14740,9190,7260
2006-07-13,38800.0,39200.0,16140.0,34.64,-8480,4160,-220
2006-07-14,38800.0,38500.0,14129.0,34.03,-1760,2070,-40
2006-07-18,38100.0,38000.0,9480.0,33.58,-3600,4140,-540
2006-07-19,37550.0,38400.0,12190.0,33.94,-4740,2560,2560
2006-07-20,38950.0,39400.0,20182.0,34.82,-11710,7350,4240
2006-07-21,39250.0,39100.0,5170.0,34.56,-3250,3260,-20
2006-07-24,39000.0,39650.0,12660.0,35.04,-5002,5952,-800
2006-07-25,39950.0,39600.0,6260.0,35.0,-4220,3840,40
2006-07-26,39400.0,38900.0,6021.0,34.38,-2518,2668,-50
2006-07-27,38850.0,39700.0,10580.0,35.09,-7510,4320,3000
2006-07-28,39200.0,39400.0,4940.0,34.82,-1550,480,-10
2006-07-31,39700.0,39600.0,14800.0,35.0,-2880,3070,-220
2006-08-01,38950.0,38500.0,6325.0,34.03,27,833,-920
2006-08-02,38500.0,39100.0,5351.0,34.56,-1809,2179,-430
2006-08-03,38650.0,39000.0,5792.0,34.47,-3100,1630,-530
2006-08-04,38650.0,39000.0,5180.0,34.47,-1671,1621,0
2006-08-07,39000.0,38000.0,9998.0,33.58,4031,-3951,0
2006-08-08,37700.0,38450.0,11652.0,33.98,-865,-3195,0
2006-08-09,38100.0,38200.0,7410.0,33.76,-2445,-305,0
2006-08-10,37700.0,37750.0,9921.0,33.36,-549,-1101,-180
2006-08-11,37900.0,38000.0,8350.0,33.58,-4620,5470,-840
2006-08-14,38400.0,37650.0,6533.0,33.27,-2437,2447,-280
2006-08-16,38000.0,37950.0,10734.0,33.54,-5158,5008,0
2006-08-17,37750.0,38100.0,7930.0,33.67,-1550,1450,70
2006-08-18,37750.0,38450.0,7051.0,33.98,-4559,2569,-30
2006-08-21,38450.0,37900.0,11170.0,33.5,1710,-3990,-710
2006-08-22,38450.0,38050.0,9294.0,33.63,-1262,1602,-480
2006-08-23,38050.0,38000.0,12690.0,33.58,-713,4353,390
2006-08-24,38050.0,38300.0,16702.0,33.85,-2190,1042,670
2006-08-25,38300.0,38500.0,11810.0,34.03,-4370,3890,400
2006-08-28,38900.0,38500.0,19550.0,34.03,-4200,1710,190
2006-08-29,38200.0,37900.0,9070.0,33.5,-250,-2030,20
2006-08-30,38100.0,40400.0,55671.0,35.7,-27186,9978,11680
2006-08-31,40850.0,40500.0,25585.0,35.79,-15630,11820,560
2006-09-01,40500.0,40350.0,15713.0,35.66,2638,-3048,340
2006-09-04,41800.0,39300.0,80976.0,34.73,24930,-25360,-2360
2006-09-05,39300.0,38750.0,14480.0,34.25,1542,-2222,320
2006-09-06,38700.0,39200.0,18518.0,34.64,-2610,-1090,180
2006-09-07,39000.0,39000.0,12896.0,34.47,1581,935,-2810
2006-09-08,39400.0,39100.0,18520.0,34.56,-4350,3290,780
2006-09-11,38650.0,38800.0,11864.0,34.29,-2506,2296,310
2006-09-12,38500.0,38900.0,6850.0,34.38,-1835,145,-350
2006-09-13,38900.0,38500.0,5127.0,34.03,-1600,40,-240
2006-09-14,38500.0,38850.0,38290.0,34.33,1750,-2170,-2450
2006-09-15,38800.0,38500.0,26450.0,34.03,10330,-9350,-550
2006-09-18,38250.0,38550.0,9896.0,34.07,-3713,2103,-190
2006-09-19,38450.0,38000.0,11187.0,33.58,-1560,-720,300
2006-09-20,37900.0,38300.0,5830.0,33.85,-2350,2180,90
2006-09-21,38100.0,37550.0,13168.0,33.19,6855,750,-7685
2006-09-22,37650.0,38050.0,12176.0,33.63,-2857,-2053,4960
2006-09-25,38300.0,38250.0,7410.0,33.8,-4440,4670,-220
2006-09-26,37850.0,38200.0,11360.0,33.76,2430,-1410,-760
2006-09-27,38000.0,38400.0,7164.0,33.94,-2897,1897,-30
2006-09-28,38400.0,38350.0,5170.0,33.89,-2120,-1100,330
2006-09-29,38200.0,38500.0,4925.0,34.03,-3320,3100,500
2006-10-02,38550.0,38700.0,76020.0,34.2,-12400,-32290,40180
2006-10-04,38600.0,38500.0,7111.0,34.03,2661,-2100,-420
2006-10-09,37750.0,36400.0,16730.0,32.17,-4518,6067,-1470
2006-10-10,35800.0,37300.0,8233.0,32.96,-1510,670,790
2006-10-11,36750.0,36900.0,2595.0,32.61,-310,450,-400
2006-10-12,37500.0,36750.0,5491.0,32.48,1180,-2690,410
2006-10-13,38200.0,37800.0,7318.0,33.41,-5380,4610,480
2006-10-16,37550.0,37600.0,2990.0,33.23,-1030,230,-30
2006-10-17,37700.0,37500.0,4070.0,33.14,-590,520,-860
2006-10-18,37750.0,37850.0,11955.0,33.45,-5570,1865,-395
2006-10-19,37750.0,37950.0,5890.0,33.54,-550,640,-100
2006-10-20,37900.0,38100.0,16299.0,33.67,-11361,4751,2740
2006-10-23,38100.0,38100.0,3231.0,33.67,-1369,439,880
2006-10-24,38100.0,38450.0,20750.0,33.98,-12510,2340,5920
2006-10-25,38300.0,38000.0,7986.0,33.58,2588,-3338,230
2006-10-26,38000.0,38400.0,20165.0,33.94,-7845,5485,380
2006-10-27,38550.0,39000.0,27280.0,34.47,-21040,20010,780
2006-10-30,39600.0,39250.0,13659.0,34.69,-3499,-121,20
2006-10-31,39950.0,39600.0,15812.0,35.0,-11650,11210,460
2006-11-01,39350.0,40300.0,33851.0,35.62,-14130,18320,1110
2006-11-02,40300.0,41500.0,59290.0,36.68,-29710,23870,250
2006-11-03,41500.0,41900.0,28750.0,37.03,-20070,21840,-1490
2006-11-06,41600.0,42000.0,32840.0,37.12,-25180,18410,230
2006-11-07,42250.0,41900.0,9201.0,37.03,-4440,1560,-440
2006-11-08,41250.0,41100.0,12343.0,36.32,-7913,6473,-910
2006-11-09,41050.0,41600.0,9207.0,36.77,-5880,4677,813
2006-11-10,41500.0,41900.0,12055.0,37.03,-8312,8462,-170
2006-11-13,41350.0,41950.0,5140.0,37.07,-2460,2710,-350
2006-11-14,41450.0,41800.0,8010.0,36.94,-1120,1080,-20
2006-11-15,41600.0,41000.0,11192.0,36.23,1050,-990,-20
2006-11-16,40500.0,41150.0,8710.0,36.37,-4420,-580,3000
2006-11-17,41550.0,41700.0,13862.0,36.85,-3930,1920,4240
2006-11-20,41650.0,41100.0,7796.0,36.32,-946,1906,-710
2006-11-21,41100.0,41600.0,5880.0,36.77,-2860,1520,-180
2006-11-22,41350.0,42100.0,21350.0,37.21,-11670,8510,50
2006-11-23,42400.0,42250.0,11475.0,37.34,-2946,3216,-250
2006-11-24,41900.0,42350.0,9580.0,37.43,-4340,5240,-80
2006-11-27,42900.0,43200.0,280984.0,38.18,-11149,-44621,9330
2006-11-28,42900.0,44400.0,65450.0,39.24,-30382,28938,-366
2006-11-29,44950.0,46500.0,105516.0,41.1,-53066,72160,-29714
2006-11-30,46450.0,47300.0,57806.0,41.8,-25494,24490,-6436
2006-12-01,47000.0,47200.0,13962.0,41.71,-6871,4081,100
2006-12-04,47200.0,47200.0,21382.0,41.71,-15605,8485,-150
2006-12-05,47200.0,46900.0,11350.0,41.45,-3580,330,3150
2006-12-06,47200.0,45650.0,22687.0,40.34,-5779,5076,-6587
2006-12-07,46500.0,47150.0,23829.0,41.67,-13690,10510,220
2006-12-08,47200.0,47150.0,11130.0,41.67,-7140,7840,-780
2006-12-11,46700.0,46800.0,17313.0,41.36,-7585,285,120
2006-12-12,46300.0,45050.0,7675.0,39.81,-331,-809,-910
2006-12-13,44400.0,45050.0,9469.0,39.81,2929,-1662,-1227
2006-12-14,45050.0,45800.0,17200.0,40.48,85,-6135,7500
2006-12-15,45800.0,46600.0,20219.0,41.18,-3962,-6318,80
2006-12-18,46300.0,46950.0,4930.0,41.49,-1420,940,60
2006-12-19,46950.0,45750.0,16229.0,40.43,-1326,5226,-20
2006-12-20,45750.0,46400.0,16864.0,41.01,4454,1676,650
2006-12-21,46700.0,46850.0,13000.0,41.4,-380,1670,-90
2006-12-22,46700.0,46900.0,21040.0,41.45,-1608,2068,-450
2006-12-26,47200.0,47250.0,18946.0,41.76,420,2270,-2680
2006-12-27,45700.0,46950.0,5824.0,42.53,-1466,-134,-400
2006-12-28,47350.0,47400.0,15807.0,42.94,-7670,770,6800
2007-01-02,47400.0,45750.0,8170.0,32.35,2825,-2805,0
2007-01-03,45750.0,43850.0,29778.0,31.01,1008,-10248,-690
2007-01-04,43900.0,44500.0,22376.0,31.47,-2380,6310,-4890
2007-01-05,44000.0,43500.0,30356.0,30.76,3884,-3343,-10451
2007-01-08,42150.0,42250.0,4197.0,29.88,100,-730,630
2007-01-09,42100.0,42850.0,8661.0,30.3,610,-30,-540
2007-01-10,42300.0,42650.0,10911.0,30.16,220,-3630,-650
2007-01-11,41850.0,41700.0,8521.0,29.49,583,-883,-80
2007-01-12,41700.0,41700.0,14003.0,29.49,8910,-9070,230
2007-01-15,41700.0,42600.0,17711.0,30.13,2991,-3491,-430
2007-01-16,42700.0,41600.0,6022.0,29.42,1850,-2080,-310
2007-01-17,41600.0,40500.0,10854.0,28.64,5190,-4410,1350
2007-01-18,40500.0,39850.0,19261.0,28.18,10711,-7461,430
2007-01-19,39700.0,38500.0,16630.0,27.23,2230,-4080,60
2007-01-22,38150.0,38500.0,11221.0,27.23,-419,-3291,4230
2007-01-23,37850.0,38000.0,3820.0,26.87,-350,220,90
2007-01-24,38050.0,39300.0,3222.0,27.79,-1400,1080,180
2007-01-25,39450.0,39350.0,5200.0,27.83,2330,-2490,-20
2007-01-26,38900.0,39700.0,23670.0,28.07,1010,-1690,100
2007-01-29,40900.0,40000.0,3000.0,28.29,180,-890,-410
2007-01-30,39600.0,40200.0,4900.0,28.43,830,350,-200
2007-01-31,39800.0,39500.0,30522.0,27.93,13108,-10648,-6310
2007-02-01,38950.0,38200.0,15711.0,27.01,8390,-8280,-180
2007-02-02,38700.0,39000.0,10912.0,27.58,850,-590,-180
2007-02-05,38500.0,39000.0,4930.0,27.58,540,-240,-270
2007-02-06,39600.0,39400.0,9550.0,27.86,2110,-2150,-20
2007-02-07,39900.0,39450.0,21110.0,27.9,3900,600,50
2007-02-08,39050.0,40000.0,11880.0,28.29,-1140,1030,70
2007-02-09,40000.0,40600.0,22529.0,28.71,-53,8913,150
2007-02-12,40600.0,40250.0,14391.0,28.46,911,-2861,2440
2007-02-13,39750.0,40000.0,13243.0,28.29,-137,4117,-1410
2007-02-14,39800.0,39800.0,10456.0,28.15,1620,950,280
2007-02-15,39600.0,39650.0,10716.0,28.04,729,-2069,2140
2007-02-16,40000.0,39100.0,21594.0,27.65,10541,-14561,3680
2007-02-20,38800.0,38800.0,24758.0,27.44,11840,-13800,5360
2007-02-21,38800.0,38500.0,78477.0,27.23,16598,-10128,-5320
2007-02-22,38500.0,38550.0,32305.0,27.26,19145,-8055,-1800
2007-02-23,39000.0,39650.0,22520.0,28.04,60,280,30
2007-02-26,39300.0,39300.0,39285.0,27.79,10330,16260,-22890
2007-02-27,39000.0,40000.0,19730.0,28.29,-1100,2600,-4630
2007-02-28,37600.0,40750.0,44623.0,28.82,-16206,11436,-1770
2007-03-02,40600.0,39800.0,10890.0,28.15,5398,-680,-4568
2007-03-05,39800.0,38350.0,23959.0,27.12,10036,-6196,-1420
2007-03-06,38350.0,37850.0,32782.0,26.77,21060,-15380,-80
2007-03-07,38050.0,37350.0,27780.0,26.41,7670,-7280,-370
2007-03-08,37350.0,37800.0,33550.0,26.73,14380,-8810,1840
2007-03-09,37900.0,37450.0,25207.0,26.48,11704,-1862,-7132
2007-03-12,37500.0,37400.0,19224.0,26.45,12071,-8511,-3560
2007-03-13,37450.0,37150.0,19396.0,26.27,11176,-8896,-2160
2007-03-14,36500.0,37050.0,14444.0,26.2,-616,-1454,30
2007-03-15,36850.0,37200.0,27123.0,26.31,4973,2067,-3880
2007-03-16,37650.0,38500.0,37777.0,27.23,7252,3548,-10590
2007-03-19,38000.0,38800.0,23410.0,27.44,5740,2930,-6030
2007-03-20,38850.0,38600.0,29490.0,27.3,1060,-3260,2200
2007-03-21,38600.0,38800.0,33652.0,27.44,5852,-2982,-4610
2007-03-22,38800.0,39000.0,12001.0,27.58,1440,3330,-4830
2007-03-23,39300.0,39150.0,8720.0,27.69,-3270,3670,-300
2007-03-26,39150.0,39000.0,7336.0,27.58,-686,1436,-1130
2007-03-27,39250.0,38900.0,19951.0,27.51,5781,2379,-8450
2007-03-28,39000.0,38350.0,11170.0,27.12,3158,-2578,-580
2007-03-29,38700.0,40000.0,22520.0,28.29,-11860,4400,-230
2007-03-30,40000.0,41000.0,30081.0,28.99,-16090,11150,-1340
2007-04-02,41200.0,39800.0,53767.0,28.15,-22880,24440,-3600
2007-04-03,39000.0,38500.0,45981.0,27.23,-9063,10173,-910
2007-04-04,38100.0,38000.0,52775.0,26.87,-4080,8870,-4980
2007-04-05,37700.0,39100.0,53070.0,27.65,20318,-15068,-5550
2007-04-06,39100.0,38900.0,27456.0,27.51,2277,4973,-7750
2007-04-09,38800.0,38250.0,18385.0,27.05,7722,-1702,-5840
2007-04-10,38700.0,37700.0,25801.0,26.66,13567,-4044,-4620
2007-04-11,37800.0,38300.0,39093.0,27.08,17405,-8393,-8352
2007-04-12,38000.0,38000.0,31213.0,26.87,12763,-4753,-8050
2007-04-13,37950.0,38100.0,20324.0,26.94,-1456,4916,-3500
2007-04-16,38100.0,38900.0,73119.0,27.51,-1436,3636,2440
2007-04-17,39000.0,39500.0,58316.0,27.93,-2687,1247,-260
2007-04-18,39400.0,39700.0,29923.0,28.07,-3897,97,5610
2007-04-19,39450.0,38900.0,16965.0,27.51,7534,-6425,-320
2007-04-20,39150.0,39500.0,45673.0,27.93,624,-3401,6300
2007-04-23,39300.0,39800.0,24689.0,28.15,-6741,6751,44
2007-04-24,39350.0,40150.0,27431.0,28.39,-9838,7068,4020
2007-04-25,40500.0,39650.0,30015.0,28.04,7338,3762,-1680
2007-04-26,39750.0,40200.0,33862.0,28.43,-8492,13092,4800
2007-04-27,40700.0,39850.0,14473.0,28.18,-3527,-1043,4810
2007-04-30,39850.0,39400.0,10440.0,27.86,-2950,2920,90
2007-05-02,39850.0,40550.0,36870.0,28.68,-7324,1214,2280
2007-05-03,40150.0,39600.0,17889.0,28.0,3176,-4196,990
2007-05-04,39550.0,40250.0,20822.0,28.46,1563,-2733,1170
2007-05-07,40050.0,39800.0,15192.0,28.15,992,-722,-270
2007-05-08,39900.0,39000.0,17074.0,27.58,5944,-3446,-2468
2007-05-09,39200.0,41000.0,65092.0,28.99,-26704,18294,3230
2007-05-10,42000.0,40450.0,47736.0,28.6,-2747,777,-870
2007-05-11,41000.0,42450.0,234390.0,30.02,808,99512,240
2007-05-14,43200.0,41600.0,78810.0,29.42,28400,-7630,-2940
2007-05-15,41400.0,42000.0,196914.0,29.7,6505,73925,2510
2007-05-16,43450.0,42000.0,163320.0,29.7,71023,-45093,1600
2007-05-17,42100.0,43100.0,90897.0,30.48,-19890,15740,4360
2007-05-18,43100.0,43950.0,75627.0,31.08,11953,-12793,-1090
2007-05-21,43950.0,45750.0,94045.0,32.35,-20489,8319,-300
2007-05-22,46700.0,46400.0,144513.0,32.81,-3043,13083,-6430
2007-05-23,46700.0,45400.0,121809.0,32.11,39058,-4338,-14480
2007-05-25,45500.0,46650.0,79562.0,32.99,-6083,3343,2760
2007-05-28,46600.0,47900.0,60598.0,33.87,-28670,23380,1860
2007-05-29,47950.0,48200.0,65301.0,34.09,-597,-2643,-890
2007-05-30,47800.0,48400.0,62743.0,34.23,-7242,1672,3910
2007-05-31,49000.0,49000.0,68321.0,34.65,-11683,15483,-1140
2007-06-01,48500.0,47200.0,60967.0,33.38,-250,750,240
2007-06-04,47000.0,44300.0,198135.0,31.33,64575,-52221,-2210
