Symbol,SK하이닉스_시가(원),SK하이닉스_종가(원),SK하이닉스_거래량(주),SK하이닉스_PER(IFRS-연결),SK하이닉스_순매수수량(개인)(주),SK하이닉스_순매수수량(기관계)(주),SK하이닉스_순매수수량(외국인계)(주)
2014-10-29,46350.0,47000.0,2638547.0,11.62,-750675,-131021,901478
2014-10-30,47300.0,47200.0,2924313.0,11.67,-803633,-208366,1085375
2014-10-31,47550.0,47450.0,2577692.0,11.73,-490920,-239607,756396
2014-11-03,48000.0,48050.0,2388430.0,11.88,-700300,220231,493731
2014-11-04,48300.0,47450.0,1888587.0,11.73,-152063,109591,58667
2014-11-05,47850.0,47200.0,1617220.0,11.67,76533,123761,-161997
2014-11-06,47750.0,47950.0,1555748.0,11.86,-456580,-167748,643271
2014-11-07,47950.0,47400.0,1624430.0,11.72,180669,-205871,40041
2014-11-10,47500.0,47550.0,1583801.0,11.76,-188246,-175034,378224
2014-11-11,48000.0,47600.0,1558513.0,11.77,-151949,-478966,596617
2014-11-12,47900.0,48100.0,1960104.0,11.89,-508250,33886,483516
2014-11-13,48350.0,48100.0,1421799.0,11.89,-172841,-282965,499656
2014-11-14,48500.0,49200.0,2592089.0,12.16,-857357,-38147,971525
2014-11-17,49200.0,45900.0,5493082.0,11.35,1596702,-705345,-931605
2014-11-18,46500.0,46400.0,2798997.0,11.47,-242199,-151683,387007
2014-11-19,47400.0,47150.0,1813849.0,11.66,-250359,-282241,532672
2014-11-20,47000.0,47250.0,1104697.0,11.68,-254509,57534,199282
2014-11-21,47450.0,46450.0,1839020.0,11.48,211042,-293737,91643
2014-11-24,47250.0,47100.0,1416719.0,11.65,-362480,-30508,420639
2014-11-25,48400.0,48500.0,2680733.0,11.99,-912553,-6270,927616
2014-11-26,48600.0,48600.0,914772.0,12.02,-237825,7242,235512
2014-11-27,48700.0,47850.0,1558962.0,11.83,43496,-23519,-30038
2014-11-28,48050.0,48050.0,1131555.0,11.88,-137897,25461,106401
2014-12-01,48050.0,47950.0,1444205.0,11.86,-150326,191719,-43971
2014-12-02,47850.0,47700.0,1417999.0,11.79,-55224,-177778,237076
2014-12-03,48300.0,48050.0,1199173.0,11.88,-46710,-26571,70243
2014-12-04,48600.0,48700.0,1438113.0,12.04,-576036,339492,251329
2014-12-05,48800.0,48350.0,1335134.0,11.95,-73460,-141393,215959
2014-12-08,49000.0,48650.0,2243336.0,12.03,-337300,-171655,509419
2014-12-09,48800.0,49450.0,2775375.0,12.23,-731094,265669,461344
2014-12-10,49100.0,48850.0,1590462.0,12.08,86539,-119518,10704
2014-12-11,48300.0,47200.0,2702767.0,11.67,688853,-3265,-706201
2014-12-12,47300.0,47550.0,1602103.0,11.76,185165,-290794,110824
2014-12-15,47100.0,47650.0,1182288.0,11.78,9298,53738,-68828
2014-12-16,47150.0,46500.0,2486899.0,11.5,304538,-35163,-273693
2014-12-17,46500.0,46700.0,1652948.0,11.55,-120555,241887,-110832
2014-12-18,47600.0,47700.0,1542575.0,11.79,-462895,4273,465413
2014-12-19,48500.0,48500.0,1910410.0,11.99,-458535,133812,341361
2014-12-22,48000.0,48250.0,1159184.0,11.93,1739,26966,-26576
2014-12-23,48050.0,47450.0,1169038.0,11.73,173321,205521,-376485
2014-12-24,47100.0,47800.0,842562.0,11.82,-275616,127434,148013
2014-12-26,47600.0,47000.0,1474213.0,11.62,-224557,193230,42142
2014-12-29,47100.0,48050.0,1750952.0,11.88,-27296,-410855,475439
2014-12-30,48300.0,47750.0,1159390.0,11.81,55573,20081,-73297
2015-01-02,47950.0,47750.0,1155944.0,8.28,243833,-199017,-46536
2015-01-05,48050.0,47650.0,1409146.0,8.26,204950,-435652,219134
2015-01-06,47000.0,47500.0,1661196.0,8.24,7276,21408,-40268
2015-01-07,46700.0,47400.0,1821266.0,8.22,109165,17854,-123044
2015-01-08,48250.0,49950.0,5006675.0,8.66,-1577493,194087,1402173
2015-01-09,50700.0,49700.0,3313929.0,8.62,-665862,-133637,785420
2015-01-12,50000.0,50300.0,1709997.0,8.72,-189612,23130,135478
2015-01-13,48500.0,49000.0,3047952.0,8.5,652676,-36490,-664763
2015-01-14,48900.0,48900.0,2241954.0,8.48,186846,-128601,-20123
2015-01-15,48900.0,49500.0,1468474.0,8.58,-41415,95696,-48470
2015-01-16,48450.0,47450.0,4820176.0,8.23,1873500,124591,-2063944
2015-01-19,47500.0,47000.0,3180759.0,8.15,1124360,7982,-1147454
2015-01-20,47250.0,47050.0,2211331.0,8.16,503874,439698,-944161
2015-01-21,47500.0,48050.0,2156709.0,8.33,-497291,11491,502753
2015-01-22,48100.0,47000.0,2905955.0,8.15,835096,-571581,-329054
2015-01-23,47600.0,47500.0,1572903.0,8.24,-262815,-124565,377915
2015-01-26,47250.0,48250.0,1410144.0,8.37,-415860,176398,235593
2015-01-27,49350.0,49150.0,2292330.0,8.52,-758058,139668,619168
2015-01-28,49150.0,49200.0,2333159.0,8.53,4205,242496,-205831
2015-01-29,48500.0,47400.0,5020783.0,8.22,2153562,-1299877,-858077
2015-01-30,48000.0,47650.0,2743159.0,8.26,120461,-620472,510380
2015-02-02,47300.0,46600.0,3258140.0,8.08,1142997,-961445,-175882
2015-02-03,46450.0,46700.0,2513399.0,8.1,64626,-476614,402709
2015-02-04,47400.0,47300.0,1823018.0,8.2,-199456,-126684,330339
2015-02-05,47300.0,47150.0,1984849.0,8.18,167676,-364067,185182
2015-02-06,47100.0,45500.0,4547785.0,7.89,1604717,-662858,-976229
2015-02-09,45300.0,45200.0,2741040.0,7.84,230459,-79680,-166760
2015-02-10,45250.0,45150.0,2254222.0,7.83,261368,24727,-308061
2015-02-11,45900.0,46850.0,3231887.0,8.12,-972207,182982,832809
2015-02-12,47450.0,46650.0,1903965.0,8.09,-175731,83827,92567
2015-02-13,47000.0,47050.0,1354556.0,8.16,-357931,75754,280934
2015-02-16,47550.0,47500.0,1534022.0,8.24,-509165,-25365,537208
2015-02-17,47350.0,46450.0,1677139.0,8.06,551184,-204568,-320000
2015-02-23,46500.0,47200.0,2273267.0,8.19,-376406,-222746,599384
2015-02-24,47900.0,47600.0,1880503.0,8.25,-811181,-82456,894322
2015-02-25,47200.0,46500.0,2633709.0,8.06,968848,-645129,-272119
2015-02-26,46750.0,47100.0,1938544.0,8.17,-495901,-256870,758968
2015-02-27,47000.0,46600.0,2344677.0,8.08,414217,-593089,189133
2015-03-02,46850.0,46850.0,2246166.0,8.12,56713,-616427,562385
2015-03-03,47150.0,47300.0,2100433.0,8.2,-587214,-203591,794361
2015-03-04,47300.0,45900.0,4160256.0,7.96,1480837,-1632566,157327
2015-03-05,45650.0,45500.0,2214809.0,7.89,893869,-766058,-163622
2015-03-06,46050.0,46200.0,1877771.0,8.01,-321839,-703344,1046263
2015-03-09,45450.0,45100.0,3175721.0,7.82,1503465,-1623230,109766
2015-03-10,45200.0,44150.0,5232109.0,7.66,1081458,-1137706,54380
2015-03-11,43500.0,43400.0,4527681.0,7.53,830606,-596012,-252748
2015-03-12,43400.0,43250.0,3929253.0,7.5,528117,-775942,238811
2015-03-13,43350.0,44100.0,1962212.0,7.65,-218066,101350,114293
2015-03-16,44400.0,45800.0,4031380.0,7.94,-907963,1032313,-134147
2015-03-17,46100.0,46250.0,2790117.0,8.02,-657962,24231,596543
2015-03-18,46250.0,46250.0,2790286.0,8.02,-454999,10198,505533
2015-03-19,46950.0,46400.0,1983215.0,8.05,-477312,-191241,696834
2015-03-20,46450.0,46850.0,1948819.0,8.12,-580210,-24352,625869
2015-03-23,47100.0,48150.0,3781841.0,8.35,-2364839,541527,1857155
2015-03-24,47700.0,48000.0,2155547.0,8.32,-304326,41661,263757
2015-03-25,48000.0,48300.0,1830867.0,8.38,-504254,19957,481282
2015-03-26,47250.0,47000.0,4469503.0,8.15,226889,376637,-608062
2015-03-27,46150.0,45800.0,4492231.0,7.94,1503209,-491322,-1087235
2015-03-30,46000.0,45500.0,2776997.0,7.89,509784,-617017,102227
2015-03-31,46300.0,45550.0,2399612.0,7.9,160263,-182122,43755
2015-04-01,45950.0,45000.0,2051147.0,7.8,325795,-211976,-136427
2015-04-02,44550.0,44800.0,3148519.0,7.77,544239,94756,-646811
2015-04-03,44300.0,44200.0,2834100.0,7.67,1415015,-1019778,-373506
2015-04-06,44450.0,44750.0,2068077.0,7.76,-71811,87784,-32689
2015-04-07,45000.0,43950.0,3691912.0,7.62,1165455,-695237,-537310
2015-04-08,43900.0,42600.0,5694496.0,7.39,1907508,-910406,-919533
2015-04-09,42000.0,41900.0,5892744.0,7.27,1384207,-951113,-454677
2015-04-10,42850.0,43600.0,6518647.0,7.56,-700422,459770,259678
2015-04-13,44400.0,44200.0,3362917.0,7.67,-273460,-196079,468245
2015-04-14,44250.0,44000.0,2134645.0,7.63,-56791,-329634,386527
2015-04-15,44000.0,44300.0,2146331.0,7.68,-52183,-437737,490826
2015-04-16,44750.0,44500.0,2096120.0,7.72,-224964,36093,178408
2015-04-17,44700.0,44550.0,2153757.0,7.73,-249302,-276661,543634
2015-04-20,44100.0,44250.0,2355455.0,7.67,84706,-378703,282083
2015-04-21,44600.0,45150.0,3270598.0,7.83,-725261,-134410,879332
2015-04-22,45700.0,45250.0,3816002.0,7.85,-1346771,63850,1303766
2015-04-23,46400.0,45800.0,4995010.0,7.94,-624647,-292725,1082507
2015-04-24,46700.0,47200.0,4400132.0,8.19,-1925004,482198,1468123
2015-04-27,47300.0,45800.0,3688453.0,7.94,545599,-838012,283601
2015-04-28,46150.0,46950.0,2311231.0,8.14,-1008849,51614,961093
2015-04-29,47050.0,46900.0,2422884.0,8.13,-402918,20673,406516
2015-04-30,46900.0,46150.0,2419318.0,8.0,154187,-344898,251454
2015-05-04,46500.0,46800.0,2239896.0,8.12,-444560,-201383,643971
2015-05-06,46300.0,45300.0,3291950.0,7.86,766202,-881170,106419
2015-05-07,44850.0,45900.0,2142745.0,7.96,-316407,-53606,361806
2015-05-08,45300.0,45950.0,1695019.0,7.97,-395828,-167662,580629
2015-05-11,46100.0,46300.0,1592730.0,8.03,-401160,118333,291104
2015-05-12,46300.0,46050.0,2364231.0,7.99,-70245,383278,-273993
2015-05-13,46100.0,45250.0,1896100.0,7.85,594013,-284073,-284201
2015-05-14,45650.0,45550.0,1889682.0,7.9,77727,-402253,338478
2015-05-15,45750.0,45300.0,1215027.0,7.86,-7724,-226565,257391
2015-05-18,45100.0,45450.0,2195599.0,7.88,-21677,-28550,76338
2015-05-19,45650.0,46100.0,1510095.0,7.99,-466382,183048,279345
2015-05-20,46500.0,46850.0,1784488.0,8.12,-730206,87758,656096
2015-05-21,47000.0,46350.0,1880002.0,8.04,-57178,244557,-185939
2015-05-22,46750.0,47850.0,3953338.0,8.3,-1721871,935960,851989
2015-05-26,48500.0,48000.0,3594626.0,8.32,-1065209,34128,1101641
2015-05-27,48000.0,48450.0,3441135.0,8.4,-635639,90431,542326
2015-05-28,49450.0,49650.0,5512264.0,8.61,-1978166,322249,1621505
2015-05-29,49350.0,51100.0,6512595.0,8.86,-1960374,819333,1124011
2015-06-01,50600.0,50600.0,4623131.0,8.78,-82000,-763009,837051
2015-06-02,50700.0,51200.0,2173205.0,8.88,-490283,407692,170814
2015-06-03,51000.0,49800.0,2724813.0,8.64,-160953,247203,-79449
2015-06-04,49500.0,48300.0,3262007.0,8.38,644975,-547052,-105523
2015-06-05,48300.0,49050.0,2134371.0,8.51,-359898,-86264,443458
2015-06-08,48600.0,48050.0,1954503.0,8.33,393751,206761,-605314
2015-06-09,47750.0,48000.0,2168902.0,8.32,192857,15676,-228592
2015-06-10,48000.0,47500.0,2649918.0,8.24,326885,-463716,126492
2015-06-11,47800.0,47100.0,2696182.0,8.17,261478,-422297,129303
2015-06-12,47750.0,46550.0,2307036.0,8.07,454425,-123479,-366229
2015-06-15,46550.0,46150.0,1775422.0,8.0,351934,-79756,-269051
2015-06-16,45250.0,44200.0,6161260.0,7.67,1664007,-87796,-1576379
2015-06-17,44250.0,44950.0,3461566.0,7.8,100271,-183278,80202
2015-06-18,44900.0,44300.0,2225236.0,7.68,308952,-83001,-252542
2015-06-19,44350.0,43550.0,3858378.0,7.55,698251,272128,-925366
2015-06-22,43800.0,43850.0,2843715.0,7.6,589146,106807,-690156
2015-06-23,44350.0,44150.0,2676531.0,7.66,540954,222357,-764920
2015-06-24,44250.0,43350.0,2694795.0,7.52,946913,-234677,-731855
2015-06-25,43100.0,43100.0,3270655.0,7.47,689851,-123616,-600000
2015-06-26,41550.0,42000.0,7935060.0,7.28,2402911,-931828,-1616913
2015-06-29,41000.0,42600.0,4892150.0,7.39,-124847,583447,-402561
2015-06-30,42650.0,42300.0,2598797.0,7.34,390325,161247,-567232
2015-07-01,42800.0,42800.0,2126825.0,7.42,195422,164307,-364167
2015-07-02,43000.0,42100.0,2592544.0,7.3,429212,-84179,-346449
2015-07-03,42700.0,42650.0,2903385.0,7.4,112078,-508141,368540
2015-07-06,42000.0,40750.0,4533535.0,7.07,1282658,-337588,-951009
2015-07-07,41200.0,41350.0,3183795.0,7.17,-48039,199480,-152060
2015-07-08,41100.0,40900.0,3335846.0,7.09,88744,8141,-123881
2015-07-09,40400.0,40950.0,3018029.0,7.1,71766,580413,-685119
2015-07-10,41250.0,40850.0,2738522.0,7.08,182183,-75157,-121660
2015-07-13,41450.0,40550.0,3707444.0,7.03,823141,-199017,-625732
2015-07-14,40600.0,37850.0,15180511.0,6.56,3868881,-2194160,-1713773
2015-07-15,38400.0,39300.0,8281669.0,6.82,-1568426,-236256,1822732
2015-07-16,39000.0,39450.0,2373825.0,6.84,-213095,74184,153815
2015-07-17,39500.0,39950.0,3352178.0,6.93,-625504,611213,6413
2015-07-20,40150.0,38650.0,2535208.0,6.7,706442,66152,-775153
2015-07-21,38950.0,39050.0,2531422.0,6.77,369367,-355625,1966
2015-07-22,39000.0,38200.0,3986610.0,6.62,995137,-34892,-965291
2015-07-23,40000.0,39000.0,8215778.0,6.76,527138,-451465,-377759
2015-07-24,39250.0,38550.0,3411382.0,6.69,252534,-269125,-289524
2015-07-27,38500.0,37250.0,4142170.0,6.46,462180,-316019,-551920
2015-07-28,36500.0,37100.0,3657208.0,6.43,52126,268253,-774945
2015-07-29,37450.0,37000.0,3040352.0,6.42,37524,41470,-499419
2015-07-30,36550.0,34500.0,9328208.0,5.98,692739,-493660,-718845
2015-07-31,34800.0,37100.0,7074785.0,6.43,-1632528,-608107,1295495
2015-08-03,36500.0,35950.0,5481242.0,6.23,603286,-989109,-183283
2015-08-04,35450.0,37250.0,4060733.0,6.46,-150305,-159442,117657
2015-08-05,37850.0,37300.0,3330999.0,6.47,264888,-443368,-329929
2015-08-06,37750.0,36100.0,3888988.0,6.26,591840,-460763,-803869
2015-08-07,35650.0,36200.0,3381532.0,6.28,-34671,-479150,-170755
2015-08-10,36200.0,36300.0,1336480.0,6.3,-77321,-129576,-16042
2015-08-11,36300.0,36100.0,2890084.0,6.26,28414,-320683,-315982
2015-08-12,35600.0,35800.0,2824462.0,6.21,155759,219148,-711153
2015-08-13,35900.0,36900.0,2748437.0,6.4,-362775,-157946,-114060
2015-08-17,37300.0,35650.0,3808016.0,6.18,1324896,-210609,-1555921
2015-08-18,35800.0,35050.0,4706366.0,6.08,365673,-380042,-551491
2015-08-19,34500.0,33000.0,8813242.0,5.72,1489205,372760,-2573631
2015-08-20,33050.0,33050.0,4588759.0,5.73,-166224,156933,-1191708
2015-08-21,31400.0,32000.0,6084203.0,5.55,-328808,1145172,-1786562
2015-08-24,31600.0,31050.0,8593829.0,5.38,1325410,1253026,-3439638
2015-08-25,31300.0,33500.0,11821629.0,5.81,-24492,1815250,-1942368
2015-08-26,33500.0,33450.0,6534943.0,5.8,1280770,507005,-2301488
2015-08-27,34200.0,35500.0,7063277.0,6.16,-625155,-473797,769173
2015-08-28,36550.0,36900.0,7382006.0,6.4,-329108,-753088,576096
2015-08-31,36850.0,35800.0,4408499.0,6.21,596772,-518345,-587738
2015-09-01,35150.0,34400.0,6442285.0,5.97,589515,-1565596,-6871
2015-09-02,33500.0,34350.0,4161070.0,5.96,245593,-664827,-512694
2015-09-03,34850.0,35400.0,4222565.0,6.14,-557169,-75103,477826
2015-09-04,35500.0,34850.0,2438126.0,6.04,-95123,18051,-240623
2015-09-07,34800.0,34750.0,1624613.0,6.03,-27143,-27685,-33564
2015-09-08,35000.0,34750.0,1494929.0,6.03,34633,-150494,-53776
2015-09-09,35800.0,36000.0,3035809.0,6.24,-494626,223462,230424
2015-09-10,35400.0,35950.0,3079224.0,6.23,-24646,138909,-221314
2015-09-11,35450.0,35000.0,3242067.0,6.07,668747,-837047,-253392
2015-09-14,35300.0,34600.0,2163452.0,6.0,183491,-319085,-433199
2015-09-15,34500.0,33600.0,3880824.0,5.83,734684,-242785,-1017004
2015-09-16,33800.0,35100.0,3876376.0,6.09,-804717,97397,614645
2015-09-17,35750.0,36150.0,4734065.0,6.27,-1266745,-154950,1455278
2015-09-18,36400.0,35750.0,3267741.0,6.2,306374,-276688,-41243
2015-09-21,35200.0,34800.0,2538367.0,6.04,418489,-529074,-388621
2015-09-22,34900.0,34900.0,2004067.0,6.05,139267,-157596,3204
2015-09-23,34500.0,34700.0,1641929.0,6.02,-77081,46716,-12467
2015-09-24,34900.0,33850.0,4172759.0,5.87,1312347,-482003,-1717957
2015-09-25,33750.0,34350.0,2813254.0,5.96,303341,-117168,-751596
2015-09-30,33700.0,33550.0,4158644.0,5.82,1046997,-75074,-1449603
2015-10-01,33750.0,33700.0,3667742.0,5.84,385584,-198375,-736755
2015-10-02,34200.0,34550.0,3052650.0,5.99,-741578,301882,396336
2015-10-05,35250.0,35350.0,4367169.0,6.13,-810844,176943,404724
2015-10-06,36300.0,37200.0,5944141.0,6.45,-1884029,874947,1351848
2015-10-07,37050.0,37300.0,3879936.0,6.47,-415546,818909,-408585
2015-10-08,38000.0,37550.0,3824312.0,6.51,-259178,203266,36057
2015-10-12,37550.0,36850.0,2519174.0,6.39,416452,-554253,139904
2015-10-13,36800.0,36000.0,2961513.0,6.24,688252,-876010,179278
2015-10-14,36300.0,36400.0,3720738.0,6.31,324331,-1141462,805960
2015-10-15,35950.0,36750.0,2943506.0,6.37,-180368,-219959,309047
2015-10-16,36900.0,36100.0,1899386.0,6.26,260956,-52983,-211939
2015-10-19,36150.0,35750.0,1967828.0,6.2,426195,-37137,-359493
2015-10-20,36000.0,35700.0,2686193.0,6.19,413477,-116473,-371697
2015-10-21,35000.0,33650.0,9957394.0,5.84,5418530,-2379303,-3094261
2015-10-22,33200.0,31950.0,10914420.0,5.54,4109888,-1081514,-2994347
2015-10-23,32400.0,32100.0,6341772.0,5.57,5991,-147654,132735
2015-10-26,32350.0,32900.0,3326112.0,5.71,-436044,206012,237766
2015-10-27,32100.0,32150.0,3535671.0,5.58,966742,-129164,-860822
2015-10-28,32150.0,31450.0,4322506.0,5.45,1319285,-163801,-1150669
2015-10-29,31700.0,31450.0,4273016.0,5.45,807935,114260,-925305
2015-10-30,31150.0,30700.0,4640184.0,5.32,1470458,-151793,-1399802
2015-11-02,30700.0,32150.0,4493014.0,5.58,-553959,-122410,617160
2015-11-03,32500.0,31900.0,4453120.0,5.53,320702,72966,-564564
2015-11-04,32500.0,32600.0,3276995.0,5.65,-595574,-236286,832475
2015-11-05,32350.0,32650.0,1928001.0,5.66,-323566,61996,230987
2015-11-06,32350.0,31200.0,5219855.0,5.41,1914820,-1073982,-920212
2015-11-09,30900.0,31250.0,3563095.0,5.42,119693,341271,-506468
2015-11-10,30850.0,31150.0,2724051.0,5.4,59015,263346,-214207
2015-11-11,30700.0,31000.0,2898877.0,5.38,201941,-26058,-176143
2015-11-12,30950.0,30700.0,1537585.0,5.32,351283,-99750,-237155
2015-11-13,30500.0,31150.0,1962129.0,5.4,-195038,206122,-15569
2015-11-16,30600.0,30500.0,2351453.0,5.29,171537,238871,-416398
2015-11-17,31050.0,30600.0,1935683.0,5.31,351695,20147,-371572
2015-11-18,30600.0,30550.0,3137103.0,5.3,21762,-294994,253680
2015-11-19,30800.0,31200.0,2525784.0,5.41,-396158,-14677,405209
2015-11-20,31500.0,31000.0,2097039.0,5.38,205221,-112273,-92396
2015-11-23,31150.0,30650.0,2430154.0,5.32,504452,-204812,-299950
2015-11-24,30600.0,30200.0,3308696.0,5.24,1055343,-182964,-872672
2015-11-25,30400.0,31900.0,6941459.0,5.53,-1484588,172127,1378353
2015-11-26,32400.0,32750.0,13223992.0,5.68,-3869921,3168361,760313
2015-11-27,33200.0,32000.0,3890920.0,5.55,378046,71146,-456722
2015-11-30,32050.0,31600.0,3917877.0,5.48,709247,13167,-739082
2015-12-01,31650.0,31350.0,3752942.0,5.44,961822,15390,-952865
2015-12-02,31550.0,31200.0,2731791.0,5.41,564776,43846,-622954
2015-12-03,31050.0,31150.0,1730137.0,5.4,417146,-117995,-306270
2015-12-04,30700.0,31200.0,2125421.0,5.41,-122676,2855,95326
2015-12-07,31450.0,30700.0,2238378.0,5.32,378870,-200208,-243735
2015-12-08,30500.0,30200.0,2483443.0,5.24,735066,-185886,-536125
2015-12-09,30100.0,30250.0,1524501.0,5.25,119916,1874,-116018
2015-12-10,30200.0,30300.0,3145787.0,5.25,494833,-471914,-88589
2015-12-11,30200.0,29850.0,2725258.0,5.18,491066,-314446,-184074
2015-12-14,29000.0,29000.0,3669577.0,5.03,55843,109283,-100434
2015-12-15,29050.0,29400.0,2006190.0,5.1,-323077,182275,141679
2015-12-16,30050.0,30400.0,2601080.0,5.27,-475016,722310,-219242
2015-12-17,30250.0,30250.0,2210682.0,5.25,109540,-81135,-29920
2015-12-18,29800.0,30600.0,2854920.0,5.31,-354626,5374,345846
2015-12-21,30450.0,30500.0,1576561.0,5.29,-70003,-28999,98693
2015-12-22,31000.0,32200.0,6861264.0,5.58,-2806613,-133741,2981015
2015-12-23,32100.0,32700.0,5331047.0,5.67,-1593906,133553,1493075
2015-12-24,32950.0,31700.0,3624175.0,5.5,-646263,-612316,1222634
