Symbol,삼성화재_시가(원),삼성화재_종가(원),삼성화재_거래량(주),삼성화재_PER(IFRS-연결),삼성화재_순매수수량(개인)(주),삼성화재_순매수수량(기관계)(주),삼성화재_순매수수량(외국인계)(주)
2010-03-18,193500.0,190000.0,440629.0,16.05,117730,-128010,33541
2010-03-19,191500.0,191000.0,196544.0,16.13,18939,-27852,9081
2010-03-22,190000.0,188500.0,181618.0,15.92,43513,-22964,-15942
2010-03-23,188500.0,190000.0,171406.0,16.05,25250,-35301,5703
2010-03-24,192500.0,190000.0,169513.0,16.05,14427,45584,-64965
2010-03-25,191000.0,192000.0,138381.0,16.22,-17845,-9384,33796
2010-03-26,191000.0,191500.0,153945.0,16.17,25375,-23295,3065
2010-03-29,189500.0,190000.0,144164.0,16.05,2668,-29037,33092
2010-03-30,189000.0,188000.0,236713.0,15.88,27952,-13028,-12860
2010-03-31,187000.0,181500.0,361019.0,15.33,127027,-38131,-86735
2010-04-01,182500.0,187000.0,265407.0,18.03,-53455,-20626,73213
2010-04-02,187000.0,185000.0,202009.0,17.84,7423,-56825,58099
2010-04-05,187000.0,191500.0,338047.0,18.46,-87452,41604,39204
2010-04-06,193500.0,194000.0,207614.0,18.7,-69495,-34012,101581
2010-04-07,194000.0,194000.0,150326.0,18.7,-54304,14512,46895
2010-04-08,191000.0,194500.0,124706.0,18.75,-15890,-11155,24730
2010-04-09,193000.0,193500.0,78694.0,18.65,-8697,-5895,9982
2010-04-12,192000.0,193000.0,202688.0,18.61,-37526,65221,-39737
2010-04-13,194000.0,193500.0,133366.0,18.65,-4252,16338,-12587
2010-04-14,194000.0,203000.0,571450.0,19.57,-194712,192245,-10146
2010-04-15,203500.0,207000.0,594341.0,19.96,-239074,150520,71136
2010-04-16,208000.0,206000.0,187787.0,19.86,-44334,22733,27597
2010-04-19,204000.0,203000.0,198282.0,19.57,-11836,36929,-26207
2010-04-20,202000.0,203000.0,222741.0,19.57,20226,95528,-116846
2010-04-21,202000.0,199500.0,330672.0,19.23,104415,30810,-131622
2010-04-22,199500.0,203500.0,354180.0,19.62,-34306,15671,29235
2010-04-23,207000.0,207000.0,369985.0,19.96,-68895,78714,-22664
2010-04-26,212000.0,209000.0,353482.0,20.15,-52867,60278,-7224
2010-04-27,208000.0,206000.0,271423.0,19.86,42249,41827,-78168
2010-04-28,202500.0,203500.0,208625.0,19.62,26203,52880,-72021
2010-04-29,203500.0,200000.0,181736.0,19.28,38998,34681,-74436
2010-04-30,202500.0,206000.0,331803.0,19.86,-12112,-1059,10906
2010-05-03,205000.0,206500.0,215799.0,19.91,-30019,57743,-33407
2010-05-04,208000.0,210000.0,210322.0,20.25,-29186,61990,-31514
2010-05-06,206500.0,207000.0,235848.0,19.96,-21028,70073,-53876
2010-05-07,200000.0,198000.0,398130.0,19.09,46809,65132,-124558
2010-05-10,198500.0,195000.0,495693.0,18.8,69358,-196338,129736
2010-05-11,197000.0,194500.0,326945.0,18.75,59042,76075,-141009
2010-05-12,196000.0,188000.0,471587.0,18.12,45669,-31821,-3793
2010-05-13,189500.0,195500.0,351557.0,18.85,-30747,11984,-3998
2010-05-14,196000.0,194000.0,228176.0,18.7,-39,17950,-26373
2010-05-17,191500.0,190000.0,244614.0,18.32,2482,-13659,8752
2010-05-18,190000.0,186000.0,255384.0,17.93,30132,-16871,-12607
2010-05-19,187000.0,185500.0,194932.0,17.88,6349,-7183,15873
2010-05-20,181000.0,182500.0,183798.0,17.59,5365,-29815,25793
2010-05-24,181000.0,182000.0,172948.0,17.55,-13269,-4260,20018
2010-05-25,179500.0,176000.0,391992.0,16.97,5413,17377,-17364
2010-05-26,176000.0,168000.0,409800.0,16.2,122488,-48335,-69982
2010-05-27,171000.0,175500.0,529449.0,16.92,-45618,-65309,105562
2010-05-28,178500.0,179000.0,329588.0,17.26,2676,-2453,7684
2010-05-31,180000.0,177500.0,206042.0,17.11,33875,-44875,8598
2010-06-01,177000.0,176000.0,225092.0,16.97,29532,-24423,-5493
2010-06-03,178500.0,178500.0,244862.0,17.21,11651,15230,-35310
2010-06-04,180000.0,180000.0,272587.0,17.35,-9386,-12848,29450
2010-06-07,175000.0,179500.0,215611.0,17.31,-28853,-31034,53383
2010-06-08,180000.0,181000.0,141548.0,17.45,-17953,-15769,29704
2010-06-09,181000.0,181500.0,76249.0,17.5,8268,9315,-13314
2010-06-10,181500.0,180000.0,257843.0,17.35,25823,21001,-44103
2010-06-11,183500.0,185000.0,317998.0,17.84,-27948,20470,-2429
2010-06-14,185000.0,184000.0,177540.0,17.74,-2658,-16895,24290
2010-06-15,183500.0,182500.0,118632.0,17.59,13307,27270,-32150
2010-06-16,184500.0,185000.0,137375.0,17.84,-11257,-28722,40663
2010-06-17,187500.0,185000.0,151987.0,17.84,-13640,-48788,70356
2010-06-18,182500.0,185000.0,109215.0,17.84,10095,-57096,48984
2010-06-21,187000.0,186500.0,193792.0,17.98,-30000,25853,1646
2010-06-22,187000.0,187000.0,82731.0,18.03,-3631,6398,-2754
2010-06-23,187000.0,188000.0,111694.0,18.12,-13070,29034,-15190
2010-06-24,187000.0,192500.0,243429.0,18.56,-45650,67935,-19494
2010-06-25,193000.0,195500.0,455049.0,18.85,-78423,179708,-123981
2010-06-28,199000.0,201500.0,273334.0,19.43,-92155,30561,46899
2010-06-29,203500.0,199000.0,100642.0,19.19,-28741,-4662,26190
2010-06-30,194000.0,195500.0,217082.0,18.85,14024,46466,-63181
2010-07-01,194500.0,196500.0,109634.0,18.94,316,5167,8547
2010-07-02,196500.0,197000.0,112261.0,18.99,-21216,31240,-7853
2010-07-05,199000.0,198500.0,138978.0,19.14,-14465,-9513,21955
2010-07-06,199000.0,198000.0,117986.0,19.09,-3804,36504,-32142
2010-07-07,199500.0,199500.0,132306.0,19.23,12662,2904,-13284
2010-07-08,202000.0,204500.0,255029.0,19.72,-64343,-19926,75187
2010-07-09,206000.0,200000.0,357705.0,19.28,-9874,-51189,56592
2010-07-12,201500.0,202000.0,134855.0,19.47,-8588,-15468,40843
2010-07-13,200000.0,200000.0,191870.0,19.28,9131,-53164,32096
2010-07-14,199500.0,198000.0,231194.0,19.09,-16551,-35786,53116
2010-07-15,197000.0,194500.0,224776.0,18.75,78594,-79789,3671
2010-07-16,192000.0,191000.0,286071.0,18.41,51848,-31260,4287
2010-07-19,191000.0,191500.0,115659.0,18.46,22546,-19535,3341
2010-07-20,191500.0,193500.0,156793.0,18.65,-7445,-1050,20591
2010-07-21,194500.0,194000.0,146029.0,18.7,-431,-44295,43925
2010-07-22,192500.0,196500.0,204154.0,18.94,-58813,-12750,65196
2010-07-23,198000.0,198500.0,173051.0,19.14,-24241,-36094,60035
2010-07-26,199000.0,197000.0,82076.0,18.99,154,-23596,26182
2010-07-27,197000.0,199500.0,123822.0,19.23,-9421,-48198,61526
2010-07-28,199500.0,197500.0,141745.0,19.04,16092,-60704,36035
2010-07-29,198500.0,204000.0,299572.0,19.67,-74863,-4440,79403
2010-07-30,204000.0,206000.0,157033.0,19.86,-57255,-25769,84065
2010-08-02,209000.0,210500.0,316564.0,20.29,-138799,18537,122458
2010-08-03,211000.0,210500.0,201647.0,20.29,-37345,-34702,76355
2010-08-04,208000.0,208000.0,145579.0,20.05,-11507,-44435,57641
2010-08-05,208000.0,207000.0,122589.0,19.96,-5654,-4879,13102
2010-08-06,207000.0,209500.0,90299.0,20.2,-17288,-10471,28192
2010-08-09,210000.0,209000.0,52409.0,20.15,501,-15374,18844
2010-08-10,208000.0,206500.0,118474.0,19.91,4043,-15042,20100
2010-08-11,204500.0,204500.0,75480.0,19.72,-5279,-16219,39928
2010-08-12,203000.0,197000.0,248610.0,18.99,16526,13844,-18881
2010-08-13,197500.0,197000.0,119613.0,18.99,19714,-45089,28446
2010-08-16,198000.0,196000.0,143873.0,18.9,17699,-516,-16724
2010-08-17,196000.0,198000.0,85862.0,19.09,-7185,-25796,27706
2010-08-18,199500.0,197500.0,64610.0,19.04,12791,-20853,14599
2010-08-19,199000.0,201000.0,151735.0,19.38,-13336,-21006,19885
2010-08-20,201000.0,201000.0,81267.0,19.38,-15986,2790,10222
2010-08-23,201000.0,200000.0,129830.0,19.28,3512,-27642,23196
2010-08-24,201000.0,201500.0,95874.0,19.43,-6776,-21397,39077
2010-08-25,201000.0,199000.0,91856.0,19.19,1146,-10388,11153
2010-08-26,196500.0,195500.0,199138.0,18.85,10168,31907,-38757
2010-08-27,193000.0,190000.0,321116.0,18.32,30820,13728,-33791
2010-08-30,193000.0,192000.0,71465.0,18.51,14364,-8691,-6612
2010-08-31,191500.0,191500.0,110997.0,18.46,1215,-39342,35866
2010-09-01,191000.0,190500.0,113750.0,18.37,18673,-27244,-3850
2010-09-02,192500.0,190500.0,121360.0,18.37,20325,-17937,957
2010-09-03,190500.0,193000.0,157437.0,18.61,-26359,-9856,38021
2010-09-06,195000.0,196000.0,180608.0,18.9,-7069,-70408,77270
2010-09-07,196500.0,195000.0,116661.0,18.8,19149,-29545,18129
2010-09-08,195000.0,194500.0,83619.0,18.75,-10038,-7095,16066
2010-09-09,197500.0,193500.0,157578.0,18.65,-8306,1811,5919
2010-09-10,193500.0,193500.0,215138.0,18.65,-10013,-117522,129925
2010-09-13,193000.0,194500.0,95487.0,18.75,-3108,-31727,35622
2010-09-14,195000.0,196500.0,232720.0,18.94,-9070,-61149,72448
2010-09-15,197000.0,199000.0,215675.0,19.19,-35987,-55443,85453
2010-09-16,199000.0,201500.0,154807.0,19.43,-42730,-33772,78810
2010-09-17,203500.0,205500.0,192560.0,19.81,-45745,-73692,125575
2010-09-20,203000.0,205500.0,78521.0,19.81,-11540,-20810,39758
2010-09-24,206000.0,204500.0,86127.0,19.72,-5115,-24110,30398
2010-09-27,205500.0,200000.0,235746.0,19.28,29086,-63175,29261
2010-09-28,198000.0,194500.0,324525.0,18.75,81463,-83187,773
2010-09-29,196000.0,193000.0,470114.0,18.61,125839,-145987,19543
2010-09-30,192500.0,195000.0,296484.0,18.8,12802,-113062,101329
2010-10-01,195000.0,196000.0,239649.0,18.9,67502,-98062,31204
2010-10-04,197000.0,197000.0,169688.0,18.99,35892,-15843,-11824
2010-10-05,196000.0,200500.0,345027.0,19.33,-26897,13387,3145
2010-10-06,200500.0,199500.0,194136.0,19.23,59320,-49993,-1258
2010-10-07,198000.0,200000.0,102796.0,19.28,-3801,-12614,13446
2010-10-08,199000.0,201000.0,144981.0,19.38,-27522,-32605,61645
2010-10-11,202500.0,200500.0,107963.0,19.33,-23556,-10374,33985
2010-10-12,200000.0,199000.0,80239.0,19.19,-2130,9772,8841
2010-10-13,200500.0,202500.0,214895.0,19.52,-54094,59305,-13469
2010-10-14,203000.0,203500.0,259714.0,19.62,-37431,-51253,81850
2010-10-15,202000.0,200500.0,147798.0,19.33,14975,-46130,30492
2010-10-18,200000.0,196000.0,132150.0,18.9,35060,-32404,10393
2010-10-19,195500.0,194000.0,215637.0,18.7,31714,10724,-32238
2010-10-20,194500.0,195000.0,219427.0,18.8,43761,47340,-96378
2010-10-21,195000.0,193000.0,240246.0,18.61,99457,-48815,-42355
2010-10-22,193500.0,193000.0,93234.0,18.61,14155,-14500,-2717
2010-10-25,192500.0,193000.0,276266.0,18.61,15510,60591,-82699
2010-10-26,195000.0,194500.0,246558.0,18.75,17452,-5247,-5696
2010-10-27,195500.0,196000.0,191648.0,18.9,-45583,40821,6766
2010-10-28,196000.0,196000.0,103062.0,18.9,3529,-14921,12730
2010-10-29,197500.0,193000.0,198117.0,18.61,12943,-34232,26561
2010-11-01,192000.0,195000.0,119761.0,18.8,-30605,50430,-24204
2010-11-02,194000.0,195000.0,142044.0,18.8,-3416,55458,-51844
2010-11-03,195500.0,202000.0,303026.0,19.47,-40599,60142,-32713
2010-11-04,201000.0,199500.0,131778.0,19.23,3850,-28531,22931
2010-11-05,200000.0,196000.0,214849.0,18.9,39466,-21396,-24973
2010-11-08,196000.0,195500.0,157110.0,18.85,37035,-33770,-1711
2010-11-09,195000.0,199500.0,203114.0,19.23,-31003,31865,2778
2010-11-10,200000.0,201000.0,192489.0,19.38,11909,9386,-12000
2010-11-11,199000.0,190500.0,285193.0,18.37,50745,30937,-97573
2010-11-12,193000.0,185500.0,2790312.0,17.88,249237,579603,1195516
2010-11-15,188500.0,190500.0,307309.0,18.37,11023,-31487,25551
2010-11-16,190500.0,187000.0,353657.0,18.03,2081,-28527,52002
2010-11-17,185000.0,187500.0,166215.0,18.08,14555,-33209,42487
2010-11-18,188500.0,187500.0,170530.0,18.08,13879,-37279,25376
2010-11-19,189000.0,189500.0,210940.0,18.27,3225,-24267,28350
2010-11-22,189500.0,189000.0,247474.0,18.22,70472,-100612,46846
2010-11-23,187500.0,188500.0,193201.0,18.17,-17757,12136,16738
2010-11-24,184000.0,188500.0,219948.0,18.17,-29231,2814,34224
2010-11-25,189000.0,191500.0,241198.0,18.46,-41026,-32757,71792
2010-11-26,191500.0,189500.0,118801.0,18.27,-40554,15640,7120
2010-11-29,191500.0,191000.0,80289.0,18.41,-30586,9751,17523
2010-11-30,192500.0,191000.0,287803.0,18.41,-42821,-6421,54411
2010-12-01,192500.0,193000.0,152271.0,18.61,-33278,19834,13818
2010-12-02,194000.0,192000.0,167518.0,18.51,25575,-84754,66247
2010-12-03,192500.0,192000.0,152338.0,18.51,-10637,-28501,35480
2010-12-06,192000.0,194500.0,184955.0,18.75,-32505,-70703,104424
2010-12-07,192500.0,193000.0,93604.0,18.61,21762,8066,-28403
2010-12-08,192500.0,193500.0,152557.0,18.65,-33938,20952,17747
2010-12-09,195000.0,195000.0,253962.0,18.8,-18914,-19927,30594
2010-12-10,193500.0,192500.0,138102.0,18.56,1055,31843,-35021
2010-12-13,194000.0,194000.0,107152.0,18.7,-14795,-23113,37407
2010-12-14,195000.0,201500.0,333064.0,19.43,-117608,45782,94919
2010-12-15,202000.0,207000.0,352757.0,19.96,-73553,72565,808
2010-12-16,205000.0,206000.0,328560.0,19.86,-66389,151521,-91370
2010-12-17,207000.0,208500.0,418703.0,20.1,-6173,103655,-101310
2010-12-20,208000.0,208500.0,352548.0,20.1,-37255,124751,-99244
2010-12-21,211000.0,204500.0,277281.0,19.72,66580,21432,-99737
2010-12-22,205000.0,205000.0,273237.0,19.76,7918,55782,-60926
2010-12-23,205500.0,209000.0,220543.0,20.15,-33350,110441,-86690
2010-12-24,209500.0,217500.0,349983.0,20.97,-123949,182283,-67807
2010-12-27,220500.0,217500.0,245017.0,20.97,-44120,67960,-32116
2010-12-28,217500.0,217500.0,169448.0,20.97,-13215,42869,-25843
2010-12-29,220500.0,215500.0,147715.0,20.78,-5288,56052,-50724
2010-12-30,218000.0,225000.0,411597.0,21.69,-83754,139083,-58063
2011-01-03,224000.0,224000.0,167199.0,21.6,-370,28893,-26963
2011-01-04,223000.0,225500.0,275414.0,21.74,-55671,110706,-43853
2011-01-05,223500.0,219000.0,204883.0,21.11,-25305,60474,-50135
2011-01-06,219000.0,218500.0,179191.0,21.07,-10742,43194,-36331
2011-01-07,219000.0,222500.0,163614.0,21.45,-33663,64269,-38064
2011-01-10,220000.0,227000.0,282200.0,21.88,-43222,96961,-56042
2011-01-11,226500.0,222000.0,246526.0,21.4,-42615,58307,-19454
2011-01-12,219500.0,219500.0,142764.0,21.16,-30875,19943,18154
2011-01-13,219000.0,220000.0,282336.0,21.21,37677,27131,-44801
2011-01-14,222500.0,222000.0,282085.0,21.4,-31193,148758,-118461
2011-01-17,221000.0,220000.0,119873.0,21.21,-1639,12043,-14184
2011-01-18,220000.0,220000.0,86772.0,21.21,-3995,12826,-2901
2011-01-19,220000.0,226000.0,276623.0,21.79,-13183,65080,-60420
2011-01-20,225000.0,225500.0,216094.0,21.74,-852,31339,-26346
2011-01-21,228000.0,223000.0,123666.0,21.5,-28851,41542,-10345
2011-01-24,225000.0,221500.0,227401.0,21.35,9581,-23005,26350
2011-01-25,221500.0,223500.0,140824.0,21.55,-6630,-32743,33060
2011-01-26,227000.0,229000.0,96002.0,22.08,-21064,6031,1434
2011-01-27,227500.0,231500.0,180621.0,22.32,14498,-16202,2292
2011-01-28,229000.0,231000.0,88301.0,22.27,-17106,33003,-21210
2011-01-31,227000.0,231500.0,194473.0,22.32,945,73011,-85022
2011-02-01,236500.0,234000.0,357255.0,22.56,-60756,109636,-50832
2011-02-07,234000.0,241000.0,264645.0,23.23,-45775,3760,39607
2011-02-08,241000.0,242500.0,160314.0,23.38,-31845,-11587,46891
2011-02-09,240500.0,237500.0,142385.0,22.9,-6590,46907,-41455
2011-02-10,235000.0,233500.0,257894.0,22.51,-1391,50100,-42324
2011-02-11,232000.0,227000.0,211313.0,21.88,-22262,56081,-30665
2011-02-14,228000.0,227500.0,150932.0,21.93,5515,-4986,2126
2011-02-15,226000.0,222500.0,236594.0,21.45,37243,-97751,64520
2011-02-16,223000.0,217000.0,163397.0,20.92,18749,4554,-37567
2011-02-17,217000.0,219500.0,192769.0,21.16,-316,43448,-38139
2011-02-18,223500.0,228000.0,185802.0,21.98,-37217,-15797,56031
2011-02-21,231000.0,224000.0,176508.0,21.6,19322,-25752,16771
2011-02-22,223500.0,224000.0,98719.0,21.6,-7701,20005,-11303
2011-02-23,223500.0,226000.0,161335.0,21.79,-26489,15453,-3419
2011-02-24,228500.0,223000.0,125101.0,21.5,-12056,3018,160
2011-02-25,222500.0,222500.0,104367.0,21.45,-4391,3023,13117
2011-02-28,223000.0,223500.0,92523.0,21.55,-4297,23350,-13522
2011-03-02,224500.0,230500.0,155977.0,22.22,-33006,8477,27783
2011-03-03,236000.0,240000.0,179496.0,23.14,-54711,-24344,79495
2011-03-04,242500.0,244000.0,152192.0,23.52,-52421,-6737,49851
2011-03-07,241000.0,237500.0,124643.0,22.9,14768,12351,-20442
2011-03-08,235500.0,240000.0,140686.0,23.14,-2960,-24630,4634
2011-03-09,237000.0,240000.0,148664.0,23.14,-13471,26183,-17354
2011-03-10,238000.0,238000.0,259617.0,22.95,-28704,7471,7234
2011-03-11,236500.0,235500.0,198538.0,22.7,-7835,75836,-56242
2011-03-14,225000.0,234000.0,202755.0,22.56,-10971,23560,-19894
2011-03-15,233500.0,234500.0,234544.0,22.61,-21097,49041,-12112
2011-03-16,239500.0,232500.0,212489.0,22.41,-881,-66015,39655
2011-03-17,229500.0,227500.0,100831.0,21.93,58,-1229,12271
2011-03-18,226500.0,227000.0,126527.0,21.88,16265,-12311,-2281
2011-03-21,225500.0,226500.0,129080.0,21.84,28701,-44940,13731
2011-03-22,225500.0,221500.0,366441.0,21.35,95932,-62114,-33451
2011-03-23,220500.0,226000.0,150505.0,21.79,-16403,-8938,17988
2011-03-24,226000.0,226000.0,125000.0,21.79,9535,-44675,35597
2011-03-25,227500.0,230000.0,188552.0,22.17,-25642,-34987,59091
2011-03-28,231000.0,230000.0,166792.0,22.17,10572,-41254,29527
2011-03-29,228000.0,227000.0,175121.0,21.88,36992,-50793,14014
2011-03-30,224000.0,229500.0,209969.0,22.13,-35773,17662,23014
2011-03-31,232500.0,242500.0,317574.0,23.38,-55219,10549,48099
2011-04-01,242500.0,243000.0,300094.0,17.78,-9701,-44608,61105
2011-04-04,241000.0,246500.0,183725.0,18.04,-1455,-43305,55054
2011-04-05,247000.0,240000.0,147937.0,17.56,35094,-65934,34487
2011-04-06,239500.0,236000.0,151529.0,17.27,14306,-30368,33939
2011-04-07,234500.0,236500.0,118838.0,17.31,15303,-28173,25077
2011-04-08,236500.0,233500.0,269062.0,17.09,21875,-41705,23242
2011-04-11,232500.0,224500.0,329928.0,16.43,101077,-110102,17340
2011-04-12,224500.0,222500.0,255650.0,16.28,58581,-22829,-24035
2011-04-13,223500.0,229000.0,226285.0,16.76,-20663,23975,901
2011-04-14,230000.0,231500.0,190168.0,16.94,-18446,-19211,32462
2011-04-15,228500.0,225500.0,196281.0,16.5,23240,-5084,-20903
2011-04-18,226500.0,221000.0,209350.0,16.17,52455,-96040,50525
2011-04-19,219500.0,220000.0,130562.0,16.1,31760,-32383,12140
2011-04-20,222500.0,227000.0,215954.0,16.61,3073,6751,-18752
2011-04-21,225000.0,221000.0,248840.0,16.17,70807,-116055,27186
2011-04-22,221500.0,223000.0,197936.0,16.32,32461,-52048,19400
2011-04-25,222000.0,219500.0,168491.0,16.06,58431,-54143,7482
2011-04-26,219500.0,220000.0,235197.0,16.1,53851,-57192,-1704
2011-04-27,223000.0,226000.0,229975.0,16.54,-81954,23203,51993
2011-04-28,227000.0,220500.0,172474.0,16.14,21586,-27447,28423
2011-04-29,218500.0,230000.0,270371.0,16.83,-111884,40645,66397
2011-05-02,232000.0,233500.0,207319.0,17.09,-38079,29874,-5432
2011-05-03,231000.0,233000.0,114699.0,17.05,-12238,2070,6304
2011-05-04,236500.0,227500.0,222302.0,16.65,12754,24053,-41024
2011-05-06,227500.0,224500.0,128603.0,16.43,17644,-30674,16621
2011-05-09,223000.0,221500.0,146015.0,16.21,48898,-14515,-11354
2011-05-11,224000.0,223000.0,160649.0,16.32,35851,-22472,-3831
2011-05-12,224000.0,216500.0,225701.0,15.84,93007,-24278,-70616
2011-05-13,218000.0,208500.0,270139.0,15.26,74856,-26453,-40818
2011-05-16,207500.0,211500.0,209049.0,15.48,-26404,-4538,32878
2011-05-17,212500.0,211500.0,91287.0,15.48,-10640,-15648,27695
2011-05-18,211000.0,214000.0,174065.0,15.66,-19172,-34830,58644
2011-05-19,214500.0,212000.0,157627.0,15.51,-23376,-44981,70805
2011-05-20,212500.0,212500.0,68536.0,15.55,-5754,7060,206
2011-05-23,213500.0,208000.0,144348.0,15.22,18330,11213,-33449
2011-05-24,209000.0,209000.0,98569.0,15.29,-5642,-23183,30324
2011-05-25,209500.0,208500.0,110514.0,15.26,-16714,-29862,46487
2011-05-26,211000.0,210000.0,136221.0,15.37,-5360,-28312,40227
2011-05-27,209500.0,211000.0,90889.0,15.44,3935,-6789,14039
2011-05-30,211500.0,208500.0,70953.0,15.26,19997,-22181,4947
2011-05-31,208000.0,206500.0,160859.0,15.11,39303,-62223,2102
2011-06-01,207000.0,213500.0,271889.0,15.62,-45117,88578,-42962
2011-06-02,210500.0,214500.0,142128.0,15.7,-15609,32302,-5946
2011-06-03,217500.0,220500.0,225184.0,16.14,-91847,105254,-33030
2011-06-07,224500.0,228000.0,357063.0,16.68,-84071,48437,15783
2011-06-08,228500.0,230500.0,205835.0,16.87,-1510,-15871,28633
2011-06-09,227000.0,225000.0,157373.0,16.46,7172,-608,6631
2011-06-10,222500.0,231500.0,255370.0,16.94,-30380,60030,-19908
2011-06-13,229000.0,236500.0,201371.0,17.31,-71219,51853,1815
2011-06-14,237000.0,234000.0,90659.0,17.12,-804,-5005,66
2011-06-15,231000.0,235000.0,128659.0,17.2,-23627,-4831,26989
2011-06-16,235000.0,238000.0,156353.0,17.42,-36035,1890,47689
2011-06-17,239500.0,231500.0,234382.0,16.94,6044,69371,-94860
2011-06-20,230500.0,236000.0,151278.0,17.27,-36305,69005,-31771
2011-06-21,234000.0,234500.0,116414.0,17.16,3882,16764,-24719
2011-06-22,233000.0,234000.0,119911.0,17.12,-5523,40216,-39808
2011-06-23,237000.0,242500.0,204301.0,17.75,-50558,98925,-41590
2011-06-24,243000.0,243000.0,192253.0,17.78,-30147,-1869,30708
2011-06-27,239500.0,238000.0,107049.0,17.42,253,27223,109
2011-06-28,239500.0,232500.0,153333.0,17.01,26813,-21890,-23129
2011-06-29,234500.0,237000.0,105344.0,17.34,-16270,1604,10157
2011-06-30,234500.0,248000.0,216923.0,18.15,-58181,86146,-31168
2011-07-01,245000.0,248000.0,115868.0,18.15,-6940,8341,-7235
2011-07-04,250000.0,245000.0,124221.0,17.93,15812,-26081,8062
2011-07-05,244000.0,247500.0,82953.0,18.11,-11312,26829,-11239
2011-07-06,248000.0,252000.0,184329.0,18.44,-13038,46442,-33013
