Symbol,동원시스템즈_시가(원),동원시스템즈_종가(원),동원시스템즈_거래량(주),동원시스템즈_PER(IFRS-연결),동원시스템즈_순매수수량(개인)(주),동원시스템즈_순매수수량(기관계)(주),동원시스템즈_순매수수량(외국인계)(주)
2015-08-05,119000.0,120000.0,28633.0,1316.94,-1001,5580,-4609
2015-08-06,120500.0,121000.0,33830.0,1327.92,571,5355,-5761
2015-08-07,121000.0,120000.0,17468.0,1316.94,3794,1154,-4828
2015-08-10,120500.0,121500.0,49691.0,1333.41,-2052,5352,-3369
2015-08-11,123000.0,114000.0,54968.0,1251.1,9014,-809,-8205
2015-08-12,116000.0,114500.0,55849.0,1256.58,-5483,8241,-2349
2015-08-13,112000.0,116000.0,56529.0,1273.05,13276,-14210,134
2015-08-17,115500.0,115000.0,22836.0,1262.07,-6244,8227,-1955
2015-08-18,115000.0,115500.0,44676.0,1267.56,-13924,7151,6773
2015-08-19,113000.0,107500.0,46399.0,1179.76,1974,-858,-1216
2015-08-20,107000.0,107500.0,51100.0,1179.76,-13019,-3179,16558
2015-08-21,100000.0,98800.0,60979.0,1084.28,-4287,-1601,7831
2015-08-24,95800.0,99500.0,69820.0,1091.97,-17904,462,17442
2015-08-25,99500.0,99600.0,60287.0,1093.06,19530,-14018,-5512
2015-08-26,99500.0,102500.0,41320.0,1124.89,-6567,-3150,9614
2015-08-27,104000.0,99900.0,62227.0,1096.36,13409,-11635,-2024
2015-08-28,102500.0,100000.0,40866.0,1097.45,-7771,-1346,9230
2015-08-31,99500.0,95600.0,54238.0,1049.17,5603,-4874,-480
2015-09-01,95600.0,90000.0,79940.0,987.71,-18403,-3878,22281
2015-09-02,87400.0,86900.0,128480.0,953.69,-23774,-2833,26497
2015-09-03,88700.0,97500.0,130033.0,1070.02,-20273,14686,5340
2015-09-04,98000.0,91700.0,49600.0,1006.37,6457,974,-7213
2015-09-07,89900.0,92200.0,33109.0,1011.85,-5660,4948,712
2015-09-08,93000.0,88600.0,27577.0,972.34,3477,3930,-7407
2015-09-09,91700.0,94200.0,47289.0,1033.8,-815,288,645
2015-09-10,93900.0,96200.0,25103.0,1055.75,515,3987,-4502
2015-09-11,98300.0,100000.0,71290.0,1097.45,11382,5184,-16643
2015-09-14,101500.0,94700.0,48544.0,1039.29,20300,-6472,-13866
2015-09-15,92600.0,94900.0,25613.0,1041.48,-1852,1656,196
2015-09-16,96000.0,93300.0,23366.0,1023.92,10903,-4063,-6801
2015-09-17,95300.0,93200.0,18295.0,1022.83,2899,-6092,3198
2015-09-18,96600.0,100500.0,54169.0,1102.94,-9960,2406,7584
2015-09-21,99500.0,95200.0,38340.0,1044.78,12759,1355,-14194
2015-09-22,95300.0,94500.0,17033.0,1037.09,622,-213,-409
2015-09-23,93200.0,92000.0,27810.0,1009.66,1096,2170,-3367
2015-09-24,92900.0,92000.0,14938.0,1009.66,-2258,2182,56
2015-09-25,93800.0,94000.0,26420.0,1031.61,-12299,6397,5939
2015-09-30,92000.0,89800.0,38207.0,985.51,13710,-729,-12976
2015-10-01,89900.0,90700.0,22817.0,995.39,-3314,-1337,4662
2015-10-02,90800.0,91400.0,9586.0,1003.07,-1388,-854,2232
2015-10-05,91700.0,91000.0,15310.0,998.68,1925,-4063,2138
2015-10-06,91200.0,90000.0,16758.0,987.71,4188,-2351,-1732
2015-10-07,89100.0,89500.0,19296.0,982.22,-1808,3243,-1333
2015-10-08,90000.0,87200.0,74663.0,956.98,15093,-12007,-2266
2015-10-12,83900.0,82300.0,46603.0,903.2,7784,-8238,-286
2015-10-13,83700.0,87200.0,56779.0,956.98,-11121,8186,7793
2015-10-14,87300.0,85600.0,29942.0,939.42,1134,4786,-5820
2015-10-15,83700.0,87600.0,29352.0,961.37,-17551,13336,4915
2015-10-16,87600.0,88200.0,19602.0,967.95,763,-689,2926
2015-10-19,89100.0,85400.0,20945.0,937.23,7442,-5975,-677
2015-10-20,85400.0,85200.0,18248.0,935.03,-5716,2260,3356
2015-10-21,86500.0,85800.0,12840.0,941.62,-7254,3405,4067
2015-10-22,85900.0,83200.0,15881.0,913.08,3028,2399,-5427
2015-10-23,82700.0,83800.0,20318.0,919.67,-4641,1319,3322
2015-10-26,85800.0,85200.0,9713.0,935.03,-1565,437,1128
2015-10-27,84900.0,85000.0,8707.0,932.84,-1741,3760,-2019
2015-10-28,86500.0,84300.0,11844.0,925.15,-3880,5560,-1680
2015-10-29,84600.0,84100.0,9745.0,922.96,-2155,1660,495
2015-10-30,84100.0,79500.0,38560.0,872.48,8507,-6516,-2291
2015-11-02,77200.0,79800.0,36898.0,875.77,-15066,8148,6918
2015-11-03,81000.0,76400.0,28537.0,838.45,-2867,1979,663
2015-11-04,75000.0,78700.0,47324.0,863.7,-17876,5570,12311
2015-11-05,78000.0,78600.0,13600.0,862.6,-1199,1181,-5
2015-11-06,78400.0,77100.0,16465.0,846.14,2847,-1493,-1354
2015-11-09,77000.0,74700.0,35047.0,819.8,-5450,716,4759
2015-11-10,73100.0,75400.0,31551.0,827.48,-13242,10075,3167
2015-11-11,76000.0,76300.0,22166.0,837.36,-4165,6695,-2512
2015-11-12,76400.0,77100.0,23965.0,846.14,-8733,8866,-133
2015-11-13,77100.0,74100.0,21115.0,813.21,1360,5174,-6534
2015-11-16,72000.0,71000.0,32757.0,779.19,-12321,6201,6145
2015-11-17,71200.0,72900.0,21436.0,800.04,-6582,2862,3420
2015-11-18,73000.0,69600.0,28548.0,763.83,294,1526,-2647
2015-11-19,70800.0,70800.0,25432.0,777.0,-12155,6323,5739
2015-11-20,71000.0,70700.0,20103.0,775.9,-1260,-1624,2884
2015-11-23,71900.0,73800.0,35536.0,809.92,-5643,3630,2013
2015-11-24,74900.0,83200.0,120398.0,913.08,-2366,9421,-4666
2015-11-25,84200.0,83000.0,87338.0,910.89,19880,-8867,-9546
2015-11-26,82700.0,82600.0,27748.0,906.5,-1917,1933,14
2015-11-27,81500.0,82800.0,15157.0,908.69,429,2384,-2813
2015-11-30,82800.0,82600.0,26648.0,906.5,-477,1743,-1223
2015-12-01,83000.0,81400.0,10080.0,893.33,1767,236,-2171
2015-12-02,82100.0,81400.0,15352.0,893.33,-3135,7414,-4267
2015-12-03,80300.0,83500.0,27764.0,916.37,-5814,12870,-7280
2015-12-04,83100.0,82100.0,21147.0,901.01,823,8207,-9010
2015-12-07,82800.0,82300.0,24821.0,903.2,-6251,13868,-7601
2015-12-08,81800.0,80500.0,25506.0,883.45,-1506,8202,-6814
2015-12-09,80000.0,79100.0,18135.0,868.09,-3026,5435,-2410
2015-12-10,79400.0,77800.0,24606.0,853.82,-8803,7896,572
2015-12-11,77100.0,77800.0,22891.0,853.82,-4684,5142,-140
2015-12-14,75500.0,74100.0,34999.0,813.21,-6437,8229,-1892
2015-12-15,72500.0,74000.0,18290.0,812.12,-1920,-1652,3572
2015-12-16,75700.0,73900.0,18080.0,811.02,-3824,2972,952
2015-12-17,74800.0,76900.0,46145.0,843.94,-27377,17957,9420
2015-12-18,76900.0,77700.0,51010.0,852.72,-9415,17884,1081
2015-12-21,77700.0,79400.0,44217.0,871.38,-11015,14439,-2511
2015-12-22,79800.0,79000.0,19400.0,866.99,-2538,3315,-783
2015-12-23,80000.0,78600.0,13296.0,862.6,-4047,1837,2210
2015-12-24,80000.0,79500.0,27867.0,872.48,-10950,12210,-1603
2015-12-28,79500.0,75900.0,44813.0,832.97,-11777,14602,-2862
2015-12-29,77900.0,83300.0,53438.0,914.18,-30794,20748,10152
2015-12-30,83300.0,88200.0,53722.0,967.95,-15335,15593,351
2016-01-04,88300.0,88600.0,41497.0,69.55,-2326,12299,-10121
2016-01-05,87000.0,89800.0,34859.0,70.49,2782,6702,-9495
2016-01-06,89900.0,89200.0,23394.0,70.02,-1497,5507,-3980
2016-01-07,89200.0,90100.0,26256.0,70.72,1166,-2250,1013
2016-01-08,88200.0,90100.0,27603.0,70.72,-3973,5153,-410
2016-01-11,89500.0,90900.0,21221.0,71.35,-3072,6987,-3996
2016-01-12,90100.0,94800.0,52366.0,74.41,-4334,14017,-9690
2016-01-13,95500.0,94700.0,38556.0,74.33,11349,76,-10974
2016-01-14,93700.0,92200.0,26392.0,72.37,1658,-2007,170
2016-01-15,94400.0,90900.0,17256.0,71.35,-2366,392,1969
2016-01-18,90900.0,89400.0,18571.0,70.17,-4574,-426,4977
2016-01-19,89500.0,86200.0,33522.0,67.66,3670,854,-4688
2016-01-20,86300.0,80400.0,61298.0,63.11,6020,-4515,-1652
2016-01-21,81200.0,79400.0,42298.0,62.32,4473,3139,-7155
2016-01-22,78800.0,81500.0,40355.0,63.97,7542,6175,-14276
2016-01-25,82400.0,81300.0,32892.0,63.82,7605,2613,-10218
2016-01-26,81400.0,81700.0,21975.0,64.13,-778,4342,-3678
2016-01-27,83000.0,80600.0,23679.0,63.27,1335,6620,-8032
2016-01-28,80500.0,79600.0,42251.0,62.48,13709,-11860,-2093
2016-01-29,78800.0,79800.0,28991.0,62.64,3088,-3951,899
2016-02-01,80000.0,78200.0,46571.0,61.38,5475,-10987,5356
2016-02-02,78200.0,76000.0,41255.0,59.66,7159,-8516,1347
2016-02-03,76000.0,74900.0,48542.0,58.79,5042,-1422,-3566
2016-02-04,75000.0,78600.0,36228.0,61.7,-11809,11100,833
2016-02-05,79400.0,80600.0,33500.0,63.27,-6057,17003,-11061
2016-02-11,78500.0,74100.0,39996.0,58.16,15482,-930,-14602
2016-02-12,72200.0,69400.0,91876.0,54.48,-13889,11967,1894
2016-02-15,69400.0,71800.0,29320.0,56.36,-745,6453,-5708
2016-02-16,72400.0,70900.0,21149.0,55.65,2741,-2072,-719
2016-02-17,69500.0,69500.0,34946.0,54.55,-6489,1197,5292
2016-02-18,70500.0,70200.0,27815.0,55.1,3763,-8690,4933
2016-02-19,70300.0,74000.0,19701.0,58.09,-4998,5816,-2099
2016-02-22,74000.0,72100.0,15599.0,56.59,2693,-971,-2729
2016-02-23,72300.0,72600.0,14113.0,56.99,-1087,2547,240
2016-02-24,73700.0,71400.0,37935.0,56.05,16501,-10276,-6225
2016-02-25,72200.0,68600.0,54085.0,53.85,-450,-8345,8802
2016-02-26,69600.0,69800.0,46111.0,54.79,-2527,-4888,10932
2016-02-29,69700.0,70200.0,23382.0,55.1,-2293,-3463,5805
2016-03-02,70600.0,72600.0,38745.0,56.99,-21240,17274,3897
2016-03-03,73500.0,72700.0,10635.0,57.07,2294,-1426,-851
2016-03-04,73200.0,72600.0,30564.0,56.99,-2344,7151,-4814
2016-03-07,72100.0,71600.0,20303.0,56.2,19,3141,-3160
2016-03-08,71600.0,70900.0,69354.0,55.65,-2536,2775,-239
2016-03-09,70400.0,74900.0,57362.0,58.79,-11472,7278,4225
2016-03-10,75700.0,78300.0,55356.0,61.46,-10183,11124,-674
2016-03-11,78500.0,79000.0,45605.0,62.01,-4865,12093,-7293
2016-03-14,79000.0,78400.0,26066.0,61.54,-65,6232,-6195
2016-03-15,78500.0,78100.0,26458.0,61.3,-7653,9115,-1522
2016-03-16,79700.0,80500.0,32447.0,63.19,-9993,7893,2314
2016-03-17,80600.0,79200.0,24614.0,62.17,4400,5401,-9837
2016-03-18,78800.0,77300.0,32400.0,60.68,8445,-7138,-1757
2016-03-21,77400.0,74900.0,32152.0,58.79,914,-9141,7586
2016-03-22,75700.0,77100.0,31179.0,60.52,-8865,6567,2815
2016-03-23,77900.0,77400.0,22194.0,60.75,-4571,4944,-108
2016-03-24,79700.0,78200.0,32735.0,61.38,-14595,14530,-4462
2016-03-25,78700.0,78800.0,21049.0,61.85,-8172,11750,-3578
2016-03-28,79800.0,77800.0,17137.0,61.07,-802,6706,-5962
2016-03-29,79000.0,74600.0,47831.0,58.56,-1157,-5110,5401
2016-03-30,75100.0,75800.0,15839.0,59.5,-3024,-636,4109
2016-03-31,76700.0,75500.0,17847.0,59.26,-2534,6414,-3494
2016-04-01,75500.0,74900.0,26333.0,58.79,-574,-1384,1933
2016-04-04,75000.0,74500.0,22348.0,58.48,3315,876,-4196
2016-04-05,74000.0,72400.0,27144.0,56.83,10542,-4782,-6033
2016-04-06,72400.0,72000.0,37554.0,56.52,10605,-12345,1782
2016-04-07,72500.0,77400.0,60307.0,60.75,-31519,17359,14221
2016-04-08,78000.0,78700.0,39121.0,61.78,-6961,10437,-3478
2016-04-11,78700.0,77800.0,23528.0,61.07,-8283,5260,3023
2016-04-12,77500.0,79900.0,38428.0,62.72,-13692,10672,3020
2016-04-14,78400.0,80700.0,26571.0,63.35,-378,-775,1153
2016-04-15,80200.0,81400.0,25713.0,63.89,-7957,8802,-1038
2016-04-18,81400.0,80000.0,29315.0,62.8,3082,1901,-5899
2016-04-19,80000.0,81600.0,24254.0,64.05,-1296,-1891,2905
2016-04-20,81600.0,80000.0,30384.0,62.8,9133,-4181,-4952
2016-04-21,80400.0,80800.0,18570.0,63.42,-7194,5638,1556
2016-04-22,79600.0,79800.0,15172.0,62.64,655,3289,-3944
2016-04-25,78700.0,79600.0,18583.0,62.48,-4515,3503,1011
2016-04-26,80500.0,79300.0,13325.0,62.25,-3961,4101,-361
2016-04-27,79300.0,78800.0,12701.0,61.85,-119,-175,257
2016-04-28,78800.0,77600.0,12270.0,60.91,1540,-383,-1180
2016-04-29,77600.0,78900.0,19820.0,61.93,-1000,2629,-1457
2016-05-02,78100.0,77600.0,13013.0,60.91,-829,5238,-4482
2016-05-03,77200.0,76500.0,15461.0,60.05,4576,-170,-4406
2016-05-04,76700.0,76700.0,20891.0,60.21,922,772,-1744
2016-05-09,78500.0,80700.0,89422.0,63.35,-15140,13845,3242
2016-05-10,81400.0,78900.0,22130.0,61.93,4731,3229,-7960
2016-05-11,79200.0,77000.0,30989.0,60.44,8993,-4125,-4938
2016-05-12,76100.0,75800.0,18517.0,59.5,6486,-1339,-5398
2016-05-13,75400.0,76300.0,16031.0,59.89,-688,263,605
2016-05-16,76300.0,73500.0,41293.0,57.69,7442,-4655,391
2016-05-17,73500.0,75100.0,27670.0,58.95,4727,1508,-1066
2016-05-18,75200.0,72800.0,21641.0,57.14,2115,3025,-5472
2016-05-19,72200.0,72600.0,15023.0,56.99,374,1542,-1916
2016-05-20,72500.0,71000.0,31797.0,55.73,14859,-9562,-5605
2016-05-23,70300.0,71800.0,24027.0,56.36,3633,-3821,148
2016-05-24,71900.0,73000.0,13891.0,57.3,-1993,3733,-1740
2016-05-25,73200.0,72000.0,27821.0,56.52,2195,-4048,2098
2016-05-26,71800.0,71300.0,12700.0,55.97,3185,765,-3944
2016-05-27,70900.0,71500.0,28112.0,56.12,12311,-8441,-4120
2016-05-30,71600.0,70500.0,20169.0,55.34,8569,-4945,-3774
2016-05-31,70300.0,70000.0,20786.0,54.95,8871,-7758,-1113
2016-06-01,70000.0,70800.0,21553.0,55.57,3041,-1909,-1132
2016-06-02,70400.0,71000.0,24873.0,55.73,6885,-1218,-5782
2016-06-03,70400.0,73200.0,22115.0,57.46,-9357,4427,4528
2016-06-07,72000.0,73500.0,14479.0,57.69,-5240,6304,-1083
2016-06-08,73000.0,72400.0,20004.0,56.83,5271,-1098,-4173
2016-06-09,72500.0,71900.0,28021.0,56.44,2962,-7495,4533
2016-06-10,71900.0,71700.0,17920.0,56.28,-1019,-15,1102
2016-06-13,71700.0,70000.0,24998.0,54.95,4071,-553,-3519
2016-06-14,69000.0,67800.0,55598.0,53.22,21713,-10131,-11582
2016-06-15,66600.0,68800.0,22020.0,54.0,-770,1913,-1143
2016-06-16,69100.0,65500.0,53988.0,51.41,13591,-2602,-10326
2016-06-17,65500.0,64700.0,30278.0,50.79,8229,-7628,-524
2016-06-20,63800.0,63400.0,51091.0,49.77,13893,-4243,-9751
2016-06-21,63300.0,64000.0,14874.0,50.24,-303,24,281
2016-06-22,64000.0,65100.0,18798.0,51.1,-2619,5067,-2447
2016-06-23,65200.0,65700.0,18845.0,51.57,-1151,3869,-2718
2016-06-24,65200.0,63800.0,59246.0,50.08,-4168,5848,-178
2016-06-27,61100.0,63700.0,39686.0,50.0,1470,8645,-8382
2016-06-28,62300.0,64000.0,23411.0,50.24,5466,-4025,-1480
2016-06-29,63600.0,66200.0,16932.0,51.96,-2790,2330,460
2016-06-30,67000.0,65900.0,15412.0,51.73,4057,-3411,-646
2016-07-01,65100.0,65000.0,18458.0,51.02,6474,-9148,2719
2016-07-04,65500.0,64100.0,17177.0,50.32,6674,-9277,2507
2016-07-05,63700.0,62800.0,35950.0,49.29,15531,-19626,4072
2016-07-06,63200.0,62300.0,30366.0,48.9,10123,-9473,-751
2016-07-07,62300.0,61600.0,26655.0,48.35,9192,-9656,464
2016-07-08,61600.0,63900.0,31116.0,50.16,-10788,10622,-376
2016-07-11,63800.0,66100.0,28492.0,51.89,-14844,4629,5315
2016-07-12,65700.0,66300.0,27017.0,52.04,-4037,1656,1786
2016-07-13,66100.0,67200.0,20089.0,52.75,-7720,4276,3610
2016-07-14,67500.0,66200.0,13405.0,51.96,4422,-106,-4216
2016-07-15,66000.0,65500.0,14104.0,51.41,694,-3733,2939
2016-07-18,65000.0,66500.0,17885.0,52.2,-1545,-804,2449
2016-07-19,65900.0,66500.0,12839.0,52.2,665,-1500,-3102
2016-07-20,65900.0,66300.0,8986.0,52.04,1325,-358,-717
2016-07-21,66300.0,65100.0,20616.0,51.1,3322,-4688,1316
2016-07-22,65200.0,65700.0,12246.0,51.57,-4477,2113,2318
2016-07-25,66000.0,64000.0,12518.0,50.24,5125,-3158,-1967
2016-07-26,64900.0,63600.0,18305.0,49.92,4968,-7686,2718
2016-07-27,62500.0,63800.0,11625.0,50.08,-4436,2004,2432
2016-07-28,63800.0,62900.0,13255.0,49.37,5410,-5769,359
2016-07-29,62900.0,62900.0,13034.0,49.37,4130,-3575,-459
2016-08-01,62700.0,62100.0,12644.0,48.75,4709,-4477,-232
2016-08-02,61900.0,62100.0,5471.0,48.75,883,-665,-218
2016-08-03,62300.0,62200.0,11174.0,48.82,2820,-425,-2255
2016-08-04,62200.0,62900.0,8467.0,49.37,-185,1421,-1236
2016-08-05,62800.0,62500.0,24470.0,49.06,8803,-6550,-2053
2016-08-08,62100.0,61500.0,18172.0,48.27,3764,-4167,563
2016-08-09,62000.0,61000.0,31042.0,47.88,11062,-14784,3722
2016-08-10,61500.0,62100.0,16334.0,48.75,-3302,912,2390
2016-08-11,62100.0,63500.0,23975.0,49.84,-5500,2826,2682
2016-08-12,62800.0,66100.0,43199.0,51.89,-13490,1229,12831
2016-08-16,66500.0,65800.0,24926.0,51.65,1622,1830,-3452
2016-08-17,66000.0,65000.0,13098.0,51.02,-1267,-432,1699
2016-08-18,65000.0,64300.0,9441.0,50.47,1013,-834,-1167
2016-08-19,65200.0,63300.0,17613.0,49.69,1056,-3206,2150
2016-08-22,62500.0,61800.0,15735.0,48.51,5222,-2917,-2875
2016-08-23,61000.0,63900.0,17604.0,50.16,-6418,-2434,8582
2016-08-24,63600.0,63000.0,12665.0,49.45,3473,-647,-3486
2016-08-25,63500.0,63200.0,13101.0,49.61,-3666,1747,1919
2016-08-26,64100.0,62900.0,6856.0,49.37,1168,528,-1716
2016-08-29,63900.0,62300.0,12089.0,48.9,-919,-3015,3864
2016-08-30,63000.0,61600.0,10224.0,48.35,2697,-2820,13
2016-08-31,61400.0,59300.0,38862.0,46.55,13607,-13674,-233
2016-09-01,59000.0,58300.0,26218.0,45.76,8739,-10754,2015
2016-09-02,57800.0,58100.0,13457.0,45.61,2915,-5955,2760
2016-09-05,57800.0,58500.0,16598.0,45.92,5013,-6415,1372
2016-09-06,58300.0,56200.0,62739.0,44.11,14188,-12577,-866
2016-09-07,56000.0,52800.0,66369.0,41.45,15157,-23966,5971
2016-09-08,52800.0,52300.0,38381.0,41.05,2374,-9305,6619
2016-09-09,51700.0,51900.0,62784.0,40.74,993,-5883,4543
2016-09-12,51500.0,53900.0,40959.0,42.31,-8941,13730,-3157
2016-09-13,53900.0,53200.0,16177.0,41.76,5825,-2477,-3348
2016-09-19,53200.0,53300.0,8418.0,41.84,2066,-1083,-983
2016-09-20,52500.0,53200.0,9530.0,41.76,2585,-3056,471
2016-09-21,53800.0,56000.0,24782.0,43.96,-5268,6822,-1304
2016-09-22,56000.0,57000.0,26409.0,44.74,3612,4204,-7816
2016-09-23,57800.0,56800.0,13658.0,44.59,-581,2263,-1682
2016-09-26,56400.0,59200.0,38961.0,46.47,-5691,6983,-1139
2016-09-27,59600.0,58900.0,18751.0,46.23,5929,472,-6401
2016-09-28,58900.0,59200.0,10242.0,46.47,-664,1267,-603
2016-09-29,59600.0,59500.0,10689.0,46.7,-2149,2514,-365
2016-09-30,59900.0,59400.0,19827.0,46.63,-6048,6632,-584
2016-10-04,59000.0,58700.0,23702.0,46.08,5614,-5139,-184
2016-10-05,58300.0,58800.0,11231.0,46.15,-432,-2732,3164
2016-10-06,58800.0,56800.0,18840.0,44.59,3008,-4288,1076
2016-10-07,56800.0,57400.0,14191.0,45.06,-3963,319,3644
2016-10-10,58800.0,58500.0,14310.0,45.92,-1698,2015,-317
2016-10-11,59700.0,60000.0,22309.0,47.1,-7086,9364,-2028
2016-10-12,60000.0,59400.0,9847.0,46.63,-404,2670,-2266
2016-10-13,59100.0,58400.0,8006.0,45.84,3137,-1306,-1831
2016-10-14,59800.0,58200.0,9703.0,45.68,-1159,-63,1222
2016-10-17,59400.0,57300.0,7924.0,44.98,709,-450,-259
2016-10-18,58300.0,57300.0,11308.0,44.98,2884,-4009,1125
2016-10-19,58800.0,56000.0,10366.0,43.96,4121,-4573,452
2016-10-20,55100.0,55300.0,12655.0,43.41,-602,-2472,3074
2016-10-21,54900.0,55200.0,10355.0,43.33,-1794,1372,419
2016-10-24,55500.0,55600.0,9249.0,43.64,-1722,972,750
2016-10-25,55100.0,55500.0,10062.0,43.56,-3303,5565,-2262
2016-10-26,55500.0,55800.0,11111.0,43.8,19,732,-751
2016-10-27,55600.0,56000.0,5911.0,43.96,582,677,-1259
2016-10-28,56000.0,56700.0,7454.0,44.51,-281,1844,-1563
2016-10-31,55700.0,55900.0,9035.0,43.88,70,2205,-2275
2016-11-01,57300.0,59800.0,48253.0,46.94,-12708,10666,2042
2016-11-02,60000.0,62100.0,60180.0,48.75,-15704,9441,6261
2016-11-03,61300.0,63500.0,56135.0,49.84,-10204,3617,6535
2016-11-04,64700.0,63200.0,31171.0,49.61,130,-2329,2167
2016-11-07,64000.0,62600.0,16119.0,49.14,3061,-3747,906
2016-11-08,65300.0,64400.0,17888.0,50.55,-5782,1828,3954
2016-11-09,65000.0,64000.0,35097.0,50.24,-10982,5727,5246
2016-11-10,64600.0,65200.0,22356.0,51.18,1566,494,-1990
2016-11-11,65200.0,64700.0,15155.0,50.79,2920,-2776,-169
2016-11-14,65000.0,64900.0,16805.0,50.94,-3240,2129,1206
2016-11-15,65300.0,68500.0,56675.0,53.77,-23112,13605,10487
2016-11-16,68500.0,71000.0,46163.0,55.73,-16110,12736,5790
2016-11-17,71300.0,71600.0,27985.0,56.2,-12644,13569,-975
2016-11-18,71100.0,71600.0,18222.0,56.2,-2920,4060,-1084
2016-11-21,71600.0,69800.0,14813.0,54.79,3460,-3583,82
2016-11-22,68800.0,66900.0,39480.0,52.51,4682,-17738,12996
2016-11-23,67100.0,66000.0,26270.0,51.81,-4690,-1478,6135
2016-11-24,66700.0,65100.0,16111.0,51.1,978,-4836,3864
2016-11-25,64600.0,64200.0,18162.0,50.39,-1433,-4388,5843
2016-11-28,64300.0,62100.0,27324.0,48.75,-1937,-4546,6452
2016-11-29,61800.0,64000.0,25887.0,50.24,-4009,-3664,7746
2016-11-30,65000.0,64100.0,20703.0,50.32,-766,2019,-1239
2016-12-01,64000.0,63800.0,24508.0,50.08,-3581,6002,-2408
2016-12-02,64200.0,63000.0,23054.0,49.45,-5778,6213,-419
2016-12-05,62300.0,63000.0,18455.0,49.45,-3885,3979,-74
2016-12-06,64300.0,65200.0,23746.0,51.18,-7917,10196,-2274
2016-12-07,65200.0,64500.0,14039.0,50.63,296,4739,-5024
2016-12-08,64500.0,66000.0,17309.0,51.81,-5838,7243,-1386
2016-12-09,65500.0,64600.0,14649.0,50.71,672,303,-970
2016-12-12,65500.0,64100.0,17462.0,50.32,-1336,2341,-996
2016-12-13,65200.0,65400.0,21181.0,51.34,-4648,5619,-962
2016-12-14,65400.0,65400.0,16333.0,51.34,-3649,2728,931
2016-12-15,65700.0,66200.0,15628.0,51.96,-2368,2523,-138
2016-12-16,65600.0,66100.0,12237.0,51.89,1141,1766,-2894
2016-12-19,66300.0,65300.0,9120.0,51.26,-176,833,-653
2016-12-20,65300.0,64600.0,21401.0,50.71,3990,-3021,-962
2016-12-21,64900.0,64600.0,19745.0,50.71,-4816,4505,319
2016-12-22,64100.0,62900.0,26973.0,49.37,5258,-6124,868
2016-12-23,63700.0,63600.0,13773.0,49.92,-6607,5753,866
2016-12-26,63600.0,61300.0,23022.0,48.12,6964,-8299,1333
2016-12-27,61300.0,62000.0,29393.0,48.67,-3038,-1418,4457
2016-12-28,61200.0,60800.0,22047.0,47.72,8050,-8178,136
2016-12-29,60500.0,59700.0,23200.0,46.86,10396,-10783,391
2017-01-02,59700.0,58900.0,18250.0,24.79,5208,-4656,-574
2017-01-03,59800.0,58600.0,21074.0,24.66,8128,-9386,1188
2017-01-04,58200.0,59600.0,22780.0,25.09,8045,-7511,-556
2017-01-05,59100.0,58800.0,15022.0,24.75,6059,-5965,-86
2017-01-06,58800.0,59000.0,13554.0,24.83,3001,-1455,-1537
2017-01-09,58400.0,57500.0,17479.0,24.2,5422,-1221,-4197
2017-01-10,57000.0,57500.0,14128.0,24.2,2431,-887,-1566
2017-01-11,57000.0,57100.0,8979.0,24.03,1512,-3084,1576
2017-01-12,58500.0,58800.0,15496.0,24.75,-3583,4274,-680
2017-01-13,59400.0,61200.0,24085.0,25.76,-10156,9877,442
2017-01-16,61200.0,60900.0,13154.0,25.63,-1933,6065,-4017
2017-01-17,61500.0,64600.0,49094.0,27.19,-17364,16178,1152
2017-01-18,64800.0,64700.0,18271.0,27.23,-8232,8946,-748
2017-01-19,64000.0,64200.0,11457.0,27.02,-1588,3661,-2073
2017-01-20,63300.0,64200.0,17142.0,27.02,-6798,10526,-4178
2017-01-23,64900.0,65300.0,34578.0,27.48,-6739,6974,-735
2017-01-24,64600.0,65200.0,19832.0,27.44,-4726,6786,-2260
2017-01-25,66100.0,65000.0,10749.0,27.36,-3009,4767,-1768
2017-01-26,64600.0,64000.0,15100.0,26.94,-2561,2731,-570
2017-01-31,62900.0,66400.0,26608.0,27.95,-14894,12027,2867
2017-02-01,67100.0,65600.0,12615.0,27.61,-388,-238,617
2017-02-02,65100.0,63600.0,17353.0,26.77,5001,-3220,-1981
2017-02-03,63900.0,64200.0,9779.0,27.02,-2696,1029,1667
2017-02-06,65000.0,66300.0,19382.0,27.9,-9054,7016,2038
2017-02-07,66600.0,65800.0,15016.0,27.69,-649,3248,-2599
2017-02-08,65900.0,64900.0,13279.0,27.32,965,565,-1530
2017-02-09,64100.0,64100.0,16701.0,26.98,2793,-4585,1692
2017-02-10,64300.0,67200.0,61455.0,28.28,-20023,18344,1665
2017-02-13,67600.0,67400.0,21146.0,28.37,-1535,1125,424
2017-02-14,67400.0,67800.0,10142.0,28.54,-2038,3545,-1507
2017-02-15,66700.0,67800.0,14983.0,28.54,77,478,-555
2017-02-16,67800.0,66400.0,18759.0,27.95,4053,-3358,-695
2017-02-17,65500.0,67000.0,10881.0,28.2,-3362,1831,1531
2017-02-20,67200.0,66700.0,14587.0,28.07,345,4451,-4796
2017-02-21,67800.0,65700.0,8698.0,27.65,1168,-1875,707
2017-02-22,66200.0,65600.0,11310.0,27.61,2327,-2718,391
2017-02-23,66400.0,64900.0,10851.0,27.32,893,22,285
