Symbol,신도리코_시가(원),신도리코_종가(원),신도리코_거래량(주),신도리코_PER(IFRS-연결),신도리코_순매수수량(개인)(주),신도리코_순매수수량(기관계)(주),신도리코_순매수수량(외국인계)(주)
2016-01-29,48250.0,49650.0,4658.0,53.5,-989,2111,-1122
2016-02-01,49500.0,49400.0,4929.0,53.23,296,-1464,1183
2016-02-02,48500.0,49600.0,3646.0,53.44,-794,390,404
2016-02-03,49750.0,49250.0,3153.0,53.07,-163,318,-155
2016-02-04,49750.0,50300.0,10412.0,54.2,-3148,-541,3689
2016-02-05,50300.0,50400.0,2749.0,54.31,-1431,698,723
2016-02-11,49900.0,50800.0,9634.0,54.74,-1303,-2595,3991
2016-02-12,50700.0,49950.0,9874.0,53.82,-1947,-917,2884
2016-02-15,48600.0,50900.0,6186.0,54.85,-2449,55,2394
2016-02-16,50900.0,51600.0,4165.0,55.6,-2137,130,2055
2016-02-17,51100.0,52100.0,12446.0,56.14,-2627,-1156,3783
2016-02-18,52700.0,51500.0,8997.0,55.49,2003,-6165,4162
2016-02-19,51600.0,51800.0,6017.0,55.82,644,-2134,1490
2016-02-22,51400.0,51800.0,3161.0,55.82,90,223,-302
2016-02-23,51800.0,52200.0,5231.0,56.25,418,-209,-357
2016-02-24,52200.0,52200.0,5066.0,56.25,680,29,-780
2016-02-25,52200.0,52500.0,7197.0,56.57,-1185,2045,-915
2016-02-26,52700.0,52200.0,8643.0,56.25,99,1308,-1407
2016-02-29,52500.0,51100.0,10131.0,55.06,2760,-3802,1042
2016-03-02,51100.0,51000.0,10395.0,54.95,1495,-1700,205
2016-03-03,50700.0,51200.0,9244.0,55.17,664,-1758,1094
2016-03-04,51200.0,49500.0,15749.0,53.34,6804,-6347,-457
2016-03-07,49600.0,48650.0,20690.0,52.42,4927,-1769,-3158
2016-03-08,48500.0,48850.0,8567.0,52.64,3671,-3405,-266
2016-03-09,48850.0,48850.0,10223.0,52.64,3306,-4429,1123
2016-03-10,48850.0,48800.0,19526.0,52.58,2703,-7860,5157
2016-03-11,48800.0,48950.0,11047.0,52.74,2109,-3505,1396
2016-03-14,48900.0,48650.0,21841.0,52.42,6601,-5725,-695
2016-03-15,48800.0,48600.0,22999.0,52.37,2173,-6250,4077
2016-03-16,48800.0,49050.0,14333.0,52.85,-678,-8272,8680
2016-03-17,49000.0,49050.0,21051.0,52.85,1864,-7878,6004
2016-03-18,48850.0,48900.0,26932.0,52.69,5321,-4846,-475
2016-03-21,48800.0,48200.0,23211.0,51.94,11182,-10380,-842
2016-03-22,48450.0,48250.0,16184.0,51.99,2198,-8334,6456
2016-03-23,48400.0,48650.0,11302.0,52.42,-312,-3600,3874
2016-03-24,48700.0,48650.0,7989.0,52.42,109,313,858
2016-03-25,48600.0,48650.0,7331.0,52.42,1144,-643,-501
2016-03-28,48850.0,49250.0,8084.0,53.07,-1906,4431,-2525
2016-03-29,49100.0,50000.0,13221.0,53.88,-53,1012,-1237
2016-03-30,50000.0,50300.0,10780.0,54.2,-150,1531,-1331
2016-03-31,50500.0,50400.0,10964.0,54.31,-3650,1052,2638
2016-04-01,50900.0,50600.0,9313.0,54.52,-1734,-730,2364
2016-04-04,50100.0,50900.0,9218.0,54.85,-3757,2425,1332
2016-04-05,50600.0,50600.0,8914.0,54.52,161,-823,651
2016-04-06,50200.0,50100.0,7601.0,53.98,2027,-3407,1277
2016-04-07,49850.0,49600.0,12263.0,53.44,7197,-2455,-4772
2016-04-08,49600.0,49600.0,7555.0,53.44,675,-1451,756
2016-04-11,49150.0,49350.0,3736.0,53.18,1273,-1205,-68
2016-04-12,49200.0,49000.0,16038.0,52.8,11573,-9994,-1579
2016-04-14,48700.0,49650.0,13100.0,53.5,3148,488,-3342
2016-04-15,49000.0,49800.0,11316.0,53.66,2163,334,-2494
2016-04-18,49150.0,49150.0,12716.0,52.96,7374,-4842,-2533
2016-04-19,49150.0,49350.0,6785.0,53.18,3262,275,-3535
2016-04-20,49400.0,49350.0,10900.0,53.18,4275,-3330,-944
2016-04-21,49450.0,49400.0,13305.0,53.23,292,3712,-3920
2016-04-22,49450.0,49050.0,23728.0,52.85,6880,-3090,-2837
2016-04-25,49000.0,49050.0,24911.0,52.85,-877,-2406,2644
2016-04-26,49050.0,49000.0,8520.0,52.8,1869,-2058,180
2016-04-27,49000.0,48850.0,9868.0,52.64,2368,-2175,-177
2016-04-28,49000.0,49000.0,18104.0,52.8,381,-2912,2540
2016-04-29,49000.0,48900.0,14097.0,52.69,2039,1722,-2676
2016-05-02,48700.0,48000.0,13936.0,51.72,8253,-3663,-4489
2016-05-03,48050.0,47450.0,15688.0,51.13,10879,-7192,-3387
2016-05-04,47250.0,46550.0,25834.0,50.16,18929,-5223,-13705
2016-05-09,47100.0,46550.0,33457.0,50.16,2034,-223,-1809
2016-05-10,46300.0,46600.0,15681.0,50.21,4727,-1012,-3724
2016-05-11,46450.0,46400.0,11855.0,50.0,9980,-2554,-7425
2016-05-12,46250.0,46400.0,7264.0,50.0,1690,2783,-4473
2016-05-13,46400.0,46400.0,10259.0,50.0,5422,-58,-5134
2016-05-16,46250.0,47250.0,38793.0,50.91,13343,4272,-17903
2016-05-17,47450.0,47250.0,24212.0,50.91,8016,3470,-11485
2016-05-18,47200.0,46850.0,26001.0,50.48,9725,1087,-8186
2016-05-19,46900.0,46900.0,17086.0,50.54,1352,-530,-835
2016-05-20,46650.0,47100.0,12633.0,50.75,201,-684,362
2016-05-23,47100.0,47100.0,14143.0,50.75,1539,4708,-6246
2016-05-24,47050.0,47500.0,111364.0,51.18,33103,1691,-46644
2016-05-25,47450.0,48000.0,81520.0,51.72,18720,2362,-28063
2016-05-26,48150.0,48200.0,19081.0,51.94,-4737,3171,1563
2016-05-27,48450.0,49000.0,43090.0,52.8,-3601,1575,-417
2016-05-30,49000.0,49500.0,56033.0,53.34,-1057,20098,-21866
2016-05-31,49500.0,49350.0,57926.0,53.18,2552,31640,-34216
2016-06-01,49100.0,49550.0,19263.0,53.39,-2048,1829,199
2016-06-02,49300.0,49950.0,22476.0,53.82,-1626,2088,-479
2016-06-03,50000.0,50200.0,31133.0,54.09,-5662,7819,-2112
2016-06-07,50200.0,51500.0,29980.0,55.49,-13025,3580,9639
2016-06-08,51500.0,52500.0,21213.0,56.57,-7801,5321,2671
2016-06-09,52500.0,53200.0,36266.0,57.32,-3765,-3177,6894
2016-06-10,53200.0,53200.0,20311.0,57.32,-8863,7220,1713
2016-06-13,53200.0,52600.0,11143.0,56.68,-5579,6510,-748
2016-06-14,52100.0,52100.0,22299.0,56.14,-4398,2044,2344
2016-06-15,51600.0,52600.0,9701.0,56.68,-1028,1001,-32
2016-06-16,52600.0,52100.0,10378.0,56.14,-2880,3329,-325
2016-06-17,52100.0,53300.0,17078.0,57.43,-4463,4641,-250
2016-06-20,53300.0,51200.0,18712.0,55.17,7236,-910,-6390
2016-06-21,51000.0,51000.0,14440.0,54.95,-284,863,-428
2016-06-22,51100.0,51100.0,12041.0,55.06,-4644,1471,3376
2016-06-23,50700.0,51400.0,9085.0,55.38,1523,-1423,-315
2016-06-24,50900.0,50500.0,20342.0,54.41,-1838,4139,-2317
2016-06-27,50300.0,50500.0,21307.0,54.41,-7669,15675,-6324
2016-06-28,49850.0,50400.0,14915.0,54.31,818,6949,-7771
2016-06-29,50500.0,50200.0,25240.0,54.09,5817,1663,-7409
2016-06-30,50400.0,50200.0,18787.0,54.09,3600,-967,-2426
2016-07-01,50300.0,51000.0,29698.0,54.95,-3644,3891,-17
2016-07-04,50500.0,50400.0,16191.0,54.31,23,10047,-9222
2016-07-05,50100.0,50200.0,18012.0,54.09,-1746,3913,-1317
2016-07-06,50500.0,50200.0,15253.0,54.09,-1571,3224,-1439
2016-07-07,50200.0,50100.0,13219.0,53.98,821,1012,-1249
2016-07-08,49900.0,49700.0,9626.0,53.55,-904,1621,-473
2016-07-11,49950.0,50000.0,29489.0,53.88,-1891,6475,-2055
2016-07-12,49800.0,49950.0,16379.0,53.82,-2240,3791,-163
2016-07-13,49750.0,49950.0,18750.0,53.82,-939,-3763,5768
2016-07-14,50200.0,49900.0,21242.0,53.77,6384,-5735,287
2016-07-15,49900.0,49550.0,42208.0,53.39,2637,-6046,3416
2016-07-18,49550.0,50500.0,34829.0,54.41,-9924,-1255,13611
2016-07-19,50500.0,50100.0,8755.0,53.98,1242,-2580,1601
2016-07-20,50000.0,49550.0,10645.0,53.39,3305,-4021,771
2016-07-21,49600.0,49950.0,4913.0,53.82,202,38,-267
2016-07-22,49950.0,50400.0,16954.0,54.31,-1929,-3228,6047
2016-07-25,50400.0,50600.0,9509.0,54.52,-1046,-2118,3177
2016-07-26,50600.0,52200.0,17229.0,56.25,-9465,4379,4864
2016-07-27,52200.0,51700.0,9349.0,55.71,405,-3965,3629
2016-07-28,51500.0,51500.0,14083.0,55.49,-893,-5357,6971
2016-07-29,51500.0,51700.0,12607.0,55.71,-1268,-2159,3869
2016-08-01,51700.0,52600.0,23506.0,56.68,-7009,12301,-3742
2016-08-02,52200.0,52400.0,21763.0,56.46,964,2393,-2743
2016-08-03,51700.0,50700.0,14060.0,54.63,4023,-5772,1275
2016-08-04,50800.0,50400.0,9977.0,54.31,-243,-4223,4471
2016-08-05,50400.0,50200.0,12410.0,54.09,2688,-4917,2231
2016-08-08,50300.0,49950.0,12859.0,53.82,4584,-5092,513
2016-08-09,49950.0,50300.0,7561.0,54.2,565,-1245,635
2016-08-10,50200.0,50100.0,13211.0,53.98,-165,38,-19
2016-08-11,50000.0,50000.0,10506.0,53.88,1732,-849,-871
2016-08-12,49500.0,50900.0,10929.0,54.85,-5585,1945,3685
2016-08-16,51500.0,50600.0,12605.0,54.52,-1432,79,1831
2016-08-17,50300.0,51000.0,15469.0,54.95,-5740,2830,3398
2016-08-18,51100.0,51000.0,8708.0,54.95,2778,-2554,32
2016-08-19,50700.0,50800.0,17171.0,54.74,-84,543,-269
2016-08-22,50800.0,50600.0,19664.0,54.52,120,4179,-2167
2016-08-23,50700.0,50700.0,8051.0,54.63,571,-3025,2458
2016-08-24,50100.0,50700.0,3954.0,54.63,-1409,502,866
2016-08-25,51000.0,50500.0,4942.0,54.41,190,638,-790
2016-08-26,50500.0,51000.0,7424.0,54.95,-2787,-568,3804
2016-08-29,51300.0,51000.0,12870.0,54.95,-3019,3254,31
2016-08-30,51000.0,50300.0,6931.0,54.2,2093,-1233,-777
2016-08-31,50300.0,51300.0,16456.0,55.28,-4787,1258,3625
2016-09-01,51300.0,51100.0,5763.0,55.06,-38,286,-245
2016-09-02,50800.0,50800.0,4786.0,54.74,-20,-1922,1910
2016-09-05,51000.0,50900.0,7729.0,54.85,-1342,-1297,2586
2016-09-06,50900.0,50700.0,9457.0,54.63,-331,-2688,3022
2016-09-07,50700.0,51600.0,24008.0,55.6,-9314,-545,10888
2016-09-08,51600.0,51300.0,26209.0,55.28,-3108,1859,3127
2016-09-09,51300.0,51200.0,7239.0,55.17,1335,-8,-1100
2016-09-12,51100.0,51200.0,7850.0,55.17,-306,3752,-3395
2016-09-13,51400.0,50100.0,26915.0,53.98,7520,4984,-12626
2016-09-19,50000.0,49900.0,9824.0,53.77,3993,-2132,-1859
2016-09-20,49650.0,49150.0,24774.0,52.96,7653,-2472,-5177
2016-09-21,49150.0,49100.0,13044.0,52.91,-1707,710,898
2016-09-22,49600.0,49300.0,6476.0,53.12,-1126,-522,1650
2016-09-23,49600.0,50500.0,12892.0,54.41,-3802,3443,382
2016-09-26,50500.0,50100.0,5244.0,53.98,2180,-1338,-840
2016-09-27,50000.0,50100.0,8639.0,53.98,-138,3665,-3526
2016-09-28,50100.0,50600.0,13596.0,54.52,-5015,10005,-4988
2016-09-29,50700.0,50100.0,5966.0,53.98,574,-584,21
2016-09-30,50100.0,50300.0,8457.0,54.2,-2956,3182,-222
2016-10-04,50000.0,51200.0,6075.0,55.17,-2476,41,2436
2016-10-05,51200.0,51000.0,15411.0,54.95,10,-2295,2287
2016-10-06,50100.0,50500.0,12245.0,54.41,976,-1119,144
2016-10-07,50000.0,50500.0,9243.0,54.41,1725,-1667,-56
2016-10-10,50800.0,50500.0,11657.0,54.41,-4443,5083,170
2016-10-11,50700.0,50700.0,11413.0,54.63,-981,6323,-4335
2016-10-12,50500.0,50300.0,11855.0,54.2,849,4034,-4329
2016-10-13,50300.0,50100.0,15046.0,53.98,-1048,6507,-5459
2016-10-14,50200.0,51400.0,25559.0,55.38,-906,4833,-3923
2016-10-17,51400.0,51600.0,13087.0,55.6,-2064,3188,-1118
2016-10-18,51700.0,51900.0,6420.0,55.92,-1355,534,802
2016-10-19,51600.0,52100.0,7236.0,56.14,-2059,1581,479
2016-10-20,51600.0,52400.0,4644.0,56.46,-2134,2099,36
2016-10-21,52400.0,52600.0,12529.0,56.68,-4796,6728,-1931
2016-10-24,52700.0,52600.0,7036.0,56.68,-792,1452,-659
2016-10-25,52500.0,52700.0,5381.0,56.79,-1503,2547,-1043
2016-10-26,52300.0,51000.0,6879.0,54.95,814,519,-1435
2016-10-27,51100.0,51800.0,5773.0,55.82,-2527,1888,640
2016-10-28,51300.0,51900.0,5623.0,55.92,-1342,1760,-418
2016-10-31,52000.0,52500.0,9103.0,56.57,-3343,2242,1102
2016-11-01,52700.0,52300.0,16820.0,56.35,-3631,12500,-8868
2016-11-02,52100.0,52300.0,7143.0,56.35,-3286,3281,59
2016-11-03,52300.0,53300.0,14541.0,57.43,-5853,871,4910
2016-11-04,53500.0,53300.0,12606.0,57.43,-1316,1646,-395
2016-11-07,54000.0,52600.0,9469.0,56.68,-2340,2143,496
2016-11-08,52700.0,53500.0,9450.0,57.65,-2704,2340,96
2016-11-09,53700.0,52200.0,27643.0,56.25,2206,4006,-6220
2016-11-10,52200.0,53100.0,9131.0,57.22,56,587,-643
2016-11-11,53100.0,53200.0,9107.0,57.32,-252,3496,-3242
2016-11-14,53000.0,53200.0,11692.0,57.32,-3655,4672,-935
2016-11-15,53300.0,54900.0,14161.0,59.16,-6759,6422,239
2016-11-16,54900.0,55800.0,17186.0,60.13,-3789,5956,-2155
2016-11-17,54800.0,55900.0,12192.0,60.23,-3720,3971,-185
2016-11-18,55800.0,55700.0,12785.0,60.02,-67,-949,946
2016-11-21,55700.0,55200.0,7044.0,59.48,203,489,-802
2016-11-22,55200.0,55100.0,12206.0,59.37,1308,-5418,4119
2016-11-23,54100.0,54700.0,16143.0,58.94,894,-1389,501
2016-11-24,55100.0,53100.0,12759.0,57.22,-416,-3249,3668
2016-11-25,53200.0,53100.0,10454.0,57.22,-666,-3013,3685
2016-11-28,52500.0,54200.0,5900.0,58.4,266,-1069,813
2016-11-29,54000.0,54500.0,12927.0,58.72,-1131,1595,-460
2016-11-30,55100.0,54100.0,14328.0,58.29,-1236,2007,-764
2016-12-01,53400.0,55000.0,8156.0,59.26,-2421,341,2388
2016-12-02,55100.0,55100.0,13003.0,59.37,286,388,-467
2016-12-05,55100.0,55700.0,11545.0,60.02,-1372,2421,-62
2016-12-06,56300.0,55500.0,12285.0,59.8,-1171,3047,-1874
2016-12-07,55700.0,55900.0,13288.0,60.23,-5545,1474,4098
2016-12-08,56100.0,57500.0,15738.0,61.96,-8341,6228,2126
2016-12-09,57500.0,57300.0,10895.0,61.74,-2640,2296,349
2016-12-12,58300.0,57000.0,7802.0,61.42,-2251,3037,-814
2016-12-13,57600.0,57300.0,17307.0,61.74,-255,281,-19
2016-12-14,57400.0,57900.0,7356.0,62.39,-1519,471,1053
2016-12-15,57200.0,57500.0,4211.0,61.96,434,792,-1233
2016-12-16,57000.0,56200.0,11990.0,60.56,2556,-1162,-1410
2016-12-19,56000.0,56300.0,5055.0,60.66,-28,-799,822
2016-12-20,56900.0,57200.0,2678.0,61.63,-1406,1516,-106
2016-12-21,57200.0,55900.0,6430.0,60.23,2238,-2966,718
2016-12-22,55900.0,56100.0,6876.0,60.45,-223,-1641,1856
2016-12-23,56100.0,57100.0,5923.0,61.53,-2395,2480,-79
2016-12-26,57100.0,57900.0,4241.0,62.39,-1676,3441,-1763
2016-12-27,57900.0,57800.0,6281.0,62.28,-1327,2194,-824
2016-12-28,55900.0,55800.0,16271.0,60.13,2453,-5177,2675
2016-12-29,55900.0,54900.0,8195.0,59.16,1059,-817,-272
2017-01-02,55000.0,55600.0,4397.0,17.63,-978,945,34
2017-01-03,55800.0,54000.0,11329.0,17.12,2156,-3426,1374
2017-01-04,54100.0,54500.0,8903.0,17.28,-369,-1026,1515
2017-01-05,54000.0,54500.0,11807.0,17.28,1434,-6093,4748
2017-01-06,54000.0,55400.0,5589.0,17.57,-1567,1944,-374
2017-01-09,54700.0,53900.0,4592.0,17.09,1371,-2432,1051
2017-01-10,53500.0,52800.0,14964.0,16.74,2024,-9620,7577
2017-01-11,52000.0,54400.0,5505.0,17.25,-1144,678,469
2017-01-12,54200.0,54900.0,6114.0,17.41,-2041,429,1746
2017-01-13,54900.0,54800.0,7765.0,17.38,2975,-2263,-610
2017-01-16,54900.0,54300.0,6100.0,17.22,-881,1723,-648
2017-01-17,53700.0,53600.0,10800.0,17.0,1764,-3557,1773
2017-01-18,53700.0,53800.0,7264.0,17.06,-155,-1203,1358
2017-01-19,53200.0,53800.0,6349.0,17.06,-599,-632,1568
2017-01-20,54400.0,54000.0,5793.0,17.12,355,-2775,2410
2017-01-23,53300.0,53300.0,3033.0,16.9,259,-909,650
2017-01-24,53900.0,53700.0,5643.0,17.03,-662,-750,1773
2017-01-25,53800.0,52200.0,7175.0,16.55,2337,-3136,779
2017-01-26,52800.0,52000.0,6884.0,16.49,466,577,-828
2017-01-31,52100.0,51700.0,6380.0,16.39,2073,-2810,717
2017-02-01,52000.0,52500.0,6201.0,16.65,-930,106,816
2017-02-02,52500.0,51700.0,7050.0,16.39,440,-2208,1756
2017-02-03,52000.0,52400.0,7446.0,16.62,-2200,1956,1017
2017-02-06,53500.0,52700.0,5919.0,16.71,-714,-1783,2496
2017-02-07,53400.0,53000.0,5519.0,16.81,1700,-46,-1268
2017-02-08,52900.0,53900.0,8023.0,17.09,-2301,2382,-80
2017-02-09,54000.0,52900.0,7420.0,16.77,2696,-2254,-344
2017-02-10,53100.0,52700.0,8350.0,16.71,663,-830,167
2017-02-13,52900.0,53100.0,6253.0,16.84,-1568,322,1221
2017-02-14,53300.0,53300.0,6180.0,16.9,-127,-1180,1350
2017-02-15,53100.0,52800.0,10250.0,16.74,2918,-3331,413
2017-02-16,52800.0,52100.0,6389.0,16.52,3005,-2858,-267
2017-02-17,52200.0,52500.0,4013.0,16.65,-863,-420,1283
2017-02-20,52400.0,52100.0,5650.0,16.52,2557,-3496,1140
2017-02-21,52100.0,52700.0,11753.0,16.71,-982,-3711,4693
2017-02-22,52500.0,52100.0,11694.0,16.52,3201,-6119,2918
2017-02-23,52200.0,51800.0,16329.0,16.43,4832,-1725,-3112
2017-02-24,51800.0,52100.0,13777.0,16.52,1606,-1148,-458
2017-02-27,52300.0,52600.0,5865.0,16.68,-3034,3744,-710
2017-02-28,52200.0,52800.0,12831.0,16.74,-2908,-1007,3915
2017-03-02,52900.0,52000.0,38234.0,16.49,4317,-5451,1134
2017-03-03,52200.0,51800.0,7298.0,16.43,-1498,2436,-937
2017-03-06,51800.0,51600.0,8596.0,16.36,33,-901,868
2017-03-07,51600.0,51500.0,9401.0,16.33,2107,3317,-5424
2017-03-08,51500.0,51700.0,7987.0,16.39,413,-266,-147
2017-03-09,51700.0,52000.0,20779.0,16.49,-1554,-1669,3223
2017-03-10,52000.0,51500.0,14011.0,16.33,3614,-2208,-1406
2017-03-13,51500.0,50900.0,20198.0,16.14,5293,-5992,893
2017-03-14,50900.0,50200.0,16177.0,15.92,6502,-1253,-5249
2017-03-15,50500.0,49800.0,23013.0,15.79,5895,-2205,-3712
2017-03-16,50200.0,49900.0,8363.0,15.82,3064,-1614,-1382
2017-03-17,49900.0,49750.0,8305.0,15.78,1835,1473,-3221
2017-03-20,49950.0,49150.0,17744.0,15.58,6838,-1790,-5048
2017-03-21,49450.0,49400.0,9647.0,15.66,686,-4858,4194
2017-03-22,49750.0,50200.0,10232.0,15.92,-717,-3109,3826
2017-03-23,50200.0,50200.0,8251.0,15.92,-411,-3306,3717
2017-03-24,50200.0,51300.0,15162.0,16.27,-5970,1152,5199
2017-03-27,51300.0,51300.0,8220.0,16.27,-384,-3163,3547
2017-03-28,51400.0,51100.0,14100.0,16.2,1063,-925,-138
2017-03-29,51200.0,50300.0,5789.0,15.95,2064,-2784,721
2017-03-30,50300.0,50000.0,6554.0,15.85,1854,-3116,1262
2017-03-31,50000.0,50900.0,12534.0,16.14,-671,1080,-409
2017-04-03,50900.0,51200.0,6070.0,16.23,-872,-1078,1950
2017-04-04,51000.0,51400.0,6156.0,16.3,-2488,175,2313
2017-04-05,51100.0,51900.0,15936.0,16.46,-5159,-1434,3293
2017-04-06,51100.0,52000.0,8037.0,16.49,-375,-1189,1549
2017-04-07,52000.0,52400.0,7861.0,16.62,-2095,662,739
2017-04-10,52400.0,51100.0,12048.0,16.2,-4339,460,3894
2017-04-11,50700.0,51500.0,5249.0,16.33,-2290,159,2044
2017-04-12,51000.0,52000.0,4428.0,16.49,-1138,805,333
2017-04-13,52100.0,52500.0,8515.0,16.65,-4588,2712,1876
2017-04-14,52100.0,52200.0,3979.0,16.55,-148,630,-482
2017-04-17,52200.0,51500.0,4618.0,16.33,2422,-2401,-31
2017-04-18,51700.0,51400.0,3854.0,16.3,1093,-2353,1260
2017-04-19,51200.0,52000.0,6879.0,16.49,97,-2036,2099
2017-04-20,51500.0,52200.0,7421.0,16.55,-571,-2451,2982
2017-04-21,51900.0,52000.0,4532.0,16.49,655,-2024,1433
2017-04-24,51900.0,51800.0,2706.0,16.43,403,-1085,682
2017-04-25,51900.0,51500.0,12789.0,16.33,-692,-5576,5612
2017-04-26,51900.0,51600.0,8499.0,16.36,-802,-2766,3568
2017-04-27,51700.0,52200.0,8323.0,16.55,-2477,-2670,4873
2017-04-28,51500.0,52500.0,5740.0,16.65,-1561,-1927,3488
2017-05-02,51900.0,52600.0,10032.0,16.68,-4040,-1132,5677
2017-05-04,52000.0,52900.0,9679.0,16.77,-682,504,3647
2017-05-08,52900.0,53800.0,9500.0,17.06,-4245,1400,2825
2017-05-10,53800.0,53900.0,16564.0,17.09,-3514,1116,2330
2017-05-11,54300.0,54700.0,13586.0,17.34,-3020,1583,1437
2017-05-12,54700.0,53600.0,7648.0,17.0,1684,-4382,2698
2017-05-15,53600.0,53600.0,5350.0,17.0,841,-2911,2070
2017-05-16,53800.0,53900.0,8430.0,17.09,1393,-3302,1839
2017-05-17,53300.0,52600.0,11593.0,16.68,4595,-3342,-1053
2017-05-18,52300.0,52200.0,13626.0,16.55,3309,-8061,4608
2017-05-19,51900.0,53500.0,16022.0,16.96,-3294,879,2358
2017-05-22,53800.0,52100.0,12133.0,16.52,7113,-7014,-99
2017-05-23,51800.0,52300.0,11069.0,16.58,2325,-6050,3725
2017-05-24,52500.0,52100.0,9963.0,16.52,2011,-4030,1619
2017-05-25,52200.0,53200.0,7786.0,16.87,-3249,2609,641
2017-05-26,52500.0,53300.0,8817.0,16.9,476,-1043,567
2017-05-29,53700.0,53700.0,7989.0,17.03,-3397,2900,476
2017-05-30,53800.0,54800.0,15255.0,17.38,-2195,1143,152
2017-05-31,54700.0,54700.0,31869.0,17.34,-2899,2771,108
2017-06-01,54900.0,55500.0,28390.0,17.6,-271,-1168,-1961
2017-06-02,55600.0,55400.0,22077.0,17.57,-1417,-2374,1791
2017-06-05,55500.0,54200.0,12591.0,17.19,6032,-2770,-3662
2017-06-07,53700.0,55200.0,19631.0,17.5,-5434,-60,3294
2017-06-08,55900.0,56800.0,65569.0,18.01,-31737,11097,15909
2017-06-09,56800.0,57000.0,34890.0,18.07,3070,-9702,7532
2017-06-12,57300.0,55600.0,13919.0,17.63,4068,-5115,937
2017-06-13,55600.0,57300.0,13922.0,18.17,-1924,-1917,3270
2017-06-14,56100.0,57100.0,10601.0,18.11,-2575,1896,679
2017-06-15,56600.0,57500.0,9874.0,18.23,-1418,2528,-1110
2017-06-16,56800.0,56800.0,11471.0,18.01,750,-2283,1543
2017-06-19,56700.0,56800.0,6436.0,18.01,1088,-1727,639
2017-06-20,55600.0,57000.0,17523.0,18.07,-694,-651,1345
2017-06-21,57100.0,56300.0,8401.0,17.85,-589,-264,853
2017-06-22,56400.0,57500.0,8762.0,18.23,-3527,2132,1395
2017-06-23,57700.0,57200.0,10423.0,18.14,-3880,3977,11
2017-06-26,57300.0,56900.0,6985.0,18.04,1327,-710,475
2017-06-27,57400.0,57300.0,10446.0,18.17,-2320,1684,2136
2017-06-28,57300.0,58100.0,9495.0,18.42,-2212,3326,-995
2017-06-29,57500.0,57300.0,10870.0,18.17,1053,3281,-3393
2017-06-30,57200.0,56400.0,6706.0,17.88,1767,-2403,654
2017-07-03,56700.0,56900.0,6404.0,18.04,-2272,2078,194
2017-07-04,56200.0,57800.0,8420.0,18.33,-5361,4243,1118
2017-07-05,57100.0,57600.0,7129.0,18.26,-2294,3310,-1016
2017-07-06,57000.0,56400.0,8932.0,17.88,2048,-2090,42
2017-07-07,56400.0,56300.0,5642.0,17.85,-158,-327,485
2017-07-10,55600.0,56300.0,8285.0,17.85,-1505,1189,316
2017-07-11,56400.0,55600.0,6046.0,17.63,-443,-717,1160
2017-07-12,55500.0,54900.0,8378.0,17.41,-131,-1285,1532
2017-07-13,55000.0,55300.0,7725.0,17.53,878,-2970,2309
2017-07-14,54700.0,55300.0,4246.0,17.53,-114,-1159,1273
2017-07-17,56000.0,55500.0,11897.0,17.6,-751,1033,-75
2017-07-18,55500.0,55700.0,4656.0,17.66,796,-1018,222
2017-07-19,56200.0,57000.0,11546.0,18.07,-1275,-819,2093
2017-07-20,56600.0,57100.0,5792.0,18.11,-765,-535,1300
2017-07-21,56600.0,56100.0,8023.0,17.79,1659,-2553,939
2017-07-24,56700.0,55800.0,8982.0,17.69,2673,-3063,375
2017-07-25,55900.0,56600.0,7852.0,17.95,-1834,3354,-1523
2017-07-26,57000.0,57500.0,7905.0,18.23,-3152,3999,-833
2017-07-27,57500.0,58100.0,7748.0,18.42,-4067,2058,2009
2017-07-28,58200.0,57700.0,13488.0,18.3,-9109,6743,2377
2017-07-31,57700.0,57600.0,21430.0,18.26,-1115,431,366
2017-08-01,57500.0,58800.0,8511.0,18.64,-2825,-527,3363
2017-08-02,58800.0,59900.0,7237.0,18.99,-595,1105,-510
2017-08-03,59600.0,59000.0,8661.0,18.71,-560,1352,-792
2017-08-04,58200.0,59600.0,6369.0,18.9,-1943,121,1822
2017-08-07,59600.0,58800.0,6755.0,18.64,844,-2727,1883
2017-08-08,58200.0,57500.0,7460.0,18.23,223,437,-658
2017-08-09,57200.0,56500.0,8128.0,17.92,839,-3049,2210
2017-08-10,56300.0,56600.0,14678.0,17.95,-1124,-126,1285
2017-08-11,56500.0,58400.0,8576.0,18.52,-4544,5386,-842
2017-08-14,58400.0,59600.0,9551.0,18.9,-3211,4870,-1696
2017-08-16,59700.0,59500.0,8336.0,18.87,-1114,2202,-1092
2017-08-17,58500.0,60500.0,6701.0,19.18,-1591,469,2077
2017-08-18,60500.0,60400.0,4407.0,19.15,-142,124,16
2017-08-21,60500.0,61300.0,7430.0,19.44,-2759,1902,857
2017-08-22,61400.0,63400.0,11452.0,20.1,-2890,870,2020
2017-08-23,62900.0,63400.0,13185.0,20.1,-3519,2723,660
2017-08-24,62500.0,63700.0,6904.0,20.2,-2172,473,1699
2017-08-25,63900.0,63800.0,10846.0,20.23,-8040,6851,1189
2017-08-28,63400.0,63500.0,8003.0,20.14,-1596,-206,1802
2017-08-29,64000.0,64000.0,6041.0,20.29,-1735,457,1278
