Symbol,부광약품_시가(원),부광약품_종가(원),부광약품_거래량(주),부광약품_PER(IFRS-연결),부광약품_순매수수량(개인)(주),부광약품_순매수수량(기관계)(주),부광약품_순매수수량(외국인계)(주)
2006-11-24,18550.0,18800.0,203149.0,26.18,-22860,19730,2140
2006-11-27,19000.0,19300.0,180593.0,26.88,-2450,2210,-450
2006-11-28,19150.0,18750.0,119430.0,26.11,-12575,14920,-3045
2006-11-29,19100.0,19200.0,127800.0,26.74,-12640,8670,2940
2006-11-30,19350.0,19400.0,121528.0,27.01,2410,500,1980
2006-12-01,19450.0,18900.0,123793.0,26.32,11980,5220,-17270
2006-12-04,18850.0,18200.0,208580.0,25.34,-11630,380,670
2006-12-05,18100.0,18050.0,120250.0,25.14,-3780,1630,1760
2006-12-06,18300.0,18150.0,129611.0,25.28,-4075,1550,1795
2006-12-07,18050.0,18400.0,92809.0,25.62,-4300,6390,-1260
2006-12-08,18400.0,18000.0,87506.0,25.07,2950,1050,-4120
2006-12-11,17900.0,17950.0,64543.0,25.0,-3140,-1210,3030
2006-12-12,17850.0,17050.0,233314.0,23.74,4490,-2040,-440
2006-12-13,16900.0,17000.0,113580.0,23.67,-1400,-2600,4160
2006-12-14,17100.0,17500.0,170818.0,24.37,-5760,-26150,37190
2006-12-15,17400.0,17700.0,84026.0,24.65,6796,-6196,-90
2006-12-18,17800.0,17800.0,96170.0,24.79,-6160,7080,-5150
2006-12-19,18000.0,17850.0,82210.0,24.86,-3060,12330,270
2006-12-20,17900.0,17750.0,83406.0,24.72,-17630,9150,6400
2006-12-21,17700.0,17850.0,75020.0,24.86,-12610,10370,1180
2006-12-22,17850.0,18400.0,146420.0,25.62,-150,6770,1970
2006-12-26,18400.0,18300.0,210400.0,25.48,8400,3580,-8190
2006-12-27,18400.0,18300.0,91905.0,25.48,-5949,1499,4650
2006-12-28,18300.0,17700.0,127025.0,24.65,10950,-10,-11030
2007-01-02,17700.0,17450.0,48820.0,24.3,-520,2200,-1780
2007-01-03,17250.0,17100.0,92420.0,23.81,-8570,6820,2030
2007-01-04,17250.0,17250.0,51080.0,24.02,3820,-2770,-960
2007-01-05,17400.0,17500.0,113671.0,24.37,12640,-560,-10800
2007-01-08,17450.0,17100.0,53809.0,23.81,4790,100,-5290
2007-01-09,17350.0,17150.0,53083.0,23.88,5250,-2360,-2170
2007-01-10,17100.0,16600.0,90582.0,23.12,25422,-15052,-10820
2007-01-11,16600.0,16950.0,58130.0,23.6,7190,-8500,2050
2007-01-12,17000.0,17000.0,42870.0,23.67,6190,-3580,-2550
2007-01-15,16850.0,17100.0,62410.0,23.81,880,400,-960
2007-01-16,17200.0,17100.0,66907.0,23.81,2940,1410,-4380
2007-01-17,17100.0,16750.0,91670.0,23.32,21170,-8500,-12310
2007-01-18,16550.0,16650.0,67307.0,23.19,3577,-3737,-870
2007-01-19,16500.0,16100.0,86792.0,22.42,2410,-1040,-1190
2007-01-22,16100.0,15900.0,72430.0,22.14,-5550,4030,1330
2007-01-23,15700.0,16500.0,58299.0,22.98,-8710,9220,-1690
2007-01-24,16500.0,16800.0,92076.0,23.4,-1404,3764,-3060
2007-01-25,16800.0,17300.0,103528.0,24.09,9970,-3730,-6440
2007-01-26,17200.0,17250.0,44990.0,24.02,4320,-3660,-460
2007-01-29,17100.0,17150.0,56000.0,23.88,5300,-4180,-720
2007-01-30,17350.0,17800.0,113693.0,24.79,5907,-4237,-850
2007-01-31,17650.0,17200.0,72546.0,23.95,6520,-5290,-1190
2007-02-01,17400.0,17350.0,65650.0,24.16,-8600,7830,720
2007-02-02,17250.0,17250.0,60420.0,24.02,-2510,2720,-40
2007-02-05,17300.0,17700.0,101965.0,24.65,2295,-5400,1010
2007-02-06,17550.0,18000.0,77418.0,25.07,-12490,12070,-230
2007-02-07,18000.0,17800.0,73450.0,24.79,-10890,9370,-60
2007-02-08,17850.0,18200.0,74330.0,25.34,-9740,7870,1560
2007-02-09,18200.0,18550.0,115250.0,25.83,-10780,10100,-250
2007-02-12,18400.0,18350.0,44290.0,25.55,6320,-6590,-10
2007-02-13,18550.0,18900.0,111710.0,26.32,-16460,14980,-10
2007-02-14,18750.0,18700.0,93255.0,26.04,-4530,7540,-5200
2007-02-15,18750.0,18500.0,82507.0,25.76,16910,-16900,-10
2007-02-16,18350.0,18300.0,52657.0,25.48,416,-2336,-20
2007-02-20,18300.0,18100.0,54457.0,25.21,20690,-4460,-15110
2007-02-21,18000.0,18100.0,68945.0,25.21,-4640,-510,3120
2007-02-22,18150.0,18400.0,53315.0,25.62,-14690,11640,190
2007-02-23,18550.0,18400.0,34220.0,25.62,-10980,9130,-500
2007-02-26,18250.0,18100.0,37597.0,25.21,-3003,2263,-500
2007-02-27,18000.0,18000.0,55080.0,25.07,5140,-8540,1520
2007-02-28,16700.0,17700.0,70148.0,24.65,14530,-13650,-330
2007-03-02,17700.0,17400.0,51630.0,24.23,15400,-14730,-150
2007-03-05,17200.0,16550.0,71221.0,23.05,16450,-18920,3200
2007-03-06,16550.0,16950.0,54731.0,23.6,-300,-2340,2640
2007-03-07,17000.0,17000.0,59741.0,23.67,18650,-14290,-1130
2007-03-08,17150.0,17500.0,57940.0,24.37,-8660,7160,860
2007-03-09,17650.0,17450.0,67670.0,24.3,19210,-9190,-9750
2007-03-12,17450.0,17700.0,64723.0,24.65,7550,-6440,-1080
2007-03-13,17850.0,17750.0,48231.0,24.72,3290,-2400,-330
2007-03-14,17450.0,17350.0,50468.0,24.16,5160,-4570,-350
2007-03-15,17400.0,17550.0,32319.0,24.44,-6220,5380,760
2007-03-16,17600.0,17750.0,38488.0,24.72,-4510,2120,2410
2007-03-19,17500.0,18050.0,42660.0,25.14,-11220,8580,80
2007-03-20,18150.0,18000.0,34416.0,25.07,-300,-480,-220
2007-03-21,17900.0,17950.0,25724.0,25.0,-1150,-250,0
2007-03-22,18100.0,18050.0,28572.0,25.14,-7430,5470,-130
2007-03-23,18050.0,18000.0,33940.0,25.07,-6020,2700,70
2007-03-26,17950.0,18650.0,116609.0,25.97,-22999,9840,11749
2007-03-27,18750.0,18600.0,86438.0,25.9,6570,-6370,-1860
2007-03-28,18600.0,18300.0,81977.0,25.48,7040,-6590,-2510
2007-03-29,17250.0,17350.0,67853.0,25.27,-2195,1425,-1330
2007-03-30,17300.0,17000.0,65225.0,24.76,3190,-3120,320
2007-04-02,16900.0,16900.0,84726.0,20.52,-16970,12470,3450
2007-04-03,16950.0,16200.0,140533.0,19.67,11720,-5050,-4760
2007-04-04,16200.0,16400.0,136604.0,19.91,-1679,-5080,1259
2007-04-05,16550.0,16150.0,54928.0,19.61,-640,-1730,-180
2007-04-06,16200.0,16300.0,59330.0,19.79,5030,-5540,-400
2007-04-09,16250.0,16450.0,88637.0,19.97,-7120,1490,-30
2007-04-10,16350.0,16750.0,65720.0,20.33,-10405,-665,10650
2007-04-11,16500.0,16500.0,75688.0,20.03,-11750,-2820,13520
2007-04-12,16550.0,16850.0,79520.0,20.46,-21408,5690,14568
