Symbol,SBS_시가(원),SBS_종가(원),SBS_거래량(주),SBS_PER(IFRS-연결),SBS_순매수수량(개인)(주),SBS_순매수수량(기관계)(주),SBS_순매수수량(외국인계)(주)
2005-08-22,31550.0,32700.0,35905.0,19.92,-8630,8320,0
2005-08-23,32700.0,33300.0,37950.0,20.29,-15730,13820,0
2005-08-24,33500.0,32200.0,39550.0,19.62,21380,-20660,0
2005-08-25,31850.0,31800.0,57670.0,19.37,5250,-5710,0
2005-08-26,31450.0,30100.0,64126.0,18.34,9089,-11199,0
2005-08-29,30050.0,28850.0,34181.0,17.58,5310,-7680,0
2005-08-30,29200.0,29050.0,25697.0,17.7,3490,-4510,0
2005-08-31,28850.0,28400.0,48205.0,17.3,38830,-39620,0
2005-09-01,28600.0,29000.0,35019.0,17.67,6100,-10550,0
2005-09-02,29400.0,29800.0,19536.0,18.16,1380,-1370,0
2005-09-05,29400.0,30300.0,48823.0,18.46,-710,5780,0
2005-09-06,30300.0,31450.0,64284.0,19.16,-18049,18919,0
2005-09-07,31400.0,32000.0,55171.0,19.5,-19921,16261,0
2005-09-08,32700.0,31200.0,1329492.0,19.01,4619,4031,0
2005-09-09,31750.0,32000.0,16008.0,19.5,-9250,8670,0
2005-09-12,31600.0,31200.0,32047.0,19.01,-1157,1627,10
2005-09-13,31500.0,31000.0,13570.0,18.89,-1990,2320,0
2005-09-14,30800.0,31400.0,22510.0,19.13,-4000,3630,10
2005-09-15,30850.0,31500.0,51590.0,19.19,-34580,34630,0
2005-09-16,31600.0,31700.0,17120.0,19.31,-40,-130,0
2005-09-20,31400.0,31500.0,53861.0,19.19,-14365,9975,0
2005-09-21,31350.0,34000.0,291821.0,20.71,-50555,34615,0
2005-09-22,34500.0,35800.0,156433.0,21.81,-10370,34800,-20
2005-09-23,35750.0,36700.0,185069.0,22.36,-72750,26593,0
2005-09-26,36100.0,37100.0,104740.0,22.6,-52720,65640,0
2005-09-27,37300.0,36400.0,54310.0,22.18,-11140,12830,0
2005-09-28,35900.0,37600.0,60314.0,22.91,-27390,28910,270
2005-09-29,37100.0,37600.0,47110.0,22.91,-8120,13990,470
2005-09-30,38500.0,37700.0,66080.0,22.97,2510,-1980,0
2005-10-04,38000.0,37350.0,40834.0,22.76,-4160,4880,0
2005-10-05,37050.0,36500.0,62950.0,22.24,-918,1168,0
2005-10-06,36400.0,35450.0,35620.0,21.6,918,-14898,0
2005-10-07,35100.0,35800.0,56874.0,21.81,-2967,8177,0
2005-10-10,36800.0,37350.0,53160.0,22.76,-16998,15388,-200
2005-10-11,37800.0,37850.0,113338.0,23.06,10254,14146,0
2005-10-12,38350.0,37000.0,54844.0,22.54,1974,-12434,0
2005-10-13,36550.0,36950.0,48021.0,22.51,14180,-22570,0
2005-10-14,36650.0,37500.0,50285.0,22.85,-2572,3182,0
2005-10-17,37800.0,35750.0,35021.0,21.78,7184,-7904,0
2005-10-18,36250.0,36000.0,23459.0,21.93,-8400,3350,-100
2005-10-19,36200.0,35900.0,17510.0,21.87,-4620,3950,0
2005-10-20,36350.0,35900.0,62948.0,21.87,-21173,-3147,0
2005-10-21,36200.0,38150.0,133320.0,23.24,-10058,1748,460
2005-10-24,38500.0,37400.0,24649.0,22.79,8101,-9491,0
2005-10-25,37550.0,37300.0,30450.0,22.73,-3150,670,500
2005-10-26,37000.0,38000.0,31750.0,23.15,-10880,8380,0
2005-10-27,38500.0,37700.0,41660.0,22.97,1760,-8620,0
2005-10-28,37900.0,36550.0,30080.0,22.27,5869,-5539,0
2005-10-31,37200.0,37700.0,27020.0,22.97,-14710,15940,-1500
2005-11-01,37700.0,38500.0,150163.0,23.46,-2273,-25307,0
2005-11-02,38750.0,38950.0,68939.0,23.73,-249,-7441,0
2005-11-03,39500.0,38950.0,60895.0,23.73,-12430,12210,0
2005-11-04,39300.0,41850.0,245927.0,25.5,41202,-14062,-500
2005-11-07,42200.0,42300.0,139549.0,25.77,8951,15689,250
2005-11-08,42500.0,44200.0,161454.0,26.93,-47890,16370,0
2005-11-09,44450.0,44150.0,68940.0,26.9,-11950,26350,0
2005-11-10,45100.0,45250.0,147812.0,27.57,5162,-24582,0
2005-11-11,45550.0,46000.0,96400.0,28.03,-11060,15560,0
2005-11-14,45100.0,45950.0,48280.0,27.99,-14430,8730,0
2005-11-15,47000.0,46450.0,89600.0,28.3,5140,-4960,0
2005-11-16,45800.0,46500.0,49970.0,28.33,-13207,10907,0
2005-11-17,46500.0,47500.0,199951.0,28.94,30970,-40200,0
2005-11-18,47500.0,49300.0,64520.0,30.04,3037,-8447,0
2005-11-21,49300.0,48700.0,65010.0,29.67,3334,-17344,0
2005-11-22,48700.0,51000.0,190810.0,31.07,-4850,-16020,0
2005-11-23,51300.0,57900.0,201741.0,35.28,-53580,-14860,0
2005-11-24,58000.0,59000.0,125380.0,35.95,620,-11500,100
2005-11-25,58000.0,58000.0,77030.0,35.34,-22300,7030,20
2005-11-28,59900.0,56800.0,82320.0,34.61,8320,-12410,0
2005-11-29,56300.0,53900.0,130513.0,32.84,10180,-37560,-150
2005-11-30,53800.0,55400.0,73368.0,33.75,-5305,2485,0
2005-12-01,55000.0,56000.0,56112.0,34.12,-7340,11620,-1820
2005-12-02,55600.0,56500.0,71250.0,34.42,-8050,-17290,0
2005-12-05,57000.0,56500.0,155001.0,34.42,20389,-28899,0
2005-12-06,56900.0,57000.0,60288.0,34.73,-2411,-3639,0
2005-12-07,57000.0,56300.0,73690.0,34.3,4600,-5790,0
2005-12-08,54300.0,55000.0,94363.0,33.51,8193,13287,0
2005-12-09,55000.0,58000.0,184012.0,35.34,-77234,48459,0
2005-12-12,58000.0,57500.0,95490.0,35.03,-3626,8366,0
2005-12-13,58900.0,60200.0,150320.0,36.68,-17755,24975,-200
2005-12-14,60100.0,62000.0,94050.0,37.77,-6510,320,0
2005-12-15,61000.0,62700.0,132508.0,38.2,-4342,4472,0
2005-12-16,61000.0,61700.0,44303.0,37.59,2328,-5758,0
2005-12-19,61700.0,61700.0,53516.0,37.59,-2455,2695,0
2005-12-20,61000.0,65000.0,77793.0,39.6,-33090,15960,0
2005-12-21,64000.0,66000.0,95828.0,40.21,-37302,41692,0
2005-12-22,65700.0,65500.0,79180.0,39.91,-16513,23243,0
2005-12-23,65000.0,66000.0,26012.0,40.21,-6697,6707,0
2005-12-26,66000.0,65000.0,38890.0,39.6,-5178,7198,0
2005-12-27,66000.0,64500.0,95267.0,39.3,-39267,28447,0
2005-12-28,64700.0,64500.0,25031.0,39.3,-8782,5832,0
2005-12-29,66000.0,66800.0,68818.0,40.7,-12000,17210,0
2006-01-02,66200.0,65000.0,52086.0,41.51,8416,-6756,0
2006-01-03,65400.0,64400.0,51543.0,41.13,17258,-9998,0
2006-01-04,65000.0,62500.0,89195.0,39.92,21660,-5260,0
2006-01-05,62500.0,60000.0,140900.0,38.32,26603,-25533,100
2006-01-06,60100.0,62900.0,481980.0,40.17,15283,2237,0
2006-01-09,63100.0,64300.0,207430.0,41.06,-53664,84434,-30
2006-01-10,65900.0,61700.0,100421.0,39.4,15310,-9710,0
2006-01-11,61700.0,60000.0,74226.0,38.32,2320,19340,0
2006-01-12,59900.0,59000.0,89640.0,37.68,13370,-16650,0
2006-01-13,58900.0,58000.0,68510.0,37.04,24520,-18830,100
2006-01-16,57500.0,58000.0,84209.0,37.04,20050,-1780,0
2006-01-17,58300.0,57800.0,99643.0,36.91,4663,-20243,520
2006-01-18,56000.0,55700.0,125373.0,35.57,-13437,-14403,300
2006-01-19,55100.0,56200.0,65422.0,35.89,7670,-9050,0
2006-01-20,56500.0,56400.0,64821.0,36.02,-10740,13470,0
2006-01-23,54500.0,52300.0,127806.0,33.4,-13173,10653,-400
2006-01-24,51100.0,49900.0,171921.0,31.87,53520,-53240,300
2006-01-25,50100.0,49200.0,117769.0,31.42,44431,-42251,100
2006-01-26,50300.0,56500.0,183781.0,36.08,-70051,33001,0
2006-01-27,56000.0,56800.0,67373.0,36.27,-18721,13631,-100
2006-01-31,56500.0,55000.0,60337.0,35.13,16146,-13166,180
2006-02-01,54800.0,53000.0,41650.0,33.85,-6242,8252,0
2006-02-02,53500.0,52500.0,47338.0,33.53,233,3207,0
2006-02-03,51900.0,49800.0,42581.0,31.8,11660,-8120,100
2006-02-06,49000.0,51200.0,64993.0,32.7,-6756,19806,0
2006-02-07,50600.0,49650.0,104672.0,31.71,29314,-27774,0
2006-02-08,48500.0,47600.0,60647.0,30.4,25264,-24264,0
2006-02-09,48500.0,48500.0,86767.0,30.97,11945,-13765,100
2006-02-10,48900.0,49900.0,51603.0,31.87,-857,7418,0
2006-02-13,50300.0,49500.0,66512.0,31.61,7960,-4700,0
2006-02-14,49900.0,50000.0,59010.0,31.93,-18260,14180,0
2006-02-15,50600.0,49350.0,78484.0,31.52,-7050,3070,0
2006-02-16,50000.0,50000.0,70360.0,31.93,8575,-1865,0
2006-02-17,50500.0,49400.0,53410.0,31.55,3329,-9339,0
2006-02-20,49400.0,50300.0,75369.0,32.12,4141,-9651,-20
2006-02-21,50900.0,51900.0,80250.0,33.15,-1978,-8902,0
2006-02-22,51800.0,50700.0,103881.0,32.38,20917,-18665,0
2006-02-23,50500.0,53700.0,146394.0,34.3,-49738,30868,0
2006-02-24,54000.0,53900.0,88435.0,34.42,-12152,29342,-30
2006-02-27,53300.0,55000.0,51416.0,35.13,-15090,16470,0
2006-02-28,55700.0,54600.0,32428.0,34.87,3930,1950,0
2006-03-02,54700.0,55000.0,34354.0,35.13,-13890,4480,-150
2006-03-03,55000.0,52500.0,53171.0,33.53,-2517,3767,-800
2006-03-06,52300.0,52900.0,27376.0,33.78,-4216,2506,0
2006-03-07,52400.0,52800.0,32532.0,33.72,1240,-1900,0
2006-03-08,53000.0,54200.0,52055.0,34.61,7145,-2620,0
2006-03-09,54200.0,52300.0,75524.0,33.4,24410,-16050,10
2006-03-10,52700.0,52900.0,36996.0,33.78,6509,-7089,0
2006-03-13,52600.0,51500.0,87499.0,32.89,21550,-10830,70
2006-03-14,51100.0,50800.0,119002.0,32.44,14801,-16621,30
2006-03-15,50800.0,51300.0,75401.0,32.76,-22800,26190,0
2006-03-16,50600.0,52400.0,87540.0,33.46,-24980,21750,-70
2006-03-17,51500.0,53000.0,75742.0,33.85,-20160,29570,0
2006-03-20,52500.0,54600.0,84946.0,34.87,-39649,47550,-40
2006-03-21,53600.0,53900.0,92315.0,34.42,-14957,15807,-40
2006-03-22,53400.0,53500.0,68313.0,34.17,-6967,-3483,0
2006-03-23,53700.0,52800.0,49522.0,33.72,-9868,7688,0
2006-03-24,52700.0,54700.0,543153.0,34.93,-15237,-484833,0
2006-03-27,55000.0,54300.0,18111.0,34.68,-8557,6437,0
2006-03-28,54900.0,51900.0,678491.0,33.15,30281,9109,0
2006-03-29,50700.0,52100.0,27767.0,33.27,-6508,4948,0
2006-03-30,53000.0,51500.0,42306.0,32.89,1976,-2956,0
2006-03-31,51100.0,51600.0,39084.0,32.95,6673,-7943,0
2006-04-03,51600.0,52700.0,48450.0,33.66,7459,2511,-10
2006-04-04,52200.0,52900.0,51882.0,33.78,14197,-7987,0
2006-04-05,52900.0,54800.0,776797.0,35.0,-18850,37540,160
2006-04-06,53900.0,54000.0,88441.0,34.49,34810,-11430,0
2006-04-07,53700.0,54600.0,77082.0,34.87,26642,-13412,810
2006-04-10,54000.0,53700.0,88978.0,34.3,12443,1577,-80
2006-04-11,54700.0,54700.0,92587.0,34.93,9207,-6297,-890
2006-04-12,54100.0,57300.0,99469.0,36.59,-31603,32494,0
2006-04-13,57700.0,57500.0,69593.0,36.72,-10658,11578,0
2006-04-14,57000.0,58500.0,78321.0,37.36,-18914,18564,0
2006-04-17,58700.0,59200.0,101807.0,37.81,-29540,34840,0
2006-04-18,60200.0,60000.0,58038.0,38.32,-13413,12733,0
2006-04-19,60100.0,60000.0,53023.0,38.32,1248,-1848,0
2006-04-20,60000.0,58300.0,48239.0,37.23,5456,-2526,0
2006-04-21,58100.0,58800.0,31360.0,37.55,-3940,4230,0
2006-04-24,58500.0,58500.0,53348.0,37.36,10498,-6608,0
2006-04-25,59000.0,60700.0,59205.0,38.77,-19553,20363,-20
2006-04-26,59900.0,61000.0,83586.0,38.96,5377,-5487,0
2006-04-27,62000.0,60500.0,63864.0,38.64,9542,-8612,0
2006-04-28,60000.0,58900.0,53511.0,37.62,10895,-10095,0
2006-05-02,58100.0,59000.0,31832.0,37.68,-642,1792,0
2006-05-03,58400.0,58300.0,31335.0,37.23,4877,-4627,0
2006-05-04,57600.0,59000.0,45675.0,37.68,-8503,7453,0
2006-05-08,59200.0,59200.0,42478.0,37.81,10647,-7497,0
2006-05-09,59200.0,57600.0,25108.0,36.79,2058,-5838,100
2006-05-10,57700.0,57900.0,38223.0,36.98,4725,-5805,0
2006-05-11,57100.0,57500.0,61971.0,36.72,11781,-12459,0
2006-05-12,56500.0,57000.0,123562.0,36.4,23848,-23518,0
2006-05-15,55600.0,56000.0,44752.0,35.76,-12246,10946,0
2006-05-16,56000.0,53900.0,60424.0,34.42,-2133,20073,0
2006-05-17,53600.0,54000.0,78961.0,34.49,-1000,-2490,0
2006-05-18,52600.0,51400.0,56333.0,32.83,13517,-15307,0
2006-05-19,50900.0,51800.0,41547.0,33.08,3977,-2381,0
2006-05-22,51700.0,50000.0,37112.0,31.93,8727,-2680,0
2006-05-23,49600.0,51100.0,78800.0,32.63,-11980,11320,0
2006-05-24,51300.0,52000.0,54141.0,33.21,-8420,7480,0
2006-05-25,51600.0,50700.0,31419.0,32.38,11640,-8840,100
2006-05-26,50800.0,51300.0,29160.0,32.76,-5001,6899,-100
2006-05-29,51800.0,50400.0,30554.0,32.19,7959,-10659,0
2006-05-30,50400.0,50000.0,71581.0,31.93,-8120,3630,0
2006-06-01,48600.0,47600.0,40263.0,30.4,3219,-2569,-90
2006-06-02,48100.0,46500.0,44680.0,29.7,2705,-345,0
2006-06-05,46200.0,43950.0,77219.0,28.07,2450,-14920,0
2006-06-07,43000.0,41500.0,85781.0,26.5,-23950,24820,470
2006-06-08,41750.0,39900.0,123583.0,25.48,17129,-12929,-200
2006-06-09,39500.0,40300.0,66526.0,25.74,19689,-16579,-10
2006-06-12,40000.0,39350.0,50201.0,25.13,2317,1840,0
2006-06-13,38600.0,36800.0,153436.0,23.5,20280,-27190,210
2006-06-14,36050.0,37400.0,96203.0,23.89,20000,-30750,-10
2006-06-15,37400.0,38100.0,92563.0,24.33,958,-7038,0
2006-06-16,39500.0,39500.0,57122.0,25.23,-13968,23018,0
2006-06-19,39150.0,39950.0,35300.0,25.51,-4830,1920,0
2006-06-20,40000.0,38000.0,46076.0,24.27,8375,-9236,0
2006-06-21,37800.0,38900.0,29714.0,24.84,-7973,8510,0
2006-06-22,39250.0,39750.0,41025.0,25.39,-3795,4615,0
2006-06-23,39350.0,38900.0,33922.0,24.84,2580,-2310,0
2006-06-26,38700.0,38300.0,23358.0,24.46,-7153,6703,10
2006-06-27,38000.0,37500.0,129629.0,23.95,56969,-49620,0
2006-06-28,37200.0,37500.0,60760.0,23.95,-4260,810,30
2006-06-29,38000.0,40000.0,70315.0,25.55,-16815,15385,0
2006-06-30,40500.0,43800.0,85609.0,27.97,-34889,40919,0
2006-07-03,42200.0,41600.0,35546.0,26.57,20450,-19320,0
2006-07-04,41700.0,40300.0,42727.0,25.74,16302,-14482,0
2006-07-05,39200.0,40000.0,36706.0,25.55,-7520,3810,0
2006-07-06,39900.0,39150.0,29008.0,25.0,2030,-5290,100
2006-07-07,39300.0,38800.0,67011.0,24.78,30000,-33879,0
2006-07-10,38600.0,40500.0,48840.0,25.87,-12280,13210,50
2006-07-11,40500.0,40950.0,28460.0,26.15,-5480,6130,-150
2006-07-12,40800.0,40450.0,49130.0,25.83,-10160,10940,0
2006-07-13,39800.0,39300.0,56708.0,25.1,15757,-12527,250
2006-07-14,38400.0,38000.0,56428.0,24.27,20171,-19145,300
2006-07-18,37100.0,37600.0,20349.0,24.01,-5207,5317,50
2006-07-19,37500.0,38200.0,25780.0,24.4,-5580,5250,0
2006-07-20,38200.0,38500.0,87965.0,24.59,45531,-42901,-200
2006-07-21,38050.0,37300.0,46305.0,23.82,16484,-12920,650
2006-07-24,36800.0,36150.0,87550.0,23.09,35102,-37602,1050
2006-07-25,36700.0,39250.0,237861.0,25.07,2820,-11155,-700
2006-07-26,38900.0,39100.0,151198.0,24.97,-9416,15156,0
2006-07-27,38800.0,39600.0,88649.0,25.29,20170,-21300,0
2006-07-28,39100.0,40000.0,47870.0,25.55,-9950,15280,0
2006-07-31,40100.0,40450.0,164813.0,25.83,-6125,39225,780
2006-08-01,40450.0,40400.0,43703.0,25.8,-8586,3676,0
2006-08-02,39700.0,41000.0,29660.0,26.18,-13485,12975,0
2006-08-03,40700.0,41450.0,26176.0,26.47,1970,-990,-900
2006-08-04,41350.0,41450.0,38588.0,26.47,-7909,7579,0
2006-08-07,41100.0,40050.0,39941.0,25.58,-241,681,0
2006-08-08,40050.0,41300.0,38600.0,26.38,-14950,13500,0
2006-08-09,41400.0,41500.0,38789.0,26.5,-9040,7910,0
2006-08-10,41100.0,41000.0,40608.0,26.18,9883,-8023,0
2006-08-11,41300.0,40200.0,79586.0,25.67,-2687,7097,0
2006-08-14,40200.0,40300.0,40172.0,25.74,-20568,14848,-350
2006-08-16,41200.0,42150.0,33620.0,26.92,200,430,0
2006-08-17,42000.0,42450.0,37750.0,27.11,-1410,1350,0
2006-08-18,42150.0,42000.0,20336.0,26.82,5127,-4997,0
2006-08-21,41850.0,40650.0,39907.0,25.96,13847,-14717,0
2006-08-22,40500.0,40250.0,44920.0,25.71,-5210,4810,0
2006-08-23,40250.0,41200.0,42850.0,26.31,-9400,3570,0
2006-08-24,41400.0,41500.0,123827.0,26.5,-62719,48161,0
2006-08-25,42000.0,43100.0,82391.0,27.53,-11547,3207,0
2006-08-28,43600.0,45550.0,131670.0,29.09,-824,-4836,0
2006-08-29,45900.0,46700.0,93039.0,29.82,-27096,16856,0
2006-08-30,45900.0,46450.0,38112.0,29.66,-17440,17410,0
2006-08-31,47800.0,47800.0,65737.0,30.53,-10939,5569,0
2006-09-01,47100.0,48100.0,45553.0,30.72,-4620,2940,0
2006-09-04,48350.0,48100.0,41002.0,30.72,-11079,1659,0
2006-09-05,47400.0,47700.0,33040.0,30.46,2860,-3010,0
2006-09-06,47550.0,47000.0,36770.0,30.02,-4420,2950,0
2006-09-07,46950.0,47300.0,33670.0,30.21,3190,-9090,0
2006-09-08,46500.0,47350.0,30964.0,30.24,83,-6193,0
2006-09-11,47400.0,47200.0,21369.0,30.14,1689,-1939,0
2006-09-12,46600.0,46000.0,37790.0,29.38,17659,-20559,0
2006-09-13,46600.0,45900.0,11532.0,29.31,-2049,2209,0
2006-09-14,45600.0,45900.0,86055.0,29.31,15460,-7730,0
2006-09-15,46250.0,47100.0,52280.0,30.08,-796,-13774,0
2006-09-18,47100.0,49000.0,182445.0,31.29,-20325,22535,-780
2006-09-19,48450.0,49000.0,69581.0,31.29,190,-33460,0
2006-09-20,49000.0,49950.0,32510.0,31.9,-5770,7170,0
2006-09-21,50000.0,52100.0,95592.0,33.27,-44945,49245,0
2006-09-22,52000.0,52800.0,90832.0,33.72,-46972,43882,0
2006-09-25,53100.0,52000.0,19125.0,33.21,-5366,6117,0
2006-09-26,51600.0,49950.0,83271.0,31.9,-4072,-2684,0
2006-09-27,50000.0,50000.0,54799.0,31.93,-7808,29208,0
2006-09-28,50300.0,52400.0,41179.0,33.46,-13267,-525,0
2006-09-29,51700.0,51500.0,30779.0,32.89,-3996,4246,0
2006-10-02,51800.0,51500.0,26058.0,32.89,-5951,6394,0
2006-10-04,51400.0,52500.0,37755.0,33.53,-3097,4297,-30
2006-10-09,51800.0,51200.0,55197.0,32.7,-24256,23598,0
2006-10-10,50800.0,50600.0,76019.0,32.32,-7361,-3279,0
2006-10-11,50200.0,49900.0,55353.0,31.87,9040,-8183,0
2006-10-12,49900.0,48450.0,51177.0,30.94,24371,-31131,0
2006-10-13,49200.0,48500.0,92850.0,30.97,4316,-3676,0
2006-10-16,48350.0,48000.0,22010.0,30.65,2084,-3904,0
2006-10-17,48900.0,48100.0,72122.0,30.72,3010,-3410,0
2006-10-18,48250.0,50000.0,37216.0,31.93,-11258,10138,0
2006-10-19,50000.0,50500.0,45113.0,32.25,3416,4588,0
2006-10-20,51500.0,51000.0,23979.0,32.57,-4028,-1196,0
2006-10-23,50600.0,50700.0,124359.0,32.38,5304,-5622,0
2006-10-24,50800.0,52400.0,48626.0,33.46,-13718,7928,0
2006-10-25,52900.0,54400.0,80530.0,34.74,-19248,10810,0
2006-10-26,53000.0,54600.0,32890.0,34.87,-17219,9049,0
2006-10-27,54900.0,55000.0,27574.0,35.13,-11272,3312,0
2006-10-30,55200.0,53500.0,66480.0,34.17,-6991,-8041,0
2006-10-31,54000.0,53400.0,41447.0,34.1,-7524,6014,0
2006-11-01,53400.0,54400.0,52047.0,34.74,-17231,4803,0
2006-11-02,55100.0,55000.0,57522.0,35.13,-9924,-1526,0
2006-11-03,55000.0,56800.0,76356.0,36.27,-17704,14554,170
2006-11-06,57300.0,57000.0,40492.0,36.4,3598,-4070,0
2006-11-07,57500.0,57500.0,81520.0,36.72,-8482,12620,-170
2006-11-08,57500.0,57600.0,20783.0,36.79,-10577,10889,0
2006-11-09,58400.0,57400.0,43849.0,36.66,4573,-8799,0
2006-11-10,56800.0,57800.0,69753.0,36.91,-5007,-8101,150
2006-11-13,57300.0,57800.0,80324.0,36.91,-2944,-6856,200
2006-11-14,57900.0,58000.0,50623.0,37.04,-9367,9037,0
2006-11-15,57500.0,58800.0,40813.0,37.55,-15479,16219,-150
2006-11-16,58200.0,59400.0,24343.0,37.94,-10602,12504,870
2006-11-17,60000.0,59900.0,13538.0,38.25,-5870,5390,0
2006-11-20,59800.0,58500.0,35894.0,37.36,5372,-2812,0
2006-11-21,58500.0,59800.0,20786.0,38.19,-14714,13554,0
2006-11-22,60100.0,60200.0,26138.0,38.45,104,7269,-300
2006-11-23,59900.0,59400.0,85883.0,37.94,1725,51025,0
2006-11-24,59500.0,58300.0,92343.0,37.23,14033,31189,0
2006-11-27,57700.0,58600.0,84089.0,37.42,15850,50285,0
2006-11-28,58700.0,57800.0,74122.0,36.91,6214,57349,0
2006-11-29,58100.0,58600.0,105981.0,37.42,26741,46791,-870
2006-11-30,58600.0,60100.0,46973.0,38.38,-12753,18830,0
2006-12-01,60400.0,59800.0,97437.0,38.19,-3569,2900,0
2006-12-04,60000.0,59600.0,85193.0,38.06,-4521,51441,0
2006-12-05,60500.0,59600.0,116741.0,38.06,10475,58818,0
2006-12-06,60000.0,59100.0,87043.0,37.74,5435,45245,0
2006-12-07,59900.0,59000.0,44451.0,37.68,1790,11984,0
2006-12-08,58300.0,58800.0,35380.0,37.55,-1697,-1104,0
2006-12-11,58500.0,58400.0,24524.0,37.3,11501,-12181,0
2006-12-12,57900.0,56600.0,45290.0,36.15,9687,-8995,0
2006-12-13,56000.0,56600.0,35162.0,36.15,10918,-9754,200
2006-12-14,57000.0,55600.0,81539.0,35.51,26693,-34416,0
2006-12-15,56400.0,56000.0,74610.0,35.76,24614,5005,0
2006-12-18,56200.0,57500.0,77230.0,36.72,-1990,1827,87
2006-12-19,57500.0,56000.0,47007.0,35.76,11926,-9354,0
2006-12-20,56400.0,56300.0,87312.0,35.96,4970,1595,0
2006-12-21,56300.0,55400.0,25587.0,35.38,4886,-4865,0
2006-12-22,54900.0,54500.0,59940.0,34.81,5509,-12417,-37
2006-12-26,53600.0,53300.0,33828.0,34.04,1287,443,0
2006-12-27,52500.0,53200.0,42676.0,33.98,6776,-7871,0
2006-12-28,53700.0,54300.0,67615.0,34.68,2684,13753,0
2007-01-02,54000.0,52500.0,23914.0,23.37,16363,-13853,0
2007-01-03,52800.0,52000.0,30876.0,23.15,9552,-7272,0
2007-01-04,51800.0,52500.0,94609.0,23.37,-13973,15848,0
2007-01-05,52200.0,52900.0,39189.0,23.55,-5844,6947,0
2007-01-08,52200.0,52200.0,13608.0,23.24,-281,110,0
2007-01-09,52200.0,51000.0,27643.0,22.7,12222,-11780,0
2007-01-10,51000.0,50800.0,61440.0,22.61,5310,-3808,0
2007-01-11,49850.0,50100.0,33257.0,22.3,4229,-1798,0
2007-01-12,50300.0,50000.0,21239.0,22.26,10912,-10777,100
2007-01-15,50000.0,49000.0,39846.0,21.81,21377,-19997,-200
2007-01-16,49000.0,48500.0,74156.0,21.59,14778,-4798,-100
2007-01-17,48600.0,47000.0,43408.0,20.92,15826,-14946,0
2007-01-18,46600.0,47300.0,24098.0,21.06,9187,-9167,0
2007-01-19,47300.0,47000.0,30961.0,20.92,2290,-4100,0
2007-01-22,46200.0,47500.0,47060.0,21.14,2290,-1490,-50
2007-01-23,46400.0,47100.0,42474.0,20.97,8254,-5284,-100
2007-01-24,47100.0,50500.0,51950.0,22.48,-28370,7340,0
2007-01-25,50000.0,49000.0,80221.0,21.81,5541,-5400,0
2007-01-26,48500.0,49000.0,31781.0,21.81,4170,-6020,0
2007-01-29,49700.0,49000.0,23304.0,21.81,-1320,1320,0
2007-01-30,48650.0,49000.0,25840.0,21.81,-4880,4820,0
2007-01-31,48800.0,49000.0,17095.0,21.81,-1209,1609,0
2007-02-01,49150.0,51000.0,97713.0,22.7,-26621,23891,200
2007-02-02,50400.0,51800.0,46312.0,23.06,-6073,6033,0
2007-02-05,51500.0,53000.0,31509.0,23.59,-3013,2483,0
2007-02-06,52300.0,53900.0,97943.0,23.99,-20495,13786,-200
2007-02-07,53900.0,53500.0,33851.0,23.82,-3570,10112,0
2007-02-08,53500.0,52700.0,25423.0,23.46,-7021,3479,100
2007-02-09,52200.0,52700.0,30078.0,23.46,-16152,10838,0
2007-02-12,52400.0,53500.0,28683.0,23.82,-11366,7127,0
2007-02-13,53400.0,54500.0,96908.0,24.26,-20896,13644,0
2007-02-14,54100.0,53100.0,72526.0,23.64,7888,-10609,0
2007-02-15,53000.0,53000.0,97796.0,23.59,-18033,15961,0
2007-02-16,53000.0,52500.0,57599.0,23.37,-10407,11227,0
2007-02-20,52100.0,53000.0,29354.0,23.59,3127,-2127,0
2007-02-21,52300.0,50400.0,102902.0,22.44,20639,-24768,0
2007-02-22,50700.0,51500.0,88587.0,22.93,7321,-2921,0
2007-02-23,51400.0,51300.0,76153.0,22.84,8049,-2046,100
2007-02-26,50700.0,50200.0,43164.0,22.35,9020,-9050,0
2007-02-27,49900.0,49700.0,40207.0,22.12,6305,-235,0
2007-02-28,48700.0,46700.0,285309.0,20.79,52728,-43758,-690
2007-03-02,46800.0,47150.0,71610.0,20.99,13909,-13339,-130
2007-03-05,46800.0,45850.0,58909.0,20.41,-11267,15067,-20
2007-03-06,45300.0,47200.0,42024.0,21.01,-11413,10413,0
2007-03-07,48050.0,47500.0,54142.0,21.14,21050,-19570,-10
2007-03-08,47200.0,48000.0,48122.0,21.37,4265,-4748,-10
2007-03-09,48300.0,47350.0,30590.0,21.08,10437,-11197,100
2007-03-12,47400.0,48000.0,66905.0,21.37,717,-617,-100
2007-03-13,47650.0,47300.0,31680.0,21.06,14104,-11994,-10
2007-03-14,46300.0,46000.0,39293.0,20.48,8813,-9863,0
2007-03-15,46300.0,47000.0,32661.0,20.92,-2520,2100,0
2007-03-16,47300.0,47050.0,23730.0,20.94,-4740,4890,0
2007-03-19,47400.0,47400.0,34285.0,21.1,2397,-2647,0
2007-03-20,47050.0,47000.0,58387.0,20.92,3646,5954,0
2007-03-21,47100.0,47300.0,55260.0,21.06,-2715,-2125,0
2007-03-22,47500.0,49200.0,58051.0,21.9,-16265,13255,0
2007-03-23,49200.0,49150.0,33464.0,21.88,-8646,8681,0
