Symbol,롯데정밀화학_시가(원),롯데정밀화학_종가(원),롯데정밀화학_거래량(주),롯데정밀화학_PER(IFRS-연결),롯데정밀화학_순매수수량(개인)(주),롯데정밀화학_순매수수량(기관계)(주),롯데정밀화학_순매수수량(외국인계)(주)
2015-07-22,37200.0,36850.0,71400.0,15.54,-5941,15373,-9432
2015-07-23,37150.0,35600.0,97634.0,15.01,22027,-16326,-9551
2015-07-24,35150.0,35350.0,127758.0,14.91,4690,-2624,-1466
2015-07-27,35200.0,34800.0,81823.0,14.68,-3418,10415,-7047
2015-07-28,34800.0,34450.0,72810.0,14.53,-8961,20209,-11248
2015-07-29,34500.0,34400.0,57371.0,14.51,-10656,8940,1856
2015-07-30,34500.0,34350.0,54941.0,14.49,-6402,1828,4574
2015-07-31,34450.0,34350.0,67146.0,14.49,5003,-19475,14472
2015-08-03,34300.0,33750.0,81811.0,14.23,270,-7099,7112
2015-08-04,33900.0,34050.0,44750.0,14.36,194,-6210,6016
2015-08-05,34050.0,33850.0,77007.0,14.28,5943,-9599,3506
2015-08-06,34000.0,34050.0,63933.0,14.36,6821,-12225,5404
2015-08-07,33950.0,34050.0,56876.0,14.36,504,-6696,6092
2015-08-10,34500.0,34750.0,156438.0,14.66,9223,-3054,-6169
2015-08-11,34750.0,35200.0,57809.0,14.85,-2585,-8515,11100
2015-08-12,34900.0,35050.0,63438.0,14.78,-16699,23271,-6528
2015-08-13,35100.0,35600.0,52202.0,15.01,-6205,14975,-8670
2015-08-17,35650.0,35200.0,33853.0,14.85,3538,7995,-11680
2015-08-18,35050.0,34150.0,48807.0,14.4,3536,9235,-12921
2015-08-19,33800.0,33450.0,53449.0,14.11,-10887,12699,-1812
2015-08-20,33900.0,33200.0,72570.0,14.0,15644,-15285,-409
2015-08-21,32500.0,32550.0,83490.0,13.73,-28023,11102,16671
2015-08-24,32000.0,32700.0,61142.0,13.79,-12469,20132,-7663
2015-08-25,33300.0,32800.0,66729.0,13.83,14903,-11748,-3155
2015-08-26,32700.0,35200.0,113680.0,14.85,-51795,53644,286
2015-08-27,34900.0,35400.0,85307.0,14.93,-12734,15089,-1987
2015-08-28,35450.0,35850.0,108230.0,15.12,-21834,27599,-5979
2015-08-31,34800.0,35550.0,113732.0,14.99,2115,-5188,3173
2015-09-01,35000.0,35200.0,48051.0,14.85,2353,4845,-7098
2015-09-02,34400.0,34400.0,64157.0,14.51,18672,-13803,-4919
2015-09-03,34900.0,34000.0,50013.0,14.34,8671,-13521,3376
2015-09-04,33950.0,33000.0,99197.0,13.92,13138,-30848,15458
2015-09-07,33450.0,34700.0,83253.0,14.63,-32129,11441,20544
2015-09-08,35000.0,34150.0,37957.0,14.4,5636,1680,-7000
2015-09-09,34500.0,35650.0,61141.0,15.04,-30296,8278,22152
2015-09-10,35400.0,36250.0,70937.0,15.29,-24743,15017,9776
2015-09-11,36200.0,35800.0,53987.0,15.1,471,-153,-158
2015-09-14,35900.0,36300.0,45711.0,15.31,-11758,6558,5393
2015-09-15,36300.0,36100.0,23156.0,15.22,375,895,-2083
2015-09-16,36150.0,36750.0,71199.0,15.5,-19073,5126,13964
2015-09-17,37000.0,37250.0,72488.0,15.71,-36087,26289,10808
2015-09-18,36950.0,37250.0,42523.0,15.71,-11775,3628,8147
2015-09-21,36700.0,36600.0,22246.0,15.44,950,-1935,985
2015-09-22,36400.0,37100.0,36513.0,15.65,-7363,4728,2505
2015-09-23,36400.0,38850.0,174869.0,16.38,-34618,26321,3007
2015-09-24,39100.0,38900.0,81961.0,16.41,-5974,-950,1378
2015-09-25,38900.0,40050.0,114081.0,16.89,-17387,11595,1847
2015-09-30,39200.0,40250.0,77521.0,16.98,-7736,5649,-1700
2015-10-01,39900.0,40350.0,54417.0,17.02,-29620,15087,13557
2015-10-02,40450.0,40050.0,48693.0,16.89,-20536,17947,2589
2015-10-05,40200.0,38900.0,80005.0,16.41,-2256,-6386,8200
2015-10-06,39100.0,39950.0,111020.0,16.85,13278,-13835,-2332
2015-10-07,39300.0,37600.0,147409.0,15.86,5217,13195,-18647
2015-10-08,37600.0,38550.0,54636.0,16.26,-26404,10205,16199
2015-10-12,38550.0,38550.0,47063.0,16.26,-3954,-609,4563
2015-10-13,38550.0,39700.0,153169.0,16.74,-65709,77397,-8698
2015-10-14,40100.0,38750.0,40569.0,16.34,10829,-9447,-1382
2015-10-15,38650.0,39650.0,40522.0,16.72,-14792,13074,1718
2015-10-16,39900.0,38900.0,56407.0,16.41,4474,78,-4552
2015-10-19,39000.0,39250.0,44208.0,16.55,1930,2149,-4079
2015-10-20,39100.0,38750.0,104311.0,16.34,6018,-4323,-3771
2015-10-21,39100.0,39900.0,124282.0,16.83,-30047,36590,-5583
2015-10-22,39700.0,40500.0,102716.0,17.08,-13544,-1575,14997
2015-10-23,40900.0,41000.0,108472.0,17.29,-59137,7943,52506
2015-10-26,41000.0,41900.0,141548.0,17.67,-84904,68556,16575
2015-10-27,41900.0,41950.0,65299.0,17.69,-33210,14173,19037
2015-10-28,41550.0,41900.0,41225.0,17.67,-17201,4093,12851
2015-10-29,41650.0,41800.0,84469.0,17.63,-39892,11257,29993
2015-10-30,38400.0,37550.0,593712.0,15.84,-46858,18566,24847
2015-11-02,38100.0,36100.0,284823.0,15.22,34724,-23300,-13535
2015-11-03,36100.0,36550.0,177923.0,15.41,-23659,2705,13464
2015-11-04,37050.0,37850.0,179138.0,15.96,-21638,27394,-4841
2015-11-05,37950.0,37550.0,77423.0,15.84,-15623,13990,1370
2015-11-06,37500.0,37000.0,103347.0,15.6,-2373,-2403,12926
2015-11-09,36750.0,35150.0,91293.0,14.82,-446,-7733,7878
2015-11-10,35150.0,35850.0,64827.0,15.12,-10922,-8888,23305
2015-11-11,35800.0,34100.0,144073.0,14.38,16687,-35931,19944
2015-11-12,34100.0,34250.0,72546.0,14.44,-4225,-10414,28728
2015-11-13,34250.0,34000.0,51703.0,14.34,-3376,1248,2928
2015-11-16,33200.0,34250.0,58375.0,14.44,8118,-9336,4238
2015-11-17,34500.0,34350.0,77188.0,14.49,25502,-17575,-4447
2015-11-18,34300.0,34550.0,48836.0,14.57,-11521,8917,4604
2015-11-19,35100.0,36350.0,119405.0,15.33,-27465,3,27661
2015-11-20,36250.0,35500.0,48938.0,14.97,7011,-5420,-1591
2015-11-23,35500.0,35350.0,62499.0,14.91,7159,-18132,10973
2015-11-24,35400.0,36050.0,54298.0,15.2,-19861,8746,11095
2015-11-25,36000.0,36050.0,44353.0,15.2,-8902,18,8884
2015-11-26,36250.0,36700.0,79827.0,15.48,-11407,-4155,13887
2015-11-27,36700.0,36850.0,37992.0,15.54,-10094,12468,-3011
2015-11-30,36750.0,35550.0,51054.0,14.99,8137,-3296,-5301
2015-12-01,35950.0,36050.0,26120.0,15.2,-4342,-7179,10696
2015-12-02,35750.0,36350.0,39588.0,15.33,-3049,2753,1352
2015-12-03,36300.0,36350.0,38252.0,15.33,-11681,2012,9669
2015-12-04,35950.0,36450.0,33575.0,15.37,-5894,6313,-469
2015-12-07,36700.0,36250.0,39218.0,15.29,-8263,17373,-9093
2015-12-08,36250.0,35950.0,41176.0,15.16,-7243,2445,4798
2015-12-09,36100.0,36000.0,23218.0,15.18,-5452,9336,-3884
2015-12-10,36200.0,36000.0,56989.0,15.18,-16534,16201,235
2015-12-11,36000.0,35250.0,37740.0,14.87,-6684,-450,7034
2015-12-14,34950.0,35450.0,49973.0,14.95,-20949,15402,8547
2015-12-15,35200.0,35050.0,46883.0,14.78,2691,1063,-3802
2015-12-16,34200.0,35050.0,46467.0,14.78,453,-4714,4027
2015-12-17,35100.0,35250.0,42853.0,14.87,-6992,-4444,11103
2015-12-18,35200.0,35400.0,71417.0,14.93,928,-11119,9166
2015-12-21,35200.0,35950.0,38206.0,15.16,-8841,-6228,13943
2015-12-22,35800.0,35600.0,34443.0,15.01,2254,-7126,4872
2015-12-23,35400.0,35900.0,42242.0,15.14,-13617,7509,6041
2015-12-24,36350.0,36200.0,40045.0,15.27,-16054,13953,2215
2015-12-28,36200.0,35550.0,29572.0,14.99,2523,-8461,6543
2015-12-29,35000.0,35400.0,37514.0,14.93,-781,-5039,4978
2015-12-30,35350.0,35600.0,43635.0,15.01,-3514,1944,1610
2016-01-04,35400.0,35500.0,46993.0,9.76,-10755,6806,3890
2016-01-05,35300.0,35800.0,37787.0,9.84,-7632,9135,-1503
2016-01-06,35800.0,38100.0,168111.0,10.47,-95001,87384,8399
2016-01-07,38200.0,38100.0,82454.0,10.47,-27774,18854,9006
2016-01-08,37350.0,39100.0,91972.0,10.75,-36572,17746,20881
2016-01-11,39200.0,39100.0,67105.0,10.75,-24490,23949,-586
2016-01-12,39400.0,38850.0,49510.0,10.68,-17093,20410,-3627
2016-01-13,39100.0,38500.0,75541.0,10.58,-30024,38161,-8279
2016-01-14,38050.0,38600.0,53728.0,10.61,-11002,13755,-2753
2016-01-15,38600.0,36550.0,119078.0,10.05,-29349,4517,27406
2016-01-18,36650.0,37900.0,158004.0,10.42,-59042,24918,35461
2016-01-19,38300.0,39200.0,145724.0,10.77,-50648,60526,-8443
2016-01-20,39050.0,38050.0,87470.0,10.46,-15769,15522,2610
2016-01-21,38050.0,38500.0,86081.0,10.58,-6347,20009,-11199
2016-01-22,39100.0,38800.0,81367.0,10.66,-1702,5125,-3423
2016-01-25,39000.0,38900.0,83648.0,10.69,2828,-10071,9795
2016-01-26,38800.0,38250.0,59291.0,10.51,554,556,-1160
2016-01-27,38500.0,37950.0,89177.0,10.43,6080,-18114,14069
2016-01-28,38200.0,38350.0,52866.0,10.54,-7069,-650,9216
2016-01-29,38000.0,37800.0,61783.0,10.39,9782,-2756,-7026
2016-02-01,37850.0,38750.0,46328.0,10.65,-14809,18261,-7896
2016-02-02,38550.0,38350.0,43724.0,10.54,3896,1399,-5285
2016-02-03,38050.0,37050.0,54144.0,10.18,14571,386,-14004
2016-02-04,37300.0,38700.0,60104.0,10.64,-22238,7722,14566
2016-02-05,38700.0,37800.0,61841.0,10.39,-20736,7572,16649
2016-02-11,37350.0,37700.0,54535.0,10.36,-11884,5150,6734
2016-02-12,37900.0,35650.0,69581.0,9.8,6533,22580,-29228
2016-02-15,36700.0,36900.0,58634.0,10.14,-19541,10333,9233
2016-02-16,37100.0,36950.0,44851.0,10.16,5389,-7912,2523
2016-02-17,36950.0,36650.0,55168.0,10.07,-5742,1792,3950
2016-02-18,36950.0,36550.0,49028.0,10.05,-1884,5437,-3622
2016-02-19,36750.0,36650.0,33153.0,10.07,1049,-3022,2992
2016-02-22,36300.0,36400.0,38406.0,10.0,1776,1056,-1392
2016-02-23,36550.0,36050.0,43799.0,9.91,9551,-4181,-3852
2016-02-24,35700.0,36300.0,34910.0,9.98,-5754,16915,-9728
2016-02-25,36500.0,36450.0,54825.0,10.02,-4868,18677,-13809
2016-02-26,36550.0,35950.0,92429.0,9.88,12443,11668,-22055
2016-02-29,36350.0,37100.0,92121.0,10.2,-8756,-10069,20779
2016-03-02,37450.0,38500.0,123935.0,10.58,-2858,-14728,19724
2016-03-03,38600.0,38700.0,87052.0,10.64,-8436,8138,428
2016-03-04,38700.0,38100.0,73364.0,10.47,15518,-9095,-6023
2016-03-07,38000.0,38200.0,55512.0,10.5,8348,-11279,2931
2016-03-08,38050.0,38050.0,73271.0,10.46,9807,-10493,686
2016-03-09,37900.0,37950.0,46962.0,10.43,12267,-13941,524
2016-03-10,38300.0,38250.0,89905.0,10.51,-7234,-19093,26449
2016-03-11,38350.0,37600.0,51220.0,10.33,26703,-17772,-9088
2016-03-14,37750.0,36750.0,73087.0,10.1,35801,-10293,-25480
2016-03-15,36650.0,36650.0,50675.0,10.07,1912,-3367,1511
2016-03-16,37050.0,37150.0,46496.0,10.21,5897,-3914,-1995
2016-03-17,37450.0,36300.0,149318.0,9.98,46480,-72037,25040
2016-03-18,36900.0,38300.0,248607.0,10.53,-38781,-50632,88754
2016-03-21,39100.0,39000.0,297721.0,10.72,-26760,-8498,35632
2016-03-22,39050.0,38650.0,181816.0,10.62,-7375,-61755,69369
2016-03-23,38800.0,38650.0,173362.0,10.62,-248,21313,-24442
2016-03-24,38800.0,38950.0,87163.0,10.71,-46606,35425,10673
2016-03-25,39350.0,39500.0,101277.0,10.86,-24594,34470,-9983
2016-03-28,39550.0,39150.0,93991.0,10.76,-2720,20383,-17607
2016-03-29,39200.0,39850.0,96444.0,10.95,2982,-13760,8662
2016-03-30,40600.0,41450.0,206644.0,11.39,-30556,12669,17879
2016-03-31,41700.0,40700.0,139758.0,11.19,38023,-26753,-10250
2016-04-01,40450.0,40150.0,140103.0,11.04,1940,5791,-12734
2016-04-04,40050.0,39550.0,84902.0,10.87,23803,-6613,-17190
2016-04-05,39400.0,39300.0,88751.0,10.8,34783,-30679,-3644
2016-04-06,39300.0,39500.0,86368.0,10.86,19529,-5246,-13308
2016-04-07,39200.0,38800.0,164654.0,10.66,36171,-17650,-17172
2016-04-08,38700.0,39450.0,109359.0,10.84,33259,-26591,-5589
2016-04-11,39450.0,38400.0,87026.0,10.55,36667,-7501,-29179
2016-04-12,38400.0,38750.0,62567.0,10.65,12381,-12937,977
2016-04-14,38600.0,39400.0,103860.0,10.83,-5336,-1932,7178
2016-04-15,39300.0,39700.0,90348.0,10.91,-8136,2903,5493
2016-04-18,39250.0,39000.0,79793.0,10.72,8246,-173,-7237
2016-04-19,37300.0,38150.0,273150.0,10.49,24115,-23851,-2759
2016-04-20,38050.0,38250.0,72482.0,10.51,-19008,24618,-5697
2016-04-21,38300.0,38750.0,62423.0,10.65,-14246,16695,-2449
2016-04-22,38400.0,37900.0,95502.0,10.42,21329,-19269,-2008
2016-04-25,37700.0,37300.0,65919.0,10.25,21534,-29509,12885
2016-04-26,37300.0,37250.0,68467.0,10.24,15283,-11374,-3909
2016-04-27,37250.0,37350.0,61174.0,10.27,-11911,2027,9904
2016-04-28,37450.0,37450.0,83086.0,10.29,-9115,24592,-15476
2016-04-29,37000.0,37550.0,57264.0,10.32,-12837,16393,-3556
2016-05-02,37400.0,36100.0,184775.0,9.92,73608,21438,-94038
2016-05-03,36150.0,36000.0,112708.0,9.9,12254,44493,-59374
2016-05-04,35800.0,35350.0,97330.0,9.72,28446,15826,-45096
2016-05-09,35350.0,34000.0,115680.0,9.35,21721,28503,-50644
2016-05-10,34000.0,34900.0,58019.0,9.59,8471,10196,-16567
2016-05-11,34900.0,34700.0,65915.0,9.54,21450,15465,-37314
2016-05-12,34500.0,35100.0,56957.0,9.65,19257,-3357,-15850
2016-05-13,35300.0,34550.0,51796.0,9.5,18476,10803,-29879
2016-05-16,34800.0,34450.0,43095.0,9.47,3493,3985,-7691
2016-05-17,34500.0,34000.0,60996.0,9.35,1462,5453,-7102
2016-05-18,34250.0,34750.0,94040.0,9.55,-10292,23345,-11753
2016-05-19,34600.0,34100.0,55394.0,9.37,7903,12919,-20822
2016-05-20,34050.0,34000.0,67200.0,9.35,11309,7565,-18990
2016-05-23,34300.0,34450.0,64953.0,9.47,17784,17885,-35687
2016-05-24,34450.0,33750.0,73039.0,9.28,32185,-272,-31913
2016-05-25,33850.0,33800.0,78334.0,9.29,22679,11531,-34220
2016-05-26,34150.0,33900.0,78539.0,9.32,18196,11201,-29197
2016-05-27,34200.0,35850.0,144702.0,9.85,-53716,12818,41575
2016-05-30,35850.0,35350.0,84696.0,9.72,7101,2219,-9324
2016-05-31,35350.0,35350.0,72795.0,9.72,-679,7166,-5618
2016-06-01,35100.0,35550.0,52664.0,9.77,-4626,-4905,9331
2016-06-02,35300.0,34400.0,80242.0,9.46,16701,-15830,-344
2016-06-03,34650.0,34600.0,58049.0,9.51,2522,-9077,6555
2016-06-07,34550.0,35100.0,77864.0,9.65,-15104,5896,9208
2016-06-08,34850.0,34700.0,66289.0,9.54,21781,-13445,-8335
2016-06-09,34650.0,34050.0,131695.0,9.36,8335,-34043,25996
2016-06-10,34300.0,34650.0,66458.0,9.52,-11260,-2879,13849
2016-06-13,34150.0,33650.0,149199.0,9.25,8663,-1278,-7476
2016-06-14,33700.0,32150.0,150646.0,8.84,34504,-34410,-164
2016-06-15,32150.0,32500.0,90550.0,8.93,14449,-43028,28529
2016-06-16,32500.0,32200.0,54273.0,8.85,8861,-12893,4062
2016-06-17,32250.0,32150.0,42145.0,8.84,9557,-17324,7766
2016-06-20,32650.0,32550.0,25334.0,8.95,-6641,1294,5347
2016-06-21,32500.0,32300.0,24280.0,8.88,9844,-7052,-2790
2016-06-22,32550.0,33400.0,58394.0,9.18,-19962,3439,16592
2016-06-23,33400.0,32800.0,62968.0,9.02,14596,-9315,-5281
2016-06-24,32800.0,30900.0,115083.0,8.49,5883,-9720,3837
2016-06-27,30100.0,30700.0,49222.0,8.44,5325,-3321,-2014
2016-06-28,30200.0,30600.0,79736.0,8.41,11636,-21193,9385
2016-06-29,30850.0,31500.0,64499.0,8.66,6189,-17050,10911
2016-06-30,31700.0,31200.0,78118.0,8.58,21568,-47934,26366
2016-07-01,31250.0,31500.0,68001.0,8.66,5369,-20776,15091
2016-07-04,31350.0,32150.0,35122.0,8.84,28,-7162,7063
2016-07-05,32150.0,32050.0,20659.0,8.81,821,-5266,4248
2016-07-06,32150.0,31200.0,48316.0,8.58,11838,-9469,-2440
2016-07-07,31550.0,31600.0,34564.0,8.69,-4785,-6098,10883
2016-07-08,31350.0,31100.0,66987.0,8.55,-1687,8624,-6877
2016-07-11,31650.0,31450.0,41786.0,8.64,-6815,-8772,15587
2016-07-12,31500.0,31100.0,56861.0,8.55,9993,1208,-11211
2016-07-13,31150.0,31250.0,66089.0,8.59,16660,-27134,10173
2016-07-14,31350.0,31250.0,52092.0,8.59,12870,-15334,784
2016-07-15,31400.0,31200.0,66295.0,8.58,8657,-14968,5011
2016-07-18,31200.0,31500.0,41951.0,8.66,11574,-21257,9653
2016-07-19,31350.0,31050.0,93804.0,8.53,5821,-33678,28501
2016-07-20,31100.0,31450.0,51063.0,8.64,-9127,3016,5239
2016-07-21,31600.0,32400.0,104356.0,8.91,3297,72,-5969
2016-07-22,33400.0,35900.0,518585.0,9.87,-198998,205584,-2811
2016-07-25,35900.0,36500.0,331343.0,10.03,-117651,87143,30975
2016-07-26,36500.0,36650.0,117976.0,10.07,-23786,845,22951
2016-07-27,36000.0,36650.0,68781.0,10.07,-27173,13379,12846
2016-07-28,36600.0,35400.0,119218.0,9.73,10460,-38277,27767
2016-07-29,35550.0,35550.0,78343.0,9.77,-26798,-4058,31006
2016-08-01,35350.0,35750.0,94020.0,9.83,-24686,13027,14357
2016-08-02,35900.0,35450.0,50934.0,9.74,6336,4552,-10506
2016-08-03,34850.0,34750.0,50278.0,9.55,-103,-2279,2382
2016-08-04,34800.0,35700.0,81175.0,9.81,-19280,12705,6575
2016-08-05,35300.0,35100.0,71329.0,9.65,16522,-19822,3300
2016-08-08,34800.0,34800.0,64558.0,9.57,5803,-2958,-2845
2016-08-09,34800.0,34850.0,45554.0,9.58,-1111,-10703,11848
2016-08-10,34850.0,35350.0,74560.0,9.72,-11224,-11215,22429
2016-08-11,35250.0,35350.0,48863.0,9.72,3292,-8958,5611
2016-08-12,35350.0,35300.0,53015.0,9.7,-5615,2132,3603
2016-08-16,35800.0,34250.0,69998.0,9.41,11931,-18700,6769
2016-08-17,34000.0,34750.0,62537.0,9.55,-7361,1287,6064
2016-08-18,34650.0,34300.0,52340.0,9.43,22672,-24527,2653
2016-08-19,34200.0,34300.0,37085.0,9.43,294,-17517,16074
2016-08-22,33900.0,34900.0,56940.0,9.59,-13295,778,12517
2016-08-23,34750.0,34200.0,91596.0,9.4,22464,-22275,-249
2016-08-24,34100.0,34000.0,45427.0,9.35,-559,-2701,1319
2016-08-25,34500.0,34550.0,66618.0,9.5,-15233,-2764,5624
2016-08-26,34550.0,34950.0,63931.0,9.61,-26926,20369,2640
2016-08-29,34850.0,34600.0,45189.0,9.51,-12028,13385,-1524
2016-08-30,34550.0,35600.0,80665.0,9.79,-31069,20049,9905
2016-08-31,35550.0,35200.0,55966.0,9.68,4777,4321,-6098
2016-09-01,35100.0,34650.0,35660.0,9.52,-1020,-6802,7822
2016-09-02,34950.0,34500.0,34958.0,9.48,5379,-7790,2411
2016-09-05,34400.0,34900.0,31497.0,9.59,-7486,-2836,10302
2016-09-06,34900.0,34600.0,43471.0,9.51,9506,-17708,8502
2016-09-07,34650.0,35200.0,84360.0,9.68,-2918,-9021,11939
2016-09-08,34950.0,34950.0,62223.0,9.61,956,4103,-4809
2016-09-09,34700.0,34650.0,35980.0,9.52,-2188,-3594,5782
2016-09-12,34350.0,33850.0,36392.0,9.3,4239,2032,-6303
2016-09-13,33850.0,32950.0,88645.0,9.06,33814,-30780,-3084
2016-09-19,32250.0,32800.0,45121.0,9.02,680,-16638,15958
2016-09-20,32500.0,32950.0,40556.0,9.06,3807,-14253,10346
2016-09-21,32900.0,33150.0,31582.0,9.11,6136,-7421,1285
2016-09-22,33250.0,33450.0,29146.0,9.19,-3274,4309,-1035
2016-09-23,33900.0,33350.0,59791.0,9.17,8796,-22497,14873
2016-09-26,33750.0,33300.0,29508.0,9.15,-4109,-6881,10990
2016-09-27,33500.0,34000.0,41232.0,9.35,-21521,13257,8264
2016-09-28,33850.0,33000.0,75647.0,9.07,28565,-22151,-6414
2016-09-29,33550.0,33000.0,63589.0,9.07,27537,-26262,-1275
2016-09-30,32800.0,31450.0,144839.0,8.64,58966,-74410,15402
2016-10-04,31200.0,31250.0,91204.0,8.59,30172,-33510,3329
2016-10-05,31200.0,31050.0,47752.0,8.53,18482,-19571,1053
2016-10-06,30800.0,30900.0,64534.0,8.49,29904,-39493,9547
2016-10-07,30850.0,30100.0,130797.0,8.27,37269,-45688,8319
2016-10-10,30250.0,30450.0,76222.0,8.37,6331,-2479,-3852
2016-10-11,30700.0,31200.0,58401.0,8.58,-12877,3589,9288
2016-10-12,31350.0,31200.0,50682.0,8.58,-3970,221,3749
2016-10-13,30950.0,30500.0,62955.0,8.38,24244,-29788,5651
2016-10-14,30650.0,31400.0,61299.0,8.63,-17892,6518,11375
2016-10-17,31400.0,30850.0,48348.0,8.48,28594,-20696,-7792
2016-10-18,31150.0,30650.0,53161.0,8.42,6453,-5474,-431
2016-10-19,30650.0,31200.0,43504.0,8.58,-4697,-951,5648
2016-10-20,30950.0,30700.0,54350.0,8.44,15610,-7294,-8316
2016-10-21,30650.0,31150.0,105072.0,8.56,9796,-6389,-3410
2016-10-24,31000.0,30650.0,55551.0,8.42,17370,2120,-19490
2016-10-25,30700.0,30400.0,60039.0,8.36,16871,-4440,-12431
2016-10-26,30450.0,30150.0,68293.0,8.29,15674,13161,-28839
2016-10-27,30250.0,30300.0,57184.0,8.33,8800,539,-9339
2016-10-28,30200.0,29700.0,105168.0,8.16,41949,-42091,37
2016-10-31,29500.0,29000.0,142270.0,7.97,17893,-13846,12290
2016-11-01,28750.0,28900.0,72910.0,7.94,15708,-34763,18947
2016-11-02,28500.0,28550.0,89670.0,7.85,9296,-25977,16673
2016-11-03,28550.0,29200.0,52835.0,8.03,-10716,15125,-4416
2016-11-04,29300.0,28700.0,40184.0,7.89,8469,-7552,-917
2016-11-07,29050.0,28750.0,55131.0,7.9,12776,-14373,2331
2016-11-08,29000.0,29150.0,31605.0,8.01,-4673,-6330,11003
2016-11-09,29250.0,28200.0,117688.0,7.75,-2918,8117,-5267
2016-11-10,28300.0,29100.0,63095.0,8.0,-14506,-8878,23384
2016-11-11,29200.0,29200.0,39923.0,8.03,-7275,-25,7300
2016-11-14,29200.0,29500.0,54922.0,8.11,8922,-15372,6468
2016-11-15,29500.0,29800.0,41268.0,8.19,-4214,2167,2047
2016-11-16,30050.0,29700.0,58420.0,8.16,-4204,-7201,12255
2016-11-17,29800.0,30200.0,52058.0,8.3,-25675,12152,13523
2016-11-18,30000.0,30100.0,34303.0,8.27,49,7817,-7966
2016-11-21,30200.0,29150.0,36429.0,8.01,17385,-8768,-8617
2016-11-22,29350.0,29200.0,38103.0,8.03,-4064,1737,2327
2016-11-23,28850.0,28850.0,59499.0,7.93,16011,-11178,-5036
2016-11-24,28700.0,28350.0,44970.0,7.79,6782,-1836,-4956
2016-11-25,28350.0,28150.0,38776.0,7.74,5965,-4382,-1853
2016-11-28,27900.0,27600.0,42609.0,7.59,12479,-16843,4303
2016-11-29,27600.0,27750.0,48879.0,7.63,8377,-10112,1735
2016-11-30,27800.0,27700.0,50213.0,7.61,-1470,8622,-7202
2016-12-01,27700.0,28050.0,42260.0,7.71,7821,-9652,1831
2016-12-02,28000.0,27500.0,50161.0,7.56,18796,-18326,-531
2016-12-05,27450.0,27050.0,55068.0,7.43,231,3580,-3886
2016-12-06,26800.0,27450.0,45407.0,7.54,3666,-17068,13402
2016-12-07,27550.0,27250.0,46006.0,7.49,49,726,-825
2016-12-08,27500.0,28300.0,70742.0,7.78,-2230,-5445,7636
2016-12-09,27800.0,28050.0,44104.0,7.71,209,7526,-7735
2016-12-12,27850.0,28350.0,53030.0,7.79,5194,-5932,738
2016-12-13,28500.0,29000.0,107444.0,7.97,-494,-4595,5133
2016-12-14,29200.0,29000.0,86656.0,7.97,-16148,9564,6584
2016-12-15,29000.0,30200.0,123325.0,8.3,-40863,30285,23142
2016-12-16,29900.0,30450.0,76412.0,8.37,-15374,9372,6002
2016-12-19,30350.0,30600.0,48207.0,8.41,-7778,3207,7653
2016-12-20,30750.0,30900.0,45726.0,8.49,-21128,18147,5949
2016-12-21,30950.0,30750.0,32747.0,8.45,-499,-5318,4561
2016-12-22,30800.0,30950.0,51263.0,8.51,-20307,1937,18370
2016-12-23,31000.0,31100.0,31602.0,8.55,-15275,7833,7442
2016-12-26,30900.0,30650.0,41733.0,8.42,2955,-3845,8801
2016-12-27,30800.0,30550.0,39759.0,8.4,-8677,-1270,10197
2016-12-28,30150.0,30600.0,34700.0,8.41,3917,-19182,15265
2016-12-29,30750.0,30650.0,37084.0,8.42,3068,-13098,10030
2017-01-02,30200.0,30400.0,43728.0,,6260,-16861,10601
2017-01-03,30400.0,30250.0,92546.0,,17818,-32784,12966
2017-01-04,30250.0,30600.0,126258.0,,24915,-41835,18485
2017-01-05,30450.0,30550.0,107438.0,,17028,-45704,25676
2017-01-06,30600.0,30900.0,51381.0,,5861,-8268,11307
2017-01-09,30700.0,30600.0,51381.0,,19021,-18619,-402
2017-01-10,30450.0,30150.0,63278.0,,16810,-31726,14816
2017-01-11,30050.0,30750.0,53430.0,,-13080,-2955,16035
2017-01-12,30900.0,31200.0,86091.0,,-12639,-15256,28514
2017-01-13,30900.0,31150.0,56581.0,,10365,-7552,-6187
2017-01-16,31150.0,30550.0,63577.0,,13326,-7457,-8869
2017-01-17,30400.0,30300.0,62479.0,,16666,-24249,7583
