Symbol,에스엘_시가(원),에스엘_종가(원),에스엘_거래량(주),에스엘_PER(IFRS-연결),에스엘_순매수수량(개인)(주),에스엘_순매수수량(기관계)(주),에스엘_순매수수량(외국인계)(주)
2011-03-16,22150.0,21950.0,316006.0,8.64,84075,-75425,-13550
2011-03-17,21300.0,21850.0,495871.0,8.6,-11714,-15946,12170
2011-03-18,22700.0,22450.0,443925.0,8.84,4551,44793,-16302
2011-03-21,22700.0,23150.0,250821.0,9.11,-9453,5031,4510
2011-03-22,23350.0,23600.0,448835.0,9.29,-46231,26074,-8573
2011-03-23,23600.0,24350.0,732742.0,9.58,-57461,59191,26490
2011-03-24,24850.0,25050.0,532693.0,9.86,-40963,55463,-6480
2011-03-25,25300.0,24100.0,491603.0,9.49,59321,-47671,3800
2011-03-28,24050.0,25000.0,364200.0,9.84,6720,-8800,1280
2011-03-29,24750.0,25150.0,246067.0,9.9,-63114,62157,-1573
2011-03-30,25200.0,24950.0,257687.0,9.82,-13282,5547,13215
2011-03-31,25350.0,25000.0,202390.0,9.84,16615,-24380,-3735
2011-04-01,25100.0,24350.0,320450.0,8.7,82918,-105346,27130
2011-04-04,24400.0,23850.0,541747.0,8.52,193016,-212636,29570
2011-04-05,23600.0,24700.0,276661.0,8.83,-15850,7550,7660
2011-04-06,24900.0,26000.0,820995.0,9.29,-126436,80806,21430
2011-04-07,26200.0,26100.0,226882.0,9.33,-21496,28657,-7801
2011-04-08,26000.0,27250.0,475709.0,9.74,-151924,180764,-30820
2011-04-11,27250.0,28150.0,394562.0,10.06,-80204,140074,-73250
2011-04-12,28050.0,27550.0,382388.0,9.84,29299,28359,-38600
2011-04-13,27550.0,29600.0,384408.0,10.58,-60853,26505,27048
2011-04-14,29600.0,29950.0,521501.0,10.7,140015,-68640,-27795
2011-04-15,29750.0,29150.0,631928.0,10.42,206517,-53771,-86190
2011-04-18,29100.0,30600.0,707503.0,10.93,-112267,44437,67330
2011-04-19,30600.0,29650.0,588327.0,10.59,36229,-13836,-27433
2011-04-20,29900.0,28850.0,595688.0,10.31,35051,-34039,5812
2011-04-21,29100.0,29600.0,742497.0,10.58,-74928,-2133,54591
2011-04-22,29650.0,28900.0,473478.0,10.33,26171,8752,-16710
2011-04-25,29550.0,31700.0,700593.0,11.33,-46309,-4901,28140
2011-04-26,32000.0,31150.0,947238.0,11.13,-3877,64329,-25832
2011-04-27,31600.0,29200.0,790323.0,10.43,107277,-46359,-38988
2011-04-28,29200.0,29900.0,348277.0,10.68,-37491,38456,-1400
2011-04-29,30400.0,28150.0,365489.0,10.06,44709,-17279,-29550
2011-05-02,28150.0,28850.0,241686.0,10.31,-15067,-4525,39983
2011-05-03,28500.0,27400.0,401292.0,9.79,123570,-102260,-7450
2011-05-04,27350.0,27300.0,428655.0,9.75,66218,-70571,1853
2011-05-06,27000.0,27650.0,277093.0,9.88,52450,-55730,2020
2011-05-09,28000.0,28400.0,255094.0,10.15,-64290,74100,-17900
2011-05-11,28250.0,27200.0,1179816.0,9.72,337299,-297886,18351
2011-05-12,26400.0,25000.0,822247.0,8.93,37109,-70239,44930
2011-05-13,25300.0,24600.0,567392.0,8.79,12589,-87769,50770
2011-05-16,24150.0,25600.0,459429.0,9.15,-115676,96946,14400
2011-05-17,25750.0,25750.0,304710.0,9.2,6730,34210,-14880
2011-05-18,25750.0,26600.0,364785.0,9.5,-22906,46586,-14910
2011-05-19,26600.0,24200.0,331678.0,8.65,91253,-18443,-70790
2011-05-20,24050.0,24800.0,475674.0,8.86,-60930,-43570,93730
2011-05-23,24100.0,22750.0,458058.0,8.13,144347,-106317,-31300
2011-05-24,22500.0,24950.0,762312.0,8.92,-40910,25080,-9590
2011-05-25,25250.0,25650.0,578631.0,9.17,-132789,142469,-32470
2011-05-26,26000.0,27450.0,487658.0,9.81,-112120,109230,-14850
2011-05-27,27450.0,26850.0,354382.0,9.59,69125,-47595,-20020
2011-05-30,27000.0,26650.0,231400.0,9.52,-2800,-13810,16560
2011-05-31,27000.0,28200.0,391341.0,10.08,-94362,74372,26690
2011-06-01,28200.0,26750.0,587743.0,9.56,242649,-196659,-34190
2011-06-02,25700.0,26100.0,296332.0,9.33,7720,-30160,24980
2011-06-03,26600.0,25100.0,445462.0,8.97,103094,-64792,4300
2011-06-07,24550.0,24600.0,396545.0,8.79,52919,-93679,36620
2011-06-08,24600.0,24700.0,221386.0,8.83,25100,-27140,-3030
2011-06-09,24500.0,25100.0,304179.0,8.97,20510,33380,-61030
2011-06-10,25350.0,24550.0,460455.0,8.77,96230,3740,-81460
2011-06-13,24200.0,23750.0,322622.0,8.49,73640,-75850,-3140
2011-06-14,23750.0,25000.0,231629.0,8.93,-28159,21119,-3240
2011-06-15,25300.0,24650.0,306598.0,8.81,69690,-73520,-6790
2011-06-16,23950.0,24400.0,194434.0,8.72,-24960,2700,26070
2011-06-17,24650.0,25850.0,598101.0,9.24,-153760,114370,-7150
2011-06-20,26050.0,27000.0,826674.0,9.65,-191791,188681,-19340
2011-06-21,27400.0,26350.0,449546.0,9.42,65354,-21677,-50347
2011-06-22,26750.0,26700.0,209569.0,9.54,-23810,20730,4470
2011-06-23,26500.0,26500.0,126826.0,9.47,-7072,19112,-11200
2011-06-24,26750.0,27600.0,323658.0,9.86,-44210,50590,-17520
2011-06-27,27250.0,27350.0,255910.0,9.77,15690,10150,-11520
2011-06-28,27850.0,29000.0,1071385.0,10.36,-352588,313728,6210
2011-06-29,29550.0,30400.0,668996.0,10.86,-161059,147439,-10130
2011-06-30,30600.0,29900.0,282472.0,10.68,-15124,6764,9880
2011-07-01,30400.0,30000.0,336318.0,10.72,-35576,44929,-9653
2011-07-04,30300.0,29300.0,302172.0,10.47,1471,-3251,19860
2011-07-05,29350.0,30350.0,356845.0,10.84,-29933,24603,42460
2011-07-06,30300.0,30900.0,270488.0,11.04,-77306,54025,11661
2011-07-07,30900.0,30800.0,249370.0,11.01,-18066,22266,-1630
2011-07-08,31000.0,30350.0,388153.0,10.84,70778,-52948,520
2011-07-11,30100.0,29450.0,168880.0,10.52,-23166,30386,8940
2011-07-12,29000.0,29000.0,234521.0,10.36,-33200,34910,-90
2011-07-13,29500.0,29950.0,254437.0,10.7,-26048,17858,12070
2011-07-14,30000.0,31000.0,262148.0,11.08,-43742,54042,4200
2011-07-15,31050.0,30650.0,252962.0,10.95,6318,21562,-32820
2011-07-18,31000.0,31400.0,316829.0,11.22,-14734,11424,4240
2011-07-19,31150.0,31400.0,277245.0,11.22,-72548,92858,-25460
2011-07-20,31800.0,30100.0,321963.0,10.76,36260,-16163,-18557
2011-07-21,30000.0,28750.0,412366.0,10.27,66353,-53783,-13170
2011-07-22,29050.0,29300.0,169812.0,10.47,-25853,-5827,21540
2011-07-25,29150.0,28250.0,278745.0,10.09,98536,-79846,13120
2011-07-26,28500.0,29100.0,224661.0,10.4,2022,4070,0
2011-07-27,29000.0,28800.0,155435.0,10.29,14380,3350,-19140
2011-07-28,28250.0,28500.0,179192.0,10.18,-10389,28759,-15310
2011-07-29,28800.0,27050.0,479421.0,9.67,122680,-100620,-19450
2011-08-01,27650.0,27650.0,226488.0,9.88,9097,-17957,5720
2011-08-02,27300.0,25950.0,564176.0,9.27,130120,-121048,7950
2011-08-03,25350.0,24500.0,528159.0,8.75,63122,-80161,35019
2011-08-04,24900.0,22900.0,889713.0,8.18,337183,-306023,-1970
2011-08-05,21450.0,23400.0,902529.0,8.36,-22210,13030,32750
2011-08-08,23000.0,23000.0,883277.0,8.22,26514,54316,-92270
2011-08-09,21500.0,21750.0,1156212.0,7.77,125308,-111681,-49521
2011-08-10,23050.0,21700.0,626478.0,7.75,29722,-12202,-27560
2011-08-11,20350.0,22500.0,642285.0,8.04,-49300,94130,-63550
2011-08-12,23100.0,21700.0,403588.0,7.75,-90400,92210,-3000
2011-08-16,22700.0,23300.0,303079.0,8.33,-11110,19900,-13710
2011-08-17,23300.0,23700.0,411762.0,8.47,25233,35927,-59090
2011-08-18,23700.0,22550.0,375279.0,8.06,18843,30607,-48120
2011-08-19,21150.0,19200.0,540041.0,6.86,25877,-37473,-6990
2011-08-22,19200.0,17500.0,502867.0,6.25,-21601,-8149,13760
2011-08-23,17700.0,19150.0,826736.0,6.84,76394,-79584,14170
2011-08-24,19350.0,19050.0,536475.0,6.81,8870,-25440,18010
2011-08-25,19800.0,19300.0,413021.0,6.9,7203,-93,-20020
2011-08-26,19000.0,20200.0,228666.0,7.22,-6550,18400,-14540
2011-08-29,20900.0,21400.0,404870.0,7.65,-39200,60470,-20620
2011-08-30,21600.0,21000.0,308180.0,7.5,15194,2942,-5560
2011-08-31,21200.0,21800.0,268159.0,7.79,-34265,21065,13310
2011-09-01,22500.0,22600.0,984154.0,8.08,-132076,63856,74890
2011-09-02,23100.0,22700.0,319320.0,8.11,20600,-11360,-12450
2011-09-05,21800.0,22000.0,426736.0,7.86,-122319,147709,230
2011-09-06,21650.0,22350.0,369569.0,7.99,-10220,16040,270
2011-09-07,23000.0,24050.0,557639.0,8.59,-150945,171335,-14000
2011-09-08,24450.0,23550.0,356620.0,8.41,27240,-53910,26840
2011-09-09,23100.0,22750.0,176394.0,8.13,28513,-29943,2770
2011-09-14,22500.0,21300.0,292164.0,7.61,37353,-53153,13260
2011-09-15,22000.0,21300.0,223733.0,7.61,23964,-19484,-4900
2011-09-16,21950.0,23200.0,466737.0,8.29,-129190,38500,62190
2011-09-19,23200.0,23050.0,293718.0,8.24,-47936,41886,-4050
2011-09-20,23000.0,23800.0,250075.0,8.5,-56150,49520,-37500
2011-09-21,23800.0,24300.0,313384.0,8.68,-101283,60773,23900
2011-09-22,23250.0,24250.0,281121.0,8.67,-64741,88631,-12970
2011-09-23,22700.0,23050.0,336026.0,8.24,-89457,90827,-220
2011-09-26,23400.0,21950.0,350782.0,7.84,-35765,2240,11620
2011-09-27,23400.0,24250.0,433017.0,8.67,-66181,52541,16370
2011-09-28,24500.0,23550.0,509359.0,8.41,54820,-71767,13267
2011-09-29,23500.0,24000.0,422173.0,8.58,101249,-111889,8850
2011-09-30,24300.0,23800.0,189131.0,8.5,-10701,30061,600
2011-10-04,22400.0,25500.0,360841.0,9.11,-107200,120310,-10360
2011-10-05,25700.0,22850.0,722669.0,8.16,26998,11132,-42400
2011-10-06,23900.0,21250.0,783085.0,7.59,94099,-56929,790
2011-10-07,22000.0,23200.0,421837.0,8.29,-117971,110791,6150
2011-10-10,23050.0,23400.0,242674.0,8.36,-16689,38529,-23760
2011-10-11,24200.0,24350.0,673432.0,8.7,-33397,57317,-8680
2011-10-12,24700.0,25500.0,480809.0,9.11,-141372,131652,8060
2011-10-13,26600.0,25200.0,773961.0,9.0,66060,-40110,-9690
2011-10-14,24750.0,26300.0,435904.0,9.4,-61705,71165,870
2011-10-17,26750.0,26800.0,561571.0,9.58,-128275,124405,-2530
2011-10-18,26200.0,27500.0,509466.0,9.83,-79171,64101,-730
2011-10-19,27650.0,27100.0,554806.0,9.68,63139,-51439,-7820
2011-10-20,27200.0,25500.0,404706.0,9.11,51086,-37876,-11770
2011-10-21,26400.0,26500.0,229185.0,9.47,-6688,6368,3820
2011-10-24,27000.0,27100.0,457447.0,9.68,76219,-63169,-16010
2011-10-25,27250.0,26150.0,219620.0,9.34,35230,-37270,1210
2011-10-26,25850.0,27350.0,232417.0,9.77,-60539,46559,8810
2011-10-27,28000.0,27250.0,308477.0,9.74,78034,-58904,-7880
2011-10-28,27900.0,27600.0,582675.0,9.86,-94191,87661,14380
2011-10-31,27800.0,26450.0,368717.0,9.45,111305,-64125,-29730
2011-11-01,26200.0,27000.0,248095.0,9.65,16540,-2920,5510
2011-11-02,26000.0,27800.0,316478.0,9.93,-95648,70660,2480
2011-11-03,28000.0,27100.0,222775.0,9.68,-34056,56756,-18220
2011-11-04,27900.0,27900.0,300367.0,9.97,12894,-60884,38540
2011-11-07,28150.0,27050.0,177323.0,9.67,51189,-33859,-620
2011-11-08,27400.0,27000.0,191921.0,9.65,-52492,53092,-1430
2011-11-09,27500.0,27450.0,142392.0,9.81,-38758,28858,3400
2011-11-10,26450.0,25650.0,299710.0,9.17,17293,-9866,-2270
2011-11-11,26400.0,25950.0,154459.0,9.27,23301,-23851,6910
2011-11-14,26500.0,26850.0,122998.0,9.59,-13090,3070,6250
2011-11-15,26800.0,26250.0,151069.0,9.38,19390,-7200,820
2011-11-16,27250.0,25750.0,181665.0,9.2,16054,-16454,2490
2011-11-17,26000.0,26650.0,156828.0,9.52,-4490,-3520,7480
2011-11-18,26100.0,26100.0,102293.0,9.33,5280,-6890,-1380
2011-11-21,26000.0,26550.0,110065.0,9.49,-24941,12541,-10210
2011-11-22,26000.0,26150.0,140452.0,9.34,29786,-7006,-15160
2011-11-23,27350.0,26100.0,569225.0,9.33,75941,-32271,-27420
2011-11-24,25900.0,25650.0,161119.0,9.17,14465,11405,-5300
2011-11-25,25700.0,24150.0,408214.0,8.63,38944,-64144,19520
2011-11-28,24350.0,24600.0,294260.0,8.79,-20948,-6032,24390
2011-11-29,24800.0,24450.0,360001.0,8.74,87163,-103953,8710
2011-11-30,24450.0,24100.0,265472.0,8.61,2050,-18930,15210
2011-12-01,24950.0,25000.0,315540.0,8.93,-80868,87588,20650
2011-12-02,25000.0,25500.0,183839.0,9.11,-58467,71087,-13160
2011-12-05,25500.0,25450.0,131189.0,9.09,-13520,25390,-11640
2011-12-06,25300.0,25300.0,156541.0,9.04,1240,11860,-13040
2011-12-07,25550.0,24700.0,149096.0,8.83,39127,-13189,-26058
2011-12-08,24900.0,24150.0,143259.0,8.63,24179,-34110,12851
2011-12-09,23800.0,24000.0,142775.0,8.58,14665,-10715,3090
2011-12-12,24300.0,23200.0,379205.0,8.29,140702,-130482,6510
2011-12-13,22950.0,22050.0,309616.0,7.88,33914,-50234,23280
2011-12-14,22000.0,22350.0,240814.0,7.99,13135,83995,-111350
2011-12-15,21800.0,22300.0,156221.0,7.97,-31896,39416,-15080
2011-12-16,22650.0,23100.0,158246.0,8.25,-11697,38717,-24090
2011-12-19,23050.0,21400.0,319318.0,7.65,24680,-3590,-10070
2011-12-20,21400.0,21850.0,200561.0,7.81,36310,-74020,17990
2011-12-21,22350.0,21900.0,190886.0,7.83,60750,-56610,-8080
2011-12-22,21600.0,20900.0,270908.0,7.47,113872,-131122,18210
2011-12-23,21000.0,20650.0,329301.0,7.38,111543,-130703,37160
2011-12-26,20750.0,20750.0,155711.0,7.41,2176,-39266,37650
2011-12-27,20500.0,20550.0,159416.0,7.34,-44909,42719,2750
2011-12-28,20500.0,20900.0,149472.0,7.47,-27209,45605,-20780
2011-12-29,20600.0,20850.0,118446.0,7.45,12516,-1156,-9300
2012-01-02,20950.0,19850.0,329898.0,12.07,153318,-102258,-7890
2012-01-03,20000.0,20150.0,255716.0,12.26,36946,-52196,9650
2012-01-04,20300.0,20200.0,332500.0,12.29,84554,-80515,-2580
2012-01-05,20300.0,20300.0,233431.0,12.35,17994,-18642,-3162
2012-01-06,20450.0,20250.0,174300.0,12.32,-2920,12890,-8500
2012-01-09,20050.0,20850.0,266910.0,12.68,-30704,41814,-16330
2012-01-10,20950.0,21750.0,468315.0,13.23,-63939,81280,-21210
2012-01-11,22100.0,21700.0,236261.0,13.2,33073,-5483,-22300
2012-01-12,21950.0,22300.0,213159.0,13.57,-76068,88188,-6300
2012-01-13,22450.0,22300.0,197451.0,13.57,-45325,61885,-12450
2012-01-16,22300.0,21950.0,98794.0,13.35,16048,-10438,-2210
2012-01-17,21950.0,21400.0,223351.0,13.02,72838,-71158,4120
2012-01-18,21300.0,21200.0,197809.0,12.9,34875,-84585,51600
2012-01-19,21200.0,21500.0,236840.0,13.08,3025,-43955,43370
2012-01-20,21100.0,21150.0,271913.0,12.87,80848,-68868,-5320
2012-01-25,21000.0,22200.0,332605.0,13.5,-23791,-4014,20875
2012-01-26,22150.0,22100.0,219776.0,13.44,5821,3779,-8030
2012-01-27,22100.0,21050.0,386336.0,12.8,137271,-36741,-82380
2012-01-30,20900.0,20300.0,279479.0,12.35,79713,-105853,24120
2012-01-31,20500.0,20450.0,174312.0,12.44,-15024,-16386,37560
2012-02-01,20550.0,19950.0,443726.0,12.14,237368,-265798,29560
2012-02-02,20200.0,20000.0,257491.0,12.17,25914,-17999,-8975
2012-02-03,20050.0,19600.0,339952.0,11.92,61762,-40272,-20060
2012-02-06,19800.0,19450.0,366218.0,11.83,20532,-32482,13000
2012-02-07,19300.0,20350.0,284621.0,12.38,12025,-24550,7325
2012-02-08,20400.0,19950.0,258176.0,12.14,74538,-35746,-12370
2012-02-09,19900.0,19150.0,493141.0,11.65,281274,-234964,-35410
2012-02-10,19200.0,19850.0,305369.0,12.07,-56755,13084,37271
2012-02-13,19950.0,21100.0,599154.0,12.84,-98278,72868,10300
2012-02-14,21650.0,21450.0,565147.0,13.05,-68807,68441,-40151
2012-02-15,21350.0,21450.0,284229.0,13.05,-7730,-29280,30370
2012-02-16,21350.0,20550.0,331976.0,12.5,137810,-156290,15960
2012-02-17,20850.0,21150.0,345172.0,12.87,-41945,40915,-4280
2012-02-20,21250.0,20900.0,189424.0,12.71,43548,-41798,4740
2012-02-21,20900.0,20800.0,180942.0,12.65,-335,6075,2330
2012-02-22,21250.0,21000.0,337455.0,12.77,13780,-3760,-8540
2012-02-23,20800.0,20600.0,150591.0,12.53,-990,-17940,4630
2012-02-24,20400.0,20550.0,175351.0,12.5,19873,-17983,-4830
2012-02-27,20450.0,19800.0,191438.0,12.04,16363,-16213,-2490
2012-02-28,19500.0,19500.0,227105.0,11.86,12211,-14991,8570
2012-02-29,19550.0,19500.0,298228.0,11.86,70164,-21824,-29970
2012-03-02,19550.0,20100.0,220418.0,12.23,-43057,3597,37070
2012-03-05,20100.0,20000.0,125498.0,12.17,7220,9730,-17360
2012-03-06,20000.0,20200.0,113830.0,12.29,15710,-10970,-8580
2012-03-07,19850.0,20200.0,116220.0,12.29,-6148,15462,-10834
2012-03-08,20450.0,20250.0,112301.0,12.32,18578,-4988,-13770
2012-03-09,20250.0,21500.0,670337.0,13.08,-154560,152380,-4890
2012-03-12,21700.0,21150.0,434918.0,12.87,179040,-131320,-26160
2012-03-13,21200.0,21200.0,420700.0,12.9,-18254,23694,960
2012-03-14,21650.0,20900.0,458037.0,12.71,41165,-23969,-13216
2012-03-15,20900.0,20450.0,389884.0,12.44,117231,-80488,-24873
2012-03-16,20400.0,19950.0,715610.0,12.14,272820,-244410,-23480
2012-03-19,19750.0,19600.0,339404.0,11.92,85673,-58053,-9060
2012-03-20,19650.0,19200.0,304253.0,11.68,67426,-44426,-8490
2012-03-21,19200.0,19250.0,217334.0,11.71,74668,-44628,-21470
2012-03-22,19200.0,19000.0,166738.0,11.56,21278,-17848,-2110
2012-03-23,18850.0,18800.0,163319.0,11.44,9730,3910,-10700
2012-03-26,19000.0,18150.0,193167.0,11.04,33652,-14750,-19252
2012-03-27,18250.0,18150.0,242984.0,11.04,-11161,-24919,34810
2012-03-28,18150.0,18400.0,148168.0,11.19,17990,-9850,-8770
2012-03-29,18200.0,18000.0,132225.0,10.95,23027,-7927,-10490
2012-03-30,17850.0,17700.0,155568.0,10.77,68340,-53000,-15760
2012-04-02,17750.0,17650.0,213474.0,10.74,86920,-83904,-2116
2012-04-03,17850.0,18700.0,474554.0,11.38,-21360,-17688,17538
2012-04-04,18800.0,17850.0,256607.0,10.86,68327,-50797,-19370
2012-04-05,17600.0,18650.0,488421.0,11.34,95745,-102355,6910
2012-04-06,18500.0,18250.0,271396.0,11.1,74920,-49080,-31150
2012-04-09,18200.0,17100.0,332360.0,10.4,111380,-105750,-3800
2012-04-10,16900.0,16250.0,438992.0,9.88,73555,-140115,48860
2012-04-12,16350.0,17150.0,382796.0,10.43,-114284,108164,23810
2012-04-13,17200.0,17100.0,202740.0,10.4,41750,-7450,-32770
2012-04-16,16800.0,17700.0,274472.0,10.77,-95747,97537,-5670
2012-04-17,17300.0,17950.0,357874.0,10.92,-123744,131044,-39420
2012-04-18,18350.0,18000.0,153658.0,10.95,-24442,8692,120
2012-04-19,18000.0,18300.0,131566.0,11.13,-58900,33880,11060
2012-04-20,18300.0,17900.0,108217.0,10.89,-16670,2570,-1600
2012-04-23,17900.0,17700.0,111443.0,10.77,-17774,14374,5610
2012-04-24,17400.0,17550.0,205331.0,10.68,40839,-36100,8001
2012-04-25,18000.0,17900.0,109664.0,10.89,-25829,12510,14359
2012-04-26,18150.0,17450.0,182518.0,10.61,10125,-11415,580
2012-04-27,17550.0,18450.0,359026.0,11.22,-100942,85889,13493
2012-04-30,18700.0,19550.0,749207.0,11.89,-293807,279567,8190
2012-05-02,19850.0,19800.0,397479.0,12.04,-7115,24297,-16232
2012-05-03,19700.0,19750.0,295304.0,12.01,-78280,67880,-18860
2012-05-04,19750.0,19850.0,273483.0,12.07,-73209,104119,-26520
2012-05-07,19250.0,19850.0,242313.0,12.07,-86723,88874,-8521
2012-05-08,20000.0,20150.0,233643.0,12.26,-38760,49470,-11150
2012-05-09,19950.0,19800.0,289626.0,12.04,-15889,18772,-26003
2012-05-10,19800.0,20200.0,270267.0,12.29,-77932,95852,-16510
2012-05-11,20300.0,20200.0,286845.0,12.29,-82310,115414,-31874
2012-05-14,20150.0,20050.0,228749.0,12.2,-75485,73530,2035
2012-05-15,19650.0,19400.0,222459.0,11.8,-20394,-8159,14333
2012-05-16,19400.0,18950.0,366072.0,11.53,-110763,57140,-5127
2012-05-17,19100.0,19650.0,241157.0,11.95,-61985,53960,4175
2012-05-18,19200.0,19150.0,233864.0,11.65,-77587,67410,-24413
2012-05-21,19150.0,19750.0,210717.0,12.01,-51732,50911,-13979
2012-05-22,19950.0,19750.0,203443.0,12.01,38034,-12221,-23763
2012-05-23,19600.0,19450.0,205532.0,11.83,-39775,73862,-33517
2012-05-24,19550.0,19750.0,177328.0,12.01,-35222,44775,-11803
2012-05-25,19900.0,19850.0,212152.0,12.07,-60966,83676,-6520
2012-05-29,20000.0,20900.0,499926.0,12.71,-176273,172864,3079
2012-05-30,20750.0,21100.0,460418.0,12.84,-72310,92443,-24003
2012-05-31,20750.0,21450.0,374150.0,13.05,-96702,95495,-12013
2012-06-01,21350.0,21250.0,333910.0,12.93,-80815,102460,-13165
2012-06-04,20600.0,21250.0,372956.0,12.93,-148792,113982,13040
2012-06-05,21600.0,22050.0,407742.0,13.41,-48920,75430,-27000
2012-06-07,22450.0,21600.0,506611.0,13.14,50080,-32860,-22420
2012-06-08,21500.0,21500.0,216063.0,13.08,-63211,38620,23321
2012-06-11,21950.0,21950.0,316690.0,13.35,-26764,24213,4911
2012-06-12,21550.0,22350.0,218139.0,13.6,-90978,93008,-660
2012-06-13,22600.0,22550.0,282530.0,13.72,-81618,70978,3330
2012-06-14,22350.0,22700.0,212784.0,13.81,-40302,14023,26459
2012-06-15,22750.0,22350.0,157678.0,13.6,-34524,28444,4500
2012-06-18,22800.0,23000.0,261994.0,13.99,-37412,40862,8330
2012-06-19,23050.0,23050.0,267706.0,14.02,-19708,8238,11820
2012-06-20,23200.0,22400.0,360456.0,13.63,79663,-54433,-23310
2012-06-21,22250.0,21950.0,361759.0,13.35,26977,-77387,56030
2012-06-22,21550.0,21900.0,201451.0,13.32,-28405,14195,21480
2012-06-25,21900.0,22150.0,184516.0,13.47,-11918,15344,-1116
2012-06-26,21800.0,22250.0,121925.0,13.53,-10423,13830,-6317
2012-06-27,22350.0,21100.0,570133.0,12.84,-53712,64872,-20670
2012-06-28,21300.0,20700.0,410556.0,12.59,27745,-59415,23660
2012-06-29,20500.0,21050.0,227732.0,12.8,-66951,51331,9090
2012-07-02,21400.0,21700.0,155733.0,13.2,-57726,56640,750
2012-07-03,21500.0,21950.0,188900.0,13.35,-31775,30375,-220
2012-07-04,22250.0,21700.0,301706.0,13.2,34712,-52382,21460
2012-07-05,21800.0,22500.0,245195.0,13.69,-127730,122020,7170
2012-07-06,22550.0,22650.0,182479.0,13.78,-69760,71380,-7490
2012-07-09,22400.0,22050.0,80700.0,13.41,-17761,19265,-3880
2012-07-10,22000.0,22100.0,130654.0,13.44,-1868,3578,-1330
2012-07-11,21600.0,21950.0,105940.0,13.35,-16454,18094,-6060
2012-07-12,22150.0,21200.0,127397.0,12.9,15605,-36035,22590
2012-07-13,21200.0,21150.0,143049.0,12.87,3309,-15389,14020
2012-07-16,21150.0,20900.0,68215.0,12.71,-121,-6719,6840
2012-07-17,20600.0,21050.0,119119.0,12.8,-14099,-52711,66810
2012-07-18,21050.0,20250.0,144121.0,12.32,16580,-34890,18300
2012-07-19,20650.0,21550.0,163136.0,13.11,-99558,79018,20250
2012-07-20,21800.0,21350.0,149889.0,12.99,6657,1693,-8650
2012-07-23,20900.0,21200.0,172660.0,12.9,-19598,19328,270
2012-07-24,21000.0,20950.0,139613.0,12.74,28483,-19083,-9400
2012-07-25,20450.0,19350.0,462002.0,11.77,108032,-111962,4670
2012-07-26,19400.0,18300.0,862932.0,11.13,221463,-241883,68050
2012-07-27,18500.0,18150.0,434683.0,11.04,120237,-156757,34830
2012-07-30,18500.0,18650.0,284829.0,11.34,-4721,-29999,32430
2012-07-31,18500.0,18150.0,566291.0,11.04,199663,-229303,24540
2012-08-01,18000.0,18300.0,261679.0,11.13,-7515,-22365,29920
2012-08-02,18200.0,17700.0,326289.0,10.77,159800,-126690,-24630
2012-08-03,17350.0,17650.0,170947.0,10.74,49040,-70790,21250
2012-08-06,18000.0,17650.0,250755.0,10.74,60455,-48475,-13480
2012-08-07,17550.0,17900.0,137073.0,10.89,9241,-6101,-4160
2012-08-08,17850.0,18050.0,337139.0,10.98,51030,-58440,9910
2012-08-09,18150.0,18300.0,257665.0,11.13,-36692,11142,25330
2012-08-10,18450.0,18250.0,259187.0,11.1,49261,-29319,-18722
2012-08-13,18200.0,18050.0,201316.0,10.98,60929,-64999,4070
2012-08-14,18000.0,17800.0,325001.0,10.83,116058,-97269,-14919
2012-08-16,17650.0,17250.0,469449.0,10.49,72914,-67597,-8247
2012-08-17,17300.0,16750.0,447874.0,10.19,147362,-159042,11190
2012-08-20,16750.0,16600.0,370013.0,10.1,111594,-133994,21610
2012-08-21,16650.0,16700.0,290692.0,10.16,92785,-115445,18370
2012-08-22,16750.0,16850.0,191979.0,10.25,32752,-21192,-12560
2012-08-23,16650.0,16300.0,630426.0,9.92,38569,-32559,-7820
