Symbol,한올바이오파마_시가(원),한올바이오파마_종가(원),한올바이오파마_거래량(주),한올바이오파마_PER(IFRS-연결),한올바이오파마_순매수수량(개인)(주),한올바이오파마_순매수수량(기관계)(주),한올바이오파마_순매수수량(외국인계)(주)
2006-08-25,1500.0,1485.0,2676387.0,64.73,-25840,-140,9470
2006-08-28,1495.0,1400.0,2362943.0,61.03,42040,-30,-25510
2006-08-29,1400.0,1400.0,2390065.0,61.03,-5375,-105,5480
2006-08-30,1425.0,1500.0,5252770.0,65.39,-57172,-38,59220
2006-08-31,1530.0,1530.0,3373801.0,66.7,-1178,-12,-13600
2006-09-01,1535.0,1475.0,1636876.0,64.3,31787,-27,-33170
2006-09-04,1470.0,1695.0,9483832.0,73.89,10510,-70,6760
2006-09-05,1685.0,1645.0,2726067.0,71.71,20660,-30,-20630
2006-09-06,1660.0,1680.0,4671713.0,73.23,-300,-40,50
2006-09-07,1650.0,1675.0,1837170.0,73.02,954,-154,0
2006-09-08,1700.0,1660.0,1518436.0,72.36,160,-160,0
2006-09-11,1640.0,1605.0,1457180.0,69.97,-144090,132080,-10
2006-09-12,1630.0,1550.0,1547081.0,67.57,138200,-54500,0
2006-09-13,1560.0,1555.0,1110899.0,67.79,-7480,-80,13560
2006-09-14,1555.0,1575.0,734468.0,68.66,-24380,0,22380
2006-09-15,1585.0,1600.0,1436912.0,69.75,8100,0,-17200
2006-09-18,1610.0,1650.0,1495687.0,71.93,-60530,-30,60560
2006-09-19,1660.0,1650.0,990620.0,71.93,27520,-20,-29000
2006-09-20,1640.0,1605.0,1290499.0,69.97,54570,0,-50070
2006-09-21,1605.0,1585.0,878919.0,69.09,-3540,0,-4070
2006-09-22,1570.0,1480.0,1221339.0,64.52,5637,-17,0
2006-09-25,1460.0,1455.0,675841.0,63.43,560,-10,6440
2006-09-26,1460.0,1475.0,814676.0,64.3,-22110,-130,16320
2006-09-27,1485.0,1485.0,454599.0,64.73,-6790,-10,9720
2006-09-28,1490.0,1470.0,466795.0,64.08,-16150,-10,16160
2006-09-29,1485.0,1450.0,597740.0,63.21,-310,-10,320
2006-10-02,1450.0,1440.0,610130.0,62.77,-2870,0,2870
2006-10-04,1430.0,1480.0,572925.0,64.52,11301,-1,-11300
2006-10-09,1445.0,1260.0,1270851.0,54.93,42640,-10,-42630
2006-10-10,1250.0,1345.0,672889.0,58.63,-17120,0,17120
2006-10-11,1335.0,1340.0,479871.0,58.41,-40,-10,50
2006-10-12,1340.0,1395.0,586355.0,60.81,-14850,-10,14860
2006-10-13,1435.0,1415.0,371461.0,61.68,-3410,-10,3420
2006-10-16,1420.0,1470.0,505708.0,64.08,-10820,-10,10830
2006-10-17,1500.0,1450.0,583450.0,63.21,35600,0,-33000
2006-10-18,1440.0,1450.0,393200.0,63.21,8010,-20,-4740
2006-10-19,1460.0,1610.0,3586749.0,70.18,27590,-90,-2040
2006-10-20,1570.0,1620.0,2512999.0,70.62,11664,-34,-6860
2006-10-23,1690.0,1655.0,1027198.0,72.14,-14442,-48,14490
2006-10-24,1655.0,1710.0,1867240.0,74.54,-71475,-35,74170
2006-10-25,1735.0,1745.0,1143910.0,76.07,30,-40,3630
2006-10-26,1745.0,1720.0,611749.0,74.98,5790,-20,-7020
2006-10-27,1720.0,1690.0,700816.0,73.67,-8200,-30,8230
2006-10-30,1710.0,1725.0,634161.0,75.2,-12140,0,12140
2006-10-31,1715.0,1800.0,829220.0,78.47,-2990,-10,3000
2006-11-01,1835.0,2030.0,2909299.0,88.49,-197165,-75,6580
2006-11-02,2005.0,1935.0,2465913.0,84.35,1139,-49,-35440
2006-11-03,1930.0,1790.0,6326086.0,78.03,227901,-51,30
2006-11-06,1765.0,1850.0,1390990.0,80.65,-53584,-36,50930
2006-11-07,1870.0,1760.0,1286797.0,76.72,48390,0,-45760
2006-11-08,1760.0,1770.0,1000310.0,77.16,-7640,-50,7690
2006-11-09,1790.0,1760.0,712352.0,76.72,1750,-10,-1740
2006-11-10,1745.0,1815.0,1308539.0,79.12,-25640,-20,29270
2006-11-13,1830.0,1795.0,464403.0,78.25,11691,-11,-11680
2006-11-14,1810.0,1840.0,716941.0,80.21,-28370,0,14440
2006-11-15,1855.0,1810.0,1628595.0,78.9,29171,-41,-22030
2006-11-16,1810.0,1800.0,617591.0,78.47,9280,-10,320
2006-11-17,1805.0,1770.0,656609.0,77.16,-500,0,500
2006-11-20,1750.0,1760.0,482645.0,76.72,4980,-10,540
2006-11-21,1750.0,1780.0,537901.0,77.59,-32491,-159,34040
2006-11-22,1760.0,1820.0,571957.0,79.34,-24400,0,25770
2006-11-23,1830.0,1835.0,531593.0,79.99,-43720,-70,43790
2006-11-24,1845.0,1850.0,714700.0,80.65,-4100,-70,3250
2006-11-27,1885.0,1870.0,429886.0,81.52,-3010,-30,3960
2006-11-28,1850.0,1850.0,627661.0,80.65,19370,0,-19370
2006-11-29,1850.0,1865.0,520594.0,81.3,-22150,-20,25850
2006-11-30,1920.0,1925.0,860171.0,83.91,-25480,0,25480
2006-12-01,1990.0,1935.0,1270570.0,84.35,-183950,134860,-39910
2006-12-04,1950.0,1990.0,954765.0,86.75,-100030,68230,-18330
2006-12-05,2005.0,1980.0,998449.0,86.31,-70798,79308,-8510
2006-12-06,2000.0,1990.0,642010.0,86.75,2820,40980,-43800
2006-12-07,1990.0,2060.0,1245247.0,89.8,-3091,-9,3100
2006-12-08,2075.0,2095.0,1390247.0,91.33,33870,-4040,-29830
2006-12-11,2140.0,2155.0,1196152.0,93.94,-23964,-36,24000
2006-12-12,2195.0,2010.0,2717686.0,87.62,-55540,31230,-36670
2006-12-13,1970.0,2000.0,840959.0,87.18,-24010,8950,2420
2006-12-14,2100.0,2155.0,1282977.0,93.94,-67130,2300,61190
2006-12-15,2175.0,2170.0,907552.0,94.59,50116,-36,-47870
2006-12-18,2210.0,2195.0,783748.0,95.68,16770,-30,-16740
2006-12-19,2200.0,2175.0,1744862.0,94.81,-9995,-5,0
2006-12-20,2175.0,2140.0,401880.0,93.29,1014,-14,-1000
2006-12-21,2140.0,2080.0,708473.0,90.67,-32510,-10,2660
2006-12-22,2035.0,2070.0,460270.0,90.24,-5860,0,5880
2006-12-26,2080.0,2130.0,522628.0,92.85,-9932,5382,-6540
2006-12-27,2130.0,2085.0,298431.0,90.89,-8480,-30,510
2006-12-28,2110.0,2105.0,286559.0,91.76,-10790,-20,7570
2007-01-02,2125.0,2110.0,271250.0,190.09,-14710,10000,4710
2007-01-03,2110.0,2060.0,334180.0,185.59,8748,-18,-9430
2007-01-04,2085.0,2045.0,414789.0,184.23,-52600,14990,80
2007-01-05,2065.0,1985.0,447780.0,178.83,-42030,22110,-1080
2007-01-08,1955.0,1970.0,219060.0,177.48,-67990,13990,2000
2007-01-09,1990.0,2040.0,562630.0,183.78,-90,1080,-990
2007-01-10,2060.0,2030.0,164868.0,182.88,810,0,-810
2007-01-11,2030.0,2075.0,628441.0,186.94,-1160,500,660
2007-01-12,2075.0,2090.0,258110.0,188.29,-21360,27740,-860
2007-01-15,2090.0,2085.0,291650.0,187.84,-2141,-9,2150
2007-01-16,2100.0,2100.0,377160.0,189.19,-4480,0,4480
2007-01-17,2085.0,2055.0,202865.0,185.14,-8090,10980,-5630
2007-01-18,2050.0,2005.0,363241.0,180.63,-35030,17400,-370
2007-01-19,1960.0,1970.0,208355.0,177.48,-26290,23320,-30
2007-01-22,1960.0,2025.0,376881.0,182.43,-36050,6420,0
2007-01-23,1985.0,2010.0,230620.0,181.08,-32340,28100,0
2007-01-24,2015.0,2030.0,262090.0,182.88,-11715,2885,430
2007-01-25,2060.0,2040.0,218805.0,183.78,-7890,4000,3990
2007-01-26,2040.0,2065.0,174218.0,186.04,10320,0,-2130
2007-01-29,2080.0,2070.0,578950.0,186.49,4300,-10,-4290
2007-01-30,2110.0,2090.0,253170.0,188.29,-4190,0,0
2007-01-31,2120.0,2075.0,147690.0,186.94,-4990,-10,0
2007-02-01,2060.0,2080.0,109585.0,187.39,-2530,-20,2550
2007-02-02,2080.0,2080.0,186585.0,187.39,-5400,-20,4770
2007-02-05,2080.0,2090.0,177151.0,188.29,19790,5700,-25490
2007-02-06,2075.0,2070.0,165335.0,186.49,6530,0,-6530
2007-02-07,2070.0,2030.0,401580.0,182.88,-82770,50000,270
2007-02-08,2000.0,2040.0,111189.0,183.78,-22460,13510,6950
2007-02-09,2045.0,2050.0,153881.0,184.68,-9930,6500,3430
2007-02-12,2030.0,2030.0,183180.0,182.88,-17450,12000,2450
2007-02-13,2035.0,2030.0,99447.0,182.88,-15770,6990,2280
2007-02-14,2035.0,2020.0,188941.0,181.98,-38860,6460,-600
2007-02-15,2035.0,2070.0,315010.0,186.49,-54730,39970,14760
2007-02-16,2110.0,2065.0,210451.0,186.04,3727,-7,-3720
2007-02-20,2080.0,2055.0,123627.0,185.14,-140,-20,160
2007-02-21,2070.0,2030.0,261910.0,182.88,-21040,29990,-8950
2007-02-22,2020.0,2005.0,259690.0,180.63,-29280,-100,-620
2007-02-23,2010.0,2010.0,256772.0,181.08,5018,-8,-5010
2007-02-26,2010.0,2080.0,427241.0,187.39,-14200,-10,14210
2007-02-27,2110.0,2030.0,1208350.0,182.88,30940,0,-30960
2007-02-28,1965.0,2035.0,302287.0,183.33,-30150,26000,-7150
2007-03-02,2000.0,2000.0,245325.0,180.18,80,0,-80
2007-03-05,2000.0,1965.0,341911.0,177.03,-43710,35750,-4990
2007-03-06,1950.0,1985.0,177530.0,178.83,-26230,17860,500
2007-03-07,2000.0,2000.0,150200.0,180.18,350,-20,-60
2007-03-08,1990.0,2030.0,251360.0,182.88,-49170,41140,-350
2007-03-09,2015.0,2045.0,236874.0,184.23,-30266,4716,-50
2007-03-12,2030.0,2040.0,144330.0,183.78,0,0,0
2007-03-13,2050.0,2020.0,179237.0,181.98,-26240,0,0
2007-03-14,2000.0,1990.0,259224.0,179.28,-26000,15000,0
2007-03-15,2005.0,1990.0,250573.0,179.28,-18960,9980,4060
2007-03-16,1995.0,1980.0,190530.0,178.38,7420,0,850
2007-03-19,2000.0,1970.0,338600.0,177.48,-11700,0,6900
2007-03-20,1970.0,1970.0,253393.0,177.48,-6590,3090,-1500
2007-03-21,1975.0,1965.0,349665.0,177.03,-5675,9985,-10310
2007-03-22,1970.0,2000.0,306485.0,180.18,-42520,-10,50
2007-03-23,2000.0,1980.0,168800.0,178.38,10,-10,0
2007-03-26,2010.0,1995.0,237084.0,179.73,-15058,10058,0
2007-03-27,2000.0,1980.0,224240.0,178.38,-41130,40800,330
2007-03-28,1980.0,2040.0,739820.0,183.78,-31819,32199,-380
2007-03-29,2055.0,2045.0,301805.0,184.23,-69130,48800,330
2007-03-30,2040.0,2160.0,1417475.0,194.59,-14380,8200,-430
2007-04-02,2170.0,2120.0,890276.0,190.99,-3910,10670,850
2007-04-03,2115.0,2030.0,642903.0,182.88,-13430,13430,0
2007-04-04,2020.0,2000.0,513424.0,180.18,-6420,5000,1420
2007-04-05,2025.0,2020.0,387723.0,181.98,-11350,-10,11360
2007-04-06,2050.0,2015.0,289310.0,181.53,-12010,0,1810
2007-04-09,2005.0,2030.0,302430.0,182.88,-9040,1660,5880
2007-04-10,2035.0,2005.0,406935.0,180.63,-6150,-20,-6830
2007-04-11,2030.0,2080.0,753762.0,187.39,-8860,22830,-13970
2007-04-12,2085.0,2080.0,327950.0,187.39,-6270,-20,1290
2007-04-13,2120.0,2060.0,246860.0,185.59,36000,-39210,3210
2007-04-16,2040.0,2170.0,641505.0,195.5,57466,-68766,11300
2007-04-17,2210.0,2175.0,377810.0,195.95,43500,-30040,-15460
2007-04-18,2180.0,2240.0,552430.0,201.8,-5690,5740,-50
2007-04-19,2250.0,2265.0,587310.0,204.05,-128040,0,-960
2007-04-20,2250.0,2230.0,292700.0,200.9,-2670,-30,0
2007-04-23,2230.0,2190.0,252315.0,197.3,20,-20,0
2007-04-24,2165.0,2165.0,377010.0,195.05,0,0,0
2007-04-25,2165.0,2060.0,474729.0,185.59,-79570,79570,0
2007-04-26,2060.0,2100.0,383470.0,189.19,-10500,4000,6500
2007-04-27,2065.0,2050.0,537397.0,184.68,-128870,135360,-6490
2007-04-30,2060.0,2080.0,269780.0,187.39,70690,-10,20
2007-05-02,2110.0,2090.0,249400.0,188.29,-15890,950,-20
2007-05-03,2060.0,2050.0,103790.0,184.68,-2997,-3,3000
2007-05-04,2050.0,2060.0,159816.0,185.59,9310,-60,10750
2007-05-07,2095.0,2120.0,320157.0,190.99,-16013,733,14230
2007-05-08,2120.0,2120.0,273901.0,190.99,-66990,86110,-11620
2007-05-09,2120.0,2095.0,185960.0,188.74,6390,0,750
2007-05-10,2070.0,2105.0,262654.0,189.64,-46998,57108,-1840
2007-05-11,2160.0,2080.0,231418.0,187.39,-24400,26960,-50
2007-05-14,2100.0,2060.0,243270.0,185.59,-12100,4620,-480
2007-05-15,2080.0,2065.0,176070.0,186.04,-35840,30840,0
2007-05-16,2045.0,2040.0,269820.0,183.78,-1140,0,1140
2007-05-17,2050.0,2050.0,167410.0,184.68,10,-10,0
2007-05-18,2030.0,2050.0,213010.0,184.68,-22250,0,22250
2007-05-21,2070.0,2050.0,278460.0,184.68,-4430,3080,1350
2007-05-22,2040.0,2110.0,351940.0,190.09,-390,0,390
2007-05-23,2080.0,2130.0,491248.0,191.89,16740,0,-1740
2007-05-25,2130.0,2160.0,761732.0,194.59,3340,0,8660
2007-05-28,2185.0,2170.0,222913.0,195.5,-13660,0,13660
2007-05-29,2165.0,2190.0,340200.0,197.3,-9758,-5742,500
2007-05-30,2190.0,2105.0,299498.0,189.64,-12450,15990,2460
2007-05-31,2115.0,2170.0,369221.0,195.5,-28660,-10,5370
2007-06-01,2195.0,2105.0,366510.0,189.64,24120,5000,-500
2007-06-04,2080.0,2090.0,327760.0,188.29,29220,-10,-17750
2007-06-05,2090.0,2100.0,210420.0,189.19,-670,6840,3370
2007-06-07,2070.0,2135.0,221970.0,192.34,-22170,-10,23180
2007-06-08,2190.0,2455.0,1377149.0,221.17,-6410,0,7010
2007-06-11,2820.0,2540.0,5865276.0,228.83,30180,-23910,18730
2007-06-12,2640.0,2600.0,1894206.0,234.23,13965,-25,-13940
2007-06-13,2650.0,2700.0,5758736.0,243.24,17650,-10,-17640
2007-06-14,2780.0,2780.0,1994911.0,250.45,16910,-30,-14380
2007-06-15,2850.0,2740.0,1274372.0,246.85,-2620,-10020,2640
2007-06-18,2685.0,2815.0,1115872.0,253.6,-181260,84990,26690
2007-06-19,2800.0,2900.0,3146394.0,261.26,121380,17700,-26790
2007-06-20,2975.0,2815.0,866416.0,253.6,5910,-6110,0
2007-06-21,2750.0,3010.0,2154467.0,271.17,17930,-15000,0
2007-06-22,3050.0,3025.0,1141157.0,272.52,10,-10,0
2007-06-25,3000.0,3005.0,807364.0,270.72,330,-10,-10
2007-06-26,3050.0,3050.0,679465.0,274.77,-6600,2950,0
2007-06-27,3090.0,3020.0,376769.0,272.07,10010,-10,0
2007-06-28,2970.0,2980.0,389533.0,268.47,-560,0,560
2007-06-29,3020.0,3040.0,670656.0,273.87,19920,650,8830
2007-07-02,3080.0,3495.0,2778400.0,314.86,18500,-5360,-8340
2007-07-03,3530.0,3510.0,2203957.0,316.22,-9390,-20,1600
2007-07-04,3590.0,4035.0,2917421.0,363.51,-79550,-1010,820
2007-07-05,4055.0,3920.0,4912939.0,353.15,166730,-121100,-3630
2007-07-06,3900.0,4095.0,1444405.0,368.92,98252,-110112,11860
2007-07-09,4235.0,4100.0,991408.0,369.37,21010,-10,890
2007-07-10,4030.0,4030.0,635716.0,363.06,-12150,0,14910
2007-07-11,4015.0,4500.0,1860025.0,405.41,36930,12620,-3790
2007-07-12,4500.0,4700.0,1561592.0,423.42,42080,-10,-11960
2007-07-13,4750.0,4850.0,1229745.0,436.94,15510,-14510,-1000
2007-07-16,4950.0,4745.0,764494.0,427.48,-3937,-23,0
2007-07-18,4840.0,4480.0,1024939.0,403.6,-46110,0,23250
2007-07-19,4450.0,4600.0,849674.0,414.41,-38040,14600,22630
2007-07-20,4670.0,5290.0,2290883.0,476.58,2380,0,-2380
2007-07-23,5600.0,5030.0,3527958.0,453.15,107370,-16900,-43930
2007-07-24,5060.0,5330.0,1487873.0,480.18,5050,0,-50
2007-07-25,5350.0,4980.0,1972081.0,448.65,272100,-249040,1280
2007-07-26,5010.0,4905.0,1260353.0,441.89,84672,-86982,18210
2007-07-27,4595.0,4900.0,1178509.0,441.44,-60970,22950,9210
2007-07-30,5000.0,4930.0,637374.0,444.14,20340,-9710,2130
2007-07-31,4930.0,5170.0,710165.0,465.77,-15690,-10,27930
2007-08-01,5190.0,4980.0,566382.0,448.65,570,1200,-360
2007-08-02,5070.0,4975.0,742951.0,448.2,-14246,78616,-7440
2007-08-03,5010.0,4935.0,339510.0,444.59,-30819,29165,-1180
2007-08-06,4820.0,4965.0,292380.0,447.3,-57980,30460,33440
2007-08-07,5180.0,4900.0,406908.0,441.44,-57870,51070,2480
2007-08-08,5000.0,5180.0,1215529.0,466.67,-66949,62179,14070
2007-08-09,5220.0,5350.0,670381.0,481.98,-28090,30440,-510
2007-08-10,5200.0,5200.0,666869.0,468.47,-40620,66060,-29420
2007-08-13,5250.0,5080.0,455115.0,457.66,3309,10721,-11030
2007-08-14,5020.0,4750.0,752006.0,427.93,9120,29410,-36530
2007-08-16,4400.0,4040.0,1051168.0,363.96,-129928,149368,-21040
2007-08-17,4300.0,3930.0,645339.0,354.05,-99380,76300,19780
2007-08-20,4060.0,4515.0,549427.0,406.76,-48829,-1,48830
2007-08-21,4515.0,4640.0,496164.0,418.02,47070,-33740,-13330
2007-08-22,4640.0,4515.0,297781.0,406.76,5720,2420,-11940
2007-08-23,4600.0,4615.0,487202.0,415.77,77320,-42240,-12750
2007-08-24,4650.0,4580.0,289572.0,412.61,-20190,-4490,23680
2007-08-27,4650.0,4540.0,263658.0,409.01,4220,8810,-13030
2007-08-28,4620.0,4500.0,324257.0,405.41,-37831,22101,530
2007-08-29,4210.0,4400.0,319922.0,396.4,-98400,87600,10480
2007-08-30,4520.0,4600.0,425368.0,414.41,-21050,20920,5030
2007-08-31,4580.0,4870.0,1153393.0,438.74,-107190,73540,-3850
2007-09-03,4950.0,4885.0,422813.0,440.09,54950,-23800,-7760
2007-09-04,4945.0,4880.0,376322.0,439.64,-5750,16870,-10980
2007-09-05,4950.0,4825.0,307982.0,434.68,-2290,31270,-24890
2007-09-06,4740.0,4890.0,227060.0,440.54,-41530,28170,13360
2007-09-07,4950.0,4885.0,243790.0,440.09,-6890,29480,-21670
2007-09-10,4755.0,4900.0,277870.0,441.44,-78380,69370,7510
2007-09-11,4950.0,5100.0,588164.0,459.46,-84452,85352,16690
2007-09-12,5200.0,5600.0,2090661.0,504.5,-125800,83410,-23340
2007-09-13,5630.0,5800.0,3142045.0,522.52,-222080,219790,-640
2007-09-14,5940.0,6100.0,1369242.0,549.55,50810,-63610,12800
2007-09-17,6150.0,6030.0,869663.0,543.24,24460,-12000,-6460
2007-09-18,5970.0,5890.0,664024.0,530.63,26760,-140,-8620
2007-09-19,6060.0,5750.0,775768.0,518.02,5818,-12688,6870
2007-09-20,5780.0,5850.0,863782.0,527.03,-29780,36360,3870
2007-09-21,5890.0,6050.0,580415.0,545.05,-20357,-15863,27920
2007-09-27,6180.0,6460.0,1229864.0,581.98,21140,-2170,-15020
2007-09-28,6600.0,6380.0,746083.0,574.77,34110,-23940,-10990
2007-10-01,6380.0,6400.0,441051.0,576.58,1180,1020,-1700
2007-10-02,6450.0,6320.0,474759.0,569.37,960,-120,150
2007-10-04,6360.0,6090.0,737697.0,548.65,-38940,-240,29800
2007-10-05,6020.0,6220.0,542493.0,560.36,-61160,16430,25730
2007-10-08,6340.0,6050.0,571862.0,545.05,71380,-53450,-12110
2007-10-09,6100.0,5980.0,380096.0,538.74,6380,-8810,-24530
2007-10-10,6090.0,6230.0,479506.0,561.26,913,-4013,9100
2007-10-11,6200.0,6150.0,410190.0,554.05,24720,-17840,-24580
2007-10-12,6180.0,6050.0,307427.0,545.05,-2180,-2980,1810
2007-10-15,6030.0,6090.0,411573.0,548.65,-2500,-970,4780
2007-10-16,6010.0,5990.0,369490.0,539.64,9620,0,-11720
2007-10-17,5910.0,5760.0,538268.0,518.92,147836,-51036,-18170
2007-10-18,5940.0,5700.0,486457.0,513.51,97685,-75645,-39310
2007-10-19,5550.0,5770.0,247590.0,519.82,-22510,2180,8940
2007-10-22,5310.0,5700.0,315768.0,513.51,60842,-55392,-19580
2007-10-23,5640.0,5740.0,154262.0,517.12,-18130,16070,60
2007-10-24,5740.0,5650.0,225088.0,509.01,-9510,-3150,-5280
2007-10-25,5650.0,5490.0,193621.0,494.59,2010,-390,-1600
2007-10-26,5400.0,5270.0,466840.0,474.77,10750,-20070,12430
2007-10-29,5200.0,5610.0,387981.0,505.41,-28660,-1920,5540
2007-10-30,5510.0,5540.0,224832.0,499.1,-5510,8030,-7400
2007-10-31,5550.0,6050.0,359976.0,545.05,3200,-1030,7930
2007-11-01,6100.0,6000.0,325554.0,540.54,33700,320,-20820
2007-11-02,5800.0,6020.0,268777.0,542.34,56500,-13390,-17840
2007-11-05,6150.0,6050.0,150846.0,545.05,20530,500,-9800
2007-11-06,6130.0,6080.0,609702.0,547.75,-15540,21260,9060
2007-11-07,6180.0,6020.0,238838.0,542.34,3466,-6,-3460
2007-11-08,6120.0,6030.0,176080.0,543.24,-1750,-3560,5410
2007-11-09,5950.0,6060.0,237817.0,545.95,25546,-14596,-3490
2007-11-12,5900.0,5970.0,341340.0,537.84,-52210,69820,-8510
2007-11-13,5890.0,5630.0,309420.0,507.21,14040,1250,-13290
2007-11-14,5780.0,5650.0,220554.0,509.01,-9410,2240,7170
2007-11-15,5790.0,5600.0,150852.0,504.5,8010,-1230,-6980
2007-11-16,5530.0,5550.0,214793.0,500.0,-23993,21803,2190
2007-11-19,5550.0,5320.0,172180.0,479.28,2150,-10,-1400
2007-11-20,5210.0,5080.0,317800.0,457.66,-24010,8040,5370
2007-11-21,5040.0,4970.0,256390.0,447.75,5040,0,-5040
2007-11-22,4975.0,4950.0,211281.0,445.95,-14370,1040,3330
2007-11-23,4910.0,5050.0,291050.0,454.95,-24910,26100,3830
2007-11-26,5050.0,5210.0,180028.0,469.37,10230,640,1210
2007-11-27,5150.0,5100.0,214475.0,459.46,-54520,58250,-3630
2007-11-28,5200.0,5100.0,177640.0,459.46,-16150,3570,12580
2007-11-29,5200.0,5210.0,188000.0,469.37,-20210,18490,1720
2007-11-30,5300.0,5400.0,198941.0,486.49,-11110,6120,2990
2007-12-03,5330.0,5550.0,181345.0,500.0,-27120,22200,5920
2007-12-04,5530.0,5560.0,108780.0,500.9,2750,4350,-6810
2007-12-05,5500.0,5520.0,71670.0,497.3,-390,3530,-2880
2007-12-06,5520.0,5340.0,144580.0,481.08,-6610,5000,1610
2007-12-07,5250.0,5180.0,209190.0,466.67,-14110,910,12900
2007-12-10,5180.0,5190.0,145149.0,467.57,-6850,-1020,7970
2007-12-11,5340.0,5170.0,121030.0,465.77,8990,-1680,-7200
2007-12-12,5030.0,5180.0,122290.0,466.67,-12990,10,12980
2007-12-13,5120.0,5120.0,115600.0,461.26,-4310,0,3910
2007-12-14,5120.0,4970.0,124340.0,447.75,-3460,-390,2950
2007-12-17,4970.0,4660.0,382204.0,419.82,-52330,31040,-4710
2007-12-18,4660.0,4510.0,199580.0,406.31,-28967,14837,14410
2007-12-20,4300.0,4300.0,328722.0,387.39,-17470,-11750,19220
2007-12-21,4300.0,4390.0,147152.0,395.5,11073,-11783,710
2007-12-24,4445.0,4250.0,143541.0,382.88,3110,0,-3110
2007-12-26,4200.0,4025.0,357730.0,362.61,-57504,24924,7280
2007-12-27,4050.0,4240.0,183300.0,381.98,-9262,-5128,14190
2007-12-28,4170.0,4320.0,108580.0,389.19,-2040,2640,-1490
2008-01-02,4320.0,4420.0,106390.0,,6890,-4860,-2030
2008-01-03,4350.0,4325.0,167990.0,,720,2380,-3950
2008-01-04,4270.0,4345.0,109990.0,,-3520,410,3110
2008-01-07,4205.0,4150.0,91470.0,,-2120,-510,2630
2008-01-08,4150.0,4160.0,88390.0,,-5820,600,5220
2008-01-09,4105.0,4160.0,323080.0,,-5980,800,3180
2008-01-10,4195.0,4080.0,80215.0,,-7020,2960,2590
2008-01-11,4190.0,3980.0,152180.0,,15074,-7964,-7310
2008-01-14,3850.0,3600.0,235029.0,,-3200,2450,750
2008-01-15,3690.0,3375.0,357884.0,,2504,-6100,4570
2008-01-16,3230.0,3480.0,283730.0,,-54640,1760,-1810
2008-01-17,3410.0,3430.0,106641.0,,5250,4670,-8970
2008-01-18,3440.0,3590.0,155200.0,,-32452,31282,2470
2008-01-21,3530.0,3450.0,89650.0,,-314,6704,-6390
2008-01-22,3210.0,2935.0,397320.0,,3300,26450,-16480
2008-01-23,2950.0,2920.0,348006.0,,-3050,-23370,2760
2008-01-24,2930.0,2980.0,160121.0,,37430,-10320,10590
2008-01-25,2990.0,2890.0,320110.0,,153650,-117950,-5990
2008-01-28,2760.0,2510.0,471480.0,,113230,-86920,4390
2008-01-29,2600.0,2425.0,499517.0,,34667,-61087,19370
2008-01-30,2425.0,2370.0,393067.0,,3940,-18880,13240
2008-01-31,2310.0,2725.0,894590.0,,-3120,1770,-1710
2008-02-01,2745.0,3000.0,896044.0,,21220,0,-15630
2008-02-04,2950.0,2980.0,298121.0,,33461,-18581,7620
2008-02-05,2980.0,3195.0,389160.0,,25880,-1950,-9280
2008-02-11,3070.0,3250.0,236340.0,,11170,0,-5780
2008-02-12,3215.0,3160.0,275087.0,,41370,0,-41370
2008-02-13,3160.0,3065.0,189324.0,,-1500,-1490,2990
2008-02-14,3035.0,2990.0,302791.0,,8200,-7740,-460
2008-02-15,2965.0,3040.0,203770.0,,-8920,-7680,16600
2008-02-18,3065.0,3100.0,265990.0,,53110,-63010,9900
2008-02-19,3110.0,2990.0,318630.0,,158360,-152930,-5430
2008-02-20,3000.0,2835.0,267026.0,,28700,1210,230
2008-02-21,2900.0,2835.0,129509.0,,-7102,-4458,11760
2008-02-22,2835.0,2800.0,135509.0,,2590,0,-2290
2008-02-25,2810.0,2810.0,121271.0,,37090,-2300,-4790
2008-02-26,2845.0,2770.0,139174.0,,14030,-21970,7940
2008-02-27,2705.0,2900.0,229550.0,,-41680,-570,12250
2008-02-28,2930.0,2885.0,108759.0,,18850,-20720,1670
2008-02-29,2870.0,2870.0,111386.0,,10960,0,-10960
2008-03-03,2780.0,2810.0,109490.0,,-12130,0,8130
2008-03-04,2870.0,2800.0,57910.0,,3990,-1450,-2540
2008-03-05,2795.0,2995.0,423060.0,,46310,-50000,3690
2008-03-06,3030.0,3120.0,1143265.0,,143420,-60590,1670
2008-03-07,3120.0,3100.0,380576.0,,39110,-34050,-4220
2008-03-10,3070.0,3260.0,855115.0,,55240,1080,-25720
2008-03-11,3250.0,3420.0,701013.0,,20930,1140,-21460
2008-03-12,3450.0,3150.0,404270.0,,16080,-1010,-14470
2008-03-13,3120.0,3050.0,276600.0,,5650,-10790,5750
2008-03-14,3070.0,3040.0,172505.0,,11320,-870,-9850
2008-03-17,2980.0,2910.0,222337.0,,6810,-10,-6540
2008-03-18,2800.0,2850.0,116849.0,,-6000,-10,6260
2008-03-19,2940.0,3025.0,138850.0,,-15050,0,15310
2008-03-20,3030.0,3000.0,56144.0,,730,0,-450
2008-03-21,3035.0,2980.0,150695.0,,8300,1540,-9840
2008-03-24,3020.0,2985.0,74850.0,,1130,250,-1110
2008-03-25,3055.0,3100.0,232668.0,,-6090,-840,7760
2008-03-26,3140.0,3045.0,138219.0,,9840,-10,-9000
2008-03-27,3040.0,3110.0,198047.0,,-6010,-10,7060
