Symbol,현대제철_시가(원),현대제철_종가(원),현대제철_거래량(주),현대제철_PER(IFRS-연결),현대제철_순매수수량(개인)(주),현대제철_순매수수량(기관계)(주),현대제철_순매수수량(외국인계)(주)
2015-04-07,74200.0,74200.0,295169.0,11.31,-108766,31550,76047
2015-04-08,74900.0,78700.0,1310441.0,11.99,-433776,180026,238885
2015-04-09,80300.0,77500.0,1212951.0,11.81,-66690,-133193,226050
2015-04-10,77700.0,78500.0,492924.0,11.96,-148092,4843,143539
2015-04-13,79400.0,77000.0,482287.0,11.73,47552,-107317,57164
2015-04-14,77700.0,78500.0,568642.0,11.96,1095,-202667,206062
2015-04-15,78400.0,76500.0,673489.0,11.66,321011,-398773,78008
2015-04-16,76200.0,77200.0,504704.0,11.77,-36261,-188421,224201
2015-04-17,77000.0,76300.0,446749.0,11.63,70730,-145184,72763
2015-04-20,75500.0,76200.0,272574.0,11.61,6392,-107563,96934
2015-04-21,76800.0,75700.0,291145.0,11.54,42597,-129914,87984
2015-04-22,75300.0,75200.0,433333.0,11.46,25939,-208615,168900
2015-04-23,75100.0,77300.0,440300.0,11.78,-85701,-60317,142299
2015-04-24,77500.0,77500.0,546930.0,11.81,-72974,-90541,167451
2015-04-27,78000.0,76600.0,366258.0,11.67,102027,-124944,23796
2015-04-28,77100.0,79100.0,946700.0,12.05,-309159,-37955,353513
2015-04-29,79300.0,79200.0,461736.0,12.07,-147276,41269,107851
2015-04-30,78700.0,78700.0,356465.0,11.99,-27541,-34233,61915
2015-05-04,78900.0,79500.0,271570.0,12.12,-94627,1199,94295
2015-05-06,79800.0,79500.0,393177.0,12.12,-116135,-41627,190304
2015-05-07,79000.0,77500.0,376578.0,11.81,21266,-34903,19590
2015-05-08,77800.0,77600.0,267251.0,11.83,-10207,-39531,49701
2015-05-11,77900.0,76900.0,209710.0,11.72,-6890,-43193,47233
2015-05-12,76500.0,77800.0,261906.0,11.86,-26336,-91895,120230
2015-05-13,77500.0,76700.0,262957.0,11.69,-16786,-31081,37500
2015-05-14,76800.0,77000.0,195093.0,11.73,327,-79933,80437
2015-05-15,77100.0,74900.0,349738.0,11.41,89973,-85924,-5176
2015-05-18,74900.0,75800.0,259213.0,11.55,-70893,-41961,122067
2015-05-19,75700.0,75500.0,198744.0,11.51,-27563,-39974,63672
2015-05-20,75500.0,75000.0,245290.0,11.43,-2290,-6832,23622
2015-05-21,74700.0,72800.0,327165.0,11.09,58242,-87105,34029
2015-05-22,73700.0,76000.0,506551.0,11.58,-157764,85165,79468
2015-05-26,75400.0,75800.0,190588.0,11.55,4631,-31106,26387
2015-05-27,75500.0,74400.0,316384.0,11.34,58883,-49321,-16568
2015-05-28,74500.0,73200.0,314981.0,11.16,56653,-68007,9534
2015-05-29,73200.0,74600.0,295171.0,11.37,-48199,-47996,97193
2015-06-01,74000.0,72000.0,337293.0,10.97,140820,-111383,-10868
2015-06-02,72000.0,71900.0,293777.0,10.96,-82491,-42701,128263
2015-06-03,72000.0,70700.0,332399.0,10.77,59589,-84523,53130
2015-06-04,70700.0,70100.0,396911.0,10.68,82223,-177605,96594
2015-06-05,69500.0,69300.0,420381.0,10.56,54741,-175675,120382
2015-06-08,69300.0,68500.0,375386.0,10.44,17449,-58859,45157
2015-06-09,68500.0,69900.0,302602.0,10.65,-9180,-22206,30070
2015-06-10,70600.0,70300.0,308660.0,10.71,36024,25108,-61804
2015-06-11,71000.0,70100.0,515401.0,10.68,69101,9773,-82993
2015-06-12,70800.0,69600.0,412406.0,10.61,66079,-1258,-69144
2015-06-15,69400.0,69700.0,443865.0,10.62,-61936,31631,32822
2015-06-16,70400.0,69500.0,742751.0,10.59,-123956,254924,-130980
2015-06-17,70100.0,69300.0,438758.0,10.56,99908,-208018,128530
2015-06-18,69400.0,67900.0,456347.0,10.35,109152,-160038,50401
2015-06-19,67900.0,67300.0,317745.0,10.26,23097,-59441,33837
2015-06-22,67200.0,69500.0,285179.0,10.59,-73930,5515,64540
2015-06-23,70200.0,69300.0,341558.0,10.56,10628,-74681,60810
2015-06-24,69400.0,68000.0,389723.0,10.36,66835,-133030,54765
2015-06-25,68200.0,69400.0,389692.0,10.58,-62364,-137754,198968
2015-06-26,69900.0,68100.0,815987.0,10.38,58906,-220487,161631
2015-06-29,67400.0,66500.0,369661.0,10.13,59079,-82116,20349
2015-06-30,65600.0,67700.0,318882.0,10.32,-5069,-84777,89948
2015-07-01,68000.0,68000.0,218920.0,10.36,4009,-42201,37852
2015-07-02,68700.0,66900.0,323752.0,10.2,125323,-71211,-56604
2015-07-03,67200.0,65900.0,213672.0,10.04,51929,-24741,-26631
2015-07-06,65000.0,63000.0,536820.0,9.6,212901,-150111,-71415
2015-07-07,63900.0,65300.0,346287.0,9.95,-80602,-34729,116581
2015-07-08,65300.0,63600.0,411326.0,9.69,178733,-43210,-138055
2015-07-09,63000.0,63600.0,337761.0,9.69,39561,26945,-67494
2015-07-10,64100.0,62800.0,343095.0,9.57,71724,-29583,-45231
2015-07-13,62800.0,64500.0,276082.0,9.83,-22076,-39314,61390
2015-07-14,65200.0,66800.0,563211.0,10.18,-42566,122226,-82462
2015-07-15,67000.0,65200.0,579909.0,9.94,101425,-32464,-71053
2015-07-16,65200.0,64200.0,442804.0,9.78,125802,-131073,12613
2015-07-17,64400.0,61700.0,612609.0,9.4,207739,-135893,-42105
2015-07-20,62100.0,60200.0,648732.0,9.17,227158,-195759,-38016
2015-07-21,60200.0,62500.0,505705.0,9.53,-55504,-795,55378
2015-07-22,62600.0,61500.0,440525.0,9.37,142775,-45031,-95540
2015-07-23,61300.0,60500.0,329116.0,9.22,143394,-35133,-115824
2015-07-24,60200.0,59000.0,427138.0,8.99,146973,-88529,-59287
2015-07-27,58100.0,59500.0,540821.0,9.07,23238,-32594,-3297
2015-07-28,58500.0,57900.0,597850.0,8.82,237767,-56697,-173890
2015-07-29,58400.0,58800.0,522682.0,8.96,-38241,-14301,53974
2015-07-30,58700.0,58300.0,413172.0,8.88,-29814,19871,9885
2015-07-31,58400.0,58400.0,436307.0,8.9,58643,-57542,-8077
2015-08-03,58300.0,55900.0,461237.0,8.52,106073,-81678,-20924
2015-08-04,55100.0,55800.0,605479.0,8.5,70818,9128,-50074
2015-08-05,56000.0,56700.0,366451.0,8.64,-3140,-57031,59419
2015-08-06,56500.0,55500.0,421634.0,8.46,115025,-50570,-68070
2015-08-07,55700.0,55000.0,303693.0,8.38,4682,-45901,40274
2015-08-10,55300.0,54900.0,277446.0,8.37,26493,-50560,25852
2015-08-11,55800.0,54400.0,312844.0,8.29,47170,1598,-49210
2015-08-12,53700.0,53700.0,552342.0,8.18,-21800,-19422,41431
2015-08-13,54100.0,55300.0,345123.0,8.43,-52788,-25103,77274
2015-08-17,55300.0,54100.0,302565.0,8.24,45882,26040,-71275
2015-08-18,54500.0,54800.0,310360.0,8.35,-47251,57074,-9562
2015-08-19,55100.0,55100.0,549177.0,8.4,-21413,42897,-23283
2015-08-20,55200.0,53200.0,427585.0,8.11,128252,-30883,-77968
2015-08-21,51400.0,51200.0,542386.0,7.8,-72319,-66267,136115
2015-08-24,50000.0,50600.0,459515.0,7.71,-65530,76960,-3646
2015-08-25,51100.0,51400.0,454168.0,7.83,62208,-12742,-32679
2015-08-26,51300.0,52200.0,430343.0,7.96,5741,-20848,18315
2015-08-27,53100.0,51800.0,588238.0,7.89,128121,-86451,-42686
2015-08-28,52900.0,53100.0,463429.0,8.09,-59843,5062,54389
2015-08-31,53100.0,52900.0,431624.0,8.06,65279,-82059,15222
2015-09-01,52600.0,51400.0,331441.0,7.83,113645,-97970,-15905
2015-09-02,50500.0,50800.0,335719.0,7.74,60174,-1072,-60220
2015-09-03,51200.0,50700.0,417932.0,7.73,114045,-97985,-14507
2015-09-04,50700.0,50000.0,425766.0,7.62,65462,13528,-77931
2015-09-07,50000.0,49600.0,331241.0,7.56,68327,13434,-85187
2015-09-08,49600.0,50300.0,284440.0,7.67,-8721,-3846,11012
2015-09-09,51300.0,54800.0,952023.0,8.35,-179455,281246,-102089
2015-09-10,54100.0,55000.0,625431.0,8.38,9299,99049,-109090
2015-09-11,54300.0,53400.0,367875.0,8.14,116052,-49969,-65636
2015-09-14,53900.0,53500.0,505093.0,8.15,52388,-45864,-30904
2015-09-15,53800.0,53800.0,252511.0,8.2,-3913,-193,-2324
2015-09-16,54000.0,55600.0,885043.0,8.47,-201319,186490,-4719
2015-09-17,56500.0,54900.0,461665.0,8.37,105759,-14427,-74952
2015-09-18,55300.0,54000.0,606364.0,8.23,214140,-101285,-124584
2015-09-21,53400.0,52200.0,483632.0,7.96,162551,-133947,-20939
2015-09-22,52500.0,52200.0,388370.0,7.96,68125,-115358,44864
2015-09-23,51700.0,51700.0,391319.0,7.88,48892,-132674,82587
2015-09-24,51900.0,51200.0,274919.0,7.8,102500,-71497,-39453
2015-09-25,51100.0,51200.0,339170.0,7.8,57454,-56821,-18749
2015-09-30,51000.0,51500.0,419979.0,7.85,41211,-755,-41377
2015-10-01,51600.0,51900.0,423621.0,7.91,34732,24499,-57046
2015-10-02,52200.0,51800.0,390387.0,7.89,57969,49883,-109634
2015-10-05,52400.0,52000.0,347419.0,7.92,54447,49406,-103603
2015-10-06,52700.0,51300.0,444875.0,7.82,48581,-56569,11669
2015-10-07,50800.0,52200.0,385578.0,7.96,-4043,-15108,16195
2015-10-08,51700.0,53900.0,655101.0,8.21,-154130,113224,59853
2015-10-12,54300.0,57100.0,1262812.0,8.7,-518991,314711,214853
2015-10-13,56700.0,57200.0,651977.0,8.72,-83831,139300,-83988
2015-10-14,56700.0,56200.0,362530.0,8.56,-4875,89502,-102590
2015-10-15,55800.0,56400.0,309563.0,8.6,-1077,74647,-40134
2015-10-16,56800.0,55600.0,302970.0,8.47,-4588,51579,7718
2015-10-19,55700.0,55500.0,253506.0,8.46,20101,-33520,12413
2015-10-20,55500.0,54300.0,381550.0,8.28,97259,-84431,-10917
2015-10-21,54100.0,56000.0,532087.0,8.53,-111937,37496,66278
2015-10-22,55600.0,55300.0,301489.0,8.43,13494,-4126,-5868
2015-10-23,56500.0,55300.0,462922.0,8.43,62608,-8825,-46402
2015-10-26,55600.0,56700.0,381447.0,8.64,-75009,61067,12185
2015-10-27,56600.0,55700.0,291725.0,8.49,72573,21452,-94425
2015-10-28,55700.0,54900.0,309666.0,8.37,65987,-28696,-42593
2015-10-29,55100.0,53500.0,364434.0,8.15,67015,-45162,-22549
2015-10-30,53400.0,52100.0,440559.0,7.94,93608,-81414,-5712
2015-11-02,52200.0,52500.0,188669.0,8.0,8852,-8254,-3973
2015-11-03,53000.0,54500.0,393814.0,8.31,-89518,13744,18249
2015-11-04,54800.0,54100.0,228179.0,8.24,49751,-17461,-32098
2015-11-05,53800.0,53800.0,200793.0,8.2,55659,-46593,-10907
2015-11-06,53100.0,52400.0,287589.0,7.99,119822,-60875,-59512
2015-11-09,52000.0,51400.0,346804.0,7.83,95649,-90179,-3981
2015-11-10,51000.0,50900.0,345308.0,7.76,64047,-45613,-28689
2015-11-11,50900.0,51300.0,210987.0,7.82,68518,-33621,-35657
2015-11-12,51000.0,50500.0,286739.0,7.7,123075,-97289,-8978
2015-11-13,50000.0,50300.0,197313.0,7.67,1795,-17482,18357
2015-11-16,49700.0,49500.0,322156.0,7.54,79536,-12917,-67869
2015-11-17,50200.0,50400.0,215917.0,7.68,5830,-28145,21907
2015-11-18,50200.0,49500.0,280675.0,7.54,108700,-43391,-76369
2015-11-19,50000.0,51200.0,255600.0,7.8,-100125,19710,80465
2015-11-20,51200.0,51100.0,144886.0,7.79,-5459,15641,-10286
2015-11-23,51500.0,50600.0,188453.0,7.71,62809,-17906,-41886
2015-11-24,50600.0,50800.0,190536.0,7.74,15386,33740,-48454
2015-11-25,51000.0,50100.0,301352.0,7.64,121119,-44940,-79302
2015-11-26,50300.0,52300.0,425420.0,7.97,-162499,111805,47995
2015-11-27,52500.0,51200.0,258017.0,7.8,21848,65384,-87227
2015-11-30,51100.0,50800.0,407977.0,7.74,-1949,49361,-47212
2015-12-01,51300.0,52200.0,413502.0,7.96,-110674,155415,-43981
2015-12-02,52300.0,52700.0,317183.0,8.03,-69474,85799,-16339
2015-12-03,52000.0,52700.0,298440.0,8.03,-38730,61891,-23161
2015-12-04,52000.0,52100.0,294579.0,7.94,19452,98245,-117697
2015-12-07,52800.0,51200.0,299788.0,7.8,23474,63825,-87804
2015-12-08,50900.0,50500.0,217849.0,7.7,24316,29865,-54776
2015-12-09,50800.0,50800.0,192931.0,7.74,-7016,43784,-30508
2015-12-10,50500.0,50700.0,451407.0,7.73,74362,45095,-117642
2015-12-11,51000.0,50400.0,302024.0,7.68,58893,37105,-96134
2015-12-14,49700.0,48800.0,507927.0,7.44,115439,43120,-158406
2015-12-15,49000.0,49150.0,215869.0,7.49,-18869,48874,-23633
2015-12-16,49850.0,51000.0,376796.0,7.77,-118849,138579,-8439
2015-12-17,51300.0,50100.0,289163.0,7.64,44191,36020,-46868
2015-12-18,49650.0,50000.0,175759.0,7.62,397,18121,-18300
2015-12-21,50000.0,50900.0,207741.0,7.76,6994,24105,-40679
2015-12-22,50800.0,50900.0,269389.0,7.76,32061,-848,-31713
2015-12-23,50900.0,53900.0,1120317.0,8.21,-501767,312847,212644
2015-12-24,54700.0,53800.0,475201.0,8.2,-137206,193702,-55873
2015-12-28,54000.0,52400.0,371340.0,7.99,36075,-14636,-17111
2015-12-29,52400.0,52300.0,228053.0,7.97,31279,-67270,28257
2015-12-30,52300.0,49950.0,822937.0,7.61,304763,-162904,-162498
2016-01-04,50000.0,48850.0,497264.0,8.33,138755,-58809,-81200
2016-01-05,48500.0,49250.0,421696.0,8.4,-4057,101362,-100185
2016-01-06,49600.0,49400.0,253329.0,8.42,-3894,5429,-1914
2016-01-07,49050.0,48100.0,470129.0,8.2,50673,23204,-71963
2016-01-08,47450.0,47850.0,379270.0,8.16,24155,2011,-24580
2016-01-11,47350.0,46800.0,458589.0,7.98,100644,-30319,-71233
2016-01-12,47200.0,46450.0,277939.0,7.92,54795,-19575,-18132
2016-01-13,46950.0,47400.0,308389.0,8.08,4231,-1047,-4184
2016-01-14,46650.0,46200.0,498265.0,7.88,156729,-105339,-53380
2016-01-15,46650.0,45400.0,364462.0,7.74,38650,8382,-48541
2016-01-18,45000.0,46050.0,349273.0,7.85,-42882,43508,-5455
2016-01-19,45900.0,46750.0,356543.0,7.97,17147,44213,-61512
2016-01-20,46750.0,44500.0,488953.0,7.59,172788,-68124,-104141
2016-01-21,44400.0,43850.0,459281.0,7.48,51435,-55215,1083
2016-01-22,44400.0,45050.0,339672.0,7.68,-63929,25257,36603
2016-01-25,45850.0,47300.0,570867.0,8.06,-165542,109886,49095
2016-01-26,46550.0,46500.0,389299.0,7.93,39120,27214,-66923
2016-01-27,47450.0,47900.0,525501.0,8.17,-103918,154061,-52200
2016-01-28,47200.0,47750.0,514954.0,8.14,39240,25242,-63523
2016-01-29,48250.0,48850.0,540313.0,8.33,-84678,186728,-114370
2016-02-01,49000.0,48350.0,321026.0,8.24,9853,64237,-81086
2016-02-02,48000.0,47000.0,414297.0,8.01,69680,-31840,-38463
2016-02-03,46300.0,45550.0,467362.0,7.77,107842,-33017,-77268
2016-02-04,46200.0,49000.0,723458.0,8.35,-290305,206053,83853
2016-02-05,49000.0,50400.0,9548601.0,8.59,-265638,9025746,31972
2016-02-11,48350.0,49550.0,651572.0,8.45,-111261,45497,49437
2016-02-12,49550.0,50000.0,620649.0,8.52,-77141,208976,-132242
2016-02-15,51000.0,52400.0,780656.0,8.93,-214060,256566,-21575
2016-02-16,52900.0,53100.0,670745.0,9.05,-230670,60401,167993
2016-02-17,52800.0,52500.0,415717.0,8.95,-64869,50531,-5187
2016-02-18,53700.0,53800.0,467160.0,9.17,-164025,99198,66286
2016-02-19,53600.0,53300.0,334122.0,9.09,15437,11876,-12462
2016-02-22,52600.0,53100.0,197473.0,9.05,-8997,-29284,40035
2016-02-23,53800.0,55600.0,837423.0,9.48,-383267,198768,193374
2016-02-24,55200.0,55700.0,420659.0,9.5,-83320,57626,28845
2016-02-25,56000.0,55100.0,405785.0,9.39,-20366,13042,8361
2016-02-26,55400.0,55000.0,299944.0,9.38,-82921,20389,61532
2016-02-29,55200.0,55600.0,371236.0,9.48,-73431,17237,56614
2016-03-02,56900.0,56900.0,605078.0,9.7,-65878,12474,63860
2016-03-03,57100.0,56700.0,977729.0,9.67,53235,-99654,142023
2016-03-04,56700.0,56900.0,448303.0,9.7,12143,-134495,130529
2016-03-07,57300.0,57200.0,539649.0,9.75,-72456,-64565,131208
2016-03-08,58700.0,57700.0,490599.0,9.84,-77342,63303,14391
2016-03-09,56600.0,56500.0,438402.0,9.63,37739,-95792,58672
2016-03-10,56700.0,56900.0,447043.0,9.7,-68242,-180307,256677
2016-03-11,56900.0,57200.0,402684.0,9.75,-28869,-97384,126639
2016-03-14,57700.0,55800.0,448448.0,9.51,120798,-190765,68252
2016-03-15,55700.0,55100.0,421986.0,9.39,18438,-129547,115419
2016-03-16,55000.0,53300.0,686247.0,9.09,181508,-269866,87105
2016-03-17,54200.0,55800.0,563946.0,9.51,-199467,26601,202470
2016-03-18,56500.0,56900.0,576524.0,9.7,-105045,-80192,189102
2016-03-21,57100.0,57000.0,347884.0,9.72,-25623,-21265,46205
2016-03-22,56900.0,56400.0,471464.0,9.62,85062,-131827,40722
2016-03-23,56000.0,56100.0,475009.0,9.56,19660,-63741,42109
2016-03-24,55300.0,55200.0,373500.0,9.41,-23772,-69950,75876
2016-03-25,55200.0,55200.0,190391.0,9.41,-42115,-2413,45214
2016-03-28,55500.0,55600.0,203767.0,9.48,-17825,-44630,61934
2016-03-29,55700.0,56400.0,371610.0,9.62,4442,-30766,30277
2016-03-30,56300.0,56300.0,317136.0,9.6,-10446,32152,-25728
2016-03-31,56700.0,55500.0,566577.0,9.46,59561,54275,-116484
2016-04-01,55800.0,54700.0,473103.0,9.33,-15037,-51490,69935
2016-04-04,54900.0,54700.0,319439.0,9.33,74993,-95149,40101
2016-04-05,54200.0,54900.0,241087.0,9.36,-13510,-19897,33152
2016-04-06,54700.0,56000.0,513018.0,9.55,-9277,32951,-22819
2016-04-07,56400.0,56300.0,319246.0,9.6,-2181,45404,-44843
2016-04-08,55600.0,55900.0,323743.0,9.53,50872,-33803,-14328
2016-04-11,55500.0,57900.0,1137526.0,9.87,-198948,22138,146093
2016-04-12,58000.0,58700.0,703644.0,10.01,-137680,66351,60022
2016-04-14,60100.0,61500.0,1472201.0,10.48,-217049,-172381,399449
2016-04-15,61300.0,61000.0,555334.0,10.4,-144727,215590,-56436
2016-04-18,60000.0,61000.0,362433.0,10.4,-2706,29366,-28618
2016-04-19,61500.0,59900.0,692676.0,10.21,-105857,114205,-8099
2016-04-20,60900.0,60100.0,483526.0,10.25,-151251,156413,654
2016-04-21,60900.0,63400.0,947034.0,10.81,-407041,438949,8994
2016-04-22,63500.0,63000.0,654035.0,10.74,21562,112343,-123123
2016-04-25,62300.0,60800.0,618437.0,10.37,82906,-102659,15516
2016-04-26,60000.0,60300.0,400232.0,10.28,-70716,41693,37267
2016-04-27,60700.0,60700.0,364855.0,10.35,-21051,30134,-2561
2016-04-28,60200.0,62200.0,836321.0,10.6,-285949,236763,47788
2016-04-29,62100.0,62900.0,535852.0,10.72,-139703,237117,-80896
2016-05-02,62700.0,60700.0,513750.0,10.35,38815,-13307,-27680
2016-05-03,60900.0,60900.0,380537.0,10.38,9077,30307,-35279
2016-05-04,59700.0,57200.0,897460.0,9.75,343006,-234226,-108283
2016-05-09,57000.0,55300.0,858090.0,9.43,188660,-198188,10689
2016-05-10,54800.0,55700.0,345715.0,9.5,26282,25157,-50521
2016-05-11,56200.0,55200.0,390327.0,9.41,79937,-88540,9299
2016-05-12,54800.0,55100.0,266927.0,9.39,10621,-44441,34053
2016-05-13,54800.0,52600.0,820813.0,8.97,253603,-308622,46953
2016-05-16,52300.0,53100.0,313728.0,9.05,4053,-41629,38313
2016-05-17,53100.0,52500.0,297710.0,8.95,26190,-10811,-14266
2016-05-18,52100.0,51800.0,354253.0,8.83,15811,-58640,46645
2016-05-19,51600.0,51200.0,272558.0,8.73,40991,-36186,-1568
2016-05-20,51200.0,51100.0,256298.0,8.71,-903,39307,-39906
2016-05-23,51600.0,51500.0,254592.0,8.78,20803,53366,-73873
2016-05-24,51300.0,49900.0,560180.0,8.51,168590,17338,-186836
2016-05-25,50500.0,50100.0,351024.0,8.54,28893,-11413,-1538
2016-05-26,50400.0,49350.0,422307.0,8.41,80010,-74639,-517
2016-05-27,48650.0,49800.0,420080.0,8.49,18151,-57077,37676
2016-05-30,49800.0,48950.0,402366.0,8.34,77580,-75033,-6037
2016-05-31,48850.0,48900.0,456769.0,8.34,108893,-84356,-27284
2016-06-01,48750.0,48500.0,343161.0,8.27,106539,-53994,-56581
2016-06-02,48400.0,47450.0,553653.0,8.09,151788,-206314,51455
2016-06-03,47600.0,47000.0,444124.0,8.01,107942,-121528,16165
2016-06-07,47400.0,49100.0,667579.0,8.37,-51151,79337,-39471
2016-06-08,49200.0,49300.0,529547.0,8.4,107228,21179,-137426
2016-06-09,49300.0,48850.0,600728.0,8.33,85940,-124163,35750
2016-06-10,49100.0,49250.0,366475.0,8.4,-14128,28944,-19561
2016-06-13,48800.0,48000.0,296887.0,8.18,16497,61732,-72173
2016-06-14,47750.0,46700.0,613450.0,7.96,255722,-193566,-62842
2016-06-15,46800.0,47200.0,224817.0,8.05,112,-59901,57392
2016-06-16,47350.0,46600.0,310324.0,7.94,69988,-98123,27487
2016-06-17,47250.0,46700.0,348470.0,7.96,78698,-15591,-68419
2016-06-20,47400.0,48700.0,468232.0,8.3,-83120,159101,-86976
2016-06-21,48700.0,47300.0,369768.0,8.06,153105,1723,-155834
2016-06-22,47300.0,48050.0,276385.0,8.19,-3250,-14309,16075
2016-06-23,47950.0,47950.0,204731.0,8.17,6304,936,-9706
2016-06-24,48500.0,45250.0,1089884.0,7.71,267495,-175583,-94341
2016-06-27,44400.0,45000.0,518017.0,7.67,93217,-71382,-24569
2016-06-28,44450.0,45050.0,356511.0,7.68,139650,-31386,-108342
2016-06-29,45650.0,45850.0,464668.0,7.82,32574,-17659,-34215
2016-06-30,47050.0,45850.0,452291.0,7.82,123639,-3870,-123408
2016-07-01,46050.0,46300.0,213480.0,7.89,-25780,19807,7106
2016-07-04,46400.0,47250.0,319657.0,8.06,-71366,25367,45600
2016-07-05,47500.0,47250.0,239294.0,8.06,24282,-19145,-4603
2016-07-06,46900.0,45750.0,409197.0,7.8,161539,-55965,-107909
2016-07-07,46350.0,45900.0,214291.0,7.83,44176,-27700,-16465
2016-07-08,45700.0,45400.0,265131.0,7.74,72076,-46612,-26336
2016-07-11,46050.0,46300.0,229294.0,7.89,-34140,6166,26662
2016-07-12,46350.0,46100.0,311256.0,7.86,59985,-18715,-41765
2016-07-13,47400.0,50700.0,1882665.0,8.64,-601946,253155,352265
2016-07-14,51200.0,50800.0,913774.0,8.66,-33410,100014,-70041
2016-07-15,51100.0,50500.0,352848.0,8.61,-31636,2337,30158
2016-07-18,51000.0,51600.0,633309.0,8.8,28662,44965,-69604
2016-07-19,51600.0,50300.0,526319.0,8.58,64861,-62442,-3647
2016-07-20,49650.0,49700.0,330407.0,8.47,26221,-32350,7595
2016-07-21,49950.0,49500.0,281214.0,8.44,-1482,-35007,46579
2016-07-22,48650.0,49900.0,502030.0,8.51,3993,36690,-30678
2016-07-25,49700.0,49400.0,592388.0,8.42,47302,-156715,107939
2016-07-26,49500.0,50700.0,390280.0,8.64,-139882,30036,113460
2016-07-27,51000.0,51500.0,442566.0,8.78,-126933,2463,113085
2016-07-28,51500.0,51400.0,329396.0,8.76,49436,23948,-73391
2016-07-29,51300.0,50600.0,331881.0,8.63,38122,-343,-30692
2016-08-01,50800.0,50800.0,278737.0,8.66,10511,-26238,14564
2016-08-02,50300.0,50100.0,258527.0,8.54,-1226,39462,-35584
2016-08-03,49700.0,48800.0,384620.0,8.32,84061,-29080,-56630
2016-08-04,49000.0,48550.0,290082.0,8.28,33110,-92559,59448
2016-08-05,48700.0,49500.0,236713.0,8.44,-45508,6110,37339
2016-08-08,48900.0,47750.0,564052.0,8.14,169730,-22718,-143031
2016-08-09,47750.0,50100.0,449900.0,8.54,-193579,129567,63111
2016-08-10,49700.0,49500.0,303774.0,8.44,50553,9191,-60651
2016-08-11,49400.0,48600.0,242718.0,8.29,64778,-92090,22477
