Symbol,카카오_시가(원),카카오_종가(원),카카오_거래량(주),카카오_PER(IFRS-연결),카카오_순매수수량(개인)(주),카카오_순매수수량(기관계)(주),카카오_순매수수량(외국인계)(주)
2010-06-18,84200.0,85000.0,145416.0,34.14,-4743,-20012,20983
2010-06-21,85600.0,86300.0,208395.0,34.67,-18512,7549,15314
2010-06-22,85700.0,86600.0,98315.0,34.79,-8461,15231,-9867
2010-06-23,86200.0,84100.0,177738.0,33.78,27157,31777,-54140
2010-06-24,84400.0,83700.0,115308.0,33.62,-5461,-16743,32537
2010-06-25,83600.0,84700.0,90996.0,34.02,-19367,23668,1988
2010-06-28,84100.0,85300.0,70475.0,34.26,-13489,7013,6670
2010-06-29,85100.0,83900.0,80886.0,33.7,-11603,6440,4567
2010-06-30,82800.0,84600.0,74434.0,33.98,-22391,19352,5125
2010-07-01,83600.0,82000.0,108563.0,32.94,-2672,-106,4543
2010-07-02,81700.0,79800.0,120909.0,32.06,5431,-28347,22256
2010-07-05,81200.0,83100.0,83123.0,33.38,-32315,25977,6283
2010-07-06,83000.0,83300.0,69287.0,33.46,2764,3140,-5229
2010-07-07,84000.0,82500.0,65448.0,33.14,-11136,8809,1964
2010-07-08,83500.0,82700.0,39545.0,33.22,-389,-5488,5901
2010-07-09,83700.0,83900.0,52593.0,33.7,-7671,9322,-277
2010-07-12,84900.0,84500.0,54958.0,33.94,-10782,2329,5683
2010-07-13,85000.0,83800.0,81033.0,33.66,-1409,-14407,19242
2010-07-14,83800.0,82800.0,170654.0,33.26,19983,-47026,32423
2010-07-15,82400.0,82700.0,186280.0,33.22,9010,-33233,29885
2010-07-16,83200.0,82500.0,88315.0,33.14,-1378,-15228,17925
2010-07-19,80900.0,81400.0,52171.0,32.7,-2649,-8154,11635
2010-07-20,82000.0,83500.0,107364.0,33.54,-34922,1751,31724
2010-07-21,84200.0,84500.0,83344.0,33.94,-27345,11606,11978
2010-07-22,85000.0,85000.0,187906.0,34.14,-28796,-20627,48412
2010-07-23,86300.0,85700.0,95882.0,34.42,-17162,6302,13439
2010-07-26,85100.0,85500.0,84554.0,34.34,-12732,36533,-23400
2010-07-27,85900.0,85000.0,82504.0,34.14,-5501,15307,10178
2010-07-28,85800.0,83900.0,46114.0,33.7,5553,3729,-9042
2010-07-29,83900.0,83800.0,69915.0,33.66,4146,-7525,9892
2010-07-30,84500.0,85000.0,70257.0,34.14,-12681,-1662,15702
2010-08-02,84900.0,86000.0,61237.0,34.55,-14206,-7850,16480
2010-08-03,86600.0,80000.0,263829.0,32.14,94393,-85683,2836
2010-08-04,80800.0,79000.0,356324.0,31.73,76145,-37321,-27686
2010-08-05,79500.0,79100.0,89228.0,31.77,-3195,19220,-14576
2010-08-06,79600.0,78300.0,78927.0,31.45,25368,6240,-31250
2010-08-09,78100.0,75200.0,239304.0,30.21,111687,-79461,-29142
2010-08-10,75700.0,74900.0,213581.0,30.09,63970,-15406,-44922
2010-08-11,75000.0,72800.0,168675.0,29.24,9737,36947,-39230
2010-08-12,72000.0,73000.0,103693.0,29.32,951,27181,-29373
2010-08-13,73500.0,73300.0,103881.0,29.44,27687,10236,-38169
2010-08-16,73300.0,73800.0,122803.0,29.65,-3955,42440,-47141
2010-08-17,74300.0,74900.0,203428.0,30.09,5233,23536,-26291
2010-08-18,75000.0,72800.0,232336.0,29.24,56495,18974,-68061
2010-08-19,72800.0,73800.0,198023.0,29.65,-15993,-4007,17070
2010-08-20,73800.0,73100.0,113441.0,29.36,11573,3511,-21625
2010-08-23,73300.0,73100.0,66787.0,29.36,7725,4436,-8337
2010-08-24,73200.0,68400.0,248751.0,27.48,122247,-69835,-46259
2010-08-25,68400.0,69000.0,131563.0,27.72,-37608,422,37846
2010-08-26,70100.0,71500.0,328378.0,28.72,-90893,74487,12222
2010-08-27,71600.0,71500.0,137000.0,28.72,-54063,66446,-23702
2010-08-30,72300.0,71400.0,77342.0,28.68,11914,6964,-19281
2010-08-31,70700.0,70300.0,152492.0,28.24,6781,32923,-44528
2010-09-01,70300.0,72200.0,105618.0,29.0,-3302,34706,-38585
2010-09-02,73000.0,72000.0,175887.0,28.92,27110,43876,-83591
2010-09-03,72900.0,71500.0,117849.0,28.72,26215,7755,-31073
2010-09-06,72000.0,70700.0,113092.0,28.4,42213,-2,-43566
2010-09-07,70700.0,69800.0,191485.0,28.04,59897,-3511,-51462
2010-09-08,70000.0,69800.0,242202.0,28.04,73684,-30947,-45718
2010-09-09,70400.0,68800.0,158190.0,27.64,67421,-26384,-39406
2010-09-10,69100.0,69900.0,196650.0,28.08,25768,8838,-33081
2010-09-13,71100.0,71500.0,241382.0,28.72,-42093,77300,-36930
2010-09-14,72400.0,74800.0,644607.0,30.05,-135431,168666,-41864
2010-09-15,75000.0,74700.0,315035.0,30.01,3285,32914,-72575
2010-09-16,74900.0,73500.0,116617.0,29.52,16677,345,-23888
2010-09-17,73500.0,74600.0,156667.0,29.97,-17136,2554,16844
2010-09-20,75000.0,74500.0,81459.0,29.93,-3586,1622,2164
2010-09-24,74000.0,75200.0,123344.0,30.21,-23300,21962,2225
2010-09-27,75400.0,75600.0,129288.0,30.37,-19771,37385,-7904
2010-09-28,76500.0,75500.0,224079.0,30.33,26496,28462,-47089
2010-09-29,75900.0,77000.0,358524.0,30.93,-100872,165878,-64516
2010-09-30,77200.0,78800.0,316472.0,31.65,-40159,57561,-38803
2010-10-01,78800.0,78600.0,222394.0,31.57,-11997,99358,-86914
2010-10-04,79300.0,76100.0,169057.0,30.57,20051,557,-18992
2010-10-05,76500.0,79700.0,270232.0,32.02,-48418,-27373,75784
2010-10-06,80100.0,81900.0,328268.0,32.9,-95290,-65099,162874
2010-10-07,81300.0,82000.0,209062.0,32.94,-20543,-86949,106695
2010-10-08,81300.0,81100.0,108928.0,32.58,-11156,1109,12259
2010-10-11,81500.0,81300.0,91653.0,32.66,-24420,28120,2628
2010-10-12,82000.0,82000.0,348878.0,32.94,-11658,-149393,172781
2010-10-13,81700.0,82400.0,68291.0,33.1,-16807,21617,-4360
2010-10-14,82400.0,81100.0,134687.0,32.58,19201,-11438,-10896
2010-10-15,81000.0,80400.0,124166.0,32.3,12628,-15437,2171
2010-10-18,81500.0,80500.0,98029.0,32.34,-12903,23572,-950
2010-10-19,81300.0,80900.0,82481.0,32.5,857,-10946,11109
2010-10-20,79600.0,81400.0,70616.0,32.7,-8801,8023,-2007
2010-10-21,81700.0,80400.0,44540.0,32.3,3037,-1736,-1854
2010-10-22,80300.0,79000.0,65679.0,31.73,4450,-7593,6254
2010-10-25,79900.0,80300.0,58721.0,32.26,-13239,19899,-5377
2010-10-26,80300.0,78300.0,90012.0,31.45,39937,-39925,1766
2010-10-27,79200.0,78700.0,155254.0,31.61,25066,-8477,-10134
2010-10-28,78100.0,78300.0,45935.0,31.45,-7543,-391,9487
2010-10-29,78600.0,78500.0,80367.0,31.53,-20245,-2784,17641
2010-11-01,78800.0,81300.0,118500.0,32.66,-60050,23522,33178
2010-11-02,82900.0,81800.0,256540.0,32.86,-58727,4858,53365
2010-11-03,83100.0,82700.0,368713.0,33.22,-39309,-49381,89412
2010-11-04,82700.0,83100.0,114369.0,33.38,-1087,-11771,19972
2010-11-05,83000.0,81200.0,119069.0,32.62,279,-12831,14720
2010-11-08,82000.0,80900.0,52903.0,32.5,-4283,-3499,13252
2010-11-09,80200.0,80400.0,69149.0,32.3,-7379,18978,-11409
2010-11-10,80800.0,80200.0,55664.0,32.22,-3108,-14401,18326
2010-11-11,80300.0,78300.0,147162.0,31.45,54219,-50620,-844
2010-11-12,79000.0,78200.0,128242.0,31.41,17679,-15976,2290
2010-11-15,77600.0,77900.0,91359.0,31.29,7374,-8487,-908
2010-11-16,77100.0,75900.0,83116.0,30.49,22412,-37598,13168
2010-11-17,74100.0,74400.0,103213.0,29.89,41987,-44464,9454
2010-11-18,75500.0,78600.0,129054.0,31.57,-48385,2732,45696
2010-11-19,78700.0,78300.0,58541.0,31.45,-19252,4360,15793
2010-11-22,80900.0,79000.0,322226.0,31.73,32756,-127865,74271
2010-11-23,79600.0,79700.0,94417.0,32.02,-24966,-3709,38201
2010-11-24,76500.0,80000.0,182123.0,32.14,-16705,36456,-19421
2010-11-25,80100.0,79500.0,76639.0,31.93,-4741,6483,-506
2010-11-26,79000.0,75400.0,85845.0,30.29,33022,-29437,-3605
2010-11-29,76000.0,74800.0,85081.0,30.05,9709,-13400,5683
2010-11-30,75000.0,76500.0,152294.0,30.73,-1743,2629,-606
2010-12-01,76100.0,76300.0,197412.0,30.65,20531,-23836,9442
2010-12-02,76600.0,75600.0,55083.0,30.37,5295,-6085,1019
2010-12-03,76000.0,75700.0,60923.0,30.41,4698,189,765
2010-12-06,75700.0,74700.0,95070.0,30.01,26983,-31845,5372
2010-12-07,74700.0,75500.0,68233.0,30.33,6585,14976,-20274
2010-12-08,75500.0,75000.0,36295.0,30.13,574,2923,124
2010-12-09,75700.0,76300.0,85423.0,30.65,-18463,-9554,26677
2010-12-10,75900.0,76300.0,87978.0,30.65,7689,-12432,4743
2010-12-13,76400.0,76500.0,55940.0,30.73,-7451,-1847,8519
2010-12-14,76600.0,77300.0,82496.0,31.05,-26421,19664,9130
2010-12-15,77000.0,77700.0,55240.0,31.21,-10309,-9616,22024
2010-12-16,77300.0,77900.0,61566.0,31.29,-24470,12903,11463
2010-12-17,77900.0,77700.0,75607.0,31.21,-23161,25426,-1971
2010-12-20,76600.0,74900.0,80109.0,30.09,24646,-21514,-906
2010-12-21,75600.0,74900.0,62665.0,30.09,22771,-11186,-13775
2010-12-22,74900.0,75200.0,29347.0,30.21,-7236,1505,6214
2010-12-23,75500.0,76100.0,78764.0,30.57,1263,-3143,5212
2010-12-24,76100.0,75300.0,72492.0,30.25,14188,8435,-22868
2010-12-27,74500.0,73600.0,40542.0,29.56,9938,-7357,-3364
2010-12-28,73600.0,73100.0,62743.0,29.36,14578,3811,-15152
2010-12-29,72600.0,76300.0,115503.0,30.65,-3565,2107,1948
2010-12-30,76300.0,77200.0,105189.0,31.01,-29230,8868,15461
2011-01-03,77500.0,76800.0,67366.0,8.3,14143,-19567,-4551
2011-01-04,76800.0,77600.0,77414.0,8.39,-7489,-15904,17100
2011-01-05,77800.0,78000.0,55443.0,8.43,-16833,-4098,22640
2011-01-06,78800.0,78200.0,44358.0,8.45,-18329,13438,5994
2011-01-07,78600.0,80100.0,131875.0,8.66,-52967,34061,10902
2011-01-10,80700.0,79300.0,57982.0,8.57,-2449,3254,-314
2011-01-11,79600.0,81000.0,83664.0,8.75,-33320,18935,4757
2011-01-12,81400.0,80100.0,89229.0,8.66,8440,-28520,17640
2011-01-13,80100.0,81200.0,109322.0,8.77,-42250,-3454,44487
2011-01-14,81200.0,80600.0,192936.0,8.71,13512,-44178,20654
2011-01-17,79900.0,80800.0,118108.0,8.73,-2830,1650,-5875
2011-01-18,79900.0,78600.0,76728.0,8.49,18559,-25896,5770
2011-01-19,78900.0,80100.0,98082.0,8.66,8232,-37841,25058
2011-01-20,78500.0,78700.0,59740.0,8.5,13058,-17834,1433
2011-01-21,78700.0,78700.0,75167.0,8.5,2441,-25733,22840
2011-01-24,78700.0,79500.0,74611.0,8.59,-9327,-27423,36092
2011-01-25,79400.0,79000.0,96381.0,8.54,-14543,-65332,79567
2011-01-26,79400.0,81400.0,124754.0,8.8,-48458,37468,11579
2011-01-27,81700.0,83000.0,121111.0,8.97,-46303,-2654,49189
2011-01-28,83500.0,83200.0,107175.0,8.99,-40908,13146,28091
2011-01-31,82200.0,80600.0,78802.0,8.71,5844,7993,-13324
2011-02-01,80700.0,81500.0,56923.0,8.81,-13267,3592,8999
2011-02-07,83900.0,82300.0,73403.0,8.89,-16754,-637,14452
2011-02-08,82300.0,83000.0,71792.0,8.97,-18492,-6091,27264
2011-02-09,82200.0,83400.0,95618.0,9.01,-16754,3744,15318
2011-02-10,82600.0,83700.0,122975.0,9.05,-28385,25817,-3750
2011-02-11,84100.0,83900.0,237910.0,9.07,-37045,-49650,91783
2011-02-14,83900.0,85000.0,102930.0,9.19,-29874,48840,-17652
2011-02-15,85000.0,86400.0,315242.0,9.34,-37629,110828,-68800
2011-02-16,87200.0,86200.0,127447.0,9.32,-44534,38772,4911
2011-02-17,87000.0,87100.0,155393.0,9.41,-38507,45865,-8238
2011-02-18,87100.0,88500.0,117362.0,9.56,-27626,16524,14211
2011-02-21,88500.0,89500.0,191062.0,9.67,-11314,-899,16991
2011-02-22,89000.0,89400.0,49251.0,9.66,-17382,11797,4611
2011-02-23,89300.0,89500.0,123410.0,9.67,-22914,44492,-15095
2011-02-24,89500.0,92900.0,260861.0,10.04,-39469,35570,14527
2011-02-25,94000.0,97800.0,206255.0,10.57,-9337,13645,18718
2011-02-28,99000.0,99600.0,260274.0,10.76,-8350,71291,-53388
2011-03-02,98100.0,95800.0,245244.0,10.35,40330,9132,-40779
2011-03-03,95400.0,98500.0,191717.0,10.64,-33139,60811,-24351
2011-03-04,98500.0,94600.0,202019.0,10.22,37212,-29720,-5556
2011-03-07,94100.0,92600.0,122908.0,10.01,-18770,19887,-4811
2011-03-08,93300.0,95400.0,100091.0,10.31,-14762,21023,-5985
2011-03-09,95500.0,97000.0,61086.0,10.48,-11413,14384,-8749
2011-03-10,97500.0,94900.0,120923.0,10.26,15747,21322,-36777
2011-03-11,93900.0,92500.0,96870.0,10.0,16526,8870,-23682
2011-03-14,91500.0,91000.0,119168.0,9.83,-27328,32932,-5274
2011-03-15,91000.0,90000.0,142015.0,9.73,-7542,36552,-40652
2011-03-16,90500.0,90200.0,121235.0,9.75,1042,18781,-21988
2011-03-17,88000.0,90700.0,59457.0,9.8,332,-4780,4145
2011-03-18,90800.0,91000.0,110228.0,9.83,18056,-7735,-9286
2011-03-21,91200.0,90400.0,113735.0,9.77,9791,4295,-17028
2011-03-22,90900.0,92000.0,88471.0,9.94,-10204,26417,-18859
2011-03-23,92400.0,95800.0,114945.0,10.35,-37547,24062,-7914
2011-03-24,96000.0,97400.0,188066.0,10.53,15872,32712,-77256
2011-03-25,98200.0,96800.0,72883.0,10.46,1359,579,-2609
2011-03-28,96800.0,98800.0,107137.0,10.68,-39759,-5393,37968
2011-03-29,98700.0,98300.0,182299.0,10.62,-39341,41208,-4568
2011-03-30,98900.0,99800.0,84561.0,10.78,-16737,9689,8284
2011-03-31,100900.0,98000.0,54328.0,10.59,7020,-7936,2300
2011-04-01,97800.0,99300.0,90421.0,10.73,-22022,-202,26290
2011-04-04,99800.0,98800.0,99818.0,10.68,11942,-465,-13496
2011-04-05,98200.0,99800.0,62856.0,10.78,-9770,5453,4012
2011-04-06,99300.0,98200.0,41161.0,10.61,8715,-14006,1940
2011-04-07,98600.0,98900.0,94769.0,10.69,-3006,-9906,13349
2011-04-08,99300.0,98500.0,91177.0,10.64,-11294,-13943,18221
2011-04-11,99100.0,98000.0,82160.0,10.59,12304,-18714,10224
2011-04-12,98000.0,98000.0,144597.0,10.59,-7791,-27963,28899
2011-04-13,98500.0,98800.0,102538.0,10.68,-9407,1714,1008
2011-04-14,97700.0,103900.0,269272.0,11.23,-45285,-42749,68131
2011-04-15,105300.0,108600.0,283663.0,11.74,-13151,-58088,101541
2011-04-18,107000.0,106600.0,73147.0,11.52,1160,-9823,11902
2011-04-19,106600.0,108700.0,119486.0,11.75,-30573,3498,25535
2011-04-20,109700.0,109000.0,69040.0,11.78,859,4038,-4666
2011-04-21,108800.0,109500.0,208579.0,11.83,-9422,12738,-25162
2011-04-22,109500.0,105200.0,123862.0,11.37,37412,-277,-41538
2011-04-25,104500.0,105000.0,83669.0,11.35,3932,-22246,13832
2011-04-26,105000.0,106200.0,98079.0,11.48,-5249,12385,-9649
2011-04-27,107100.0,105200.0,156406.0,11.37,-3725,-18357,18389
2011-04-28,106300.0,106700.0,155583.0,11.53,-8105,-58518,70107
2011-04-29,107000.0,109800.0,105992.0,11.87,-30008,-7823,31518
2011-05-02,109600.0,112700.0,92586.0,12.18,-5905,9266,1484
2011-05-03,111600.0,108700.0,74735.0,11.75,3479,-12333,8761
2011-05-04,108100.0,108700.0,62181.0,11.75,-2237,7642,-5489
2011-05-06,107000.0,106000.0,100792.0,11.45,-2221,23568,-29423
2011-05-09,106000.0,102500.0,83754.0,11.08,20645,2364,-27236
2011-05-11,103100.0,102100.0,52945.0,11.03,1705,695,-2402
2011-05-12,101900.0,101500.0,77256.0,10.97,4028,3930,-15959
2011-05-13,102700.0,103300.0,50798.0,11.16,-6188,23158,-17166
2011-05-16,103400.0,103800.0,87338.0,11.22,-9381,-41004,49885
2011-05-17,103500.0,104100.0,112615.0,11.25,-11724,-26150,44749
2011-05-18,104300.0,103000.0,78930.0,11.13,-2124,10559,-5600
2011-05-19,103000.0,102000.0,52880.0,11.02,810,8720,-504
2011-05-20,102200.0,100900.0,35234.0,10.9,759,3014,-3773
2011-05-23,101300.0,101700.0,106346.0,10.99,19873,18947,-39650
2011-05-24,101000.0,100000.0,141698.0,10.81,7518,-90842,90407
2011-05-25,100000.0,100500.0,77995.0,10.86,-16543,-43356,54711
2011-05-26,101700.0,102000.0,40135.0,11.02,-5048,10939,-9987
2011-05-27,101500.0,101900.0,29975.0,11.01,5398,-10327,6613
2011-05-30,101900.0,101900.0,16324.0,11.01,-2262,-696,1962
2011-05-31,102200.0,104800.0,70647.0,11.33,-9063,326,8651
2011-06-01,105200.0,107000.0,39005.0,11.56,-19686,5262,16034
2011-06-02,104900.0,109000.0,68860.0,11.78,-25181,-11373,36766
2011-06-03,110700.0,111900.0,61909.0,12.09,-28134,627,27170
2011-06-07,111400.0,114600.0,64143.0,12.38,-14126,-2953,20166
2011-06-08,113000.0,114600.0,30762.0,12.38,-7932,4444,3493
2011-06-09,114600.0,113000.0,37079.0,12.21,1994,-16526,14722
2011-06-10,114400.0,112200.0,66672.0,12.12,-18985,4520,12843
2011-06-13,112200.0,112800.0,25791.0,12.19,-3997,-3178,1729
2011-06-14,113900.0,111100.0,56469.0,12.01,5495,-10316,11360
2011-06-15,111100.0,112900.0,106630.0,12.2,-2576,2714,3028
2011-06-16,112300.0,113500.0,46580.0,12.27,-5735,1611,5863
2011-06-17,113000.0,113800.0,39297.0,12.3,307,3280,-3215
2011-06-20,114500.0,112500.0,15168.0,12.16,-14,4898,-4280
2011-06-21,112500.0,113300.0,28846.0,12.24,-2404,8334,-7280
2011-06-22,113600.0,115600.0,41785.0,12.49,-6040,8400,-4060
2011-06-23,115400.0,112500.0,45504.0,12.16,5741,1116,-8674
2011-06-24,113400.0,113700.0,29411.0,12.29,-344,-3119,6084
2011-06-27,112000.0,110600.0,34282.0,11.95,1659,-1734,-4008
2011-06-28,110800.0,110000.0,72331.0,11.89,3509,455,-4269
2011-06-29,110500.0,110500.0,83158.0,11.94,4722,-25526,13936
2011-06-30,111500.0,111000.0,48737.0,12.0,-3003,-12566,11198
2011-07-01,111200.0,110100.0,103381.0,11.9,6782,-35179,32800
2011-07-04,111800.0,112000.0,194898.0,12.1,-86316,-70743,155103
2011-07-05,112000.0,112000.0,69617.0,12.1,6854,-35513,27881
2011-07-06,111900.0,111700.0,67278.0,12.07,3968,2052,-6082
2011-07-07,111700.0,112000.0,123574.0,12.1,11124,-2280,-9258
2011-07-08,111900.0,117000.0,290978.0,12.64,989,16886,-20999
2011-07-11,116200.0,120400.0,144485.0,13.01,-40351,12491,28913
2011-07-12,119500.0,117500.0,289848.0,12.7,-7627,-63236,71253
2011-07-13,117500.0,126300.0,217594.0,13.65,-57190,3551,46587
2011-07-14,126300.0,123000.0,145278.0,13.29,18751,15290,-33555
2011-07-15,125000.0,122500.0,203431.0,13.24,41803,-32013,-20388
2011-07-18,123000.0,127100.0,155080.0,13.74,-27359,44173,-18862
2011-07-19,127100.0,131800.0,323794.0,14.24,-16097,-140990,163800
2011-07-20,134700.0,136000.0,222689.0,14.7,-17269,-5881,25387
2011-07-21,136000.0,137000.0,112279.0,14.8,-3617,-2703,14456
2011-07-22,136000.0,138600.0,100872.0,14.98,-7594,22300,-11643
2011-07-25,138600.0,138600.0,126624.0,14.98,8903,-21329,13839
2011-07-26,139500.0,142500.0,92067.0,15.4,-7673,15514,1640
2011-07-27,137000.0,142000.0,230749.0,15.35,-7284,121155,-120136
2011-07-28,140000.0,135000.0,150406.0,14.59,26162,32347,-63474
2011-07-29,135000.0,132000.0,122337.0,14.26,7996,30301,-35860
2011-08-01,133200.0,133400.0,71417.0,14.42,11093,14199,-25236
2011-08-02,133500.0,130000.0,139704.0,14.05,670,-2880,1949
2011-08-03,128500.0,133900.0,83534.0,14.47,-12485,-369,8563
2011-08-04,135600.0,137500.0,141835.0,14.86,-20863,12464,4771
2011-08-05,131100.0,134900.0,238721.0,14.58,-801,43196,-43286
2011-08-08,131100.0,130800.0,168505.0,14.13,-4045,47819,-42873
2011-08-09,125700.0,125800.0,119503.0,13.59,-6876,36571,-30739
2011-08-10,130500.0,128000.0,179654.0,13.83,-5513,-23752,31376
2011-08-11,122500.0,135000.0,135295.0,14.59,-32411,76572,-44490
2011-08-12,135000.0,129400.0,343136.0,13.98,109353,54211,-168479
2011-08-16,127000.0,119000.0,1204341.0,12.86,320073,217801,-538912
2011-08-17,117700.0,123500.0,1256536.0,13.35,160051,140212,-325971
2011-08-18,123600.0,127500.0,669102.0,13.78,-104539,183900,-97847
2011-08-19,123000.0,124800.0,376729.0,13.49,-25502,96370,-54219
2011-08-22,128000.0,122500.0,312843.0,13.24,-35882,88462,-58826
2011-08-23,122700.0,120800.0,210071.0,13.05,29828,6868,-45680
2011-08-24,120900.0,116600.0,181628.0,12.6,5821,12415,-24781
2011-08-25,117700.0,118900.0,174172.0,12.85,-33786,18691,14281
2011-08-26,118900.0,119000.0,150070.0,12.86,-8667,29885,-23050
2011-08-29,121000.0,119400.0,141044.0,12.9,10387,-6079,-6078
2011-08-30,120100.0,124200.0,180481.0,13.42,-14882,14177,-2799
2011-08-31,123900.0,127000.0,356201.0,13.72,-22990,131334,-111249
2011-09-01,128000.0,128000.0,206243.0,13.83,-35957,75108,-35317
2011-09-02,129000.0,134500.0,315468.0,14.53,-18265,59503,-56561
2011-09-05,132400.0,133800.0,198102.0,14.46,-14001,71266,-58861
2011-09-06,133000.0,134000.0,193699.0,14.48,-16620,19074,-2961
2011-09-07,137000.0,136800.0,160726.0,14.78,-24936,20509,-5041
2011-09-08,138000.0,136000.0,206684.0,14.7,-5592,22390,-15385
2011-09-09,134800.0,128500.0,109365.0,13.89,12937,-7456,-1219
2011-09-14,128400.0,127700.0,108455.0,13.8,-20397,23501,-8338
2011-09-15,131700.0,131400.0,83038.0,14.2,-19254,31693,-12574
2011-09-16,132700.0,132500.0,91832.0,14.32,-5962,6191,403
2011-09-19,131100.0,130100.0,53558.0,14.06,1467,13895,-3010
2011-09-20,130000.0,133500.0,130047.0,14.43,-4777,-22840,28997
2011-09-21,134900.0,146500.0,181795.0,15.83,-40307,54191,-14652
2011-09-22,144500.0,143000.0,196091.0,15.45,8726,47085,-57370
2011-09-23,139500.0,136900.0,98849.0,14.79,-2906,30559,-28953
2011-09-26,137000.0,132700.0,92007.0,14.34,-8284,14173,-8699
2011-09-27,135000.0,140000.0,71620.0,15.13,-4015,-2150,7249
2011-09-28,142800.0,139100.0,77411.0,15.03,-4576,12226,-6917
2011-09-29,138100.0,143200.0,68954.0,15.47,-10515,12391,-469
2011-09-30,143000.0,143400.0,63071.0,15.5,-9672,12978,-3407
2011-10-04,138000.0,134000.0,255174.0,14.48,15211,-20251,2686
2011-10-05,135000.0,125800.0,173211.0,13.59,21392,-7539,-13016
2011-10-06,129000.0,132000.0,167955.0,14.26,-27955,21183,3867
2011-10-07,135000.0,125400.0,191667.0,13.55,67462,-73068,5819
2011-10-10,125500.0,129000.0,106881.0,13.94,-10558,10489,-5041
2011-10-11,133000.0,127000.0,136226.0,13.72,10918,-13444,-2966
2011-10-12,127100.0,132400.0,164294.0,14.31,-33529,41210,-12420
2011-10-13,132700.0,135000.0,187711.0,14.59,-9359,41698,-32265
2011-10-14,137300.0,141000.0,136419.0,15.24,-24502,42666,-20517
2011-10-17,143000.0,139600.0,140887.0,15.09,21850,8685,-28700
2011-10-18,137900.0,146000.0,218981.0,15.78,-2051,38634,-38730
2011-10-19,147500.0,146200.0,145909.0,15.8,-3573,25639,-31236
2011-10-20,146200.0,143500.0,90012.0,15.51,-4390,26125,-16778
2011-10-21,146000.0,148000.0,155816.0,15.99,-13395,-16389,28768
2011-10-24,148500.0,148000.0,93801.0,15.99,2973,-1653,111
2011-10-25,147800.0,145900.0,188841.0,15.77,21689,49792,-72867
2011-10-26,144200.0,146900.0,53388.0,15.87,-4633,-4802,3620
2011-10-27,145600.0,139600.0,215062.0,15.09,106964,-108345,8262
2011-10-28,139500.0,134200.0,363193.0,14.5,74591,-24000,-54725
2011-10-31,134900.0,135900.0,199991.0,14.69,-1032,-8007,-3596
2011-11-01,135000.0,130200.0,182576.0,14.07,52362,-47644,414
2011-11-02,127500.0,133500.0,233470.0,14.43,-1984,68295,-82451
2011-11-03,133500.0,130000.0,89128.0,14.05,-43,18786,-19978
2011-11-04,131500.0,131900.0,115892.0,14.25,16726,25187,-43263
2011-11-07,137100.0,135200.0,492654.0,14.61,26236,-44527,27159
2011-11-08,136700.0,134300.0,144180.0,14.51,-5335,1835,1463
2011-11-09,135100.0,143500.0,225384.0,15.51,-71332,66303,3444
2011-11-10,141500.0,141300.0,204801.0,15.27,-55737,82702,-31181
2011-11-11,143500.0,142200.0,82513.0,15.37,-6083,14241,-11220
2011-11-14,142500.0,141900.0,126458.0,15.33,20060,-18694,-4255
2011-11-15,140800.0,137700.0,93352.0,14.88,8411,-589,-7895
2011-11-16,137700.0,138200.0,88301.0,14.93,-41474,32156,5656
2011-11-17,139200.0,141700.0,46960.0,15.31,-15568,4430,5217
