Symbol,POSCO_시가(원),POSCO_종가(원),POSCO_거래량(주),POSCO_PER(IFRS-연결),POSCO_순매수수량(개인)(주),POSCO_순매수수량(기관계)(주),POSCO_순매수수량(외국인계)(주)
2016-07-08,200500.0,200500.0,303646.0,96.77,68343,-32691,-35330
2016-07-11,203500.0,207000.0,285198.0,99.91,-101971,44134,60431
2016-07-12,209500.0,212500.0,379373.0,102.56,-167218,57025,113782
2016-07-13,221000.0,227000.0,806843.0,109.56,-311917,118387,221063
2016-07-14,226000.0,225500.0,522176.0,108.83,17510,-41416,28966
2016-07-15,227000.0,224500.0,302977.0,108.35,3966,-38580,35897
2016-07-18,227500.0,228000.0,401378.0,110.04,-47626,-406,56050
2016-07-19,227500.0,220000.0,384684.0,106.18,71392,-12744,-61312
2016-07-20,217000.0,218500.0,349817.0,105.46,42647,-19314,-28467
2016-07-21,219500.0,215500.0,200283.0,104.01,24482,-26460,3104
2016-07-22,216500.0,219500.0,328243.0,105.94,-31836,60138,-27802
2016-07-25,218500.0,222500.0,335566.0,107.39,-51342,-11162,62799
2016-07-26,220500.0,227000.0,403897.0,109.56,-84035,15306,86453
2016-07-27,227000.0,227500.0,284890.0,109.8,-116614,84680,46982
2016-07-28,229000.0,228500.0,199369.0,110.28,-61143,41290,21487
2016-07-29,226500.0,226500.0,224076.0,109.32,8252,-15472,8863
2016-08-01,225500.0,228000.0,182457.0,110.04,-6097,-18870,26668
2016-08-02,223500.0,227500.0,234708.0,109.8,-31097,-34781,64932
2016-08-03,224000.0,223000.0,244653.0,107.63,25180,-40249,24925
2016-08-04,223500.0,218000.0,245753.0,105.21,58927,-33731,-29275
2016-08-05,218000.0,221500.0,181098.0,106.9,-29987,14766,14851
2016-08-08,215000.0,214000.0,619599.0,103.28,50832,-7380,-45358
2016-08-09,214000.0,221000.0,248658.0,106.66,-85162,39119,47805
2016-08-10,218000.0,220500.0,194235.0,106.42,-1279,-1016,2507
2016-08-11,219500.0,215500.0,190748.0,104.01,31249,9797,-41921
2016-08-12,217000.0,221000.0,257446.0,106.66,-22355,-22532,44823
2016-08-16,223000.0,224500.0,346953.0,108.35,-70674,18080,62269
2016-08-17,222500.0,223000.0,133325.0,107.63,-3402,25450,-21767
2016-08-18,222500.0,220000.0,253206.0,106.18,48178,-47890,-5891
2016-08-19,219500.0,218000.0,167578.0,105.21,37822,-37550,-4814
2016-08-22,218500.0,218000.0,127631.0,105.21,-5179,-8938,12336
2016-08-23,217000.0,217000.0,169196.0,104.73,23251,-14099,-10966
2016-08-24,217000.0,224000.0,322217.0,108.11,-110734,60705,49045
2016-08-25,224500.0,224500.0,318110.0,108.35,-44622,57882,-1590
2016-08-26,224500.0,222500.0,205840.0,107.39,-3803,22915,-20018
2016-08-29,221500.0,226500.0,331679.0,109.32,-94585,66632,32345
2016-08-30,229000.0,229500.0,296000.0,110.77,-89501,87189,-786
2016-08-31,228000.0,231000.0,482620.0,111.49,-96675,88480,10357
2016-09-01,230500.0,232000.0,256012.0,111.97,-2552,27405,-27016
2016-09-02,232000.0,231000.0,267242.0,111.49,-15902,-29844,45641
2016-09-05,231500.0,236500.0,286227.0,114.14,-66291,40121,32078
2016-09-06,237500.0,237000.0,256067.0,114.38,-17857,-30235,51054
2016-09-07,236000.0,238500.0,442585.0,115.11,-88150,23464,63411
2016-09-08,237000.0,231500.0,409853.0,111.73,73820,23960,-108814
2016-09-09,227500.0,231500.0,316631.0,111.73,40167,10570,-55967
2016-09-12,225500.0,224500.0,294641.0,108.35,-8460,74653,-73823
2016-09-13,227500.0,224000.0,303584.0,108.11,39358,-21685,-18519
2016-09-19,219000.0,220000.0,363350.0,106.18,50666,54676,-106368
2016-09-20,221000.0,221500.0,256438.0,106.9,40201,-61527,21188
2016-09-21,220000.0,225000.0,204442.0,108.59,-1097,3119,-2481
2016-09-22,228500.0,226000.0,181473.0,109.08,42825,-17382,-24593
2016-09-23,226500.0,227000.0,193391.0,109.56,-24677,27931,-2006
2016-09-26,225000.0,224000.0,168737.0,108.11,16534,10737,-27103
2016-09-27,224000.0,230500.0,277088.0,111.25,-91462,63698,29347
2016-09-28,229500.0,229500.0,178515.0,110.77,2890,-17889,14846
2016-09-29,231500.0,230000.0,229791.0,111.01,-21687,-25087,38124
2016-09-30,228500.0,227000.0,270837.0,109.56,-10900,22212,-8493
2016-10-04,227000.0,231500.0,286591.0,111.73,-66115,24571,40604
2016-10-05,227500.0,230000.0,264876.0,111.01,-3795,54800,-50351
2016-10-06,231500.0,230500.0,175201.0,111.25,1850,-3315,2611
2016-10-07,230000.0,226000.0,216017.0,109.08,21354,-6640,-15171
2016-10-10,229500.0,229000.0,244210.0,110.52,-33141,21290,11842
2016-10-11,233000.0,233500.0,249791.0,112.7,-92948,74198,19744
2016-10-12,234000.0,234500.0,189874.0,113.18,-11097,20559,-6856
2016-10-13,234000.0,227500.0,315338.0,109.8,100269,-117363,17629
2016-10-14,228500.0,231000.0,217553.0,111.49,-39887,-14254,54698
2016-10-17,233000.0,232000.0,211101.0,111.97,-28770,-21516,50249
2016-10-18,233500.0,240000.0,384739.0,115.83,-160272,70510,92527
2016-10-19,240000.0,240000.0,298159.0,115.83,-53387,50335,10327
2016-10-20,240500.0,239500.0,197112.0,115.59,3310,15979,-19731
2016-10-21,242000.0,241500.0,359055.0,116.56,-67198,31315,36076
2016-10-24,242500.0,246500.0,382772.0,118.97,-94340,92024,17808
2016-10-25,247000.0,249000.0,399748.0,120.18,-143885,123244,26318
2016-10-26,247500.0,248000.0,337895.0,119.69,-56705,20318,38042
2016-10-27,248500.0,243000.0,672858.0,117.28,63019,-166246,111169
2016-10-28,236000.0,235500.0,1269470.0,113.66,133948,155103,-290590
2016-10-31,234000.0,237000.0,246129.0,114.38,-43568,26178,17015
2016-11-01,236000.0,238000.0,232536.0,114.87,-33820,38995,-5701
2016-11-02,237000.0,234000.0,295468.0,112.94,-12353,35571,-25209
2016-11-03,234500.0,237000.0,205193.0,114.38,-44281,37429,6878
2016-11-04,238000.0,238000.0,168319.0,114.87,-22231,19307,3475
2016-11-07,241000.0,244000.0,216560.0,117.76,-35941,41660,-7228
2016-11-08,245500.0,242500.0,155334.0,117.04,16515,-6161,-9560
2016-11-09,243500.0,231500.0,592440.0,111.73,35150,12883,-49240
2016-11-10,236500.0,247000.0,668966.0,119.21,-255971,39933,220948
2016-11-11,244500.0,249500.0,471654.0,120.42,-153101,70110,98143
2016-11-14,248000.0,252000.0,503070.0,121.62,-83522,57849,33035
2016-11-15,254000.0,254000.0,475396.0,122.59,-122623,-31116,158323
2016-11-16,255000.0,253500.0,453270.0,122.35,10247,-119586,108918
2016-11-17,250000.0,253000.0,318136.0,122.11,-9038,-103290,112142
2016-11-18,251000.0,253000.0,186260.0,122.11,749,-62255,61429
2016-11-21,253000.0,253000.0,198576.0,122.11,-61092,-44676,106634
2016-11-22,254000.0,258500.0,266522.0,124.76,-65563,440,67475
2016-11-23,261000.0,263000.0,293680.0,126.93,-87197,13559,78259
2016-11-24,262500.0,264500.0,234392.0,127.66,-50365,38273,21612
2016-11-25,264000.0,263500.0,173397.0,127.17,-6760,-17537,24997
2016-11-28,261000.0,258500.0,242720.0,124.76,3584,-62692,63397
2016-11-29,253000.0,252000.0,1904908.0,121.62,116248,118694,1002523
2016-11-30,250500.0,249500.0,600511.0,120.42,54787,-57393,3892
2016-12-01,249500.0,251000.0,323869.0,121.14,3815,-6956,4334
2016-12-02,252000.0,253000.0,229735.0,122.11,-1381,-35066,36928
2016-12-05,252000.0,249500.0,174268.0,120.42,18609,-39506,20532
2016-12-06,252000.0,258500.0,426242.0,124.76,-82616,-2328,88533
2016-12-07,262000.0,263000.0,606405.0,126.93,-66453,-33111,101907
2016-12-08,270000.0,279000.0,764667.0,134.66,-322651,32147,314048
2016-12-09,278000.0,279000.0,295502.0,134.66,-42982,-35063,78024
2016-12-12,277000.0,282500.0,400837.0,136.34,-74968,-56627,135493
2016-12-13,278000.0,268000.0,627382.0,129.35,158446,-126780,-33736
2016-12-14,266000.0,271000.0,370785.0,130.79,32793,-53219,19805
2016-12-15,270000.0,268500.0,261623.0,129.59,65771,-32941,-34381
2016-12-16,266500.0,265500.0,352107.0,128.14,86575,-110738,22055
2016-12-19,263500.0,258500.0,392116.0,124.76,101019,-88401,-14311
2016-12-20,258000.0,259000.0,274091.0,125.0,22883,-63960,38141
2016-12-21,262000.0,264000.0,283385.0,127.42,-1416,26432,-23168
2016-12-22,266000.0,261500.0,290758.0,126.21,-5381,-883,8022
2016-12-23,268000.0,264500.0,291179.0,127.66,-11140,3445,5062
2016-12-26,263500.0,256000.0,273163.0,123.56,100082,-110518,8176
2016-12-27,256000.0,258500.0,177891.0,124.76,-10703,-19459,34899
2016-12-28,256000.0,255500.0,200111.0,123.31,30030,-59253,26991
2016-12-29,258000.0,257500.0,245792.0,124.28,18696,-53532,36446
2017-01-02,256500.0,260500.0,143941.0,16.66,-5890,-6231,8911
2017-01-03,260000.0,256000.0,268587.0,16.37,128621,-102102,-23402
2017-01-04,256000.0,254500.0,245215.0,16.28,56411,-107341,50214
2017-01-05,254500.0,247500.0,452611.0,15.83,176515,-125291,-50573
2017-01-06,250000.0,250000.0,308978.0,15.99,7065,-59536,43538
2017-01-09,249000.0,244000.0,304092.0,15.6,68345,-53680,-16185
2017-01-10,244000.0,249500.0,312153.0,15.96,-50869,70764,-17720
2017-01-11,257000.0,269000.0,766951.0,17.2,-370343,-993,384647
2017-01-12,270000.0,266500.0,437745.0,17.04,-52436,-48101,101035
2017-01-13,264000.0,267500.0,313300.0,17.11,-46087,-17260,67804
2017-01-16,269000.0,267500.0,201349.0,17.11,-21421,5146,17361
2017-01-17,268000.0,265000.0,247270.0,16.95,3756,6260,-10756
2017-01-18,266000.0,268000.0,263393.0,17.14,-45783,-45198,93179
2017-01-19,271000.0,278000.0,614144.0,17.78,-213178,-121977,337837
2017-01-20,274500.0,273000.0,262807.0,17.46,80,-28589,27825
2017-01-23,273000.0,270500.0,249436.0,17.3,-5622,-50420,57115
2017-01-24,269500.0,271000.0,248232.0,17.33,-26617,-34870,62338
2017-01-25,271000.0,267500.0,279703.0,17.11,-3481,-58053,59124
2017-01-26,262500.0,276000.0,530462.0,17.65,-158065,29950,131740
2017-01-31,271500.0,271000.0,262001.0,17.33,3577,36747,-41337
2017-02-01,269000.0,278000.0,308192.0,17.78,-47471,17399,30669
2017-02-02,276000.0,272500.0,207327.0,17.43,6648,-961,-5449
2017-02-03,274500.0,265500.0,407019.0,16.98,81283,-25231,-58839
2017-02-06,265000.0,262500.0,194638.0,16.79,21059,-18291,-4110
2017-02-07,260000.0,268000.0,228652.0,17.14,-15471,-5245,23588
2017-02-08,266000.0,268000.0,178775.0,17.14,-6149,19514,-12993
2017-02-09,270500.0,271500.0,247431.0,17.36,-70052,37106,38876
2017-02-10,274500.0,275500.0,251534.0,17.62,-85742,44729,44925
2017-02-13,279000.0,278500.0,303055.0,17.81,-89149,80266,-4105
2017-02-14,281500.0,282500.0,418131.0,18.07,-147217,126111,23287
2017-02-15,282000.0,282000.0,268692.0,18.03,-29801,-1642,31545
2017-02-16,280000.0,281000.0,228560.0,17.97,-7939,-22724,30793
2017-02-17,279500.0,285000.0,327039.0,18.23,-66271,25811,42012
2017-02-20,283000.0,284500.0,195236.0,18.19,6540,1705,-6699
2017-02-21,286000.0,288500.0,364012.0,18.45,-54869,90094,14296
2017-02-22,288000.0,293500.0,351507.0,18.77,-69968,-15884,92740
2017-02-23,291500.0,292000.0,213638.0,18.67,-3481,16619,-13525
2017-02-24,289000.0,280000.0,479758.0,17.91,96819,-93955,-3314
2017-02-27,278500.0,280000.0,262089.0,17.91,-12100,-7114,17260
2017-02-28,282000.0,283500.0,346205.0,18.13,-10160,18834,-9425
2017-03-02,291000.0,291500.0,512186.0,18.64,-89678,-85386,175453
2017-03-03,288500.0,287500.0,261238.0,18.39,-1883,3940,-1826
2017-03-06,289000.0,288500.0,201812.0,18.45,-13013,-29916,42690
2017-03-07,290000.0,288000.0,163891.0,18.42,-5077,428,4317
2017-03-08,287000.0,290000.0,344480.0,18.55,-43329,19557,23381
2017-03-09,290500.0,286000.0,308172.0,18.29,37571,-87652,48947
2017-03-10,285000.0,283000.0,265911.0,18.1,43302,-1282,-42494
2017-03-13,281500.0,281000.0,273664.0,17.97,34524,-45596,13504
2017-03-14,282500.0,280000.0,272137.0,17.91,34569,-26751,-10589
2017-03-15,278500.0,277500.0,238167.0,17.75,30966,2620,-32952
2017-03-16,284000.0,291500.0,499310.0,18.64,-137399,77253,62001
2017-03-17,292000.0,291500.0,277504.0,18.64,-17784,55795,-38494
2017-03-20,292500.0,296500.0,242146.0,18.96,-55556,102834,-39666
2017-03-21,298000.0,293000.0,254172.0,18.74,19970,68785,-89058
2017-03-22,277500.0,280500.0,533901.0,17.94,189128,16907,-214317
2017-03-23,283500.0,281000.0,272685.0,17.97,33165,13197,-46076
2017-03-24,282000.0,278500.0,329305.0,17.81,71823,34721,-109080
2017-03-27,275500.0,270000.0,505417.0,17.27,179477,-82045,-98721
2017-03-28,275500.0,275500.0,315380.0,17.62,-7820,65598,-58391
2017-03-29,279500.0,286500.0,539752.0,18.32,-177764,-1858,180364
2017-03-30,286000.0,284000.0,267021.0,18.16,1851,6195,-8356
2017-03-31,291500.0,291000.0,548202.0,18.61,-162972,-36149,199910
2017-04-03,291000.0,282500.0,326207.0,18.07,75258,-84309,8671
2017-04-04,277500.0,275000.0,354477.0,17.59,170547,-75734,-101124
2017-04-05,277000.0,280000.0,283512.0,17.91,35342,-19057,-16900
2017-04-06,275500.0,273000.0,305062.0,17.46,83997,-5029,-80350
2017-04-07,271500.0,272000.0,196389.0,17.4,48071,-15298,-36166
2017-04-10,272000.0,272500.0,196454.0,17.43,9249,23277,-41217
2017-04-11,272500.0,271500.0,206036.0,17.36,2632,11136,-13958
2017-04-12,271000.0,273000.0,234115.0,17.46,-11825,9221,2457
2017-04-13,271000.0,265000.0,529101.0,16.95,165232,-68001,-111547
2017-04-14,262500.0,265500.0,139913.0,16.98,3232,-24853,21419
2017-04-17,264000.0,264000.0,126320.0,16.88,28475,-24908,-3523
2017-04-18,265000.0,267000.0,268125.0,17.08,-6481,-16767,23458
2017-04-19,266000.0,261500.0,327985.0,16.72,118063,-6594,-112189
2017-04-20,262000.0,263500.0,242972.0,16.85,13938,-7794,-3367
2017-04-21,265000.0,270000.0,265129.0,17.27,-98549,77815,20555
2017-04-24,274000.0,274000.0,234320.0,17.52,-80084,25683,56821
2017-04-25,274500.0,272000.0,210808.0,17.4,13985,-4416,-8397
2017-04-26,273000.0,272500.0,252934.0,17.43,-20345,19087,1189
2017-04-27,273000.0,271000.0,154362.0,17.33,24250,-15145,-10704
2017-04-28,265500.0,267500.0,256695.0,17.11,24566,12682,-37443
2017-05-02,267500.0,275000.0,322894.0,17.59,-97915,39835,52794
2017-05-04,270500.0,268500.0,311321.0,17.17,123399,3876,-127990
2017-05-08,255500.0,268500.0,446767.0,17.17,79702,-28483,-53349
2017-05-10,271500.0,270000.0,349381.0,17.27,-47173,27067,24119
2017-05-11,269000.0,270500.0,302914.0,17.3,8519,30951,-41746
2017-05-12,271500.0,272500.0,240894.0,17.43,-40910,42426,-1298
2017-05-15,272500.0,271000.0,212739.0,17.33,11148,2863,-15166
2017-05-16,273000.0,273000.0,224169.0,17.46,-47034,18644,29293
2017-05-17,272000.0,270500.0,253721.0,17.3,40070,-17553,-20844
2017-05-18,268000.0,270000.0,236670.0,17.27,-13492,3890,8386
2017-05-19,270000.0,271500.0,242585.0,17.36,-20292,36731,-12664
2017-05-22,275000.0,285000.0,627805.0,18.23,-276172,108310,203516
2017-05-23,286500.0,285000.0,319502.0,18.23,-64665,70826,-820
2017-05-24,284500.0,280000.0,206357.0,17.91,64652,-11375,-52584
2017-05-25,281500.0,287500.0,232520.0,18.39,-81612,58199,24315
2017-05-26,285000.0,284000.0,297013.0,18.16,26037,8671,-33161
2017-05-29,285000.0,283500.0,170221.0,18.13,-2071,18798,-15156
2017-05-30,283500.0,281000.0,129173.0,17.97,10996,8830,-19518
2017-05-31,280500.0,282000.0,271966.0,18.03,1540,14203,-17554
2017-06-01,281000.0,274500.0,413698.0,17.55,151378,-41620,-117600
2017-06-02,276000.0,273000.0,426372.0,17.46,124805,-27683,-101974
2017-06-05,273000.0,275000.0,202725.0,17.59,4558,-26042,22192
2017-06-07,272500.0,272500.0,285075.0,17.43,50066,-91746,40962
2017-06-08,272000.0,270000.0,413482.0,17.27,65242,-129023,60831
2017-06-09,272000.0,275000.0,266374.0,17.59,-40278,-13789,54566
2017-06-12,278000.0,278000.0,227263.0,17.78,-45369,7921,35739
2017-06-13,278000.0,278500.0,182446.0,17.81,-25093,-3575,27082
2017-06-14,279000.0,279500.0,228350.0,17.87,-15711,-43968,62453
2017-06-15,276500.0,272000.0,307494.0,17.4,109903,-79883,-26570
2017-06-16,272500.0,274500.0,160295.0,17.55,-8311,-12131,19725
2017-06-19,275000.0,271500.0,160177.0,17.36,15323,2336,-18220
2017-06-20,271500.0,271000.0,194608.0,17.33,15433,-9567,-7646
2017-06-21,271500.0,267000.0,250379.0,17.08,89853,-49719,-50261
2017-06-22,266000.0,269000.0,255776.0,17.2,16201,-7515,-9532
2017-06-23,271000.0,270500.0,246925.0,17.3,-18864,15623,3040
2017-06-26,271000.0,272500.0,140308.0,17.43,-16439,-40088,54406
2017-06-27,270500.0,275000.0,190014.0,17.59,-32443,-14520,50415
2017-06-28,275500.0,284000.0,622431.0,18.16,-329327,228989,116492
2017-06-29,286000.0,283500.0,243884.0,18.13,-59910,36356,25918
2017-06-30,281000.0,287000.0,344563.0,18.35,-95418,86836,18984
2017-07-03,287000.0,295000.0,467971.0,18.87,-218571,48918,189744
2017-07-04,297000.0,291000.0,231301.0,18.61,-50096,36147,16997
2017-07-05,292500.0,295500.0,229854.0,18.9,-64426,45319,21472
2017-07-06,296000.0,294000.0,171420.0,18.8,-2239,-45173,49412
2017-07-07,294000.0,296000.0,250354.0,18.93,-83565,44169,52684
2017-07-10,295000.0,300000.0,287353.0,19.19,-112517,28902,84688
2017-07-11,302500.0,308000.0,349933.0,19.7,-125797,50076,78832
2017-07-12,309500.0,306000.0,225248.0,19.57,-21878,-32058,55791
2017-07-13,309000.0,315000.0,412616.0,20.14,-126178,-7522,137255
2017-07-14,315000.0,315000.0,196272.0,20.14,-19546,-4332,30670
2017-07-17,318500.0,317500.0,236419.0,20.3,-17524,7607,13877
2017-07-18,317500.0,316500.0,187704.0,20.24,-2683,22355,-19219
2017-07-19,317000.0,317500.0,190587.0,20.3,-31719,9980,26316
2017-07-20,319000.0,327000.0,348665.0,20.91,-118218,16893,109152
2017-07-21,329500.0,327500.0,390065.0,20.94,661,-127270,129391
2017-07-24,328000.0,322000.0,201964.0,20.59,9533,-33246,24844
2017-07-25,324000.0,323000.0,188700.0,20.66,-28088,8337,22701
2017-07-26,326500.0,329500.0,243786.0,21.07,-67393,81489,-6720
2017-07-27,329500.0,331500.0,193655.0,21.2,-31983,53541,-17265
2017-07-28,329500.0,327500.0,215553.0,20.94,-40811,57198,-15238
2017-07-31,325000.0,332000.0,299450.0,21.23,-50973,69534,-18230
2017-08-01,333000.0,334000.0,239495.0,21.36,-16680,9103,9379
2017-08-02,334000.0,330000.0,147227.0,21.1,8540,-39522,30562
2017-08-03,328500.0,330000.0,202772.0,21.1,-28416,18035,10155
2017-08-04,328000.0,334000.0,156475.0,21.36,-38631,39247,783
2017-08-07,335000.0,342000.0,216897.0,21.87,-55832,20914,35966
2017-08-08,343000.0,337500.0,234928.0,21.58,16917,1080,-19006
2017-08-09,334500.0,339500.0,212821.0,21.71,-9308,-27253,36738
2017-08-10,337500.0,333000.0,212840.0,21.3,4069,4510,-8539
2017-08-11,329000.0,317000.0,553833.0,20.27,6132,-19990,17861
2017-08-14,320500.0,325000.0,261302.0,20.78,-17497,-11318,29027
2017-08-16,326000.0,318500.0,274491.0,20.37,52368,-53624,-1713
2017-08-17,325000.0,333500.0,229886.0,21.33,-52295,-20739,76261
2017-08-18,328000.0,330500.0,111835.0,21.14,12655,3142,-15644
2017-08-21,332500.0,339500.0,181268.0,21.71,-44191,35432,11402
2017-08-22,339500.0,340000.0,99813.0,21.74,6528,7216,-13742
2017-08-23,340500.0,330500.0,227671.0,21.14,67239,-44890,-19412
2017-08-24,330000.0,330000.0,213175.0,21.1,9006,-47824,39173
2017-08-25,332500.0,334500.0,167114.0,21.39,-19104,11996,6354
2017-08-28,332000.0,334500.0,126051.0,21.39,-1559,12931,-11361
2017-08-29,336000.0,339000.0,186557.0,21.68,-16156,20866,-8344
2017-08-30,338500.0,337000.0,128368.0,21.55,16171,8100,-25805
2017-08-31,334000.0,343500.0,361684.0,21.97,-63088,41582,25420
2017-09-01,344000.0,347000.0,272581.0,22.19,-24539,25414,-608
2017-09-04,340500.0,345000.0,202420.0,22.06,-47237,68547,-24758
2017-09-05,347000.0,342500.0,112935.0,21.9,-6949,32976,-26703
2017-09-06,339500.0,335000.0,192601.0,21.42,65383,-29133,-37669
2017-09-07,335500.0,332500.0,199819.0,21.26,30080,-27942,1476
2017-09-08,332500.0,336500.0,142059.0,21.52,-42677,-4888,45881
2017-09-11,333000.0,336500.0,183856.0,21.52,18679,-17263,-3218
2017-09-12,339000.0,339000.0,109785.0,21.68,-17644,10400,10102
2017-09-13,338000.0,333000.0,161687.0,21.3,23666,2116,-23869
2017-09-14,331000.0,323500.0,421595.0,20.69,99270,-84939,-16606
2017-09-15,324000.0,312000.0,456473.0,19.95,162071,-109681,-55279
2017-09-18,313500.0,312000.0,227003.0,19.95,27782,-49083,19140
2017-09-19,314000.0,324000.0,266996.0,20.72,-53005,19331,32416
2017-09-20,325000.0,325000.0,176357.0,20.78,-7854,15270,-9146
2017-09-21,321000.0,316500.0,208120.0,20.24,15826,2480,-19212
2017-09-22,310000.0,306500.0,471080.0,19.6,50541,-25592,-28531
2017-09-25,307000.0,307500.0,204386.0,19.67,6524,18353,-25969
2017-09-26,308000.0,315500.0,173946.0,20.18,-39921,65130,-25455
2017-09-27,313000.0,311500.0,195326.0,19.92,19019,31455,-50521
2017-09-28,308000.0,315500.0,158545.0,20.18,-18209,-6977,24928
2017-09-29,319000.0,317000.0,170647.0,20.27,-5153,-7666,12721
2017-10-10,320000.0,322500.0,302969.0,20.62,-38470,-33403,78181
2017-10-11,319000.0,315500.0,283866.0,20.18,55834,-46347,-9843
2017-10-12,318500.0,313000.0,260572.0,20.02,36626,-41616,-5203
2017-10-13,316000.0,325000.0,301409.0,20.78,-98827,101559,6956
2017-10-16,332000.0,344000.0,508392.0,22.0,-211003,98008,115334
2017-10-17,338500.0,335500.0,231010.0,21.46,32325,25955,-59161
2017-10-18,335000.0,336000.0,172083.0,21.49,-16,1625,-2087
2017-10-19,337000.0,340000.0,312803.0,21.74,-39008,-31203,71979
2017-10-20,338000.0,337000.0,158008.0,21.55,17790,-16505,-1544
2017-10-23,333500.0,332500.0,138632.0,21.26,12719,-44758,30405
2017-10-24,332000.0,329500.0,166649.0,21.07,-4472,-2871,7161
