Symbol,대한유화_시가(원),대한유화_종가(원),대한유화_거래량(주),대한유화_PER(IFRS-연결),대한유화_순매수수량(개인)(주),대한유화_순매수수량(기관계)(주),대한유화_순매수수량(외국인계)(주)
2015-02-10,81500.0,83000.0,49263.0,8.41,-7665,3308,4018
2015-02-11,83600.0,78800.0,61888.0,7.99,20695,-5789,-14897
2015-02-12,79400.0,77500.0,62893.0,7.86,14586,-25234,12848
2015-02-13,78300.0,78500.0,22765.0,7.96,-5877,5808,59
2015-02-16,78300.0,79800.0,24122.0,8.09,-9025,7391,1730
2015-02-17,80500.0,80100.0,10659.0,8.12,-722,-1411,2133
2015-02-23,80600.0,81400.0,20096.0,8.25,-10135,641,9494
2015-02-24,82000.0,85600.0,75947.0,8.68,-28327,-759,29023
2015-02-25,86700.0,86400.0,33038.0,8.76,-8492,6220,1738
2015-02-26,87100.0,90800.0,69563.0,9.2,-23917,6058,17782
2015-02-27,91400.0,94000.0,68373.0,9.53,-16612,-373,16229
2015-03-02,95400.0,94000.0,90182.0,9.53,32,-15331,15362
2015-03-03,93600.0,98300.0,104965.0,9.97,-16422,2677,12571
2015-03-04,98400.0,96600.0,36706.0,9.79,-974,2136,-1597
2015-03-05,96400.0,99300.0,45681.0,10.07,-17545,1910,15659
2015-03-06,99400.0,99000.0,43763.0,10.04,-11953,3155,8238
2015-03-09,98200.0,100500.0,25753.0,10.19,-9505,7224,1920
2015-03-10,102500.0,106000.0,85883.0,10.75,4305,-5307,769
2015-03-11,105500.0,104500.0,43866.0,10.59,-1059,4274,-3036
2015-03-12,105500.0,105000.0,42463.0,10.64,-4961,6347,-945
2015-03-13,104500.0,101000.0,68314.0,10.24,1246,-534,-228
2015-03-16,100000.0,97300.0,61180.0,9.86,7422,-19578,12220
2015-03-17,98000.0,103000.0,56100.0,10.44,-19711,-5697,25931
2015-03-18,105000.0,102000.0,37113.0,10.34,-7288,9776,-503
2015-03-19,104500.0,109500.0,72258.0,11.1,-24673,9715,15894
2015-03-20,110000.0,108000.0,24387.0,10.95,4147,-572,-3775
2015-03-23,109000.0,103500.0,32948.0,10.49,1850,-2612,2325
2015-03-24,105000.0,104500.0,23150.0,10.59,-2277,-2481,4844
2015-03-25,107000.0,103500.0,28301.0,10.49,-3196,600,3652
2015-03-26,104000.0,112000.0,56800.0,11.35,-16784,13758,3026
2015-03-27,114000.0,110500.0,50813.0,11.2,170,11158,-11232
2015-03-30,110000.0,110000.0,22396.0,11.15,-1665,2170,-569
2015-03-31,110500.0,109000.0,38631.0,11.05,2059,-3756,1005
2015-04-01,109500.0,112000.0,25943.0,11.35,-3017,-37,4157
2015-04-02,114000.0,117000.0,33227.0,11.86,-6891,7311,3138
2015-04-03,118000.0,115000.0,21544.0,11.66,5147,-2526,-2526
2015-04-06,115000.0,125500.0,85093.0,12.72,-13990,19002,-6967
2015-04-07,127000.0,125000.0,20541.0,12.67,1881,2687,-4223
2015-04-08,127000.0,132000.0,43587.0,13.38,-5871,8692,-2653
2015-04-09,130500.0,129500.0,40030.0,13.13,11689,-2248,-9092
2015-04-10,128500.0,128500.0,36531.0,13.03,-1790,2757,-581
2015-04-13,132000.0,136000.0,67586.0,13.79,-12058,15279,-2769
2015-04-14,137500.0,139500.0,52019.0,14.14,4697,-6573,2337
2015-04-15,146000.0,160000.0,158863.0,16.22,-3606,-3272,6699
2015-04-16,167000.0,154000.0,201765.0,15.61,56362,-58514,2173
2015-04-17,155000.0,159000.0,92953.0,16.12,-13744,5015,8769
2015-04-20,155000.0,173000.0,138434.0,17.54,-27398,16210,11041
2015-04-21,175500.0,179000.0,100731.0,18.15,-4036,21195,-17277
2015-04-22,180000.0,177000.0,129858.0,17.94,9132,-3847,-6022
2015-04-23,180000.0,175500.0,71213.0,17.79,-1595,-3027,4591
2015-04-24,181000.0,184500.0,129210.0,18.7,-3619,-5738,9093
2015-04-27,189000.0,171000.0,137732.0,17.34,30878,-26402,-4299
2015-04-28,171000.0,176500.0,73691.0,17.89,-522,-8562,9844
2015-04-29,177500.0,183000.0,165488.0,18.55,769,13903,-15621
2015-04-30,185500.0,174000.0,94383.0,17.64,10930,-4027,-7408
2015-05-04,173000.0,183000.0,84195.0,18.55,-13465,-9393,22713
2015-05-06,182500.0,180000.0,81693.0,18.25,14501,-14095,-506
2015-05-07,180500.0,174000.0,75106.0,17.64,26448,-23596,-2910
2015-05-08,174500.0,167500.0,147930.0,16.98,16179,-37425,20100
2015-05-11,170500.0,179000.0,107813.0,18.15,-31388,-5605,36233
2015-05-12,176500.0,178000.0,54281.0,18.04,-4669,3608,392
2015-05-13,179000.0,178500.0,73413.0,18.1,-8157,-3259,10028
2015-05-14,181500.0,174500.0,72178.0,17.69,16003,-26368,9495
2015-05-15,174000.0,166500.0,110979.0,16.88,26967,-37881,11701
2015-05-18,166500.0,166000.0,78509.0,16.83,-15023,-11500,26335
2015-05-19,167000.0,168500.0,84241.0,17.08,-10544,-5070,14707
2015-05-20,168000.0,162500.0,82421.0,16.47,19770,-19271,-931
2015-05-21,162500.0,164000.0,62921.0,16.63,-19021,-2650,20639
2015-05-22,167000.0,169500.0,86689.0,17.18,-7287,-3400,10340
2015-05-26,169000.0,163000.0,59557.0,16.52,2031,-3758,1687
2015-05-27,160500.0,161000.0,35904.0,16.32,-5887,-4339,9020
2015-05-28,162500.0,162500.0,33100.0,16.47,-8072,-4217,11136
2015-05-29,161500.0,167000.0,57340.0,16.93,1806,-5384,3518
2015-06-01,167000.0,164500.0,41395.0,16.68,235,12663,-13099
2015-06-02,164500.0,173500.0,106543.0,17.59,8044,-1178,-6570
2015-06-03,174000.0,176500.0,82998.0,17.89,112,11999,-10957
2015-06-04,175500.0,170000.0,52700.0,17.23,21607,-7453,-14673
2015-06-05,166000.0,170500.0,26721.0,17.28,-6464,5901,462
2015-06-08,173500.0,192500.0,171723.0,19.51,-42740,31134,10870
2015-06-09,196000.0,199000.0,107717.0,20.17,2198,5588,-7540
2015-06-10,202000.0,202000.0,82994.0,20.48,-1541,17410,-15843
2015-06-11,205000.0,209000.0,85604.0,21.19,-4152,17292,-13121
2015-06-12,208000.0,202500.0,53706.0,20.53,11716,3827,-15838
2015-06-15,199000.0,213500.0,67677.0,21.64,-11420,10832,854
2015-06-16,217500.0,219000.0,81625.0,22.2,-4970,28863,-23934
2015-06-17,219000.0,223500.0,70745.0,22.66,-5018,25188,-24413
2015-06-18,227000.0,226500.0,66207.0,22.96,-4041,24507,-21034
2015-06-19,227000.0,213500.0,81107.0,21.64,26440,-24021,-2834
2015-06-22,211500.0,203000.0,120847.0,20.58,5328,-26368,22035
2015-06-23,205500.0,201500.0,86175.0,20.43,27643,-29842,2283
2015-06-24,201500.0,198500.0,61968.0,20.12,14214,-12090,-2265
2015-06-25,199500.0,207000.0,91871.0,20.98,-13797,6238,7344
2015-06-26,206000.0,196000.0,79454.0,19.87,12546,-12702,-893
2015-06-29,190000.0,182000.0,122558.0,18.45,22753,-27845,4563
2015-06-30,184500.0,193000.0,98160.0,19.57,-9171,-9500,19690
2015-07-01,195500.0,195000.0,52154.0,19.77,3413,2447,-6260
2015-07-02,195000.0,192000.0,61210.0,19.46,2756,-12641,8589
2015-07-03,191500.0,186000.0,62035.0,18.86,15838,-13920,-2331
2015-07-06,182000.0,182500.0,55364.0,18.5,-1248,-2143,3670
2015-07-07,187000.0,185000.0,74200.0,18.75,-2037,-2990,4107
2015-07-08,188000.0,173500.0,99966.0,17.59,5141,4941,-10763
2015-07-09,171500.0,175000.0,62877.0,17.74,4593,-12652,7622
2015-07-10,177000.0,180000.0,87807.0,18.25,-1189,15535,-13351
2015-07-13,182000.0,181500.0,49114.0,18.4,4364,1938,-6174
2015-07-14,183000.0,182500.0,43047.0,18.5,-5865,9702,-3402
2015-07-15,183500.0,189000.0,52940.0,19.16,-6886,11584,-4664
2015-07-16,190000.0,183500.0,65365.0,18.6,18686,-209,-18707
2015-07-17,182500.0,180500.0,49871.0,18.3,1687,2840,-5706
2015-07-20,190500.0,204000.0,193992.0,20.68,-19761,15288,9156
2015-07-21,209000.0,203500.0,77038.0,20.63,4931,2727,-7730
2015-07-22,209000.0,205500.0,160410.0,20.83,12380,-2570,-9920
2015-07-23,205500.0,194500.0,121691.0,19.72,9675,-2993,-9356
2015-07-24,194500.0,189000.0,62595.0,19.16,993,-1723,-220
2015-07-27,185500.0,189000.0,71148.0,19.16,14323,-3853,-10740
2015-07-28,186000.0,182000.0,104630.0,18.45,31466,-19328,-13144
2015-07-29,189000.0,182500.0,149019.0,18.5,-13871,17709,-6321
2015-07-30,184000.0,192500.0,121969.0,19.51,-27750,19296,6906
2015-07-31,195000.0,180000.0,116471.0,18.25,16792,-9656,-7253
2015-08-03,179000.0,147000.0,302570.0,14.9,63472,-77639,13203
2015-08-04,148000.0,152000.0,131105.0,15.41,-19186,-4596,24079
2015-08-05,154000.0,156000.0,53272.0,15.81,-10194,8732,1462
2015-08-06,154000.0,159000.0,57843.0,16.12,-7019,3853,3166
2015-08-07,157500.0,157500.0,27083.0,15.97,6653,-3577,-3291
2015-08-10,156000.0,139500.0,170545.0,14.14,41467,-58586,15448
2015-08-11,145000.0,143000.0,112458.0,14.5,-8920,-15859,26154
2015-08-12,138500.0,140000.0,79937.0,14.19,10231,-1318,-9299
2015-08-13,139500.0,143000.0,69988.0,14.5,-5614,-943,7669
2015-08-17,144000.0,138500.0,57549.0,14.04,-1885,-10031,11183
2015-08-18,137500.0,132000.0,100357.0,13.38,12725,-22157,9331
2015-08-19,132000.0,135500.0,113504.0,13.74,-5158,-24357,29184
2015-08-20,132000.0,128500.0,68433.0,13.03,4076,-10355,6119
2015-08-21,123000.0,134500.0,105724.0,13.64,-37036,21554,18031
2015-08-24,132000.0,128000.0,76623.0,12.98,19475,927,-21391
2015-08-25,131000.0,133500.0,76138.0,13.53,-5096,12328,-6707
2015-08-26,136500.0,141500.0,82007.0,14.34,-899,16774,-16256
2015-08-27,143500.0,139500.0,61669.0,14.14,17364,-144,-17987
2015-08-28,150000.0,145500.0,117761.0,14.75,8863,14860,-23765
2015-08-31,147000.0,145500.0,68097.0,14.75,8683,9508,-18602
2015-09-01,148500.0,147000.0,99066.0,14.9,-23524,37604,-13864
2015-09-02,141000.0,140000.0,104617.0,14.19,7056,-54,-7741
2015-09-03,144000.0,140500.0,42266.0,14.24,-6137,5479,917
2015-09-04,142500.0,139500.0,57432.0,14.14,-9272,-2305,10751
2015-09-07,136500.0,139000.0,26701.0,14.09,-3635,4332,-780
2015-09-08,139500.0,137500.0,29985.0,13.94,-4763,6390,-1482
2015-09-09,141000.0,152000.0,93292.0,15.41,-13632,14664,-1941
2015-09-10,148500.0,156500.0,94880.0,15.87,-5052,13679,-9986
2015-09-11,156500.0,166000.0,99256.0,16.83,-17517,18066,1665
2015-09-14,167000.0,167000.0,54385.0,16.93,-1390,897,-2559
2015-09-15,165000.0,161500.0,74447.0,16.37,15742,-5463,-11190
2015-09-16,165500.0,171000.0,102662.0,17.34,-4337,16480,-10809
2015-09-17,175000.0,170000.0,56016.0,17.23,-13655,16830,-4506
2015-09-18,170000.0,178000.0,92585.0,18.04,-15109,1017,13969
2015-09-21,174000.0,167500.0,57708.0,16.98,26231,-9853,-15876
2015-09-22,171000.0,167000.0,35538.0,16.93,2320,3463,-5658
2015-09-23,165000.0,160000.0,75279.0,16.22,1137,-6967,5374
2015-09-24,162500.0,166500.0,36498.0,16.88,-6145,-5470,11399
2015-09-25,168000.0,166000.0,42696.0,16.83,4562,5138,-11360
2015-09-30,162000.0,166000.0,36192.0,16.83,3005,-1269,-1738
2015-10-01,168500.0,170000.0,36615.0,17.23,-4924,2478,3320
2015-10-02,171000.0,166000.0,53454.0,16.83,9910,-1456,-8563
2015-10-05,168000.0,169500.0,55715.0,17.18,-4301,1602,2847
2015-10-06,173500.0,171000.0,43794.0,17.34,-2257,4775,-2424
2015-10-07,170000.0,168500.0,33088.0,17.08,5508,2395,-7393
2015-10-08,170500.0,163000.0,41145.0,16.52,9019,-7188,-1932
2015-10-12,164000.0,172000.0,55254.0,17.44,-21739,430,21413
2015-10-13,169500.0,166500.0,34413.0,16.88,7078,-9626,3209
2015-10-14,167500.0,163500.0,33302.0,16.58,4877,-9147,4182
2015-10-15,164000.0,170500.0,42011.0,17.28,-10991,6489,4444
2015-10-16,169000.0,172000.0,43677.0,17.44,-18185,8891,9564
2015-10-19,175500.0,174500.0,55034.0,17.69,-6942,3026,3722
2015-10-20,173000.0,174500.0,18590.0,17.69,-1696,949,905
2015-10-21,176000.0,177500.0,33506.0,17.99,-9571,2443,7316
2015-10-22,177000.0,171000.0,37283.0,17.34,10756,-5287,-5566
2015-10-23,175000.0,182000.0,77477.0,18.45,-17932,5146,12707
2015-10-26,182500.0,189000.0,48172.0,19.16,-7801,8754,-1065
2015-10-27,187000.0,188000.0,28247.0,19.06,9177,-4309,-5861
2015-10-28,188000.0,189000.0,39308.0,19.16,-630,-2727,3218
2015-10-29,188000.0,177500.0,101109.0,17.99,15733,-6499,-4807
2015-10-30,178500.0,177000.0,51510.0,17.94,-7907,-2934,10301
2015-11-02,177000.0,176500.0,43640.0,17.89,-11609,1377,10343
2015-11-03,180000.0,173000.0,50676.0,17.54,7272,-15934,8459
2015-11-04,174000.0,174000.0,48460.0,17.64,1675,-15145,14303
2015-11-05,174000.0,171000.0,26816.0,17.34,2427,-6662,4828
2015-11-06,169500.0,164500.0,53523.0,16.68,10018,-18092,9173
2015-11-09,165000.0,162500.0,51578.0,16.47,-2420,-9247,11553
2015-11-10,160000.0,162500.0,47422.0,16.47,-7230,-3386,10811
2015-11-11,165000.0,159000.0,39118.0,16.12,16090,-7811,-8421
2015-11-12,158500.0,156500.0,30762.0,15.87,1049,-10992,9922
2015-11-13,154500.0,162500.0,47722.0,16.47,-20547,-1012,21509
2015-11-16,159000.0,156000.0,21241.0,15.81,6407,-697,-6288
2015-11-17,159500.0,160500.0,31904.0,16.27,743,-3193,2132
2015-11-18,160500.0,160000.0,29053.0,16.22,-7628,2949,5229
2015-11-19,164000.0,165000.0,28145.0,16.73,-6331,4710,1308
2015-11-20,167000.0,174500.0,60459.0,17.69,-28871,20959,8388
2015-11-23,176500.0,175000.0,49725.0,17.74,-1778,-5917,7629
2015-11-24,174000.0,179500.0,45485.0,18.2,-18578,7686,10289
2015-11-25,178500.0,178500.0,30607.0,18.1,-6527,-1512,8526
2015-11-26,179500.0,176500.0,19743.0,17.89,-637,-5867,6809
2015-11-27,176500.0,170500.0,64920.0,17.28,15697,-24919,9476
2015-11-30,169500.0,172000.0,27739.0,17.44,-10417,-4755,15170
2015-12-01,173000.0,173000.0,36376.0,17.54,3586,-10270,6360
2015-12-02,171500.0,170000.0,32038.0,17.23,-1786,-13932,15756
2015-12-03,169000.0,166000.0,46346.0,16.83,11967,-23569,11645
2015-12-04,165000.0,159000.0,65915.0,16.12,381,-17225,16327
2015-12-07,162000.0,161500.0,24753.0,16.37,-3863,-6715,9968
2015-12-08,161000.0,157500.0,36640.0,15.97,-3482,-5444,8744
2015-12-09,155500.0,161500.0,30292.0,16.37,-10207,2243,7966
2015-12-10,160500.0,159500.0,21778.0,16.17,5302,-4969,-333
2015-12-11,159500.0,160500.0,25056.0,16.27,2904,-2802,-493
2015-12-14,157500.0,161000.0,38601.0,16.32,-17192,10129,7203
2015-12-15,164000.0,159000.0,54158.0,16.12,5833,-8747,2009
2015-12-16,162000.0,168500.0,42302.0,17.08,-15780,3066,12872
2015-12-17,168000.0,162000.0,47502.0,16.42,15001,-9901,-4305
2015-12-18,160000.0,163500.0,13914.0,16.58,-421,-1282,1638
2015-12-21,163000.0,168000.0,26082.0,17.03,-13391,-1298,14477
2015-12-22,169000.0,175000.0,44803.0,17.74,-11804,5779,6320
2015-12-23,175000.0,172500.0,34646.0,17.49,-5356,3080,1750
2015-12-24,175500.0,176500.0,37515.0,17.89,-19385,12890,6405
2015-12-28,177000.0,172500.0,20850.0,17.49,646,284,-100
2015-12-29,171000.0,173500.0,14010.0,17.59,480,-5253,4753
2015-12-30,174000.0,172000.0,11836.0,17.44,-116,276,-170
2016-01-04,171500.0,177500.0,44573.0,5.75,-28790,22905,5731
2016-01-05,175500.0,172000.0,38548.0,5.58,13328,-646,-12670
2016-01-06,174000.0,185000.0,75185.0,6.0,-37292,27507,10378
2016-01-07,183000.0,181000.0,45242.0,5.87,2743,6517,-9263
2016-01-08,179500.0,181500.0,38646.0,5.88,-981,11729,-10737
2016-01-11,181500.0,173500.0,27132.0,5.62,1314,1095,-1763
2016-01-12,176500.0,176500.0,23247.0,5.72,-3372,816,2558
2016-01-13,178500.0,179500.0,29657.0,5.82,2480,2769,-7102
2016-01-14,176000.0,174500.0,35827.0,5.66,-752,8102,-6051
2016-01-15,178000.0,171000.0,43026.0,5.54,11718,-7352,-4340
2016-01-18,168000.0,171000.0,22168.0,5.54,3324,-2509,185
2016-01-19,170500.0,160500.0,74171.0,5.2,30512,-15282,-16053
2016-01-20,160500.0,155000.0,68269.0,5.03,3430,-6996,3406
2016-01-21,154500.0,157000.0,54724.0,5.09,6942,-1870,-5093
2016-01-22,160000.0,157500.0,39457.0,5.11,-4711,1451,1369
2016-01-25,161000.0,173000.0,83212.0,5.61,-38242,34537,1325
2016-01-26,172000.0,183000.0,105070.0,5.93,-45294,65028,-19747
2016-01-27,185500.0,192000.0,125595.0,6.22,-49640,40072,5006
2016-01-28,191500.0,198500.0,69613.0,6.44,-20600,12097,8503
2016-01-29,197000.0,199000.0,31539.0,6.45,-9591,-897,10653
2016-02-01,200500.0,199500.0,30661.0,6.47,-4797,-2396,7386
2016-02-02,196500.0,199500.0,46346.0,6.47,-24248,14746,9474
2016-02-03,199000.0,206000.0,64297.0,6.68,-20895,20487,244
2016-02-04,208000.0,206500.0,31964.0,6.69,3135,1940,-5880
2016-02-05,207000.0,209000.0,20185.0,6.78,-2329,1555,-275
2016-02-11,198000.0,198000.0,36231.0,6.42,-4754,4050,281
2016-02-12,196000.0,193000.0,42113.0,6.26,-19039,8990,9211
2016-02-15,196000.0,194000.0,41921.0,6.29,-11649,9103,5003
2016-02-16,198000.0,210000.0,59158.0,6.81,-20570,13238,8158
2016-02-17,210500.0,215500.0,52859.0,6.99,-4255,11322,-6759
2016-02-18,220000.0,207000.0,68498.0,6.71,8593,-29,-8153
2016-02-19,210000.0,221500.0,78073.0,7.18,-31019,3326,28252
2016-02-22,220500.0,230500.0,90138.0,7.47,-16767,-28217,46146
2016-02-23,238500.0,234000.0,66475.0,7.59,-1152,-6947,8398
2016-02-24,227500.0,237000.0,36336.0,7.68,-7407,-505,7954
2016-02-25,240000.0,231500.0,34341.0,7.51,4378,-5320,1051
2016-02-26,234000.0,227000.0,30941.0,7.36,-4253,-8808,13092
2016-02-29,227000.0,240000.0,59891.0,7.78,-22273,5740,17161
2016-03-02,245500.0,239500.0,58997.0,7.76,-8197,9478,-1395
2016-03-03,241500.0,241500.0,57622.0,7.83,-9713,213,9542
2016-03-04,242500.0,229500.0,75536.0,7.44,9349,-6889,-2396
2016-03-07,231500.0,231000.0,48022.0,7.49,-3041,-4557,7883
2016-03-08,229000.0,224500.0,66624.0,7.28,-5607,-2491,8278
2016-03-09,227500.0,224500.0,38337.0,7.28,-1152,-3129,9979
2016-03-10,228000.0,231500.0,49486.0,7.51,-11564,5676,7674
2016-03-11,230500.0,237000.0,44529.0,7.68,-7836,17781,-9944
2016-03-14,240500.0,236000.0,40699.0,7.65,-3737,14395,-10603
2016-03-15,237500.0,239000.0,37479.0,7.75,-13707,14966,-1259
2016-03-16,239000.0,233500.0,36640.0,7.57,713,21,-722
2016-03-17,237000.0,242500.0,45805.0,7.86,-22869,16979,5887
2016-03-18,247000.0,240000.0,25807.0,7.78,1960,467,-2437
2016-03-21,242000.0,239500.0,20670.0,7.76,-3616,698,2937
2016-03-22,241500.0,240000.0,24757.0,7.78,-98,-4739,4897
2016-03-23,240500.0,246500.0,46003.0,7.99,-26218,11402,13987
2016-03-24,244500.0,244000.0,24336.0,7.91,3096,611,-3726
2016-03-25,246500.0,257000.0,46209.0,8.33,-20263,22070,-1949
2016-03-28,257500.0,266000.0,73702.0,8.62,-15363,33286,-18487
2016-03-29,269000.0,261000.0,45087.0,8.46,10312,231,-9949
2016-03-30,261000.0,262000.0,55291.0,8.49,2051,-1026,-1035
2016-03-31,264000.0,256000.0,48295.0,8.3,4936,1475,-6430
2016-04-01,255500.0,258000.0,49191.0,8.36,-7089,5596,1493
2016-04-04,258000.0,268000.0,48353.0,8.69,-9764,2143,8022
2016-04-05,264000.0,258000.0,46954.0,8.36,13495,-136,-12126
2016-04-06,258000.0,260500.0,29636.0,8.45,769,-5531,6351
2016-04-07,263500.0,255500.0,38505.0,8.28,10974,-13121,2482
2016-04-08,255000.0,255500.0,60306.0,8.28,1847,-13642,13147
2016-04-11,256000.0,256500.0,26760.0,8.32,-1765,-1191,1713
2016-04-12,258500.0,257000.0,24283.0,8.33,-774,-3000,3830
2016-04-14,259500.0,270000.0,64183.0,8.75,-27622,17485,10118
2016-04-15,267500.0,265500.0,38160.0,8.61,-7710,5960,1564
2016-04-18,262000.0,274500.0,32913.0,8.9,-6635,8961,-2313
2016-04-19,274000.0,260000.0,50473.0,8.43,15947,-8031,-8068
2016-04-20,262000.0,253500.0,47351.0,8.22,6075,-12724,6728
2016-04-21,257000.0,255500.0,68206.0,8.28,-3580,-895,4189
2016-04-22,255500.0,251500.0,36494.0,8.15,-4879,-2213,7357
2016-04-25,252500.0,254000.0,23973.0,8.23,-3551,5781,-2252
2016-04-26,254000.0,243500.0,79930.0,7.89,17231,-19122,1980
2016-04-27,244000.0,239500.0,36576.0,7.76,189,1692,-1389
2016-04-28,239500.0,233500.0,81295.0,7.57,12087,-20043,8136
2016-04-29,235000.0,235500.0,60094.0,7.63,306,-16941,15830
2016-05-02,235500.0,236000.0,41601.0,7.65,-1944,2084,962
2016-05-03,239500.0,232000.0,43414.0,7.52,14680,-13666,-367
2016-05-04,230000.0,226500.0,42894.0,7.34,2289,-13004,10640
2016-05-09,227000.0,229500.0,51329.0,7.44,-4776,2628,-1261
2016-05-10,229500.0,232500.0,33354.0,7.54,-399,5639,-5618
2016-05-11,237000.0,235000.0,37198.0,7.62,-4427,6903,-2490
2016-05-12,234000.0,234500.0,12441.0,7.6,-1254,3377,-2325
2016-05-13,235000.0,232500.0,12772.0,7.54,-1210,-1923,3133
2016-05-16,231000.0,232500.0,23081.0,7.54,-1449,7,1420
2016-05-17,236000.0,233500.0,35981.0,7.57,-8762,4378,6114
2016-05-18,231000.0,227000.0,48224.0,7.36,2537,-8900,7751
2016-05-19,228000.0,226500.0,39170.0,7.34,-11641,-8201,19405
2016-05-20,226000.0,230500.0,31270.0,7.47,-6148,-1365,7558
2016-05-23,231000.0,228500.0,23613.0,7.41,4138,-160,-4008
2016-05-24,228500.0,223500.0,22349.0,7.25,3249,-11040,7612
2016-05-25,226500.0,221500.0,32689.0,7.18,2215,-6423,5960
2016-05-26,223500.0,227000.0,27147.0,7.36,-9062,1205,8007
2016-05-27,227000.0,232000.0,32568.0,7.52,-4692,3126,1005
2016-05-30,234000.0,229000.0,28981.0,7.42,1025,1702,-2564
2016-05-31,230000.0,226000.0,25569.0,7.33,5193,-5875,682
2016-06-01,225500.0,221000.0,39419.0,7.16,605,-7765,7045
2016-06-02,221500.0,220000.0,23563.0,7.13,-5673,-1563,7493
2016-06-03,222000.0,215000.0,28260.0,6.97,782,-4334,3536
2016-06-07,214000.0,222500.0,27917.0,7.21,-8692,1818,6957
2016-06-08,224000.0,228500.0,45419.0,7.41,-19347,8845,-2209
2016-06-09,228500.0,236500.0,58106.0,7.67,-12224,17982,-6098
2016-06-10,235000.0,234000.0,23667.0,7.59,1813,2699,-4418
2016-06-13,232000.0,235000.0,28149.0,7.62,-46,3022,-3029
2016-06-14,237000.0,228000.0,39361.0,7.39,9802,1015,-10638
2016-06-15,226500.0,233500.0,32477.0,7.57,-8534,7943,178
2016-06-16,233000.0,225500.0,44818.0,7.31,6694,-1147,-6025
2016-06-17,227000.0,224500.0,31542.0,7.28,-2783,3081,238
2016-06-20,232000.0,249000.0,74863.0,8.07,-29370,15186,14499
2016-06-21,251000.0,241500.0,35651.0,7.83,8499,3105,-11642
2016-06-22,242000.0,246000.0,32667.0,7.98,-8989,9369,-770
2016-06-23,244500.0,239000.0,36170.0,7.75,865,7646,-8611
2016-06-24,245000.0,226500.0,63262.0,7.34,6959,-3338,-3725
2016-06-27,222500.0,231000.0,37530.0,7.49,-6132,11005,-4686
2016-06-28,226000.0,228000.0,35539.0,7.39,8157,8998,-17273
2016-06-29,233500.0,241000.0,47738.0,7.81,-17877,13669,4618
2016-06-30,246000.0,239500.0,41272.0,7.76,5232,9708,-14938
2016-07-01,241000.0,238500.0,22401.0,7.73,-1791,8151,-6402
2016-07-04,243500.0,254000.0,71023.0,8.23,-18913,23918,-5372
2016-07-05,254000.0,253000.0,32562.0,8.2,3218,2913,-5438
2016-07-06,250000.0,249500.0,38864.0,8.09,1764,2317,-3957
2016-07-07,251000.0,247500.0,37015.0,8.02,12922,111,-13083
2016-07-08,248500.0,244000.0,31467.0,7.91,4136,-2385,-2356
2016-07-11,246500.0,248500.0,32612.0,8.06,-7584,13101,-5735
2016-07-12,249500.0,252000.0,30502.0,8.17,-1318,5763,-4519
2016-07-13,254500.0,249000.0,33064.0,8.07,5662,-2580,-3097
2016-07-14,249000.0,250000.0,19746.0,8.1,-5713,4429,1376
2016-07-15,252500.0,251500.0,29713.0,8.15,-5132,1510,3245
2016-07-18,252000.0,251000.0,28991.0,8.14,60,7842,-9456
2016-07-19,252500.0,245500.0,27616.0,7.96,8144,-849,-7346
2016-07-20,243000.0,245000.0,30779.0,7.94,4817,-5773,1764
2016-07-21,245000.0,247000.0,44287.0,8.01,-4185,-1968,4308
2016-07-22,247000.0,245000.0,27759.0,7.94,-2402,-1961,4336
2016-07-25,246000.0,242000.0,37313.0,7.85,8156,-3443,-5068
2016-07-26,242500.0,245000.0,24394.0,7.94,-4632,2874,1358
2016-07-27,247000.0,236000.0,50629.0,7.65,2139,2190,-2392
2016-07-28,236500.0,229500.0,55494.0,7.44,12666,-19184,6275
2016-07-29,229500.0,235000.0,71003.0,7.62,-6800,1771,3646
2016-08-01,237500.0,237000.0,33692.0,7.68,140,-4660,5989
2016-08-02,236000.0,240000.0,24939.0,7.78,-5721,4895,783
2016-08-03,238000.0,237000.0,29867.0,7.68,1639,-1874,-135
2016-08-04,238500.0,232500.0,32088.0,7.54,9182,-10216,1026
2016-08-05,232500.0,234000.0,26750.0,7.59,327,-6807,6480
2016-08-08,236000.0,232500.0,28925.0,7.54,4114,-9460,5245
2016-08-09,230000.0,235500.0,27638.0,7.63,3119,-5912,2673
2016-08-10,235000.0,235500.0,32138.0,7.63,3730,-9348,5464
2016-08-11,235500.0,235500.0,21549.0,7.63,5230,-4726,-592
