Symbol,삼성중공업_시가(원),삼성중공업_종가(원),삼성중공업_거래량(주),삼성중공업_PER(IFRS-연결),삼성중공업_순매수수량(개인)(주),삼성중공업_순매수수량(기관계)(주),삼성중공업_순매수수량(외국인계)(주)
2006-04-10,18250.0,18400.0,1415209.0,55.41,-51460,155380,-75240
2006-04-11,18600.0,18500.0,3054016.0,55.71,352740,-92690,-209950
2006-04-12,18400.0,19100.0,2929461.0,57.51,-422489,360139,72440
2006-04-13,19050.0,19500.0,2221283.0,58.72,-527732,29512,505860
2006-04-14,19650.0,19850.0,2783010.0,59.77,-361006,63266,270750
2006-04-17,20000.0,20150.0,2022375.0,60.68,-85344,65844,20580
2006-04-18,20000.0,20200.0,2295499.0,60.83,-379240,273450,75080
2006-04-19,20650.0,20950.0,3742284.0,63.09,-95190,370350,-194240
2006-04-20,20950.0,20950.0,2238797.0,63.09,113229,280081,-444200
2006-04-21,21050.0,20900.0,3085288.0,62.94,736406,125784,-805400
2006-04-24,21300.0,21100.0,2909508.0,63.54,-458023,441893,-137880
2006-04-25,21300.0,21600.0,2864997.0,65.04,6434,-96414,86070
2006-04-26,21900.0,22400.0,3565075.0,67.45,267220,-296800,39240
2006-04-27,22750.0,22750.0,2116724.0,68.5,224001,-96691,-79620
2006-04-28,22650.0,22300.0,2632828.0,67.15,225563,-303028,-83720
2006-05-02,21800.0,23200.0,3427453.0,69.86,219683,-239793,1430
2006-05-03,23500.0,24150.0,4187473.0,72.72,728896,-90456,-576950
2006-05-04,24000.0,24250.0,3112503.0,73.02,592487,-280257,-252170
2006-05-08,24400.0,23700.0,3608299.0,71.37,1174894,-1005504,3550
2006-05-09,23400.0,22600.0,4786048.0,68.05,795024,-727244,-11510
2006-05-10,22350.0,22900.0,3853925.0,68.96,466741,-102500,-185660
2006-05-11,22900.0,23550.0,1930381.0,70.92,143741,34469,-120290
2006-05-12,23250.0,23800.0,3505197.0,71.67,266470,213370,-512640
2006-05-15,23150.0,22600.0,3775798.0,68.05,619180,149720,-804670
2006-05-16,22600.0,21600.0,4981886.0,65.04,87628,-57540,56762
2006-05-17,21600.0,21150.0,4022874.0,63.69,917729,-287569,-631310
2006-05-18,20000.0,20800.0,3412224.0,62.63,-13910,138240,-166470
2006-05-19,20800.0,21200.0,2758819.0,63.84,139734,100716,-268530
2006-05-22,21200.0,20300.0,2965145.0,61.13,114043,14627,-130830
2006-05-23,19950.0,19800.0,3825550.0,59.62,302918,516152,-833450
2006-05-24,19600.0,20200.0,3961579.0,60.83,108940,257710,-382850
2006-05-25,20100.0,19250.0,1913654.0,57.97,82670,-115960,66750
2006-05-26,19750.0,19950.0,2179577.0,60.07,2349,119021,-236200
2006-05-29,20150.0,20300.0,2136167.0,61.13,26107,22743,-68820
2006-05-30,20300.0,20050.0,1973597.0,60.38,-387000,257870,127750
2006-06-01,20050.0,20050.0,2467689.0,60.38,-147127,-17403,220520
2006-06-02,20700.0,21250.0,3134710.0,63.99,-472999,308489,177460
2006-06-05,21650.0,21450.0,2697323.0,64.59,490346,-357116,64060
2006-06-07,20850.0,21150.0,2979739.0,63.69,-165960,27250,163080
2006-06-08,21400.0,20800.0,3231874.0,62.63,173548,-619938,592290
2006-06-09,21250.0,20650.0,2575695.0,62.18,555422,-91592,-420250
2006-06-12,20300.0,20700.0,1966894.0,62.33,26150,23990,-60870
2006-06-13,20150.0,20150.0,1933776.0,60.68,-6750,48150,9290
2006-06-14,19650.0,20200.0,1975358.0,60.83,-19580,81180,-69280
2006-06-15,20550.0,20350.0,1925902.0,61.28,63190,-200810,156430
2006-06-16,21100.0,21050.0,2404638.0,63.39,-278150,242980,43120
2006-06-19,20850.0,21250.0,1401549.0,63.99,-74076,146836,-67240
2006-06-20,21050.0,21100.0,1798456.0,63.54,-305550,140150,48480
2006-06-21,21400.0,21500.0,1838781.0,64.74,-241036,257117,-48101
2006-06-22,21900.0,21800.0,2070592.0,65.65,-157487,-177090,328387
2006-06-23,21750.0,21800.0,1491237.0,65.65,-275563,-7860,296713
2006-06-26,21700.0,21800.0,1261563.0,65.65,-135908,-5282,150300
2006-06-27,22050.0,21800.0,1741260.0,65.65,292663,-251830,-42620
2006-06-28,21350.0,21350.0,1227694.0,64.29,139963,-128490,35590
2006-06-29,21450.0,21350.0,2107765.0,64.29,840800,-740190,11580
2006-06-30,21850.0,21900.0,2571952.0,65.95,115110,-216510,284160
2006-07-03,21950.0,22300.0,2168092.0,67.15,205440,-33790,-181370
2006-07-04,22600.0,22200.0,1946629.0,66.85,107455,-141095,-23210
2006-07-05,21600.0,21850.0,1800119.0,65.79,17880,-128590,34150
2006-07-06,21850.0,21750.0,1199082.0,65.49,69550,-171230,102020
2006-07-07,22000.0,22750.0,2367993.0,68.5,-615810,218310,267640
2006-07-10,22650.0,23400.0,2486713.0,70.46,-524900,259290,219950
2006-07-11,23400.0,24000.0,2967189.0,72.27,-597310,354380,117550
2006-07-12,24350.0,23400.0,2987024.0,70.46,367783,14377,-372290
2006-07-13,23100.0,23400.0,2314329.0,70.46,266064,-6874,-151030
2006-07-14,23050.0,22600.0,2714767.0,68.05,714670,-157813,-585770
2006-07-18,22200.0,21950.0,1627034.0,66.1,-347120,311420,42840
2006-07-19,22300.0,22300.0,1615055.0,67.15,-15630,207520,-133870
2006-07-20,23100.0,23150.0,1654082.0,69.71,42059,127830,-91740
2006-07-21,22750.0,23250.0,1329607.0,70.01,110508,-20278,-83760
2006-07-24,23100.0,23550.0,1379739.0,70.92,113810,169130,-290910
2006-07-25,23800.0,23750.0,2039076.0,71.52,-584194,378434,236130
2006-07-26,23900.0,23850.0,1196827.0,71.82,-234345,168111,148404
2006-07-27,24000.0,23950.0,1504230.0,72.12,-320280,296970,47300
2006-07-28,23850.0,24000.0,1349360.0,72.27,-265707,199617,4930
2006-07-31,24400.0,23500.0,1922784.0,70.76,218257,-288484,132500
2006-08-01,23500.0,23000.0,1736997.0,69.26,523401,-102364,-303050
2006-08-02,22850.0,23200.0,1762708.0,69.86,581229,-434849,-55690
2006-08-03,23400.0,23650.0,2924280.0,71.21,-172005,160865,162900
2006-08-04,23700.0,23700.0,1259935.0,71.37,-44310,137450,-75600
2006-08-07,23800.0,23050.0,1401475.0,69.41,220090,-116530,-23310
2006-08-08,22900.0,23400.0,1939528.0,70.46,113906,440504,-381540
2006-08-09,23150.0,22900.0,1896658.0,68.96,415420,-208500,-166070
2006-08-10,22500.0,22350.0,2656372.0,67.3,723992,-579732,-78830
2006-08-11,22450.0,21900.0,3592077.0,65.95,1511652,-651662,-698110
2006-08-14,21950.0,21300.0,3002915.0,64.14,848176,-4086,-837340
2006-08-16,21650.0,22000.0,3189730.0,66.25,324884,-273004,-130830
2006-08-17,22250.0,22050.0,2557198.0,66.4,99992,-62302,106560
2006-08-18,22350.0,22150.0,1425452.0,66.7,245715,-203005,-2380
2006-08-21,22200.0,21900.0,1812306.0,65.95,95907,-84647,-18610
2006-08-22,21600.0,22050.0,1803064.0,66.4,24084,-310494,277940
2006-08-23,22150.0,21900.0,1325493.0,65.95,250405,-124035,-143740
2006-08-24,21850.0,22250.0,1726246.0,67.0,66662,-7462,-19460
2006-08-25,22450.0,22400.0,1490721.0,67.45,-179583,296823,-181740
2006-08-28,22550.0,22500.0,1045098.0,67.75,-199521,162801,31540
2006-08-29,22700.0,22500.0,1304267.0,67.75,-940,84020,-75350
2006-08-30,22600.0,23050.0,2168533.0,69.41,-247770,279270,-41170
2006-08-31,23050.0,23000.0,1554194.0,69.26,-136482,149882,-13100
2006-09-01,23000.0,22950.0,1486155.0,69.11,-104607,153517,42560
2006-09-04,23000.0,22900.0,1571872.0,68.96,-303774,196694,103150
2006-09-05,22900.0,23050.0,1170702.0,69.41,-205970,12190,198030
2006-09-06,23100.0,23200.0,2011366.0,69.86,-446295,-144265,649320
2006-09-07,22850.0,22700.0,1723127.0,68.36,221555,-111135,-118110
2006-09-08,22500.0,22800.0,1783443.0,68.66,105188,-125900,50122
2006-09-11,22800.0,22350.0,1430386.0,67.3,-126882,25422,157900
2006-09-12,22300.0,21850.0,2598296.0,65.79,721348,-211238,-440510
2006-09-13,22100.0,21850.0,1472091.0,65.79,89240,-8420,-87820
2006-09-14,21700.0,22350.0,2498378.0,67.3,156617,367833,-508560
2006-09-15,22200.0,22200.0,1679131.0,66.85,284079,4801,-277890
2006-09-18,22250.0,22850.0,2278113.0,68.81,-571006,219846,327670
2006-09-19,23000.0,22900.0,1648300.0,68.96,-422240,18260,423890
2006-09-20,22750.0,22950.0,1245040.0,69.11,-268028,154698,119750
2006-09-21,23150.0,23100.0,1909038.0,69.56,-751610,208580,603060
2006-09-22,22950.0,22750.0,1633215.0,68.5,-148434,181444,-17870
2006-09-25,22400.0,22600.0,1411631.0,68.05,-33518,153302,-104670
2006-09-26,22550.0,22150.0,1506253.0,66.7,475280,36700,-485290
2006-09-27,22350.0,22700.0,1695308.0,68.36,-184017,181637,8910
2006-09-28,22950.0,23100.0,1756449.0,69.56,-243250,-9360,243430
2006-09-29,23350.0,23100.0,1217240.0,69.56,64234,-134404,54750
2006-10-02,23100.0,23500.0,2362657.0,70.76,-143959,188239,-84840
2006-10-04,23200.0,23300.0,1501271.0,70.16,-73668,129290,-63322
2006-10-09,23150.0,22300.0,3643819.0,67.15,-1458387,246104,1239343
2006-10-10,22350.0,22950.0,2637358.0,69.11,-766048,568018,189510
2006-10-11,22650.0,22900.0,1602548.0,68.96,-182973,55953,121710
2006-10-12,23000.0,23200.0,1742565.0,69.86,78711,5104,33255
2006-10-13,23500.0,23500.0,2529130.0,70.76,-311526,-138704,496250
2006-10-16,23850.0,24050.0,3494787.0,72.42,-631310,-49100,644510
