Symbol,대한항공_시가(원),대한항공_종가(원),대한항공_거래량(주),대한항공_PER(IFRS-연결),대한항공_순매수수량(개인)(주),대한항공_순매수수량(기관계)(주),대한항공_순매수수량(외국인계)(주)
2014-11-17,41250.0,40550.0,515804.0,,-43005,-74019,119676
2014-11-18,40200.0,40650.0,364892.0,,-61717,4381,56993
2014-11-19,40800.0,40000.0,457808.0,,67673,-128215,60847
2014-11-20,40000.0,40000.0,455080.0,,46730,-153765,106985
2014-11-21,39850.0,40700.0,358385.0,,-30032,-100503,130535
2014-11-24,40700.0,39500.0,616020.0,,173279,-195415,21464
2014-11-25,39650.0,41950.0,701441.0,,-240632,-93082,333646
2014-11-26,41650.0,39950.0,832027.0,,181655,-101104,-82492
2014-11-27,40500.0,40100.0,557952.0,,29541,-183308,147769
2014-11-28,41700.0,42000.0,1293523.0,,-342559,155333,178546
2014-12-01,43700.0,44500.0,2078884.0,,-180394,355155,-185845
2014-12-02,43500.0,43500.0,725639.0,,-42782,155593,-106049
2014-12-03,44800.0,44900.0,726967.0,,-275554,22898,259566
2014-12-04,44250.0,44750.0,567703.0,,-137018,194492,-51812
2014-12-05,44800.0,44450.0,307634.0,,-36182,6783,28254
2014-12-08,45250.0,46200.0,713023.0,,-189773,2660,189175
2014-12-09,47000.0,48800.0,1250435.0,,-415519,-67628,481491
2014-12-10,47900.0,48800.0,1423118.0,,-49176,-38423,52377
2014-12-11,49950.0,50000.0,1493423.0,,-139909,214006,-58354
2014-12-12,49750.0,48600.0,823575.0,,109423,-153928,44183
2014-12-15,47500.0,48600.0,899922.0,,-15743,-78495,117437
2014-12-16,48900.0,48450.0,1140849.0,,-155404,-125,168728
2014-12-17,48800.0,47500.0,656530.0,,-10921,-57789,71729
2014-12-18,47000.0,47600.0,612117.0,,-206617,33941,172936
2014-12-19,48400.0,48900.0,623387.0,,-49168,4153,32018
2014-12-22,48250.0,47300.0,430494.0,,73759,-45298,-20419
2014-12-23,47800.0,47450.0,350125.0,,-18882,13243,5785
2014-12-24,47000.0,47500.0,176043.0,,2853,-6202,2152
2014-12-26,47550.0,46450.0,304009.0,,54822,-52174,12455
2014-12-29,46650.0,46800.0,298118.0,,4334,-36299,28153
2014-12-30,47050.0,47450.0,626488.0,,145993,-19706,-132312
2015-01-02,47750.0,45150.0,965216.0,,318244,-188140,-132724
2015-01-05,45500.0,46200.0,828646.0,,-23103,-157618,182700
2015-01-06,46650.0,45650.0,861173.0,,89773,-256214,166311
2015-01-07,43000.0,43500.0,2957691.0,,-322125,575441,-231219
2015-01-08,43600.0,43300.0,498732.0,,-74393,65086,6591
2015-01-09,43850.0,45300.0,709519.0,,-255958,207725,43566
2015-01-12,44900.0,44900.0,480402.0,,7479,-26200,19809
2015-01-13,45550.0,45350.0,539751.0,,-70043,3630,56876
2015-01-14,45900.0,46000.0,394501.0,,-58011,9630,47838
2015-01-15,45850.0,45150.0,550593.0,,113171,-199838,85894
2015-01-16,45000.0,44600.0,317507.0,,19177,-77421,61731
2015-01-19,44700.0,44000.0,313571.0,,-22080,-60366,79617
2015-01-20,43900.0,44750.0,286380.0,,-39339,-66353,105912
2015-01-21,45300.0,45000.0,322869.0,,-19921,-29368,53196
2015-01-22,45200.0,43350.0,479753.0,,147197,-194575,47316
2015-01-23,44000.0,44000.0,308761.0,,-50022,-41345,91168
2015-01-26,44000.0,43350.0,453636.0,,80230,-228951,157013
2015-01-27,43350.0,44450.0,362553.0,,-103129,8577,97627
2015-01-28,43900.0,44350.0,237003.0,,-50203,61325,-11152
2015-01-29,44700.0,46700.0,1303447.0,,-149460,50259,102856
2015-01-30,47300.0,47500.0,552428.0,,-133292,164351,-24156
2015-02-02,46250.0,46750.0,581713.0,,-102350,196351,-102078
2015-02-03,46550.0,46900.0,554111.0,,-80294,196964,-113021
2015-02-04,46900.0,47950.0,948474.0,,-218763,323686,-109689
2015-02-05,47000.0,46400.0,407977.0,,-13145,121887,-105739
2015-02-06,46400.0,47500.0,400939.0,,-85998,-1036,89203
2015-02-09,47500.0,47500.0,240159.0,,32282,-19890,-14312
2015-02-10,47300.0,46250.0,355685.0,,23261,-41574,13587
2015-02-11,46550.0,47050.0,290598.0,,-74537,38770,36231
2015-02-12,47150.0,47000.0,177090.0,,24260,-40266,15015
2015-02-13,46950.0,46600.0,258026.0,,-31951,54295,-19423
2015-02-16,46400.0,45550.0,277117.0,,45589,-63398,17021
2015-02-17,45750.0,46000.0,189737.0,,-27194,1755,35625
2015-02-23,46050.0,45950.0,340225.0,,32165,-77255,48801
2015-02-24,46000.0,45050.0,581997.0,,129300,-160795,33039
2015-02-25,45200.0,46300.0,551444.0,,-127302,-113342,248521
2015-02-26,46000.0,48100.0,789060.0,,-190361,-78458,273982
2015-02-27,48150.0,50200.0,893818.0,,-321109,4096,311384
2015-03-02,49800.0,49400.0,538319.0,,65935,-88813,23540
2015-03-03,49000.0,47600.0,623724.0,,173261,-171239,-2408
2015-03-04,47600.0,46700.0,605404.0,,115471,-191172,83098
2015-03-05,46950.0,46500.0,328394.0,,32179,-81409,50279
2015-03-06,46550.0,46650.0,460948.0,,92350,-75577,-17985
2015-03-09,46550.0,45900.0,231694.0,,25593,1144,-26904
2015-03-10,46000.0,45100.0,345670.0,,20162,-22341,-295
2015-03-11,44900.0,43950.0,513069.0,,123785,-44565,-81361
2015-03-12,43700.0,44850.0,543509.0,,22089,-122423,92819
2015-03-13,45500.0,43850.0,673128.0,,248198,-262009,13685
2015-03-16,44500.0,46500.0,905859.0,,-213091,123468,66696
2015-03-17,47250.0,47350.0,750349.0,,-38130,-5527,47731
2015-03-18,48000.0,47400.0,449255.0,,-96956,126762,-33655
2015-03-19,47400.0,48050.0,440415.0,,-89310,-2721,94221
2015-03-20,47200.0,48150.0,315098.0,,-22455,66250,-46941
2015-03-23,48450.0,47200.0,247904.0,,-21870,23456,-6270
2015-03-24,46750.0,48750.0,427848.0,,-102142,55579,52866
2015-03-25,48850.0,49300.0,412762.0,,-158683,175646,-13795
2015-03-26,48900.0,47700.0,277537.0,,2919,20499,-18242
2015-03-27,47100.0,47650.0,241533.0,,-46393,12165,36320
2015-03-30,47900.0,48750.0,658736.0,,-42818,-85138,134862
2015-03-31,48800.0,48550.0,321400.0,,-20960,-33615,54522
2015-04-01,48750.0,50700.0,1351499.0,,-269487,113478,171074
2015-04-02,50200.0,51300.0,942805.0,,-229172,228258,7735
2015-04-03,52300.0,52900.0,804366.0,,-259938,161628,92557
2015-04-06,53600.0,53000.0,356041.0,,-91032,131361,-41310
2015-04-07,52300.0,52600.0,596041.0,,-136269,213264,-81037
2015-04-08,52000.0,52700.0,395727.0,,-79402,137081,-54441
2015-04-09,54000.0,52100.0,421634.0,,-21192,65065,-34948
2015-04-10,51500.0,52300.0,341113.0,,-59831,11530,48298
2015-04-13,52600.0,53100.0,328528.0,,-14056,1451,16198
2015-04-14,53100.0,52500.0,360741.0,,2584,6541,8379
2015-04-15,52100.0,51000.0,559293.0,,144283,-130700,-18676
2015-04-16,50000.0,49850.0,627593.0,,31471,-61003,46543
2015-04-17,49850.0,49000.0,844910.0,,200921,-131909,-66090
2015-04-20,48400.0,49600.0,497065.0,,-50810,-172491,217692
2015-04-21,49500.0,48300.0,594078.0,,157561,-180030,18188
2015-04-22,48700.0,48000.0,505805.0,,42378,-114344,68814
2015-04-23,48350.0,49400.0,532783.0,,47612,-89720,27018
2015-04-24,48900.0,47250.0,755296.0,,372748,-301547,-74807
2015-04-27,47400.0,48200.0,342451.0,,-8996,-78030,85950
2015-04-28,48550.0,48000.0,322668.0,,95494,-106408,-9647
2015-04-29,48200.0,47000.0,397012.0,,109591,-91969,-18266
2015-04-30,46650.0,45800.0,359125.0,,71486,-97013,23191
2015-05-04,46300.0,45600.0,316207.0,,75270,-93128,17671
2015-05-06,44900.0,42900.0,617634.0,,298985,-151890,-149776
2015-05-07,42800.0,43700.0,359701.0,,18314,-2931,-13291
2015-05-08,44450.0,44400.0,360513.0,,-91379,137380,-47761
2015-05-11,44900.0,45100.0,353814.0,,83680,-28057,-56557
2015-05-12,45000.0,43850.0,392798.0,,26060,55037,-81588
2015-05-13,43300.0,44050.0,157002.0,,-19787,6587,12872
2015-05-14,43800.0,43650.0,196938.0,,78391,4000,-84111
2015-05-15,44600.0,43300.0,407457.0,,112211,9065,-124495
2015-05-18,43000.0,41600.0,534271.0,,128398,-42632,-84238
2015-05-19,41400.0,41050.0,460325.0,,145019,-27437,-117687
2015-05-20,41600.0,43750.0,700645.0,,-122742,99242,18329
2015-05-21,43750.0,43600.0,514789.0,,19397,74647,-100082
2015-05-22,43400.0,43950.0,389410.0,,115599,-43988,-69191
2015-05-26,44250.0,42100.0,504735.0,,203818,-46092,-167651
2015-05-27,42200.0,41250.0,611219.0,,172101,-147894,-31364
2015-05-28,41750.0,41050.0,456557.0,,161424,-47928,-109107
2015-05-29,40500.0,40450.0,424616.0,,122955,-23273,-103281
2015-06-01,39500.0,38850.0,801472.0,,272429,-155523,-127362
2015-06-02,38800.0,38600.0,568560.0,,100885,-99712,4226
2015-06-03,37650.0,38700.0,488104.0,,6525,-23269,-52400
2015-06-04,38800.0,38600.0,498187.0,,156640,-90493,-139798
2015-06-05,38300.0,39000.0,342498.0,,42064,-61599,12232
2015-06-08,38500.0,38900.0,433151.0,,137989,-123169,-60996
2015-06-09,39400.0,39750.0,608035.0,,45897,-185781,32264
2015-06-10,39950.0,38050.0,1023595.0,,373102,-393106,-61106
2015-06-11,38000.0,38100.0,612837.0,,21242,-93784,66773
2015-06-12,38600.0,37500.0,546033.0,,213878,-67037,-138806
2015-06-15,36950.0,35200.0,817184.0,,306331,-263981,-44895
2015-06-16,35200.0,35750.0,634799.0,,114598,-190036,81280
2015-06-17,35750.0,35600.0,535028.0,,276787,-196984,-79667
2015-06-18,35800.0,35700.0,509098.0,,108881,-139932,39855
2015-06-19,36000.0,37850.0,1011687.0,,-51102,-162371,212233
2015-06-22,38750.0,39350.0,835818.0,,16513,902,-30381
2015-06-23,39350.0,39700.0,494949.0,,-80861,54356,28146
2015-06-24,39750.0,39950.0,418957.0,,-110088,88154,18301
2015-06-25,39650.0,39800.0,278766.0,,2860,-16173,-12705
2015-06-26,39800.0,39100.0,296970.0,,11772,-27832,16251
2015-06-29,38400.0,37900.0,380538.0,,53716,-57492,3833
2015-06-30,37750.0,40500.0,632715.0,,12074,-6864,-17554
2015-07-01,40600.0,41850.0,807066.0,,-66996,69020,-65790
2015-07-02,42500.0,42900.0,1340797.0,,-389387,229884,136232
2015-07-03,42950.0,41500.0,583160.0,,157663,-156501,11097
2015-07-06,40800.0,41200.0,587819.0,,-15773,-23034,36614
2015-07-07,42600.0,43550.0,1506544.0,,-453382,395829,57641
2015-07-08,43550.0,42000.0,601561.0,,57063,72780,-97193
2015-07-09,41000.0,39700.0,1608675.0,,459432,-497672,-4457
2015-07-10,40100.0,39750.0,512702.0,,63066,-65132,-11104
2015-07-13,40050.0,40450.0,452255.0,,120886,-40305,-75256
2015-07-14,40700.0,39450.0,657775.0,,224182,-58433,-140928
2015-07-15,40450.0,39450.0,886940.0,,234245,-126979,-118104
2015-07-16,39000.0,39450.0,9033490.0,,1296629,1818278,2463980
2015-07-17,39550.0,39000.0,1149571.0,,212681,80598,-286098
2015-07-20,39050.0,38450.0,828962.0,,237290,-423,-240769
2015-07-21,38500.0,37700.0,1122812.0,,508576,-110177,-397105
2015-07-22,37900.0,37500.0,651850.0,,140825,40148,-183617
2015-07-23,38100.0,39350.0,1077991.0,,-195731,448331,-263071
2015-07-24,39300.0,39650.0,1072954.0,,-138227,323099,-204863
2015-07-27,39650.0,38600.0,611770.0,,145357,-16262,-116043
2015-07-28,38150.0,37450.0,761278.0,,234023,-14489,-220195
2015-07-29,37700.0,37600.0,395951.0,,16577,15375,-31975
2015-07-30,37850.0,35600.0,1235398.0,,443740,-336112,-109186
2015-07-31,34700.0,35100.0,1054072.0,,362452,-285575,-73793
2015-08-03,35200.0,34150.0,914851.0,,82264,-18872,-55962
2015-08-04,34850.0,38050.0,2059915.0,,-507545,273217,222682
2015-08-05,38250.0,37450.0,724906.0,,87101,18379,-105370
2015-08-06,37950.0,37600.0,382874.0,,23115,-37598,12531
2015-08-07,37400.0,36850.0,381937.0,,-9689,-3290,12534
2015-08-10,37550.0,38500.0,732977.0,,-260610,189432,71302
2015-08-11,38050.0,37400.0,592562.0,,74365,137800,-199100
2015-08-12,37300.0,35850.0,755776.0,,196926,-98123,-100592
2015-08-13,35700.0,36250.0,581159.0,,-39394,159817,-121145
2015-08-17,35600.0,35250.0,496996.0,,171925,-21448,-150347
2015-08-18,35150.0,34250.0,842076.0,,134350,16164,-150262
2015-08-19,33950.0,32050.0,1094556.0,,440777,-285788,-132894
2015-08-20,31700.0,32200.0,745590.0,,69118,-27454,-29555
2015-08-21,30700.0,31000.0,754632.0,,95290,30998,-40886
2015-08-24,30500.0,30750.0,658028.0,,115851,-74747,-27354
2015-08-25,31400.0,31750.0,792416.0,,78596,62763,-147364
2015-08-26,32000.0,33250.0,640932.0,,-54062,39910,12452
2015-08-27,33700.0,32750.0,478931.0,,123156,-63793,-57243
2015-08-28,32600.0,32850.0,547909.0,,95881,-88304,-11870
2015-08-31,33000.0,33300.0,494088.0,,58711,-115433,65468
2015-09-01,32300.0,32000.0,610735.0,,187404,-110942,-76578
2015-09-02,31450.0,31650.0,455128.0,,123701,-52409,-43400
2015-09-03,31800.0,31150.0,482429.0,,226705,-155592,-68589
2015-09-04,31200.0,30550.0,511665.0,,184615,-174665,477
2015-09-07,30500.0,30550.0,377940.0,,42551,-32746,6487
2015-09-08,30550.0,30650.0,369043.0,,117440,-93165,-24262
2015-09-09,31100.0,31800.0,514108.0,,-59414,73882,-18231
2015-09-10,31700.0,32500.0,616400.0,,-83552,-11162,94248
2015-09-11,32200.0,31550.0,502156.0,,175899,-144493,-50803
2015-09-14,31800.0,32050.0,403675.0,,-41657,-796,16280
2015-09-15,32200.0,31700.0,346469.0,,78456,-65184,-24970
2015-09-16,32000.0,32400.0,529200.0,,69533,-58672,-37544
2015-09-17,32600.0,32150.0,397717.0,,28765,-26784,-23214
2015-09-18,32200.0,32250.0,498563.0,,135890,-50157,-81733
2015-09-21,32650.0,32750.0,674408.0,,-15005,-15403,27050
2015-09-22,32900.0,32600.0,377257.0,,114085,-60706,-53375
2015-09-23,32300.0,31400.0,512154.0,,157763,-57258,-99495
2015-09-24,31800.0,31600.0,172553.0,,-4178,-1187,1865
2015-09-25,31800.0,31650.0,216082.0,,42725,-37558,-6137
2015-09-30,31150.0,31350.0,269111.0,,88464,-53077,-33047
2015-10-01,31500.0,32000.0,214126.0,,-46268,-6,46274
2015-10-02,32250.0,32550.0,436955.0,,-128549,53716,68670
2015-10-05,33050.0,32700.0,394427.0,,22504,17157,-38353
2015-10-06,32950.0,32300.0,372463.0,,69494,-16515,-52479
2015-10-07,31700.0,31700.0,478289.0,,103377,-44170,-53449
2015-10-08,31750.0,31750.0,315368.0,,105065,-31511,-73474
2015-10-12,31800.0,32650.0,472015.0,,-25329,17939,6010
2015-10-13,32900.0,32100.0,552252.0,,109821,-32452,-77842
2015-10-14,32200.0,32200.0,306650.0,,31152,-67203,34531
2015-10-15,32150.0,32100.0,435042.0,,195381,-202725,5798
2015-10-16,32350.0,32100.0,246746.0,,47519,-28689,-18730
2015-10-19,31950.0,31950.0,343061.0,,78130,-85883,-1875
2015-10-20,31950.0,32100.0,201818.0,,-51224,14636,37338
2015-10-21,32100.0,32200.0,423758.0,,21640,-25877,13502
2015-10-22,32350.0,31800.0,317946.0,,-2293,-10988,14156
2015-10-23,32000.0,32150.0,293095.0,,-32582,2750,28632
2015-10-26,32150.0,32300.0,226331.0,,-32943,22804,9939
2015-10-27,32400.0,32300.0,259089.0,,11025,-46086,32025
2015-10-28,32350.0,31950.0,302015.0,,33130,-4243,-27915
2015-10-29,32000.0,31400.0,367473.0,,108411,-86575,-26536
2015-10-30,31450.0,30850.0,386741.0,,96117,-107488,10270
2015-11-02,30750.0,30900.0,226418.0,,45427,-63795,17619
2015-11-03,31200.0,31050.0,298590.0,,104081,-103858,4269
2015-11-04,31250.0,31350.0,207233.0,,-28808,-13622,41193
2015-11-05,31500.0,31050.0,230378.0,,69373,-45389,-18563
2015-11-06,31300.0,31000.0,192834.0,,54905,-25392,-17571
2015-11-09,30750.0,30350.0,383542.0,,97434,-85020,-13132
2015-11-10,30000.0,29600.0,453900.0,,83616,-39475,-42639
2015-11-11,29250.0,29150.0,306104.0,,80623,-46080,-12906
2015-11-12,29200.0,28650.0,555953.0,,191017,-254841,64283
2015-11-13,28300.0,28500.0,483761.0,,163500,-187644,24366
2015-11-16,27900.0,27550.0,570387.0,,72003,-68818,1069
2015-11-17,27650.0,28650.0,487701.0,,889,-38858,39577
2015-11-18,28550.0,28000.0,389877.0,,104062,-99733,-7329
2015-11-19,28150.0,28250.0,218778.0,,19762,5379,-24824
2015-11-20,28550.0,28650.0,342579.0,,1926,-32926,30800
2015-11-23,28700.0,28350.0,217912.0,,90186,-89814,-4372
2015-11-24,28550.0,28050.0,247847.0,,81613,-12956,-69142
2015-11-25,28050.0,27850.0,266515.0,,105744,-12067,-92700
2015-11-26,27900.0,27950.0,261292.0,,112730,-17099,-93133
2015-11-27,28050.0,28150.0,290984.0,,71554,-4445,-67116
2015-11-30,28200.0,28300.0,362563.0,,68736,-7848,-60886
2015-12-01,28200.0,27950.0,397379.0,,87285,50360,-135826
2015-12-02,28000.0,27850.0,327515.0,,122381,69285,-188044
2015-12-03,28150.0,27850.0,235578.0,,50501,19550,-65910
2015-12-04,27750.0,27750.0,227069.0,,71230,3629,-81982
2015-12-07,27900.0,27550.0,257428.0,,77476,-38668,-37916
2015-12-08,27800.0,27200.0,321155.0,,54467,23957,-77721
2015-12-09,27450.0,27200.0,224083.0,,15508,-14612,1843
2015-12-10,27200.0,28350.0,645374.0,,-122050,-2247,41214
2015-12-11,28450.0,27950.0,250743.0,,27919,-2784,-25660
2015-12-14,27950.0,27350.0,222686.0,,3933,-30200,26267
2015-12-15,27250.0,27200.0,227406.0,,16164,27553,-43917
2015-12-16,27550.0,27350.0,184690.0,,15994,2157,-18168
2015-12-17,27700.0,28300.0,517850.0,,-71358,29519,44761
2015-12-18,28600.0,28550.0,452801.0,,-33519,20158,6162
2015-12-21,28800.0,28250.0,329184.0,,81878,-69032,-11119
2015-12-22,28300.0,28100.0,237439.0,,14905,-9966,-4959
2015-12-23,28200.0,28150.0,184209.0,,-6677,8729,728
2015-12-24,28200.0,28250.0,223008.0,,-39652,8632,31420
2015-12-28,28700.0,28050.0,209512.0,,24648,-6678,-15670
2015-12-29,28250.0,27950.0,165091.0,,44017,-16524,-27503
2015-12-30,28200.0,27700.0,317166.0,,81047,-27670,-49199
2016-01-04,27800.0,27000.0,303531.0,,79472,-61812,-17660
2016-01-05,26800.0,26550.0,484290.0,,168878,-63654,-34459
2016-01-06,26700.0,26350.0,383877.0,,54637,-112428,57051
2016-01-07,26250.0,26250.0,206265.0,,20168,-4241,-23375
2016-01-08,26000.0,25650.0,599126.0,,186391,-118529,-65401
2016-01-11,25450.0,25950.0,267792.0,,13967,-15814,-9361
2016-01-12,26200.0,25500.0,240069.0,,54630,-2196,-49745
2016-01-13,25700.0,25900.0,206992.0,,11341,-5151,-6190
2016-01-14,25500.0,25350.0,391605.0,,111793,-27624,-86109
2016-01-15,25600.0,25000.0,291430.0,,53166,-13598,-38895
2016-01-18,25000.0,24900.0,255323.0,,73621,-50836,-25185
2016-01-19,24750.0,24150.0,528855.0,,136926,-140377,3328
2016-01-20,24000.0,23200.0,584612.0,,-37295,52783,4672
2016-01-21,23300.0,23200.0,619296.0,,79088,26351,-89439
2016-01-22,23400.0,23850.0,383593.0,,-17672,31773,-16031
2016-01-25,24100.0,24300.0,248439.0,,-15275,23998,-8018
2016-01-26,24000.0,24000.0,199329.0,,38021,844,-38865
2016-01-27,24300.0,24250.0,298975.0,,39577,-6667,-32905
2016-01-28,24250.0,24900.0,265381.0,,-23746,5296,18450
2016-01-29,25000.0,24750.0,219467.0,,51082,-26180,-24641
2016-02-01,25500.0,25650.0,467648.0,,-108451,137115,-33354
2016-02-02,25500.0,25750.0,353392.0,,-46821,74557,-27736
2016-02-03,25650.0,25950.0,435621.0,,-70664,20348,47036
2016-02-04,25950.0,25950.0,268055.0,,-21927,-8372,18779
2016-02-05,25700.0,25500.0,245081.0,,6219,-9088,3249
2016-02-11,24300.0,24700.0,286589.0,,-29040,23640,5400
2016-02-12,24600.0,24350.0,339441.0,,-35059,-7276,42295
2016-02-15,24550.0,25300.0,213133.0,,-16089,-11093,27132
2016-02-16,25300.0,25200.0,177412.0,,17993,2869,-21394
2016-02-17,25000.0,25300.0,225118.0,,-10614,27971,-12378
2016-02-18,25750.0,25450.0,169726.0,,-407,2819,-1549
2016-02-19,25150.0,25600.0,182344.0,,-23552,5070,18484
2016-02-22,25350.0,26100.0,252709.0,,-10979,9068,1811
2016-02-23,26200.0,26650.0,422016.0,,-63481,18468,40646
2016-02-24,26750.0,26400.0,205677.0,,17824,6110,-24113
2016-02-25,26350.0,25750.0,374435.0,,92449,-49747,-44645
2016-02-26,25800.0,25550.0,196512.0,,40848,-61472,20880
2016-02-29,25650.0,25700.0,196640.0,,48262,-36844,-11517
2016-03-02,26200.0,26200.0,211736.0,,2982,-23774,20707
2016-03-03,26400.0,27450.0,877323.0,,-240067,138561,103203
2016-03-04,27850.0,28050.0,836977.0,,-263005,252515,13112
2016-03-07,28400.0,29300.0,978932.0,,-265620,230030,36009
2016-03-08,29400.0,29150.0,560822.0,,-98172,40833,58545
2016-03-09,29150.0,30200.0,1144784.0,,-435068,432920,1892
2016-03-10,30400.0,30600.0,673459.0,,-214438,150624,53539
2016-03-11,30450.0,30900.0,739451.0,,-167588,162112,-3527
2016-03-14,31250.0,30250.0,645817.0,,-86270,128262,-42975
2016-03-15,30000.0,29750.0,483362.0,,-55456,-98377,150607
2016-03-16,29500.0,30400.0,524730.0,,-84695,47879,36399
2016-03-17,30450.0,30300.0,358850.0,,-74451,1294,74700
2016-03-18,30250.0,30750.0,432877.0,,-112216,57185,55436
2016-03-21,31050.0,30500.0,347395.0,,80421,-34130,-44071
2016-03-22,30200.0,30400.0,371411.0,,-52537,-11043,60591
2016-03-23,29850.0,29950.0,392211.0,,-61573,5217,43091
2016-03-24,30100.0,29900.0,270150.0,,-18532,2570,15977
2016-03-25,29450.0,29400.0,346308.0,,-18723,-26082,44805
2016-03-28,29500.0,29550.0,164906.0,,-54711,13532,41179
2016-03-29,29650.0,30500.0,579556.0,,-135262,76315,69363
2016-03-30,30750.0,30700.0,357862.0,,-139475,143702,3973
2016-03-31,30900.0,31000.0,449911.0,,-147214,100096,42995
2016-04-01,31000.0,31100.0,574847.0,,-94821,148933,-54222
2016-04-04,30900.0,30700.0,276429.0,,-13712,60597,-46661
2016-04-05,30200.0,29600.0,721808.0,,42075,-40249,-2081
2016-04-06,29550.0,29900.0,283535.0,,25450,-48372,24267
2016-04-07,29900.0,30900.0,450186.0,,-121870,155664,-30768
2016-04-08,30600.0,31100.0,480427.0,,-77701,117933,-43494
2016-04-11,31100.0,32000.0,855236.0,,-218790,200822,22275
2016-04-12,32200.0,32150.0,336051.0,,-69909,2837,67159
2016-04-14,31800.0,32900.0,806458.0,,-380042,187962,180651
2016-04-15,32900.0,32150.0,520434.0,,23710,-125880,88252
2016-04-18,31650.0,31500.0,558111.0,,125811,-274119,159190
2016-04-19,31450.0,32100.0,535639.0,,-103263,-71140,174036
2016-04-20,32100.0,31350.0,472502.0,,106744,-183363,80860
2016-04-21,31300.0,31050.0,778489.0,,72198,-253661,177620
2016-04-22,30950.0,30450.0,536653.0,,9631,-168898,156619
2016-04-25,31650.0,29750.0,1433641.0,,443768,-274534,-172751
2016-04-26,29700.0,29000.0,1149782.0,,268914,-296624,23355
2016-04-27,29150.0,29050.0,409379.0,,75559,-28382,-55187
2016-04-28,29100.0,29050.0,299617.0,,42513,35822,-93916
2016-04-29,29050.0,29200.0,396954.0,,64138,-57959,-6312
2016-05-02,29350.0,28900.0,287122.0,,48831,35398,-85849
2016-05-03,29100.0,29500.0,366291.0,,-63404,117009,-54580
2016-05-04,29500.0,29200.0,283408.0,,39902,19263,-60169
2016-05-09,29250.0,28600.0,412890.0,,98986,-94399,2377
2016-05-10,28300.0,29050.0,296325.0,,18791,-29600,9028
2016-05-11,29050.0,28800.0,285281.0,,65911,14814,-80684
2016-05-12,28350.0,28500.0,343532.0,,92736,-62970,-30267
2016-05-13,28500.0,29450.0,410741.0,,-93149,23958,64974
2016-05-16,29550.0,29200.0,196504.0,,61409,26739,-81358
2016-05-17,29650.0,28650.0,395377.0,,-17864,55339,-40955
2016-05-18,28650.0,28400.0,241456.0,,-839,33160,-31046
2016-05-19,28500.0,27550.0,464181.0,,134820,-31848,-101340
