Symbol,SK디스커버리_시가(원),SK디스커버리_종가(원),SK디스커버리_거래량(주),SK디스커버리_PER(IFRS-연결),SK디스커버리_순매수수량(개인)(주),SK디스커버리_순매수수량(기관계)(주),SK디스커버리_순매수수량(외국인계)(주)
2016-06-15,76700.0,75900.0,76506.0,20.48,1430,-20237,18481
2016-06-16,76400.0,74800.0,104455.0,20.18,-3784,-7888,11044
2016-06-17,75200.0,74500.0,71193.0,20.1,942,-13046,12096
2016-06-20,75400.0,75200.0,83062.0,20.29,9616,-18643,8492
2016-06-21,75600.0,74500.0,54251.0,20.1,17020,-15934,-1967
2016-06-22,74700.0,75600.0,76843.0,20.4,-12133,-858,5757
2016-06-23,75500.0,74700.0,78978.0,20.16,11093,3157,-14098
2016-06-24,75200.0,71800.0,230452.0,19.37,30325,-19371,-11045
2016-06-27,68800.0,70600.0,150033.0,19.05,-9914,-9309,17348
2016-06-28,70000.0,70900.0,147276.0,19.13,-2917,-4947,4583
2016-06-29,71500.0,72700.0,75785.0,19.62,-3166,-5812,8790
2016-06-30,73300.0,72600.0,98507.0,19.59,2684,-23318,22201
2016-07-01,72600.0,72600.0,119439.0,19.59,14362,-28889,10509
2016-07-04,72900.0,72500.0,89909.0,19.56,17568,-28838,12771
2016-07-05,72600.0,72400.0,62829.0,19.54,12687,-25383,12544
2016-07-06,72500.0,71900.0,95004.0,19.4,3019,-15567,13316
2016-07-07,71900.0,72600.0,97117.0,19.59,-2111,-9841,11115
2016-07-08,72300.0,71200.0,94118.0,19.21,21221,-5586,-16300
2016-07-11,71800.0,72000.0,74163.0,19.43,-7252,-20655,27411
2016-07-12,72400.0,71600.0,54250.0,19.32,17450,-21442,4130
2016-07-13,72200.0,73900.0,143259.0,19.94,-31437,-17792,48622
2016-07-14,73900.0,72200.0,113381.0,19.48,60189,-46050,-14259
2016-07-15,72000.0,71100.0,116966.0,19.19,45173,-49397,4328
2016-07-18,70800.0,71400.0,57135.0,19.27,5013,-17879,11252
2016-07-19,71700.0,70700.0,75473.0,19.08,34434,-26791,-10005
2016-07-20,70800.0,70700.0,79202.0,19.08,24265,-31471,5658
2016-07-21,71300.0,70200.0,83612.0,18.94,21434,-24285,743
2016-07-22,70300.0,71300.0,94723.0,19.24,27450,-18374,-7179
2016-07-25,71000.0,70100.0,133992.0,18.92,59655,-40303,-22125
2016-07-26,70000.0,69400.0,153831.0,18.73,50221,-43721,-2010
2016-07-27,69300.0,68500.0,150018.0,18.48,33578,-47339,14118
2016-07-28,68400.0,67000.0,254697.0,18.08,46372,-82619,40507
2016-07-29,66800.0,66800.0,158778.0,18.02,72710,-95957,22842
2016-08-01,66900.0,64500.0,260878.0,17.4,67692,-55013,-13042
2016-08-02,64100.0,65800.0,153138.0,17.76,4007,-20877,16827
2016-08-03,65100.0,67700.0,210622.0,18.27,-29661,12055,17400
2016-08-04,67900.0,67100.0,94731.0,18.11,27550,-24918,-3361
2016-08-05,67400.0,65900.0,126456.0,17.78,14021,-27713,13876
2016-08-08,66200.0,66400.0,80663.0,17.92,-2133,-10394,9635
2016-08-09,66400.0,66900.0,66729.0,18.05,4070,-15301,11007
2016-08-10,66600.0,67300.0,121541.0,18.16,33694,-33604,-766
2016-08-11,68100.0,68500.0,146476.0,18.48,21339,8308,-31713
2016-08-12,69000.0,69200.0,142205.0,18.67,-18339,22825,-5044
2016-08-16,69800.0,70100.0,208523.0,18.92,-4396,14690,-9056
2016-08-17,70100.0,69100.0,95884.0,18.65,10300,-10134,123
2016-08-18,69000.0,69700.0,107792.0,18.81,-18328,-7861,23908
2016-08-19,69500.0,69000.0,127400.0,18.62,-7843,-19908,27684
2016-08-22,68800.0,68000.0,90322.0,18.35,26834,-33530,11649
2016-08-23,67600.0,68000.0,145394.0,18.35,52386,-78829,32464
2016-08-24,68700.0,68600.0,81781.0,18.51,21485,-31976,9282
2016-08-25,67900.0,66500.0,174129.0,17.94,86709,-52727,-29288
2016-08-26,66800.0,67200.0,102591.0,18.13,-8378,-38138,46868
2016-08-29,67100.0,64800.0,151582.0,17.49,70370,-62845,-7991
2016-08-30,65000.0,65200.0,92009.0,17.59,9158,-36364,24675
2016-08-31,65000.0,66000.0,113608.0,17.81,12079,-29077,23298
2016-09-01,65900.0,64800.0,128068.0,17.49,57497,-23976,-39373
2016-09-02,65300.0,65400.0,101253.0,17.65,5507,6921,-15297
2016-09-05,66000.0,66300.0,78112.0,17.89,5254,-5891,-2643
2016-09-06,66400.0,66900.0,77551.0,18.05,3041,8,-1321
2016-09-07,66500.0,66600.0,79782.0,17.97,15167,-24910,4070
2016-09-08,66600.0,65600.0,88619.0,17.7,10766,-20268,-1119
2016-09-09,65500.0,65700.0,60402.0,17.73,4466,-12099,7370
2016-09-12,64800.0,64100.0,108494.0,17.3,54549,-3399,-50275
2016-09-13,64500.0,63000.0,113719.0,17.0,41895,-27208,-14810
2016-09-19,62300.0,63200.0,58394.0,17.05,21526,-19118,-3420
2016-09-20,63400.0,65900.0,163764.0,17.78,-21981,34382,-13855
2016-09-21,65700.0,66100.0,76209.0,17.84,4505,14693,-19842
2016-09-22,66500.0,66400.0,78098.0,17.92,-2397,10535,-8744
2016-09-23,67100.0,67000.0,74598.0,18.08,-16338,26073,-8483
2016-09-26,67200.0,66000.0,60034.0,17.81,-4915,976,847
2016-09-27,66400.0,66400.0,57703.0,17.92,9895,3387,-12892
2016-09-28,66300.0,65600.0,63458.0,17.7,7733,-28636,18243
2016-09-29,65900.0,68000.0,134780.0,18.35,-64186,51170,13265
2016-09-30,67900.0,67600.0,130113.0,18.24,13278,-6528,-6782
2016-10-04,67200.0,66300.0,72055.0,17.89,21321,-5511,-16140
2016-10-05,66100.0,66500.0,69760.0,17.94,2929,1082,-1595
2016-10-06,66300.0,64900.0,109598.0,17.51,26575,-18216,-7526
2016-10-07,64500.0,64400.0,60021.0,17.38,1424,-4914,3457
2016-10-10,64800.0,64500.0,86259.0,17.4,7525,-3205,-4520
2016-10-11,64600.0,64400.0,64321.0,17.38,12137,-12538,267
2016-10-12,65000.0,64100.0,70026.0,17.3,13562,-11645,-3012
2016-10-13,64100.0,62800.0,113497.0,16.95,39707,-43768,127
2016-10-14,62800.0,63000.0,73749.0,17.0,11906,-27085,14179
2016-10-17,63000.0,62200.0,101774.0,16.78,44528,-31271,-12569
2016-10-18,62200.0,62800.0,112539.0,16.95,13314,-30837,16722
2016-10-19,62800.0,62700.0,83763.0,16.92,18219,-26678,8181
2016-10-20,62700.0,63100.0,68438.0,17.03,9412,-8954,-458
2016-10-21,63300.0,63100.0,73488.0,17.03,-4340,4991,-620
2016-10-24,63100.0,62900.0,60073.0,16.97,5406,-5493,571
2016-10-25,62500.0,62000.0,149872.0,16.73,24312,-23291,-1176
2016-10-26,62000.0,60800.0,113313.0,16.41,10361,-20683,13855
2016-10-27,60700.0,61900.0,69985.0,16.7,-17498,-548,17546
2016-10-28,62000.0,61200.0,84491.0,16.51,-9992,16637,-7175
2016-10-31,60800.0,59800.0,155979.0,16.14,9210,-2345,-7682
2016-11-01,59500.0,58200.0,156455.0,15.7,54976,-42764,-14426
2016-11-02,57500.0,55400.0,250686.0,14.95,27305,-69261,36138
2016-11-03,55100.0,58400.0,211779.0,15.76,-21317,-25494,46535
2016-11-04,58000.0,57500.0,72473.0,15.52,26915,-11331,-15584
2016-11-07,57900.0,57800.0,85960.0,15.6,6801,792,-6799
2016-11-08,58200.0,59500.0,102953.0,16.06,-7623,1381,6842
2016-11-09,59800.0,57700.0,220959.0,15.57,-20973,2502,19512
2016-11-10,59000.0,60100.0,154690.0,16.22,1446,-9006,7687
2016-11-11,59600.0,59500.0,130814.0,16.06,-2889,13376,-10375
2016-11-14,60500.0,59600.0,105968.0,16.08,12831,-6820,-6027
2016-11-15,59800.0,61200.0,146836.0,16.51,-19792,2309,17386
2016-11-16,61900.0,63300.0,200149.0,17.08,-51018,83346,-31934
2016-11-17,63300.0,61900.0,130437.0,16.7,19965,7577,-26526
2016-11-18,61900.0,61700.0,66150.0,16.65,6405,-7361,845
2016-11-21,61800.0,60900.0,62775.0,16.43,-7814,347,7219
2016-11-22,60800.0,62000.0,60829.0,16.73,-5514,-4212,9669
2016-11-23,61500.0,61700.0,121921.0,16.65,-36140,44982,-10497
2016-11-24,61700.0,61400.0,63501.0,16.57,-15543,29692,-14649
2016-11-25,61200.0,62100.0,75702.0,16.76,-21800,29038,-7074
2016-11-28,62100.0,61900.0,85394.0,16.7,-5807,18105,-14095
2016-11-29,61500.0,62700.0,80223.0,16.92,-22119,33308,-11368
2016-11-30,63200.0,61700.0,74526.0,16.65,6351,6743,-14090
2016-12-01,62000.0,61600.0,80078.0,16.62,-7733,-20907,28057
2016-12-02,61500.0,59900.0,118853.0,16.16,10390,-14027,2697
2016-12-05,59200.0,60300.0,78021.0,16.27,-12408,462,13176
2016-12-06,60100.0,61100.0,78526.0,16.49,-22759,21417,939
2016-12-07,61400.0,61000.0,64670.0,16.46,-5266,3333,1436
2016-12-08,61900.0,64700.0,284645.0,17.46,-134169,107391,25775
2016-12-09,64600.0,63600.0,89367.0,17.16,8812,24778,-34538
2016-12-12,64400.0,67800.0,231370.0,18.29,-104961,67989,37008
2016-12-13,67800.0,67900.0,107258.0,18.32,-33497,36888,-1699
2016-12-14,68300.0,66900.0,96080.0,18.05,-7089,8016,957
2016-12-15,66600.0,67900.0,89373.0,18.32,-39431,28305,10255
2016-12-16,67900.0,67200.0,73017.0,18.13,15219,-12206,-2465
2016-12-19,68000.0,67000.0,59553.0,18.08,-1738,-1183,4370
2016-12-20,67500.0,66100.0,114887.0,17.84,-15650,-8086,23193
2016-12-21,66600.0,67400.0,97780.0,18.19,-36576,25430,11461
2016-12-22,67400.0,67200.0,53942.0,18.13,-11535,13690,-2129
2016-12-23,67700.0,66800.0,73587.0,18.02,-11817,21769,-11082
2016-12-26,66900.0,65600.0,103313.0,17.7,-1221,3696,-5063
2016-12-27,66000.0,67000.0,140843.0,18.08,-26316,29245,16694
2016-12-28,66700.0,66900.0,92867.0,18.05,14060,4027,-19563
2016-12-29,66300.0,67000.0,102062.0,18.08,3548,10497,-13989
2017-01-02,67300.0,68100.0,92503.0,13.81,4199,7091,-11245
2017-01-03,68300.0,68100.0,102818.0,13.81,8474,14757,-23550
2017-01-04,68100.0,68000.0,82212.0,13.79,-5225,17292,-15070
2017-01-05,68200.0,67500.0,75272.0,13.68,12831,-12783,1557
2017-01-06,67500.0,67300.0,65070.0,13.64,2113,-11643,5319
2017-01-09,67400.0,66100.0,102519.0,13.4,3799,-11555,10939
2017-01-10,66100.0,65800.0,116486.0,13.34,13342,-13065,1123
2017-01-11,66700.0,65500.0,157444.0,13.28,28312,-14261,-14149
2017-01-12,65800.0,64300.0,175743.0,13.04,38401,-34867,-3254
2017-01-13,64600.0,65400.0,120066.0,13.26,-3387,-11446,14749
2017-01-16,65000.0,64000.0,85861.0,12.97,21174,1182,-23373
2017-01-17,63700.0,63600.0,73888.0,12.89,14339,-10201,-4939
2017-01-18,63300.0,62600.0,111877.0,12.69,24336,-7952,-16045
2017-01-19,62900.0,62100.0,91787.0,12.59,19464,-19614,12
2017-01-20,61800.0,61200.0,136982.0,12.41,31108,-36903,4374
2017-01-23,61000.0,61400.0,128294.0,12.45,12100,-12686,-481
2017-01-24,61100.0,60000.0,188671.0,12.16,67322,-77288,9830
2017-01-25,60200.0,59000.0,116761.0,11.96,41191,-62889,20301
2017-01-26,59200.0,58400.0,187462.0,11.84,54079,-25850,-29337
2017-01-31,59100.0,59400.0,179938.0,12.04,28159,35573,-67105
2017-02-01,59500.0,59600.0,165880.0,12.08,73659,-7881,-68371
2017-02-02,59800.0,60800.0,220823.0,12.33,360,4079,-7257
2017-02-03,61200.0,59800.0,101061.0,12.12,34138,-1268,-33454
2017-02-06,60400.0,60200.0,126047.0,12.2,25508,-14494,-9940
2017-02-07,59900.0,60200.0,73324.0,12.2,19324,-10942,-8390
2017-02-08,60800.0,60000.0,161663.0,12.16,21642,-569,-24325
2017-02-09,60000.0,59400.0,157554.0,12.04,58543,-65838,4888
2017-02-10,59900.0,59100.0,142140.0,11.98,50627,-46063,-6304
2017-02-13,59300.0,60200.0,133190.0,12.2,-3291,-14429,15942
2017-02-14,60600.0,59500.0,135161.0,12.06,45664,-40549,-7065
2017-02-15,59700.0,61300.0,169686.0,12.43,-29977,-2180,32272
2017-02-16,61500.0,59900.0,155896.0,12.14,76951,-31957,-44762
2017-02-17,59700.0,60000.0,69136.0,12.16,4544,-7688,2482
2017-02-20,60000.0,59700.0,80353.0,12.1,18430,-310,-18134
2017-02-21,60800.0,63800.0,536040.0,12.93,-140739,95928,45777
2017-02-22,64100.0,63100.0,208708.0,12.79,56955,11763,-69166
2017-02-23,63100.0,64100.0,238133.0,13.0,-10158,34086,-26830
2017-02-24,64000.0,63400.0,158824.0,12.85,29629,7016,-38290
2017-02-27,63400.0,64000.0,127763.0,12.97,-91,32104,-32286
2017-02-28,65000.0,64700.0,338175.0,13.12,-64100,127830,-59792
2017-03-02,65100.0,63900.0,153016.0,12.95,20684,3832,-24927
2017-03-03,63400.0,63900.0,115800.0,12.95,-12469,3169,7927
2017-03-06,63500.0,63700.0,95133.0,12.91,3675,22641,-25042
2017-03-07,64300.0,64700.0,195893.0,13.12,-63764,81774,-15974
2017-03-08,64800.0,63700.0,128376.0,12.91,34105,-4697,-29357
2017-03-09,63400.0,63700.0,99621.0,12.91,-15342,5646,9891
2017-03-10,63800.0,63100.0,146016.0,12.79,21754,-17040,-4827
2017-03-13,63200.0,61700.0,204754.0,12.51,71133,-57316,-13924
2017-03-14,61800.0,61200.0,127811.0,12.41,22791,-24280,1184
2017-03-15,61100.0,60800.0,102972.0,12.33,28450,-24102,-4930
2017-03-16,61400.0,62200.0,114519.0,12.61,-1702,-2580,4262
2017-03-17,62500.0,61500.0,116808.0,12.47,19087,8732,-27804
2017-03-20,61600.0,62100.0,82712.0,12.59,-10608,15418,-4716
2017-03-21,62500.0,62500.0,115128.0,12.67,35735,2721,-40883
2017-03-22,62300.0,63500.0,169534.0,12.87,-29712,48205,-17928
2017-03-23,63700.0,65100.0,195932.0,13.2,-30268,50264,-26209
2017-03-24,65100.0,64400.0,113734.0,13.06,3567,25963,-30517
2017-03-27,64700.0,65000.0,104940.0,13.18,-33413,36717,-5593
2017-03-28,65100.0,64800.0,105326.0,13.14,-19475,29808,-7720
2017-03-29,65100.0,64300.0,94667.0,13.04,-15223,5324,11761
2017-03-30,64300.0,65000.0,94424.0,13.18,-16806,16559,412
2017-03-31,64800.0,64900.0,92224.0,13.16,-7795,3532,3673
2017-04-03,64600.0,66600.0,203773.0,13.5,-74974,75884,1348
2017-04-04,66800.0,66300.0,101390.0,13.44,5495,16185,-21919
2017-04-05,66300.0,65900.0,196883.0,13.36,7337,18228,-26261
2017-04-06,65300.0,65800.0,70203.0,13.34,-12766,11645,3270
2017-04-07,66200.0,64900.0,222139.0,13.16,73114,-71527,-1767
2017-04-10,64500.0,64400.0,203742.0,13.06,-14437,21075,-7097
2017-04-11,64100.0,63800.0,88912.0,12.93,-1318,-7339,8182
2017-04-12,64000.0,64400.0,69097.0,13.06,-11020,5363,5784
2017-04-13,64400.0,65300.0,97917.0,13.24,-15879,7592,6337
2017-04-14,64600.0,63200.0,170186.0,12.81,79769,-68772,-12499
2017-04-17,63700.0,63600.0,176232.0,12.89,-6394,18860,-11549
2017-04-18,63700.0,63300.0,109970.0,12.83,18660,-21453,1214
2017-04-19,63000.0,63000.0,87343.0,12.77,14080,-19461,1350
2017-04-20,63100.0,63100.0,108659.0,12.79,22267,-27934,5601
2017-04-21,63200.0,63100.0,101148.0,12.79,20588,-27479,6221
2017-04-24,63700.0,62800.0,109296.0,12.73,29571,-29675,-640
2017-04-25,62900.0,62700.0,98564.0,12.71,40979,-30251,-8121
2017-04-26,62900.0,63800.0,142653.0,12.93,-18074,424,17435
2017-04-27,63600.0,64000.0,103582.0,12.97,11100,-1685,-11490
2017-04-28,63800.0,63000.0,158709.0,12.77,39201,-5630,-34545
2017-05-02,63000.0,62100.0,158367.0,12.59,29403,-19723,-10819
2017-05-04,62000.0,62500.0,72600.0,12.67,-33,-11554,10888
2017-05-08,62600.0,63300.0,107907.0,12.83,-1073,-824,-267
2017-05-10,63700.0,62800.0,133368.0,12.73,6311,8014,-11995
2017-05-11,63100.0,63600.0,102726.0,12.89,-689,-1256,2872
2017-05-12,63600.0,64600.0,289498.0,13.1,6601,-17873,13692
2017-05-15,64500.0,63900.0,140070.0,12.95,-1936,3928,-4452
2017-05-16,63900.0,65400.0,242832.0,13.26,-31974,29076,4765
2017-05-17,65400.0,64700.0,144318.0,13.12,51225,-37039,-15336
2017-05-18,63900.0,63800.0,171070.0,12.93,63210,-53507,-9295
2017-05-19,63800.0,64300.0,119247.0,13.04,29215,-14174,-24284
2017-05-22,64200.0,65500.0,191613.0,13.28,-27867,11344,10388
2017-05-23,65600.0,65700.0,160394.0,13.32,-13972,8167,3097
2017-05-24,65900.0,70200.0,947317.0,14.23,-272846,221664,73314
2017-05-25,70100.0,71100.0,511249.0,14.41,-37486,33463,14228
2017-05-26,71300.0,71200.0,227432.0,14.43,-37151,28166,10049
2017-05-29,71200.0,70400.0,363235.0,14.27,3126,5655,-2924
2017-05-30,70200.0,71000.0,227913.0,14.39,-40619,2181,36905
2017-05-31,71200.0,71700.0,299528.0,14.54,-13789,19125,-6436
2017-06-01,72000.0,71700.0,162343.0,14.54,25199,17000,-41452
2017-06-02,72000.0,72700.0,219740.0,14.74,44788,21508,-66630
2017-06-05,72500.0,71800.0,218503.0,14.56,24436,36689,-73210
2017-06-07,71100.0,73400.0,340159.0,14.88,-8382,10313,-17067
2017-06-08,73100.0,75500.0,530743.0,15.31,-17198,76693,-74754
2017-06-09,76500.0,77400.0,584491.0,15.69,-110697,109961,-362
2017-06-12,77200.0,76300.0,296515.0,15.47,-9842,9323,2208
2017-06-13,76400.0,76000.0,238063.0,15.41,-13079,22300,-8411
2017-06-14,76700.0,75100.0,171979.0,15.23,-18793,5735,5877
2017-06-15,75200.0,76500.0,269646.0,15.51,-4014,-5533,7946
2017-06-16,76800.0,75900.0,274564.0,15.39,5122,37490,-40520
2017-06-19,77000.0,79500.0,588079.0,16.12,-108796,135944,-17236
2017-06-20,79600.0,78700.0,266251.0,15.95,-4640,69856,-65314
2017-06-21,79100.0,79000.0,497988.0,16.02,80235,-17973,-58619
2017-06-22,80900.0,73700.0,1702365.0,14.94,276333,-264590,9675
2017-06-23,76500.0,77100.0,2213256.0,15.63,-17717,390063,141845
2017-06-26,78100.0,76000.0,279248.0,15.41,13625,5678,-18265
2017-06-27,75500.0,74500.0,385448.0,15.1,3869,-55255,50483
2017-06-28,74300.0,74300.0,180310.0,15.06,-31752,-8191,38148
2017-06-29,75200.0,73800.0,155072.0,14.96,-3504,-16099,18262
2017-06-30,73500.0,73600.0,320669.0,14.92,-8136,-50123,55801
2017-07-03,74000.0,73100.0,131748.0,14.82,13533,-7198,-9126
2017-07-04,72700.0,71900.0,238367.0,14.58,67,-31880,38076
2017-07-05,72100.0,71800.0,154316.0,14.56,22204,548,-17753
2017-07-06,72000.0,71200.0,199428.0,14.43,39010,-24270,-17904
2017-07-07,71000.0,71200.0,118576.0,14.43,9315,-9108,922
2017-07-10,71300.0,68700.0,412181.0,13.93,67769,-15030,-35533
2017-07-11,68900.0,70000.0,187967.0,14.19,-36160,15707,18470
2017-07-12,70300.0,69800.0,120011.0,14.15,10115,3056,-13626
2017-07-13,69900.0,69400.0,222968.0,14.07,8212,-16319,10027
2017-07-14,69600.0,67500.0,414021.0,13.68,134638,-40332,-91627
2017-07-17,67800.0,68900.0,170774.0,13.97,-18572,3014,14256
2017-07-18,69200.0,68300.0,113236.0,13.85,-7662,-12421,19840
2017-07-19,68300.0,68500.0,119070.0,13.89,19697,-27985,7485
2017-07-20,69100.0,68500.0,165922.0,13.89,26883,-33477,-6895
2017-07-21,68500.0,70300.0,280869.0,14.25,-14810,33060,-15226
2017-07-24,70400.0,70000.0,108970.0,14.19,3691,13956,-20000
2017-07-25,70200.0,69400.0,146002.0,14.07,6450,-3593,-1368
2017-07-26,70200.0,69800.0,110062.0,14.15,-6307,-9279,16941
2017-07-27,69800.0,69300.0,95536.0,14.05,-4389,-10388,5101
2017-07-28,68800.0,67700.0,222136.0,13.72,1444,-46970,38819
2017-07-31,67500.0,68500.0,84431.0,13.89,-22752,-333,21746
2017-08-01,68500.0,70000.0,177405.0,14.19,-33746,20784,14896
2017-08-02,70100.0,69800.0,102419.0,14.15,30768,-15976,-16337
2017-08-03,69400.0,69200.0,144559.0,14.03,-16474,598,-3487
2017-08-04,68900.0,68500.0,96413.0,13.89,18674,-12013,-7131
2017-08-07,68600.0,68700.0,99525.0,13.93,18107,-22178,4176
2017-08-08,68900.0,69000.0,55666.0,13.99,6561,-5777,2255
2017-08-09,68400.0,67800.0,91096.0,13.75,-296,499,547
2017-08-10,67500.0,68300.0,119485.0,13.85,3085,-10639,2324
2017-08-11,67200.0,65700.0,246116.0,13.32,41804,-43703,290
2017-08-14,66300.0,66300.0,80680.0,13.44,-10787,-3351,14139
2017-08-16,66700.0,65500.0,148792.0,13.28,32184,-39376,7681
2017-08-17,65700.0,66800.0,128029.0,13.54,-16183,-12139,28765
2017-08-18,66100.0,67900.0,146994.0,13.77,-25575,30596,-4278
2017-08-21,67900.0,66600.0,110625.0,13.5,52151,-40870,-11282
2017-08-22,67200.0,66400.0,151820.0,13.46,66328,-66421,-3283
2017-08-23,67000.0,66200.0,92254.0,13.42,33952,-22142,-12251
2017-08-24,66200.0,66100.0,71687.0,13.4,23056,-10640,-12319
2017-08-25,66300.0,68200.0,180586.0,13.83,-62257,79922,-18133
2017-08-28,68300.0,69200.0,209209.0,14.03,-24663,26138,-3662
2017-08-29,69000.0,69400.0,110569.0,14.07,12674,4693,-17870
2017-08-30,69400.0,69000.0,75943.0,13.99,16387,-13711,-2500
2017-08-31,68700.0,68400.0,122837.0,13.87,4866,-23392,14863
2017-09-01,68400.0,69900.0,168108.0,14.17,-19941,25503,-7311
2017-09-04,68100.0,68500.0,121302.0,13.89,-9593,2956,7542
2017-09-05,68700.0,67400.0,107789.0,13.66,13039,1480,-14216
2017-09-06,67700.0,67300.0,65153.0,13.64,4706,1399,-8906
2017-09-07,67300.0,68000.0,101162.0,13.79,8744,-637,-8389
2017-09-08,68000.0,68100.0,70079.0,13.81,-16579,20403,-4275
2017-09-11,68800.0,69300.0,165789.0,14.05,-3311,15392,-11006
2017-09-12,69300.0,70600.0,236271.0,14.31,12214,-28805,19054
2017-09-13,71000.0,69500.0,108404.0,14.09,13730,-7390,-6597
2017-09-14,70200.0,70700.0,167932.0,14.33,23231,-14680,-10734
2017-09-15,70700.0,70200.0,159364.0,14.23,13370,7999,-23795
2017-09-18,69500.0,68700.0,181638.0,13.93,7374,-21558,21192
2017-09-19,68700.0,69200.0,108118.0,14.03,-2196,1205,880
2017-09-20,69300.0,70100.0,197258.0,14.21,-32199,25739,5244
2017-09-21,70500.0,68500.0,175858.0,13.89,42329,-24728,-21055
2017-09-22,68500.0,66100.0,264002.0,13.4,49661,-36427,-18688
2017-09-25,66000.0,64500.0,214167.0,13.08,29037,-33909,4023
2017-09-26,63900.0,65000.0,172216.0,13.18,34156,-48535,17447
2017-09-27,64500.0,64000.0,147953.0,12.97,56120,-52637,-2942
2017-09-28,63800.0,64200.0,194923.0,13.02,64998,-61501,-5418
2017-09-29,64500.0,65300.0,104662.0,13.24,-6719,5370,765
2017-10-10,69000.0,67500.0,271601.0,13.68,16397,-5597,-10285
2017-10-11,67900.0,67500.0,95438.0,13.68,10001,-14354,3958
2017-10-12,67300.0,67800.0,100261.0,13.75,-4406,-866,5580
2017-10-13,67800.0,67600.0,112280.0,13.7,-7749,5235,-176
2017-10-16,67800.0,69500.0,215337.0,14.09,-52699,46865,18524
2017-10-17,69700.0,71200.0,311690.0,14.43,-59803,41109,15810
2017-10-18,71300.0,71100.0,222963.0,14.41,-15537,14233,4387
2017-10-19,71900.0,70200.0,309626.0,14.23,-32363,18638,21389
2017-10-20,70100.0,70300.0,178402.0,14.25,7703,-27939,19451
2017-10-23,70300.0,69600.0,183121.0,14.11,-3587,-12001,13635
2017-10-24,69600.0,71300.0,197649.0,14.45,-40700,13051,31284
2017-10-25,71700.0,73900.0,551143.0,14.98,-125918,50765,98118
2017-10-26,74100.0,74800.0,424211.0,15.16,-154600,127498,30532
2017-10-27,74800.0,75000.0,196543.0,15.2,-43239,38835,11185
2017-10-30,75100.0,75100.0,213487.0,15.23,-35247,52620,-10581
2017-10-31,74800.0,73900.0,222021.0,14.98,-21381,14635,20334
2017-11-01,73700.0,73900.0,231301.0,14.98,32508,-43609,13877
2017-11-02,74000.0,74400.0,108505.0,15.08,-11957,6609,12082
2017-11-03,74300.0,74600.0,152009.0,15.12,-23260,28943,-2266
2017-11-06,74600.0,73800.0,190489.0,14.96,29436,-69043,35275
2017-11-07,74200.0,76900.0,466986.0,15.59,-145227,81478,76919
2017-11-08,77300.0,77300.0,232905.0,15.67,-1694,24780,-24034
2017-11-09,77500.0,77500.0,214853.0,15.71,-45186,23745,17311
2017-11-10,77700.0,78000.0,156456.0,15.81,-25160,32722,-7808
2017-11-13,78000.0,77500.0,150438.0,15.71,18531,-4312,-14590
2017-11-14,77500.0,76100.0,310927.0,15.43,-11676,22877,-8446
2017-11-15,75400.0,77900.0,241583.0,15.79,-57678,51218,9837
2017-11-16,78000.0,79900.0,278956.0,16.2,-64998,42233,21072
2017-11-17,79900.0,79800.0,245562.0,16.18,16157,-179,14656
2017-11-20,79900.0,80200.0,191620.0,16.26,-24037,28072,-1693
2017-11-21,80000.0,80000.0,132150.0,16.22,-12997,17027,-6684
2017-11-22,80000.0,79100.0,185876.0,16.04,732,2673,-5361
2017-11-23,79200.0,81200.0,321938.0,16.46,-72296,39433,32819
2017-11-24,81200.0,83800.0,467435.0,16.99,-11441,41632,-39396
