Symbol,한솔케미칼_시가(원),한솔케미칼_종가(원),한솔케미칼_거래량(주),한솔케미칼_PER(IFRS-연결),한솔케미칼_순매수수량(개인)(주),한솔케미칼_순매수수량(기관계)(주),한솔케미칼_순매수수량(외국인계)(주)
2006-09-25,7200.0,7380.0,51480.0,6.74,-2220,2620,0
2006-09-26,7480.0,7460.0,60530.0,6.81,-25820,35860,-4700
2006-09-27,7420.0,7400.0,42560.0,6.76,6610,-10610,0
2006-09-28,7410.0,7480.0,19630.0,6.83,-113,4753,-1640
2006-09-29,7480.0,7410.0,23460.0,6.77,6930,-4710,-2220
2006-10-02,7410.0,7280.0,31640.0,6.65,17290,-17090,-200
2006-10-04,7280.0,7170.0,24411.0,6.55,-6660,6660,0
2006-10-09,7060.0,6930.0,28330.0,6.33,-5270,5270,0
2006-10-10,7060.0,6980.0,25851.0,6.38,-1580,6140,0
2006-10-11,6910.0,6900.0,42620.0,6.3,18400,-18400,0
2006-10-12,6810.0,6910.0,20490.0,6.31,900,-900,0
2006-10-13,6920.0,7160.0,14921.0,6.54,-6310,6310,0
2006-10-16,7160.0,7200.0,3680.0,6.58,-2810,2810,0
2006-10-17,7270.0,7090.0,17150.0,6.48,3810,-3800,-10
2006-10-18,7080.0,7060.0,35335.0,6.45,7870,-14250,6380
2006-10-19,7160.0,7090.0,17223.0,6.48,2207,-2207,0
2006-10-20,7080.0,7180.0,30890.0,6.56,-4830,-2100,5930
2006-10-23,7180.0,7100.0,29490.0,6.48,11890,-11890,0
2006-10-24,7200.0,7270.0,45400.0,6.64,1050,-1050,0
2006-10-25,7250.0,7240.0,24651.0,6.61,4801,-2481,0
2006-10-26,7250.0,7200.0,31930.0,6.58,5730,-5730,0
2006-10-27,7200.0,7180.0,46100.0,6.56,8040,-8040,0
2006-10-30,7150.0,7190.0,15156.0,6.57,-1930,1930,0
2006-10-31,7130.0,7200.0,3560.0,6.58,290,-290,0
2006-11-01,7270.0,7250.0,83712.0,6.62,52791,-61901,0
2006-11-02,7250.0,7270.0,41920.0,6.64,20720,-16720,0
2006-11-03,7260.0,7260.0,119698.0,6.63,56970,-51620,0
2006-11-06,7200.0,7750.0,571603.0,7.08,91640,-66700,0
2006-11-07,7800.0,7990.0,319017.0,7.3,32410,-44260,-150
2006-11-08,7950.0,8050.0,147173.0,7.35,6390,1820,0
2006-11-09,8110.0,8190.0,131527.0,7.48,-41370,16080,-10000
2006-11-10,8190.0,8010.0,92077.0,7.32,-26917,9727,-2140
2006-11-13,8020.0,8180.0,80330.0,7.47,-35180,24180,-14000
2006-11-14,8240.0,8190.0,36240.0,7.48,-7060,-970,-1190
2006-11-15,8140.0,8050.0,55626.0,7.35,-4870,8140,-3270
2006-11-16,8090.0,7880.0,30330.0,7.2,21900,-21900,0
2006-11-17,7880.0,7920.0,37583.0,7.23,14173,-14173,0
2006-11-20,7880.0,7920.0,23450.0,7.23,-130,-9870,0
2006-11-21,7940.0,7920.0,14090.0,7.23,910,-150,0
2006-11-22,7900.0,8040.0,66080.0,7.34,3150,-12210,1460
2006-11-23,8100.0,8200.0,75500.0,7.49,-12834,5694,2140
2006-11-24,8250.0,8290.0,33870.0,7.57,-4950,4950,0
2006-11-27,8220.0,8290.0,13630.0,7.57,-88,88,0
2006-11-28,8110.0,8200.0,12630.0,7.49,1180,-1260,0
2006-11-29,8310.0,8380.0,23690.0,7.65,-10880,10880,0
2006-11-30,8380.0,8420.0,35360.0,7.69,-7750,15450,-7700
2006-12-01,8470.0,8500.0,32608.0,7.76,-1800,4230,-2430
2006-12-04,8420.0,8350.0,28680.0,7.63,18800,-13800,-5000
2006-12-05,8290.0,8340.0,43600.0,7.62,-21330,21330,0
2006-12-06,8480.0,8200.0,38840.0,7.49,-1800,1800,0
2006-12-07,8150.0,8300.0,113410.0,7.58,-7410,-86690,96100
2006-12-08,8200.0,8130.0,17220.0,7.43,1960,-1960,0
2006-12-11,8190.0,8150.0,6060.0,7.44,0,0,0
2006-12-12,8050.0,8150.0,42969.0,7.44,-11140,11640,0
2006-12-13,8150.0,8150.0,29200.0,7.44,13620,-13620,0
2006-12-14,8150.0,8010.0,123190.0,7.32,40910,-67960,28820
2006-12-15,8100.0,8250.0,66660.0,7.54,7817,-5397,400
2006-12-18,8330.0,8250.0,85040.0,7.54,1670,-41390,39720
2006-12-19,8220.0,8170.0,22360.0,7.46,3570,-2330,-120
2006-12-20,8170.0,8170.0,35696.0,7.46,9896,-10206,310
2006-12-21,8170.0,8160.0,33072.0,7.45,6927,-7107,430
2006-12-22,8160.0,8200.0,60895.0,7.49,4600,-6710,1160
2006-12-26,8120.0,8160.0,62300.0,7.45,10339,-17879,7540
2006-12-27,8060.0,8000.0,60130.0,7.31,36020,-42280,-440
2006-12-28,7940.0,7900.0,39224.0,7.22,6130,-11530,0
2007-01-02,7900.0,7860.0,26639.0,7.83,9420,-9610,310
2007-01-03,7810.0,7780.0,42670.0,7.75,1130,-20820,19690
2007-01-04,7750.0,7800.0,32630.0,7.77,-17790,3770,13870
2007-01-05,7800.0,7720.0,29965.0,7.69,2676,-8806,6130
2007-01-08,7750.0,7690.0,10331.0,7.66,-3090,3090,0
2007-01-09,7700.0,7610.0,41400.0,7.58,-11220,-8880,20100
2007-01-10,7610.0,7590.0,16680.0,7.56,-6950,2450,0
2007-01-11,7720.0,7590.0,17260.0,7.56,2040,-2400,360
2007-01-12,7580.0,7700.0,32950.0,7.67,1230,-1400,170
2007-01-15,7900.0,7880.0,108752.0,7.85,38420,-38320,-100
2007-01-16,7940.0,7900.0,76040.0,7.87,55950,-55420,-530
2007-01-17,7820.0,7780.0,54460.0,7.75,36570,-34570,0
2007-01-18,7750.0,7800.0,32660.0,7.77,-908,588,320
2007-01-19,7810.0,7840.0,49846.0,7.81,-18460,-1970,20430
2007-01-22,7810.0,7860.0,85120.0,7.83,-21730,19680,2050
2007-01-23,7810.0,7550.0,86106.0,7.52,1970,-4300,2330
2007-01-24,7600.0,7730.0,40040.0,7.7,-13890,9970,-10
2007-01-25,7750.0,7820.0,46574.0,7.79,-9830,10670,-40
2007-01-26,7710.0,7810.0,44020.0,7.78,1360,-110,-50
2007-01-29,7810.0,7810.0,44350.0,7.78,3650,-7200,0
2007-01-30,7730.0,7900.0,11453.0,7.87,-2290,1880,410
2007-01-31,7950.0,8080.0,25860.0,8.05,-10470,-3040,15310
2007-02-01,8080.0,7970.0,26990.0,7.94,-2760,-3430,4690
2007-02-02,7930.0,7970.0,27850.0,7.94,12450,-13090,640
2007-02-05,7970.0,7930.0,49860.0,7.9,-710,1120,300
2007-02-06,7930.0,8080.0,53841.0,8.05,-11470,17870,800
2007-02-07,8130.0,8160.0,84420.0,8.13,400,-33700,25300
2007-02-08,8190.0,8120.0,26120.0,8.09,4740,-4620,-30
2007-02-09,8110.0,8070.0,44611.0,8.04,8600,-9190,590
2007-02-12,8030.0,8140.0,48900.0,8.11,2840,-2830,-10
2007-02-13,7960.0,8050.0,57600.0,8.02,13550,-13940,390
2007-02-14,8050.0,8000.0,110470.0,7.97,-2370,17970,180
2007-02-15,8030.0,7910.0,105500.0,7.88,47300,-42740,-1650
2007-02-16,7900.0,7680.0,108381.0,7.65,52311,-51451,5050
2007-02-20,7730.0,7720.0,52900.0,7.69,30920,-32550,20
2007-02-21,7750.0,7720.0,51150.0,7.69,29780,-30360,-20
2007-02-22,7700.0,7770.0,75710.0,7.74,16020,-14840,10130
2007-02-23,7820.0,7850.0,101919.0,7.82,34990,-32170,0
2007-02-26,7820.0,7880.0,50595.0,7.85,1220,-12510,1290
2007-02-27,7880.0,7850.0,42770.0,7.82,6443,-9713,780
2007-02-28,7430.0,7560.0,86803.0,7.53,24630,-22530,-2100
2007-03-02,7690.0,7520.0,44415.0,7.49,-3140,3140,0
2007-03-05,7200.0,7320.0,53365.0,7.29,315,-1805,10
2007-03-06,7290.0,7750.0,60240.0,7.72,-13330,13340,-10
2007-03-07,7750.0,7810.0,63342.0,7.78,-5330,6810,0
2007-03-08,7810.0,7880.0,37220.0,7.85,-5050,5000,50
2007-03-09,7850.0,7890.0,60790.0,7.86,20230,-11980,-50
2007-03-12,7990.0,7950.0,158080.0,7.92,56190,-62680,490
2007-03-13,7920.0,7980.0,69165.0,7.95,23390,-13870,1240
2007-03-14,7900.0,7860.0,85780.0,7.83,29000,-38520,3520
2007-03-15,7870.0,8090.0,74414.0,8.06,-2340,11920,2910
2007-03-16,8110.0,8400.0,231716.0,8.37,-86050,9520,17700
2007-03-19,8390.0,8800.0,244290.0,8.77,-61580,66840,-5260
2007-03-20,8800.0,9000.0,154490.0,8.97,-44490,-12210,-1300
2007-03-21,9000.0,8860.0,53630.0,8.83,11970,-1410,-9930
2007-03-22,8950.0,8800.0,19700.0,8.77,1560,-2000,420
2007-03-23,8800.0,8530.0,135990.0,8.5,11550,-16110,2130
2007-03-26,8660.0,8850.0,92838.0,8.82,16090,-13280,2190
2007-03-27,8840.0,8700.0,58640.0,8.67,1910,2820,5230
2007-03-28,8700.0,8690.0,54830.0,8.66,-12060,10030,2030
2007-03-29,8670.0,8730.0,25730.0,8.7,-220,-560,210
2007-03-30,8790.0,8650.0,51016.0,8.62,15150,-16740,1590
2007-04-02,8650.0,8980.0,90601.0,8.95,4169,-8549,3380
2007-04-03,8980.0,9070.0,78260.0,9.04,-180,1880,700
2007-04-04,9170.0,9000.0,54270.0,8.97,6450,-5410,-3470
2007-04-05,8960.0,9280.0,68500.0,9.24,-26580,18550,-770
2007-04-06,9290.0,9240.0,89750.0,9.2,33150,-29570,-3580
2007-04-09,9240.0,9070.0,42960.0,9.04,9510,-880,1770
2007-04-10,9070.0,9060.0,83430.0,9.03,230,5690,230
2007-04-11,9050.0,9060.0,115019.0,9.03,-7540,12860,-20390
2007-04-12,9050.0,9240.0,115600.0,9.2,-45570,67200,-25030
2007-04-13,9210.0,9160.0,93680.0,9.12,7670,20580,-26700
2007-04-16,9160.0,9390.0,85680.0,9.35,-30930,26270,3660
2007-04-17,9490.0,9590.0,77840.0,9.55,-33720,25940,-440
2007-04-18,9630.0,9520.0,149026.0,9.48,5013,6137,-31850
2007-04-19,9530.0,9300.0,56611.0,9.26,-2200,1750,-170
2007-04-20,9300.0,9510.0,74648.0,9.47,-6570,3750,4720
2007-04-23,9510.0,9470.0,60600.0,9.43,1310,-3960,5680
2007-04-24,9460.0,9440.0,76400.0,9.4,4370,16940,1800
2007-04-25,9380.0,9170.0,66020.0,9.13,4930,-4790,100
2007-04-26,9180.0,9130.0,84927.0,9.09,1260,-17530,16270
2007-04-27,9120.0,9140.0,37650.0,9.1,-14520,-340,14860
2007-04-30,9030.0,9130.0,27600.0,9.09,-7140,5900,1240
2007-05-02,9320.0,9140.0,31273.0,9.1,2023,-6143,4120
2007-05-03,9140.0,9190.0,26440.0,9.15,-6330,3590,2630
2007-05-04,9240.0,9290.0,55660.0,9.25,-2130,21460,-19330
2007-05-07,9330.0,9330.0,56590.0,9.29,-23790,28750,-4960
2007-05-08,9390.0,9410.0,352650.0,9.37,-287470,297110,-12020
2007-05-09,9500.0,10150.0,496522.0,10.11,-22214,9064,-96550
2007-05-10,10150.0,10200.0,181150.0,10.16,-28290,16440,3780
2007-05-11,9950.0,10000.0,112520.0,9.96,40350,70,-40250
2007-05-14,10200.0,10000.0,95030.0,9.96,11340,-17030,-2310
2007-05-15,9940.0,9400.0,141010.0,9.36,33290,-31190,-570
2007-05-16,9380.0,9500.0,75380.0,9.46,12370,13060,-25520
2007-05-17,9700.0,9740.0,100449.0,9.7,11260,8180,-28940
2007-05-18,9730.0,9430.0,172390.0,9.39,-5530,31360,-22740
2007-05-21,9390.0,9420.0,147890.0,9.38,-17080,-150,19620
2007-05-22,9490.0,9550.0,135374.0,9.51,-38900,35650,-330
2007-05-23,9660.0,9500.0,66570.0,9.46,-16660,3420,7240
2007-05-25,9350.0,9570.0,74010.0,9.53,-26660,-5370,32030
2007-05-28,9520.0,9690.0,99241.0,9.65,-6809,5119,2760
2007-05-29,9690.0,9690.0,146659.0,9.65,53340,-48120,680
2007-05-30,9810.0,9600.0,106190.0,9.56,37790,5780,-1170
2007-05-31,9600.0,9900.0,140870.0,9.86,-39960,29690,4970
2007-06-01,9900.0,9670.0,165710.0,9.63,13550,-3540,-8010
2007-06-04,9680.0,10300.0,440679.0,10.26,-84909,60169,-8260
2007-06-05,10300.0,10200.0,158510.0,10.16,12493,-18023,-1970
2007-06-07,10050.0,10900.0,285878.0,10.86,-11973,15153,-31230
2007-06-08,10700.0,10700.0,86950.0,10.66,-11610,16730,-4850
2007-06-11,10700.0,11000.0,187456.0,10.96,-8275,-4465,-8260
2007-06-12,11000.0,11000.0,105293.0,10.96,-22648,23538,-3890
2007-06-13,10850.0,10900.0,70740.0,10.86,-10450,11900,-1450
2007-06-14,10950.0,11100.0,123080.0,11.06,-35410,17620,70
2007-06-15,11300.0,11000.0,74926.0,10.96,-8360,6400,2960
2007-06-18,11100.0,11450.0,166643.0,11.41,-88937,72467,1470
2007-06-19,11450.0,11450.0,65710.0,11.41,-4540,1910,630
2007-06-20,11550.0,11450.0,104635.0,11.41,-13430,13180,-2750
2007-06-21,11450.0,11550.0,59746.0,11.51,-3590,-6240,-170
2007-06-22,11450.0,11100.0,141200.0,11.06,12760,8470,-28230
2007-06-25,10900.0,10950.0,68380.0,10.91,-27700,27440,260
2007-06-26,11100.0,10600.0,88215.0,10.56,-13458,13728,90
2007-06-27,10600.0,10400.0,30578.0,10.36,-11070,10270,800
2007-06-28,10450.0,10700.0,27351.0,10.66,-6740,2100,4640
2007-06-29,10600.0,10500.0,45010.0,10.46,-1890,1500,390
2007-07-02,10550.0,10450.0,74756.0,10.41,33540,110,-27650
2007-07-03,10700.0,10800.0,120992.0,10.76,7450,6480,1630
2007-07-04,10850.0,11650.0,317483.0,11.61,40060,1810,-39930
2007-07-05,11700.0,12000.0,289520.0,11.95,-34268,71238,-32520
2007-07-06,12000.0,12300.0,188896.0,12.25,-20960,27230,-4760
2007-07-09,12650.0,12300.0,189480.0,12.25,13400,-25470,70
2007-07-10,12250.0,12250.0,101688.0,12.2,-39224,42464,-3240
2007-07-11,11950.0,13000.0,303830.0,12.95,-3549,6249,-150
2007-07-12,13400.0,13100.0,154370.0,13.05,21490,-15070,-8880
2007-07-13,13150.0,13200.0,119735.0,13.15,-42065,12135,340
2007-07-16,13150.0,12850.0,96280.0,12.8,-27844,23244,2560
2007-07-18,12850.0,13350.0,267242.0,13.3,-13518,-26992,670
2007-07-19,13300.0,13850.0,263435.0,13.8,-47612,44092,-1630
2007-07-20,13850.0,13800.0,71258.0,13.75,480,18110,-100
2007-07-23,13700.0,14000.0,123159.0,13.95,-37651,39651,1960
2007-07-24,13950.0,13800.0,34658.0,13.75,4047,-2347,-2020
2007-07-25,13650.0,13800.0,95168.0,13.75,-35430,39380,3030
2007-07-26,14000.0,13800.0,134770.0,13.75,-3140,4620,270
2007-07-27,13500.0,13400.0,87740.0,13.35,-17827,11367,1880
2007-07-30,13300.0,13750.0,56990.0,13.7,-41670,38090,410
2007-07-31,13850.0,13800.0,84670.0,13.75,-17885,-1245,280
2007-08-01,13550.0,13000.0,88626.0,12.95,11800,-12310,2250
2007-08-02,12950.0,12900.0,84140.0,12.85,-22660,13700,6260
2007-08-03,12950.0,12950.0,70973.0,12.9,-27930,26710,1050
2007-08-06,12500.0,12900.0,137972.0,12.85,-13160,-10490,2830
2007-08-07,13200.0,12600.0,84950.0,12.55,18830,-24460,630
2007-08-08,12550.0,12600.0,59980.0,12.55,-11120,10290,830
2007-08-09,12800.0,13000.0,44440.0,12.95,-24106,5326,1080
2007-08-10,12700.0,12800.0,47650.0,12.75,-1800,9770,-250
2007-08-13,12850.0,12650.0,28902.0,12.6,-3310,11430,-1440
2007-08-14,12650.0,11900.0,123810.0,11.85,-26115,29535,-3420
2007-08-16,11400.0,10550.0,77412.0,10.51,-9252,3222,-410
2007-08-17,10550.0,10500.0,143245.0,10.46,-56202,17702,43500
2007-08-20,11150.0,11300.0,51590.0,11.26,7000,-40,2690
2007-08-21,11300.0,11300.0,25448.0,11.26,-3418,4848,-130
2007-08-22,11300.0,11400.0,35490.0,11.36,10600,-6060,1260
2007-08-23,11650.0,11250.0,58814.0,11.21,30191,-30831,1820
2007-08-24,11250.0,11200.0,19106.0,11.16,-2478,1548,1310
2007-08-27,11450.0,11200.0,66430.0,11.16,24860,-23350,3490
2007-08-28,11200.0,11350.0,40376.0,11.31,-15746,13326,2420
2007-08-29,11000.0,11750.0,58040.0,11.7,-22650,20180,1360
2007-08-30,11850.0,11850.0,56160.0,11.8,3960,-3670,-290
2007-08-31,11900.0,11950.0,66263.0,11.9,-22880,17960,350
2007-09-03,12000.0,11850.0,22765.0,11.8,-1550,-1960,3480
2007-09-04,11900.0,11750.0,36264.0,11.7,705,-1365,560
2007-09-05,11800.0,12300.0,320030.0,12.25,-41631,-17839,59850
2007-09-06,12350.0,12600.0,83710.0,12.55,14280,-13500,-880
2007-09-07,12500.0,12550.0,82900.0,12.5,20560,-26780,-970
2007-09-10,12100.0,12450.0,93600.0,12.4,-32610,20530,-4120
2007-09-11,12550.0,12500.0,22470.0,12.45,-6850,8090,-1240
2007-09-12,12600.0,12150.0,34390.0,12.1,-1640,5150,-770
2007-09-13,12150.0,12350.0,60130.0,12.3,-27270,26680,340
2007-09-14,12300.0,12150.0,87030.0,12.1,-7500,680,1820
2007-09-17,12450.0,13100.0,203570.0,13.05,17819,-19259,1240
2007-09-18,13000.0,12800.0,67920.0,12.75,14512,-19252,1740
2007-09-19,13100.0,13300.0,117780.0,13.25,-23260,21130,2880
2007-09-20,13100.0,12900.0,94210.0,12.85,30755,-36645,1030
2007-09-21,12950.0,12950.0,126685.0,12.9,6990,-17880,730
2007-09-27,12900.0,13150.0,76160.0,13.1,6400,-1450,1050
2007-09-28,12950.0,12800.0,67770.0,12.75,7170,9770,-1160
2007-10-01,12800.0,12850.0,34093.0,12.8,-4677,2007,2670
2007-10-02,13000.0,12650.0,105816.0,12.6,56426,-29596,-680
2007-10-04,12700.0,12600.0,70899.0,12.55,-7791,-7099,10260
2007-10-05,12700.0,12350.0,65120.0,12.3,-3990,3860,130
2007-10-08,12600.0,12000.0,72288.0,11.95,830,-1480,810
2007-10-09,11850.0,12150.0,62500.0,12.1,19190,-19530,680
2007-10-10,12100.0,11750.0,88120.0,11.7,38974,-54214,6440
2007-10-11,11850.0,11250.0,111330.0,11.21,74870,-63710,1300
2007-10-12,11050.0,10900.0,210972.0,10.86,130370,-136600,2370
2007-10-15,10950.0,11450.0,193610.0,11.41,43280,-67090,25970
2007-10-16,11400.0,9940.0,334700.0,9.9,191347,-214137,21110
2007-10-17,10150.0,9800.0,153407.0,9.76,50940,-53850,2710
2007-10-18,9900.0,10200.0,103876.0,10.16,15690,-31040,15350
2007-10-19,10400.0,10600.0,95210.0,10.56,24100,-4510,-1470
2007-10-22,10000.0,10000.0,84340.0,9.96,19930,-21640,-3670
2007-10-23,10150.0,9980.0,116903.0,9.94,76900,-77510,610
2007-10-24,10000.0,9700.0,87340.0,9.66,25660,-21430,-6230
2007-10-25,9900.0,9700.0,101760.0,9.66,19880,-18170,-1090
2007-10-26,9650.0,9740.0,67990.0,9.7,2900,7980,7320
2007-10-29,9900.0,9960.0,91620.0,9.92,44640,-50650,6010
2007-10-30,10100.0,9950.0,64208.0,9.91,28,-1268,1240
2007-10-31,9940.0,10150.0,39190.0,10.11,2340,-2760,420
2007-11-01,10300.0,10250.0,120069.0,10.21,-3251,-8119,1300
2007-11-02,9920.0,10000.0,68000.0,9.96,13240,-20390,7550
2007-11-05,10100.0,9840.0,52014.0,9.8,13350,-10230,-3120
2007-11-06,9840.0,9960.0,33226.0,9.92,-4750,470,1280
2007-11-07,10000.0,9740.0,88500.0,9.7,10298,-24648,4350
2007-11-08,9740.0,9310.0,69518.0,9.27,33650,-37150,3900
2007-11-09,9450.0,9200.0,58262.0,9.16,9090,-15260,4370
2007-11-12,9090.0,9080.0,117240.0,9.04,-21409,-1040,29960
2007-11-13,9200.0,9590.0,92181.0,9.55,-13750,12400,-3950
2007-11-14,9860.0,9720.0,67940.0,9.68,-7320,14640,-7320
2007-11-15,9720.0,9690.0,28530.0,9.65,4420,6470,-1350
2007-11-16,9690.0,9600.0,17690.0,9.56,1770,350,-4120
2007-11-19,9680.0,9470.0,30590.0,9.43,8453,-3384,310
2007-11-20,9400.0,9360.0,22131.0,9.32,-1560,5460,-3900
2007-11-21,9590.0,9120.0,35199.0,9.08,13220,-12330,-890
2007-11-22,8850.0,8900.0,50230.0,8.87,5105,15095,-820
2007-11-23,8900.0,8770.0,78805.0,8.74,27160,-10310,-2830
2007-11-26,8660.0,9150.0,49066.0,9.11,-26780,18310,8470
2007-11-27,8830.0,8950.0,6606.0,8.92,-380,0,380
2007-11-28,8960.0,8950.0,28587.0,8.92,10740,-11160,420
2007-11-29,9000.0,8950.0,58353.0,8.92,11981,-4841,-620
2007-11-30,8910.0,8940.0,39780.0,8.91,8740,-9540,800
2007-12-03,8970.0,8880.0,88420.0,8.85,-16990,13980,3010
2007-12-04,8880.0,8850.0,55690.0,8.82,-4870,10510,2510
2007-12-05,8850.0,9050.0,53712.0,9.02,-20515,11705,8810
2007-12-06,9100.0,9180.0,64221.0,9.14,-13420,-4680,5100
2007-12-07,9220.0,9050.0,48400.0,9.02,17780,-22680,4900
2007-12-10,9050.0,9040.0,39470.0,9.01,6702,-13062,6360
2007-12-11,9040.0,9150.0,59966.0,9.11,17950,-19620,3070
2007-12-12,8930.0,9050.0,60690.0,9.02,20580,-26680,6100
2007-12-13,9140.0,9170.0,38241.0,9.13,-6670,-120,6790
2007-12-14,9180.0,9150.0,18131.0,9.11,-3130,-250,1940
2007-12-17,9140.0,9050.0,24654.0,9.02,11610,-9860,-1750
2007-12-18,8820.0,9350.0,89715.0,9.31,-625,-1035,2660
2007-12-20,9390.0,9330.0,42872.0,9.29,1844,-24,-80
2007-12-21,9450.0,9190.0,352180.0,9.15,134860,-168880,-780
2007-12-24,9210.0,9440.0,85074.0,9.4,-44910,22490,670
2007-12-26,9850.0,9530.0,142425.0,9.49,-29130,24480,-1140
2007-12-27,9390.0,9310.0,27511.0,9.27,-1540,-3120,4610
2007-12-28,9350.0,9340.0,21490.0,9.3,-7990,140,7850
2008-01-02,9300.0,9120.0,46951.0,19.48,5870,22440,-1310
2008-01-03,9060.0,9090.0,62190.0,19.42,-22300,1570,730
2008-01-04,9090.0,9090.0,51320.0,19.42,-25440,-1500,-8060
2008-01-07,8900.0,8980.0,42670.0,19.19,-16660,-11300,-2040
2008-01-08,8880.0,8980.0,66040.0,19.19,-20830,-6940,-2230
2008-01-09,8760.0,8970.0,61183.0,19.16,-27778,5448,-170
2008-01-10,8960.0,8990.0,78420.0,19.21,-31990,10220,-3230
2008-01-11,8990.0,8920.0,110471.0,19.06,-36540,12720,-1180
2008-01-14,8910.0,8840.0,62180.0,18.89,-18130,-5020,-550
2008-01-15,8840.0,8640.0,52250.0,18.46,-28090,9690,-1540
2008-01-16,8410.0,8700.0,51520.0,18.59,-26330,-7880,23660
2008-01-17,8720.0,8500.0,66473.0,18.16,3140,-15990,-2410
2008-01-18,8490.0,8330.0,64189.0,17.8,5430,-23800,580
2008-01-21,8390.0,8460.0,52520.0,18.07,-24760,-230,-180
2008-01-22,8200.0,8090.0,78856.0,17.28,-16225,-2515,-2870
2008-01-23,8140.0,8160.0,53169.0,17.43,-12190,-13270,19660
2008-01-24,8260.0,8260.0,34930.0,17.65,10070,-14830,3260
2008-01-25,8350.0,8300.0,12803.0,17.73,-5670,4220,1450
2008-01-28,8280.0,8100.0,33094.0,17.31,-6262,18412,850
2008-01-29,8110.0,8090.0,42559.0,17.28,12671,-10001,-2670
2008-01-30,8190.0,8010.0,58770.0,17.11,10750,-9920,-830
2008-01-31,7940.0,7900.0,70573.0,16.88,-10097,22297,800
2008-02-01,8000.0,8120.0,38837.0,17.35,-12080,5740,6450
2008-02-04,8150.0,8250.0,52270.0,17.63,7390,-8930,1540
2008-02-05,8020.0,8320.0,51486.0,17.78,-6908,4088,820
2008-02-11,8180.0,8030.0,79381.0,17.16,41510,-29870,-2740
2008-02-12,8030.0,8030.0,13814.0,17.16,3970,-4000,10
2008-02-13,8010.0,8000.0,11100.0,17.09,1390,-1390,0
2008-02-14,8100.0,8010.0,9282.0,17.11,180,-1100,920
2008-02-15,8050.0,7960.0,17970.0,17.01,-1480,-3280,2760
2008-02-18,7960.0,7980.0,39690.0,17.05,15210,-9300,-590
2008-02-19,8030.0,7990.0,35172.0,17.07,17500,-24720,950
2008-02-20,7990.0,7990.0,47540.0,17.07,-2450,-9840,2440
2008-02-21,7990.0,7970.0,28783.0,17.03,-5760,-4510,270
2008-02-22,7900.0,7980.0,12840.0,17.05,-7250,-240,150
2008-02-25,7950.0,8000.0,16080.0,17.09,-8570,-1300,1560
2008-02-26,8000.0,7910.0,25724.0,16.9,1450,-12530,980
2008-02-27,7910.0,7990.0,23880.0,17.07,4730,-11910,680
2008-02-28,7980.0,8130.0,40590.0,17.37,-10960,1350,5550
2008-02-29,8200.0,8250.0,22791.0,17.63,-8280,1390,2810
2008-03-03,8110.0,8170.0,29332.0,17.45,-1712,662,1060
2008-03-04,8200.0,8350.0,20410.0,17.84,-1942,-3598,840
2008-03-05,8350.0,8400.0,35180.0,17.95,-12650,1360,-710
2008-03-06,8330.0,8420.0,50800.0,17.99,-26530,9440,1690
2008-03-07,8380.0,8280.0,34450.0,17.69,-19030,4360,2220
2008-03-10,8130.0,8030.0,19250.0,17.16,-8630,0,-1370
2008-03-11,7920.0,8190.0,22700.0,17.5,-15990,3970,3140
2008-03-12,8290.0,8300.0,21540.0,17.73,-14930,1970,3310
2008-03-13,8200.0,8190.0,28380.0,17.5,-16310,5090,770
2008-03-14,8480.0,8330.0,33860.0,17.8,-22800,14000,-1200
2008-03-17,8200.0,8420.0,30910.0,17.99,-22180,13970,1310
2008-03-18,8420.0,8790.0,56455.0,18.78,-12627,16987,3140
2008-03-19,8810.0,8820.0,53180.0,18.84,-9960,-1350,550
2008-03-20,8790.0,8840.0,39326.0,18.89,-14390,3920,610
2008-03-21,8960.0,8990.0,41240.0,19.21,-18900,22200,-3300
2008-03-24,8990.0,8820.0,39342.0,18.84,-7860,710,350
2008-03-25,8990.0,9180.0,76340.0,19.61,-36940,30690,2300
2008-03-26,9270.0,9190.0,54870.0,19.63,-11430,8970,-1600
2008-03-27,9210.0,9370.0,35428.0,20.02,-22642,20562,1010
2008-03-28,9400.0,9390.0,24990.0,20.06,-15900,11820,870
2008-03-31,9220.0,9320.0,29950.0,19.91,2820,-2250,1440
2008-04-01,9230.0,9140.0,38520.0,19.53,2810,20,-930
2008-04-02,9070.0,9070.0,29164.0,19.38,2632,3098,-5000
2008-04-03,9110.0,9110.0,71290.0,19.46,-9330,27080,-950
2008-04-04,9110.0,9200.0,109830.0,19.66,-36673,36513,1020
2008-04-07,9150.0,9200.0,59830.0,19.66,1660,28550,-210
2008-04-08,9320.0,9200.0,19750.0,19.66,-11790,12900,-1110
2008-04-10,9090.0,9280.0,24710.0,19.83,-8760,10450,-230
2008-04-11,9200.0,9370.0,93521.0,20.02,-13189,51710,-410
2008-04-14,9270.0,9700.0,68041.0,20.72,-25260,25040,220
2008-04-15,9530.0,9390.0,49600.0,20.06,23040,-16190,-4940
2008-04-16,9350.0,9300.0,83552.0,19.87,9674,-9934,260
2008-04-17,9230.0,8930.0,79770.0,19.08,28830,-46980,4150
2008-04-18,8950.0,9100.0,235180.0,19.44,-3720,5380,160
2008-04-21,9300.0,9500.0,65620.0,20.3,-13760,10430,3330
2008-04-22,9310.0,9320.0,22940.0,19.91,5310,-6230,-4080
