Symbol,제일기획_시가(원),제일기획_종가(원),제일기획_거래량(주),제일기획_PER(IFRS-연결),제일기획_순매수수량(개인)(주),제일기획_순매수수량(기관계)(주),제일기획_순매수수량(외국인계)(주)
2005-11-04,210000.0,211000.0,10206.0,22.56,-2040,7280,-2305
2005-11-07,212000.0,210000.0,15787.0,22.45,-1281,7215,-6657
2005-11-08,208500.0,209000.0,10823.0,22.34,-440,2599,-2330
2005-11-09,207000.0,215000.0,14937.0,22.98,-1905,6056,-5021
2005-11-10,218500.0,218500.0,12694.0,23.36,-2236,2831,-2160
2005-11-11,218500.0,222500.0,13913.0,23.79,-2778,6089,-3889
2005-11-14,223000.0,220000.0,21011.0,23.52,-597,1476,774
2005-11-15,218500.0,220000.0,22510.0,23.52,2950,5763,-9431
2005-11-16,215000.0,214500.0,17076.0,22.93,4332,-3886,-1440
2005-11-17,213000.0,215000.0,7864.0,22.98,361,-1742,130
2005-11-18,217000.0,221000.0,19236.0,23.62,-3211,-1709,3524
2005-11-21,220000.0,228000.0,22975.0,24.37,-6540,1978,6474
2005-11-22,229500.0,229500.0,32768.0,24.53,2877,10381,-17800
2005-11-23,225000.0,242000.0,38316.0,25.87,-4053,12354,-7945
2005-11-24,245000.0,245000.0,30282.0,26.19,2955,-973,1565
2005-11-25,240500.0,242500.0,15374.0,25.92,669,105,-2365
2005-11-28,237500.0,237500.0,9672.0,25.39,-384,4113,-4336
2005-11-29,235500.0,230000.0,18373.0,24.59,440,5313,-4440
2005-11-30,232000.0,233500.0,17793.0,24.96,-894,4204,-4038
2005-12-01,235000.0,227000.0,20819.0,24.27,7627,2107,-8726
2005-12-02,228000.0,222500.0,34457.0,23.79,5758,844,-6482
2005-12-05,223500.0,216000.0,27770.0,23.09,9721,1461,-11667
2005-12-06,216000.0,224000.0,29695.0,23.95,-1041,6820,-5154
2005-12-07,220000.0,230000.0,29296.0,24.59,-5983,-8042,12764
2005-12-08,233500.0,231000.0,21651.0,24.69,-2774,5414,549
2005-12-09,231000.0,228000.0,11086.0,24.37,-1144,2943,-1728
2005-12-12,225500.0,225000.0,9738.0,24.05,-2340,5874,-2759
2005-12-13,224500.0,224000.0,7796.0,23.95,1918,-308,-2052
2005-12-14,226500.0,225500.0,20118.0,24.11,2134,-5946,5566
2005-12-15,229500.0,220000.0,13522.0,23.52,5561,-6269,614
2005-12-16,217000.0,217000.0,14546.0,23.2,4822,-6924,1825
2005-12-19,219500.0,222500.0,13538.0,23.79,-598,122,363
2005-12-20,220500.0,222000.0,5625.0,23.73,-126,1532,-1351
2005-12-21,219500.0,221500.0,8763.0,23.68,2158,1961,-4085
2005-12-22,222500.0,219500.0,8631.0,23.46,1847,-1455,543
2005-12-23,220000.0,223000.0,11085.0,23.84,-3104,789,2960
2005-12-26,225000.0,222000.0,12408.0,23.73,5403,-497,-3596
2005-12-27,223000.0,222000.0,17097.0,23.73,1134,3760,-6310
2005-12-28,222500.0,220500.0,4970.0,23.57,676,-299,-110
2005-12-29,218500.0,220500.0,16824.0,23.57,-1871,8633,-6614
2006-01-02,219500.0,217000.0,12540.0,19.05,2054,-1773,-1003
2006-01-03,217000.0,214000.0,19433.0,18.79,4599,1071,-4092
2006-01-04,216000.0,220000.0,32532.0,19.31,-1787,3830,-2057
2006-01-05,220500.0,217500.0,36506.0,19.09,2,2778,-2508
2006-01-06,214000.0,206000.0,85018.0,18.08,30232,25017,-62130
2006-01-09,208500.0,210000.0,30944.0,18.43,-5806,2845,2096
2006-01-10,210500.0,212500.0,66565.0,18.65,-2845,30074,-33865
2006-01-11,212500.0,226500.0,52392.0,19.88,-15910,23472,-9922
2006-01-12,225500.0,228500.0,21104.0,20.06,-4060,2124,-1434
2006-01-13,228000.0,237500.0,26029.0,20.85,-12143,5118,4325
2006-01-16,238000.0,232500.0,17703.0,20.41,1185,3183,-4567
2006-01-17,238500.0,224000.0,17873.0,19.66,143,4846,-4001
2006-01-18,224000.0,220000.0,16138.0,19.31,-621,-119,2090
2006-01-19,220000.0,226000.0,19631.0,19.84,215,-1542,1979
2006-01-20,222000.0,222000.0,18508.0,19.49,1100,3378,-4974
2006-01-23,219500.0,222000.0,30249.0,19.49,-5630,1274,3174
2006-01-24,217000.0,219000.0,32809.0,19.22,3072,-1348,-3600
2006-01-25,216500.0,214000.0,25772.0,18.79,12036,-6570,-5140
2006-01-26,217000.0,218000.0,35559.0,19.14,2062,-6080,-1582
2006-01-27,221500.0,218500.0,44489.0,19.18,3870,7436,-9845
2006-01-31,217500.0,218500.0,71356.0,19.18,14438,35994,-50869
2006-02-01,215000.0,219000.0,37499.0,19.22,-7258,17389,-9846
2006-02-02,219000.0,219000.0,19118.0,19.22,3309,81,-3386
2006-02-03,215500.0,209000.0,20933.0,18.35,1201,3611,-4470
2006-02-06,207000.0,208000.0,26790.0,18.26,6289,1776,-8915
2006-02-07,206500.0,200500.0,24733.0,17.6,12970,-1039,-13524
2006-02-08,199000.0,190500.0,67027.0,16.72,28795,-5398,-23705
2006-02-09,193000.0,195000.0,58851.0,17.12,6552,4393,-18036
2006-02-10,195000.0,202500.0,49128.0,17.77,-10425,2544,11011
2006-02-13,201000.0,201500.0,41467.0,17.69,1655,5013,-6221
2006-02-14,198500.0,197000.0,33434.0,17.29,3488,9677,-20276
2006-02-15,200500.0,192000.0,28055.0,16.85,4599,-1872,-5947
2006-02-16,192000.0,192000.0,26536.0,16.85,4697,2537,-7732
2006-02-17,193000.0,196000.0,28002.0,17.2,61,5626,-6214
2006-02-20,198000.0,199000.0,24741.0,17.47,-2044,14044,-10439
2006-02-21,199000.0,202000.0,15284.0,17.73,-3307,2008,-1438
2006-02-22,204000.0,204000.0,23278.0,17.91,-4635,3798,1604
2006-02-23,204000.0,207500.0,22738.0,18.21,-6132,3775,2734
2006-02-24,209500.0,210000.0,18361.0,18.43,-3681,-2869,6912
2006-02-27,207000.0,209500.0,14414.0,18.39,-1961,-206,2072
2006-02-28,211000.0,211000.0,23862.0,18.52,-2944,8078,-2173
2006-03-02,209000.0,213000.0,17377.0,18.7,-8140,3382,5542
2006-03-03,214500.0,205000.0,22732.0,17.99,-3095,-5687,7046
2006-03-06,203500.0,207500.0,21590.0,18.21,-125,2332,-8328
2006-03-07,205000.0,196000.0,18702.0,17.2,7445,-494,-6777
2006-03-08,195000.0,196000.0,46422.0,17.2,21175,15946,-37199
2006-03-09,194500.0,196000.0,40401.0,17.2,-3837,17593,-14363
2006-03-10,195000.0,200000.0,24105.0,17.56,-5307,-836,43
2006-03-13,200500.0,203500.0,19949.0,17.86,-1624,-2018,1634
2006-03-14,203000.0,200000.0,8057.0,17.56,-2170,2448,377
2006-03-15,201000.0,202500.0,7076.0,17.77,-3801,3603,-365
2006-03-16,201000.0,205000.0,9229.0,17.99,-3671,3942,-485
2006-03-17,203500.0,202000.0,13943.0,17.73,768,5384,-8392
2006-03-20,201500.0,201000.0,7879.0,17.64,1175,3339,-4545
2006-03-21,201000.0,194500.0,40797.0,17.07,21412,-1146,-6742
2006-03-22,196000.0,194500.0,17351.0,17.07,-6842,10333,-1106
2006-03-23,196000.0,198000.0,15459.0,17.38,-7534,7612,46
2006-03-24,195000.0,201000.0,12050.0,17.64,-7603,8841,-984
2006-03-27,199000.0,200000.0,25792.0,17.56,-1039,14557,-13260
2006-03-28,200000.0,197000.0,5311.0,17.29,8,1939,-1463
2006-03-29,197500.0,200000.0,14642.0,17.56,-1256,8741,-5026
2006-03-30,200000.0,200000.0,18403.0,17.56,-810,11519,-10702
2006-03-31,200000.0,207500.0,66790.0,18.21,-10789,44993,-34468
2006-04-03,205500.0,211500.0,13387.0,18.56,-4450,-434,4013
2006-04-04,213500.0,213500.0,17911.0,18.74,-4853,695,2903
2006-04-05,213000.0,214500.0,15458.0,18.83,-1741,9825,-3471
2006-04-06,215000.0,216000.0,35656.0,18.96,-468,11466,-14951
2006-04-07,216000.0,214500.0,16561.0,18.83,-343,6814,-5262
2006-04-10,213500.0,209000.0,11510.0,18.35,1728,4427,-6671
2006-04-11,207000.0,207000.0,10182.0,18.17,2273,2987,-5254
2006-04-12,204500.0,202500.0,17841.0,17.77,4186,3417,-8658
2006-04-13,202500.0,198500.0,46534.0,17.42,30454,-9734,-23204
2006-04-14,200000.0,204500.0,38072.0,17.95,1782,7762,-11928
2006-04-17,204500.0,202500.0,15473.0,17.77,-1228,5006,-3821
2006-04-18,201000.0,202000.0,19542.0,17.73,99,1050,-3249
2006-04-19,203500.0,207000.0,23281.0,18.17,1722,-1448,-261
2006-04-20,206000.0,206000.0,24107.0,18.08,381,10959,-12816
2006-04-21,208000.0,208000.0,30347.0,18.26,-703,3279,-10054
2006-04-24,208500.0,203000.0,31358.0,17.82,7152,-11132,-865
2006-04-25,204500.0,203500.0,21122.0,17.86,-184,8995,-6903
2006-04-26,201500.0,200000.0,48636.0,17.56,27339,936,-29116
2006-04-27,201000.0,200000.0,23182.0,17.56,8099,2386,-10727
2006-04-28,200500.0,200000.0,20394.0,17.56,3806,1869,-5821
2006-05-02,198000.0,202500.0,24522.0,17.77,-8578,2644,3853
2006-05-03,202000.0,200500.0,49211.0,17.6,1413,-3608,1560
2006-05-04,197000.0,202000.0,30949.0,17.73,-1466,8547,-7833
2006-05-08,204000.0,205000.0,24181.0,17.99,-6025,7609,-174
2006-05-09,205000.0,209500.0,19785.0,18.39,-8900,6465,604
2006-05-10,209500.0,211500.0,22598.0,18.56,-9536,12407,-1050
2006-05-11,210000.0,210000.0,25350.0,18.43,912,11698,-12999
2006-05-12,209000.0,206000.0,21265.0,18.08,-564,-1461,291
2006-05-15,203500.0,205000.0,18347.0,17.99,-126,561,-1007
2006-05-16,205000.0,203000.0,18577.0,17.82,-2249,4531,-1698
2006-05-17,203000.0,210000.0,18758.0,18.43,-4358,4462,-248
2006-05-18,198000.0,202000.0,36982.0,17.73,7348,10321,-17844
2006-05-19,200000.0,198500.0,27605.0,17.42,5433,13823,-19964
2006-05-22,199500.0,193000.0,16317.0,16.94,515,2201,-2592
2006-05-23,192500.0,190500.0,22230.0,16.72,1163,2085,-2773
2006-05-24,190500.0,184000.0,80985.0,16.15,22683,24678,-47284
2006-05-25,182000.0,180000.0,34984.0,15.8,-2279,1139,1272
2006-05-26,182500.0,187000.0,25940.0,16.41,-9937,7360,5630
2006-05-29,188000.0,189500.0,12503.0,16.63,-3489,2446,1828
2006-05-30,187000.0,194000.0,18965.0,17.03,-5160,6537,-1635
2006-06-01,192000.0,187000.0,16984.0,16.41,-2262,691,2632
2006-06-02,192000.0,193500.0,24901.0,16.98,-3102,2573,486
2006-06-05,193500.0,189500.0,18868.0,16.63,-1163,-783,3049
2006-06-07,187000.0,184000.0,41526.0,16.15,-3263,8703,-5466
2006-06-08,180500.0,184000.0,31364.0,16.15,-4551,-11623,13496
2006-06-09,185500.0,184500.0,16723.0,16.19,-2726,4857,-422
2006-06-12,182000.0,185000.0,21144.0,16.24,1169,-714,885
2006-06-13,182500.0,180000.0,23018.0,15.8,911,2624,-5612
2006-06-14,179500.0,182000.0,20071.0,15.98,-979,873,86
2006-06-15,182000.0,180000.0,25934.0,15.8,3541,-4765,-1859
2006-06-16,182500.0,190000.0,31854.0,16.68,-7542,-9501,18691
2006-06-19,190000.0,184000.0,27273.0,16.15,2615,-617,515
2006-06-20,183500.0,179000.0,10483.0,15.71,3076,-3700,666
2006-06-21,178500.0,178000.0,52642.0,15.62,2793,-15696,-2308
2006-06-22,180000.0,174000.0,48634.0,15.27,8564,-13417,11729
2006-06-23,174000.0,170000.0,28273.0,14.92,4717,-9208,5842
2006-06-26,169000.0,170000.0,53401.0,14.92,7486,-22402,14884
2006-06-27,170000.0,171000.0,31379.0,15.01,3173,-9285,8200
2006-06-28,167000.0,172000.0,19693.0,15.1,-4618,980,3960
2006-06-29,173000.0,182000.0,16221.0,15.98,-9509,4159,5108
2006-06-30,183500.0,189500.0,25194.0,16.63,-9657,-2330,11337
2006-07-03,186500.0,183500.0,15615.0,16.11,1258,1665,-1105
2006-07-04,183000.0,180000.0,21207.0,15.8,2385,998,-3033
2006-07-05,176500.0,180000.0,11887.0,15.8,-2444,-1900,3712
2006-07-06,179500.0,177500.0,12959.0,15.58,691,2411,-260
2006-07-07,177500.0,180000.0,44619.0,15.8,6501,6627,-8288
2006-07-10,179500.0,189500.0,17029.0,16.63,-5487,12412,-6425
2006-07-11,187000.0,187500.0,25007.0,16.46,1599,9417,-10776
2006-07-12,187500.0,186000.0,17789.0,16.33,-40,-657,-3791
2006-07-13,185500.0,185500.0,20229.0,16.28,182,5558,-10791
2006-07-14,181500.0,178500.0,30790.0,15.67,2904,6789,-15144
2006-07-18,178500.0,178000.0,23280.0,15.62,-677,-1192,-3103
2006-07-19,179500.0,176000.0,24206.0,15.45,-674,34,-4299
2006-07-20,180000.0,177000.0,23687.0,15.54,5160,2830,-8408
2006-07-21,174500.0,176500.0,22934.0,15.49,1418,3335,-7938
2006-07-24,176000.0,178000.0,29725.0,15.62,-2616,-8559,6299
2006-07-25,183000.0,184000.0,31239.0,16.15,-5133,-712,7511
2006-07-26,183500.0,182500.0,38791.0,16.02,1777,9794,-16605
2006-07-27,180000.0,185000.0,30764.0,16.24,1710,2503,-4450
2006-07-28,185500.0,192500.0,38758.0,16.9,-14658,3886,10722
2006-07-31,192500.0,192000.0,16648.0,16.85,1191,2399,-3611
2006-08-01,190000.0,188500.0,22014.0,16.55,254,-166,-5671
2006-08-02,189500.0,191500.0,46073.0,16.81,545,-33582,34709
2006-08-03,191500.0,188500.0,19184.0,16.55,-1390,-3754,5138
2006-08-04,187000.0,193500.0,19651.0,16.98,-4809,5412,-615
2006-08-07,191500.0,187000.0,19989.0,16.41,6003,-351,-5754
2006-08-08,185500.0,190000.0,23897.0,16.68,699,1641,-2817
2006-08-09,190000.0,189000.0,40637.0,16.59,-250,-30902,31668
2006-08-10,186000.0,189000.0,12555.0,16.59,2226,1567,-3771
2006-08-11,191000.0,191500.0,8180.0,16.81,-4133,3547,617
2006-08-14,192500.0,192000.0,6862.0,16.85,-3586,3724,-191
2006-08-16,194000.0,198500.0,13786.0,17.42,-6812,6856,-230
2006-08-17,197000.0,198500.0,12979.0,17.42,-1728,3823,-2098
2006-08-18,200000.0,199000.0,12071.0,17.47,-2319,3431,-1394
2006-08-21,200000.0,199500.0,11157.0,17.51,-2344,2603,-264
2006-08-22,199000.0,200000.0,7738.0,17.56,-2420,4365,-2171
2006-08-23,199000.0,196000.0,15333.0,17.2,2946,-380,-2537
2006-08-24,194000.0,190000.0,12762.0,16.68,4672,-5451,1915
2006-08-25,190500.0,191000.0,7961.0,16.77,-900,784,-1169
2006-08-28,190500.0,192000.0,6874.0,16.85,-1558,3324,-1758
2006-08-29,191500.0,196000.0,9632.0,17.2,-2140,5943,-3853
2006-08-30,194000.0,194000.0,9429.0,17.03,-1890,3606,-1749
2006-08-31,193000.0,193500.0,17647.0,16.98,4962,6162,-10588
2006-09-01,193500.0,196000.0,15924.0,17.2,-2685,5042,-2507
2006-09-04,196000.0,196000.0,14861.0,17.2,4733,2980,-7617
2006-09-05,195500.0,195000.0,8042.0,17.12,1216,371,-837
2006-09-06,194000.0,195500.0,40095.0,17.16,926,-29100,28687
2006-09-07,195000.0,197000.0,5885.0,17.29,-2232,4473,-2431
2006-09-08,195000.0,198000.0,18267.0,17.38,-2161,4992,2005
2006-09-11,196500.0,198500.0,7025.0,17.42,-1900,1084,-2532
2006-09-12,196500.0,196000.0,19186.0,17.2,2390,959,-8728
2006-09-13,196000.0,194500.0,12253.0,17.07,735,2479,-8141
2006-09-14,194000.0,196000.0,26587.0,17.2,1443,3091,-10426
2006-09-15,194500.0,196000.0,13620.0,17.2,-56,4544,-6049
2006-09-18,196000.0,199000.0,27026.0,17.47,307,7802,-12100
2006-09-19,201000.0,199000.0,29004.0,17.47,-1609,255,1161
2006-09-20,198000.0,208000.0,11198.0,18.26,-3917,3691,460
2006-09-21,206000.0,208000.0,13905.0,18.26,-1230,2553,-2470
2006-09-22,208000.0,207500.0,13581.0,18.21,-6217,2765,98
2006-09-25,205500.0,212000.0,19343.0,18.61,-6849,9692,-5140
2006-09-26,210000.0,208000.0,28515.0,18.26,-722,1257,-13663
2006-09-27,207500.0,207500.0,11180.0,18.21,-392,4651,-6351
2006-09-28,207000.0,212000.0,32914.0,18.61,-152,11640,-15697
2006-09-29,212000.0,212000.0,12839.0,18.61,-1761,3012,-3063
2006-10-02,212000.0,213500.0,7110.0,18.74,-1419,2561,-1965
2006-10-04,212000.0,210000.0,14152.0,18.43,-6142,1037,344
2006-10-09,210000.0,209000.0,38349.0,18.35,-12819,-7144,17398
2006-10-10,208500.0,208000.0,15862.0,18.26,-3076,-2749,3226
2006-10-11,207500.0,208000.0,28544.0,18.26,-2786,-18632,21380
2006-10-12,208000.0,208000.0,29736.0,18.26,451,-22948,23031
2006-10-13,207500.0,203500.0,32823.0,17.86,5567,-289,-5242
2006-10-16,203500.0,200000.0,16722.0,17.56,4737,2490,-7261
2006-10-17,200000.0,196500.0,16543.0,17.25,6295,772,-7647
2006-10-18,193500.0,196000.0,26808.0,17.2,3542,12824,-16728
2006-10-19,195500.0,199000.0,12755.0,17.47,1486,1145,-3501
2006-10-20,197500.0,198000.0,9486.0,17.38,1237,2421,-3694
2006-10-23,198500.0,199000.0,12729.0,17.47,-981,5983,-3480
2006-10-24,196500.0,200000.0,14122.0,17.56,4573,-95,-4422
2006-10-25,199000.0,198000.0,24771.0,17.38,17380,-1677,-15799
2006-10-26,197000.0,195000.0,37573.0,17.12,25587,2288,-27404
2006-10-27,194000.0,196500.0,26328.0,17.25,-419,15425,-15275
2006-10-30,197000.0,204500.0,38028.0,17.95,-14266,16697,-2455
2006-10-31,203500.0,207500.0,10734.0,18.21,-5002,5212,-3100
2006-11-01,207500.0,206500.0,14087.0,18.13,1638,-1771,-1261
2006-11-02,206500.0,209500.0,12597.0,18.39,-43,995,-1547
2006-11-03,208000.0,216500.0,48573.0,19.0,-5485,7661,-3035
2006-11-06,216500.0,213000.0,15653.0,18.7,152,901,-480
2006-11-07,214000.0,216500.0,41440.0,19.0,707,336,-2151
2006-11-08,216500.0,214000.0,7668.0,18.79,-920,1569,-545
2006-11-09,217500.0,220500.0,21220.0,19.35,-6527,3178,4151
2006-11-10,220500.0,217000.0,17115.0,19.05,1955,-3485,1317
2006-11-13,218000.0,220000.0,10330.0,19.31,-3312,-556,5097
2006-11-14,220500.0,223500.0,26873.0,19.62,-3383,2221,978
2006-11-15,223000.0,225500.0,10415.0,19.79,1208,-2332,1179
2006-11-16,228000.0,219000.0,38521.0,19.22,-367,-3521,2101
2006-11-17,219000.0,222500.0,17894.0,19.53,-5196,5007,-39
2006-11-20,221000.0,220000.0,20289.0,19.31,5667,2772,-8035
2006-11-21,221500.0,219500.0,15639.0,19.27,-15,209,-256
2006-11-22,221500.0,224000.0,9435.0,19.66,-4642,5364,192
2006-11-23,221500.0,225000.0,19985.0,19.75,-3306,-2537,4344
2006-11-24,224000.0,226000.0,5260.0,19.84,-3334,1979,939
2006-11-27,224000.0,226000.0,12740.0,19.84,1059,253,117
2006-11-28,222000.0,222500.0,20703.0,19.53,-1902,2840,-185
2006-11-29,222000.0,221500.0,17854.0,19.44,-5001,2986,2242
2006-11-30,225000.0,225000.0,18637.0,19.75,-7486,-1619,9313
2006-12-01,223000.0,229000.0,29587.0,20.1,-17763,16014,3498
2006-12-04,232500.0,230000.0,9613.0,20.19,-4702,-323,4975
2006-12-05,233000.0,228500.0,12388.0,20.06,-3230,-3494,6985
2006-12-06,228000.0,225000.0,10004.0,19.75,1326,-1804,-255
2006-12-07,224000.0,226500.0,8020.0,19.88,-1264,2710,-1549
2006-12-08,227000.0,224000.0,7296.0,19.66,-2278,3046,-836
2006-12-11,223000.0,226500.0,7657.0,19.88,-1425,1245,465
2006-12-12,224500.0,220000.0,4779.0,19.31,882,-1083,63
2006-12-13,220000.0,223000.0,17474.0,19.58,-2541,-2210,5528
2006-12-14,225000.0,230000.0,40509.0,20.19,-4126,-5879,10402
2006-12-15,227000.0,229000.0,14722.0,20.1,-1589,-3497,3005
2006-12-18,228500.0,228000.0,10724.0,20.01,479,1361,-1874
2006-12-19,228000.0,225000.0,9333.0,19.75,1853,2920,-3059
2006-12-20,226000.0,225000.0,27833.0,19.75,4831,7202,-12619
2006-12-21,223500.0,225000.0,11733.0,19.75,490,-333,186
2006-12-22,226000.0,226000.0,47382.0,19.84,-2640,2358,772
2006-12-26,226500.0,230000.0,12726.0,20.19,-3198,3575,542
2006-12-27,229000.0,228500.0,9977.0,20.06,-1316,3344,-2169
2006-12-28,227500.0,231000.0,15286.0,20.28,-4861,6651,-406
2007-01-02,231000.0,223000.0,10793.0,14.87,6231,-2645,-3093
2007-01-03,225500.0,215000.0,22063.0,14.34,10666,-4068,-9552
2007-01-04,216500.0,216000.0,15895.0,14.41,208,2972,-3545
2007-01-05,216000.0,216500.0,9406.0,14.44,-2285,2621,-768
2007-01-08,215500.0,221000.0,10895.0,14.74,-4200,6330,-2368
2007-01-09,222500.0,220500.0,10735.0,14.71,-1083,6813,-5882
2007-01-10,218500.0,215500.0,21825.0,14.37,2311,14148,-17167
2007-01-11,212500.0,217000.0,29283.0,14.47,-604,14005,-12987
2007-01-12,221000.0,220500.0,7482.0,14.71,-3141,3357,-247
2007-01-15,218500.0,221000.0,8562.0,14.74,429,2071,-1185
2007-01-16,221000.0,218000.0,11186.0,14.54,516,3680,-4220
2007-01-17,220500.0,219500.0,8202.0,14.64,-1578,-1628,3655
2007-01-18,216500.0,220000.0,8781.0,14.67,-1518,1102,177
2007-01-19,221000.0,215500.0,10042.0,14.37,1459,-1001,-356
2007-01-22,214000.0,217500.0,6621.0,14.51,-1359,-260,1364
2007-01-23,214000.0,215000.0,9600.0,14.34,1095,-2480,-824
2007-01-24,213000.0,215000.0,10091.0,14.34,1342,1149,-2724
2007-01-25,215000.0,219000.0,10939.0,14.61,-3601,5309,-1743
2007-01-26,215500.0,219000.0,6880.0,14.61,-1691,3171,-1269
2007-01-29,219000.0,216000.0,4917.0,14.41,-181,1341,-1430
2007-01-30,216000.0,217000.0,6011.0,14.47,423,2575,-3040
2007-01-31,216000.0,219000.0,7279.0,14.61,-119,1578,-1336
2007-02-01,216500.0,222000.0,12726.0,14.81,-2455,3376,-3152
2007-02-02,224000.0,225000.0,13362.0,15.01,-4245,4664,540
2007-02-05,222500.0,222500.0,16809.0,14.84,498,4226,-4644
2007-02-06,224000.0,227500.0,20736.0,15.17,-2162,534,2144
2007-02-07,225000.0,228000.0,13284.0,15.21,-1440,1037,852
2007-02-08,231000.0,228500.0,22884.0,15.24,650,-6347,7464
2007-02-09,229500.0,226000.0,11214.0,15.07,-126,-1661,2262
2007-02-12,226000.0,225000.0,12818.0,15.01,340,-587,5578
2007-02-13,222500.0,225500.0,10488.0,15.04,-1989,-2021,3880
2007-02-14,226000.0,230000.0,10585.0,15.34,-4804,1935,3501
2007-02-15,230000.0,225000.0,7262.0,15.01,2624,-2164,68
2007-02-16,226000.0,226500.0,12860.0,15.11,-163,-1665,3752
2007-02-20,226000.0,224500.0,5237.0,14.97,349,-2905,3127
2007-02-21,221000.0,225500.0,10815.0,15.04,-905,-741,1536
2007-02-22,227000.0,228500.0,8984.0,15.24,-1090,-631,1325
2007-02-23,229000.0,226500.0,8819.0,15.11,636,-4604,3946
2007-02-26,227500.0,234000.0,15203.0,15.61,-6829,-448,7563
2007-02-27,234000.0,230500.0,6974.0,15.37,-126,-874,1983
2007-02-28,225000.0,228000.0,15008.0,15.21,-1867,-2773,4185
2007-03-02,228500.0,227000.0,7820.0,15.14,96,-655,663
2007-03-05,226500.0,220000.0,15181.0,14.67,2672,-740,-2898
2007-03-06,220000.0,229500.0,12629.0,15.31,-5139,-825,4516
2007-03-07,229500.0,231000.0,7797.0,15.41,286,34,-527
2007-03-08,228000.0,230000.0,10168.0,15.34,209,737,-615
2007-03-09,228500.0,224000.0,8004.0,14.94,5006,-3063,-1649
2007-03-12,224500.0,222500.0,6721.0,14.84,1948,-1779,-169
2007-03-13,222000.0,222500.0,7982.0,14.84,2378,-2066,417
2007-03-14,220000.0,218500.0,18213.0,14.57,1664,-25,-1638
2007-03-15,220500.0,224000.0,9414.0,14.94,-2134,745,1046
2007-03-16,226000.0,225500.0,3371.0,15.04,-1270,1307,23
2007-03-19,224500.0,222000.0,8027.0,14.81,3525,-4845,122
2007-03-20,223000.0,221500.0,8427.0,14.77,1587,-1874,51
2007-03-21,222000.0,224500.0,30615.0,14.97,-349,3317,817
2007-03-22,228500.0,229500.0,16960.0,15.31,-8053,5384,2372
2007-03-23,227500.0,226000.0,4866.0,15.07,569,923,-1704
2007-03-26,224500.0,225000.0,10811.0,15.01,293,3096,-4433
2007-03-27,224500.0,225500.0,7932.0,15.04,1361,1866,-4428
2007-03-28,226000.0,222500.0,9618.0,14.84,3490,-582,-3116
2007-03-29,223000.0,224500.0,16556.0,14.97,-4634,9991,-5707
2007-03-30,226000.0,235000.0,17335.0,15.67,-2005,1820,421
2007-04-02,229000.0,227000.0,4383.0,15.14,356,-838,254
2007-04-03,228000.0,223000.0,9941.0,14.87,5742,-6082,2740
2007-04-04,223500.0,222500.0,13390.0,14.84,6631,-5096,-1633
2007-04-05,221500.0,223000.0,6737.0,14.87,1833,-3205,493
2007-04-06,225000.0,222500.0,13031.0,14.84,4309,-5202,718
2007-04-09,223000.0,224500.0,8622.0,14.97,-1015,-252,1388
2007-04-10,224500.0,225000.0,12094.0,15.01,1455,-4240,3088
2007-04-11,224000.0,225000.0,15423.0,15.01,926,-4656,3568
2007-04-12,225500.0,227500.0,32260.0,15.17,-7194,-3252,9928
2007-04-13,226500.0,224000.0,9696.0,14.94,2807,-2868,225
2007-04-16,224000.0,224000.0,16722.0,14.94,1968,-2762,686
2007-04-17,224000.0,226000.0,36153.0,15.07,-7555,10124,-5055
2007-04-18,228500.0,233000.0,21836.0,15.54,-1138,3646,-3473
2007-04-19,235500.0,229000.0,18209.0,15.27,1916,-585,-828
2007-04-20,229500.0,230000.0,25200.0,15.34,-1810,8085,-3323
2007-04-23,229500.0,233000.0,20827.0,15.54,1153,-4027,3370
