Symbol,현대그린푸드_시가(원),현대그린푸드_종가(원),현대그린푸드_거래량(주),현대그린푸드_PER(IFRS-연결),현대그린푸드_순매수수량(개인)(주),현대그린푸드_순매수수량(기관계)(주),현대그린푸드_순매수수량(외국인계)(주)
2016-04-27,19750.0,20000.0,345617.0,21.52,-21931,-33512,40943
2016-04-28,20000.0,19750.0,301238.0,21.25,1136,-62464,48763
2016-04-29,19750.0,19950.0,192143.0,21.47,-62288,89469,-29057
2016-05-02,19900.0,19800.0,159522.0,21.3,9892,18176,-30575
2016-05-03,19800.0,19850.0,156445.0,21.36,-52,-49563,49059
2016-05-04,19700.0,20050.0,201819.0,21.57,-15892,-1271,16178
2016-05-09,20100.0,19800.0,247957.0,21.3,12223,5253,-17209
2016-05-10,20050.0,19600.0,317299.0,21.09,55890,-117946,54310
2016-05-11,19600.0,19550.0,214946.0,21.04,16231,-79031,56780
2016-05-12,19350.0,19850.0,289839.0,21.36,-61563,-4912,64623
2016-05-13,19850.0,19500.0,206736.0,20.98,54620,-23326,-1854
2016-05-16,19400.0,19450.0,208435.0,20.93,21044,-39642,18226
2016-05-17,19400.0,18950.0,350356.0,20.39,52692,-47023,-6292
2016-05-18,18950.0,18950.0,206842.0,20.39,2162,11278,-12559
2016-05-19,18900.0,19000.0,232797.0,20.44,17008,23250,-39407
2016-05-20,18800.0,19150.0,143873.0,20.6,-33797,11708,21936
2016-05-23,19150.0,18800.0,185289.0,20.23,83216,-94794,11571
2016-05-24,18800.0,18800.0,141640.0,20.23,934,-35059,25889
2016-05-25,18800.0,19150.0,213117.0,20.6,-46045,126,46626
2016-05-26,19050.0,19200.0,230683.0,20.66,-32493,-25580,58273
2016-05-27,19250.0,19150.0,186846.0,20.6,-46715,69452,-22230
2016-05-30,19150.0,18850.0,159950.0,20.28,32829,-33552,864
2016-05-31,18850.0,19000.0,148128.0,20.44,-15076,-11805,27037
2016-06-01,18900.0,18950.0,115460.0,20.39,24937,-48409,22913
2016-06-02,18900.0,18900.0,98276.0,20.34,17650,-41499,23941
2016-06-03,18900.0,19000.0,127290.0,20.44,7116,-28169,21691
2016-06-07,18850.0,19000.0,231383.0,20.44,15234,-48200,32513
2016-06-08,18900.0,19150.0,205426.0,20.6,-8792,-62647,69913
2016-06-09,19150.0,19200.0,312399.0,20.66,-6959,-83839,88440
2016-06-10,19250.0,19200.0,176100.0,20.66,-39259,33022,4281
2016-06-13,19200.0,18850.0,171124.0,20.28,7561,-3566,2837
2016-06-14,18850.0,18700.0,161974.0,20.12,3700,-19823,16185
2016-06-15,18600.0,18400.0,346026.0,19.8,81647,-109554,25419
2016-06-16,18300.0,18300.0,263704.0,19.69,-51334,-16543,65561
2016-06-17,18300.0,18400.0,210641.0,19.8,-11495,-1890,13641
2016-06-20,18550.0,18650.0,121095.0,20.07,-16813,-10110,27173
2016-06-21,18600.0,18550.0,67681.0,19.96,19064,-28767,10268
2016-06-22,18550.0,18650.0,158077.0,20.07,-8448,-52406,63808
2016-06-23,18750.0,18650.0,87171.0,20.07,-22245,9548,12734
2016-06-24,18650.0,18150.0,286423.0,19.53,-70250,-60770,132821
2016-06-27,18000.0,18250.0,247296.0,19.64,-30657,-20845,55481
2016-06-28,18000.0,18300.0,110189.0,19.69,-31851,1759,34319
2016-06-29,18300.0,18800.0,221119.0,20.23,-53810,35982,17991
2016-06-30,19000.0,18600.0,164097.0,20.01,7417,-5172,-201
2016-07-01,18550.0,18650.0,158622.0,20.07,33125,-78814,49856
2016-07-04,18650.0,18450.0,128492.0,19.85,35141,-41260,6049
2016-07-05,18350.0,18150.0,192087.0,19.53,61238,-102659,41083
2016-07-06,18300.0,18250.0,168069.0,19.64,4413,-47941,40268
2016-07-07,18350.0,18300.0,178787.0,19.69,24125,-53149,27524
2016-07-08,18250.0,18500.0,196661.0,19.91,-14639,-5160,21359
2016-07-11,18600.0,18700.0,229924.0,20.12,-22486,14038,7448
2016-07-12,18600.0,18650.0,131780.0,20.07,13318,-14765,-1056
2016-07-13,18550.0,18550.0,253958.0,19.96,17787,-51462,33670
2016-07-14,18400.0,18350.0,154301.0,19.74,38637,-55092,10752
2016-07-15,18400.0,18300.0,266182.0,19.69,53407,-50902,-2508
2016-07-18,18200.0,18250.0,78086.0,19.64,10881,-12336,3929
2016-07-19,18300.0,18050.0,120949.0,19.42,33479,-55820,22221
2016-07-20,18000.0,17950.0,204291.0,19.31,70934,-131775,55078
2016-07-21,18000.0,18550.0,380671.0,19.96,-131848,-55292,186140
2016-07-22,18550.0,18650.0,163296.0,20.07,-5002,-36930,42052
2016-07-25,18650.0,18400.0,90800.0,19.8,7609,-3473,-4139
2016-07-26,18350.0,18700.0,114746.0,20.12,-55373,16574,39196
2016-07-27,18800.0,18650.0,76580.0,20.07,-8743,6701,2239
2016-07-28,18700.0,18550.0,137802.0,19.96,16871,-32024,15550
2016-07-29,18500.0,18550.0,205645.0,19.96,27077,-23082,-3588
2016-08-01,18500.0,18250.0,157727.0,19.64,55558,-52675,-2886
2016-08-02,18200.0,18300.0,116445.0,19.69,17850,10211,-28164
2016-08-03,18150.0,18100.0,110966.0,19.48,22336,-12444,-9895
2016-08-04,18100.0,18300.0,109925.0,19.69,3320,-11122,7779
2016-08-05,18250.0,18300.0,134823.0,19.69,-31303,38305,-7002
2016-08-08,18300.0,18350.0,100538.0,19.74,-14895,-8813,23707
2016-08-09,18350.0,18700.0,193022.0,20.12,-54671,-4624,59295
2016-08-10,18700.0,18700.0,101450.0,20.12,-24881,-3710,28591
2016-08-11,18700.0,18900.0,200071.0,20.34,-67041,34552,30212
2016-08-12,18750.0,17900.0,860097.0,19.26,483477,-384051,-101289
2016-08-16,17900.0,18000.0,329245.0,19.37,-67153,524,66529
2016-08-17,18100.0,17850.0,245994.0,19.21,38355,7397,-46538
2016-08-18,17850.0,17300.0,560628.0,18.61,86728,-91796,-69730
2016-08-19,17200.0,17100.0,333159.0,18.4,73302,-27243,-45044
2016-08-22,17050.0,16850.0,285038.0,18.13,20052,-28684,23255
2016-08-23,16800.0,16650.0,263209.0,17.91,73773,-20909,-25079
2016-08-24,16650.0,16600.0,213147.0,17.86,64755,-71550,6795
2016-08-25,16700.0,16800.0,236575.0,18.08,2498,39695,-42193
2016-08-26,16800.0,16900.0,211600.0,18.18,33878,-3656,-30222
2016-08-29,16900.0,16600.0,121759.0,17.86,3618,8292,-12710
2016-08-30,16750.0,16550.0,129774.0,17.81,-4743,2663,3536
2016-08-31,16600.0,16650.0,204202.0,17.91,-29469,8677,22562
2016-09-01,16700.0,17100.0,231550.0,18.4,-58978,46066,12892
2016-09-02,17000.0,16900.0,163242.0,18.18,62120,-6746,-55374
2016-09-05,16800.0,16850.0,142308.0,18.13,18407,-15180,-3386
2016-09-06,16950.0,16850.0,192798.0,18.13,28122,-78530,49937
2016-09-07,16850.0,16700.0,173142.0,17.97,20044,-72235,52192
2016-09-08,16750.0,16600.0,202550.0,17.86,28358,-8044,-20714
2016-09-09,16600.0,17000.0,433283.0,18.29,-113155,122872,-9717
2016-09-12,16900.0,17100.0,272139.0,18.4,-44467,126924,-82439
2016-09-13,17100.0,17050.0,180332.0,18.35,-4999,30754,-25755
2016-09-19,16900.0,17050.0,141831.0,18.35,-11995,-38451,50476
2016-09-20,16900.0,17400.0,223467.0,18.72,-54282,12729,-8871
2016-09-21,17200.0,17200.0,130821.0,18.51,22303,-21322,-981
2016-09-22,17200.0,17100.0,118592.0,18.4,26243,-35534,9291
2016-09-23,17250.0,17100.0,186805.0,18.4,5166,-87168,82002
2016-09-26,17150.0,17000.0,192556.0,18.29,49427,-78909,29927
2016-09-27,16950.0,17050.0,157588.0,18.35,3599,-24606,23460
2016-09-28,16950.0,16750.0,249553.0,18.02,-16809,21977,-3665
2016-09-29,16850.0,16700.0,160088.0,17.97,74847,-64215,-10620
2016-09-30,16600.0,16100.0,454221.0,17.32,165784,-172812,8438
2016-10-04,16250.0,16300.0,319110.0,17.54,27936,-109814,81878
2016-10-05,16350.0,16750.0,389780.0,18.02,-90568,-84297,175931
2016-10-06,16650.0,16650.0,214798.0,17.91,53829,-108221,54392
2016-10-07,16500.0,16500.0,196051.0,17.75,17275,-84456,67181
2016-10-10,16600.0,16350.0,179921.0,17.59,13265,-8536,-4729
2016-10-11,16550.0,16900.0,253161.0,18.18,-62068,31155,39174
2016-10-12,16950.0,17250.0,243523.0,18.56,-54823,26244,28183
2016-10-13,17150.0,17100.0,169142.0,18.4,-3444,-10902,14346
2016-10-14,17000.0,17200.0,277539.0,18.51,-47058,23747,23312
2016-10-17,17400.0,16950.0,233105.0,18.24,6363,41508,-47871
2016-10-18,17000.0,16800.0,176361.0,18.08,12075,37448,-49523
2016-10-19,16750.0,16600.0,173692.0,17.86,54860,-34302,-20958
2016-10-20,16650.0,16750.0,93251.0,18.02,-8549,-12650,21039
2016-10-21,16600.0,16650.0,112202.0,17.91,-2140,33089,-31152
2016-10-24,16650.0,16650.0,104909.0,17.91,3957,16790,-20747
2016-10-25,16650.0,16550.0,141285.0,17.81,-8891,50737,-42594
2016-10-26,16700.0,16900.0,279830.0,18.18,-45502,-58569,103046
2016-10-27,17000.0,17050.0,132291.0,18.35,-29874,1406,27968
2016-10-28,16850.0,16950.0,119967.0,18.24,-12186,11086,822
2016-10-31,16750.0,16750.0,117953.0,18.02,-12875,34719,-21992
2016-11-01,16900.0,16600.0,117030.0,17.86,6241,9275,-15516
2016-11-02,16500.0,16300.0,152547.0,17.54,-24743,4822,20921
2016-11-03,16350.0,16600.0,114693.0,17.86,-38702,26081,12400
2016-11-04,16600.0,16550.0,104891.0,17.81,-9125,3053,6072
2016-11-07,16700.0,17000.0,132682.0,18.29,-73021,49692,17684
2016-11-08,17100.0,16900.0,76282.0,18.18,4293,229,-4522
2016-11-09,16750.0,16900.0,442849.0,18.18,-174036,154695,21124
2016-11-10,16950.0,16750.0,280095.0,18.02,72070,7763,-79045
2016-11-11,16850.0,16350.0,147879.0,17.59,27104,5852,-33139
2016-11-14,16500.0,16250.0,152122.0,17.48,39794,-37817,-1306
2016-11-15,16450.0,16250.0,107717.0,17.48,32773,-6386,-26387
2016-11-16,16350.0,16250.0,93314.0,17.48,16603,-7597,-8552
2016-11-17,16300.0,16400.0,158659.0,17.65,-26817,69751,-42326
2016-11-18,16350.0,16200.0,84288.0,17.43,36670,-17441,-19229
2016-11-21,16200.0,15950.0,140186.0,17.16,29471,1628,-30399
2016-11-22,15950.0,16050.0,193852.0,17.27,-14335,36980,-22219
2016-11-23,16150.0,16050.0,138425.0,17.27,-4328,-22445,26773
2016-11-24,16050.0,15750.0,169353.0,16.95,37745,-29041,-8804
2016-11-25,15650.0,15600.0,184797.0,16.79,23690,-56785,35929
2016-11-28,15600.0,15750.0,152933.0,16.95,-26719,-14941,41660
2016-11-29,15650.0,16150.0,171258.0,17.38,-37662,21593,16069
2016-11-30,16150.0,16200.0,176932.0,17.43,-19191,10157,8411
2016-12-01,16000.0,16200.0,104077.0,17.43,-6710,9665,-3522
2016-12-02,16200.0,16050.0,104178.0,17.27,-14016,-10680,25298
2016-12-05,15900.0,16050.0,89509.0,17.27,-36472,2526,31759
2016-12-06,16200.0,15800.0,87017.0,17.0,11513,-6489,-5124
2016-12-07,15850.0,15450.0,183962.0,16.62,26828,5819,-33547
2016-12-08,15500.0,15900.0,159502.0,17.11,-4242,-1920,10220
2016-12-09,15650.0,15550.0,138150.0,16.73,49021,-30676,-16592
2016-12-12,15600.0,15550.0,106855.0,16.73,33433,-35618,2175
2016-12-13,15550.0,15650.0,110513.0,16.84,9164,-21632,14531
2016-12-14,15650.0,15500.0,121689.0,16.68,32789,-50811,19571
2016-12-15,15500.0,15650.0,118166.0,16.84,28007,-26931,483
2016-12-16,15600.0,15750.0,122405.0,16.95,5363,-33307,29363
2016-12-19,15800.0,15650.0,85933.0,16.84,12373,-15540,2967
2016-12-20,15600.0,15800.0,123050.0,17.0,-33241,15805,17570
2016-12-21,15900.0,15650.0,131585.0,16.84,20139,-24443,4720
2016-12-22,15650.0,15700.0,117563.0,16.89,-7334,-1554,8921
2016-12-23,15600.0,15600.0,63818.0,16.79,-880,-7959,8789
2016-12-26,15500.0,15350.0,152412.0,16.52,68537,-71123,1742
2016-12-27,15350.0,15350.0,108915.0,16.52,13743,-28948,15105
2016-12-28,15200.0,15200.0,158200.0,16.35,55197,-60422,5125
2016-12-29,15250.0,15400.0,183496.0,16.57,-18086,-6832,25018
2017-01-02,15200.0,15400.0,66962.0,15.86,-9590,23650,-13927
2017-01-03,15400.0,15400.0,94755.0,15.86,-1813,18892,-17301
2017-01-04,15400.0,15450.0,90244.0,15.91,7542,7570,-15832
2017-01-05,15500.0,16000.0,248925.0,16.48,-128232,71350,57448
2017-01-06,16000.0,16050.0,145183.0,16.53,-29509,20810,8699
2017-01-09,16100.0,16200.0,162164.0,16.68,-44996,53718,-8280
2017-01-10,16100.0,16250.0,172749.0,16.73,-51949,49422,2527
2017-01-11,16250.0,16200.0,152059.0,16.68,-5377,-23259,28636
2017-01-12,16100.0,16400.0,120320.0,16.89,-45871,37130,8741
2017-01-13,16350.0,16050.0,148767.0,16.53,2439,-33834,33157
2017-01-16,16200.0,16250.0,93741.0,16.73,-24632,-3248,30146
2017-01-17,16100.0,16200.0,82159.0,16.68,-27495,16006,15486
2017-01-18,16200.0,16100.0,150361.0,16.58,-8169,-17956,27045
2017-01-19,16000.0,16150.0,166517.0,16.63,-21385,-26988,50007
2017-01-20,16050.0,16350.0,126436.0,16.84,-15488,-21560,37048
2017-01-23,16300.0,15950.0,111429.0,16.43,16157,-9436,-6017
2017-01-24,16000.0,16100.0,71306.0,16.58,625,-11286,10661
2017-01-25,16200.0,15550.0,245930.0,16.01,42829,-73865,31036
2017-01-26,15600.0,15700.0,200980.0,16.17,-54760,-19754,74514
2017-01-31,15600.0,16500.0,306645.0,16.99,-99444,-35385,132829
2017-02-01,16500.0,16700.0,202073.0,17.2,-64562,-13791,78353
2017-02-02,16500.0,16700.0,117366.0,17.2,-36940,7398,29597
2017-02-03,16700.0,16650.0,113967.0,17.15,-13666,5872,9446
2017-02-06,16900.0,17050.0,207991.0,17.56,-61609,36400,27794
2017-02-07,17050.0,17150.0,132011.0,17.66,-43403,40324,2979
2017-02-08,17100.0,17150.0,208195.0,17.66,-32336,29320,2216
2017-02-09,17100.0,17200.0,150369.0,17.71,-46028,17445,31582
2017-02-10,17350.0,17150.0,125009.0,17.66,-35157,23771,13086
2017-02-13,17300.0,17300.0,200972.0,17.82,-36070,-22972,59382
2017-02-14,17250.0,17150.0,349477.0,17.66,-63699,34347,29700
2017-02-15,17150.0,16900.0,240798.0,17.4,22853,-47299,25496
2017-02-16,17000.0,16600.0,218023.0,17.09,46090,-61526,15236
2017-02-17,16600.0,16750.0,103359.0,17.25,-4972,3795,1677
2017-02-20,16750.0,16750.0,112463.0,17.25,-3219,-1447,4666
2017-02-21,16800.0,16800.0,175437.0,17.3,13702,3166,-16869
2017-02-22,16800.0,16750.0,161452.0,17.25,21933,-25591,3659
2017-02-23,16700.0,16850.0,244183.0,17.35,7349,-16113,25752
2017-02-24,16900.0,16950.0,237832.0,17.46,7194,-6249,-945
2017-02-27,17100.0,17100.0,261346.0,17.61,-40107,86836,-46730
2017-02-28,17100.0,16900.0,147555.0,17.4,7177,15804,-22980
2017-03-02,17100.0,16350.0,201650.0,16.84,79570,-57866,-22704
2017-03-03,16350.0,16500.0,154765.0,16.99,-28356,-13172,43551
2017-03-06,16350.0,16500.0,174671.0,16.99,6296,-10654,3492
2017-03-07,16600.0,16450.0,188008.0,16.94,20600,-71156,50556
2017-03-08,16300.0,16400.0,225879.0,16.89,-2986,-22574,25560
2017-03-09,16450.0,16400.0,195959.0,16.89,21569,-90658,69089
2017-03-10,16400.0,16300.0,182650.0,16.79,12731,-45985,33254
2017-03-13,16250.0,16100.0,248503.0,16.58,86658,-137949,50391
2017-03-14,16000.0,15950.0,228473.0,16.43,36826,-66608,29082
2017-03-15,15950.0,15900.0,158275.0,16.37,8267,-27619,22272
2017-03-16,15900.0,15650.0,297523.0,16.12,131609,-72816,-63058
2017-03-17,15700.0,15800.0,163187.0,16.27,-10472,-16183,26803
2017-03-20,15800.0,15550.0,180790.0,16.01,101699,-85781,-20978
2017-03-21,15550.0,15400.0,212308.0,15.86,101480,-52169,-49611
2017-03-22,15500.0,15300.0,278523.0,15.76,84187,-323,-84215
2017-03-23,15450.0,15500.0,132832.0,15.96,24662,-35784,11122
2017-03-24,15500.0,15600.0,279216.0,16.07,7545,-258,-7359
2017-03-27,15700.0,15800.0,235146.0,16.27,-16541,42155,-25617
2017-03-28,15850.0,15850.0,272349.0,16.32,-35734,43643,-7909
2017-03-29,15850.0,15800.0,246028.0,16.27,-5817,62560,-56743
2017-03-30,15900.0,15450.0,206360.0,15.91,89551,-46642,-42909
2017-03-31,15500.0,15650.0,161432.0,16.12,-2023,-78201,80224
2017-04-03,15750.0,15800.0,137335.0,16.27,-37180,35049,2131
2017-04-04,15750.0,15800.0,220951.0,16.27,40015,50130,-90145
2017-04-05,15800.0,15500.0,228523.0,15.96,82916,-95822,12406
2017-04-06,15500.0,15500.0,154638.0,15.96,43888,-5295,-38593
2017-04-07,15550.0,15800.0,303197.0,16.27,-66649,-144653,211102
2017-04-10,15800.0,15600.0,231318.0,16.07,38283,-88727,50444
2017-04-11,15750.0,15700.0,233413.0,16.17,2633,-65635,65565
2017-04-12,15600.0,15700.0,132782.0,16.17,2054,22892,-24946
2017-04-13,15750.0,15950.0,297290.0,16.43,-29357,37743,-8876
2017-04-14,15950.0,15800.0,93359.0,16.27,-12857,36880,-24033
2017-04-17,15850.0,16000.0,114272.0,16.48,-18735,31828,-13043
2017-04-18,16000.0,15950.0,178599.0,16.43,-6406,33482,-27076
2017-04-19,15900.0,16150.0,278695.0,16.63,-29164,67943,-38809
2017-04-20,16100.0,16200.0,207847.0,16.68,-41179,111817,-66396
2017-04-21,16250.0,16250.0,141925.0,16.73,-9358,57662,-48481
2017-04-24,16250.0,16350.0,266785.0,16.84,-47810,29351,17994
2017-04-25,16300.0,16150.0,172464.0,16.63,24270,13548,-37828
2017-04-26,16150.0,16200.0,224286.0,16.68,-11720,24490,-13179
2017-04-27,16250.0,16000.0,156695.0,16.48,9303,-27332,17979
2017-04-28,15800.0,16000.0,130065.0,16.48,-7615,-26579,33994
2017-05-02,16000.0,15850.0,171168.0,16.32,27629,-22182,-5464
2017-05-04,15700.0,16000.0,174274.0,16.48,-8734,-56948,65672
2017-05-08,16000.0,16150.0,245484.0,16.63,9043,21787,-30820
2017-05-10,16300.0,16150.0,300736.0,16.63,1064,46391,-46213
2017-05-11,16050.0,16150.0,323489.0,16.63,-19921,114950,-96442
2017-05-12,16150.0,16100.0,253235.0,16.58,16938,67095,-84633
2017-05-15,16150.0,16350.0,396327.0,16.84,32437,46750,-81597
2017-05-16,16350.0,16250.0,199508.0,16.73,29355,20833,-60198
2017-05-17,16250.0,15950.0,275675.0,16.43,89033,11372,-100595
2017-05-18,15900.0,16000.0,184588.0,16.48,54582,-25222,-30456
2017-05-19,16000.0,16250.0,191524.0,16.73,-49908,91488,-41588
2017-05-22,16250.0,16200.0,361769.0,16.68,-19683,199898,-180215
2017-05-23,16200.0,16250.0,582655.0,16.73,67475,84096,-153384
2017-05-24,16300.0,16500.0,1110644.0,16.99,246786,265270,-523820
2017-05-25,16750.0,17750.0,2234597.0,18.28,-401759,484725,-67237
2017-05-26,18000.0,17550.0,900751.0,18.07,93633,228066,-332219
2017-05-29,17700.0,17750.0,594058.0,18.28,-64727,42607,22905
2017-05-30,18000.0,18150.0,692429.0,18.69,-96772,138294,-37653
2017-05-31,18150.0,18300.0,659568.0,18.85,-205378,320688,-111318
2017-06-01,18400.0,18350.0,388551.0,18.9,-108917,167135,-57931
2017-06-02,18300.0,18600.0,550370.0,19.15,-93478,68654,26092
2017-06-05,18500.0,18550.0,337590.0,19.1,-62942,65279,-2953
2017-06-07,18500.0,18500.0,291588.0,19.05,-49838,-20375,64718
2017-06-08,18600.0,18250.0,450778.0,18.79,-87458,-9972,98572
2017-06-09,18200.0,18500.0,317891.0,19.05,-38883,19906,17900
2017-06-12,18400.0,18000.0,450353.0,18.54,60806,-91146,31944
2017-06-13,17950.0,18300.0,225732.0,18.85,-88016,88087,525
2017-06-14,18250.0,18150.0,300488.0,18.69,-21307,79985,-58688
2017-06-15,18100.0,17950.0,259127.0,18.49,2620,-12581,9951
2017-06-16,17750.0,17900.0,252453.0,18.43,-25205,37666,-12191
2017-06-19,17950.0,17700.0,150922.0,18.23,19749,5250,-20753
2017-06-20,17550.0,17600.0,245675.0,18.12,-7129,42245,-35403
2017-06-21,17550.0,17650.0,288745.0,18.18,35138,67469,-97178
2017-06-22,17700.0,17200.0,343587.0,17.71,25428,-89619,62448
2017-06-23,17300.0,17250.0,155142.0,17.76,-30773,-3566,34339
2017-06-26,17250.0,17000.0,200699.0,17.51,129,-39447,38966
2017-06-27,17000.0,17250.0,247217.0,17.76,26987,-1171,-25744
2017-06-28,17200.0,17750.0,375199.0,18.28,-45692,158681,-113938
2017-06-29,17700.0,17700.0,244774.0,18.23,28368,100811,-127306
2017-06-30,17700.0,17700.0,267123.0,18.23,8912,34557,-34191
2017-07-03,17900.0,17750.0,207157.0,18.28,-4338,52218,-61180
2017-07-04,17750.0,18100.0,283094.0,18.64,-71301,133110,-60631
2017-07-05,18150.0,18100.0,258237.0,18.64,-33780,119363,-84283
2017-07-06,18150.0,18100.0,248290.0,18.64,-20685,68923,-52624
2017-07-07,18100.0,17950.0,153294.0,18.49,-55324,67651,-6356
2017-07-10,17950.0,18050.0,150246.0,18.59,-28502,18469,7221
2017-07-11,18050.0,18050.0,188562.0,18.59,-40533,85020,-43986
2017-07-12,18050.0,17600.0,180200.0,18.12,36084,-31899,-3686
2017-07-13,17600.0,17600.0,175082.0,18.12,-33374,-27091,58172
2017-07-14,17550.0,17450.0,134686.0,17.97,548,-30470,28418
2017-07-17,17550.0,17650.0,173824.0,18.18,-27260,17383,8627
2017-07-18,17650.0,18000.0,214853.0,18.54,-62995,79622,-16628
2017-07-19,18100.0,17850.0,146525.0,18.38,3925,40313,-44238
2017-07-20,17850.0,17900.0,93260.0,18.43,3393,12954,-17577
2017-07-21,18000.0,17800.0,114143.0,18.33,14595,4862,-19457
2017-07-24,17950.0,18200.0,149346.0,18.74,-17887,7849,10338
2017-07-25,18350.0,18100.0,225288.0,18.64,33053,25976,-60661
2017-07-26,18200.0,18400.0,200458.0,18.95,-45626,27295,17927
2017-07-27,18500.0,18450.0,183044.0,19.0,-61659,54169,10490
2017-07-28,18400.0,18300.0,174624.0,18.85,-35725,41575,-6030
2017-07-31,18250.0,18300.0,142077.0,18.85,-8416,59843,-51427
2017-08-01,18250.0,18550.0,152721.0,19.1,-61299,54017,9035
2017-08-02,18700.0,18050.0,223658.0,18.59,80896,-61123,-26208
2017-08-03,17950.0,17950.0,249914.0,18.49,-20588,-12390,30839
2017-08-04,17750.0,17950.0,114569.0,18.49,-1952,7860,-5908
2017-08-07,17950.0,17900.0,162712.0,18.43,21223,-9611,-11672
2017-08-08,17850.0,17450.0,202013.0,17.97,41550,-84371,35421
2017-08-09,17300.0,17500.0,179607.0,18.02,-43659,46879,-1920
2017-08-10,17750.0,17650.0,238980.0,18.18,-19648,58055,-38407
2017-08-11,17500.0,17700.0,200682.0,18.23,-38527,38551,8030
2017-08-14,17850.0,17550.0,129484.0,18.07,-2814,-17315,24129
2017-08-16,17500.0,17450.0,355285.0,17.97,3999,-18808,11809
2017-08-17,17300.0,17250.0,131231.0,17.76,15022,-43143,28121
2017-08-18,17100.0,17250.0,228393.0,17.76,6421,-6572,-1962
2017-08-21,17200.0,17050.0,112254.0,17.56,22993,-4848,-18145
2017-08-22,17200.0,17050.0,98531.0,17.56,15328,-32212,16884
2017-08-23,17050.0,17500.0,305508.0,18.02,-92635,84112,10028
2017-08-24,17500.0,17500.0,166066.0,18.02,-13237,44658,-29854
2017-08-25,17450.0,17200.0,199839.0,17.71,35649,-59533,23884
2017-08-28,17150.0,17300.0,88685.0,17.82,-5905,-24393,30798
2017-08-29,17400.0,17200.0,201687.0,17.71,-14809,-12182,26991
2017-08-30,17300.0,17400.0,166317.0,17.92,-28223,-5494,33717
2017-08-31,17350.0,17300.0,130747.0,17.82,-21344,22289,-945
2017-09-01,17250.0,17000.0,160477.0,17.51,23106,-6598,-16508
2017-09-04,16700.0,16650.0,212167.0,17.15,-8327,30277,-22944
2017-09-05,16650.0,16550.0,134185.0,17.04,-11104,-1071,11669
2017-09-06,16650.0,16350.0,182750.0,16.84,32677,-74406,41729
2017-09-07,16400.0,16400.0,187264.0,16.89,1313,-50305,48492
2017-09-08,16300.0,16150.0,270273.0,16.63,32235,-90234,58999
2017-09-11,16050.0,16050.0,117183.0,16.53,-22854,21311,1543
2017-09-12,16100.0,16200.0,83633.0,16.68,-4625,-3329,7954
2017-09-13,16200.0,16000.0,217417.0,16.48,6269,-9135,2866
2017-09-14,15950.0,16150.0,308426.0,16.63,-36594,-40195,79480
2017-09-15,16150.0,16200.0,127149.0,16.68,-48106,25738,22340
2017-09-18,16250.0,15850.0,262028.0,16.32,97525,-61123,-37245
