Symbol,세아제강_시가(원),세아제강_종가(원),세아제강_거래량(주),세아제강_PER(IFRS-연결),세아제강_순매수수량(개인)(주),세아제강_순매수수량(기관계)(주),세아제강_순매수수량(외국인계)(주)
2010-10-05,44750.0,45450.0,17552.0,21.5,-2878,4468,-860
2010-10-06,46000.0,45600.0,11431.0,21.57,4506,-616,-890
2010-10-07,46400.0,45700.0,5070.0,21.62,-770,2040,130
2010-10-08,45300.0,45400.0,7550.0,21.48,5314,-1834,-1480
2010-10-11,45800.0,44600.0,6067.0,21.1,2906,-566,90
2010-10-12,44800.0,44100.0,11125.0,20.86,2770,-5270,2500
2010-10-13,44450.0,45350.0,9372.0,21.45,-3218,4078,1650
2010-10-14,45800.0,45800.0,26742.0,21.66,-2638,4898,-330
2010-10-15,46200.0,47350.0,21970.0,22.4,-9290,8910,3350
2010-10-18,47450.0,48200.0,16512.0,22.8,140,4870,-390
2010-10-19,47850.0,48650.0,18286.0,23.01,-3406,3746,-510
2010-10-20,47650.0,49000.0,13760.0,23.18,-1378,681,4700
2010-10-21,49250.0,49250.0,17018.0,23.3,28,2822,1550
2010-10-22,49400.0,49100.0,11717.0,23.23,-607,1587,2790
2010-10-25,48650.0,49400.0,8897.0,23.37,3041,929,-100
2010-10-26,49500.0,49550.0,22880.0,23.44,320,5450,-770
2010-10-27,50100.0,51400.0,19455.0,24.31,173,5837,-1200
2010-10-28,51800.0,51100.0,9064.0,24.17,1384,916,-2547
2010-10-29,51200.0,50500.0,15837.0,23.89,558,5718,-5359
2010-11-01,50400.0,50500.0,12175.0,23.89,-504,1086,-2441
2010-11-02,50800.0,50900.0,6295.0,24.08,-2345,1690,-391
2010-11-03,51200.0,51000.0,5473.0,24.12,-378,-1074,-338
2010-11-04,51000.0,50300.0,5697.0,23.79,568,-482,41
2010-11-05,50200.0,50200.0,13871.0,23.75,-1718,4885,-3307
2010-11-08,50200.0,51100.0,5685.0,24.17,-1238,-1115,2088
2010-11-09,51400.0,50100.0,19086.0,23.7,-1437,6078,163
2010-11-10,50400.0,51300.0,13567.0,24.27,-2741,-266,3027
2010-11-11,51300.0,49100.0,12365.0,23.23,3993,-2476,-1600
2010-11-12,50200.0,48300.0,12661.0,22.85,-1060,-390,1150
2010-11-15,47900.0,48300.0,13506.0,22.85,-5266,3010,2116
2010-11-16,48650.0,50700.0,16020.0,23.98,-2310,490,1810
2010-11-17,50600.0,51200.0,11659.0,24.22,-729,2253,-1500
2010-11-18,51100.0,51300.0,8548.0,24.27,2875,-960,-1765
2010-11-19,51500.0,53600.0,20733.0,25.35,1081,1908,-3055
2010-11-22,53800.0,53500.0,4387.0,25.31,1,-123,122
2010-11-23,52900.0,52400.0,8484.0,24.79,1897,-1395,-667
2010-11-24,49900.0,50800.0,11494.0,24.03,-1422,3639,-867
2010-11-25,51100.0,51300.0,11485.0,24.27,1506,-2771,1068
2010-11-26,52200.0,50000.0,9913.0,23.65,-1720,1922,-393
2010-11-29,50700.0,49300.0,5528.0,23.32,-865,544,204
2010-11-30,49400.0,48450.0,7478.0,22.92,3650,-950,-2700
2010-12-01,48550.0,49500.0,2327.0,23.41,-990,830,390
2010-12-02,50500.0,51400.0,5646.0,24.31,-3817,3457,310
2010-12-03,52900.0,51100.0,9779.0,24.17,189,-13,-953
2010-12-06,51500.0,49600.0,7387.0,23.46,848,186,-1264
2010-12-07,48250.0,50100.0,4790.0,23.7,-470,260,320
2010-12-08,49550.0,48500.0,18148.0,22.94,431,-102,-92
2010-12-09,48700.0,49250.0,15653.0,23.3,799,-1505,666
2010-12-10,49300.0,49750.0,4558.0,23.53,-1880,940,970
2010-12-13,49750.0,50600.0,3904.0,23.93,-510,-590,1170
2010-12-14,50700.0,50300.0,3671.0,23.79,706,-1058,362
2010-12-15,50300.0,50000.0,6331.0,23.65,-1413,3110,-1597
2010-12-16,49400.0,49800.0,3178.0,23.56,832,-975,143
2010-12-17,49800.0,49700.0,11510.0,23.51,-4950,3550,1400
2010-12-20,49650.0,48300.0,6897.0,22.85,-2010,810,1070
2010-12-21,49000.0,50200.0,11257.0,23.75,5245,-6815,1560
2010-12-22,50000.0,52000.0,20820.0,24.6,-177,3962,-3775
2010-12-23,52200.0,52200.0,10521.0,24.69,-3633,2981,-1048
2010-12-24,52000.0,51400.0,6136.0,24.31,960,-367,-431
2010-12-27,51500.0,51100.0,4366.0,24.17,1129,-1359,210
2010-12-28,52100.0,50400.0,11729.0,23.84,4603,-6181,2061
2010-12-29,49750.0,50300.0,4023.0,23.79,-1707,1915,-86
2010-12-30,49800.0,51900.0,6964.0,24.55,-2915,3524,-609
2011-01-03,52500.0,53100.0,8731.0,3.43,-867,2778,-2011
2011-01-04,53100.0,55300.0,23424.0,3.57,-7611,6595,86
2011-01-05,54900.0,57200.0,16141.0,3.69,-3106,2886,450
2011-01-06,57500.0,57400.0,13464.0,3.7,-2351,6173,-1993
2011-01-07,57400.0,58900.0,7267.0,3.8,-1881,2839,-51
2011-01-10,58500.0,58700.0,5049.0,3.79,-955,1069,-114
2011-01-11,58200.0,57700.0,8203.0,3.72,1960,-3099,1139
2011-01-12,57200.0,57700.0,7664.0,3.72,-1496,172,1102
2011-01-13,56600.0,56700.0,6377.0,3.66,794,-1203,-1641
2011-01-14,56000.0,55400.0,5782.0,3.58,1149,-384,-627
2011-01-17,55500.0,54300.0,10531.0,3.5,3807,-2287,-1253
2011-01-18,53900.0,54300.0,7661.0,3.5,1788,734,-2350
2011-01-19,54800.0,56400.0,6386.0,3.64,-731,2064,-899
2011-01-20,56400.0,57700.0,14174.0,3.72,-5491,1920,-589
2011-01-21,57700.0,56800.0,11766.0,3.67,-2347,2311,-2437
2011-01-24,57300.0,58400.0,8448.0,3.77,-4144,3137,-522
2011-01-25,58600.0,59800.0,19234.0,3.86,-4225,5169,1828
2011-01-26,60300.0,59600.0,10386.0,3.85,-3439,4662,-3223
2011-01-27,60400.0,62900.0,30971.0,4.06,-16908,12058,713
2011-01-28,62900.0,63900.0,27391.0,4.12,-10273,12429,-4723
2011-01-31,64900.0,67000.0,21188.0,4.32,-7164,6356,-902
2011-02-01,67500.0,65000.0,20078.0,4.19,1341,1352,-2643
2011-02-07,65200.0,67100.0,15683.0,4.33,-84,1261,-1107
2011-02-08,67400.0,67100.0,11013.0,4.33,2590,-1989,-613
2011-02-09,67100.0,67300.0,5373.0,4.34,-2826,1735,904
2011-02-10,67300.0,65200.0,21561.0,4.21,1106,875,-2061
2011-02-11,63200.0,67500.0,30036.0,4.36,-23331,23739,882
2011-02-14,71000.0,69200.0,12378.0,4.47,-4536,7273,-2662
2011-02-15,70000.0,70100.0,10093.0,4.52,-151,-597,-1147
2011-02-16,71000.0,72000.0,8314.0,4.65,-3098,3282,-937
2011-02-17,72000.0,70800.0,6766.0,4.57,473,-553,-164
2011-02-18,68800.0,71500.0,6972.0,4.61,-1065,2900,-1805
2011-02-21,71600.0,73300.0,15818.0,4.73,-2237,2558,29
2011-02-22,73000.0,70500.0,12057.0,4.55,-2839,1901,1066
2011-02-23,70500.0,72500.0,10507.0,4.68,-5103,3716,395
2011-02-24,73400.0,72500.0,15144.0,4.68,-6887,8993,-1243
2011-02-25,73100.0,70300.0,9653.0,4.54,3238,-2441,-835
2011-02-28,71400.0,69400.0,8368.0,4.48,-750,898,262
2011-03-02,69200.0,68000.0,11128.0,4.39,-1155,-1038,2133
2011-03-03,67300.0,70100.0,7252.0,4.52,-3317,1124,2223
2011-03-04,70400.0,71000.0,8032.0,4.58,-2211,661,1600
2011-03-07,72000.0,70400.0,6796.0,4.54,-2389,2342,6
2011-03-08,70400.0,70000.0,8580.0,4.52,-213,1198,-1044
2011-03-09,70000.0,68900.0,3898.0,4.45,-82,297,-305
2011-03-10,68900.0,66900.0,24899.0,4.32,1790,-2900,-582
2011-03-11,68400.0,66500.0,5848.0,4.29,-1927,961,1056
2011-03-14,67000.0,71000.0,14300.0,4.58,-5492,4596,1439
2011-03-15,73000.0,69700.0,15382.0,4.5,-2264,2268,755
2011-03-16,72000.0,69600.0,8695.0,4.49,-16,-2926,2952
2011-03-17,68600.0,69000.0,5612.0,4.45,-397,-745,1590
2011-03-18,70000.0,69400.0,2571.0,4.48,19,-493,494
2011-03-21,71500.0,70000.0,13787.0,4.52,-418,-2330,2265
2011-03-22,70300.0,69800.0,13556.0,4.5,3208,-3087,2319
2011-03-23,69300.0,70300.0,9715.0,4.54,377,60,-497
2011-03-24,70300.0,73000.0,18598.0,4.71,-5042,4191,316
2011-03-25,73500.0,73400.0,12254.0,4.74,2779,-1757,499
2011-03-28,73700.0,75400.0,19082.0,4.87,-5143,6369,-336
2011-03-29,75400.0,76000.0,9468.0,4.9,-3075,3253,-20
2011-03-30,76000.0,76000.0,11845.0,4.9,-690,666,-96
2011-03-31,76500.0,75700.0,8990.0,4.89,-2861,370,2481
2011-04-01,75600.0,75100.0,8081.0,4.85,142,-2456,2294
2011-04-04,73700.0,74600.0,8382.0,4.81,-1595,-743,1173
2011-04-05,74300.0,76800.0,11367.0,4.96,-4642,2379,817
2011-04-06,76800.0,77500.0,5950.0,5.0,1019,-1361,1177
2011-04-07,77500.0,78400.0,5163.0,5.06,-333,248,35
2011-04-08,78000.0,76800.0,6892.0,4.96,2559,-1311,-108
2011-04-11,76100.0,79000.0,7960.0,5.1,-1605,2718,160
2011-04-12,79900.0,81000.0,10726.0,5.23,-4133,5238,-1232
2011-04-13,83200.0,82000.0,14973.0,5.29,-1252,3218,-1622
2011-04-14,83300.0,86300.0,15013.0,5.57,-7849,5157,1932
2011-04-15,86300.0,89700.0,17961.0,5.79,-3244,2544,398
2011-04-18,92500.0,93700.0,19263.0,6.05,-1704,3218,-491
2011-04-19,94000.0,92000.0,14118.0,5.94,1878,-1459,-319
2011-04-20,94500.0,89200.0,11945.0,5.76,833,-1452,549
2011-04-21,88600.0,91800.0,16687.0,5.92,-2061,-973,3149
2011-04-22,91800.0,90600.0,13511.0,5.85,-1785,1718,737
2011-04-25,90600.0,93000.0,14156.0,6.0,-3909,-1926,5986
2011-04-26,94800.0,93000.0,14496.0,6.0,-4492,744,3776
2011-04-27,95000.0,97500.0,19336.0,6.29,-4497,1437,2737
2011-04-28,99000.0,93600.0,17532.0,6.04,4972,1364,-1512
2011-04-29,96700.0,91500.0,13037.0,5.9,2137,-3314,1506
2011-05-02,91700.0,91300.0,29212.0,5.89,11266,-11614,169
2011-05-03,91300.0,91000.0,15317.0,5.87,-6697,6221,510
2011-05-04,90600.0,91600.0,5039.0,5.91,-960,104,856
2011-05-06,90300.0,89700.0,12288.0,5.79,-4591,4035,634
2011-05-09,87700.0,87600.0,4315.0,5.65,701,372,-814
2011-05-11,87800.0,88600.0,9167.0,5.72,-824,612,2484
2011-05-12,90000.0,83600.0,23368.0,5.39,4900,-2837,-2046
2011-05-13,83900.0,84300.0,7641.0,5.44,78,-2025,1944
2011-05-16,84300.0,83800.0,9708.0,5.41,-1168,29,1639
2011-05-17,83400.0,81000.0,8058.0,5.23,1121,-2118,997
2011-05-18,80600.0,85300.0,10040.0,5.5,888,-2146,1510
2011-05-19,85400.0,85800.0,15152.0,5.54,-4746,3668,1076
2011-05-20,84600.0,86900.0,6624.0,5.61,-2820,2800,4
2011-05-23,83600.0,84000.0,4200.0,5.42,678,-449,-239
2011-05-24,83900.0,88500.0,14569.0,5.71,-4563,1842,2810
2011-05-25,87000.0,88400.0,8944.0,5.7,341,-451,462
2011-05-26,88400.0,86000.0,7807.0,5.55,2612,-503,-1954
2011-05-27,85600.0,87700.0,6669.0,5.66,-587,-549,1231
2011-05-30,87700.0,87100.0,3832.0,5.62,-1982,656,324
2011-05-31,87100.0,87900.0,8065.0,5.67,210,-1740,558
2011-06-01,88800.0,87900.0,9501.0,5.67,-1574,-1200,1774
2011-06-02,86800.0,87200.0,6458.0,5.63,-244,-614,461
2011-06-03,87200.0,86800.0,3062.0,5.6,-1353,700,488
2011-06-07,85900.0,86400.0,3405.0,5.58,-1116,380,706
2011-06-08,84800.0,83400.0,7757.0,5.38,330,-835,110
2011-06-09,83700.0,83400.0,7107.0,5.38,-742,-1777,2710
2011-06-10,83400.0,80600.0,7614.0,5.2,441,-3513,3037
2011-06-13,80000.0,78900.0,6944.0,5.09,-243,664,-52
2011-06-14,78900.0,83500.0,9817.0,5.39,-379,-3504,3845
2011-06-15,84000.0,83600.0,3822.0,5.39,929,-411,-511
2011-06-16,83600.0,82600.0,3368.0,5.33,-1016,870,-401
2011-06-17,82600.0,85000.0,4862.0,5.49,-3230,1266,-352
2011-06-20,83200.0,84300.0,3092.0,5.44,-331,228,-114
2011-06-21,84800.0,84900.0,3418.0,5.48,-1820,812,1140
2011-06-22,85200.0,88000.0,12789.0,5.68,-1976,990,1111
2011-06-23,88000.0,88300.0,7201.0,5.7,2595,-3514,985
2011-06-24,87200.0,86700.0,7558.0,5.59,-569,-569,1087
2011-06-27,86600.0,83400.0,7841.0,5.38,2495,-724,-1507
2011-06-28,84700.0,84200.0,7681.0,5.43,-2527,-2958,4676
2011-06-29,86800.0,85400.0,6987.0,5.51,-642,-2452,2716
2011-06-30,86700.0,87500.0,11790.0,5.65,-3948,393,3405
2011-07-01,88300.0,89000.0,6784.0,5.74,-1239,141,1182
2011-07-04,89900.0,86200.0,5844.0,5.56,2225,-2373,41
2011-07-05,88700.0,87300.0,6316.0,5.63,-303,-2979,3239
2011-07-06,87200.0,88400.0,7118.0,5.7,-1881,-136,2017
2011-07-07,89200.0,89400.0,7706.0,5.77,-633,-3155,3763
2011-07-08,89400.0,89200.0,3855.0,5.76,-119,166,1132
2011-07-11,89200.0,90000.0,8937.0,5.81,125,-1722,1493
2011-07-12,90000.0,87200.0,3873.0,5.63,196,849,-985
2011-07-13,86600.0,86600.0,6107.0,5.59,2194,-3825,2103
2011-07-14,86700.0,86600.0,10694.0,5.59,1941,-403,-1192
2011-07-15,86600.0,86500.0,13644.0,5.58,3940,-8113,4498
2011-07-18,86000.0,85600.0,12815.0,5.52,2965,-4282,325
2011-07-19,85600.0,88500.0,15796.0,5.71,2854,-4226,1032
2011-07-20,88600.0,94000.0,31284.0,6.07,1415,-2240,359
2011-07-21,94400.0,96200.0,16948.0,6.21,187,-2798,2673
2011-07-22,96100.0,96000.0,23838.0,6.2,2384,-6003,3747
2011-07-25,96000.0,98000.0,12768.0,6.32,-38,-653,1138
2011-07-26,98100.0,98500.0,19498.0,6.36,530,-2253,633
2011-07-27,98900.0,98700.0,10948.0,6.37,1175,-2750,1375
2011-07-28,98000.0,101000.0,18036.0,6.52,-2023,3879,-1798
2011-07-29,100500.0,106500.0,22438.0,6.87,-7440,10250,-2677
2011-08-01,109500.0,109000.0,21640.0,7.03,-7615,9036,-2587
2011-08-02,108000.0,105000.0,15355.0,6.78,-6510,5752,316
2011-08-03,101500.0,104000.0,14837.0,6.71,2155,-2144,88
2011-08-04,103000.0,97200.0,11067.0,6.27,555,146,-762
2011-08-05,93700.0,95300.0,18543.0,6.15,-6361,4488,1540
2011-08-08,94900.0,92900.0,22410.0,5.99,-4645,-277,4349
2011-08-09,92600.0,85700.0,44013.0,5.53,-12268,12300,-418
2011-08-10,92000.0,86800.0,20835.0,5.6,5840,-1135,-4608
2011-08-11,82500.0,88800.0,12503.0,5.73,-4956,5321,-319
2011-08-12,89600.0,84800.0,17282.0,5.47,5650,361,-6011
2011-08-16,87400.0,86500.0,16682.0,5.58,3123,-4547,1244
2011-08-17,85700.0,91500.0,16676.0,5.9,1627,-390,-1164
2011-08-18,91700.0,90400.0,10820.0,5.83,-2084,4312,-2128
2011-08-19,87000.0,81800.0,12948.0,5.28,-34,2719,-3165
2011-08-22,80500.0,78900.0,16634.0,5.09,-3121,2968,-1514
2011-08-23,78900.0,80400.0,8800.0,5.19,-2364,2425,-424
2011-08-24,80500.0,79500.0,8227.0,5.13,-473,-913,773
2011-08-25,80200.0,78800.0,19616.0,5.09,-1573,5317,-3615
2011-08-26,77700.0,78000.0,6003.0,5.03,633,1357,-1952
2011-08-29,82000.0,82700.0,7823.0,5.34,-301,1494,-1098
2011-08-30,84900.0,83500.0,7081.0,5.39,177,1496,-1748
2011-08-31,83200.0,86200.0,7953.0,5.56,1615,-209,-1402
2011-09-01,84700.0,84500.0,10608.0,5.45,2013,-2896,1065
2011-09-02,83100.0,83100.0,9077.0,5.36,1155,1643,-1971
2011-09-05,82000.0,79100.0,6876.0,5.1,-674,1296,108
2011-09-06,76500.0,76500.0,10335.0,4.94,433,1124,-1043
2011-09-07,78300.0,77900.0,8594.0,5.03,1723,-3252,1897
2011-09-08,79200.0,79500.0,9510.0,5.13,611,1178,-1350
2011-09-09,79500.0,81200.0,34468.0,5.24,5792,-3676,-1316
2011-09-14,82000.0,76300.0,15319.0,4.92,-906,285,-2110
2011-09-15,77200.0,79400.0,13176.0,5.12,-3756,-261,3589
2011-09-16,80400.0,81600.0,13189.0,5.27,-1616,-136,1728
2011-09-19,82100.0,81600.0,11470.0,5.27,-4991,7427,-1665
2011-09-20,80500.0,80200.0,6508.0,5.18,146,769,-1233
2011-09-21,80200.0,79600.0,5663.0,5.14,-332,367,479
2011-09-22,77800.0,79600.0,7739.0,5.14,-254,2156,-976
2011-09-23,76700.0,75600.0,9104.0,4.88,384,2919,-2496
2011-09-26,75000.0,68500.0,20298.0,4.42,741,-1583,-3616
2011-09-27,71000.0,68000.0,10324.0,4.39,5049,-3788,-1341
2011-09-28,69700.0,66200.0,18836.0,4.27,-2297,-155,2859
2011-09-29,66400.0,66000.0,11261.0,4.26,1068,-2377,1385
2011-09-30,65600.0,66500.0,8682.0,4.29,1597,-2818,1240
2011-10-04,61800.0,61700.0,14545.0,3.98,15,41,-201
2011-10-05,61700.0,59000.0,14941.0,3.81,-3145,4975,-859
2011-10-06,59600.0,58000.0,10624.0,3.74,136,-337,141
2011-10-07,58900.0,59700.0,17749.0,3.85,1617,-28,-883
2011-10-10,59500.0,63300.0,15689.0,4.08,-1014,1145,-60
2011-10-11,65500.0,63800.0,11862.0,4.12,2233,-1185,-884
2011-10-12,64000.0,63800.0,11785.0,4.12,4182,1895,-6244
2011-10-13,64000.0,64500.0,6267.0,4.16,1194,-1311,83
2011-10-14,63200.0,62300.0,13491.0,4.02,735,956,-864
2011-10-17,63000.0,62400.0,12470.0,4.03,-2451,-528,2574
2011-10-18,61000.0,60400.0,12588.0,3.9,4430,-2667,148
2011-10-19,60900.0,60700.0,4941.0,3.92,912,-427,427
2011-10-20,61500.0,59900.0,19298.0,3.87,2276,-64,-2137
2011-10-21,60800.0,60000.0,19842.0,3.87,8807,-6090,-2462
2011-10-24,60600.0,64500.0,21907.0,4.16,-447,-1342,1773
2011-10-25,66000.0,70000.0,59516.0,4.52,2646,756,-1778
2011-10-26,76100.0,80500.0,289326.0,5.19,67629,-62465,-4591
2011-10-27,85000.0,80500.0,336924.0,5.19,62481,-57276,-5430
2011-10-28,82300.0,91500.0,389642.0,5.9,28434,-19758,-1198
2011-10-31,89800.0,83100.0,184054.0,5.36,8879,-6411,-2439
2011-11-01,85500.0,88100.0,245445.0,5.69,8275,-7016,68
2011-11-02,85000.0,76600.0,286670.0,4.94,17555,-13986,1860
2011-11-03,80500.0,71400.0,174743.0,4.61,-3815,-711,4646
2011-11-04,72800.0,72000.0,94739.0,4.65,869,-4306,3117
2011-11-07,72000.0,70800.0,94827.0,4.57,-7187,837,6550
2011-11-08,70900.0,70700.0,54442.0,4.56,805,-349,-365
2011-11-09,72400.0,73700.0,135362.0,4.76,2078,1032,-3453
2011-11-10,71500.0,68000.0,67850.0,4.39,9366,966,-10080
2011-11-11,69800.0,67700.0,57417.0,4.37,11454,123,-11346
2011-11-14,69100.0,69300.0,47149.0,4.47,2106,-595,-1515
2011-11-15,68600.0,69300.0,76322.0,4.47,5786,3230,-9042
2011-11-16,69900.0,66500.0,43932.0,4.29,-673,4358,-3524
2011-11-17,66900.0,69100.0,28700.0,4.46,-14778,10427,4299
2011-11-18,68500.0,71400.0,45740.0,4.61,-18552,23037,-4368
2011-11-21,71900.0,70000.0,28075.0,4.52,-7635,12769,-4691
2011-11-22,68000.0,68200.0,28069.0,4.4,8416,-6558,-1577
2011-11-23,69400.0,67700.0,98455.0,4.37,10831,-8032,-2883
2011-11-24,66800.0,66100.0,29677.0,4.27,2357,-4599,2275
2011-11-25,66200.0,63500.0,29839.0,4.1,1732,-2042,323
2011-11-28,64000.0,64500.0,25974.0,4.16,-2897,-650,3001
2011-11-29,64700.0,66500.0,28905.0,4.29,-8841,12338,-3333
2011-11-30,66500.0,68600.0,29048.0,4.43,-12217,12716,-546
2011-12-01,72000.0,73300.0,118203.0,4.73,3272,-3364,-27
2011-12-02,73200.0,71200.0,39350.0,4.59,-2462,1733,684
2011-12-05,71500.0,70000.0,20396.0,4.52,-5431,2774,2020
2011-12-06,70000.0,68300.0,22713.0,4.41,-1879,737,1185
2011-12-07,69300.0,69800.0,16021.0,4.5,-2494,845,1569
2011-12-08,70500.0,69600.0,16511.0,4.49,1666,653,-2284
2011-12-09,68400.0,67900.0,13178.0,4.38,2752,422,-3135
2011-12-12,68400.0,67600.0,16171.0,4.36,608,-1148,21
2011-12-13,67000.0,66300.0,25281.0,4.28,2688,-1106,-1429
2011-12-14,66200.0,66700.0,9237.0,4.3,-2646,2660,-44
2011-12-15,66500.0,64500.0,18403.0,4.16,1453,-1250,-20
2011-12-16,64300.0,64900.0,13118.0,4.19,3925,-3142,-480
2011-12-19,64800.0,61200.0,110248.0,3.95,4354,202,-4426
2011-12-20,62000.0,61300.0,14258.0,3.96,-866,70,754
2011-12-21,61500.0,62700.0,26135.0,4.05,-3709,626,2881
2011-12-22,62800.0,64800.0,14321.0,4.18,-3459,213,3256
2011-12-23,65700.0,68900.0,72493.0,4.45,2684,-2129,-858
2011-12-26,70000.0,67800.0,29017.0,4.38,3676,-3952,291
2011-12-27,68400.0,66900.0,19136.0,4.32,-1076,745,335
2011-12-28,66700.0,64300.0,19157.0,4.15,734,1694,-2205
2011-12-29,64800.0,66200.0,18156.0,4.27,-3880,6608,-2697
2012-01-02,66500.0,67000.0,12726.0,4.19,-6785,7770,-883
2012-01-03,66600.0,68600.0,23649.0,4.29,-14931,15331,-687
2012-01-04,68200.0,70000.0,25408.0,4.37,-18202,15418,323
2012-01-05,70400.0,71200.0,34765.0,4.45,-23762,24066,-710
2012-01-06,70800.0,70900.0,18286.0,4.43,-5540,7874,-3167
2012-01-09,71600.0,70100.0,13208.0,4.38,-4815,8542,-3697
2012-01-10,71000.0,73300.0,41234.0,4.58,-24309,23272,261
2012-01-11,73900.0,71500.0,9703.0,4.47,-2175,1018,1074
2012-01-12,71800.0,74000.0,25049.0,4.62,-6802,16917,-10359
2012-01-13,74200.0,79200.0,68982.0,4.95,-31937,31510,-828
2012-01-16,78400.0,82400.0,38372.0,5.15,-17084,11601,5635
2012-01-17,83400.0,80900.0,28508.0,5.05,-4562,5658,-1700
2012-01-18,82000.0,82600.0,18112.0,5.16,-2848,-1712,4330
2012-01-19,83200.0,83800.0,21492.0,5.23,-5320,3925,1357
2012-01-20,83200.0,83900.0,15337.0,5.24,-7657,2741,5314
2012-01-25,83400.0,82600.0,25720.0,5.16,-3019,-7209,10217
2012-01-26,83100.0,80900.0,23347.0,5.05,-1141,-5361,6313
2012-01-27,84700.0,81500.0,28455.0,5.09,4180,-4646,1081
2012-01-30,81500.0,84300.0,24202.0,5.27,-12012,5860,4070
2012-01-31,83600.0,84500.0,20624.0,5.28,-7801,7851,127
2012-02-01,84600.0,86900.0,10436.0,5.43,-5575,3204,2360
2012-02-02,87600.0,86700.0,13080.0,5.42,-3672,1006,2705
2012-02-03,88400.0,90000.0,16030.0,5.62,-7999,7414,576
2012-02-06,91000.0,91000.0,14110.0,5.68,-4774,6240,-1566
2012-02-07,90500.0,91400.0,10299.0,5.71,-2869,2100,786
2012-02-08,92000.0,100000.0,80563.0,6.25,-13438,11917,2722
2012-02-09,100500.0,104000.0,55367.0,6.5,-7584,7601,-537
2012-02-10,105000.0,99800.0,42672.0,6.23,4726,-8912,4585
2012-02-13,98900.0,97400.0,47353.0,6.08,22240,-25083,2731
2012-02-14,97900.0,95000.0,63783.0,5.93,19315,-19994,1162
2012-02-15,95900.0,99800.0,29852.0,6.23,-7777,4892,2667
2012-02-16,98500.0,97500.0,18780.0,6.09,-4675,5690,-949
2012-02-17,99000.0,103500.0,26938.0,6.47,1155,-1415,-318
2012-02-20,104500.0,100000.0,35487.0,6.25,-1031,-2198,-702
2012-02-21,98500.0,97300.0,14353.0,6.08,-1263,-1682,2595
2012-02-22,99800.0,104000.0,39390.0,6.5,-12231,7771,4475
2012-02-23,104000.0,104000.0,61225.0,6.5,-3694,-616,-887
2012-02-24,104500.0,111000.0,60978.0,6.93,-8532,6885,-1675
2012-02-27,109500.0,119500.0,48932.0,7.46,-4144,9905,-7061
2012-02-28,120000.0,115000.0,55494.0,7.18,5205,-784,-3320
2012-02-29,114000.0,117000.0,41585.0,7.31,-2069,1263,-2464
2012-03-02,113000.0,116500.0,29054.0,7.28,3377,2022,-5372
2012-03-05,116500.0,117000.0,37775.0,7.31,114,-591,227
2012-03-06,117500.0,113000.0,37106.0,7.06,3981,-9721,5812
2012-03-07,113000.0,119000.0,29113.0,7.43,-4118,1812,4134
2012-03-08,119000.0,121000.0,43171.0,7.56,3120,3145,-6388
2012-03-09,119000.0,115500.0,65791.0,7.21,37,-1078,3036
2012-03-12,115500.0,106500.0,43529.0,6.65,8804,-14581,5797
2012-03-13,106500.0,108500.0,37193.0,6.78,6040,-14669,8435
2012-03-14,112000.0,118500.0,66632.0,7.4,-10327,1841,8690
2012-03-15,119500.0,120000.0,28650.0,7.5,-671,4245,-774
2012-03-16,122000.0,119000.0,33755.0,7.43,6589,-4353,-1194
2012-03-19,117500.0,118000.0,17344.0,7.37,84,1865,-1143
2012-03-20,117500.0,115000.0,29913.0,7.18,847,-5643,5719
2012-03-21,113500.0,108000.0,24008.0,6.75,6057,-2813,-2190
2012-03-22,109000.0,105500.0,33237.0,6.59,9388,-13815,5252
2012-03-23,106000.0,110000.0,34816.0,6.87,-1189,145,1339
2012-03-26,112000.0,103000.0,34761.0,6.43,12605,-11991,1237
2012-03-27,104500.0,103000.0,33623.0,6.43,-1924,-1124,3494
2012-03-28,103000.0,100000.0,34500.0,6.25,996,889,-1138
2012-03-29,98400.0,98600.0,31462.0,6.16,4062,-6555,1441
2012-03-30,98500.0,106000.0,26670.0,6.62,-1581,-2252,3968
2012-04-02,108000.0,106000.0,14501.0,6.62,2817,-195,-2267
2012-04-03,106000.0,102000.0,17222.0,6.37,4313,-1658,-2798
2012-04-04,103000.0,100000.0,14151.0,6.25,80,262,-649
2012-04-05,99800.0,99700.0,13395.0,6.23,1465,-840,-347
2012-04-06,99800.0,99900.0,29002.0,6.24,5072,-7743,1714
2012-04-09,101000.0,97500.0,15601.0,6.09,-1131,1125,145
2012-04-10,95200.0,97300.0,15816.0,6.08,-1414,286,1958
2012-04-12,97700.0,94300.0,45306.0,5.89,4601,-5648,4122
2012-04-13,95000.0,98800.0,16590.0,6.17,-4433,-1406,5844
2012-04-16,97600.0,98600.0,19504.0,6.16,3024,-1465,-1246
2012-04-17,99500.0,96600.0,17056.0,6.03,5974,-5781,-352
2012-04-18,98600.0,97500.0,18016.0,6.09,-421,501,-73
2012-04-19,96500.0,97100.0,11085.0,6.07,-2590,2173,1444
2012-04-20,97000.0,100000.0,31638.0,6.25,-15071,14862,226
2012-04-23,100500.0,104500.0,38599.0,6.53,-13323,16220,-2739
2012-04-24,102000.0,98400.0,24851.0,6.15,2697,1442,-3808
2012-04-25,99500.0,96100.0,12980.0,6.0,2534,-446,-2088
2012-04-26,97200.0,91900.0,13617.0,5.74,503,-1162,364
