Symbol,효성_시가(원),효성_종가(원),효성_거래량(주),효성_PER(IFRS-연결),효성_순매수수량(개인)(주),효성_순매수수량(기관계)(주),효성_순매수수량(외국인계)(주)
2015-11-18,107500.0,106000.0,65794.0,13.83,17911,-12871,-4314
2015-11-19,107000.0,112000.0,177759.0,14.61,-21197,11465,3567
2015-11-20,112000.0,111500.0,104383.0,14.54,12027,2794,-13181
2015-11-23,112500.0,113500.0,105589.0,14.8,-2236,17302,-13365
2015-11-24,114000.0,117500.0,160578.0,15.33,-33705,66124,-32663
2015-11-25,117000.0,116000.0,126479.0,15.13,8953,35285,-44977
2015-11-26,117500.0,120000.0,123635.0,15.65,-27376,33949,-6924
2015-11-27,120000.0,120000.0,103496.0,15.65,-2073,9906,-8333
2015-11-30,120000.0,115500.0,198352.0,15.07,26482,3078,-29602
2015-12-01,116500.0,119500.0,133489.0,15.59,-24260,18772,6533
2015-12-02,119500.0,122000.0,149685.0,15.91,-28267,48982,-19725
2015-12-03,121500.0,119500.0,110363.0,15.59,28455,-2322,-26136
2015-12-04,117500.0,119500.0,77694.0,15.59,-5485,17744,-19251
2015-12-07,121000.0,117500.0,69816.0,15.33,4262,10580,-15617
2015-12-08,117000.0,114500.0,102281.0,14.94,13517,-8530,-9987
2015-12-09,114500.0,118500.0,102466.0,15.46,-20358,14149,459
2015-12-10,118500.0,114000.0,184739.0,14.87,64678,14767,-85460
2015-12-11,114500.0,112000.0,138942.0,14.61,45097,16315,-61413
2015-12-14,110000.0,116000.0,115308.0,15.13,-28075,14221,13198
2015-12-15,116500.0,116000.0,124597.0,15.13,16080,17267,-33205
2015-12-16,117500.0,120000.0,152986.0,15.65,-40167,63363,-14857
2015-12-17,121500.0,118000.0,89111.0,15.39,19024,-6758,-12318
2015-12-18,116000.0,118500.0,76078.0,15.46,-22318,13553,2455
2015-12-21,118500.0,122500.0,104906.0,15.98,-27354,18007,9426
2015-12-22,123500.0,122500.0,102624.0,15.98,-9931,42386,-33279
2015-12-23,123000.0,122000.0,108926.0,15.91,-23884,30071,-6551
2015-12-24,123000.0,121000.0,102786.0,15.78,-28960,36170,-8730
2015-12-28,121500.0,118500.0,104126.0,15.46,6175,1402,-10654
2015-12-29,118500.0,121000.0,129029.0,15.78,27264,-18131,-10026
2015-12-30,120500.0,117500.0,108363.0,15.33,19599,10097,-29894
2016-01-04,118000.0,117500.0,97290.0,8.38,-1268,-1955,2843
2016-01-05,118500.0,116000.0,118626.0,8.27,18057,-9639,-9184
2016-01-06,116500.0,116500.0,142704.0,8.3,13659,-44638,31272
2016-01-07,115500.0,113000.0,150875.0,8.05,20886,-6071,-8132
2016-01-08,110500.0,112500.0,136403.0,8.02,26027,-10534,-14780
2016-01-11,111500.0,117000.0,166819.0,8.34,-26675,47116,-25598
2016-01-12,118000.0,115000.0,100583.0,8.2,16515,20690,-37743
2016-01-13,117000.0,115500.0,91400.0,8.23,22389,-3541,-18599
2016-01-14,112000.0,115000.0,113896.0,8.2,5444,13136,-15832
2016-01-15,116000.0,110000.0,180432.0,7.84,66470,-23226,-44461
2016-01-18,110000.0,114500.0,138327.0,8.16,-26355,43136,-16749
2016-01-19,114000.0,114000.0,130645.0,8.13,6759,6935,-12675
2016-01-20,113500.0,108500.0,206034.0,7.73,64867,-33520,-32211
2016-01-21,108500.0,110000.0,135428.0,7.84,-6478,15787,-10406
2016-01-22,112000.0,113500.0,107026.0,8.09,-16420,12705,3479
2016-01-25,115000.0,114500.0,87450.0,8.16,-2955,-7121,10375
2016-01-26,113000.0,109000.0,217596.0,7.77,102059,-51608,-48280
2016-01-27,110500.0,109000.0,255450.0,7.77,56000,-66209,8589
2016-01-28,108000.0,108500.0,170440.0,7.73,33132,-40896,7062
2016-01-29,109000.0,108000.0,368103.0,7.7,48911,-36051,-12799
2016-02-01,107500.0,106000.0,230098.0,7.56,32302,3368,-35266
2016-02-02,106000.0,105500.0,182555.0,7.52,14598,-7169,-7112
2016-02-03,105500.0,117000.0,620920.0,8.34,-129755,196407,-73488
2016-02-04,116000.0,121500.0,432833.0,8.66,-50032,99022,-55581
2016-02-05,122000.0,122500.0,180952.0,8.73,-27398,56914,-27317
2016-02-11,118000.0,118500.0,261786.0,8.45,-19339,-6683,26408
2016-02-12,117500.0,113500.0,343217.0,8.09,-777,60198,-69930
2016-02-15,115500.0,116500.0,137200.0,8.3,6447,13928,-17550
2016-02-16,117500.0,121000.0,173415.0,8.62,-16445,78314,-62584
2016-02-17,119500.0,120000.0,212665.0,8.55,6565,61216,-66552
2016-02-18,122500.0,120500.0,235942.0,8.59,25767,70640,-99052
2016-02-19,119500.0,121500.0,217342.0,8.66,-10527,49462,-40116
2016-02-22,121500.0,129000.0,312000.0,9.19,-103427,96187,7877
2016-02-23,128500.0,127500.0,235843.0,9.09,27331,28596,-54882
2016-02-24,126500.0,127500.0,134946.0,9.09,-4336,59398,-54082
2016-02-25,129000.0,124000.0,207875.0,8.84,42880,18007,-64875
2016-02-26,125000.0,125500.0,125318.0,8.95,-5062,-5156,9907
2016-02-29,124500.0,125000.0,194846.0,8.91,-12948,33280,-18848
2016-03-02,127500.0,129500.0,509919.0,9.23,31882,-21077,-14695
2016-03-03,128000.0,127500.0,141847.0,9.09,-406,6373,-9124
2016-03-04,128000.0,128000.0,164126.0,9.12,-9967,559,8909
2016-03-07,127000.0,128000.0,111805.0,9.12,-10073,15540,-7758
2016-03-08,129000.0,132000.0,220771.0,9.41,-15547,28894,-14380
2016-03-09,132000.0,134000.0,288597.0,9.55,-5842,31886,-28471
2016-03-10,135000.0,139000.0,251006.0,9.91,-10858,26420,-22576
2016-03-11,138000.0,140500.0,270037.0,10.01,78407,32972,-109561
2016-03-14,142000.0,136500.0,213532.0,9.73,55896,-30394,-28649
2016-03-15,135500.0,136000.0,141296.0,9.69,10986,22934,-35319
2016-03-16,136500.0,137500.0,158134.0,9.8,14818,-8643,-5858
2016-03-17,139000.0,142000.0,201072.0,10.12,-41751,35539,7076
2016-03-18,143500.0,141500.0,207832.0,10.09,507,17520,-16820
2016-03-21,142500.0,139000.0,111179.0,9.91,19740,-18077,1654
2016-03-22,137500.0,140000.0,234984.0,9.98,21975,6503,-33378
2016-03-23,141000.0,142500.0,165122.0,10.16,-46235,18566,29860
2016-03-24,142500.0,143000.0,124845.0,10.19,-24113,-4520,28482
2016-03-25,143500.0,144000.0,144074.0,10.26,-17229,31174,-12216
2016-03-28,144500.0,143500.0,130078.0,10.23,9820,-312,-9083
2016-03-29,144000.0,144500.0,110370.0,10.3,-12641,-15212,28225
2016-03-30,144500.0,145000.0,145075.0,10.34,-31963,12896,19578
2016-03-31,146000.0,144000.0,161743.0,10.26,5279,29910,-35212
2016-04-01,144000.0,138000.0,264948.0,9.84,-1398,-16708,17658
2016-04-04,137000.0,141500.0,176901.0,10.09,-12702,-27267,41247
2016-04-05,141000.0,137000.0,137969.0,9.76,27325,-16419,-15260
2016-04-06,136500.0,137500.0,236062.0,9.8,2665,-28669,25280
2016-04-07,137000.0,134000.0,371464.0,9.55,41306,-49084,28057
2016-04-08,132000.0,134000.0,208885.0,9.55,3376,-71557,67069
2016-04-11,132000.0,135000.0,138408.0,9.62,-40030,-21065,61419
2016-04-12,134000.0,139500.0,159967.0,9.94,-51228,12442,37537
2016-04-14,140500.0,142500.0,159459.0,10.16,-33660,700,36112
2016-04-15,141000.0,135000.0,295786.0,9.62,27505,-92094,66733
2016-04-18,134500.0,136500.0,119015.0,9.73,10109,-33284,24378
2016-04-19,137000.0,135500.0,126085.0,9.66,12084,-46922,34810
2016-04-20,136000.0,137000.0,176937.0,9.76,-33391,10722,23468
2016-04-21,137500.0,136500.0,108228.0,9.73,13327,-1054,-12252
2016-04-22,135000.0,133500.0,185429.0,9.52,19847,-54275,32468
2016-04-25,132000.0,135000.0,91774.0,9.62,-15918,-2466,15558
2016-04-26,134000.0,133000.0,214124.0,9.48,21084,15537,-33000
2016-04-27,127000.0,122500.0,677553.0,8.73,223223,-209790,-20489
2016-04-28,123000.0,119500.0,319977.0,8.52,78887,-75661,-1059
2016-04-29,119500.0,122500.0,241218.0,8.73,10067,27761,-38138
2016-05-02,121500.0,120500.0,99918.0,8.59,-4689,34284,-29628
2016-05-03,121000.0,122000.0,96691.0,8.7,11111,7888,-19362
2016-05-04,120000.0,116500.0,473011.0,8.3,184732,-85915,-101162
2016-05-09,114500.0,118000.0,153901.0,8.41,-5682,45261,-37847
2016-05-10,118000.0,115000.0,237516.0,8.2,74486,18522,-104391
2016-05-11,117000.0,119000.0,186645.0,8.48,-983,3907,-4665
2016-05-12,118000.0,118500.0,115721.0,8.45,24953,26857,-52026
2016-05-13,118500.0,116000.0,233181.0,8.27,45875,38205,-93848
2016-05-16,115500.0,115500.0,108209.0,8.23,19405,18216,-37396
2016-05-17,116500.0,114500.0,128287.0,8.16,25931,2238,-34836
2016-05-18,114500.0,114500.0,158588.0,8.16,-6206,26196,-19634
2016-05-19,114500.0,111000.0,230006.0,7.91,64039,-17463,-42416
2016-05-20,111500.0,113500.0,121002.0,8.09,-25464,28188,-7907
2016-05-23,114500.0,114000.0,65460.0,8.13,7081,2835,-10560
2016-05-24,114000.0,112000.0,109978.0,7.98,36346,-5776,-33405
2016-05-25,114000.0,113000.0,143776.0,8.05,4755,19452,-24665
2016-05-26,114000.0,116000.0,151818.0,8.27,-7882,48210,-39884
2016-05-27,117000.0,116000.0,183799.0,8.27,20563,50048,-71612
2016-05-30,117500.0,118000.0,161289.0,8.41,-20620,12568,5610
2016-05-31,118000.0,117500.0,249054.0,8.38,33767,25492,-60078
2016-06-01,117000.0,118500.0,146806.0,8.45,26085,4314,-32068
2016-06-02,118500.0,116500.0,91750.0,8.3,10500,9527,-23637
2016-06-03,117000.0,118000.0,122925.0,8.41,-6484,10545,-4704
2016-06-07,119000.0,119500.0,160029.0,8.52,-19311,63419,-44875
2016-06-08,119500.0,121000.0,166014.0,8.62,-18138,21223,-4225
2016-06-09,121000.0,127500.0,503245.0,9.09,-68047,29140,12664
2016-06-10,128500.0,129500.0,228992.0,9.23,-11819,51479,-49466
2016-06-13,127000.0,127000.0,152091.0,9.05,116,31050,-30729
2016-06-14,127500.0,125500.0,174561.0,8.95,1269,48133,-51230
2016-06-15,127000.0,123500.0,124261.0,8.8,16621,19991,-37059
2016-06-16,124500.0,123500.0,125615.0,8.8,-10832,12016,-1233
2016-06-17,125500.0,123500.0,139359.0,8.8,20719,-2747,-22214
2016-06-20,125000.0,125000.0,93797.0,8.91,-9796,14721,-5665
2016-06-21,124500.0,121500.0,119789.0,8.66,37810,1813,-39782
2016-06-22,122000.0,124500.0,117981.0,8.87,-24402,7280,12687
2016-06-23,124000.0,124000.0,81582.0,8.84,-8112,26787,-21130
2016-06-24,125000.0,119000.0,291465.0,8.48,-16738,21524,-2803
2016-06-27,117000.0,118500.0,141922.0,8.45,-15229,30374,-18197
2016-06-28,117000.0,122000.0,165166.0,8.7,-26503,40519,-16178
2016-06-29,122000.0,123000.0,80433.0,8.77,7722,11809,-18205
2016-06-30,124000.0,124500.0,107795.0,8.87,-500,3278,-4098
2016-07-01,124500.0,123000.0,83310.0,8.77,17108,-205,-17748
2016-07-04,123500.0,123000.0,101371.0,8.77,19069,-2172,-16749
2016-07-05,122500.0,125000.0,90023.0,8.91,4985,-2409,-4497
2016-07-06,124000.0,120500.0,186846.0,8.59,33897,22714,-57002
2016-07-07,121500.0,119500.0,130650.0,8.52,41145,-49485,9037
2016-07-08,118500.0,120000.0,79379.0,8.55,159,3772,-4889
2016-07-11,121000.0,124500.0,190398.0,8.87,-41380,86066,-45294
2016-07-12,125500.0,129500.0,279787.0,9.23,-63007,52455,4199
2016-07-13,131500.0,127500.0,229669.0,9.09,38652,22081,-59364
2016-07-14,128000.0,130000.0,219492.0,9.27,-44666,50092,-3132
2016-07-15,131000.0,130000.0,202839.0,9.27,12468,-16614,5389
2016-07-18,130000.0,131500.0,152376.0,9.37,24645,1208,-30075
2016-07-19,132000.0,134500.0,204128.0,9.59,-24513,51986,-29351
2016-07-20,135000.0,134000.0,193804.0,9.55,-11565,46343,-28114
2016-07-21,135500.0,133000.0,148202.0,9.48,-21628,32624,-4907
2016-07-22,134000.0,136000.0,230846.0,9.69,-57881,25154,56860
2016-07-25,136500.0,135000.0,117488.0,9.62,464,6812,-1578
2016-07-26,135000.0,135000.0,543051.0,9.62,13226,-12270,29269
2016-07-27,137000.0,136000.0,418345.0,9.69,-77412,68950,10941
2016-07-28,136000.0,134500.0,216086.0,9.59,-14051,12787,7687
2016-07-29,135500.0,139000.0,245097.0,9.91,-64469,42325,22703
2016-08-01,139500.0,140000.0,201065.0,9.98,-32789,-1782,34944
2016-08-02,140000.0,137000.0,129475.0,9.76,6230,-20125,14568
2016-08-03,135500.0,135000.0,161068.0,9.62,7737,-64706,59853
2016-08-04,135000.0,134500.0,173219.0,9.59,12191,-62832,52104
2016-08-05,135500.0,135000.0,135459.0,9.62,-27496,-871,29560
2016-08-08,136500.0,133000.0,153911.0,9.48,23633,-39956,18833
2016-08-09,133500.0,140000.0,203614.0,9.98,-85967,6698,80008
2016-08-10,140000.0,139000.0,190410.0,9.91,-23117,-8554,33491
2016-08-11,138500.0,139500.0,203465.0,9.94,227,-45960,47640
2016-08-12,140500.0,141000.0,156948.0,10.05,-44960,1523,43675
2016-08-16,141000.0,138500.0,119252.0,9.87,-7172,-6805,14669
2016-08-17,137500.0,139500.0,106577.0,9.94,-19047,-7255,26930
2016-08-18,140000.0,136000.0,104701.0,9.69,31778,-21744,994
2016-08-19,136500.0,133500.0,159949.0,9.52,25419,-65471,46801
2016-08-22,133500.0,133000.0,73376.0,9.48,-7628,-5732,17252
2016-08-23,133500.0,137000.0,114204.0,9.76,-22285,3870,19083
2016-08-24,137500.0,135000.0,118940.0,9.62,4839,-12303,9948
2016-08-25,133500.0,132000.0,125457.0,9.41,21926,-28711,6969
2016-08-26,132500.0,133500.0,125151.0,9.52,-23237,-895,25574
2016-08-29,132500.0,130000.0,115648.0,9.27,26308,-45061,18713
2016-08-30,131000.0,131000.0,119392.0,9.34,8585,-31575,23441
2016-08-31,131000.0,132000.0,96372.0,9.41,3252,-11496,8275
2016-09-01,131500.0,130500.0,99839.0,9.3,13809,-19351,6473
2016-09-02,130500.0,131000.0,76163.0,9.34,5470,-23780,13886
2016-09-05,132000.0,130000.0,113414.0,9.27,23490,-8429,-17959
2016-09-06,129000.0,127000.0,231915.0,9.05,33541,-36935,10815
2016-09-07,127000.0,130500.0,127505.0,9.3,-46516,7901,38277
2016-09-08,131000.0,129500.0,108884.0,9.23,10559,-25539,15262
2016-09-09,129000.0,131000.0,97259.0,9.34,-2758,3987,-1670
2016-09-12,129000.0,127500.0,85274.0,9.09,12185,17030,-28127
2016-09-13,129000.0,126500.0,82932.0,9.02,34056,-18632,-16276
2016-09-19,125000.0,127500.0,125879.0,9.09,21594,-5390,-16204
2016-09-20,126500.0,125500.0,105116.0,8.95,41194,-39969,-1257
2016-09-21,125500.0,125500.0,144735.0,8.95,34162,-37616,2450
2016-09-22,126500.0,124500.0,182537.0,8.87,56733,-67502,10331
2016-09-23,125500.0,125500.0,139536.0,8.95,18885,-21803,1709
2016-09-26,125500.0,126500.0,119969.0,9.02,-7989,-9509,17465
2016-09-27,127000.0,130000.0,165094.0,9.27,-33116,38411,-250
2016-09-28,130500.0,130500.0,137847.0,9.3,-14595,-9805,26028
2016-09-29,130500.0,132000.0,165730.0,9.41,-20473,25376,-886
2016-09-30,130500.0,130000.0,148914.0,9.27,4683,13277,-18892
2016-10-04,131000.0,136500.0,261875.0,9.73,-92605,74076,22624
2016-10-05,135500.0,135000.0,163823.0,9.62,-9639,34982,-25198
2016-10-06,135500.0,135000.0,130234.0,9.62,11380,-29662,18462
2016-10-07,134000.0,136500.0,141109.0,9.73,-52721,23980,29099
2016-10-10,137500.0,139500.0,204112.0,9.94,-83075,60673,24903
2016-10-11,141000.0,140000.0,174868.0,9.98,-63518,31193,32089
2016-10-12,140000.0,135500.0,191807.0,9.66,12281,-3004,-11036
2016-10-13,136000.0,136500.0,150992.0,9.73,-45367,13636,33475
2016-10-14,136500.0,134000.0,102031.0,9.55,26955,-20658,-6025
2016-10-17,134500.0,134000.0,71323.0,9.55,-4718,-21921,27483
2016-10-18,134500.0,138000.0,178939.0,9.84,-57882,47047,11253
2016-10-19,138000.0,137000.0,100634.0,9.76,2386,-15918,13578
2016-10-20,138000.0,139000.0,91626.0,9.91,-16906,3523,13504
2016-10-21,139000.0,138000.0,78581.0,9.84,1402,-16373,14751
2016-10-24,137500.0,133500.0,201042.0,9.52,-2723,3209,-732
2016-10-25,134000.0,134500.0,114642.0,9.59,3509,-4012,2190
2016-10-26,131500.0,135000.0,181643.0,9.62,-41993,36325,5847
2016-10-27,135000.0,134500.0,88076.0,9.59,38,27345,-27021
2016-10-28,134000.0,133000.0,59053.0,9.48,8140,-1390,-6884
2016-10-31,132000.0,134000.0,71459.0,9.55,-21485,18817,2833
2016-11-01,135000.0,132500.0,115124.0,9.44,3578,4984,-8059
2016-11-02,131000.0,129000.0,121099.0,9.19,6736,-17941,13840
2016-11-03,128500.0,134000.0,118303.0,9.55,-42422,52165,-9162
2016-11-04,134000.0,135500.0,92599.0,9.66,-24454,33860,-9086
2016-11-07,136000.0,135000.0,58958.0,9.62,8208,11294,-20026
2016-11-08,136000.0,135000.0,67017.0,9.62,5933,3396,-9340
2016-11-09,135000.0,131000.0,137330.0,9.34,-21208,21890,314
2016-11-10,133500.0,136000.0,106773.0,9.69,-33977,31871,2620
2016-11-11,135500.0,139500.0,226372.0,9.94,-83498,44414,37614
2016-11-14,139500.0,138500.0,119499.0,9.87,7707,17642,-25345
2016-11-15,139500.0,140500.0,156270.0,10.01,-21544,-15755,37699
2016-11-16,141500.0,143000.0,124332.0,10.19,-31882,22298,8472
2016-11-17,142500.0,139500.0,96267.0,9.94,20292,-291,-20203
2016-11-18,139500.0,139000.0,107715.0,9.91,4005,-15427,11287
2016-11-21,140000.0,137000.0,111527.0,9.76,4380,-640,-4478
2016-11-22,137500.0,138000.0,94271.0,9.84,8840,-18944,9657
2016-11-23,138500.0,142500.0,213765.0,10.16,-50856,31448,20913
2016-11-24,143500.0,141000.0,89539.0,10.05,9713,27699,-37896
2016-11-25,141500.0,140000.0,81690.0,9.98,5699,15057,-20721
2016-11-28,140000.0,140500.0,102301.0,10.01,3129,-11437,7331
2016-11-29,141000.0,141000.0,68561.0,10.05,-1668,-8744,10376
2016-11-30,141500.0,139000.0,113769.0,9.91,7947,-19071,11059
2016-12-01,139500.0,141000.0,101210.0,10.05,-23521,12437,10926
2016-12-02,141500.0,142000.0,107488.0,10.12,-32712,25320,9150
2016-12-05,143000.0,146000.0,235713.0,10.41,-91857,68126,21913
2016-12-06,147500.0,149500.0,212301.0,10.66,-79441,73882,6396
2016-12-07,149500.0,150000.0,117232.0,10.69,-16452,-5799,22005
2016-12-08,150500.0,153500.0,192126.0,10.94,-31896,-3121,34077
2016-12-09,151000.0,151000.0,108970.0,10.76,1811,-33103,31575
2016-12-12,152000.0,151000.0,124092.0,10.76,16829,-52079,35792
2016-12-13,151500.0,153000.0,144119.0,10.91,-9969,-36280,46289
2016-12-14,153000.0,151500.0,167130.0,10.8,-2669,-35413,38371
2016-12-15,151000.0,152000.0,97702.0,10.83,-3886,-7906,11923
2016-12-16,152000.0,150500.0,111302.0,10.73,16241,-39913,24761
2016-12-19,151000.0,149500.0,75005.0,10.66,-1791,-34378,36187
2016-12-20,150000.0,148500.0,115334.0,10.58,10391,-39087,28791
2016-12-21,148500.0,149500.0,79433.0,10.66,-3769,-20969,23721
2016-12-22,150000.0,148500.0,70617.0,10.58,728,-12683,11980
2016-12-23,148500.0,148500.0,90600.0,10.58,2387,-16777,13878
2016-12-26,147500.0,146500.0,184960.0,10.44,-6739,-6039,13462
2016-12-27,147000.0,150000.0,137677.0,10.69,-40191,1091,36389
2016-12-28,148000.0,145500.0,125034.0,10.37,50801,-50990,3041
2016-12-29,144500.0,145500.0,129592.0,10.37,22717,-35871,12554
2017-01-02,145000.0,146500.0,67203.0,11.29,-4487,-11926,16153
2017-01-03,147500.0,149000.0,99682.0,11.49,3162,-14827,11453
2017-01-04,148000.0,145000.0,119562.0,11.18,28553,-46547,16998
2017-01-05,144500.0,142000.0,189325.0,10.95,61395,-117056,62051
2017-01-06,142500.0,141000.0,285095.0,10.87,65221,-178384,111966
2017-01-09,140500.0,139500.0,194903.0,10.75,53774,-113291,59760
2017-01-10,139500.0,138500.0,287032.0,10.68,69203,-148981,79555
2017-01-11,139000.0,142000.0,185258.0,10.95,-1802,-32439,33223
2017-01-12,142500.0,144000.0,166257.0,11.1,-25418,-30893,57389
2017-01-13,143500.0,143500.0,117765.0,11.06,5887,-16158,8503
2017-01-16,143500.0,142000.0,205263.0,10.95,-91,-65382,65442
2017-01-17,142500.0,142500.0,151379.0,10.99,-3727,-55685,60046
2017-01-18,141500.0,144000.0,139149.0,11.1,-30306,-8164,36877
2017-01-19,143500.0,145000.0,136262.0,11.18,764,-36756,36016
2017-01-20,145000.0,139500.0,245333.0,10.75,92738,-67982,-23468
2017-01-23,139000.0,138500.0,142976.0,10.68,11622,-44223,33230
2017-01-24,138500.0,139500.0,96097.0,10.75,-145,-16529,17325
2017-01-25,139500.0,135500.0,197768.0,10.45,36927,-95518,61717
2017-01-26,136000.0,138000.0,113013.0,10.64,-28082,-44729,73932
2017-01-31,137000.0,135500.0,102665.0,10.45,12464,-15830,1504
2017-02-01,136000.0,134500.0,171275.0,10.37,57432,-107972,51272
2017-02-02,135000.0,138000.0,171293.0,10.64,-11517,-24577,29803
2017-02-03,137500.0,133000.0,338821.0,10.25,92335,-58871,-31274
2017-02-06,133500.0,133000.0,154133.0,10.25,13729,-9565,-2551
2017-02-07,133000.0,128000.0,382588.0,9.87,94662,-24633,-74052
2017-02-08,127000.0,126000.0,287149.0,9.71,56517,-3318,-53863
2017-02-09,126500.0,128500.0,134601.0,9.91,-5742,-10278,16195
2017-02-10,128500.0,128000.0,187309.0,9.87,34408,15216,-49907
2017-02-13,128500.0,130500.0,126540.0,10.06,629,14152,-14992
2017-02-14,130500.0,128000.0,151502.0,9.87,38990,15607,-55454
2017-02-15,128500.0,130500.0,217362.0,10.06,-8208,77547,-71532
2017-02-16,132000.0,129500.0,199283.0,9.98,19542,42162,-62956
2017-02-17,130000.0,131000.0,149812.0,10.1,-29703,49272,-17380
2017-02-20,133000.0,131500.0,112506.0,10.14,9789,18116,-29616
2017-02-21,132000.0,134000.0,114446.0,10.33,-15130,21877,-6517
2017-02-22,133500.0,132000.0,121696.0,10.18,35596,-10609,-22707
2017-02-23,132500.0,132500.0,135079.0,10.21,-2184,8117,-5640
2017-02-24,133000.0,130500.0,138937.0,10.06,19691,-23977,1381
2017-02-27,131000.0,129000.0,52584.0,9.94,7513,-9614,1955
2017-02-28,129500.0,131500.0,123063.0,10.14,-22681,12871,9286
2017-03-02,133000.0,131000.0,121492.0,10.1,6675,13154,-20243
2017-03-03,130500.0,129000.0,89810.0,9.94,-4462,4996,-682
2017-03-06,130000.0,130500.0,96248.0,10.06,-5264,-4609,9868
2017-03-07,131000.0,132000.0,115509.0,10.18,-6557,8080,-2601
2017-03-08,132000.0,131000.0,144679.0,10.1,22748,7775,-37881
2017-03-09,130500.0,130500.0,94918.0,10.06,-10107,-1740,10946
2017-03-10,131000.0,129000.0,112993.0,9.94,29941,-4648,-26568
2017-03-13,129500.0,129000.0,100516.0,9.94,-647,6253,-4311
2017-03-14,129000.0,128000.0,189297.0,9.87,34809,-2386,-35366
2017-03-15,128000.0,126000.0,114003.0,9.71,39600,-20118,-20442
2017-03-16,126500.0,129000.0,103336.0,9.94,-19482,1169,18613
2017-03-17,129000.0,126000.0,217953.0,9.71,70354,10644,-83585
2017-03-20,126000.0,126000.0,129325.0,9.71,9888,-9154,-720
2017-03-21,126000.0,125000.0,182413.0,9.64,41003,-31979,-9798
2017-03-22,124500.0,123000.0,302817.0,9.48,68195,-28853,-31703
2017-03-23,123000.0,124500.0,170112.0,9.6,-30519,15840,12758
2017-03-24,125000.0,127000.0,150496.0,9.79,-35619,26169,12389
2017-03-27,128000.0,125500.0,112587.0,9.68,27210,7463,-34856
2017-03-28,126500.0,130500.0,236273.0,10.06,-49927,36652,14744
2017-03-29,132500.0,133500.0,204092.0,10.29,-54792,37313,15300
2017-03-30,133000.0,135500.0,257186.0,10.45,-76788,104158,-24495
2017-03-31,136000.0,135500.0,160007.0,10.45,-35358,15505,23155
2017-04-03,136500.0,139000.0,160140.0,10.72,-76916,20155,57801
2017-04-04,138000.0,136500.0,141782.0,10.52,9748,-699,-10664
2017-04-05,137000.0,134000.0,209160.0,10.33,11057,-39499,28281
