Symbol,LS산전_시가(원),LS산전_종가(원),LS산전_거래량(주),LS산전_PER(IFRS-연결),LS산전_순매수수량(개인)(주),LS산전_순매수수량(기관계)(주),LS산전_순매수수량(외국인계)(주)
2010-12-20,90200.0,89600.0,349732.0,15.78,99292,-119049,5085
2010-12-21,90100.0,89600.0,386104.0,15.78,86102,-75222,-29560
2010-12-22,89600.0,88400.0,232218.0,15.57,68690,-71784,6658
2010-12-23,88500.0,88400.0,213232.0,15.57,37550,-55548,16421
2010-12-24,87800.0,86200.0,219778.0,15.18,86612,-83618,1673
2010-12-27,86000.0,85900.0,169044.0,15.13,958,-20926,17359
2010-12-28,86200.0,87800.0,188055.0,15.46,-33654,32322,1363
2010-12-29,87800.0,90500.0,292276.0,15.94,-41659,65562,-19895
2010-12-30,91400.0,90400.0,129049.0,15.92,-21298,36289,-13407
2011-01-03,90500.0,92000.0,301183.0,22.37,-13915,706,-64
2011-01-04,92000.0,91400.0,268671.0,22.23,-14767,22245,-1924
2011-01-05,91600.0,90500.0,218920.0,22.01,21507,-27195,-4577
2011-01-06,90300.0,88500.0,323163.0,21.52,55390,-60766,7978
2011-01-07,88400.0,90200.0,211545.0,21.93,-31280,7252,11902
2011-01-10,90100.0,90200.0,173911.0,21.93,13071,-16710,51
2011-01-11,90200.0,88500.0,247663.0,21.52,103444,-88365,-14916
2011-01-12,88700.0,87200.0,243561.0,21.2,66173,-62133,19440
2011-01-13,87500.0,85800.0,390710.0,20.86,129205,-108017,4921
2011-01-14,85400.0,88000.0,219574.0,21.4,-49792,43838,3704
2011-01-17,87700.0,85500.0,256400.0,20.79,115232,-81575,-20237
2011-01-18,85900.0,83500.0,362831.0,20.3,151994,-164531,21607
2011-01-19,84200.0,81600.0,562209.0,19.84,229784,-234954,13094
2011-01-20,81600.0,82500.0,178237.0,20.06,2249,-5302,5420
2011-01-21,82700.0,81200.0,148924.0,19.75,2746,-9446,4325
2011-01-24,80700.0,80800.0,190789.0,19.65,102614,-106395,3619
2011-01-25,81600.0,82400.0,170356.0,20.04,14603,-18431,797
2011-01-26,82400.0,82000.0,236374.0,19.94,89945,-61037,-17806
2011-01-27,81500.0,80700.0,396713.0,19.62,248584,-202374,-6232
2011-01-28,80800.0,80400.0,186886.0,19.55,35713,-37720,7660
2011-01-31,79100.0,76400.0,485825.0,18.58,236691,-185068,-39583
2011-02-01,76400.0,75500.0,326378.0,18.36,99351,-119740,16810
2011-02-07,76300.0,75500.0,195264.0,18.36,78619,-84624,2560
2011-02-08,75700.0,76500.0,150287.0,18.6,34875,-15044,-17169
2011-02-09,76900.0,74200.0,366066.0,18.04,140950,-112081,-6268
2011-02-10,74000.0,72600.0,186691.0,17.65,27189,-36886,914
2011-02-11,72400.0,71400.0,226118.0,17.36,71102,-50533,-12045
2011-02-14,71600.0,73400.0,211621.0,17.85,-15492,-30455,45087
2011-02-15,73800.0,71800.0,167271.0,17.46,17966,10941,-25271
2011-02-16,71500.0,70200.0,153939.0,17.07,7878,4536,-20360
2011-02-17,70700.0,69100.0,263608.0,16.8,25380,-1998,-25303
2011-02-18,69100.0,72200.0,304689.0,17.56,-49533,136808,-88123
2011-02-21,72300.0,71900.0,189824.0,17.48,22323,9250,-36874
2011-02-22,70800.0,71500.0,184177.0,17.39,8413,17988,-23381
2011-02-23,71400.0,69700.0,162571.0,16.95,65252,-46259,-28626
2011-02-24,69100.0,70000.0,106982.0,17.02,193,5525,-11737
2011-02-25,69800.0,71500.0,108203.0,17.39,-2012,-1244,-630
2011-02-28,71500.0,70700.0,82304.0,17.19,-16684,11021,3987
2011-03-02,70200.0,70200.0,84310.0,17.07,7427,-3892,-4407
2011-03-03,70600.0,72100.0,167694.0,17.53,-12053,8943,-5431
2011-03-04,72900.0,75000.0,258156.0,18.24,-71424,68367,-7637
2011-03-07,74700.0,73500.0,129763.0,17.87,25510,-5885,-10837
2011-03-08,73700.0,76000.0,234749.0,18.48,-34328,61352,-28757
2011-03-09,76500.0,75300.0,131466.0,18.31,12504,8167,-21491
2011-03-10,75700.0,75300.0,159982.0,18.31,-10451,5742,-1756
2011-03-11,74200.0,72600.0,202536.0,17.65,53510,-40025,-7446
2011-03-14,71800.0,71500.0,253951.0,17.39,22749,-20611,-2559
2011-03-15,70300.0,69500.0,243837.0,16.9,-334,3427,-474
2011-03-16,69800.0,70800.0,95158.0,17.22,-7311,-3392,1084
2011-03-17,69100.0,70400.0,120651.0,17.12,-16448,24489,-2724
2011-03-18,71200.0,74800.0,259489.0,18.19,-75080,71690,6079
2011-03-21,75900.0,75700.0,270472.0,18.41,-28697,37082,-10187
2011-03-22,76100.0,75900.0,165049.0,18.46,-28746,22743,-1872
2011-03-23,75800.0,75700.0,123343.0,18.41,6176,-1584,-6569
2011-03-24,75700.0,76500.0,196968.0,18.6,-3133,10083,840
2011-03-25,77000.0,75800.0,142622.0,18.43,-2852,-24688,18238
2011-03-28,75900.0,76700.0,177947.0,18.65,-32094,34836,-6692
2011-03-29,77300.0,80400.0,567442.0,19.55,-171828,129970,43816
2011-03-30,80600.0,81400.0,323654.0,19.79,-54018,47995,11187
2011-03-31,81400.0,81000.0,214313.0,19.7,-43590,40266,1279
2011-04-01,81200.0,81200.0,167170.0,19.75,-7175,-9877,17520
2011-04-04,81200.0,81200.0,180935.0,19.75,3552,-43402,37599
2011-04-05,81200.0,82500.0,220583.0,20.06,-55282,-3529,61248
2011-04-06,82400.0,82800.0,242477.0,20.13,-45686,-8005,50464
2011-04-07,83000.0,81400.0,249981.0,19.79,29484,-40405,575
2011-04-08,79600.0,78600.0,652721.0,19.11,112123,-120553,15088
2011-04-11,79200.0,79900.0,211847.0,19.43,-47954,53258,-2618
2011-04-12,80800.0,79400.0,206131.0,19.31,22641,11989,-25069
2011-04-13,78700.0,80000.0,184076.0,19.45,-5034,28801,-19528
2011-04-14,79300.0,79500.0,172302.0,19.33,33569,-28317,-8105
2011-04-15,79500.0,80600.0,237718.0,19.6,-58313,50402,7118
2011-04-18,81100.0,85200.0,655090.0,20.72,-152497,176301,-19758
2011-04-19,84500.0,83900.0,592236.0,20.4,-81033,52864,20697
2011-04-20,85000.0,86000.0,415743.0,20.91,-76135,58737,4367
2011-04-21,86300.0,88000.0,548179.0,21.4,-196345,182790,14634
2011-04-22,88300.0,88100.0,427537.0,21.42,12903,37146,-68053
2011-04-25,88100.0,87900.0,278103.0,21.37,-23046,27689,-1451
2011-04-26,87600.0,85300.0,336901.0,20.74,-7775,-2582,8629
2011-04-27,86100.0,86500.0,244995.0,21.03,-29988,-22051,51478
2011-04-28,86000.0,82000.0,450274.0,19.94,68144,-55218,18300
2011-04-29,82400.0,79500.0,345933.0,19.33,28470,-76552,49013
2011-05-02,80000.0,81100.0,170219.0,19.72,10203,-29851,4598
2011-05-03,81000.0,79400.0,154263.0,19.31,29079,-40319,9659
2011-05-04,79400.0,80400.0,92142.0,19.55,-14748,538,15147
2011-05-06,79700.0,77700.0,263645.0,18.89,123862,-47513,-77066
2011-05-09,77500.0,77800.0,90342.0,18.92,14736,832,-4786
2011-05-11,78500.0,78900.0,103745.0,19.19,14,-1742,3720
2011-05-12,78000.0,77500.0,114740.0,18.85,44824,-25913,-23807
2011-05-13,77500.0,77600.0,279895.0,18.87,4299,36887,-45643
2011-05-16,77000.0,76500.0,85984.0,18.6,9278,18093,-29084
2011-05-17,76600.0,80000.0,245425.0,19.45,-77143,70055,6817
2011-05-18,79700.0,80200.0,145534.0,19.5,-24555,57675,-43189
2011-05-19,80000.0,77900.0,137541.0,18.94,-23787,51368,-25533
2011-05-20,77400.0,79300.0,107752.0,19.28,-27684,19659,-21588
2011-05-23,78600.0,77300.0,87321.0,18.8,12402,7301,-23627
2011-05-24,77100.0,76700.0,113913.0,18.65,3729,24219,-35181
2011-05-25,76900.0,77000.0,124135.0,18.72,-27941,37531,-18552
2011-05-26,77500.0,80000.0,154986.0,19.45,-55025,37264,3859
2011-05-27,79700.0,80900.0,185522.0,19.67,-42072,51153,-15348
2011-05-30,81300.0,80800.0,126612.0,19.65,-27119,32614,-10221
2011-05-31,81000.0,80600.0,160235.0,19.6,-16428,26319,-18519
2011-06-01,80200.0,79900.0,206700.0,19.43,-7363,23838,-13866
2011-06-02,78100.0,77600.0,134278.0,18.87,14800,-4540,-4765
2011-06-03,77700.0,78200.0,199357.0,19.02,7858,6864,-18834
2011-06-07,77900.0,77300.0,83885.0,18.8,16679,-3057,-5347
2011-06-08,76600.0,74600.0,204539.0,18.14,90446,-44802,-22605
2011-06-09,74200.0,75000.0,236787.0,18.24,24035,-12324,-5967
2011-06-10,75600.0,72600.0,200295.0,17.65,46913,-26520,-14660
2011-06-13,71800.0,72300.0,98943.0,17.58,-20891,20753,-1627
2011-06-14,71900.0,74400.0,98055.0,18.09,-15115,22501,-14928
2011-06-15,74400.0,72900.0,125927.0,17.73,44210,-14310,-23156
2011-06-16,71900.0,70300.0,249625.0,17.09,98819,-81477,-8952
2011-06-17,70600.0,70100.0,158436.0,17.05,-10533,-9444,-3308
2011-06-20,70000.0,71000.0,82278.0,17.27,-5859,13003,-8619
2011-06-21,71500.0,72700.0,94052.0,17.68,-2102,7059,-4882
2011-06-22,73300.0,74900.0,132194.0,18.21,-46626,54932,-14349
2011-06-23,74600.0,75400.0,96697.0,18.34,-24940,30178,-20403
2011-06-24,75000.0,76400.0,106194.0,18.58,-50936,44310,-1880
2011-06-27,75400.0,75500.0,70201.0,18.36,1920,20329,-9370
2011-06-28,75600.0,75600.0,83152.0,18.38,-15872,7142,39
2011-06-29,76300.0,77400.0,132814.0,18.82,-63863,33260,21408
2011-06-30,77400.0,77000.0,95795.0,18.72,-1868,-18805,11461
2011-07-01,77500.0,77500.0,87178.0,18.85,-34086,3837,24285
2011-07-04,77500.0,77600.0,84550.0,18.87,3524,-4908,-1164
2011-07-05,78000.0,78100.0,74954.0,18.99,-26622,8116,17134
2011-07-06,78000.0,77300.0,70938.0,18.8,-11537,-3366,13438
2011-07-07,77000.0,76300.0,147825.0,18.55,10121,-36903,24301
2011-07-08,77000.0,76900.0,110080.0,18.7,-1834,-30148,35544
2011-07-11,76700.0,76900.0,64599.0,18.7,-3656,-6402,8270
2011-07-12,76000.0,76100.0,81136.0,18.51,-4158,2440,-4
2011-07-13,76100.0,75000.0,127887.0,18.24,25425,-16916,1974
2011-07-14,74800.0,74500.0,113269.0,18.12,33078,-37804,13613
2011-07-15,74500.0,75500.0,105691.0,18.36,2455,402,-4938
2011-07-18,75300.0,74600.0,137361.0,18.14,19164,-31229,17197
2011-07-19,74600.0,80000.0,504783.0,19.45,-108003,77845,30864
2011-07-20,80800.0,80700.0,240583.0,19.62,-23988,25709,-15219
2011-07-21,80700.0,80200.0,228369.0,19.5,44533,-43577,-10074
2011-07-22,80300.0,79600.0,178988.0,19.36,42415,-37009,-4103
2011-07-25,78800.0,78600.0,128571.0,19.11,5811,-8355,5620
2011-07-26,78800.0,80700.0,242604.0,19.62,-37916,49478,-15238
2011-07-27,80700.0,79800.0,167887.0,19.41,30524,173,-26914
2011-07-28,78500.0,78500.0,107083.0,19.09,2904,7484,-7901
2011-07-29,78500.0,73800.0,601768.0,17.95,244125,-209368,-13191
2011-08-01,74600.0,74000.0,220081.0,17.99,63359,-36040,-11443
2011-08-02,73400.0,73600.0,149814.0,17.9,-7959,16542,-11381
2011-08-03,71500.0,71300.0,177245.0,17.34,54589,11784,-63632
2011-08-04,71600.0,70500.0,120306.0,17.14,13811,-131,-17547
2011-08-05,67000.0,67000.0,190335.0,16.29,-8469,16474,-7079
2011-08-08,65200.0,60500.0,320627.0,14.71,12957,-28178,15120
2011-08-09,57000.0,57000.0,447108.0,13.86,-1106,-3007,-8494
2011-08-10,61000.0,60500.0,277674.0,14.71,25124,31572,-52227
2011-08-11,57100.0,62000.0,182965.0,15.08,-32096,37424,-6418
2011-08-12,63300.0,61000.0,193135.0,14.83,48079,-28200,-15356
2011-08-16,62300.0,62100.0,243087.0,15.1,71581,-1929,-71529
2011-08-17,61400.0,64600.0,176150.0,15.71,-41769,54443,-19130
2011-08-18,63900.0,61700.0,156060.0,15.0,44946,-21607,-8057
2011-08-19,58900.0,56300.0,212815.0,13.69,-27463,17700,-2125
2011-08-22,55700.0,55000.0,190862.0,13.37,9720,5632,-11405
2011-08-23,55100.0,56700.0,208834.0,13.79,51520,-30582,-14373
2011-08-24,57300.0,55100.0,120571.0,13.4,17911,-2041,-6551
2011-08-25,55700.0,56500.0,130037.0,13.74,-17040,6184,7012
2011-08-26,56000.0,57300.0,97306.0,13.93,-6230,6748,-1562
2011-08-29,58000.0,59300.0,102724.0,14.42,-9543,-4387,59
2011-08-30,60200.0,59700.0,116599.0,14.52,-5601,3840,9042
2011-08-31,60200.0,62400.0,137962.0,15.17,-49486,40369,6214
2011-09-01,62100.0,62300.0,183966.0,15.15,-69181,58921,15497
2011-09-02,62400.0,62600.0,71639.0,15.22,-4008,2238,1568
2011-09-05,61400.0,59100.0,123231.0,14.37,37176,-29654,-8164
2011-09-06,57300.0,57800.0,79160.0,14.06,3880,-1935,-958
2011-09-07,59100.0,60100.0,77591.0,14.61,-8040,11293,2996
2011-09-08,60700.0,59200.0,92751.0,14.4,3973,-5345,-1078
2011-09-09,58100.0,58100.0,91953.0,14.13,-7709,2632,8003
2011-09-14,57700.0,55700.0,82401.0,13.54,11155,-2311,-12258
2011-09-15,56900.0,56000.0,86611.0,13.62,-3335,4517,1217
2011-09-16,57100.0,59600.0,112484.0,14.49,-28530,702,25119
2011-09-19,59600.0,58300.0,67541.0,14.18,5509,1450,-1176
2011-09-20,57900.0,59300.0,77538.0,14.42,-2398,-11392,6434
2011-09-21,59300.0,60400.0,110188.0,14.69,-44733,8718,36062
2011-09-22,58600.0,57100.0,111872.0,13.89,55782,-23655,-18528
2011-09-23,54500.0,53000.0,166473.0,12.89,45075,-38240,-3786
2011-09-26,53200.0,50000.0,173246.0,12.16,-35724,44799,-6287
2011-09-27,51000.0,52200.0,104249.0,12.69,-6176,-20480,22354
2011-09-28,53000.0,50000.0,154217.0,12.16,59227,-67705,23010
2011-09-29,50000.0,51500.0,105835.0,12.52,12218,-33539,22848
2011-09-30,51600.0,51000.0,124824.0,12.4,49145,-57610,9023
2011-10-04,47950.0,47500.0,132760.0,11.55,-11368,-16975,28383
2011-10-05,48150.0,46000.0,188569.0,11.19,-1604,-31653,26457
2011-10-06,47100.0,48500.0,120341.0,11.79,-18042,4145,9797
2011-10-07,50000.0,51700.0,151855.0,12.57,-17893,-9772,20515
2011-10-10,51500.0,52000.0,102498.0,12.64,-17268,13952,4687
2011-10-11,53400.0,52900.0,132840.0,12.86,-16959,4139,20724
2011-10-12,52500.0,52900.0,96026.0,12.86,10251,-10997,4965
2011-10-13,54000.0,53800.0,140151.0,13.08,-2769,2263,1623
2011-10-14,53300.0,53300.0,126502.0,12.96,24522,-38536,8262
2011-10-17,53800.0,53700.0,130425.0,13.06,37698,-46180,4515
2011-10-18,52200.0,54300.0,125134.0,13.2,-23427,11940,11042
2011-10-19,55100.0,54200.0,125018.0,13.18,9254,4695,-18227
2011-10-20,53800.0,51400.0,132508.0,12.5,11839,-16004,3874
2011-10-21,52200.0,54000.0,116435.0,13.13,-11256,6266,5860
2011-10-24,54700.0,56800.0,174012.0,13.81,-52340,26144,20782
2011-10-25,57500.0,54500.0,160685.0,13.25,35184,-48783,15710
2011-10-26,54000.0,56100.0,88602.0,13.64,-24869,13324,9511
2011-10-27,56700.0,57600.0,165559.0,14.01,21000,-30721,6373
2011-10-28,58800.0,56800.0,202581.0,13.81,38883,-46105,4426
2011-10-31,56600.0,55400.0,150243.0,13.47,43600,-56716,13206
2011-11-01,54200.0,54000.0,195874.0,13.13,106161,-98432,7480
2011-11-02,52500.0,53500.0,188558.0,13.01,38722,-46468,12322
2011-11-03,53900.0,52200.0,176345.0,12.69,56228,-63048,8277
2011-11-04,53000.0,54000.0,146437.0,13.13,7930,-26194,5591
2011-11-07,54000.0,53300.0,124142.0,12.96,44303,-49713,10856
2011-11-08,53800.0,53500.0,115302.0,13.01,4881,-10475,1523
2011-11-09,54200.0,54700.0,113372.0,13.3,-45715,29982,3020
2011-11-10,52600.0,51800.0,221787.0,12.6,-7695,42191,-27029
2011-11-11,53000.0,56200.0,361286.0,13.67,-122353,137658,-16343
2011-11-14,58600.0,58200.0,261289.0,14.15,-62345,62473,-23509
2011-11-15,57300.0,58600.0,283584.0,14.25,-89523,103101,-13773
2011-11-16,59400.0,56900.0,196807.0,13.84,-7639,28494,-14875
2011-11-17,57500.0,58500.0,186855.0,14.23,13017,-17221,1910
2011-11-18,57400.0,58300.0,117254.0,14.18,12834,397,-10640
2011-11-21,58300.0,57000.0,95650.0,13.86,27570,-8973,-14015
2011-11-22,56800.0,60300.0,312799.0,14.66,-99595,93205,-4552
2011-11-23,60000.0,57600.0,184976.0,14.01,20094,31855,-54756
2011-11-24,57500.0,59100.0,123980.0,14.37,-16345,26168,-9643
2011-11-25,58300.0,57400.0,129807.0,13.96,16278,1284,-19312
2011-11-28,58100.0,58500.0,116296.0,14.23,-36026,29970,2774
2011-11-29,59100.0,60600.0,214432.0,14.74,-47970,22148,8927
2011-11-30,60500.0,61300.0,202358.0,14.91,-53801,40724,14834
2011-12-01,63200.0,62800.0,288671.0,15.27,-46414,43971,-636
2011-12-02,62300.0,62200.0,78805.0,15.13,-9015,2048,10701
2011-12-05,62900.0,63000.0,139232.0,15.32,-28910,37891,-7848
2011-12-06,63000.0,61800.0,105610.0,15.03,5606,-6571,339
2011-12-07,62000.0,62900.0,106506.0,15.3,-43738,30616,11034
2011-12-08,62900.0,61800.0,131402.0,15.03,15086,-27455,5230
2011-12-09,60400.0,60800.0,105805.0,14.78,-14651,8491,11781
2011-12-12,62100.0,62800.0,82183.0,15.27,-18245,15291,-783
2011-12-13,61900.0,62200.0,97689.0,15.13,-13103,4182,14205
2011-12-14,62200.0,63900.0,182074.0,15.54,-41214,36056,5428
2011-12-15,63900.0,63800.0,157622.0,15.51,-24626,44594,-9478
2011-12-16,64200.0,64900.0,265027.0,15.78,-35279,53191,-29114
2011-12-19,65200.0,62500.0,240935.0,15.2,-27451,66118,-37210
2011-12-20,62500.0,63700.0,96950.0,15.49,-27928,33000,-8141
2011-12-21,64900.0,64800.0,160042.0,15.76,-55830,44642,1948
2011-12-22,64700.0,64700.0,61961.0,15.73,-4938,5909,-1116
2011-12-23,65500.0,66800.0,239822.0,16.24,-37620,12340,12314
2011-12-26,67500.0,66200.0,87831.0,16.1,-13142,18062,-5810
2011-12-27,66200.0,65200.0,151242.0,15.85,-39340,44818,-4288
2011-12-28,65100.0,65700.0,92146.0,15.98,12396,-1682,4364
2011-12-29,65200.0,66500.0,109373.0,16.17,-31601,33801,-453
2012-01-02,66500.0,64700.0,106603.0,27.58,9512,-2899,-3000
2012-01-03,65300.0,66000.0,137987.0,28.13,-54078,35201,15754
2012-01-04,66400.0,66600.0,124013.0,28.39,-52271,15408,28401
2012-01-05,67100.0,67500.0,167113.0,28.77,-68792,87111,-14176
2012-01-06,67500.0,67800.0,114696.0,28.9,-19480,45356,-18448
2012-01-09,67500.0,67500.0,100663.0,28.77,-6785,16909,1302
2012-01-10,67400.0,68300.0,119936.0,29.11,-66523,60419,-14104
2012-01-11,68400.0,67200.0,122867.0,28.64,35930,-2064,-18991
2012-01-12,67500.0,66900.0,87140.0,28.52,7390,-11221,6590
2012-01-13,66800.0,68000.0,107938.0,28.99,-53227,26975,34539
2012-01-16,67800.0,66600.0,100215.0,28.39,36783,-31088,6858
2012-01-17,66900.0,67600.0,136421.0,28.82,-18883,-15531,27803
2012-01-18,67200.0,66700.0,95120.0,28.43,-14027,956,8514
2012-01-19,67000.0,65700.0,176757.0,28.01,-9102,4044,28572
2012-01-20,66000.0,66700.0,144573.0,28.43,-59312,2475,59879
2012-01-25,66800.0,65100.0,182156.0,27.75,50079,-93920,46201
2012-01-26,65000.0,64600.0,230544.0,27.54,19501,-30498,10330
2012-01-27,65000.0,65300.0,82062.0,27.83,-16503,-8298,24076
2012-01-30,64700.0,65000.0,79487.0,27.71,7312,-23901,14646
2012-01-31,65300.0,65600.0,96528.0,27.96,-22887,8472,19109
2012-02-01,66000.0,67900.0,246479.0,28.94,-42977,40104,1214
2012-02-02,68400.0,68200.0,201191.0,29.07,-41527,39883,5772
2012-02-03,68300.0,69000.0,123049.0,29.41,-41303,28772,3177
2012-02-06,69600.0,70100.0,211319.0,29.88,-75036,94292,-19485
2012-02-07,70400.0,69500.0,103134.0,29.63,1844,1826,-4362
2012-02-08,69600.0,70800.0,143094.0,30.18,-55017,38902,5560
2012-02-09,71400.0,71300.0,117554.0,30.39,-16478,20182,-5291
2012-02-10,70800.0,70100.0,101776.0,29.88,-5938,-2609,1035
2012-02-13,69700.0,70100.0,85204.0,29.88,-14309,-7681,18282
2012-02-14,70000.0,70500.0,67285.0,30.05,-13542,14122,3901
2012-02-15,70100.0,70000.0,97603.0,29.84,8434,-9851,3887
2012-02-16,69100.0,67800.0,102743.0,28.9,43259,-45252,2998
2012-02-17,68200.0,67000.0,126962.0,28.56,65857,-69593,1781
2012-02-20,67300.0,68200.0,80599.0,29.07,-13054,2216,16444
2012-02-21,67700.0,67700.0,77944.0,28.86,9021,-15685,7153
2012-02-22,67600.0,66800.0,85563.0,28.47,21574,-13455,-434
2012-02-23,67400.0,65000.0,214438.0,27.71,99167,-65745,2930
2012-02-24,65900.0,64800.0,200050.0,27.62,63150,-58486,21165
2012-02-27,65200.0,63800.0,127790.0,27.2,31557,-39412,8614
2012-02-28,64500.0,64300.0,98965.0,27.41,12819,-14914,3891
2012-02-29,65000.0,68300.0,298206.0,29.11,-108336,105700,-1523
2012-03-02,68400.0,68700.0,150676.0,29.28,3939,3947,-16514
2012-03-05,68600.0,67000.0,110718.0,28.56,10412,3575,-14302
2012-03-06,66900.0,67100.0,92253.0,28.6,-10085,-2714,9603
2012-03-07,65500.0,64900.0,118348.0,27.66,39465,-13486,-20248
2012-03-08,65000.0,64800.0,179145.0,27.62,78728,-76790,-383
2012-03-09,64900.0,65200.0,145927.0,27.79,-1033,-7185,12861
2012-03-12,65300.0,65200.0,88685.0,27.79,-14650,14378,880
2012-03-13,65600.0,67700.0,142666.0,28.86,-51608,44997,4582
2012-03-14,68100.0,66900.0,92857.0,28.52,-1799,12019,-7185
2012-03-15,65700.0,67500.0,109586.0,28.77,-37610,16700,20065
2012-03-16,68300.0,67800.0,121584.0,28.9,-23910,27137,-2917
2012-03-19,67600.0,67300.0,62110.0,28.69,9818,-8792,-2598
2012-03-20,67100.0,67800.0,121440.0,28.9,-11112,3689,10883
2012-03-21,67500.0,67000.0,95168.0,28.56,-1724,6475,-1565
2012-03-22,67000.0,66600.0,79097.0,28.39,-2095,-310,553
2012-03-23,66200.0,65700.0,80529.0,28.01,22243,-16444,4785
2012-03-26,65800.0,65600.0,76287.0,27.96,-9740,-3360,12297
2012-03-27,66100.0,65900.0,67875.0,28.09,-12003,-513,13493
2012-03-28,66000.0,66500.0,68461.0,28.35,-19770,23010,7240
2012-03-29,66500.0,65300.0,65732.0,27.83,-1623,20251,-13958
2012-03-30,65000.0,65700.0,53281.0,28.01,-17873,10079,10665
2012-04-02,66000.0,64600.0,80480.0,27.54,34710,-28007,-1126
2012-04-03,64700.0,63900.0,161363.0,27.24,40779,-37534,-8343
2012-04-04,63100.0,63400.0,111505.0,27.02,-1339,-12067,5124
2012-04-05,63000.0,61800.0,60456.0,26.34,23412,-11022,-3959
2012-04-06,61800.0,60800.0,70765.0,25.92,19652,-24767,9898
2012-04-09,60000.0,59900.0,97779.0,25.53,-21039,17212,8171
2012-04-10,59900.0,60200.0,77627.0,25.66,6896,11107,-5686
2012-04-12,59700.0,60000.0,55040.0,25.58,6402,-2552,-3365
2012-04-13,61000.0,62000.0,65426.0,26.43,-16445,10170,5747
2012-04-16,61100.0,60400.0,62001.0,25.75,28630,-1069,-21196
2012-04-17,60300.0,60700.0,64085.0,25.87,1648,-467,-3867
2012-04-18,61000.0,61500.0,79632.0,26.22,2790,-943,-1241
2012-04-19,61000.0,61000.0,39311.0,26.0,-4623,3956,-939
2012-04-20,60700.0,60400.0,76003.0,25.75,-4127,485,-26
2012-04-23,60200.0,60400.0,41998.0,25.75,5983,-16342,9012
2012-04-24,59200.0,59300.0,70004.0,25.28,15150,-949,-9569
2012-04-25,59400.0,57600.0,134552.0,24.55,33035,-31903,3992
2012-04-26,58000.0,57400.0,62720.0,24.47,-3663,3298,-2566
2012-04-27,57200.0,57600.0,85176.0,24.55,496,5058,-1961
2012-04-30,57500.0,57800.0,77204.0,24.64,-2935,-19792,28476
2012-05-02,57300.0,58500.0,107751.0,24.94,15462,-969,-17964
2012-05-03,58500.0,58000.0,106701.0,24.72,41050,-39355,-3363
2012-05-04,57800.0,58900.0,94677.0,25.11,-2894,2844,1413
2012-05-07,57800.0,58000.0,59273.0,24.72,-11508,23860,-11882
2012-05-08,58000.0,59500.0,71011.0,25.36,-31107,32486,-5157
2012-05-09,59100.0,58100.0,49538.0,24.77,-3977,7162,-8835
2012-05-10,58500.0,60900.0,191877.0,25.96,-30143,29007,-14157
2012-05-11,61100.0,60500.0,80601.0,25.79,4396,18561,-24983
2012-05-14,60200.0,59700.0,66172.0,25.45,15722,3045,-22897
2012-05-15,58600.0,59100.0,60491.0,25.19,-5087,4031,-10483
2012-05-16,58500.0,57300.0,103660.0,24.42,-4371,1533,-6597
2012-05-17,58000.0,56500.0,105746.0,24.08,41928,-25874,-5182
2012-05-18,55400.0,53100.0,119147.0,22.63,20244,-15582,118
2012-05-21,53900.0,53300.0,66718.0,22.72,-5650,1870,7330
