Symbol,한화케미칼_시가(원),한화케미칼_종가(원),한화케미칼_거래량(주),한화케미칼_PER(IFRS-연결),한화케미칼_순매수수량(개인)(주),한화케미칼_순매수수량(기관계)(주),한화케미칼_순매수수량(외국인계)(주)
2005-04-01,13300.0,13300.0,780085.0,4.56,42308,142300,-201348
2005-04-04,13150.0,12950.0,649894.0,4.44,225936,-169966,-69690
2005-04-06,13000.0,13000.0,1317010.0,4.46,382485,-99425,-118290
2005-04-07,13100.0,13400.0,1056372.0,4.6,50162,-246882,212450
2005-04-08,13550.0,13400.0,805065.0,4.6,-74566,35940,39186
2005-04-11,13300.0,13500.0,429560.0,4.63,-31492,2592,61420
2005-04-12,13400.0,13000.0,531844.0,4.46,-8450,-53620,44880
2005-04-13,13050.0,13100.0,476320.0,4.49,-32400,47060,-14850
2005-04-14,12800.0,12450.0,863338.0,4.27,372620,-231280,-158860
2005-04-15,12400.0,12050.0,1327608.0,4.13,211778,-302142,79654
2005-04-18,11750.0,11400.0,913225.0,3.91,-28270,20680,41800
2005-04-19,11650.0,11500.0,1090481.0,3.95,150845,14435,-148870
2005-04-20,11750.0,11750.0,1080378.0,4.03,191660,-15220,-169520
2005-04-21,11400.0,12100.0,1279128.0,4.15,-175992,382292,-209960
2005-04-22,12450.0,12350.0,626804.0,4.24,-210743,19094,183230
2005-04-25,12300.0,12250.0,391314.0,4.2,-82710,39960,26960
2005-04-26,12350.0,12500.0,1381892.0,4.29,-47530,68990,-38580
2005-04-27,12300.0,12250.0,477220.0,4.2,51686,-200166,169550
2005-04-28,12450.0,11800.0,628529.0,4.05,17150,11110,-32910
2005-04-29,11550.0,11700.0,1697700.0,4.01,61290,-180690,224330
2005-05-02,12000.0,11700.0,985305.0,4.01,233860,-107800,-120280
2005-05-03,12000.0,12000.0,1571383.0,4.12,-50917,-99563,95880
2005-05-04,12100.0,12400.0,865130.0,4.25,-312736,34556,231090
2005-05-06,12500.0,12300.0,697017.0,4.22,44606,40310,-90616
2005-05-09,12300.0,11800.0,909940.0,4.05,35840,-118190,110910
2005-05-10,11950.0,11400.0,1210041.0,3.91,300715,-285015,177170
2005-05-11,11250.0,10950.0,1169126.0,3.76,148598,-101658,42660
2005-05-12,11000.0,11200.0,839375.0,3.84,29140,-68260,45350
2005-05-13,10950.0,10500.0,1509815.0,3.6,495567,-218457,-177840
2005-05-16,10550.0,10500.0,883566.0,3.6,21410,-110760,160790
2005-05-17,10600.0,10200.0,1455260.0,3.5,34380,-60260,115210
2005-05-18,10400.0,10750.0,1540515.0,3.69,-333620,-58550,398230
2005-05-19,10950.0,11200.0,1300923.0,3.84,-388387,157547,199260
2005-05-20,11150.0,11100.0,1186798.0,3.81,134830,24660,-166550
2005-05-23,11150.0,10950.0,426973.0,3.76,19860,25650,-60240
2005-05-24,11300.0,11000.0,954490.0,3.77,310650,-79340,-232670
2005-05-25,11000.0,10950.0,861120.0,3.76,-67500,11740,35430
2005-05-26,10950.0,10900.0,920780.0,3.74,131310,-133700,-9800
2005-05-27,11050.0,11100.0,1100520.0,3.81,30199,-154449,96140
2005-05-30,11100.0,11150.0,715880.0,3.83,-94050,9630,82700
2005-05-31,11150.0,10900.0,859369.0,3.74,108034,55616,-171270
2005-06-01,10800.0,10750.0,798681.0,3.69,133410,66780,-206830
2005-06-02,10900.0,11300.0,1436047.0,3.88,-423766,8076,403250
2005-06-03,11300.0,11550.0,1089490.0,3.96,-410938,358948,22590
2005-06-07,11600.0,11500.0,411391.0,3.95,-66933,-17207,84490
2005-06-08,11500.0,11600.0,808930.0,3.98,-209380,177310,-20340
2005-06-09,11650.0,11650.0,670365.0,4.0,112790,40740,-150090
2005-06-10,11800.0,11900.0,900402.0,4.08,-58797,-41173,144300
2005-06-13,11950.0,11700.0,318823.0,4.01,17083,-12473,1760
2005-06-14,11600.0,11800.0,369730.0,4.05,-49430,121310,-88710
2005-06-15,11650.0,12050.0,549850.0,4.13,-82480,65750,-33140
2005-06-16,12050.0,12150.0,590057.0,4.17,-83317,-20643,75830
2005-06-17,12250.0,11950.0,386920.0,4.1,51110,37710,-93160
2005-06-20,11950.0,12050.0,578770.0,4.13,-144670,-1530,100030
2005-06-21,12200.0,12450.0,1549900.0,4.27,-325900,143630,178940
2005-06-22,12550.0,12500.0,457155.0,4.29,65860,-68600,-38850
2005-06-23,12550.0,12350.0,584070.0,4.24,71750,-35550,-68970
2005-06-24,12200.0,12150.0,393200.0,4.17,12505,-32005,14280
2005-06-27,11900.0,11750.0,543585.0,4.03,61345,-61805,560
2005-06-28,11700.0,12100.0,727406.0,4.15,-156190,4852,141580
2005-06-29,12300.0,12150.0,778331.0,4.17,-170350,176420,3240
2005-06-30,12300.0,12400.0,702700.0,4.25,-61604,147524,-76810
2005-07-01,12250.0,12150.0,521610.0,4.17,151278,-243638,91730
2005-07-04,12300.0,12050.0,767890.0,4.13,306070,-134890,-125510
2005-07-05,12000.0,11850.0,503405.0,4.07,132710,-81190,-49490
2005-07-06,11900.0,11900.0,669481.0,4.08,103970,-89370,38310
2005-07-07,11850.0,11850.0,404270.0,4.07,15542,8828,-20360
2005-07-08,11750.0,11550.0,894670.0,3.96,184740,-115550,-50810
2005-07-11,11750.0,11750.0,641290.0,4.03,100820,-39860,-57690
2005-07-12,11950.0,11600.0,767620.0,3.98,104550,41870,-171330
2005-07-13,11600.0,11500.0,572368.0,3.95,139577,-9860,-70170
2005-07-14,11600.0,11600.0,920868.0,3.98,97236,-123776,46750
2005-07-15,11750.0,11800.0,554184.0,4.05,22276,-58846,-16300
2005-07-18,11950.0,11700.0,767212.0,4.01,245108,-41983,-147640
2005-07-19,11750.0,12400.0,1323680.0,4.25,-323410,176840,174320
2005-07-20,12650.0,12050.0,1539865.0,4.13,221308,-185740,-7000
2005-07-21,12250.0,12150.0,748168.0,4.17,56293,-91263,35690
2005-07-22,11950.0,11950.0,1222340.0,4.1,-213352,103252,36010
2005-07-25,11800.0,12350.0,804170.0,4.24,-390574,133404,218420
2005-07-26,12400.0,12550.0,924385.0,4.31,-214590,28140,193540
2005-07-27,12700.0,12700.0,1092017.0,4.36,-98764,-133486,259280
2005-07-28,12900.0,12600.0,612052.0,4.32,10377,-28317,19640
2005-07-29,12750.0,12450.0,1229763.0,4.27,-67320,-139250,212460
2005-08-01,12500.0,12450.0,868512.0,4.27,51924,-50444,60100
2005-08-02,12400.0,12650.0,946330.0,4.34,-42280,84100,-81350
2005-08-03,12900.0,12500.0,1021551.0,4.29,-151362,144802,85480
2005-08-04,12550.0,13100.0,1746181.0,4.49,-435460,462920,-72800
2005-08-05,13000.0,12700.0,984297.0,4.36,46534,124156,-165900
2005-08-08,12650.0,12750.0,790832.0,4.37,-118330,51940,67580
2005-08-09,12650.0,12950.0,680040.0,4.44,-78919,-251,98300
2005-08-10,13200.0,13350.0,1944473.0,4.58,6380,-73580,61080
2005-08-11,13250.0,13500.0,763706.0,4.63,26761,6737,-27710
2005-08-12,13700.0,13450.0,812251.0,4.61,-62368,80928,-45500
2005-08-16,13450.0,13150.0,626857.0,4.51,89258,4562,-89750
2005-08-17,12850.0,13150.0,716689.0,4.51,248822,-173862,-41640
2005-08-18,13150.0,12400.0,1028706.0,4.25,218425,-247875,32780
2005-08-19,12400.0,12250.0,809438.0,4.2,231598,-177738,-56490
2005-08-22,12250.0,12800.0,696450.0,4.39,-211900,115450,80850
2005-08-23,12850.0,12900.0,668092.0,4.43,-85101,225391,-129750
2005-08-24,12750.0,12250.0,871876.0,4.2,460235,-374055,-62750
2005-08-25,12150.0,11950.0,1456234.0,4.1,645394,-76474,-455820
2005-08-26,11900.0,11800.0,701350.0,4.05,120230,-6740,12530
2005-08-29,11600.0,11250.0,956402.0,3.86,81517,-148537,77550
2005-08-30,11500.0,11500.0,1196250.0,3.95,-11840,900,15860
2005-08-31,11350.0,12050.0,1014013.0,4.13,-260670,208060,-8420
2005-09-01,12100.0,12350.0,925130.0,4.24,-229847,-14673,191550
2005-09-02,12350.0,12800.0,898290.0,4.39,-439645,20314,419510
2005-09-05,12850.0,12700.0,606311.0,4.36,-37709,-85581,207090
2005-09-06,12700.0,12500.0,550248.0,4.29,-107222,-12538,118740
2005-09-07,12700.0,12400.0,708006.0,4.25,112990,-116880,-9650
2005-09-08,12600.0,12350.0,1056010.0,4.24,302680,-109260,-149650
2005-09-09,12250.0,12350.0,601419.0,4.24,125679,-100459,-17570
2005-09-12,12400.0,12050.0,1012796.0,4.13,457956,-158476,-295640
2005-09-13,12100.0,11600.0,1390637.0,3.98,631987,-442857,-176280
2005-09-14,11550.0,11600.0,1280804.0,3.98,664734,-328554,-262650
2005-09-15,11650.0,11600.0,1455176.0,3.98,317191,-374361,54110
2005-09-16,11700.0,11700.0,1187929.0,4.01,253166,-448246,204270
2005-09-20,11950.0,12300.0,1297119.0,4.22,-262888,47088,220790
2005-09-21,12200.0,12250.0,1098519.0,4.2,-38330,-107400,154320
2005-09-22,12300.0,12500.0,1361333.0,4.29,-13544,-8176,25100
2005-09-23,12400.0,11900.0,1269450.0,4.08,148230,-82930,-118090
2005-09-26,11950.0,12150.0,549180.0,4.17,-88460,68520,17050
2005-09-27,12200.0,12350.0,876647.0,4.24,-153248,56878,-8590
2005-09-28,12300.0,12800.0,1597519.0,4.39,-194380,-26370,197150
2005-09-29,13000.0,12850.0,2166834.0,4.41,-152510,-95280,164880
2005-09-30,12950.0,13000.0,1183850.0,4.46,-387206,88519,306640
2005-10-04,13200.0,13000.0,889834.0,4.46,-63915,30955,15160
2005-10-05,12900.0,12550.0,823471.0,4.31,21731,-76441,59050
2005-10-06,12450.0,12400.0,739449.0,4.25,68281,-594,-61257
2005-10-07,12450.0,12250.0,755524.0,4.2,102668,-70198,-33560
2005-10-10,12400.0,12500.0,841317.0,4.29,97305,240085,-338640
2005-10-11,12750.0,13100.0,1875261.0,4.49,-529580,706960,-286050
2005-10-12,13200.0,13200.0,1383524.0,4.53,-576398,628448,-39470
2005-10-13,13000.0,12650.0,1274770.0,4.34,638400,-62190,-605780
2005-10-14,12650.0,12300.0,796954.0,4.22,116774,-16294,-97460
2005-10-17,12300.0,11900.0,852233.0,4.08,175867,31033,-213040
2005-10-18,11900.0,12000.0,868743.0,4.12,138439,197361,-354920
2005-10-19,11950.0,11500.0,762698.0,3.95,255810,-108800,-153440
2005-10-20,11650.0,11800.0,693886.0,4.05,-65532,56252,9670
2005-10-21,11600.0,11850.0,870079.0,4.07,196669,-149409,-37660
2005-10-24,11900.0,11650.0,551552.0,4.0,164169,-72599,-90580
2005-10-25,11850.0,11200.0,1359378.0,3.84,489988,-301218,-128280
2005-10-26,11200.0,11200.0,799043.0,3.84,333810,-137540,-156800
2005-10-27,11250.0,11150.0,618190.0,3.83,19943,-99683,76950
2005-10-28,10900.0,10800.0,868330.0,3.71,211690,-51020,-93270
2005-10-31,10950.0,11000.0,688281.0,3.77,118930,-101130,-17700
2005-11-01,10900.0,11150.0,1150890.0,3.83,428129,-166379,-261120
2005-11-02,11150.0,11500.0,723730.0,3.95,-139030,115590,10990
2005-11-03,11600.0,11350.0,474181.0,3.89,11280,-41220,46050
2005-11-04,11400.0,11300.0,547730.0,3.88,-12730,-7310,28290
2005-11-07,11400.0,11000.0,690320.0,3.77,256330,-162180,-32480
2005-11-08,11050.0,11450.0,898301.0,3.93,13112,-116832,102260
2005-11-09,11350.0,11450.0,463590.0,3.93,-64870,-4680,52750
2005-11-10,11350.0,11250.0,558548.0,3.86,118550,-21430,-124150
2005-11-11,11400.0,11550.0,973050.0,3.96,-11710,13630,43300
2005-11-14,11600.0,11600.0,1109337.0,3.98,97042,-206550,220478
2005-11-15,11650.0,11450.0,617446.0,3.93,159520,-9230,-156650
2005-11-16,11400.0,11300.0,651290.0,3.88,73220,12590,-86520
2005-11-17,11300.0,11150.0,870464.0,3.83,203952,-16502,-193380
2005-11-18,11250.0,11050.0,932690.0,3.79,307420,-165860,-143710
2005-11-21,11100.0,10800.0,1367127.0,3.71,549430,-187190,-345300
2005-11-22,10800.0,10750.0,600306.0,3.69,72980,-35520,-19210
2005-11-23,10800.0,10900.0,828983.0,3.74,119440,63820,-189320
2005-11-24,10950.0,10700.0,1133986.0,3.67,288251,-31951,-238600
2005-11-25,10750.0,10750.0,844361.0,3.69,99325,43625,-143050
2005-11-28,10850.0,11350.0,1230470.0,3.89,-304090,49630,245860
2005-11-29,11200.0,10950.0,844964.0,3.76,128480,-61810,-79300
2005-11-30,11050.0,11050.0,589801.0,3.79,-45263,39503,5720
2005-12-01,11000.0,11150.0,730527.0,3.83,-2980,-19650,-20400
2005-12-02,11250.0,10900.0,1110585.0,3.74,286850,-120410,-172800
2005-12-05,10950.0,10850.0,549257.0,3.72,146070,-73555,-10015
2005-12-06,10850.0,10750.0,893951.0,3.69,24560,9650,12120
2005-12-07,10650.0,10400.0,969278.0,3.57,315008,-194138,-124430
2005-12-08,10300.0,10250.0,1894538.0,3.52,724770,-776980,102770
2005-12-09,10150.0,10200.0,1409137.0,3.5,545307,-516647,-31960
2005-12-12,10300.0,10650.0,1172450.0,3.65,-136540,117590,57820
2005-12-13,10650.0,10600.0,598809.0,3.64,1240,5420,-5520
2005-12-14,10650.0,10650.0,836713.0,3.65,69086,-120946,57560
2005-12-15,10750.0,10700.0,832913.0,3.67,-64670,-25540,89170
2005-12-16,10600.0,10550.0,504297.0,3.62,-30660,-18920,45570
2005-12-19,10500.0,10650.0,455393.0,3.65,-39876,55326,1380
2005-12-20,10600.0,10600.0,637344.0,3.64,28400,-18090,-9910
2005-12-21,10750.0,11300.0,2275547.0,3.88,-923924,101854,829580
2005-12-22,11550.0,12850.0,6805759.0,4.41,-1082193,-175457,1327410
2005-12-23,12850.0,12350.0,1762467.0,4.24,-14287,-40730,63537
2005-12-26,12500.0,12400.0,1775084.0,4.25,-44660,28080,15410
2005-12-27,12250.0,12000.0,2205982.0,4.12,-119532,29102,93400
2005-12-28,11800.0,11800.0,1347200.0,4.05,-21714,-2846,25210
2005-12-29,12000.0,11550.0,1456349.0,3.96,-107950,34270,61410
2006-01-02,11700.0,11700.0,1143367.0,3.63,85548,-74098,-1190
2006-01-03,11900.0,12200.0,2067494.0,3.78,19010,-9460,490
2006-01-04,12300.0,12100.0,2636444.0,3.75,-310089,120249,201060
2006-01-05,12400.0,12800.0,3434579.0,3.97,-781041,261121,475270
2006-01-06,13100.0,13200.0,3442606.0,4.09,-315290,9190,349940
2006-01-09,13300.0,13250.0,1786746.0,4.11,-176680,7800,129160
2006-01-10,13150.0,13900.0,4888832.0,4.31,-1733382,1244700,245392
2006-01-11,14150.0,13750.0,4649885.0,4.26,-203768,573468,-394620
2006-01-12,13850.0,15400.0,7819164.0,4.77,-2187120,1577580,509660
2006-01-13,15500.0,16600.0,4215329.0,5.15,-1210463,1012033,38570
2006-01-16,16650.0,18950.0,4266788.0,5.87,-280950,159060,121120
2006-01-17,18300.0,17000.0,3846554.0,5.27,-156716,199326,31900
2006-01-18,16650.0,15950.0,3507653.0,4.94,377787,404923,-777970
2006-01-19,16350.0,15650.0,3917098.0,4.85,378152,14320,-389372
2006-01-20,15650.0,14500.0,4332279.0,4.5,363650,-9300,-544310
2006-01-23,14100.0,14650.0,2891987.0,4.54,-412740,201290,163370
2006-01-24,14950.0,15100.0,2874713.0,4.68,87010,-47250,-91460
2006-01-25,15200.0,14500.0,2885329.0,4.5,407500,397920,-783500
2006-01-26,15000.0,15250.0,4614074.0,4.73,659090,89370,-739340
2006-01-27,15500.0,15500.0,2604185.0,4.81,-177050,258380,-49990
2006-01-31,15850.0,15850.0,3351907.0,4.91,-424350,228760,192370
2006-02-01,15850.0,15500.0,2253485.0,4.81,-182762,128062,39870
2006-02-02,15900.0,15400.0,1590013.0,4.77,12681,72329,6780
2006-02-03,14850.0,14000.0,3102380.0,4.34,466073,57727,-490250
2006-02-06,13600.0,14000.0,2027255.0,4.34,-92877,53007,91200
2006-02-07,13900.0,13450.0,1432913.0,4.17,41898,69612,-134380
2006-02-08,13450.0,13600.0,1586606.0,4.22,133160,-61680,-91130
2006-02-09,13800.0,13450.0,1062647.0,4.17,116428,73412,-134600
2006-02-10,13450.0,13850.0,1301754.0,4.29,33757,-110667,72560
2006-02-13,13950.0,13500.0,1186359.0,4.19,63619,-55639,220
2006-02-14,13400.0,13800.0,1243129.0,4.28,-63800,197160,-136160
2006-02-15,14100.0,13250.0,1129738.0,4.11,-18255,92445,-35600
2006-02-16,13300.0,13300.0,1438049.0,4.12,41890,-32570,80240
2006-02-17,13500.0,14050.0,2158182.0,4.36,-627566,794996,-154720
2006-02-20,14250.0,14250.0,1415211.0,4.42,206596,131434,-331440
2006-02-21,14350.0,14150.0,692783.0,4.39,120002,-63252,-13600
2006-02-22,14050.0,14200.0,966609.0,4.4,86636,-86586,2160
2006-02-23,14500.0,14400.0,1000267.0,4.46,147992,-13932,-140200
2006-02-24,14350.0,13900.0,1027741.0,4.31,169302,-141872,-23420
2006-02-27,13950.0,14000.0,1095345.0,4.34,304694,-148544,29650
2006-02-28,13850.0,13450.0,2255960.0,4.17,3640,103050,-54730
2006-03-02,13450.0,13500.0,830255.0,4.19,-77823,-60857,136380
2006-03-03,13550.0,12700.0,1197906.0,3.94,51293,93627,-176320
2006-03-06,12600.0,13000.0,827162.0,4.03,-57787,19407,13590
2006-03-07,12850.0,12600.0,653305.0,3.91,-107065,-10855,134350
2006-03-08,12550.0,12400.0,1277268.0,3.84,337834,-212834,-101780
2006-03-09,12400.0,12750.0,1003470.0,3.95,-232371,81781,151570
2006-03-10,12800.0,12850.0,612199.0,3.98,-41059,112359,-103100
2006-03-13,13050.0,12850.0,1036920.0,3.98,264280,-259340,9760
2006-03-14,12900.0,12600.0,1604713.0,3.91,807606,-721076,144390
2006-03-15,12750.0,12300.0,1195210.0,3.81,493984,-373434,-73060
2006-03-16,12300.0,12150.0,956944.0,3.77,27960,-114940,85680
2006-03-17,12050.0,12250.0,689221.0,3.8,-29250,9680,7440
2006-03-20,12250.0,12500.0,788688.0,3.88,-99830,87850,14200
2006-03-21,12650.0,12500.0,594185.0,3.88,58935,-25365,-15530
2006-03-22,12350.0,11950.0,1119821.0,3.7,659840,-411480,-142660
2006-03-23,12050.0,11150.0,3012930.0,3.46,1894661,-1583921,-247540
2006-03-24,11150.0,11350.0,1362481.0,3.52,4748,134575,-146143
2006-03-27,11200.0,11000.0,1462541.0,3.41,128970,138770,-219440
2006-03-28,10900.0,11300.0,1245227.0,3.5,-208428,18338,168490
2006-03-29,11200.0,11700.0,1227340.0,3.63,-138550,74610,100540
2006-03-30,11800.0,12000.0,1756128.0,3.72,-410340,199300,200010
2006-03-31,12000.0,12400.0,1604510.0,3.84,-585376,96086,500390
2006-04-03,12450.0,12500.0,1165169.0,3.88,-211423,10533,192840
2006-04-04,12450.0,12300.0,1418547.0,3.81,301584,-55780,-193620
2006-04-05,12300.0,12200.0,871959.0,3.78,145610,-52130,-82320
2006-04-06,12300.0,12100.0,1042782.0,3.75,110530,-201250,86170
2006-04-07,12150.0,12950.0,1840053.0,4.01,-60830,-710,67360
2006-04-10,12750.0,12900.0,1014906.0,4.0,-102051,31901,61180
2006-04-11,13000.0,12800.0,1813250.0,3.97,205770,-150490,-52210
2006-04-12,12700.0,13250.0,1538120.0,4.11,-216726,47366,171230
2006-04-13,13350.0,13350.0,1025685.0,4.14,-10959,24289,-9020
2006-04-14,13350.0,13350.0,1205665.0,4.14,-26950,-11540,31320
2006-04-17,13300.0,12650.0,1356062.0,3.92,200055,-173595,11390
2006-04-18,12600.0,12700.0,861742.0,3.94,-14830,-52360,61230
2006-04-19,12800.0,11850.0,2665906.0,3.67,628987,-332320,-295557
2006-04-20,11900.0,11900.0,1031762.0,3.69,106110,-104520,-21220
2006-04-21,12050.0,11850.0,1001284.0,3.67,42985,-62485,26130
2006-04-24,11750.0,11550.0,779604.0,3.58,111231,-106451,-60
2006-04-25,11650.0,11600.0,1619056.0,3.6,870030,69690,-928330
2006-04-26,11700.0,11400.0,2082959.0,3.53,1236530,49200,-1302380
2006-04-27,11550.0,11750.0,3072299.0,3.64,1211710,64850,-1269180
2006-04-28,11750.0,11250.0,1707920.0,3.49,300190,-303950,1470
2006-05-02,11250.0,11350.0,1245805.0,3.52,99020,-170210,65980
2006-05-03,11450.0,11250.0,1356154.0,3.49,186202,-30542,-154620
2006-05-04,11300.0,11450.0,1166824.0,3.55,50030,9690,-79390
2006-05-08,11650.0,11400.0,1068932.0,3.53,169063,-46743,-120000
2006-05-09,11350.0,11400.0,1227451.0,3.53,-138150,-202100,367280
2006-05-10,11400.0,11100.0,1858587.0,3.44,365990,-321610,-74790
2006-05-11,11050.0,11350.0,1175550.0,3.52,-148140,-276910,418420
2006-05-12,11250.0,11400.0,1156205.0,3.53,-260,-70350,79290
2006-05-15,11300.0,11250.0,586914.0,3.49,-96960,-49990,143030
2006-05-16,11300.0,11100.0,788430.0,3.44,-154340,-38580,194610
2006-05-17,11100.0,10750.0,1381087.0,3.33,293944,-264634,7540
2006-05-18,10450.0,10500.0,977977.0,3.26,-189150,71660,88390
2006-05-19,10500.0,10450.0,506848.0,3.24,13910,-57670,44830
2006-05-22,10500.0,10300.0,1043121.0,3.19,285000,-127910,-117660
2006-05-23,10250.0,10150.0,1122382.0,3.15,176100,-157200,19490
2006-05-24,10050.0,10250.0,913533.0,3.18,-87290,-126140,208950
2006-05-25,10300.0,10000.0,668342.0,3.1,-32967,-167310,205230
2006-05-26,10200.0,10450.0,1032467.0,3.24,37820,-192530,214320
2006-05-29,10500.0,10200.0,640250.0,3.16,280400,-211180,5180
2006-05-30,10250.0,9970.0,960771.0,3.09,304108,-358628,41910
2006-06-01,9920.0,9800.0,900125.0,3.04,-89673,-52397,188410
2006-06-02,9900.0,9240.0,1966254.0,2.86,-187970,62860,115560
2006-06-05,9430.0,9240.0,1254760.0,2.86,-63490,-213600,368600
2006-06-07,9000.0,8990.0,1053998.0,2.79,-213100,-26530,275470
2006-06-08,9000.0,8820.0,815993.0,2.73,54551,-130921,125210
2006-06-09,9010.0,9000.0,1196538.0,2.79,162792,-114409,-49930
2006-06-12,8950.0,9180.0,525882.0,2.85,-35760,1510,34440
2006-06-13,9000.0,8810.0,445679.0,2.73,35230,-5720,-32750
2006-06-14,8710.0,8900.0,565368.0,2.76,108910,-56990,-26600
2006-06-15,9080.0,8830.0,658487.0,2.74,217490,-106390,-86650
2006-06-16,9050.0,9100.0,1179815.0,2.82,225910,38660,-275940
2006-06-19,9000.0,8700.0,512623.0,2.7,102310,-85380,-15860
2006-06-20,8650.0,8170.0,1045109.0,2.53,219009,-182129,-35950
2006-06-21,8170.0,8310.0,702085.0,2.58,-96270,-50590,167560
2006-06-22,8450.0,8210.0,797100.0,2.55,-67350,75420,-13670
2006-06-23,8130.0,7940.0,770792.0,2.46,267060,-60640,-203700
2006-06-26,7940.0,7940.0,766731.0,2.46,96250,-122010,48960
2006-06-27,8010.0,7980.0,1211950.0,2.47,338256,-128096,-158030
2006-06-28,7800.0,7900.0,522955.0,2.45,-61040,-30200,94870
2006-06-29,7990.0,8450.0,3505326.0,2.62,118600,53750,-142670
2006-06-30,8650.0,8600.0,1585014.0,2.67,16660,9300,-56520
2006-07-03,8630.0,9030.0,994287.0,2.8,-2123,-74107,72660
2006-07-04,9120.0,8930.0,826785.0,2.77,-79110,-43290,124240
2006-07-05,8700.0,8710.0,566268.0,2.7,-35090,19820,15450
2006-07-06,8650.0,8530.0,731575.0,2.64,8233,-58413,56250
2006-07-07,8580.0,8830.0,837522.0,2.74,123970,-14540,-106980
2006-07-10,8720.0,9040.0,1187387.0,2.8,-171590,-7810,182050
2006-07-11,9040.0,8960.0,417523.0,2.78,61566,-18866,-42720
2006-07-12,9070.0,9130.0,1116330.0,2.83,48750,14040,-98650
2006-07-13,9040.0,9010.0,611171.0,2.79,28140,24010,-55680
2006-07-14,8820.0,8780.0,604286.0,2.72,-60214,-67946,131510
2006-07-18,8660.0,8600.0,503547.0,2.67,-137870,-1180,139710
2006-07-19,8780.0,8960.0,777671.0,2.78,-62740,-112600,181690
2006-07-20,9140.0,9060.0,1029775.0,2.81,-116550,-5990,166370
2006-07-21,9000.0,9030.0,417950.0,2.8,-43110,-41860,119800
2006-07-24,8990.0,8990.0,571655.0,2.79,80660,-96090,50090
2006-07-25,9130.0,9010.0,564140.0,2.79,-28460,11820,7470
2006-07-26,9040.0,8650.0,1162437.0,2.68,24750,84230,-111600
2006-07-27,8700.0,8860.0,590520.0,2.75,-135750,26900,105680
2006-07-28,8910.0,9030.0,745198.0,2.8,-62210,27120,33830
2006-07-31,9110.0,8880.0,448783.0,2.75,23290,20080,6120
2006-08-01,8880.0,8730.0,410159.0,2.71,-73832,35032,38550
2006-08-02,8730.0,8870.0,433258.0,2.75,10660,-32880,20960
2006-08-03,8870.0,8740.0,274507.0,2.71,76847,-36787,-39760
2006-08-04,8740.0,8890.0,805241.0,2.76,131400,126110,-260510
2006-08-07,8890.0,8540.0,1071671.0,2.65,488032,-185772,-305660
2006-08-08,8520.0,8520.0,936862.0,2.64,139113,-26273,-130690
2006-08-09,8520.0,8510.0,593690.0,2.64,94368,40862,-140560
2006-08-10,8510.0,8400.0,984091.0,2.6,314160,-45100,-268690
2006-08-11,8390.0,8230.0,1008954.0,2.55,223610,134490,-408670
2006-08-14,8230.0,8200.0,1127171.0,2.54,315870,160170,-508180
2006-08-16,8340.0,8290.0,638265.0,2.57,196230,31030,-256710
2006-08-17,8360.0,8340.0,1239814.0,2.59,58757,47653,-108060
2006-08-18,8400.0,8320.0,732126.0,2.58,116730,128760,-247350
