Symbol,동양_시가(원),동양_종가(원),동양_거래량(주),동양_PER(IFRS-연결),동양_순매수수량(개인)(주),동양_순매수수량(기관계)(주),동양_순매수수량(외국인계)(주)
2015-10-02,3030.0,2975.0,1665767.0,0.86,-150156,-2000,142477
2015-10-05,2995.0,3000.0,1191547.0,0.87,-139445,23,20668
2015-10-06,3055.0,3090.0,1760315.0,0.9,-81279,103000,-19496
2015-10-07,3130.0,3175.0,2152495.0,0.92,-465519,-3994,415699
2015-10-08,3175.0,3130.0,1410603.0,0.91,-33982,1009,-89396
2015-10-12,3100.0,3030.0,1421071.0,0.88,68572,0,-75572
2015-10-13,3010.0,2995.0,1334487.0,0.87,-120840,4000,115490
2015-10-14,3000.0,3210.0,5160420.0,0.93,-2321162,2092116,206455
2015-10-15,3170.0,3170.0,1712816.0,0.92,-51858,9,-50660
2015-10-16,3150.0,3320.0,4688660.0,0.96,-1604760,507378,627144
2015-10-19,3310.0,3320.0,1311773.0,0.96,-69590,0,-32502
2015-10-20,3225.0,3320.0,6327927.0,0.96,-1574719,683321,226706
2015-10-21,3320.0,3310.0,2186430.0,0.96,76967,0,-487151
2015-10-22,3310.0,3345.0,3172377.0,0.97,-276948,153500,-235943
2015-10-23,3400.0,3340.0,3763099.0,0.97,357529,39049,-454163
2015-10-26,3295.0,3235.0,1557480.0,0.94,37685,-29030,-106944
2015-10-27,3200.0,3190.0,1358320.0,0.93,38357,392,-95927
2015-10-28,3190.0,3100.0,1487391.0,0.9,-113436,-13994,117230
2015-10-29,3130.0,3145.0,958895.0,0.91,-28922,0,-1350
2015-10-30,3110.0,3020.0,2184816.0,0.88,-123135,-809,12718
2015-11-02,3005.0,2870.0,2670213.0,0.83,5608,8045,-80493
2015-11-03,2855.0,2945.0,1532332.0,0.86,-86980,0,97550
2015-11-04,2960.0,2940.0,1031882.0,0.85,-49096,28778,17168
2015-11-05,2935.0,2925.0,707690.0,0.85,-10271,0,13132
2015-11-06,2930.0,2800.0,1371029.0,0.81,102236,-14000,13628
2015-11-09,2755.0,2725.0,2427748.0,0.79,-184893,38000,-1368
2015-11-10,2700.0,2930.0,2854952.0,0.85,-342372,381023,27081
2015-11-11,2915.0,2875.0,996583.0,0.84,130884,1,-137628
2015-11-12,2890.0,2895.0,951379.0,0.84,-252187,10000,1187
2015-11-13,2860.0,2800.0,1303480.0,0.81,298877,500,-272977
2015-11-16,2735.0,2765.0,1189476.0,0.8,88401,5500,-126210
2015-11-17,2765.0,2710.0,1536605.0,0.79,621817,0,-272885
2015-11-18,2715.0,2585.0,1838963.0,0.75,-103260,0,95676
2015-11-19,2605.0,2785.0,2934483.0,0.81,-783289,850439,87613
2015-11-20,2780.0,2790.0,936426.0,0.81,87557,0,-76447
2015-11-23,2670.0,2705.0,2653877.0,0.79,-835890,681981,13422
2015-11-24,2710.0,2705.0,705361.0,0.79,-2595,0,1959
2015-11-25,2700.0,2655.0,682379.0,0.77,20889,0,-42473
2015-11-26,2655.0,2800.0,2881326.0,0.81,-1467900,1439000,-19352
2015-11-27,2770.0,2810.0,1112399.0,0.82,-85069,177321,-52362
2015-11-30,2800.0,2745.0,618432.0,0.8,44934,0,-46934
2015-12-01,2715.0,2690.0,777309.0,0.78,-206223,23,15120
2015-12-02,2700.0,2690.0,1365504.0,0.78,-437091,348000,24181
2015-12-03,2690.0,2670.0,1196755.0,0.78,44754,300000,-297936
2015-12-04,2620.0,2655.0,536574.0,0.77,9813,-17,48811
2015-12-07,2625.0,2600.0,1229511.0,0.76,11682,0,-141682
2015-12-08,2555.0,2545.0,2245097.0,0.74,-347893,491000,-154107
2015-12-09,2540.0,2425.0,1577537.0,0.7,-76660,-2595,29256
2015-12-10,2430.0,2295.0,2342754.0,0.67,-501267,340220,-92718
2015-12-11,2300.0,2390.0,1519644.0,0.69,-80157,0,171856
2015-12-14,2455.0,2485.0,2095320.0,0.72,127076,-984,-146092
2015-12-15,2500.0,2450.0,931106.0,0.71,84802,160006,-248226
2015-12-16,2495.0,2480.0,748084.0,0.72,20799,28000,-45954
2015-12-17,2480.0,2460.0,771884.0,0.71,119122,11009,-145705
2015-12-18,2440.0,2410.0,1064542.0,0.7,-49365,24675,16767
2015-12-21,2400.0,2625.0,4549902.0,0.76,-2407771,2299021,144216
2015-12-22,2650.0,2690.0,3224488.0,0.78,-863034,636694,100659
2015-12-23,2735.0,2715.0,1467296.0,0.79,-136893,45308,-22999
2015-12-24,2730.0,2620.0,1316537.0,0.76,-213170,31790,-8287
2015-12-28,2650.0,2740.0,2980384.0,0.8,-790083,718000,-34627
2015-12-29,2750.0,2800.0,1855493.0,0.81,37724,-27,-49531
2015-12-30,2815.0,2770.0,998394.0,0.81,71959,50,-115009
2016-01-04,2775.0,2780.0,1356188.0,1.07,-27337,6255,4002
2016-01-05,2760.0,2780.0,1120836.0,1.07,186483,5477,-198125
2016-01-06,2745.0,2695.0,1588029.0,1.03,21249,53493,-18119
2016-01-07,2670.0,2585.0,1166533.0,0.99,80883,8049,-88932
2016-01-08,2530.0,2590.0,1079634.0,0.99,-45292,28270,17722
2016-01-11,2560.0,2465.0,1272899.0,0.95,76843,-40999,-192670
2016-01-12,2470.0,2510.0,690987.0,0.96,-4963,0,2963
2016-01-13,2550.0,2580.0,577448.0,0.99,130247,0,-130247
2016-01-14,2510.0,2695.0,2510625.0,1.03,-1239039,1450000,-210961
2016-01-15,2705.0,2610.0,771753.0,1.0,150423,50003,-200926
2016-01-18,2580.0,2615.0,567392.0,1.0,14967,408,-16375
2016-01-19,2615.0,2620.0,1023169.0,1.01,51139,0,-135375
2016-01-20,2610.0,2580.0,541917.0,0.99,44287,289,-49080
2016-01-21,2580.0,2550.0,689839.0,0.98,28393,23,-29868
2016-01-22,2540.0,2600.0,585239.0,1.0,73859,51038,-123221
2016-01-25,2740.0,2670.0,1237336.0,1.02,86126,17260,-123934
2016-01-26,2825.0,2800.0,3887572.0,1.07,-204781,449007,-240514
2016-01-27,2830.0,2760.0,1035187.0,1.06,-89821,0,-170177
2016-01-28,2730.0,2740.0,693325.0,1.05,105445,0,-15445
2016-01-29,2765.0,2825.0,1720300.0,1.08,263127,0,-179036
2016-02-01,2825.0,2800.0,831871.0,1.07,95069,0,-39379
2016-02-02,2780.0,2750.0,690513.0,1.06,38071,0,-38071
2016-02-03,2765.0,2750.0,2109263.0,1.06,-179584,39,82263
2016-02-04,2750.0,2775.0,1393975.0,1.07,-32854,0,38761
2016-02-05,2950.0,3050.0,14733779.0,1.17,-1787284,1656519,-15295
2016-02-11,3055.0,3090.0,6633016.0,1.19,125245,128045,-378020
2016-02-12,3090.0,3030.0,4427335.0,1.16,-36135,320145,-380514
2016-02-15,3070.0,3045.0,2257113.0,1.17,-22144,82708,-23735
2016-02-16,3070.0,3115.0,3374597.0,1.2,-225827,208635,32206
2016-02-17,3135.0,3280.0,13143618.0,1.26,-6924030,1068006,272620
2016-02-18,3260.0,3250.0,4734464.0,1.25,38778,115582,-39699
2016-02-19,3230.0,3195.0,2650263.0,1.23,-264079,-50088,304153
2016-02-22,3225.0,3140.0,3042429.0,1.21,-12249,-148927,171111
2016-02-23,3155.0,3090.0,5481100.0,1.19,-246846,-40378,355245
2016-02-24,3045.0,2980.0,2428771.0,1.14,-293723,-10791,259414
2016-02-25,2980.0,3060.0,2350679.0,1.17,-632238,310892,330766
2016-02-26,3095.0,3045.0,1984941.0,1.17,-141462,117544,12947
2016-02-29,3015.0,3055.0,1282660.0,1.17,-165229,43002,118857
2016-03-02,3070.0,3090.0,1744891.0,1.19,21103,54025,-36246
2016-03-03,3060.0,3165.0,2811040.0,1.21,-859568,195961,660375
2016-03-04,3165.0,3185.0,1563116.0,1.22,-438679,210476,244791
2016-03-07,3195.0,3105.0,2024224.0,1.19,-216559,16592,200467
2016-03-08,3130.0,3190.0,2601871.0,1.22,-841136,80815,759381
2016-03-09,3185.0,3190.0,1771182.0,1.22,-215800,69382,292356
2016-03-10,3205.0,3180.0,1233139.0,1.22,-132048,53219,221851
2016-03-11,3170.0,3150.0,1185387.0,1.21,-210159,31374,129371
2016-03-14,3155.0,3160.0,1520613.0,1.21,-431629,107045,297554
2016-03-15,3180.0,3180.0,2181795.0,1.22,-240218,14471,312864
2016-03-16,3250.0,3245.0,5418726.0,1.25,-186765,-879524,420088
2016-03-17,3255.0,3240.0,2075972.0,1.24,-654592,86996,337282
2016-03-18,3240.0,3425.0,9090860.0,1.31,-1037651,-106465,1214231
2016-03-21,3465.0,3350.0,3862995.0,1.29,255743,75658,-386179
2016-03-22,3315.0,3420.0,8144484.0,1.31,-845294,802600,277967
2016-03-23,3460.0,3490.0,5127781.0,1.34,89241,61308,742693
2016-03-24,3495.0,3365.0,4548187.0,1.29,2697,139405,111104
2016-03-25,3450.0,3385.0,5810764.0,1.3,-245797,65903,194832
2016-03-28,3495.0,3310.0,6536920.0,1.27,-2041419,2092706,-61287
2016-03-29,3165.0,3150.0,15256382.0,1.21,-2583893,2319162,473763
2016-03-30,3185.0,3220.0,18328413.0,1.24,-1801889,964448,867792
2016-03-31,3300.0,3490.0,8630743.0,1.34,-2584290,2424474,523462
2016-04-01,3520.0,3535.0,8469132.0,1.36,-1003704,1431887,-81684
2016-04-04,3540.0,3590.0,5426860.0,1.38,-1270507,813490,935490
2016-04-05,3600.0,3605.0,3344314.0,1.38,-824717,694770,192678
2016-04-06,3605.0,3645.0,5058621.0,1.4,-2849047,3068951,-37148
2016-04-07,3675.0,3530.0,5757496.0,1.35,-1343936,1720990,-125355
2016-04-08,3535.0,3540.0,7065572.0,1.36,-2712032,2483450,453340
2016-04-11,3555.0,3580.0,4035651.0,1.37,-1222441,1983749,286927
2016-04-12,3590.0,3555.0,3730166.0,1.36,-2070354,1856437,245372
2016-04-14,3570.0,3540.0,5067237.0,1.36,-2002255,1714086,1096141
2016-04-15,3530.0,3465.0,4965014.0,1.33,-923130,583892,819567
2016-04-18,3465.0,3535.0,4542837.0,1.36,-2250330,1078630,1339401
2016-04-19,3540.0,3580.0,2693867.0,1.37,-652354,407268,718534
2016-04-20,3580.0,3510.0,2012842.0,1.35,-107983,50559,158479
2016-04-21,3510.0,3360.0,4636003.0,1.29,-369226,-406087,796935
2016-04-22,3345.0,3465.0,2862659.0,1.33,-1116570,182413,954669
2016-04-25,3500.0,3530.0,3299759.0,1.35,-421289,337631,239173
2016-04-26,3550.0,3565.0,2563927.0,1.37,-544520,179631,498122
2016-04-27,3575.0,3520.0,2091224.0,1.35,19792,78645,-79149
2016-04-28,3525.0,3535.0,1591908.0,1.36,-118838,-7707,97133
2016-04-29,3505.0,3520.0,2870056.0,1.35,-528222,64666,456856
2016-05-02,3520.0,3550.0,1561888.0,1.36,-134537,128885,41795
2016-05-03,3555.0,3530.0,1423475.0,1.35,-120615,166480,-67035
2016-05-04,3520.0,3510.0,1263195.0,1.35,-86235,4109,97054
2016-05-09,3510.0,3560.0,1974422.0,1.37,-386762,209995,221499
2016-05-10,3530.0,3610.0,2378935.0,1.39,-37878,-12130,85992
2016-05-11,3650.0,3585.0,1022056.0,1.38,16165,-23933,11526
2016-05-12,3605.0,3600.0,1037936.0,1.38,2113,59553,-34933
2016-05-13,3600.0,3560.0,1093646.0,1.37,88620,-90853,48085
2016-05-16,3555.0,3560.0,902342.0,1.37,5342,-28974,23632
2016-05-17,3495.0,3555.0,2063913.0,1.36,-156441,137859,44531
2016-05-18,3535.0,3535.0,1090360.0,1.36,16527,-67260,51239
2016-05-19,3480.0,3290.0,3114091.0,1.26,556850,-213656,-343211
2016-05-20,3235.0,3305.0,1913364.0,1.27,-427877,-15005,456243
2016-05-23,3310.0,3155.0,1933110.0,1.21,28803,-11837,-16967
2016-05-24,3155.0,3105.0,1803495.0,1.19,-262745,-1568,273532
2016-05-25,3105.0,3205.0,2083162.0,1.23,-501456,213288,253175
2016-05-26,3255.0,3295.0,2587112.0,1.26,-134271,158466,-4195
2016-05-27,3260.0,3290.0,934109.0,1.26,-102706,109698,-25992
2016-05-30,3245.0,3380.0,1987404.0,1.3,-435585,329833,59539
2016-05-31,3380.0,3490.0,3641165.0,1.34,-430099,38024,402049
2016-06-01,3480.0,3420.0,1501207.0,1.31,143594,42670,-272263
2016-06-02,3380.0,3285.0,2219656.0,1.26,127413,5058,-135471
2016-06-03,3265.0,3210.0,1372797.0,1.23,202271,143450,-422501
2016-06-07,3205.0,3370.0,2114452.0,1.29,-478508,281168,96186
2016-06-08,3360.0,3290.0,2325454.0,1.26,153268,364367,-593944
2016-06-09,3310.0,3285.0,7122932.0,1.26,-90824,4359768,-4215901
2016-06-10,3290.0,3340.0,1577119.0,1.28,-471230,441253,-311563
2016-06-13,3305.0,3315.0,1394221.0,1.27,-651798,369510,-194709
2016-06-14,3300.0,3355.0,1443707.0,1.29,-498341,588887,-411176
2016-06-15,3355.0,3365.0,1393204.0,1.29,-574994,167830,-298319
2016-06-16,3360.0,3295.0,1523678.0,1.26,38458,-80090,-333867
2016-06-17,3290.0,3365.0,1469829.0,1.29,-832712,158762,-60102
2016-06-20,3390.0,3355.0,1370039.0,1.29,-491536,123846,-294978
2016-06-21,3395.0,3310.0,2243861.0,1.27,-502656,227625,-341799
2016-06-22,3315.0,3365.0,1537318.0,1.29,-733168,242285,-19117
2016-06-23,3345.0,3335.0,697328.0,1.28,-194076,132161,56915
2016-06-24,3375.0,3260.0,2795470.0,1.25,-546655,111909,439868
2016-06-27,3140.0,3250.0,1361471.0,1.25,-150190,352727,-164727
2016-06-28,3185.0,3160.0,2635029.0,1.21,-371043,177705,-37491
2016-06-29,3200.0,3190.0,1144807.0,1.22,-18589,125602,-98013
2016-06-30,3190.0,3235.0,1265362.0,1.24,-212260,105723,106337
2016-07-01,3250.0,3335.0,1505661.0,1.28,-412260,155903,267821
2016-07-04,3355.0,3355.0,858100.0,1.29,-82340,90440,-8300
2016-07-05,3360.0,3385.0,1005930.0,1.3,-578504,360011,24423
2016-07-06,3385.0,3365.0,953574.0,1.29,-313923,182110,-191798
2016-07-07,3365.0,3485.0,2102813.0,1.34,-241712,211509,41713
2016-07-08,3495.0,3425.0,1140113.0,1.31,240137,98938,-331322
2016-07-11,3475.0,3455.0,1071049.0,1.33,-101130,140236,13748
2016-07-12,3460.0,3470.0,1478221.0,1.33,-560913,107416,-147305
2016-07-13,3470.0,3425.0,696150.0,1.31,49657,-11161,-38496
2016-07-14,3425.0,3370.0,808001.0,1.29,-87157,89120,-1982
2016-07-15,3375.0,3360.0,696799.0,1.29,-192803,58589,136412
2016-07-18,3335.0,3365.0,549756.0,1.29,-146694,58654,88040
2016-07-19,3385.0,3445.0,1234624.0,1.32,-590488,40561,-44406
2016-07-20,3445.0,3465.0,1244216.0,1.33,-578211,-3193,-241827
2016-07-21,3465.0,3490.0,1427288.0,1.34,-929377,137366,269852
2016-07-22,3500.0,3460.0,547362.0,1.33,-30124,133158,-90795
2016-07-25,3460.0,3440.0,430171.0,1.32,-110210,111529,6044
2016-07-26,3425.0,3605.0,3861026.0,1.38,-1593247,257488,244595
2016-07-27,3595.0,3580.0,5449303.0,1.37,-4331018,-30512,-109470
2016-07-28,3575.0,3555.0,1194201.0,1.36,-236644,-112456,6113
2016-07-29,3520.0,3600.0,1344953.0,1.38,-472324,-135454,-94143
2016-08-01,3560.0,3560.0,24633520.0,1.37,-43417,-23889453,3064
2016-08-02,3560.0,3405.0,1801807.0,1.31,97809,-74359,-23117
2016-08-03,3385.0,3315.0,1550717.0,1.27,427743,89286,-516158
2016-08-04,3270.0,3320.0,709516.0,1.27,94326,132556,-235983
2016-08-05,3340.0,3360.0,594078.0,1.29,-92492,96176,-12784
2016-08-08,3340.0,3345.0,827175.0,1.28,162539,90857,-280426
2016-08-09,3335.0,3315.0,659112.0,1.27,14221,92859,-115910
2016-08-10,3320.0,3275.0,720497.0,1.26,141544,-18756,-48088
2016-08-11,3225.0,3215.0,1178642.0,1.23,95202,118464,-214683
2016-08-12,3220.0,3220.0,598385.0,1.24,-38950,114533,-74040
2016-08-16,3240.0,3215.0,537644.0,1.23,66606,61583,-128188
2016-08-17,3205.0,3165.0,1200487.0,1.21,60097,164892,-224989
2016-08-18,3165.0,3065.0,1247953.0,1.18,15392,7029,-21861
2016-08-19,3065.0,3095.0,1096181.0,1.19,7955,7022,-14977
2016-08-22,3060.0,3100.0,603149.0,1.19,92628,65808,-158436
2016-08-23,3105.0,3090.0,643659.0,1.19,146586,65105,-211691
2016-08-24,3090.0,3105.0,536544.0,1.19,184580,2366,-206946
2016-08-25,3115.0,3100.0,511685.0,1.19,47483,74011,-131494
2016-08-26,3100.0,3080.0,608550.0,1.18,-16787,148903,-136293
2016-08-29,3070.0,3030.0,867576.0,1.16,-61064,93629,-32556
2016-08-30,3005.0,3060.0,498656.0,1.17,45784,132455,-178597
2016-08-31,3050.0,3030.0,455753.0,1.16,31085,-21638,-97752
2016-09-01,3030.0,3030.0,696947.0,1.16,-37630,-847,-8590
2016-09-02,3030.0,3040.0,554790.0,1.17,115633,-37314,-160085
2016-09-05,3035.0,3070.0,824602.0,1.18,47570,69802,-150057
2016-09-06,3070.0,3045.0,346899.0,1.17,35174,2353,-35527
2016-09-07,3045.0,3045.0,356388.0,1.17,-18938,73680,-54742
2016-09-08,3045.0,3045.0,545559.0,1.17,-73018,204071,-121053
2016-09-09,3010.0,2985.0,718911.0,1.15,163415,-22226,-137674
2016-09-12,2975.0,2935.0,588169.0,1.13,19357,57364,-68835
2016-09-13,2925.0,2860.0,1705097.0,1.1,133503,-203316,122923
2016-09-19,2810.0,2870.0,673427.0,1.1,264822,-160617,-104405
2016-09-20,2835.0,2805.0,1122063.0,1.08,299660,-160938,-138722
2016-09-21,2800.0,2835.0,678009.0,1.09,-47371,-45169,92540
2016-09-22,2850.0,2860.0,699995.0,1.1,62868,-21545,-36323
2016-09-23,2895.0,2895.0,503314.0,1.11,-66032,90092,-22060
2016-09-26,2925.0,2920.0,398478.0,1.12,27371,17465,-97897
2016-09-27,2960.0,2920.0,311627.0,1.12,-17586,43800,-61814
2016-09-28,2940.0,2885.0,386856.0,1.11,-60408,15901,-17628
2016-09-29,2870.0,2925.0,379036.0,1.12,-123960,16794,62119
2016-09-30,2925.0,2895.0,302937.0,1.11,-44255,-3201,9809
2016-10-04,2890.0,2970.0,438600.0,1.14,-76372,-42661,100950
2016-10-05,3000.0,3085.0,1399486.0,1.18,-46008,-51963,156200
2016-10-06,3065.0,3160.0,1426945.0,1.21,-443134,635381,-213287
2016-10-07,3125.0,3185.0,883306.0,1.22,-198045,279178,-90819
2016-10-10,3220.0,3150.0,381388.0,1.21,-135356,121504,3352
2016-10-11,3190.0,3160.0,419333.0,1.21,-282245,138082,135163
2016-10-12,3200.0,3205.0,540365.0,1.23,-227393,163559,94834
2016-10-13,3170.0,3135.0,736900.0,1.2,216131,-164550,-36581
2016-10-14,3105.0,3270.0,1317982.0,1.25,-998936,948078,50298
2016-10-17,3290.0,3365.0,2434873.0,1.29,-1427328,1618939,-177652
2016-10-18,3370.0,3495.0,3236015.0,1.34,-2116304,-124598,27006
2016-10-19,3460.0,3280.0,1514572.0,1.26,-13454,-69718,150882
2016-10-20,3260.0,3300.0,523615.0,1.27,-105874,51945,74764
2016-10-21,3320.0,3285.0,683375.0,1.26,5500,37410,-26728
2016-10-24,3285.0,3300.0,442883.0,1.27,-90002,51629,40029
2016-10-25,3325.0,3255.0,239632.0,1.25,-66409,58298,3655
2016-10-26,3230.0,3260.0,408585.0,1.25,23776,-4785,-13148
2016-10-27,3220.0,3245.0,239358.0,1.25,-77130,35214,41987
2016-10-28,3210.0,3240.0,245111.0,1.24,-49309,-114,49382
2016-10-31,3210.0,3215.0,304278.0,1.23,-62232,44546,-31445
2016-11-01,3125.0,3180.0,185143.0,1.22,-53648,25765,8288
2016-11-02,3145.0,3195.0,273812.0,1.23,-176624,152160,24645
2016-11-03,3225.0,3205.0,198146.0,1.23,-87136,92952,-5826
2016-11-04,3200.0,3175.0,174551.0,1.22,-55692,56651,-869
2016-11-07,3240.0,3245.0,310440.0,1.25,-129138,71483,66367
2016-11-08,3245.0,3185.0,323364.0,1.22,-12595,29600,-19948
2016-11-09,3210.0,3105.0,920980.0,1.19,-194531,42682,157342
2016-11-10,3180.0,3200.0,458490.0,1.23,-96966,75022,22037
2016-11-11,3195.0,3170.0,331606.0,1.22,-105051,151558,-46465
2016-11-14,3170.0,3230.0,531660.0,1.24,-198788,195452,3450
2016-11-15,3275.0,3250.0,403636.0,1.25,-255641,217071,38703
2016-11-16,3250.0,3305.0,1020208.0,1.27,-290233,160440,129890
2016-11-17,3305.0,3280.0,469025.0,1.26,-77854,128013,-51449
2016-11-18,3255.0,3280.0,432417.0,1.26,-94094,61457,22924
2016-11-21,3295.0,3210.0,388698.0,1.23,32320,12862,-37133
2016-11-22,3205.0,3160.0,387682.0,1.21,28990,-34453,5512
2016-11-23,3130.0,2970.0,893593.0,1.14,186724,-239685,49136
2016-11-24,2910.0,2985.0,496105.0,1.15,18914,-67902,42870
2016-11-25,3040.0,3020.0,1090706.0,1.16,273593,-105396,-168601
2016-11-28,3020.0,3000.0,334084.0,1.15,101214,-73023,-28339
2016-11-29,2945.0,3000.0,205672.0,1.15,17807,-18194,26954
2016-11-30,3030.0,2970.0,260162.0,1.14,132557,-96176,-32548
2016-12-01,2955.0,2930.0,501957.0,1.12,-12195,-162445,69421
2016-12-02,2900.0,2840.0,763496.0,1.09,197521,-190306,-63779
2016-12-05,2810.0,2830.0,284381.0,1.09,19374,29709,-62817
2016-12-06,2790.0,2820.0,364873.0,1.08,-23804,-19906,45741
2016-12-07,2820.0,2805.0,924341.0,1.08,-353959,-62138,29192
2016-12-08,2805.0,3015.0,566338.0,1.16,-132702,197915,-64605
2016-12-09,2920.0,2915.0,396491.0,1.12,149159,-39007,-110104
2016-12-12,2910.0,2915.0,221563.0,1.12,-27870,50412,-22545
2016-12-13,2900.0,3030.0,507360.0,1.16,-195152,280876,-35688
2016-12-14,3030.0,3000.0,249192.0,1.15,23796,12268,-36005
2016-12-15,2975.0,2995.0,223297.0,1.15,52880,-8563,-44287
2016-12-16,2980.0,3025.0,426821.0,1.16,-662,-49648,50347
2016-12-19,2990.0,3025.0,319936.0,1.16,-8077,-52124,60315
2016-12-20,3005.0,3010.0,293785.0,1.16,41745,-66618,34181
2016-12-21,3020.0,3045.0,222689.0,1.17,-19461,-16077,40573
2016-12-22,3030.0,3175.0,761363.0,1.22,-139414,41074,99359
2016-12-23,3120.0,3180.0,437371.0,1.22,5947,69627,-75553
2016-12-26,3180.0,3220.0,425440.0,1.24,-67934,101790,-33830
2016-12-27,3225.0,3140.0,738916.0,1.21,-108524,20815,102771
2016-12-28,3065.0,3040.0,485134.0,1.17,-2459,-117375,121490
2016-12-29,3035.0,2985.0,356609.0,1.15,54762,-131483,71632
2017-01-02,2985.0,3015.0,306374.0,29.69,-43758,-6145,50047
2017-01-03,3025.0,3005.0,181845.0,29.59,1873,-37711,38346
2017-01-04,3005.0,3010.0,281836.0,29.64,-25642,-12520,38605
2017-01-05,3015.0,3060.0,332671.0,30.13,-44770,3855,44424
2017-01-06,3075.0,3045.0,221329.0,29.98,59710,-31424,-19286
2017-01-09,3045.0,2940.0,492582.0,28.95,130784,-70945,-56639
2017-01-10,2940.0,2960.0,295666.0,29.15,-40659,8118,35541
2017-01-11,2930.0,2935.0,258033.0,28.9,-19048,50524,-28476
2017-01-12,2935.0,2915.0,397118.0,28.7,45626,34732,-80358
2017-01-13,2935.0,2970.0,223743.0,29.24,-97285,95039,2246
2017-01-16,2970.0,2940.0,190295.0,28.95,-27860,60401,-32541
2017-01-17,2935.0,2910.0,204396.0,28.65,-37864,75502,-32114
2017-01-18,2900.0,2920.0,279123.0,28.75,-75268,47741,30525
2017-01-19,2920.0,2925.0,142615.0,28.8,-18142,-16227,34369
2017-01-20,2900.0,2925.0,129761.0,28.8,-23279,28217,-4938
2017-01-23,2900.0,2885.0,212824.0,28.41,9471,15328,-24800
2017-01-24,2855.0,2850.0,232265.0,28.06,-47029,25152,22368
2017-01-25,2900.0,2785.0,428807.0,27.42,86466,-109913,-7560
2017-01-26,2785.0,2780.0,219045.0,27.37,33457,-89799,58338
2017-01-31,2750.0,2830.0,203182.0,27.87,-39543,22269,16874
2017-02-01,2860.0,2870.0,199343.0,28.26,-73470,9241,64229
2017-02-02,2830.0,2830.0,284420.0,27.87,-14499,13720,1079
2017-02-03,2800.0,2855.0,307263.0,28.11,-87309,27447,59862
2017-02-06,2890.0,2870.0,211760.0,28.26,-78908,46985,31890
2017-02-07,2895.0,2950.0,274788.0,29.05,-86036,59361,27193
2017-02-08,2920.0,2950.0,360290.0,29.05,8969,40443,-39441
2017-02-09,2945.0,2940.0,267008.0,28.95,3075,-28760,25714
2017-02-10,2940.0,2980.0,397230.0,29.34,-212448,169115,48406
2017-02-13,2975.0,2950.0,244734.0,29.05,-91348,65075,26273
2017-02-14,2985.0,2945.0,223906.0,29.0,-37059,60442,-23383
2017-02-15,2920.0,2970.0,167917.0,29.24,-87382,46157,41225
2017-02-16,2975.0,2900.0,321426.0,28.55,144611,-75354,-69257
2017-02-17,2925.0,2875.0,164311.0,28.31,-31517,16247,15270
2017-02-20,2850.0,2805.0,548988.0,27.62,156114,-95586,-65541
2017-02-21,2810.0,2830.0,190984.0,27.87,-54728,26535,25983
2017-02-22,2820.0,2795.0,269024.0,27.52,7221,-15486,8649
2017-02-23,2830.0,2735.0,638869.0,26.93,197456,-108898,-89078
2017-02-24,2760.0,2785.0,455283.0,27.42,-147208,92000,54751
2017-02-27,2795.0,2830.0,231166.0,27.87,-118974,114465,4510
2017-02-28,2845.0,2765.0,415223.0,27.23,39653,-94912,52259
2017-03-02,2820.0,2715.0,442972.0,26.73,119869,-157061,33192
2017-03-03,2710.0,2740.0,267318.0,26.98,-21909,23714,-805
2017-03-06,2710.0,2670.0,641297.0,26.29,122246,-71257,-38760
2017-03-07,2670.0,2680.0,320547.0,26.39,-113529,22619,90909
2017-03-08,2655.0,2750.0,346661.0,27.08,-88472,52269,36148
2017-03-09,2735.0,2685.0,400239.0,26.44,79131,-127109,47978
2017-03-10,2660.0,2605.0,759496.0,25.65,207727,-94258,-113969
2017-03-13,2610.0,2615.0,495092.0,25.75,-52366,21938,30428
2017-03-14,2615.0,2625.0,445691.0,25.85,64296,-12406,-51890
2017-03-15,2625.0,2650.0,472926.0,26.09,-156748,97769,56979
2017-03-16,2650.0,2705.0,470078.0,26.63,-147918,8797,141066
2017-03-17,2710.0,2645.0,598739.0,26.04,21334,99206,-120485
2017-03-20,2650.0,2645.0,363706.0,26.04,-100468,184848,-84380
2017-03-21,2690.0,2630.0,519262.0,25.9,-238156,158721,84935
2017-03-22,2630.0,2595.0,866816.0,25.55,-185632,88745,96887
2017-03-23,2625.0,2525.0,983140.0,24.86,-89849,170797,-80948
2017-03-24,2555.0,2565.0,450188.0,25.26,-184964,132781,54399
2017-03-27,2520.0,2560.0,362311.0,25.21,-132792,128124,4668
2017-03-28,2560.0,2630.0,586988.0,25.9,-186493,59426,127067
2017-03-29,2640.0,2545.0,1037716.0,25.06,455028,-250474,-204554
2017-03-30,2540.0,2450.0,1046142.0,24.12,15044,-24146,9102
2017-03-31,2440.0,2395.0,965789.0,23.58,85822,22224,-8046
2017-04-03,2400.0,2370.0,724427.0,23.34,32870,-16198,-17110
2017-04-04,2375.0,2395.0,547179.0,23.58,74790,-49993,55203
2017-04-05,2400.0,2380.0,529327.0,23.43,209477,-132770,-66707
2017-04-06,2380.0,2360.0,649105.0,23.24,177143,-87157,-39986
2017-04-07,2365.0,2355.0,382284.0,23.19,81440,7539,-28585
2017-04-10,2350.0,2245.0,983495.0,22.11,248246,-71083,-78163
